energy_ev,total_up,C_s_up,C_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.76588294,3.63230087,0.03726356,0.24757577,1.43183772,0.83768515,0.03578437,1.70563563,0.45315243,0.13479256
-5.75987994,3.80397675,0.03898288,0.25761019,1.44922517,0.88948137,0.03790285,1.78582260,0.47658872,0.14105917
-5.75387694,3.97399742,0.04058780,0.26793039,1.46408160,0.94314115,0.03998821,1.86365573,0.49966643,0.14723363
-5.74787394,4.13986828,0.04204854,0.27844050,1.47544160,0.99788508,0.04200208,1.93811847,0.52194560,0.15326772
-5.74187094,4.29946677,0.04333913,0.28907963,1.48259862,1.05299711,0.04390849,2.00836507,0.54302265,0.15912852
-5.73586793,4.45107538,0.04443799,0.29982148,1.48510326,1.10783599,0.04567457,2.07373609,0.56253861,0.16479868
-5.72986493,4.59340358,0.04532842,0.31067256,1.48275427,1.16184504,0.04727136,2.13376860,0.58018661,0.17027618
-5.72386193,4.72559718,0.04599888,0.32166915,1.47558253,1.21455982,0.04867443,2.18820045,0.59571826,0.17557342
-5.71785893,4.84723409,0.04644325,0.33287296,1.46382896,1.26561291,0.04986447,2.23696794,0.60894875,0.18071583
-5.71185593,4.95830572,0.04666076,0.34436564,1.44791703,1.31473559,0.05082768,2.28019671,0.61976029,0.18573986
-5.70585293,5.05918400,0.04665590,0.35624227,1.42842094,1.36175577,0.05155608,2.31818596,0.62810379,0.19069046
-5.69984992,5.15057470,0.04643804,0.36860406,1.40603064,1.40659222,0.05204756,2.35138623,0.63399862,0.19561818
-5.69384692,5.23345838,0.04602101,0.38155043,1.38151499,1.44924497,0.05230581,2.38037155,0.63753043,0.20057587
-5.68784392,5.30902101,0.04542243,0.39517090,1.35568434,1.48978234,0.05234000,2.40580705,0.63884713,0.20561533
-5.68184092,5.37857727,0.04466308,0.40953705,1.32935394,1.52832489,0.05216435,2.42841328,0.63815316,0.21078381
-5.67583792,5.44348966,0.04376600,0.42469492,1.30330937,1.56502728,0.05179741,2.44892900,0.63570234,0.21612068
-5.66983492,5.50508755,0.04275575,0.44065821,1.27827535,1.60005896,0.05126139,2.46807414,0.63178964,0.22165453
-5.66383192,5.56459009,0.04165747,0.45740279,1.25488900,1.63358466,0.05058119,2.48651484,0.62674231,0.22740062
-5.65782891,5.62303712,0.04049610,0.47486258,1.23367833,1.66574613,0.04978351,2.50483244,0.62091070,0.23335910
-5.65182591,5.68123199,0.03929556,0.49292741,1.21504675,1.69664606,0.04889591,2.52349808,0.61465927,0.23951397
-5.64582291,5.73969952,0.03807811,0.51144279,1.19926401,1.72633555,0.04794586,2.54285437,0.60835820,0.24583295
-5.63981991,5.79866181,0.03686373,0.53021197,1.18646366,1.75480573,0.04695987,2.56310520,0.60237586,0.25226825
-5.63381691,5.85803343,0.03566969,0.54900014,1.17664701,1.78198459,0.04596280,2.58431426,0.59707241,0.25875835
-5.62781391,5.91743646,0.03451023,0.56754075,1.16969294,1.80773896,0.04497719,2.60641246,0.59279470,0.26523060
-5.62181091,5.97623479,0.03339644,0.58554379,1.16537322,1.83188196,0.04402280,2.62921365,0.58987241,0.27160466
-5.61580790,6.03358558,0.03233624,0.60270566,1.16337202,1.85418533,0.04311636,2.65243784,0.58861549,0.27779647
-5.60980490,6.08850495,0.03133453,0.61872020,1.16330890,1.87439598,0.04227141,2.67574022,0.58931242,0.28372273
-5.60380190,6.13994372,0.03039345,0.63329048,1.16476370,1.89225564,0.04149829,2.69874426,0.59222932,0.28930549
-5.59779890,6.18686863,0.02951276,0.64614067,1.16730223,1.90752238,0.04080439,2.72107665,0.59760932,0.29447663
-5.59179590,6.22834361,0.02869031,0.65702743,1.17050132,1.91999237,0.04019429,2.74240169,0.60567187,0.29918203
-5.58579290,6.26360600,0.02792255,0.66575031,1.17397197,1.92952048,0.03967022,2.76245292,0.61661176,0.30338510
-5.57978989,6.29213267,0.02720504,0.67216047,1.17737957,1.93603815,0.03923236,2.78105971,0.63059730,0.30706948
-5.57378689,6.31369163,0.02653303,0.67616745,1.18046006,1.93956721,0.03887927,2.79816703,0.64776766,0.31024069
-5.56778389,6.32837574,0.02590195,0.67774333,1.18303145,1.94022865,0.03860824,2.81384713,0.66822919,0.31292670
-5.56178089,6.33661631,0.02530783,0.67692436,1.18500026,1.93824553,0.03841563,2.82830206,0.69205073,0.31517727
-5.55577789,6.33917549,0.02474771,0.67380974,1.18636265,1.93393984,0.03829711,2.84185707,0.71925807,0.31706211
-5.54977489,6.33711821,0.02421993,0.66855766,1.18720054,1.92772323,0.03824786,2.85494521,0.74982805,0.31866796
-5.54377189,6.33176520,0.02372431,0.66137889,1.18767299,1.92008232,0.03826265,2.86808413,0.78368251,0.32009471
-5.53776888,6.32463032,0.02326223,0.65252816,1.18800366,1.91155927,0.03833588,2.88184671,0.82068280,0.32145084
-5.53176588,6.31734620,0.02283664,0.64229383,1.18846516,1.90272899,0.03846155,2.89682739,0.86062536,0.32284832
-5.52576288,6.31158271,0.02245194,0.63098641,1.18936128,1.89417423,0.03863320,2.91360648,0.90323891,0.32439730
-5.51975988,6.30896348,0.02211382,0.61892655,1.19100823,1.88646003,0.03884381,2.93271469,0.94818393,0.32620095
-5.51375688,6.31098528,0.02182897,0.60643296,1.19371592,1.88010916,0.03908572,2.95460016,0.99505463,0.32835056
-5.50775388,6.31894488,0.02160481,0.59381107,1.19777031,1.87557983,0.03935058,2.97959990,1.04338385,0.33092125
-5.50175088,6.33387731,0.02144910,0.58134275,1.20341764,1.87324678,0.03962933,3.00791734,1.09265101,0.33396845
-5.49574787,6.35650852,0.02136960,0.56927769,1.21085145,1.87338675,0.03991228,3.03960713,1.14229287,0.33752533
-5.48974487,6.38722433,0.02137367,0.55782662,1.22020257,1.87616894,0.04018917,3.07456783,1.19171694,0.34160118
-5.48374187,6.42605645,0.02146791,0.54715675,1.23153277,1.88165055,0.04044942,3.11254246,1.24031701,0.34618090
-5.47773887,6.47268541,0.02165779,0.53738944,1.24483191,1.88977746,0.04068235,3.15312674,1.28749016,0.35122544
-5.47173587,6.52645912,0.02194731,0.52860004,1.26001865,1.90038965,0.04087747,3.19578398,1.33265459,0.35667312
-5.46573287,6.58642513,0.02233874,0.52081986,1.27694440,1.91323076,0.04102485,3.23986555,1.37526725,0.36244189
-5.45972986,6.65137415,0.02283237,0.51404010,1.29540030,1.92796107,0.04111543,3.28463546,1.41484082,0.36843210
-5.45372686,6.71989204,0.02342628,0.50821729,1.31512671,1.94417311,0.04114138,3.32929779,1.45095891,0.37452992
-5.44772386,6.79041765,0.02411625,0.50328017,1.33582482,1.96140902,0.04109645,3.37302537,1.48328917,0.38061100
-5.44172086,6.86130389,0.02489571,0.49913746,1.35716991,1.97917904,0.04097616,3.41498855,1.51159357,0.38654443
-5.43571786,6.93088000,0.02575572,0.49568639,1.37882591,1.99698036,0.04077811,3.45438312,1.53573578,0.39219677
-5.42971486,6.99751323,0.02668508,0.49282147,1.40046076,2.01431602,0.04050204,3.49045652,1.55568531,0.39743606
-5.42371186,7.05966877,0.02767053,0.49044341,1.42176229,2.03071332,0.04014996,3.52253198,1.57151870,0.40213581
-5.41770885,7.11596726,0.02869697,0.48846775,1.44245436,2.04574176,0.03972611,3.55003037,1.58341776,0.40617877
-5.41170585,7.16523924,0.02974789,0.48683307,1.46231277,2.05903024,0.03923694,3.57248971,1.59166544,0.40946060
-5.40570285,7.20657643,0.03080572,0.48550850,1.48118076,2.07028356,0.03869097,3.58958259,1.59663954,0.41189334
-5.39969985,7.23937952,0.03185243,0.48450034,1.49898366,2.07929808,0.03809864,3.60113139,1.59880488,0.41340856
-5.39369685,7.26340196,0.03287003,0.48385764,1.51574219,2.08597657,0.03747218,3.60712161,1.59870423,0.41396038
-5.38769385,7.27878897,0.03384125,0.48367642,1.53158406,2.09034186,0.03682536,3.60771309,1.59694839,0.41352802
-5.38169085,7.28611078,0.03475017,0.48410259,1.54675309,2.09254905,0.03617337,3.60324888,1.59420566,0.41211804
-5.37568784,7.28638816,0.03558283,0.48533299,1.56161530,2.09289578,0.03553260,3.59426115,1.59119079,0.40976608
-5.36968484,7.28110856,0.03632788,0.48761486,1.57666129,2.09182984,0.03492050,3.58147370,1.58865341,0.40653798
-5.36368184,7.27223028,0.03697713,0.49124307,1.59250426,2.08995348,0.03435544,3.56579981,1.58736584,0.40253021
-5.35767884,7.26217251,0.03752598,0.49655543,1.60987301,2.08802358,0.03385652,3.54833482,1.58810995,0.39786946
-5.35167584,7.25378878,0.03797373,0.50392562,1.62959941,2.08694679,0.03344347,3.53034228,1.59166307,0.39271131
-5.34567284,7.25032198,0.03832385,0.51375403,1.65260024,2.08776917,0.03313642,3.51323289,1.59878245,0.38723784
-5.33966983,7.25533968,0.03858388,0.52645632,1.67985309,2.09165947,0.03295574,3.49853585,1.61018834,0.38165423
-5.33366683,7.27264931,0.03876537,0.54245008,1.71236682,2.09988609,0.03292177,3.48786213,1.62654558,0.37618421
-5.32766383,7.30619395,0.03888347,0.56213968,1.75114696,2.11378737,0.03305452,3.48286026,1.64844383,0.37106449
-5.32166083,7.35993042,0.03895641,0.58589994,1.79715714,2.13473579,0.03337327,3.48516515,1.67637687,0.36653829
-5.31565783,7.43769297,0.03900485,0.61405883,1.85127769,2.16409673,0.03389617,3.49634148,1.71072140,0.36284803
-5.30965483,7.54304658,0.03905103,0.64688020,1.91426312,2.20318281,0.03463970,3.51782338,1.75171627,0.36022750
-5.30365183,7.67913556,0.03911787,0.68454686,1.98670007,2.25320525,0.03561809,3.55085267,1.79944289,0.35889375
-5.29764882,7.84853316,0.03922793,0.72714515,2.06896792,2.31522401,0.03684273,3.59641841,1.85380804,0.35903895
-5.29164582,8.05309931,0.03940247,0.77465155,2.16120396,2.39009856,0.03832153,3.65520045,1.91453007,0.36082264
-5.28564282,8.29385300,0.03966042,0.82692218,2.26327510,2.47844142,0.04005827,3.72752006,1.98112969,0.36436458
-5.27963982,8.57086609,0.04001747,0.88368600,2.37475790,2.58057638,0.04205201,3.81330015,2.05292633,0.36973873
-5.27363682,8.88318461,0.04048528,0.94454218,2.49492849,2.69650361,0.04429658,3.91203776,2.12904083,0.37696837
-5.26763382,9.22878244,0.04107082,1.00896219,2.62276340,2.82587327,0.04678008,4.02279069,2.20840524,0.38602291
-5.26163082,9.60455134,0.04177593,1.07629680,2.75695191,2.96796927,0.04948468,4.14417966,2.28977975,0.39681633
-5.25562781,10.00632928,0.04259702,1.14578813,2.89592001,3.12170422,0.05238637,4.27440677,2.37177690,0.40920763
-5.24962481,10.42896779,0.04352505,1.21658631,3.03786547,3.28562638,0.05545510,4.41129013,2.45289249,0.42300302
-5.24362181,10.86643684,0.04454569,1.28777057,3.18080281,3.45793883,0.05865495,4.55231375,2.53154237,0.43796009
-5.23761881,11.31196422,0.04563974,1.35837374,3.32261664,3.63653056,0.06194461,4.69469125,2.60610403,0.45379376
-5.23161581,11.75820482,0.04678367,1.42740954,3.46112122,3.81901879,0.06527805,4.83544090,2.67496143,0.47018367
-5.22561281,12.19743352,0.04795040,1.49390121,3.59412372,4.00280128,0.06860536,4.97146944,2.73655141,0.48678301
-5.21960980,12.62175476,0.04911016,1.55691054,3.71948862,4.18511710,0.07187381,5.09966117,2.78940995,0.50322819
-5.21360680,13.02332060,0.05023154,1.61556583,3.83520038,4.36311379,0.07502900,5.21696906,2.83221624,0.51914928
-5.20760380,13.39454928,0.05128246,1.66908761,3.93942171,4.53391880,0.07801624,5.32050427,2.86383299,0.53418062
-5.20160080,13.72833587,0.05223129,1.71681083,4.03054504,4.69471281,0.08078186,5.40762069,2.88334120,0.54797132
-5.19559780,14.01824760,0.05304788,1.75820264,4.10723500,4.84280248,0.08327465,5.47599138,2.89006801,0.56019529
-5.18959480,14.25869661,0.05370452,1.79287479,4.16846042,4.97569027,0.08544726,5.52367431,2.88360665,0.57056042
-5.18359180,14.44508476,0.05417683,1.82059029,4.21351465,5.09113899,0.08725750,5.54916511,2.86382770,0.57881666
-5.17758879,14.57391582,0.05444453,1.84126400,4.24202396,5.18722912,0.08866951,5.55143552,2.83088144,0.58476268
-5.17158579,14.64287220,0.05449200,1.85495731,4.25394395,5.26240701,0.08965487,5.52995642,2.78519136,0.58825101
-5.16558279,14.65085488,0.05430877,1.86186734,4.24954498,5.31552263,0.09019332,5.48470551,2.72743921,0.58919153
-5.15957979,14.59798663,0.05388977,1.86231130,4.22938769,5.34585567,0.09027344,5.41615983,2.65854268,0.58755315
-5.15357679,14.48558007,0.05323538,1.85670706,4.19429049,5.35312961,0.08989294,5.32527424,2.57962651,0.58336383
-5.14757379,14.31607339,0.05235140,1.84555102,4.14529085,5.33751322,0.08905877,5.21344724,2.49198849,0.57670898
-5.14157079,14.09293748,0.05124879,1.82939452,4.08360270,5.29960997,0.08778686,5.08247590,2.39706188,0.56772823
-5.13556778,13.82055918,0.04994326,1.80882011,4.01057201,5.24043574,0.08610172,4.93450205,2.29637549,0.55661100
-5.12956478,13.50410556,0.04845480,1.78441882,3.92763272,5.16138592,0.08403570,4.77195189,2.19151312,0.54359079
-5.12356178,13.14937485,0.04680704,1.75676967,3.83626486,5.06419308,0.08162807,4.59747116,2.08407364,0.52893859
-5.11755878,12.76263919,0.04502654,1.72642222,3.73795637,4.95087672,0.07892393,4.41385823,1.97563286,0.51295569
-5.11155578,12.35048444,0.04314211,1.69388294,3.63416989,4.82368698,0.07597296,4.22399693,1.86770832,0.49596595
-5.10555278,11.91965189,0.04118395,1.65960571,3.52631527,4.68504393,0.07282809,4.03079123,1.76172785,0.47830792
-5.09954977,11.47688615,0.03918296,1.62398669,3.41572803,4.53747461,0.06954410,3.83710306,1.65900237,0.46032706
-5.09354677,11.02879279,0.03716992,1.58736339,3.30365392,4.38354965,0.06617621,3.64569494,1.56070342,0.44236815
-5.08754377,10.58170886,0.03517481,1.55001750,3.19123900,4.22582139,0.06277876,3.45917816,1.46784562,0.42476809
-5.08154077,10.14158846,0.03322612,1.51218093,3.07952471,4.06676528,0.05940389,3.27996764,1.38127402,0.40784936
-5.07553777,9.71390506,0.03135029,1.47404433,2.96944697,3.90872607,0.05610045,3.11024364,1.30165626,0.39191408
-5.06953477,9.30357144,0.02957119,1.43576705,2.86183825,3.75387035,0.05291293,2.95192094,1.22947936,0.37723886
-5.06353177,8.91487762,0.02790969,1.39748796,2.75743176,3.60414633,0.04988068,2.80662521,1.16505062,0.36407042
-5.05752876,8.55144654,0.02638333,1.35933585,2.65686650,3.46125181,0.04703721,2.67567671,1.10850258,0.35262200
-5.05152576,8.21620686,0.02500611,1.32143903,2.56069256,3.32661077,0.04440980,2.56008078,1.05980128,0.34307055
-5.04552276,7.91138173,0.02378831,1.28393305,2.46937565,3.20135882,0.04201919,2.46052479,1.01875769,0.33555462
-5.03951976,7.63849228,0.02273651,1.24696645,2.38330064,3.08633731,0.03987955,2.37738098,0.98504163,0.33017294
-5.03351676,7.39837415,0.02185353,1.21070383,2.30277353,2.98209572,0.03799856,2.31071445,0.95819791,0.32698353
-5.02751376,7.19120549,0.02113861,1.17532641,2.22802196,2.88890168,0.03637773,2.26029589,0.93766418,0.32600342
-5.02151076,7.01654461,0.02058760,1.14103000,2.15919428,2.80675759,0.03501275,2.22561806,0.92278996,0.32720874
-5.01550775,6.87337561,0.02019312,1.10802073,2.09635762,2.73542302,0.03389405,2.20591574,0.91285660,0.33053528
-5.00950475,6.76016047,0.01994494,1.07650877,2.03949524,2.67444142,0.03300743,2.20018834,0.90709754,0.33587949
-5.00350175,6.67489611,0.01983027,1.04670076,1.98850404,2.62317023,0.03233469,2.20722484,0.90471854,0.34309983
-4.99749875,6.61517520,0.01983416,1.01879139,1.94319250,2.58081289,0.03185441,2.22563060,0.90491741,0.35201860
-4.99149575,6.57824964,0.01993986,0.99295475,1.90328007,2.54645184,0.03154263,2.25385580,0.90690289,0.36242424
-4.98549275,6.56109594,0.02012929,0.96933616,1.86839832,2.51908123,0.03137367,2.29022525,0.90991221,0.37407422
-4.97948974,6.56048177,0.02038346,0.94804483,1.83809455,2.49763862,0.03132077,2.33296940,0.91322703,0.38669853
-4.97348674,6.57303306,0.02068290,0.92914808,1.81183808,2.48103479,0.03135685,2.38025657,0.91618751,0.40000383
-4.96748374,6.59530135,0.02100814,0.91266715,1.78902960,2.46818108,0.03145517,2.43022606,0.91820418,0.41367843
-4.96148074,6.62383070,0.02134015,0.89857511,1.76901344,2.45801395,0.03158987,2.48102213,0.91876743,0.42739786
-4.95547774,6.65522378,0.02166079,0.88679679,1.75109271,2.44951637,0.03173661,2.53082850,0.91745460,0.44083135
-4.94947474,6.68620642,0.02195322,0.87721072,1.73454688,2.44173603,0.03187304,2.57790306,0.91393452,0.45364873
-4.94347174,6.71368993,0.02220235,0.86965292,1.71865120,2.43380042,0.03197925,2.62061225,0.90796958,0.46552801
-4.93746873,6.73483004,0.02239519,0.86392222,1.70269739,2.42492873,0.03203813,2.65746441,0.89941539,0.47616319
-4.93146573,6.74708156,0.02252121,0.85978679,1.68601461,2.41444094,0.03203573,2.68714146,0.88821822,0.48527215
-4.92546273,6.74824731,0.02257263,0.85699149,1.66798998,2.40176414,0.03196149,2.70852784,0.87441042,0.49260437
-4.91945973,6.73652013,0.02254467,0.85526549,1.64808757,2.38643643,0.03180845,2.72073579,0.85810401,0.49794813
-4.91345673,6.71051638,0.02243577,0.85432992,1.62586512,2.36810843,0.03157334,2.72312610,0.83948278,0.50113689
-4.90745373,6.66929997,0.02224760,0.85390499,1.60098764,2.34654291,0.03125666,2.71532323,0.81879318,0.50205457
-4.90145073,6.61239557,0.02198521,0.85371641,1.57323718,2.32161231,0.03086265,2.69722408,0.79633428,0.50063943
-4.89544772,6.53979034,0.02165689,0.85350080,1.54251847,2.29329471,0.03039912,2.66899970,0.77244718,0.49688634
-4.88944472,6.45192379,0.02127405,0.85301002,1.50885990,2.26166813,0.02987733,2.63108967,0.74750401,0.49084729
-4.88344172,6.34966565,0.02085102,0.85201429,1.47241007,2.22690341,0.02931167,2.58418890,0.72189708,0.48263006
-4.87743872,6.23428249,0.02040469,0.85030429,1.43342986,2.18925590,0.02871930,2.52922714,0.69602809,0.47239501
-4.87143572,6.10739390,0.01995411,0.84769225,1.39228066,2.14905606,0.02811973,2.46734176,0.67029800,0.46035020
-4.86543272,5.97091989,0.01952006,0.84401236,1.34940909,2.10669915,0.02753430,2.39984466,0.64509750,0.44674492
-4.85942971,5.82702137,0.01912446,0.83912066,1.30532928,2.06263445,0.02698559,2.32818435,0.62079846,0.43186188
-4.85342671,5.67803593,0.01878978,0.83289467,1.26060329,2.01735408,0.02649682,2.25390481,0.59774635,0.41600853
-4.84742371,5.52641156,0.01853847,0.82523311,1.21582082,1.97138191,0.02609119,2.17860249,0.57625397,0.39950764
-4.84142071,5.37464070,0.01839223,0.81605577,1.17157911,1.92526278,0.02579118,2.10388311,0.55659638,0.38268775
-4.83541771,5.22519741,0.01837145,0.80530394,1.12846388,1.87955244,0.02561791,2.03132002,0.53900727,0.36587374
-4.82941471,5.08047982,0.01849449,0.79294115,1.08703219,1.83480856,0.02559045,1.96241562,0.52367664,0.34937793
-4.82341171,4.94276014,0.01877715,0.77895467,1.04779798,1.79158298,0.02572527,1.89856718,0.51075004,0.33349210
-4.81740870,4.81414389,0.01923210,0.76335735,1.01122064,1.75041565,0.02603564,1.84103838,0.50032902,0.31848066
-4.81140570,4.69653952,0.01986840,0.74618989,0.97769719,1.71183028,0.02653123,1.79093740,0.49247298,0.30457516
-4.80540270,4.59163921,0.02069114,0.72752336,0.94755802,1.67633182,0.02721772,1.74920212,0.48720221,0.29197036
-4.79939970,4.50091084,0.02170114,0.70746166,0.92106624,1.64440590,0.02809662,1.71659273,0.48450196,0.28082196
-4.79339670,4.42560090,0.02289478,0.68614369,0.89842043,1.61651992,0.02916513,1.69369160,0.48432738,0.27124583
-4.78739370,4.36674718,0.02426393,0.66374513,0.87976034,1.59312581,0.03041617,1.68090992,0.48660916,0.26331883
-4.78139070,4.32519991,0.02579608,0.64047936,0.86517497,1.57466400,0.03183860,1.67850047,0.49125953,0.25708099
-4.77538769,4.30164951,0.02747445,0.61659750,0.85471249,1.56156831,0.03341747,1.68657539,0.49817849,0.25253892
-4.76938469,4.29665885,0.02927841,0.59238738,0.84839117,1.55427133,0.03513446,1.70512772,0.50725989,0.24967008
-4.76338169,4.31069763,0.03118386,0.56817121,0.84621055,1.55320976,0.03696840,1.73405540,0.51839713,0.24842787
-4.75737869,4.34417649,0.03316379,0.54430204,0.84816222,1.55882920,0.03889587,1.77318615,0.53148822,0.24874693
-4.75137569,4.39747858,0.03518895,0.52115898,0.85423931,1.57158798,0.04089188,1.82230192,0.54643996,0.25054875
-4.74537269,4.47098631,0.03722852,0.49914118,0.86444423,1.59195951,0.04293057,1.88116124,0.56317104,0.25374694
-4.73936968,4.56510129,0.03925095,0.47866073,0.87879397,1.62043270,0.04498588,1.94951843,0.58161380,0.25825213
-4.73336668,4.68025603,0.04122471,0.46013459,0.89732268,1.65751031,0.04703227,2.02713847,0.60171478,0.26397626
-4.72736368,4.81691612,0.04311913,0.44397574,0.92008120,1.70370483,0.04904534,2.11380669,0.62343374,0.27083590
-4.72136068,4.97557231,0.04490520,0.43058376,0.94713351,1.75953190,0.05100238,2.20933274,0.64674137,0.27875475
-4.71535768,5.15672251,0.04655632,0.42033498,0.97855018,1.82550133,0.05288287,2.31354867,0.67161579,0.28766495
-4.70935468,5.36084401,0.04804899,0.41357249,1.01439915,1.90210575,0.05466882,2.42630122,0.69803788,0.29750736
-4.70335168,5.58835709,0.04936339,0.41059621,1.05473413,1.98980725,0.05634503,2.54743878,0.72598587,0.30823083
-4.69734867,5.83958157,0.05048394,0.41165325,1.09958143,2.08902234,0.05789927,2.67679385,0.75542930,0.31979047
-4.69134567,6.11468818,0.05139963,0.41692882,1.14892565,2.20010572,0.05932227,2.81416201,0.78632288,0.33214513
-4.68534267,6.41364727,0.05210426,0.42653789,1.20269533,2.32333323,0.06060767,2.95927884,0.81860048,0.34525426
-4.67933967,6.73617727,0.05259660,0.44051795,1.26074909,2.45888464,0.06175189,3.11179609,0.85216964,0.35907441
-4.67333667,7.08169573,0.05288033,0.45882307,1.32286334,2.60682684,0.06275385,3.27125880,0.88690706,0.37355548
-4.66733367,7.44927560,0.05296389,0.48131952,1.38872227,2.76709779,0.06361474,3.43708483,0.92265529,0.38863716
-4.66133067,7.83760920,0.05286018,0.50778323,1.45791081,2.93949192,0.06433764,3.60854838,0.95922093,0.40424565
-4.65532766,8.24498221,0.05258615,0.53789939,1.52991124,3.12364727,0.06492723,3.78476863,0.99637459,0.42029096
-4.64932466,8.66925938,0.05216230,0.57126429,1.60410386,3.31903482,0.06538940,3.96470467,1.03385269,0.43666498
-4.64332166,9.10788343,0.05161204,0.60738964,1.67977194,3.52495034,0.06573091,4.14715742,1.07136113,0.45324045
