energy_ev,total_up,Al_p_up,Al_d_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-5.36368184,1.03104697,0.04472595,0.00000000,0.54479580,0.46461360,0.03137218,0.46517611
-5.35767884,1.02720351,0.04487649,0.00000000,0.53522080,0.45667252,0.03241931,0.45251809
-5.35167584,1.02581155,0.04515369,0.00000000,0.52714748,0.45013718,0.03329451,0.44086034
-5.34567284,1.02658499,0.04554378,0.00000000,0.52041615,0.44495887,0.03398006,0.43015339
-5.33966983,1.02918664,0.04603164,0.00000000,0.51483335,0.44105544,0.03446227,0.42032818
-5.33366683,1.03323586,0.04660097,0.00000000,0.51017844,0.43831374,0.03473185,0.41129903
-5.32766383,1.03831756,0.04723445,0.00000000,0.50621119,0.43659306,0.03478411,0.40296692
-5.32166083,1.04399215,0.04791385,0.00000000,0.50267991,0.43572915,0.03461906,0.39522301
-5.31565783,1.04980598,0.04862015,0.00000000,0.49932976,0.43553880,0.03424134,0.38795213
-5.30965483,1.05530202,0.04933359,0.00000000,0.49591096,0.43582469,0.03365996,0.38103602
-5.30365183,1.06003035,0.05003383,0.00000000,0.49218657,0.43638043,0.03288792,0.37435625
-5.29764882,1.06355847,0.05070000,0.00000000,0.48793952,0.43699567,0.03194170,0.36779689
-5.29164582,1.06548096,0.05131094,0.00000000,0.48297876,0.43746124,0.03084065,0.36124668
-5.28564282,1.06542870,0.05184534,0.00000000,0.47714436,0.43757410,0.02960636,0.35460100
-5.27963982,1.06307727,0.05228209,0.00000000,0.47031145,0.43714232,0.02826190,0.34776347
-5.27363682,1.05815453,0.05260059,0.00000000,0.46239294,0.43598969,0.02683117,0.34064743
-5.26763382,1.05044739,0.05278119,0.00000000,0.45334101,0.43396022,0.02533816,0.33317727
-5.26163082,1.03980737,0.05280569,0.00000000,0.44314750,0.43092219,0.02380636,0.32528969
-5.25562781,1.02615508,0.05265787,0.00000000,0.43184302,0.42677182,0.02225822,0.31693488
-5.24962481,1.00948329,0.05232406,0.00000000,0.41949520,0.42143636,0.02071464,0.30807770
-5.24362181,0.98985850,0.05179368,0.00000000,0.40620579,0.41487653,0.01919466,0.29869878
-5.23761881,0.96742082,0.05105979,0.00000000,0.39210717,0.40708823,0.01771516,0.28879549
-5.23161581,0.94238219,0.05011950,0.00000000,0.37735799,0.39810331,0.01629075,0.27838280
-5.22561281,0.91502263,0.04897436,0.00000000,0.36213839,0.38798950,0.01493369,0.26749384
-5.21960980,0.88568489,0.04763061,0.00000000,0.34664485,0.37684937,0.01365393,0.25618019
-5.21360680,0.85476724,0.04609924,0.00000000,0.33108482,0.36481828,0.01245922,0.24451181
-5.20760380,0.82271497,0.04439594,0.00000000,0.31567134,0.35206153,0.01135529,0.23257660
-5.20160080,0.79001059,0.04254091,0.00000000,0.30061782,0.33877072,0.01034604,0.22047956
-5.19559780,0.75716326,0.04055849,0.00000000,0.28613318,0.32515946,0.00943383,0.20834156
-5.18959480,0.72469791,0.03847670,0.00000000,0.27241741,0.31145871,0.00861971,0.19629778
-5.18359180,0.69314432,0.03632661,0.00000000,0.25965784,0.29791179,0.00790370,0.18449590
-5.17758879,0.66302691,0.03414171,0.00000000,0.24802603,0.28476951,0.00728507,0.17309401
-5.17158579,0.63485541,0.03195715,0.00000000,0.23767558,0.27228542,0.00676261,0.16225852
-5.16558279,0.60911689,0.02980904,0.00000000,0.22874078,0.26071149,0.00633484,0.15216192
-5.15957979,0.58626944,0.02773371,0.00000000,0.22133601,0.25029425,0.00600027,0.14298061
-5.15357679,0.56673763,0.02576698,0.00000000,0.21555607,0.24127163,0.00575757,0.13489282
-5.14757379,0.55090965,0.02394362,0.00000000,0.21147717,0.23387043,0.00560575,0.12807656
-5.14157079,0.53913620,0.02229670,0.00000000,0.20915839,0.22830433,0.00554428,0.12270774
-5.13556778,0.53173068,0.02085716,0.00000000,0.20864373,0.22477257,0.00557320,0.11895820
-5.12956478,0.52897049,0.01965339,0.00000000,0.20996419,0.22345887,0.00569320,0.11699392
-5.12356178,0.53109872,0.01871091,0.00000000,0.21313993,0.22453068,0.00590563,0.11697299
-5.11755878,0.53832605,0.01805209,0.00000000,0.21818217,0.22813836,0.00621244,0.11904350
-5.11155578,0.55083207,0.01769598,0.00000000,0.22509477,0.23441421,0.00661621,0.12334118
-5.10555278,0.56876562,0.01765808,0.00000000,0.23387513,0.24347108,0.00711996,0.12998671
-5.09954977,0.59224388,0.01795022,0.00000000,0.24451447,0.25540053,0.00772700,0.13908278
-5.09354677,0.62134978,0.01858039,0.00000000,0.25699738,0.27027033,0.00844077,0.15071071
-5.08754377,0.65612764,0.01955264,0.00000000,0.27130056,0.28812131,0.00926457,0.16492685
-5.08154077,0.69657721,0.02086688,0.00000000,0.28739095,0.30896376,0.01020127,0.18175877
-5.07553777,0.74264619,0.02251880,0.00000000,0.30522324,0.33277330,0.01125302,0.20120133
-5.06953477,0.79422179,0.02449968,0.00000000,0.32473706,0.35948660,0.01242093,0.22321297
-5.06353177,0.85112166,0.02679632,0.00000000,0.34585397,0.38899719,0.01370474,0.24771216
-5.05752876,0.91308521,0.02939091,0.00000000,0.36847457,0.42115165,0.01510248,0.27457457
-5.05152576,0.97976560,0.03226104,0.00000000,0.39247600,0.45574658,0.01661025,0.30363088
-5.04552276,1.05072363,0.03537970,0.00000000,0.41771001,0.49252666,0.01822190,0.33466569
-5.03951976,1.12542383,0.03871543,0.00000000,0.44400189,0.53118412,0.01992891,0.36741766
-5.03351676,1.20323359,0.04223249,0.00000000,0.47115037,0.57135987,0.02172025,0.40158088
-5.02751376,1.28342576,0.04589123,0.00000000,0.49892864,0.61264652,0.02358235,0.43680793
-5.02151076,1.36518491,0.04964849,0.00000000,0.52708654,0.65459327,0.02549917,0.47271420
-5.01550775,1.44761736,0.05345818,0.00000000,0.55535377,0.69671269,0.02745236,0.50888381
-5.00950475,1.52976492,0.05727190,0.00000000,0.58344411,0.73848924,0.02942150,0.54487680
-5.00350175,1.61062171,0.06103973,0.00000000,0.61106046,0.77938932,0.03138446,0.58023744
-4.99749875,1.68915376,0.06471106,0.00000000,0.63790040,0.81887236,0.03331779,0.61450337
-4.99149575,1.76432050,0.06823545,0.00000000,0.66366206,0.85640269,0.03519721,0.64721539
-4.98549275,1.83509732,0.07156359,0.00000000,0.68804999,0.89146168,0.03699811,0.67792730
-4.97948974,1.90049838,0.07464820,0.00000000,0.71078086,0.92355952,0.03869616,0.70621577
-4.97348674,1.95959867,0.07744498,0.00000000,0.73158867,0.95224642,0.04026782,0.73168958
-4.96748374,2.01155458,0.07991344,0.00000000,0.75022926,0.97712260,0.04169090,0.75399812
-4.96148074,2.05562225,0.08201775,0.00000000,0.76648415,0.99784681,0.04294507,0.77283881
-4.95547774,2.09117313,0.08372743,0.00000000,0.78016356,1.01414314,0.04401237,0.78796320
-4.94947474,2.11770629,0.08501797,0.00000000,0.79110857,1.02580580,0.04487755,0.79918164
-4.94347174,2.13485740,0.08587135,0.00000000,0.79919269,1.03270207,0.04552845,0.80636648
-4.93746873,2.14240422,0.08627635,0.00000000,0.80432270,1.03477321,0.04595622,0.80945367
-4.93146573,2.14026881,0.08622887,0.00000000,0.80643918,1.03203367,0.04615553,0.80844298
-4.92546273,2.12851672,0.08573197,0.00000000,0.80551666,1.02456862,0.04612461,0.80339688
-4.91945973,2.10735346,0.08479586,0.00000000,0.80156370,1.01253026,0.04586530,0.79443810
-4.91345673,2.07711873,0.08343774,0.00000000,0.79462294,0.99613303,0.04538294,0.78174637
-4.90745373,2.03827882,0.08168153,0.00000000,0.78477127,0.97564809,0.04468630,0.76555419
-4.90145073,1.99141761,0.07955741,0.00000000,0.77212007,0.95139737,0.04378730,0.74614201
-4.89544772,1.93722641,0.07710140,0.00000000,0.75681553,0.92374731,0.04270087,0.72383296
-4.88944472,1.87649320,0.07435468,0.00000000,0.73903905,0.89310262,0.04144458,0.69898728
-4.88344172,1.81009114,0.07136293,0.00000000,0.71900744,0.85990006,0.04003838,0.67199652
-4.87743872,1.73896678,0.06817560,0.00000000,0.69697287,0.82460240,0.03850424,0.64327768
-4.87143572,1.66412785,0.06484508,0.00000000,0.67322241,0.78769255,0.03686580,0.61326737
-4.86543272,1.58663064,0.06142588,0.00000000,0.64807686,0.74966780,0.03514796,0.58241587
-4.85942971,1.50756708,0.05797374,0.00000000,0.62188879,0.71103419,0.03337653,0.55118136
-4.85342671,1.42805122,0.05454481,0.00000000,0.59503966,0.67230085,0.03157783,0.52002410
-4.84742371,1.34920528,0.05119475,0.00000000,0.56793591,0.63397434,0.02977824,0.48940064
-4.84142071,1.27214515,0.04797793,0.00000000,0.54100394,0.59655278,0.02800386,0.45975818
-4.83541771,1.19796537,0.04494666,0.00000000,0.51468410,0.56051987,0.02628007,0.43152879
-4.82941471,1.12772366,0.04215043,0.00000000,0.48942374,0.52633876,0.02463116,0.40512384
-4.82341171,1.06242521,0.03963523,0.00000000,0.46566937,0.49444568,0.02307992,0.38092842
-4.81740870,1.00300690,0.03744301,0.00000000,0.44385842,0.46524355,0.02164732,0.35929590
-4.81140570,0.95032175,0.03561112,0.00000000,0.42441047,0.43909568,0.02035209,0.34054270
-4.80540270,0.90512396,0.03417191,0.00000000,0.40771859,0.41631951,0.01921050,0.32494335
-4.79939970,0.86805496,0.03315242,0.00000000,0.39414087,0.39718087,0.01823598,0.31272588
-4.79339670,0.83963091,0.03257412,0.00000000,0.38399256,0.38188873,0.01743898,0.30406783
-4.78739370,0.82023211,0.03245283,0.00000000,0.37753907,0.37059078,0.01682671,0.29909281
-4.78139070,0.81009480,0.03279868,0.00000000,0.37499019,0.36337004,0.01640304,0.29786794
-4.77538769,0.80930584,0.03361626,0.00000000,0.37649569,0.36024270,0.01616847,0.30040225
-4.76938469,0.81780059,0.03490481,0.00000000,0.38214252,0.36115747,0.01612009,0.30664617
-4.76338169,0.83536446,0.03665853,0.00000000,0.39195382,0.36599647,0.01625171,0.31649229
-4.75737869,0.86163813,0.03886709,0.00000000,0.40588970,0.37457787,0.01655401,0.32977743
-4.75137569,0.89612682,0.04151605,0.00000000,0.42384982,0.38666035,0.01701480,0.34628619
-4.74537269,0.93821325,0.04458755,0.00000000,0.44567767,0.40194928,0.01761935,0.36575581
-4.73936968,0.98717430,0.04806091,0.00000000,0.47116635,0.42010452,0.01835079,0.38788251
-4.73336668,1.04220066,0.05191335,0.00000000,0.50006557,0.44074972,0.01919060,0.41232894
-4.72736368,1.10241913,0.05612059,0.00000000,0.53208953,0.46348278,0.02011910,0.43873278
-4.72136068,1.16691645,0.06065752,0.00000000,0.56692525,0.48788710,0.02111605,0.46671594
-4.71535768,1.23476402,0.06549871,0.00000000,0.60424091,0.51354317,0.02216121,0.49589429
-4.70935468,1.30504210,0.07061877,0.00000000,0.64369373,0.54004009,0.02323489,0.52588730
-4.70335168,1.37686257,0.07599258,0.00000000,0.68493692,0.56698638,0.02431853,0.55632727
-4.69734867,1.44938914,0.08159532,0.00000000,0.72762529,0.59401963,0.02539519,0.58686763
-4.69134567,1.52185372,0.08740224,0.00000000,0.77141927,0.62081449,0.02644993,0.61718997
-4.68534267,1.59356848,0.09338822,0.00000000,0.81598691,0.64708857,0.02747016,0.64700937
-4.67933967,1.66393251,0.09952716,0.00000000,0.86100410,0.67260590,0.02844583,0.67607768
-4.67333667,1.73243311,0.10579118,0.00000000,0.90615278,0.69717784,0.02936951,0.70418472
-4.66733367,1.79864153,0.11214961,0.00000000,0.95111757,0.72066128,0.03023631,0.73115719
-4.66133067,1.86220351,0.11856807,0.00000000,0.99558110,0.74295430,0.03104375,0.75685549
-4.65532766,1.92282549,0.12500747,0.00000000,1.03921871,0.76398967,0.03179139,0.78116862
-4.64932466,1.98025746,0.13142315,0.00000000,1.08169298,0.78372646,0.03248048,0.80400763
-4.64332166,2.03427380,0.13776432,0.00000000,1.12264894,0.80214043,0.03311344,0.82529796
-4.63731866,2.08465371,0.14397366,0.00000000,1.16171059,0.81921392,0.03369333,0.84497152
-4.63131566,2.13116278,0.14998752,0.00000000,1.19847944,0.83492586,0.03422333,0.86295881
-4.62531266,2.17353736,0.15573639,0.00000000,1.23253559,0.84924270,0.03470620,0.87918209
-4.61930965,2.21147306,0.16114597,0.00000000,1.26344176,0.86211098,0.03514381,0.89354987
-4.61330665,2.24461869,0.16613875,0.00000000,1.29075047,0.87345209,0.03553675,0.90595345
-4.60730365,2.27257634,0.17063599,0.00000000,1.31401432,0.88315960,0.03588411,0.91626581
-4.60130065,2.29490793,0.17456019,0.00000000,1.33279907,0.89109965,0.03618330,0.92434302
-4.59529765,2.31114830,0.17783784,0.00000000,1.34669897,0.89711420,0.03643008,0.93002826
-4.58929465,2.32082400,0.18040230,0.00000000,1.35535366,0.90102723,0.03661875,0.93315821
-4.58329165,2.32347685,0.18219682,0.00000000,1.35846554,0.90265338,0.03674240,0.93357155
-4.57728864,2.31869082,0.18317730,0.00000000,1.35581678,0.90180854,0.03679334,0.93111885
-4.57128564,2.30612039,0.18331486,0.00000000,1.34728466,0.89832180,0.03676361,0.92567343
-4.56528264,2.28551860,0.18259788,0.00000000,1.33285438,0.89204773,0.03664553,0.91714233
-4.55927964,2.25676272,0.18103346,0.00000000,1.31262822,0.88287849,0.03643227,0.90547651
-4.55327664,2.21987571,0.17864817,0.00000000,1.28683037,0.87075458,0.03611842,0.89067979
-4.54727364,2.17504194,0.17548799,0.00000000,1.25580684,0.85567381,0.03570050,0.87281565
-4.54127064,2.12261578,0.17161745,0.00000000,1.22002030,0.83769757,0.03517732,0.85201138
-4.53526763,2.06312232,0.16711798,0.00000000,1.18003965,0.81695410,0.03455031,0.82845927
-4.52926463,1.99724983,0.16208546,0.00000000,1.13652500,0.79363845,0.03382366,0.80241464
-4.52326163,1.92583416,0.15662717,0.00000000,1.09020837,0.76800897,0.03300428,0.77419063
-4.51725863,1.84983583,0.15085824,0.00000000,1.04187120,0.74038062,0.03210168,0.74415006
-4.51125563,1.77031086,0.14489775,0.00000000,0.99231964,0.71111535,0.03112765,0.71269473
-4.50525263,1.68837686,0.13886465,0.00000000,0.94235879,0.68061011,0.03009581,0.68025270
-4.49924962,1.60517621,0.13287381,0.00000000,0.89276721,0.64928315,0.02902111,0.64726428
-4.49324662,1.52183827,0.12703222,0.00000000,0.84427288,0.61755934,0.02791922,0.61416738
-4.48724362,1.43944246,0.12143568,0.00000000,0.79753164,0.58585537,0.02680591,0.58138308
-4.48124062,1.35898419,0.11616599,0.00000000,0.75310926,0.55456551,0.02569638,0.54930213
-4.47523762,1.28134530,0.11128889,0.00000000,0.71146775,0.52404875,0.02460473,0.51827303
-4.46923462,1.20727018,0.10685275,0.00000000,0.67295641,0.49461792,0.02354339,0.48859230
-4.46323162,1.13734887,0.10288805,0.00000000,0.63780807,0.46653121,0.02252272,0.46049730
-4.45722861,1.07200734,0.09940770,0.00000000,0.60614023,0.43998657,0.02155072,0.43416196
-4.45122561,1.01150551,0.09640814,0.00000000,0.57796099,0.41511894,0.02063283,0.40969539
-4.44522261,0.95594229,0.09387104,0.00000000,0.55317928,0.39200054,0.01977190,0.38714345
-4.43921961,0.90526744,0.09176569,0.00000000,0.53161856,0.37064381,0.01896829,0.36649284
-4.43321661,0.85929896,0.09005171,0.00000000,0.51303327,0.35100694,0.01822009,0.34767764
-4.42721361,0.81774491,0.08868210,0.00000000,0.49712697,0.33300124,0.01752340,0.33058757
-4.42121061,0.78022829,0.08760633,0.00000000,0.48357130,0.31650018,0.01687275,0.31507757
-4.41520760,0.74631351,0.08677340,0.00000000,0.47202465,0.30134928,0.01626153,0.30097815
-4.40920460,0.71553298,0.08613465,0.00000000,0.46214970,0.28737640,0.01568246,0.28810583
-4.40320160,0.68741245,0.08564625,0.00000000,0.45362898,0.27440186,0.01512805,0.27627324
-4.39719860,0.66149394,0.08527112,0.00000000,0.44617785,0.26224787,0.01459106,0.26529830
-4.39119560,0.63735527,0.08498032,0.00000000,0.43955422,0.25074680,0.01406485,0.25501213
-4.38519260,0.61462539,0.08475384,0.00000000,0.43356491,0.23974815,0.01354373,0.24526540
-4.37918959,0.59299520,0.08458071,0.00000000,0.42806844,0.22912369,0.01302318,0.23593286
-4.37318659,0.57222361,0.08445851,0.00000000,0.42297433,0.21877102,0.01250001,0.22691607
-4.36718359,0.55213895,0.08439228,0.00000000,0.41823917,0.20861517,0.01197241,0.21814424
-4.36118059,0.53263619,0.08439301,0.00000000,0.41386001,0.19860868,0.01143993,0.20957344
-4.35517759,0.51367044,0.08447569,0.00000000,0.40986545,0.18873010,0.01090340,0.20118422
-4.34917459,0.49524761,0.08465723,0.00000000,0.40630529,0.17898129,0.01036473,0.19297816
-4.34317159,0.47741293,0.08495417,0.00000000,0.40323936,0.16938373,0.00982672,0.18497347
-4.33716858,0.46023840,0.08538060,0.00000000,0.40072629,0.15997425,0.00929282,0.17720000
-4.33116558,0.44380993,0.08594613,0.00000000,0.39881295,0.15080044,0.00876684,0.16969421
-4.32516258,0.42821514,0.08665435,0.00000000,0.39752524,0.14191607,0.00825272,0.16249415
-4.31915958,0.41353248,0.08750163,0.00000000,0.39686076,0.13337684,0.00775427,0.15563495
-4.31315658,0.39982233,0.08847655,0.00000000,0.39678380,0.12523662,0.00727496,0.14914499
-4.30715358,0.38712054,0.08955982,0.00000000,0.39722289,0.11754445,0.00681776,0.14304288
