energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.90395198,1.90176922,-2.08716748,0.00818103,-0.02683542,0.04861815,-0.09501012,0.54930266,-0.47405350,0.28251614,-0.19186903,0.43479749,-0.49828923,0.32288775,-0.37752850,0.01108451,-0.01639475,1.04207816,-1.16433733
-5.89794897,1.90382368,-2.09673426,0.00828923,-0.02492840,0.04741134,-0.09548480,0.55042262,-0.48479302,0.28104948,-0.19150140,0.43617051,-0.50361679,0.32950284,-0.37475419,0.01076942,-0.01622605,1.04520100,-1.17184169
-5.89194597,1.90702878,-2.10119842,0.00838166,-0.02309194,0.04613530,-0.09567014,0.55142433,-0.49430811,0.27953526,-0.19052324,0.43826363,-0.50735344,0.33673165,-0.37192467,0.01044676,-0.01600874,1.04912313,-1.17644366
-5.88594297,1.91102148,-2.10073154,0.00845232,-0.02133447,0.04479087,-0.09557255,0.55225415,-0.50259199,0.27794048,-0.18896724,0.44095017,-0.50952845,0.34446873,-0.36908042,0.01011287,-0.01574360,1.05363123,-1.17823523
-5.87993997,1.91539948,-2.09564271,0.00849604,-0.01966192,0.04338110,-0.09520385,0.55284889,-0.50966642,0.27623281,-0.18688065,0.44408499,-0.51021825,0.35259042,-0.36627024,0.00976516,-0.01543314,1.05848435,-1.17739018
-5.87393697,1.91972373,-2.08637240,0.00850859,-0.01807805,0.04191108,-0.09458046,0.55313558,-0.51557921,0.27438049,-0.18432426,0.44750671,-0.50954414,0.36095514,-0.36355222,0.00940213,-0.01508162,1.06341578,-1.17416092
-5.86793397,1.92352183,-2.07348123,0.00848667,-0.01658468,0.04038771,-0.09372256,0.55303149,-0.52040098,0.27235198,-0.18137085,0.45104040,-0.50766822,0.36940446,-0.36099418,0.00902331,-0.01469486,1.06813548,-1.16887222
-5.86193097,1.92629265,-2.05763414,0.00842798,-0.01518202,0.03881939,-0.09265299,0.55244455,-0.52422114,0.27011566,-0.17810322,0.45450063,-0.50478772,0.37776490,-0.35867341,0.00862928,-0.01428005,1.07233348,-1.16191215
-5.85592796,1.92751277,-2.03958044,0.00833116,-0.01386897,0.03721561,-0.09139630,0.55127446,-0.52714344,0.26763962,-0.17461188,0.45769509,-0.50112792,0.38585062,-0.35667581,0.00822147,-0.01384553,1.07568448,-1.15372051
-5.84992496,1.92664522,-2.02013045,0.00819586,-0.01264346,0.03558663,-0.08997769,0.54941445,-0.52928125,0.26489156,-0.17099245,0.46042871,-0.49693407,0.39346691,-0.35509428,0.00780211,-0.01340049,1.07785372,-1.14477515
-5.84392196,1.92315052,-2.00012976,0.00802264,-0.01150265,0.03394308,-0.08842209,0.54675383,-0.53075276,0.26183901,-0.16734286,0.46250828,-0.49246255,0.40041464,-0.35402652,0.00737401,-0.01295461,1.07850441,-1.13557662
-5.83791896,1.91650024,-1.98043176,0.00781293,-0.01044324,0.03229560,-0.08675329,0.54318131,-0.53167625,0.25844988,-0.16376044,0.46374761,-0.48797163,0.40649535,-0.35357214,0.00694048,-0.01251771,1.07730646,-1.12663187
-5.83191596,1.90619279,-1.96186959,0.00756898,-0.00946163,0.03065454,-0.08499327,0.53858908,-0.53216575,0.25469334,-0.16033911,0.46397301,-0.48371226,0.41151699,-0.35382928,0.00650511,-0.01209943,1.07394652,-1.11843724
-5.82591296,1.89177097,-1.94522828,0.00729370,-0.00855408,0.02902977,-0.08316166,0.53287736,-0.53232699,0.25054109,-0.15716651,0.46302888,-0.47991908,0.41530015,-0.35489074,0.00607167,-0.01170887,1.06813894,-1.11146154
-5.81990995,1.87284065,-1.93121804,0.00699064,-0.00771685,0.02743043,-0.08127540,0.52595939,-0.53225392,0.24596884,-0.15432143,0.46078347,-0.47680214,0.41768434,-0.35683983,0.00564392,-0.01135426,1.05963720,-1.10612968
-5.81390695,1.84908977,-1.92044941,0.00666379,-0.00694626,0.02586494,-0.07934857,0.51776654,-0.53202583,0.24095819,-0.15187147,0.45713420,-0.47453938,0.41853423,-0.35974605,0.00522556,-0.01104270,1.04824548,-1.10280721
-5.80790395,1.82030668,-1.91341113,0.00631748,-0.00623874,0.02434089,-0.07739237,0.50825323,-0.53170498,0.23549846,-0.14987096,0.45201262,-0.47327036,0.41774558,-0.36366073,0.00482008,-0.01077989,1.03382959,-1.10178652
-5.80190095,1.78639677,-1.91045136,0.00595626,-0.00559086,0.02286515,-0.07541530,0.49740149,-0.53133495,0.22958866,-0.14835932,0.44538853,-0.47309115,0.41525037,-0.36861286,0.00443071,-0.01056995,1.01632681,-1.10327485
-5.79589795,1.74739649,-1.91176278,0.00558474,-0.00499930,0.02144394,-0.07342338,0.48522469,-0.53093948,0.22323929,-0.14735983,0.43727323,-0.47405077,0.41102109,-0.37460531,0.00406039,-0.01041529,0.99575405,-1.10738479
-5.78989495,1.70348371,-1.91737220,0.00520749,-0.00446088,0.02008296,-0.07142051,0.47177037,-0.53052199,0.21647386,-0.14687883,0.42772142,-0.47614916,0.40507381,-0.38161159,0.00371172,-0.01031649,0.97221367,-1.11412734
-5.78389195,1.65498368,-1.92713508,0.00482894,-0.00397250,0.01878757,-0.06940887,0.45712182,-0.53006565,0.20933008,-0.14690543,0.41683192,-0.47933667,0.39746992,-0.38957345,0.00338697,-0.01027235,0.94589675,-1.12340818
-5.77788894,1.60237000,-1.94073528,0.00445322,-0.00353115,0.01756291,-0.06738935,0.44139829,-0.52953397,0.20186049,-0.14741170,0.40474678,-0.48351534,0.38831635,-0.39839934,0.00308808,-0.01027987,0.91708328,-1.13502703
-5.77188594,1.54626028,-1.95769032,0.00408416,-0.00313384,0.01641407,-0.06536194,0.42475383,-0.52887203,0.19413263,-0.14835339,0.39164905,-0.48854169,0.37776423,-0.40796407,0.00281670,-0.01033436,0.88613920,-1.14868067
-5.76588294,1.48740630,-1.97736224,0.00372517,-0.00277765,0.01534618,-0.06332614,0.40737453,-0.52800814,0.18622844,-0.14967113,0.37775898,-0.49423106,0.36600600,-0.41810976,0.00257421,-0.01042962,0.85351020,-1.16396935
-5.75987994,1.42667887,-1.99897404,0.00337920,-0.00245965,0.01436450,-0.06128126,0.38947450,-0.52685618,0.17824319,-0.15129211,0.36332886,-0.50036347,0.35327110,-0.42864805,0.00236179,-0.01055812,0.81971245,-1.18040688
-5.75387694,1.36504790,-2.02163142,0.00304872,-0.00217695,0.01347445,-0.05922676,0.37129048,-0.52531842,0.17028362,-0.15313222,0.34863674,-0.50669072,0.33982024,-0.43936378,0.00218039,-0.01071127,0.78532054,-1.19743399
-5.74787394,1.30355823,-2.04434944,0.00273571,-0.00192669,0.01268155,-0.05716245,0.35307549,-0.52328883,0.16246563,-0.15509856,0.33397908,-0.51294465,0.32593862,-0.45001998,0.00203083,-0.01087968,0.75095290,-1.21443499
-5.74187094,1.24330202,-2.06608344,0.00244169,-0.00170604,0.01199136,-0.05508868,0.33509156,-0.52065696,0.15491144,-0.15709234,0.31966261,-0.51884629,0.31192821,-0.46036415,0.00191380,-0.01105348,0.71725541,-1.23075703
-5.73586793,1.18538895,-2.08576335,0.00216767,-0.00151222,0.01140936,-0.05300647,0.31760206,-0.51731217,0.14774632,-0.15901194,0.30599581,-0.52411552,0.29809945,-0.47013562,0.00182985,-0.01122269,0.68488360,-1.24573158
-5.72986493,1.13091497,-2.10233034,0.00191425,-0.00134254,0.01094072,-0.05091763,0.30086376,-0.51314819,0.14109512,-0.16075622,0.29328015,-0.52848117,0.28476266,-0.47907378,0.00177945,-0.01137750,0.65448423,-1.25869740
-5.72386193,1.08093108,-2.11477452,0.00168164,-0.00119441,0.01059011,-0.04882481,0.28511901,-0.50806795,0.13507862,-0.16222782,0.28180153,-0.53169094,0.27221938,-0.48692686,0.00176293,-0.01150864,0.62667683,-1.26902423
-5.71785893,1.03641310,-2.12217243,0.00146967,-0.00106536,0.01036145,-0.04673159,0.27058842,-0.50198829,0.12980993,-0.16333643,0.27182205,-0.53352101,0.26075413,-0.49346094,0.00178049,-0.01160768,0.60203588,-1.27613622
-5.71185593,0.99823352,-2.12372267,0.00127789,-0.00095305,0.01025763,-0.04464250,0.25746423,-0.49484469,0.12539103,-0.16400187,0.26357263,-0.53378485,0.25062662,-0.49846889,0.00183216,-0.01166735,0.58107440,-1.27953430
-5.70585293,0.96713659,-2.11877850,0.00110560,-0.00085532,0.01028027,-0.04256306,0.24590467,-0.48659551,0.12190963,-0.16415682,0.25724644,-0.53234094,0.24206496,-0.50177867,0.00191777,-0.01168174,0.56422929,-1.27881650
-5.69984992,0.94371748,-2.10687564,0.00095189,-0.00077018,0.01042943,-0.04049984,0.23602953,-0.47722573,0.11943640,-0.16374926,0.25299367,-0.52909912,0.23525980,-0.50326080,0.00203692,-0.01164655,0.55184920,-1.27369538
-5.69384692,0.92840614,-2.08775442,0.00081572,-0.00069583,0.01070343,-0.03846045,0.22791710,-0.46674991,0.11802282,-0.16274429,0.25091762,-0.52402515,0.23035983,-0.50283460,0.00218893,-0.01155923,0.54418525,-1.26401170
-5.68784392,0.92145677,-2.06137498,0.00069592,-0.00063065,0.01109861,-0.03645356,0.22160258,-0.45521420,0.11769958,-0.16112540,0.25107225,-0.51714352,0.22746865,-0.50047285,0.00237278,-0.01141906,0.54138489,-1.24974382
-5.68184092,0.92294297,-2.02792480,0.00059127,-0.00057322,0.01160926,-0.03448886,0.21707800,-0.44269720,0.11847579,-0.15889516,0.25346147,-0.50853812,0.22664318,-0.49620466,0.00258712,-0.01122717,0.54348933,-1.23101225
-5.67583792,0.93275906,-1.98781822,0.00050054,-0.00052231,0.01222752,-0.03257701,0.21429368,-0.42930970,0.12033882,-0.15607515,0.25803998,-0.49835086,0.22789355,-0.49011644,0.00283024,-0.01098655,0.55043440,-1.20807913
-5.66983492,0.95062738,-1.94168779,0.00042248,-0.00047688,0.01294340,-0.03072955,0.21316111,-0.41519306,0.12325499,-0.15270533,0.26471577,-0.48677825,0.23118465,-0.48235084,0.00310002,-0.01070191,0.56205509,-1.18134263
-5.66383192,0.97611159,-1.89036767,0.00035589,-0.00043602,0.01374488,-0.02895875,0.21355715,-0.40051644,0.12717105,-0.14884265,0.27335428,-0.47406599,0.23643910,-0.47310369,0.00339404,-0.01037952,0.57809348,-1.15132637
-5.65782891,1.00863531,-1.83486976,0.00029960,-0.00039902,0.01461810,-0.02727740,0.21532938,-0.38547271,0.13201630,-0.14455922,0.28378384,-0.46050181,0.24354167,-0.46261909,0.00370952,-0.01002709,0.59820993,-1.11866427
-5.65182591,1.04750571,-1.77635347,0.00025255,-0.00036528,0.01554759,-0.02569856,0.21830243,-0.37027337,0.13770545,-0.13993982,0.29580251,-0.44640678,0.25234492,-0.45118269,0.00404346,-0.00965345,0.62199700,-1.08408151
-5.64582291,1.09194096,-1.71609017,0.00021371,-0.00033433,0.01651667,-0.02423526,0.22228492,-0.35514261,0.14414198,-0.13507914,0.30918585,-0.43212545,0.26267591,-0.43911368,0.00439268,-0.00926834,0.64899574,-1.04837220
-5.63981991,1.14110078,-1.65542397,0.00018217,-0.00030581,0.01750783,-0.02290015,0.22707689,-0.34031058,0.15122191,-0.13007861,0.32369542,-0.41801509,0.27434371,-0.42675553,0.00475394,-0.00888209,0.67871370,-1.01237468
-5.63381691,1.19411863,-1.59573006,0.00015711,-0.00027943,0.01850323,-0.02170513,0.23247724,-0.32600637,0.15883795,-0.12504315,0.33908761,-0.40443456,0.28714736,-0.41446595,0.00512412,-0.00850538,0.71064381,-0.97694550
-5.62781391,1.25013434,-1.53837236,0.00013778,-0.00025499,0.01948524,-0.02066092,0.23829105,-0.31245072,0.16688357,-0.12007779,0.35512255,-0.39173309,0.30088409,-0.40260655,0.00550027,-0.00814894,0.74428355,-0.94293289
-5.62181091,1.30832578,-1.48466208,0.00012354,-0.00023235,0.02043696,-0.01977671,0.24433635,-0.29984904,0.17525710,-0.11528443,0.37157256,-0.38023937,0.31535728,-0.39153237,0.00587987,-0.00782327,0.77915339,-0.91115090
-5.61580790,1.36793794,-1.43581855,0.00011382,-0.00021138,0.02134283,-0.01905972,0.25045016,-0.28838468,0.18386544,-0.11075875,0.38822981,-0.37025147,0.33038398,-0.38158190,0.00626091,-0.00753841,0.81481373,-0.88235497
-5.60980490,1.42830831,-1.39293388,0.00010814,-0.00019202,0.02218912,-0.01851490,0.25649342,-0.27821302,0.19262738,-0.10658742,0.40491282,-0.36202777,0.34580152,-0.37306766,0.00664209,-0.00730376,0.85087951,-0.85721995
-5.60380190,1.48888701,-1.35694253,0.00010609,-0.00017420,0.02296445,-0.01814457,0.26235479,-0.26945642,0.20147609,-0.10284572,0.42147155,-0.35577929,0.36147287,-0.36626801,0.00702291,-0.00712785,0.88703171,-0.83632120
-5.59779890,1.54925078,-1.32859686,0.00010732,-0.00015789,0.02366021,-0.01794825,0.26795294,-0.26220038,0.21036097,-0.09959558,0.43779061,-0.35166374,0.37729062,-0.36142010,0.00740382,-0.00701824,0.92302520,-0.82011947
-5.59179590,1.60910992,-1.30844927,0.00011156,-0.00014305,0.02427090,-0.01792243,0.27323747,-0.25649088,0.21924838,-0.09688420,0.45379064,-0.34978136,0.39317918,-0.35871443,0.00778628,-0.00698141,0.95869241,-0.80894997
-5.58579290,1.66830784,-1.29684157,0.00011858,-0.00012966,0.02479435,-0.01806060,0.27818832,-0.25233321,0.22812151,-0.09474313,0.46942759,-0.35017279,0.40909519,-0.35829105,0.00817275,-0.00702267,0.99394258,-0.80301588
-5.57978989,1.72681306,-1.29390164,0.00012819,-0.00011768,0.02523187,-0.01835319,0.28281370,-0.24969221,0.23697915,-0.09318799,0.48469010,-0.35281894,0.42502605,-0.36023740,0.00856670,-0.00714616,1.02875671,-0.80238658
-5.57378689,1.78470408,-1.29954722,0.00014027,-0.00010707,0.02558819,-0.01878780,0.28714678,-0.24849389,0.24583350,-0.09221864,0.49959497,-0.35764293,0.44098658,-0.36458804,0.00897253,-0.00735482,1.06317825,-0.80700025
-5.56778389,1.84214792,-1.31349673,0.00015472,-0.00009782,0.02587136,-0.01934938,0.29124135,-0.24862853,0.25470718,-0.09182004,0.51418108,-0.36451398,0.45701414,-0.37132592,0.00939540,-0.00765041,1.09730022,-0.81667098
-5.56178089,1.89937352,-1.33528612,0.00017152,-0.00008988,0.02609246,-0.02002058,0.29516653,-0.24995491,0.26362947,-0.09196336,0.52850209,-0.37325304,0.47316223,-0.38038519,0.00984105,-0.00803351,1.13124933,-0.83109963
-5.55577789,1.95664146,-1.36429121,0.00019066,-0.00008323,0.02626525,-0.02078218,0.29900109,-0.25230570,0.27263214,-0.09260773,0.54261841,-0.38363994,0.48949314,-0.39165542,0.01031555,-0.00850360,1.16516821,-0.84988816
-5.54977489,2.01421199,-1.39975429,0.00021221,-0.00007783,0.02640571,-0.02161356,0.30282751,-0.25549365,0.28174502,-0.09370215,0.55658888,-0.39542191,0.50607001,-0.40498685,0.01082499,-0.00905905,1.19919658,-0.87255663
-5.54377189,2.07231309,-1.44081385,0.00023629,-0.00007367,0.02653148,-0.02249324,0.30672629,-0.25931848,0.29099169,-0.09518775,0.57046275,-0.40832282,0.52294869,-0.42019650,0.01137515,-0.00969720,1.23345281,-0.89856220
-5.53776888,2.13111078,-1.48653607,0.00026310,-0.00007074,0.02666134,-0.02339946,0.31077064,-0.26357397,0.30038547,-0.09700020,0.58427249,-0.42205307,0.54017007,-0.43707470,0.01197116,-0.01041432,1.26801685,-0.92731919
-5.53176588,2.19068346,-1.53594690,0.00029294,-0.00006905,0.02681458,-0.02431073,0.31502207,-0.26805524,0.30992602,-0.09907214,0.59802792,-0.43631953,0.55775323,-0.45539199,0.01261712,-0.01120569,1.30291563,-0.95821950
-5.52576288,2.25100202,-1.58806320,0.00032618,-0.00006861,0.02701044,-0.02520641,0.31952695,-0.27256567,0.31959691,-0.10133559,0.61171195,-0.45083522,0.57568995,-0.47490572,0.01331579,-0.01206558,1.33811213,-0.99065245
-5.51975988,2.31191701,-1.64192193,0.00036333,-0.00006950,0.02726756,-0.02606727,0.32431427,-0.27692344,0.32936409,-0.10372426,0.62527845,-0.46532819,0.59394083,-0.49536646,0.01406823,-0.01298724,1.37349850,-1.02402328
-5.51375688,2.37315377,-1.69660619,0.00040505,-0.00007179,0.02760354,-0.02687589,0.32939469,-0.28096715,0.33917563,-0.10617564,0.63865221,-0.47954954,0.61243345,-0.51652372,0.01487360,-0.01396292,1.40889413,-1.05776963
-5.50775388,2.43431598,-1.75126738,0.00045211,-0.00007563,0.02803446,-0.02761713,0.33476093,-0.28456062,0.34896269,-0.10863274,0.65173105,-0.49327991,0.63106262,-0.53813090,0.01572892,-0.01498387,1.44404849,-1.09137556
-5.50175088,2.49489731,-1.80514273,0.00050547,-0.00008117,0.02857465,-0.02827843,0.34038924,-0.28759650,0.35864158,-0.11104565,0.66439003,-0.50633460,0.64969271,-0.55994944,0.01662897,-0.01604034,1.47864877,-1.12438246
-5.49574787,2.55430052,-1.85756807,0.00056626,-0.00008866,0.02923640,-0.02885004,0.34624209,-0.28999865,0.36811701,-0.11337256,0.67648731,-0.51856683,0.66816202,-0.58175204,0.01756629,-0.01712160,1.51233187,-1.15639693
-5.48974487,2.61186279,-1.90798565,0.00063578,-0.00009840,0.03002987,-0.02932516,0.35227143,-0.29172329,0.37728608,-0.11558053,0.68787144,-0.52986946,0.68628887,-0.60332506,0.01853124,-0.01821602,1.54469978,-1.18709542
-5.48374187,2.66688549,-1.95594738,0.00071550,-0.00011076,0.03096300,-0.02969998,0.35842265,-0.29275892,0.38604300,-0.11764580,0.69838939,-0.54017493,0.70387899,-0.62447010,0.01951219,-0.01931117,1.57533754,-1.21622581
-5.47773887,2.71866662,-2.00111385,0.00080705,-0.00012618,0.03204150,-0.02997360,0.36463859,-0.29312499,0.39428401,-0.11955378,0.70789480,-0.54945368,0.72073390,-0.64500513,0.02049578,-0.02039391,1.60383244,-1.24360633
-5.47173587,2.76653344,-2.04325001,0.00091219,-0.00014520,0.03326898,-0.03014796,0.37086343,-0.29286969,0.40191234,-0.12129872,0.71625597,-0.55771136,0.73665949,-0.66476507,0.02146732,-0.02145061,1.62979326,-1.26912210
-5.46573287,2.80987343,-2.08221810,0.00103277,-0.00016846,0.03464693,-0.03022759,0.37704611,-0.29206676,0.40884280,-0.12288307,0.72336283,-0.56498494,0.75147452,-0.68360235,0.02241118,-0.02246734,1.65286819,-1.29272006
-5.45972986,2.84816127,-2.11796892,0.00117071,-0.00019668,0.03617487,-0.03021935,0.38314300,-0.29081163,0.41500567,-0.12431667,0.72913251,-0.57133812,0.76501823,-0.70138727,0.02331134,-0.02343017,1.67276032,-1.31440253
-5.45372686,2.88098023,-2.15053211,0.00132791,-0.00023068,0.03785043,-0.03013216,0.38911958,-0.28921722,0.42034971,-0.12561576,0.73351308,-0.57685638,0.77715677,-0.71800869,0.02415185,-0.02432546,1.68923960,-1.33422031
-5.44772386,2.90803648,-2.18000632,0.00150620,-0.00027137,0.03966931,-0.02997666,0.39495098,-0.28740934,0.42484399,-0.12680190,0.73648519,-0.58164187,0.78778787,-0.73337485,0.02491742,-0.02514023,1.70215062,-1.35226557
-5.44172086,2.92916554,-2.20654970,0.00170722,-0.00031976,0.04162540,-0.02976485,0.40062148,-0.28552215,0.42847846,-0.12790087,0.73806147,-0.58580855,0.79684358,-0.74741448,0.02559390,-0.02586247,1.71141556,-1.36866503
-5.43571786,2.94433053,-2.23037123,0.00193238,-0.00037692,0.04371064,-0.02950976,0.40612272,-0.28369365,0.43126333,-0.12894149,0.73828383,-0.58947766,0.80429081,-0.76007824,0.02616878,-0.02648153,1.71703248,-1.38357368
-5.42971486,2.95361251,-2.25172300,0.00218273,-0.00044397,0.04591501,-0.02922511,0.41145107,-0.28206145,0.43322709,-0.12995458,0.73721877,-0.59277371,0.81012977,-0.77134013,0.02663157,-0.02698850,1.71906889,-1.39716916
-5.42371186,2.95719386,-2.27089319,0.00245887,-0.00052207,0.04822641,-0.02892496,0.41660416,-0.28075886,0.43441357,-0.13097188,0.73495110,-0.59582108,0.81439033,-0.78119890,0.02697417,-0.02737646,1.71765131,-1.40964683
-5.41770885,2.95533588,-2.28819972,0.00276084,-0.00061237,0.05063054,-0.02862340,0.42157692,-0.27991136,0.43487816,-0.13202510,0.73157660,-0.59874115,0.81712668,-0.78967915,0.02719103,-0.02764078,1.71295169,-1.42121528
-5.41170585,2.94835250,-2.30398389,0.00308805,-0.00071597,0.05311084,-0.02833425,0.42635750,-0.27963352,0.43468340,-0.13314495,0.72719402,-0.60164994,0.81841062,-0.79683178,0.02727935,-0.02777931,1.70517156,-1.43209203
-5.40570285,2.93658211,-2.31860363,0.00343920,-0.00083390,0.05564843,-0.02807078,0.43092336,-0.28002625,0.43389441,-0.13436032,0.72189720,-0.60465613,0.81832399,-0.80273358,0.02723903,-0.02779249,1.69452530,-1.44249924
-5.39969985,2.92035949,-2.33242574,0.00381219,-0.00096703,0.05822214,-0.02784542,0.43523783,-0.28117449,0.43257446,-0.13569738,0.71576774,-0.60785924,0.81695087,-0.80748578,0.02707260,-0.02768333,1.68122371,-1.45265889
-5.39369685,2.89999013,-2.34581664,0.00420413,-0.00111605,0.06080866,-0.02766951,0.43924765,-0.28314518,0.43078090,-0.13717881,0.70886883,-0.61134797,0.81436997,-0.81121125,0.02678500,-0.02745740,1.66545899,-1.46278724
-5.38769385,2.87572867,-2.35913151,0.00461129,-0.00128140,0.06338278,-0.02755309,0.44288149,-0.28598554,0.42856198,-0.13882299,0.70124072,-0.61519834,0.81064790,-0.81405036,0.02638332,-0.02712254,1.64739233,-1.47308843
-5.38169085,2.84776311,-2.37270140,0.00502916,-0.00146321,0.06591780,-0.02750462,0.44604985,-0.28972165,0.42595449,-0.14064322,0.69289804,-0.61947167,0.80583378,-0.81615546,0.02587646,-0.02668871,1.62714494,-1.48374692
-5.37568784,2.81620593,-2.38681882,0.00545245,-0.00166124,0.06838608,-0.02753084,0.44864633,-0.29435721,0.42298273,-0.14264702,0.68382933,-0.62421242,0.79995553,-0.81768422,0.02527471,-0.02616751,1.60479309,-1.49491914
-5.36968484,2.78109265,-2.40172203,0.00587525,-0.00187486,0.07075976,-0.02763654,0.45055032,-0.29987265,0.41965861,-0.14483541,0.67399866,-0.62944564,0.79301820,-0.81879191,0.02458935,-0.02557183,1.58036757,-1.50672435
-5.36368184,2.74238809,-2.41757885,0.00629110,-0.00210297,0.07301158,-0.02782448,0.45163100,-0.30622446,0.41598302,-0.14720234,0.66334933,-0.63517445,0.78500443,-0.81962314,0.02383226,-0.02491539,1.55385744,-1.51923521
-5.35767884,2.69999972,-2.43447088,0.00669316,-0.00234400,0.07511581,-0.02809522,0.45175249,-0.31334494,0.41194835,-0.14973421,0.65180937,-0.64137745,0.77587707,-0.82030344,0.02301550,-0.02421220,1.52521788,-1.53246865
-5.35167584,2.65379721,-2.45237916,0.00707438,-0.00259587,0.07704935,-0.02844715,0.45077985,-0.32114236,0.40754200,-0.15240965,0.63929845,-0.64800637,0.76558378,-0.82093122,0.02215096,-0.02347612,1.49438146,-1.54637764
-5.34567284,2.60363687,-2.47117267,0.00742772,-0.00285604,0.07879271,-0.02887645,0.44858568,-0.32950168,0.40275059,-0.15519941,0.62573577,-0.65498423,0.75406336,-0.82157058,0.02125012,-0.02272037,1.46127215,-1.56084457
