energy_ev,total_up,Al_p_up,Al_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.86793397,0.77205908,0.02762341,0.00000000,0.32746472,0.15371929,0.02860575,0.32975161
-5.86193097,0.73327463,0.02691881,0.00000000,0.31739461,0.14255971,0.02631572,0.31150225
-5.85592796,0.69411459,0.02610831,0.00000000,0.30624009,0.13184075,0.02412595,0.29338854
-5.84992496,0.65482405,0.02520087,0.00000000,0.29408413,0.12161341,0.02204449,0.27551889
-5.84392196,0.61565185,0.02420778,0.00000000,0.28103237,0.11191893,0.02007671,0.25799881
-5.83791896,0.57685239,0.02314247,0.00000000,0.26721197,0.10279051,0.01822571,0.24093261
-5.83191596,0.53868632,0.02202022,0.00000000,0.25276939,0.09425495,0.01649268,0.22442449
-5.82591296,0.50141985,0.02085783,0.00000000,0.23786746,0.08633417,0.01487727,0.20857915
-5.81990995,0.46532280,0.01967321,0.00000000,0.22268177,0.07904647,0.01337791,0.19350187
-5.81390695,0.43066552,0.01848489,0.00000000,0.20739666,0.07240754,0.01199208,0.17929795
-5.80790395,0.39771490,0.01731158,0.00000000,0.19220097,0.06643112,0.01071660,0.16607176
-5.80190095,0.36672976,0.01617160,0.00000000,0.17728396,0.06112948,0.00954776,0.15392532
-5.79589795,0.33795585,0.01508248,0.00000000,0.16283133,0.05651353,0.00848152,0.14295666
-5.78989495,0.31162092,0.01406046,0.00000000,0.14902185,0.05259277,0.00751359,0.13325797
-5.78389195,0.28792991,0.01312007,0.00000000,0.13602444,0.04937501,0.00663951,0.12491366
-5.77788894,0.26706073,0.01227381,0.00000000,0.12399604,0.04686594,0.00585471,0.11799858
-5.77188594,0.24916072,0.01153186,0.00000000,0.11308015,0.04506868,0.00515451,0.11257628
-5.76588294,0.23434390,0.01090181,0.00000000,0.10340602,0.04398317,0.00453418,0.10869758
-5.75987994,0.22268919,0.01038860,0.00000000,0.09508859,0.04360568,0.00398890,0.10639935
-5.75387694,0.21423955,0.00999438,0.00000000,0.08822880,0.04392832,0.00351381,0.10570375
-5.74787394,0.20900206,0.00971853,0.00000000,0.08291434,0.04493862,0.00310401,0.10661762
-5.74187094,0.20694881,0.00955778,0.00000000,0.07922062,0.04661926,0.00275457,0.10913245
-5.73586793,0.20801861,0.00950630,0.00000000,0.07721166,0.04894790,0.00246057,0.11322450
-5.72986493,0.21211934,0.00955592,0.00000000,0.07694092,0.05189723,0.00221712,0.11885538
-5.72386193,0.21913078,0.00969642,0.00000000,0.07845173,0.05543510,0.00201941,0.12597281
-5.71785893,0.22890789,0.00991580,0.00000000,0.08177730,0.05952486,0.00186275,0.13451177
-5.71185593,0.24128429,0.01020070,0.00000000,0.08694023,0.06412588,0.00174261,0.14439572
-5.70585293,0.25607592,0.01053674,0.00000000,0.09395137,0.06919411,0.00165470,0.15553811
-5.69984992,0.27308477,0.01090900,0.00000000,0.10280818,0.07468291,0.00159500,0.16784392
-5.69384692,0.29210244,0.01130247,0.00000000,0.11349255,0.08054385,0.00155982,0.18121133
-5.68784392,0.31291373,0.01170248,0.00000000,0.12596823,0.08672765,0.00154586,0.19553347
-5.68184092,0.33529990,0.01209523,0.00000000,0.14017810,0.09318513,0.00155025,0.21070007
-5.67583792,0.35904188,0.01246823,0.00000000,0.15604138,0.09986817,0.00157062,0.22659916
-5.66983492,0.38392311,0.01281073,0.00000000,0.17345109,0.10673065,0.00160512,0.24311873
-5.66383192,0.40973230,0.01311416,0.00000000,0.19227204,0.11372938,0.00165246,0.26014831
-5.65782891,0.43626599,0.01337250,0.00000000,0.21233953,0.12082484,0.00171193,0.27758051
-5.65182591,0.46333089,0.01358254,0.00000000,0.23345907,0.12798199,0.00178346,0.29531253
-5.64582291,0.49074633,0.01374418,0.00000000,0.25540725,0.13517088,0.00186760,0.31324759
-5.63981991,0.51834649,0.01386058,0.00000000,0.27793408,0.14236714,0.00196552,0.33129646
-5.63381691,0.54598286,0.01393821,0.00000000,0.30076664,0.14955246,0.00207903,0.34937886
-5.62781391,0.57352660,0.01398687,0.00000000,0.32361428,0.15671491,0.00221051,0.36742500
-5.62181091,0.60087112,0.01401962,0.00000000,0.34617516,0.16384912,0.00236293,0.38537705
-5.61580790,0.62793464,0.01405252,0.00000000,0.36814408,0.17095647,0.00253977,0.40319066
-5.60980490,0.65466283,0.01410443,0.00000000,0.38922118,0.17804506,0.00274494,0.42083642
-5.60380190,0.68103131,0.01419666,0.00000000,0.40912139,0.18512967,0.00298272,0.43830118
-5.59779890,0.70704799,0.01435250,0.00000000,0.42758409,0.19223154,0.00325763,0.45558924
-5.59179590,0.73275497,0.01459684,0.00000000,0.44438269,0.19937804,0.00357436,0.47272319
-5.58579290,0.75822998,0.01495560,0.00000000,0.45933352,0.20660210,0.00393755,0.48974435
-5.57978989,0.78358689,0.01545520,0.00000000,0.47230375,0.21394154,0.00435172,0.50671272
-5.57378689,0.80897543,0.01612206,0.00000000,0.48321787,0.22143813,0.00482105,0.52370623
-5.56778389,0.83457966,0.01698202,0.00000000,0.49206238,0.22913638,0.00534922,0.54081928
-5.56178089,0.86061525,0.01805984,0.00000000,0.49888851,0.23708211,0.00593924,0.55816053
-5.55577789,0.88732537,0.01937868,0.00000000,0.50381263,0.24532078,0.00659327,0.57584984
-5.54977489,0.91497534,0.02095969,0.00000000,0.50701452,0.25389560,0.00731240,0.59401444
-5.54377189,0.94384597,0.02282163,0.00000000,0.50873334,0.26284542,0.00809659,0.61278444
-5.53776888,0.97422583,0.02498048,0.00000000,0.50926162,0.27220256,0.00894445,0.63228780
-5.53176588,1.00640261,0.02744921,0.00000000,0.50893737,0.28199061,0.00985318,0.65264492
-5.52576288,1.04065396,0.03023756,0.00000000,0.50813473,0.29222227,0.01081851,0.67396310
-5.51975988,1.07723789,0.03335190,0.00000000,0.50725342,0.30289740,0.01183465,0.69633118
-5.51375688,1.11638335,0.03679507,0.00000000,0.50670750,0.31400139,0.01289439,0.71981443
-5.50775388,1.15828105,0.04056637,0.00000000,0.50691369,0.32550386,0.01398910,0.74445012
-5.50175088,1.20307487,0.04466143,0.00000000,0.50827970,0.33735792,0.01510895,0.77024386
-5.49574787,1.25085416,0.04907224,0.00000000,0.51119290,0.34949993,0.01624305,0.79716683
-5.48974487,1.30164697,0.05378698,0.00000000,0.51600953,0.36184989,0.01737967,0.82515413
-5.48374187,1.35541435,0.05879003,0.00000000,0.52304470,0.37431236,0.01850659,0.85410407
-5.47773887,1.41204575,0.06406178,0.00000000,0.53256338,0.38677804,0.01961129,0.88387855
-5.47173587,1.47135554,0.06957845,0.00000000,0.54477244,0.39912570,0.02068135,0.91430425
-5.46573287,1.53308051,0.07531193,0.00000000,0.55981376,0.41122467,0.02170471,0.94517470
-5.45972986,1.59687838,0.08122952,0.00000000,0.57775865,0.42293752,0.02266997,0.97625278
-5.45372686,1.66232740,0.08729369,0.00000000,0.59860336,0.43412293,0.02356669,1.00727380
-5.44772386,1.72892678,0.09346183,0.00000000,0.62226604,0.44463866,0.02438558,1.03794874
-5.44172086,1.79609851,0.09968615,0.00000000,0.64858499,0.45434438,0.02511868,1.06796773
-5.43571786,1.86319028,0.10591359,0.00000000,0.67731846,0.46310440,0.02575952,1.09700356
-5.42971486,1.92948014,0.11208587,0.00000000,0.70814611,0.47079016,0.02630314,1.12471541
-5.42371186,1.99418300,0.11813986,0.00000000,0.74067230,0.47728244,0.02674613,1.15075263
-5.41770885,2.05645942,0.12400801,0.00000000,0.77443134,0.48247330,0.02708656,1.17475897
-5.41170585,2.11542684,0.12961921,0.00000000,0.80889497,0.48626780,0.02732393,1.19637712
-5.40570285,2.17017382,0.13489981,0.00000000,0.84348194,0.48858544,0.02745899,1.21525403
-5.39969985,2.21977700,0.13977503,0.00000000,0.87757003,0.48936148,0.02749367,1.23104683
-5.39369685,2.26332117,0.14417057,0.00000000,0.91051017,0.48854812,0.02743088,1.24342980
-5.38769385,2.29992194,0.14801453,0.00000000,0.94164261,0.48611568,0.02727439,1.25210212
-5.38169085,2.32875062,0.15123945,0.00000000,0.97031477,0.48205368,0.02702873,1.25679660
-5.37568784,2.34906069,0.15378453,0.00000000,0.99590031,0.47637195,0.02669908,1.25728900
-5.36968484,2.36021486,0.15559779,0.00000000,1.01781884,0.46910176,0.02629119,1.25340782
-5.36368184,2.36171165,0.15663822,0.00000000,1.03555555,0.46029677,0.02581141,1.24504410
-5.35767884,2.35321029,0.15687772,0.00000000,1.04867994,0.45003398,0.02526667,1.23216078
-5.35167584,2.33455258,0.15630270,0.00000000,1.05686291,0.43841430,0.02466453,1.21480110
-5.34567284,2.30578051,0.15491538,0.00000000,1.05989130,0.42556291,0.02401324,1.19309544
-5.33966983,2.26714846,0.15273453,0.00000000,1.05767914,0.41162906,0.02332182,1.16726606
-5.33366683,2.21912892,0.14979570,0.00000000,1.05027499,0.39678537,0.02260010,1.13762934
-5.32766383,2.16241119,0.14615092,0.00000000,1.03786478,0.38122645,0.02185879,1.10459497
-5.32166083,2.09789251,0.14186778,0.00000000,1.02076996,0.36516680,0.02110948,1.06866199
-5.31565783,2.02666166,0.13702790,0.00000000,0.99944063,0.34883794,0.02036462,1.03041137
-5.30965483,1.94997544,0.13172499,0.00000000,0.97444408,0.33248490,0.01963744,0.99049547
-5.30365183,1.86922859,0.12606234,0.00000000,0.94644876,0.31636190,0.01894179,0.94962429
-5.29764882,1.78591840,0.12015009,0.00000000,0.91620453,0.30072754,0.01829198,0.90854920
-5.29164582,1.70160518,0.11410211,0.00000000,0.88451975,0.28583954,0.01770248,0.86804449
-5.28564282,1.61787020,0.10803292,0.00000000,0.85223621,0.27194916,0.01718766,0.82888757
-5.27963982,1.53627279,0.10205445,0.00000000,0.82020295,0.25929556,0.01676139,0.79183850
-5.27363682,1.45830819,0.09627307,0.00000000,0.78924990,0.24810031,0.01643674,0.75761959
-5.26763382,1.38536801,0.09078675,0.00000000,0.76016258,0.23856222,0.01622552,0.72689613
-5.26163082,1.31870458,0.08568261,0.00000000,0.73365876,0.23085263,0.01613796,0.70025872
-5.25562781,1.25940072,0.08103484,0.00000000,0.71036810,0.22511153,0.01618229,0.67820812
-5.24962481,1.20834586,0.07690319,0.00000000,0.69081553,0.22144445,0.01636449,0.66114315
-5.24362181,1.16621931,0.07333181,0.00000000,0.67540888,0.21992039,0.01668797,0.64935203
-5.23761881,1.13348119,0.07034882,0.00000000,0.66443142,0.22057077,0.01715340,0.64300767
-5.23161581,1.11037090,0.06796623,0.00000000,0.65803923,0.22338948,0.01775859,0.64216676
-5.22561281,1.09691318,0.06618043,0.00000000,0.65626360,0.22833408,0.01849845,0.64677288
-5.21960980,1.09293095,0.06497321,0.00000000,0.65901813,0.23532785,0.01936504,0.65666331
-5.21360680,1.09806429,0.06431301,0.00000000,0.66611006,0.24426296,0.02034772,0.67157915
-5.20760380,1.11179447,0.06415668,0.00000000,0.67725534,0.25500419,0.02143340,0.69117835
-5.20160080,1.13347170,0.06445136,0.00000000,0.69209650,0.26739344,0.02260679,0.71505093
-5.19559780,1.16234550,0.06513663,0.00000000,0.71022264,0.28125448,0.02385079,0.74273572
-5.18959480,1.19759599,0.06614673,0.00000000,0.73119041,0.29639791,0.02514690,0.77373789
-5.18359180,1.23836506,0.06741276,0.00000000,0.75454506,0.31262616,0.02647567,0.80754644
-5.17758879,1.28378581,0.06886489,0.00000000,0.77984069,0.32973809,0.02781715,0.84365091
-5.17158579,1.33300930,0.07043443,0.00000000,0.80665861,0.34753328,0.02915136,0.88155660
-5.16558279,1.38522750,0.07205564,0.00000000,0.83462321,0.36581563,0.03045873,0.92079769
-5.15957979,1.43969177,0.07366748,0.00000000,0.86341453,0.38439632,0.03172052,0.96094784
-5.15357679,1.49572633,0.07521492,0.00000000,0.89277716,0.40309589,0.03291920,1.00162777
-5.14757379,1.55273648,0.07665009,0.00000000,0.92252515,0.42174566,0.03403878,1.04250988
-5.14157079,1.61021171,0.07793305,0.00000000,0.95254283,0.44018826,0.03506508,1.08331971
-5.13556778,1.66772405,0.07903232,0.00000000,0.98278169,0.45827760,0.03598595,1.12383452
-5.12956478,1.72492214,0.07992507,0.00000000,1.01325371,0.47587823,0.03679143,1.16387927
-5.12356178,1.78152191,0.08059706,0.00000000,1.04402145,0.49286443,0.03747383,1.20332052
-5.11755878,1.83729482,0.08104234,0.00000000,1.07518576,0.50911907,0.03802781,1.24205874
-5.11155578,1.89205454,0.08126273,0.00000000,1.10687166,0.52453252,0.03845038,1.28001964
-5.10555278,1.94564332,0.08126712,0.00000000,1.13921323,0.53900186,0.03874084,1.31714526
-5.09954977,1.99791875,0.08107059,0.00000000,1.17233834,0.55243039,0.03890070,1.35338522
-5.09354677,2.04874203,0.08069356,0.00000000,1.20635391,0.56472771,0.03893362,1.38868892
-5.08754377,2.09796831,0.08016065,0.00000000,1.24133238,0.57581042,0.03884519,1.42299893
-5.08154077,2.14543958,0.07949974,0.00000000,1.27730002,0.58560339,0.03864286,1.45624603
-5.07553777,2.19098044,0.07874085,0.00000000,1.31422746,0.59404163,0.03833567,1.48834591
-5.06953477,2.23439672,0.07791512,0.00000000,1.35202288,0.60107259,0.03793408,1.51919781
-5.06353177,2.27547688,0.07705381,0.00000000,1.39052787,0.60665879,0.03744975,1.54868480
-5.05752876,2.31399566,0.07618736,0.00000000,1.42951618,0.61078052,0.03689524,1.57667557
-5.05152576,2.34971969,0.07534451,0.00000000,1.46869523,0.61343846,0.03628376,1.60302758
-5.04552276,2.38241430,0.07455152,0.00000000,1.50771031,0.61465580,0.03562891,1.62759092
-5.03951976,2.41185102,0.07383153,0.00000000,1.54615112,0.61447992,0.03494430,1.65021287
-5.03351676,2.43781523,0.07320392,0.00000000,1.58356064,0.61298309,0.03424329,1.67074258
-5.02751376,2.46011323,0.07268387,0.00000000,1.61944576,0.61026231,0.03353868,1.68903564
-5.02151076,2.47857857,0.07228208,0.00000000,1.65328963,0.60643805,0.03284236,1.70495832
-5.01550775,2.49307718,0.07200450,0.00000000,1.68456521,0.60165184,0.03216505,1.71839126
-5.00950475,2.50351125,0.07185236,0.00000000,1.71274976,0.59606282,0.03151603,1.72923256
-5.00350175,2.50982172,0.07182215,0.00000000,1.73734001,0.58984334,0.03090292,1.73740021
-4.99749875,2.51198959,0.07190596,0.00000000,1.75786740,0.58317378,0.03033146,1.74283403
-4.99149575,2.51003617,0.07209177,0.00000000,1.77391327,0.57623678,0.02980545,1.74549692
-4.98549275,2.50402244,0.07236397,0.00000000,1.78512332,0.56921124,0.02932663,1.74537594
-4.97948974,2.49404783,0.07270396,0.00000000,1.79122102,0.56226628,0.02889472,1.74248290
-4.97348674,2.48024857,0.07309084,0.00000000,1.79201942,0.55555562,0.02850744,1.73685482
-4.96748374,2.46279577,0.07350218,0.00000000,1.78743084,0.54921242,0.02816071,1.72855427
-4.96148074,2.44189333,0.07391483,0.00000000,1.77747404,0.54334512,0.02784879,1.71766945
-4.95547774,2.41777572,0.07430571,0.00000000,1.76227831,0.53803417,0.02756455,1.70431410
-4.94947474,2.39070554,0.07465257,0.00000000,1.74208420,0.53333016,0.02729979,1.68862711
-4.94347174,2.36097072,0.07493477,0.00000000,1.71724055,0.52925301,0.02704553,1.67077170
-4.93746873,2.32888126,0.07513388,0.00000000,1.68819777,0.52579262,0.02679242,1.65093402
-4.93146573,2.29476543,0.07523417,0.00000000,1.65549731,0.52291064,0.02653106,1.62932115
-4.92546273,2.25896508,0.07522304,0.00000000,1.61975762,0.52054341,0.02625240,1.60615818
-4.91945973,2.22183025,0.07509126,0.00000000,1.58165685,0.51860576,0.02594805,1.58168463
-4.91345673,2.18371286,0.07483301,0.00000000,1.54191305,0.51699562,0.02561064,1.55614991
-4.90745373,2.14495973,0.07444583,0.00000000,1.50126234,0.51559903,0.02523407,1.52980817
-4.90145073,2.10590499,0.07393043,0.00000000,1.46043612,0.51429550,0.02481372,1.50291240
-4.89544772,2.06686227,0.07329034,0.00000000,1.42013813,0.51296328,0.02434664,1.47570836
-4.88944472,2.02811690,0.07253146,0.00000000,1.38102224,0.51148443,0.02383164,1.44842827
-4.88344172,1.98991862,0.07166158,0.00000000,1.34367212,0.50974957,0.02326929,1.42128472
-4.87743872,1.95247514,0.07068982,0.00000000,1.30858350,0.50766184,0.02266189,1.39446521
-4.87143572,1.91594700,0.06962608,0.00000000,1.27614972,0.50514040,0.02201340,1.36812739
-4.86543272,1.88044407,0.06848048,0.00000000,1.24665142,0.50212287,0.02132920,1.34239547
-4.85942971,1.84602389,0.06726293,0.00000000,1.22025041,0.49856710,0.02061591,1.31735793
-4.85342671,1.81269211,0.06598266,0.00000000,1.19698824,0.49445194,0.01988111,1.29306663
-4.84742371,1.78040495,0.06464791,0.00000000,1.17678917,0.48977724,0.01913302,1.26953740
-4.84142071,1.74907364,0.06326575,0.00000000,1.15946753,0.48456291,0.01838022,1.24675205
-4.83541771,1.71857063,0.06184193,0.00000000,1.14473876,0.47884731,0.01763128,1.22466161
-4.82941471,1.68873709,0.06038089,0.00000000,1.13223387,0.47268489,0.01689447,1.20319067
-4.82341171,1.65939148,0.05888585,0.00000000,1.12151624,0.46614334,0.01617744,1.18224246
-4.81740870,1.63033853,0.05735896,0.00000000,1.11210027,0.45930016,0.01548702,1.16170437
-4.81140570,1.60137834,0.05580158,0.00000000,1.10347078,0.45223894,0.01482891,1.14145369
-4.80540270,1.57231491,0.05421453,0.00000000,1.09510261,0.44504552,0.01420760,1.12136308
-4.79939970,1.54296391,0.05259839,0.00000000,1.08647937,0.43780399,0.01362623,1.10130569
-4.79339670,1.51315935,0.05095385,0.00000000,1.07711083,0.43059288,0.01308653,1.08115970
-4.78739370,1.48275891,0.04928199,0.00000000,1.06654844,0.42348167,0.01258887,1.06081205
-4.78139070,1.45164787,0.04758454,0.00000000,1.05439829,0.41652769,0.01213228,1.04016142
-4.77538769,1.41974179,0.04586413,0.00000000,1.04033158,0.40977372,0.01171461,1.01912057
-4.76938469,1.38698805,0.04412447,0.00000000,1.02409217,0.40324635,0.01133271,0.99761790
-4.76338169,1.35336649,0.04237052,0.00000000,1.00550133,0.39695526,0.01098255,0.97559871
-4.75737869,1.31888952,0.04060853,0.00000000,0.98445988,0.39089345,0.01065953,0.95302612
-4.75137569,1.28360194,0.03884615,0.00000000,0.96094783,0.38503860,0.01035866,0.92988195
-4.74537269,1.24758090,0.03709242,0.00000000,0.93502184,0.37935541,0.01007483,0.90616768
-4.73936968,1.21093606,0.03535774,0.00000000,0.90681089,0.37379892,0.00980301,0.88190576
-4.73336668,1.17381033,0.03365391,0.00000000,0.87651050,0.36831873,0.00953851,0.85714114
-4.72736368,1.13638103,0.03199400,0.00000000,0.84437592,0.36286383,0.00927712,0.83194321
-4.72136068,1.09886154,0.03039236,0.00000000,0.81071444,0.35738791,0.00901529,0.80640792
-4.71535768,1.06150317,0.02886454,0.00000000,0.77587746,0.35185472,0.00875029,0.78066001
-4.70935468,1.02459696,0.02742722,0.00000000,0.74025217,0.34624336,0.00848024,0.75485506
-4.70335168,0.98847496,0.02609810,0.00000000,0.70425335,0.34055299,0.00820419,0.72918109
-4.69734867,0.95351067,0.02489585,0.00000000,0.66831525,0.33480675,0.00792213,0.70385933
-4.69134567,0.92011791,0.02383989,0.00000000,0.63288361,0.32905446,0.00763493,0.67914392
-4.68534267,0.88874795,0.02295028,0.00000000,0.59840799,0.32337411,0.00734432,0.65532017
-4.67933967,0.85988430,0.02224744,0.00000000,0.56533413,0.31787156,0.00705274,0.63270112
-4.67333667,0.83403488,0.02175183,0.00000000,0.53409663,0.31267876,0.00676327,0.61162229
-4.66733367,0.81172156,0.02148357,0.00000000,0.50511158,0.30795012,0.00647944,0.59243446
-4.66133067,0.79346695,0.02146198,0.00000000,0.47876934,0.30385733,0.00620508,0.57549465
-4.65532766,0.77977872,0.02170501,0.00000000,0.45542732,0.30058274,0.00594417,0.56115529
-4.64932466,0.77113179,0.02222860,0.00000000,0.43540287,0.29831150,0.00570065,0.54975214
-4.64332166,0.76794913,0.02304598,0.00000000,0.41896619,0.29722292,0.00547825,0.54159111
-4.63731866,0.77058167,0.02416695,0.00000000,0.40633367,0.29748133,0.00528031,0.53693474
-4.63131566,0.77928858,0.02559707,0.00000000,0.39766145,0.29922704,0.00510968,0.53598880
-4.62531266,0.79421857,0.02733695,0.00000000,0.39303980,0.30256777,0.00496854,0.53888981
-4.61930965,0.81539356,0.02938154,0.00000000,0.39248830,0.30757104,0.00485832,0.54569403
-4.61330665,0.84269564,0.03171952,0.00000000,0.39595227,0.31425804,0.00477965,0.55636871
-4.60730365,0.87585827,0.03433285,0.00000000,0.40330076,0.32259925,0.00473226,0.57078618
-4.60130065,0.91446274,0.03719650,0.00000000,0.41432627,0.33251230,0.00471499,0.58872125
-4.59529765,0.95794040,0.04027836,0.00000000,0.42874668,0.34386207,0.00472585,0.60985244
-4.58929465,1.00558121,0.04353949,0.00000000,0.44620939,0.35646340,0.00476200,0.63376712
-4.58329165,1.05654869,0.04693455,0.00000000,0.46629797,0.37008609,0.00481992,0.65997068
-4.57728864,1.10990108,0.05041258,0.00000000,0.48854122,0.38446237,0.00489543,0.68789959
-4.57128564,1.16461827,0.05391806,0.00000000,0.51242467,0.39929629,0.00498393,0.71693793
-4.56528264,1.21963350,0.05739220,0.00000000,0.53740419,0.41427480,0.00508048,0.74643687
-4.55927964,1.27386885,0.06077446,0.00000000,0.56292145,0.42908002,0.00518000,0.77573630
-4.55327664,1.32627292,0.06400431,0.00000000,0.58842070,0.44340200,0.00527744,0.80418778
-4.54727364,1.37585913,0.06702300,0.00000000,0.61336618,0.45695156,0.00536797,0.83117769
-4.54127064,1.42174281,0.06977545,0.00000000,0.63725966,0.46947237,0.00544714,0.85614958
-4.53526763,1.46317535,0.07221209,0.00000000,0.65965720,0.48075174,0.00551104,0.87862466
-4.52926463,1.49957349,0.07429049,0.00000000,0.68018441,0.49062957,0.00555639,0.89821930
-4.52326163,1.53054235,0.07597685,0.00000000,0.69854937,0.49900484,0.00558072,0.91465870
-4.51725863,1.55589068,0.07724722,0.00000000,0.71455276,0.50583944,0.00558235,0.92778598
-4.51125563,1.57563743,0.07808825,0.00000000,0.72809428,0.51115895,0.00556051,0.93756614
-4.50525263,1.59000913,0.07849768,0.00000000,0.73917526,0.51505033,0.00551529,0.94408467
-4.49924962,1.59942781,0.07848426,0.00000000,0.74789702,0.51765667,0.00544761,0.94754078
-4.49324662,1.60449007,0.07806736,0.00000000,0.75445511,0.51916918,0.00535916,0.94823558
-4.48724362,1.60593798,0.07727605,0.00000000,0.75912941,0.51981683,0.00525230,0.94655580
-4.48124062,1.60462334,0.07614784,0.00000000,0.76227085,0.51985424,0.00512991,0.94295388
-4.47523762,1.60146682,0.07472711,0.00000000,0.76428500,0.51954835,0.00499530,0.93792544
-4.46923462,1.59741417,0.07306330,0.00000000,0.76561362,0.51916472,0.00485198,0.93198533
-4.46323162,1.59339162,0.07120884,0.00000000,0.76671493,0.51895411,0.00470356,0.92564365
-4.45722861,1.59026279,0.06921722,0.00000000,0.76804362,0.51914009,0.00455356,0.91938274
-4.45122561,1.58878924,0.06714088,0.00000000,0.77003175,0.51990840,0.00440528,0.91363668
-4.44522261,1.58959689,0.06502944,0.00000000,0.77307136,0.52139849,0.00426166,0.90877406
-4.43921961,1.59314979,0.06292802,0.00000000,0.77749976,0.52369791,0.00412520,0.90508519
-4.43321661,1.59973275,0.06087599,0.00000000,0.78358824,0.52683964,0.00399784,0.90277404
-4.42721361,1.60944368,0.05890598,0.00000000,0.79153474,0.53080249,0.00388095,0.90195554
-4.42121061,1.62219579,0.05704340,0.00000000,0.80146074,0.53551471,0.00377531,0.90265808
-4.41520760,1.63772972,0.05530629,0.00000000,0.81341250,0.54086022,0.00368111,0.90483091
-4.40920460,1.65563452,0.05370569,0.00000000,0.82736644,0.54668737,0.00359801,0.90835604
-4.40320160,1.67537657,0.05224630,0.00000000,0.84323817,0.55281951,0.00352521,0.91306365
-4.39719860,1.69633458,0.05092752,0.00000000,0.86089469,0.55906681,0.00346155,0.91875010
-4.39119560,1.71783876,0.04974479,0.00000000,0.88016877,0.56523856,0.00340560,0.92519739
-4.38519260,1.73921206,0.04869105,0.00000000,0.90087472,0.57115536,0.00335580,0.93219285
-4.37918959,1.75981117,0.04775835,0.00000000,0.92282457,0.57666028,0.00331059,0.93954790
-4.37318659,1.77906510,0.04693946,0.00000000,0.94584354,0.58162865,0.00326851,0.94711482
-4.36718359,1.79650929,0.04622939,0.00000000,0.96978399,0.58597568,0.00322833,0.95480039
-4.36118059,1.81181352,0.04562672,0.00000000,0.99453701,0.58966167,0.00318913,0.96257591
-4.35517759,1.82480214,0.04513471,0.00000000,1.02004091,0.59269452,0.00315040,0.97048280
-4.34917459,1.83546575,0.04476205,0.00000000,1.04628616,0.59512944,0.00311208,0.97863367
-4.34317159,1.84396365,0.04452335,0.00000000,1.07331652,0.59706592,0.00307461,0.98720880
-4.33716858,1.85061728,0.04443904,0.00000000,1.10122624,0.59864224,0.00303891,0.99644818
-4.33116558,1.85589477,0.04453509,0.00000000,1.13015352,0.60002782,0.00300637,1.00663972
-4.32516258,1.86038774,0.04484215,0.00000000,1.16027048,0.60141390,0.00297880,1.01810418
-4.31915958,1.86478142,0.04539438,0.00000000,1.19177035,0.60300311,0.00295835,1.03117766
-4.31315658,1.86981967,0.04622794,0.00000000,1.22485221,0.60499846,0.00294741,1.04619256
-4.30715358,1.87626666,0.04737919,0.00000000,1.25970435,0.60759240,0.00294852,1.06345802
