energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.38269135,1.46470394,0.00000194,0.61439336,0.23223982,0.11280346,0.00646551,0.17565799,0.76480793,0.59761202
-3.37668834,1.44405422,0.00000159,0.60229986,0.23859367,0.11119470,0.00662333,0.17514315,0.73941140,0.58851667
-3.37068534,1.42649795,0.00000132,0.59123162,0.24514521,0.11016958,0.00679871,0.17522684,0.71525533,0.58039634
-3.36468234,1.41196336,0.00000109,0.58118879,0.25183029,0.10972235,0.00698626,0.17595044,0.69244822,0.57320305
-3.35867934,1.40030064,0.00000091,0.57213896,0.25858099,0.10983777,0.00718037,0.17734304,0.67105516,0.56685987
-3.35267634,1.39129434,0.00000077,0.56402244,0.26532774,0.11049187,0.00737543,0.17942073,0.65110330,0.56126659
-3.34667334,1.38467700,0.00000066,0.55675807,0.27200132,0.11165271,0.00756591,0.18218598,0.63258828,0.55630590
-3.34067034,1.38014332,0.00000058,0.55024959,0.27853467,0.11328136,0.00774651,0.18562708,0.61548121,0.55184966
-3.33466733,1.37736439,0.00000051,0.54439197,0.28486444,0.11533287,0.00791230,0.18971769,0.59973596,0.54776518
-3.32866433,1.37600167,0.00000046,0.53907785,0.29093228,0.11775742,0.00805882,0.19441640,0.58529652,0.54392108
-3.32266133,1.37572042,0.00000043,0.53420360,0.29668584,0.12050152,0.00818218,0.19966658,0.57210415,0.54019282
-3.31665833,1.37620232,0.00000040,0.52967517,0.30207968,0.12350933,0.00827916,0.20539644,0.56010432,0.53646760
-3.31065533,1.37715751,0.00000039,0.52541344,0.30707603,0.12672412,0.00834727,0.21151945,0.54925314,0.53264873
-3.30465233,1.37833558,0.00000038,0.52135908,0.31164547,0.13008982,0.00838480,0.21793512,0.53952332,0.52865934
-3.29864932,1.37953599,0.00000038,0.51747691,0.31576779,0.13355275,0.00839086,0.22453048,0.53090950,0.52444550
-3.29264632,1.38061751,0.00000038,0.51375955,0.31943290,0.13706337,0.00836545,0.23118191,0.52343293,0.51997873
-3.28664332,1.38150671,0.00000039,0.51023053,0.32264194,0.14057815,0.00830940,0.23775775,0.51714531,0.51525789
-3.28064032,1.38220539,0.00000041,0.50694647,0.32540857,0.14406140,0.00822437,0.24412140,0.51213181,0.51031049
-3.27463732,1.38279655,0.00000043,0.50399853,0.32776046,0.14748712,0.00811286,0.25013495,0.50851292,0.50519336
-3.26863432,1.38344854,0.00000045,0.50151273,0.32974079,0.15084057,0.00797814,0.25566324,0.50644514,0.49999259
-3.26263132,1.38441695,0.00000048,0.49964915,0.33140973,0.15411966,0.00782417,0.26057817,0.50612018,0.49482270
-3.25662831,1.38604378,0.00000051,0.49859985,0.33284568,0.15733598,0.00765551,0.26476310,0.50776256,0.48982494
-3.25062531,1.38875321,0.00000055,0.49858525,0.33414617,0.16051533,0.00747725,0.26811708,0.51162536,0.48516465
-3.24462231,1.39304374,0.00000060,0.49984903,0.33542806,0.16369764,0.00729487,0.27055876,0.51798402,0.48102751
-3.23861931,1.39947611,0.00000065,0.50265136,0.33682697,0.16693628,0.00711407,0.27202966,0.52712812,0.47761476
-3.23261631,1.40865703,0.00000071,0.50726059,0.33849572,0.17029666,0.00694065,0.27249667,0.53935113,0.47513721
-3.22661331,1.42121858,0.00000078,0.51394337,0.34060164,0.17385402,0.00678037,0.27195359,0.55493830,0.47380825
-3.22061031,1.43779371,0.00000086,0.52295354,0.34332267,0.17769060,0.00663870,0.27042154,0.57415282,0.47383591
-3.21460730,1.45898829,0.00000095,0.53451997,0.34684221,0.18189201,0.00652073,0.26794823,0.59722081,0.47541415
-3.20860430,1.48535073,0.00000105,0.54883387,0.35134286,0.18654319,0.00643095,0.26460607,0.62431551,0.47871365
-3.20260130,1.51734012,0.00000116,0.56603592,0.35699919,0.19172379,0.00637311,0.26048911,0.65554135,0.48387251
-3.19659830,1.55529447,0.00000129,0.58620398,0.36396972,0.19750346,0.00635007,0.25570910,0.69091863,0.49098724
-3.19059530,1.59940040,0.00000142,0.60934177,0.37238859,0.20393703,0.00636367,0.25039069,0.73036960,0.50010436
-3.18459230,1.64966606,0.00000157,0.63536943,0.38235715,0.21105995,0.00641464,0.24466608,0.77370679,0.51121332
-3.17858929,1.70589889,0.00000172,0.66411624,0.39393607,0.21888423,0.00650253,0.23866944,0.82062433,0.52424094
-3.17258629,1.76768972,0.00000189,0.69531648,0.40713826,0.22739501,0.00662569,0.23253124,0.87069307,0.53904795
-3.16658329,1.83440465,0.00000206,0.72860843,0.42192328,0.23654823,0.00678129,0.22637297,0.92336006,0.55542789
-3.16058029,1.90518569,0.00000225,0.76353729,0.43819351,0.24626927,0.00696533,0.22030238,0.97795292,0.57310866
-3.15457729,1.97896088,0.00000243,0.79956188,0.45579244,0.25645297,0.00717280,0.21440948,1.03368918,0.59175683
-3.14857429,2.05446417,0.00000262,0.83606526,0.47450549,0.26696507,0.00739774,0.20876358,1.08969088,0.61098475
-3.14257129,2.13026466,0.00000281,0.87236906,0.49406344,0.27764493,0.00763345,0.20341145,1.14500382,0.63036023
-3.13656828,2.20480457,0.00000299,0.90775105,0.51414841,0.28830974,0.00787271,0.19837659,1.19862127,0.64941860
-3.13056528,2.27644464,0.00000317,0.94146550,0.53440252,0.29875988,0.00810794,0.19365980,1.24951122,0.66767669
-3.12456228,2.34351523,0.00000335,0.97276534,0.55443870,0.30878534,0.00833148,0.18924075,1.29664609,0.68464820
-3.11855928,2.40437108,0.00000351,1.00092554,0.57385342,0.31817294,0.00853582,0.18508061,1.33903402,0.69985977
-3.11255628,2.45744740,0.00000366,1.02526649,0.59224089,0.32671410,0.00871385,0.18112550,1.37575011,0.71286713
-3.10655328,2.50131473,0.00000380,1.04517641,0.60920785,0.33421263,0.00885909,0.17731046,1.40596651,0.72327061
-3.10055028,2.53473021,0.00000392,1.06013189,0.62438858,0.34049244,0.00896588,0.17356390,1.42897988,0.73072924
-3.09454727,2.55668266,0.00000403,1.06971556,0.63745926,0.34540462,0.00902958,0.16981204,1.44423501,0.73497281
-3.08854427,2.56642964,0.00000412,1.07363000,0.64815094,0.34883364,0.00904670,0.16598333,1.45134347,0.73581136
-3.08254127,2.56352439,0.00000419,1.07170742,0.65626068,0.35070235,0.00901500,0.16201244,1.45009654,0.73314165
-3.07653827,2.54783177,0.00000425,1.06391448,0.66166009,0.35097555,0.00893355,0.15784371,1.44047156,0.72695019
-3.07053527,2.51953219,0.00000429,1.05035222,0.66430102,0.34966202,0.00880274,0.15343399,1.42263173,0.71731293
-3.06453227,2.47911359,0.00000432,1.03125101,0.66421801,0.34681482,0.00862422,0.14875455,1.39691906,0.70439142
-3.05852926,2.42735188,0.00000434,1.00696082,0.66152757,0.34252995,0.00840084,0.14379224,1.36384112,0.68842578
-3.05252626,2.36528102,0.00000436,0.97793737,0.65642420,0.33694349,0.00813651,0.13854976,1.32405206,0.66972482
-3.04652326,2.29415417,0.00000438,0.94472478,0.64917362,0.33022735,0.00783605,0.13304508,1.27832885,0.64865375
-3.04052026,2.21539806,0.00000441,0.90793566,0.64010350,0.32258387,0.00750499,0.12731020,1.22754396,0.62562019
-3.03451726,2.13056279,0.00000446,0.86822945,0.62959238,0.31423967,0.00714941,0.12138930,1.17263569,0.60105911
-3.02851426,2.04126958,0.00000453,0.82629014,0.61805736,0.30543908,0.00677568,0.11533636,1.11457754,0.57541741
-3.02251126,1.94915891,0.00000463,0.78280438,0.60594150,0.29643738,0.00639031,0.10921259,1.05434795,0.54913881
-3.01650825,1.85584160,0.00000478,0.73844078,0.59370143,0.28749451,0.00599970,0.10308367,0.99290167,0.52264990
-3.01050525,1.76285473,0.00000499,0.69383134,0.58179608,0.27886928,0.00560999,0.09701702,0.93114398,0.49634766
-3.00450225,1.67162444,0.00000528,0.64955572,0.57067718,0.27081458,0.00522689,0.09107931,0.86990861,0.47058922
-2.99849925,1.58343683,0.00000565,0.60612875,0.56078187,0.26357374,0.00485557,0.08533421,0.80994010,0.44568399
-2.99249625,1.49941779,0.00000613,0.56399154,0.55252795,0.25737816,0.00450055,0.07984054,0.75188106,0.42188852
-2.98649325,1.42052222,0.00000675,0.52350634,0.54631186,0.25244633,0.00416563,0.07465094,0.69626443,0.39940411
-2.98049025,1.34753228,0.00000751,0.48495499,0.54250928,0.24898412,0.00385390,0.06981097,0.64351076,0.37837701
-2.97448724,1.28106405,0.00000845,0.44854076,0.54147826,0.24718620,0.00356767,0.06535873,0.59393008,0.35890117
-2.96848424,1.22158141,0.00000960,0.41439309,0.54356424,0.24723851,0.00330860,0.06132493,0.54772787,0.34102306
-2.96248124,1.16941572,0.00001099,0.38257485,0.54910653,0.24932121,0.00307764,0.05773340,0.50501437,0.32474816
-2.95647824,1.12478951,0.00001265,0.35309138,0.55844540,0.25361199,0.00287521,0.05460183,0.46581656,0.31004874
-2.95047524,1.08784226,0.00001462,0.32590065,0.57192893,0.26028926,0.00270121,0.05194287,0.43009174,0.29687229
-2.94447224,1.05865645,0.00001694,0.30092412,0.58991892,0.26953472,0.00255514,0.04976527,0.39774209,0.28515017
-2.93846923,1.03728198,0.00001964,0.27805742,0.61279475,0.28153512,0.00243621,0.04807506,0.36862913,0.27480592
-2.93246623,1.02375735,0.00002279,0.25718052,0.64095466,0.29648267,0.00234340,0.04687670,0.34258751,0.26576280
-2.92646323,1.01812622,0.00002641,0.23816680,0.67481370,0.31457387,0.00227555,0.04617405,0.31943751,0.25795028
-2.92046023,1.02044834,0.00003055,0.22089085,0.71479790,0.33600662,0.00223143,0.04597110,0.29899559,0.25130904
-2.91445723,1.03080416,0.00003526,0.20523455,0.76133445,0.36097544,0.00220978,0.04627248,0.28108297,0.24579441
-2.90845423,1.04929294,0.00004057,0.19109154,0.81483793,0.38966485,0.00220938,0.04708355,0.26553170,0.24137809
-2.90245123,1.07602458,0.00004652,0.17836985,0.87569279,0.42224099,0.00222903,0.04841027,0.25218854,0.23804829
-2.89644822,1.11110560,0.00005316,0.16699299,0.94423274,0.45884188,0.00226755,0.05025872,0.24091651,0.23580820
-2.89044522,1.15462039,0.00006050,0.15689951,1.02071775,0.49956656,0.00232381,0.05263429,0.23159456,0.23467320
-2.88444222,1.20660888,0.00006856,0.14804130,1.10530979,0.54446364,0.00239667,0.05554067,0.22411541,0.23466683
-2.87843922,1.26704202,0.00007737,0.14038096,1.19804842,0.59351990,0.00248495,0.05897868,0.21838229,0.23581606
-2.87243622,1.33579676,0.00008692,0.13388842,1.29882753,0.64664936,0.00258742,0.06294499,0.21430464,0.23814604
-2.86643322,1.41263215,0.00009723,0.12853721,1.40737482,0.70368375,0.00270273,0.06743079,0.21179351,0.24167467
-2.86043022,1.49716810,0.00010827,0.12430061,1.52323499,0.76436472,0.00282939,0.07242052,0.21075685,0.24640738
-2.85442721,1.58886839,0.00012005,0.12114796,1.64575829,0.82833860,0.00296577,0.07789086,0.21109522,0.25233245
-2.84842421,1.68702915,0.00013253,0.11904134,1.77409526,0.89515407,0.00311005,0.08380976,0.21269811,0.25941701
-2.84242121,1.79077382,0.00014571,0.11793279,1.90719849,0.96426331,0.00326022,0.09013592,0.21544125,0.26760409
-2.83641821,1.89905531,0.00015956,0.11776231,2.04383216,1.03502662,0.00341411,0.09681852,0.21918502,0.27681071
-2.83041521,2.01066572,0.00017405,0.11845655,2.18258918,1.10672092,0.00356940,0.10379737,0.22377399,0.28692728
-2.82441221,2.12425351,0.00018919,0.11992844,2.32191609,1.17855181,0.00372369,0.11100345,0.22903780,0.29781819
-2.81840920,2.23834776,0.00020497,0.12207753,2.46014488,1.24966908,0.00387448,0.11835985,0.23479312,0.30932365
-2.81240620,2.35138865,0.00022138,0.12479122,2.59553088,1.31918511,0.00401933,0.12578304,0.24084672,0.32126261
-2.80640320,2.46176325,0.00023847,0.12794665,2.72629544,1.38619573,0.00415581,0.13318457,0.24699934,0.33343672
-2.80040020,2.56784496,0.00025625,0.13141322,2.85067175,1.44980264,0.00428170,0.14047296,0.25305033,0.34563504
-2.79439720,2.66803527,0.00027480,0.13505554,2.96695209,1.50913667,0.00439493,0.14755584,0.25880260,0.35763940
-2.78839420,2.76080607,0.00029418,0.13873677,3.07353454,1.56338094,0.00449376,0.15434221,0.26406779,0.36923006
-2.78239120,2.84474072,0.00031448,0.14232205,3.16896728,1.61179301,0.00457673,0.16074475,0.26867131,0.38019153
-2.77638819,2.91857222,0.00033583,0.14568203,3.25198852,1.65372513,0.00464279,0.16668201,0.27245706,0.39031831
-2.77038519,2.98121690,0.00035833,0.14869618,3.32156052,1.68864174,0.00469127,0.17208054,0.27529153,0.39942022
-2.76438219,3.03180238,0.00038213,0.15125589,3.37689614,1.71613358,0.00472193,0.17687670,0.27706723,0.40732726
-2.75837919,3.06968852,0.00040737,0.15326710,3.41747697,1.73592771,0.00473494,0.18101824,0.27770513,0.41389370
-2.75237619,3.09448068,0.00043419,0.15465246,3.44306213,1.74789327,0.00473085,0.18446540,0.27715620,0.41900142
-2.74637319,3.10603496,0.00046271,0.15535287,3.45368788,1.75204253,0.00471057,0.18719170,0.27540186,0.42256221
-2.74037019,3.10445521,0.00049308,0.15532839,3.44965774,1.74852748,0.00467532,0.18918423,0.27245343,0.42451908
-2.73436718,3.09008218,0.00052537,0.15455848,3.43152415,1.73763204,0.00462655,0.19044348,0.26835056,0.42484666
-2.72836418,3.06347545,0.00055968,0.15304163,3.40006246,1.71976028,0.00456589,0.19098277,0.26315887,0.42355045
-2.72236118,3.02538918,0.00059605,0.15079426,3.35623856,1.69542129,0.00449510,0.19082725,0.25696673,0.42066532
-2.71635818,2.97674259,0.00063448,0.14784925,3.30117190,1.66521135,0.00441594,0.19001259,0.24988150,0.41625307
-2.71035518,2.91858678,0.00067494,0.14425385,3.23609540,1.62979413,0.00433015,0.18858330,0.24202534,0.41039934
-2.70435218,2.85206924,0.00071734,0.14006731,3.16231420,1.58987978,0.00423937,0.18659097,0.23353078,0.40321004
-2.69834917,2.77839747,0.00076153,0.13535833,3.08116503,1.54620380,0.00414511,0.18409225,0.22453621,0.39480730
-2.69234617,2.69880318,0.00080735,0.13020222,2.99397759,1.49950637,0.00404867,0.18114685,0.21518147,0.38532533
-2.68634317,2.61450840,0.00085453,0.12467831,2.90203972,1.45051295,0.00395113,0.17781559,0.20560376,0.37490618
-2.68034017,2.52669467,0.00090280,0.11886724,2.80656720,1.39991678,0.00385335,0.17415855,0.19593390,0.36369564
-2.67433717,2.43647609,0.00095179,0.11284863,2.70867921,1.34836377,0.00375595,0.17023335,0.18629311,0.35183945
-2.66833417,2.34487721,0.00100112,0.10669894,2.60937994,1.29644013,0.00365932,0.16609378,0.17679037,0.33947988
-2.66233117,2.25281595,0.00105033,0.10048978,2.50954650,1.24466311,0.00356364,0.16178858,0.16752042,0.32675281
-2.65632816,2.16109198,0.00109895,0.09428648,2.40992305,1.19347476,0.00346891,0.15736061,0.15856242,0.31378541
-2.65032516,2.07038033,0.00114646,0.08814721,2.31112079,1.14323886,0.00337499,0.15284635,0.14997925,0.30069438
-2.64432216,1.98123020,0.00119229,0.08212233,2.21362305,1.09424080,0.00328162,0.14827560,0.14181746,0.28758488
-2.63831916,1.89406844,0.00123589,0.07625426,2.11779488,1.04669022,0.00318848,0.14367164,0.13410767,0.27454999
-2.63231616,1.80920713,0.00127665,0.07057754,2.02389607,1.00072601,0.00309520,0.13905154,0.12686565,0.26167085
-2.62631316,1.72685473,0.00131400,0.06511926,1.93209666,0.95642346,0.00300144,0.13442676,0.12009367,0.24901717
-2.62031016,1.64712987,0.00134736,0.05989961,1.84249410,0.91380301,0.00290688,0.12980396,0.11378226,0.23664832
-2.61430715,1.57007728,0.00137617,0.05493267,1.75513091,0.87284029,0.00281127,0.12518590,0.10791216,0.22461469
-2.60830415,1.49568482,0.00139992,0.05022718,1.67001224,0.83347691,0.00271445,0.12057247,0.10245651,0.21295929
-2.60230115,1.42390117,0.00141813,0.04578741,1.58712243,0.79563174,0.00261637,0.11596180,0.09738296,0.20171957
-2.59629815,1.35465320,0.00143041,0.04161399,1.50644005,0.75921212,0.00251710,0.11135131,0.09265596,0.19092925
-2.59029515,1.28786269,0.00143644,0.03770467,1.42795093,0.72412478,0.00241681,0.10673871,0.08823871,0.18062013
-2.58429215,1.22346163,0.00143599,0.03405501,1.35165888,0.69028605,0.00231582,0.10212300,0.08409518,0.17082380
-2.57828914,1.16140572,0.00142894,0.03065897,1.27759385,0.65763107,0.00221456,0.09750519,0.08019176,0.16157317
-2.57228614,1.10168582,0.00141530,0.02750938,1.20581749,0.62612183,0.00211357,0.09288907,0.07649869,0.15290369
-2.56628314,1.04433683,0.00139518,0.02459831,1.13642604,0.59575372,0.00201348,0.08828158,0.07299121,0.14485434
-2.56028014,0.98944401,0.00136884,0.02191733,1.06955081,0.56656059,0.00191503,0.08369322,0.06965034,0.13746826
-2.55427714,0.93714656,0.00133665,0.01945774,1.00535625,0.53861800,0.00181901,0.07913810,0.06646340,0.13079298
-2.54827414,0.88763844,0.00129910,0.01721065,0.94403595,0.51204485,0.00172626,0.07463390,0.06342413,0.12488035
-2.54227114,0.84116650,0.00125681,0.01516706,0.88580682,0.48700307,0.00163766,0.07020161,0.06053257,0.11978606
-2.53626813,0.79802605,0.00121049,0.01331792,0.83090177,0.46369572,0.00155409,0.06586514,0.05779456,0.11556879
-2.53026513,0.75855408,0.00116093,0.01165416,0.77956120,0.44236332,0.00147644,0.06165076,0.05522113,0.11228912
-2.52426213,0.72312037,0.00110899,0.01016666,0.73202371,0.42327854,0.00140554,0.05758646,0.05282749,0.11000808
-2.51825913,0.69211682,0.00105557,0.00884632,0.68851644,0.40673957,0.00134218,0.05370116,0.05063207,0.10878548
-2.51225613,0.66594525,0.00100159,0.00768411,0.64924520,0.39306204,0.00128708,0.05002400,0.04865525,0.10867811
-2.50625313,0.64500424,0.00094795,0.00667104,0.61438507,0.38256995,0.00124085,0.04658342,0.04691820,0.10973773
-2.50025013,0.62967516,0.00089554,0.00579830,0.58407150,0.37558566,0.00120402,0.04340640,0.04544158,0.11200916
-2.49424712,0.62030799,0.00084518,0.00505730,0.55839248,0.37241919,0.00117695,0.04051767,0.04424442,0.11552824
-2.48824412,0.61720719,0.00079761,0.00443978,0.53738188,0.37335717,0.00115988,0.03793895,0.04334294,0.12031995
-2.48224112,0.62061816,0.00075348,0.00393785,0.52101432,0.37865167,0.00115290,0.03568831,0.04274967,0.12639674
-2.47623812,0.63071465,0.00071333,0.00354414,0.50920170,0.38850916,0.00115592,0.03377963,0.04247258,0.13375703
-2.47023512,0.64758742,0.00067758,0.00325183,0.50179148,0.40308002,0.00116868,0.03222210,0.04251452,0.14238404
-2.46423212,0.67123475,0.00064650,0.00305479,0.49856694,0.42244891,0.00119075,0.03101994,0.04287282,0.15224495
-2.45822911,0.70155490,0.00062026,0.00294757,0.49924926,0.44662631,0.00122156,0.03017214,0.04353908,0.16329051
-2.45222611,0.73834113,0.00059887,0.00292552,0.50350148,0.47554172,0.00126032,0.02967237,0.04449921,0.17545507
-2.44622311,0.78127936,0.00058221,0.00298481,0.51093422,0.50903877,0.00130615,0.02950904,0.04573367,0.18865704
-2.44022011,0.82994889,0.00057007,0.00312243,0.52111295,0.54687266,0.00135800,0.02966544,0.04721790,0.20279985
-2.43421711,0.88382627,0.00056209,0.00333619,0.53356682,0.58871022,0.00141470,0.03012002,0.04892292,0.21777340
-2.42821411,0.94229246,0.00055786,0.00362474,0.54779843,0.63413294,0.00147499,0.03084676,0.05081606,0.23345587
-2.42221111,1.00464338,0.00055684,0.00398748,0.56329475,0.68264296,0.00153754,0.03181568,0.05286182,0.24971600
-2.41620810,1.07010354,0.00055848,0.00442453,0.57953846,0.73367226,0.00160099,0.03299343,0.05502280,0.26641560
-2.41020510,1.13784272,0.00056215,0.00493663,0.59601971,0.78659492,0.00166394,0.03434398,0.05726070,0.28341236
-2.40420210,1.20699517,0.00056721,0.00552505,0.61224777,0.84074219,0.00172502,0.03582933,0.05953726,0.30056275
-2.39819910,1.27668090,0.00057301,0.00619141,0.62776238,0.89542007,0.00178292,0.03741038,0.06181527,0.31772501
-2.39219610,1.34602817,0.00057893,0.00693757,0.64214435,0.94992884,0.00183637,0.03904772,0.06405946,0.33476191
-2.38619310,1.41419673,0.00058437,0.00776539,0.65502520,1.00358371,0.00188426,0.04070256,0.06623726,0.35154341
-2.38019010,1.48040044,0.00058876,0.00867656,0.66609541,1.05573604,0.00192556,0.04233756,0.06831954,0.36794892
-2.37418709,1.54392875,0.00059161,0.00967237,0.67511114,1.10579386,0.00195942,0.04391766,0.07028112,0.38386914
-2.36818409,1.60416567,0.00059250,0.01075343,0.68189906,1.15324099,0.00198516,0.04541095,0.07210115,0.39920735
-2.36218109,1.66060563,0.00059108,0.01191945,0.68635916,1.19765359,0.00200229,0.04678930,0.07376329,0.41388010
-2.35617809,1.71286507,0.00058710,0.01316897,0.68846538,1.23871332,0.00201050,0.04802900,0.07525578,0.42781740
-2.35017509,1.76068936,0.00058038,0.01449915,0.68826402,1.27621620,0.00200970,0.04911126,0.07657124,0.44096219
-2.34417209,1.80395443,0.00057086,0.01590554,0.68586992,1.31007660,0.00199997,0.05002256,0.07770637,0.45326936
-2.33816908,1.84266290,0.00055854,0.01738192,0.68146045,1.34032606,0.00198160,0.05075480,0.07866152,0.46470429
-2.33216608,1.87693493,0.00054352,0.01892019,0.67526759,1.36710655,0.00195503,0.05130538,0.07944011,0.47524111
-2.32616308,1.90699401,0.00052599,0.02051031,0.66756832,1.39065868,0.00192090,0.05167700,0.08004797,0.48486072
-2.32016008,1.93314840,0.00050618,0.02214033,0.65867355,1.41130501,0.00187994,0.05187738,0.08049268,0.49354885
-2.31415708,1.95576922,0.00048440,0.02379650,0.64891624,1.42942951,0.00183302,0.05191878,0.08078287,0.50129421
-2.30815408,1.97526620,0.00046101,0.02546346,0.63863888,1.44545400,0.00178109,0.05181742,0.08092756,0.50808699
-2.30215108,1.99206247,0.00043639,0.02712451,0.62818105,1.45981294,0.00172517,0.05159274,0.08093556,0.51391771
-2.29614807,2.00656972,0.00041095,0.02876195,0.61786742,1.47292777,0.00166631,0.05126663,0.08081503,0.51877656
-2.29014507,2.01916499,0.00038511,0.03035752,0.60799678,1.48518243,0.00160558,0.05086252,0.08057307,0.52265337
-2.28414207,2.03017051,0.00035929,0.03189281,0.59883244,1.49690126,0.00154404,0.05040453,0.08021554,0.52553798
-2.27813907,2.03983747,0.00033388,0.03334981,0.59059446,1.50833065,0.00148274,0.04991653,0.07974698,0.52742117
-2.27213607,2.04833473,0.00030927,0.03471134,0.58345402,1.51962553,0.00142267,0.04942134,0.07917068,0.52829591
-2.26613307,2.05574291,0.00028579,0.03596157,0.57753003,1.53084141,0.00136479,0.04893989,0.07848887,0.52815889
-2.26013007,2.06205417,0.00026374,0.03708640,0.57288821,1.54193252,0.00131002,0.04849054,0.07770308,0.52701208
-2.25412706,2.06717752,0.00024340,0.03807385,0.56954247,1.55275625,0.00125919,0.04808848,0.07681448,0.52486419
-2.24812406,2.07094932,0.00022496,0.03891436,0.56745859,1.56308343,0.00121310,0.04774527,0.07582439,0.52173186
-2.24212106,2.07314817,0.00020859,0.03960089,0.56655982,1.57261415,0.00117250,0.04746848,0.07473469,0.51764050
-2.23611806,2.07351334,0.00019440,0.04012910,0.56673416,1.58099797,0.00113809,0.04726159,0.07354831,0.51262450
-2.23011506,2.07176563,0.00018246,0.04049725,0.56784291,1.58785754,0.00111052,0.04712394,0.07226965,0.50672702
-2.22411206,2.06762932,0.00017279,0.04070611,0.56972993,1.59281411,0.00109045,0.04705085,0.07090485,0.49999909
-2.21810905,2.06085416,0.00016537,0.04075875,0.57223128,1.59551367,0.00107847,0.04703396,0.06946213,0.49249829
-2.21210605,2.05123596,0.00016016,0.04066027,0.57518465,1.59565201,0.00107517,0.04706162,0.06795181,0.48428691
-2.20610305,2.03863488,0.00015706,0.04041744,0.57843812,1.59299745,0.00108112,0.04711944,0.06638643,0.47542998
-2.20010005,2.02299039,0.00015599,0.04003839,0.58185797,1.58740993,0.00109688,0.04719096,0.06478059,0.46599312
-2.19409705,2.00433211,0.00015682,0.03953227,0.58533499,1.57885532,0.00112298,0.04725831,0.06315075,0.45604048
-2.18809405,1.98278613,0.00015942,0.03890886,0.58878922,1.56741428,0.00115992,0.04730302,0.06151493,0.44563299
-2.18209105,1.95857655,0.00016366,0.03817834,0.59217285,1.55328514,0.00120816,0.04730677,0.05989234,0.43482700
-2.17608804,1.93202209,0.00016939,0.03735104,0.59547114,1.53678066,0.00126808,0.04725217,0.05830285,0.42367351
-2.17008504,1.90352827,0.00017648,0.03643724,0.59870156,1.51831886,0.00134001,0.04712343,0.05676658,0.41221798
-2.16408204,1.87357527,0.00018481,0.03544708,0.60191103,1.49840847,0.00142415,0.04690703,0.05530329,0.40050076
-2.15807904,1.84270245,0.00019424,0.03439051,0.60517160,1.47762965,0.00152059,0.04659225,0.05393191,0.38855814
-2.15207604,1.81149009,0.00020467,0.03327729,0.60857480,1.45661118,0.00162925,0.04617158,0.05266998,0.37642393
-2.14607304,1.78053919,0.00021600,0.03211707,0.61222500,1.43600513,0.00174988,0.04564100,0.05153319,0.36413132
-2.14007004,1.75045061,0.00022814,0.03091940,0.61623200,1.41646037,0.00188200,0.04500012,0.05053497,0.35171503
-2.13406703,1.72180405,0.00024099,0.02969393,0.62070355,1.39859622,0.00202494,0.04425218,0.04968612,0.33921347
-2.12806403,1.69513826,0.00025448,0.02845039,0.62573781,1.38297756,0.00217777,0.04340391,0.04899459,0.32667066
-2.12206103,1.67093307,0.00026855,0.02719876,0.63141652,1.37009251,0.00233932,0.04246528,0.04846523,0.31413802
-2.11605803,1.64959412,0.00028313,0.02594928,0.63779899,1.36033376,0.00250819,0.04144915,0.04809984,0.30167546
-2.11005503,1.63144103,0.00029816,0.02471244,0.64491726,1.35398438,0.00268275,0.04037084,0.04789714,0.28935219
-2.10405203,1.61669933,0.00031357,0.02349904,0.65277284,1.35120860,0.00286116,0.03924767,0.04785298,0.27724673
-2.09804902,1.60549660,0.00032932,0.02232007,0.66133502,1.35204800,0.00304142,0.03809848,0.04796062,0.26544649
-2.09204602,1.59786291,0.00034534,0.02118665,0.67054094,1.35642311,0.00322143,0.03694316,0.04821110,0.25404671
-2.08604302,1.59373545,0.00036157,0.02010993,0.68029744,1.36414010,0.00339903,0.03580223,0.04859374,0.24314908
-2.08004002,1.59296713,0.00037797,0.01910096,0.69048457,1.37490233,0.00357206,0.03469649,0.04909665,0.23285994
-2.07403702,1.59533869,0.00039447,0.01817059,0.70096061,1.38832580,0.00373845,0.03364674,0.04970738,0.22328842
-2.06803402,1.60057374,0.00041103,0.01732936,0.71156837,1.40395789,0.00389632,0.03267354,0.05041352,0.21454455
-2.06203102,1.60835607,0.00042762,0.01658744,0.72214246,1.42129833,0.00404399,0.03179718,0.05120336,0.20673754
-2.05602801,1.61834830,0.00044418,0.01595455,0.73251719,1.43982142,0.00418011,0.03103757,0.05206644,0.19997436
-2.05002501,1.63021124,0.00046071,0.01543998,0.74253470,1.45899837,0.00430371,0.03041433,0.05299417,0.19435879
-2.04402201,1.64362298,0.00047719,0.01505263,0.75205305,1.47831899,0.00441425,0.02994686,0.05398028,0.18999089
-2.03801901,1.65829700,0.00049362,0.01480109,0.76095374,1.49731162,0.00451166,0.02965446,0.05502119,0.18696713
-2.03201601,1.67399857,0.00051000,0.01469375,0.76914845,1.51556072,0.00459634,0.02955644,0.05611629,0.18538100
-2.02601301,1.69055878,0.00052638,0.01473891,0.77658474,1.53272147,0.00466921,0.02967222,0.05726813,0.18532412
-2.02001001,1.70788588,0.00054279,0.01494502,0.78325040,1.54853095,0.00473166,0.03002139,0.05848246,0.18688781
