energy_ev,total_up,Ir_p_up,Ir_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
-5.84392196,10.18253142,1.60167204,6.58754361,1.16183729,0.06053219,0.11785798,3.12519768
-5.83791896,10.22139546,1.60899888,6.61248436,1.13770985,0.06071063,0.12052130,3.16348643
-5.83191596,10.27026152,1.62114023,6.64091539,1.11432050,0.06091173,0.12333224,3.20708959
-5.82591296,10.32744336,1.63788409,6.67157346,1.09172451,0.06112186,0.12629289,3.25539571
-5.81990995,10.39090106,1.65895245,6.70296226,1.06993168,0.06132665,0.12940704,3.30765780
-5.81390695,10.45831515,1.68401294,6.73340238,1.04891045,0.06151132,0.13268026,3.36302254
-5.80790395,10.52717689,1.71269358,6.76109190,1.02859392,0.06166109,0.13612002,3.42056527
-5.80190095,10.59489063,1.74459993,6.78417512,1.00888737,0.06176162,0.13973570,3.47932924
-5.79589795,10.65888360,1.77933375,6.80081649,0.98967680,0.06179949,0.14353853,3.53836695
-5.78989495,10.71671767,1.81651183,6.80927633,0.97083813,0.06176269,0.14754142,3.59678157
-5.78389195,10.76619727,1.85578397,6.80798481,0.95224643,0.06164114,0.15175873,3.65376614
-5.77788894,10.80546780,1.89684864,6.79561057,0.93378480,0.06142713,0.15620581,3.70863831
-5.77188594,10.83309898,1.93946519,6.77112067,0.91535218,0.06111574,0.16089843,3.76086870
-5.76588294,10.84814856,1.98346163,6.73382882,0.89687005,0.06070512,0.16585201,3.81010112
-5.75987994,10.85020251,2.02873697,6.68342942,0.87828724,0.06019675,0.17108070,3.85616342
-5.75387694,10.83938925,2.07525787,6.62001578,0.85958294,0.05959544,0.17659631,3.89906823
-5.74787394,10.81636698,2.12304940,6.54408151,0.84076760,0.05890934,0.18240703,3.93900356
-5.74187094,10.78228451,2.17218020,6.45650504,0.82188179,0.05814969,0.18851625,3.97631364
-5.73586793,10.73871763,2.22274287,6.35851825,0.80299306,0.05733048,0.19492113,4.01147106
-5.72986493,10.68758468,2.27483066,6.25166067,0.78419107,0.05646800,0.20161142,4.04504201
-5.72386193,10.63104580,2.32851196,6.13772176,0.76558136,0.05558021,0.20856833,4.07764641
-5.71785893,10.57139165,2.38380411,6.01867431,0.74727807,0.05468618,0.21576356,4.10991553
-5.71185593,10.51092777,2.44064865,5.89660217,0.72939611,0.05380530,0.22315874,4.14244935
-5.70585293,10.45186102,2.49888945,5.77362592,0.71204340,0.05295663,0.23070512,4.17577651
-5.69984992,10.39619423,2.55825573,5.65183019,0.69531342,0.05215822,0.23834368,4.21031874
-5.69384692,10.34563463,2.61835127,5.53319555,0.67927883,0.05142645,0.24600573,4.24636218
-5.68784392,10.30152070,2.67865083,5.41953831,0.66398627,0.05077558,0.25361388,4.28403691
-5.68184092,10.26477085,2.73850462,5.31246011,0.64945290,0.05021724,0.26108345,4.32330572
-5.67583792,10.23585582,2.79715085,5.21330924,0.63566472,0.04976023,0.26832426,4.36396268
-5.66983492,10.21479536,2.85373606,5.12315449,0.62257686,0.04941035,0.27524274,4.40564111
-5.66383192,10.20117827,2.90734234,5.04277169,0.61011574,0.04917034,0.28174421,4.44783033
-5.65782891,10.19420341,2.95702021,4.97264237,0.59818312,0.04904011,0.28773537,4.48989979
-5.65182591,10.19273837,3.00182542,4.91296364,0.58666152,0.04901686,0.29312674,4.53112906
-5.64582291,10.19539151,3.04085774,4.86366741,0.57542101,0.04909550,0.29783508,4.57074146
-5.63981991,10.20059253,3.07329968,4.82444727,0.56432667,0.04926900,0.30178564,4.60793949
-5.63381691,10.20667675,3.09845306,4.79479082,0.55324645,0.04952885,0.30491408,4.64193973
-5.62781391,10.21196814,3.11577127,4.77401533,0.54205897,0.04986552,0.30716821,4.67200554
-5.62181091,10.21485672,3.12488566,4.76130480,0.53066071,0.05026888,0.30850926,4.69747553
-5.61580790,10.21386669,3.12562446,4.75574653,0.51897229,0.05072866,0.30891276,4.71778677
-5.60980490,10.20771223,3.11802323,4.75636584,0.50694343,0.05123481,0.30836908,4.73249164
-5.60380190,10.19533923,3.10232632,4.76215770,0.49455641,0.05177776,0.30688350,4.74126790
-5.59779890,10.17595180,3.07897911,4.77211462,0.48182769,0.05234873,0.30447595,4.74392193
-5.59179590,10.14902371,3.04861153,4.78525031,0.46880784,0.05293986,0.30118038,4.74038556
-5.58579290,10.11429544,3.01201360,4.80061907,0.45557961,0.05354433,0.29704380,4.73070705
-5.57978989,10.07175847,2.97010422,4.81733106,0.44225434,0.05415639,0.29212507,4.71503752
-5.57378689,10.02162889,2.92389475,4.83456382,0.42896688,0.05477133,0.28649346,4.69361363
-5.56778389,9.96431277,2.87444906,4.85157040,0.41586941,0.05538548,0.28022695,4.66673825
-5.56178089,9.90036592,2.82284200,4.86768487,0.40312421,0.05599604,0.27341049,4.63476003
-5.55577789,9.83045078,2.77011816,4.88232546,0.39089611,0.05660105,0.26613401,4.59805349
-5.54977489,9.75529292,2.71725272,4.89499601,0.37934460,0.05719919,0.25849041,4.55700056
-5.54377189,9.67563955,2.66511630,4.90528610,0.36861632,0.05778970,0.25057350,4.51197463
-5.53776888,9.59222192,2.61444496,4.91287010,0.35883806,0.05837222,0.24247591,4.46332784
-5.53176588,9.50572333,2.56581695,4.91750554,0.35011060,0.05894670,0.23428707,4.41138217
-5.52576288,9.41675391,2.51963672,4.91903082,0.34250375,0.05951326,0.22609118,4.35642454
-5.51975988,9.32583278,2.47612703,4.91736244,0.33605275,0.06007211,0.21796543,4.29870601
-5.51375688,9.23337799,2.43532898,4.91249165,0.33075604,0.06062346,0.20997835,4.23844470
-5.50775388,9.13970407,2.39711008,4.90448063,0.32657471,0.06116744,0.20218838,4.17583223
-5.50175088,9.04502659,2.36117949,4.89345799,0.32343337,0.06170405,0.19464278,4.11104275
-5.49574787,8.94947285,2.32710962,4.87961358,0.32122256,0.06223308,0.18737687,4.04424394
-5.48974487,8.85309743,2.29436310,4.86319235,0.31980245,0.06275412,0.18041365,3.97560903
-5.48374187,8.75590120,2.26232340,4.84448728,0.31900775,0.06326645,0.17376380,3.90532869
-5.47773887,8.65785204,2.23032789,4.82383109,0.31865344,0.06376906,0.16742618,3.83362205
-5.47173587,8.55890562,2.19770161,4.80158657,0.31854133,0.06426058,0.16138862,3.76074555
-5.46573287,8.45902438,2.16379013,4.77813556,0.31846688,0.06473928,0.15562921,3.68699892
-5.45972986,8.35819326,2.12799009,4.75386630,0.31822618,0.06520296,0.15011781,3.61272757
-5.45372686,8.25643064,2.08977613,4.72915932,0.31762282,0.06564897,0.14481793,3.53832073
-5.44772386,8.15379339,2.04872286,4.70437183,0.31647423,0.06607415,0.13968873,3.46420515
-5.44172086,8.05037550,2.00452137,4.67982099,0.31461740,0.06647473,0.13468719,3.39083432
-5.43571786,7.94629984,1.95698940,4.65576626,0.31191380,0.06684632,0.12977017,3.31867358
-5.42971486,7.84170360,1.90607525,4.63239153,0.30825316,0.06718383,0.12489654,3.24818167
-5.42371186,7.73671804,1.85185541,4.60978761,0.30355618,0.06748140,0.12002903,3.17978957
-5.41770885,7.63144407,1.79452637,4.58793600,0.29777606,0.06773239,0.11513583,3.11387793
-5.41170585,7.52592517,1.73439132,4.56669477,0.29089876,0.06792930,0.11019191,3.05075424
-5.40570285,7.42012004,1.67184278,4.54578778,0.28294217,0.06806381,0.10517997,2.99063126
-5.39969985,7.31387698,1.60734216,4.52479799,0.27395417,0.06812677,0.10009094,2.93360816
-5.39369685,7.20691245,1.54139750,4.50316602,0.26400976,0.06810831,0.09492416,2.87965568
-5.38769385,7.09879603,1.47454071,4.48019458,0.25320738,0.06799789,0.08968710,2.82860661
-5.38169085,6.98894347,1.40730534,4.45505942,0.24166471,0.06778455,0.08439477,2.78015243
-5.37568784,6.87661943,1.34020618,4.42682707,0.22951399,0.06745707,0.07906883,2.73384683
-5.36968484,6.76095058,1.27372140,4.39447908,0.21689720,0.06700426,0.07373639,2.68911624
-5.36368184,6.64094934,1.20827809,4.35694255,0.20396130,0.06641532,0.06842876,2.64527730
-5.35767884,6.51554754,1.14424158,4.31312575,0.19085353,0.06568014,0.06317992,2.60156051
-5.35167584,6.38363889,1.08190883,4.26195780,0.17771727,0.06478979,0.05802517,2.55713927
-5.34567284,6.24412820,1.02150585,4.20243067,0.16468820,0.06373685,0.05299966,2.51116285
-5.33966983,6.09598490,0.96318884,4.13364173,0.15189125,0.06251583,0.04813710,2.46279169
-5.33366683,5.93829821,0.90704876,4.05483484,0.13943808,0.06112357,0.04346860,2.41123344
-5.32766383,5.77033063,0.85311862,3.96543792,0.12742533,0.05955955,0.03902174,2.35577774
-5.32166083,5.59156696,0.80138281,3.86509516,0.11593355,0.05782614,0.03481982,2.29582817
-5.31565783,5.40175592,0.75178779,3.75369208,0.10502685,0.05592881,0.03088136,2.23092961
-5.30965483,5.20094190,0.70425340,3.63137213,0.09475308,0.05387617,0.02721986,2.16078981
-5.30365183,4.98948509,0.65868397,3.49854380,0.08514460,0.05167994,0.02384375,2.08529408
-5.29764882,4.76806856,0.61497875,3.35587780,0.07621950,0.04935483,0.02075654,2.00451248
-5.29164582,4.53769205,0.57304114,3.20429430,0.06798311,0.04691829,0.01795720,1.91869941
-5.28564282,4.29965261,0.53278621,3.04494094,0.06042983,0.04439011,0.01544064,1.82828565
-5.27963982,4.05551326,0.49414653,2.87916234,0.05354506,0.04179201,0.01319832,1.73386354
-5.27363682,3.80706126,0.45707597,2.70846298,0.04730723,0.03914714,0.01121892,1.63616630
-5.26763382,3.55625839,0.42155170,2.53446489,0.04168979,0.03647948,0.00948911,1.53604260
-5.26163082,3.30518575,0.38757449,2.35886235,0.03666318,0.03381327,0.00799427,1.43442792
-5.25562781,3.05598601,0.35516756,2.18337566,0.03219667,0.03117244,0.00671927,1.33231400
-5.24962481,2.81080596,0.32437426,2.00970610,0.02826007,0.02858004,0.00564917,1.23071826
-5.24362181,2.57174218,0.29525508,1.83949393,0.02482535,0.02605773,0.00476990,1.13065420
-5.23761881,2.34079216,0.26788413,1.67428127,0.02186803,0.02362538,0.00406889,1.03310441
-5.23161581,2.11981301,0.24234556,1.51548108,0.01936847,0.02130065,0.00353564,0.93899706
-5.22561281,1.91048908,0.21873022,1.36435338,0.01731309,0.01909881,0.00316223,0.84918667
-5.21960980,1.71430951,0.19713266,1.22198905,0.01569540,0.01703254,0.00294371,0.76443969
-5.21360680,1.53255592,0.17764873,1.08930153,0.01451692,0.01511192,0.00287853,0.68542507
-5.20760380,1.36629985,0.16037385,0.96702602,0.01378807,0.01334442,0.00296875,0.61270960
-5.20160080,1.21640912,0.14540183,0.85572552,0.01352889,0.01173509,0.00322033,0.54675777
-5.19559780,1.08356172,0.13282430,0.75580268,0.01376964,0.01028673,0.00364318,0.48793547
-5.18959480,0.96826553,0.12273051,0.66751638,0.01455126,0.00900017,0.00425128,0.43651670
-5.18359180,0.87088185,0.11520738,0.59100143,0.01592565,0.00787458,0.00506256,0.39269250
-5.17758879,0.79165063,0.11033952,0.52629010,0.01795563,0.00690777,0.00609875,0.35658115
-5.17158579,0.73071545,0.10820908,0.47333392,0.02071469,0.00609655,0.00738510,0.32823858
-5.16558279,0.68814596,0.10889507,0.43202433,0.02428633,0.00543704,0.00894992,0.30766827
-5.15957979,0.66395647,0.11247223,0.40221106,0.02876289,0.00492490,0.01082404,0.29482985
-5.15357679,0.65811879,0.11900897,0.38371698,0.03424405,0.00455565,0.01304004,0.28964575
-5.14757379,0.67056880,0.12856465,0.37634889,0.04083462,0.00432476,0.01563139,0.29200565
-5.14157079,0.70120577,0.14118591,0.37990350,0.04864190,0.00422786,0.01863143,0.30176836
-5.13556778,0.74988473,0.15690238,0.39416851,0.05777238,0.00426070,0.02207215,0.31876129
-5.12956478,0.81640210,0.17572175,0.41891894,0.06832793,0.00441922,0.02598297,0.34277777
-5.12356178,0.90047566,0.19762449,0.45390894,0.08040160,0.00469945,0.03038933,0.37357246
-5.11755878,1.00172022,0.22255860,0.49885995,0.09407292,0.00509735,0.03531134,0.41085570
-5.11155578,1.11962074,0.25043466,0.55344597,0.10940314,0.00560870,0.04076237,0.45428731
-5.10555278,1.25350501,0.28112162,0.61727725,0.12643039,0.00622885,0.04674781,0.50347076
-5.09954977,1.40251816,0.31444371,0.68988358,0.14516501,0.00695256,0.05326390,0.55794848
-5.09354677,1.56560134,0.35017894,0.77069857,0.16558551,0.00777374,0.06029687,0.61719914
-5.08754377,1.74147675,0.38805936,0.85904632,0.18763504,0.00868529,0.06782227,0.68063750
-5.08154077,1.92864121,0.42777357,0.95413191,0.21121914,0.00967893,0.07580478,0.74761759
-5.07553777,2.12536981,0.46897150,1.05503666,0.23620448,0.01074510,0.08419830,0.81743943
-5.06953477,2.32973097,0.51127155,1.16071945,0.26241930,0.01187293,0.09294657,0.88935951
-5.06353177,2.53961346,0.55426996,1.27002447,0.28965536,0.01305029,0.10198420,0.96260491
-5.05752876,2.75276523,0.59755234,1.38169597,0.31767168,0.01426386,0.11123816,1.03639085
-5.05152576,2.96684339,0.64070671,1.49439980,0.34619995,0.01549942,0.12062964,1.10994071
-5.04552276,3.17947360,0.68333771,1.60675131,0.37495165,0.01674205,0.13007635,1.18250812
-5.03951976,3.38831674,0.72508130,1.71734872,0.40362653,0.01797655,0.13949493,1.25339971
-5.03351676,3.59113987,0.76561918,1.82481069,0.43192225,0.01918786,0.14880367,1.32199747
-5.02751376,3.78588814,0.80469210,1.92781634,0.45954475,0.02036146,0.15792515,1.38777954
-5.02151076,3.97075390,0.84211136,2.02514605,0.48621882,0.02148395,0.16678881,1.45033800
-5.01550775,4.14423927,0.87776763,2.11572073,0.51169845,0.02254342,0.17533329,1.50939254
-5.00950475,4.30520833,0.91163644,2.19863763,0.53577631,0.02352995,0.18350831,1.56479905
-5.00350175,4.45292559,0.94377980,2.27320057,0.55829180,0.02443600,0.19127620,1.61655219
-4.99749875,4.58707803,0.97434354,2.33894274,0.57913722,0.02525664,0.19861264,1.66478153
-4.99149575,4.70777844,1.00355023,2.39564064,0.59826154,0.02598979,0.20550692,1.70974105
-4.98549275,4.81554913,1.03168767,2.44331793,0.61567155,0.02663625,0.21196136,1.75179212
-4.97948974,4.91128578,1.05909341,2.48223866,0.63143004,0.02719964,0.21799011,1.79138062
-4.97348674,4.99620259,1.08613567,2.51288989,0.64565114,0.02768619,0.22361725,1.82900909
-4.96748374,5.07176069,1.11319153,2.53595422,0.65849275,0.02810434,0.22887437,1.86520499
-4.96148074,5.13958300,1.14062341,2.55227331,0.67014659,0.02846434,0.23379767,1.90048682
-4.95547774,5.20135960,1.16875484,2.56280416,0.68082607,0.02877763,0.23842474,1.93532950
-4.94947474,5.25874813,1.19784690,2.56857005,0.69075282,0.02905619,0.24279123,1.97013108
-4.94347174,5.31327454,1.22807647,2.57060883,0.70014234,0.02931190,0.24692761,2.00518225
-4.93746873,5.36623924,1.25951757,2.56992089,0.70918970,0.02955578,0.25085607,2.04064070
-4.93146573,5.41863398,1.29212706,2.56741966,0.71805606,0.02979738,0.25458792,2.07651151
-4.92546273,5.47107401,1.32573538,2.56388720,0.72685668,0.03004413,0.25812156,2.11263513
-4.91945973,5.52374958,1.36004339,2.55993712,0.73565129,0.03030093,0.26144111,2.14868365
-4.91345673,5.57639984,1.39462560,2.55598681,0.74443718,0.03056969,0.26451589,2.18416586
-4.90745373,5.62831097,1.42893995,2.55224047,0.75314576,0.03084920,0.26730076,2.21844141
-4.90145073,5.67833918,1.46234410,2.54868380,0.76164254,0.03113506,0.26973733,2.25074329
-4.89544772,5.72495798,1.49411749,2.54509052,0.76973083,0.03141982,0.27175597,2.28020812
-4.88944472,5.76632746,1.52348848,2.54104050,0.77715891,0.03169324,0.27327859,2.30591280
-4.88344172,5.80038262,1.54966544,2.53594829,0.78363041,0.03194284,0.27422206,2.32691596
-4.87743872,5.82493621,1.57187023,2.52910067,0.78881730,0.03215436,0.27450210,2.34230224
-4.87143572,5.83779106,1.58937275,2.51970103,0.79237501,0.03231255,0.27403732,2.35122739
-4.86543272,5.83685618,1.60152472,2.50691829,0.79395868,0.03240185,0.27275354,2.35296188
-4.85942971,5.82026062,1.60779112,2.48993772,0.79323992,0.03240720,0.27058773,2.34693088
-4.85342671,5.78645939,1.60777772,2.46801089,0.78992311,0.03231480,0.26749180,2.33274869
-4.84742371,5.73432575,1.60125324,2.44050230,0.78376048,0.03211276,0.26343568,2.31024555
-4.84142071,5.66322533,1.58816504,2.40693015,0.77456520,0.03179183,0.25840986,2.27948573
-4.83541771,5.57306819,1.56864740,2.36699927,0.76222188,0.03134577,0.25242697,2.24077563
-4.82941471,5.46433624,1.54302208,2.32062467,0.74669398,0.03077181,0.24552254,2.19466141
-4.82341171,5.33808475,1.51179087,2.26794458,0.72802797,0.03007081,0.23775481,2.14191627
-4.81740870,5.19591806,1.47562059,2.20932258,0.70635387,0.02924730,0.22920360,2.08351767
-4.81140570,5.03994086,1.43532127,2.14533896,0.68188256,0.02830938,0.21996837,2.02061567
-4.80540270,4.87268783,1.39181840,2.07677196,0.65489991,0.02726844,0.21016546,1.95449383
-4.79939970,4.69703543,1.34612072,2.00457031,0.62575823,0.02613879,0.19992479,1.88652435
-4.79339670,4.51610050,1.29928517,1.92981847,0.59486549,0.02493715,0.18938611,1.81811979
-4.78739370,4.33313082,1.25238045,1.85369689,0.56267309,0.02368209,0.17869499,1.75068346
-4.78139070,4.15139343,1.20645122,1.77743931,0.52966264,0.02239342,0.16799874,1.68556084
-4.77538769,3.97406589,1.16248437,1.70228941,0.49633257,0.02109157,0.15744248,1.62399433
-4.76938469,3.80413589,1.12137898,1.62945915,0.46318508,0.01979700,0.14716549,1.56708330
-4.76338169,3.64431365,1.08392130,1.56009076,0.43071415,0.01852963,0.13729806,1.51575122
-4.75737869,3.49696077,1.05076563,1.49522412,0.39939480,0.01730836,0.12795878,1.47072119
-4.75137569,3.36403824,1.02242192,1.43577089,0.36967421,0.01615068,0.11925260,1.43250080
-4.74537269,3.24707503,0.99925017,1.38249627,0.34196469,0.01507235,0.11126944,1.40137669
-4.73936968,3.14715755,0.98146177,1.33600879,0.31663866,0.01408720,0.10408355,1.37741871
-4.73336668,3.06493903,0.96912703,1.29675802,0.29402547,0.01320705,0.09775339,1.36049306
-4.72736368,3.00066687,0.96218840,1.26503953,0.27441001,0.01244164,0.09232213,1.35028336
-4.72136068,2.95422491,0.96047804,1.24100621,0.25803269,0.01179870,0.08781854,1.34631818
-4.71535768,2.92518706,0.96373866,1.22468459,0.24509046,0.01128409,0.08425818,1.34800329
-4.70935468,2.91287805,0.97164608,1.21599441,0.23573864,0.01090192,0.08164480,1.35465670
-4.70335168,2.91643696,0.98383209,1.21477007,0.23009288,0.01065473,0.07997174,1.36554441
-4.69734867,2.93487938,0.99990621,1.22078184,0.22823121,0.01054367,0.07922329,1.37991499
-4.69134567,2.96715399,1.01947515,1.23375565,0.23019561,0.01056867,0.07937584,1.39703101
-4.68534267,3.01219066,1.04215867,1.25338981,0.23599307,0.01072853,0.08039880,1.41619590
-4.67933967,3.06893710,1.06760138,1.27936772,0.24559588,0.01102109,0.08225516,1.43677492
-4.67333667,3.13638285,1.09547974,1.31136594,0.25894119,0.01144321,0.08490177,1.45820947
-4.66733367,3.21356987,1.12550424,1.34905728,0.27592990,0.01199085,0.08828931,1.48002445
-4.66133067,3.29959033,1.15741698,1.39210924,0.29642504,0.01265899,0.09236198,1.50182865
-4.65532766,3.39357304,1.19098523,1.44017824,0.32024997,0.01344164,0.09705703,1.52330898
-4.64932466,3.49466089,1.22599173,1.49290069,0.34718658,0.01433172,0.10230424,1.54421927
-4.64332166,3.60198241,1.26222279,1.54988223,0.37697405,0.01532106,0.10802542,1.56436512
-4.63731866,3.71462064,1.29945543,1.61068623,0.40930836,0.01640027,0.11413410,1.58358632
-4.63131566,3.83158323,1.33744480,1.67482342,0.44384292,0.01755881,0.12053547,1.60173835
-4.62531266,3.95177701,1.37591306,1.74174373,0.48019077,0.01878493,0.12712677,1.61867479
-4.61930965,4.07399028,1.41454075,1.81083175,0.51792826,0.02006581,0.13379806,1.63423203
-4.61330665,4.19688513,1.45296178,1.88140666,0.55660062,0.02138765,0.14043364,1.64821768
-4.60730365,4.31900170,1.49076231,1.95272730,0.59572917,0.02273586,0.14691380,1.66040354
-4.60130065,4.43877483,1.52748415,2.02400256,0.63482019,0.02409534,0.15311729,1.67052390
-4.59529765,4.55456303,1.56263257,2.09440673,0.67337511,0.02545079,0.15892403,1.67827913
-4.58929465,4.66468840,1.59568813,2.16309932,0.71090172,0.02678700,0.16421827,1.68334457
-4.58329165,4.76748552,1.62612207,2.22924820,0.74692598,0.02808925,0.16889186,1.68538389
-4.57728864,4.86135629,1.65341434,2.29205478,0.78100383,0.02934365,0.17284765,1.68406614
-4.57128564,4.94482772,1.67707331,2.35077976,0.81273270,0.03053755,0.17600264,1.67908506
-4.56528264,5.01660875,1.69665592,2.40476776,0.84176193,0.03165976,0.17829092,1.67017954
-4.55927964,5.07564294,1.71178742,2.45346942,0.86780198,0.03270089,0.17966611,1.65715357
-4.55327664,5.12115349,1.72217931,2.49645954,0.89063169,0.03365351,0.18010321,1.63989443
-4.54727364,5.15267809,1.72764480,2.53345009,0.91010357,0.03451227,0.17959970,1.61838787
-4.54127064,5.17009136,1.72811085,2.56429739,0.92614676,0.03527395,0.17817592,1.59272929
-4.53526763,5.17361377,1.72362638,2.58900301,0.93876771,0.03593736,0.17587460,1.56313009
-4.52926463,5.16380656,1.71436615,2.60770844,0.94804847,0.03650325,0.17275959,1.52991901
-4.52326163,5.14155319,1.70063045,2.62068393,0.95414291,0.03697405,0.16891386,1.49353812
-4.51725863,5.10802849,1.68284047,2.62831225,0.95727088,0.03735365,0.16443686,1.45453402
-4.51125563,5.06465738,1.66152982,2.63106837,0.95771086,0.03764706,0.15944134,1.41354438
-4.50525263,5.01306549,1.63733248,2.62949645,0.95579122,0.03786007,0.15404982,1.37128096
-4.49924962,4.95502437,1.61096787,2.62418521,0.95188046,0.03799889,0.14839077,1.32850965
-4.49324662,4.89239375,1.58322343,2.61574334,0.94637695,0.03806987,0.14259489,1.28602876
-4.48724362,4.82706375,1.55493536,2.60477585,0.93969827,0.03807912,0.13679129,1.24464636
-4.48124062,4.76089905,1.52696815,2.59186275,0.93227049,0.03803232,0.13110406,1.20515771
-4.47523762,4.69568721,1.50019327,2.57754065,0.92451769,0.03793448,0.12564913,1.16832360
-4.46923462,4.63309248,1.47546764,2.56228800,0.91685185,0.03778979,0.12053156,1.13485029
-4.46323162,4.57461629,1.45361221,2.54651429,0.90966324,0.03760156,0.11584340,1.10537159
-4.45722861,4.52156483,1.43539119,2.53055313,0.90331145,0.03737219,0.11166196,1.08043357
-4.45122561,4.47502408,1.42149214,2.51465918,0.89811717,0.03710317,0.10804879,1.06048207
-4.44522261,4.43584200,1.41250752,2.49900844,0.89435477,0.03679524,0.10504898,1.04585316
-4.43921961,4.40461771,1.40891798,2.48370149,0.89224585,0.03644845,0.10269110,1.03676666
-4.43321661,4.38169703,1.41107790,2.46876907,0.89195381,0.03606237,0.10098751,1.03332266
-4.42721361,4.36717402,1.41920365,2.45417945,0.89357963,0.03563623,0.09993502,1.03550084
-4.42121061,4.36089796,1.43336497,2.43984706,0.89715894,0.03516913,0.09951593,1.04316280
-4.41520760,4.36248548,1.45348013,2.42564189,0.90266070,0.03466019,0.09969925,1.05605689
-4.40920460,4.37133749,1.47931509,2.41139931,0.90998744,0.03410878,0.10044225,1.07382583
-4.40320160,4.38666074,1.51048714,2.39693008,0.91897739,0.03351463,0.10169201,1.09601667
-4.39719860,4.40749376,1.54647327,2.38203026,0.92940855,0.03287799,0.10338728,1.12209321
-4.39119560,4.43273700,1.58662324,2.36649106,0.94100467,0.03219971,0.10546026,1.15145041
-4.38519260,4.46118680,1.63017726,2.35010843,0.95344323,0.03148138,0.10783859,1.18343078
-4.37918959,4.49157269,1.67628792,2.33269232,0.96636519,0.03072531,0.11044726,1.21734229
-4.37318659,4.52259723,1.72404571,2.31407571,0.97938633,0.02993460,0.11321058,1.25247732
-4.36718359,4.55297734,1.77250728,2.29412298,0.99210980,0.02911314,0.11605408,1.28813216
-4.36118059,4.58148585,1.82072531,2.27273758,1.00413950,0.02826553,0.11890635,1.32362646
-4.35517759,4.60699168,1.86777884,2.24986877,1.01509363,0.02739708,0.12170074,1.35832177
-4.34917459,4.62849680,1.91280247,2.22551687,1.02461801,0.02651369,0.12437691,1.39163853
-4.34317159,4.64516834,1.95501329,2.19973677,1.03239832,0.02562176,0.12688210,1.42307070
-4.33716858,4.65636380,1.99373384,2.17263940,1.03817087,0.02472809,0.12917216,1.45219722
-4.33116558,4.66164798,2.02841025,2.14439051,1.04173117,0.02383968,0.13121224,1.47868983
-4.32516258,4.66080028,2.05862422,2.11520684,1.04293991,0.02296366,0.13297711,1.50231664
-4.31915958,4.65381156,2.08409848,2.08534932,1.04172597,0.02210706,0.13445113,1.52294137
-4.31315658,4.64087046,2.10469515,2.05511348,1.03808631,0.02127666,0.13562778,1.54051802
-4.30715358,4.62233959,2.12040744,2.02481724,1.03208265,0.02047885,0.13650892,1.55508148
