energy_ev,total_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-5.87393697,2.29099155,1.51968979,0.88929072,0.00782880,1.17143783,0.34710148,0.00335651
-5.86793397,2.23018486,1.46292599,0.87565759,0.00760067,1.14474881,0.33489398,0.00325874
-5.86193097,2.16280463,1.40301115,0.85880815,0.00735801,1.11431357,0.32196499,0.00315091
-5.85592796,2.08956366,1.34062940,0.83889606,0.00710265,1.08046212,0.30844215,0.00303477
-5.84992496,2.01127531,1.27649945,0.81613791,0.00683674,1.04359126,0.29445809,0.00291219
-5.84392196,1.92884080,1.21136188,0.79081031,0.00656272,1.00415783,0.28014878,0.00278514
-5.83791896,1.84323369,1.14596592,0.76324478,0.00628332,0.96266979,0.26565189,0.00265565
-5.83191596,1.75548182,1.08105577,0.73382065,0.00600149,0.91967546,0.25110524,0.00252575
-5.82591296,1.66664701,1.01735703,0.70295612,0.00572036,0.87575121,0.23664511,0.00239745
-5.81990995,1.57780324,0.95556321,0.67109769,0.00544313,0.83148785,0.22240467,0.00227266
-5.81390695,1.49001366,0.89632297,0.63870858,0.00517303,0.78747637,0.20851228,0.00215319
-5.80790395,1.40430747,0.84022808,0.60625632,0.00491322,0.74429346,0.19508986,0.00204071
-5.80190095,1.32165713,0.78780274,0.57420022,0.00466668,0.70248732,0.18225125,0.00193667
-5.79589795,1.24295707,0.73949434,0.54297905,0.00443616,0.66256434,0.17010060,0.00184232
-5.78989495,1.16900429,0.69566601,0.51299964,0.00422405,0.62497716,0.15873087,0.00175866
-5.78389195,1.10048189,0.65659135,0.48462663,0.00403237,0.59011455,0.14822246,0.00168644
-5.77788894,1.03794605,0.62245128,0.45817394,0.00386264,0.55829355,0.13864198,0.00162612
-5.77188594,0.98181685,0.59333335,0.43389828,0.00371589,0.52975405,0.13004135,0.00157789
-5.76588294,0.93237347,0.56923357,0.41199474,0.00359260,0.50465616,0.12245706,0.00154168
-5.75987994,0.88975371,0.55006054,0.39259488,0.00349274,0.48308028,0.11590980,0.00151714
-5.75387694,0.85395800,0.53564209,0.37576708,0.00341571,0.46502990,0.11040435,0.00150368
-5.74787394,0.82485752,0.52573391,0.36151915,0.00336046,0.45043697,0.10592992,0.00150050
-5.74187094,0.80220619,0.52003018,0.34980309,0.00332547,0.43916956,0.10246067,0.00150661
-5.73586793,0.78565586,0.51817571,0.34052158,0.00330888,0.43104145,0.09995664,0.00152086
-5.72986493,0.77477417,0.51977924,0.33353592,0.00330852,0.42582316,0.09836489,0.00154199
-5.72386193,0.76906428,0.52442739,0.32867512,0.00332204,0.42325408,0.09762096,0.00156868
-5.71785893,0.76798560,0.53169893,0.32574556,0.00334702,0.42305507,0.09765043,0.00159955
-5.71185593,0.77097491,0.54117875,0.32454090,0.00338103,0.42494107,0.09837072,0.00163328
-5.70585293,0.77746692,0.55247117,0.32485183,0.00342180,0.42863320,0.09969292,0.00166858
-5.69984992,0.78691364,0.56521201,0.32647527,0.00346726,0.43387001,0.10152372,0.00170424
-5.69384692,0.79880187,0.57907932,0.32922264,0.00351570,0.44041735,0.10376732,0.00173922
-5.68784392,0.81266842,0.59380204,0.33292712,0.00356583,0.44807663,0.10632737,0.00177260
-5.68184092,0.82811252,0.60916681,0.33744941,0.00361682,0.45669128,0.10910881,0.00180365
-5.67583792,0.84480527,0.62502235,0.34268222,0.00366844,0.46615116,0.11201961,0.00183184
-5.66983492,0.86249597,0.64128159,0.34855313,0.00372106,0.47639499,0.11497245,0.00185683
-5.66383192,0.88101530,0.65792152,0.35502599,0.00377566,0.48741066,0.11788622,0.00187848
-5.65782891,0.90027546,0.67498068,0.36210087,0.00383389,0.49923375,0.12068741,0.00189684
-5.65182591,0.92026755,0.69255468,0.36981269,0.00389805,0.51194420,0.12331127,0.00191216
-5.64582291,0.94105627,0.71078978,0.37822869,0.00397104,0.52566140,0.12570284,0.00192482
-5.63981991,0.96277242,0.72987482,0.38744475,0.00405635,0.54053804,0.12781771,0.00193536
-5.63381691,0.98560349,0.75003186,0.39758096,0.00415796,0.55675281,0.12962255,0.00194440
-5.62781391,1.00978266,0.77150577,0.40877645,0.00428032,0.57450233,0.13109544,0.00195266
-5.62181091,1.03557666,0.79455308,0.42118361,0.00442816,0.59399257,0.13222586,0.00196089
-5.61580790,1.06327275,0.81943055,0.43496207,0.00460645,0.61542994,0.13301446,0.00196985
-5.60980490,1.09316526,0.84638360,0.45027228,0.00482022,0.63901236,0.13347254,0.00198026
-5.60380190,1.12554205,0.87563507,0.46726915,0.00507443,0.66492050,0.13362121,0.00199280
-5.59779890,1.16067112,0.90737458,0.48609559,0.00537377,0.69330948,0.13349035,0.00200808
-5.59179590,1.19878783,0.94174871,0.50687629,0.00572249,0.72430111,0.13311732,0.00202658
-5.58579290,1.24008300,0.97885246,0.52971183,0.00612423,0.75797698,0.13254551,0.00204867
-5.57978989,1.28469223,1.01872208,0.55467318,0.00658182,0.79437257,0.13182266,0.00207460
-5.57378689,1.33268681,1.06132956,0.58179688,0.00709708,0.83347242,0.13099922,0.00210447
-5.56778389,1.38406640,1.10657904,0.61108096,0.00767063,0.87520675,0.13012658,0.00213824
-5.56178089,1.43875393,1.15430528,0.64248179,0.00830176,0.91944955,0.12925542,0.00217575
-5.55577789,1.49659292,1.20427424,0.67591213,0.00898827,0.96601818,0.12843415,0.00221673
-5.54977489,1.55734727,1.25618594,0.71124029,0.00972640,1.01467478,0.12770747,0.00226079
-5.54377189,1.62070384,1.30967948,0.74829081,0.01051073,1.06512936,0.12711524,0.00230749
-5.53776888,1.68627773,1.36434020,0.78684651,0.01133422,1.11704468,0.12669154,0.00235631
-5.53176588,1.75362014,1.41970885,0.82665205,0.01218825,1.17004270,0.12646405,0.00240673
-5.52576288,1.82222875,1.47529229,0.86741891,0.01306274,1.22371259,0.12645373,0.00245823
-5.51975988,1.89156013,1.53057572,0.90883172,0.01394632,1.27762008,0.12667481,0.00251030
-5.51375688,1.96104388,1.58503573,0.95055571,0.01482663,1.33131767,0.12713501,0.00256252
-5.50775388,2.03009782,1.63815378,0.99224505,0.01569057,1.38435554,0.12783610,0.00261452
-5.50175088,2.09814386,1.68942976,1.03355175,0.01652469,1.43629273,0.12877458,0.00266604
-5.49574787,2.16462356,1.73839482,1.07413473,0.01731562,1.48670791,0.12994254,0.00271692
-5.48974487,2.22901302,1.78462317,1.11366869,0.01805048,1.53520970,0.13132868,0.00276712
-5.48374187,2.29083624,1.82774234,1.15185238,0.01871733,1.58144564,0.13291931,0.00281669
-5.47773887,2.34967655,1.86744140,1.18841583,0.01930562,1.62510985,0.13469936,0.00286583
-5.47173587,2.40518550,1.90347698,1.22312633,0.01980665,1.66594881,0.13665335,0.00291480
-5.46573287,2.45708901,1.93567676,1.25579278,0.02021386,1.70376510,0.13876628,0.00296397
-5.45972986,2.50519053,1.96394054,1.28626833,0.02052324,1.73841906,0.14102439,0.00301377
-5.45372686,2.54937138,1.98823882,1.31445122,0.02073351,1.76982840,0.14341574,0.00306466
-5.44772386,2.58958819,2.00860915,1.34028386,0.02084631,1.79796578,0.14593067,0.00311714
-5.44172086,2.62586801,2.02515055,1.36375035,0.02086621,1.82285480,0.14856215,0.00317171
-5.43571786,2.65830147,2.03801650,1.38487263,0.02080066,1.84456451,0.15130588,0.00322883
-5.42971486,2.68703448,2.04740674,1.40370564,0.02065985,1.86320311,0.15416035,0.00328894
-5.42371186,2.71225907,2.05355860,1.42033173,0.02045639,1.87891100,0.15712675,0.00335242
-5.41770885,2.73420397,2.05673817,1.43485489,0.02020497,1.89185385,0.16020875,0.00341958
-5.41170585,2.75312537,2.05723174,1.44739500,0.01992189,1.90221581,0.16341224,0.00349063
-5.40570285,2.76929839,2.05533790,1.45808243,0.01962452,1.91019346,0.16674501,0.00356572
-5.39969985,2.78300938,2.05136054,1.46705332,0.01933074,1.91599043,0.17021636,0.00364488
-5.39369685,2.79454935,2.04560275,1.47444559,0.01905832,1.91981309,0.17383670,0.00372806
-5.38769385,2.80420844,2.03836179,1.48039588,0.01882431,1.92186699,0.17761706,0.00381512
-5.38169085,2.81227141,2.02992505,1.48503720,0.01864442,1.92235429,0.18156867,0.00390579
-5.37568784,2.81901373,2.02056664,1.48849739,0.01853246,1.92147168,0.18570244,0.00399976
-5.36968484,2.82469824,2.01054465,1.49089803,0.01849984,1.91940888,0.19002845,0.00409657
-5.36368184,2.82957185,2.00009876,1.49235377,0.01855514,1.91634709,0.19455544,0.00419573
-5.35767884,2.83386212,1.98944784,1.49297169,0.01870378,1.91245753,0.19929021,0.00429662
-5.35167584,2.83777338,1.97878765,1.49285061,0.01894777,1.90789954,0.20423715,0.00439855
-5.34567284,2.84148240,1.96828830,1.49208014,0.01928564,1.90281830,0.20939756,0.00450075
-5.33966983,2.84513351,1.95809156,1.49073937,0.01971241,1.89734208,0.21476916,0.00460237
-5.33366683,2.84883337,1.94830807,1.48889520,0.02021972,1.89157902,0.22034555,0.00470250
-5.32766383,2.85264550,1.93901463,1.48660035,0.02079613,1.88561367,0.22611565,0.00480015
-5.32166083,2.85658524,1.93025174,1.48389119,0.02142741,1.87950351,0.23206328,0.00489426
-5.31565783,2.86061526,1.92202176,1.48078563,0.02209705,1.87327569,0.23816679,0.00498377
-5.30965483,2.86464233,1.91428780,1.47728116,0.02278676,1.86692444,0.24439875,0.00506754
-5.30365183,2.86851576,1.90697389,1.47335356,0.02347706,1.86040943,0.25072584,0.00514445
-5.29764882,2.87202788,1.89996635,1.46895623,0.02414798,1.85365535,0.25710881,0.00521339
-5.29164582,2.87491704,1.89311678,1.46402059,0.02477962,1.84655312,0.26350265,0.00527326
-5.28564282,2.87687316,1.88624652,1.45845754,0.02535286,1.83896266,0.26985694,0.00532306
-5.27963982,2.87754595,1.87915269,1.45216022,0.02584994,1.83071745,0.27611639,0.00536185
-5.27363682,2.87655569,1.87161558,1.44500790,0.02625504,1.82163079,0.28222156,0.00538880
-5.26763382,2.87350623,1.86340709,1.43687103,0.02655476,1.81150346,0.28810987,0.00540326
-5.26163082,2.86799975,1.85430000,1.42761724,0.02673849,1.80013261,0.29371670,0.00540471
-5.25562781,2.85965276,1.84407754,1.41711796,0.02679877,1.78732138,0.29897679,0.00539286
-5.24962481,2.84811260,1.83254294,1.40525550,0.02673138,1.77288901,0.30382575,0.00536761
-5.24362181,2.83307380,1.81952844,1.39193008,0.02653551,1.75668060,0.30820177,0.00532911
-5.23761881,2.81429355,1.80490333,1.37706660,0.02621363,1.73857645,0.31204738,0.00527776
-5.23161581,2.79160550,1.78858084,1.36062067,0.02577141,1.71850019,0.31531137,0.00521419
-5.22561281,2.76493144,1.77052335,1.34258374,0.02521745,1.69642547,0.31795067,0.00513932
-5.21960980,2.73429024,1.75074592,1.32298690,0.02456293,1.67238089,0.31993217,0.00505432
-5.21360680,2.69980369,1.72931800,1.30190331,0.02382127,1.64645286,0.32123451,0.00496060
-5.20760380,2.66169899,1.70636330,1.27944911,0.02300767,1.61878636,0.32184962,0.00485981
-5.20160080,2.62030785,1.68205787,1.25578270,0.02213864,1.58958357,0.32178407,0.00475383
-5.19559780,2.57606224,1.65662672,1.23110259,0.02123152,1.55910047,0.32106003,0.00464473
-5.18959480,2.52948693,1.63033900,1.20564375,0.02030405,1.52764159,0.31971593,0.00453473
-5.18359180,2.48118921,1.60350216,1.17967285,0.01937391,1.49555318,0.31780661,0.00442622
-5.17758879,2.43184619,1.57645527,1.15348251,0.01845830,1.46321518,0.31540299,0.00432167
-5.17158579,2.38219011,1.54956184,1.12738474,0.01757360,1.43103233,0.31259125,0.00422360
-5.16558279,2.33299224,1.52320240,1.10170413,0.01673509,1.39942471,0.30947146,0.00413456
-5.15957979,2.28504595,1.49776704,1.07677070,0.01595666,1.36881831,0.30615570,0.00405705
-5.15357679,2.23914945,1.47364814,1.05291304,0.01525068,1.33963569,0.30276569,0.00399349
-5.14757379,2.19608878,1.45123344,1.03045167,0.01462786,1.31228731,0.29942998,0.00394617
-5.14157079,2.15662149,1.43089949,1.00969306,0.01409719,1.28716363,0.29628077,0.00391719
-5.13556778,2.12146153,1.41300571,0.99092431,0.01366594,1.26462817,0.29345053,0.00390843
-5.12956478,2.09126554,1.39788891,0.97440863,0.01333967,1.24501173,0.29106840,0.00392149
-5.12356178,2.06662099,1.38585836,0.96038171,0.01312235,1.22860776,0.28925659,0.00395766
-5.11755878,2.04803627,1.37719136,0.94904894,0.01301645,1.21566892,0.28812687,0.00401787
-5.11155578,2.03593271,1.37212934,0.94058338,0.01302304,1.20640462,0.28777726,0.00410271
-5.10555278,2.03063876,1.37087426,0.93512448,0.01314200,1.20097961,0.28828906,0.00421234
-5.09954977,2.03238595,1.37358546,0.93277734,0.01337210,1.19951323,0.28972432,0.00434655
-5.09354677,2.04130675,1.38037677,0.93361237,0.01371120,1.20207934,0.29212381,0.00450474
-5.08754377,2.05743381,1.39131385,0.93766520,0.01415636,1.20870651,0.29550557,0.00468590
-5.08154077,2.08070057,1.40641181,0.94493668,0.01470399,1.21937838,0.29986407,0.00488869
-5.07553777,2.11094274,1.42563293,0.95539273,0.01534990,1.23403402,0.30517002,0.00511140
-5.06953477,2.14790048,1.44888467,0.96896405,0.01608941,1.25256801,0.31137072,0.00535202
-5.06353177,2.19122092,1.47601786,0.98554553,0.01691737,1.27483032,0.31839108,0.00560828
-5.05752876,2.24046094,1.50682511,1.00499523,0.01782815,1.30062574,0.32613509,0.00587769
-5.05152576,2.29508985,1.54103964,1.02713319,0.01881563,1.32971302,0.33448774,0.00615755
-5.04552276,2.35449223,1.57833454,1.05173996,0.01987314,1.36180382,0.34331733,0.00644502
-5.03951976,2.41797064,1.61832263,1.07855501,0.02099332,1.39656156,0.35247804,0.00673716
-5.03351676,2.48474870,1.66055704,1.10727540,0.02216808,1.43360041,0.36181271,0.00703094
-5.02751376,2.55397459,1.70453287,1.13755482,0.02338842,1.47248486,0.37115574,0.00732329
-5.02151076,2.62472541,1.74968990,1.16900330,0.02464436,1.51272999,0.38033602,0.00761111
-5.01550775,2.69601291,1.79541672,1.20118808,0.02592482,1.55380295,0.38917995,0.00789130
-5.00950475,2.76679093,1.84105648,1.23363573,0.02721755,1.59512596,0.39751430,0.00816078
-5.00350175,2.83596510,1.88591430,1.26583601,0.02850910,1.63608107,0.40516910,0.00841650
-4.99749875,2.90240508,1.92926658,1.29724756,0.02978486,1.67601706,0.41198043,0.00865547
-4.99149575,2.96495983,1.97037213,1.32730556,0.03102915,1.71425851,0.41779313,0.00887477
-4.98549275,3.02247581,2.00848522,1.35543153,0.03222539,1.75011718,0.42246336,0.00907157
-4.97948974,3.07381817,2.04287020,1.38104502,0.03335634,1.78290546,0.42586117,0.00924318
-4.97348674,3.11789470,2.07281756,1.40357698,0.03440443,1.81195192,0.42787283,0.00938708
-4.96748374,3.15368184,2.09766099,1.42248459,0.03535215,1.83661816,0.42840311,0.00950094
-4.96148074,3.18025227,2.11679495,1.43726684,0.03618249,1.85631684,0.42737737,0.00958273
-4.95547774,3.19680286,2.12969209,1.44748039,0.03687944,1.87052994,0.42474340,0.00963072
-4.94947474,3.20268197,2.13591992,1.45275499,0.03742851,1.87882661,0.42047301,0.00964356
-4.94347174,3.19741499,2.13515602,1.45280775,0.03781723,1.88087979,0.41456329,0.00962037
-4.93746873,3.18072652,2.12720097,1.44745545,0.03803566,1.87648077,0.40703740,0.00956075
-4.93146573,3.15255826,2.11198847,1.43662424,0.03807679,1.86555086,0.39794497,0.00946489
-4.92546273,3.11308127,2.08959190,1.42035624,0.03793696,1.84814951,0.38736185,0.00933357
-4.91945973,3.06270169,2.06022697,1.39881227,0.03761607,1.82447833,0.37538934,0.00916821
-4.91345673,3.00205930,2.02425000,1.37227076,0.03711781,1.79488048,0.36215274,0.00897087
-4.90745373,2.93201840,1.98215185,1.34112243,0.03644960,1.75983533,0.34779933,0.00874427
-4.90145073,2.85365111,1.93454738,1.30586093,0.03562258,1.71994839,0.33249570,0.00849174
-4.89544772,2.76821334,1.88216086,1.26706977,0.03465130,1.67593669,0.31642451,0.00821717
-4.88944472,2.67711410,1.82580765,1.22540585,0.03355341,1.62861003,0.29978083,0.00792496
-4.88344172,2.58187925,1.76637286,1.18158042,0.03234914,1.57884890,0.28276802,0.00761989
-4.87743872,2.48411089,1.70478777,1.13633801,0.03106078,1.52757969,0.26559349,0.00730706
-4.87143572,2.38544385,1.64200485,1.09043448,0.02971197,1.47574822,0.24846419,0.00699172
-4.86543272,2.28750109,1.57897230,1.04461470,0.02832706,1.42429260,0.23158231,0.00667916
-4.85942971,2.19184945,1.51660917,0.99959113,0.02693033,1.37411645,0.21514104,0.00637458
-4.85342671,2.09995762,1.45578182,0.95602387,0.02554534,1.32606337,0.19932077,0.00608292
-4.84742371,2.01315767,1.39728270,0.91450308,0.02419420,1.28089386,0.18428565,0.00580876
-4.84142071,1.93261166,1.34181205,0.87553426,0.02289698,1.23926514,0.17018082,0.00555619
-4.83541771,1.85928437,1.28996317,0.83952701,0.02167115,1.20171495,0.15713019,0.00532867
-4.82941471,1.79392295,1.24221160,0.80678740,0.02053117,1.16864947,0.14523502,0.00512899
-4.82341171,1.73704413,1.19890840,0.77751423,0.01948816,1.14033591,0.13457314,0.00495917
-4.81740870,1.68892915,1.16027774,0.75179907,0.01854971,1.11689977,0.12519891,0.00482042
-4.81140570,1.64962633,1.12641841,0.72962984,0.01771981,1.09832679,0.11714394,0.00471316
-4.80540270,1.61896090,1.09730926,0.71089773,0.01699889,1.08446931,0.11041828,0.00463695
-4.79939970,1.59655157,1.07281787,0.69540691,0.01638404,1.07505664,0.10501230,0.00459061
-4.79339670,1.58183283,1.05271229,0.68288662,0.01586928,1.06970895,0.10089891,0.00457222
-4.78739370,1.57408211,1.03667490,0.67300494,0.01544591,1.06795407,0.09803614,0.00457924
-4.78139070,1.57245059,1.02431815,0.66538376,0.01510302,1.06924645,0.09637000,0.00460855
-4.77538769,1.57599640,1.01520121,0.65961434,0.01482796,1.07298759,0.09583729,0.00465664
-4.76938469,1.58371908,1.00884716,0.65527274,0.01460693,1.07854717,0.09636852,0.00471968
-4.76338169,1.59459390,1.00475997,0.65193482,0.01442549,1.08528407,0.09789059,0.00479366
-4.75737869,1.60760490,1.00244075,0.64919010,0.01426914,1.09256671,0.10032931,0.00487454
-4.75137569,1.62177562,1.00140286,0.64665427,0.01412384,1.09979184,0.10361149,0.00495836
-4.74537269,1.63619642,1.00118526,0.64397976,0.01397647,1.10640141,0.10766669,0.00504136
-4.73936968,1.65004768,1.00136400,0.64086444,0.01381526,1.11189690,0.11242847,0.00512013
-4.73336668,1.66261810,1.00156141,0.63705797,0.01363009,1.11585077,0.11783515,0.00519162
-4.72736368,1.67331790,1.00145287,0.63236591,0.01341278,1.11791479,0.12383002,0.00525332
-4.72136068,1.68168646,1.00077110,0.62665153,0.01315723,1.11782513,0.13036110,0.00530324
-4.71535768,1.68739456,0.99930803,0.61983542,0.01285951,1.11540412,0.13738041,0.00533995
-4.70935468,1.69024149,0.99691422,0.61189304,0.01251783,1.11055901,0.14484281,0.00536261
-4.70335168,1.69014725,0.99349621,0.60285044,0.01213247,1.10327768,0.15270456,0.00537095
-4.69734867,1.68714081,0.98901196,0.59277851,0.01170560,1.09362197,0.16092161,0.00536523
-4.69134567,1.68134486,0.98346472,0.58178587,0.01124110,1.08171880,0.16944781,0.00534614
-4.68534267,1.67295827,0.97689581,0.57001115,0.01074422,1.06774974,0.17823314,0.00531482
-4.67933967,1.66223694,0.96937665,0.55761455,0.01022140,1.05193960,0.18722204,0.00527267
-4.67333667,1.64947433,0.96100057,0.54476949,0.00967986,1.03454444,0.19635206,0.00522133
-4.66733367,1.63498241,0.95187471,0.53165445,0.00912733,1.01583970,0.20555284,0.00516254
-4.66133067,1.61907397,0.94211255,0.51844535,0.00857176,0.99610887,0.21474559,0.00509807
-4.65532766,1.60204717,0.93182726,0.50530884,0.00802102,0.97563320,0.22384308,0.00502963
-4.64932466,1.58417271,0.92112627,0.49239666,0.00748265,0.95468271,0.23275025,0.00495874
-4.64332166,1.56568427,0.91010710,0.47984119,0.00696368,0.93350881,0.24136532,0.00488676
-4.63731866,1.54677219,0.89885467,0.46775232,0.00647042,0.91233872,0.24958160,0.00481474
-4.63131566,1.52758054,0.88743994,0.45621561,0.00600839,0.89137155,0.25728961,0.00474345
-4.62531266,1.50820736,0.87591987,0.44529175,0.00558216,0.87077625,0.26437977,0.00467335
-4.61930965,1.48870761,0.86433844,0.43501711,0.00519538,0.85069095,0.27074525,0.00460459
-4.61330665,1.46909850,0.85272854,0.42540533,0.00485075,0.83122379,0.27628505,0.00453706
-4.60730365,1.44936640,0.84111437,0.41644963,0.00455005,0.81245471,0.28090695,0.00447039
-4.60130065,1.42947487,0.82951416,0.40812576,0.00429417,0.79443811,0.28453048,0.00440403
-4.59529765,1.40937308,0.81794279,0.40039530,0.00408324,0.77720590,0.28708939,0.00433728
-4.58929465,1.38900402,0.80641409,0.39320904,0.00391665,0.76077086,0.28853383,0.00426940
-4.58329165,1.36831204,0.79494278,0.38651040,0.00379320,0.74512990,0.28883190,0.00419962
-4.57728864,1.34724920,0.78354558,0.38023864,0.00371118,0.73026713,0.28797065,0.00412726
-4.57128564,1.32578030,0.77224174,0.37433165,0.00366845,0.71615664,0.28595634,0.00405174
-4.56528264,1.30388628,0.76105287,0.36872844,0.00366254,0.70276477,0.28281417,0.00397263
-4.55927964,1.28156608,0.75000208,0.36337109,0.00369075,0.69005203,0.27858721,0.00388974
-4.55327664,1.25883696,0.73911273,0.35820622,0.00375023,0.67797460,0.27333491,0.00380306
-4.54727364,1.23573360,0.72840675,0.35318603,0.00383799,0.66648546,0.26713100,0.00371285
-4.54127064,1.21230599,0.71790297,0.34826883,0.00395103,0.65553530,0.26006116,0.00361958
-4.53526763,1.18861673,0.70761543,0.34341930,0.00408632,0.64507324,0.25222030,0.00352394
-4.52926463,1.16473769,0.69755196,0.33860834,0.00424088,0.63504748,0.24370980,0.00342683
-4.52326163,1.14074659,0.68771317,0.33381274,0.00441178,0.62540594,0.23463477,0.00332927
-4.51725863,1.11672361,0.67809193,0.32901458,0.00459615,0.61609691,0.22510133,0.00323241
-4.51125563,1.09274825,0.66867333,0.32420060,0.00479124,0.60706975,0.21521427,0.00313744
-4.50525263,1.06889655,0.65943524,0.31936142,0.00499435,0.59827565,0.20507481,0.00304558
-4.49924962,1.04523883,0.65034928,0.31449075,0.00520293,0.58966835,0.19477893,0.00295797
-4.49324662,1.02183788,0.64138216,0.30958455,0.00541446,0.58120487,0.18441587,0.00287567
-4.48724362,0.99874763,0.63249727,0.30464024,0.00562656,0.57284603,0.17406718,0.00279960
-4.48124062,0.97601219,0.62365633,0.29965596,0.00583690,0.56455690,0.16380611,0.00273049
-4.47523762,0.95366529,0.61482102,0.29462977,0.00604323,0.55630695,0.15369726,0.00266884
-4.46923462,0.93172987,0.60595435,0.28955909,0.00624337,0.54806998,0.14379666,0.00261494
-4.46323162,0.91021802,0.59702185,0.28444005,0.00643521,0.53982373,0.13415199,0.00256880
-4.45722861,0.88913090,0.58799222,0.27926708,0.00661669,0.53154931,0.12480307,0.00253017
-4.45122561,0.86845887,0.57883774,0.27403259,0.00678582,0.52323033,0.11578241,0.00249858
-4.44522261,0.84818179,0.56953424,0.26872677,0.00694067,0.51485192,0.10711591,0.00247329
-4.43921961,0.82826934,0.56006062,0.26333760,0.00707940,0.50639965,0.09882350,0.00245338
-4.43321661,0.80868167,0.55039831,0.25785108,0.00720026,0.49785853,0.09091988,0.00243773
-4.42721361,0.78937022,0.54053040,0.25225158,0.00730161,0.48921200,0.08341514,0.00242510
-4.42121061,0.77027888,0.53044081,0.24652248,0.00738196,0.48044135,0.07631535,0.00241417
-4.41520760,0.75134548,0.52011359,0.24064688,0.00744001,0.47152517,0.06962312,0.00240355
-4.40920460,0.73250362,0.50953227,0.23460859,0.00747462,0.46243941,0.06333808,0.00239186
-4.40320160,0.71368491,0.49867971,0.22839313,0.00748495,0.45315768,0.05745726,0.00237781
-4.39719860,0.69482150,0.48753811,0.22198887,0.00747038,0.44365198,0.05197548,0.00236016
-4.39119560,0.67584889,0.47608952,0.21538816,0.00743064,0.43389385,0.04688569,0.00233786
-4.38519260,0.65670895,0.46431673,0.20858841,0.00736575,0.42385588,0.04217927,0.00231001
-4.37918959,0.63735299,0.45220454,0.20159310,0.00727613,0.41351339,0.03784629,0.00227594
-4.37318659,0.61774481,0.43974123,0.19441259,0.00716255,0.40284643,0.03387586,0.00223520
-4.36718359,0.59786355,0.42692040,0.18706475,0.00702614,0.39184171,0.03025637,0.00218758
-4.36118059,0.57770628,0.41374279,0.17957537,0.00686843,0.38049464,0.02697582,0.00213314
-4.35517759,0.55729014,0.40021813,0.17197825,0.00669130,0.36881115,0.02402206,0.00207217
-4.34917459,0.53665390,0.38636691,0.16431505,0.00649697,0.35680923,0.02138314,0.00200520
-4.34317159,0.51585901,0.37222179,0.15663489,0.00628799,0.34452024,0.01904759,0.00193296
-4.33716858,0.49498982,0.35782874,0.14899357,0.00606717,0.33198967,0.01700466,0.00185640
-4.33116558,0.47415317,0.34324770,0.14145273,0.00583754,0.31927751,0.01524459,0.00177660
-4.32516258,0.45347717,0.32855271,0.13407861,0.00560236,0.30645801,0.01375884,0.00169477
-4.31915958,0.43310920,0.31383146,0.12694080,0.00536498,0.29361890,0.01254023,0.00161221
-4.31315658,0.41321325,0.29918430,0.12011077,0.00512887,0.28086005,0.01158307,0.00153027
-4.30715358,0.39396647,0.28472258,0.11366030,0.00489750,0.26829154,0.01088325,0.00145033
