energy_ev,total_up,Bi_p_up,Bi_d_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up
-5.26163082,1.51752451,0.46304669,0.01284591,0.53784004,0.99708736,0.02030277,0.10375738
-5.25562781,1.59590484,0.48060134,0.01300044,0.57764589,1.04749997,0.02272154,0.11242392
-5.24962481,1.68339528,0.50196879,0.01318828,0.62237629,1.10270505,0.02534794,0.12200373
-5.24362181,1.77901687,0.52679841,0.01340283,0.67160136,1.16212432,0.02816241,0.13242306
-5.23761881,1.88165541,0.55467981,0.01363736,0.72480030,1.22511407,0.03114078,0.14359494
-5.23161581,1.99006995,0.58514657,0.01388505,0.78136133,1.29097157,0.03425435,0.15541877
-5.22561281,2.10290469,0.61768121,0.01413919,0.84058431,1.35894319,0.03747008,0.16778042
-5.21960980,2.21870473,0.65172152,0.01439318,0.90168638,1.42823428,0.04075098,0.18055283
-5.21360680,2.33593577,0.68666839,0.01464067,0.96381105,1.49802089,0.04405662,0.19359722
-5.20760380,2.45300798,0.72189525,0.01487564,1.02604070,1.56746306,0.04734383,0.20676487
-5.20160080,2.56830342,0.75675891,0.01509246,1.08741259,1.63571966,0.05056758,0.21989945
-5.19559780,2.68020663,0.79061186,0.01528598,1.14693796,1.70196411,0.05368188,0.23283989
-5.18959480,2.78713750,0.82281556,0.01545159,1.20362367,1.76540073,0.05664088,0.24542370
-5.18359180,2.88758521,0.85275445,0.01558530,1.25649593,1.82528101,0.05939996,0.25749047
-5.17758879,2.98014211,0.87985027,0.01568381,1.30462485,1.88091920,0.06191683,0.26888560
-5.17158579,3.06353618,0.90357593,0.01574454,1.34714924,1.93170668,0.06415260,0.27946394
-5.16558279,3.13666068,0.92346867,0.01576569,1.38330021,1.97712441,0.06607281,0.28909320
-5.15957979,3.19859978,0.93914170,0.01574630,1.41242278,2.01675321,0.06764827,0.29765701
-5.15357679,3.24864921,0.95029395,0.01568622,1.43399436,2.05028125,0.06885580,0.30505742
-5.14757379,3.28633105,0.95671737,0.01558615,1.44763930,2.07750887,0.06967876,0.31121681
-5.14157079,3.31140222,0.95830156,0.01544759,1.45313871,2.09835059,0.07010741,0.31607901
-5.13556778,3.32385663,0.95503544,0.01527283,1.45043527,2.11283446,0.07013902,0.31960973
-5.12956478,3.32392101,0.94700588,0.01506492,1.43963265,2.12109917,0.06977781,0.32179620
-5.12356178,3.31204523,0.93439346,0.01482756,1.42098970,2.12338919,0.06903464,0.32264619
-5.11755878,3.28888750,0.91746553,0.01456505,1.39490976,2.12004863,0.06792656,0.32218640
-5.11155578,3.25529571,0.89656689,0.01428222,1.36192554,2.11151398,0.06647618,0.32046037
-5.10555278,3.21228573,0.87210868,0.01398433,1.32268055,2.09830652,0.06471093,0.31752615
-5.09954977,3.16101767,0.84455583,0.01367696,1.27790771,2.08102438,0.06266218,0.31345370
-5.09354677,3.10277116,0.81441378,0.01336597,1.22840640,2.06033469,0.06036439,0.30832238
-5.08754377,3.03892023,0.78221496,0.01305738,1.17501887,2.03696566,0.05785417,0.30221844
-5.08154077,2.97090842,0.74850550,0.01275728,1.11860688,2.01169860,0.05516936,0.29523286
-5.07553777,2.90022445,0.71383282,0.01247176,1.06002976,1.98535943,0.05234819,0.28745936
-5.06953477,2.82837852,0.67873418,0.01220682,1.00012429,1.95880943,0.04942849,0.27899284
-5.06353177,2.75687913,0.64372678,0.01196831,0.93968734,1.93293468,0.04644699,0.26992813
-5.05752876,2.68721020,0.60929933,0.01176178,0.87946131,1.90863376,0.04343871,0.26035905
-5.05152576,2.62080828,0.57590522,0.01159245,0.82012296,1.88680327,0.04043651,0.25037782
-5.04552276,2.55903939,0.54395731,0.01146508,0.76227532,1.86832106,0.03747066,0.24007455
-5.03951976,2.50317552,0.51382416,0.01138386,0.70644274,1.85402691,0.03456865,0.22953698
-5.03351676,2.45437057,0.48582757,0.01135232,0.65306877,1.84470107,0.03175497,0.21885019
-5.02751376,2.41363612,0.46024110,0.01137319,0.60251649,1.84104090,0.02905108,0.20809633
-5.02151076,2.38181728,0.43728958,0.01144827,0.55507081,1.84363652,0.02647545,0.19735429
-5.01550775,2.35956947,0.41714911,0.01157837,0.51094241,1.85294632,0.02404356,0.18669923
-5.00950475,2.34733698,0.39994765,0.01176318,0.47027281,1.86927354,0.02176813,0.17620203
-5.00350175,2.34533448,0.38576583,0.01200117,0.43314016,1.89274525,0.01965923,0.16592866
-4.99749875,2.35353255,0.37463796,0.01228956,0.39956536,1.92329510,0.01772449,0.15593942
-4.99149575,2.37164859,0.36655327,0.01262430,0.36951845,1.96065112,0.01596934,0.14628829
-4.98549275,2.39914424,0.36145726,0.01300006,0.34292467,2.00432983,0.01439715,0.13702224
-4.97948974,2.43523010,0.35925326,0.01341031,0.31967056,2.05363757,0.01300948,0.12818068
-4.97348674,2.47887864,0.35980433,0.01384739,0.29960949,2.10767971,0.01180626,0.11979511
-4.96748374,2.52884543,0.36293549,0.01430269,0.28256711,2.16537806,0.01078589,0.11188897
-4.96148074,2.58369863,0.36843642,0.01476681,0.26834632,2.22549625,0.00994544,0.10447781
-4.95547774,2.64185628,0.37606484,0.01522980,0.25673215,2.28667256,0.00928069,0.09756962
-4.94947474,2.70163018,0.38555044,0.01568141,0.24749624,2.34745918,0.00878626,0.09116557
-4.94347174,2.76127522,0.39659950,0.01611138,0.24040137,2.40636644,0.00845562,0.08526087
-4.93746873,2.81904211,0.40890031,0.01650974,0.23520569,2.46191036,0.00828116,0.07984588
-4.93146573,2.87323167,0.42212907,0.01686707,0.23166694,2.51266151,0.00825417,0.07490734
-4.92546273,2.92224838,0.43595646,0.01717484,0.22954644,2.55729306,0.00836487,0.07042962
-4.91945973,2.96465090,0.45005448,0.01742562,0.22861293,2.59462592,0.00860242,0.06639599
-4.91345673,2.99919741,0.46410360,0.01761331,0.22864620,2.62366889,0.00895496,0.06278974
-4.90745373,3.02488377,0.47779976,0.01773336,0.22944031,2.64365205,0.00940960,0.05959512
-4.90145073,3.04097270,0.49086118,0.01778287,0.23080639,2.65405165,0.00995254,0.05679809
-4.89544772,3.04701272,0.50303456,0.01776066,0.23257494,2.65460559,0.01056911,0.05438675
-4.88944472,3.04284606,0.51410046,0.01766727,0.23459750,2.64531856,0.01124395,0.05235144
-4.88344172,3.02860501,0.52387772,0.01750495,0.23674761,2.62645672,0.01196112,0.05068457
-4.87743872,3.00469711,0.53222650,0.01727749,0.23892107,2.59853210,0.01270432,0.04938012
-4.87143572,2.97177978,0.53905002,0.01699009,0.24103538,2.56227757,0.01345713,0.04843295
-4.86543272,2.93072567,0.54429472,0.01664914,0.24302850,2.51861344,0.01420326,0.04783776
-4.85942971,2.88258030,0.54794899,0.01626194,0.24485690,2.46860749,0.01492682,0.04758806
-4.85342671,2.82851409,0.55004030,0.01583646,0.24649305,2.41343001,0.01561262,0.04767502
-4.84742371,2.76977102,0.55063113,0.01538099,0.24792238,2.35430624,0.01624646,0.04808626
-4.84142071,2.70761620,0.54981365,0.01490389,0.24914001,2.29246817,0.01681540,0.04880490
-4.83541771,2.64328484,0.54770359,0.01441329,0.25014728,2.22910813,0.01730802,0.04980864
-4.82941471,2.57793500,0.54443350,0.01391679,0.25094837,2.16533590,0.01771462,0.05106916
-4.82341171,2.51260594,0.54014580,0.01342125,0.25154711,2.10214155,0.01802741,0.05255179
-4.81740870,2.44818418,0.53498595,0.01293262,0.25194428,2.04036528,0.01824066,0.05421555
-4.81140570,2.38537826,0.52909605,0.01245575,0.25213537,1.98067552,0.01835069,0.05601354
-4.80540270,2.32470344,0.52260928,0.01199435,0.25210907,1.92355604,0.01835595,0.05789363
-4.79939970,2.26647641,0.51564527,0.01155090,0.25184651,1.86930226,0.01825695,0.05979957
-4.79339670,2.21082006,0.50830680,0.01112672,0.25132127,1.81802665,0.01805613,0.06167235
-4.78739370,2.15767767,0.50067770,0.01072204,0.25050014,1.76967251,0.01775775,0.06345180
-4.78139070,2.10683537,0.49282229,0.01033609,0.24934466,1.72403515,0.01736767,0.06507835
-4.77538769,2.05795136,0.48478597,0.00996729,0.24781313,1.68078906,0.01689309,0.06649493
-4.76938469,2.01059031,0.47659713,0.00961343,0.24586319,1.63951960,0.01634238,0.06764875
-4.76338169,1.96426076,0.46827002,0.00927186,0.24345459,1.59975718,0.01572476,0.06849316
-4.75737869,1.91845362,0.45980829,0.00893974,0.24055213,1.56101245,0.01505002,0.06898913
-4.75137569,1.87267977,0.45120920,0.00861424,0.23712840,1.52281041,0.01432834,0.06910669
-4.74537269,1.82650469,0.44246776,0.00829272,0.23316636,1.48472196,0.01356995,0.06882586
-4.73936968,1.77957884,0.43358095,0.00797295,0.22866140,1.44639145,0.01278500,0.06813739
-4.73336668,1.73166200,0.42455147,0.00765320,0.22362285,1.40755897,0.01198330,0.06704300
-4.72736368,1.68264103,0.41539083,0.00733241,0.21807488,1.36807663,0.01117416,0.06555528
-4.72136068,1.63254014,0.40612170,0.00701021,0.21205659,1.32791827,0.01036627,0.06369724
-4.71535768,1.58152373,0.39677934,0.00668699,0.20562149,1.28718251,0.00956760,0.06150142
-4.70935468,1.52989183,0.38741194,0.00636386,0.19883624,1.24608932,0.00878529,0.05900885
-4.70335168,1.47806885,0.37808006,0.00604260,0.19177885,1.20497054,0.00802562,0.05626761
-4.69734867,1.42658645,0.36885516,0.00572561,0.18453625,1.16425524,0.00729396,0.05333139
-4.69134567,1.37606155,0.35981722,0.00541574,0.17720171,1.12445071,0.00659481,0.05025787
-4.68534267,1.32717094,0.35105182,0.00511623,0.16987185,1.08612034,0.00593175,0.04710707
-4.67933967,1.28062364,0.34264669,0.00483050,0.16264370,1.04985942,0.00530754,0.04393987
-4.67333667,1.23713250,0.33468806,0.00456203,0.15561183,1.01627019,0.00472410,0.04081652
-4.66733367,1.19738633,0.32725701,0.00431421,0.14886576,0.98593714,0.00418263,0.03779541
-4.66133067,1.16202384,0.32042601,0.00409019,0.14248764,0.95940377,0.00368361,0.03493202
-4.65532766,1.13161036,0.31425589,0.00389276,0.13655049,0.93715167,0.00322690,0.03227810
-4.64932466,1.10661834,0.30879343,0.00372422,0.13111694,0.91958270,0.00281183,0.02988109
-4.64332166,1.08741226,0.30406976,0.00358635,0.12623859,0.90700498,0.00243724,0.02778379
-4.63731866,1.07423844,0.30009957,0.00348026,0.12195600,0.89962298,0.00210158,0.02602419
-4.63131566,1.06722002,0.29688132,0.00340645,0.11829916,0.89753212,0.00180298,0.02463558
-4.62531266,1.06635710,0.29439842,0.00336473,0.11528875,0.90071778,0.00153934,0.02364672
-4.61930965,1.07153181,0.29262134,0.00335431,0.11293766,0.90905875,0.00130835,0.02308215
-4.61330665,1.08251817,0.29151049,0.00337376,0.11125313,0.92233472,0.00110762,0.02296259
-4.60730365,1.09899582,0.29101993,0.00342115,0.11023910,0.94023750,0.00093469,0.02330539
-4.60130065,1.12056737,0.29110149,0.00349408,0.10989881,0.96238528,0.00078711,0.02412490
-4.59529765,1.14677815,0.29170923,0.00358981,0.11023747,0.98833944,0.00066248,0.02543291
-4.58929465,1.17713782,0.29280393,0.00370535,0.11126494,1.01762302,0.00055851,0.02723898
-4.58329165,1.21114269,0.29435740,0.00383759,0.11299823,1.04974019,0.00047299,0.02955077
-4.57728864,1.24829791,0.29635632,0.00398339,0.11546370,1.08419585,0.00040391,0.03237426
-4.57128564,1.28813855,0.29880537,0.00413972,0.11869896,1.12051460,0.00034939,0.03571396
-4.56528264,1.33024881,0.30172946,0.00430378,0.12275423,1.15825828,0.00030778,0.03957309
-4.55927964,1.37427852,0.30517492,0.00447305,0.12769323,1.19704155,0.00027759,0.04395367
-4.55327664,1.41995633,0.30920951,0.00464543,0.13359343,1.23654480,0.00025755,0.04885665
-4.54727364,1.46709909,0.31392117,0.00481927,0.14054569,1.27652395,0.00024659,0.05428205
-4.54127064,1.51561723,0.31941565,0.00499346,0.14865324,1.31681693,0.00024382,0.06022906
-4.53526763,1.56551574,0.32581293,0.00516743,0.15802998,1.35734655,0.00024857,0.06669619
-4.52926463,1.61689097,0.33324278,0.00534117,0.16879825,1.39811975,0.00026033,0.07368141
-4.52326163,1.66992342,0.34183942,0.00551526,0.18108582,1.43922341,0.00027878,0.08118223
-4.51725863,1.72486660,0.35173572,0.00569078,0.19502246,1.48081675,0.00030374,0.08919581
-4.51125563,1.78203258,0.36305695,0.00586931,0.21073586,1.52312088,0.00033518,0.09771896
-4.50525263,1.84177464,0.37591460,0.00605284,0.22834714,1.56640561,0.00037318,0.10674796
-4.49924962,1.90446752,0.39040026,0.00624371,0.24796592,1.61097418,0.00041793,0.11627834
-4.49324662,1.97048584,0.40657990,0.00644449,0.26968502,1.65714635,0.00046967,0.12630435
-4.48724362,2.04018135,0.42448877,0.00665786,0.29357491,1.70524017,0.00052869,0.13681823
-4.48124062,2.11385958,0.44412695,0.00688655,0.31967804,1.75555322,0.00059530,0.14780925
-4.47523762,2.19175644,0.46545576,0.00713316,0.34800300,1.80834363,0.00066978,0.15926245
-4.46923462,2.27401553,0.48839507,0.00740006,0.37851897,1.86381144,0.00075234,0.17115711
-4.46323162,2.36066663,0.51282158,0.00768927,0.41115030,1.92208090,0.00084310,0.18346510
-4.45722861,2.45160629,0.53856801,0.00800236,0.44577168,1.98318417,0.00094206,0.19614902
-4.45122561,2.54658097,0.56542335,0.00834029,0.48220405,2.04704703,0.00104903,0.20916032
-4.44522261,2.64517379,0.59313406,0.00870339,0.52021152,2.11347719,0.00116363,0.22243753
-4.43921961,2.74679531,0.62140632,0.00909125,0.55949957,2.18215573,0.00128527,0.23590465
-4.43321661,2.85067944,0.64990922,0.00950268,0.59971486,2.25263227,0.00141310,0.24946995
-4.42721361,2.95588502,0.67827903,0.00993568,0.64044689,2.32432451,0.00154602,0.26302523
-4.42121061,3.06130366,0.70612455,0.01038748,0.68123165,2.39652238,0.00168266,0.27644579
-4.41520760,3.16567445,0.73303343,0.01085454,0.72155764,2.46839743,0.00182143,0.28959110
-4.40920460,3.26760562,0.75857960,0.01133267,0.76087398,2.53901738,0.00196050,0.30230634
-4.40320160,3.36560322,0.78233166,0.01181710,0.79860101,2.60736598,0.00209784,0.31442478
-4.39719860,3.45810631,0.80386211,0.01230266,0.83414281,2.67236782,0.00223129,0.32577113
-4.39119560,3.54352794,0.82275740,0.01278389,0.86690162,2.73291758,0.00235857,0.33616560
-4.38519260,3.62030079,0.83862839,0.01325531,0.89629370,2.78791279,0.00247739,0.34542866
-4.37918959,3.68692582,0.85112113,0.01371155,0.92176601,2.83628912,0.00258549,0.35338642
-4.37318659,3.74202215,0.85992739,0.01414760,0.94281320,2.87705666,0.00268070,0.35987618
-4.36718359,3.78437609,0.86479481,0.01455901,0.95899410,2.90933578,0.00276105,0.36475212
-4.36118059,3.81298687,0.86553599,0.01494207,0.96994707,2.93239076,0.00282481,0.36789079
-4.35517759,3.82710706,0.86203623,0.01529398,0.97540349,2.94565970,0.00287055,0.36919605
-4.34917459,3.82627530,0.85425953,0.01561296,0.97519856,2.94877884,0.00289722,0.36860335
-4.34317159,3.81033965,0.84225241,0.01589833,0.96927914,2.94160015,0.00290417,0.36608298
-4.33716858,3.77946989,0.82614529,0.01615055,0.95770783,2.92420082,0.00289119,0.36164223
-4.33116558,3.73415804,0.80615126,0.01637117,0.94066334,2.89688418,0.00285850,0.35532623
-4.32516258,3.67520645,0.78256226,0.01656273,0.91843681,2.86017146,0.00280680,0.34721747
-4.31915958,3.60370406,0.75574249,0.01672861,0.89142438,2.81478487,0.00273719,0.33743402
-4.31315658,3.52099146,0.72611960,0.01687283,0.86011608,2.76162242,0.00265121,0.32612644
-4.30715358,3.42861649,0.69417361,0.01699984,0.82508182,2.70172581,0.00255075,0.31347362
