energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.14257129,1.67129417,0.00007186,0.09553901,0.49879494,0.69824615,0.00135999,0.92829747,0.27204354,0.06852753
-3.13656828,1.72121067,0.00008508,0.09603636,0.49666823,0.73871261,0.00162049,0.93579555,0.27274023,0.07280741
-3.13056528,1.77686945,0.00010006,0.09734734,0.49666486,0.78147312,0.00191858,0.94541484,0.27481118,0.07744698
-3.12456228,1.83876526,0.00011686,0.09952712,0.49889849,0.82687054,0.00225717,0.95724030,0.27832654,0.08247090
-3.11855928,1.90736241,0.00013556,0.10262146,0.50344729,0.87525676,0.00263893,0.97133390,0.28333555,0.08790342
-3.11255628,1.98306395,0.00015620,0.10666510,0.51034775,0.92697490,0.00306622,0.98772334,0.28986236,0.09376666
-3.10655328,2.06618009,0.00017880,0.11168034,0.51958903,0.98234051,0.00354105,1.00639081,0.29790219,0.10007881
-3.10055028,2.15689796,0.00020332,0.11767576,0.53110828,1.04162272,0.00406491,1.02726270,0.30741795,0.10685234
-3.09454727,2.25525454,0.00022974,0.12464526,0.54478737,1.10502661,0.00463882,1.05020104,0.31833785,0.11409241
-3.08854427,2.36111503,0.00025795,0.13256743,0.56045136,1.17267786,0.00526317,1.07499754,0.33055397,0.12179543
-3.08254127,2.47415822,0.00028786,0.14140534,0.57786910,1.24461080,0.00593778,1.10137085,0.34392219,0.12994801
-3.07653827,2.59387068,0.00031932,0.15110678,0.59675627,1.32076073,0.00666182,1.12896764,0.35826361,0.13852632
-3.07053527,2.71955063,0.00035219,0.16160506,0.61678092,1.40096149,0.00743385,1.15736786,0.37336758,0.14749592
-3.06453227,2.85032231,0.00038632,0.17282027,0.63757167,1.48494843,0.00825184,1.18609418,0.38899641,0.15681216
-3.05852926,2.98516057,0.00042154,0.18466110,0.65872835,1.57236722,0.00911326,1.21462558,0.40489162,0.16642100
-3.05252626,3.12292540,0.00045773,0.19702713,0.67983488,1.66278827,0.01001512,1.24241452,0.42078168,0.17626041
-3.04652326,3.26240478,0.00049477,0.20981154,0.70047405,1.75572617,0.01095411,1.26890709,0.43639094,0.18626220
-3.04052026,3.40236431,0.00053261,0.22290417,0.72024342,1.85066349,0.01192670,1.29356518,0.45144947,0.19635419
-3.03451726,3.54160121,0.00057124,0.23619477,0.73877193,1.94707773,0.01292932,1.31588960,0.46570326,0.20646259
-3.02851426,3.67900000,0.00061073,0.24957638,0.75573630,2.04447009,0.01395847,1.33544295,0.47892448,0.21651462
-3.02251126,3.81358713,0.00065124,0.26294866,0.77087647,2.14239462,0.01501089,1.35187104,0.49092124,0.22644108
-3.01650825,3.94458145,0.00069300,0.27622103,0.78400924,2.24048612,0.01608370,1.36492162,0.50154621,0.23617875
-3.01050525,4.07143782,0.00073635,0.28931546,0.79503940,2.33848520,0.01717455,1.37445934,0.51070389,0.24567264
-3.00450225,4.19388125,0.00078173,0.30216882,0.80396756,2.43625893,0.01828174,1.38047611,0.51835583,0.25487778
-2.99849925,4.31192934,0.00082964,0.31473461,0.81089425,2.53381584,0.01940428,1.38309604,0.52452353,0.26376067
-2.99249625,4.42590136,0.00088067,0.32698402,0.81601982,2.63131390,0.02054198,1.38257467,0.52928892,0.27230006
-2.98649325,4.53641290,0.00093547,0.33890617,0.81963992,2.72906085,0.02169545,1.37929225,0.53279202,0.28048722
-2.98049025,4.64435556,0.00099471,0.35050759,0.82213658,2.82750616,0.02286604,1.37374133,0.53522600,0.28832566
-2.97448724,4.75086199,0.00105905,0.36181082,0.82396510,2.92722443,0.02405579,1.36650901,0.53682959,0.29583008
-2.96848424,4.85725711,0.00112914,0.37285216,0.82563715,3.02889049,0.02526727,1.35825456,0.53787728,0.30302492
-2.96248124,4.96499695,0.00120554,0.38367874,0.82770061,3.13324678,0.02650337,1.34968343,0.53866751,0.30994225
-2.95647824,5.07559733,0.00128870,0.39434478,0.83071703,3.24106374,0.02776705,1.34151850,0.53950940,0.31661925
-2.95047524,5.19055484,0.00137890,0.40490737,0.83523744,3.35309479,0.02906106,1.33446998,0.54070864,0.32309536
-2.94447224,5.31126323,0.00147625,0.41542179,0.84177760,3.47002727,0.03038757,1.32920505,0.54255302,0.32940911
-2.93846923,5.43892840,0.00158063,0.42593655,0.85079373,3.59243135,0.03174783,1.32631859,0.54529834,0.33559488
-2.93246623,5.57448561,0.00169164,0.43648849,0.86265959,3.72070902,0.03314176,1.32630612,0.54915531,0.34167963
-2.92646323,5.71852249,0.00180864,0.44709793,0.87764613,3.85504535,0.03456759,1.32954014,0.55427801,0.34767983
-2.92046023,5.87121127,0.00193066,0.45776427,0.89590446,3.99536440,0.03602148,1.33625078,0.56075448,0.35359862
-2.91445723,6.03225380,0.00205649,0.46846229,0.91745298,4.14129204,0.03749725,1.34651163,0.56859994,0.35942347
-2.90845423,6.20084220,0.00218459,0.47913920,0.94216938,4.29212800,0.03898609,1.36023139,0.57775291,0.36512444
-2.90245123,6.37563773,0.00231322,0.48971289,0.96978785,4.44682880,0.04047645,1.37715161,0.58807450,0.37065307
-2.89644822,6.55476992,0.00244039,0.50007126,0.99990180,4.60400342,0.04195396,1.39685090,0.59935098,0.37594214
-2.89044522,6.73585700,0.00256396,0.51007311,1.03197221,4.76192279,0.04340154,1.41875541,0.61129952,0.38090629
-2.88444222,6.91604813,0.00268168,0.51955030,1.06534112,4.91854347,0.04479959,1.44215530,0.62357696,0.38544357
-2.87843922,7.09208683,0.00279126,0.52831153,1.09925025,5.07154588,0.04612634,1.46622673,0.63579129,0.38943791
-2.87243622,7.26039399,0.00289042,0.53614735,1.13286365,5.21838601,0.04735836,1.49005855,0.64751530,0.39276240
-2.86643322,7.41716818,0.00297701,0.54283654,1.16529387,5.35635954,0.04847114,1.51268280,0.65830194,0.39528346
-2.86043022,7.55849972,0.00304902,0.54815350,1.19563057,5.48267616,0.04943984,1.53310782,0.66770073,0.39686555
-2.85442721,7.68049459,0.00310471,0.55187635,1.22297028,5.59454164,0.05024005,1.55035286,0.67527449,0.39737633
-2.84842421,7.77940324,0.00314263,0.55379553,1.24644645,5.68924457,0.05084865,1.56348279,0.68061575,0.39669215
-2.84242121,7.85174926,0.00316167,0.55372236,1.26525829,5.76424422,0.05124467,1.57164155,0.68336210,0.39470344
-2.83641821,7.89445277,0.00316114,0.55149733,1.27869743,5.81725620,0.05141012,1.57408311,0.68320989,0.39131990
-2.83041521,7.90494308,0.00314074,0.54699758,1.28617131,5.84633214,0.05133072,1.57019872,0.67992568,0.38647518
-2.82441221,7.88125613,0.00310062,0.54014332,1.28722228,5.84993011,0.05099657,1.55953939,0.67335500,0.38013082
-2.81840920,7.82211236,0.00304133,0.53090272,1.28154186,5.82697278,0.05040264,1.54183270,0.66342807,0.37227926
-2.81240620,7.72697187,0.00296383,0.51929522,1.26897954,5.77689090,0.04954912,1.51699342,0.65016239,0.36294575
-2.80640320,7.59606453,0.00286947,0.50539287,1.24954594,5.69965011,0.04844158,1.48512757,0.63366205,0.35218910
-2.80040020,7.43039395,0.00275988,0.48931974,1.22341026,5.59576034,0.04709088,1.44652988,0.61411396,0.34010112
-2.79439720,7.23171548,0.00263699,0.47124946,1.19089238,5.46626726,0.04551300,1.40167482,0.59178116,0.32680490
-2.78839420,7.00248927,0.00250292,0.45140082,1.15245004,5.31272642,0.04372851,1.35120182,0.56699372,0.31245193
-2.78239120,6.74581089,0.00235992,0.43003184,1.10866182,5.13716144,0.04176207,1.29589526,0.54013760,0.29721817
-2.77638819,6.46532263,0.00221031,0.40743250,1.06020664,4.94200799,0.03964164,1.23666030,0.51164193,0.28129931
-2.77038519,6.16510937,0.00205643,0.38391638,1.00784104,4.73004622,0.03739765,1.17449542,0.48196554,0.26490542
-2.76438219,5.84958341,0.00190052,0.35981177,0.95237483,4.50432424,0.03506213,1.11046294,0.45158293,0.24825515
-2.75837919,5.52336296,0.00174474,0.33545246,0.89464654,4.26807598,0.03266774,1.04565849,0.42097067,0.23156989
-2.75237619,5.19114867,0.00159106,0.31116862,0.83549928,4.02463621,0.03024687,0.98118063,0.39059426,0.21506786
-2.74637319,4.85760284,0.00144126,0.28727830,0.77575816,3.77735613,0.02783082,0.91810155,0.36089628,0.19895862
-2.74037019,4.52723503,0.00129687,0.26407949,0.71620978,3.52952191,0.02544899,0.85743967,0.33228591,0.18343801
-2.73436718,4.20429746,0.00115918,0.24184338,0.65758457,3.28427906,0.02312823,0.80013496,0.30513014,0.16868373
-2.72836418,3.89269301,0.00102922,0.22080873,0.60054227,3.04456432,0.02089229,0.74702734,0.27974679,0.15485161
-2.72236118,3.59589769,0.00090776,0.20117753,0.54566077,2.81304702,0.01876147,0.69883873,0.25639947,0.14207277
-2.71635818,3.31689892,0.00079532,0.18311206,0.49342856,2.59208076,0.01675235,0.65615878,0.23529433,0.13045157
-2.71035518,3.05815011,0.00069218,0.16673325,0.44424049,2.38366629,0.01487768,0.61943451,0.21657857,0.12006434
-2.70435218,2.82154177,0.00059843,0.15212027,0.39839673,2.18942572,0.01314643,0.58896372,0.20034058,0.11095894
-2.69834917,2.60838841,0.00051395,0.13931135,0.35610466,2.01058806,0.01156393,0.56489216,0.18661147,0.10315511
-2.69234617,2.41943047,0.00043848,0.12830551,0.31748322,1.84798544,0.01013209,0.54721421,0.17536782,0.09664532
-2.68634317,2.25485006,0.00037162,0.11906526,0.28256925,1.70205956,0.00884976,0.53577691,0.16653550,0.09139636
-2.68034017,2.11429917,0.00031288,0.11151985,0.25132550,1.57287725,0.00771311,0.53028714,0.15999425,0.08735130
-2.67433717,1.99693864,0.00026169,0.10556920,0.22364971,1.46015424,0.00671599,0.53032164,0.15558294,0.08443190
-2.66833417,1.90148660,0.00021743,0.10108811,0.19938437,1.36328590,0.00585045,0.53533975,0.15310536,0.08254138
-2.66233117,1.82627450,0.00017947,0.09793079,0.17832686,1.28138380,0.00510708,0.54469849,0.15233630,0.08156734
-2.65632816,1.76930927,0.00014716,0.09593546,0.16023947,1.21331699,0.00447549,0.55766978,0.15302795,0.08138501
-2.65032516,1.72834000,0.00011988,0.09492905,0.14485914,1.15775648,0.00394468,0.57345950,0.15491634,0.08186050
-2.64432216,1.70092751,0.00009702,0.09473175,0.13190662,1.11322200,0.00350334,0.59122795,0.15772791,0.08285418
-2.63831916,1.68451509,0.00007800,0.09516151,0.12109492,1.07812966,0.00314023,0.61011140,0.16118599,0.08422409
-2.63231616,1.67649913,0.00006230,0.09603830,0.11213691,1.05083942,0.00284439,0.62924410,0.16501712,0.08582922
-2.62631316,1.67429759,0.00004943,0.09718801,0.10475198,1.02970110,0.00260535,0.64778040,0.16895714,0.08753273
-2.62031016,1.67541512,0.00003896,0.09844619,0.09867166,1.01309802,0.00241334,0.66491618,0.17275687,0.08920500
-2.61430715,1.67750303,0.00003051,0.09966121,0.09364438,0.99948713,0.00225936,0.67990917,0.17618740,0.09072639
-2.60830415,1.67841271,0.00002374,0.10069712,0.08943910,0.98743468,0.00213531,0.69209734,0.17904465,0.09198975
-2.60230115,1.67624124,0.00001835,0.10143588,0.08584810,0.97564672,0.00203400,0.70091486,0.18115332,0.09290244
-2.59629815,1.66936794,0.00001409,0.10177919,0.08268882,0.96299375,0.00194922,0.70590504,0.18236993,0.09338808
-2.59029515,1.65648113,0.00001075,0.10164959,0.07980483,0.94852897,0.00187568,0.70672981,0.18258499,0.09338762
-2.58429215,1.63659438,0.00000815,0.10099109,0.07706610,0.93149990,0.00180902,0.70317532,0.18172415,0.09286008
-2.57828914,1.60905210,0.00000613,0.09976909,0.07436846,0.91135337,0.00174573,0.69515361,0.17974833,0.09178260
-2.57228614,1.57352468,0.00000459,0.09796981,0.07163254,0.88773390,0.00168311,0.68270010,0.17665281,0.09015005
-2.56628314,1.52999363,0.00000341,0.09559905,0.06880210,0.86047603,0.00161921,0.66596730,0.17246535,0.08797411
-2.56028014,1.47872768,0.00000252,0.09268054,0.06584203,0.82959105,0.00155271,0.64521482,0.16724342,0.08528181
-2.55427714,1.42025116,0.00000185,0.08925381,0.06273589,0.79524904,0.00148287,0.62079633,0.16107064,0.08211377
-2.54827414,1.35530610,0.00000135,0.08537173,0.05948332,0.75775709,0.00140943,0.59314394,0.15405254,0.07852205
-2.54227114,1.28480984,0.00000098,0.08109776,0.05609725,0.71753479,0.00133252,0.56275082,0.14631191,0.07456774
-2.53626813,1.20980999,0.00000071,0.07650312,0.05260113,0.67508810,0.00125260,0.53015266,0.13798392,0.07031849
-2.53026513,1.13143870,0.00000051,0.07166392,0.04902615,0.63098268,0.00117034,0.49590899,0.12921107,0.06584591
-2.52426213,1.05086795,0.00000037,0.06665832,0.04540868,0.58581775,0.00108659,0.46058482,0.12013834,0.06122311
-2.51825913,0.96926755,0.00000027,0.06156393,0.04178783,0.54020153,0.00100227,0.42473363,0.11090865,0.05652238
-2.51225613,0.88776738,0.00000021,0.05645541,0.03820333,0.49472898,0.00091834,0.38888197,0.10165874,0.05181306
-2.50625313,0.80742484,0.00000017,0.05140248,0.03469373,0.44996260,0.00083576,0.35351642,0.09251563,0.04715979
-2.50025013,0.72919848,0.00000015,0.04646819,0.03129492,0.40641672,0.00075541,0.31907311,0.08359379,0.04262105
-2.49424712,0.65392827,0.00000016,0.04170773,0.02803897,0.36454561,0.00067809,0.28593003,0.07499301,0.03824809
-2.48824412,0.58232254,0.00000018,0.03716756,0.02495340,0.32473544,0.00060451,0.25440213,0.06679702,0.03408426
-2.48224112,0.51495158,0.00000023,0.03288495,0.02206074,0.28730015,0.00053522,0.22473922,0.05907282,0.03016476
-2.47623812,0.45224744,0.00000031,0.02888799,0.01937839,0.25248083,0.00047068,0.19712638,0.05187065,0.02651666
-2.47023512,0.39450911,0.00000042,0.02519581,0.01691878,0.22044839,0.00041121,0.17168661,0.04522466,0.02315931
-2.46423212,0.34191254,0.00000058,0.02181913,0.01468980,0.19130897,0.00035699,0.14848534,0.03915395,0.02010501
-2.45822911,0.29452438,0.00000080,0.01876109,0.01269537,0.16511174,0.00030812,0.12753645,0.03366412,0.01735995
-2.45222611,0.25231860,0.00000110,0.01601815,0.01093618,0.14185833,0.00026459,0.10880931,0.02874903,0.01492521
-2.44622311,0.21519496,0.00000151,0.01358117,0.00941054,0.12151363,0.00022633,0.09223645,0.02439282,0.01279806
-2.44022011,0.18299860,0.00000205,0.01143644,0.00811533,0.10401728,0.00019320,0.07772149,0.02057199,0.01097314
-2.43421711,0.15553974,0.00000278,0.00956687,0.00704690,0.08929539,0.00016504,0.06514703,0.01725744,0.00944386
-2.42821411,0.13261306,0.00000375,0.00795294,0.00620202,0.07727230,0.00014167,0.05438209,0.01441652,0.00820363
-2.42221111,0.11401598,0.00000501,0.00657371,0.00557877,0.06788174,0.00012290,0.04528902,0.01201490,0.00724713
-2.41620810,0.09956545,0.00000666,0.00540769,0.00517740,0.06107739,0.00010858,0.03772966,0.01001828,0.00657150
-2.41020510,0.08911305,0.00000880,0.00443353,0.00500102,0.05684235,0.00009857,0.03157061,0.00839392,0.00617739
-2.40420210,0.08255790,0.00001155,0.00363071,0.00505631,0.05519758,0.00009282,0.02668763,0.00711194,0.00606993
-2.39819910,0.07985738,0.00001506,0.00297998,0.00535400,0.05620889,0.00009130,0.02296904,0.00614645,0.00625956
-2.39219610,0.08103552,0.00001952,0.00246370,0.00590926,0.05999253,0.00009406,0.02031834,0.00547640,0.00676267
-2.38619310,0.08618884,0.00002513,0.00206617,0.00674196,0.06671917,0.00010122,0.01865584,0.00508636,0.00760208
-2.38019010,0.09548968,0.00003215,0.00177368,0.00787669,0.07661599,0.00011300,0.01791961,0.00496698,0.00880737
-2.37418709,0.10918689,0.00004087,0.00157463,0.00934271,0.08996706,0.00012965,0.01806565,0.00511538,0.01041489
-2.36818409,0.12760378,0.00005162,0.00145946,0.01117363,0.10711144,0.00015152,0.01906741,0.00553537,0.01246765
-2.36218109,0.15113329,0.00006480,0.00142059,0.01340693,0.12843931,0.00017902,0.02091475,0.00623749,0.01501487
-2.35617809,0.18023032,0.00008082,0.00145224,0.01608331,0.15438558,0.00021263,0.02361242,0.00723895,0.01811131
-2.35017509,0.21540119,0.00010016,0.00155026,0.01924584,0.18542133,0.00025283,0.02717806,0.00856337,0.02181623
-2.34417209,0.25719024,0.00012335,0.00171193,0.02293893,0.22204271,0.00030019,0.03163981,0.01024048,0.02619213
-2.33816908,0.30616375,0.00015094,0.00193565,0.02720716,0.26475752,0.00035524,0.03703368,0.01230551,0.03130314
-2.33216608,0.36289122,0.00018356,0.00222072,0.03209400,0.31406972,0.00041854,0.04340060,0.01479854,0.03721313
-2.32616308,0.42792459,0.00022181,0.00256706,0.03764041,0.37046191,0.00049063,0.05078333,0.01776361,0.04398356
-2.32016008,0.50177560,0.00026636,0.00297491,0.04388350,0.43437639,0.00057197,0.05922326,0.02124768,0.05167106
-2.31415708,0.58489206,0.00031784,0.00344455,0.05085514,0.50619516,0.00066301,0.06875724,0.02529932,0.06032492
-2.30815408,0.67763368,0.00037690,0.00397605,0.05858067,0.58621973,0.00076408,0.07941442,0.02996735,0.06998444
-2.30215108,0.78024839,0.00044415,0.00456898,0.06707778,0.67465115,0.00087543,0.09121338,0.03529910,0.08067625
-2.29614807,0.89284997,0.00052013,0.00522221,0.07635562,0.77157147,0.00099719,0.10415948,0.04133875,0.09241181
-2.29014507,1.01539811,0.00060532,0.00593368,0.08641408,0.87692717,0.00112937,0.11824261,0.04812532,0.10518504
-2.28414207,1.14768178,0.00070009,0.00670025,0.09724349,0.99051566,0.00127183,0.13343556,0.05569072,0.11897037
-2.27813907,1.28930692,0.00080468,0.00751758,0.10882453,1.11197551,0.00142430,0.14969278,0.06405775,0.13372112
-2.27213607,1.43968922,0.00091917,0.00838006,0.12112848,1.24078112,0.00158636,0.16694999,0.07323805,0.14936857
-2.26613307,1.59805255,0.00104348,0.00928078,0.13411780,1.37624241,0.00175746,0.18512434,0.08323029,0.16582151
-2.26013007,1.76343362,0.00117732,0.01021166,0.14774692,1.51750983,0.00193691,0.20411533,0.09401848,0.18296665
-2.25412706,1.93469271,0.00132018,0.01116344,0.16196319,1.66358465,0.00212387,0.22380638,0.10557057,0.20066966
-2.24812406,2.11053051,0.00147132,0.01212599,0.17670797,1.81333451,0.00231740,0.24406702,0.11783735,0.21877698
-2.24212106,2.28951047,0.00162978,0.01308843,0.19191765,1.96551356,0.00251646,0.26475550,0.13075193,0.23711840
-2.23611806,2.47008585,0.00179434,0.01403948,0.20752464,2.11878661,0.00271990,0.28572191,0.14422950,0.25551021
-2.23011506,2.65063044,0.00196356,0.01496773,0.22345807,2.27175626,0.00292648,0.30681129,0.15816779,0.27375899
-2.22411206,2.82947168,0.00213578,0.01586200,0.23964431,2.42299188,0.00313492,0.32786701,0.17244798,0.29166570
-2.21810905,3.00492486,0.00230916,0.01671170,0.25600704,2.57105921,0.00334384,0.34873375,0.18693628,0.30903019
-2.21210605,3.17532687,0.00248168,0.01750715,0.27246703,2.71454948,0.00355183,0.36926041,0.20148592,0.32565567
-2.20610305,3.33906824,0.00265119,0.01823988,0.28894152,2.85210654,0.00375745,0.38930231,0.21593979,0.34135324
-2.20010005,3.49462222,0.00281548,0.01890294,0.30534334,2.98245134,0.00395919,0.40872304,0.23013340,0.35594612
-2.19409705,3.64056994,0.00297229,0.01949112,0.32157981,3.10440264,0.00415554,0.42739549,0.24389828,0.36927347
-2.18809405,3.77562094,0.00311938,0.02000108,0.33755150,3.21689350,0.00434499,0.44520231,0.25706563,0.38119384
-2.18209105,3.89862873,0.00325459,0.02043148,0.35315118,3.31898328,0.00452599,0.46203570,0.26947006,0.39158787
-2.17608804,4.00860144,0.00337588,0.02078296,0.36826293,3.40986521,0.00469707,0.47779668,0.28095343,0.40036043
-2.17008504,4.10470776,0.00348141,0.02105812,0.38276176,3.48886983,0.00485677,0.49239392,0.29136861,0.40744207
-2.16408204,4.18627904,0.00356955,0.02126137,0.39651380,3.55546493,0.00500377,0.50574233,0.30058298,0.41278977
-2.15807904,4.25280811,0.00363896,0.02139879,0.40937722,3.60925285,0.00513684,0.51776164,0.30848169,0.41638712
-2.15207604,4.30394619,0.00368861,0.02147787,0.42120404,3.64996599,0.00525498,0.52837507,0.31497053,0.41824397
-2.14607304,4.33949855,0.00371781,0.02150734,0.43184280,3.67746146,0.00535744,0.53750841,0.31997828,0.41839558
-2.14007004,4.35942026,0.00372624,0.02149688,0.44114211,3.69171597,0.00544382,0.54508957,0.32345860,0.41690149
-2.13406703,4.36381260,0.00371398,0.02145689,0.44895498,3.69282137,0.00551409,0.55104888,0.32539136,0.41384410
-2.12806403,4.35292082,0.00368146,0.02139832,0.45514377,3.68098176,0.00556874,0.55531997,0.32578333,0.40932717
-2.12206103,4.32713360,0.00362952,0.02133245,0.45958559,3.65651212,0.00560880,0.55784160,0.32466833,0.40347414
-2.11605803,4.28698401,0.00355931,0.02127083,0.46217782,3.61983862,0.00563593,0.55856008,0.32210681,0.39642649
-2.11005503,4.23315170,0.00347236,0.02122515,0.46284349,3.57150025,0.00565247,0.55743240,0.31818486,0.38834208
-2.10405203,4.16646550,0.00337047,0.02120726,0.46153624,3.51215118,0.00566146,0.55442976,0.31301265,0.37939340
-2.09804902,4.08790566,0.00325569,0.02122919,0.45824450,3.44256294,0.00566667,0.54954145,0.30672244,0.36976581
-2.09204602,3.99860437,0.00313031,0.02130315,0.45299465,3.36362561,0.00567259,0.54277865,0.29946610,0.35965566
-2.08604302,3.89984352,0.00299675,0.02144165,0.44585290,3.27634690,0.00568435,0.53417814,0.29141215,0.34926812
-2.08004002,3.79304841,0.00285753,0.02165749,0.43692571,3.18184813,0.00570768,0.52380542,0.28274255,0.33881482
-2.07403702,3.67977649,0.00271522,0.02196382,0.42635876,3.08135622,0.00574875,0.51175719,0.27364904,0.32851105
-2.06803402,3.56170028,0.00257238,0.02237409,0.41433422,2.97619108,0.00581405,0.49816284,0.26432929,0.31857259
-2.06203102,3.44058396,0.00243149,0.02290195,0.40106667,2.86774791,0.00591020,0.48318497,0.25498277,0.30921206
-2.05602801,3.31825376,0.00229491,0.02356108,0.38679755,2.75747450,0.00604373,0.46701863,0.24580649,0.30063480
-2.05002501,3.19656238,0.00216482,0.02436490,0.37178858,2.64684367,0.00622081,0.44988942,0.23699071,0.29303436
-2.04402201,3.07734836,0.00204318,0.02532622,0.35631423,2.53732167,0.00644707,0.43205031,0.22871459,0.28658769
-2.03801901,2.96239168,0.00193168,0.02645678,0.34065368,2.43033357,0.00672726,0.41377742,0.22114200,0.28145011
-2.03201601,2.85336721,0.00183171,0.02776673,0.32508261,2.32722684,0.00706504,0.39536477,0.21441756,0.27775031
-2.02601301,2.75179804,0.00174436,0.02926408,0.30986508,2.22923480,0.00746273,0.37711820,0.20866298,0.27558554
-2.02001001,2.65901067,0.00167035,0.03095411,0.29524595,2.13744171,0.00792109,0.35934877,0.20397389,0.27501736
-2.01400700,2.57609453,0.00161005,0.03283879,0.28144403,2.05275106,0.00843915,0.34236566,0.20041730,0.27606801
-2.00800400,2.50386778,0.00156351,0.03491632,0.26864640,1.97585902,0.00901407,0.32646906,0.19802967,0.27871787
-2.00200100,2.44285150,0.00153041,0.03718068,0.25700391,1.90723439,0.00964112,0.31194315,0.19681589,0.28290413
-1.99599800,2.39325399,0.00151011,0.03962140,0.24662820,1.84710659,0.01031366,0.29904933,0.19674908,0.28852090
-1.98999500,2.35496635,0.00150170,0.04222343,0.23759018,1.79546236,0.01102320,0.28802009,0.19777140,0.29542100
-1.98399200,2.32757027,0.00150401,0.04496726,0.22992010,1.75205204,0.01175963,0.27905357,0.19979584,0.30341938
-1.97798899,2.31035811,0.00151562,0.04782925,0.22360910,1.71640526,0.01251141,0.27230898,0.20270892,0.31229833
-1.97198599,2.30236492,0.00153501,0.05078213,0.21861218,1.68785588,0.01326587,0.26790305,0.20637441,0.32181430
-1.96598299,2.30241138,0.00156052,0.05379576,0.21485234,1.66557515,0.01400965,0.26590753,0.21063779,0.33170622
-1.95997999,2.30915612,0.00159044,0.05683810,0.21222587,1.64861185,0.01472907,0.26634794,0.21533145,0.34170503
-1.95397699,2.32115527,0.00162310,0.05987630,0.21060827,1.63593779,0.01541060,0.26920339,0.22028040,0.35154413
-1.94797399,2.33692669,0.00165690,0.06287790,0.20986088,1.62649648,0.01604137,0.27440774,0.22530827,0.36097027
-1.94197099,2.35501611,0.00169036,0.06581213,0.20983768,1.61925291,0.01660962,0.28185184,0.23024342,0.36975452
-1.93596798,2.37406222,0.00172220,0.06865121,0.21039207,1.61324198,0.01710514,0.29138699,0.23492489,0.37770274
-1.92996498,2.39285755,0.00175137,0.07137155,0.21138350,1.60761336,0.01751970,0.30282941,0.23920794,0.38466514
-1.92396198,2.41040243,0.00177709,0.07395483,0.21268353,1.60167044,0.01784737,0.31596579,0.24296892,0.39054443
-1.91795898,2.42594944,0.00179885,0.07638894,0.21418122,1.59490160,0.01808475,0.33055948,0.24610942,0.39530213
-1.91195598,2.43903607,0.00181646,0.07866859,0.21578767,1.58700211,0.01823114,0.34635752,0.24855921,0.39896280
-1.90595298,2.44950411,0.00183003,0.08079569,0.21743955,1.57788554,0.01828857,0.36309799,0.25027821,0.40161578
-1.89994997,2.45750478,0.00183997,0.08277936,0.21910156,1.56768408,0.01826170,0.38051761,0.25125708,0.40341449
-1.89394697,2.46348921,0.00184695,0.08463563,0.22076779,1.55673764,0.01815768,0.39835919,0.25151661,0.40457320
-1.88794397,2.46818476,0.00185185,0.08638678,0.22246191,1.54557228,0.01798582,0.41637878,0.25110582,0.40536135
-1.88194097,2.47255816,0.00185578,0.08806032,0.22423626,1.53486893,0.01775719,0.43435210,0.25009899,0.40609572
-1.87593797,2.47776738,0.00185992,0.08968773,0.22616996,1.52542387,0.01748421,0.45207999,0.24859152,0.40713078
-1.86993497,2.48510424,0.00186557,0.09130291,0.22836605,1.51810296,0.01718009,0.46939258,0.24669504,0.40884758
-1.86393197,2.49593064,0.00187401,0.09294047,0.23094783,1.51379190,0.01685831,0.48615204,0.24453190,0.41164176
-1.85792896,2.51161134,0.00188646,0.09463387,0.23405454,1.51334476,0.01653207,0.50225363,0.24222924,0.41591115
-1.85192596,2.53344646,0.00190406,0.09641360,0.23783649,1.51753361,0.01621377,0.51762500,0.23991289,0.42204349
-1.84592296,2.56260677,0.00192776,0.09830534,0.24244984,1.52700143,0.01591453,0.53222378,0.23770152,0.43040480
-1.83991996,2.60007491,0.00195829,0.10032836,0.24805117,1.54222098,0.01564384,0.54603353,0.23570113,0.44132885
-1.83391696,2.64659510,0.00199617,0.10249408,0.25479197,1.56346129,0.01540916,0.55905825,0.23400013,0.45510809
-1.82791396,2.70263360,0.00204164,0.10480494,0.26281324,1.59076379,0.01521582,0.57131576,0.23266532,0.47198633
-1.82191096,2.76835174,0.00209466,0.10725370,0.27224028,1.62392905,0.01506685,0.58283036,0.23173888,0.49215338
-1.81590795,2.84359257,0.00215495,0.10982312,0.28317785,1.66251492,0.01496305,0.59362521,0.23123646,0.51574171
-1.80990495,2.92788155,0.00222196,0.11248608,0.29570577,1.70584620,0.01490310,0.60371493,0.23114648,0.54282501
-1.80390195,3.02044106,0.00229492,0.11520619,0.30987510,1.75303534,0.01488380,0.61309887,0.23143068,0.57341861
-1.79789895,3.12021784,0.00237290,0.11793881,0.32570491,1.80301331,0.01490042,0.62175563,0.23202583,0.60748138
-1.79189595,3.22592188,0.00245481,0.12063256,0.34317987,1.85456910,0.01494706,0.62963915,0.23284659,0.64491899
-1.78589295,3.33607469,0.00253947,0.12323114,0.36224846,1.90639611,0.01501709,0.63667671,0.23378929,0.68558797
-1.77988994,3.44906446,0.00262568,0.12567545,0.38282218,1.95714309,0.01510364,0.64276907,0.23473656,0.72930028
