energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-3.32266133,0.80307836,0.36442211,0.26443139,0.00083632,0.00490496,0.07363963,0.42668325,0.00194812,0.05755226
-3.31665833,0.87484419,0.40561169,0.28990901,0.00093701,0.00522522,0.08098017,0.46053382,0.00216739,0.06188365
-3.31065533,0.94751426,0.44865011,0.31596816,0.00104283,0.00554108,0.08855329,0.49415802,0.00239691,0.06617401
-3.30465233,1.02035356,0.49321528,0.34236271,0.00115294,0.00584824,0.09629381,0.52716942,0.00263476,0.07037621
-3.29864932,1.09260841,0.53894521,0.36883215,0.00126632,0.00614317,0.10413256,0.55918829,0.00287881,0.07444682
-3.29264632,1.16352770,0.58544790,0.39510873,0.00138181,0.00642312,0.11199821,0.58985288,0.00312678,0.07834779
-3.28664332,1.23238587,0.63231343,0.42092532,0.00149816,0.00668627,0.11981929,0.61883079,0.00337624,0.08204803
-3.28064032,1.29850630,0.67912788,0.44602392,0.00161402,0.00693176,0.12752654,0.64582978,0.00362471,0.08552491
-3.27463732,1.36128436,0.72548857,0.47016433,0.00172798,0.00715983,0.13505520,0.67060753,0.00386972,0.08876558
-3.26863432,1.42020878,0.77102006,0.49313271,0.00183862,0.00737177,0.14234741,0.69297981,0.00410887,0.09176803
-3.26263132,1.47488057,0.81539030,0.51474950,0.00194456,0.00756996,0.14935442,0.71282659,0.00433993,0.09454171
-3.25662831,1.52502825,0.85832609,0.53487658,0.00204446,0.00775786,0.15603855,0.73009573,0.00456084,0.09710790
-3.25062531,1.57051878,0.89962735,0.55342304,0.00213712,0.00793987,0.16237492,0.74480404,0.00476986,0.09949945
-3.24462231,1.61136345,0.93917934,0.57034949,0.00222143,0.00812128,0.16835262,0.75703545,0.00496554,0.10176020
-3.23861931,1.64771847,0.97696248,0.58567062,0.00229649,0.00830806,0.17397549,0.76693652,0.00514678,0.10394381
-3.23261631,1.67988005,1.01305899,0.59945589,0.00236156,0.00850674,0.17926230,0.77470920,0.00531285,0.10611219
-3.22661331,1.70827425,1.04765631,0.61182829,0.00241611,0.00872412,0.18424646,0.78060147,0.00546342,0.10833352
-3.22061031,1.73344192,1.08104684,0.62296125,0.00245982,0.00896708,0.18897507,0.78489598,0.00559849,0.11067983
-3.21460730,1.75601955,1.11362403,0.63307381,0.00249258,0.00924231,0.19350758,0.78789751,0.00571845,0.11322440
-3.20860430,1.77671680,1.14587493,0.64242428,0.00251449,0.00955606,0.19791387,0.78991972,0.00582397,0.11603893
-3.20260130,1.79629175,1.17836925,0.65130264,0.00252581,0.00991386,0.20227209,0.79127181,0.00591600,0.11919066
-3.19659830,1.81552496,1.21174536,0.66002198,0.00252697,0.01032033,0.20666608,0.79224597,0.00599572,0.12273946
-3.19059530,1.83519342,1.24669345,0.66890932,0.00251853,0.01077890,0.21118267,0.79310593,0.00606448,0.12673522
-3.18459230,1.85604542,1.28393642,0.67829607,0.00250114,0.01129167,0.21590881,0.79407736,0.00612375,0.13121531
-3.17858929,1.87877715,1.32420882,0.68850852,0.00247553,0.01185922,0.22092876,0.79534045,0.00617511,0.13620260
-3.17258629,1.90401185,1.36823433,0.69985845,0.00244247,0.01248052,0.22632124,0.79702493,0.00622013,0.14170378
-3.16658329,1.93228197,1.41670228,0.71263428,0.00240274,0.01315285,0.23215679,0.79920771,0.00626043,0.14770831
-3.16058029,1.96401460,1.47024356,0.72709272,0.00235708,0.01387183,0.23849527,0.80191312,0.00629756,0.15418790
-3.15457729,1.99952035,1.52940656,0.74345115,0.00230624,0.01463140,0.24538356,0.80511551,0.00633305,0.16109658
-3.14857429,2.03898555,1.59463336,0.76188073,0.00225089,0.01542396,0.25285354,0.80874400,0.00636834,0.16837135
-3.14257129,2.08246751,1.66623699,0.78250043,0.00219166,0.01624048,0.26092032,0.81268888,0.00640477,0.17593352
-3.13656828,2.12989267,1.74438006,0.80537177,0.00212913,0.01707071,0.26958075,0.81680934,0.00644359,0.18369042
-3.13056528,2.18105711,1.82905549,0.83049462,0.00206380,0.01790336,0.27881229,0.82094183,0.00648591,0.19153768
-3.12456228,2.23562931,1.92007011,0.85780387,0.00199613,0.01872645,0.28857216,0.82490872,0.00653272,0.19936189
-3.11855928,2.29315478,2.01703164,0.88716723,0.00192654,0.01952750,0.29879690,0.82852672,0.00658480,0.20704348
-3.11255628,2.35306249,2.11934008,0.91838423,0.00185543,0.02029390,0.30940234,0.83161470,0.00664276,0.21445988
-3.10655328,2.41467307,2.22618419,0.95118656,0.00178314,0.02101321,0.32028406,0.83400057,0.00670699,0.22148868
-3.10055028,2.47720879,2.33654367,0.98523999,0.00171004,0.02167350,0.33131832,0.83552710,0.00677760,0.22801078
-3.09454727,2.53980570,2.44919794,1.02014805,0.00163645,0.02226364,0.34236363,0.83605657,0.00685443,0.23391350
-3.08854427,2.60152787,2.56274174,1.05545751,0.00156271,0.02277359,0.35326290,0.83547419,0.00693698,0.23909335
-3.08254127,2.66138420,2.67560793,1.09066600,0.00148918,0.02319472,0.36384622,0.83369057,0.00702445,0.24345863
-3.07653827,2.71834777,2.78609745,1.12523157,0.00141619,0.02352000,0.37393432,0.83064321,0.00711565,0.24693163
-3.07053527,2.77137795,2.89241588,1.15858443,0.00134408,0.02374426,0.38334261,0.82629737,0.00720907,0.24945044
-3.06453227,2.81944487,2.99271613,1.19014032,0.00127319,0.02386427,0.39188573,0.82064647,0.00730285,0.25097039
-3.05852926,2.86155605,3.08514589,1.21931568,0.00120385,0.02387892,0.39938260,0.81371216,0.00739484,0.25146497
-3.05252626,2.89678455,3.16789849,1.24554375,0.00113636,0.02378922,0.40566166,0.80554435,0.00748265,0.25092643
-3.04652326,2.92429764,3.23926542,1.26829139,0.00107100,0.02359831,0.41056629,0.79622106,0.00756369,0.24936582
-3.04052026,2.94338510,3.29768837,1.28707581,0.00100801,0.02331143,0.41396006,0.78584830,0.00763530,0.24681274
-3.03451726,2.95348568,3.34180885,1.30148050,0.00094761,0.02293576,0.41573163,0.77455986,0.00769479,0.24331468
-3.02851426,2.95421062,3.37051306,1.31116969,0.00088995,0.02248028,0.41579914,0.76251672,0.00773959,0.23893589
-3.02251126,2.94536259,3.38297009,1.31590055,0.00083515,0.02195555,0.41411370,0.74990616,0.00776732,0.23375612
-3.01650825,2.92694912,3.37866151,1.31553250,0.00078328,0.02137344,0.41066199,0.73694012,0.00777589,0.22786894
-3.01050525,2.89918916,3.35740103,1.31003299,0.00073436,0.02074689,0.40546763,0.72385279,0.00776364,0.22137985
-3.00450225,2.86251221,3.31934298,1.29947952,0.00068838,0.02008953,0.39859133,0.71089705,0.00772935,0.21440421
-2.99849925,2.81754947,3.26497934,1.28405748,0.00064526,0.01941541,0.39012970,0.69833991,0.00767232,0.20706500
-2.99249625,2.76511708,3.19512508,1.26405400,0.00060494,0.01873866,0.38021276,0.68645656,0.00759243,0.19949042
-2.98649325,2.70619199,3.11089266,1.23984792,0.00056730,0.01807314,0.36900030,0.67552351,0.00749012,0.19181156
-2.98049025,2.64188115,3.01365662,1.21189629,0.00053223,0.01743217,0.35667711,0.66581053,0.00736639,0.18415989
-2.97448724,2.57338548,2.90501002,1.18071821,0.00049957,0.01682824,0.34344738,0.65757211,0.00722273,0.17666497
-2.96848424,2.50196029,2.78671453,1.14687651,0.00046922,0.01627281,0.32952851,0.65103841,0.00706110,0.16945214
-2.96248124,2.42887384,2.66064665,1.11095847,0.00044103,0.01577609,0.31514453,0.64640647,0.00688379,0.16264043
-2.95647824,2.35536626,2.52874223,1.07355634,0.00041489,0.01534691,0.30051954,0.64383197,0.00669336,0.15634068
-2.95047524,2.28261070,2.39294179,1.03524860,0.00039069,0.01499272,0.28587138,0.64342209,0.00649254,0.15065392
-2.94447224,2.21167865,2.25513885,0.99658305,0.00036834,0.01471949,0.27140580,0.64523001,0.00628407,0.14567002
-2.93846923,2.14351116,2.11713326,0.95806231,0.00034777,0.01453182,0.25731144,0.64925144,0.00607066,0.14146668
-2.93246623,2.07889703,1.98059118,0.92013237,0.00032892,0.01443305,0.24375569,0.65542346,0.00585484,0.13810874
-2.92646323,2.01845915,1.84701289,0.88317479,0.00031173,0.01442538,0.23088167,0.66362592,0.00563889,0.13564780
-2.92046023,1.96264915,1.71770926,0.84750245,0.00029617,0.01451009,0.21880638,0.67368545,0.00542483,0.13412213
-2.91445723,1.91175038,1.59378696,0.81335915,0.00028222,0.01468775,0.20761989,0.68538199,0.00521429,0.13355682
-2.90845423,1.86588855,1.47614246,0.78092253,0.00026983,0.01495844,0.19738574,0.69845751,0.00500859,0.13396417
-2.90245123,1.82504914,1.36546390,0.75031007,0.00025900,0.01532200,0.18814227,0.71262659,0.00480867,0.13534415
-2.89644822,1.78910002,1.26224020,0.72158750,0.00024969,0.01577823,0.17990475,0.72758834,0.00461518,0.13768498
-2.89044522,1.75781788,1.16677579,0.69477889,0.00024186,0.01632702,0.17266821,0.74303899,0.00442849,0.14096372
-2.88444222,1.73091642,1.07920996,0.66987769,0.00023548,0.01696857,0.16641056,0.75868447,0.00424878,0.14514675
-2.87843922,1.70807469,0.99953901,0.64685787,0.00023049,0.01770339,0.16109609,0.77425244,0.00407607,0.15019027
-2.87243622,1.68896372,0.92763999,0.62568451,0.00022683,0.01853237,0.15667881,0.78950295,0.00391037,0.15604055
-2.86643322,1.67327004,0.86329453,0.60632299,0.00022441,0.01945672,0.15310567,0.80423728,0.00375170,0.16263421
-2.86043022,1.66071469,0.80621169,0.58874645,0.00022314,0.02047787,0.15031946,0.81830456,0.00360020,0.16989827
-2.85442721,1.65106700,0.75604876,0.57294096,0.00022293,0.02159731,0.14826119,0.83160567,0.00345616,0.17775027
-2.84842421,1.64415247,0.71242943,0.55890828,0.00022364,0.02281640,0.14687195,0.84409450,0.00332014,0.18609830
-2.84242121,1.63985490,0.67495876,0.54666602,0.00022516,0.02413614,0.14609420,0.85577649,0.00319292,0.19484120
-2.83641821,1.63811280,0.64323483,0.53624553,0.00022735,0.02555690,0.14587253,0.86670455,0.00307560,0.20386891
-2.83041521,1.63891103,0.61685713,0.52768765,0.00023006,0.02707816,0.14615390,0.87697288,0.00296953,0.21306309
-2.82441221,1.64226844,0.59543184,0.52103672,0.00023315,0.02869828,0.14688742,0.88670903,0.00287638,0.22229809
-2.81840920,1.64822270,0.57857455,0.51633348,0.00023649,0.03041430,0.14802390,0.89606463,0.00279802,0.23144233
-2.81240620,1.65681376,0.56591077,0.51360731,0.00023992,0.03222169,0.14951514,0.90520564,0.00273653,0.24036013
-2.80640320,1.66806706,0.55707495,0.51286852,0.00024332,0.03411431,0.15131315,0.91430250,0.00269413,0.24891397
-2.80040020,1.68197795,0.55170845,0.51410118,0.00024657,0.03608430,0.15336950,0.92352081,0.00267313,0.25696722
-2.79439720,1.69849838,0.54945723,0.51725711,0.00024959,0.03812208,0.15563473,0.93301307,0.00267581,0.26438720
-2.78839420,1.71752673,0.54996955,0.52225143,0.00025228,0.04021644,0.15805805,0.94291188,0.00270442,0.27104847
-2.78239120,1.73890162,0.55289425,0.52896010,0.00025460,0.04235467,0.16058732,0.95332488,0.00276105,0.27683631
-2.77638819,1.76239998,0.55787992,0.53721963,0.00025655,0.04452272,0.16316942,0.96433158,0.00284760,0.28165012
-2.77038519,1.78773945,0.56457503,0.54682903,0.00025813,0.04670551,0.16575081,0.97598219,0.00296570,0.28540667
-2.76438219,1.81458508,0.57262935,0.55755406,0.00025942,0.04888714,0.16827851,0.98829822,0.00311668,0.28804295
-2.75837919,1.84255957,0.58169639,0.56913349,0.00026053,0.05105128,0.17070127,1.00127480,0.00330152,0.28951853
-2.75237619,1.87125671,0.59143693,0.58128717,0.00026161,0.05318143,0.17297087,1.01488426,0.00352080,0.28981724
-2.74637319,1.90025677,0.60152337,0.59372543,0.00026288,0.05526132,0.17504349,1.02908067,0.00377469,0.28894806
-2.74037019,1.92914312,0.61164456,0.60615936,0.00026462,0.05727515,0.17688113,1.04380491,0.00406294,0.28694521
-2.73436718,1.95751890,0.62151096,0.61831147,0.00026715,0.05920797,0.17845274,1.05898984,0.00438487,0.28386725
-2.72836418,1.98502273,0.63085967,0.62992612,0.00027087,0.06104588,0.17973523,1.07456506,0.00473935,0.27979545
-2.72236118,2.01134252,0.63945911,0.64077923,0.00027623,0.06277625,0.18071416,1.09046111,0.00512483,0.27483121
-2.71635818,2.03622658,0.64711288,0.65068678,0.00028373,0.06438791,0.18138399,1.10661253,0.00553932,0.26909284
-2.71035518,2.05949144,0.65366281,0.65951170,0.00029395,0.06587126,0.18174802,1.12295980,0.00598043,0.26271174
-2.70435218,2.08102597,0.65899077,0.66716874,0.00030748,0.06721827,0.18181780,1.13945008,0.00644534,0.25582820
-2.69834917,2.10079169,0.66301922,0.67362730,0.00032500,0.06842254,0.18161227,1.15603653,0.00693086,0.24858691
-2.69234617,2.11881954,0.66571048,0.67891195,0.00034718,0.06947919,0.18115648,1.17267674,0.00743341,0.24113250
-2.68634317,2.13520331,0.66706472,0.68310087,0.00037472,0.07038482,0.18048004,1.18933014,0.00794909,0.23360523
-2.68034017,2.15009047,0.66711677,0.68632224,0.00040833,0.07113736,0.17961539,1.20595509,0.00847365,0.22613700
-2.67433717,2.16367129,0.66593204,0.68874899,0.00044867,0.07173590,0.17859602,1.22250568,0.00900258,0.21884793
-2.66833417,2.17616689,0.66360166,0.69059215,0.00049639,0.07218060,0.17745473,1.23892909,0.00953113,0.21184349
-2.66233117,2.18781744,0.66023727,0.69209332,0.00055203,0.07247252,0.17622198,1.25516356,0.01005439,0.20521249
-2.65632816,2.19887134,0.65596561,0.69351662,0.00061608,0.07261352,0.17492456,1.27113759,0.01056735,0.19902573
-2.65032516,2.20957605,0.65092332,0.69514056,0.00068886,0.07260618,0.17358454,1.28677061,0.01106498,0.19333561
-2.64432216,2.22017145,0.64525217,0.69725029,0.00077055,0.07245377,0.17221869,1.30197527,0.01154236,0.18817645
-2.63831916,2.23088590,0.63909492,0.70013039,0.00086114,0.07216029,0.17083826,1.31666142,0.01199476,0.18356553
-2.63231616,2.24193525,0.63259202,0.70405861,0.00096043,0.07173048,0.16944923,1.33074164,0.01241778,0.17950485
-2.62631316,2.25352457,0.62587915,0.70930047,0.00106795,0.07116998,0.16805299,1.34413808,0.01280747,0.17598330
-2.62031016,2.26585217,0.61908568,0.71610498,0.00118302,0.07048542,0.16664731,1.35679016,0.01316043,0.17297927
-2.61430715,2.27911518,0.61233391,0.72470118,0.00130469,0.06968460,0.16522766,1.36866245,0.01347397,0.17046341
-2.60830415,2.29351581,0.60573900,0.73529544,0.00143175,0.06877662,0.16378861,1.37975234,0.01374616,0.16840148
-2.60230115,2.30926728,0.59940935,0.74806930,0.00156276,0.06777197,0.16232530,1.39009640,0.01397593,0.16675698
-2.59629815,2.32659830,0.59344719,0.76317760,0.00169603,0.06668265,0.16083489,1.39977516,0.01416313,0.16549362
-2.59029515,2.34575519,0.58794923,0.78074659,0.00182970,0.06552212,0.15931773,1.40891531,0.01430855,0.16457728
-2.58429215,2.36700078,0.58300701,0.80087186,0.00196174,0.06430527,0.15777825,1.41768905,0.01441388,0.16397757
-2.57828914,2.39060947,0.57870685,0.82361589,0.00209002,0.06304818,0.15622553,1.42631011,0.01448167,0.16366874
-2.57228614,2.41685825,0.57512924,0.84900522,0.00221235,0.06176788,0.15467341,1.43502635,0.01451526,0.16363004
-2.56628314,2.44601360,0.57234759,0.87702712,0.00232657,0.06048198,0.15314011,1.44410913,0.01451863,0.16384552
-2.56028014,2.47831494,0.57042628,0.90762601,0.00243058,0.05920815,0.15164747,1.45383967,0.01449625,0.16430325
-2.55427714,2.51395515,0.56941828,0.94069981,0.00252245,0.05796368,0.15021981,1.46449304,0.01445291,0.16499412
-2.54827414,2.55305952,0.56936220,0.97609643,0.00260044,0.05676484,0.14888242,1.47632062,0.01439354,0.16591028
-2.54227114,2.59566423,0.57027924,1.01361095,0.00266307,0.05562630,0.14765986,1.48953190,0.01432300,0.16704335
-2.53626813,2.64169597,0.57217012,1.05298363,0.00270921,0.05456060,0.14657425,1.50427670,0.01424591,0.16838264
-2.53026513,2.69095415,0.57501237,1.09389932,0.00273806,0.05357761,0.14564342,1.52062896,0.01416644,0.16991328
-2.52426213,2.74309719,0.57875808,1.13598850,0.00274923,0.05268411,0.14487937,1.53857293,0.01408822,0.17161475
-2.51825913,2.79763406,0.58333252,1.17883029,0.00274272,0.05188349,0.14428692,1.55799303,0.01401415,0.17345957
-2.51225613,2.85392211,0.58863376,1.22195751,0.00271892,0.05117553,0.14386273,1.57866771,0.01394635,0.17541249
-2.50625313,2.91117180,0.59453332,1.26486395,0.00267862,0.05055641,0.14359471,1.60026828,0.01388612,0.17743022
-2.50025013,2.96845864,0.60087805,1.30701364,0.00262297,0.05001882,0.14346200,1.62236266,0.01383389,0.17946157
-2.49424712,3.02474201,0.60749325,1.34785210,0.00255341,0.04955218,0.14343536,1.64442412,0.01378928,0.18144824
-2.48824412,3.07889040,0.61418674,1.38681903,0.00247164,0.04914312,0.14347802,1.66584490,0.01375118,0.18332606
-2.48224112,3.12971217,0.62075397,1.42336224,0.00237957,0.04877591,0.14354698,1.68595384,0.01371776,0.18502666
-2.47623812,3.17599035,0.62698385,1.45695213,0.00227924,0.04843314,0.14359461,1.70403761,0.01368666,0.18647950
-2.47023512,3.21652026,0.63266513,1.48709634,0.00217273,0.04809635,0.14357060,1.71936430,0.01365510,0.18761416
-2.46423212,3.25014819,0.63759295,1.51335394,0.00206212,0.04774669,0.14342390,1.73120845,0.01361995,0.18836271
-2.45822911,3.27580950,0.64157551,1.53534862,0.00194944,0.04736569,0.14310485,1.73887641,0.01357797,0.18866212
-2.45222611,3.29256462,0.64444039,1.55278044,0.00183655,0.04693582,0.14256716,1.74173082,0.01352586,0.18845649
-2.44622311,3.29963143,0.64604048,1.56543573,0.00172517,0.04644114,0.14176976,1.73921332,0.01346042,0.18769908
-2.44022011,3.29641285,0.64625920,1.57319477,0.00161678,0.04586779,0.14067842,1.73086439,0.01337867,0.18635399
-2.43421711,3.28251863,0.64501501,1.57603709,0.00151263,0.04520436,0.13926701,1.71633969,0.01327793,0.18439741
-2.42821411,3.25778069,0.64226488,1.57404428,0.00141371,0.04444225,0.13751851,1.69542231,0.01315594,0.18181846
-2.42221111,3.22226164,0.63800692,1.56740017,0.00132075,0.04357584,0.13542554,1.66803052,0.01301090,0.17861952
-2.41620810,3.17625646,0.63228189,1.55638862,0.00123424,0.04260251,0.13299066,1.63422096,0.01284155,0.17481604
-2.41020510,3.12028744,0.62517382,1.54138894,0.00115442,0.04152272,0.13022617,1.59418722,0.01264726,0.17043604
-2.40420210,3.05509294,0.61680951,1.52286920,0.00108134,0.04033980,0.12715377,1.54825424,0.01242798,0.16551900
-2.39819910,2.98161052,0.60735717,1.50137756,0.00101487,0.03905983,0.12380383,1.49686870,0.01218438,0.16011463
-2.39219610,2.90095525,0.59702406,1.47753202,0.00095475,0.03769134,0.12021451,1.44058617,0.01191780,0.15428118
-2.38619310,2.81439403,0.58605336,1.45200869,0.00090064,0.03624505,0.11643076,1.38005551,0.01163030,0.14808372
-2.38019010,2.72331678,0.57472003,1.42552899,0.00085213,0.03473350,0.11250317,1.31600127,0.01132463,0.14159223
-2.37418709,2.62920552,0.56332606,1.39884586,0.00080880,0.03317074,0.10848677,1.24920476,0.01100427,0.13487968
-2.36818409,2.53360198,0.55219488,1.37272929,0.00077025,0.03157196,0.10443994,1.18048448,0.01067336,0.12802021
-2.36218109,2.43807477,0.54166506,1.34795142,0.00073614,0.02995314,0.10042318,1.11067665,0.01033667,0.12108736
-2.35617809,2.34418664,0.53208345,1.32527128,0.00070619,0.02833069,0.09649801,1.04061631,0.00999955,0.11415248
-2.35017509,2.25346261,0.52379775,1.30541954,0.00068022,0.02672116,0.09272599,0.97111953,0.00966781,0.10728341
-2.34417209,2.16735945,0.51714858,1.28908326,0.00065817,0.02514091,0.08916761,0.90296725,0.00934765,0.10054322
-2.33816908,2.08723705,0.51246134,1.27689113,0.00064005,0.02360582,0.08588144,0.83689090,0.00904548,0.09398938
-2.33216608,2.01433210,0.51003777,1.26939913,0.00062599,0.02213103,0.08292315,0.77356016,0.00876780,0.08767301
-2.32616308,1.94973435,0.51014766,1.26707715,0.00061622,0.02073071,0.08034462,0.71357293,0.00852102,0.08163841
-2.32016008,1.89436599,0.51302069,1.27029663,0.00061104,0.01941781,0.07819309,0.65744754,0.00831124,0.07592281
-2.31415708,1.84896415,0.51883871,1.27931964,0.00061079,0.01820386,0.07651031,0.60561722,0.00814406,0.07055625
-2.30815408,1.81406706,0.52772880,1.29428972,0.00061584,0.01709883,0.07533163,0.55842673,0.00802440,0.06556165
-2.30215108,1.79000391,0.53975716,1.31522470,0.00062658,0.01611090,0.07468525,0.51613092,0.00795627,0.06095504
-2.29614807,1.77688869,0.55492427,1.34201193,0.00064333,0.01524638,0.07459138,0.47889528,0.00794261,0.05674579
-2.29014507,1.77461819,0.57316142,1.37440615,0.00066639,0.01450959,0.07506160,0.44679801,0.00798510,0.05293705
-2.28414207,1.78287433,0.59432890,1.41203025,0.00069594,0.01390277,0.07609818,0.41983367,0.00808405,0.04952615
-2.27813907,1.80113079,0.61821598,1.45437914,0.00073206,0.01342603,0.07769369,0.39791805,0.00823831,0.04650513
-2.27213607,1.82866407,0.64454282,1.50082686,0.00077469,0.01307737,0.07983067,0.38089422,0.00844522,0.04386122
-2.26613307,1.86456894,0.67296433,1.55063688,0.00082361,0.01285267,0.08248160,0.36853947,0.00870061,0.04157745
-2.26013007,1.90777795,0.70307608,1.60297559,0.00087843,0.01274582,0.08560906,0.36057307,0.00899886,0.03963319
-2.25412706,1.95708499,0.73442204,1.65692883,0.00093859,0.01274879,0.08916621,0.35666474,0.00933303,0.03800472
-2.24812406,2.01117218,0.76650411,1.71152098,0.00100335,0.01285182,0.09309750,0.35644360,0.00969499,0.03666592
-2.24212106,2.06863991,0.79879310,1.76573633,0.00107182,0.01304367,0.09733969,0.35950757,0.01007564,0.03558878
-2.23611806,2.12803907,0.83074100,1.81854217,0.00114294,0.01331182,0.10182310,0.36543309,0.01046520,0.03474412
-2.23011506,2.18790486,0.86179399,1.86891285,0.00121554,0.01364279,0.10647316,0.37378493,0.01085340,0.03410214
-2.22411206,2.24679134,0.89140592,1.91585421,0.00128833,0.01402251,0.11121199,0.38412611,0.01122990,0.03363309
-2.21810905,2.30330553,0.91905177,1.95842762,0.00136000,0.01443664,0.11596027,0.39602757,0.01158448,0.03330782
-2.21210605,2.35614045,0.94424054,1.99577275,0.00142917,0.01487092,0.12063902,0.40907755,0.01190741,0.03309838
-2.20610305,2.40410566,0.96652733,2.02712841,0.00149451,0.01531162,0.12517147,0.42289044,0.01218975,0.03297857
-2.20010005,2.44615477,0.98552389,2.05185083,0.00155474,0.01574581,0.12948476,0.43711481,0.01242354,0.03292438
-2.19409705,2.48140882,1.00090763,2.06942864,0.00160870,0.01616177,0.13351153,0.45144056,0.01260209,0.03291444
-2.18809405,2.50917482,1.01242853,2.07949425,0.00165537,0.01654924,0.13719126,0.46560477,0.01272010,0.03293038
-2.18209105,2.52895912,1.01991388,2.08183120,0.00169395,0.01689970,0.14047141,0.47939624,0.01277380,0.03295708
-2.17608804,2.54047503,1.02327075,2.07637749,0.00172383,0.01720656,0.14330825,0.49265844,0.01276102,0.03298289
-2.17008504,2.54364473,1.02248621,2.06322483,0.00174471,0.01746527,0.14566731,0.50529082,0.01268116,0.03299972
-2.16408204,2.53859560,1.01762541,2.04261404,0.00175654,0.01767336,0.14752368,0.51724835,0.01253518,0.03300308
-2.15807904,2.52565118,1.00882767,2.01492700,0.00175962,0.01783045,0.14886195,0.52853928,0.01232546,0.03299201
-2.15207604,2.50531750,0.99630101,1.98067552,0.00175454,0.01793813,0.14967588,0.53922135,0.01205570,0.03296900
-2.14607304,2.47826529,0.98031523,1.94048790,0.00174225,0.01799980,0.14996797,0.54939631,0.01173068,0.03293976
-2.14007004,2.44530898,0.96119414,1.89509352,0.00172400,0.01802045,0.14974881,0.55920320,0.01135613,0.03291302
-2.13406703,2.40738334,0.93930720,1.84530625,0.00170140,0.01800642,0.14903636,0.56881057,0.01093845,0.03290029
-2.12806403,2.36551870,0.91506084,1.79200717,0.00167635,0.01796504,0.14785518,0.57840787,0.01048452,0.03291553
-2.12206103,2.32081541,0.88888991,1.73612711,0.00165108,0.01790439,0.14623570,0.58819654,0.01000151,0.03297490
-2.11605803,2.27441861,0.86124946,1.67862946,0.00162806,0.01783296,0.14421344,0.59838099,0.00949661,0.03309643
-2.11005503,2.22749365,0.83260702,1.62049341,0.00161006,0.01775936,0.14182842,0.60915996,0.00897695,0.03329975
-2.10405203,2.18120286,0.80343541,1.56269803,0.00160005,0.01769208,0.13912446,0.62071853,0.00844935,0.03360574
-2.09804902,2.13668401,0.77420633,1.50620699,0.00160120,0.01763929,0.13614870,0.63322110,0.00792027,0.03403630
-2.09204602,2.09503053,0.74538450,1.45195429,0.00161683,0.01760869,0.13295108,0.64680555,0.00739568,0.03461400
-2.08604302,2.05727382,0.71742233,1.40083061,0.00165037,0.01760743,0.12958386,0.66157882,0.00688099,0.03536176
-2.08004002,2.02436743,0.69075514,1.35367046,0.00170529,0.01764212,0.12610116,0.67761393,0.00638106,0.03630253
-2.07403702,1.99717315,0.66579670,1.31124000,0.00178506,0.01771890,0.12255841,0.69494849,0.00590013,0.03745887
-2.06803402,1.97644885,0.64293495,1.27422552,0.00189304,0.01784354,0.11901183,0.71358463,0.00544186,0.03885253
-2.06203102,1.96283795,0.62252798,1.24322264,0.00203243,0.01802162,0.11551768,0.73349017,0.00500933,0.04050396
-2.05602801,1.95686046,0.60490008,1.21872640,0.00220616,0.01825874,0.11213157,0.75460093,0.00460509,0.04243171
-2.05002501,1.95890557,0.59033792,1.20112240,0.00241680,0.01856077,0.10890754,0.77682387,0.00423118,0.04465186
-2.04402201,1.96922576,0.57908688,1.19067933,0.00266640,0.01893405,0.10589709,0.80004082,0.00388917,0.04717730
-2.03801901,1.98793263,0.57134762,1.18754321,0.00295646,0.01938561,0.10314817,0.82411252,0.00358021,0.05001699
-2.03201601,2.01499454,0.56727303,1.19173371,0.00328771,0.01992331,0.10070405,0.84888281,0.00330505,0.05317529
-2.02601301,2.05023637,0.56696570,1.20314296,0.00366009,0.02055595,0.09860224,0.87418259,0.00306407,0.05665113
-2.02001001,2.09334153,0.57047600,1.22153711,0.00407258,0.02129330,0.09687344,0.89983354,0.00285732,0.06043741
-2.01400700,2.14385664,0.57780108,1.24656104,0.00452316,0.02214600,0.09554060,0.92565136,0.00268450,0.06452039
-2.00800400,2.20119892,0.58888473,1.27774622,0.00500872,0.02312539,0.09461814,0.95144854,0.00254504,0.06887924
-2.00200100,2.26466650,0.60361838,1.31452178,0.00552501,0.02424322,0.09411131,0.97703656,0.00243804,0.07348577
-1.99599800,2.33345174,0.62184317,1.35622873,0.00606668,0.02551125,0.09401588,1.00222769,0.00236235,0.07830444
-1.98999500,2.40665736,0.64335314,1.40213691,0.00662729,0.02694078,0.09431807,1.02683639,0.00231651,0.08329258
-1.98399200,2.48331530,0.66789956,1.45146427,0.00719940,0.02854210,0.09499477,1.05068036,0.00229883,0.08840090
-1.97798899,2.56240776,0.69519615,1.50339784,0.00777470,0.03032381,0.09601411,1.07358161,0.00230734,0.09357434
-1.97198599,2.64289004,0.72492513,1.55711562,0.00834415,0.03229221,0.09733628,1.09536739,0.00233987,0.09875321
-1.96598299,2.72371447,0.75674388,1.61180865,0.00889826,0.03445062,0.09891470,1.11587133,0.00239403,0.10387458
-1.95997999,2.80385459,0.79029195,1.66670225,0.00942727,0.03679872,0.10069735,1.13493481,0.00246727,0.10887390
