energy_ev,total_up,Ir_p_up,Ir_d_up,Pb_p_up,Pb_d_up,Te_p_up,Te_d_up
-5.87393697,1.22599248,0.63876880,0.70199008,0.48720238,0.00216465,0.17812472,0.00000000
-5.86793397,1.24265866,0.63512433,0.72034194,0.49005379,0.00230116,0.17641581,0.00000000
-5.86193097,1.25915157,0.62917379,0.74006992,0.49222662,0.00244998,0.17392129,0.00000000
-5.85592796,1.27599916,0.62113379,0.76148580,0.49388501,0.00261133,0.17071620,0.00000000
-5.84992496,1.29372869,0.61124684,0.78488178,0.49520026,0.00278520,0.16688488,0.00000000
-5.84392196,1.31283246,0.59976983,0.81050785,0.49634001,0.00297137,0.16251740,0.00000000
-5.83791896,1.33373455,0.58696290,0.83854981,0.49745783,0.00316928,0.15770611,0.00000000
-5.83191596,1.35676012,0.57307909,0.86910918,0.49868354,0.00337799,0.15254239,0.00000000
-5.82591296,1.38210902,0.55835539,0.90218614,0.50011504,0.00359618,0.14711374,0.00000000
-5.81990995,1.40983505,0.54300554,0.93766642,0.50181175,0.00382208,0.14150141,0.00000000
-5.81390695,1.43983197,0.52721482,0.97531298,0.50379034,0.00405349,0.13577854,0.00000000
-5.80790395,1.47182739,0.51113695,1.01476329,0.50602261,0.00428779,0.13000890,0.00000000
-5.80190095,1.50538476,0.49489328,1.05553244,0.50843596,0.00452200,0.12424629,0.00000000
-5.79589795,1.53991381,0.47857381,1.09702247,0.51091618,0.00475280,0.11853445,0.00000000
-5.78989495,1.57468910,0.46224021,1.13853749,0.51331253,0.00497662,0.11290763,0.00000000
-5.78389195,1.60887595,0.44593022,1.17930451,0.51544486,0.00518976,0.10739145,0.00000000
-5.77788894,1.64156280,0.42966323,1.21849902,0.51711244,0.00538847,0.10200423,0.00000000
-5.77188594,1.67179865,0.41344660,1.25527442,0.51810401,0.00556909,0.09675851,0.00000000
-5.76588294,1.69863391,0.39728234,1.28879417,0.51820870,0.00572817,0.09166277,0.00000000
-5.75987994,1.72116287,0.38117370,1.31826525,0.51722717,0.00586256,0.08672313,0.00000000
-5.75387694,1.73856604,0.36513152,1.34297153,0.51498271,0.00596961,0.08194503,0.00000000
-5.74787394,1.75015028,0.34917978,1.36230547,0.51133151,0.00604720,0.07733478,0.00000000
-5.74187094,1.75538510,0.33336048,1.37579688,0.50617199,0.00609390,0.07290097,0.00000000
-5.73586793,1.75393340,0.31773735,1.38313718,0.49945256,0.00610900,0.06865559,0.00000000
-5.72986493,1.74567538,0.30239865,1.38419833,0.49117767,0.00609260,0.06461494,0.00000000
-5.72386193,1.73072449,0.28745883,1.37904523,0.48141179,0.00604563,0.06080036,0.00000000
-5.71785893,1.70943474,0.27305908,1.36794121,0.47028138,0.00596983,0.05723857,0.00000000
-5.71185593,1.68239921,0.25936699,1.35134623,0.45797459,0.00586776,0.05396196,0.00000000
-5.70585293,1.65043963,0.24657525,1.32990791,0.44473889,0.00574271,0.05100853,0.00000000
-5.69984992,1.61458771,0.23489953,1.30444561,0.43087662,0.00559866,0.04842168,0.00000000
-5.69384692,1.57605890,0.22457567,1.27592849,0.41673880,0.00544015,0.04624992,0.00000000
-5.68784392,1.53621979,0.21585621,1.24544823,0.40271725,0.00527218,0.04454629,0.00000000
-5.68184092,1.49655038,0.20900631,1.21418768,0.38923541,0.00510007,0.04336771,0.00000000
-5.67583792,1.45860279,0.20429918,1.18338674,0.37673812,0.00492932,0.04277419,0.00000000
-5.66983492,1.42395792,0.20201095,1.15430668,0.36568067,0.00476547,0.04282788,0.00000000
-5.66383192,1.39418165,0.20241509,1.12819446,0.35651744,0.00461398,0.04359198,0.00000000
-5.65782891,1.37078210,0.20577632,1.10624817,0.34969039,0.00448005,0.04512947,0.00000000
-5.65182591,1.35516919,0.21234410,1.08958483,0.34561776,0.00436854,0.04750171,0.00000000
-5.64582291,1.34861792,0.22234578,1.07921164,0.34468321,0.00428384,0.05076689,0.00000000
-5.63981991,1.35223612,0.23597940,1.07600136,0.34722564,0.00422980,0.05497826,0.00000000
-5.63381691,1.36693768,0.25340638,1.08067259,0.35353000,0.00420964,0.06018233,0.00000000
-5.62781391,1.39342159,0.27474418,1.09377523,0.36381922,0.00422590,0.06641689,0.00000000
-5.62181091,1.43215723,0.30005927,1.11568126,0.37824752,0.00428043,0.07370902,0.00000000
-5.61580790,1.48337610,0.32936051,1.14658100,0.39689535,0.00437438,0.08207307,0.00000000
-5.60980490,1.54706972,0.36259347,1.18648441,0.41976593,0.00450821,0.09150877,0.00000000
-5.60380190,1.62299369,0.39963577,1.23522716,0.44678379,0.00468171,0.10199943,0.00000000
-5.59779890,1.71067737,0.44029398,1.29248109,0.47779517,0.00489406,0.11351046,0.00000000
-5.59179590,1.80943879,0.48430222,1.35776823,0.51257057,0.00514391,0.12598821,0.00000000
-5.58579290,1.91840420,0.53132283,1.43047801,0.55080921,0.00542942,0.13935917,0.00000000
-5.57978989,2.03653148,0.58094925,1.50988667,0.59214558,0.00574837,0.15352982,0.00000000
-5.57378689,2.16263668,0.63271120,1.59517835,0.63615776,0.00609824,0.16838687,0.00000000
-5.56778389,2.29542295,0.68608224,1.68546707,0.68237735,0.00647626,0.18379829,0.00000000
-5.56178089,2.43351075,0.74048946,1.77981872,0.73030077,0.00687957,0.19961483,0.00000000
-5.55577789,2.57546856,0.79532507,1.87727254,0.77940139,0.00730520,0.21567221,0.00000000
-5.54977489,2.71984310,0.84995967,1.97686136,0.82914217,0.00775023,0.23179394,0.00000000
-5.54377189,2.86518796,0.90375646,2.07762983,0.87898826,0.00821179,0.24779454,0.00000000
-5.53776888,3.01008986,0.95608604,2.17865029,0.92841894,0.00868712,0.26348328,0.00000000
-5.53176588,3.15319164,1.00634110,2.27903577,0.97693859,0.00917358,0.27866815,0.00000000
-5.52576288,3.29321119,1.05395033,2.37794968,1.02408589,0.00966866,0.29316001,0.00000000
-5.51975988,3.42895584,1.09839106,2.47461216,1.06944122,0.01016998,0.30677677,0.00000000
-5.51375688,3.55933179,1.13919988,2.56830291,1.11263153,0.01067521,0.31934737,0.00000000
-5.50775388,3.68334857,1.17598106,2.65836072,1.15333290,0.01118209,0.33071555,0.00000000
-5.50175088,3.80011859,1.20841219,2.74417997,1.19127051,0.01168831,0.34074316,0.00000000
-5.49574787,3.90885226,1.23624700,2.82520460,1.22621623,0.01219146,0.34931292,0.00000000
-5.48974487,4.00884946,1.25931544,2.90092013,1.25798420,0.01268894,0.35633060,0.00000000
-5.48374187,4.09948823,1.27752096,2.97084461,1.28642468,0.01317791,0.36172648,0.00000000
-5.47773887,4.18021183,1.29083551,3.03451919,1.31141693,0.01365519,0.36545614,0.00000000
-5.47173587,4.25051545,1.29929265,3.09149940,1.33286149,0.01411725,0.36750054,0.00000000
-5.46573287,4.30993393,1.30297919,3.14134790,1.35067281,0.01456014,0.36786543,0.00000000
-5.45972986,4.35803162,1.30202621,3.18362960,1.36477260,0.01497950,0.36658014,0.00000000
-5.45372686,4.39439568,1.29659979,3.21790989,1.37508472,0.01537058,0.36369591,0.00000000
-5.44772386,4.41863357,1.28689229,3.24375635,1.38153185,0.01572831,0.35928380,0.00000000
-5.44172086,4.43037551,1.27311454,3.26074451,1.38403453,0.01604736,0.35343225,0.00000000
-5.43571786,4.42928203,1.25548942,3.26846741,1.38251245,0.01632228,0.34624459,0.00000000
-5.42971486,4.41505664,1.23424711,3.26654907,1.37688822,0.01654767,0.33783635,0.00000000
-5.42371186,4.38746312,1.20962214,3.25466103,1.36709322,0.01671830,0.32833273,0.00000000
-5.41770885,4.34634642,1.18185229,3.23254152,1.35307526,0.01682936,0.31786612,0.00000000
-5.41170585,4.29165628,1.15117913,3.20001609,1.33480744,0.01687661,0.30657391,0.00000000
-5.40570285,4.22347190,1.11784992,3.15701876,1.31229773,0.01685659,0.29459644,0.00000000
-5.39969985,4.14202620,1.08212065,3.10361223,1.28559840,0.01676682,0.28207537,0.00000000
-5.39369685,4.04772800,1.04425951,3.04000622,1.25481473,0.01660594,0.26915219,0.00000000
-5.38769385,3.94118051,1.00455065,2.96657238,1.22011237,0.01637386,0.25596709,0.00000000
-5.38169085,3.82319469,0.96329744,2.88385506,1.18172262,0.01607183,0.24265804,0.00000000
-5.37568784,3.69479614,0.92082506,2.79257671,1.13994531,0.01570254,0.22936005,0.00000000
-5.36968484,3.55722474,0.87748186,2.69363749,1.09514901,0.01527005,0.21620457,0.00000000
-5.36368184,3.41192635,0.83363931,2.58810864,1.04776819,0.01477981,0.20331890,0.00000000
-5.35767884,3.26053648,0.78969026,2.47721943,0.99829768,0.01423853,0.19082571,0.00000000
-5.35167584,3.10485605,0.74604556,2.36233815,0.94728429,0.01365403,0.17884241,0.00000000
-5.34567284,2.94681998,0.70312895,2.24494735,0.89531622,0.01303505,0.16748045,0.00000000
-5.33966983,2.78845948,0.66137038,2.12661437,0.84301039,0.01239109,0.15684451,0.00000000
-5.33366683,2.63185928,0.62119803,2.00895794,0.79099853,0.01173208,0.14703145,0.00000000
-5.32766383,2.47911135,0.58302926,1.89361217,0.73991239,0.01106816,0.13812918,0.00000000
-5.32166083,2.33226662,0.54726090,1.78218900,0.69036876,0.01040942,0.13021528,0.00000000
-5.31565783,2.19328654,0.51425922,1.67624060,0.64295485,0.00976563,0.12335556,0.00000000
-5.30965483,2.06399595,0.48434999,1.57722279,0.59821468,0.00914596,0.11760244,0.00000000
-5.30365183,1.94603912,0.45780913,1.48646089,0.55663671,0.00855877,0.11299345,0.00000000
-5.29764882,1.84084020,0.43485413,1.40511904,0.51864342,0.00801144,0.10954959,0.00000000
-5.29164582,1.74956957,0.41563684,1.33417388,0.48458281,0.00751012,0.10727398,0.00000000
-5.28564282,1.67311702,0.40023777,1.27439356,0.45472229,0.00705972,0.10615066,0.00000000
-5.27963982,1.61207276,0.38866226,1.22632248,0.42924483,0.00666370,0.10614369,0.00000000
-5.27363682,1.56671662,0.38083861,1.19027235,0.40824758,0.00632414,0.10719675,0.00000000
-5.26763382,1.53701594,0.37661846,1.16631963,0.39174272,0.00604169,0.10923312,0.00000000
-5.26163082,1.52263207,0.37577936,1.15430948,0.37966049,0.00581562,0.11215628,0.00000000
-5.25562781,1.52293531,0.37802955,1.15386586,0.37185421,0.00564391,0.11585112,0.00000000
-5.24962481,1.53702772,0.38301485,1.16440756,0.36810694,0.00552341,0.12018577,0.00000000
-5.24362181,1.56377309,0.39032760,1.18516950,0.36813967,0.00544993,0.12501406,0.00000000
-5.23761881,1.60183311,0.39951719,1.21522851,0.37162057,0.00541847,0.13017857,0.00000000
-5.23161581,1.64970853,0.41010208,1.25353289,0.37817510,0.00542336,0.13551421,0.00000000
-5.22561281,1.70578387,0.42158285,1.29893456,0.38739660,0.00545853,0.14085226,0.00000000
-5.21960980,1.76837430,0.43345577,1.35022283,0.39885703,0.00551766,0.14602464,0.00000000
-5.21360680,1.83577299,0.44522659,1.40615852,0.41211760,0.00559441,0.15086844,0.00000000
-5.20760380,1.90629722,0.45642393,1.46550738,0.42673896,0.00568260,0.15523035,0.00000000
-5.20160080,1.97833181,0.46661184,1.52707149,0.44229069,0.00577638,0.15897090,0.00000000
-5.19559780,2.05036821,0.47540106,1.58971766,0.45835974,0.00587043,0.16196841,0.00000000
-5.18959480,2.12103787,0.48245854,1.65240181,0.47455790,0.00595999,0.16412234,0.00000000
-5.18359180,2.18913894,0.48751500,1.71418859,0.49052779,0.00604108,0.16535595,0.00000000
-5.17758879,2.25365531,0.49037001,1.77426551,0.50594755,0.00611043,0.16561818,0.00000000
-5.17158579,2.31376765,0.49089478,1.83195151,0.52053408,0.00616562,0.16488470,0.00000000
-5.16558279,2.36885634,0.48903234,1.88669968,0.53404482,0.00620502,0.16315793,0.00000000
-5.15957979,2.41849664,0.48479528,1.93809456,0.54627827,0.00622778,0.16046620,0.00000000
-5.15357679,2.46244683,0.47826133,1.98584445,0.55707320,0.00623375,0.15686207,0.00000000
-5.14757379,2.50063032,0.46956690,2.02976952,0.56630699,0.00622344,0.15241977,0.00000000
-5.14157079,2.53311321,0.45889908,2.06978688,0.57389309,0.00619787,0.14723208,0.00000000
-5.13556778,2.56007878,0.44648650,2.10589345,0.57977792,0.00615853,0.14140668,0.00000000
-5.12956478,2.58180053,0.43258953,2.13814818,0.58393756,0.00610721,0.13506213,0.00000000
-5.12356178,2.59861562,0.41749020,2.16665460,0.58637428,0.00604591,0.12832375,0.00000000
-5.11755878,2.61090000,0.40148248,2.19154497,0.58711331,0.00597677,0.12131958,0.00000000
-5.11155578,2.61904685,0.38486320,2.21296686,0.58619990,0.00590192,0.11417647,0.00000000
-5.10555278,2.62344918,0.36792397,2.23107305,0.58369684,0.00582346,0.10701659,0.00000000
-5.09954977,2.62448729,0.35094442,2.24601501,0.57968248,0.00574334,0.09995443,0.00000000
-5.09354677,2.62252145,0.33418681,2.25794027,0.57424933,0.00566339,0.09309433,0.00000000
-5.08754377,2.61788962,0.31789229,2.26699334,0.56750306,0.00558520,0.08652870,0.00000000
-5.08154077,2.61090957,0.30227851,2.27331973,0.55956194,0.00551019,0.08033687,0.00000000
-5.07553777,2.60188474,0.28753872,2.27707243,0.55055648,0.00543957,0.07458448,0.00000000
-5.06953477,2.59111248,0.27384201,2.27841965,0.54062910,0.00537435,0.06932360,0.00000000
-5.06353177,2.57889352,0.26133454,2.27755305,0.52993378,0.00531539,0.06459319,0.00000000
-5.05752876,2.56554132,0.25014145,2.27469516,0.51863538,0.00526336,0.06042008,0.00000000
-5.05152576,2.55138989,0.24036922,2.27010498,0.50690855,0.00521883,0.05682020,0.00000000
-5.04552276,2.53679907,0.23210812,2.26408101,0.49493609,0.00518222,0.05380002,0.00000000
-5.03951976,2.52215631,0.22543453,2.25696086,0.48290683,0.00515386,0.05135800,0.00000000
-5.03351676,2.50787443,0.22041302,2.24911721,0.47101279,0.00513397,0.04948620,0.00000000
-5.02751376,2.49438518,0.21709777,2.24095003,0.45944588,0.00512265,0.04817159,0.00000000
-5.02151076,2.48212866,0.21553348,2.23287520,0.44839412,0.00511990,0.04739733,0.00000000
-5.01550775,2.47153943,0.21575554,2.22531031,0.43803752,0.00512557,0.04714384,0.00000000
-5.00950475,2.46302986,0.21778951,2.21865832,0.42854390,0.00513937,0.04738956,0.00000000
-5.00350175,2.45697213,0.22164999,2.21329019,0.42006465,0.00516084,0.04811152,0.00000000
-4.99749875,2.45367987,0.22733892,2.20952764,0.41273080,0.00518932,0.04928571,0.00000000
-4.99149575,2.45339118,0.23484345,2.20762731,0.40664950,0.00522398,0.05088716,0.00000000
-4.98549275,2.45625389,0.24413360,2.20776735,0.40190111,0.00526378,0.05288994,0.00000000
-4.97948974,2.46231463,0.25515985,2.21003761,0.39853702,0.00530750,0.05526693,0.00000000
-4.97348674,2.47151231,0.26785082,2.21443410,0.39657833,0.00535374,0.05798968,0.00000000
-4.96748374,2.48367692,0.28211135,2.22085830,0.39601536,0.00540098,0.06102805,0.00000000
-4.96148074,2.49853375,0.29782100,2.22912149,0.39680818,0.00544759,0.06435003,0.00000000
-4.95547774,2.51571299,0.31483336,2.23895393,0.39888794,0.00549190,0.06792158,0.00000000
-4.94947474,2.53476440,0.33297608,2.25001844,0.40215906,0.00553226,0.07170655,0.00000000
-4.94347174,2.55517607,0.35205195,2.26192759,0.40650213,0.00556707,0.07566682,0.00000000
-4.93746873,2.57639638,0.37184095,2.27426345,0.41177746,0.00559491,0.07976250,0.00000000
-4.93146573,2.59785787,0.39210345,2.28659883,0.41782907,0.00561451,0.08395240,0.00000000
-4.92546273,2.61900162,0.41258441,2.29851847,0.42448903,0.00562488,0.08819458,0.00000000
-4.91945973,2.63930083,0.43301861,2.30963916,0.43158201,0.00562533,0.09244712,0.00000000
-4.91345673,2.65828210,0.45313680,2.31962744,0.43892987,0.00561546,0.09666897,0.00000000
-4.90745373,2.67554340,0.47267251,2.32821372,0.44635614,0.00559526,0.10082094,0.00000000
-4.90145073,2.69076758,0.49136941,2.33520220,0.45369034,0.00556502,0.10486666,0.00000000
-4.89544772,2.70373089,0.50898892,2.34047583,0.46077193,0.00552536,0.10877365,0.00000000
-4.88944472,2.71430584,0.52531770,2.34399612,0.46745385,0.00547720,0.11251428,0.00000000
-4.88344172,2.72245862,0.54017487,2.34579789,0.47360556,0.00542168,0.11606661,0.00000000
-4.87743872,2.72824111,0.55341840,2.34597925,0.47911540,0.00536015,0.11941512,0.00000000
-4.87143572,2.73177807,0.56495062,2.34468750,0.48389239,0.00529404,0.12255127,0.00000000
-4.86543272,2.73325047,0.57472227,2.34210187,0.48786726,0.00522484,0.12547371,0.00000000
-4.85942971,2.73287574,0.58273509,2.33841417,0.49099273,0.00515401,0.12818835,0.00000000
-4.85342671,2.73088640,0.58904256,2.33380852,0.49324315,0.00508290,0.13070810,0.00000000
-4.84742371,2.72750821,0.59374876,2.32844157,0.49461331,0.00501269,0.13305225,0.00000000
-4.84142071,2.72293915,0.59700530,2.32242425,0.49511672,0.00494434,0.13524573,0.00000000
-4.83541771,2.71733056,0.59900631,2.31580645,0.49478323,0.00487857,0.13731794,0.00000000
-4.82941471,2.71077148,0.59998167,2.30856544,0.49365626,0.00481580,0.13930146,0.00000000
-4.82341171,2.70327723,0.60018866,2.30059904,0.49178964,0.00475615,0.14123063,0.00000000
-4.81740870,2.69478294,0.59990232,2.29172387,0.48924434,0.00469947,0.14313988,0.00000000
-4.81140570,2.68514239,0.59940498,2.28167915,0.48608516,0.00464533,0.14506213,0.00000000
-4.80540270,2.67413248,0.59897513,2.27013591,0.48237759,0.00459307,0.14702719,0.00000000
-4.79939970,2.66146307,0.59887642,2.25671131,0.47818504,0.00454186,0.14906018,0.00000000
-4.79339670,2.64679185,0.59934686,2.24098744,0.47356643,0.00449070,0.15118022,0.00000000
-4.78739370,2.62974343,0.60058899,2.22253381,0.46857453,0.00443858,0.15339923,0.00000000
-4.78139070,2.60993186,0.60276125,2.20093232,0.46325481,0.00438443,0.15572108,0.00000000
-4.77538769,2.58698531,0.60597097,2.17580359,0.45764512,0.00432729,0.15814100,0.00000000
-4.76938469,2.56057182,0.61026930,2.14683336,0.45177602,0.00426627,0.16064540,0.00000000
-4.76338169,2.53042473,0.61564834,2.11379752,0.44567183,0.00420069,0.16321197,0.00000000
-4.75737869,2.49636647,0.62204052,2.07658450,0.43935217,0.00413009,0.16581024,0.00000000
-4.75137569,2.45832963,0.62932042,2.03521401,0.43283409,0.00405424,0.16840242,0.00000000
-4.74537269,2.41637400,0.63730889,1.98985082,0.42613432,0.00397321,0.17094464,0.00000000
-4.73936968,2.37069893,0.64577934,1.94081313,0.41927179,0.00388736,0.17338842,0.00000000
-4.73336668,2.32165004,0.65446603,1.88857465,0.41227000,0.00379736,0.17568243,0.00000000
-4.72736368,2.26972005,0.66307393,1.83376040,0.40515920,0.00370414,0.17777443,0.00000000
-4.72136068,2.21554341,0.67128993,1.77713606,0.39797804,0.00360891,0.17961327,0.00000000
-4.71535768,2.15988479,0.67879471,1.71959118,0.39077478,0.00351311,0.18115095,0.00000000
-4.70935468,2.10362175,0.68527503,1.66211679,0.38360773,0.00341838,0.18234462,0.00000000
-4.70335168,2.04772212,0.69043572,1.60577811,0.37654493,0.00332649,0.18315841,0.00000000
-4.69734867,1.99321677,0.69401095,1.55168336,0.36966307,0.00323930,0.18356505,0.00000000
-4.69134567,1.94116872,0.69577432,1.50094962,0.36304554,0.00315874,0.18354719,0.00000000
-4.68534267,1.89263954,0.69554725,1.45466708,0.35677984,0.00308666,0.18309832,0.00000000
-4.67933967,1.84865426,0.69320542,1.41386271,0.35095426,0.00302485,0.18222333,0.00000000
-4.67333667,1.81016592,0.68868291,1.37946488,0.34565414,0.00297496,0.18093858,0.00000000
-4.66733367,1.77802115,0.68197392,1.35226998,0.34095782,0.00293841,0.17927159,0.00000000
-4.66133067,1.75292792,0.67313210,1.33291234,0.33693246,0.00291634,0.17726024,0.00000000
-4.65532766,1.73542686,0.66226749,1.32183866,0.33363002,0.00290962,0.17495163,0.00000000
-4.64932466,1.72586729,0.64954142,1.31928791,0.33108365,0.00291870,0.17240067,0.00000000
-4.64332166,1.72438902,0.63515958,1.32527757,0.32930461,0.00294368,0.16966838,0.00000000
-4.63731866,1.73091110,0.61936374,1.33959703,0.32828009,0.00298421,0.16682011,0.00000000
-4.63131566,1.74512809,0.60242264,1.36180867,0.32797201,0.00303953,0.16392375,0.00000000
-4.62531266,1.76651454,0.58462245,1.39125674,0.32831700,0.00310842,0.16104797,0.00000000
-4.61930965,1.79433787,0.56625749,1.42708429,0.32922756,0.00318929,0.15826075,0.00000000
-4.61330665,1.82767969,0.54762146,1.46825770,0.33059455,0.00328013,0.15562805,0.00000000
-4.60730365,1.86546497,0.52899982,1.51359820,0.33229089,0.00337862,0.15321289,0.00000000
-4.60130065,1.90649845,0.51066347,1.56181964,0.33417634,0.00348216,0.15107475,0.00000000
-4.59529765,1.94950697,0.49286398,1.61157116,0.33610321,0.00358794,0.14926930,0.00000000
-4.58929465,1.99318618,0.47583060,1.66148325,0.33792272,0.00369308,0.14784843,0.00000000
-4.58329165,2.03624997,0.45976872,1.71021563,0.33949177,0.00379463,0.14686059,0.00000000
-4.57728864,2.07748035,0.44485991,1.75650493,0.34067969,0.00388978,0.14635117,0.00000000
-4.57128564,2.11577569,0.43126318,1.79921029,0.34137474,0.00397587,0.14636304,0.00000000
-4.56528264,2.15019510,0.41911705,1.83735487,0.34148989,0.00405052,0.14693693,0.00000000
-4.55927964,2.17999679,0.40854224,1.87016148,0.34096765,0.00411174,0.14811167,0.00000000
-4.55327664,2.20466858,0.39964444,1.89708071,0.33978359,0.00415796,0.14992415,0.00000000
-4.54727364,2.22394891,0.39251686,1.91781010,0.33794850,0.00418814,0.15240887,0.00000000
-4.54127064,2.23783724,0.38724227,1.93230364,0.33550876,0.00420179,0.15559713,0.00000000
-4.53526763,2.24659334,0.38389418,1.94077096,0.33254520,0.00419898,0.15951574,0.00000000
-4.52926463,2.25072527,0.38253710,1.94366621,0.32917028,0.00418037,0.16418540,0.00000000
-4.52326163,2.25096663,0.38322577,1.94166723,0.32552369,0.00414717,0.16961868,0.00000000
-4.51725863,2.24824421,0.38600334,1.93564593,0.32176677,0.00410110,0.17581783,0.00000000
-4.51125563,2.24363749,0.39089881,1.92663117,0.31807582,0.00404433,0.18277252,0.00000000
-4.50525263,2.23833202,0.39792362,1.91576610,0.31463471,0.00397942,0.19045763,0.00000000
-4.49924962,2.23356884,0.40706807,1.90426167,0.31162715,0.00390918,0.19883130,0.00000000
-4.49324662,2.23059248,0.41829748,1.89334864,0.30922892,0.00383664,0.20783349,0.00000000
-4.48724362,2.23059967,0.43154868,1.88423006,0.30760051,0.00376489,0.21738496,0.00000000
-4.48124062,2.23469137,0.44672704,1.87803633,0.30688030,0.00369702,0.22738715,0.00000000
-4.47523762,2.24382980,0.46370424,1.87578463,0.30717885,0.00363598,0.23772274,0.00000000
-4.46923462,2.25880252,0.48231720,1.87834424,0.30857416,0.00358453,0.24825710,0.00000000
-4.46323162,2.28019447,0.50236805,1.88640891,0.31110841,0.00354515,0.25884061,0.00000000
-4.45722861,2.30836911,0.52362550,1.90047715,0.31478591,0.00351997,0.26931175,0.00000000
-4.45122561,2.34345877,0.54582738,1.92084065,0.31957266,0.00351070,0.27950088,0.00000000
-4.44522261,2.38536415,0.56868444,1.94758099,0.32539710,0.00351866,0.28923460,0.00000000
-4.43921961,2.43376261,0.59188523,1.98057412,0.33215229,0.00354470,0.29834041,0.00000000
-4.43321661,2.48812406,0.61510184,2.01950198,0.33969915,0.00358923,0.30665161,0.00000000
-4.42721361,2.54773369,0.63799641,2.06387028,0.34787078,0.00365223,0.31401212,0.00000000
-4.42121061,2.61171998,0.66022806,2.11303148,0.35647753,0.00373327,0.32028101,0.00000000
-4.41520760,2.67908673,0.68146013,2.16621158,0.36531279,0.00383155,0.32533667,0.00000000
-4.40920460,2.74874762,0.70136743,2.22253962,0.37415915,0.00394595,0.32908029,0.00000000
-4.40320160,2.81956215,0.71964334,2.28107870,0.38279492,0.00407505,0.33143864,0.00000000
-4.39719860,2.89037147,0.73600668,2.34085736,0.39100068,0.00421724,0.33236604,0.00000000
-4.39119560,2.96003333,0.75020798,2.40090033,0.39856586,0.00437070,0.33184544,0.00000000
-4.38519260,3.02745495,0.76203537,2.46025782,0.40529505,0.00453351,0.32988861,0.00000000
-4.37918959,3.09162337,0.77131967,2.51803267,0.41101401,0.00470366,0.32653562,0.00000000
-4.37318659,3.15163252,0.77793890,2.57340468,0.41557522,0.00487915,0.32185340,0.00000000
-4.36718359,3.20670661,0.78182187,2.62565179,0.41886281,0.00505797,0.31593383,0.00000000
-4.36118059,3.25621961,0.78295109,2.67416781,0.42079677,0.00523817,0.30889121,0.00000000
-4.35517759,3.29971061,0.78136461,2.71847637,0.42133638,0.00541791,0.30085935,0.00000000
-4.34917459,3.33689483,0.77715701,2.75824115,0.42048267,0.00559544,0.29198841,0.00000000
-4.34317159,3.36767024,0.77047926,2.79327214,0.41827983,0.00576917,0.28244160,0.00000000
-4.33716858,3.39211979,0.76153747,2.82352809,0.41481551,0.00593766,0.27239181,0.00000000
-4.33116558,3.41050909,0.75059040,2.84911515,0.41021989,0.00609964,0.26201833,0.00000000
-4.32516258,3.42327967,0.73794561,2.87028166,0.40466355,0.00625400,0.25150361,0.00000000
-4.31915958,3.43103774,0.72395425,2.88740944,0.39835401,0.00639983,0.24103022,0.00000000
-4.31315658,3.43453864,0.70900451,2.90100154,0.39153103,0.00653640,0.23077793,0.00000000
-4.30715358,3.43466698,0.69351351,2.91166680,0.38446075,0.00666313,0.22092103,0.00000000
