energy_ev,total_up,Hg_p_up,Hg_d_up,Pb_p_up,Pb_d_up,Te_p_up,Te_d_up
-5.72986493,1.96386336,1.97190422,0.28483472,0.66810420,0.00593437,0.40894442,0.00000000
-5.72386193,1.86858827,1.87813776,0.27087071,0.63685554,0.00564254,0.38826822,0.00000000
-5.71785893,1.76741368,1.77748396,0.25604886,0.60316600,0.00533404,0.36666999,0.00000000
-5.71185593,1.66231038,1.67190407,0.24065270,0.56768134,0.00501442,0.34459676,0.00000000
-5.70585293,1.55528311,1.56339003,0.22497021,0.53106174,0.00468938,0.32249730,0.00000000
-5.69984992,1.44832084,1.45391375,0.20928661,0.49396403,0.00436464,0.30081251,0.00000000
-5.69384692,1.34335072,1.34537992,0.19387781,0.45702525,0.00404578,0.27996661,0.00000000
-5.68784392,1.24219665,1.23958413,0.17900448,0.42084778,0.00373812,0.26035930,0.00000000
-5.68184092,1.14654364,1.13817716,0.16490704,0.38598667,0.00344661,0.24235896,0.00000000
-5.67583792,1.05790845,1.04263616,0.15180147,0.35293939,0.00317570,0.22629694,0.00000000
-5.66983492,0.97761649,0.95424289,0.13987621,0.32213794,0.00292933,0.21246301,0.00000000
-5.66383192,0.90678511,0.87406909,0.12928982,0.29394363,0.00271082,0.20110166,0.00000000
-5.65782891,0.84631253,0.80296836,0.12016962,0.26864402,0.00252284,0.19240941,0.00000000
-5.65182591,0.79687215,0.74157405,0.11261100,0.24645225,0.00236742,0.18653278,0.00000000
-5.64582291,0.75891118,0.69030235,0.10667747,0.22750801,0.00224591,0.18356697,0.00000000
-5.63981991,0.73265313,0.64935958,0.10240110,0.21188030,0.00215897,0.18355502,0.00000000
-5.63381691,0.71810328,0.61875292,0.09978357,0.19957127,0.00210665,0.18648748,0.00000000
-5.62781391,0.71505671,0.59830379,0.09879738,0.19052112,0.00208833,0.19230253,0.00000000
-5.62181091,0.72310842,0.58766300,0.09938749,0.18461365,0.00210279,0.20088658,0.00000000
-5.61580790,0.74166520,0.58632729,0.10147305,0.18168220,0.00214824,0.21207540,0.00000000
-5.60980490,0.76995934,0.59365680,0.10494941,0.18151600,0.00222234,0.22565592,0.00000000
-5.60380190,0.80706414,0.60889319,0.10969030,0.18386655,0.00232226,0.24136886,0.00000000
-5.59779890,0.85191143,0.63117832,0.11555030,0.18845416,0.00244472,0.25891220,0.00000000
-5.59179590,0.90331120,0.65957342,0.12236747,0.19497454,0.00258605,0.27794580,0.00000000
-5.58579290,0.95997372,0.69307880,0.12996632,0.20310539,0.00274225,0.29809712,0.00000000
-5.57978989,1.02053411,0.73065409,0.13816108,0.21251307,0.00290904,0.31896814,0.00000000
-5.57378689,1.08357934,0.77123892,0.14675922,0.22285921,0.00308200,0.34014350,0.00000000
-5.56778389,1.14767747,0.81377406,0.15556535,0.23380741,0.00325658,0.36119963,0.00000000
-5.56178089,1.21140873,0.85722260,0.16438519,0.24502984,0.00342827,0.38171492,0.00000000
-5.55577789,1.27339774,0.90059106,0.17302985,0.25621365,0.00359264,0.40128036,0.00000000
-5.54977489,1.33234594,0.94294973,0.18132005,0.26706718,0.00374548,0.41951059,0.00000000
-5.54377189,1.38706339,0.98345190,0.18909025,0.27732578,0.00388289,0.43605481,0.00000000
-5.53776888,1.43649861,1.02135126,0.19619262,0.28675698,0.00400137,0.45060710,0.00000000
-5.53176588,1.47976526,1.05601679,0.20250050,0.29516503,0.00409795,0.46291578,0.00000000
-5.52576288,1.51616470,1.08694469,0.20791143,0.30239444,0.00417021,0.47279128,0.00000000
-5.51975988,1.54520302,1.11376657,0.21234937,0.30833249,0.00421640,0.48011216,0.00000000
-5.51375688,1.56660193,1.13625368,0.21576625,0.31291062,0.00423546,0.48482894,0.00000000
-5.50775388,1.58030277,1.15431681,0.21814253,0.31610445,0.00422706,0.48696545,0.00000000
-5.50175088,1.58646326,1.16800176,0.21948684,0.31793258,0.00419159,0.48661759,0.00000000
-5.49574787,1.58544697,1.17748046,0.21983476,0.31845413,0.00413015,0.48394950,0.00000000
-5.48974487,1.57780594,1.18303819,0.21924664,0.31776499,0.00404451,0.47918717,0.00000000
-5.48374187,1.56425699,1.18505712,0.21780460,0.31599312,0.00393705,0.47260975,0.00000000
-5.47773887,1.54565258,1.18399710,0.21560894,0.31329288,0.00381066,0.46453899,0.00000000
-5.47173587,1.52294766,1.18037425,0.21277389,0.30983863,0.00366867,0.45532703,0.00000000
-5.46573287,1.49716347,1.17473828,0.20942314,0.30581799,0.00351474,0.44534321,0.00000000
-5.45972986,1.46935017,1.16764944,0.20568513,0.30142477,0.00335272,0.43496042,0.00000000
-5.45372686,1.44054933,1.15965595,0.20168835,0.29685195,0.00318657,0.42454149,0.00000000
-5.44772386,1.41175809,1.15127272,0.19755690,0.29228498,0.00302021,0.41442624,0.00000000
-5.44172086,1.38389604,1.14296217,0.19340641,0.28789544,0.00285744,0.40491963,0.00000000
-5.43571786,1.35777609,1.13511766,0.18934043,0.28383548,0.00270182,0.39628160,0.00000000
-5.42971486,1.33408029,1.12805021,0.18544753,0.28023303,0.00255659,0.38871885,0.00000000
-5.42371186,1.31334118,1.12197872,0.18179900,0.27718792,0.00242459,0.38237889,0.00000000
-5.41770885,1.29592925,1.11702400,0.17844744,0.27476914,0.00230823,0.37734656,0.00000000
-5.41170585,1.28204669,1.11320667,0.17542595,0.27301312,0.00220941,0.37364308,0.00000000
-5.40570285,1.27172725,1.11044890,0.17274826,0.27192321,0.00212950,0.37122754,0.00000000
-5.39969985,1.26484222,1.10857976,0.17040940,0.27147026,0.00206937,0.37000081,0.00000000
-5.39369685,1.26111178,1.10734407,0.16838709,0.27159433,0.00202936,0.36981152,0.00000000
-5.38769385,1.26012127,1.10641417,0.16664371,0.27220744,0.00200931,0.37046381,0.00000000
-5.38169085,1.26134161,1.10540434,0.16512862,0.27319738,0.00200856,0.37172658,0.00000000
-5.37568784,1.26415293,1.10388720,0.16378093,0.27443223,0.00202607,0.37334368,0.00000000
-5.36968484,1.26787052,1.10141164,0.16253240,0.27576579,0.00206035,0.37504468,0.00000000
-5.36368184,1.27177214,1.09752157,0.16131053,0.27704350,0.00210962,0.37655579,0.00000000
-5.35767884,1.27512570,1.09177484,0.16004161,0.27810873,0.00217181,0.37761033,0.00000000
-5.35167584,1.27721634,1.08376173,0.15865362,0.27880933,0.00224461,0.37795862,0.00000000
-5.34567284,1.27737206,1.07312225,0.15707901,0.27900415,0.00232556,0.37737663,0.00000000
-5.33966983,1.27498700,1.05956171,0.15525713,0.27856920,0.00241210,0.37567335,0.00000000
-5.33366683,1.26954179,1.04286393,0.15313632,0.27740342,0.00250163,0.37269645,0.00000000
-5.32766383,1.26062019,1.02290165,0.15067556,0.27543371,0.00259156,0.36833629,0.00000000
-5.32166083,1.24792175,0.99964367,0.14784570,0.27261898,0.00267937,0.36252801,0.00000000
-5.31565783,1.23127009,0.97315853,0.14463021,0.26895315,0.00276269,0.35525191,0.00000000
-5.30965483,1.21061670,0.94361451,0.14102543,0.26446679,0.00283929,0.34653211,0.00000000
-5.30365183,1.18604034,0.91127604,0.13704039,0.25922755,0.00290720,0.33643368,0.00000000
-5.29764882,1.15774205,0.87649658,0.13269619,0.25333900,0.00296467,0.32505846,0.00000000
-5.29164582,1.12603632,0.83970836,0.12802498,0.24693818,0.00301028,0.31253988,0.00000000
-5.28564282,1.09133866,0.80140928,0.12306865,0.24019175,0.00304291,0.29903698,0.00000000
-5.27963982,1.05415030,0.76214762,0.11787720,0.23329085,0.00306180,0.28472800,0.00000000
-5.27363682,1.01504044,0.72250503,0.11250698,0.22644500,0.00306652,0.26980383,0.00000000
-5.26763382,0.97462689,0.68307859,0.10701873,0.21987497,0.00305701,0.25446154,0.00000000
-5.26163082,0.93355570,0.64446249,0.10147568,0.21380515,0.00303353,0.23889826,0.00000000
-5.25562781,0.89248052,0.60723007,0.09594155,0.20845551,0.00299669,0.22330570,0.00000000
-5.24962481,0.85204233,0.57191691,0.09047869,0.20403343,0.00294737,0.20786527,0.00000000
-5.24362181,0.81285018,0.53900536,0.08514641,0.20072587,0.00288672,0.19274411,0.00000000
-5.23761881,0.77546354,0.50891127,0.07999938,0.19869195,0.00281611,0.17809202,0.00000000
-5.23161581,0.74037675,0.48197310,0.07508638,0.19805633,0.00273706,0.16403923,0.00000000
-5.22561281,0.70800599,0.45844388,0.07044919,0.19890370,0.00265121,0.15069519,0.00000000
-5.21960980,0.67867922,0.43848618,0.06612190,0.20127443,0.00256027,0.13814812,0.00000000
-5.21360680,0.65262924,0.42217023,0.06213037,0.20516175,0.00246591,0.12646539,0.00000000
-5.20760380,0.62999014,0.40947517,0.05849207,0.21051053,0.00236978,0.11569463,0.00000000
-5.20160080,0.61079726,0.40029341,0.05521619,0.21721765,0.00227341,0.10586544,0.00000000
-5.19559780,0.59499053,0.39443797,0.05230406,0.22513421,0.00217821,0.09699156,0.00000000
-5.18959480,0.58242125,0.39165241,0.04974976,0.23406936,0.00208539,0.08907353,0.00000000
-5.18359180,0.57286201,0.39162324,0.04754107,0.24379575,0.00199597,0.08210162,0.00000000
-5.17758879,0.56601943,0.39399428,0.04566054,0.25405643,0.00191077,0.07605899,0.00000000
-5.17158579,0.56154938,0.39838261,0.04408680,0.26457304,0.00183040,0.07092494,0.00000000
-5.16558279,0.55907408,0.40439545,0.04279595,0.27505492,0.00175525,0.06667827,0.00000000
-5.15957979,0.55820054,0.41164767,0.04176307,0.28520885,0.00168557,0.06330048,0.00000000
-5.15357679,0.55853967,0.41977901,0.04096369,0.29474920,0.00162141,0.06077886,0.00000000
-5.14757379,0.55972519,0.42847072,0.04037536,0.30340785,0.00156274,0.05910934,0.00000000
-5.14157079,0.56143172,0.43746061,0.03997895,0.31094370,0.00150945,0.05829892,0.00000000
-5.13556778,0.56339127,0.44655626,0.03975997,0.31715126,0.00146137,0.05836771,0.00000000
-5.12956478,0.56540718,0.45564549,0.03970958,0.32186804,0.00141837,0.05935034,0.00000000
-5.12356178,0.56736512,0.46470372,0.03982539,0.32498025,0.00138032,0.06129671,0.00000000
-5.11755878,0.56924029,0.47379766,0.04011192,0.32642681,0.00134718,0.06427198,0.00000000
-5.11155578,0.57110051,0.48308510,0.04058070,0.32620119,0.00131902,0.06835565,0.00000000
-5.10555278,0.57310490,0.49281037,0.04125007,0.32435120,0.00129600,0.07363978,0.00000000
-5.09954977,0.57549790,0.50329570,0.04214450,0.32097660,0.00127841,0.08022617,0.00000000
-5.09354677,0.57859884,0.51492827,0.04329358,0.31622466,0.00126663,0.08822256,0.00000000
-5.08754377,0.58278720,0.52814345,0.04473060,0.31028388,0.00126116,0.09773796,0.00000000
-5.08154077,0.58848425,0.54340462,0.04649083,0.30337602,0.00126257,0.10887700,0.00000000
-5.07553777,0.59613140,0.56118019,0.04860951,0.29574694,0.00127144,0.12173365,0.00000000
-5.06953477,0.60616645,0.58191872,0.05111961,0.28765655,0.00128836,0.13638433,0.00000000
-5.06353177,0.61899846,0.60602294,0.05404950,0.27936828,0.00131387,0.15288074,0.00000000
-5.05752876,0.63498247,0.63382397,0.05742054,0.27113866,0.00134842,0.17124270,0.00000000
-5.05152576,0.65439512,0.66555657,0.06124482,0.26320726,0.00139228,0.19145127,0.00000000
-5.04552276,0.67741240,0.70133692,0.06552304,0.25578756,0.00144555,0.21344259,0.00000000
-5.03951976,0.70409054,0.74114377,0.07024271,0.24905912,0.00150809,0.23710272,0.00000000
-5.03351676,0.73435119,0.78480424,0.07537677,0.24316125,0.00157949,0.26226399,0.00000000
-5.02751376,0.76797157,0.83198497,0.08088272,0.23818853,0.00165905,0.28870295,0.00000000
-5.02151076,0.80458054,0.88218960,0.08670231,0.23418828,0.00174577,0.31614046,0.00000000
-5.01550775,0.84366066,0.93476276,0.09276191,0.23116008,0.00183834,0.34424403,0.00000000
-5.00950475,0.88455679,0.98890099,0.09897353,0.22905723,0.00193520,0.37263236,0.00000000
-5.00350175,0.92649078,1.04367040,0.10523650,0.22779013,0.00203450,0.40088246,0.00000000
-4.99749875,0.96858210,1.09803052,0.11143981,0.22723136,0.00213420,0.42853879,0.00000000
-4.99149575,1.00987348,1.15086377,0.11746498,0.22722210,0.00223210,0.45512455,0.00000000
-4.98549275,1.04936074,1.20100934,0.12318945,0.22757976,0.00232589,0.48015456,0.00000000
-4.97948974,1.08602557,1.24730021,0.12849028,0.22810623,0.00241326,0.50314927,0.00000000
-4.97348674,1.11886984,1.28860173,0.13324801,0.22859661,0.00249193,0.52364948,0.00000000
-4.96748374,1.14695006,1.32385029,0.13735062,0.22884780,0.00255976,0.54123098,0.00000000
-4.96148074,1.16941036,1.35209015,0.14069732,0.22866676,0.00261480,0.55551854,0.00000000
-4.95547774,1.18551266,1.37250694,0.14320193,0.22787803,0.00265537,0.56619869,0.00000000
-4.94947474,1.19466258,1.38445634,0.14479599,0.22633020,0.00268010,0.57303048,0.00000000
-4.94347174,1.19643000,1.38748651,0.14543102,0.22390112,0.00268801,0.57585397,0.00000000
-4.93746873,1.19056342,1.38135344,0.14508026,0.22050167,0.00267849,0.57459579,0.00000000
-4.93146573,1.17699740,1.36602847,0.14373949,0.21607802,0.00265139,0.56927171,0.00000000
-4.92546273,1.15585300,1.34169774,0.14142707,0.21061232,0.00260693,0.55998588,0.00000000
-4.91945973,1.12743129,1.30875374,0.13818314,0.20412191,0.00254579,0.54692707,0.00000000
-4.91345673,1.09220028,1.26777944,0.13406807,0.19665717,0.00246899,0.53036174,0.00000000
-4.90745373,1.05077610,1.21952594,0.12916017,0.18829810,0.00237791,0.51062472,0.00000000
-4.90145073,1.00389944,1.16488467,0.12355285,0.17915003,0.00227420,0.48810747,0.00000000
-4.89544772,0.95240840,1.10485570,0.11735138,0.16933852,0.00215975,0.46324498,0.00000000
-4.88944472,0.89720910,1.04051355,0.11066925,0.15900388,0.00203660,0.43650150,0.00000000
-4.88344172,0.83924542,0.97297210,0.10362458,0.14829546,0.00190688,0.40835604,0.00000000
-4.87743872,0.77946919,0.90335022,0.09633641,0.13736609,0.00177275,0.37928810,0.00000000
-4.87143572,0.71881201,0.83273934,0.08892131,0.12636675,0.00163634,0.34976426,0.00000000
-4.86543272,0.65815987,0.76217440,0.08149024,0.11544188,0.00149967,0.32022618,0.00000000
-4.85942971,0.59833137,0.69260889,0.07414588,0.10472525,0.00136460,0.29108026,0.00000000
-4.85342671,0.54006006,0.62489499,0.06698042,0.09433673,0.00123282,0.26268948,0.00000000
-4.84742371,0.48398145,0.55976887,0.06007398,0.08437980,0.00110581,0.23536732,0.00000000
-4.84142071,0.43062464,0.49784150,0.05349352,0.07494004,0.00098478,0.20937405,0.00000000
-4.83541771,0.38040849,0.43959466,0.04729237,0.06608431,0.00087071,0.18491515,0.00000000
-4.82941471,0.33364210,0.38538192,0.04151023,0.05786087,0.00076435,0.16214174,0.00000000
-4.82341171,0.29052885,0.33543377,0.03617367,0.05030000,0.00066616,0.14115286,0.00000000
-4.81740870,0.25117374,0.28986639,0.03129701,0.04341531,0.00057643,0.12199917,0.00000000
-4.81140570,0.21559306,0.24869316,0.02688347,0.03720540,0.00049520,0.10468787,0.00000000
-4.80540270,0.18372576,0.21183814,0.02292661,0.03165586,0.00042237,0.08918832,0.00000000
-4.79939970,0.15544597,0.17915062,0.01941180,0.02674146,0.00035766,0.07543826,0.00000000
-4.79339670,0.13057573,0.15042014,0.01631786,0.02242832,0.00030070,0.06335010,0.00000000
-4.78739370,0.10889768,0.12539114,0.01361857,0.01867617,0.00025099,0.05281715,0.00000000
-4.78139070,0.09016702,0.10377691,0.01128421,0.01544033,0.00020800,0.04371944,0.00000000
-4.77538769,0.07412239,0.08527221,0.00928285,0.01267368,0.00017113,0.03592909,0.00000000
-4.76938469,0.06049559,0.06956442,0.00758163,0.01032822,0.00013978,0.02931499,0.00000000
-4.76338169,0.04901970,0.05634300,0.00614773,0.00835651,0.00011336,0.02374683,0.00000000
-4.75737869,0.03943579,0.04530713,0.00494923,0.00671277,0.00009127,0.01909828,0.00000000
-4.75137569,0.03149810,0.03617163,0.00395579,0.00535375,0.00007296,0.01524952,0.00000000
-4.74537269,0.02497779,0.02867130,0.00313907,0.00423935,0.00005791,0.01208908,0.00000000
-4.73936968,0.01966542,0.02256366,0.00247312,0.00333299,0.00004563,0.00951500,0.00000000
-4.73336668,0.01537233,0.01763052,0.00193450,0.00260186,0.00003569,0.00743548,0.00000000
-4.72736368,0.01193104,0.01367838,0.00150239,0.00201691,0.00002772,0.00576908,0.00000000
-4.72136068,0.00919493,0.01053799,0.00115853,0.00155281,0.00002138,0.00444452,0.00000000
-4.71535768,0.00703734,0.00806332,0.00088711,0.00118777,0.00001637,0.00340027,0.00000000
-4.70935468,0.00535023,0.00612995,0.00067463,0.00090327,0.00001244,0.00258385,0.00000000
-4.70335168,0.00404263,0.00463327,0.00050972,0.00068383,0.00000939,0.00195105,0.00000000
-4.69734867,0.00303891,0.00348650,0.00038287,0.00051668,0.00000704,0.00146513,0.00000000
-4.69134567,0.00227709,0.00261872,0.00028628,0.00039148,0.00000524,0.00109595,0.00000000
-4.68534267,0.00170714,0.00197293,0.00021363,0.00030007,0.00000388,0.00081914,0.00000000
-4.67933967,0.00128944,0.00150432,0.00015987,0.00023619,0.00000286,0.00061530,0.00000000
-4.67333667,0.00099340,0.00117872,0.00012105,0.00019530,0.00000210,0.00046938,0.00000000
-4.66733367,0.00079627,0.00097130,0.00009417,0.00017446,0.00000154,0.00037003,0.00000000
-4.66133067,0.00068223,0.00086554,0.00007707,0.00017213,0.00000114,0.00030913,0.00000000
-4.65532766,0.00064160,0.00085250,0.00006829,0.00018822,0.00000087,0.00028138,0.00000000
-4.64932466,0.00067041,0.00093037,0.00006702,0.00022403,0.00000069,0.00028406,0.00000000
-4.64332166,0.00077012,0.00110431,0.00007309,0.00028236,0.00000060,0.00031680,0.00000000
-4.63731866,0.00094759,0.00138657,0.00008685,0.00036758,0.00000057,0.00038155,0.00000000
-4.63131566,0.00121535,0.00179692,0.00010930,0.00048583,0.00000061,0.00048259,0.00000000
-4.62531266,0.00159196,0.00236326,0.00014204,0.00064528,0.00000071,0.00062663,0.00000000
-4.61930965,0.00210266,0.00312260,0.00018735,0.00085633,0.00000089,0.00082301,0.00000000
-4.61330665,0.00278020,0.00412211,0.00024828,0.00113203,0.00000116,0.00108400,0.00000000
-4.60730365,0.00366581,0.00542045,0.00032875,0.00148835,0.00000154,0.00142507,0.00000000
-4.60130065,0.00481032,0.00708919,0.00043365,0.00194461,0.00000204,0.00186538,0.00000000
-4.59529765,0.00627535,0.00921430,0.00056901,0.00252382,0.00000272,0.00242809,0.00000000
-4.58929465,0.00813459,0.01189761,0.00074211,0.00325310,0.00000360,0.00314088,0.00000000
-4.58329165,0.01047499,0.01525819,0.00096168,0.00416392,0.00000475,0.00403635,0.00000000
-4.57728864,0.01339794,0.01943352,0.00123799,0.00529242,0.00000622,0.00515239,0.00000000
-4.57128564,0.01702023,0.02458032,0.00158305,0.00667952,0.00000810,0.00653253,0.00000000
-4.56528264,0.02147471,0.03087488,0.00201069,0.00837093,0.00001049,0.00822615,0.00000000
-4.55927964,0.02691061,0.03851281,0.00253668,0.01041698,0.00001348,0.01028849,0.00000000
-4.55327664,0.03349330,0.04770802,0.00317875,0.01287223,0.00001722,0.01278060,0.00000000
-4.54727364,0.04140350,0.05869077,0.00395660,0.01579487,0.00002186,0.01576895,0.00000000
-4.54127064,0.05083573,0.07170475,0.00489179,0.01924574,0.00002755,0.01932477,0.00000000
-4.53526763,0.06199589,0.08700298,0.00600761,0.02328724,0.00003451,0.02352318,0.00000000
-4.52926463,0.07509804,0.10484261,0.00732877,0.02798175,0.00004295,0.02844190,0.00000000
-4.52326163,0.09036013,0.12547847,0.00888106,0.03338991,0.00005310,0.03415965,0.00000000
-4.51725863,0.10799889,0.14915554,0.01069084,0.03956855,0.00006523,0.04075422,0.00000000
-4.51125563,0.12822367,0.17610044,0.01278443,0.04656849,0.00007962,0.04830019,0.00000000
-4.50525263,0.15122962,0.20651209,0.01518741,0.05443212,0.00009656,0.05686639,0.00000000
-4.49924962,0.17719009,0.24055190,0.01792379,0.06319095,0.00011638,0.06651314,0.00000000
-4.49324662,0.20624871,0.27833378,0.02101508,0.07286326,0.00013937,0.07728925,0.00000000
-4.48724362,0.23851116,0.31991445,0.02447932,0.08345190,0.00016587,0.08922912,0.00000000
-4.48124062,0.27403723,0.36528447,0.02833009,0.09494230,0.00019619,0.10234978,0.00000000
-4.47523762,0.31283336,0.41436051,0.03257546,0.10730111,0.00023062,0.11664819,0.00000000
-4.46923462,0.35484611,0.46697944,0.03721710,0.12047521,0.00026944,0.13209887,0.00000000
-4.46323162,0.39995696,0.52289455,0.04224933,0.13439154,0.00031289,0.14865207,0.00000000
-4.45722861,0.44797885,0.58177462,0.04765848,0.14895764,0.00036117,0.16623246,0.00000000
-4.45122561,0.49865481,0.64320585,0.05342232,0.16406306,0.00041443,0.18473871,0.00000000
-4.44522261,0.55165897,0.70669723,0.05950981,0.17958156,0.00047277,0.20404387,0.00000000
-4.43921961,0.60660012,0.77168917,0.06588108,0.19537426,0.00053619,0.22399672,0.00000000
-4.43321661,0.66302813,0.83756551,0.07248772,0.21129345,0.00060465,0.24442417,0.00000000
-4.42721361,0.72044288,0.90366863,0.07927351,0.22718712,0.00067801,0.26513462,0.00000000
-4.42121061,0.77830594,0.96931723,0.08617531,0.24290399,0.00075607,0.28592235,0.00000000
-4.41520760,0.83605449,1.03382628,0.09312443,0.25829875,0.00083852,0.30657276,0.00000000
-4.40920460,0.89311712,1.09652839,0.10004824,0.27323747,0.00092499,0.32686840,0.00000000
-4.40320160,0.94893112,1.15679580,0.10687206,0.28760273,0.00101504,0.34659560,0.00000000
-4.39719860,1.00296050,1.21406211,0.11352121,0.30129838,0.00110817,0.36555143,0.00000000
-4.39119560,1.05471410,1.26784285,0.11992329,0.31425357,0.00120379,0.38355082,0.00000000
-4.38519260,1.10376315,1.31775379,0.12601037,0.32642587,0.00130132,0.40043346,0.00000000
-4.37918959,1.14975739,1.36352647,0.13172130,0.33780331,0.00140012,0.41607034,0.00000000
-4.37318659,1.19243916,1.40501981,0.13700377,0.34840520,0.00149956,0.43036948,0.00000000
-4.36718359,1.23165476,1.44222752,0.14181616,0.35828165,0.00159901,0.44328069,0.00000000
-4.36118059,1.26736259,1.47528071,0.14612917,0.36751174,0.00169788,0.45479907,0.00000000
-4.35517759,1.29963758,1.50444545,0.14992697,0.37620045,0.00179561,0.46496704,0.00000000
-4.34917459,1.32867166,1.53011552,0.15320799,0.38447453,0.00189173,0.47387477,0.00000000
-4.34317159,1.35477031,1.55280025,0.15598514,0.39247726,0.00198584,0.48165885,0.00000000
-4.33716858,1.37834502,1.57310821,0.15828566,0.40036266,0.00207766,0.48849934,0.00000000
-4.33116558,1.39990216,1.59172711,0.16015033,0.40828910,0.00216702,0.49461500,0.00000000
-4.32516258,1.42002855,1.60940101,0.16163235,0.41641282,0.00225386,0.50025713,0.00000000
-4.31915958,1.43937429,1.62690555,0.16279567,0.42488158,0.00233831,0.50570198,0.00000000
-4.31315658,1.45863362,1.64502229,0.16371304,0.43382868,0.00242062,0.51124220,0.00000000
-4.30715358,1.47852452,1.66451341,0.16446375,0.44336778,0.00250121,0.51717752,0.00000000
