energy_ev,total_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-5.72986493,3.36385744,0.00641976,1.14249077,3.08169601,0.95995532,0.75750986,0.00000000
-5.72386193,3.33833043,0.00670650,1.11766662,3.02946494,0.95993001,0.76548610,0.00000000
-5.71785893,3.30930255,0.00699688,1.09153558,2.97326257,0.95933834,0.77260050,0.00000000
-5.71185593,3.27726110,0.00728445,1.06438962,2.91379585,0.95828256,0.77885957,0.00000000
-5.70585293,3.24261859,0.00756286,1.03649983,2.85172495,0.95682873,0.78425389,0.00000000
-5.69984992,3.20569073,0.00782590,1.00810905,2.78763983,0.95500054,0.78875266,0.00000000
-5.69384692,3.16668122,0.00806767,0.97942621,2.72204168,0.95277565,0.79230010,0.00000000
-5.68784392,3.12567411,0.00828261,0.95062272,2.65533031,0.95008487,0.79481405,0.00000000
-5.68184092,3.08263424,0.00846567,0.92183101,2.58779796,0.94681416,0.79618669,0.00000000
-5.67583792,3.03741548,0.00861239,0.89314522,2.51962963,0.94280948,0.79628742,0.00000000
-5.66983492,2.98977640,0.00871898,0.86462405,2.45090991,0.93788414,0.79496779,0.00000000
-5.66383192,2.93940246,0.00878243,0.83629539,2.38163560,0.93182846,0.79206812,0.00000000
-5.65782891,2.88593322,0.00880054,0.80816251,2.31173315,0.92442104,0.78742548,0.00000000
-5.65182591,2.82899325,0.00877200,0.78021132,2.24107999,0.91544132,0.78088265,0.00000000
-5.64582291,2.76822489,0.00869644,0.75241829,2.16952826,0.90468257,0.77229752,0.00000000
-5.63981991,2.70332108,0.00857436,0.72475850,2.09692954,0.89196483,0.76155251,0.00000000
-5.63381691,2.63405652,0.00840719,0.69721331,2.02315928,0.87714707,0.74856343,0.00000000
-5.62781391,2.56031548,0.00819723,0.66977735,1.94813955,0.86013802,0.73328746,0.00000000
-5.62181091,2.48211494,0.00794756,0.64246418,1.87185896,0.84090513,0.71572975,0.00000000
-5.61580790,2.39962188,0.00766200,0.61531064,1.79438876,0.81948130,0.69594835,0.00000000
-5.60980490,2.31316385,0.00734499,0.58837941,1.71589455,0.79596895,0.67405725,0.00000000
-5.60380190,2.22323268,0.00700151,0.56175979,1.63664301,0.77054150,0.65022753,0.00000000
-5.59779890,2.13048089,0.00663691,0.53556676,1.55700378,0.74344204,0.62468630,0.00000000
-5.59179590,2.03571158,0.00625683,0.50993831,1.47744634,0.71497938,0.59771386,0.00000000
-5.58579290,1.93986207,0.00586706,0.48503130,1.39853250,0.68552174,0.56963899,0.00000000
-5.57978989,1.84398249,0.00547342,0.46101608,1.32090505,0.65548836,0.54083273,0.00000000
-5.57378689,1.74921021,0.00508166,0.43807029,1.24527321,0.62533948,0.51170093,0.00000000
-5.56778389,1.65674164,0.00469733,0.41637204,1.17239580,0.59556519,0.48267591,0.00000000
-5.56178089,1.56780247,0.00432570,0.39609299,1.10306303,0.56667351,0.45420754,0.00000000
-5.55577789,1.48361772,0.00397171,0.37739168,1.03807756,0.53917838,0.42675416,0.00000000
-5.54977489,1.40538284,0.00363989,0.36040729,0.97823583,0.51358777,0.40077358,0.00000000
-5.54377189,1.33423677,0.00333429,0.34525440,0.92431011,0.49039255,0.37671453,0.00000000
-5.53776888,1.27123783,0.00305851,0.33201870,0.87703191,0.47005625,0.35500864,0.00000000
-5.53176588,1.21734305,0.00281564,0.32075402,0.83707698,0.45300604,0.33606333,0.00000000
-5.52576288,1.17339131,0.00260828,0.31148062,0.80505230,0.43962507,0.32025544,0.00000000
-5.51975988,1.14009033,0.00243852,0.30418493,0.78148486,0.43024630,0.30792594,0.00000000
-5.51375688,1.11800765,0.00230798,0.29882046,0.76681242,0.42514772,0.29937551,0.00000000
-5.50775388,1.10756514,0.00221784,0.29531004,0.76137601,0.42454907,0.29486101,0.00000000
-5.50175088,1.10903700,0.00216882,0.29354895,0.76541404,0.42860981,0.29459289,0.00000000
-5.49574787,1.12255059,0.00216122,0.29340898,0.77905779,0.43742840,0.29873327,0.00000000
-5.48974487,1.14808993,0.00219495,0.29474307,0.80232830,0.45104271,0.30739492,0.00000000
-5.48374187,1.18550135,0.00226954,0.29739029,0.83513434,0.46943139,0.32064077,0.00000000
-5.47773887,1.23450111,0.00238416,0.30118105,0.87727171,0.49251631,0.33848419,0.00000000
-5.47173587,1.29468451,0.00253763,0.30594221,0.92842383,0.52016581,0.36088993,0.00000000
-5.46573287,1.36553669,0.00272843,0.31150194,0.98816365,0.55219884,0.38777569,0.00000000
-5.45972986,1.44644457,0.00295475,0.31769422,1.05595742,0.58838996,0.41901450,0.00000000
-5.45372686,1.53671018,0.00321444,0.32436278,1.13117014,0.62847504,0.45443776,0.00000000
-5.44772386,1.63556511,0.00350511,0.33136448,1.21307320,0.67215775,0.49383903,0.00000000
-5.44172086,1.74218591,0.00382406,0.33857189,1.30085422,0.71911666,0.53697854,0.00000000
-5.43571786,1.85571039,0.00416840,0.34587528,1.39362917,0.76901285,0.58358841,0.00000000
-5.42971486,1.97525422,0.00453499,0.35318382,1.49045664,0.82149771,0.63337820,0.00000000
-5.42371186,2.09992761,0.00492056,0.36042608,1.59035406,0.87622089,0.68604100,0.00000000
-5.41770885,2.22885126,0.00532166,0.36754981,1.69231545,0.93283777,0.74125936,0.00000000
-5.41170585,2.36117101,0.00573479,0.37452112,1.79533001,0.99101631,0.79871112,0.00000000
-5.40570285,2.49607028,0.00615635,0.38132296,1.89840095,1.05044269,0.85807456,0.00000000
-5.39969985,2.63277958,0.00658275,0.38795319,2.00056364,1.11082552,0.91903259,0.00000000
-5.39369685,2.77058223,0.00701043,0.39442198,2.10090223,1.17189797,0.98127571,0.00000000
-5.38769385,2.90881566,0.00743586,0.40074895,2.19856384,1.23341776,1.04450329,0.00000000
-5.38169085,3.04686797,0.00785561,0.40695988,2.29276963,1.29516471,1.10842309,0.00000000
-5.37568784,3.18416939,0.00826635,0.41308319,2.38282201,1.35693576,1.17274889,0.00000000
-5.36968484,3.32017901,0.00866485,0.41914633,2.46810770,1.41853766,1.23719622,0.00000000
-5.36368184,3.45436731,0.00904801,0.42517209,2.54809649,1.47977766,1.30147652,0.00000000
-5.35767884,3.58619539,0.00941282,0.43117509,2.62233588,1.54045253,1.36528997,0.00000000
-5.35167584,3.71509234,0.00975641,0.43715847,2.69044203,1.60033691,1.42831754,0.00000000
-5.34567284,3.84043237,0.01007601,0.44311106,2.75208794,1.65917148,1.49021294,0.00000000
-5.33966983,3.96151359,0.01036894,0.44900504,2.80698970,1.71665214,1.55059526,0.00000000
-5.33366683,4.07754039,0.01063262,0.45479441,2.85489222,1.77242109,1.60904301,0.00000000
-5.32766383,4.18761149,0.01086458,0.46041416,2.89555547,1.82606070,1.66509034,0.00000000
-5.32166083,4.29071534,0.01106249,0.46578049,2.92874284,1.87709123,1.71822631,0.00000000
-5.31565783,4.38573425,0.01122415,0.47079200,2.95421246,1.92497283,1.76789767,0.00000000
-5.30965483,4.47145845,0.01134759,0.47533189,2.97171280,1.96911249,1.81351553,0.00000000
-5.30365183,4.54661025,0.01143107,0.47927119,2.98098288,2.00887609,1.85446624,0.00000000
-5.29764882,4.60987803,0.01147321,0.48247291,2.98175779,2.04360521,1.89012623,0.00000000
-5.29164582,4.65995934,0.01147301,0.48479702,2.97377914,2.07263853,1.91988052,0.00000000
-5.28564282,4.69561112,0.01143002,0.48610599,2.95681016,2.09533672,1.94314416,0.00000000
-5.27963982,4.71570509,0.01134434,0.48627073,2.93065458,2.11110994,1.95938573,0.00000000
-5.27363682,4.71928545,0.01121679,0.48517670,2.89517801,2.11944643,1.96815186,0.00000000
-5.26763382,4.70562584,0.01104896,0.48272976,2.85033056,2.11994085,1.96909129,0.00000000
-5.26163082,4.67428229,0.01084330,0.47886158,2.79616898,2.11232075,1.96197734,0.00000000
-5.25562781,4.62513917,0.01060315,0.47353427,2.73287678,2.09646951,1.94672740,0.00000000
-5.24962481,4.55844498,0.01033282,0.46674401,2.66078076,2.07244456,1.92341818,0.00000000
-5.24362181,4.47483568,0.01003760,0.45852332,2.58036268,2.04048943,1.89229571,0.00000000
-5.23761881,4.37534362,0.00972371,0.44894201,2.49226488,2.00103882,1.85377933,0.00000000
-5.23161581,4.26139093,0.00939831,0.43810650,2.39728921,1.95471617,1.80845914,0.00000000
-5.22561281,4.13476702,0.00906942,0.42615772,2.29638898,1.90232337,1.75708670,0.00000000
-5.21960980,3.99759070,0.00874584,0.41326734,2.19065399,1.84482299,1.70055931,0.00000000
-5.21360680,3.85225809,0.00843704,0.39963286,2.08128923,1.78331352,1.63989822,0.00000000
-5.20760380,3.70137849,0.00815303,0.38547135,1.96958800,1.71899861,1.57622177,0.00000000
-5.20160080,3.54770064,0.00790419,0.37101252,1.85690085,1.65315154,1.51071437,0.00000000
-5.19559780,3.39403253,0.00770119,0.35649108,1.74460154,1.58707636,1.44459272,0.00000000
-5.18959480,3.24315795,0.00755472,0.34213895,1.63405167,1.52206741,1.37907063,0.00000000
-5.18359180,3.09775331,0.00747539,0.32817767,1.52656550,1.45936872,1.31532377,0.00000000
-5.17758879,2.96030804,0.00747352,0.31481121,1.42337647,1.40013507,1.25445595,0.00000000
-5.17158579,2.83305148,0.00755894,0.30221958,1.32560669,1.34539622,1.19746792,0.00000000
-5.16558279,2.71788922,0.00774082,0.29055360,1.23424061,1.29602561,1.14523015,0.00000000
-5.15957979,2.61635089,0.00802745,0.27993079,1.15010370,1.25271468,1.09846021,0.00000000
-5.15357679,2.52955110,0.00842606,0.27043273,1.07384666,1.21595377,1.05770569,0.00000000
-5.14757379,2.45816467,0.00894257,0.26210393,1.00593549,1.18602004,1.02333279,0.00000000
-5.14157079,2.40241642,0.00958145,0.25495204,0.94664745,1.16297280,0.99552110,0.00000000
-5.13556778,2.36208558,0.01034543,0.24894949,0.89607251,1.14665618,0.97426425,0.00000000
-5.12956478,2.33652401,0.01123532,0.24403637,0.85412006,1.13670889,0.95937618,0.00000000
-5.12356178,2.32468725,0.01224983,0.24012427,0.82052998,1.13258054,0.95050277,0.00000000
-5.11755878,2.32517674,0.01338534,0.23710105,0.79488771,1.13355378,0.94713789,0.00000000
-5.11155578,2.33629162,0.01463575,0.23483606,0.77664216,1.13877131,0.94864345,0.00000000
-5.10555278,2.35608795,0.01599235,0.23318570,0.76512608,1.14726683,0.95427248,0.00000000
-5.09954977,2.38244333,0.01744373,0.23199913,0.75957781,1.15799868,0.96319438,0.00000000
-5.09354677,2.41312465,0.01897575,0.23112370,0.75916397,1.16988500,0.97452169,0.00000000
-5.08754377,2.44585700,0.02057158,0.23041012,0.76300246,1.18183934,0.98733726,0.00000000
-5.08154077,2.47839143,0.02221185,0.22971714,0.77018507,1.19280541,1.00072130,0.00000000
-5.07553777,2.50856984,0.02387482,0.22891555,0.77979961,1.20178996,1.01377743,0.00000000
-5.06953477,2.53438523,0.02553674,0.22789160,0.79095091,1.20789278,1.02565710,0.00000000
-5.06353177,2.55403559,0.02717220,0.22654960,0.80278057,1.21033302,1.03558181,0.00000000
-5.05752876,2.56597049,0.02875469,0.22481400,0.81448524,1.20847094,1.04286274,0.00000000
-5.05152576,2.56892903,0.03025715,0.22263061,0.82533313,1.20182482,1.04691716,0.00000000
-5.04552276,2.56196873,0.03165263,0.21996739,0.83467874,1.19008244,1.04728163,0.00000000
-5.03951976,2.54448468,0.03291498,0.21681460,0.84197547,1.17310717,1.04362155,0.00000000
-5.03351676,2.51621907,0.03401960,0.21318459,0.84678610,1.15093859,1.03573706,0.00000000
-5.02751376,2.47726109,0.03494416,0.20911108,0.84879090,1.12378792,1.02356534,0.00000000
-5.02151076,2.42803773,0.03566925,0.20464824,0.84779325,1.09202877,1.00717928,0.00000000
-5.01550775,2.36929609,0.03617906,0.19986944,0.84372270,1.05618360,0.98678272,0.00000000
-5.00950475,2.30207821,0.03646190,0.19486567,0.83663518,1.01690662,0.96270266,0.00000000
-5.00350175,2.22768922,0.03651057,0.18974389,0.82671053,0.97496403,0.93537850,0.00000000
-4.99749875,2.14766034,0.03632272,0.18462497,0.81424707,0.93121218,0.90534891,0.00000000
-4.99149575,2.06370763,0.03590086,0.17964151,0.79965348,0.88657462,0.87323662,0.00000000
-4.98549275,1.97768799,0.03525242,0.17493531,0.78343788,0.84201875,0.83973164,0.00000000
-4.97948974,1.89155356,0.03438947,0.17065465,0.76619446,0.79853280,0.80557337,0.00000000
-4.97348674,1.80730578,0.03332840,0.16695122,0.74858775,0.75710375,0.77153205,0.00000000
-4.96748374,1.72695002,0.03208936,0.16397684,0.73133501,0.71869673,0.73839002,0.00000000
-4.96148074,1.65245211,0.03069574,0.16187991,0.71518704,0.68423615,0.70692328,0.00000000
-4.95547774,1.58569713,0.02917335,0.16080167,0.70090796,0.65458902,0.67788373,0.00000000
-4.94947474,1.52845156,0.02754976,0.16087237,0.68925433,0.63055042,0.65198243,0.00000000
-4.94347174,1.48232904,0.02585343,0.16220739,0.68095439,0.61283109,0.62987431,0.00000000
-4.93746873,1.44876027,0.02411300,0.16490348,0.67668774,0.60204730,0.61214453,0.00000000
-4.93146573,1.42896728,0.02235653,0.16903528,0.67706622,0.59871257,0.59929674,0.00000000
-4.92546273,1.42394220,0.02061086,0.17465209,0.68261648,0.60323123,0.59174355,0.00000000
-4.91945973,1.43443074,0.01890103,0.18177535,0.69376473,0.61589356,0.58979907,0.00000000
-4.91345673,1.46092018,0.01724986,0.19039668,0.71082418,0.63687228,0.59367397,0.00000000
-4.90745373,1.50363209,0.01567762,0.20047674,0.73398555,0.66622034,0.60347274,0.00000000
-4.90145073,1.56251955,0.01420180,0.21194506,0.76331102,0.70386979,0.61919347,0.00000000
-4.89544772,1.63726892,0.01283713,0.22470086,0.79873172,0.74963170,0.64072979,0.00000000
-4.88944472,1.72730601,0.01159551,0.23861479,0.84004896,0.80319722,0.66787509,0.00000000
-4.88344172,1.83180658,0.01048626,0.25353186,0.88693926,0.86413982,0.70032890,0.00000000
-4.87743872,1.94971107,0.00951628,0.26927516,0.93896283,0.93191880,0.73770497,0.00000000
-4.87143572,2.07974340,0.00869036,0.28565058,0.99557552,1.00588433,0.77954122,0.00000000
-4.86543272,2.22043357,0.00801149,0.30245211,1.05614368,1.08528414,0.82531097,0.00000000
-4.85942971,2.37014395,0.00748121,0.31946769,1.11996149,1.16927209,0.87443535,0.00000000
-4.85342671,2.52709867,0.00709990,0.33648537,1.18627026,1.25691875,0.92629644,0.00000000
-4.84742371,2.68941583,0.00686707,0.35329942,1.25427882,1.34722404,0.98025092,0.00000000
-4.84142071,2.85514190,0.00678164,0.36971622,1.32318452,1.43913202,1.03564368,0.00000000
-4.83541771,3.02228753,0.00684203,0.38555965,1.39219382,1.53154761,1.09182110,0.00000000
-4.82941471,3.18886407,0.00704630,0.40067571,1.46054183,1.62335512,1.14814368,0.00000000
-4.82341171,3.35291978,0.00739219,0.41493614,1.52750991,1.71343816,1.20399745,0.00000000
-4.81740870,3.51257486,0.00787699,0.42824093,1.59244083,1.80070043,1.25880396,0.00000000
-4.81140570,3.66605413,0.00849748,0.44051949,1.65475058,1.88408692,1.31202858,0.00000000
-4.80540270,3.81171645,0.00924966,0.45173050,1.71393670,1.96260468,1.36318667,0.00000000
-4.79939970,3.94807981,0.01012859,0.46186045,1.76958254,2.03534243,1.41184771,0.00000000
-4.79339670,4.07384135,0.01112803,0.47092085,1.82135752,2.10148840,1.45763706,0.00000000
-4.78739370,4.18789150,0.01224025,0.47894437,1.86901340,2.16034548,1.50023558,0.00000000
-4.78139070,4.28932187,0.01345569,0.48598002,1.91237684,2.21134302,1.53937713,0.00000000
-4.77538769,4.37742664,0.01476279,0.49208766,1.95133884,2.25404488,1.57484415,0.00000000
-4.76938469,4.45169764,0.01614779,0.49733212,1.98584164,2.28815324,1.60646177,0.00000000
-4.76338169,4.51181347,0.01759467,0.50177726,2.01586399,2.31350803,1.63409072,0.00000000
-4.75737869,4.55762346,0.01908515,0.50548025,2.04140568,2.33008192,1.65761973,0.00000000
-4.75137569,4.58912757,0.02059881,0.50848648,2.06247236,2.33797144,1.67695767,0.00000000
-4.74537269,4.60645334,0.02211332,0.51082528,2.07906170,2.33738435,1.69202630,0.00000000
-4.73936968,4.60983147,0.02360484,0.51250671,2.09115163,2.32862429,1.70275390,0.00000000
-4.73336668,4.59957155,0.02504841,0.51351968,2.09869175,2.31207336,1.70907041,0.00000000
-4.72736368,4.57603929,0.02641857,0.51383143,2.10159823,2.28817380,1.71090436,0.00000000
-4.72136068,4.53963676,0.02768999,0.51338849,2.09975294,2.25740953,1.70818199,0.00000000
-4.71535768,4.49078684,0.02883813,0.51211898,2.09300657,2.22028880,1.70082858,0.00000000
-4.70935468,4.42992247,0.02983997,0.50993626,2.08118601,2.17732865,1.68877200,0.00000000
-4.70335168,4.35748151,0.03067473,0.50674358,2.06410526,2.12904207,1.67194838,0.00000000
-4.69734867,4.27390702,0.03132452,0.50243965,2.04157953,2.07592829,1.65030938,0.00000000
-4.69134567,4.17965273,0.03177492,0.49692473,2.01344139,2.01846655,1.62383084,0.00000000
-4.68534267,4.07519298,0.03201549,0.49010691,1.97955822,1.95711349,1.59252202,0.00000000
-4.67933967,3.96103598,0.03204013,0.48190830,1.93984971,1.89230376,1.55643490,0.00000000
-4.67333667,3.83773907,0.03184727,0.47227070,1.89430434,1.82445359,1.51567286,0.00000000
-4.66733367,3.70592452,0.03143995,0.46116057,1.84299374,1.75396669,1.47039805,0.00000000
-4.66133067,3.56629429,0.03082571,0.44857294,1.78608408,1.68124155,1.42083689,0.00000000
-4.65532766,3.41964224,0.03001633,0.43453408,1.72384358,1.60667957,1.36728322,0.00000000
-4.64932466,3.26686254,0.02902744,0.41910282,1.65664569,1.53069285,1.31009876,0.00000000
-4.64332166,3.10895324,0.02787798,0.40237045,1.58496768,1.45371113,1.24971067,0.00000000
-4.63731866,2.94701423,0.02658958,0.38445924,1.50938453,1.37618693,1.18660620,0.00000000
-4.63131566,2.78223938,0.02518585,0.36551960,1.43055849,1.29859857,1.12132469,0.00000000
-4.62531266,2.61590284,0.02369165,0.34572620,1.34922474,1.22145045,1.05444710,0.00000000
-4.61930965,2.44934015,0.02213238,0.32527301,1.26617385,1.14527068,0.98658367,0.00000000
-4.61330665,2.28392471,0.02053320,0.30436784,1.18223200,1.07060589,0.91836019,0.00000000
-4.60730365,2.12104095,0.01891843,0.28322636,1.09823979,0.99801356,0.85040365,0.00000000
-4.60130065,1.96205536,0.01731090,0.26206606,1.01503071,0.92805229,0.78332771,0.00000000
-4.59529765,1.80828674,0.01573151,0.24110041,0.93341025,0.86127038,0.71771893,0.00000000
-4.58929465,1.66097719,0.01419879,0.22053338,0.85413646,0.79819353,0.65412412,0.00000000
-4.58329165,1.52126504,0.01272867,0.20055465,0.77790285,0.73931215,0.59303946,0.00000000
-4.57728864,1.39016096,0.01133430,0.18133557,0.70532411,0.68506901,0.53490165,0.00000000
-4.57128564,1.26852825,0.01002597,0.16302608,0.63692518,0.63584792,0.48008160,0.00000000
-4.56528264,1.15706790,0.00881123,0.14575257,0.57313381,0.59196383,0.42888040,0.00000000
-4.55927964,1.05630905,0.00769496,0.12961677,0.51427672,0.55365504,0.38152798,0.00000000
-4.55327664,0.96660487,0.00667959,0.11469551,0.46057925,0.52107767,0.33818401,0.00000000
-4.54727364,0.88813392,0.00576540,0.10104138,0.41216816,0.49430283,0.29894094,0.00000000
-4.54127064,0.82090652,0.00495077,0.08868408,0.36907720,0.47331642,0.26382882,0.00000000
-4.53526763,0.76477578,0.00423251,0.07763239,0.33125506,0.45802180,0.23282153,0.00000000
-4.52926463,0.71945262,0.00360621,0.06787652,0.29857509,0.44824501,0.20584392,0.00000000
-4.52326163,0.68452388,0.00306652,0.05939076,0.27084621,0.44374251,0.18277959,0.00000000
-4.51725863,0.65947291,0.00260743,0.05213624,0.24782460,0.44421105,0.16347869,0.00000000
-4.51125563,0.64370164,0.00222259,0.04606359,0.22922556,0.44929940,0.14776555,0.00000000
-4.50525263,0.63655336,0.00190548,0.04111552,0.21473512,0.45862145,0.13544577,0.00000000
-4.49924962,0.63733545,0.00164961,0.03722908,0.20402102,0.47177020,0.12631241,0.00000000
-4.49324662,0.64534122,0.00144871,0.03433769,0.19674281,0.48833229,0.12015135,0.00000000
-4.48724362,0.65987033,0.00129677,0.03237270,0.19256076,0.50790230,0.11674547,0.00000000
-4.48124062,0.68024719,0.00118820,0.03126461,0.19114345,0.53009658,0.11587776,0.00000000
-4.47523762,0.70583686,0.00111781,0.03094400,0.19217406,0.55456585,0.11733346,0.00000000
-4.46923462,0.73605810,0.00108084,0.03134205,0.19535516,0.58100633,0.12090119,0.00000000
-4.46323162,0.77039342,0.00107297,0.03239081,0.20041224,0.60916883,0.12637331,0.00000000
-4.45722861,0.80839588,0.00109030,0.03402329,0.20709595,0.63886545,0.13354580,0.00000000
-4.45122561,0.84969273,0.00112928,0.03617336,0.21518322,0.66997380,0.14221761,0.00000000
-4.44522261,0.89398599,0.00118672,0.03877570,0.22447734,0.70243833,0.15219001,0.00000000
-4.43921961,0.94105001,0.00125971,0.04176559,0.23480733,0.73626892,0.16326588,0.00000000
-4.43321661,0.99072656,0.00134559,0.04507896,0.24602657,0.77153665,0.17524931,0.00000000
-4.42721361,1.04291744,0.00144190,0.04865238,0.25801096,0.80836697,0.18794557,0.00000000
-4.42121061,1.09757542,0.00154636,0.05242335,0.27065681,0.84693053,0.20116155,0.00000000
-4.41520760,1.15469354,0.00165685,0.05633067,0.28387848,0.88743198,0.21470683,0.00000000
-4.40920460,1.21429350,0.00177138,0.06031500,0.29760596,0.93009719,0.22839525,0.00000000
-4.40320160,1.27641343,0.00188807,0.06431956,0.31178250,0.97515937,0.24204703,0.00000000
-4.39719860,1.34109545,0.00200518,0.06829097,0.32636226,1.02284455,0.25549129,0.00000000
-4.39119560,1.40837347,0.00212108,0.07218010,0.34130810,1.07335694,0.26856889,0.00000000
-4.38519260,1.47826136,0.00223427,0.07594297,0.35658948,1.12686466,0.28113534,0.00000000
-4.37918959,1.55074195,0.00234341,0.07954156,0.37218044,1.18348633,0.29306365,0.00000000
-4.37318659,1.62575688,0.00244729,0.08294449,0.38805767,1.24327883,0.30424687,0.00000000
-4.36718359,1.70319765,0.00254489,0.08612756,0.40419865,1.30622675,0.31460019,0.00000000
-4.36118059,1.78289777,0.00263535,0.08907405,0.42057972,1.37223364,0.32406242,0.00000000
-4.35517759,1.86462636,0.00271798,0.09177466,0.43717424,1.44111553,0.33259663,0.00000000
-4.34917459,1.94808322,0.00279229,0.09422734,0.45395066,1.51259672,0.34018999,0.00000000
-4.34317159,2.03289547,0.00285795,0.09643669,0.47087063,1.58630813,0.34685275,0.00000000
-4.33716858,2.11861613,0.00291480,0.09841316,0.48788719,1.66178829,0.35261632,0.00000000
-4.33116558,2.20472459,0.00296281,0.10017203,0.50494301,1.73848701,0.35753062,0.00000000
-4.32516258,2.29062938,0.00300210,0.10173220,0.52196901,1.81577191,0.36166087,0.00000000
-4.31915958,2.37567352,0.00303287,0.10311492,0.53888315,1.89293758,0.36508387,0.00000000
-4.31315658,2.45914244,0.00305542,0.10434243,0.55558984,1.96921762,0.36788416,0.00000000
-4.30715358,2.54027491,0.00307009,0.10543670,0.57197992,2.04379924,0.37015024,0.00000000
