energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.69984992,2.49415659,0.03525973,0.01779708,0.93368904,0.00000000,0.51786466,0.14473098,0.05794743,1.53657345
-5.69384692,2.55243146,0.03261081,0.01844910,0.98048646,0.00000000,0.52438899,0.14735264,0.05561604,1.57671273
-5.68784392,2.61318816,0.03022884,0.01919343,1.02609092,0.00000000,0.53118595,0.15019092,0.05380347,1.61788035
-5.68184092,2.67332205,0.02809450,0.02000229,1.06938558,0.00000000,0.53771509,0.15304734,0.05242407,1.65817168
-5.67583792,2.72991602,0.02618791,0.02084762,1.10932461,0.00000000,0.54347812,0.15573517,0.05139450,1.69580146
-5.66983492,2.78031023,0.02448910,0.02170175,1.14496072,0.00000000,0.54803108,0.15808396,0.05063542,1.72914692
-5.66383192,2.82216482,0.02297839,0.02253806,1.17547078,0.00000000,0.55099505,0.15994354,0.05007293,1.75678650
-5.65782891,2.85351369,0.02163677,0.02333165,1.20017862,0.00000000,0.55206492,0.16118732,0.04963978,1.77753305
-5.65182591,2.87280765,0.02044615,0.02405994,1.21857395,0.00000000,0.55101604,0.16171480,0.04927637,1.79046040
-5.64582291,2.87894535,0.01938976,0.02470328,1.23032664,0.00000000,0.54770850,0.16145329,0.04893160,1.79492223
-5.63981991,2.87129084,0.01845234,0.02524540,1.23529562,0.00000000,0.54208875,0.16035868,0.04856336,1.79056261
-5.63381691,2.84967716,0.01762047,0.02567383,1.23353192,0.00000000,0.53418864,0.15841534,0.04813895,1.77731771
-5.62781391,2.81439563,0.01688277,0.02598021,1.22527558,0.00000000,0.52412179,0.15563520,0.04763513,1.75540857
-5.62181091,2.76617123,0.01623007,0.02616040,1.21094648,0.00000000,0.51207747,0.15205594,0.04703800,1.72532523
-5.61580790,2.70612489,0.01565560,0.02621458,1.19112915,0.00000000,0.49831207,0.14773851,0.04634270,1.68780255
-5.60980490,2.63572410,0.01515505,0.02614702,1.16655231,0.00000000,0.48313869,0.14276401,0.04555272,1.64378884
-5.60380190,2.55672357,0.01472660,0.02596595,1.13806365,0.00000000,0.46691499,0.13723005,0.04467924,1.59440832
-5.59779890,2.47109828,0.01437085,0.02568304,1.10660089,0.00000000,0.45002996,0.13124685,0.04374006,1.54091889
-5.59179590,2.38097126,0.01409069,0.02531298,1.07316018,0.00000000,0.43288989,0.12493307,0.04275852,1.48466663
-5.58579290,2.28853889,0.01389110,0.02487280,1.03876295,0.00000000,0.41590424,0.11841162,0.04176224,1.42703897
-5.57978989,2.19599621,0.01377882,0.02438118,1.00442255,0.00000000,0.39947174,0.11180565,0.04078175,1.36941788
-5.57378689,2.10546503,0.01376198,0.02385774,0.97111175,0.00000000,0.38396735,0.10523469,0.03984915,1.31313502
-5.56778389,2.01892720,0.01384966,0.02332221,0.93973237,0.00000000,0.36973033,0.09881120,0.03899665,1.25943019
-5.56178089,1.93816506,0.01405138,0.02279375,0.91108804,0.00000000,0.35705397,0.09263762,0.03825527,1.20941437
-5.55577789,1.86471108,0.01437656,0.02229014,0.88586089,0.00000000,0.34617718,0.08680389,0.03765353,1.16403865
-5.54977489,1.79980772,0.01483393,0.02182725,0.86459301,0.00000000,0.33727809,0.08138556,0.03721631,1.12406962
-5.54377189,1.74437870,0.01543095,0.02141837,0.84767306,0.00000000,0.33046993,0.07644251,0.03696384,1.09007199
-5.53776888,1.69901188,0.01617326,0.02107388,0.83532837,0.00000000,0.32579915,0.07201824,0.03691089,1.06239844
-5.53176588,1.66395393,0.01706408,0.02080086,0.82762260,0.00000000,0.32324567,0.06813974,0.03706612,1.04118696
-5.52576288,1.63911611,0.01810379,0.02060298,0.82445879,0.00000000,0.32272534,0.06481783,0.03743170,1.02636514
-5.51975988,1.62409064,0.01928944,0.02048042,0.82558745,0.00000000,0.32409420,0.06204803,0.03800310,1.01766096
-5.51375688,1.61817629,0.02061445,0.02043002,0.83061933,0.00000000,0.32715452,0.05981175,0.03876917,1.01461945
-5.50775388,1.62041196,0.02206837,0.02044545,0.83904210,0.00000000,0.33166216,0.05807780,0.03971234,1.01662422
-5.50175088,1.62961671,0.02363677,0.02051762,0.85024022,0.00000000,0.33733509,0.05680420,0.04080911,1.02292299
-5.49574787,1.64443451,0.02530127,0.02063504,0.86351739,0.00000000,0.34386273,0.05594007,0.04203065,1.03265599
-5.48974487,1.66338219,0.02703970,0.02078435,0.87812045,0.00000000,0.35091568,0.05542769,0.04334365,1.04488625
-5.48374187,1.68489868,0.02882641,0.02095090,0.89326414,0.00000000,0.35815568,0.05520451,0.04471120,1.05863067
-5.47773887,1.70739419,0.03063269,0.02111923,0.90815575,0.00000000,0.36524537,0.05520518,0.04609385,1.07289090
-5.47173587,1.72929774,0.03242741,0.02127377,0.92201896,0.00000000,0.37185763,0.05536352,0.04745069,1.08668307
-5.46573287,1.74910166,0.03417769,0.02139926,0.93411616,0.00000000,0.37768426,0.05561426,0.04874054,1.09906566
-5.45972986,1.76540200,0.03584971,0.02148138,0.94376855,0.00000000,0.38244373,0.05589476,0.04992303,1.10916457
-5.45372686,1.77693392,0.03740961,0.02150713,0.95037371,0.00000000,0.38588785,0.05614644,0.05095975,1.11619503
-5.44772386,1.78260116,0.03882443,0.02146524,0.95341998,0.00000000,0.38780725,0.05631606,0.05181533,1.11947979
-5.44172086,1.78149924,0.04006306,0.02134648,0.95249761,0.00000000,0.38803549,0.05635671,0.05245834,1.11846324
-5.43571786,1.77293194,0.04109715,0.02114391,0.94730633,0.00000000,0.38645182,0.05622868,0.05286214,1.11272134
-5.42971486,1.75642104,0.04190202,0.02085296,0.93765942,0.00000000,0.38298258,0.05589998,0.05300563,1.10196727
-5.42371186,1.73170934,0.04245738,0.02047154,0.92348429,0.00000000,0.37760115,0.05534667,0.05287366,1.08605290
-5.41770885,1.69875723,0.04274804,0.01999996,0.90481965,0.00000000,0.37032670,0.05455300,0.05245745,1.06496623
-5.41170585,1.65773332,0.04276436,0.01944086,0.88180976,0.00000000,0.36122166,0.05351125,0.05175471,1.03882509
-5.40570285,1.60899968,0.04250256,0.01879900,0.85469584,0.00000000,0.35038815,0.05222141,0.05076955,1.00786756
-5.39969985,1.55309235,0.04196485,0.01808106,0.82380518,0.00000000,0.33796352,0.05069067,0.04951229,0.97243948
-5.39369685,1.49069810,0.04115930,0.01729533,0.78953842,0.00000000,0.32411507,0.04893278,0.04799899,0.93297962
-5.38769385,1.42262822,0.04009961,0.01645142,0.75235541,0.00000000,0.30903433,0.04696715,0.04625088,0.89000310
-5.38169085,1.34979025,0.03880458,0.01555994,0.71276027,0.00000000,0.29293091,0.04481802,0.04429362,0.84408363
-5.37568784,1.27315884,0.03729750,0.01463211,0.67128603,0.00000000,0.27602622,0.04251337,0.04215648,0.79583517
-5.36968484,1.19374642,0.03560539,0.01367950,0.62847946,0.00000000,0.25854732,0.04008396,0.03987140,0.74589366
-5.36368184,1.11257485,0.03375809,0.01271362,0.58488647,0.00000000,0.24072088,0.03756222,0.03747205,0.69489933
-5.35767884,1.03064865,0.03178734,0.01174571,0.54103862,0.00000000,0.22276769,0.03498125,0.03499284,0.64348008
-5.35167584,0.94893073,0.02972586,0.01078640,0.49744091,0.00000000,0.20489760,0.03237388,0.03246801,0.59223654
-5.34567284,0.86832115,0.02760634,0.00984554,0.45456135,0.00000000,0.18730528,0.02977173,0.02993075,0.54172890
-5.33966983,0.78963939,0.02546060,0.00893198,0.41282234,0.00000000,0.17016660,0.02720446,0.02741239,0.49246610
-5.33366683,0.71361040,0.02331878,0.00805344,0.37259409,0.00000000,0.15363596,0.02469916,0.02494173,0.44489730
-5.32766383,0.64085467,0.02120865,0.00721642,0.33419019,0.00000000,0.13784439,0.02227978,0.02254451,0.39940596
-5.32166083,0.57188227,0.01915506,0.00642616,0.29786509,0.00000000,0.12289851,0.01996678,0.02024299,0.35630621
-5.31565783,0.50709063,0.01717952,0.00568658,0.26381363,0.00000000,0.10888033,0.01777694,0.01805570,0.31584178
-5.30965483,0.44676599,0.01529994,0.00500041,0.23217234,0.00000000,0.09584770,0.01572324,0.01599727,0.27818697
-5.30365183,0.39108785,0.01353051,0.00436915,0.20302219,0.00000000,0.08383549,0.01381491,0.01407852,0.24344965
-5.29764882,0.34013619,0.01188173,0.00379323,0.17639281,0.00000000,0.07285726,0.01205762,0.01230653,0.21167581
-5.29164582,0.29390078,0.01036050,0.00327210,0.15226760,0.00000000,0.06290737,0.01045367,0.01068490,0.18285551
-5.28564282,0.25229206,0.00897044,0.00280436,0.13058963,0.00000000,0.05396344,0.00900239,0.00921405,0.15692968
-5.27963982,0.21515307,0.00771213,0.00238790,0.11126802,0.00000000,0.04598891,0.00770045,0.00789162,0.13379763
-5.27363682,0.18227180,0.00658353,0.00202004,0.09418443,0.00000000,0.03893575,0.00654235,0.00671285,0.11332477
-5.26763382,0.15339354,0.00558037,0.00169767,0.07919951,0.00000000,0.03274714,0.00552079,0.00567105,0.09535028
-5.26163082,0.12823285,0.00469661,0.00141736,0.06615908,0.00000000,0.02736002,0.00462710,0.00475803,0.07969460
-5.25562781,0.10648465,0.00392482,0.00117554,0.05489988,0.00000000,0.02270743,0.00385170,0.00396452,0.06616625
-5.24962481,0.08783429,0.00325661,0.00096853,0.04525467,0.00000000,0.01872070,0.00318440,0.00328054,0.05456814
-5.24362181,0.07196635,0.00268300,0.00079271,0.03705676,0.00000000,0.01533125,0.00261481,0.00269577,0.04470301
-5.23761881,0.05857214,0.00219473,0.00064454,0.03014373,0.00000000,0.01247218,0.00213255,0.00219988,0.03637800
-5.23161581,0.04735573,0.00178256,0.00052066,0.02436051,0.00000000,0.01007955,0.00172759,0.00178272,0.02940846
-5.22561281,0.03803868,0.00143750,0.00041792,0.01956173,0.00000000,0.00809334,0.00139036,0.00143461,0.02362082
-5.21960980,0.03036350,0.00115099,0.00033343,0.01561342,0.00000000,0.00645815,0.00111194,0.00114641,0.01885472
-5.21360680,0.02409594,0.00091502,0.00026457,0.01239417,0.00000000,0.00512369,0.00088416,0.00090971,0.01496441
-5.20760380,0.01902631,0.00072225,0.00020901,0.00979572,0.00000000,0.00404499,0.00069966,0.00071682,0.01181961
-5.20160080,0.01496999,0.00056603,0.00016470,0.00772329,0.00000000,0.00318257,0.00055194,0.00056087,0.00930577
-5.19559780,0.01176734,0.00044043,0.00012989,0.00609541,0.00000000,0.00250230,0.00043535,0.00043576,0.00732402
-5.18959480,0.00928303,0.00034026,0.00010312,0.00484376,0.00000000,0.00197535,0.00034512,0.00033618,0.00579082
-5.18359180,0.00740522,0.00026099,0.00008318,0.00391270,0.00000000,0.00157793,0.00027732,0.00025753,0.00463742
-5.17758879,0.00604451,0.00019877,0.00006914,0.00325884,0.00000000,0.00129108,0.00022882,0.00019589,0.00380928
-5.17158579,0.00513288,0.00015029,0.00006031,0.00285064,0.00000000,0.00110048,0.00019730,0.00014796,0.00326543
-5.16558279,0.00462274,0.00011283,0.00005626,0.00266803,0.00000000,0.00099619,0.00018120,0.00011096,0.00297794
-5.15957979,0.00448609,0.00008410,0.00005679,0.00270219,0.00000000,0.00097252,0.00017971,0.00008264,0.00293148
-5.15357679,0.00471396,0.00006223,0.00006192,0.00295541,0.00000000,0.00102790,0.00019275,0.00006111,0.00312302
-5.14757379,0.00531604,0.00004573,0.00007193,0.00344116,0.00000000,0.00116481,0.00022098,0.00004488,0.00356171
-5.14157079,0.00632056,0.00003336,0.00008732,0.00418425,0.00000000,0.00138975,0.00026582,0.00003274,0.00426885
-5.13556778,0.00777435,0.00002416,0.00010886,0.00522110,0.00000000,0.00171330,0.00032941,0.00002374,0.00527809
-5.12956478,0.00974309,0.00001737,0.00013754,0.00660012,0.00000000,0.00215015,0.00041469,0.00001711,0.00663557
-5.12356178,0.01231158,0.00001240,0.00017462,0.00838206,0.00000000,0.00271918,0.00052539,0.00001227,0.00840027
-5.11755878,0.01558394,0.00000879,0.00022164,0.01064030,0.00000000,0.00344351,0.00066603,0.00000877,0.01064416
-5.11155578,0.01968373,0.00000619,0.00028039,0.01346104,0.00000000,0.00435053,0.00084197,0.00000628,0.01345229
-5.10555278,0.02475363,0.00000432,0.00035294,0.01694323,0.00000000,0.00547185,0.00105935,0.00000452,0.01692267
-5.09954977,0.03095471,0.00000300,0.00044161,0.02119809,0.00000000,0.00684311,0.00132510,0.00000331,0.02116578
-5.09354677,0.03846504,0.00000207,0.00054897,0.02634825,0.00000000,0.00850370,0.00164690,0.00000250,0.02630360
-5.08754377,0.04747752,0.00000141,0.00067780,0.03252630,0.00000000,0.01049626,0.00203301,0.00000200,0.03246820
-5.08154077,0.05819666,0.00000096,0.00083106,0.03987267,0.00000000,0.01286600,0.00249225,0.00000171,0.03979955
-5.07553777,0.07083448,0.00000065,0.00101180,0.04853273,0.00000000,0.01565974,0.00303372,0.00000161,0.04844264
-5.06953477,0.08560503,0.00000043,0.00122315,0.05865319,0.00000000,0.01892478,0.00366664,0.00000164,0.05854383
-5.06353177,0.10271795,0.00000029,0.00146816,0.07037754,0.00000000,0.02270735,0.00440004,0.00000181,0.07024639
-5.05752876,0.12237071,0.00000019,0.00174975,0.08384088,0.00000000,0.02705099,0.00524246,0.00000209,0.08368522
-5.05152576,0.14473995,0.00000012,0.00207057,0.09916383,0.00000000,0.03199460,0.00620158,0.00000249,0.09898086
-5.04552276,0.16997192,0.00000008,0.00243288,0.11644603,0.00000000,0.03757029,0.00728378,0.00000303,0.11623300
-5.03951976,0.19817239,0.00000005,0.00283840,0.13575919,0.00000000,0.04380112,0.00849379,0.00000373,0.13551349
-5.03351676,0.22939636,0.00000003,0.00328822,0.15713994,0.00000000,0.05069889,0.00983420,0.00000462,0.15685932
-5.02751376,0.26363803,0.00000002,0.00378261,0.18058298,0.00000000,0.05826179,0.01130505,0.00000574,0.18026575
-5.02151076,0.30082158,0.00000002,0.00432097,0.20603462,0.00000000,0.06647244,0.01290348,0.00000715,0.20567990
-5.01550775,0.34079324,0.00000001,0.00490170,0.23338729,0.00000000,0.07529601,0.01462341,0.00000893,0.23299528
-5.00950475,0.38331518,0.00000001,0.00552214,0.26247528,0.00000000,0.08467893,0.01645525,0.00001117,0.26204764
-5.00350175,0.42806199,0.00000001,0.00617858,0.29307220,0.00000000,0.09454799,0.01838581,0.00001399,0.29261241
-4.99749875,0.47461989,0.00000002,0.00686622,0.32489034,0.00000000,0.10481019,0.02039831,0.00001752,0.32440417
-4.99149575,0.52248940,0.00000003,0.00757930,0.35758236,0.00000000,0.11535325,0.02247245,0.00002196,0.35707834
-4.98549275,0.57109155,0.00000004,0.00831118,0.39074544,0.00000000,0.12604695,0.02458477,0.00002750,0.39023540
-4.97948974,0.61977773,0.00000007,0.00905452,0.42392789,0.00000000,0.13674526,0.02670908,0.00003443,0.42342759
-4.97348674,0.66784331,0.00000010,0.00980152,0.45663833,0.00000000,0.14728934,0.02881704,0.00004306,0.45616808
-4.96748374,0.71454447,0.00000016,0.01054416,0.48835714,0.00000000,0.15751119,0.03087892,0.00005377,0.48794250
-4.96148074,0.75911798,0.00000023,0.01127452,0.51854992,0.00000000,0.16723803,0.03286445,0.00006700,0.51822243
-4.95547774,0.80080326,0.00000035,0.01198507,0.54668246,0.00000000,0.17629714,0.03474379,0.00008331,0.54648041
-4.94947474,0.83886572,0.00000052,0.01266903,0.57223676,0.00000000,0.18452107,0.03648852,0.00010330,0.57220603
-4.94347174,0.87262071,0.00000076,0.01332068,0.59472735,0.00000000,0.19175289,0.03807261,0.00012773,0.59492224
-4.93746873,0.90145675,0.00000111,0.01393565,0.61371729,0.00000000,0.19785147,0.03947343,0.00015746,0.61420143
-4.93146573,0.92485728,0.00000160,0.01451115,0.62883309,0.00000000,0.20269630,0.04067259,0.00019348,0.62968039
-4.92546273,0.94241970,0.00000231,0.01504619,0.63977788,0.00000000,0.20619182,0.04165674,0.00023697,0.64107351
-4.91945973,0.95387090,0.00000329,0.01554167,0.64634221,0.00000000,0.20827103,0.04241809,0.00028930,0.64818373
-4.91345673,0.95907861,0.00000467,0.01600042,0.64841196,0.00000000,0.20889814,0.04295481,0.00035204,0.65091048
-4.90745373,0.95805783,0.00000657,0.01642714,0.64597295,0.00000000,0.20807020,0.04327119,0.00042705,0.64925452
-4.90145073,0.95097233,0.00000918,0.01682824,0.63911216,0.00000000,0.20581765,0.04337758,0.00051649,0.64331931
-4.89544772,0.93813087,0.00001273,0.01721163,0.62801526,0.00000000,0.20220373,0.04329002,0.00062291,0.63330885
-4.88944472,0.91997878,0.00001753,0.01758636,0.61296094,0.00000000,0.19732287,0.04302979,0.00074926,0.61952236
-4.88344172,0.89708499,0.00002397,0.01796229,0.59431206,0.00000000,0.19129807,0.04262269,0.00089904,0.60234586
-4.87743872,0.87012555,0.00003255,0.01834967,0.57250416,0.00000000,0.18427746,0.04209819,0.00107637,0.58224128
-4.87143572,0.83986439,0.00004387,0.01875870,0.54803206,0.00000000,0.17643028,0.04148846,0.00128604,0.55973369
-4.86543272,0.80713228,0.00005872,0.01919911,0.52143498,0.00000000,0.16794233,0.04082744,0.00153371,0.53539720
-4.85942971,0.77280517,0.00007802,0.01967980,0.49328100,0.00000000,0.15901132,0.04014983,0.00182596,0.50984032
-4.85342671,0.73778284,0.00010293,0.02020850,0.46415166,0.00000000,0.14984213,0.03949019,0.00217047,0.48369147
-4.84742371,0.70296882,0.00013484,0.02079152,0.43462709,0.00000000,0.14064231,0.03888215,0.00257607,0.45758515
-4.84142071,0.66925243,0.00017538,0.02143365,0.40527254,0.00000000,0.13161798,0.03835772,0.00305291,0.43214944
-4.83541771,0.63749338,0.00022650,0.02213806,0.37662659,0.00000000,0.12297016,0.03794686,0.00361252,0.40799511
-4.82941471,0.60850958,0.00029046,0.02290647,0.34919140,0.00000000,0.11489174,0.03767719,0.00426785,0.38570674
-4.82341171,0.58306798,0.00036984,0.02373926,0.32342529,0.00000000,0.10756509,0.03757388,0.00503330,0.36583576
-4.81740870,0.56187855,0.00046760,0.02463580,0.29973751,0.00000000,0.10116023,0.03765974,0.00592469,0.34889557
-4.81140570,0.54559108,0.00058707,0.02559481,0.27848535,0.00000000,0.09583369,0.03795549,0.00695911,0.33535840
-4.80540270,0.53479425,0.00073190,0.02661476,0.25997324,0.00000000,0.09172779,0.03848008,0.00815473,0.32565376
-4.79939970,0.53001635,0.00090610,0.02769431,0.24445354,0.00000000,0.08897034,0.03925114,0.00953056,0.32016798
-4.79339670,0.53172712,0.00111399,0.02883273,0.23212886,0.00000000,0.08767470,0.04028544,0.01110602,0.31924454
-4.78739370,0.54034001,0.00136012,0.03003030,0.22315528,0.00000000,0.08793996,0.04159930,0.01290051,0.32318482
-4.78139070,0.55621419,0.00164921,0.03128856,0.21764643,0.00000000,0.08985129,0.04320896,0.01493284,0.33224879
-4.77538769,0.57965605,0.00198611,0.03261056,0.21567783,0.00000000,0.09348026,0.04513086,0.01722060,0.34665556
-4.76938469,0.61091976,0.00237561,0.03400094,0.21729146,0.00000000,0.09888519,0.04738174,0.01977946,0.36658353
-4.76338169,0.65020696,0.00282237,0.03546586,0.22250020,0.00000000,0.10611152,0.04997870,0.02262244,0.39217014
-4.75737869,0.69766567,0.00333080,0.03701285,0.23129223,0.00000000,0.11519219,0.05293903,0.02575922,0.42351147
-4.75137569,0.75338895,0.00390486,0.03865053,0.24363527,0.00000000,0.12614817,0.05628003,0.02919542,0.46066176
-4.74537269,0.81741364,0.00454799,0.04038825,0.25948075,0.00000000,0.13898919,0.06001871,0.03293199,0.50363335
-4.73936968,0.88972010,0.00526292,0.04223564,0.27876808,0.00000000,0.15371481,0.06417147,0.03696473,0.55239747
-4.73336668,0.97023369,0.00605157,0.04420217,0.30142915,0.00000000,0.17031604,0.06875390,0.04128398,0.60688630
-4.72736368,1.05882856,0.00691496,0.04629675,0.32739318,0.00000000,0.18877743,0.07378054,0.04587445,0.66699682
-4.72136068,1.15533457,0.00785312,0.04852733,0.35659216,0.00000000,0.20907994,0.07926493,0.05071534,0.73259672
-4.71535768,1.25954763,0.00886508,0.05090067,0.38896672,0.00000000,0.23120435,0.08521978,0.05578066,0.80353260
-4.70935468,1.37124361,0.00994886,0.05342217,0.42447270,0.00000000,0.25513548,0.09165735,0.06103982,0.87964056
-4.70335168,1.49019559,0.01110153,0.05609596,0.46308791,0.00000000,0.28086677,0.09859010,0.06645843,0.96075880
-4.69734867,1.61619376,0.01231931,0.05892503,0.50481908,0.00000000,0.30840528,0.10603147,0.07199935,1.04674180
-4.69134567,1.74906691,0.01359770,0.06191161,0.54970842,0.00000000,0.33777661,0.11399688,0.07762383,1.13747536
-4.68534267,1.88870404,0.01493167,0.06505756,0.59783923,0.00000000,0.36902953,0.12250470,0.08329282,1.23289136
-4.67933967,2.03507422,0.01631583,0.06836499,0.64934010,0.00000000,0.40223973,0.13157728,0.08896823,1.33298102
-4.67333667,2.18824280,0.01774468,0.07183678,0.70438668,0.00000000,0.43751231,0.14124166,0.09461425,1.43780537
-4.66733367,2.34838166,0.01921280,0.07547712,0.76320076,0.00000000,0.47498251,0.15153012,0.10019839,1.54750141
-4.66133067,2.51577154,0.02071503,0.07929194,0.82604553,0.00000000,0.51481413,0.16248016,0.10569245,1.66228256
-4.65532766,2.69079461,0.02224668,0.08328913,0.89321694,0.00000000,0.55719540,0.17413396,0.11107308,1.78243240
-4.64932466,2.87391586,0.02380360,0.08747855,0.96503048,0.00000000,0.60233193,0.18653711,0.11632209,1.90829056
-4.64332166,3.06565264,0.02538223,0.09187174,1.04180360,0.00000000,0.65043667,0.19973660,0.12142631,2.04023059
