energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-3.80290145,2.18184829,-0.35618826,0.25613502,-0.09084040,1.36871032,-0.09378590,0.00442676,-0.00009331,0.09414909,-0.10291873,0.67789073,-0.13094397,0.00000000,-0.00000000
-3.79689845,2.25660384,-0.35945318,0.26140889,-0.09176209,1.41890356,-0.09510107,0.00447331,-0.00010749,0.09621288,-0.09635553,0.70007163,-0.13938285,0.00000000,-0.00000000
-3.79089545,2.33195888,-0.36600311,0.26723027,-0.09332638,1.46898289,-0.09729101,0.00452104,-0.00012301,0.09833023,-0.08998686,0.72287201,-0.14979328,0.00000000,-0.00000000
-3.78489245,2.40775699,-0.37590594,0.27367830,-0.09556817,1.51881821,-0.10037206,0.00456960,-0.00013984,0.10051263,-0.08387770,0.74624090,-0.16215714,0.00000000,-0.00000000
-3.77888944,2.48380169,-0.38917138,0.28081762,-0.09850530,1.56827344,-0.10434557,0.00461837,-0.00015795,0.10276706,-0.07808471,0.77009926,-0.17642630,0.00000000,-0.00000000
-3.77288644,2.55985676,-0.40574707,0.28869665,-0.10213713,1.61720788,-0.10919693,0.00466641,-0.00017726,0.10509566,-0.07265584,0.79433933,-0.19252048,0.00000000,-0.00000000
-3.76688344,2.63564959,-0.42551627,0.29734649,-0.10644354,1.66547872,-0.11489497,0.00471256,-0.00019770,0.10749560,-0.06763040,0.81882572,-0.21032567,0.00000000,-0.00000000
-3.76088044,2.71087724,-0.44829743,0.30678047,-0.11138476,1.71294441,-0.12139183,0.00475545,-0.00021917,0.10995928,-0.06303954,0.84339803,-0.22969334,0.00000000,-0.00000000
-3.75487744,2.78521472,-0.47384591,0.31699418,-0.11690191,1.75946855,-0.12862331,0.00479361,-0.00024157,0.11247481,-0.05890709,0.86787476,-0.25044078,0.00000000,-0.00000000
-3.74887444,2.85832447,-0.50185795,0.32796595,-0.12291827,1.80492378,-0.13650985,0.00482549,-0.00026481,0.11502655,-0.05525079,0.89205848,-0.27235256,0.00000000,-0.00000000
-3.74287144,2.92986640,-0.53197703,0.33965769,-0.12934143,1.84919519,-0.14495798,0.00484962,-0.00028882,0.11759593,-0.05208368,0.91574173,-0.29518342,0.00000000,-0.00000000
-3.73686843,2.99950738,-0.56380254,0.35201590,-0.13606607,1.89218272,-0.15386245,0.00486463,-0.00031355,0.12016224,-0.04941562,0.93871340,-0.31866259,0.00000000,-0.00000000
-3.73086543,3.06692938,-0.59690067,0.36497288,-0.14297745,1.93380207,-0.16310877,0.00486934,-0.00033901,0.12270350,-0.04725491,0.96076515,-0.34249948,0.00000000,-0.00000000
-3.72486243,3.13183539,-0.63081705,0.37844785,-0.14995547,1.97398391,-0.17257634,0.00486285,-0.00036528,0.12519724,-0.04560969,0.98169758,-0.36639083,0.00000000,-0.00000000
-3.71885943,3.19395273,-0.66509107,0.39234820,-0.15687914,2.01267106,-0.18214179,0.00484456,-0.00039250,0.12762121,-0.04448934,1.00132563,-0.39002891,0.00000000,-0.00000000
-3.71285643,3.25303331,-0.69927099,0.40657061,-0.16363124,2.04981374,-0.19168267,0.00481424,-0.00042094,0.12995390,-0.04390543,1.01948321,-0.41311077,0.00000000,-0.00000000
-3.70685343,3.30885100,-0.73292958,0.42100212,-0.17010314,2.08536314,-0.20108119,0.00477202,-0.00045097,0.13217493,-0.04387243,1.03602658,-0.43534802,0.00000000,-0.00000000
-3.70085043,3.36119626,-0.76567934,0.43552125,-0.17619937,2.11926356,-0.21022787,0.00471843,-0.00048312,0.13426527,-0.04440803,1.05083664,-0.45647686,0.00000000,-0.00000000
-3.69484742,3.40986889,-0.79718690,0.44999912,-0.18184193,2.15144391,-0.21902498,0.00465435,-0.00051805,0.13620722,-0.04553294,1.06381993,-0.47626784,0.00000000,-0.00000000
-3.68884442,3.45466946,-0.82718557,0.46430069,-0.18697396,2.18180920,-0.22738957,0.00458100,-0.00055658,0.13798431,-0.04727035,1.07490851,-0.49453492,0.00000000,-0.00000000
-3.68284142,3.49539065,-0.85548566,0.47828613,-0.19156273,2.21023267,-0.23525594,0.00449989,-0.00059971,0.13958107,-0.04964490,1.08405888,-0.51114341,0.00000000,-0.00000000
-3.67683842,3.53180945,-0.88198189,0.49181257,-0.19560165,2.23654974,-0.24257740,0.00441274,-0.00064857,0.14098266,-0.05268132,1.09125019,-0.52601625,0.00000000,-0.00000000
-3.67083542,3.56368131,-0.90665736,0.50473593,-0.19911130,2.26055410,-0.24932730,0.00432149,-0.00070448,0.14217462,-0.05640265,1.09648191,-0.53913834,0.00000000,-0.00000000
-3.66483242,3.59073724,-0.92958382,0.51691322,-0.20213928,2.28199696,-0.25549916,0.00422812,-0.00076885,0.14314253,-0.06082835,1.09977128,-0.55055854,0.00000000,-0.00000000
-3.65882941,3.61268451,-0.95091820,0.52820505,-0.20475892,2.30058968,-0.26110592,0.00413469,-0.00084323,0.14387182,-0.06597212,1.10115089,-0.56038924,0.00000000,-0.00000000
-3.65282641,3.62921143,-0.97089525,0.53847845,-0.20706684,2.31601007,-0.26617842,0.00404321,-0.00092924,0.14434771,-0.07183978,1.10066643,-0.56880331,0.00000000,-0.00000000
-3.64682341,3.63999641,-0.98981664,0.54760977,-0.20917938,2.32791237,-0.27076307,0.00395560,-0.00102851,0.14455529,-0.07842714,1.09837502,-0.57602850,0.00000000,-0.00000000
-3.64082041,3.64472100,-1.00803706,0.55548778,-0.21122813,2.33594063,-0.27491888,0.00387362,-0.00114265,0.14447976,-0.08571813,1.09434401,-0.58233951,0.00000000,-0.00000000
-3.63481741,3.64308651,-1.02594768,0.56201661,-0.21335466,2.33974484,-0.27871405,0.00379888,-0.00127321,0.14410691,-0.09368315,1.08865049,-0.58804801,0.00000000,-0.00000000
-3.62881441,3.63483321,-1.04395802,0.56711856,-0.21570468,2.33899917,-0.28222226,0.00373273,-0.00142156,0.14342367,-0.10227788,1.08138135,-0.59349096,0.00000000,-0.00000000
-3.62281141,3.61976119,-1.06247688,0.57073657,-0.21842189,2.33342133,-0.28551893,0.00367634,-0.00158888,0.14241883,-0.11144248,1.07263394,-0.59901781,0.00000000,-0.00000000
-3.61680840,3.59775154,-1.08189335,0.57283621,-0.22164182,2.32279207,-0.28867759,0.00363060,-0.00177605,0.14108388,-0.12110151,1.06251707,-0.60497713,0.00000000,-0.00000000
-3.61080540,3.56878668,-1.10255890,0.57340712,-0.22548588,2.30697366,-0.29176663,0.00359617,-0.00198357,0.13941378,-0.13116423,1.05115217,-0.61170328,0.00000000,-0.00000000
-3.60480240,3.53296837,-1.12477130,0.57246374,-0.23005603,2.28592644,-0.29484664,0.00357351,-0.00221156,0.13740785,-0.14152572,1.03867457,-0.61950372,0.00000000,-0.00000000
-3.59879940,3.49053249,-1.14876144,0.57004541,-0.23543017,2.25972241,-0.29796842,0.00356285,-0.00245962,0.13507039,-0.15206852,1.02523445,-0.62864761,0.00000000,-0.00000000
-3.59279640,3.44185933,-1.17468342,0.56621565,-0.24165861,2.22855526,-0.30117182,0.00356427,-0.00272683,0.13241135,-0.16266482,1.01099744,-0.63935618,0.00000000,-0.00000000
-3.58679340,3.38747889,-1.20260874,0.56106071,-0.24876176,2.19274602,-0.30448555,0.00357768,-0.00301169,0.12944666,-0.17317927,0.99614459,-0.65179537,0.00000000,-0.00000000
-3.58079040,3.32807060,-1.23252470,0.55468757,-0.25672920,2.15274439,-0.30792774,0.00360290,-0.00331214,0.12619845,-0.18347216,0.98087163,-0.66607104,0.00000000,-0.00000000
-3.57478739,3.26445736,-1.26433711,0.54722120,-0.26552016,2.10912523,-0.31150751,0.00363962,-0.00362552,0.12269495,-0.19340289,0.96538734,-0.68222702,0.00000000,-0.00000000
-3.56878439,3.19759409,-1.29787727,0.53880147,-0.27506537,2.06258084,-0.31522714,0.00368750,-0.00394859,0.11897014,-0.20283376,0.94991111,-0.70024603,0.00000000,-0.00000000
-3.56278139,3.12855111,-1.33291271,0.52957961,-0.28527039,2.01390894,-0.31908491,0.00374614,-0.00427761,0.11506322,-0.21163366,0.93466956,-0.72005339,0.00000000,-0.00000000
-3.55677839,3.05849320,-1.36916128,0.51971456,-0.29601999,1.96399728,-0.32307829,0.00381510,-0.00460838,0.11101773,-0.21968186,0.91989245,-0.74152329,0.00000000,-0.00000000
-3.55077539,2.98865500,-1.40630756,0.50936908,-0.30718359,1.91380527,-0.32720731,0.00389394,-0.00493632,0.10688058,-0.22687137,0.90580787,-0.76448736,0.00000000,-0.00000000
-3.54477239,2.92031383,-1.44402102,0.49870606,-0.31862142,1.86434353,-0.33147785,0.00398215,-0.00525659,0.10270084,-0.23311211,0.89263693,-0.78874486,0.00000000,-0.00000000
-3.53876938,2.85476095,-1.48197450,0.48788488,-0.33019100,1.81665200,-0.33590456,0.00407922,-0.00556419,0.09852852,-0.23833348,0.88058824,-0.81407411,0.00000000,-0.00000000
-3.53276638,2.79327231,-1.51986237,0.47705806,-0.34175369,1.77177751,-0.34051328,0.00418458,-0.00585412,0.09441319,-0.24248633,0.86985230,-0.84024436,0.00000000,-0.00000000
-3.52676338,2.73707968,-1.55741687,0.46636831,-0.35318092,1.73075134,-0.34534263,0.00429760,-0.00612149,0.09040269,-0.24554431,0.86059610,-0.86702751,0.00000000,-0.00000000
-3.52076038,2.68734323,-1.59442196,0.45594591,-0.36435966,1.69456743,-0.35044461,0.00441758,-0.00636168,0.08654188,-0.24750435,0.85295817,-0.89420885,0.00000000,-0.00000000
-3.51475738,2.64512610,-1.63072353,0.44590661,-0.37519695,1.66416175,-0.35588423,0.00454371,-0.00657047,0.08287147,-0.24838647,0.84704445,-0.92159634,0.00000000,-0.00000000
-3.50875438,2.61137170,-1.66623536,0.43635003,-0.38562309,1.64039314,-0.36173779,0.00467508,-0.00674417,0.07942708,-0.24823276,0.84292491,-0.94902768,0.00000000,-0.00000000
-3.50275138,2.58688410,-1.70094023,0.42735851,-0.39559332,1.62402581,-0.36809012,0.00481064,-0.00687973,0.07623844,-0.24710557,0.84063141,-0.97637474,0.00000000,-0.00000000
-3.49674837,2.57231180,-1.73488591,0.41899650,-0.40508784,1.61571382,-0.37503062,0.00494922,-0.00697483,0.07332878,-0.24508506,0.84015665,-1.00354510,0.00000000,-0.00000000
-3.49074537,2.56813492,-1.76817611,0.41131044,-0.41411020,1.61598741,-0.38264825,0.00508952,-0.00702796,0.07071453,-0.24226614,0.84145448,-1.03048032,0.00000000,-0.00000000
-3.48474237,2.57465589,-1.80095652,0.40432901,-0.42268405,1.62524125,-0.39102576,0.00523013,-0.00703845,0.06840517,-0.23875492,0.84444137,-1.05715124,0.00000000,-0.00000000
-3.47873937,2.59199330,-1.83339675,0.39806391,-0.43084844,1.64372460,-0.40023329,0.00536954,-0.00700650,0.06640335,-0.23466481,0.84899907,-1.08355028,0.00000000,-0.00000000
-3.47273637,2.62007897,-1.86566887,0.39251082,-0.43865195,1.67153333,-0.41032169,0.00550616,-0.00693316,0.06470518,-0.23011243,0.85497837,-1.10968131,0.00000000,-0.00000000
-3.46673337,2.65865773,-1.89792381,0.38765078,-0.44614598,1.70860385,-0.42131586,0.00563836,-0.00682024,0.06330067,-0.22521349,0.86220354,-1.13554756,0.00000000,-0.00000000
-3.46073037,2.70728984,-1.93026687,0.38345170,-0.45337763,1.75470888,-0.43320858,0.00576452,-0.00667033,0.06217442,-0.22007884,0.87047750,-1.16113846,0.00000000,-0.00000000
-3.45472736,2.76535578,-1.96273397,0.37987003,-0.46038260,1.80945537,-0.44595512,0.00588305,-0.00648664,0.06130624,-0.21481072,0.87958723,-1.18641614,0.00000000,-0.00000000
-3.44872436,2.83206331,-1.99526987,0.37685252,-0.46717850,1.87228462,-0.45946893,0.00599247,-0.00627289,0.06067202,-0.20949961,0.88930924,-1.21130263,0.00000000,-0.00000000
-3.44272136,2.90645671,-2.02771027,0.37433793,-0.47375926,1.94247500,-0.47361899,0.00609140,-0.00603323,0.06024452,-0.20422152,0.89941495,-1.23566859,0.00000000,-0.00000000
-3.43671836,2.98742831,-2.05976879,0.37225880,-0.48009071,2.01914744,-0.48822879,0.00617865,-0.00577206,0.05999417,-0.19903607,0.90967551,-1.25932466,0.00000000,-0.00000000
-3.43071536,3.07373241,-2.09103020,0.37054300,-0.48610795,2.10127426,-0.50307742,0.00625324,-0.00549393,0.05988994,-0.19398525,0.91986620,-1.28201598,0.00000000,-0.00000000
-3.42471236,3.16400183,-2.12095068,0.36911527,-0.49171460,2.18769154,-0.51790269,0.00631443,-0.00520338,0.05990003,-0.18909308,0.92977008,-1.30342067,0.00000000,-0.00000000
-3.41870935,3.25676733,-2.14886568,0.36789857,-0.49678406,2.27711538,-0.53240648,0.00636170,-0.00490485,0.05999267,-0.18436600,0.93918097,-1.32315267,0.00000000,-0.00000000
-3.41270635,3.35048016,-2.17400526,0.36681535,-0.50116289,2.36816238,-0.54626200,0.00639485,-0.00460255,0.06013667,-0.17979404,0.94790581,-1.34076903,0.00000000,-0.00000000
-3.40670335,3.44353790,-2.19551671,0.36578866,-0.50467605,2.45937427,-0.55912297,0.00641393,-0.00430036,0.06030209,-0.17535277,0.95576640,-1.35578155,0.00000000,-0.00000000
-3.40070035,3.53431370,-2.21249357,0.36474329,-0.50713383,2.54924667,-0.57063431,0.00641928,-0.00400180,0.06046069,-0.17100576,0.96260078,-1.36767240,0.00000000,-0.00000000
-3.39469735,3.62118869,-2.22400973,0.36360674,-0.50834014,2.63626167,-0.58044381,0.00641149,-0.00370991,0.06058648,-0.16670753,0.96826440,-1.37591309,0.00000000,-0.00000000
-3.38869435,3.70258735,-2.22915714,0.36231031,-0.50810167,2.71892356,-0.58821453,0.00639143,-0.00342729,0.06065603,-0.16240680,0.97263113,-1.37998576,0.00000000,-0.00000000
-3.38269135,3.77701515,-2.22708525,0.36079016,-0.50623742,2.79579693,-0.59363719,0.00636020,-0.00315603,0.06064895,-0.15804991,0.97559455,-1.37940593,0.00000000,-0.00000000
-3.37668834,3.84309748,-2.21704018,0.35898846,-0.50258822,2.86554605,-0.59644199,0.00631912,-0.00289775,0.06054813,-0.15358420,0.97706927,-1.37374536,0.00000000,-0.00000000
-3.37068534,3.89961886,-2.19840154,0.35685460,-0.49702545,2.92697413,-0.59640943,0.00626972,-0.00265364,0.06034009,-0.14896112,0.97699268,-1.36265383,0.00000000,-0.00000000
-3.36468234,3.94556084,-2.17071517,0.35434641,-0.48945880,2.97906100,-0.59337948,0.00621372,-0.00242445,0.06001522,-0.14413912,0.97532693,-1.34587875,0.00000000,-0.00000000
-3.35867934,3.98013702,-2.13371981,0.35143144,-0.47984241,3.02099757,-0.58725875,0.00615298,-0.00221058,0.05956793,-0.13908594,0.97206111,-1.32328140,0.00000000,-0.00000000
-3.35267634,4.00282345,-2.08736652,0.34808814,-0.46817919,3.05221544,-0.57802524,0.00608952,-0.00201213,0.05899687,-0.13378045,0.96721340,-1.29484898,0.00000000,-0.00000000
-3.34667334,4.01338265,-2.03182977,0.34430697,-0.45452312,3.07241000,-0.56573046,0.00602545,-0.00182894,0.05830490,-0.12821374,0.96083310,-1.26070179,0.00000000,-0.00000000
-3.34067034,4.01187959,-1.96750969,0.34009126,-0.43897933,3.08155565,-0.55049895,0.00596299,-0.00166070,0.05749915,-0.12238965,0.95300219,-1.22109517,0.00000000,-0.00000000
-3.33466733,3.99868817,-1.89502536,0.33545774,-0.42170217,3.07991199,-0.53252501,0.00590437,-0.00150694,0.05659081,-0.11632461,0.94383603,-1.17641606,0.00000000,-0.00000000
-3.32866433,3.97448721,-1.81519974,0.33043672,-0.40289119,3.06802000,-0.51206713,0.00585187,-0.00136715,0.05559498,-0.11004688,0.93348318,-1.12717449,0.00000000,-0.00000000
-3.32266133,3.94024518,-1.72903697,0.32507180,-0.38278549,3.04668804,-0.48944004,0.00580768,-0.00124082,0.05453021,-0.10359529,0.92212377,-1.07399037,0.00000000,-0.00000000
-3.31665833,3.89719354,-1.63769324,0.31941895,-0.36165668,3.01696750,-0.46500524,0.00577394,-0.00112745,0.05341811,-0.09701751,0.90996657,-1.01757633,0.00000000,-0.00000000
-3.31065533,3.84678923,-1.54244300,0.31354513,-0.33980069,2.98011879,-0.43915999,0.00575259,-0.00102661,0.05228264,-0.09036808,0.89724437,-0.95871757,0.00000000,-0.00000000
-3.30465233,3.79066722,-1.44464189,0.30752632,-0.31752918,2.93756875,-0.41232569,0.00574538,-0.00093799,0.05114952,-0.08370620,0.88420792,-0.89824964,0.00000000,-0.00000000
-3.29864932,3.73058481,-1.34568844,0.30144503,-0.29516062,2.89086089,-0.38493594,0.00575371,-0.00086137,0.05004531,-0.07709350,0.87111840,-0.83703529,0.00000000,-0.00000000
-3.29264632,3.66835974,-1.24698606,0.29538738,-0.27301159,2.84160048,-0.35742481,0.00577866,-0.00079668,0.04899665,-0.07059184,0.85823883,-0.77594137,0.00000000,-0.00000000
-3.28664332,3.60580467,-1.14990700,0.28943989,-0.25138874,2.79139676,-0.33021585,0.00582080,-0.00074396,0.04802934,-0.06426136,0.84582460,-0.71581684,0.00000000,-0.00000000
-3.28064032,3.54466086,-1.05575967,0.28368613,-0.23058151,2.74180457,-0.30371219,0.00588022,-0.00070341,0.04716744,-0.05815868,0.83411367,-0.65747268,0.00000000,-0.00000000
-3.27463732,3.48653407,-0.96576023,0.27820334,-0.21085588,2.69426823,-0.27828797,0.00595643,-0.00067531,0.04643249,-0.05233553,0.82331704,-0.60166433,0.00000000,-0.00000000
-3.26863432,3.43283567,-0.88100940,0.27305931,-0.19244947,2.65006985,-0.25428144,0.00604832,-0.00066008,0.04584275,-0.04683768,0.81360978,-0.54907729,0.00000000,-0.00000000
-3.26263132,3.38473168,-0.80247475,0.26830959,-0.17556773,2.61028471,-0.23198964,0.00615415,-0.00065817,0.04541260,-0.04170434,0.80512340,-0.50031594,0.00000000,-0.00000000
-3.25662831,3.34310240,-0.73097860,0.26399533,-0.16038149,2.57574550,-0.21166490,0.00627154,-0.00067013,0.04515203,-0.03696787,0.79793991,-0.45589582,0.00000000,-0.00000000
-3.25062531,3.30851443,-0.66719137,0.26014168,-0.14702570,2.54701719,-0.19351289,0.00639751,-0.00069650,0.04506646,-0.03265391,0.79208808,-0.41623926,0.00000000,-0.00000000
-3.24462231,3.28120659,-0.61162992,0.25675718,-0.13559914,2.52438360,-0.17769221,0.00652856,-0.00073779,0.04515654,-0.02878181,0.78754208,-0.38167402,0.00000000,-0.00000000
-3.23861931,3.26109049,-0.56466029,0.25383381,-0.12616518,2.50784622,-0.16431530,0.00666069,-0.00079449,0.04541836,-0.02536536,0.78422278,-0.35243465,0.00000000,-0.00000000
-3.23261631,3.24776551,-0.52650401,0.25134807,-0.11875321,2.49713523,-0.15345041,0.00678959,-0.00086694,0.04584371,-0.02241369,0.78200171,-0.32866610,0.00000000,-0.00000000
-3.22661331,3.24054763,-0.49724750,0.24926277,-0.11336073,2.49173210,-0.14512451,0.00691070,-0.00095537,0.04642061,-0.01993233,0.78070744,-0.31042925,0.00000000,-0.00000000
-3.22061031,3.23851053,-0.47685340,0.24752961,-0.10995581,2.49090249,-0.13932681,0.00701943,-0.00105982,0.04713393,-0.01792432,0.78013427,-0.29770767,0.00000000,-0.00000000
-3.21460730,3.24053674,-0.46517358,0.24609232,-0.10847999,2.49373778,-0.13601276,0.00711129,-0.00118008,0.04796619,-0.01639135,0.78005258,-0.29041540,0.00000000,-0.00000000
-3.20860430,3.24537626,-0.46196287,0.24489015,-0.10885133,2.49920306,-0.13510831,0.00718204,-0.00131571,0.04889842,-0.01533482,0.78022050,-0.28840530,0.00000000,-0.00000000
-3.20260130,3.25170970,-0.46689327,0.24386157,-0.11096757,2.50618908,-0.13651437,0.00722792,-0.00146594,0.04991105,-0.01475676,0.78039611,-0.29147771,0.00000000,-0.00000000
-3.19659830,3.25821251,-0.47956819,0.24294796,-0.11470952,2.51356575,-0.14011129,0.00724572,-0.00162969,0.05098482,-0.01466060,0.78034964,-0.29938911,0.00000000,-0.00000000
-3.19059530,3.26361719,-0.49953646,0.24209693,-0.11994437,2.52023420,-0.14576322,0.00723303,-0.00180554,0.05210158,-0.01505176,0.77987483,-0.31186073,0.00000000,-0.00000000
-3.18459230,3.26677036,-0.52630597,0.24126522,-0.12652927,2.52517529,-0.15332257,0.00718826,-0.00199173,0.05324506,-0.01593799,0.77879901,-0.32858700,0.00000000,-0.00000000
-3.17858929,3.26668186,-0.55935685,0.24042093,-0.13431473,2.52749202,-0.16263415,0.00711079,-0.00218618,0.05440145,-0.01732947,0.77699116,-0.34924365,0.00000000,-0.00000000
-3.17258629,3.26256364,-0.59815408,0.23954493,-0.14314835,2.52644397,-0.17353932,0.00700098,-0.00238648,0.05555982,-0.01923864,0.77436760,-0.37349559,0.00000000,-0.00000000
-3.16658329,3.25385679,-0.64215951,0.23863135,-0.15287835,2.52147256,-0.18587988,0.00686024,-0.00258996,0.05671239,-0.02167988,0.77089507,-0.40100437,0.00000000,-0.00000000
-3.16058029,3.24024569,-0.69084314,0.23768721,-0.16335727,2.51221594,-0.19950177,0.00669096,-0.00279372,0.05785450,-0.02466882,0.76659090,-0.43143524,0.00000000,-0.00000000
-3.15457729,3.22165906,-0.74369353,0.23673117,-0.17444557,2.49851345,-0.21425848,0.00649651,-0.00299470,0.05898450,-0.02822158,0.76152044,-0.46446364,0.00000000,-0.00000000
-3.14857429,3.19825828,-0.80022720,0.23579138,-0.18601502,2.48039979,-0.23001420,0.00628111,-0.00318978,0.06010335,-0.03235374,0.75579189,-0.49978118,0.00000000,-0.00000000
-3.14257129,3.17041437,-0.85999667,0.23490285,-0.19795197,2.45808965,-0.24664644,0.00604977,-0.00337581,0.06121413,-0.03707924,0.74954887,-0.53710059,0.00000000,-0.00000000
-3.13656828,3.13867519,-0.92259696,0.23410419,-0.21016014,2.43195428,-0.26404821,0.00580809,-0.00354975,0.06232133,-0.04240915,0.74296123,-0.57615990,0.00000000,-0.00000000
-3.13056528,3.10372508,-0.98767016,0.23343423,-0.22256297,2.40249139,-0.28212957,0.00556217,-0.00370873,0.06343013,-0.04835034,0.73621460,-0.61672528,0.00000000,-0.00000000
-3.12456228,3.06633969,-1.05490781,0.23292856,-0.23510525,2.37029059,-0.30081845,0.00531842,-0.00385019,0.06454558,-0.05490424,0.72949942,-0.65859260,0.00000000,-0.00000000
-3.11855928,3.02733849,-1.12405093,0.23261627,-0.24775408,2.33599633,-0.32006070,0.00508341,-0.00397188,0.06567180,-0.06206554,0.72299999,-0.70158746,0.00000000,-0.00000000
-3.11255628,2.98753777,-1.19488739,0.23251717,-0.26049884,2.30027039,-0.33981928,0.00486367,-0.00407202,0.06681126,-0.06982103,0.71688420,-0.74556363,0.00000000,-0.00000000
-3.10655328,2.94770677,-1.26724665,0.23263956,-0.27335027,2.26375621,-0.36007258,0.00466558,-0.00414935,0.06796408,-0.07814854,0.71129452,-0.79039984,0.00000000,-0.00000000
-3.10055028,2.90852898,-1.34099201,0.23297878,-0.28633849,2.22704658,-0.38081189,0.00449518,-0.00420312,0.06912758,-0.08701608,0.70634070,-0.83599503,0.00000000,-0.00000000
-3.09454727,2.87057059,-1.41601049,0.23351660,-0.29951013,2.19065648,-0.40203805,0.00435805,-0.00423321,0.07029596,-0.09638115,0.70209448,-0.88226226,0.00000000,-0.00000000
-3.08854427,2.83425743,-1.49220074,0.23422142,-0.31292442,2.15500203,-0.42375748,0.00425917,-0.00424007,0.07146015,-0.10619033,0.69858661,-0.92912137,0.00000000,-0.00000000
-3.08254127,2.79986101,-1.56945966,0.23504941,-0.32664858,2.12038643,-0.44597759,0.00420284,-0.00422479,0.07260799,-0.11637911,0.69580624,-0.97649097,0.00000000,-0.00000000
-3.07653827,2.76749406,-1.64766811,0.23594632,-0.34075247,2.08699313,-0.46870188,0.00419256,-0.00418899,0.07372451,-0.12687200,0.69370246,-1.02427996,0.00000000,-0.00000000
-3.07053527,2.73711511,-1.72667672,0.23685002,-0.35530287,2.05488621,-0.49192497,0.00423092,-0.00413487,0.07479249,-0.13758304,0.69218801,-1.07237926,0.00000000,-0.00000000
-3.06453227,2.70854132,-1.80629237,0.23769343,-0.37035755,2.02401733,-0.51562759,0.00431962,-0.00406511,0.07579323,-0.14841646,0.69114466,-1.12065397,0.00000000,-0.00000000
-3.05852926,2.68146837,-1.88626622,0.23840780,-0.38595938,1.99423865,-0.53977212,0.00445932,-0.00398281,0.07670745,-0.15926782,0.69043001,-1.16893675,0.00000000,-0.00000000
-3.05252626,2.65549581,-1.96628410,0.23892610,-0.40213082,1.96532042,-0.56429851,0.00464967,-0.00389144,0.07751626,-0.17002531,0.68988512,-1.21702266,0.00000000,-0.00000000
-3.04652326,2.63015625,-2.04595966,0.23918622,-0.41886898,1.93697219,-0.58912114,0.00488923,-0.00379474,0.07820227,-0.18057144,0.68934263,-1.26466580,0.00000000,-0.00000000
-3.04052026,2.60494647,-2.12483115,0.23913400,-0.43614163,1.90886608,-0.61412662,0.00517552,-0.00369666,0.07875064,-0.19078491,0.68863480,-1.31157825,0.00000000,-0.00000000
-3.03451726,2.57935877,-2.20236183,0.23872571,-0.45388421,1.88066089,-0.63917269,0.00550497,-0.00360126,0.07915012,-0.20054275,0.68760112,-1.35743127,0.00000000,-0.00000000
-3.02851426,2.55291083,-2.27794446,0.23793004,-0.47199817,1.85202563,-0.66408840,0.00587298,-0.00351265,0.07939392,-0.20972259,0.68609512,-1.40185890,0.00000000,-0.00000000
-3.02251126,2.52517270,-2.35090966,0.23672943,-0.49035070,1.82266134,-0.68867552,0.00627395,-0.00343492,0.07948044,-0.21820512,0.68398999,-1.44446383,0.00000000,-0.00000000
-3.01650825,2.49578960,-2.42053804,0.23512067,-0.50877594,1.79232006,-0.71271123,0.00670134,-0.00337204,0.07941383,-0.22587658,0.68118303,-1.48482547,0.00000000,-0.00000000
-3.01050525,2.46449991,-2.48607569,0.23311488,-0.52707767,1.76082036,-0.73595199,0.00714781,-0.00332779,0.07920419,-0.23263124,0.67759854,-1.52250971,0.00000000,-0.00000000
-3.00450225,2.43114745,-2.54675235,0.23073687,-0.54503344,1.72805857,-0.75813861,0.00760527,-0.00330574,0.07886761,-0.23837388,0.67318945,-1.55708018,0.00000000,-0.00000000
-2.99849925,2.39568811,-2.60180189,0.22802384,-0.56239997,1.69401562,-0.77900212,0.00806510,-0.00330914,0.07842583,-0.24302208,0.66793750,-1.58811044,0.00000000,-0.00000000
-2.99249625,2.35819072,-2.65048400,0.22502376,-0.57891974,1.65875925,-0.79827057,0.00851827,-0.00334084,0.07790567,-0.24650833,0.66185222,-1.61519666,0.00000000,-0.00000000
-2.98649325,2.31883258,-2.69210648,0.22179328,-0.59432843,1.62244181,-0.81567624,0.00895556,-0.00340328,0.07733816,-0.24878187,0.65496895,-1.63797019,0.00000000,-0.00000000
-2.98049025,2.27789013,-2.72604734,0.21839553,-0.60836296,1.58529393,-0.83096336,0.00936778,-0.00349838,0.07675744,-0.24981024,0.64734598,-1.65610972,0.00000000,-0.00000000
-2.97448724,2.23572562,-2.75177569,0.21489782,-0.62076996,1.54761462,-0.84389572,0.00974595,-0.00362751,0.07619945,-0.24958035,0.63906117,-1.66935240,0.00000000,-0.00000000
-2.96848424,2.19277045,-2.76887091,0.21136926,-0.63131407,1.50975838,-0.85426422,0.01008163,-0.00379138,0.07570050,-0.24809920,0.63020819,-1.67750352,0.00000000,-0.00000000
-2.96248124,2.14950634,-2.77703926,0.20787869,-0.63978602,1.47212010,-0.86189402,0.01036704,-0.00399001,0.07529574,-0.24539410,0.62089265,-1.68044462,0.00000000,-0.00000000
