energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.86793397,3.76527351,-3.84017255,1.21804823,-1.22660965,2.29665133,-2.28491342,0.00875201,-0.00912352,0.27928433,-0.31193326,1.06929759,-1.08835761,0.46258060,-0.51784115,0.52391672,-0.54595170,0.00000000,-0.00000000
-5.86193097,3.75436483,-3.83128603,1.21403748,-1.23115126,2.29359485,-2.28660536,0.00858471,-0.00905212,0.28044772,-0.30913041,1.07143002,-1.09149329,0.45960789,-0.50830669,0.51559302,-0.54138294,0.00000000,-0.00000000
-5.85592796,3.73958831,-3.81896313,1.20627439,-1.23148965,2.28917808,-2.28737480,0.00838087,-0.00894106,0.28161647,-0.30652304,1.07063673,-1.09211824,0.45680504,-0.49900329,0.50556468,-0.53485364,0.00000000,-0.00000000
-5.84992496,3.72028264,-3.80282885,1.19484274,-1.22752769,2.28291842,-2.28678866,0.00814266,-0.00879097,0.28264950,-0.30412853,1.06672883,-1.09013981,0.45402532,-0.49003832,0.49393532,-0.52640132,0.00000000,-0.00000000
-5.84392196,3.69576109,-3.78243429,1.17988197,-1.21923462,2.27428232,-2.28435068,0.00787279,-0.00860308,0.28340122,-0.30193986,1.05955492,-1.08547471,0.45111259,-0.48148206,0.48083376,-0.51609194,0.00000000,-0.00000000
-5.83791896,3.66533795,-3.75727266,1.16158412,-1.20664923,2.26270295,-2.27951477,0.00757445,-0.00837923,0.28372682,-0.29992627,1.04900897,-1.07805356,0.44790786,-0.47336745,0.46641189,-0.50402009,0.00000000,-0.00000000
-5.83191596,3.62835697,-3.72679998,1.14018920,-1.18988094,2.24760085,-2.27170199,0.00725124,-0.00812186,0.28348777,-0.29803517,1.03503734,-1.06782573,0.44425596,-0.46569128,0.45084166,-0.49030836,0.00000000,-0.00000000
-5.82591296,3.58422082,-3.69045943,1.11597898,-1.16910900,2.22840680,-2.26032055,0.00690712,-0.00783397,0.28255708,-0.29619482,1.01764432,-1.05476423,0.44001195,-0.45841694,0.43431141,-0.47510581,0.00000000,-0.00000000
-5.81990995,3.53242008,-3.64770849,1.08926952,-1.14457949,2.20458581,-2.24478790,0.00654629,-0.00751905,0.28082425,-0.29431796,0.99689593,-1.03887025,0.43504719,-0.45147830,0.41702169,-0.45858570,0.00000000,-0.00000000
-5.81390695,3.47256059,-3.59804746,1.06040263,-1.11660026,2.17566123,-2.22455415,0.00617310,-0.00718102,0.27819969,-0.29230607,0.97292199,-1.02017724,0.42925459,-0.44478484,0.39918056,-0.44094224,0.00000000,-0.00000000
-5.80790395,3.40438788,-3.54104810,1.02973667,-1.08553396,2.14123776,-2.19912566,0.00579197,-0.00682414,0.27461844,-0.29005418,0.94591596,-0.99875427,0.42255325,-0.43822750,0.38099875,-0.42238669,0.00000000,-0.00000000
-5.80190095,3.32780731,-3.47638093,0.99763689,-1.05178937,2.10102222,-2.16808769,0.00540724,-0.00645290,0.27004300,-0.28745590,0.91613287,-0.97470837,0.41489190,-0.43168525,0.36268465,-0.40314284,0.00000000,-0.00000000
-5.79589795,3.24289911,-3.40383989,0.96446591,-1.01581127,2.05484103,-2.13112503,0.00502315,-0.00607193,0.26446523,-0.28440860,0.88388509,-0.94818588,0.40625134,-0.42503187,0.34443952,-0.38344197,0.00000000,-0.00000000
-5.78989495,3.14992735,-3.32336317,0.93057451,-0.97806913,2.00265356,-2.08803969,0.00464364,-0.00568584,0.25790720,-0.28081844,0.84953629,-0.91937258,0.39664566,-0.41814284,0.32645298,-0.36351757,0.00000000,-0.00000000
-5.78389195,3.04934227,-3.23504900,0.89629317,-0.93904524,1.94456056,-2.03876453,0.00427239,-0.00529916,0.25042091,-0.27660499,0.81349361,-0.88849261,0.38612216,-0.41090193,0.30889895,-0.34359999,0.00000000,-0.00000000
-5.77788894,2.94177592,-3.13916565,0.86192474,-0.89922243,1.88080717,-1.98337233,0.00391265,-0.00491622,0.24208697,-0.27170537,0.77619849,-0.85580617,0.37476014,-0.40320729,0.29193234,-0.32391114,0.00000000,-0.00000000
-5.77188594,2.82803098,-3.03615504,0.82773843,-0.85907201,1.81178052,-1.92207970,0.00356724,-0.00454103,0.23301228,-0.26607768,0.73811640,-0.82160611,0.36266847,-0.39497678,0.27568636,-0.30465958,0.00000000,-0.00000000
-5.76588294,2.70906325,-2.92662977,0.79396538,-0.81904224,1.73800169,-1.85524558,0.00323851,-0.00417720,0.22332673,-0.25970351,0.69972583,-0.78621345,0.34998218,-0.38615231,0.26027077,-0.28603608,0.00000000,-0.00000000
-5.75987994,2.58595862,-2.81136344,0.76079592,-0.77954784,1.66011273,-1.78336440,0.00292831,-0.00382789,0.21317915,-0.25258958,0.66150704,-0.74997198,0.33685803,-0.37670306,0.24577093,-0.26820981,0.00000000,-0.00000000
-5.75387694,2.45990533,-2.69127496,0.72837860,-0.74096083,1.57885909,-1.70705416,0.00263802,-0.00349577,0.20273266,-0.24476830,0.62393084,-0.71324218,0.32346952,-0.36662746,0.23224775,-0.25132540,0.00000000,-0.00000000
-5.74787394,2.33216289,-2.56740719,0.69682096,-0.70360309,1.49506852,-1.62704006,0.00236851,-0.00318293,0.19215949,-0.23629734,0.58744783,-0.67639456,0.31000126,-0.35595385,0.21973844,-0.23550079,0.00000000,-0.00000000
-5.74187094,2.20402887,-2.44090123,0.66619194,-0.66774085,1.40962724,-1.54413430,0.00212022,-0.00289095,0.18163572,-0.22725823,0.55247845,-0.63980274,0.29664313,-0.34473989,0.20825800,-0.22082608,0.00000000,-0.00000000
-5.73586793,2.07680506,-2.31296715,0.63652565,-0.63358123,1.32345474,-1.45921319,0.00189318,-0.00262082,0.17133581,-0.21775395,0.51940415,-0.60383631,0.28358439,-0.33307068,0.19780134,-0.20736325,0.00000000,-0.00000000
-5.72986493,1.95176449,-2.18485286,0.60782645,-0.60127104,1.23747816,-1.37319246,0.00168708,-0.00237305,0.16142753,-0.20790580,0.48855981,-0.56885389,0.27100788,-0.32105582,0.18834590,-0.19514685,0.00000000,-0.00000000
-5.72386193,1.83012047,-2.05781213,0.58007482,-0.57089772,1.15260756,-1.28700202,0.00150129,-0.00214764,0.15206706,-0.19784959,0.46022779,-0.53519638,0.25908466,-0.30882548,0.17985457,-0.18418550,0.00000000,-0.00000000
-5.71785893,1.71299914,-1.93307349,0.55323390,-0.54249234,1.06971307,-1.20156129,0.00133497,-0.00194417,0.14339474,-0.18773123,0.43463356,-0.50318077,0.24796923,-0.29652568,0.17227892,-0.17446411,0.00000000,-0.00000000
-5.71185593,1.60141643,-1.81181100,0.52725619,-0.51603452,0.98960490,-1.11775604,0.00118713,-0.00176188,0.13553156,-0.17770220,0.41194307,-0.47309449,0.23779545,-0.28431311,0.16556238,-0.16594675,0.00000000,-0.00000000
-5.70585293,1.49626021,-1.69511837,0.50209018,-0.49145896,0.91301689,-1.03641786,0.00105664,-0.00159969,0.12857630,-0.16791468,0.39226191,-0.44519057,0.22867333,-0.27234957,0.15964343,-0.15857993,0.00000000,-0.00000000
-5.69984992,1.39827837,-1.58398709,0.47768665,-0.46866329,0.84059435,-0.95830686,0.00094239,-0.00145632,0.12260371,-0.15851698,0.37563619,-0.41968370,0.22068678,-0.26079645,0.15445858,-0.15229631,0.00000000,-0.00000000
-5.69384692,1.30807297,-1.47928967,0.45400417,-0.44751684,0.77288628,-0.88409835,0.00084325,-0.00133034,0.11766358,-0.14964904,0.36205514,-0.39674726,0.21389243,-0.24980936,0.14994512,-0.14701840,0.00000000,-0.00000000
-5.68784392,1.22610060,-1.38176818,0.43101393,-0.42787000,0.71034225,-0.81437376,0.00075819,-0.00122026,0.11378070,-0.14143856,0.35145528,-0.37651140,0.20831951,-0.23953318,0.14604352,-0.14266250,0.00000000,-0.00000000
-5.68184092,1.15267869,-1.29202854,0.40870337,-0.40956366,0.65331382,-0.74961598,0.00068632,-0.00112462,0.11095589,-0.13399752,0.34372618,-0.35906229,0.20397072,-0.23009776,0.14269956,-0.13914230,0.00000000,-0.00000000
-5.67583792,1.08799732,-1.21054042,0.38707890,-0.39243847,0.60206007,-0.69020910,0.00062689,-0.00104201,0.10916778,-0.12741963,0.33871754,-0.34444246,0.20082418,-0.22161439,0.13986600,-0.13637242,0.00000000,-0.00000000
-5.66983492,1.03213592,-1.13764265,0.36616740,-0.37634342,0.55675685,-0.63644227,0.00057937,-0.00097118,0.10837547,-0.12177838,0.33624755,-0.33265245,0.19883635,-0.21417325,0.13750404,-0.13427158,0.00000000,-0.00000000
-5.66383192,0.98508392,-1.07355352,0.34601678,-0.36114361,0.51750911,-0.58851719,0.00054344,-0.00091104,0.10852187,-0.11712610,0.33611228,-0.32365352,0.19794569,-0.20784175,0.13558438,-0.13276534,0.00000000,-0.00000000
-5.65782891,0.94676447,-1.01838540,0.32669548,-0.34672681,0.48436546,-0.54655884,0.00051904,-0.00086077,0.10953766,-0.11349383,0.33809589,-0.31737163,0.19807711,-0.20266404,0.13408801,-0.13178850,0.00000000,-0.00000000
-5.65182591,0.91706005,-0.97216295,0.30829127,-0.33300863,0.45733429,-0.51062862,0.00050635,-0.00081978,0.11134554,-0.11089203,0.34198145,-0.31370249,0.19914693,-0.19866148,0.13300682,-0.13128695,0.00000000,-0.00000000
-5.64582291,0.89583887,-0.93484396,0.29090927,-0.31993640,0.43640043,-0.48073923,0.00050580,-0.00078779,0.11386488,-0.10931220,0.34756208,-0.31251765,0.20106818,-0.19583416,0.13234396,-0.13121920,0.00000000,-0.00000000
-5.63981991,0.88298066,-0.90634184,0.27466958,-0.30749140,0.42154151,-0.45687055,0.00051807,-0.00076480,0.11701636,-0.10872914,0.35465203,-0.31367155,0.20375605,-0.19416329,0.13211398,-0.13155733,0.00000000,-0.00000000
-5.63381691,0.87840087,-0.88654888,0.25970439,-0.29568973,0.41274324,-0.43898569,0.00054407,-0.00075113,0.12072653,-0.10910387,0.36309738,-0.31700935,0.20713321,-0.19361437,0.13234277,-0.13228767,0.00000000,-0.00000000
-5.62781391,0.88207178,-0.87535900,0.24615500,-0.28458177,0.41001276,-0.42704640,0.00058492,-0.00074737,0.12493201,-0.11038707,0.37278599,-0.32237526,0.21113488,-0.19414101,0.13306740,-0.13341095,0.00000000,-0.00000000
-5.62181091,0.89403963,-0.87268921,0.23416864,-0.27425040,0.41338921,-0.42102729,0.00064191,-0.00075443,0.12958330,-0.11252274,0.38365620,-0.32962124,0.21571329,-0.19568914,0.13433555,-0.13494223,0.00000000,-0.00000000
-5.61580790,0.91443653,-0.87849858,0.22389516,-0.26480803,0.42295115,-0.42092789,0.00071647,-0.00077344,0.13464788,-0.11545217,0.39570397,-0.33861576,0.22084128,-0.19820144,0.13620477,-0.13691039,0.00000000,-0.00000000
-5.60980490,0.94348643,-0.89280388,0.21548379,-0.25639279,0.43882007,-0.42678220,0.00081011,-0.00080577,0.14011244,-0.11911774,0.40898790,-0.34925215,0.22651502,-0.20162178,0.13874138,-0.13935729,0.00000000,-0.00000000
-5.60380190,0.98150433,-0.91569088,0.20907975,-0.24916380,0.46115986,-0.43866511,0.00092438,-0.00085295,0.14598429,-0.12346662,0.42363188,-0.36145637,0.23275545,-0.20589937,0.14201899,-0.14233662,0.00000000,-0.00000000
-5.59779890,1.02888840,-0.94732074,0.20482088,-0.24329592,0.49017192,-0.45669521,0.00106079,-0.00091666,0.15229159,-0.12845401,0.43982496,-0.37519369,0.23960835,-0.21099250,0.14611656,-0.14591243,0.00000000,-0.00000000
-5.59179590,1.08610485,-0.98793058,0.20283418,-0.23897392,0.52608594,-0.48103378,0.00122075,-0.00099863,0.15908258,-0.13404585,0.45781825,-0.39047393,0.24714311,-0.21687155,0.15111602,-0.15015720,0.00000000,-0.00000000
-5.58579290,1.15366560,-1.03782807,0.20323220,-0.23638632,0.56914662,-0.51187978,0.00140547,-0.00110061,0.16642362,-0.14022087,0.47791860,-0.40735488,0.25544995,-0.22352117,0.15709951,-0.15514968,0.00000000,-0.00000000
-5.57978989,1.23209949,-1.09737956,0.20610937,-0.23571904,0.61959660,-0.54946068,0.00161591,-0.00122426,0.17439616,-0.14697175,0.50047912,-0.42594364,0.26463570,-0.23094143,0.16414603,-0.16097222,0.00000000,-0.00000000
-5.57378689,1.32191766,-1.16699199,0.21153819,-0.23714883,0.67765632,-0.59401954,0.00185267,-0.00137112,0.18309265,-0.15430549,0.52588664,-0.44639556,0.27481841,-0.23914785,0.17232789,-0.16770784,0.00000000,-0.00000000
-5.56778389,1.42357459,-1.24708875,0.21956547,-0.24083675,0.74350156,-0.64579845,0.00211595,-0.00154249,0.19261164,-0.16224272,0.55454631,-0.46891058,0.28612069,-0.24817030,0.18170681,-0.17543685,0.00000000,-0.00000000
-5.56178089,1.53742607,-1.33808021,0.23020853,-0.24692167,0.81723960,-0.70501885,0.00240542,-0.00173937,0.20305206,-0.17081621,0.58686380,-0.49372696,0.29866223,-0.25805068,0.19232986,-0.18423328,0.00000000,-0.00000000
-5.55577789,1.66368617,-1.44032987,0.24345165,-0.25551404,0.89888509,-0.77185966,0.00272019,-0.00196237,0.21450706,-0.18006834,0.62322559,-0.52111251,0.31255179,-0.26883959,0.20422552,-0.19416098,0.00000000,-0.00000000
-5.54977489,1.80238520,-1.55411738,0.25924289,-0.26669004,0.98833694,-0.84643376,0.00305877,-0.00221163,0.22705755,-0.19004789,0.66397813,-0.55135331,0.32787890,-0.28059199,0.21739988,-0.20526977,0.00000000,-0.00000000
-5.54377189,1.95333068,-1.67960012,0.27749150,-0.28048618,1.08535744,-0.92876421,0.00341900,-0.00248678,0.24076582,-0.20080615,0.70940650,-0.58474039,0.34470580,-0.29336220,0.23183332,-0.21759146,0.00000000,-0.00000000
-5.53776888,2.11607385,-1.81677493,0.29806609,-0.29689467,1.18955479,-1.01876107,0.00379807,-0.00278686,0.25566938,-0.21239244,0.75971365,-0.62155478,0.36305989,-0.30719826,0.24747783,-0.23113618,0.00000000,-0.00000000
-5.53176588,2.28988345,-1.96544228,0.32079385,-0.31585978,1.30037044,-1.11620034,0.00419250,-0.00311029,0.27177545,-0.22484947,0.81500097,-0.66205143,0.38292722,-0.32213616,0.26425512,-0.24588911,0.00000000,-0.00000000
-5.52576288,2.47372902,-2.12517460,0.34546096,-0.33727526,1.41707209,-1.22070601,0.00459819,-0.00345483,0.28905637,-0.23820856,0.87525128,-0.70644265,0.40424727,-0.33819414,0.28205576,-0.26180774,0.00000000,-0.00000000
-5.51975988,2.66627514,-2.29529112,0.37181441,-0.36098316,1.53875331,-1.33173677,0.00501050,-0.00381759,0.30744604,-0.25248502,0.94031492,-0.75488179,0.42690944,-0.35536734,0.30073945,-0.27881996,0.00000000,-0.00000000
-5.51375688,2.86588772,-2.47484083,0.39956529,-0.38677421,1.66434040,-1.44857817,0.00542432,-0.00419508,0.32683782,-0.26767397,1.00990009,-0.80744795,0.45075138,-0.37362318,0.32013650,-0.29682302,0.00000000,-0.00000000
-5.50775388,3.07065313,-2.66259528,0.42839351,-0.41438987,1.79260661,-1.57034139,0.00583417,-0.00458321,0.34708395,-0.28374677,1.08356778,-0.86413230,0.47555959,-0.39289777,0.34005055,-0.31568366,0.00000000,-0.00000000
-5.50175088,3.27841003,-2.85705246,0.45795412,-0.44352620,1.92219377,-1.69596921,0.00623438,-0.00497738,0.36799651,-0.30064824,1.16073209,-0.92482685,0.50107202,-0.41309343,0.36026247,-0.33523939,0.00000000,-0.00000000
-5.49574787,3.48679334,-3.05645238,0.48788477,-0.47383947,2.05164084,-1.82424945,0.00661919,-0.00537260,0.38935025,-0.31829490,1.24066608,-0.98931627,0.52698301,-0.43407772,0.38053535,-0.35530094,0.00000000,-0.00000000
-5.48974487,3.69328918,-3.25880458,0.51781437,-0.50495351,2.17941836,-1.95383602,0.00698297,-0.00576357,0.41088690,-0.33657434,1.32251340,-1.05727316,0.55295020,-0.45568389,0.40062037,-0.37565596,0.00000000,-0.00000000
-5.48374187,3.89529866,-3.46192702,0.54737244,-0.53646865,2.30396784,-2.08327702,0.00732035,-0.00614486,0.43232114,-0.35534568,1.40530532,-1.12825729,0.57860327,-0.47771297,0.42026334,-0.39607375,0.00000000,-0.00000000
-5.47773887,4.09020841,-3.66349542,0.57619882,-0.56797185,2.42374440,-2.21104916,0.00762638,-0.00651103,0.45334791,-0.37444138,1.48798296,-1.20171889,0.60355423,-0.49993726,0.43921165,-0.41631100,0.00000000,-0.00000000
-5.47173587,4.27546472,-3.86110112,0.60395335,-0.59904774,2.53726089,-2.33559730,0.00789672,-0.00685679,0.47365086,-0.39367006,1.56942387,-1.27700609,0.62740883,-0.52210527,0.45722129,-0.43611812,0.00000000,-0.00000000
-5.46573287,4.44864830,-4.05231550,0.63032496,-0.62929021,2.64313174,-2.45537748,0.00812778,-0.00717718,0.49291152,-0.41282051,1.64847208,-1.35337642,0.64977853,-0.54394784,0.47406358,-0.45524610,0.00000000,-0.00000000
-5.45972986,4.60754639,-4.23475804,0.65503989,-0.65831388,2.74011439,-2.56890192,0.00831677,-0.00746771,0.51081907,-0.43166667,1.72397049,-1.43001188,0.67029267,-0.56518511,0.48953144,-0.47345347,0.00000000,-0.00000000
-5.45372686,4.75021879,-4.40616536,0.67786845,-0.68576505,2.82714652,-2.67478362,0.00846186,-0.00772452,0.52707998,-0.44997326,1.79479437,-1.50603729,0.68861029,-0.58553427,0.50344466,-0.49051298,0.00000000,-0.00000000
-5.44772386,4.87505504,-4.56445789,0.69863003,-0.71133158,2.90337733,-2.77177898,0.00856220,-0.00794446,0.54142744,-0.46750207,1.85988449,-1.58054111,0.70443087,-0.60471752,0.51565421,-0.50621784,0.00000000,-0.00000000
-5.44172086,4.98081999,-4.70780135,0.71719624,-0.73475120,2.96819135,-2.85882607,0.00861792,-0.00812523,0.55362990,-0.48401853,1.91827849,-1.65259809,0.71750387,-0.62246996,0.52604518,-0.52038710,0.00000000,-0.00000000
-5.43571786,5.06668569,-4.83466013,0.73349178,-0.75581789,3.02122375,-2.93507706,0.00863014,-0.00826543,0.56349847,-0.49929829,1.96913926,-1.72129286,0.72763629,-0.63854724,0.53453837,-0.53286994,0.00000000,-0.00000000
-5.42971486,5.13224832,-4.94384012,0.74749322,-0.77438593,3.06236649,-2.99992302,0.00860089,-0.00836460,0.57089291,-0.51313368,2.01177885,-1.78574352,0.73469816,-0.65273239,0.54109039,-0.54354865,0.00000000,-0.00000000
-5.42371186,5.17752941,-5.03451911,0.75922574,-0.79037151,3.09176503,-3.05301007,0.00853304,-0.00842320,0.57572572,-0.52533958,2.04567702,-1.84512444,0.73862562,-0.66484174,0.54569242,-0.55234028,0.00000000,-0.00000000
-5.41770885,5.20296166,-5.10626349,0.76875796,-0.80375180,3.10980597,-3.09424610,0.00843017,-0.00844260,0.57796434,-0.53575868,2.07049366,-1.89868725,0.73942144,-0.67472961,0.54836768,-0.55919681,0.00000000,-0.00000000
-5.41170585,5.20936011,-5.15903060,0.77619535,-0.81456159,3.11709633,-3.12379786,0.00829646,-0.00842501,0.57763129,-0.54426577,2.08607439,-1.94577938,0.73715311,-0.68229165,0.54916790,-0.56410393,0.00000000,-0.00000000
-5.40570285,5.19788061,-5.19315694,0.78167247,-0.82288771,3.11443566,-3.14207852,0.00813653,-0.00837339,0.57480223,-0.55077094,2.09244935,-1.98585931,0.73194849,-0.68746672,0.54816886,-0.56707859,0.00000000,-0.00000000
-5.39969985,5.16996762,-5.20933307,0.78534463,-0.82886158,3.10278238,-3.14972664,0.00795530,-0.00829133,0.56960207,-0.55522158,2.08982534,-2.01850811,0.72398936,-0.69023716,0.54546552,-0.56816548,0.00000000,-0.00000000
-5.39369685,5.12729424,-5.20856674,0.78737940,-0.83265036,3.08321621,-3.14757749,0.00775785,-0.00818293,0.56219935,-0.55760307,2.07857179,-2.04343678,0.71350321,-0.69062767,0.54116692,-0.56743269,0.00000000,-0.00000000
-5.38769385,5.07169754,-5.19213609,0.78794853,-0.83444724,3.05689844,-3.13662828,0.00754925,-0.00805265,0.55279913,-0.55793815,2.05920142,-2.06048933,0.70075368,-0.68870279,0.53539109,-0.56496693,0.00000000,-0.00000000
-5.38169085,5.00511217,-5.16153570,0.78722061,-0.83446137,3.02503193,-3.11799915,0.00733448,-0.00790519,0.54163486,-0.55628503,2.03234675,-2.06964142,0.68603016,-0.68456305,0.52826050,-0.56086850,0.00000000,-0.00000000
-5.37568784,4.92950562,-5.11841776,0.78535496,-0.83290801,2.98882254,-3.09289150,0.00711829,-0.00774532,0.52895951,-0.55273434,1.99873375,-2.07099503,0.66963707,-0.67834023,0.51989800,-0.55524641,0.00000000,-0.00000000
-5.36968484,4.84681757,-5.06453148,0.78249697,-0.82999943,2.94944367,-3.06254586,0.00690513,-0.00757780,0.51503656,-0.54740506,1.95915404,-2.06476924,0.65188343,-0.67019169,0.51042360,-0.54821392,0.00000000,-0.00000000
-5.36368184,4.75890611,-5.00166318,0.77877502,-0.82593700,2.90800490,-3.02820083,0.00669907,-0.00740720,0.50013121,-0.54043956,1.91443713,-2.05128795,0.63307304,-0.66029430,0.49995225,-0.53988468,0.00000000,-0.00000000
-5.35767884,4.66750236,-4.93157963,0.77429914,-0.82090480,2.86552587,-2.99105486,0.00650377,-0.00723785,0.48450223,-0.53199819,1.86542413,-2.03096503,0.61349598,-0.64883806,0.48859253,-0.53036973,0.00000000,-0.00000000
-5.35167584,4.57417494,-4.85597676,0.76916118,-0.81506492,2.82291580,-2.95223213,0.00632244,-0.00707376,0.46839492,-0.52225342,1.81294416,-2.00428787,0.59342152,-0.63601984,0.47644631,-0.51977538,0.00000000,-0.00000000
-5.34567284,4.48030482,-4.77643539,0.76343645,-0.80855466,2.78095877,-2.91275344,0.00615780,-0.00691850,0.45203544,-0.51138404,1.75779462,-1.97180000,0.57309296,-0.62203735,0.46360924,-0.50820212,0.00000000,-0.00000000
