energy_ev,total_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-5.57378689,2.19067731,1.79074343,0.88518095,0.01707095,1.71354894,0.03904995,0.00006031
-5.56778389,2.25311921,1.84885983,0.91005219,0.01734843,1.76531299,0.04037162,0.00006195
-5.56178089,2.31039654,1.90257625,0.93356976,0.01754933,1.81347829,0.04151594,0.00006353
-5.55577789,2.36221863,1.95177852,0.95554677,0.01767499,1.85777504,0.04247143,0.00006505
-5.54977489,2.40850686,1.99653070,0.97587361,0.01772852,1.89809500,0.04323106,0.00006652
-5.54377189,2.44938653,2.03706589,0.99451653,0.01771466,1.93448681,0.04379235,0.00006798
-5.53776888,2.48516958,2.07376920,1.01151268,0.01763951,1.96714392,0.04415732,0.00006945
-5.53176588,2.51632881,2.10715325,1.02696183,0.01751023,1.99638601,0.04433225,0.00007095
-5.52576288,2.54346477,2.13782749,1.04101523,0.01733471,2.02263446,0.04432728,0.00007251
-5.51975988,2.56726697,2.16646231,1.05386218,0.01712123,2.04638327,0.04415581,0.00007415
-5.51375688,2.58847115,2.19374987,1.06571507,0.01687803,2.06816662,0.04383387,0.00007589
-5.50775388,2.60781482,2.22036323,1.07679353,0.01661306,2.08852485,0.04337931,0.00007774
-5.50175088,2.62599306,2.24691595,1.08730864,0.01633356,2.10797039,0.04281100,0.00007971
-5.49574787,2.64361698,2.27392405,1.09744782,0.01604585,2.12695536,0.04214798,0.00008179
-5.48974487,2.66117667,2.30177225,1.10736130,0.01575509,2.14584244,0.04140874,0.00008398
-5.48374187,2.67901057,2.33068624,1.11715067,0.01546511,2.16488039,0.04061042,0.00008626
-5.47773887,2.69728260,2.36071237,1.12686014,0.01517836,2.18418546,0.03976826,0.00008859
-5.47173587,2.71596826,2.39170589,1.13647086,0.01489586,2.20372941,0.03889514,0.00009094
-5.46573287,2.73485018,2.42332835,1.14589852,0.01461731,2.22333484,0.03800123,0.00009327
-5.45972986,2.75352318,2.45505427,1.15499426,0.01434118,2.24267787,0.03709389,0.00009553
-5.45372686,2.77140865,2.48618697,1.16354882,0.01406491,2.26129788,0.03617768,0.00009766
-5.44772386,2.78777721,2.51588271,1.17129965,0.01378515,2.27861402,0.03525448,0.00009961
-5.44172086,2.80177866,2.54318204,1.17794061,0.01349805,2.29394727,0.03432390,0.00010131
-5.43571786,2.81247748,2.56704682,1.18313367,0.01319946,2.30654726,0.03338361,0.00010271
-5.42971486,2.81889227,2.58640139,1.18652221,0.01288530,2.31562231,0.03242989,0.00010376
-5.42371186,2.82003728,2.60017567,1.18774512,0.01255178,2.32037149,0.03145817,0.00010441
-5.41770885,2.81496397,2.60734860,1.18645122,0.01219568,2.32001709,0.03046358,0.00010462
-5.41170585,2.80280093,2.60698963,1.18231330,0.01181449,2.31383619,0.02944151,0.00010436
-5.40570285,2.78279044,2.59829684,1.17504128,0.01140664,2.30119007,0.02838809,0.00010360
-5.39969985,2.75432016,2.58062975,1.16439398,0.01097156,2.28155015,0.02730059,0.00010233
-5.39369685,2.71694887,2.55353590,1.15018902,0.01050973,2.25451968,0.02617778,0.00010056
-5.38769385,2.67042536,2.51676989,1.13231071,0.01002269,2.21985040,0.02502012,0.00009830
-5.38169085,2.61470002,2.47030452,1.11071546,0.00951297,2.17745359,0.02382984,0.00009556
-5.37568784,2.54992885,2.41433376,1.08543476,0.00898398,2.12740539,0.02261099,0.00009238
-5.36968484,2.47647014,2.34926757,1.05657570,0.00843990,2.06994641,0.02136929,0.00008881
-5.36368184,2.39487417,2.27571920,1.02431898,0.00788546,2.00547572,0.02011193,0.00008488
-5.35767884,2.30586670,2.19448567,0.98891461,0.00732579,1.93453974,0.01884732,0.00008066
-5.35167584,2.21032709,2.10652245,0.95067556,0.00676624,1.85781669,0.01758475,0.00007620
-5.34567284,2.10926208,2.01291358,0.90996956,0.00621214,1.77609716,0.01633404,0.00007156
-5.33966983,2.00377646,1.91483856,0.86720943,0.00566864,1.69026179,0.01510516,0.00006681
-5.33366683,1.89504177,1.81353745,0.82284231,0.00514058,1.60125698,0.01390788,0.00006200
-5.32766383,1.78426430,1.71027549,0.77733809,0.00463232,1.51006938,0.01275144,0.00005720
-5.32166083,1.67265353,1.60630872,0.73117766,0.00414764,1.41770039,0.01164424,0.00005245
-5.31565783,1.56139211,1.50285179,0.68484111,0.00368968,1.32514125,0.01059359,0.00004781
-5.30965483,1.45160839,1.40104893,0.63879658,0.00326088,1.23334988,0.00960557,0.00004332
-5.30365183,1.34435228,1.30194921,0.59348984,0.00286298,1.14322988,0.00868484,0.00003903
-5.29764882,1.24057514,1.20648659,0.54933519,0.00249701,1.05561261,0.00783463,0.00003495
-5.29164582,1.14111419,1.11546528,0.50670770,0.00216338,0.97124258,0.00705672,0.00003111
-5.28564282,1.04668162,1.02955061,0.46593726,0.00186187,0.89076660,0.00635149,0.00002754
-5.27963982,0.95785857,0.94926540,0.42730431,0.00159177,0.81472686,0.00571804,0.00002425
-5.27363682,0.87509387,0.87499154,0.39103752,0.00135191,0.74355781,0.00515431,0.00002124
-5.26763382,0.79870705,0.80697638,0.35731327,0.00114079,0.67758676,0.00465725,0.00001851
-5.26163082,0.72889540,0.74534325,0.32625682,0.00095664,0.61703790,0.00422303,0.00001606
-5.25562781,0.66574423,0.69010527,0.29794506,0.00079753,0.56203916,0.00384721,0.00001388
-5.24962481,0.60923976,0.64118172,0.27241048,0.00066144,0.51263149,0.00352499,0.00001197
-5.24362181,0.55928372,0.59841585,0.24964622,0.00054633,0.46877979,0.00325135,0.00001031
-5.23761881,0.51570892,0.56159317,0.22961169,0.00045026,0.43038497,0.00302130,0.00000889
-5.23161581,0.47829490,0.53045942,0.21223854,0.00037138,0.39729629,0.00283000,0.00000769
-5.22561281,0.44678293,0.50473716,0.19743667,0.00030804,0.36932344,0.00267296,0.00000671
-5.21960980,0.42088956,0.48414031,0.18509977,0.00025881,0.34624765,0.00254612,0.00000593
-5.21360680,0.40031830,0.46838599,0.17511039,0.00022250,0.32783154,0.00244601,0.00000533
-5.20760380,0.38476890,0.45720323,0.16734409,0.00019825,0.31382700,0.00236980,0.00000490
-5.20160080,0.37394395,0.45033826,0.16167270,0.00018547,0.30398120,0.00231537,0.00000463
-5.19559780,0.36755277,0.44755646,0.15796644,0.00018395,0.29804035,0.00228138,0.00000451
-5.18959480,0.36531268,0.44864089,0.15609509,0.00019379,0.29575142,0.00226726,0.00000452
-5.18359180,0.36694782,0.45338805,0.15592810,0.00021547,0.29686193,0.00227325,0.00000466
-5.17758879,0.37218603,0.46160113,0.15733398,0.00024983,0.30111809,0.00230038,0.00000492
-5.17158579,0.38075426,0.47308167,0.16017892,0.00029808,0.30826183,0.00235048,0.00000529
-5.16558279,0.39237311,0.48762015,0.16432521,0.00036178,0.31802709,0.00242617,0.00000576
-5.15957979,0.40675121,0.50498658,0.16962935,0.00044283,0.33013588,0.00253083,0.00000632
-5.15357679,0.42358013,0.52492179,0.17594043,0.00054346,0.34429486,0.00266856,0.00000696
-5.14757379,0.44253031,0.54713026,0.18309894,0.00066615,0.36019260,0.00284423,0.00000768
-5.14157079,0.46324884,0.57127524,0.19093613,0.00081366,0.37749842,0.00306339,0.00000846
-5.13556778,0.48535928,0.59697673,0.19927433,0.00098890,0.39586273,0.00333229,0.00000931
-5.12956478,0.50846400,0.62381263,0.20792808,0.00119485,0.41491940,0.00365787,0.00001020
-5.12356178,0.53214909,0.65132348,0.21670648,0.00143454,0.43429024,0.00404770,0.00001114
-5.11755878,0.55599186,0.67902060,0.22541632,0.00171086,0.45359143,0.00451005,0.00001211
-5.11155578,0.57957072,0.70639738,0.23386633,0.00202648,0.47244181,0.00505377,0.00001311
-5.10555278,0.60247703,0.73294350,0.24187203,0.00238371,0.49047275,0.00568835,0.00001413
-5.09954977,0.62432834,0.75816121,0.24926123,0.00278437,0.50733903,0.00642387,0.00001517
-5.09354677,0.64478250,0.78158290,0.25587969,0.00322961,0.52273039,0.00727097,0.00001624
-5.08754377,0.66355174,0.80278922,0.26159684,0.00371983,0.53638289,0.00824079,0.00001734
-5.08154077,0.68041596,0.82142650,0.26631105,0.00425449,0.54808971,0.00934499,0.00001846
-5.07553777,0.69523455,0.83722277,0.26995423,0.00483204,0.55771059,0.01059562,0.00001964
-5.06953477,0.70795574,0.85000110,0.27249550,0.00544985,0.56517928,0.01200510,0.00002087
-5.06353177,0.71862313,0.85968976,0.27394358,0.00610408,0.57050873,0.01358611,0.00002220
-5.05752876,0.72737850,0.86632816,0.27434770,0.00678977,0.57379325,0.01535147,0.00002363
-5.05152576,0.73446081,0.87006840,0.27379700,0.00750082,0.57520773,0.01731403,0.00002521
-5.04552276,0.74020104,0.87117181,0.27241827,0.00823007,0.57500347,0.01948647,0.00002697
-5.03951976,0.74501286,0.87000078,0.27037205,0.00896949,0.57350086,0.02188111,0.00002896
-5.03351676,0.74937936,0.86700576,0.26784724,0.00971031,0.57107899,0.02450964,0.00003121
-5.02751376,0.75383626,0.86270821,0.26505437,0.01044331,0.56816255,0.02738285,0.00003378
-5.02151076,0.75895208,0.85767988,0.26221782,0.01115910,0.56520653,0.03051027,0.00003671
-5.01550775,0.76530614,0.85251949,0.25956720,0.01184840,0.56267921,0.03389979,0.00004005
-5.00950475,0.77346506,0.84782775,0.25732841,0.01250243,0.56104418,0.03755724,0.00004384
-5.00350175,0.78395896,0.84418182,0.25571452,0.01311323,0.56074215,0.04148593,0.00004812
-4.99749875,0.79725815,0.84211043,0.25491717,0.01367405,0.56217322,0.04568623,0.00005292
-4.99149575,0.81375143,0.84207070,0.25509850,0.01417960,0.56568039,0.05015507,0.00005827
-4.98549275,0.83372697,0.84442787,0.25638432,0.01462642,0.57153506,0.05488558,0.00006417
-4.97948974,0.85735658,0.84943881,0.25885855,0.01501309,0.57992502,0.05986673,0.00007063
-4.97348674,0.88468422,0.85724016,0.26255936,0.01534039,0.59094559,0.06508309,0.00007763
-4.96748374,0.91561936,0.86784155,0.26747705,0.01561144,0.60459427,0.07051477,0.00008515
-4.96148074,0.94993541,0.88112448,0.27355394,0.01583172,0.62076899,0.07613742,0.00009314
-4.95547774,0.98727368,0.89684667,0.28068608,0.01600895,0.63927035,0.08192257,0.00010153
-4.94947474,1.02715253,0.91465190,0.28872692,0.01615302,0.65980748,0.08783802,0.00011027
-4.94347174,1.06898162,0.93408476,0.29749258,0.01627570,0.68200749,0.09384861,0.00011926
-4.93746873,1.11208057,0.95460971,0.30676870,0.01639032,0.70542800,0.09991704,0.00012839
-4.93146573,1.15570140,0.97563351,0.31631833,0.01651140,0.72957229,0.10600499,0.00013756
-4.92546273,1.19905366,0.99652991,0.32589078,0.01665416,0.75390635,0.11207434,0.00014665
-4.91945973,1.24133134,1.01666550,0.33523073,0.01683404,0.77787719,0.11808853,0.00015554
-4.91345673,1.28174011,1.03542542,0.34408749,0.01706615,0.80093152,0.12401383,0.00016409
-4.90745373,1.31952402,1.05223772,0.35222373,0.01736469,0.82253410,0.12982076,0.00017218
-4.90145073,1.35399007,1.06659523,0.35942360,0.01774244,0.84218493,0.13548514,0.00017970
-4.89544772,1.38452993,1.07807386,0.36549951,0.01821016,0.85943449,0.14098911,0.00018654
-4.88944472,1.41063754,1.08634665,0.37029772,0.01877609,0.87389668,0.14632175,0.00019258
-4.88344172,1.43192205,1.09119281,0.37370219,0.01944555,0.88525867,0.15147932,0.00019776
-4.87743872,1.44811559,1.09250160,0.37563680,0.02022050,0.89328754,0.15646514,0.00020198
-4.87143572,1.45907561,1.09027094,0.37606583,0.02109928,0.89783359,0.16128896,0.00020521
-4.86543272,1.46478194,1.08460107,0.37499277,0.02207641,0.89883025,0.16596586,0.00020741
-4.85942971,1.46532890,1.07568378,0.37245765,0.02314252,0.89629089,0.17051482,0.00020856
-4.85342671,1.46091327,1.06378798,0.36853320,0.02428442,0.89030291,0.17495678,0.00020866
-4.84742371,1.45181872,1.04924265,0.36331990,0.02548527,0.88101959,0.17931253,0.00020773
-4.84142071,1.43839810,1.03241813,0.35694066,0.02672491,0.86865035,0.18360042,0.00020582
-4.83541771,1.42105440,1.01370705,0.34953500,0.02798030,0.85345006,0.18783401,0.00020295
-4.82941471,1.40022183,0.99350588,0.34125357,0.02922613,0.83570814,0.19201985,0.00019921
-4.82341171,1.37634798,0.97219831,0.33225300,0.03043544,0.81573802,0.19615564,0.00019467
-4.81740870,1.34987823,0.95014125,0.32269145,0.03158047,0.79386769,0.20022866,0.00018940
-4.81140570,1.32124305,0.92765420,0.31272525,0.03263340,0.77043162,0.20421491,0.00018348
-4.80540270,1.29084911,0.90501250,0.30250652,0.03356730,0.74576467,0.20807888,0.00017702
-4.79939970,1.25907420,0.88244465,0.29218203,0.03435694,0.72019792,0.21177401,0.00017009
-4.79339670,1.22626642,0.86013364,0.28189317,0.03497965,0.69405672,0.21524403,0.00016279
-4.78739370,1.19274712,0.83822211,0.27177708,0.03541606,0.66766071,0.21842498,0.00015521
-4.78139070,1.15881738,0.81682061,0.26196859,0.03565078,0.64132551,0.22124802,0.00014743
-4.77538769,1.12476729,0.79601855,0.25260286,0.03567294,0.61536603,0.22364278,0.00013953
-4.76938469,1.09088720,0.77589667,0.24381849,0.03547655,0.59010050,0.22554116,0.00013160
-4.76338169,1.05747993,0.75654041,0.23576070,0.03506072,0.56585514,0.22688144,0.00012369
-4.75737869,1.02487314,0.73805301,0.22858429,0.03442971,0.54296865,0.22761245,0.00011590
-4.75137569,0.99343058,0.72056753,0.22245620,0.03359275,0.52179611,0.22769747,0.00010827
-4.74537269,0.96356149,0.70425683,0.21755722,0.03256374,0.50271178,0.22711791,0.00010087
-4.73936968,0.93572726,0.68934088,0.21408275,0.03136077,0.48611040,0.22587618,0.00009376
-4.73336668,0.91044457,0.67609085,0.21224235,0.03000552,0.47240659,0.22399794,0.00008699
-4.72736368,0.88828473,0.66482938,0.21225799,0.02852252,0.46203218,0.22153324,0.00008063
-4.72136068,0.86986864,0.65592716,0.21436085,0.02693841,0.45543132,0.21855669,0.00007471
-4.71535768,0.85585761,0.64979551,0.21878681,0.02528109,0.45305330,0.21516638,0.00006929
-4.70935468,0.84693989,0.64687538,0.22577054,0.02357890,0.45534337,0.21148174,0.00006442
-4.70335168,0.84381344,0.64762312,0.23553850,0.02185986,0.46273148,0.20764022,0.00006013
-4.69734867,0.84716543,0.65249353,0.24830088,0.02015087,0.47561963,0.20379302,0.00005647
-4.69134567,0.85764911,0.66192084,0.26424291,0.01847716,0.49436785,0.20009992,0.00005347
-4.68534267,0.87585889,0.67629865,0.28351566,0.01686166,0.51927959,0.19672349,0.00005117
-4.67933967,0.90230468,0.69595939,0.30622691,0.01532462,0.55058695,0.19382285,0.00004961
-4.67333667,0.93738628,0.72115439,0.33243226,0.01388328,0.58843618,0.19154731,0.00004880
-4.66733367,0.98136900,0.75203547,0.36212700,0.01255168,0.63287430,0.19003009,0.00004877
-4.66133067,1.03436151,0.78863877,0.39523907,0.01134059,0.68383720,0.18938241,0.00004953
-4.65532766,1.09629680,0.83087172,0.43162351,0.01025752,0.74113983,0.18968827,0.00005110
-4.64932466,1.16691724,0.87850371,0.47105870,0.00930683,0.80446908,0.19100013,0.00005346
-4.64332166,1.24576451,0.93116110,0.51324471,0.00848994,0.87337956,0.19333557,0.00005661
-4.63731866,1.33217488,0.98832680,0.55780394,0.00780553,0.94729291,0.19667536,0.00006053
-4.63131566,1.42528054,1.04934466,0.60428417,0.00724982,1.02550058,0.20096274,0.00006520
-4.62531266,1.52401708,1.11342869,0.65216417,0.00681692,1.10717047,0.20610426,0.00007057
-4.61930965,1.62713715,1.17967684,0.70086159,0.00649909,1.19135728,0.21197196,0.00007659
-4.61330665,1.73323027,1.24708906,0.74974325,0.00628708,1.27701641,0.21840685,0.00008320
-4.60730365,1.84074830,1.31458892,0.79813732,0.00617043,1.36302136,0.22522375,0.00009032
-4.60130065,1.94803603,1.38104835,0.84534735,0.00613780,1.44818402,0.23221703,0.00009786
-4.59529765,2.05336606,1.44531444,0.89066735,0.00617720,1.53127752,0.23916731,0.00010572
-4.58929465,2.15497710,1.50623762,0.93339791,0.00627631,1.61106109,0.24584862,0.00011380
-4.58329165,2.25111455,1.56270020,0.97286244,0.00642268,1.68630612,0.25203589,0.00012197
-4.57728864,2.34007216,1.61364435,1.00842337,0.00660402,1.75582300,0.25751243,0.00013011
-4.57128564,2.42023353,1.65809868,1.03949747,0.00680839,1.81848768,0.26207707,0.00013808
-4.56528264,2.49011232,1.69520252,1.06557013,0.00702439,1.87326758,0.26555073,0.00014577
-4.55927964,2.54838973,1.72422730,1.08620787,0.00724143,1.91924582,0.26778216,0.00015303
-4.55327664,2.59394827,1.74459434,1.10106897,0.00744982,1.95564330,0.26865254,0.00015974
-4.54727364,2.62590077,1.75588854,1.10991165,0.00764101,1.98183797,0.26807901,0.00016580
-4.54127064,2.64361362,1.75786787,1.11259987,0.00780773,1.99738059,0.26601674,0.00017108
-4.53526763,2.64672379,1.75046827,1.10910642,0.00794411,2.00200681,0.26245968,0.00017552
-4.52926463,2.63514887,1.73380407,1.09951330,0.00804582,1.99564494,0.25743998,0.00017904
-4.52326163,2.60909003,1.70816405,1.08400952,0.00811014,1.97841934,0.25102612,0.00018159
-4.51725863,2.56902788,1.67400335,1.06288636,0.00813608,1.95064923,0.24331987,0.00018317
-4.51125563,2.51571124,1.63193163,1.03653031,0.00812437,1.91284297,0.23445229,0.00018378
-4.50525263,2.45013939,1.58269788,1.00541403,0.00807749,1.86568792,0.22457896,0.00018345
-4.49924962,2.37353842,1.52717237,0.97008546,0.00799965,1.81003612,0.21387467,0.00018225
-4.49324662,2.28733217,1.46632643,0.93115556,0.00789676,1.74688631,0.20252778,0.00018029
-4.48724362,2.19310914,1.40121044,0.88928510,0.00777630,1.67736252,0.19073451,0.00017767
-4.48124062,2.09258591,1.33293081,0.84517063,0.00764723,1.60269005,0.17869342,0.00017454
-4.47523762,1.98756851,1.26262646,0.79953031,0.00751983,1.52416946,0.16660011,0.00017108
-4.46923462,1.87991266,1.19144531,0.75308967,0.00740553,1.44314914,0.15464258,0.00016745
-4.46323162,1.77148409,1.12052153,0.70656794,0.00731671,1.36099739,0.14299706,0.00016387
-4.45722861,1.66411986,1.05095376,0.66066498,0.00726644,1.27907464,0.13182469,0.00016053
-4.45122561,1.55959181,0.98378505,0.61604926,0.00726822,1.19870653,0.12126885,0.00015763
-4.44522261,1.45957277,0.91998464,0.57334702,0.00733574,1.12115857,0.11145336,0.00015539
-4.43921961,1.36560645,0.86043210,0.53313287,0.00748251,1.04761291,0.10248140,0.00015398
-4.43321661,1.27908138,0.80590399,0.49592185,0.00772160,0.97914776,0.09443514,0.00015360
-4.42721361,1.20120937,0.75706326,0.46216312,0.00806526,0.91671978,0.08737605,0.00015439
-4.42121061,1.13300879,0.71445142,0.43223524,0.00852456,0.86114982,0.08134572,0.00015650
-4.41520760,1.07529264,0.67848370,0.40644306,0.00910909,0.81311202,0.07636722,0.00016002
-4.40920460,1.02866143,0.64944696,0.38501610,0.00982654,0.77312650,0.07244678,0.00016505
-4.40320160,0.99350070,0.62750040,0.36810842,0.01068240,0.74155546,0.06957579,0.00017161
-4.39719860,0.96998300,0.61267887,0.35579978,0.01167960,0.71860262,0.06773292,0.00017973
-4.39119560,0.95807388,0.60489858,0.34809802,0.01281826,0.70431581,0.06688640,0.00018937
-4.38519260,0.95754166,0.60396496,0.34494247,0.01409543,0.69859244,0.06699622,0.00020048
-4.37918959,0.96797040,0.60958233,0.34620827,0.01550491,0.70118760,0.06801638,0.00021296
-4.37318659,0.98877584,0.62136511,0.35171143,0.01703714,0.71172444,0.06989680,0.00022670
-4.36718359,1.01922365,0.63885020,0.36121459,0.01867922,0.72970660,0.07258521,0.00024155
-4.36118059,1.05844965,0.66151012,0.37443311,0.02041498,0.75453226,0.07602865,0.00025734
-4.35517759,1.10548153,0.68876652,0.39104173,0.02222516,0.78550956,0.08017466,0.00027388
-4.34917459,1.15926149,0.72000376,0.41068125,0.02408778,0.82187300,0.08497212,0.00029098
-4.34317159,1.21866939,0.75458210,0.43296552,0.02597854,0.86280056,0.09037171,0.00030843
-4.33716858,1.28254593,0.79185019,0.45748833,0.02787132,0.90743113,0.09632594,0.00032601
-4.33116558,1.34971531,0.83115656,0.48383029,0.02973889,0.95488195,0.10278878,0.00034353
-4.32516258,1.41900690,0.87185988,0.51156540,0.03155354,1.00426567,0.10971494,0.00036077
-4.31915958,1.48927555,0.91333771,0.54026750,0.03328789,1.05470670,0.11705875,0.00037755
-4.31315658,1.55941999,0.95499377,0.56951615,0.03491560,1.10535656,0.12477287,0.00039369
-4.30715358,1.62839904,0.99626355,0.59890216,0.03641220,1.15540781,0.13280668,0.00040903
