energy_ev,total_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-5.68184092,1.56619075,0.19722884,0.00292273,0.00843472,0.84316533,0.55684105,0.52735678
-5.67583792,1.54670118,0.19993554,0.00296925,0.00827724,0.82863982,0.55010988,0.51767127
-5.66983492,1.52361426,0.20267293,0.00300607,0.00816103,0.81186812,0.54225409,0.50679572
-5.66383192,1.49691220,0.20533141,0.00303267,0.00807970,0.79290605,0.53334582,0.49473393
-5.65782891,1.46663489,0.20779682,0.00304869,0.00802633,0.77185123,0.52345821,0.48151547
-5.65182591,1.43287822,0.20995374,0.00305388,0.00799371,0.74884000,0.51266308,0.46719471
-5.64582291,1.39579116,0.21168886,0.00304813,0.00797455,0.72404343,0.50102941,0.45184925
-5.63981991,1.35557221,0.21289466,0.00303146,0.00796166,0.69766260,0.48862250,0.43557776
-5.63381691,1.31246529,0.21347304,0.00300396,0.00794818,0.66992332,0.47550408,0.41849741
-5.62781391,1.26675548,0.21333884,0.00296587,0.00792775,0.64107079,0.46173310,0.40074099
-5.62181091,1.21876475,0.21242306,0.00291753,0.00789469,0.61136433,0.44736733,0.38245408
-5.61580790,1.16884782,0.21067578,0.00285936,0.00784414,0.58107239,0.43246545,0.36379215
-5.60980490,1.11738832,0.20806844,0.00279193,0.00777219,0.55046820,0.41708966,0.34491788
-5.60380190,1.06479526,0.20459561,0.00271588,0.00767600,0.51982586,0.40130843,0.32599877
-5.59779890,1.01149969,0.20027591,0.00263199,0.00755382,0.48941727,0.38519926,0.30720495
-5.59179590,0.95795151,0.19515230,0.00254115,0.00740505,0.45950962,0.36885125,0.28870738
-5.58579290,0.90461636,0.18929152,0.00244436,0.00723024,0.43036354,0.35236719,0.27067634
-5.57978989,0.85197223,0.18278276,0.00234272,0.00703103,0.40223173,0.33586509,0.25328012
-5.57378689,0.80050587,0.17573564,0.00223745,0.00681012,0.37535796,0.31947883,0.23668391
-5.56778389,0.75070866,0.16827742,0.00212987,0.00657113,0.34997629,0.30335806,0.22104887
-5.56178089,0.70307197,0.16054983,0.00202136,0.00631850,0.32631036,0.28766705,0.20653110
-5.55577789,0.65808182,0.15270525,0.00191336,0.00605732,0.30457260,0.27258265,0.19328073
-5.54977489,0.61621287,0.14490267,0.00180737,0.00579316,0.28496327,0.25829134,0.18144077
-5.54377189,0.57792188,0.13730345,0.00170488,0.00553194,0.26766919,0.24498546,0.17114590
-5.53776888,0.54364052,0.13006697,0.00160737,0.00527966,0.25286221,0.23285876,0.16252104
-5.53176588,0.51376790,0.12334638,0.00151629,0.00504230,0.24069731,0.22210145,0.15567981
-5.52576288,0.48866290,0.11728451,0.00143297,0.00482559,0.23131038,0.21289499,0.15072274
-5.51975988,0.46863649,0.11201002,0.00135869,0.00463486,0.22481587,0.20540665,0.14773542
-5.51375688,0.45394445,0.10763403,0.00129455,0.00447490,0.22130424,0.19978431,0.14678659
-5.50775388,0.44478056,0.10424707,0.00124152,0.00434981,0.22083941,0.19615151,0.14792623
-5.50175088,0.44127076,0.10191663,0.00120040,0.00426290,0.22345646,0.19460303,0.15118379
-5.49574787,0.44346834,0.10068525,0.00117177,0.00421663,0.22915950,0.19520120,0.15656655
-5.48974487,0.45135045,0.10056919,0.00115603,0.00421251,0.23792014,0.19797308,0.16405838
-5.48374187,0.46481635,0.10155774,0.00115337,0.00425113,0.24967643,0.20290857,0.17361884
-5.47773887,0.48368716,0.10361324,0.00116380,0.00433210,0.26433263,0.20995968,0.18518272
-5.47173587,0.50770769,0.10667167,0.00118709,0.00445412,0.28175968,0.21904093,0.19866021
-5.46573287,0.53654997,0.11064399,0.00122285,0.00461501,0.30179658,0.23003085,0.21393753
-5.45972986,0.56981883,0.11541808,0.00127054,0.00481175,0.32425263,0.24277475,0.23087826
-5.45372686,0.60705912,0.12086138,0.00132945,0.00504064,0.34891040,0.25708837,0.24932518
-5.44772386,0.64776462,0.12682410,0.00139873,0.00529731,0.37552955,0.27276263,0.26910267
-5.44172086,0.69138827,0.13314294,0.00147746,0.00557690,0.40385108,0.28956915,0.29001954
-5.43571786,0.73735347,0.13964534,0.00156461,0.00587418,0.43360212,0.30726626,0.31187230
-5.42971486,0.78506599,0.14615405,0.00165914,0.00618361,0.46450090,0.32560556,0.33444861
-5.42371186,0.83392624,0.15249196,0.00175992,0.00649955,0.49626171,0.34433855,0.35753086
-5.41770885,0.88334125,0.15848705,0.00186585,0.00681635,0.52859971,0.36322314,0.38089981
-5.41170585,0.93273623,0.16397728,0.00197583,0.00712844,0.56123530,0.38202986,0.40433800
-5.40570285,0.98156503,0.16881530,0.00208877,0.00743051,0.59389804,0.40054753,0.42763303
-5.39969985,1.02931945,0.17287280,0.00220363,0.00771753,0.62632978,0.41858808,0.45058044
-5.39369685,1.07553691,0.17604431,0.00231940,0.00798492,0.65828717,0.43599058,0.47298625
-5.38769385,1.11980659,0.17825040,0.00243514,0.00822857,0.68954335,0.45262411,0.49466904
-5.38169085,1.16177369,0.17944011,0.00254995,0.00844493,0.71988905,0.46838964,0.51546170
-5.37568784,1.20114215,0.17959248,0.00266299,0.00863105,0.74913302,0.48322085,0.53521273
-5.36968484,1.23767579,0.17871727,0.00277351,0.00878462,0.77710206,0.49708384,0.55378726
-5.36368184,1.27119808,0.17685467,0.00288080,0.00890401,0.80364081,0.50997605,0.57106783
-5.35767884,1.30159103,0.17407426,0.00298424,0.00898826,0.82861145,0.52192437,0.58695493
-5.35167584,1.32879317,0.17047302,0.00308329,0.00903710,0.85189348,0.53298263,0.60136755
-5.34567284,1.35279720,0.16617273,0.00317749,0.00905096,0.87338382,0.54322873,0.61424359
-5.33966983,1.37364745,0.16131676,0.00326648,0.00903090,0.89299720,0.55276153,0.62554027
-5.33366683,1.39143732,0.15606633,0.00335001,0.00897864,0.91066707,0.56169758,0.63523462
-5.32766383,1.40630691,0.15059657,0.00342794,0.00889651,0.92634676,0.57016797,0.64332382
-5.32166083,1.41844082,0.14509235,0.00350029,0.00878740,0.94001118,0.57831522,0.64982557
-5.31565783,1.42806605,0.13974414,0.00356718,0.00865471,0.95165851,0.58629032,0.65477826
-5.30965483,1.43544993,0.13474391,0.00362890,0.00850232,0.96131206,0.59424991,0.65824089
-5.30365183,1.44089777,0.13028129,0.00368590,0.00833450,0.96902182,0.60235354,0.66029270
-5.29764882,1.44475006,0.12653995,0.00373877,0.00815584,0.97486565,0.61076086,0.66103230
-5.29164582,1.44737898,0.12369429,0.00378823,0.00797117,0.97894981,0.61962885,0.66057636
-5.28564282,1.44918381,0.12190651,0.00383514,0.00778549,0.98140860,0.62910873,0.65905771
-5.27963982,1.45058534,0.12132397,0.00388047,0.00760389,0.98240311,0.63934274,0.65662287
-5.27363682,1.45201890,0.12207682,0.00392526,0.00743143,0.98211891,0.65046057,0.65342909
-5.26763382,1.45392614,0.12427598,0.00397060,0.00727311,0.98076266,0.66257562,0.64964090
-5.26163082,1.45674572,0.12801133,0.00401759,0.00713374,0.97855791,0.67578092,0.64542632
-5.25562781,1.46090301,0.13335008,0.00406727,0.00701790,0.97573998,0.69014508,0.64095295
-5.24962481,1.46679924,0.14033541,0.00412062,0.00692988,0.97255040,0.70570828,0.63638393
-5.24362181,1.47480050,0.14898523,0.00417848,0.00687360,0.96923103,0.72247857,0.63187420
-5.23761881,1.48522701,0.15929120,0.00424155,0.00685264,0.96601823,0.74042864,0.62756703
-5.23161581,1.49834335,0.17121794,0.00431031,0.00687014,0.96313731,0.75949346,0.62359120
-5.22561281,1.51434993,0.18470258,0.00438502,0.00692886,0.96079765,0.77956888,0.62005870
-5.21960980,1.53337640,0.19965463,0.00446570,0.00703113,0.95918855,0.80051148,0.61706336
-5.21360680,1.55547714,0.21595623,0.00455213,0.00717889,0.95847624,0.82213983,0.61468023
-5.20760380,1.58062932,0.23346294,0.00464383,0.00737366,0.95880179,0.84423723,0.61296577
-5.20160080,1.60873345,0.25200506,0.00474010,0.00761662,0.96028029,0.86655599,0.61195887
-5.19559780,1.63961660,0.27138950,0.00484001,0.00790854,0.96300096,0.88882315,0.61168242
-5.18959480,1.67303795,0.29140235,0.00494247,0.00824985,0.96702815,0.91074754,0.61214542
-5.18359180,1.70869644,0.31181193,0.00504627,0.00864057,0.97240299,0.93202794,0.61334541
-5.17758879,1.74624012,0.33237255,0.00515007,0.00908030,0.97914548,0.95236193,0.61527096
-5.17158579,1.78527658,0.35282868,0.00525251,0.00956820,0.98725660,0.97145535,0.61790400
-5.16558279,1.82538402,0.37291957,0.00535221,0.01010293,0.99672036,0.98903160,0.62122188
-5.15957979,1.86612225,0.39238413,0.00544786,0.01068255,1.00750538,1.00484075,0.62519889
-5.15357679,1.90704314,0.41096602,0.00553821,0.01130451,1.01956588,1.01866781,0.62980718
-5.14757379,1.94770005,0.42841858,0.00562212,0.01196554,1.03284195,1.03033992,0.63501693
-5.14157079,1.98765577,0.44450971,0.00569860,0.01266164,1.04725905,1.03973212,0.64079582
-5.13556778,2.02648880,0.45902632,0.00576680,0.01338799,1.06272681,1.04677151,0.64710775
-5.12956478,2.06379788,0.47177841,0.00582604,0.01413896,1.07913722,1.05143954,0.65391108
-5.12356178,2.09920470,0.48260239,0.00587577,0.01490817,1.09636243,1.05377255,0.66115629
-5.11755878,2.13235515,0.49136391,0.00591560,0.01568850,1.11425257,1.05386037,0.66878353
-5.11155578,2.16291918,0.49795981,0.00594526,0.01647222,1.13263365,1.05184334,0.67672009
-5.10555278,2.19059000,0.50231938,0.00596458,0.01725118,1.15130618,1.04790763,0.68487816
-5.09954977,2.21508269,0.50440491,0.00597346,0.01801697,1.17004453,1.04227949,0.69315303
-5.09354677,2.23613304,0.50421146,0.00597187,0.01876117,1.18859761,1.03521832,0.70142208
-5.08754377,2.25349685,0.50176604,0.00595980,0.01947566,1.20669083,1.02700915,0.70954456
-5.08154077,2.26695007,0.49712625,0.00593725,0.02015286,1.22402967,1.01795467,0.71736253
-5.07553777,2.27629013,0.49037840,0.00590421,0.02078609,1.24030472,1.00836720,0.72470282
-5.06953477,2.28133857,0.48163524,0.00586068,0.02136979,1.25519834,0.99856072,0.73138020
-5.06353177,2.28194484,0.47103338,0.00580661,0.02189981,1.26839244,0.98884333,0.73720148
-5.05752876,2.27799132,0.45873050,0.00574197,0.02237362,1.27957745,0.97951010,0.74197071
-5.05152576,2.26939905,0.44490227,0.00566670,0.02279044,1.28846177,0.97083658,0.74549494
-5.04552276,2.25613396,0.42973925,0.00558079,0.02315130,1.29478156,0.96307299,0.74759061
-5.03951976,2.23821302,0.41344357,0.00548423,0.02345903,1.29831019,0.95643903,0.74809005
-5.03351676,2.21570983,0.39622559,0.00537709,0.02371815,1.29886704,0.95111945,0.74684791
-5.02751376,2.18875915,0.37830046,0.00525950,0.02393464,1.29632508,0.94726028,0.74374725
-5.02151076,2.15755992,0.35988472,0.00513170,0.02411570,1.29061693,0.94496580,0.73870487
-5.01550775,2.12237642,0.34119284,0.00499406,0.02426938,1.28173908,0.94429622,0.73167577
-5.00950475,2.08353735,0.32243386,0.00484706,0.02440417,1.26975407,0.94526618,0.72265647
-5.00350175,2.04143265,0.30380811,0.00469135,0.02452855,1.25479046,0.94784408,0.71168708
-4.99749875,1.99650819,0.28550419,0.00452771,0.02465058,1.23704076,0.95195239,0.69885199
-4.99149575,1.94925860,0.26769607,0.00435707,0.02477744,1.21675736,0.95746903,0.68427928
-4.98549275,1.90021830,0.25054069,0.00418050,0.02491507,1.19424667,0.96423000,0.66813883
-4.97948974,1.84995155,0.23417584,0.00399918,0.02506783,1.16986195,0.97203321,0.65063927
-4.97348674,1.79904176,0.21871861,0.00381442,0.02523827,1.14399497,0.98064382,0.63202402
-4.96748374,1.74808065,0.20426439,0.00362759,0.02542698,1.11706728,0.98980083,0.61256652
-4.96148074,1.69765799,0.19088640,0.00344010,0.02563258,1.08952106,0.99922511,0.59256504
-4.95547774,1.64835220,0.17863597,0.00325342,0.02585173,1.06181047,1.00862858,0.57233717
-4.94947474,1.60072235,0.16754329,0.00306901,0.02607939,1.03439343,1.01772433,0.55221434
-4.94347174,1.55530192,0.15761881,0.00288828,0.02630899,1.00772442,1.02623751,0.53253654
-4.93746873,1.51259442,0.14885526,0.00271262,0.02653287,0.98224837,1.03391637,0.51364740
-4.93146573,1.47307090,0.14122997,0.00254334,0.02674259,0.95839583,1.04054325,0.49588981
-4.92546273,1.43716939,0.13470765,0.00238166,0.02692940,0.93657936,1.04594470,0.47960207
-4.91945973,1.40529587,0.12924342,0.00222870,0.02708472,0.91719118,1.05000066,0.46511461
-4.91345673,1.37782646,0.12478593,0.00208548,0.02720049,0.90060178,1.05265170,0.45274724
-4.90745373,1.35511045,0.12128049,0.00195289,0.02726965,0.88715926,1.05390425,0.44280680
-4.90145073,1.33747346,0.11867208,0.00183174,0.02728643,0.87718915,1.05383329,0.43558501
-4.89544772,1.32522036,0.11690815,0.00172270,0.02724662,0.87099430,1.05258216,0.43135638
-4.88944472,1.31863721,0.11594102,0.00162635,0.02714780,0.86885439,1.05035944,0.43037603
-4.88344172,1.31799185,0.11572988,0.00154316,0.02698941,0.87102492,1.04743285,0.43287699
-4.87743872,1.32353256,0.11624223,0.00147351,0.02677280,0.87773509,1.04412020,0.43906712
-4.87143572,1.33548454,0.11745483,0.00141771,0.02650110,0.88918454,1.04077773,0.44912521
-4.86543272,1.35404401,0.11935396,0.00137596,0.02617913,0.90553873,1.03778629,0.46319643
-4.85942971,1.37936986,0.12193508,0.00134841,0.02581317,0.92692284,1.03553567,0.48138688
-4.85342671,1.41157303,0.12520193,0.00133512,0.02541065,0.95341439,1.03440787,0.50375759
-4.84742371,1.45070400,0.12916499,0.00133607,0.02497990,0.98503478,1.03475993,0.53031791
-4.84142071,1.49673888,0.13383949,0.00135119,0.02452975,1.02174003,1.03690694,0.56101873
-4.83541771,1.54956475,0.13924287,0.00138030,0.02406920,1.06341129,1.04110618,0.59574576
-4.82941471,1.60896517,0.14539200,0.00142316,0.02360709,1.10984564,1.04754280,0.63431334
-4.82341171,1.67460681,0.15230011,0.00147941,0.02315177,1.16074788,1.05631798,0.67645930
-4.81740870,1.74602796,0.15997357,0.00154862,0.02271077,1.21572400,1.06743995,0.72184124
-4.81140570,1.82263030,0.16840881,0.00163025,0.02229060,1.27427694,1.08081838,0.77003484
-4.80540270,1.90367444,0.17758929,0.00172361,0.02189650,1.33580545,1.09626254,0.82053448
-4.79939970,1.98828027,0.18748288,0.00182792,0.02153232,1.39960644,1.11348336,0.87275670
-4.79339670,2.07543267,0.19803962,0.00194227,0.02120043,1.46488125,1.13209936,0.92604657
-4.78739370,2.16399283,0.20919015,0.00206560,0.02090168,1.53074613,1.15164640,0.97968723
-4.78139070,2.25271539,0.22084473,0.00219671,0.02063549,1.59624680,1.17159089,1.03291233
-4.77538769,2.34027109,0.23289310,0.00233429,0.02039985,1.66037703,1.19134598,1.08492140
-4.76938469,2.42527427,0.24520514,0.00247686,0.02019157,1.72210054,1.21029013,1.13489754
-4.76338169,2.50631463,0.25763234,0.00262285,0.02000639,1.78037572,1.22778733,1.18202692
-4.75737869,2.58199175,0.27001013,0.00277055,0.01983929,1.83418213,1.24320815,1.22551947
-4.75137569,2.65095132,0.28216093,0.00291815,0.01968465,1.88254784,1.25595074,1.26462981
-4.74537269,2.71192146,0.29389796,0.00306377,0.01953662,1.92457632,1.26546097,1.29867772
-4.73936968,2.76374751,0.30502946,0.00320545,0.01938929,1.95947184,1.27125077,1.32706706
-4.73336668,2.80542390,0.31536347,0.00334120,0.01923705,1.98656210,1.27291400,1.34930252
-4.72736368,2.83612156,0.32471274,0.00346903,0.01907477,2.00531711,1.27013918,1.36500324
-4.72136068,2.85520976,0.33289977,0.00358698,0.01889802,2.01536341,1.26271858,1.37391283
-4.71535768,2.86227138,0.33976170,0.00369313,0.01870330,2.01649309,1.25055338,1.37590524
-4.70935468,2.85711113,0.34515486,0.00378567,0.01848808,2.00866700,1.23365474,1.37098628
-4.70335168,2.83975627,0.34895897,0.00386296,0.01825100,1.99201239,1.21214091,1.35929071
-4.69734867,2.81045030,0.35108064,0.00392350,0.01799180,1.96681482,1.18623061,1.34107520
-4.69134567,2.76963981,0.35145613,0.00396601,0.01771141,1.93350521,1.15623314,1.31670740
-4.68534267,2.71795554,0.35005334,0.00398950,0.01741181,1.89264243,1.12253582,1.28665185
-4.67933967,2.65618866,0.34687289,0.00399321,0.01709601,1.84489265,1.08558935,1.25145330
-4.67333667,2.58526351,0.34194826,0.00397674,0.01676786,1.79100637,1.04589208,1.21171845
-4.66733367,2.50620829,0.33534510,0.00393998,0.01643196,1.73179424,1.00397366,1.16809683
-4.66133067,2.42012502,0.32715957,0.00388320,0.01609344,1.66810303,0.96037914,1.12126175
-4.65532766,2.32816018,0.31751596,0.00380698,0.01575777,1.60079260,0.91565397,1.07189218
-4.64932466,2.23147710,0.30656361,0.00371227,0.01543059,1.53071494,0.87033068,1.02065619
-4.64332166,2.13123139,0.29447323,0.00360034,0.01511752,1.45869607,0.82491759,0.96819672
-4.63731866,2.02854980,0.28143277,0.00347275,0.01482393,1.38552127,0.77989001,0.91511991
-4.63131566,1.92451338,0.26764308,0.00333135,0.01455482,1.31192407,0.73568396,0.86198637
-4.62531266,1.82014495,0.25331333,0.00317823,0.01431459,1.23857906,0.69269258,0.80930556
-4.61930965,1.71640094,0.23865654,0.00301566,0.01410692,1.16609843,0.65126514,0.75753301
-4.61330665,1.61416732,0.22388523,0.00284605,0.01393467,1.09503192,0.61170825,0.70707036
-4.60730365,1.51425934,0.20920744,0.00267191,0.01379970,1.02586974,0.57428920,0.65826776
-4.60130065,1.41742418,0.19482306,0.00249581,0.01370284,0.95904787,0.53924083,0.61142823
-4.59529765,1.32434622,0.18092081,0.00232030,0.01364384,0.89495514,0.50676765,0.56681350
-4.58929465,1.23565382,0.16767570,0.00214788,0.01362129,0.83394138,0.47705259,0.52465085
-4.58329165,1.15192725,0.15524714,0.00198097,0.01363269,0.77632600,0.45026404,0.48514028
-4.57728864,1.07370667,0.14377762,0.00182185,0.01367444,0.72240645,0.42656277,0.44846179
-4.57128564,1.00149985,0.13339205,0.00167267,0.01374194,0.67246590,0.40610809,0.41478201
-4.56528264,0.93578881,0.12419755,0.00153538,0.01382971,0.62677981,0.38906321,0.38426014
-4.55927964,0.87703500,0.11628366,0.00141173,0.01393153,0.58562101,0.37559924,0.35705260
-4.55327664,0.82568261,0.10972291,0.00130328,0.01404061,0.54926286,0.36589771,0.33331637
-4.54727364,0.78215966,0.10457159,0.00121137,0.01414982,0.51798069,0.36015138,0.31321073
-4.54127064,0.74687678,0.10087060,0.00113712,0.01425192,0.49205098,0.35856324,0.29689750
-4.53526763,0.72022336,0.09864621,0.00108143,0.01433977,0.47174867,0.36134364,0.28453949
-4.52926463,0.70256143,0.09791075,0.00104497,0.01440667,0.45734241,0.36870559,0.27629750
-4.52326163,0.69421694,0.09866298,0.00102822,0.01444651,0.44908806,0.38085837,0.27232579
-4.51725863,0.69546907,0.10088829,0.00103140,0.01445406,0.44722045,0.39799957,0.27276622
-4.51125563,0.70653758,0.10455846,0.00105455,0.01442520,0.45194390,0.42030588,0.27774131
-4.50525263,0.72756890,0.10963124,0.00109744,0.01435703,0.46342159,0.44792308,0.28734641
-4.49924962,0.75862132,0.11604968,0.00115967,0.01424805,0.48176428,0.48095547,0.30164133
-4.49324662,0.79965012,0.12374126,0.00124056,0.01409824,0.50701881,0.51945553,0.32064175
-4.48724362,0.85049340,0.13261715,0.00133923,0.01390910,0.53915690,0.56341419,0.34431077
-4.48124062,0.91085931,0.14257150,0.00145455,0.01368358,0.57806469,0.61275243,0.37255103
-4.47523762,0.98031584,0.15348111,0.00158518,0.01342609,0.62353371,0.66731485,0.40519779
-4.46923462,1.05828383,0.16520553,0.00172956,0.01314234,0.67525381,0.72686571,0.44201349
-4.46323162,1.14403420,0.17758788,0.00188592,0.01283916,0.73280862,0.79108815,0.48268402
-4.45722861,1.23669002,0.19045631,0.00205232,0.01252441,0.79567406,0.85958680,0.52681729
-4.45122561,1.33523408,0.20362638,0.00222668,0.01220668,0.86322033,0.93189413,0.57394421
-4.44522261,1.43852219,0.21690429,0.00240682,0.01189515,0.93471773,1.00748069,0.62352250
-4.43921961,1.54530233,0.23009095,0.00259047,0.01159933,1.00934636,1.08576887,0.67494328
-4.43321661,1.65423943,0.24298683,0.00277540,0.01132891,1.08620986,1.16614997,0.72754055
-4.42721361,1.76394512,0.25539745,0.00295942,0.01109350,1.16435277,1.24800384,0.78060345
-4.42121061,1.87301155,0.26713925,0.00314046,0.01090252,1.24278123,1.33072027,0.83339091
-4.41520760,1.98004821,0.27804566,0.00331663,0.01076503,1.32048631,1.41372103,0.88514836
-4.40920460,2.08372014,0.28797307,0.00348633,0.01068955,1.39646918,1.49648146,0.93512594
-4.40320160,2.18278600,0.29680639,0.00364822,0.01068400,1.46976712,1.57855026,0.98259758
-4.39719860,2.27613422,0.30446393,0.00380134,0.01075555,1.53947937,1.65956639,1.02688017
-4.39119560,2.36281564,0.31090122,0.00394513,0.01091056,1.60479163,1.73927176,1.06735211
-4.38519260,2.44207080,0.31611376,0.00407944,0.01115442,1.66499812,1.81751892,1.10347041
-4.37918959,2.51335079,0.32013827,0.00420459,0.01149153,1.71952021,1.89427289,1.13478569
-4.37318659,2.57633024,0.32305242,0.00432129,0.01192512,1.76792067,1.96960692,1.16095430
-4.36718359,2.63091193,0.32497309,0.00443068,0.01245722,1.80991292,2.04369192,1.18174712
-4.36118059,2.67722266,0.32605304,0.00453430,0.01308848,1.84536473,2.11678014,1.19705462
-4.35517759,2.71560043,0.32647613,0.00463397,0.01381812,1.87429627,2.18918362,1.20688793
-4.34917459,2.74657357,0.32645143,0.00473182,0.01464379,1.89687259,2.26124858,1.21137591
-4.34317159,2.77083279,0.32620620,0.00483013,0.01556151,1.91339076,2.33332695,1.21075825
-4.33716858,2.78919740,0.32597824,0.00493132,0.01656561,1.92426254,2.40574674,1.20537511
-4.33116558,2.80257738,0.32600775,0.00503782,0.01764867,1.92999320,2.47878259,1.19565353
-4.32516258,2.81193294,0.32652915,0.00515198,0.01880161,1.93115758,2.55262844,1.18209139
-4.31915958,2.81823344,0.32776310,0.00527599,0.02001364,1.92837450,2.62737347,1.16523945
-4.31315658,2.82241758,0.32990893,0.00541183,0.02127252,1.92228070,2.70298295,1.14568235
-4.30715358,2.82535624,0.33313790,0.00556111,0.02256463,1.91350544,2.77928473,1.12401923
