energy_ev,total_up,Nb_p_up,Nb_d_up,P_s_up,P_p_up,Te_p_up,Te_d_up
-5.65182591,1.69975652,1.36171023,0.87333736,0.01377639,0.75836773,0.34049578,0.00000000
-5.64582291,1.62882864,1.34993281,0.81650348,0.01455985,0.71144749,0.34029917,0.00000000
-5.63981991,1.56788229,1.34846378,0.76559448,0.01531918,0.67079425,0.34071501,0.00000000
-5.63381691,1.51751910,1.35742855,0.72105929,0.01604205,0.63676045,0.34172250,0.00000000
-5.62781391,1.47811063,1.37678141,0.68321660,0.01671614,0.60957465,0.34327494,0.00000000
-5.62181091,1.44980018,1.40630921,0.65225324,0.01732953,0.58934034,0.34530362,0.00000000
-5.61580790,1.43251009,1.44563766,0.62822565,0.01787120,0.57603713,0.34772275,0.00000000
-5.60980490,1.42595381,1.49423987,0.61106405,0.01833141,0.56952403,0.35043506,0.00000000
-5.60380190,1.42965203,1.55144721,0.60057905,0.01870223,0.56954486,0.35333784,0.00000000
-5.59779890,1.44295234,1.61646223,0.59647048,0.01897782,0.57573542,0.35632907,0.00000000
-5.59179590,1.46505173,1.68837391,0.59833815,0.01915485,0.58763265,0.35931342,0.00000000
-5.58579290,1.49502153,1.76617529,0.60569428,0.01923269,0.60468547,0.36220779,0.00000000
-5.57978989,1.53183435,1.84878381,0.61797744,0.01921359,0.62626740,0.36494630,0.00000000
-5.57378689,1.57439287,1.93506438,0.63456791,0.01910278,0.65169090,0.36748454,0.00000000
-5.56778389,1.62155991,2.02385547,0.65480401,0.01890839,0.68022336,0.36980301,0.00000000
-5.56178089,1.67218985,2.11399813,0.67799957,0.01864134,0.71110455,0.37190970,0.00000000
-5.55577789,1.72516067,2.20436758,0.70346194,0.01831511,0.74356536,0.37384184,0.00000000
-5.54977489,1.77940647,2.29390700,0.73051049,0.01794540,0.77684757,0.37566682,0.00000000
-5.54377189,1.83394954,2.38166248,0.75849513,0.01754977,0.81022405,0.37748233,0.00000000
-5.53776888,1.88793135,2.46681814,0.78681432,0.01714713,0.84301904,0.37941575,0.00000000
-5.53176588,1.94064145,2.54872973,0.81493216,0.01675727,0.87462765,0.38162278,0.00000000
-5.52576288,1.99154295,2.62695515,0.84239385,0.01640029,0.90453402,0.38428540,0.00000000
-5.51975988,2.04029353,2.70127986,0.86883892,0.01609604,0.93232721,0.38760900,0.00000000
-5.51375688,2.08676054,2.77173529,0.89401154,0.01586353,0.95771406,0.39181882,0.00000000
-5.50775388,2.13102894,2.83860838,0.91776730,0.01572042,0.98052827,0.39715543,0.00000000
-5.50175088,2.17340099,2.90244058,0.94007600,0.01568246,1.00073505,0.40386944,0.00000000
-5.49574787,2.21438684,2.96401515,0.96101981,0.01576296,1.01843075,0.41221516,0.00000000
-5.48974487,2.25468545,3.02433197,0.98078685,0.01597241,1.03383725,0.42244347,0.00000000
-5.48374187,2.29515591,3.08456980,0.99966000,0.01631808,1.04729093,0.43479370,0.00000000
-5.47773887,2.33677951,3.14603670,1.01800108,0.01680369,1.05922652,0.44948477,0.00000000
-5.47173587,2.38061365,3.21011000,1.03623106,0.01742919,1.07015616,0.46670580,0.00000000
-5.46573287,2.42773902,3.27816782,1.05480686,0.01819069,1.08064454,0.48660636,0.00000000
-5.45972986,2.47920226,3.35151524,1.07419567,0.01908032,1.09128103,0.50928677,0.00000000
-5.45372686,2.53595639,3.43130823,1.09484799,0.02008643,1.10264993,0.53478887,0.00000000
-5.44772386,2.59880199,3.51847924,1.11717060,0.02119369,1.11530039,0.56308766,0.00000000
-5.44172086,2.66833181,3.61366833,1.14150074,0.02238344,1.12971711,0.59408437,0.00000000
-5.43571786,2.74488207,3.71716373,1.16808290,0.02363406,1.14629358,0.62760140,0.00000000
-5.42971486,2.82849287,3.82885541,1.19704941,0.02492154,1.16530894,0.66337961,0.00000000
-5.42371186,2.91888036,3.94820480,1.22840593,0.02622005,1.18690985,0.70107826,0.00000000
-5.41770885,3.01542249,4.07423279,1.26202270,0.02750265,1.21109821,0.74027797,0.00000000
-5.41170585,3.11715951,4.20552771,1.29763205,0.02874200,1.23772546,0.78048679,0.00000000
-5.40570285,3.22280984,4.34027339,1.33483260,0.02991117,1.26649387,0.82114933,0.00000000
-5.39969985,3.33080088,4.47629683,1.37309979,0.03098439,1.29696468,0.86165884,0.00000000
-5.39369685,3.43931373,4.61113360,1.41180247,0.03193781,1.32857285,0.90137191,0.00000000
-5.38769385,3.54634000,4.74210822,1.45022476,0.03275024,1.36064758,0.93962515,0.00000000
-5.38169085,3.64974799,4.86642592,1.48759197,0.03340368,1.39243773,0.97575345,0.00000000
-5.37568784,3.74735540,4.98127150,1.52309948,0.03388389,1.42314071,1.00910894,0.00000000
-5.36968484,3.83700499,5.08391063,1.55594299,0.03418074,1.45193355,1.03907983,0.00000000
-5.36368184,3.91663982,5.17178879,1.58534872,0.03428843,1.47800447,1.06510847,0.00000000
-5.35767884,3.98437431,5.24262314,1.61060207,0.03420554,1.50058354,1.08670773,0.00000000
-5.35167584,4.03855815,5.29448321,1.63107337,0.03393498,1.51897095,1.10347508,0.00000000
-5.34567284,4.07783009,5.32585664,1.64623957,0.03348368,1.53256160,1.11510365,0.00000000
-5.33966983,4.10115946,5.33569747,1.65570098,0.03286227,1.54086493,1.12139003,0.00000000
-5.33366683,4.10787392,5.32345508,1.65919243,0.03208451,1.54351943,1.12223838,0.00000000
-5.32766383,4.09767279,5.28908317,1.65658858,0.03116679,1.54030113,1.11766086,0.00000000
-5.32166083,4.07062595,5.23302933,1.64790346,0.03012740,1.53112629,1.10777446,0.00000000
-5.31565783,4.02715917,5.15620628,1.63328461,0.02898587,1.51604823,1.09279450,0.00000000
-5.30965483,3.96802733,5.05994746,1.61300243,0.02776235,1.49524916,1.07302526,0.00000000
-5.30365183,3.89427757,4.94594958,1.58743567,0.02647691,1.46902740,1.04884826,0.00000000
-5.29764882,3.80720469,4.81620580,1.55705390,0.02514897,1.43778135,1.02070886,0.00000000
-5.29164582,3.70830149,4.67293303,1.52239827,0.02379687,1.40199091,0.98910180,0.00000000
-5.28564282,3.59920653,4.51849723,1.48406147,0.02243739,1.36219772,0.95455632,0.00000000
-5.27963982,3.48165202,4.35533991,1.44266790,0.02108552,1.31898508,0.91762158,0.00000000
-5.27363682,3.35741383,4.18590922,1.39885503,0.01975430,1.27295863,0.87885285,0.00000000
-5.26763382,3.22826571,4.01259782,1.35325665,0.01845467,1.22472862,0.83879891,0.00000000
-5.26163082,3.09593899,3.83768964,1.30648837,0.01719559,1.17489427,0.79799104,0.00000000
-5.25562781,2.96208878,3.66331669,1.25913597,0.01598408,1.12403077,0.75693379,0.00000000
-5.24962481,2.82826706,3.49142634,1.21174637,0.01482542,1.07267914,0.71609767,0.00000000
-5.24362181,2.69590275,3.32375915,1.16482146,0.01372338,1.02133887,0.67591364,0.00000000
-5.23761881,2.56628838,3.16183651,1.11881431,0.01268044,0.97046334,0.63676943,0.00000000
-5.23161581,2.44057267,3.00695701,1.07412761,0.01169807,0.92045765,0.59900743,0.00000000
-5.22561281,2.31975822,2.86020034,1.03111379,0.01077692,0.87167849,0.56292397,0.00000000
-5.21960980,2.20470322,2.72243710,0.99007639,0.00991712,0.82443574,0.52876973,0.00000000
-5.21360680,2.09612639,2.59434297,0.95127236,0.00911842,0.77899517,0.49675100,0.00000000
-5.20760380,1.99461394,2.47641581,0.91491469,0.00838032,0.73558199,0.46703158,0.00000000
-5.20160080,1.90062792,2.36899427,0.88117525,0.00770223,0.69438481,0.43973514,0.00000000
-5.19559780,1.81451510,2.27227684,0.85018734,0.00708351,0.65555963,0.41494777,0.00000000
-5.18959480,1.73651596,2.18634035,0.82204804,0.00652347,0.61923379,0.39272064,0.00000000
-5.18359180,1.66677343,2.11115738,0.79682004,0.00602141,0.58550956,0.37307269,0.00000000
-5.17758879,1.60534109,2.04661203,0.77453311,0.00557654,0.55446739,0.35599328,0.00000000
-5.17158579,1.55219087,1.99251403,0.75518524,0.00518795,0.52616873,0.34144472,0.00000000
-5.16558279,1.50722037,1.94861102,0.73874347,0.00485455,0.50065850,0.32936483,0.00000000
-5.15957979,1.47025981,1.91459927,0.72514478,0.00457499,0.47796726,0.31966941,0.00000000
-5.15357679,1.44107896,1.89013302,0.71429699,0.00434761,0.45811307,0.31225475,0.00000000
-5.14757379,1.41939416,1.87483267,0.70608006,0.00417042,0.44110328,0.30700030,0.00000000
-5.14157079,1.40487577,1.86829225,0.70034788,0.00404100,0.42693602,0.30377139,0.00000000
-5.13556778,1.39715612,1.87008629,0.69693063,0.00395659,0.41560181,0.30242217,0.00000000
-5.12956478,1.39583810,1.87977642,0.69563801,0.00391403,0.40708489,0.30279883,0.00000000
-5.12356178,1.40050450,1.89691778,0.69626322,0.00390985,0.40136457,0.30474302,0.00000000
-5.11755878,1.41072800,1.92106530,0.69858787,0.00394030,0.39841629,0.30809555,0.00000000
-5.11155578,1.42608166,1.95177976,0.70238761,0.00400148,0.39821261,0.31270029,0.00000000
-5.10555278,1.44614980,1.98863366,0.70743853,0.00408941,0.40072368,0.31840824,0.00000000
-5.09954977,1.47053884,2.03121643,0.71352406,0.00420012,0.40591747,0.32508176,0.00000000
-5.09354677,1.49888790,2.07913896,0.72044213,0.00432986,0.41375947,0.33259868,0.00000000
-5.08754377,1.53087854,2.13203708,0.72801246,0.00447512,0.42421177,0.34085641,0.00000000
-5.08154077,1.56624347,2.18957363,0.73608346,0.00463283,0.43723173,0.34977560,0.00000000
-5.07553777,1.60477352,2.25143907,0.74453861,0.00480041,0.45276999,0.35930354,0.00000000
-5.06953477,1.64632270,2.31735029,0.75330186,0.00497591,0.47076805,0.36941684,0.00000000
-5.06353177,1.69081085,2.38704768,0.76234177,0.00515804,0.49115548,0.38012333,0.00000000
-5.05752876,1.73822371,2.46029055,0.77167413,0.00534625,0.51384684,0.39146316,0.00000000
-5.05152576,1.78861014,2.53685107,0.78136275,0.00554072,0.53873868,0.40350873,0.00000000
-5.04552276,1.84207654,2.61650703,0.79151834,0.00574237,0.56570660,0.41636351,0.00000000
-5.03951976,1.89877854,2.69903404,0.80229539,0.00595282,0.59460283,0.43015964,0.00000000
-5.03351676,1.95890999,2.78419752,0.81388689,0.00617429,0.62525438,0.44505422,0.00000000
-5.02751376,2.02268977,2.87174522,0.82651723,0.00640956,0.65746212,0.46122435,0.00000000
-5.02151076,2.09034660,2.96140067,0.84043323,0.00666179,0.69100083,0.47886096,0.00000000
-5.01550775,2.16210238,3.05285822,0.85589364,0.00693443,0.72562043,0.49816154,0.00000000
-5.00950475,2.23815463,3.14577978,0.87315749,0.00723108,0.76104840,0.51932180,0.00000000
-5.00350175,2.31865828,3.23979379,0.89247148,0.00755528,0.79699330,0.54252664,0.00000000
-4.99749875,2.40370763,3.33449602,0.91405711,0.00791041,0.83314937,0.56794045,0.00000000
-4.99149575,2.49331876,3.42945236,0.93809765,0.00829955,0.86920196,0.59569724,0.00000000
-4.98549275,2.58741293,3.52420291,0.96472572,0.00872531,0.90483344,0.62589061,0.00000000
-4.97948974,2.68580141,3.61826703,0.99401173,0.00918972,0.93972944,0.65856419,0.00000000
-4.97348674,2.78817234,3.71114864,1.02595368,0.00969419,0.97358497,0.69370271,0.00000000
-4.96748374,2.89407976,3.80234110,1.06046876,0.01023936,1.00611002,0.73122418,0.00000000
-4.96148074,3.00293565,3.89133121,1.09738710,0.01082514,1.03703454,0.77097348,0.00000000
-4.95547774,3.11400515,3.97760167,1.13644799,0.01145065,1.06611229,0.81271781,0.00000000
-4.94947474,3.22640563,4.06063208,1.17729897,0.01211422,1.09312359,0.85614436,0.00000000
-4.94347174,3.33911012,4.13989823,1.21949784,0.01281346,1.11787686,0.90086038,0.00000000
-4.93746873,3.45095543,4.21487018,1.26251793,0.01354529,1.14020889,0.94639613,0.00000000
-4.93146573,3.56065556,4.28500973,1.30575660,0.01430601,1.15998417,0.99221063,0.00000000
-4.92546273,3.66682068,4.34976806,1.34854695,0.01509137,1.17709337,1.03770055,0.00000000
-4.91945973,3.76798183,4.40858458,1.39017272,0.01589666,1.19145140,1.08221197,0.00000000
-4.91345673,3.86262127,4.46088822,1.42988595,0.01671680,1.20299539,1.12505501,0.00000000
-4.90745373,3.94920834,4.50610196,1.46692718,0.01754638,1.21168299,1.16552091,0.00000000
-4.90145073,4.02624008,4.54365186,1.50054757,0.01837978,1.21749134,1.20290121,0.00000000
-4.89544772,4.09228574,4.57298085,1.53003244,0.01921123,1.22041694,1.23650842,0.00000000
-4.88944472,4.14603394,4.59356784,1.55472525,0.02003482,1.22047683,1.26569744,0.00000000
-4.88344172,4.18634086,4.60495175,1.57405141,0.02084464,1.21771089,1.28988706,0.00000000
-4.87743872,4.21227768,4.60675991,1.58754088,0.02163473,1.21218539,1.30858056,0.00000000
-4.87143572,4.22317512,4.59873952,1.59484865,0.02239923,1.20399748,1.32138469,0.00000000
-4.86543272,4.21866306,4.58079064,1.59577209,0.02313235,1.19328032,1.32802607,0.00000000
-4.85942971,4.19870309,4.55299862,1.59026454,0.02382850,1.18020843,1.32836433,0.00000000
-4.85342671,4.16361194,4.51566381,1.57844406,0.02448230,1.16500264,1.32240119,0.00000000
-4.84742371,4.11407414,4.46932614,1.56059704,0.02508871,1.14793404,1.31028515,0.00000000
-4.84142071,4.05114253,4.41478232,1.53717609,0.02564308,1.12932653,1.29231120,0.00000000
-4.83541771,3.97622583,4.35309355,1.50879200,0.02614131,1.10955713,1.26891561,0.00000000
-4.82941471,3.89106282,4.28558220,1.47620006,0.02657993,1.08905393,1.24066578,0.00000000
-4.82341171,3.79768357,4.21381623,1.44028073,0.02695619,1.06829110,1.20824535,0.00000000
-4.81740870,3.69835853,4.13958087,1.40201547,0.02726824,1.04778099,1.17243520,0.00000000
-4.81140570,3.59553702,4.06483788,1.36245843,0.02751516,1.02806326,1.13409087,0.00000000
-4.80540270,3.49177715,3.99167321,1.32270488,0.02769710,1.00969134,1.09411728,0.00000000
-4.79939970,3.38966961,3.92223489,1.28385771,0.02781527,0.99321661,1.05344167,0.00000000
-4.79339670,3.29175821,3.85866329,1.24699303,0.02787197,0.97917085,1.01298565,0.00000000
-4.78739370,3.20046018,3.80301677,1.21312625,0.02787056,0.96804777,0.97363766,0.00000000
-4.78139070,3.11798929,3.75719590,1.18317993,0.02781536,0.96028447,0.93622642,0.00000000
-4.77538769,3.04628488,3.72286966,1.15795456,0.02771149,0.95624354,0.90149680,0.00000000
-4.76938469,2.98694962,3.70140729,1.13810339,0.02756475,0.95619700,0.87008861,0.00000000
-4.76338169,2.94119844,3.69381900,1.12411228,0.02738130,0.96031260,0.84251919,0.00000000
-4.75737869,2.90982067,3.70070867,1.11628526,0.02716747,0.96864352,0.81917040,0.00000000
-4.75137569,2.89315703,3.72224101,1.11473638,0.02692946,0.98112192,0.80028034,0.00000000
-4.74537269,2.89109211,3.75812511,1.11938807,0.02667304,0.99755675,0.78594006,0.00000000
-4.73936968,2.90306285,3.80761538,1.12997608,0.02640333,1.01763627,0.77609526,0.00000000
-4.73336668,2.92808252,3.86953036,1.14606074,0.02612450,1.04093502,0.77055297,0.00000000
-4.72736368,2.96477917,3.94228867,1.16704403,0.02583963,1.06692520,0.76899257,0.00000000
-4.72136068,3.01144700,4.02396083,1.19219187,0.02555055,1.09499205,0.77098094,0.00000000
-4.71535768,3.06610852,4.11233480,1.22066064,0.02525779,1.12445252,0.77599104,0.00000000
-4.70935468,3.12658503,4.20499232,1.25152695,0.02496059,1.15457654,0.78342295,0.00000000
-4.70335168,3.19057242,4.29939298,1.28381948,0.02465699,1.18460997,0.79262679,0.00000000
-4.69734867,3.25571960,4.39296215,1.31655172,0.02434400,1.21379828,0.80292652,0.00000000
-4.69134567,3.31970614,4.48317916,1.34875434,0.02401782,1.24140996,0.81364361,0.00000000
-4.68534267,3.38031656,4.56766182,1.37950609,0.02367410,1.26675874,0.82411981,0.00000000
-4.67933967,3.43550821,4.64424396,1.40796206,0.02330830,1.28922369,0.83373817,0.00000000
-4.67333667,3.48347058,4.71104277,1.43337834,0.02291598,1.30826651,0.84194155,0.00000000
-4.66733367,3.52267407,4.76651339,1.45513243,0.02249314,1.32344535,0.84824795,0.00000000
-4.66133067,3.55190673,4.80948908,1.47273865,0.02203652,1.33442474,0.85226239,0.00000000
-4.65532766,3.57029820,4.83920552,1.48585829,0.02154388,1.34098151,0.85368484,0.00000000
-4.64932466,3.57733052,4.85530927,1.49430431,0.02101421,1.34300644,0.85231425,0.00000000
-4.64332166,3.57283626,4.85785038,1.49804072,0.02044787,1.34050208,0.84804871,0.00000000
-4.63731866,3.55698449,4.84726057,1.49717689,0.01984667,1.33357683,0.84088189,0.00000000
-4.63131566,3.53025628,4.82431835,1.49195729,0.01921388,1.32243583,0.83089634,0.00000000
-4.62531266,3.49341092,4.79010342,1.48274722,0.01855416,1.30736926,0.81825400,0.00000000
-4.61930965,3.44744513,4.74594262,1.47001533,0.01787342,1.28873861,0.80318453,0.00000000
-4.61330665,3.39354705,4.69335013,1.45431373,0.01717867,1.26696162,0.78597220,0.00000000
-4.60730365,3.33304718,4.63396459,1.43625646,0.01647776,1.24249653,0.76694196,0.00000000
-4.60130065,3.26736830,4.56948564,1.41649718,0.01577915,1.21582631,0.74644531,0.00000000
-4.59529765,3.19797615,4.50161233,1.39570695,0.01509164,1.18744333,0.72484656,0.00000000
-4.58929465,3.12633265,4.43198539,1.37455268,0.01442414,1.15783505,0.70251012,0.00000000
-4.58329165,3.05385299,4.36213524,1.35367711,0.01378538,1.12747100,0.67978902,0.00000000
-4.57728864,2.98186765,4.29343707,1.33368061,0.01318374,1.09679152,0.65701521,0.00000000
-4.57128564,2.91159032,4.22707403,1.31510561,0.01262705,1.06619822,0.63449167,0.00000000
-4.56528264,2.84409214,4.16400926,1.29842367,0.01212248,1.03604648,0.61248648,0.00000000
-4.55927964,2.78028259,4.10496711,1.28402572,0.01167642,1.00663987,0.59122887,0.00000000
-4.55327664,2.72089707,4.05042354,1.27221546,0.01129446,0.97822662,0.57090712,0.00000000
-4.54727364,2.66649105,4.00060557,1.26320608,0.01098135,0.95099783,0.55166813,0.00000000
-4.54127064,2.61744039,3.95549934,1.25712027,0.01074106,0.92508757,0.53361848,0.00000000
-4.53526763,2.57394743,3.91486598,1.25399335,0.01057678,0.90057447,0.51682675,0.00000000
-4.52926463,2.53605214,3.87826462,1.25377939,0.01049102,0.87748474,0.50132671,0.00000000
-4.52326163,2.50364786,3.84508135,1.25635993,0.01048568,0.85579641,0.48712126,0.00000000
-4.51725863,2.47650050,3.81456309,1.26155507,0.01056206,0.83544461,0.47418682,0.00000000
-4.51125563,2.45427070,3.78585492,1.26913628,0.01072100,0.81632748,0.46247783,0.00000000
-4.50525263,2.43653773,3.75803951,1.27884067,0.01096282,0.79831281,0.45193128,0.00000000
-4.49924962,2.42282447,3.73017726,1.29038581,0.01128739,0.78124488,0.44247101,0.00000000
-4.49324662,2.41262221,3.70134549,1.30348473,0.01169408,0.76495139,0.43401173,0.00000000
-4.48724362,2.40541463,3.67067528,1.31786037,0.01218174,0.74925037,0.42646245,0.00000000
-4.48124062,2.40069976,3.63738470,1.33325876,0.01274858,0.73395668,0.41972955,0.00000000
-4.47523762,2.39800938,3.60080700,1.34946044,0.01339215,0.71888810,0.41371917,0.00000000
-4.46923462,2.39692493,3.56041299,1.36628944,0.01410915,0.70387072,0.40833910,0.00000000
-4.46323162,2.39708947,3.51582669,1.38361955,0.01489540,0.68874371,0.40350014,0.00000000
-4.45722861,2.39821530,3.46683395,1.40137727,0.01574570,0.67336312,0.39911692,0.00000000
-4.45122561,2.40008701,3.41338393,1.41954155,0.01665372,0.65760503,0.39510840,0.00000000
-4.44522261,2.40256003,3.35558370,1.43814006,0.01761197,0.64136767,0.39139797,0.00000000
-4.43921961,2.40555485,3.29368646,1.45724224,0.01861179,0.62457286,0.38791334,0.00000000
-4.43321661,2.40904743,3.22807435,1.47694940,0.01964330,0.60716662,0.38458630,0.00000000
-4.42721361,2.41305643,3.15923694,1.49738236,0.02069554,0.58911915,0.38135243,0.00000000
-4.42121061,2.41762796,3.08774660,1.51866730,0.02175656,0.57042419,0.37815080,0.00000000
-4.41520760,2.42281895,3.01423224,1.54092044,0.02281356,0.55109790,0.37492382,0.00000000
-4.40920460,2.42868000,2.93935274,1.56423258,0.02385317,0.53117736,0.37161719,0.00000000
-4.40320160,2.43523886,2.86377147,1.58865418,0.02486171,0.51071871,0.36818000,0.00000000
-4.39719860,2.44248547,2.78813316,1.61418212,0.02582545,0.48979513,0.36456503,0.00000000
-4.39119560,2.45035964,2.71304412,1.64074871,0.02673102,0.46849456,0.36072923,0.00000000
-4.38519260,2.45874213,2.63905661,1.66821404,0.02756571,0.44691743,0.35663424,0.00000000
-4.37918959,2.46744975,2.56665805,1.69636202,0.02831790,0.42517418,0.35224716,0.00000000
-4.37318659,2.47623503,2.49626519,1.72490073,0.02897731,0.40338290,0.34754120,0.00000000
-4.36718359,2.48479065,2.42822330,1.75346719,0.02953543,0.38166686,0.34249651,0.00000000
-4.36118059,2.49275842,2.36281009,1.78163673,0.02998575,0.36015218,0.33710079,0.00000000
-4.35517759,2.49974273,2.30024377,1.80893635,0.03032402,0.33896550,0.33134996,0.00000000
-4.34917459,2.50532753,2.24069451,1.83486188,0.03054846,0.31823182,0.32524860,0.00000000
-4.34317159,2.50909624,2.18429824,1.85889785,0.03065981,0.29807248,0.31881029,0.00000000
-4.33716858,2.51065334,2.13117186,1.88053934,0.03066141,0.27860334,0.31205771,0.00000000
-4.33116558,2.50964633,2.08142856,1.89931434,0.03055917,0.25993311,0.30502255,0.00000000
-4.32516258,2.50578692,2.03519206,1.91480561,0.03036139,0.24216202,0.29774518,0.00000000
-4.31915958,2.49886975,1.99260879,1.92667055,0.03007859,0.22538074,0.29027414,0.00000000
-4.31315658,2.48878757,1.95385685,1.93465794,0.02972318,0.20966950,0.28266530,0.00000000
-4.30715358,2.47554168,1.91915101,1.93862042,0.02930915,0.19509755,0.27498088,0.00000000
