energy_ev,total_up,In_p_up,In_d_up,S_s_up,S_p_up,W_p_up,W_d_up
-5.00950475,1.05979426,0.54544365,0.00339086,0.00223124,0.05332430,0.31828497,0.57224791
-5.00350175,1.11440606,0.57198892,0.00358247,0.00239151,0.05584478,0.33215772,0.60324826
-4.99749875,1.16903876,0.59801056,0.00377795,0.00255803,0.05816708,0.34581188,0.63445605
-4.99149575,1.22246877,0.62290632,0.00397299,0.00272791,0.06023838,0.35889359,0.66520180
-4.98549275,1.27347673,0.64608855,0.00416322,0.00289808,0.06201014,0.37105922,0.69481192
-4.97948974,1.32087901,0.66700013,0.00434429,0.00306533,0.06343962,0.38198473,0.72262566
-4.97348674,1.36355837,0.68512955,0.00451196,0.00322642,0.06449128,0.39137438,0.74801191
-4.96748374,1.40049284,0.70002459,0.00466228,0.00337810,0.06513787,0.39896859,0.77038537
-4.96148074,1.43078212,0.71130425,0.00479161,0.00351728,0.06536131,0.40455059,0.78922154
-4.95547774,1.45367046,0.71866854,0.00489677,0.00364101,0.06515316,0.40795174,0.80407013
-4.94947474,1.46856566,0.72190571,0.00497513,0.00374663,0.06451491,0.40905541,0.81456662
-4.94347174,1.47505338,0.72089704,0.00502462,0.00383184,0.06345777,0.40779925,0.82044133
-4.93746873,1.47290654,0.71561873,0.00504384,0.00389470,0.06200226,0.40417594,0.82152608
-4.93146573,1.46208955,0.70614119,0.00503209,0.00393377,0.06017748,0.39823239,0.81775799
-4.92546273,1.44275743,0.69262570,0.00498933,0.00394810,0.05802009,0.39006743,0.80918058
-4.91945973,1.41524996,0.67531875,0.00491626,0.00393729,0.05557314,0.37982836,0.79594200
-4.91345673,1.38008128,0.65454434,0.00481421,0.00390144,0.05288477,0.36770629,0.77829069
-4.90745373,1.33792548,0.63069459,0.00468514,0.00384126,0.05000676,0.35393068,0.75656867
-4.90145073,1.28959887,0.60421917,0.00453161,0.00375791,0.04699321,0.33876329,0.73120275
-4.89544772,1.23603967,0.57561392,0.00435663,0.00365310,0.04389915,0.32249176,0.70269406
-4.88944472,1.17828608,0.54540915,0.00416365,0.00352895,0.04077931,0.30542317,0.67160639
-4.88344172,1.11745338,0.51415810,0.00395644,0.00338796,0.03768703,0.28787763,0.63855380
-4.87743872,1.05471109,0.48242588,0.00373900,0.00323298,0.03467339,0.27018238,0.60418784
-4.87143572,0.99126078,0.45077916,0.00351548,0.00306705,0.03178647,0.25266627,0.56918499
-4.86543272,0.92831513,0.41977704,0.00329009,0.00289342,0.02907088,0.23565488,0.53423453
-4.85942971,0.86707880,0.38996300,0.00306701,0.00271542,0.02656746,0.21946637,0.50002722
-4.85342671,0.80873131,0.36185819,0.00285033,0.00253638,0.02431317,0.20440792,0.46724500
-4.84742371,0.75441206,0.33595587,0.00264396,0.00235960,0.02234112,0.19077279,0.43655175
-4.84142071,0.70520741,0.31271698,0.00245162,0.00218824,0.02068067,0.17883792,0.40858524
-4.83541771,0.66213960,0.29256658,0.00227677,0.00202531,0.01935768,0.16886186,0.38395007
-4.82941471,0.62615710,0.27589090,0.00212256,0.00187360,0.01839471,0.16108286,0.36321148
-4.82341171,0.59812598,0.26303479,0.00199183,0.00173564,0.01781121,0.15571703,0.34688985
-4.81740870,0.57882174,0.25429920,0.00188709,0.00161369,0.01762363,0.15295632,0.33545550
-4.81140570,0.56892112,0.24993852,0.00181047,0.00150970,0.01784547,0.15296618,0.32932371
-4.80540270,0.56899347,0.25015743,0.00176376,0.00142531,0.01848714,0.15588282,0.32884953
-4.79939970,0.57949126,0.25510728,0.00174834,0.00136184,0.01955576,0.16180997,0.33432222
-4.79339670,0.60073966,0.26488179,0.00176519,0.00132028,0.02105477,0.17081515,0.34595931
-4.78739370,0.63292517,0.27951224,0.00181490,0.00130130,0.02298337,0.18292557,0.36390012
-4.78139070,0.67608352,0.29896224,0.00189759,0.00130522,0.02533600,0.19812377,0.38819895
-4.77538769,0.73008736,0.32312240,0.00201297,0.00133206,0.02810160,0.21634316,0.41881802
-4.76938469,0.79463441,0.35180515,0.00216024,0.00138149,0.03126295,0.23746392,0.45562070
-4.76338169,0.86923689,0.38474040,0.00233813,0.00145287,0.03479601,0.26130935,0.49836533
-4.75737869,0.95321333,0.42157225,0.00254486,0.00154524,0.03866940,0.28764329,0.54670019
-4.75137569,1.04568377,0.46185752,0.00277811,0.00165731,0.04284397,0.31616876,0.60016024
-4.74537269,1.14556946,0.50506648,0.00303507,0.00178749,0.04727265,0.34652834,0.65816628
-4.73936968,1.25159803,0.55058623,0.00331240,0.00193386,0.05190060,0.37830646,0.72002692
-4.73336668,1.36231497,0.59772711,0.00360630,0.00209426,0.05666551,0.41103395,0.78494408
-4.72736368,1.47610202,0.64573241,0.00391249,0.00226622,0.06149848,0.44419489,0.85202213
-4.72136068,1.59120263,0.69379127,0.00422632,0.00244705,0.06632500,0.47723579,0.92028116
-4.71535768,1.70575450,0.74105478,0.00454282,0.00263387,0.07106645,0.50957705,0.98867410
-4.70935468,1.81782860,0.78665489,0.00485681,0.00282362,0.07564178,0.54062630,1.05610765
-4.70335168,1.92547375,0.82972558,0.00516297,0.00301316,0.07996950,0.56979336,1.12146663
-4.69734867,2.02676555,0.86942565,0.00545599,0.00319929,0.08396986,0.59650627,1.18364093
-4.69134567,2.11985793,0.90496224,0.00573071,0.00337887,0.08756708,0.62022772,1.24155440
-4.68534267,2.20303554,0.93561415,0.00598221,0.00354882,0.09069165,0.64047126,1.29419467
-4.67933967,2.27476489,0.96075399,0.00620600,0.00370629,0.09328249,0.65681667,1.34064276
-4.67333667,2.33374221,0.97986822,0.00639809,0.00384865,0.09528896,0.66892362,1.38010132
-4.66733367,2.37893596,0.99257401,0.00655516,0.00397362,0.09667256,0.67654309,1.41192056
-4.66133067,2.40962223,0.99863237,0.00667466,0.00407933,0.09740830,0.67952611,1.43562050
-4.65532766,2.42541141,0.99795665,0.00675485,0.00416438,0.09748562,0.67782912,1.45090890
-4.64932466,2.42626498,0.99061632,0.00679493,0.00422791,0.09690886,0.67151604,1.45769393
-4.64332166,2.41250163,0.97683545,0.00679502,0.00426962,0.09569720,0.66075658,1.45609101
-4.63731866,2.38479242,0.95698635,0.00675620,0.00428981,0.09388419,0.64582127,1.44642360
-4.63131566,2.34414514,0.93157834,0.00668048,0.00428939,0.09151672,0.62707303,1.42921775
-4.62531266,2.29187845,0.90124235,0.00657077,0.00426990,0.08865362,0.60495601,1.40519060
-4.61930965,2.22958681,0.86671192,0.00643077,0.00423345,0.08536393,0.57998202,1.37523320
-4.61330665,2.15909755,0.82880148,0.00626491,0.00418269,0.08172481,0.55271530,1.34038824
-4.60730365,2.08242162,0.78838276,0.00607821,0.00412077,0.07781937,0.52375611,1.30182335
-4.60130065,2.00169979,0.74636026,0.00587615,0.00405126,0.07373430,0.49372398,1.26080090
-4.59529765,1.91914605,0.70364678,0.00566455,0.00397806,0.06955756,0.46324123,1.21864519
-4.58929465,1.83699004,0.66113970,0.00544936,0.00390527,0.06537611,0.43291733,1.17670805
-4.58329165,1.75742028,0.61969887,0.00523655,0.00383714,0.06127382,0.40333458,1.13633372
-4.57728864,1.68252960,0.58012665,0.00503197,0.00377788,0.05732961,0.37503563,1.09882418
-4.57128564,1.61426440,0.54315060,0.00484114,0.00373161,0.05361578,0.34851306,1.06540561
-4.56528264,1.55437868,0.50940914,0.00466916,0.00370215,0.05019676,0.32420117,1.03719696
-4.55927964,1.50439398,0.47944027,0.00452057,0.00369298,0.04712805,0.30247007,1.01518146
-4.55327664,1.46556601,0.45367350,0.00439926,0.00370706,0.04445562,0.28362212,1.00018158
-4.54727364,1.43885846,0.43242483,0.00430836,0.00374675,0.04221551,0.26789039,0.99283825
-4.54127064,1.42492440,0.41589470,0.00425017,0.00381371,0.04043377,0.25543914,0.99359473
-4.53526763,1.42409569,0.40416863,0.00422614,0.00390882,0.03912675,0.24636596,1.00268556
-4.52926463,1.43638021,0.39722040,0.00423684,0.00403215,0.03830149,0.24070536,1.02013098
-4.52326163,1.46146714,0.39491744,0.00428195,0.00418286,0.03795644,0.23843351,1.04573690
-4.51725863,1.49873991,0.39702821,0.00436032,0.00435926,0.03808228,0.23947387,1.07910056
-4.51125563,1.54729665,0.40323131,0.00446998,0.00455879,0.03866291,0.24370338,1.11962182
-4.50525263,1.60597743,0.41312614,0.00460824,0.00477809,0.03967650,0.25095913,1.16651979
-4.49924962,1.67339786,0.42624478,0.00477177,0.00501305,0.04109660,0.26104506,1.21885445
-4.49324662,1.74798807,0.44206492,0.00495671,0.00525892,0.04289325,0.27373874,1.27555263
-4.48724362,1.82803607,0.46002367,0.00515881,0.00551044,0.04503411,0.28879788,1.33543775
-4.48124062,1.91173428,0.47953180,0.00537351,0.00576200,0.04748546,0.30596647,1.39726228
-4.47523762,1.99722797,0.49998838,0.00559610,0.00600774,0.05021312,0.32498047,1.45974194
-4.46923462,2.08266398,0.52079528,0.00582188,0.00624181,0.05318326,0.34557280,1.52159065
-4.46323162,2.16623841,0.54137135,0.00604623,0.00645845,0.05636303,0.36747769,1.58155481
-4.45722861,2.24624154,0.56116594,0.00626478,0.00665225,0.05972102,0.39043419,1.63844603
-4.45122561,2.32109875,0.57967120,0.00647347,0.00681827,0.06322748,0.41418888,1.69117091
-4.44522261,2.38940590,0.59643314,0.00666866,0.00695217,0.06685445,0.43849766,1.73875714
-4.43921961,2.44995832,0.61106084,0.00684722,0.00705040,0.07057556,0.46312679,1.78037486
-4.43321661,2.50177247,0.62323371,0.00700653,0.00711026,0.07436576,0.48785314,1.81535287
-4.42721361,2.54409989,0.63270658,0.00714452,0.00712996,0.07820087,0.51246386,1.84318922
-4.42121061,2.57643343,0.63931244,0.00725970,0.00710872,0.08205704,0.53675557,1.86355618
-4.41520760,2.59850585,0.64296291,0.00735110,0.00704672,0.08591019,0.56053338,1.87629978
-4.40920460,2.61028186,0.64364643,0.00741828,0.00694513,0.08973540,0.58360988,1.88143442
-4.40320160,2.61194414,0.64142445,0.00746125,0.00680600,0.09350645,0.60580448,1.87913325
-4.39719860,2.60387493,0.63642580,0.00748045,0.00663224,0.09719553,0.62694333,1.86971525
-4.39119560,2.58663448,0.62883958,0.00747665,0.00642748,0.10077303,0.64686000,1.85363002
-4.38519260,2.56093783,0.61890711,0.00745094,0.00619596,0.10420774,0.66539729,1.83144125
-4.37918959,2.52763129,0.60691310,0.00740465,0.00594241,0.10746721,0.68241010,1.80381008
-4.37318659,2.48767009,0.59317668,0.00733931,0.00567191,0.11051848,0.69776959,1.77147909
-4.36718359,2.44209805,0.57804254,0.00725663,0.00538976,0.11332909,0.71136839,1.73525776
-4.36118059,2.39203006,0.56187253,0.00715844,0.00510137,0.11586833,0.72312690,1.69600994
-4.35517759,2.33863784,0.54503801,0.00704675,0.00481209,0.11810866,0.73300025,1.65464348
-4.34917459,2.28313882,0.52791296,0.00692370,0.00452717,0.12002739,0.74098549,1.61210220
-4.34317159,2.22678780,0.51086821,0.00679156,0.00425164,0.12160819,0.74712873,1.56935965
-4.33716858,2.17087068,0.49426639,0.00665283,0.00399024,0.12284273,0.75153150,1.52741440
-4.33116558,2.11669926,0.47845778,0.00651015,0.00374736,0.12373196,0.75435586,1.48728593
-4.32516258,2.06560581,0.46377681,0.00636642,0.00352704,0.12428723,0.75582763,1.45001029
-4.31915958,2.01893629,0.45053895,0.00622473,0.00333287,0.12453095,0.75623728,1.41663470
-4.31315658,1.97804086,0.43903774,0.00608840,0.00316804,0.12449676,0.75593803,1.38821000
-4.30715358,1.94426069,0.42954192,0.00596096,0.00303528,0.12422923,0.75534078,1.36578029
