energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up,Zr_p_up,Zr_d_up
-3.25062531,0.23198880,0.00050293,0.00000000,0.00007549,0.00356564,0.01201442,0.03372553,0.03761629,0.14986010
-3.24462231,0.22798382,0.00049424,0.00000000,0.00007418,0.00350409,0.01180700,0.03314330,0.03696689,0.14727297
-3.23861931,0.22243902,0.00048222,0.00000000,0.00007238,0.00341886,0.01151984,0.03233722,0.03606782,0.14369114
-3.23261631,0.21547053,0.00046712,0.00000000,0.00007011,0.00331176,0.01115895,0.03132417,0.03493790,0.13918964
-3.22661331,0.20722147,0.00044923,0.00000000,0.00006743,0.00318497,0.01073174,0.03012496,0.03360034,0.13386091
-3.22061031,0.19785708,0.00042893,0.00000000,0.00006438,0.00304104,0.01024677,0.02876361,0.03208193,0.12781170
-3.21460730,0.18755921,0.00040661,0.00000000,0.00006103,0.00288276,0.00971346,0.02726655,0.03041216,0.12115949
-3.20860430,0.17652052,0.00038268,0.00000000,0.00005744,0.00271310,0.00914178,0.02566179,0.02862227,0.11402871
-3.20260130,0.16493849,0.00035757,0.00000000,0.00005367,0.00253509,0.00854196,0.02397804,0.02674428,0.10654695
-3.19659830,0.15300967,0.00033171,0.00000001,0.00004979,0.00235174,0.00792418,0.02224388,0.02481005,0.09884118
-3.19059530,0.14092430,0.00030551,0.00000001,0.00004585,0.00216600,0.00729830,0.02048696,0.02285044,0.09103427
-3.18459230,0.12886150,0.00027936,0.00000002,0.00004193,0.00198060,0.00667358,0.01873332,0.02089449,0.08324194
-3.17858929,0.11698522,0.00025361,0.00000003,0.00003806,0.00179807,0.00605853,0.01700680,0.01896877,0.07557009
-3.17258629,0.10544104,0.00022858,0.00000004,0.00003431,0.00162065,0.00546068,0.01532855,0.01709690,0.06811278
-3.16658329,0.09435393,0.00020454,0.00000007,0.00003070,0.00145027,0.00488650,0.01371675,0.01529913,0.06095072
-3.16058029,0.08382682,0.00018172,0.00000010,0.00002728,0.00128850,0.00434132,0.01218636,0.01359215,0.05415041
-3.15457729,0.07394022,0.00016029,0.00000015,0.00002406,0.00113659,0.00382932,0.01074908,0.01198901,0.04776384
-3.14857429,0.06475251,0.00014036,0.00000022,0.00002107,0.00099544,0.00335353,0.00941339,0.01049916,0.04182874
-3.14257129,0.05630103,0.00012204,0.00000033,0.00001832,0.00086564,0.00291588,0.00818473,0.00912865,0.03636921
-3.13656828,0.04860377,0.00010534,0.00000049,0.00001581,0.00074748,0.00251730,0.00706569,0.00788037,0.03139688
-3.13056528,0.04166144,0.00009028,0.00000072,0.00001355,0.00064099,0.00215785,0.00605640,0.00675442,0.02691219
-3.12456228,0.03545997,0.00007681,0.00000105,0.00001153,0.00054598,0.00183680,0.00515478,0.00574848,0.02290604
-3.11855928,0.02997310,0.00006489,0.00000151,0.00000974,0.00046207,0.00155281,0.00435701,0.00485825,0.01936146
-3.11255628,0.02516510,0.00005443,0.00000217,0.00000817,0.00038878,0.00130405,0.00365790,0.00407786,0.01625535
-3.10655328,0.02099343,0.00004534,0.00000309,0.00000680,0.00032551,0.00108835,0.00305122,0.00340034,0.01356020
-3.10055028,0.01741127,0.00003750,0.00000437,0.00000562,0.00027163,0.00090332,0.00253016,0.00281798,0.01124573
-3.09454727,0.01436992,0.00003081,0.00000613,0.00000462,0.00022651,0.00074649,0.00208761,0.00232272,0.00928044
-3.08854427,0.01182088,0.00002514,0.00000854,0.00000376,0.00018956,0.00061542,0.00171646,0.00190651,0.00763294
-3.08254127,0.00971780,0.00002040,0.00001182,0.00000305,0.00016026,0.00050780,0.00140994,0.00156157,0.00627323
-3.07653827,0.00801815,0.00001646,0.00001623,0.00000245,0.00013823,0.00042156,0.00116178,0.00128067,0.00517371
-3.07053527,0.00668457,0.00001324,0.00002213,0.00000196,0.00012321,0.00035494,0.00096646,0.00105733,0.00431017
-3.06453227,0.00568619,0.00001063,0.00002996,0.00000156,0.00011515,0.00030653,0.00081937,0.00088599,0.00366249
-3.05852926,0.00499958,0.00000856,0.00004026,0.00000123,0.00011420,0.00027543,0.00071696,0.00076219,0.00321536
-3.05252626,0.00460968,0.00000695,0.00005373,0.00000097,0.00012079,0.00026119,0.00065684,0.00068263,0.00295886
-3.04652326,0.00451060,0.00000574,0.00007118,0.00000077,0.00013561,0.00026400,0.00063792,0.00064534,0.00288890
-3.04052026,0.00470621,0.00000488,0.00009362,0.00000062,0.00015969,0.00028463,0.00066046,0.00064968,0.00300769
-3.03451726,0.00521080,0.00000434,0.00012225,0.00000050,0.00019442,0.00032458,0.00072615,0.00069646,0.00332411
-3.02851426,0.00604954,0.00000409,0.00015850,0.00000042,0.00024156,0.00038609,0.00083821,0.00078794,0.00385402
-3.02251126,0.00725888,0.00000410,0.00020401,0.00000037,0.00030332,0.00047221,0.00100137,0.00092791,0.00462052
-3.01650825,0.00888687,0.00000437,0.00026071,0.00000035,0.00038233,0.00058689,0.00122193,0.00112167,0.00565417
-3.01050525,0.01099329,0.00000491,0.00033077,0.00000035,0.00048171,0.00073502,0.00150778,0.00137604,0.00699307
-3.00450225,0.01364955,0.00000572,0.00041664,0.00000038,0.00060507,0.00092246,0.00186833,0.00169933,0.00868283
-2.99849925,0.01693836,0.00000681,0.00052104,0.00000044,0.00075648,0.00115617,0.00231446,0.00210127,0.01077637
-2.99249625,0.02095310,0.00000821,0.00064692,0.00000053,0.00094052,0.00144416,0.00285840,0.00259290,0.01333355
-2.98649325,0.02579672,0.00000995,0.00079744,0.00000065,0.00116218,0.00179560,0.00351356,0.00318641,0.01642047
-2.98049025,0.03158021,0.00001207,0.00097593,0.00000081,0.00142687,0.00222075,0.00429428,0.00389493,0.02010859
-2.97448724,0.03842058,0.00001459,0.00118579,0.00000102,0.00174032,0.00273100,0.00521549,0.00473225,0.02447343
-2.96848424,0.04643823,0.00001757,0.00143043,0.00000128,0.00210847,0.00333882,0.00629236,0.00571249,0.02959299
-2.96248124,0.05575380,0.00002103,0.00171315,0.00000160,0.00253738,0.00405765,0.00753981,0.00684962,0.03554572
-2.95647824,0.06648441,0.00002503,0.00203701,0.00000200,0.00303305,0.00490179,0.00897193,0.00815703,0.04240823
-2.95047524,0.07873941,0.00002959,0.00240471,0.00000249,0.00360125,0.00588626,0.01060138,0.00964697,0.05025263
-2.94447224,0.09261568,0.00003474,0.00281839,0.00000309,0.00424734,0.00702657,0.01243873,0.01132992,0.05914353
-2.93846923,0.10819260,0.00004052,0.00327952,0.00000380,0.00497604,0.00833847,0.01449171,0.01321398,0.06913493
-2.93246623,0.12552692,0.00004694,0.00378869,0.00000466,0.00579120,0.00983764,0.01676452,0.01530420,0.08026692
-2.92646323,0.14464758,0.00005400,0.00434548,0.00000568,0.00669559,0.01153937,0.01925713,0.01760198,0.09256244
-2.92046023,0.16555085,0.00006170,0.00494830,0.00000689,0.00769066,0.01345812,0.02196460,0.02010443,0.10602409
-2.91445723,0.18819595,0.00007000,0.00559428,0.00000830,0.00877631,0.01560711,0.02487657,0.02280388,0.12063138
-2.90845423,0.21250140,0.00007888,0.00627918,0.00000995,0.00995075,0.01799782,0.02797677,0.02568747,0.13633828
-2.90245123,0.23834240,0.00008828,0.00699731,0.00001186,0.01121029,0.02063953,0.03124284,0.02873685,0.15307144
-2.89644822,0.26554933,0.00009813,0.00774158,0.00001404,0.01254928,0.02353873,0.03464617,0.03192809,0.17072913
-2.89044522,0.29390778,0.00010834,0.00850351,0.00001654,0.01396001,0.02669864,0.03815213,0.03523177,0.18918103
-2.88444222,0.32315994,0.00011879,0.00927334,0.00001935,0.01543272,0.03011863,0.04172040,0.03861326,0.20826894
-2.87843922,0.35300777,0.00012939,0.01004026,0.00002251,0.01695566,0.03379375,0.04530567,0.04203319,0.22780852
-2.87243622,0.38311755,0.00013998,0.01079253,0.00002602,0.01851522,0.03771423,0.04885846,0.04544820,0.24759193
-2.86643322,0.41312618,0.00015044,0.01151786,0.00002990,0.02009611,0.04186504,0.05232625,0.04881182,0.26739151
-2.86043022,0.44264861,0.00016061,0.01220367,0.00003414,0.02168160,0.04622561,0.05565475,0.05207554,0.28696430
-2.85442721,0.47128656,0.00017034,0.01283748,0.00003873,0.02325381,0.05076950,0.05878937,0.05519002,0.30605718
-2.84842421,0.49863804,0.00017949,0.01340723,0.00004366,0.02479409,0.05546435,0.06167670,0.05810642,0.32441275
-2.84242121,0.52430727,0.00018790,0.01390173,0.00004890,0.02628333,0.06027191,0.06426612,0.06077770,0.34177539
-2.83641821,0.54791488,0.00019545,0.01431099,0.00005442,0.02770244,0.06514821,0.06651128,0.06315995,0.35789756
-2.83041521,0.56910773,0.00020200,0.01462653,0.00006016,0.02903269,0.07004398,0.06837161,0.06521370,0.37254595
-2.82441221,0.58756817,0.00020746,0.01484173,0.00006608,0.03025616,0.07490528,0.06981352,0.06690505,0.38550734
-2.81840920,0.60302227,0.00021173,0.01495203,0.00007210,0.03135612,0.07967433,0.07081149,0.06820663,0.39659394
-2.81240620,0.61524689,0.00021475,0.01495509,0.00007815,0.03231741,0.08429053,0.07134887,0.06909838,0.40564802
-2.80640320,0.62407513,0.00021649,0.01485088,0.00008415,0.03312676,0.08869183,0.07141836,0.06956812,0.41254569
-2.80040020,0.62940025,0.00021691,0.01464171,0.00009000,0.03377308,0.09281612,0.07102220,0.06961181,0.41719979
-2.79439720,0.63117784,0.00021604,0.01433211,0.00009562,0.03424776,0.09660299,0.07017202,0.06923357,0.41956169
-2.78839420,0.62942624,0.00021390,0.01392872,0.00010091,0.03454479,0.09999548,0.06888840,0.06844547,0.41962217
-2.78239120,0.62422539,0.00021055,0.01344002,0.00010578,0.03466095,0.10294203,0.06720014,0.06726709,0.41741129
-2.77638819,0.61571419,0.00020606,0.01287607,0.00011015,0.03459591,0.10539840,0.06514329,0.06572480,0.41299738
-2.77038519,0.60408647,0.00020053,0.01224819,0.00011394,0.03435220,0.10732959,0.06275999,0.06385098,0.40648513
-2.76438219,0.58958603,0.00019408,0.01156857,0.00011707,0.03393526,0.10871165,0.06009715,0.06168304,0.39801313
-2.75837919,0.57250074,0.00018682,0.01084991,0.00011951,0.03335332,0.10953334,0.05720514,0.05926240,0.38775073
-2.75237619,0.55315615,0.00017889,0.01010509,0.00012121,0.03261729,0.10979750,0.05413635,0.05663336,0.37589446
-2.74637319,0.53190867,0.00017043,0.00934675,0.00012215,0.03174059,0.10952213,0.05094386,0.05384212,0.36266421
-2.74037019,0.50913871,0.00016158,0.00858702,0.00012235,0.03073896,0.10874106,0.04768020,0.05093565,0.34829915
-2.73436718,0.48524376,0.00015249,0.00783724,0.00012181,0.02963015,0.10750427,0.04439622,0.04796082,0.33305353
-2.72836418,0.46063175,0.00014330,0.00710771,0.00012058,0.02843369,0.10587762,0.04114011,0.04496349,0.31719246
-2.72236118,0.43571457,0.00013414,0.00640755,0.00011872,0.02717050,0.10394217,0.03795662,0.04198780,0.30098775
-2.71635818,0.41090199,0.00012516,0.00574457,0.00011632,0.02586258,0.10179300,0.03488650,0.03907549,0.28471370
-2.71035518,0.38659586,0.00011647,0.00512521,0.00011346,0.02453264,0.09953745,0.03196598,0.03626547,0.26864310
-2.70435218,0.36318471,0.00010820,0.00455455,0.00011027,0.02320363,0.09729301,0.02922662,0.03359333,0.25304320
-2.69834917,0.34103853,0.00010043,0.00403632,0.00010686,0.02189838,0.09518462,0.02669513,0.03109111,0.23817185
-2.69234617,0.32050387,0.00009328,0.00357298,0.00010337,0.02063919,0.09334174,0.02439343,0.02878703,0.22427364
-2.68634317,0.30189919,0.00008681,0.00316584,0.00009992,0.01944736,0.09189496,0.02233874,0.02670538,0.21157618
-2.68034017,0.28551024,0.00008111,0.00281517,0.00009665,0.01834278,0.09097245,0.02054377,0.02486638,0.20028649
-2.67433717,0.27158574,0.00007622,0.00252032,0.00009369,0.01734358,0.09069623,0.01901690,0.02328613,0.19058735
-2.66833417,0.26033314,0.00007218,0.00227986,0.00009116,0.01646569,0.09117831,0.01776250,0.02197653,0.18263399
-2.66233117,0.25191463,0.00006904,0.00209169,0.00008917,0.01572251,0.09251699,0.01678106,0.02094529,0.17655079
-2.65632816,0.24644336,0.00006679,0.00195320,0.00008781,0.01512463,0.09479315,0.01606951,0.02019585,0.17242830
-2.65032516,0.24398021,0.00006545,0.00186134,0.00008717,0.01467954,0.09806695,0.01562134,0.01972738,0.17032060
-2.64432216,0.24453090,0.00006500,0.00181270,0.00008730,0.01439144,0.10237484,0.01542684,0.01953477,0.17024311
-2.63831916,0.24804398,0.00006541,0.00180363,0.00008823,0.01426110,0.10772710,0.01547327,0.01960863,0.17217090
-2.63231616,0.25440965,0.00006665,0.00183026,0.00008998,0.01428578,0.11410600,0.01574499,0.01993538,0.17603775
-2.62631316,0.26345968,0.00006865,0.00188857,0.00009254,0.01445928,0.12146476,0.01622373,0.02049729,0.18173598
-2.62031016,0.27496868,0.00007134,0.00197441,0.00009589,0.01477199,0.12972731,0.01688873,0.02127273,0.18911724
-2.61430715,0.28865683,0.00007464,0.00208358,0.00009996,0.01521115,0.13878905,0.01771711,0.02223640,0.19799432
-2.60830415,0.30419421,0.00007845,0.00221184,0.00010470,0.01576106,0.14851856,0.01868416,0.02335967,0.20814405
-2.60230115,0.32120687,0.00008267,0.00235492,0.00011002,0.01640348,0.15876044,0.01976386,0.02461113,0.21931146
-2.59629815,0.33928462,0.00008719,0.00250863,0.00011583,0.01711812,0.16933912,0.02092936,0.02595713,0.23121493
-2.59029515,0.35799046,0.00009187,0.00266889,0.00012203,0.01788315,0.18006365,0.02215373,0.02736251,0.24355263
-2.58429215,0.37687162,0.00009661,0.00283179,0.00012854,0.01867583,0.19073352,0.02341070,0.02879146,0.25600980
-2.57828914,0.39547179,0.00010126,0.00299367,0.00013528,0.01947320,0.20114506,0.02467557,0.03020842,0.26826692
-2.57228614,0.41334445,0.00010572,0.00315122,0.00014218,0.02025277,0.21109859,0.02592623,0.03157912,0.28000849
-2.56628314,0.43006666,0.00010985,0.00330159,0.00014921,0.02099328,0.22040583,0.02714422,0.03287160,0.29093211
-2.56028014,0.44525314,0.00011356,0.00344249,0.00015638,0.02167546,0.22889744,0.02831591,0.03405732,0.30075759
-2.55427714,0.45856982,0.00011675,0.00357229,0.00016375,0.02228268,0.23643041,0.02943365,0.03511222,0.30923571
-2.54827414,0.46974662,0.00011934,0.00369017,0.00017143,0.02280170,0.24289497,0.03049698,0.03601768,0.31615638
-2.54227114,0.47858880,0.00012127,0.00379620,0.00017961,0.02322321,0.24822070,0.03151377,0.03676146,0.32135573
-2.53626813,0.48498645,0.00012251,0.00389149,0.00018857,0.02354231,0.25238169,0.03250130,0.03733843,0.32472191
-2.53026513,0.48892163,0.00012303,0.00397822,0.00019866,0.02375895,0.25540038,0.03348723,0.03775119,0.32619939
-2.52426213,0.49047294,0.00012285,0.00405979,0.00021035,0.02387812,0.25734995,0.03451043,0.03801043,0.32579133
-2.51825913,0.48981718,0.00012200,0.00414083,0.00022424,0.02390997,0.25835507,0.03562164,0.03813510,0.32356022
-2.51225613,0.48722797,0.00012054,0.00422727,0.00024102,0.02386975,0.25859096,0.03688384,0.03815236,0.31962646
-2.50625313,0.48307138,0.00011857,0.00432633,0.00026153,0.02377758,0.25828066,0.03837250,0.03809723,0.31416500
-2.50025013,0.47779856,0.00011620,0.00444651,0.00028672,0.02365814,0.25769070,0.04017537,0.03801202,0.30740027
-2.49424712,0.47193566,0.00011356,0.00459753,0.00031770,0.02354009,0.25712503,0.04239215,0.03794556,0.29959937
-2.48824412,0.46607122,0.00011080,0.00479025,0.00035568,0.02345547,0.25691756,0.04513361,0.03795211,0.29106394
-2.48224112,0.46084153,0.00010811,0.00503652,0.00040199,0.02343892,0.25742351,0.04852048,0.03809021,0.28212097
-2.47623812,0.45691424,0.00010568,0.00534904,0.00045810,0.02352680,0.25900967,0.05268189,0.03842121,0.27311277
-2.47023512,0.45497069,0.00010370,0.00574113,0.00052553,0.02375627,0.26204395,0.05775333,0.03900773,0.26438666
-2.46423212,0.45568755,0.00010240,0.00622646,0.00060589,0.02416426,0.26688457,0.06387425,0.03991205,0.25628449
-2.45822911,0.45971804,0.00010197,0.00681877,0.00070078,0.02478639,0.27386905,0.07118516,0.04119429,0.24913251
-2.45222611,0.46767331,0.00010264,0.00753150,0.00081184,0.02565598,0.28330346,0.07982431,0.04291067,0.24323180
-2.44622311,0.48010440,0.00010461,0.00837742,0.00094060,0.02680293,0.29545213,0.08992388,0.04511172,0.23884951
-2.44022011,0.49748512,0.00010809,0.00936816,0.00108853,0.02825271,0.31052822,0.10160588,0.04784053,0.23621123
-2.43421711,0.52019632,0.00011326,0.01051380,0.00125689,0.03002539,0.32868531,0.11497765,0.05113108,0.23549457
-2.42821411,0.54851178,0.00012027,0.01182237,0.00144671,0.03213477,0.35001032,0.13012713,0.05500665,0.23682417
-2.42221111,0.58258623,0.00012928,0.01329934,0.00165873,0.03458756,0.37451809,0.14711807,0.05947851,0.24026809
-2.41620810,0.62244566,0.00014037,0.01494716,0.00189330,0.03738273,0.40214761,0.16598515,0.06454470,0.24583590
-2.41020510,0.66798036,0.00015362,0.01676483,0.00215034,0.04051106,0.43276029,0.18672945,0.07018915,0.25347810
-2.40420210,0.71894082,0.00016906,0.01874742,0.00242928,0.04395476,0.46614021,0.20931422,0.07638109,0.26308722
-2.39819910,0.77493699,0.00018667,0.02088582,0.00272897,0.04768741,0.50199660,0.23366133,0.08307483,0.27450036
-2.39219610,0.83544093,0.00020637,0.02316647,0.00304769,0.05167405,0.53996852,0.25964856,0.09020996,0.28750311
-2.38619310,0.89979313,0.00022804,0.02557119,0.00338310,0.05587160,0.57963166,0.28710800,0.09771191,0.30183479
-2.38019010,0.96721268,0.00025151,0.02807731,0.00373226,0.06022941,0.62050736,0.31582575,0.10549314,0.31719500
-2.37418709,1.03681128,0.00027653,0.03065774,0.00409158,0.06469027,0.66207364,0.34554322,0.11345461,0.33325107
-2.36818409,1.10761099,0.00030283,0.03328139,0.00445697,0.06919147,0.70377797,0.37595996,0.12148791,0.34964659
-2.36218109,1.17856567,0.00033006,0.03591365,0.00482379,0.07366627,0.74505176,0.40673834,0.12947774,0.36601056
-2.35617809,1.24858566,0.00035785,0.03851716,0.00518704,0.07804553,0.78532598,0.43751007,0.13730480,0.38196708
-2.35017509,1.31656530,0.00038578,0.04105258,0.00554142,0.08225951,0.82404771,0.46788432,0.14484912,0.39714539
-2.34417209,1.38141254,0.00041341,0.04347969,0.00588149,0.08623988,0.86069722,0.49745754,0.15199353,0.41118983
-2.33816908,1.44208002,0.00044027,0.04575844,0.00620180,0.08992174,0.89480480,0.52582456,0.15862739,0.42376970
-2.33216608,1.49759652,0.00046592,0.04785023,0.00649709,0.09324569,0.92596722,0.55259075,0.16465025,0.43458846
-2.32616308,1.54709784,0.00048991,0.04971908,0.00676244,0.09615983,0.95386284,0.57738472,0.16997546,0.44339227
-2.32016008,1.58985591,0.00051181,0.05133290,0.00699345,0.09862161,0.97826517,0.59987118,0.17453355,0.44997742
-2.31415708,1.62530508,0.00053125,0.05266461,0.00718640,0.10059949,0.99905392,0.61976333,0.17827508,0.45419639
-2.30815408,1.65306441,0.00054790,0.05369323,0.00733839,0.10207423,1.01622341,0.63683434,0.18117307,0.45596251
-2.30215108,1.67295486,0.00056152,0.05440471,0.00744749,0.10303992,1.02988749,0.65092723,0.18322468,0.45525283
-2.29614807,1.68501062,0.00057193,0.05479262,0.00751282,0.10350450,1.04028078,0.66196269,0.18445215,0.45210923
-2.29014507,1.68948366,0.00057905,0.05485854,0.00753459,0.10348989,1.04775589,0.66994445,0.18490287,0.44663762
-2.28414207,1.68684126,0.00058289,0.05461224,0.00751417,0.10303157,1.05277634,0.67496170,0.18464850,0.43900533
-2.27813907,1.67775606,0.00058357,0.05407155,0.00745406,0.10217770,1.05590532,0.67718845,0.18378327,0.42943671
-2.27213607,1.66308896,0.00058129,0.05326191,0.00735781,0.10098785,1.05779032,0.67687959,0.18242136,0.41820701
-2.26613307,1.64386511,0.00057635,0.05221572,0.00722996,0.09953119,1.05914394,0.67436383,0.18069346,0.40563496
-2.26013007,1.62124386,0.00056915,0.05097138,0.00707590,0.09788440,1.06072144,0.67003361,0.17874272,0.39207401
-2.25412706,1.59648351,0.00056016,0.04957221,0.00690173,0.09612928,1.06329569,0.66433233,0.17672009,0.37790277
-2.24812406,1.57090226,0.00054991,0.04806511,0.00671407,0.09435018,1.06763033,0.65773950,0.17477936,0.36351489
-2.24212106,1.54583678,0.00053899,0.04649918,0.00651987,0.09263130,1.07445209,0.65075425,0.17307201,0.34930859
-2.23611806,1.52259986,0.00052803,0.04492427,0.00632621,0.09105412,1.08442334,0.64387802,0.17174216,0.33567646
-2.23011506,1.50243892,0.00051767,0.04338956,0.00614010,0.08969486,1.09811606,0.63759703,0.17092170,0.32299549
-2.22411206,1.48649699,0.00050855,0.04194213,0.00596832,0.08862220,1.11598825,0.63236543,0.17072596,0.31161799
-2.21810905,1.47577755,0.00050131,0.04062575,0.00581716,0.08789537,1.13836384,0.62858981,0.17124997,0.30186336
-2.21210605,1.47111472,0.00049655,0.03947976,0.00569238,0.08756262,1.16541721,0.62661560,0.17256558,0.29401113
-2.20610305,1.47314990,0.00049483,0.03853814,0.00559897,0.08766011,1.19716297,0.62671617,0.17471939,0.28829531
-2.20010005,1.48231568,0.00049665,0.03782886,0.00554110,0.08821134,1.23345167,0.62908493,0.17773180,0.28490022
-2.19409705,1.49882749,0.00050247,0.03737335,0.00552207,0.08922705,1.27397171,0.63383069,0.18159702,0.28395786
-2.18809405,1.52268325,0.00051265,0.03718635,0.00554418,0.09070565,1.31825768,0.64097652,0.18628404,0.28554675
-2.18209105,1.55367085,0.00052750,0.03727588,0.00560880,0.09263405,1.36570464,0.65046208,0.19173865,0.28969229
-2.17608804,1.59138278,0.00054724,0.03764343,0.00571636,0.09498889,1.41558807,0.66214909,0.19788623,0.29636850
-2.17008504,1.63523736,0.00057203,0.03828443,0.00586634,0.09773817,1.46708855,0.67582975,0.20463526,0.30550098
-2.16408204,1.68450515,0.00060196,0.03918874,0.00605739,0.10084298,1.51932021,0.69123758,0.21188132,0.31697096
-2.15807904,1.73833963,0.00063706,0.04034137,0.00628737,0.10425946,1.57136170,0.70806004,0.21951155,0.33062029
-2.15207604,1.79581037,0.00067731,0.04172323,0.00655340,0.10794080,1.62228841,0.72595250,0.22740904,0.34625705
-2.14607304,1.85593742,0.00072262,0.04331195,0.00685206,0.11183909,1.67120444,0.74455257,0.23545736,0.36366164
-2.14007004,1.91772542,0.00077291,0.04508265,0.00717935,0.11590714,1.71727315,0.76349443,0.24354470,0.38259319
-2.13406703,1.98019590,0.00082805,0.04700877,0.00753092,0.12009998,1.75974483,0.78242232,0.25156761,0.40279583
-2.12806403,2.04241670,0.00088789,0.04906277,0.00790208,0.12437615,1.79798051,0.80100277,0.25943416,0.42400495
-2.12206103,2.10352727,0.00095231,0.05121677,0.00828794,0.12869859,1.83147098,0.81893496,0.26706646,0.44595297
-2.11605803,2.16275923,0.00102117,0.05344310,0.00868349,0.13303528,1.85985036,0.83595899,0.27440234,0.46837468
-2.11005503,2.21945156,0.00109434,0.05571475,0.00908371,0.13735941,1.88290396,0.85186172,0.28139629,0.49101180
-2.10405203,2.27306016,0.00117170,0.05800569,0.00948362,0.14164941,1.90057025,0.86648017,0.28801963,0.51361695
-2.09804902,2.32316196,0.00125316,0.06029106,0.00987837,0.14588848,1.91293729,0.87970242,0.29425991,0.53595672
-2.09204602,2.36945372,0.00133863,0.06254738,0.01026334,0.15006410,1.92023389,0.89146626,0.30011965,0.55781401
-2.08604302,2.41174626,0.00142800,0.06475250,0.01063416,0.15416722,1.92281647,0.90175573,0.30561460,0.57898966
-2.08004002,2.44995477,0.00152120,0.06688572,0.01098679,0.15819144,1.92115213,0.91059599,0.31077146,0.59930334
-2.07403702,2.48408605,0.00161810,0.06892765,0.01131758,0.16213214,1.91579911,0.91804680,0.31562542,0.61859401
-2.06803402,2.51422382,0.00171856,0.07086025,0.01162330,0.16598568,1.90738544,0.92419518,0.32021746,0.63671993
-2.06203102,2.54051296,0.00182239,0.07266681,0.01190118,0.16974870,1.89658689,0.92914749,0.32459170,0.65355846
-2.05602801,2.56314369,0.00192932,0.07433192,0.01214894,0.17341755,1.88410498,0.93302160,0.32879280,0.66900583
-2.05002501,2.58233664,0.00203902,0.07584161,0.01236480,0.17698796,1.87064594,0.93593935,0.33286365,0.68297702
-2.04402201,2.59832950,0.00215105,0.07718348,0.01254750,0.18045492,1.85690112,0.93801972,0.33684326,0.69540587
-2.03801901,2.61136587,0.00226486,0.07834688,0.01269632,0.18381274,1.84352956,0.93937293,0.34076512,0.70624552
-2.03201601,2.62168674,0.00237980,0.07932322,0.01281101,0.18705540,1.83114287,0.94009584,0.34465587,0.71546931
-2.02601301,2.62952466,0.00249507,0.08010630,0.01289184,0.19017695,1.82029264,0.94026854,0.34853449,0.72307207
-2.02001001,2.63510083,0.00260978,0.08069267,0.01293949,0.19317219,1.81146050,0.93995233,0.35241182,0.72907174
-2.01400700,2.63862460,0.00272290,0.08108200,0.01295507,0.19603734,1.80505062,0.93918901,0.35629054,0.73351122
-2.00800400,2.64029524,0.00283332,0.08127745,0.01294004,0.19877073,1.80138460,0.93800144,0.36016543,0.73646034
-2.00200100,2.64030524,0.00293986,0.08128598,0.01289615,0.20137352,1.80069844,0.93639511,0.36402400,0.73801766
-1.99599800,2.63884465,0.00304125,0.08111856,0.01282538,0.20385025,1.80314129,0.93436057,0.36784724,0.73831176
-1.98999500,2.63610567,0.00313623,0.08079029,0.01272986,0.20620920,1.80877573,0.93187656,0.37161065,0.73750201
-1.98399200,2.63228671,0.00322355,0.08032039,0.01261183,0.20846263,1.81757936,0.92891335,0.37528521,0.73577827
-1.97798899,2.62759533,0.00330199,0.07973196,0.01247354,0.21062663,1.82944728,0.92543634,0.37883847,0.73335937
-1.97198599,2.62224943,0.00337045,0.07905161,0.01231722,0.21272077,1.84419539,0.92140942,0.38223551,0.73049031
-1.96598299,2.61647604,0.00342792,0.07830891,0.01214497,0.21476735,1.86156432,0.91679794,0.38543979,0.72743768
-1.95997999,2.61050762,0.00347355,0.07753563,0.01195881,0.21679044,1.88122381,0.91157114,0.38841388,0.72448371
-1.95397699,2.60457562,0.00350671,0.07676480,0.01176054,0.21881453,1.90277763,0.90570384,0.39111992,0.72191846
-1.94797399,2.59890133,0.00352693,0.07602967,0.01155178,0.22086303,1.92576879,0.89917732,0.39351993,0.72003082
-1.94197099,2.59368440,0.00353399,0.07536250,0.01133394,0.22295653,1.94968546,0.89197942,0.39557592,0.71909808
-1.93596798,2.58908961,0.00352787,0.07479333,0.01110822,0.22511100,1.97396723,0.88410375,0.39724974,0.71937482
-1.92996498,2.58523245,0.00350879,0.07434876,0.01087560,0.22733592,1.99801226,0.87554827,0.39850294,0.72108125
-1.92396198,2.58216446,0.00347717,0.07405066,0.01063687,0.22963257,2.02118506,0.86631329,0.39929639,0.72439177
-1.91795898,2.57985942,0.00343362,0.07391511,0.01039267,0.23199244,2.04282524,0.85639918,0.39958996,0.72942417
-1.91195598,2.57820116,0.00337890,0.07395145,0.01014345,0.23439604,2.06225729,0.84580380,0.39934231,0.73623006
-1.90595298,2.57697438,0.00331392,0.07416148,0.00988958,0.23681203,2.07880128,0.83452024,0.39851067,0.74478728
-1.89994997,2.57585903,0.00323965,0.07453904,0.00963131,0.23919686,2.09178467,0.82253475,0.39705100,0.75499457
-1.89394697,2.57442940,0.00315715,0.07506977,0.00936885,0.24149498,2.10055501,0.80982531,0.39491829,0.76666915
-1.88794397,2.57215819,0.00306748,0.07573127,0.00910235,0.24363964,2.10449344,0.79636097,0.39206725,0.77954750
