energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Na_s_up,Te_p_up,Te_d_up
-3.16658329,0.68877551,0.46707529,0.05116906,0.00952220,0.22980695,0.04155833,0.27649236,0.00000000
-3.16058029,0.64496007,0.43177059,0.04758664,0.00945464,0.21784689,0.03937395,0.25708290,0.00000000
-3.15457729,0.61141913,0.40401672,0.04477199,0.00958226,0.20879535,0.03811889,0.24236810,0.00000000
-3.14857429,0.58783849,0.38353784,0.04269474,0.00989479,0.20262520,0.03772075,0.23216243,0.00000000
-3.14257129,0.57381766,0.36998913,0.04131897,0.01038025,0.19927405,0.03810636,0.22625214,0.00000000
-3.13656828,0.56887738,0.36296667,0.04060380,0.01102503,0.19864578,0.03920209,0.22439878,0.00000000
-3.13056528,0.57246616,0.36201632,0.04050397,0.01181392,0.20061201,0.04093402,0.22634205,0.00000000
-3.12456228,0.58396626,0.36664172,0.04097021,0.01273013,0.20501380,0.04322808,0.23180198,0.00000000
-3.11855928,0.60269973,0.37631152,0.04194976,0.01375539,0.21166367,0.04601023,0.24048095,0.00000000
-3.11255628,0.62793475,0.39046635,0.04338679,0.01487010,0.22034792,0.04920668,0.25206559,0.00000000
-3.10655328,0.65889304,0.40852545,0.04522289,0.01605349,0.23082961,0.05274419,0.26622892,0.00000000
-3.10055028,0.69475837,0.42989358,0.04739773,0.01728382,0.24285201,0.05655061,0.28263293,0.00000000
-3.09454727,0.73468669,0.45396809,0.04984964,0.01853876,0.25614267,0.06055550,0.30093176,0.00000000
-3.08854427,0.77781775,0.48014647,0.05251650,0.01979572,0.27041816,0.06469093,0.32077551,0.00000000
-3.08254127,0.82328818,0.50783429,0.05533652,0.02103226,0.28538923,0.06889242,0.34181471,0.00000000
-3.07653827,0.87024570,0.53645342,0.05824924,0.02222658,0.30076643,0.07309992,0.36370546,0.00000000
-3.07053527,0.91786407,0.56545042,0.06119653,0.02335798,0.31626583,0.07725885,0.38611486,0.00000000
-3.06453227,0.96535812,0.59430476,0.06412355,0.02440739,0.33161482,0.08132107,0.40872672,0.00000000
-3.05852926,1.01199819,0.62253651,0.06697973,0.02535782,0.34655759,0.08524579,0.43124714,0.00000000
-3.05252626,1.05712337,0.64971325,0.06971964,0.02619478,0.36086020,0.08900027,0.45340967,0.00000000
-3.04652326,1.10015270,0.67545566,0.07230370,0.02690669,0.37431477,0.09256027,0.47497980,0.00000000
-3.04052026,1.14059383,0.69944170,0.07469878,0.02748512,0.38674289,0.09591029,0.49575837,0.00000000
-3.03451726,1.17804863,0.72140892,0.07687853,0.02792503,0.39799789,0.09904347,0.51558381,0.00000000
-3.02851426,1.21221541,0.74115482,0.07882354,0.02822478,0.40796587,0.10196120,0.53433295,0.00000000
-3.02251126,1.24288770,0.75853533,0.08052124,0.02838617,0.41656568,0.10467242,0.55192032,0.00000000
-3.01650825,1.26994974,0.77346136,0.08196562,0.02841424,0.42374759,0.10719276,0.56829612,0.00000000
-3.01050525,1.29336897,0.78589372,0.08315673,0.02831707,0.42949108,0.10954339,0.58344276,0.00000000
-3.00450225,1.31318622,0.79583669,0.08410003,0.02810543,0.43380169,0.11174988,0.59737049,0.00000000
-2.99849925,1.32950409,0.80333078,0.08480563,0.02779238,0.43670734,0.11384095,0.61011217,0.00000000
-2.99249625,1.34247468,0.80844502,0.08528754,0.02739285,0.43825428,0.11584736,0.62171782,0.00000000
-2.98649325,1.35228729,0.81126939,0.08556279,0.02692321,0.43850303,0.11780094,0.63224916,0.00000000
-2.98049025,1.35915708,0.81190784,0.08565074,0.02640075,0.43752456,0.11973387,0.64177473,0.00000000
-2.97448724,1.36331543,0.81047239,0.08557246,0.02584335,0.43539686,0.12167820,0.65036581,0.00000000
-2.96848424,1.36500273,0.80707853,0.08535014,0.02526903,0.43220231,0.12366575,0.65809364,0.00000000
-2.96248124,1.36446378,0.80184239,0.08500687,0.02469569,0.42802576,0.12572831,0.66502793,0.00000000
-2.95647824,1.36194619,0.79487948,0.08456635,0.02414084,0.42295353,0.12789807,0.67123700,0.00000000
-2.95047524,1.35770160,0.78630522,0.08405299,0.02362141,0.41707324,0.13020833,0.67678926,0.00000000
-2.94447224,1.35198928,0.77623691,0.08349193,0.02315368,0.41047436,0.13269429,0.68175609,0.00000000
-2.93846923,1.34508168,0.76479687,0.08290932,0.02275320,0.40324947,0.13539383,0.68621561,0.00000000
-2.93246623,1.33727096,0.75211639,0.08233254,0.02243474,0.39549575,0.13834822,0.69025701,0.00000000
-2.92646323,1.32887572,0.73833993,0.08179043,0.02221233,0.38731679,0.14160247,0.69398506,0.00000000
-2.92046023,1.32024695,0.72362912,0.08131346,0.02209925,0.37882414,0.14520535,0.69752400,0.00000000
-2.91445723,1.31177210,0.70816608,0.08093373,0.02210797,0.37013855,0.14920890,0.70102059,0.00000000
-2.90845423,1.30387662,0.69215554,0.08068484,0.02225016,0.36139067,0.15366727,0.70464553,0.00000000
-2.90245123,1.29702214,0.67582549,0.08060148,0.02253649,0.35272087,0.15863500,0.70859311,0.00000000
-2.89644822,1.29170089,0.65942602,0.08071881,0.02297652,0.34427825,0.16416462,0.71307863,0.00000000
-2.89044522,1.28842623,0.64322634,0.08107164,0.02357844,0.33621866,0.17030369,0.71833353,0.00000000
-2.88444222,1.28771926,0.62750985,0.08169332,0.02434876,0.32870180,0.17709133,0.72459826,0.00000000
-2.87843922,1.29009213,0.61256764,0.08261449,0.02529199,0.32188750,0.18455445,0.73211310,0.00000000
-2.87243622,1.29602853,0.59869039,0.08386171,0.02641023,0.31593127,0.19270387,0.74110732,0.00000000
-2.86643322,1.30596252,0.58615933,0.08545599,0.02770279,0.31097942,0.20153055,0.75178716,0.00000000
-2.86043022,1.32025653,0.57523662,0.08741139,0.02916586,0.30716393,0.21100213,0.76432326,0.00000000
-2.85442721,1.33917997,0.56615555,0.08973371,0.03079209,0.30459737,0.22106023,0.77883838,0.00000000
-2.84842421,1.36288960,0.55911125,0.09241933,0.03257043,0.30336806,0.23161847,0.79539593,0.00000000
-2.84242121,1.39141279,0.55425230,0.09545437,0.03448590,0.30353591,0.24256169,0.81399020,0.00000000
-2.83641821,1.42463476,0.55167364,0.09881418,0.03651956,0.30512890,0.25374636,0.83453888,0.00000000
-2.83041521,1.46229069,0.55141129,0.10246313,0.03864863,0.30814069,0.26500239,0.85687839,0.00000000
-2.82441221,1.50396322,0.55343895,0.10635492,0.04084668,0.31252917,0.27613632,0.88076241,0.00000000
-2.81840920,1.54908574,0.55766685,0.11043322,0.04308405,0.31821630,0.28693579,0.90586390,0.00000000
-2.81240620,1.59695140,0.56394271,0.11463277,0.04532834,0.32508909,0.29717531,0.93178054,0.00000000
-2.80640320,1.64672764,0.57205489,0.11888081,0.04754506,0.33300173,0.30662300,0.95804348,0.00000000
-2.80040020,1.69747564,0.58173750,0.12309885,0.04969840,0.34177875,0.31504800,0.98412915,0.00000000
-2.79439720,1.74817399,0.59267731,0.12720472,0.05175205,0.35121914,0.32222837,1.00947351,0.00000000
-2.78839420,1.79774548,0.60452203,0.13111470,0.05367006,0.36110120,0.32795897,1.03348823,0.00000000
-2.78239120,1.84508608,0.61688982,0.13474583,0.05541776,0.37118792,0.33205894,1.05557810,0.00000000
-2.77638819,1.88909491,0.62937947,0.13801812,0.05696261,0.38123277,0.33437861,1.07515897,0.00000000
-2.77038519,1.92870400,0.64158103,0.14085677,0.05827505,0.39098562,0.33480522,1.09167538,0.00000000
-2.76438219,1.96290698,0.65308645,0.14319409,0.05932922,0.40019869,0.33326735,1.10461732,0.00000000
-2.75837919,1.99078546,0.66349999,0.14497133,0.06010360,0.40863226,0.32973782,1.11353543,0.00000000
-2.75237619,2.01153255,0.67244801,0.14614004,0.06058152,0.41606009,0.32423485,1.11805408,0.00000000
-2.74637319,2.02447276,0.67958804,0.14666328,0.06075153,0.42227439,0.31682153,1.11788200,0.00000000
-2.74037019,2.02907779,0.68461680,0.14651633,0.06060761,0.42709016,0.30760354,1.11282011,0.00000000
-2.73436718,2.02497802,0.68727704,0.14568713,0.06014924,0.43034903,0.29672540,1.10276647,0.00000000
-2.72836418,2.01196958,0.68736321,0.14417634,0.05938132,0.43192233,0.28436529,1.08771819,0.00000000
-2.72236118,1.99001702,0.68472572,0.14199699,0.05831393,0.43171344,0.27072883,1.06777058,0.00000000
-2.71635818,1.95925174,0.67927384,0.13917402,0.05696201,0.42965949,0.25604208,1.04311350,0.00000000
-2.71035518,1.91996655,0.67097719,0.13574332,0.05534489,0.42573222,0.24054414,1.01402540,0.00000000
-2.70435218,1.87260663,0.65986593,0.13175071,0.05348574,0.41993814,0.22447965,0.98086515,0.00000000
-2.69834917,1.81775736,0.64602944,0.12725069,0.05141093,0.41231801,0.20809155,0.94406226,0.00000000
-2.69234617,1.75612944,0.62961389,0.12230505,0.04914942,0.40294554,0.19161432,0.90410559,0.00000000
-2.68634317,1.68854182,0.61081844,0.11698137,0.04673199,0.39192543,0.17526813,0.86153124,0.00000000
-2.68034017,1.61590284,0.58989038,0.11135153,0.04419057,0.37939084,0.15925379,0.81690979,0.00000000
-2.67433717,1.53919014,0.56711924,0.10549018,0.04155755,0.36550021,0.14374895,0.77083331,0.00000000
-2.66833417,1.45942975,0.54282998,0.09947319,0.03886505,0.35043360,0.12890539,0.72390251,0.00000000
-2.66233117,1.37767482,0.51737550,0.09337618,0.03614437,0.33438858,0.11484740,0.67671431,0.00000000
-2.65632816,1.29498446,0.49112853,0.08727321,0.03342535,0.31757583,0.10167140,0.62985007,0.00000000
-2.65032516,1.21240301,0.46447317,0.08123539,0.03073588,0.30021441,0.08944642,0.58386473,0.00000000
-2.64432216,1.13094030,0.43779621,0.07532978,0.02810150,0.28252703,0.07821546,0.53927700,0.00000000
-2.63831916,1.05155305,0.41147849,0.06961832,0.02554502,0.26473521,0.06799764,0.49656086,0.00000000
-2.63231616,0.97512788,0.38588642,0.06415692,0.02308626,0.24705461,0.05879068,0.45613824,0.00000000
-2.62631316,0.90246623,0.36136402,0.05899475,0.02074194,0.22969066,0.05057392,0.41837319,0.00000000
-2.62031016,0.83427129,0.33822537,0.05417357,0.01852550,0.21283442,0.04331133,0.38356741,0.00000000
-2.61430715,0.77113734,0.31674804,0.04972735,0.01644721,0.19665905,0.03695469,0.35195719,0.00000000
-2.60830415,0.71354151,0.29716730,0.04568197,0.01451419,0.18131674,0.03144654,0.32371169,0.00000000
-2.60230115,0.66183814,0.27967141,0.04205509,0.01273056,0.16693634,0.02672307,0.29893262,0.00000000
-2.59629815,0.61625577,0.26439820,0.03885617,0.01109771,0.15362158,0.02271655,0.27765509,0.00000000
-2.59029515,0.57689682,0.25143271,0.03608667,0.00961451,0.14145011,0.01935761,0.25984967,0.00000000
-2.58429215,0.54373994,0.24080634,0.03374036,0.00827763,0.13047321,0.01657702,0.24542559,0.00000000
-2.57828914,0.51664484,0.23249720,0.03180376,0.00708187,0.12071621,0.01430719,0.23423490,0.00000000
-2.57228614,0.49535968,0.22643188,0.03025673,0.00602047,0.11217956,0.01248336,0.22607759,0.00000000
-2.56628314,0.47953074,0.22248849,0.02907315,0.00508549,0.10484061,0.01104437,0.22070747,0.00000000
-2.56028014,0.46871413,0.22050093,0.02822176,0.00426810,0.09865579,0.00993327,0.21783896,0.00000000
-2.55427714,0.46238948,0.22026440,0.02766697,0.00355890,0.09356341,0.00909763,0.21715429,0.00000000
-2.54827414,0.45997511,0.22154174,0.02736989,0.00294821,0.08948673,0.00848969,0.21831140,0.00000000
-2.54227114,0.46084445,0.22407080,0.02728927,0.00242629,0.08633728,0.00806637,0.22095221,0.00000000
-2.53626813,0.46434339,0.22757236,0.02738260,0.00198359,0.08401837,0.00778913,0.22471105,0.00000000
-2.53026513,0.46980793,0.23175849,0.02760710,0.00161091,0.08242861,0.00762386,0.22922332,0.00000000
-2.52426213,0.47658189,0.23634109,0.02792083,0.00129952,0.08146532,0.00754062,0.23413403,0.00000000
-2.51825913,0.48403409,0.24104033,0.02828361,0.00104129,0.08102778,0.00751341,0.23910602,0.00000000
-2.51225613,0.49157445,0.24559276,0.02865802,0.00082876,0.08102016,0.00751993,0.24382778,0.00000000
-2.50625313,0.49866868,0.24975870,0.02901020,0.00065514,0.08135399,0.00754139,0.24802056,0.00000000
-2.50025013,0.50485093,0.25332887,0.02931055,0.00051437,0.08195030,0.00756220,0.25144460,0.00000000
-2.49424712,0.50973414,0.25612976,0.02953437,0.00040109,0.08274104,0.00756982,0.25390432,0.00000000
-2.48824412,0.51301769,0.25802780,0.02966226,0.00031062,0.08367010,0.00755455,0.25525222,0.00000000
-2.48224112,0.51449205,0.25893198,0.02968035,0.00023890,0.08469360,0.00750926,0.25539147,0.00000000
-2.47623812,0.51404047,0.25879508,0.02958042,0.00018248,0.08577970,0.00742927,0.25427710,0.00000000
-2.47023512,0.51163757,0.25761316,0.02935979,0.00013841,0.08690780,0.00731209,0.25191561,0.00000000
-2.46423212,0.50734491,0.25542377,0.02902103,0.00010426,0.08806728,0.00715721,0.24836322,0.00000000
-2.45822911,0.50130399,0.25230258,0.02857159,0.00007799,0.08925585,0.00696589,0.24372271,0.00000000
-2.45222611,0.49372677,0.24835893,0.02802321,0.00005793,0.09047755,0.00674091,0.23813898,0.00000000
-2.44622311,0.48488427,0.24373033,0.02739123,0.00004273,0.09174063,0.00648635,0.23179359,0.00000000
-2.44022011,0.47509382,0.23857623,0.02669389,0.00003130,0.09305528,0.00620730,0.22489832,0.00000000
-2.43421711,0.46470534,0.23307133,0.02595149,0.00002277,0.09443150,0.00590965,0.21768813,0.00000000
-2.42821411,0.45408735,0.22739874,0.02518557,0.00001644,0.09587709,0.00559984,0.21041362,0.00000000
-2.42221111,0.44361312,0.22174321,0.02441813,0.00001179,0.09739593,0.00528458,0.20333334,0.00000000
-2.41620810,0.43364754,0.21628468,0.02367080,0.00000840,0.09898661,0.00497065,0.19670607,0.00000000
-2.41020510,0.42453504,0.21119249,0.02296418,0.00000594,0.10064154,0.00466469,0.19078327,0.00000000
-2.40420210,0.41658894,0.20662017,0.02231718,0.00000417,0.10234647,0.00437299,0.18580200,0.00000000
-2.39819910,0.41008244,0.20270119,0.02174651,0.00000291,0.10408049,0.00410135,0.18197826,0.00000000
-2.39219610,0.40524133,0.19954556,0.02126621,0.00000201,0.10581649,0.00385489,0.17950103,0.00000000
-2.38619310,0.40223856,0.19723736,0.02088738,0.00000138,0.10752199,0.00363802,0.17852697,0.00000000
-2.38019010,0.40119058,0.19583320,0.02061790,0.00000095,0.10916037,0.00345428,0.17917596,0.00000000
-2.37418709,0.40215532,0.19536152,0.02046238,0.00000065,0.11069224,0.00330634,0.18152745,0.00000000
-2.36818409,0.40513179,0.19582265,0.02042206,0.00000044,0.11207703,0.00319595,0.18561770,0.00000000
-2.36218109,0.41006097,0.19718955,0.02049493,0.00000030,0.11327464,0.00312402,0.19143800,0.00000000
-2.35617809,0.41682810,0.19940917,0.02067582,0.00000021,0.11424692,0.00309056,0.19893376,0.00000000
-2.35017509,0.42526590,0.20240432,0.02095662,0.00000015,0.11495923,0.00309486,0.20800474,0.00000000
-2.34417209,0.43515897,0.20607589,0.02132650,0.00000012,0.11538155,0.00313554,0.21850625,0.00000000
-2.33816908,0.44624890,0.21030559,0.02177227,0.00000011,0.11548956,0.00321072,0.23025150,0.00000000
-2.33216608,0.45824043,0.21495890,0.02227866,0.00000012,0.11526532,0.00331821,0.24301507,0.00000000
-2.32616308,0.47080830,0.21988841,0.02282877,0.00000014,0.11469768,0.00345568,0.25653750,0.00000000
-2.32016008,0.48360490,0.22493738,0.02340446,0.00000019,0.11378251,0.00362100,0.27053103,0.00000000
-2.31415708,0.49626867,0.22994364,0.02398683,0.00000025,0.11252264,0.00381247,0.28468633,0.00000000
-2.30815408,0.50843322,0.23474366,0.02455671,0.00000034,0.11092763,0.00402921,0.29868019,0.00000000
-2.30215108,0.51973700,0.23917689,0.02509519,0.00000046,0.10901345,0.00427154,0.31218404,0.00000000
-2.29614807,0.52983337,0.24309021,0.02558414,0.00000063,0.10680212,0.00454143,0.32487295,0.00000000
-2.29014507,0.53840099,0.24634246,0.02600677,0.00000085,0.10432131,0.00484298,0.33643495,0.00000000
-2.28414207,0.54515418,0.24880896,0.02634818,0.00000115,0.10160402,0.00518294,0.34658042,0.00000000
-2.27813907,0.54985290,0.25038586,0.02659585,0.00000153,0.09868839,0.00557131,0.35505106,0.00000000
-2.27213607,0.55231223,0.25099420,0.02674015,0.00000203,0.09561754,0.00602186,0.36162823,0.00000000
-2.26613307,0.55241068,0.25058357,0.02677478,0.00000267,0.09243958,0.00655277,0.36614030,0.00000000
-2.26013007,0.55009724,0.24913511,0.02669711,0.00000350,0.08920776,0.00718722,0.36846861,0.00000000
-2.25412706,0.54539671,0.24666381,0.02650848,0.00000454,0.08598060,0.00795388,0.36855192,0.00000000
-2.24812406,0.53841302,0.24321999,0.02621434,0.00000586,0.08282214,0.00888746,0.36638900,0.00000000
-2.24212106,0.52933025,0.23888966,0.02582433,0.00000750,0.07980213,0.01002907,0.36203931,0.00000000
-2.23611806,0.51841132,0.23379397,0.02535221,0.00000953,0.07699614,0.01142641,0.35562166,0.00000000
-2.23011506,0.50599409,0.22808747,0.02481567,0.00001203,0.07448547,0.01313391,0.34731097,0.00000000
-2.22411206,0.49248510,0.22195532,0.02423600,0.00001509,0.07235694,0.01521248,0.33733311,0.00000000
-2.21810905,0.47835080,0.21560943,0.02363762,0.00001878,0.07070225,0.01772907,0.32595816,0.00000000
-2.21210605,0.46410665,0.20928357,0.02304757,0.00002321,0.06961714,0.02075591,0.31349228,0.00000000
-2.20610305,0.45030434,0.20322772,0.02249479,0.00002850,0.06920006,0.02436930,0.30026849,0.00000000
-2.20010005,0.43751736,0.19770158,0.02200941,0.00003475,0.06955052,0.02864808,0.28663677,0.00000000
-2.19409705,0.42632541,0.19296762,0.02162187,0.00004209,0.07076689,0.03367167,0.27295379,0.00000000
-2.18809405,0.41729805,0.18928375,0.02136211,0.00005064,0.07294400,0.03951766,0.25957270,0.00000000
-2.18209105,0.41097811,0.18689579,0.02125863,0.00006054,0.07617017,0.04625901,0.24683328,0.00000000
-2.17608804,0.40786520,0.18603006,0.02133758,0.00007190,0.08052414,0.05396097,0.23505281,0.00000000
-2.17008504,0.40840000,0.18688632,0.02162194,0.00008486,0.08607170,0.06267763,0.22451792,0.00000000
-2.16408204,0.41294969,0.18963111,0.02213066,0.00009955,0.09286229,0.07244837,0.21547768,0.00000000
-2.15807904,0.42179508,0.19439202,0.02287795,0.00011611,0.10092570,0.08329430,0.20813811,0.00000000
-2.15207604,0.43511991,0.20125283,0.02387261,0.00013468,0.11026901,0.09521474,0.20265821,0.00000000
-2.14607304,0.45300273,0.21024997,0.02511760,0.00015538,0.12087396,0.10818412,0.19914769,0.00000000
-2.14007004,0.47541184,0.22137037,0.02660968,0.00017840,0.13269501,0.12214929,0.19766636,0.00000000
-2.13406703,0.50220362,0.23455095,0.02833926,0.00020389,0.14565818,0.13702761,0.19822512,0.00000000
-2.12806403,0.53312456,0.24967985,0.03029049,0.00023209,0.15966089,0.15270585,0.20078868,0.00000000
-2.12206103,0.56781718,0.26659958,0.03244154,0.00026324,0.17457295,0.16904023,0.20527971,0.00000000
-2.11605803,0.60582991,0.28511206,0.03476514,0.00029769,0.19023889,0.18585753,0.21158444,0.00000000
-2.11005503,0.64663086,0.30498557,0.03722928,0.00033584,0.20648148,0.20295759,0.21955942,0.00000000
-2.10405203,0.68962528,0.32596344,0.03979825,0.00037822,0.22310666,0.22011704,0.22903930,0.00000000
-2.09804902,0.73417629,0.34777437,0.04243375,0.00042548,0.23990968,0.23709427,0.23984529,0.00000000
-2.09204602,0.77962821,0.37014401,0.04509625,0.00047844,0.25668230,0.25363558,0.25179411,0.00000000
-2.08604302,0.82533175,0.39280735,0.04774646,0.00053809,0.27322085,0.26948231,0.26470697,0.00000000
-2.08004002,0.87067010,0.41552156,0.05034685,0.00060564,0.28933484,0.28437860,0.27841824,0.00000000
-2.07403702,0.91508483,0.43807860,0.05286318,0.00068251,0.30485569,0.29807962,0.29278353,0.00000000
-2.06803402,0.95810020,0.46031698,0.05526596,0.00077035,0.31964520,0.31035985,0.30768661,0.00000000
-2.06203102,0.99934496,0.48213210,0.05753181,0.00087105,0.33360335,0.32102099,0.32304494,0.00000000
-2.05602801,1.03857002,0.50348438,0.05964457,0.00098672,0.34667482,0.32989919,0.33881339,0.00000000
-2.05002501,1.07566116,0.52440468,0.06159609,0.00111968,0.35885393,0.33687117,0.35498581,0.00000000
-2.04402201,1.11064559,0.54499642,0.06338682,0.00127241,0.37018751,0.34185894,0.37159438,0.00000000
-2.03801901,1.14369173,0.56543405,0.06502582,0.00144750,0.38077544,0.34483286,0.38870648,0.00000000
-2.03201601,1.17510178,0.58595749,0.06653053,0.00164759,0.39076857,0.34581280,0.40641913,0.00000000
-2.02601301,1.20529691,0.60686265,0.06792599,0.00187525,0.40036388,0.34486732,0.42485116,0.00000000
-2.02001001,1.23479550,0.62848807,0.06924368,0.00213291,0.40979709,0.34211096,0.44413330,0.00000000
-2.01400700,1.26418508,0.65119800,0.07052003,0.00242271,0.41933266,0.33769959,0.46439667,0.00000000
-2.00800400,1.29408910,0.67536263,0.07179451,0.00274639,0.42925168,0.33182415,0.48576015,0.00000000
-2.00200100,1.32512991,0.70133619,0.07310756,0.00310516,0.43983800,0.32470303,0.50831721,0.00000000
-1.99599800,1.35788985,0.72943384,0.07449831,0.00349953,0.45136329,0.31657349,0.53212300,0.00000000
-1.98999500,1.39287216,0.75990853,0.07600231,0.00392921,0.46407162,0.30768241,0.55718234,0.00000000
-1.98399200,1.43046407,0.79292898,0.07764925,0.00439297,0.47816435,0.29827706,0.58343939,0.00000000
-1.97798899,1.47090379,0.82856001,0.07946102,0.00488856,0.49378613,0.28859603,0.61076979,0.00000000
-1.97198599,1.51425362,0.86674629,0.08144990,0.00541264,0.51101280,0.27886104,0.63897560,0.00000000
-1.96598299,1.56038072,0.90730071,0.08361729,0.00596073,0.52984182,0.26926980,0.66778396,0.00000000
-1.95997999,1.60894698,0.94989820,0.08595288,0.00652720,0.55018597,0.25999031,0.69684931,0.00000000
-1.95397699,1.65940888,0.99407555,0.08843439,0.00710540,0.57187074,0.25115686,0.72575971,0.00000000
-1.94797399,1.71102783,1.03923777,0.09102789,0.00768764,0.59463578,0.24286786,0.75404697,0.00000000
-1.94197099,1.76289089,1.08467093,0.09368874,0.00826547,0.61814045,0.23518545,0.78120030,0.00000000
-1.93596798,1.81394125,1.12956118,0.09636307,0.00882974,0.64197356,0.22813703,0.80668314,0.00000000
-1.92996498,1.86301731,1.17301946,0.09898983,0.00937095,0.66566680,0.22171833,0.82995242,0.00000000
-1.92396198,1.90889868,1.21411087,0.10150323,0.00987945,0.68871157,0.21589807,0.85047939,0.00000000
-1.91795898,1.95035723,1.25188748,0.10383553,0.01034575,0.71057835,0.21062366,0.86777118,0.00000000
-1.91195598,1.98621065,1.28542332,0.10592001,0.01076083,0.73073794,0.20582783,0.88139220,0.00000000
-1.90595298,2.01537626,1.31384976,0.10769406,0.01111648,0.74868342,0.20143567,0.89098411,0.00000000
-1.89994997,2.03692237,1.33638994,0.10910215,0.01140552,0.76395203,0.19737187,0.89628380,0.00000000
-1.89394697,2.05011485,1.35239037,0.11009854,0.01162218,0.77614573,0.19356764,0.89713826,0.00000000
-1.88794397,2.05445667,1.36134843,0.11064975,0.01176224,0.78494962,0.18996709,0.89351578,0.00000000
-1.88194097,2.04971845,1.36293435,0.11073644,0.01182328,0.79014717,0.18653278,0.88551295,0.00000000
-1.87593797,2.03595875,1.35700673,0.11035480,0.01180481,0.79163162,0.18325017,0.87335708,0.00000000
-1.86993497,2.01353292,1.34362079,0.10951733,0.01170833,0.78941288,0.18013074,0.85740404,0.00000000
-1.86393197,1.98309028,1.32302907,0.10825285,0.01153737,0.78361968,0.17721378,0.83813152,0.00000000
-1.85792896,1.94555964,1.29567460,0.10660600,0.01129742,0.77449675,0.17456674,0.81612811,0.00000000
-1.85192596,1.90212390,1.26217687,0.10463596,0.01099584,0.76239717,0.17228410,0.79207849,0.00000000
-1.84592296,1.85418489,1.22331128,0.10241468,0.01064172,0.74777022,0.17048492,0.76674562,0.00000000
-1.83991996,1.80331982,1.17998324,0.10002455,0.01024562,0.73114542,0.16930913,0.74095033,0.00000000
-1.83391696,1.75123152,1.13319797,0.09755569,0.00981941,0.71311319,0.16891269,0.71554937,0.00000000
-1.82791396,1.69969419,1.08402745,0.09510300,0.00937597,0.69430334,0.16946194,0.69141244,0.00000000
-1.82191096,1.65049710,1.03357601,0.09276295,0.00892888,0.67536208,0.17112715,0.66939922,0.00000000
-1.81590795,1.60538832,0.98294601,0.09063043,0.00849223,0.65692872,0.17407573,0.65033689,0.00000000
-1.80990495,1.56602049,0.93320491,0.08879568,0.00808023,0.63961292,0.17846516,0.63499901,0.00000000
-1.80390195,1.53390060,0.88535505,0.08734135,0.00770704,0.62397345,0.18443600,0.62408605,0.00000000
-1.79789895,1.51034538,0.84030712,0.08633996,0.00738645,0.61049943,0.19210519,0.61820829,0.00000000
-1.79189595,1.49644354,0.79885812,0.08585169,0.00713166,0.59959439,0.20155981,0.61787116,0.00000000
-1.78589295,1.49302596,0.76167434,0.08592266,0.00695506,0.59156414,0.21285157,0.62346343,0.00000000
-1.77988994,1.50064432,0.72927961,0.08658361,0.00686803,0.58660836,0.22599229,0.63524824,0.00000000
-1.77388694,1.51955855,0.70204890,0.08784924,0.00688071,0.58481642,0.24095039,0.65335718,0.00000000
-1.76788394,1.54973300,0.68020694,0.08971790,0.00700187,0.58616721,0.25764858,0.67778722,0.00000000
-1.76188094,1.59084104,0.66383161,0.09217187,0.00723871,0.59053293,0.27596303,0.70840053,0.00000000
-1.75587794,1.64227744,0.65286132,0.09517806,0.00759671,0.59768640,0.29572375,0.74492708,0.00000000
-1.74987494,1.70317794,0.64710596,0.09868912,0.00807949,0.60731154,0.31671655,0.78696980,0.00000000
-1.74387194,1.77244480,0.64626047,0.10264489,0.00868863,0.61901642,0.33868639,0.83401225,0.00000000
-1.73786893,1.84877756,0.64992048,0.10697411,0.00942361,0.63234823,0.36134205,0.88542856,0.00000000
-1.73186593,1.93070788,0.65759910,0.11159643,0.01028169,0.64680958,0.38436206,0.94049544,0.00000000
-1.72586293,2.01663717,0.66874440,0.11642443,0.01125785,0.66187544,0.40740182,0.99840620,0.00000000
-1.71985993,2.10487623,0.68275683,0.12136585,0.01234477,0.67701004,0.43010153,1.05828631,0.00000000
-1.71385693,2.19368560,0.69900621,0.12632577,0.01353285,0.69168318,0.45209486,1.11921060,0.00000000
-1.70785393,2.28131583,0.71684786,0.13120878,0.01481036,0.70538546,0.47301806,1.18022153,0.00000000
-1.70185093,2.36604663,0.73563756,0.13592102,0.01616354,0.71764183,0.49251912,1.24034840,0.00000000
-1.69584792,2.44622426,0.75474523,0.14037220,0.01757686,0.72802339,0.51026692,1.29862710,0.00000000
-1.68984492,2.52029626,0.77356717,0.14447734,0.01903334,0.73615685,0.52595983,1.35412012,0.00000000
-1.68384192,2.58684305,0.79153683,0.14815845,0.02051492,0.74173188,0.53933367,1.40593618,0.00000000
-1.67783892,2.64460579,0.80813410,0.15134589,0.02200290,0.74450595,0.55016864,1.45324930,0.00000000
-1.67183592,2.69251005,0.82289321,0.15397963,0.02347845,0.74430701,0.55829508,1.49531663,0.00000000
-1.66583292,2.72968495,0.83540914,0.15601021,0.02492309,0.74103396,0.56359792,1.53149465,0.00000000
-1.65982991,2.75547740,0.84534275,0.15739950,0.02631926,0.73465516,0.56601950,1.56125319,0.00000000
-1.65382691,2.76946125,0.85242446,0.15812122,0.02765083,0.72520520,0.56556093,1.58418686,0.00000000
