energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.56778389,8.35601888,0.00317842,2.03336281,0.09696483,3.25005677,4.54358222,2.40045070
-5.56178089,8.24426881,0.00316489,2.05669094,0.09502312,3.15203917,4.46860492,2.40467010
-5.55577789,8.12674872,0.00314967,2.07578436,0.09310402,3.05445675,4.39122722,2.40354650
-5.54977489,8.00554967,0.00313291,2.09065730,0.09124880,2.95868090,4.31277578,2.39729766
-5.54377189,7.88260590,0.00311479,2.10136546,0.08949510,2.86593991,4.23448750,2.38618724
-5.53776888,7.75967132,0.00309545,2.10800546,0.08787610,2.77730318,4.15749633,2.37052106
-5.53176588,7.63830494,0.00307507,2.11071418,0.08641987,2.69367140,4.08282464,2.35064328
-5.52576288,7.51986456,0.00305385,2.10966802,0.08514880,2.61577217,4.01137842,2.32693296
-5.51975988,7.40550798,0.00303202,2.10508221,0.08407925,2.54416068,3.94394584,2.29980055
-5.51375688,7.29620038,0.00300988,2.09720986,0.08322140,2.47922476,3.88119835,2.26968452
-5.50775388,7.19272675,0.00298781,2.08634081,0.08257922,2.42119347,3.82369363,2.23704786
-5.50175088,7.09570770,0.00296622,2.07280016,0.08215062,2.37014864,3.77187951,2.20237436
-5.49574787,7.00561741,0.00294560,2.05694619,0.08192784,2.32603827,3.72609837,2.16616447
-5.48974487,6.92280203,0.00292650,2.03916766,0.08189784,2.28869133,3.68659126,2.12893068
-5.48374187,6.84749749,0.00290949,2.01988019,0.08204295,2.25783313,3.65350143,2.09119215
-5.47773887,6.77984542,0.00289514,1.99952166,0.08234154,2.23310075,3.62687697,2.05346859
-5.47173587,6.71990635,0.00288403,1.97854635,0.08276880,2.21405797,3.60667249,2.01627333
-5.46573287,6.66766949,0.00287669,1.95741795,0.08329758,2.20020961,3.59274991,1.98010545
-5.45972986,6.62305881,0.00287359,1.93660121,0.08389919,2.19101466,3.58487860,1.94544123
-5.45372686,6.58593526,0.00287508,1.91655237,0.08454425,2.18589849,3.58273516,1.91272495
-5.44772386,6.55609528,0.00288139,1.89770857,0.08520348,2.18426374,3.58590344,1.88235929
-5.44172086,6.53326611,0.00289263,1.88047636,0.08584845,2.18550017,3.59387513,1.85469562
-5.43571786,6.51709859,0.00290872,1.86521972,0.08645218,2.18899333,3.60605149,1.83002455
-5.42971486,6.50715826,0.00292941,1.85224800,0.08698971,2.19413239,3.62174675,1.80856714
-5.42371186,6.50291581,0.00295428,1.84180425,0.08743854,2.20031702,3.64019355,1.79046718
-5.41770885,6.50373807,0.00298272,1.83405450,0.08777892,2.20696362,3.66055064,1.77578504
-5.41170585,6.50888064,0.00301397,1.82907859,0.08799403,2.21351094,3.68191325,1.76449337
-5.40570285,6.51748346,0.00304714,1.82686311,0.08807013,2.21942531,3.70332603,1.75647528
-5.39969985,6.52857027,0.00308118,1.82729697,0.08799645,2.22420538,3.72379850,1.75152500
-5.39369685,6.54105315,0.00311500,1.83017023,0.08776517,2.22738672,3.74232289,1.74935149
-5.38769385,6.55374267,0.00314742,1.83517632,0.08737119,2.22854613,3.75789394,1.74958505
-5.38169085,6.56536450,0.00317725,1.84191825,0.08681202,2.22730582,3.76953036,1.75178687
-5.37568784,6.57458243,0.00320332,1.84991855,0.08608749,2.22333742,3.77629726,1.75546143
-5.36968484,6.58002801,0.00322453,1.85863321,0.08519958,2.21636592,3.77732912,1.76007148
-5.36368184,6.58033615,0.00323983,1.86746911,0.08415228,2.20617335,3.77185264,1.76505526
-5.35767884,6.57418603,0.00324834,1.87580465,0.08295139,2.19260238,3.75920882,1.76984529
-5.35167584,6.56034610,0.00324928,1.88301290,0.08160454,2.17555955,3.73887368,1.77388831
-5.34567284,6.53772168,0.00324206,1.88848647,0.08012108,2.15501815,3.71047695,1.77666549
-5.33966983,6.50540343,0.00322629,1.89166323,0.07851219,2.13102068,3.67381822,1.77771226
-5.33366683,6.46271461,0.00320175,1.89205178,0.07679091,2.10368050,3.62888002,1.77663693
-5.32766383,6.40925497,0.00316845,1.88925565,0.07497228,2.07318279,3.57583722,1.77313740
-5.32166083,6.34493919,0.00312656,1.88299516,0.07307346,2.03978443,3.51506242,1.76701501
-5.31565783,6.27002743,0.00307649,1.87312571,0.07111380,2.00381266,3.44712701,1.75818523
-5.30965483,6.18514635,0.00301881,1.85965189,0.06911495,1.96566239,3.37279744,1.74668428
-5.30365183,6.09129859,0.00295427,1.84273618,0.06710081,1.92579185,3.29302662,1.73267154
-5.29764882,5.98985944,0.00288378,1.82270202,0.06509749,1.88471662,3.20894039,1.71642731
-5.29164582,5.88255999,0.00280838,1.80003055,0.06313307,1.84300192,3.12181895,1.69834604
-5.28564282,5.77145616,0.00272923,1.77535112,0.06123730,1.80125297,3.03307355,1.67892492
-5.27963982,5.65888414,0.00264757,1.74942550,0.05944120,1.76010382,2.94421869,1.65874840
-5.27363682,5.54740299,0.00256471,1.72312636,0.05777645,1.72020443,2.85684031,1.63846887
-5.26763382,5.43972586,0.00248200,1.69741061,0.05627479,1.68220656,2.77256058,1.61878435
-5.26163082,5.33864209,0.00240078,1.67328854,0.05496721,1.64674859,2.69300025,1.60041388
-5.25562781,5.24693245,0.00232238,1.65178981,0.05388317,1.61443969,2.61973927,1.58407154
-5.24962481,5.16728074,0.00224810,1.63392759,0.05304970,1.58584391,2.55427689,1.57044006
-5.24362181,5.10218477,0.00217912,1.62066230,0.05249058,1.56146456,2.49799242,1.56014508
-5.23761881,5.05387015,0.00211655,1.61286615,0.05222545,1.54172955,2.45210782,1.55373096
-5.23161581,5.02421025,0.00206135,1.61129008,0.05226911,1.52697808,2.41765325,1.55163917
-5.22561281,5.01465537,0.00201435,1.61653425,0.05263079,1.51744931,2.39543697,1.55419006
-5.21960980,5.02617415,0.00197618,1.62902333,0.05331365,1.51327340,2.38602039,1.56156874
-5.21360680,5.05920947,0.00194730,1.64898757,0.05431440,1.51446539,2.38969952,1.57381561
-5.20760380,5.11365091,0.00192796,1.67645027,0.05562311,1.52092210,2.40649321,1.59082197
-5.20160080,5.18882482,0.00191822,1.71122238,0.05722318,1.53242242,2.43613900,1.61233078
-5.19559780,5.28350280,0.00191791,1.75290417,0.05909156,1.54863099,2.47809670,1.63794269
-5.18959480,5.39592823,0.00192669,1.80089410,0.06119914,1.56910517,2.53155973,1.66712701
-5.18359180,5.52386030,0.00194403,1.85440445,0.06351129,1.59330539,2.59547394,1.69923721
-5.17758879,5.66463378,0.00196923,1.91248311,0.06598868,1.62060838,2.66856341,1.73353044
-5.17158579,5.81523269,0.00200144,1.97404075,0.06858808,1.65032309,2.74936246,1.76919034
-5.16558279,5.97237525,0.00203972,2.03788223,0.07126346,1.68170881,2.83625285,1.80535218
-5.15957979,6.13260700,0.00208305,2.10274124,0.07396706,1.71399492,2.92750501,1.84112959
-5.15357679,6.29239918,0.00213035,2.16731675,0.07665054,1.74640184,3.02132211,1.87564185
-5.14757379,6.44824861,0.00218056,2.23031011,0.07926616,1.77816236,3.11588541,1.90804071
-5.14157079,6.59677607,0.00223265,2.29046134,0.08176796,1.80854296,3.20939969,1.93753597
-5.13556778,6.73481963,0.00228565,2.34658356,0.08411282,1.83686433,3.30013719,1.96341885
-5.12956478,6.85952013,0.00233869,2.39759429,0.08626148,1.86252052,3.38647890,1.98508236
-5.12356178,6.96839603,0.00239103,2.44254268,0.08817943,1.88499621,3.46695186,2.00203824
-5.11755878,7.05940539,0.00244207,2.48063193,0.08983762,1.90388160,3.54026150,2.01392964
-5.11155578,7.13099347,0.00249137,2.51123623,0.09121305,1.91888439,3.60531815,2.02053957
-5.10555278,7.18212449,0.00253866,2.53391187,0.09228914,1.92983859,3.66125696,2.02179470
-5.09954977,7.21229730,0.00258383,2.54840246,0.09305588,1.93670994,3.70745102,2.01776455
-5.09354677,7.22154474,0.00262692,2.55463820,0.09350988,1.93959766,3.74351726,2.00865640
-5.08754377,7.21041741,0.00266813,2.55272960,0.09365408,1.93873261,3.76931536,1.99480596
-5.08154077,7.17995292,0.00270775,2.54295607,0.09349745,1.93447181,3.78493986,1.97666451
-5.07553777,7.13163204,0.00274619,2.52575013,0.09305440,1.92728959,3.79070614,1.95478286
-5.06953477,7.06732387,0.00278389,2.50167787,0.09234412,1.91776551,3.78713070,1.92979297
-5.06353177,6.98922201,0.00282134,2.47141658,0.09138979,1.90656941,3.77490687,1.90238767
-5.05752876,6.89977423,0.00285904,2.43573054,0.09021777,1.89444410,3.75487677,1.87329954
-5.05152576,6.80160794,0.00289743,2.39544575,0.08885666,1.88218593,3.72800061,1.84327935
-5.04552276,6.69745406,0.00293690,2.35142466,0.08733643,1.87062402,3.69532441,1.81307496
-5.03951976,6.59007141,0.00297774,2.30454159,0.08568757,1.86059839,3.65794727,1.78341131
-5.03351676,6.48217386,0.00302016,2.25565962,0.08394027,1.85293777,3.61698914,1.75497197
-5.02751376,6.37636209,0.00306420,2.20560969,0.08212370,1.84843749,3.57356002,1.72838278
-5.02151076,6.27506149,0.00310980,2.15517226,0.08026540,1.84783796,3.52873150,1.70419794
-5.01550775,6.18046762,0.00315674,2.10506193,0.07839080,1.85180429,3.48351128,1.68288889
-5.00950475,6.09449994,0.00320469,2.05591535,0.07652279,1.86090751,3.43882106,1.66483593
-5.00350175,6.01876474,0.00325315,2.00828229,0.07468153,1.87560770,3.39547841,1.65032281
-4.99749875,5.95452729,0.00330156,1.96262007,0.07288431,1.89623955,3.35418262,1.63953420
-4.99149575,5.90269358,0.00334921,1.91929098,0.07114551,1.92300056,3.31550463,1.63255576
-4.98549275,5.86380135,0.00339534,1.87856271,0.06947665,1.95594219,3.27988110,1.62937680
-4.97948974,5.83802009,0.00343915,1.84061115,0.06788662,1.99496433,3.24761228,1.62989514
-4.97348674,5.82515964,0.00347977,1.80552560,0.06638178,2.03981307,3.21886355,1.63392390
-4.96748374,5.82468683,0.00351636,1.77331571,0.06496627,2.09008208,3.19367036,1.64119993
-4.96148074,5.83574952,0.00354810,1.74391996,0.06364222,2.14521764,3.17194610,1.65139360
-4.95547774,5.85720729,0.00357420,1.71721530,0.06241001,2.20452741,3.15349276,1.66411954
-4.94947474,5.88766835,0.00359393,1.69302759,0.06126850,2.26719276,3.13801389,1.67894822
-4.94347174,5.92553159,0.00360667,1.67114254,0.06021527,2.33228477,3.12512979,1.69541796
-4.93746873,5.96903322,0.00361186,1.65131699,0.05924671,2.39878346,3.11439433,1.71304720
-4.93146573,6.01629713,0.00360910,1.63329019,0.05835828,2.46560010,3.10531341,1.73134695
-4.92546273,6.06538793,0.00359807,1.61679506,0.05754451,2.53160214,3.09736470,1.74983303
-4.91945973,6.11436577,0.00357862,1.60156910,0.05679920,2.59564016,3.09001832,1.76803811
-4.91345673,6.16134188,0.00355070,1.58736498,0.05611540,2.65657630,3.08275827,1.78552336
-4.90745373,6.20453339,0.00351442,1.57396066,0.05548553,2.71331326,3.07510414,1.80188952
-4.90145073,6.24231639,0.00347002,1.56116877,0.05490142,2.76482320,3.06663283,1.81678725
-4.89544772,6.27327560,0.00341787,1.54884539,0.05435443,2.81017551,3.05699967,1.82992654
-4.88944472,6.29624934,0.00335847,1.53689781,0.05383551,2.84856247,3.04595844,1.84108506
-4.88344172,6.31036821,0.00329245,1.52529123,0.05333537,2.87932205,3.03337964,1.85011514
-4.87743872,6.31508617,0.00322053,1.51405424,0.05284461,2.90195669,3.01926633,1.85694913
-4.87143572,6.31020261,0.00314352,1.50328271,0.05235392,2.91614749,3.00376679,1.86160294
-4.86543272,6.29587435,0.00306235,1.49314195,0.05185431,2.92176300,2.98718324,1.86417752
-4.85942971,6.27261652,0.00297797,1.48386689,0.05133733,2.91886223,2.96997588,1.86485792
-4.85342671,6.24129202,0.00289140,1.47575998,0.05079536,2.90769160,2.95276163,1.86390992
-4.84742371,6.20308899,0.00280368,1.46918666,0.05022181,2.88867575,2.93630707,1.86167388
-4.84142071,6.15948688,0.00271586,1.46456823,0.04961142,2.86240258,2.92151509,1.85855603
-4.83541771,6.11221149,0.00262897,1.46237199,0.04896046,2.82960296,2.90940525,1.85501695
-4.82941471,6.06318031,0.00254401,1.46309870,0.04826694,2.79112587,2.90108781,1.85155759
-4.82341171,6.01443968,0.00246194,1.46726751,0.04753073,2.74790998,2.89773203,1.84870312
-4.81740870,5.96809570,0.00238361,1.47539856,0.04675371,2.70095288,2.90052910,1.84698483
-4.81140570,5.92624144,0.00230984,1.48799358,0.04593974,2.65127906,2.91065112,1.84692091
-4.80540270,5.89088277,0.00224130,1.50551521,0.04509472,2.59990819,2.92920698,1.84899647
-4.79939970,5.86386592,0.00217859,1.52836550,0.04422641,2.54782494,2.95719705,1.85364371
-4.79339670,5.84680927,0.00212218,1.55686443,0.04334435,2.49595154,2.99546810,1.86122296
-4.78739370,5.84104228,0.00207244,1.59122932,0.04245963,2.44512421,3.04467054,1.87200548
-4.78139070,5.84755406,0.00202963,1.63155606,0.04158460,2.39607438,3.10521968,1.88615865
-4.77538769,5.86695358,0.00199390,1.67780301,0.04073262,2.34941526,3.17726301,1.90373447
-4.76938469,5.89944338,0.00196533,1.72977847,0.03991767,2.30563416,3.26065509,1.92466190
-4.76338169,5.94480784,0.00194389,1.78713258,0.03915401,2.26509048,3.35494153,1.94874358
-4.75737869,6.00241650,0.00192950,1.84935422,0.03845580,2.22801928,3.45935317,1.97565709
-4.75137569,6.07124238,0.00192204,1.91577338,0.03783668,2.19453961,3.57281120,2.00496113
-4.74537269,6.14989443,0.00192132,1.98556939,0.03730944,2.16466710,3.69394344,2.03610619
-4.73936968,6.23666278,0.00192715,2.05778483,0.03688561,2.13832957,3.82111150,2.06844971
-4.73336668,6.32957479,0.00193929,2.13134501,0.03657509,2.11538473,3.95244830,2.10127490
-4.72736368,6.42645962,0.00195753,2.20508247,0.03638588,2.09563878,4.08590445,2.13381271
-4.72136068,6.52501842,0.00198161,2.27776575,0.03632375,2.07886472,4.21930222,2.16526598
-4.71535768,6.62289762,0.00201127,2.34813149,0.03639198,2.06481948,4.35039485,2.19483489
-4.70935468,6.71776199,0.00204622,2.41491863,0.03659120,2.05325893,4.47692929,2.22174259
-4.70335168,6.80736508,0.00208618,2.47690365,0.03691924,2.04395008,4.59670984,2.24526000
-4.69734867,6.88961429,0.00213077,2.53293528,0.03737100,2.03668026,4.70766045,2.26472889
-4.69134567,6.96262846,0.00217962,2.58196766,0.03793855,2.03126279,4.80788334,2.27958225
-4.68534267,7.02478641,0.00223225,2.62309048,0.03861111,2.02753960,4.89571198,2.28936126
-4.67933967,7.07476502,0.00228812,2.65555511,0.03937522,2.02538081,4.96975649,2.29372834
-4.67333667,7.11156634,0.00234659,2.67879583,0.04021505,2.02468194,5.02894019,2.29247586
-4.66733367,7.13453362,0.00240695,2.69244536,0.04111262,2.02535933,5.07252616,2.28553037
-4.66133067,7.14335645,0.00246837,2.69634438,0.04204826,2.02734440,5.10013331,2.27295238
-4.65532766,7.13806583,0.00252994,2.69054466,0.04300107,2.03057761,5.11174174,2.25493208
-4.64932466,7.11902032,0.00259065,2.67530610,0.04394943,2.03500265,5.10768766,2.23178113
-4.64332166,7.08688437,0.00264945,2.65108780,0.04487157,2.04056145,5.08864860,2.20392134
-4.63731866,7.04260044,0.00270522,2.61853386,0.04574618,2.04719051,5.05561972,2.17187071
-4.63131566,6.98735625,0.00275684,2.57845441,0.04655295,2.05481880,5.00988247,2.13622751
-4.62531266,6.92254857,0.00280321,2.53180293,0.04727319,2.06336718,4.95296701,2.09765322
-4.61930965,6.84974493,0.00284325,2.47965064,0.04789030,2.07274954,4.88660981,2.05685486
-4.61330665,6.77064430,0.00287598,2.42315889,0.04839024,2.08287511,4.81270796,2.01456740
-4.60730365,6.68703771,0.00290056,2.36355070,0.04876188,2.09365193,4.73327159,1.97153673
-4.60130065,6.60076958,0.00291626,2.30208203,0.04899726,2.10499071,4.65037593,1.92850367
-4.59529765,6.51370043,0.00292255,2.24001387,0.04909170,2.11680900,4.56611410,1.88618928
-4.58929465,6.42767116,0.00291911,2.17858565,0.04904382,2.12903482,4.48255186,1.84528176
-4.58329165,6.34446956,0.00290582,2.11899070,0.04885547,2.14160973,4.40168520,1.80642494
-4.57728864,6.26579892,0.00288279,2.06235402,0.04853144,2.15449069,4.32540159,1.77020854
-4.57128564,6.19324916,0.00285037,2.00971285,0.04807921,2.16765081,4.25544541,1.73716006
-4.56528264,6.12827059,0.00280912,1.96200008,0.04750852,2.18107859,4.19338804,1.70773827
-4.55927964,6.07215032,0.00275978,1.92003064,0.04683092,2.19477597,4.14060287,1.68232812
-4.55327664,6.02599179,0.00270332,1.88449092,0.04605928,2.20875514,4.09824540,1.66123716
-4.54727364,5.99069733,0.00264080,1.85593103,0.04520733,2.22303447,4.06723847,1.64469311
-4.54127064,5.96695428,0.00257346,1.83475983,0.04428913,2.23763380,4.04826263,1.63284267
-4.53526763,5.95522473,0.00250257,1.82124266,0.04331869,2.25256951,4.04175140,1.62575151
-4.52926463,5.95573933,0.00242947,1.81550149,0.04230954,2.26784975,4.04789151,1.62340530
-4.52326163,5.96849528,0.00235549,1.81751749,0.04127450,2.28347014,4.06662779,1.62571199
-4.51725863,5.99325889,0.00228194,1.82713579,0.04022540,2.29941030,4.09767249,1.63250505
-4.51125563,6.02957283,0.00221005,1.84407236,0.03917295,2.31563144,4.14051894,1.64354811
-4.50525263,6.07676815,0.00214094,1.86792303,0.03812674,2.33207525,4.19445934,1.65854061
-4.49924962,6.13398126,0.00207563,1.89817442,0.03709521,2.34866417,4.25860633,1.67712480
-4.49324662,6.20017560,0.00201498,1.93421687,0.03608575,2.36530300,4.33191818,1.69889396
-4.48724362,6.27416809,0.00195968,1.97535922,0.03510487,2.38188198,4.41322737,1.72340172
-4.48124062,6.35465983,0.00191027,2.02084538,0.03415835,2.39828093,4.50127209,1.75017260
-4.47523762,6.44027067,0.00186709,2.06987251,0.03325146,2.41437466,4.59473039,1.77871345
-4.46923462,6.52957720,0.00183032,2.12161064,0.03238916,2.43003910,4.69225632,1.80852566
-4.46323162,6.62115311,0.00179998,2.17522344,0.03157627,2.44515804,4.79251754,1.83911796
-4.45722861,6.71361131,0.00177594,2.22988964,0.03081769,2.45963030,4.89423355,1.87001939
-4.45122561,6.80564643,0.00175792,2.28482480,0.03011848,2.47337681,4.99621368,1.90079225
-4.44522261,6.89607666,0.00174553,2.33930275,0.02948400,2.48634760,5.09739373,1.93104451
-4.43921961,6.98388335,0.00173830,2.39267599,0.02891990,2.49852814,5.19687012,1.96044131
-4.43321661,7.06824710,0.00173566,2.44439445,0.02843220,2.50994487,5.29393029,1.98871519
-4.42721361,7.14857863,0.00173701,2.49402182,0.02802715,2.52066967,5.38807795,2.01567459
-4.42121061,7.22454298,0.00174173,2.54124858,0.02771118,2.53082288,5.47905203,2.04121015
-4.41520760,7.29607564,0.00174919,2.58590127,0.02749070,2.54057461,5.56683799,2.06529863
-4.40920460,7.36338938,0.00175877,2.62794719,0.02737199,2.55014428,5.65167054,2.08800396
-4.40320160,7.42697072,0.00176990,2.66749413,0.02736087,2.55979793,5.73402699,2.10947543
-4.39719860,7.48756552,0.00178207,2.70478492,0.02746255,2.56984340,5.81461070,2.12994261
-4.39119560,7.54615345,0.00179484,2.74018660,0.02768128,2.58062319,5.89432472,2.14970738
-4.38519260,7.60391163,0.00180782,2.77417452,0.02802014,2.59250504,5.97423582,2.16913282
-4.37918959,7.66216821,0.00182072,2.80731166,0.02848073,2.60587034,6.05553000,2.18862945
-4.37318659,7.72234733,0.00183333,2.84022387,0.02906291,2.62110073,6.13946057,2.20863915
-4.36718359,7.78590714,0.00184552,2.87357200,0.02976459,2.63856302,6.22729069,2.22961714
-4.36118059,7.85427327,0.00185722,2.90802181,0.03058150,2.65859314,6.32023247,2.25201277
-4.35517759,7.92877026,0.00186844,2.94421297,0.03150709,2.68147949,6.41938496,2.27624968
-4.34917459,8.01055388,0.00187921,2.98272836,0.03253239,2.70744653,6.52567366,2.30270609
-4.34317159,8.10054711,0.00188963,3.02406503,0.03364601,2.73663920,6.63979409,2.33169602
-4.33716858,8.19938279,0.00189980,3.06860787,0.03483420,2.76910900,6.76216193,2.36345207
-4.33116558,8.30735542,0.00190982,3.11660721,0.03608097,2.80480241,6.89287203,2.39811056
-4.32516258,8.42438451,0.00191979,3.16816125,0.03736830,2.84355242,7.03166812,2.43569963
-4.31915958,8.54999117,0.00192978,3.22320394,0.03867644,2.88507366,7.17792477,2.47613071
-4.31315658,8.68328914,0.00193984,3.28149876,0.03998427,2.92896169,7.33064254,2.51919389
-4.30715358,8.82299099,0.00194996,3.34263864,0.04126971,2.97469665,7.48845661,2.56455733
