energy_ev,total_up,C_s_up,C_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-3.28664332,1.26373201,0.00029607,0.04357284,0.19243369,0.86364378,0.00254780,0.32193034,0.28772944,0.11838204
-3.28064032,1.38996681,0.00030730,0.04944136,0.21153340,0.94901720,0.00291031,0.35543941,0.31257338,0.12995504
-3.27463732,1.52398435,0.00031835,0.05574988,0.23165223,1.03990760,0.00330200,0.39080277,0.33862906,0.14216442
-3.26863432,1.66523569,0.00032921,0.06247272,0.25267160,1.13600991,0.00372124,0.42782126,0.36575871,0.15494524
-3.26263132,1.81294994,0.00033980,0.06957366,0.27443911,1.23686725,0.00416559,0.46624064,0.39378042,0.16821276
-3.25662831,1.96612640,0.00035007,0.07700565,0.29676857,1.34186302,0.00463184,0.50575194,0.42246716,0.18186239
-3.25062531,2.12353410,0.00035993,0.08471094,0.31944125,1.45021783,0.00511593,0.54599366,0.45154756,0.19577020
-3.24462231,2.28371957,0.00036927,0.09262140,0.34220848,1.56099212,0.00561307,0.58655594,0.48070842,0.20979429
-3.23861931,2.44502315,0.00037796,0.10065931,0.36479557,1.67309467,0.00611770,0.62698663,0.50959933,0.22377686
-3.23261631,2.60560400,0.00038586,0.10873841,0.38690698,1.78529736,0.00662364,0.66679929,0.53783900,0.23754703
-3.22661331,2.76347343,0.00039281,0.11676527,0.40823270,1.89625581,0.00712420,0.70548279,0.56502353,0.25092435
-3.22061031,2.91653561,0.00039865,0.12464104,0.42845550,2.00453570,0.00761229,0.74251232,0.59073616,0.26372281
-3.21460730,3.06263476,0.00040321,0.13226336,0.44725903,2.10864392,0.00808061,0.77736142,0.61455825,0.27575541
-3.20860430,3.19960701,0.00040633,0.13952851,0.46433623,2.20706361,0.00852183,0.80951463,0.63608117,0.28683892
-3.20260130,3.32533530,0.00040786,0.14633371,0.47939794,2.29829185,0.00892881,0.83848039,0.65491846,0.29679877
-3.19659830,3.43780533,0.00040767,0.15257950,0.49218115,2.38087870,0.00929476,0.86380357,0.67071796,0.30547389
-3.19059530,3.53516034,0.00040566,0.15817208,0.50245680,2.45346615,0.00961345,0.88507733,0.68317325,0.31272129
-3.18459230,3.61575276,0.00040176,0.16302563,0.51003663,2.51482537,0.00987945,0.90195380,0.69203402,0.31842023
-3.17858929,3.67819077,0.00039594,0.16706438,0.51477876,2.56389101,0.01008822,0.91415321,0.69711485,0.32247577
-3.17258629,3.72137799,0.00038822,0.17022461,0.51659201,2.59979116,0.01023635,0.92147115,0.69830205,0.32482167
-3.16658329,3.74454479,0.00037864,0.17245621,0.51543855,2.62187185,0.01032161,0.92378375,0.69555831,0.32542243
-3.16058029,3.74727029,0.00036730,0.17372400,0.51133485,2.62971529,0.01034307,0.92105060,0.68892491,0.32427449
-3.15457729,3.72949422,0.00035435,0.17400865,0.50435103,2.62315114,0.01030112,0.91331531,0.67852151,0.32140656
-3.14857429,3.69151835,0.00033997,0.17330717,0.49460850,2.60226060,0.01019753,0.90070386,0.66454346,0.31687898
-3.14257129,3.63399775,0.00032438,0.17163301,0.48227612,2.56737325,0.01003535,0.88342066,0.64725687,0.31078233
-3.13656828,3.55792230,0.00030783,0.16901571,0.46756507,2.51905695,0.00981889,0.86174275,0.62699160,0.30323520
-3.13056528,3.46458939,0.00029058,0.16550010,0.45072254,2.45810120,0.00955359,0.83601208,0.60413256,0.29438130
-3.12456228,3.35556886,0.00027292,0.16114524,0.43202475,2.38549494,0.00924589,0.80662652,0.57910960,0.28438600
-3.11855928,3.23266169,0.00025516,0.15602285,0.41176929,2.30239947,0.00890307,0.77402961,0.55238648,0.27343239
-3.11255628,3.09785392,0.00023758,0.15021552,0.39026729,2.21011765,0.00853305,0.73869961,0.52444919,0.26171703
-3.10655328,2.95326725,0.00022048,0.14381473,0.36783568,2.11006056,0.00814422,0.70113814,0.49579426,0.24944552
-3.10055028,2.80110827,0.00020414,0.13691856,0.34478967,2.00371263,0.00774518,0.66185873,0.46691707,0.23682795
-3.09454727,2.64361744,0.00018881,0.12962944,0.32143578,1.89259650,0.00734461,0.62137571,0.43830084,0.22407438
-3.08854427,2.48301966,0.00017472,0.12205173,0.29806565,1.77823854,0.00695099,0.58019361,0.41040629,0.21139046
-3.08254127,2.32147743,0.00016209,0.11428944,0.27495066,1.66213621,0.00657243,0.53879745,0.38366237,0.19897326
-3.07653827,2.16104800,0.00015108,0.10644399,0.25233748,1.54572787,0.00621651,0.49764410,0.35845806,0.18700739
-3.07053527,2.00364515,0.00014182,0.09861216,0.23044470,1.43036590,0.00589007,0.45715482,0.33513546,0.17566146
-3.06453227,1.85100657,0.00013442,0.09088427,0.20946045,1.31729366,0.00559909,0.41770927,0.31398418,0.16508496
-3.05852926,1.70466726,0.00012895,0.08334260,0.18954104,1.20762673,0.00534855,0.37964089,0.29523696,0.15540558
-3.05252626,1.56593926,0.00012541,0.07606012,0.17081047,1.10233854,0.00514234,0.34323375,0.27906669,0.14672706
-3.04652326,1.43589787,0.00012381,0.06909953,0.15336088,1.00225062,0.00498316,0.30872093,0.26558469,0.13912748
-3.04052026,1.31537441,0.00012409,0.06251268,0.13725369,0.90802746,0.00487249,0.27628416,0.25484017,0.13265826
-3.03451726,1.20495522,0.00012617,0.05634027,0.12252143,0.82017560,0.00481058,0.24605486,0.24682095,0.12734357
-3.02851426,1.10498662,0.00012994,0.05061184,0.10917005,0.73904697,0.00479642,0.21811628,0.24145542,0.12318051
-3.02251126,1.01558549,0.00013525,0.04534616,0.09718165,0.66484576,0.00482780,0.19250664,0.23861551,0.12013978
-3.01650825,0.93665485,0.00014195,0.04055181,0.08651753,0.59763875,0.00490135,0.16922309,0.23812094,0.11816707
-3.01050525,0.86790380,0.00014982,0.03622795,0.07712133,0.53736827,0.00501266,0.14822635,0.23974442,0.11718500
-3.00450225,0.80887128,0.00015868,0.03236539,0.06892236,0.48386743,0.00515637,0.12944570,0.24321798,0.11709575
-2.99849925,0.75895276,0.00016830,0.02894770,0.06183883,0.43687696,0.00532633,0.11278433,0.24824019,0.11778413
-2.99249625,0.71742911,0.00017844,0.02595245,0.05578109,0.39606312,0.00551577,0.09812473,0.25448428,0.11912129
-2.98649325,0.68349697,0.00018890,0.02335248,0.05065458,0.36103610,0.00571744,0.08533396,0.26160697,0.12096874
-2.98049025,0.65629949,0.00019944,0.02111722,0.04636276,0.33136832,0.00592388,0.07426880,0.26925783,0.12318279
-2.97448724,0.63495695,0.00020986,0.01921390,0.04280959,0.30661214,0.00612756,0.06478039,0.27708895,0.12561915
-2.96848424,0.61859607,0.00021998,0.01760875,0.03990186,0.28631644,0.00632115,0.05671862,0.28476479,0.12813760
-2.96248124,0.60637756,0.00022965,0.01626805,0.03755120,0.27004168,0.00649769,0.04993581,0.29197166,0.13060663
-2.95647824,0.59752081,0.00023874,0.01515911,0.03567564,0.25737307,0.00665081,0.04428992,0.29842678,0.13290783
-2.95047524,0.59132526,0.00024718,0.01425104,0.03420096,0.24793141,0.00677490,0.03964714,0.30388653,0.13493987
-2.94447224,0.58718786,0.00025494,0.01351542,0.03306161,0.24138153,0.00686529,0.03588382,0.30815354,0.13662196
-2.93846923,0.58461593,0.00026204,0.01292673,0.03220131,0.23743804,0.00691835,0.03288787,0.31108232,0.13789661
-2.93246623,0.58323538,0.00026857,0.01246274,0.03157329,0.23586830,0.00693161,0.03055950,0.31258338,0.13873165
-2.92646323,0.58279385,0.00027465,0.01210459,0.03114020,0.23649278,0.00690382,0.02881148,0.31262540,0.13912128
-2.92046023,0.58315895,0.00028047,0.01183684,0.03087378,0.23918260,0.00683494,0.02756891,0.31123557,0.13908624
-2.91445723,0.58431168,0.00028629,0.01164732,0.03075414,0.24385477,0.00672612,0.02676858,0.30849789,0.13867300
-2.90845423,0.58633535,0.00029239,0.01152689,0.03076894,0.25046519,0.00657967,0.02635794,0.30454966,0.13795196
-2.90245123,0.58940063,0.00029909,0.01146905,0.03091225,0.25899978,0.00639890,0.02629386,0.29957613,0.13701490
-2.89644822,0.59374740,0.00030675,0.01146956,0.03118340,0.26946429,0.00618804,0.02654114,0.29380359,0.13597148
-2.89044522,0.59966407,0.00031576,0.01152594,0.03158561,0.28187316,0.00595208,0.02707094,0.28749125,0.13494527
-2.88444222,0.60746557,0.00032650,0.01163697,0.03212467,0.29623803,0.00569654,0.02785916,0.28092210,0.13406914
-2.87843922,0.61747076,0.00033935,0.01180216,0.03280763,0.31255648,0.00542734,0.02888481,0.27439325,0.13348049
-2.87243622,0.62998047,0.00035467,0.01202130,0.03364154,0.33080151,0.00515061,0.03012861,0.26820604,0.13331633
-2.86643322,0.64525703,0.00037277,0.01229403,0.03463234,0.35091237,0.00487246,0.03157157,0.26265635,0.13370845
-2.86043022,0.66350633,0.00039395,0.01261941,0.03578389,0.37278727,0.00459886,0.03319396,0.25802550,0.13477892
-2.85442721,0.68486321,0.00041840,0.01299570,0.03709727,0.39627826,0.00433548,0.03497445,0.25457199,0.13663609
-2.84842421,0.70938078,0.00044628,0.01342012,0.03857027,0.42118879,0.00408752,0.03688953,0.25252440,0.13937122
-2.84242121,0.73702423,0.00047763,0.01388874,0.04019710,0.44727403,0.00385968,0.03891332,0.25207566,0.14305588
-2.83641821,0.76766929,0.00051245,0.01439651,0.04196840,0.47424411,0.00365603,0.04101760,0.25337878,0.14774021
-2.83041521,0.80110538,0.00055060,0.01493734,0.04387147,0.50177006,0.00347998,0.04317216,0.25654411,0.15345207
-2.82441221,0.83704325,0.00059187,0.01550426,0.04589070,0.52949246,0.00333428,0.04534547,0.26163817,0.16019716
-2.81840920,0.87512652,0.00063596,0.01608971,0.04800815,0.55703212,0.00322101,0.04750549,0.26868387,0.16795991
-2.81240620,0.91494658,0.00068249,0.01668583,0.05020430,0.58400256,0.00314163,0.04962072,0.27766200,0.17670521
-2.80640320,0.95605978,0.00073098,0.01728479,0.05245887,0.61002348,0.00309701,0.05166130,0.28851382,0.18638074
-2.80040020,0.99800607,0.00078091,0.01787919,0.05475160,0.63473457,0.00308747,0.05360019,0.30114450,0.19691980
-2.79439720,1.04032795,0.00083169,0.01846233,0.05706307,0.65780902,0.00311290,0.05541428,0.31542714,0.20824447
-2.78839420,1.08258852,0.00088269,0.01902862,0.05937537,0.67896574,0.00317276,0.05708541,0.33120713,0.22026878
-2.78239120,1.12438771,0.00093326,0.01957375,0.06167264,0.69797991,0.00326621,0.05860118,0.34830665,0.23290193
-2.77638819,1.16537566,0.00098275,0.02009490,0.06394147,0.71469096,0.00339209,0.05995554,0.36652903,0.24605106
-2.77038519,1.20526254,0.00103049,0.02059085,0.06617110,0.72900767,0.00354904,0.06114909,0.38566286,0.25962373
-2.76438219,1.24382412,0.00107585,0.02106198,0.06835335,0.74090997,0.00373549,0.06218903,0.40548576,0.27352974
-2.75837919,1.28090303,0.00111824,0.02151012,0.07048243,0.75044737,0.00394968,0.06308883,0.42576768,0.28768230
-2.75237619,1.31640553,0.00115711,0.02193844,0.07255459,0.75773394,0.00418970,0.06386751,0.44627384,0.30199857
-2.74637319,1.35029416,0.00119197,0.02235112,0.07456755,0.76294025,0.00445345,0.06454865,0.46676723,0.31639946
-2.74037019,1.38257684,0.00122238,0.02275303,0.07651991,0.76628254,0.00473865,0.06515916,0.48701097,0.33080890
-2.73436718,1.41329325,0.00124799,0.02314932,0.07841050,0.76800986,0.00504283,0.06572780,0.50677043,0.34515265
-2.72836418,1.44249951,0.00126852,0.02354502,0.08023781,0.76838978,0.00536330,0.06628364,0.52581556,0.35935674
-2.72236118,1.47025220,0.00128378,0.02394462,0.08199939,0.76769351,0.00569712,0.06685442,0.54392328,0.37334596
-2.71635818,1.49659312,0.00129363,0.02435165,0.08369152,0.76618133,0.00604113,0.06746501,0.56088031,0.38704236
-2.71035518,1.52153576,0.00129804,0.02476838,0.08530898,0.76408911,0.00639192,0.06813597,0.57648648,0.40036416
-2.70435218,1.54505461,0.00129705,0.02519551,0.08684505,0.76161660,0.00674584,0.06888238,0.59055853,0.41322518
-2.69834917,1.56707824,0.00129078,0.02563200,0.08829179,0.75891831,0.00709907,0.06971288,0.60293443,0.42553499
-2.69234617,1.58748665,0.00127942,0.02607501,0.08964047,0.75609733,0.00744764,0.07062913,0.61347822,0.43719988
-2.68634317,1.60611337,0.00126324,0.02651994,0.09088228,0.75320242,0.00778750,0.07162562,0.62208509,0.44812470
-2.68034017,1.62275214,0.00124258,0.02696055,0.09200916,0.75022851,0.00811462,0.07268985,0.62868668,0.45821554
-2.67433717,1.63716800,0.00121785,0.02738924,0.09301476,0.74712054,0.00842508,0.07380296,0.63325610,0.46738320
-2.66833417,1.64911210,0.00118953,0.02779741,0.09389549,0.74378020,0.00871518,0.07494064,0.63581267,0.47554723
-2.66233117,1.65833925,0.00115815,0.02817587,0.09465151,0.74007531,0.00898157,0.07607441,0.63642580,0.48264036
-2.65632816,1.66462721,0.00112432,0.02851532,0.09528762,0.73585104,0.00922134,0.07717304,0.63521784,0.48861303
-2.65032516,1.66779641,0.00108869,0.02880689,0.09581402,0.73094233,0.00943213,0.07820425,0.63236552,0.49343777
-2.64432216,1.66772876,0.00105194,0.02904260,0.09624677,0.72518677,0.00961226,0.07913636,0.62809989,0.49711299
-2.63831916,1.66438435,0.00101481,0.02921590,0.09660802,0.71843709,0.00976076,0.07993991,0.62270442,0.49966610
-2.63231616,1.65781487,0.00097805,0.02932203,0.09692586,0.71057266,0.00987745,0.08058924,0.61651121,0.50115549
-2.62631316,1.64817276,0.00094243,0.02935842,0.09723386,0.70150913,0.00996294,0.08106376,0.60989545,0.50167132
-2.62031016,1.63571557,0.00090872,0.02932494,0.09757020,0.69120602,0.01001861,0.08134899,0.60326807,0.50133494
-2.61430715,1.62080499,0.00087769,0.02922402,0.09797652,0.67967159,0.01004659,0.08143727,0.59706687,0.50029688
-2.60830415,1.60390070,0.00085005,0.02906068,0.09849649,0.66696504,0.01004967,0.08132811,0.59174648,0.49873349
-2.60230115,1.58554920,0.00082652,0.02884248,0.09917413,0.65319590,0.01003116,0.08102814,0.58776741,0.49684243
-2.59629815,1.56636840,0.00080772,0.02857930,0.10005203,0.63852083,0.00999481,0.08055080,0.58558470,0.49483703
-2.59029515,1.54702871,0.00079424,0.02828305,0.10116950,0.62313813,0.00994459,0.07991560,0.58563658,0.49294003
-2.58429215,1.52823182,0.00078658,0.02796731,0.10256078,0.60728040,0.00988457,0.07914719,0.58833365,0.49137690
-2.57828914,1.51068822,0.00078517,0.02764690,0.10425343,0.59120578,0.00981875,0.07827424,0.59404890,0.49036905
-2.57228614,1.49509479,0.00079035,0.02733745,0.10626688,0.57518855,0.00975086,0.07732813,0.60310907,0.49012743
-2.56628314,1.48211352,0.00080240,0.02705486,0.10861142,0.55950934,0.00968426,0.07634168,0.61578748,0.49084658
-2.56028014,1.47235231,0.00082149,0.02681489,0.11128742,0.54444573,0.00962176,0.07534782,0.63229865,0.49269964
-2.55427714,1.46634885,0.00084773,0.02663268,0.11428513,0.53026361,0.00956559,0.07437841,0.65279469,0.49583436
-2.54827414,1.46455775,0.00088119,0.02652240,0.11758477,0.51720956,0.00951727,0.07346317,0.67736344,0.50037013
-2.54227114,1.46734149,0.00092184,0.02649683,0.12115713,0.50550463,0.00947761,0.07262886,0.70602825,0.50639628
-2.53626813,1.47496490,0.00096965,0.02656715,0.12496448,0.49533960,0.00944673,0.07189853,0.73874903,0.51397134
-2.53026513,1.48759303,0.00102455,0.02674267,0.12896190,0.48687160,0.00942410,0.07129117,0.77542440,0.52312315
-2.52426213,1.50529174,0.00108644,0.02703063,0.13309877,0.48022219,0.00940860,0.07082138,0.81589439,0.53384977
-2.51825913,1.52803037,0.00115523,0.02743612,0.13732045,0.47547647,0.00939860,0.07049936,0.85994349,0.54612064
-2.51225613,1.55568576,0.00123081,0.02796198,0.14157000,0.47268316,0.00939214,0.07033095,0.90730353,0.55987806
-2.50625313,1.58804682,0.00131309,0.02860870,0.14578988,0.47185532,0.00938699,0.07031783,0.95765623,0.57503850
-2.50025013,1.62481901,0.00140196,0.02937444,0.14992348,0.47297130,0.00938083,0.07045778,1.01063509,0.59149361
-2.49424712,1.66562816,0.00149728,0.03025494,0.15391646,0.47597596,0.00937133,0.07074495,1.06582668,0.60911093
-2.48824412,1.71002346,0.00159891,0.03124355,0.15771781,0.48078165,0.00935629,0.07117013,1.12277127,0.62773405
-2.48224112,1.75747935,0.00170663,0.03233119,0.16128059,0.48726921,0.00933370,0.07172098,1.18096306,0.64718245
-2.47623812,1.80739684,0.00182016,0.03350633,0.16456232,0.49528860,0.00930183,0.07238225,1.23985042,0.66725101
-2.47023512,1.85910438,0.00193910,0.03475503,0.16752511,0.50465955,0.00925926,0.07313592,1.29883633,0.68770955
-2.46423212,1.91185914,0.00206294,0.03606098,0.17013549,0.51517224,0.00920489,0.07396133,1.35727988,0.70830259
-2.45822911,1.96484948,0.00219099,0.03740555,0.17236401,0.52658814,0.00913794,0.07483532,1.41449913,0.72874969
-2.45222611,2.01719927,0.00232237,0.03876797,0.17418477,0.53864143,0.00905792,0.07573229,1.46977592,0.74874668
-2.44622311,2.06797517,0.00245603,0.04012553,0.17557477,0.55104114,0.00896457,0.07662448,1.52236313,0.76796812
-2.44022011,2.11619712,0.00259067,0.04145386,0.17651344,0.56347423,0.00885783,0.07748210,1.57149468,0.78607113
-2.43421711,2.16085296,0.00272479,0.04272731,0.17698214,0.57560982,0.00873778,0.07827380,1.61639834,0.80270092
-2.42821411,2.20091695,0.00285670,0.04391944,0.17696396,0.58710470,0.00860456,0.07896706,1.65631140,0.81749776
-2.42221111,2.23537225,0.00298450,0.04500358,0.17644360,0.59761004,0.00845835,0.07952885,1.69049880,0.83010565
-2.41620810,2.26323683,0.00310618,0.04595343,0.17540765,0.60677925,0.00829932,0.07992635,1.71827320,0.84018209
-2.41020510,2.28359180,0.00321962,0.04674381,0.17384497,0.61427681,0.00812762,0.08012780,1.73901627,0.84740892
-2.40420210,2.29561119,0.00332266,0.04735131,0.17174740,0.61978767,0.00794338,0.08010343,1.75220019,0.85150348
-2.39819910,2.29859171,0.00341318,0.04775511,0.16911060,0.62302694,0.00774671,0.07982644,1.75740837,0.85222974
-2.39219610,2.29198089,0.00348916,0.04793760,0.16593494,0.62374932,0.00753776,0.07927399,1.75435421,0.84940868
-2.38619310,2.27540208,0.00354876,0.04788504,0.16222656,0.62175792,0.00731672,0.07842815,1.74289680,0.84292740
-2.38019010,2.24867483,0.00359038,0.04758812,0.15799820,0.61691182,0.00708389,0.07727667,1.72305254,0.83274634
-2.37418709,2.21182924,0.00361275,0.04704234,0.15327002,0.60913216,0.00683975,0.07581369,1.69500184,0.81890412
-2.36818409,2.16511328,0.00361497,0.04624830,0.14807011,0.59840615,0.00658501,0.07404021,1.65909025,0.80151968
-2.36218109,2.10899239,0.00359658,0.04521174,0.14243475,0.58478903,0.00632060,0.07196434,1.61582364,0.78079141
-2.35617809,2.04414104,0.00355755,0.04394351,0.13640835,0.56840349,0.00604780,0.06960127,1.56585753,0.75699326
-2.35017509,1.97142648,0.00349833,0.04245928,0.13004297,0.54943684,0.00576819,0.06697305,1.50998064,0.73046791
-2.34417209,1.89188515,0.00341985,0.04077910,0.12339755,0.52813581,0.00548369,0.06410806,1.44909344,0.70161720
-2.33816908,1.80669291,0.00332347,0.03892684,0.11653679,0.50479936,0.00519656,0.06104029,1.38418247,0.67089031
-2.33216608,1.71713025,0.00321097,0.03692950,0.10952974,0.47976968,0.00490934,0.05780842,1.31629153,0.63877016
-2.32616308,1.62454414,0.00308446,0.03481639,0.10244815,0.45342199,0.00462485,0.05445479,1.24649106,0.60575866
-2.32016008,1.53030826,0.00294638,0.03261833,0.09536470,0.42615341,0.00434610,0.05102423,1.17584691,0.57236146
-2.31415708,1.43578337,0.00279934,0.03036678,0.08835121,0.39837158,0.00407626,0.04756290,1.10538995,0.53907296
-2.30815408,1.34227953,0.00264612,0.02809303,0.08147682,0.37048344,0.00381856,0.04411718,1.03608783,0.50636207
-2.30215108,1.25102177,0.00248951,0.02582744,0.07480634,0.34288463,0.00357626,0.04073255,0.96881986,0.47465954
-2.29614807,1.16312061,0.00233229,0.02359877,0.06839873,0.31595006,0.00335251,0.03745275,0.90435613,0.44434711
-2.29014507,1.07954840,0.00217711,0.02143362,0.06230594,0.29002582,0.00315036,0.03431896,0.84334145,0.41574910
-2.28414207,1.00112226,0.00202644,0.01935603,0.05657195,0.26542281,0.00297266,0.03136925,0.78628468,0.38912652
-2.27813907,0.92849394,0.00188251,0.01738721,0.05123217,0.24241225,0.00282204,0.02863828,0.73355343,0.36467393
-2.27213607,0.86214671,0.00174724,0.01554543,0.04631325,0.22122304,0.00270085,0.02615713,0.68537428,0.34251891
-2.26613307,0.80239886,0.00162221,0.01384599,0.04183314,0.20204109,0.00261118,0.02395341,0.64183800,0.32272423
-2.26013007,0.74941325,0.00150865,0.01230145,0.03780147,0.18501033,0.00255484,0.02205152,0.60290924,0.30529212
-2.25412706,0.70321210,0.00140745,0.01092181,0.03422029,0.17023543,0.00253340,0.02047306,0.56844016,0.29017072
-2.24812406,0.66369598,0.00131911,0.00971493,0.03108496,0.15778576,0.00254820,0.01923738,0.53818693,0.27726190
-2.24212106,0.63066583,0.00124381,0.00868690,0.02838524,0.14770050,0.00260039,0.01836216,0.51182839,0.26643028
-2.23611806,0.60384688,0.00118139,0.00784252,0.02610654,0.13999449,0.00269101,0.01786407,0.48898588,0.25751288
-2.23011506,0.58291327,0.00113144,0.00718578,0.02423118,0.13466458,0.00282103,0.01775934,0.46924339,0.25032892
-2.22411206,0.56751225,0.00109330,0.00672031,0.02273977,0.13169602,0.00299138,0.01806425,0.45216720,0.24468939
-2.21810905,0.55728685,0.00106610,0.00644977,0.02161245,0.13106889,0.00320308,0.01879555,0.43732423,0.24040590
-2.21210605,0.55189632,0.00104887,0.00637831,0.02083011,0.13276397,0.00345721,0.01997067,0.42429867,0.23729857
-2.20610305,0.55103346,0.00104051,0.00651076,0.02037552,0.13676806,0.00375498,0.02160773,0.41270614,0.23520267
-2.20010005,0.55443837,0.00103988,0.00685296,0.02023427,0.14307845,0.00409775,0.02372535,0.40220535,0.23397375
-2.19409705,0.56190822,0.00104585,0.00741180,0.02039563,0.15170647,0.00448702,0.02634230,0.39250683,0.23349117
-2.18809405,0.57330296,0.00105729,0.00819533,0.02085317,0.16267991,0.00492440,0.02947676,0.38337880,0.23366001
-2.18209105,0.58854692,0.00107318,0.00921264,0.02160521,0.17604429,0.00541157,0.03314561,0.37465021,0.23441141
-2.17608804,0.60762649,0.00109256,0.01047376,0.02265511,0.19186308,0.00595022,0.03736335,0.36621107,0.23570133
-2.17008504,0.63058422,0.00111460,0.01198942,0.02401139,0.21021662,0.00654191,0.04214102,0.35801042,0.23750805
-2.16408204,0.65750984,0.00113857,0.01377074,0.02568760,0.23120004,0.00718800,0.04748496,0.35005212,0.23982849
-2.15807904,0.68852870,0.00116391,0.01582887,0.02770207,0.25492014,0.00788948,0.05339565,0.34238897,0.24267370
-2.15207604,0.72378824,0.00119014,0.01817456,0.03007742,0.28149129,0.00864684,0.05986651,0.33511543,0.24606372
-2.14607304,0.76344323,0.00121695,0.02081772,0.03284001,0.31103056,0.00945992,0.06688290,0.32835940,0.25002227
-2.14007004,0.80764037,0.00124410,0.02376691,0.03601904,0.34365214,0.01032776,0.07442125,0.32227343,0.25457127
-2.13406703,0.85650293,0.00127147,0.02702888,0.03964566,0.37946119,0.01124845,0.08244846,0.31702567,0.25972585
-2.12806403,0.91011591,0.00129900,0.03060798,0.04375181,0.41854724,0.01221904,0.09092157,0.31279095,0.26548981
-2.12206103,0.96851246,0.00132669,0.03450574,0.04836892,0.46097728,0.01323546,0.09978784,0.30974223,0.27185185
-2.11605803,1.03166167,0.00135457,0.03872032,0.05352649,0.50678871,0.01429241,0.10898503,0.30804265,0.27878281
-2.11005503,1.09945833,0.00138271,0.04324606,0.05925050,0.55598222,0.01538340,0.11844216,0.30783829,0.28623391
-2.10405203,1.17171466,0.00141114,0.04807301,0.06556177,0.60851471,0.01650075,0.12808047,0.30925187,0.29413609
-2.09804902,1.24815426,0.00143987,0.05318653,0.07247418,0.66429255,0.01763568,0.13781481,0.31237737,0.30240051
-2.09204602,1.32840827,0.00146891,0.05856694,0.07999288,0.72316517,0.01877838,0.14755506,0.31727562,0.31092005
-2.08604302,1.41201371,0.00149818,0.06418917,0.08811254,0.78491925,0.01991820,0.15720794,0.32397094,0.31957168
-2.08004002,1.49841397,0.00152757,0.07002257,0.09681565,0.84927380,0.02104382,0.16667870,0.33244864,0.32821972
-2.07403702,1.58696137,0.00155688,0.07603071,0.10607102,0.91587624,0.02214346,0.17587294,0.34265356,0.33671954
-2.06803402,1.67692169,0.00158587,0.08217134,0.11583246,0.98429986,0.02320510,0.18469837,0.35448950,0.34492176
-2.06203102,1.76748073,0.00161423,0.08839652,0.12603786,1.05404297,0.02421672,0.19306643,0.36781953,0.35267650
-2.05602801,1.85775275,0.00164160,0.09465276,0.13660864,1.12452999,0.02516657,0.20089366,0.38246716,0.35983773
-2.05002501,1.94679098,0.00166756,0.10088144,0.14744975,1.19511486,0.02604338,0.20810306,0.39821847,0.36626729
-2.04402201,2.03360013,0.00169166,0.10701941,0.15845021,1.26508698,0.02683660,0.21462498,0.41482505,0.37183865
-2.03801901,2.11715105,0.00171343,0.11299970,0.16948430,1.33367991,0.02753660,0.22039805,0.43200786,0.37644022
-2.03201601,2.19639747,0.00173239,0.11875253,0.18041344,1.40008299,0.02813486,0.22536968,0.44946204,0.37997799
-2.02601301,2.27029491,0.00174807,0.12420646,0.19108874,1.46345579,0.02862416,0.22949658,0.46686254,0.38237781
-2.02001001,2.33782157,0.00176001,0.12928973,0.20135414,1.52294533,0.02899867,0.23274502,0.48387065,0.38358690
-2.01400700,2.39800089,0.00176784,0.13393181,0.21105020,1.57770570,0.02925410,0.23509111,0.50014134,0.38357495
-2.00800400,2.44992558,0.00177123,0.13806498,0.22001836,1.62691969,0.02938780,0.23652096,0.51533118,0.38233466
-2.00200100,2.49278229,0.00176994,0.14162612,0.22810543,1.66982165,0.02939878,0.23703088,0.52910679,0.37988187
-1.99599800,2.52587645,0.00176385,0.14455839,0.23516838,1.70572090,0.02928777,0.23662760,0.54115362,0.37625524
-1.98999500,2.54865617,0.00175298,0.14681291,0.24107905,1.73402479,0.02905724,0.23532847,0.55118462,0.37151574
-1.98399200,2.56073438,0.00173747,0.14835036,0.24572859,1.75426031,0.02871141,0.23316170,0.55894867,0.36574570
-1.97798899,2.56190809,0.00171763,0.14914233,0.24903150,1.76609334,0.02825615,0.23016656,0.56423839,0.35904768
-1.97198599,2.55217361,0.00169395,0.14917245,0.25092905,1.76934450,0.02769901,0.22639352,0.56689692,0.35154310
-1.96598299,2.53173687,0.00166707,0.14843718,0.25139185,1.76400071,0.02704905,0.22190426,0.56682339,0.34337055
-1.95997999,2.50101783,0.00163779,0.14694625,0.25042147,1.75022174,0.02631679,0.21677153,0.56397685,0.33468384
-1.95397699,2.46064836,0.00160709,0.14472268,0.24805096,1.72834113,0.02551399,0.21107866,0.55837832,0.32564977
-1.94797399,2.41146311,0.00157608,0.14180244,0.24434435,1.69886121,0.02465353,0.20491891,0.55011077,0.31644545
-1.94197099,2.35448321,0.00154600,0.13823363,0.23939488,1.66244221,0.02374917,0.19839438,0.53931714,0.30725533
-1.93596798,2.29089312,0.00151815,0.13407533,0.23332227,1.61988561,0.02281527,0.19161449,0.52619614,0.29826777
-1.92996498,2.22201093,0.00149393,0.12939609,0.22626901,1.57211222,0.02186657,0.18469423,0.51099620,0.28967125
-1.92396198,2.14925322,0.00147473,0.12427209,0.21839574,1.52013595,0.02091785,0.17775188,0.49400760,0.28165022
