energy_ev,total_up,In_p_up,In_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-5.61580790,2.84537060,0.17424923,0.00317651,1.16403656,1.38708165,0.01355955,1.25560381
-5.60980490,2.90840003,0.17615227,0.00328131,1.17845117,1.41783947,0.01410115,1.27890315
-5.60380190,2.96836055,0.17740841,0.00338538,1.19061971,1.44775312,0.01466598,1.30076659
-5.59779890,3.02485592,0.17798134,0.00348875,1.20061958,1.47663679,0.01524267,1.32105318
-5.59179590,3.07752483,0.17784710,0.00359151,1.20854798,1.50431827,0.01581961,1.33962767
-5.58579290,3.12605166,0.17699496,0.00369379,1.21451739,1.53064553,0.01638521,1.35636394
-5.57978989,3.17017629,0.17542786,0.00379579,1.21865094,1.55549262,0.01692827,1.37114862
-5.57378689,3.20970271,0.17316233,0.00389774,1.22107809,1.57876480,0.01743831,1.38388479
-5.56778389,3.24450597,0.17022813,0.00399991,1.22193070,1.60040256,0.01790584,1.39449570
-5.56178089,3.27453715,0.16666733,0.00410260,1.22133978,1.62038433,0.01832259,1.40292828
-5.55577789,3.29982588,0.16253314,0.00420608,1.21943272,1.63872756,0.01868174,1.40915635
-5.54977489,3.32048007,0.15788838,0.00431061,1.21633125,1.65548820,0.01897803,1.41318326
-5.54377189,3.33668263,0.15280367,0.00441640,1.21214984,1.67075824,0.01920788,1.41504375
-5.53776888,3.34868483,0.14735547,0.00452361,1.20699462,1.68466135,0.01936939,1.41480478
-5.53176588,3.35679638,0.14162395,0.00463226,1.20096236,1.69734661,0.01946230,1.41256513
-5.52576288,3.36137222,0.13569086,0.00474228,1.19413974,1.70898053,0.01948789,1.40845365
-5.51975988,3.36279646,0.12963739,0.00485344,1.18660241,1.71973747,0.01944885,1.40262598
-5.51375688,3.36146390,0.12354210,0.00496532,1.17841396,1.72978892,0.01934908,1.39525986
-5.50775388,3.35775991,0.11747908,0.00507733,1.16962471,1.73929199,0.01919344,1.38654894
-5.50175088,3.35203957,0.11151621,0.00518866,1.16027028,1.74837781,0.01898758,1.37669551
-5.49574787,3.34460719,0.10571379,0.00529830,1.15037014,1.75714023,0.01873761,1.36590222
-5.48974487,3.33569731,0.10012344,0.00540502,1.13992617,1.76562564,0.01844992,1.35436334
-5.48374187,3.32545833,0.09478729,0.00550741,1.12892159,1.77382448,0.01813094,1.34225592
-5.47773887,3.31393993,0.08973758,0.00560386,1.11732025,1.78166509,0.01778696,1.32973140
-5.47173587,3.30108521,0.08499658,0.00569266,1.10506675,1.78901029,0.01742398,1.31690809
-5.46573287,3.28672831,0.08057687,0.00577196,1.09208740,1.79565726,0.01704760,1.30386512
-5.45972986,3.27059786,0.07648191,0.00583990,1.07829226,1.80134079,0.01666298,1.29063816
-5.45372686,3.25232664,0.07270694,0.00589461,1.06357833,1.80574001,0.01627480,1.27721730
-5.44772386,3.23146689,0.06924006,0.00593430,1.04783378,1.80848859,0.01588730,1.26354726
-5.44172086,3.20751102,0.06606352,0.00595732,1.03094329,1.80918776,0.01550438,1.24953012
-5.43571786,3.17991665,0.06315516,0.00596222,1.01279419,1.80742202,0.01512959,1.23503031
-5.42971486,3.14813480,0.06048987,0.00594782,0.99328316,1.80277655,0.01476632,1.21988188
-5.42371186,3.11163996,0.05804099,0.00591325,0.97232317,1.79485568,0.01441783,1.20389751
-5.41770885,3.06996037,0.05578179,0.00585803,0.94985028,1.78330162,0.01408735,1.18687895
-5.41170585,3.02270711,0.05368664,0.00578204,0.92582992,1.76781230,0.01377813,1.16862838
-5.40570285,2.96960035,0.05173210,0.00568562,0.90026230,1.74815769,0.01349349,1.14895989
-5.39969985,2.91049150,0.04989779,0.00556950,0.87318654,1.72419372,0.01323677,1.12771082
-5.39369685,2.84538002,0.04816698,0.00543487,0.84468332,1.69587299,0.01301131,1.10475208
-5.38769385,2.77442405,0.04652693,0.00528328,0.81487580,1.66325185,0.01282033,1.07999702
-5.38169085,2.69794434,0.04496896,0.00511666,0.78392880,1.62649343,0.01266682,1.05340847
-5.37568784,2.61642115,0.04348831,0.00493726,0.75204612,1.58586644,0.01255338,1.02500351
-5.36968484,2.53048436,0.04208373,0.00474756,0.71946612,1.54173976,0.01248202,0.99485573
-5.36368184,2.44089718,0.04075690,0.00455025,0.68645581,1.49457298,0.01245402,0.96309493
-5.35767884,2.34853423,0.03951171,0.00434812,0.65330370,1.44490342,0.01246969,0.92990425
-5.35167584,2.25435495,0.03835345,0.00414400,0.62031159,1.39333003,0.01252828,0.89551494
-5.34567284,2.15937369,0.03728795,0.00394068,0.58778582,1.34049489,0.01262778,0.86019899
-5.33966983,2.06462751,0.03632069,0.00374085,0.55602834,1.28706319,0.01276488,0.82425997
-5.33366683,1.97114332,0.03545606,0.00354701,0.52532788,1.23370232,0.01293493,0.78802261
-5.32766383,1.87990570,0.03469658,0.00336141,0.49595165,1.18106115,0.01313195,0.75182158
-5.32166083,1.79182656,0.03404240,0.00318603,0.46813786,1.12975019,0.01334875,0.71599000
-5.31565783,1.70771804,0.03349084,0.00302248,0.44208946,1.08032338,0.01357705,0.68084816
-5.30965483,1.62826954,0.03303621,0.00287203,0.41796904,1.03326242,0.01380770,0.64669312
-5.30365183,1.55402979,0.03266968,0.00273557,0.39589540,0.98896401,0.01403095,0.61378942
-5.29764882,1.48539450,0.03237952,0.00261357,0.37594150,0.94773054,0.01423674,0.58236146
-5.29164582,1.42260006,0.03215129,0.00250615,0.35813419,0.90976464,0.01441502,0.55258784
-5.28564282,1.36572323,0.03196840,0.00241304,0.34245536,0.87516754,0.01455611,0.52459770
-5.27963982,1.31468682,0.03181256,0.00233365,0.32884459,0.84394138,0.01465102,0.49846938
-5.27363682,1.26927093,0.03166455,0.00226708,0.31720309,0.81599522,0.01469173,0.47423125
-5.26763382,1.22912906,0.03150484,0.00221218,0.30739883,0.79115444,0.01467155,0.45186458
-5.26163082,1.19380846,0.03131437,0.00216760,0.29927248,0.76917300,0.01458525,0.43130830
-5.25562781,1.16277367,0.03107525,0.00213184,0.29264408,0.74974811,0.01442933,0.41246536
-5.24962481,1.13543220,0.03077140,0.00210332,0.28732011,0.73253642,0.01420205,0.39521026
-5.24362181,1.11116128,0.03038914,0.00208042,0.28310066,0.71717120,0.01390353,0.37939735
-5.23761881,1.08933458,0.02991768,0.00206155,0.27978656,0.70327968,0.01353567,0.36486958
-5.23161581,1.06934774,0.02934947,0.00204519,0.27718609,0.69049976,0.01310210,0.35146710
-5.22561281,1.05064171,0.02868042,0.00202995,0.27512113,0.67849548,0.01260799,0.33903551
-5.21960980,1.03272314,0.02791000,0.00201460,0.27343252,0.66697057,0.01205987,0.32743313
-5.21360680,1.01518093,0.02704121,0.00199808,0.27198445,0.65567961,0.01146537,0.31653732
-5.20760380,0.99769853,0.02608041,0.00197957,0.27066773,0.64443645,0.01083292,0.30624935
-5.20160080,0.98006164,0.02503705,0.00195844,0.26940193,0.63311956,0.01017154,0.29649780
-5.19559780,0.96216119,0.02392332,0.00193430,0.26813622,0.62167428,0.00949046,0.28724041
-5.18959480,0.94399173,0.02275369,0.00190698,0.26684903,0.61011210,0.00879890,0.27846442
-5.18359180,0.92564556,0.02154442,0.00187649,0.26554651,0.59850696,0.00810578,0.27018552
-5.17758879,0.90730303,0.02031306,0.00184304,0.26425996,0.58698920,0.00741951,0.26244543
-5.17158579,0.88921975,0.01907790,0.00180697,0.26304225,0.57573721,0.00674780,0.25530860
-5.16558279,0.87171133,0.01785748,0.00176875,0.26196359,0.56496764,0.00609748,0.24885800
-5.15957979,0.85513662,0.01667011,0.00172894,0.26110675,0.55492445,0.00547443,0.24319049
-5.15357679,0.83988016,0.01553341,0.00168814,0.26056195,0.54586749,0.00488348,0.23841186
-5.14757379,0.82633472,0.01446394,0.00164696,0.26042180,0.53806103,0.00432843,0.23463203
-5.14157079,0.81488476,0.01347693,0.00160603,0.26077641,0.53176298,0.00381201,0.23196036
-5.13556778,0.80589134,0.01258602,0.00156590,0.26170894,0.52721491,0.00333597,0.23050154
-5.12956478,0.79967925,0.01180308,0.00152709,0.26329187,0.52463351,0.00290115,0.23035196
-5.12356178,0.79652654,0.01113817,0.00149004,0.26558407,0.52420362,0.00250753,0.23159690
-5.11755878,0.79665692,0.01059946,0.00145512,0.26862881,0.52607305,0.00215442,0.23430839
-5.11155578,0.80023497,0.01019332,0.00142258,0.27245278,0.53034920,0.00184050,0.23854379
-5.10555278,0.80736424,0.00992433,0.00139263,0.27706621,0.53709754,0.00156397,0.24434514
-5.09954977,0.81808795,0.00979550,0.00136537,0.28246379,0.54634175,0.00132270,0.25173905
-5.09354677,0.83239201,0.00980831,0.00134085,0.28862658,0.55806540,0.00111429,0.26073708
-5.08754377,0.85020993,0.00996293,0.00131906,0.29552447,0.57221488,0.00093619,0.27133655
-5.08154077,0.87142913,0.01025836,0.00129995,0.30311909,0.58870331,0.00078584,0.28352143
-5.07553777,0.89589813,0.01069257,0.00128346,0.31136700,0.60741512,0.00066066,0.29726345
-5.06953477,0.92343405,0.01126264,0.00126951,0.32022272,0.62821096,0.00055822,0.31252299
-5.06353177,0.95382994,0.01196482,0.00125800,0.32964154,0.65093267,0.00047620,0.32924995
-5.05752876,0.98686153,0.01279465,0.00124888,0.33958173,0.67540804,0.00041253,0.34738419
-5.05152576,1.02229291,0.01374693,0.00124207,0.35000616,0.70145509,0.00036533,0.36685581
-5.04552276,1.05988110,0.01481576,0.00123754,0.36088306,0.72888581,0.00033304,0.38758505
-5.03951976,1.09937914,0.01599448,0.00123527,0.37218586,0.75750906,0.00031436,0.40948183
-5.03351676,1.14053788,0.01727559,0.00123522,0.38389227,0.78713291,0.00030833,0.43244520
-5.02751376,1.18310657,0.01865072,0.00123738,0.39598262,0.81756609,0.00031432,0.45636253
-5.02151076,1.22683238,0.02011048,0.00124173,0.40843754,0.84861898,0.00033206,0.48110882
-5.01550775,1.27145934,0.02164447,0.00124822,0.42123533,0.88010405,0.00036170,0.50654613
-5.00950475,1.31672694,0.02324118,0.00125680,0.43434923,0.91183608,0.00040378,0.53252325
-5.00350175,1.36236899,0.02488801,0.00126735,0.44774475,0.94363226,0.00045934,0.55887599
-4.99749875,1.40811291,0.02657133,0.00127975,0.46137755,0.97531245,0.00052989,0.58542791
-4.99149575,1.45368008,0.02827659,0.00129382,0.47519189,1.00669971,0.00061751,0.61199187
-4.98549275,1.49878728,0.02998851,0.00130933,0.48911997,1.03762128,0.00072488,0.63837222
-4.97948974,1.54314946,0.03169136,0.00132604,0.50308222,1.06791003,0.00085532,0.66436778
-4.97348674,1.58648390,0.03336929,0.00134367,0.51698864,1.09740638,0.00101283,0.68977545
-4.96748374,1.62851550,0.03500672,0.00136192,0.53074106,1.12596069,0.00120213,0.71439440
-4.96148074,1.66898294,0.03658881,0.00138047,0.54423627,1.15343583,0.00142869,0.73803047
-4.95547774,1.70764536,0.03810190,0.00139905,0.55736981,1.17970980,0.00169867,0.76050085
-4.94947474,1.74428889,0.03953402,0.00141736,0.57004002,1.20467818,0.00201898,0.78163843
-4.94347174,1.77873262,0.04087532,0.00143518,0.58215222,1.22825595,0.00239711,0.80129572
-4.93746873,1.81083321,0.04211844,0.00145231,0.59362254,1.25037862,0.00284110,0.81934815
-4.93146573,1.84048786,0.04325884,0.00146860,0.60438117,1.27100219,0.00335936,0.83569619
-4.92546273,1.86763489,0.04429497,0.00148399,0.61437464,1.29010197,0.00396046,0.85026650
-4.91945973,1.89225197,0.04522833,0.00149845,0.62356700,1.30767000,0.00465289,0.86301167
-4.91345673,1.91435156,0.04606336,0.00151201,0.63193974,1.32371114,0.00544475,0.87390866
-4.90745373,1.93397395,0.04680722,0.00152475,0.63949032,1.33823797,0.00634344,0.88295606
-4.90145073,1.95117797,0.04746935,0.00153678,0.64622949,1.35126474,0.00735521,0.89017019
-4.89544772,1.96603007,0.04806096,0.00154825,0.65217751,1.36280066,0.00848483,0.89558041
-4.88944472,1.97859235,0.04859438,0.00155928,0.65735948,1.37284310,0.00973510,0.89922389
-4.88344172,1.98891045,0.04908230,0.00157000,0.66180019,1.38137107,0.01110648,0.90114023
-4.87743872,1.99700210,0.04953705,0.00158050,0.66551888,1.38833960,0.01259669,0.90136637
-4.87143572,2.00284735,0.04996981,0.00159081,0.66852430,1.39367546,0.01420034,0.89993208
-4.86543272,2.00638129,0.05038993,0.00160092,0.67081044,1.39727484,0.01590871,0.89685657
-4.85942971,2.00749000,0.05080434,0.00161072,0.67235344,1.39900308,0.01770956,0.89214623
-4.85342671,2.00601033,0.05121712,0.00162007,0.67310985,1.39869702,0.01958702,0.88579404
-4.84742371,2.00173379,0.05162922,0.00162871,0.67301663,1.39616985,0.02152174,0.87778054
-4.84142071,1.99441469,0.05203851,0.00163634,0.67199283,1.39121848,0.02349105,0.86807641
-4.83541771,1.98378242,0.05243998,0.00164262,0.66994317,1.38363326,0.02546933,0.85664664
-4.82941471,1.96955721,0.05282618,0.00164713,0.66676330,1.37320955,0.02742853,0.84345593
-4.82341171,1.95146904,0.05318801,0.00164949,0.66234649,1.35976084,0.02933881,0.82847515
-4.81740870,1.92927848,0.05351562,0.00164931,0.65659157,1.34313261,0.03116935,0.81168842
-4.81140570,1.90279874,0.05379957,0.00164623,0.64941162,1.32321639,0.03288915,0.79310041
-4.80540270,1.87191760,0.05403208,0.00163999,0.64074304,1.29996328,0.03446805,0.77274339
-4.79939970,1.83661821,0.05420840,0.00163042,0.63055438,1.27339621,0.03587764,0.75068371
-4.79339670,1.79699766,0.05432822,0.00161747,0.61885467,1.24362031,0.03709223,0.72702718
-4.78739370,1.75328224,0.05439692,0.00160126,0.60570057,1.21083087,0.03808978,0.70192307
-4.78139070,1.70583853,0.05442685,0.00158209,0.59120208,1.17531827,0.03885267,0.67556659
-4.77538769,1.65517970,0.05443830,0.00156043,0.57552632,1.13746972,0.03936843,0.64819942
-4.76938469,1.60196643,0.05446025,0.00153698,0.55889932,1.09776753,0.03963019,0.62010847
-4.76338169,1.54700227,0.05453081,0.00151261,0.54160538,1.05678379,0.03963702,0.59162268
-4.75737869,1.49122328,0.05469726,0.00148841,0.52398412,1.01517166,0.03939404,0.56310802
-4.75137569,1.43568215,0.05501570,0.00146566,0.50642520,0.97365326,0.03891233,0.53496087
-4.74537269,1.38152720,0.05555029,0.00144578,0.48936065,0.93300475,0.03820852,0.50759993
-4.73936968,1.32997668,0.05637198,0.00143034,0.47325526,0.89403873,0.03730435,0.48145692
-4.73336668,1.28228909,0.05755686,0.00142101,0.45859500,0.85758457,0.03622590,0.45696639
-4.72736368,1.23973033,0.05918411,0.00141951,0.44587400,0.82446716,0.03500274,0.43455495
-4.72136068,1.20353849,0.06133350,0.00142758,0.43558031,0.79548469,0.03366696,0.41463014
-4.71535768,1.17488740,0.06408268,0.00144692,0.42818095,0.77138605,0.03225213,0.39756933
-4.70935468,1.15484976,0.06750416,0.00147910,0.42410656,0.75284837,0.03079222,0.38370892
-4.70335168,1.14436116,0.07166220,0.00152556,0.42373620,0.74045552,0.02932059,0.37333407
-4.69734867,1.14418589,0.07660963,0.00158752,0.42738277,0.73467810,0.02786895,0.36666933
-4.69134567,1.15488582,0.08238480,0.00166591,0.43527944,0.73585548,0.02646652,0.36387035
-4.68534267,1.17679332,0.08900870,0.00176135,0.44756763,0.74418068,0.02513925,0.36501697
-4.67933967,1.20998948,0.09648249,0.00187407,0.46428703,0.75968856,0.02390927,0.37010786
-4.67333667,1.25428838,0.10478545,0.00200390,0.48536805,0.78224790,0.02279445,0.37905706
-4.66733367,1.30922859,0.11387361,0.00215021,0.51062710,0.81155782,0.02180816,0.39169249
-4.66133067,1.37407248,0.12367904,0.00231194,0.53976512,0.84714906,0.02095929,0.40775664
-4.65532766,1.44781394,0.13411003,0.00248755,0.57236956,0.88839018,0.02025232,0.42690967
-4.64932466,1.52919491,0.14505208,0.00267505,0.60792004,0.93449898,0.01968767,0.44873482
-4.64332166,1.61673053,0.15636987,0.00287206,0.64579766,0.98455906,0.01926214,0.47274627
-4.63731866,1.70874282,0.16791013,0.00307579,0.68529803,1.03754120,0.01896946,0.49839935
-4.63131566,1.80340199,0.17950532,0.00328319,0.72564768,1.09232911,0.01880093,0.52510286
-4.62531266,1.89877441,0.19097816,0.00349093,0.76602344,1.14774901,0.01874617,0.55223334
-4.61930965,1.99287577,0.20214667,0.00369556,0.80557437,1.20260188,0.01879375,0.57915079
-4.61330665,2.08372759,0.21282984,0.00389360,0.84344544,1.25569756,0.01893194,0.60521546
-4.60730365,2.16941512,0.22285331,0.00408159,0.87880220,1.30588926,0.01914930,0.62980519
-4.60130065,2.24814429,0.23205528,0.00425627,0.91085550,1.35210723,0.01943525,0.65233248
-4.59529765,2.31829542,0.24029196,0.00441460,0.93888532,1.39339023,0.01978052,0.67226094
-4.58929465,2.37847135,0.24744271,0.00455393,0.96226272,1.42891338,0.02017743,0.68912019
-4.58329165,2.42753791,0.25341431,0.00467202,0.98046898,1.45801118,0.02062005,0.70251874
-4.57728864,2.46465489,0.25814434,0.00476716,0.99311110,1.48019464,0.02110424,0.71215421
-4.57128564,2.48929600,0.26160347,0.00483815,0.99993302,1.49516183,0.02162752,0.71782051
-4.56528264,2.50125692,0.26379647,0.00488438,1.00082194,1.50280111,0.02218876,0.71941161
-4.55927964,2.50065119,0.26476197,0.00490583,0.99580958,1.50318720,0.02278786,0.71692171
-4.55327664,2.48789400,0.26457090,0.00490299,0.98506832,1.49657008,0.02342522,0.71044189
-4.54727364,2.46367492,0.26332373,0.00487691,0.96890232,1.48335746,0.02410123,0.70015336
-4.54127064,2.42892090,0.26114658,0.00482903,0.94773423,1.46409162,0.02481570,0.68631771
-4.53526763,2.38475146,0.25818647,0.00476122,0.92208798,1.43942193,0.02556732,0.66926452
-4.52926463,2.33242840,0.25460574,0.00467559,0.89256858,1.41007441,0.02635314,0.64937721
-4.52326163,2.27330252,0.25057615,0.00457445,0.85983985,1.37681989,0.02716815,0.62707749
-4.51725863,2.20875994,0.24627267,0.00446021,0.82460106,1.34044233,0.02800497,0.60280942
-4.51125563,2.14017065,0.24186740,0.00433525,0.78756359,1.30170884,0.02885370,0.57702370
-4.50525263,2.06884155,0.23752377,0.00420190,0.74942851,1.26134281,0.02970188,0.55016289
-4.49924962,1.99597600,0.23339125,0.00406229,0.71086604,1.22000129,0.03053465,0.52264817
-4.49324662,1.92264144,0.22960088,0.00391835,0.67249764,1.17825741,0.03133506,0.49486819
-4.48724362,1.84974609,0.22626156,0.00377174,0.63488121,1.13658850,0.03208454,0.46717028
-4.48124062,1.77802521,0.22345742,0.00362383,0.59850002,1.09537009,0.03276348,0.43985436
-4.47523762,1.70803689,0.22124613,0.00347571,0.56375530,1.05487562,0.03335194,0.41316940
-4.46923462,1.64016674,0.21965837,0.00332818,0.53096266,1.01528138,0.03383041,0.38731261
-4.46323162,1.57464053,0.21869824,0.00318178,0.50035222,0.97667615,0.03418061,0.36243089
-4.45722861,1.51154341,0.21834471,0.00303685,0.47207196,0.93907442,0.03438623,0.33862435
-4.45122561,1.45084412,0.21855386,0.00289356,0.44619403,0.90243236,0.03443372,0.31595152
-4.44522261,1.39242255,0.21926203,0.00275194,0.42272346,0.86666533,0.03431290,0.29443564
-4.43921961,1.33609890,0.22038958,0.00261197,0.40160868,0.83166592,0.03401745,0.27407173
-4.43321661,1.28166291,0.22184511,0.00247360,0.38275339,0.79732153,0.03354535,0.25483397
-4.42721361,1.22890181,0.22353024,0.00233684,0.36602909,0.76353076,0.03289906,0.23668284
-4.42121061,1.17762572,0.22534455,0.00220173,0.35128796,0.73021772,0.03208556,0.21957191
-4.41520760,1.12768978,0.22719073,0.00206843,0.33837544,0.69734405,0.03111627,0.20345373
-4.40920460,1.07901248,0.22897966,0.00193722,0.32714225,0.66491821,0.03000679,0.18828494
-4.40320160,1.03158978,0.23063546,0.00180849,0.31745554,0.63300210,0.02877648,0.17403023
-4.39719860,0.98550520,0.23210016,0.00168279,0.30920876,0.60171503,0.02744800,0.16066526
-4.39119560,0.94093598,0.23333810,0.00156077,0.30233031,0.57123526,0.02604672,0.14817856
-4.38519260,0.89815569,0.23433963,0.00144323,0.29679050,0.54179951,0.02460012,0.13657249
-4.37918959,0.85753371,0.23512423,0.00133103,0.29260701,0.51370075,0.02313717,0.12586338
-4.37318659,0.81953208,0.23574281,0.00122514,0.28984852,0.48728461,0.02168769,0.11608096
-4.36718359,0.78470005,0.23627903,0.00112658,0.28863662,0.46294482,0.02028180,0.10726736
-4.36118059,0.75366676,0.23684961,0.00103640,0.28914577,0.44111782,0.01894939,0.09947560
-4.35517759,0.72713217,0.23760348,0.00095568,0.29160147,0.42227683,0.01771968,0.09276791
-4.34917459,0.70585653,0.23871976,0.00088550,0.29627639,0.40692534,0.01662079,0.08721380
-4.34317159,0.69064812,0.24040448,0.00082692,0.30348469,0.39559002,0.01567945,0.08288806
-4.33716858,0.68234939,0.24288615,0.00078096,0.31357427,0.38881298,0.01492073,0.07986859
-4.33116558,0.68182122,0.24641002,0.00074861,0.32691727,0.38714306,0.01436778,0.07823414
-4.32516258,0.68992496,0.25123142,0.00073079,0.34389866,0.39112609,0.01404165,0.07806200
-4.31915958,0.70750238,0.25760798,0.00072833,0.36490330,0.40129379,0.01396106,0.07942539
-4.31315658,0.73535310,0.26579119,0.00074200,0.39030141,0.41815112,0.01414218,0.08239080
-4.30715358,0.77420971,0.27601732,0.00077243,0.42043304,0.44216208,0.01459840,0.08701501
