energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-5.14157079,2.59231815,0.06902279,0.00000000,0.01849250,0.31002565,0.00856982,1.51480681,1.79341514,0.98478845
-5.13556778,2.51348467,0.06496054,0.00000000,0.01670342,0.31070208,0.00796654,1.45700050,1.71808774,0.96212583
-5.12956478,2.44722965,0.06139680,0.00000000,0.01503765,0.31214401,0.00745132,1.40789959,1.65166813,0.94361911
-5.12356178,2.39394880,0.05838322,0.00000000,0.01350638,0.31426158,0.00702961,1.36785811,1.59458059,0.92927348
-5.11755878,2.35383937,0.05596506,0.00000000,0.01211846,0.31696549,0.00670658,1.33707091,1.54709988,0.91900874
-5.11155578,2.32692068,0.05418099,0.00000000,0.01088043,0.32017126,0.00648719,1.31558522,1.50936473,0.91267019
-5.10555278,2.31305870,0.05306314,0.00000000,0.00979666,0.32380326,0.00637629,1.30331594,1.48139441,0.91004156
-5.09954977,2.31199288,0.05263716,0.00000000,0.00886950,0.32779815,0.00637874,1.30006342,1.46310701,0.91085924
-5.09354677,2.32336356,0.05292226,0.00000000,0.00809946,0.33210783,0.00649945,1.30553272,1.45433808,0.91482711
-5.08754377,2.34673829,0.05393140,0.00000000,0.00748540,0.33670157,0.00674351,1.31935325,1.45485834,0.92163104
-5.08154077,2.38163566,0.05567126,0.00000000,0.00702474,0.34156730,0.00711623,1.34109777,1.46438956,0.93095270
-5.07553777,2.42754566,0.05814226,0.00000000,0.00671365,0.34671202,0.00762312,1.37029993,1.48261752,0.94248183
-5.06953477,2.48394556,0.06133845,0.00000000,0.00654718,0.35216141,0.00826992,1.40646969,1.50920161,0.95592664
-5.06353177,2.55031104,0.06524734,0.00000000,0.00651942,0.35795842,0.00906250,1.44910613,1.54378074,0.97102206
-5.05752876,2.62612232,0.06984959,0.00000000,0.00662359,0.36416127,0.01000677,1.49770729,1.58597558,0.98753544
-5.05152576,2.71086557,0.07511878,0.00000000,0.00685210,0.37084066,0.01110853,1.55177709,1.63538745,1.00526982
-5.04552276,2.80402995,0.08102102,0.00000000,0.00719664,0.37807645,0.01237325,1.61082920,1.69159440,1.02406468
-5.03951976,2.90510115,0.08751465,0.00000000,0.00764817,0.38595394,0.01380587,1.67438834,1.75414524,1.04379438
-5.03351676,3.01355217,0.09455008,0.00000000,0.00819694,0.39455983,0.01541051,1.74198918,1.82255248,1.06436454
-5.02751376,3.12883241,0.10206963,0.00000000,0.00883255,0.40397811,0.01719022,1.81317342,1.89628514,1.08570664
-5.02151076,3.25035612,0.11000763,0.00000000,0.00954394,0.41428591,0.01914662,1.88748563,1.97476255,1.10777137
-5.01550775,3.37749134,0.11829072,0.00000000,0.01031947,0.42554958,0.02127966,1.96446832,2.05734991,1.13052093
-5.00950475,3.50955011,0.12683838,0.00000000,0.01114699,0.43782097,0.02358729,2.04365699,2.14335664,1.15392107
-5.00350175,3.64578119,0.13556378,0.00000000,0.01201393,0.45113422,0.02606525,2.12457554,2.23203803,1.17793297
-4.99749875,3.78536567,0.14437489,0.00000000,0.01290749,0.46550291,0.02870680,2.20673277,2.32260070,1.20250572
-4.99149575,3.92741624,0.15317588,0.00000000,0.01381477,0.48091795,0.03150258,2.28962020,2.41421192,1.22756958
-4.98549275,4.07098038,0.16186876,0.00000000,0.01472304,0.49734600,0.03444047,2.37271160,2.50601270,1.25303050
-4.97948974,4.21504744,0.17035527,0.00000000,0.01561991,0.51472861,0.03750562,2.45546447,2.59713422,1.27876610
-4.97348674,4.35855968,0.17853892,0.00000000,0.01649364,0.53298209,0.04068039,2.53732349,2.68671697,1.30462337
-4.96748374,4.50042659,0.18632712,0.00000000,0.01733340,0.55199799,0.04394459,2.61772575,2.77393153,1.33041815
-4.96148074,4.63954216,0.19363333,0.00000000,0.01812947,0.57164443,0.04727558,2.69610779,2.85800007,1.35593643
-4.95547774,4.77480402,0.20037912,0.00000000,0.01887355,0.59176784,0.05064860,2.77191380,2.93821726,1.38093737
-4.94947474,4.90513383,0.20649611,0.00000000,0.01955888,0.61219544,0.05403707,2.84460480,3.01396937,1.40515793
-4.94347174,5.02949759,0.21192762,0.00000000,0.02018046,0.63273815,0.05741306,2.91366805,3.08475043,1.42831873
-4.93746873,5.14692502,0.21663002,0.00000000,0.02073511,0.65319383,0.06074762,2.97862635,3.15017424,1.45013101
-4.93146573,5.25652704,0.22057371,0.00000000,0.02122150,0.67335093,0.06401136,3.03904644,3.20998153,1.47030416
-4.92546273,5.35751027,0.22374361,0.00000000,0.02164012,0.69299222,0.06717484,3.09454607,3.26404154,1.48855360
-4.91945973,5.44918806,0.22613924,0.00000000,0.02199321,0.71189864,0.07020909,3.14479940,3.31234778,1.50460847
-4.91345673,5.53098744,0.22777433,0.00000000,0.02228451,0.72985311,0.07308604,3.18954012,3.35500803,1.51821891
-4.90745373,5.60245182,0.22867594,0.00000000,0.02251910,0.74664425,0.07577894,3.22856245,3.39222903,1.52916257
-4.90145073,5.66323950,0.22888322,0.00000000,0.02270309,0.76206993,0.07826276,3.26171973,3.42429651,1.53725003
-4.89544772,5.71311836,0.22844580,0.00000000,0.02284331,0.77594051,0.08051446,3.28892086,3.45155183,1.54232907
-4.88944472,5.75195741,0.22742191,0.00000000,0.02294697,0.78808194,0.08251335,3.31012503,3.47436633,1.54428764
-4.88344172,5.77971605,0.22587632,0.00000000,0.02302130,0.79833844,0.08424125,3.32533498,3.49311504,1.54305555
-4.87743872,5.79643197,0.22387821,0.00000000,0.02307329,0.80657503,0.08568270,3.33458964,3.50815123,1.53860488
-4.87143572,5.80220902,0.22149902,0.00000000,0.02310929,0.81267967,0.08682510,3.33795664,3.51978342,1.53094940
-4.86543272,5.79720599,0.21881045,0.00000000,0.02313488,0.81656522,0.08765883,3.33552538,3.52825611,1.52014311
-4.85942971,5.78162731,0.21588263,0.00000000,0.02315455,0.81817118,0.08817728,3.32740142,3.53373567,1.50627802
-4.85342671,5.75571664,0.21278250,0.00000000,0.02317166,0.81746516,0.08837698,3.31370260,3.53630204,1.48948172
-4.84742371,5.71975378,0.20957258,0.00000000,0.02318834,0.81444413,0.08825761,3.29455727,3.53594693,1.46991457
-4.84142071,5.67405515,0.20630997,0.00000000,0.02320551,0.80913545,0.08782204,3.27010495,3.53257860,1.44776702
-4.83541771,5.61897791,0.20304576,0.00000000,0.02322296,0.80159763,0.08707633,3.24049926,3.52603285,1.42325698
-4.82941471,5.55492693,0.19982468,0.00000000,0.02323948,0.79192067,0.08602977,3.20591302,3.51608964,1.39662744
-4.82341171,5.48236422,0.19668512,0.00000000,0.02325310,0.78022606,0.08469483,3.16654496,3.50249420,1.36814425
-4.81740870,5.40181946,0.19365930,0.00000000,0.02326126,0.76666622,0.08308711,3.12262752,3.48498128,1.33809406
-4.81140570,5.31390058,0.19077363,0.00000000,0.02326112,0.75142337,0.08122521,3.07443499,3.46330106,1.30678229
-4.80540270,5.21930308,0.18804923,0.00000000,0.02324983,0.73470771,0.07913062,3.02229109,3.43724504,1.27453098
-4.79939970,5.11881669,0.18550245,0.00000000,0.02322477,0.71675482,0.07682745,2.96657531,3.40667026,1.24167635
-4.79339670,5.01332844,0.18314537,0.00000000,0.02318380,0.69782233,0.07434216,2.90772726,3.37152037,1.20856594
-4.78739370,4.90382109,0.18098633,0.00000000,0.02312551,0.67818573,0.07170324,2.84624823,3.33184229,1.17555523
-4.78139070,4.79136645,0.17903023,0.00000000,0.02304933,0.65813353,0.06894069,2.78269992,3.28779751,1.14300356
-4.77538769,4.67711345,0.17727892,0.00000000,0.02295567,0.63796165,0.06608565,2.71769973,3.23966727,1.11126948
-4.76938469,4.56227117,0.17573132,0.00000000,0.02284599,0.61796740,0.06316976,2.65191303,3.18785161,1.08070553
-4.76338169,4.44808751,0.17438356,0.00000000,0.02272278,0.59844305,0.06022466,2.58604247,3.13286233,1.05165266
-4.75737869,4.33582450,0.17322902,0.00000000,0.02258948,0.57966935,0.05728141,2.52081506,3.07531049,1.02443433
-4.75137569,4.22673165,0.17225841,0.00000000,0.02245042,0.56190917,0.05436990,2.45696763,3.01588930,0.99935084
-4.74537269,4.12201873,0.17145981,0.00000000,0.02231063,0.54540154,0.05151835,2.39523146,2.95535359,0.97667392
-4.73936968,4.02282958,0.17081882,0.00000000,0.02217563,0.53035635,0.04875283,2.33631727,2.89449721,0.95664212
-4.73336668,3.93021853,0.17031882,0.00000000,0.02205126,0.51694993,0.04609687,2.28090110,2.83412955,0.93945712
-4.72736368,3.84513072,0.16994142,0.00000000,0.02194345,0.50532172,0.04357116,2.22961221,2.77505284,0.92528134
-4.72136068,3.76838740,0.16966693,0.00000000,0.02185796,0.49557222,0.04119336,2.18302338,2.71804117,0.91423688
-4.71535768,3.70067683,0.16947516,0.00000000,0.02180020,0.48776213,0.03897799,2.14164435,2.66382239,0.90640609
-4.70935468,3.64255116,0.16934624,0.00000000,0.02177502,0.48191299,0.03693645,2.10591824,2.61306362,0.90183355
-4.70335168,3.59442906,0.16926158,0.00000000,0.02178656,0.47800893,0.03507716,2.07622122,2.56636072,0.90052934
-4.69734867,3.55660334,0.16920494,0.00000000,0.02183811,0.47599966,0.03340569,2.05286476,2.52423189,0.90247353
-4.69134567,3.52925269,0.16916345,0.00000000,0.02193203,0.47580437,0.03192508,2.03610019,2.48711505,0.90762138
-4.68534267,3.51245616,0.16912854,0.00000000,0.02206966,0.47731640,0.03063611,2.02612456,2.45536858,0.91590886
-4.67933967,3.50620872,0.16909680,0.00000000,0.02225133,0.48040830,0.02953762,2.02308694,2.42927453,0.92725814
-4.67333667,3.51043641,0.16907055,0.00000000,0.02247633,0.48493708,0.02862684,2.02709435,2.40904337,0.94158245
-4.66733367,3.52500927,0.16905819,0.00000000,0.02274298,0.49074935,0.02789968,2.03821614,2.39481933,0.95879000
-4.66133067,3.54975092,0.16907417,0.00000000,0.02304866,0.49768609,0.02735100,2.05648616,2.38668517,0.97878641
-4.65532766,3.58444331,0.16913861,0.00000000,0.02338989,0.50558679,0.02697483,2.08190201,2.38466559,1.00147554
-4.64932466,3.62882619,0.16927653,0.00000000,0.02376237,0.51429285,0.02676448,2.11442095,2.38872851,1.02675839
-4.64332166,3.68259087,0.16951674,0.00000000,0.02416109,0.52365011,0.02671266,2.15395232,2.39878366,1.05453018
