energy_ev,total_up,B_p_up,B_d_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-6.00000000,2.67473877,0.22210603,0.00000000,0.86500871,0.89982354,0.04769027,1.01172328
-5.99399700,2.66533868,0.22334454,0.00000000,0.85625578,0.90004683,0.04759914,1.00263695
-5.98799400,2.65210420,0.22434796,0.00000000,0.84697643,0.89912366,0.04735392,0.99236290
-5.98199100,2.63512458,0.22508537,0.00000000,0.83732650,0.89699602,0.04696400,0.98104921
-5.97598799,2.61457881,0.22553972,0.00000000,0.82746850,0.89364266,0.04644181,0.96885989
-5.96998499,2.59073731,0.22570932,0.00000000,0.81756791,0.88908283,0.04580279,0.95597145
-5.96398199,2.56395867,0.22560858,0.00000000,0.80778890,0.88337779,0.04506528,0.94256855
-5.95797899,2.53468134,0.22526789,0.00000000,0.79828942,0.87662976,0.04425031,0.92883878
-5.95197599,2.50341030,0.22473257,0.00000000,0.78921567,0.86897860,0.04338120,0.91496671
-5.94597299,2.47069951,0.22406103,0.00000000,0.78069647,0.86059608,0.04248321,0.90112745
-5.93996998,2.43713066,0.22332216,0.00000000,0.77283743,0.85167842,0.04158297,0.88748012
-5.93396698,2.40328979,0.22259210,0.00000000,0.76571556,0.84243713,0.04070792,0.87416153
-5.92796398,2.36974288,0.22195062,0.00000000,0.75937447,0.83308916,0.03988563,0.86128050
-5.92196098,2.33701198,0.22147721,0.00000000,0.75382072,0.82384659,0.03914316,0.84891329
-5.91595798,2.30555340,0.22124722,0.00000000,0.74902148,0.81490673,0.03850634,0.83710037
-5.90995498,2.27573935,0.22132819,0.00000000,0.74490388,0.80644310,0.03799913,0.82584496
-5.90395198,2.24784403,0.22177660,0.00000000,0.74135634,0.79859793,0.03764300,0.81511343
-5.89794897,2.22203534,0.22263520,0.00000000,0.73823185,0.79147650,0.03745635,0.80483772
-5.89194597,2.19837240,0.22393109,0.00000000,0.73535319,0.78514377,0.03745410,0.79491960
-5.88594297,2.17680931,0.22567467,0.00000000,0.73252019,0.77962335,0.03764733,0.78523680
-5.87993997,2.15720474,0.22785945,0.00000000,0.72951838,0.77489885,0.03804299,0.77565048
-5.87393697,2.13933674,0.23046280,0.00000000,0.72612907,0.77091753,0.03864385,0.76601375
-5.86793397,2.12292192,0.23344750,0.00000000,0.72214016,0.76759592,0.03944845,0.75618080
-5.86193097,2.10763780,0.23676413,0.00000000,0.71735719,0.76482709,0.04045125,0.74601606
-5.85592796,2.09314684,0.24035402,0.00000000,0.71161423,0.76248909,0.04164282,0.73540284
-5.84992496,2.07912109,0.24415271,0.00000000,0.70478392,0.76045405,0.04301017,0.72425109
-5.84392196,2.06526565,0.24809368,0.00000000,0.69678619,0.75859745,0.04453710,0.71250371
-5.83791896,2.05134005,0.25211220,0.00000000,0.68759534,0.75680701,0.04620466,0.70014114
-5.83191596,2.03717629,0.25614904,0.00000000,0.67724497,0.75499081,0.04799159,0.68718408
-5.82591296,2.02269262,0.26015393,0.00000000,0.66583057,0.75308424,0.04987483,0.67369408
-5.81990995,2.00790276,0.26408855,0.00000000,0.65350973,0.75105537,0.05182993,0.65977214
-5.81390695,1.99291999,0.26792900,0.00000000,0.64049986,0.74890873,0.05383161,0.64555546
-5.80790395,1.97795638,0.27166750,0.00000000,0.62707353,0.74668729,0.05585413,0.63121253
-5.80190095,1.96331726,0.27531343,0.00000000,0.61355175,0.74447260,0.05787170,0.61693685
-5.79589795,1.94939147,0.27889352,0.00000000,0.60029527,0.74238333,0.05985887,0.60293981
-5.78989495,1.93663818,0.28245137,0.00000000,0.58769450,0.74057218,0.06179084,0.58944292
-5.78389195,1.92557085,0.28604619,0.00000000,0.57615828,0.73922157,0.06364373,0.57666989
-5.77788894,1.91673942,0.28975089,0.00000000,0.56610192,0.73853825,0.06539485,0.56483903
-5.77188594,1.91071142,0.29364973,0.00000000,0.55793504,0.73874717,0.06702290,0.55415607
-5.76588294,1.90805285,0.29783542,0.00000000,0.55204952,0.74008489,0.06850819,0.54480783
-5.75987994,1.90930964,0.30240604,0.00000000,0.54880798,0.74279277,0.06983277,0.53695691
-5.75387694,1.91499028,0.30746175,0.00000000,0.54853312,0.74711025,0.07098060,0.53073752
-5.74787394,1.92555007,0.31310147,0.00000000,0.55149823,0.75326828,0.07193773,0.52625236
-5.74187094,1.94137749,0.31941968,0.00000000,0.55791908,0.76148332,0.07269238,0.52357088
-5.73586793,1.96278285,0.32650335,0.00000000,0.56794750,0.77195173,0.07323510,0.52272844
-5.72986493,1.98998934,0.33442920,0.00000000,0.58166664,0.78484482,0.07355885,0.52372659
-5.72386193,2.02312663,0.34326130,0.00000000,0.59908820,0.80030450,0.07365911,0.52653427
-5.71785893,2.06222677,0.35304892,0.00000000,0.62015156,0.81843964,0.07353397,0.53108966
-5.71185593,2.10722251,0.36382498,0.00000000,0.64472482,0.83932288,0.07318411,0.53730270
-5.70585293,2.15794759,0.37560470,0.00000000,0.67260780,0.86298819,0.07261283,0.54505815
-5.69984992,2.21413915,0.38838473,0.00000000,0.70353687,0.88942882,0.07182603,0.55421892
-5.69384692,2.27544170,0.40214267,0.00000000,0.73719134,0.91859581,0.07083208,0.56462971
-5.68784392,2.34141272,0.41683682,0.00000000,0.77320142,0.95039694,0.06964171,0.57612080
-5.68184092,2.41152951,0.43240637,0.00000000,0.81115738,0.98469619,0.06826780,0.58851188
-5.67583792,2.48519723,0.44877174,0.00000000,0.85061951,1.02131365,0.06672515,0.60161597
-5.66983492,2.56175777,0.46583527,0.00000000,0.89112885,1.06002596,0.06503023,0.61524307
-5.66383192,2.64049945,0.48348213,0.00000000,0.93221792,1.10056732,0.06320079,0.62920383
-5.65782891,2.72066723,0.50158147,0.00000000,0.97342141,1.14263121,0.06125561,0.64331286
-5.65182591,2.80147332,0.51998783,0.00000000,1.01428626,1.18587272,0.05921406,0.65739171
-5.64582291,2.88210810,0.53854279,0.00000000,1.05438079,1.22991179,0.05709579,0.67127146
-5.63981991,2.96175100,0.55707690,0.00000000,1.09330264,1.27433720,0.05492039,0.68479487
-5.63381691,3.03958146,0.57541192,0.00000000,1.13068517,1.31871153,0.05270700,0.69781786
-5.62781391,3.11478961,0.59336330,0.00000000,1.16620221,1.36257694,0.05047406,0.71021053
-5.62181091,3.18658672,0.61074297,0.00000000,1.19957103,1.40546192,0.04823904,0.72185753
-5.61580790,3.25421528,0.62736242,0.00000000,1.23055358,1.44688874,0.04601819,0.73265783
-5.60980490,3.31695857,0.64303599,0.00000000,1.25895602,1.48638168,0.04382639,0.74252404
-5.60380190,3.37414984,0.65758437,0.00000000,1.28462694,1.52347574,0.04167705,0.75138122
-5.59779890,3.42518092,0.67083823,0.00000000,1.30745431,1.55772576,0.03958198,0.75916548
-5.59179590,3.46951035,0.68264187,0.00000000,1.32736174,1.58871561,0.03755140,0.76582239
-5.58579290,3.50667095,0.69285680,0.00000000,1.34430426,1.61606731,0.03559391,0.77130541
-5.57978989,3.53627683,0.70136518,0.00000000,1.35826411,1.63944973,0.03371658,0.77557461
-5.57378689,3.55802985,0.70807288,0.00000000,1.36924692,1.65858658,0.03192497,0.77859570
-5.56778389,3.57172541,0.71291219,0.00000000,1.37727856,1.67326351,0.03022323,0.78033961
-5.56178089,3.57725746,0.71584391,0.00000000,1.38240287,1.68333401,0.02861421,0.78078271
-5.55577789,3.57462265,0.71685884,0.00000000,1.38468047,1.68872379,0.02709955,0.77990772
-5.54977489,3.56392330,0.71597850,0.00000000,1.38418873,1.68943358,0.02567982,0.77770526
-5.54377189,3.54536910,0.71325499,0.00000000,1.38102262,1.68554015,0.02435455,0.77417601
-5.53776888,3.51927720,0.70877008,0.00000000,1.37529650,1.67719542,0.02312243,0.76933337
-5.53176588,3.48607040,0.70263337,0.00000000,1.36714630,1.66462360,0.02198132,0.76320633
-5.52576288,3.44627321,0.69497968,0.00000000,1.35673195,1.64811653,0.02092839,0.75584240
-5.51975988,3.40050561,0.68596561,0.00000000,1.34423948,1.62802707,0.01996016,0.74731029
-5.51375688,3.34947423,0.67576554,0.00000000,1.32988251,1.60476098,0.01907262,0.73770208
-5.50775388,3.29396107,0.66456699,0.00000000,1.31390261,1.57876728,0.01826124,0.72713464
-5.50175088,3.23480963,0.65256565,0.00000000,1.29656832,1.55052751,0.01752112,0.71575005
-5.49574787,3.17290894,0.63996029,0.00000000,1.27817257,1.52054416,0.01684699,0.70371484
-5.48974487,3.10917550,0.62694751,0.00000000,1.25902837,1.48932876,0.01623333,0.69121811
-5.48374187,3.04453403,0.61371682,0.00000000,1.23946283,1.45738985,0.01567444,0.67846829
-5.47773887,2.97989736,0.60044600,0.00000000,1.21980966,1.42522150,0.01516453,0.66568880
-5.47173587,2.91614645,0.58729708,0.00000000,1.20040053,1.39329260,0.01469780,0.65311281
-5.46573287,2.85411123,0.57441304,0.00000000,1.18155562,1.36203745,0.01426857,0.64097712
-5.45972986,2.79455328,0.56191526,0.00000000,1.16357394,1.33184794,0.01387133,0.62951582
-5.45372686,2.73815101,0.54990207,0.00000000,1.14672399,1.30306771,0.01350089,0.61895374
-5.44772386,2.68548825,0.53844814,0.00000000,1.13123534,1.27598837,0.01315246,0.60950027
-5.44172086,2.63704682,0.52760502,0.00000000,1.11729171,1.25084809,0.01282174,0.60134385
-5.43571786,2.59320343,0.51740251,0.00000000,1.10502601,1.22783242,0.01250499,0.59464737
-5.42971486,2.55423126,0.50785110,0.00000000,1.09451778,1.20707738,0.01219912,0.58954485
-5.42371186,2.52030606,0.49894506,0.00000000,1.08579320,1.18867453,0.01190173,0.58613948
-5.41770885,2.49151645,0.49066626,0.00000000,1.07882786,1.17267779,0.01161113,0.58450309
-5.41170585,2.46787787,0.48298835,0.00000000,1.07355205,1.15911157,0.01132637,0.58467711
-5.40570285,2.44934945,0.47588132,0.00000000,1.06985849,1.14797976,0.01104720,0.58667475
-5.39969985,2.43585261,0.46931598,0.00000000,1.06761197,1.13927508,0.01077404,0.59048436
-5.39369685,2.42729045,0.46326836,0.00000000,1.06666037,1.13298820,0.01050796,0.59607354
-5.38769385,2.42356672,0.45772365,0.00000000,1.06684653,1.12911622,0.01025052,0.60339369
-5.38169085,2.42460308,0.45267966,0.00000000,1.06802012,1.12766981,0.01000377,0.61238478
-5.37568784,2.43035372,0.44814946,0.00000000,1.07004893,1.12867882,0.00977007,0.62297971
-5.36968484,2.44081633,0.44416327,0.00000000,1.07282892,1.13219593,0.00955205,0.63510824
-5.36368184,2.45603877,0.44076937,0.00000000,1.07629238,1.13829800,0.00935242,0.64869997
-5.35767884,2.47612096,0.43803401,0.00000000,1.08041374,1.14708530,0.00917392,0.66368634
-5.35167584,2.50121189,0.43604045,0.00000000,1.08521284,1.15867845,0.00901917,0.68000141
-5.34567284,2.53150197,0.43488697,0.00000000,1.09075522,1.17321324,0.00889063,0.69758155
-5.33966983,2.56721102,0.43468417,0.00000000,1.09714975,1.19083383,0.00879043,0.71636396
-5.33366683,2.60857280,0.43555148,0.00000000,1.10454352,1.21168443,0.00872040,0.73628438
-5.32766383,2.65581695,0.43761320,0.00000000,1.11311440,1.23590018,0.00868195,0.75727402
-5.32166083,2.70914930,0.44099408,0.00000000,1.12306171,1.26359756,0.00867604,0.77925619
-5.31565783,2.76873203,0.44581479,0.00000000,1.13459547,1.29486502,0.00870322,0.80214289
-5.30965483,2.83466449,0.45218730,0.00000000,1.14792489,1.32975421,0.00876353,0.82583163
-5.30365183,2.90696610,0.46021050,0.00000000,1.16324668,1.36827233,0.00885661,0.85020296
-5.29764882,2.98556214,0.46996605,0.00000000,1.18073370,1.41037614,0.00898162,0.87511877
-5.29164582,3.07027331,0.48151480,0.00000000,1.20052471,1.45596766,0.00913738,0.90042178
-5.28564282,3.16080961,0.49489372,0.00000000,1.22271545,1.50489209,0.00932229,0.92593617
-5.27963982,3.25676893,0.51011354,0.00000000,1.24735163,1.55693779,0.00953448,0.95146954
-5.27363682,3.35764025,0.52715711,0.00000000,1.27442405,1.61183852,0.00977178,0.97681603
-5.26763382,3.46281148,0.54597856,0.00000000,1.30386603,1.66927759,0.01003179,1.00176058
-5.26163082,3.57158130,0.56650326,0.00000000,1.33555319,1.72889397,0.01031192,1.02608400
-5.25562781,3.68317461,0.58862849,0.00000000,1.36930558,1.79028984,0.01060948,1.04956869
-5.24962481,3.79676054,0.61222490,0.00000000,1.40489196,1.85303938,0.01092163,1.07200459
-5.24362181,3.91147242,0.63713868,0.00000000,1.44203611,1.91669832,0.01124552,1.09319512
-5.23761881,4.02642865,0.66319435,0.00000000,1.48042469,1.98081397,0.01157828,1.11296263
-5.23161581,4.14075355,0.69019804,0.00000000,1.51971651,2.04493528,0.01191705,1.13115317
-5.22561281,4.25359751,0.71794141,0.00000000,1.55955268,2.10862255,0.01225904,1.14764028
-5.21960980,4.36415541,0.74620581,0.00000000,1.59956731,2.17145656,0.01260156,1.16232750
-5.21360680,4.47168298,0.77476685,0.00000000,1.63939837,2.23304687,0.01294203,1.17514949
-5.20760380,4.57551051,0.80339917,0.00000000,1.67869823,2.29303900,0.01327804,1.18607186
-5.20160080,4.67505354,0.83188134,0.00000000,1.71714364,2.35112048,0.01360737,1.19508942
-5.19559780,4.76982056,0.86000076,0.00000000,1.75444465,2.40702563,0.01392797,1.20222329
-5.18959480,4.85941754,0.88755848,0.00000000,1.79035236,2.46053907,0.01423804,1.20751685
-5.18359180,4.94354964,0.91437381,0.00000000,1.82466505,2.51149798,0.01453602,1.21103089
-5.17758879,5.02202018,0.94028861,0.00000000,1.85723262,2.55979313,0.01482060,1.21283821
-5.17158579,5.09472726,0.96517112,0.00000000,1.88795916,2.60536886,0.01509071,1.21301798
-5.16558279,5.16165845,0.98891919,0.00000000,1.91680361,2.64822187,0.01534558,1.21165038
-5.15957979,5.22288390,1.01146276,0.00000000,1.94377844,2.68839917,0.01558467,1.20881153
-5.15357679,5.27854822,1.03276560,0.00000000,1.96894650,2.72599502,0.01580773,1.20456935
-5.14757379,5.32886160,1.05282598,0.00000000,1.99241613,2.76114709,0.01601473,1.19898034
-5.14157079,5.37409031,1.07167642,0.00000000,2.01433477,2.79403175,0.01620591,1.19208755
-5.13556778,5.41454708,1.08938227,0.00000000,2.03488129,2.82485868,0.01638173,1.18391990
-5.12956478,5.45058132,1.10603924,0.00000000,2.05425747,2.85386476,0.01654285,1.17449273
-5.12356178,5.48256943,1.12176981,0.00000000,2.07267883,2.88130730,0.01669015,1.16380964
-5.11755878,5.51090539,1.13671863,0.00000000,2.09036536,2.90745670,0.01682466,1.15186539
-5.11155578,5.53599149,1.15104703,0.00000000,2.10753240,2.93258861,0.01694757,1.13864979
-5.10555278,5.55822946,1.16492674,0.00000000,2.12438213,2.95697578,0.01706021,1.12415208
-5.09954977,5.57801183,1.17853306,0.00000000,2.14109599,2.98087958,0.01716401,1.10836583
-5.09354677,5.59571364,1.19203771,0.00000000,2.15782822,3.00454160,0.01726046,1.09129377
-5.08754377,5.61168458,1.20560166,0.00000000,2.17470091,3.02817527,0.01735108,1.07295238
-5.08154077,5.62624148,1.21936803,0.00000000,2.19180056,3.05195803,0.01743741,1.05337597
-5.07553777,5.63966124,1.23345554,0.00000000,2.20917619,3.07602393,0.01752094,1.03261994
-5.06953477,5.65217444,1.24795268,0.00000000,2.22683910,3.10045722,0.01760303,1.01076306
-5.06353177,5.66395946,1.26291277,0.00000000,2.24476397,3.12528698,0.01768495,0.98790864
-5.05752876,5.67513745,1.27835017,0.00000000,2.26289124,3.15048303,0.01776772,0.96418448
-5.05152576,5.68576816,1.29423775,0.00000000,2.28113053,3.17595334,0.01785212,0.93974162
-5.04552276,5.69584688,1.31050579,0.00000000,2.29936468,3.20154306,0.01793862,0.91475200
-5.03951976,5.70530238,1.32704217,0.00000000,2.31745433,3.22703521,0.01802731,0.88940503
-5.03351676,5.71399638,1.34369412,0.00000000,2.33524256,3.25215323,0.01811786,0.86390332
-5.02751376,5.72172429,1.36027111,0.00000000,2.35255944,3.27656519,0.01820948,0.83845781
-5.02151076,5.72821767,1.37654920,0.00000000,2.36922638,3.29988988,0.01830090,0.81328238
-5.01550775,5.73314827,1.39227623,0.00000000,2.38505995,3.32170437,0.01839033,0.78858834
-5.00950475,5.73613402,1.40717819,0.00000000,2.39987531,3.34155324,0.01847550,0.76457899
-5.00350175,5.73674684,1.42096613,0.00000000,2.41348922,3.35895914,0.01855365,0.74144443
-4.99749875,5.73452246,1.43334375,0.00000000,2.42572269,3.37343451,0.01862161,0.71935690
-4.99149575,5.72897216,1.44401531,0.00000000,2.43640337,3.38449434,0.01867583,0.69846686
-4.98549275,5.71959651,1.45269370,0.00000000,2.44536808,3.39166964,0.01871251,0.67889982
-4.97948974,5.70590095,1.45910851,0.00000000,2.45246543,3.39452143,0.01872767,0.66075418
-4.97348674,5.68741289,1.46301395,0.00000000,2.45755885,3.39265492,0.01871732,0.64410015
-4.96748374,5.66370025,1.46419632,0.00000000,2.46053015,3.38573353,0.01867755,0.62897957
-4.96148074,5.63439093,1.46248102,0.00000000,2.46128376,3.37349260,0.01860473,0.61540689
-4.95547774,5.59919258,1.45773892,0.00000000,2.45975152,3.35575208,0.01849562,0.60337102
-4.94947474,5.55791227,1.44989177,0.00000000,2.45589811,3.33242814,0.01834754,0.59283810
-4.94347174,5.51047512,1.43891675,0.00000000,2.44972686,3.30354303,0.01815849,0.58375490
-4.93746873,5.45694123,1.42484980,0.00000000,2.44128568,3.26923296,0.01792730,0.57605292
-4.93146573,5.39751994,1.40778766,0.00000000,2.43067279,3.22975336,0.01765367,0.56965266
-4.92546273,5.33258060,1.38788859,0.00000000,2.41804182,3.18548130,0.01733830,0.56446827
-4.91945973,5.26265901,1.36537144,0.00000000,2.40360584,3.13691466,0.01698288,0.56041196
-4.91345673,5.18845877,1.34051324,0.00000000,2.38763992,3.08466767,0.01659011,0.55739836
-4.90745373,5.11084692,1.31364507,0.00000000,2.37048165,3.02946282,0.01616368,0.55534824
-4.90145073,5.03084342,1.28514629,0.00000000,2.35252948,2.97211889,0.01570816,0.55419186
-4.89544772,4.94960440,1.25543721,0.00000000,2.33423827,2.91353527,0.01522891,0.55387135
-4.88944472,4.86839903,1.22497027,0.00000000,2.31611227,2.85467279,0.01473197,0.55434242
-4.88344172,4.78858068,1.19421990,0.00000000,2.29869516,2.79653137,0.01422387,0.55557507
-4.87743872,4.71155275,1.16367134,0.00000000,2.28255752,2.74012520,0.01371146,0.55755343
-4.87143572,4.63873040,1.13380871,0.00000000,2.26828182,2.68645596,0.01320174,0.56027466
-4.86543272,4.57149920,1.10510259,0.00000000,2.25644556,2.63648506,0.01270164,0.56374708
-4.85942971,4.51117235,1.07799767,0.00000000,2.24760295,2.59110579,0.01221784,0.56798758
-4.85342671,4.45894787,1.05290071,0.00000000,2.24226594,2.55111635,0.01175661,0.57301845
-4.84742371,4.41586770,1.03016932,0.00000000,2.24088533,2.51719488,0.01132364,0.57886393
-4.84142071,4.38278021,1.01010191,0.00000000,2.24383277,2.48987734,0.01092391,0.58554643
-4.83541771,4.36030780,0.99292932,0.00000000,2.25138444,2.46953928,0.01056158,0.59308294
-4.82941471,4.34882115,0.97880819,0.00000000,2.26370729,2.45638233,0.01023990,0.60148147
-4.82341171,4.34842110,0.96781667,0.00000000,2.28084843,2.45042584,0.00996123,0.61073804
-4.81740870,4.35892926,0.95995238,0.00000000,2.30272820,2.45150428,0.00972693,0.62083405
-4.81140570,4.37988766,0.95513282,0.00000000,2.32913748,2.45927055,0.00953746,0.63173441
-4.80540270,4.41056765,0.95319824,0.00000000,2.35973935,2.47320500,0.00939242,0.64338629
-4.79939970,4.44998780,0.95391682,0.00000000,2.39407505,2.49263008,0.00929055,0.65571869
-4.79339670,4.49693987,0.95699202,0.00000000,2.43157422,2.51672981,0.00922988,0.66864267
-4.78739370,4.55002203,0.96207172,0.00000000,2.47156893,2.54457350,0.00920781,0.68205234
-4.78139070,4.60767777,0.96875895,0.00000000,2.51331090,2.57514275,0.00922119,0.69582636
-4.77538769,4.66823898,0.97662369,0.00000000,2.55599136,2.60736053,0.00926645,0.70983006
-4.76938469,4.72997144,0.98521527,0.00000000,2.59876249,2.64012140,0.00933967,0.72391779
-4.76338169,4.79112090,0.99407505,0.00000000,2.64075982,2.67232154,0.00943671,0.73793566
-4.75737869,4.84995801,1.00274883,0.00000000,2.68112450,2.70288759,0.00955326,0.75172429
-4.75137569,4.90482052,1.01079857,0.00000000,2.71902468,2.73080325,0.00968493,0.76512171
-4.74537269,4.95415123,1.01781307,0.00000000,2.75367513,2.75513275,0.00982734,0.77796608
-4.73936968,4.99653076,1.02341727,0.00000000,2.78435452,2.77504054,0.00997615,0.79009833
-4.73336668,5.03070406,1.02727998,0.00000000,2.81041974,2.78980668,0.01012711,0.80136466
-4.72736368,5.05560050,1.02911975,0.00000000,2.83131693,2.79883774,0.01027615,0.81161876
-4.72136068,5.07034707,1.02870901,0.00000000,2.84658907,2.80167310,0.01041937,0.82072390
-4.71535768,5.07427509,1.02587616,0.00000000,2.85588002,2.79798687,0.01055316,0.82855479
-4.70935468,5.06692084,1.02050605,0.00000000,2.85893523,2.78758575,0.01067419,0.83499931
-4.70335168,5.04802067,1.01253870,0.00000000,2.85559939,2.77040341,0.01077951,0.83996003
-4.69734867,5.01750159,1.00196655,0.00000000,2.84581135,2.74649188,0.01086658,0.84335564
-4.69134567,4.97546812,0.98883060,0.00000000,2.82959697,2.71601075,0.01093336,0.84512220
-4.68534267,4.92218659,0.97321541,0.00000000,2.80706023,2.67921482,0.01097836,0.84521429
-4.67933967,4.85806754,0.95524361,0.00000000,2.77837331,2.63644087,0.01100070,0.84360597
-4.67333667,4.78364746,0.93506981,0.00000000,2.74376621,2.58809426,0.01100018,0.84029152
-4.66733367,4.69957031,0.91287449,0.00000000,2.70351631,2.53463581,0.01097728,0.83528597
-4.66133067,4.60656975,0.88885792,0.00000000,2.65793845,2.47656949,0.01093326,0.82862533
-4.65532766,4.50545229,0.86323433,0.00000000,2.60737588,2.41443115,0.01087011,0.82036645
-4.64932466,4.39708197,0.83622664,0.00000000,2.55219243,2.34877862,0.01079055,0.81058653
-4.64332166,4.28236640,0.80806161,0.00000000,2.49276599,2.28018316,0.01069798,0.79938223
-4.63731866,4.16224456,0.77896582,0.00000000,2.42948353,2.20922228,0.01059646,0.78686830
-4.63131566,4.03767596,0.74916221,0.00000000,2.36273767,2.13647383,0.01049052,0.77317585
-4.62531266,3.90963112,0.71886739,0.00000000,2.29292462,2.06251110,0.01038511,0.75845015
-4.61930965,3.77908315,0.68828959,0.00000000,2.22044344,1.98789880,0.01028543,0.74284809
-4.61330665,3.64699997,0.65762723,0.00000000,2.14569630,1.91318952,0.01019674,0.72653541
-4.60730365,3.51433707,0.62706799,0.00000000,2.06908949,1.83892051,0.01012419,0.70968353
-4.60130065,3.38203034,0.59678825,0.00000000,1.99103492,1.76561044,0.01007263,0.69246639
-4.59529765,3.25098878,0.56695291,0.00000000,1.91195153,1.69375594,0.01004643,0.67505718
-4.58929465,3.12208690,0.53771532,0.00000000,1.83226659,1.62382777,0.01004927,0.65762509
-4.58329165,2.99615667,0.50921732,0.00000000,1.75241624,1.55626652,0.01008401,0.64033219
-4.57728864,2.87397906,0.48158921,0.00000000,1.67284522,1.49147780,0.01015253,0.62333063
-4.57128564,2.75627509,0.45494974,0.00000000,1.59400540,1.42982707,0.01025564,0.60676006
-4.56528264,2.64369685,0.42940584,0.00000000,1.51635312,1.37163414,0.01039298,0.59074547
-4.55927964,2.53681848,0.40505226,0.00000000,1.44034515,1.31716769,0.01056305,0.57539559
-4.55327664,2.43612776,0.38197100,0.00000000,1.36643341,1.26664010,0.01076317,0.56080168
-4.54727364,2.34201860,0.36023066,0.00000000,1.29505853,1.22020286,0.01098957,0.54703698
-4.54127064,2.25478509,0.33988570,0.00000000,1.22664257,1.17794310,0.01123752,0.53415677
-4.53526763,2.17461746,0.32097571,0.00000000,1.16158110,1.13988140,0.01150141,0.52219897
-4.52926463,2.10160059,0.30352477,0.00000000,1.10023517,1.10597155,0.01177500,0.51118544
-4.52326163,2.03571549,0.28754105,0.00000000,1.04292347,1.07610222,0.01205161,0.50112375
-4.51725863,1.97684402,0.27301663,0.00000000,0.98991510,1.05010106,0.01232432,0.49200956
-4.51125563,1.92477701,0.25992778,0.00000000,0.94142353,1.02774116,0.01258629,0.48382941
-4.50525263,1.87922590,0.24823561,0.00000000,0.89760181,1.00874992,0.01283091,0.47656389
-4.49924962,1.83983764,0.23788728,0.00000000,0.85853966,0.99282016,0.01305212,0.47019102
-4.49324662,1.80621234,0.22881765,0.00000000,0.82426233,0.97962316,0.01324463,0.46468973
-4.48724362,1.77792331,0.22095143,0.00000000,0.79473150,0.96882319,0.01340407,0.46004329
-4.48124062,1.75453843,0.21420575,0.00000000,0.76984814,0.96009296,0.01352723,0.45624253
-4.47523762,1.73564207,0.20849302,0.00000000,0.74945719,0.95312929,0.01361216,0.45328866
-4.46923462,1.72085646,0.20372406,0.00000000,0.73335372,0.94766825,0.01365828,0.45119554
-4.46323162,1.70986136,0.19981126,0.00000000,0.72129050,0.94349898,0.01366643,0.44999123
-4.45722861,1.70241102,0.19667165,0.00000000,0.71298626,0.94047552,0.01363886,0.44971876
-4.45122561,1.69834728,0.19422975,0.00000000,0.70813445,0.93852576,0.01357922,0.45043590
-4.44522261,1.69760809,0.19242003,0.00000000,0.70641203,0.93765704,0.01349241,0.45221398
-4.43921961,1.70023059,0.19118881,0.00000000,0.70748774,0.93795788,0.01338450,0.45513565
-4.43321661,1.70634853,0.19049554,0.00000000,0.71102970,0.93959556,0.01326252,0.45929171
-4.42721361,1.71618369,0.19031339,0.00000000,0.71671188,0.94280947,0.01313426,0.46477688
