energy_ev,total_up,As_p_up,As_d_up,S_s_up,S_p_up,W_p_up,W_d_up
-5.80790395,2.83120514,0.14505028,0.00000000,0.02761709,1.99402841,1.53574425,1.10226105
-5.80190095,2.85462301,0.14673772,0.00000000,0.02811295,2.00850186,1.54876610,1.11052786
-5.79589795,2.87567438,0.14839083,0.00000000,0.02851232,2.02158744,1.56064142,1.11841957
-5.78989495,2.89397901,0.14995322,0.00000000,0.02881169,2.03308371,1.57116273,1.12579080
-5.78389195,2.90917721,0.15137127,0.00000000,0.02901052,2.04278645,1.58012514,1.13248628
-5.77788894,2.92093523,0.15259544,0.00000000,0.02911123,2.05049117,1.58732933,1.13834435
-5.77188594,2.92894981,0.15358127,0.00000000,0.02911902,2.05599570,1.59258433,1.14320035
-5.76588294,2.93295180,0.15429035,0.00000000,0.02904154,2.05910297,1.59571041,1.14689013
-5.75987994,2.93270951,0.15469098,0.00000000,0.02888859,2.05962420,1.59654225,1.14925355
-5.75387694,2.92803188,0.15475868,0.00000000,0.02867159,2.05738279,1.59493250,1.15013819
-5.74787394,2.91877190,0.15447652,0.00000000,0.02840312,2.05221900,1.59075578,1.14940308
-5.74187094,2.90483054,0.15383535,0.00000000,0.02809638,2.04399539,1.58391338,1.14692280
-5.73586793,2.88616125,0.15283379,0.00000000,0.02776467,2.03260320,1.57433841,1.14259153
-5.72986493,2.86277502,0.15147816,0.00000000,0.02742085,2.01796926,1.56200136,1.13632735
-5.72386193,2.83474589,0.14978238,0.00000000,0.02707689,2.00006332,1.54691577,1.12807643
-5.71785893,2.80221648,0.14776763,0.00000000,0.02674345,1.97890536,1.52914380,1.11781706
-5.71185593,2.76540324,0.14546205,0.00000000,0.02642955,1.95457249,1.50880116,1.10556322
-5.70585293,2.72460076,0.14290030,0.00000000,0.02614232,1.92720475,1.48606108,1.09136766
-5.69984992,2.68018466,0.14012305,0.00000000,0.02588685,1.89700955,1.46115684,1.07532398
-5.69384692,2.63261240,0.13717633,0.00000000,0.02566613,1.86426409,1.43438253,1.05756777
-5.68784392,2.58242165,0.13411084,0.00000000,0.02548107,1.82931539,1.40609154,1.03827635
-5.68184092,2.53022571,0.13098106,0.00000000,0.02533065,1.79257769,1.37669287,1.01766722
-5.67583792,2.47670577,0.12784432,0.00000000,0.02521211,1.75452702,1.34664476,0.99599498
-5.66983492,2.42260008,0.12475968,0.00000000,0.02512117,1.71569296,1.31644611,0.97354682
-5.66383192,2.36868997,0.12178674,0.00000000,0.02505240,1.67664774,1.28662554,0.95063657
-5.65782891,2.31578333,0.11898438,0.00000000,0.02499951,1.63799305,1.25772863,0.92759762
-5.65182591,2.26469588,0.11640940,0.00000000,0.02495575,1.60034500,1.23030380,0.90477479
-5.64582291,2.21623096,0.11411516,0.00000000,0.02491420,1.56431784,1.20488723,0.88251558
-5.63981991,2.17115872,0.11215028,0.00000000,0.02486815,1.53050709,1.18198767,0.86116103
-5.63381691,2.13019548,0.11055732,0.00000000,0.02481137,1.49947272,1.16207166,0.84103669
-5.62781391,2.09398413,0.10937171,0.00000000,0.02473839,1.47172325,1.14554978,0.82244385
-5.62181091,2.06307641,0.10862071,0.00000000,0.02464468,1.44770124,1.13276464,0.80565162
-5.61580790,2.03791773,0.10832271,0.00000000,0.02452678,1.42777083,1.12398094,0.79088996
-5.60980490,2.01883524,0.10848669,0.00000000,0.02438246,1.41220783,1.11937811,0.77834400
-5.60380190,2.00602944,0.10911201,0.00000000,0.02421064,1.40119254,1.11904575,0.76814981
-5.59779890,1.99956954,0.11018842,0.00000000,0.02401146,1.39480566,1.12298185,0.76039171
-5.59179590,1.99939283,0.11169640,0.00000000,0.02378614,1.39302719,1.13109393,0.75510116
-5.58579290,2.00530758,0.11360776,0.00000000,0.02353690,1.39573827,1.14320266,0.75225712
-5.57978989,2.01699951,0.11588642,0.00000000,0.02326678,1.40272570,1.15904798,0.75178791
-5.57378689,2.03404113,0.11848947,0.00000000,0.02297949,1.41368876,1.17829696,0.75357423
-5.56778389,2.05590345,0.12136831,0.00000000,0.02267924,1.42824804,1.20055323,0.75745320
-5.56178089,2.08196961,0.12446988,0.00000000,0.02237050,1.44595568,1.22536740,0.76322330
-5.55577789,2.11154963,0.12773799,0.00000000,0.02205784,1.46630655,1.25224784,0.77064970
-5.54977489,2.14389571,0.13111456,0.00000000,0.02174578,1.48875014,1.28067171,0.77947010
-5.54377189,2.17821765,0.13454082,0.00000000,0.02143856,1.51270238,1.31009555,0.78940053
-5.53776888,2.21369784,0.13795842,0.00000000,0.02114005,1.53755741,1.33996527,0.80014121
-5.53176588,2.24950551,0.14131037,0.00000000,0.02085359,1.56269880,1.36972539,0.81138212
-5.52576288,2.28481000,0.14454184,0.00000000,0.02058187,1.58751012,1.39882728,0.82280839
-5.51975988,2.31879304,0.14760079,0.00000000,0.02032690,1.61138478,1.42673659,0.83410524
-5.51375688,2.35065986,0.15043844,0.00000000,0.02008988,1.63373507,1.45293965,0.84496266
-5.50775388,2.37964942,0.15300960,0.00000000,0.01987121,1.65400047,1.47694930,0.85507971
-5.50175088,2.40504374,0.15527291,0.00000000,0.01967044,1.67165521,1.49831000,0.86416855
-5.49574787,2.42617655,0.15719096,0.00000000,0.01948628,1.68621534,1.51660257,0.87195826
-5.48974487,2.44244148,0.15873037,0.00000000,0.01931664,1.69724515,1.53144862,0.87819835
-5.48374187,2.45329980,0.15986191,0.00000000,0.01915865,1.70436317,1.54251483,0.88266225
-5.47773887,2.45828792,0.16056060,0.00000000,0.01900876,1.70724772,1.54951710,0.88515059
-5.47173587,2.45702445,0.16080585,0.00000000,0.01886283,1.70564192,1.55222454,0.88549427
-5.46573287,2.44921699,0.16058173,0.00000000,0.01871622,1.69935813,1.55046329,0.88355743
-5.45972986,2.43466822,0.15987726,0.00000000,0.01856398,1.68828162,1.54411996,0.87924011
-5.45372686,2.41328132,0.15868684,0.00000000,0.01840098,1.67237340,1.53314459,0.87248055
-5.44772386,2.38506416,0.15701070,0.00000000,0.01822208,1.65167190,1.51755274,0.86325701
-5.44172086,2.35013223,0.15485542,0.00000000,0.01802233,1.62629344,1.49742677,0.85158913
-5.43571786,2.30870980,0.15223449,0.00000000,0.01779721,1.59643118,1.47291572,0.83753844
-5.42971486,2.26112921,0.14916882,0.00000000,0.01754274,1.56235251,1.44423400,0.82120824
-5.42371186,2.20782795,0.14568720,0.00000000,0.01725578,1.52439485,1.41165843,0.80274258
-5.41770885,2.14934348,0.14182671,0.00000000,0.01693413,1.48295971,1.37552385,0.78232431
-5.41170585,2.08630581,0.13763292,0.00000000,0.01657672,1.43850529,1.33621712,0.76017226
-5.40570285,2.01942777,0.13315997,0.00000000,0.01618375,1.39153759,1.29416982,0.73653761
-5.39969985,1.94949337,0.12847047,0.00000000,0.01575680,1.34260037,1.24984971,0.71169936
-5.39369685,1.87734430,0.12363506,0.00000000,0.01529883,1.29226429,1.20375126,0.68595916
-5.38769385,1.80386511,0.11873189,0.00000000,0.01481427,1.24111544,1.15638564,0.65963563
-5.38169085,1.72996734,0.11384573,0.00000000,0.01430891,1.18974376,1.10827046,0.63305819
-5.37568784,1.65657317,0.10906688,0.00000000,0.01378986,1.13873159,1.05991967,0.60656076
-5.36968484,1.58459893,0.10448986,0.00000000,0.01326542,1.08864282,1.01183397,0.58047533
-5.36368184,1.51493902,0.10021186,0.00000000,0.01274487,1.04001293,0.96449208,0.55512578
-5.35767884,1.44845047,0.09633105,0.00000000,0.01223827,0.99334003,0.91834315,0.53082184
-5.35167584,1.38593872,0.09294472,0.00000000,0.01175625,0.94907737,0.87380050,0.50785365
-5.34567284,1.32814469,0.09014731,0.00000000,0.01130966,0.90762718,0.83123686,0.48648673
-5.33966983,1.27573346,0.08802850,0.00000000,0.01090933,0.86933609,0.79098115,0.46695774
-5.33366683,1.22928473,0.08667112,0.00000000,0.01056577,0.83449199,0.75331685,0.44947084
-5.32766383,1.18928509,0.08614933,0.00000000,0.01028885,0.80332232,0.71848176,0.43419488
-5.32166083,1.15612213,0.08652682,0.00000000,0.01008752,0.77599374,0.68666910,0.42126136
-5.31565783,1.13008046,0.08785524,0.00000000,0.00996955,0.75261280,0.65802967,0.41076314
-5.30965483,1.11133951,0.09017287,0.00000000,0.00994128,0.73322775,0.63267494,0.40275390
-5.30365183,1.09997313,0.09350365,0.00000000,0.01000742,0.71783108,0.61068072,0.39724838
-5.29764882,1.09595088,0.09785654,0.00000000,0.01017087,0.70636264,0.59209111,0.39422316
-5.29164582,1.09914090,0.10322532,0.00000000,0.01043261,0.69871331,0.57692271,0.39361822
-5.28564282,1.10931443,0.10958886,0.00000000,0.01079164,0.69472895,0.56516852,0.39533900
-5.27963982,1.12615164,0.11691183,0.00000000,0.01124493,0.69421455,0.55680165,0.39925893
-5.27363682,1.14924901,0.12514584,0.00000000,0.01178745,0.69693857,0.55177845,0.40522258
-5.26763382,1.17812785,0.13423118,0.00000000,0.01241227,0.70263725,0.55004107,0.41304907
-5.26163082,1.21224403,0.14409879,0.00000000,0.01311065,0.71101903,0.55151930,0.42253595
-5.25562781,1.25099872,0.15467268,0.00000000,0.01387223,0.72176897,0.55613174,0.43346331
-5.24962481,1.29374992,0.16587262,0.00000000,0.01468525,0.73455319,0.56378622,0.44559816
-5.24362181,1.33982465,0.17761690,0.00000000,0.01553678,0.74902327,0.57437958,0.45869893
-5.23761881,1.38853145,0.18982524,0.00000000,0.01641297,0.76482077,0.58779689,0.47252007
-5.23161581,1.43917293,0.20242146,0.00000000,0.01729938,0.78158172,0.60391019,0.48681665
-5.22561281,1.49105818,0.21533607,0.00000000,0.01818127,0.79894110,0.62257695,0.50134876
-5.21960980,1.54351448,0.22850831,0.00000000,0.01904393,0.81653741,0.64363829,0.51588577
-5.21360680,1.59589821,0.24188781,0.00000000,0.01987296,0.83401713,0.66691729,0.53021020
-5.20760380,1.64760446,0.25543556,0.00000000,0.02065460,0.85103914,0.69221729,0.54412122
-5.20160080,1.69807518,0.26912420,0.00000000,0.02137599,0.86727898,0.71932061,0.55743756
-5.19559780,1.74680551,0.28293752,0.00000000,0.02202545,0.88243293,0.74798757,0.56999980
-5.18959480,1.79334816,0.29686918,0.00000000,0.02259268,0.89622175,0.77795612,0.58167199
-5.18359180,1.83731571,0.31092069,0.00000000,0.02306897,0.90839406,0.80894205,0.59234250
-5.17758879,1.87838075,0.32509868,0.00000000,0.02344732,0.91872922,0.84063982,0.60192408
-5.17158579,1.91627395,0.33941153,0.00000000,0.02372256,0.92703964,0.87272418,0.61035319
-5.16558279,1.95078021,0.35386563,0.00000000,0.02389140,0.93317242,0.90485243,0.61758851
-5.15957979,1.98173303,0.36846132,0.00000000,0.02395238,0.93701034,0.93666736,0.62360883
-5.15357679,2.00900755,0.38318878,0.00000000,0.02390589,0.93847199,0.96780084,0.62841033
-5.14757379,2.03251255,0.39802408,0.00000000,0.02375407,0.93751123,0.99787795,0.63200337
-5.14157079,2.05218190,0.41292559,0.00000000,0.02350063,0.93411585,1.02652160,0.63440902
-5.13556778,2.06796593,0.42783105,0.00000000,0.02315075,0.92830552,1.05335750,0.63565541
-5.12956478,2.07982333,0.44265539,0.00000000,0.02271083,0.92012919,1.07801946,0.63577413
-5.12356178,2.08771383,0.45728957,0.00000000,0.02218832,0.90966192,1.10015484,0.63479687
-5.11755878,2.09159252,0.47160058,0.00000000,0.02159148,0.89700142,1.11943014,0.63275246
-5.11155578,2.09140579,0.48543257,0.00000000,0.02092915,0.88226440,1.13553654,0.62966448
-5.10555278,2.08708955,0.49860934,0.00000000,0.02021053,0.86558286,1.14819537,0.62554959
-5.09954977,2.07856969,0.51093796,0.00000000,0.01944496,0.84710059,1.15716343,0.62041669
-5.09354677,2.06576507,0.52221355,0.00000000,0.01864173,0.82696995,1.16223801,0.61426692
-5.08754377,2.04859272,0.53222511,0.00000000,0.01780990,0.80534916,1.16326158,0.60709457
-5.08154077,2.02697525,0.54076205,0.00000000,0.01695819,0.78240001,1.16012593,0.59888887
-5.07553777,2.00085001,0.54762128,0.00000000,0.01609480,0.75828630,1.15277584,0.58963647
-5.06953477,1.97017946,0.55261457,0.00000000,0.01522738,0.73317283,1.14121197,0.57932457
-5.06353177,1.93496224,0.55557574,0.00000000,0.01436295,0.70722493,1.12549290,0.56794445
-5.05752876,1.89524422,0.55636759,0.00000000,0.01350790,0.68060847,1.10573623,0.55549525
-5.05152576,1.85112873,0.55488795,0.00000000,0.01266794,0.65349029,1.08211859,0.54198768
-5.04552276,1.80278544,0.55107480,0.00000000,0.01184816,0.62603871,1.05487436,0.52744743
-5.03951976,1.75045704,0.54491011,0.00000000,0.01105304,0.59842415,1.02429318,0.51191816
-5.03351676,1.69446327,0.53642213,0.00000000,0.01028649,0.57081951,0.99071599,0.49546366
-5.02751376,1.63520177,0.52568616,0.00000000,0.00955192,0.54340034,0.95452980,0.47816915
-5.02151076,1.57314565,0.51282352,0.00000000,0.00885227,0.51634447,0.91616107,0.46014165
-5.01550775,1.50883747,0.49799897,0.00000000,0.00819007,0.48983117,0.87606786,0.44150909
-5.00950475,1.44287997,0.48141646,0.00000000,0.00756745,0.46403961,0.83473101,0.42241854
-5.00350175,1.37592365,0.46331356,0.00000000,0.00698624,0.43914688,0.79264442,0.40303325
-4.99749875,1.30865196,0.44395465,0.00000000,0.00644792,0.41532539,0.75030485,0.38352894
-4.99149575,1.24176447,0.42362331,0.00000000,0.00595370,0.39273983,0.70820143,0.36408924
-4.98549275,1.17595896,0.40261420,0.00000000,0.00550452,0.37154391,0.66680542,0.34490080
-4.97948974,1.11191325,0.38122465,0.00000000,0.00510103,0.35187697,0.62656038,0.32614801
-4.97348674,1.05026754,0.35974657,0.00000000,0.00474363,0.33386066,0.58787322,0.30800785
-4.96748374,0.99160808,0.33845882,0.00000000,0.00443246,0.31759593,0.55110637,0.29064494
-4.96148074,0.93645302,0.31762042,0.00000000,0.00416740,0.30316040,0.51657149,0.27420717
-4.95547774,0.88524092,0.29746483,0.00000000,0.00394809,0.29060642,0.48452469,0.25882199
-4.94947474,0.83832237,0.27819560,0.00000000,0.00377390,0.27995982,0.45516357,0.24459362
-4.94347174,0.79595512,0.25998332,0.00000000,0.00364399,0.27121938,0.42862610,0.23160125
-4.93746873,0.75830261,0.24296410,0.00000000,0.00355729,0.26435718,0.40499122,0.21989820
-4.93146573,0.72543596,0.22723947,0.00000000,0.00351253,0.25931967,0.38428110,0.20951219
-4.92546273,0.69733899,0.21287759,0.00000000,0.00350825,0.25602948,0.36646490,0.20044649
-4.91945973,0.67391595,0.19991564,0.00000000,0.00354280,0.25438779,0.35146368,0.19268196
-4.91345673,0.65500135,0.18836321,0.00000000,0.00361440,0.25427714,0.33915632,0.18617971
-4.90745373,0.64037132,0.17820636,0.00000000,0.00372113,0.25556456,0.32938596,0.18088431
-4.90145073,0.62975576,0.16941214,0.00000000,0.00386093,0.25810485,0.32196681,0.17672731
-4.89544772,0.62285076,0.16193336,0.00000000,0.00403161,0.26174386,0.31669099,0.17363083
-4.88944472,0.61933067,0.15571320,0.00000000,0.00423090,0.26632163,0.31333504,0.17151113
-4.88344172,0.61885924,0.15068958,0.00000000,0.00445640,0.27167531,0.31166607,0.17028188
-4.87743872,0.62109949,0.14679897,0.00000000,0.00470561,0.27764188,0.31144723,0.16985714
-4.87143572,0.62572210,0.14397957,0.00000000,0.00497592,0.28406045,0.31244244,0.17015382
-4.86543272,0.63241204,0.14217373,0.00000000,0.00526461,0.29077435,0.31442047,0.17109359
-4.85942971,0.64087343,0.14132952,0.00000000,0.00556888,0.29763287,0.31715813,0.17260430
-4.85342671,0.65083283,0.14140152,0.00000000,0.00588582,0.30449285,0.32044286,0.17462080
-4.84742371,0.66204093,0.14235076,0.00000000,0.00621245,0.31122005,0.32407471,0.17708529
-4.84142071,0.67427299,0.14414408,0.00000000,0.00654576,0.31769038,0.32786779,0.17994720
-4.83541771,0.68732823,0.14675281,0.00000000,0.00688267,0.32379115,0.33165135,0.18316271
-4.82941471,0.70102847,0.15015106,0.00000000,0.00722014,0.32942213,0.33527059,0.18669403
-4.82341171,0.71521619,0.15431370,0.00000000,0.00755514,0.33449671,0.33858726,0.19050840
-4.81740870,0.72975232,0.15921428,0.00000000,0.00788475,0.33894288,0.34148019,0.19457707
-4.81140570,0.74451388,0.16482286,0.00000000,0.00820616,0.34270411,0.34384564,0.19887418
-4.80540270,0.75939158,0.17110414,0.00000000,0.00851671,0.34574010,0.34559763,0.20337568
-4.79939970,0.77428754,0.17801568,0.00000000,0.00881394,0.34802714,0.34666818,0.20805825
-4.79339670,0.78911296,0.18550672,0.00000000,0.00909563,0.34955823,0.34700732,0.21289843
-4.78739370,0.80378605,0.19351717,0.00000000,0.00935977,0.35034267,0.34658298,0.21787168
-4.78139070,0.81822983,0.20197732,0.00000000,0.00960464,0.35040521,0.34538058,0.22295174
-4.77538769,0.83237012,0.21080780,0.00000000,0.00982874,0.34978465,0.34340229,0.22810991
-4.76938469,0.84613342,0.21992017,0.00000000,0.01003081,0.34853186,0.34066599,0.23331464
-4.76338169,0.85944491,0.22921782,0.00000000,0.01020984,0.34670744,0.33720377,0.23853106
-4.75737869,0.87222641,0.23859730,0.00000000,0.01036496,0.34437878,0.33306017,0.24372070
-4.75137569,0.88439451,0.24794986,0.00000000,0.01049551,0.34161701,0.32828999,0.24884138
-4.74537269,0.89585888,0.25716334,0.00000000,0.01060093,0.33849367,0.32295591,0.25384707
-4.73936968,0.90652086,0.26612404,0.00000000,0.01068075,0.33507745,0.31712588,0.25868807
-4.73336668,0.91627255,0.27471880,0.00000000,0.01073457,0.33143110,0.31087046,0.26331120
-4.72736368,0.92499638,0.28283693,0.00000000,0.01076205,0.32760868,0.30426015,0.26766023
-4.72136068,0.93256541,0.29037219,0.00000000,0.01076287,0.32365335,0.29736297,0.27167647
-4.71535768,0.93884434,0.29722456,0.00000000,0.01073675,0.31959577,0.29024222,0.27529952
-4.70935468,0.94369136,0.30330189,0.00000000,0.01068347,0.31545317,0.28295460,0.27846823
-4.70335168,0.94696072,0.30852130,0.00000000,0.01060285,0.31122933,0.27554886,0.28112180
-4.69734867,0.94850617,0.31281047,0.00000000,0.01049486,0.30691509,0.26806488,0.28320107
-4.69134567,0.94818500,0.31610858,0.00000000,0.01035958,0.30248981,0.26053326,0.28464983
-4.68534267,0.94586252,0.31836714,0.00000000,0.01019729,0.29792325,0.25297548,0.28541636
-4.67933967,0.94141704,0.31955060,0.00000000,0.01000849,0.29317809,0.24540455,0.28545486
-4.67333667,0.93474487,0.31963672,0.00000000,0.00979397,0.28821272,0.23782603,0.28472694
-4.66733367,0.92576522,0.31861684,0.00000000,0.00955481,0.28298423,0.23023951,0.28320302
-4.66133067,0.91442485,0.31649594,0.00000000,0.00929246,0.27745142,0.22264025,0.28086355
-4.65532766,0.90070214,0.31329261,0.00000000,0.00900871,0.27157769,0.21502109,0.27770016
-4.64932466,0.88461047,0.30903878,0.00000000,0.00870572,0.26533362,0.20737437,0.27371647
-4.64332166,0.86620065,0.30377951,0.00000000,0.00838601,0.25869914,0.19969379,0.26892871
-4.63731866,0.84556237,0.29757241,0.00000000,0.00805245,0.25166522,0.19197619,0.26336602
-4.63131566,0.82282459,0.29048716,0.00000000,0.00770820,0.24423503,0.18422311,0.25707043
-4.62531266,0.79815471,0.28260469,0.00000000,0.00735673,0.23642447,0.17644196,0.25009650
-4.61930965,0.77175668,0.27401634,0.00000000,0.00700170,0.22826219,0.16864703,0.24251068
-4.61330665,0.74386797,0.26482275,0.00000000,0.00664693,0.21978903,0.16085991,0.23439034
-4.60730365,0.71475553,0.25513263,0.00000000,0.00629637,0.21105700,0.15310971,0.22582242
-4.60130065,0.68471091,0.24506130,0.00000000,0.00595396,0.20212785,0.14543272,0.21690196
-4.59529765,0.65404456,0.23472905,0.00000000,0.00562364,0.19307127,0.13787181,0.20773024
-4.58929465,0.62307953,0.22425933,0.00000000,0.00530921,0.18396293,0.13047544,0.19841282
-4.58329165,0.59214477,0.21377669,0.00000000,0.00501431,0.17488230,0.12329638,0.18905739
-4.57728864,0.56156810,0.20340470,0.00000000,0.00474233,0.16591044,0.11639014,0.17977156
-4.57128564,0.53166926,0.19326364,0.00000000,0.00449637,0.15712777,0.10981333,0.17066051
-4.56528264,0.50275286,0.18346817,0.00000000,0.00427915,0.14861200,0.10362183,0.16182478
-4.55927964,0.47510187,0.17412504,0.00000000,0.00409297,0.14043610,0.09786898,0.15335804
-4.55327664,0.44897146,0.16533081,0.00000000,0.00393967,0.13266660,0.09260374,0.14534504
-4.54727364,0.42458356,0.15716975,0.00000000,0.00382057,0.12536202,0.08786915,0.13785974
-4.54127064,0.40212229,0.14971191,0.00000000,0.00373645,0.11857170,0.08370077,0.13096369
-4.53526763,0.38173039,0.14301159,0.00000000,0.00368752,0.11233484,0.08012555,0.12470478
-4.52926463,0.36350681,0.13710607,0.00000000,0.00367342,0.10668001,0.07716097,0.11911628
-4.52326163,0.34750558,0.13201488,0.00000000,0.00369319,0.10162490,0.07481453,0.11421636
-4.51725863,0.33373602,0.12773958,0.00000000,0.00374532,0.09717650,0.07308366,0.11000806
-4.51125563,0.32216445,0.12426406,0.00000000,0.00382777,0.09333166,0.07195612,0.10647968
-4.50525263,0.31271722,0.12155542,0.00000000,0.00393801,0.09007799,0.07141070,0.10360571
-4.49924962,0.30528520,0.11956554,0.00000000,0.00407312,0.08739505,0.07141850,0.10134826
-4.49324662,0.29972960,0.11823311,0.00000000,0.00422986,0.08525595,0.07194448,0.09965882
-4.48724362,0.29588889,0.11748628,0.00000000,0.00440477,0.08362909,0.07294943,0.09848060
-4.48124062,0.29358665,0.11724575,0.00000000,0.00459433,0.08248017,0.07439213,0.09775109
-4.47523762,0.29264020,0.11742818,0.00000000,0.00479507,0.08177426,0.07623181,0.09740489
-4.46923462,0.29286947,0.11795000,0.00000000,0.00500370,0.08147794,0.07843057,0.09737676
-4.46323162,0.29410604,0.11873114,0.00000000,0.00521731,0.08156134,0.08095588,0.09760465
-4.45722861,0.29620170,0.11969890,0.00000000,0.00543346,0.08200003,0.08378282,0.09803271
-4.45122561,0.29903634,0.12079156,0.00000000,0.00565035,0.08277665,0.08689622,0.09861404
-4.44522261,0.30252474,0.12196160,0.00000000,0.00586692,0.08388210,0.09029218,0.09931316
-4.43921961,0.30662182,0.12317854,0.00000000,0.00608292,0.08531638,0.09397934,0.10010802
-4.43321661,0.31132622,0.12443101,0.00000000,0.00629899,0.08708885,0.09797936,0.10099145
-4.42721361,0.31668181,0.12572817,0.00000000,0.00651668,0.08921792,0.10232690,0.10197206
-4.42121061,0.32277709,0.12710027,0.00000000,0.00673839,0.09173015,0.10706883,0.10307433
-4.41520760,0.32974235,0.12859832,0.00000000,0.00696733,0.09465884,0.11226283,0.10433816
-4.40920460,0.33774476,0.13029288,0.00000000,0.00720740,0.09804198,0.11797524,0.10581758
-4.40320160,0.34698140,0.13227203,0.00000000,0.00746304,0.10191984,0.12427845,0.10757891
-4.39719860,0.35767066,0.13463851,0.00000000,0.00773900,0.10633217,0.13124776,0.10969829
-4.39119560,0.37004224,0.13750626,0.00000000,0.00804016,0.11131520,0.13895794,0.11225876
-4.38519260,0.38432636,0.14099638,0.00000000,0.00837126,0.11689858,0.14747965,0.11534694
-4.37918959,0.40074250,0.14523281,0.00000000,0.00873664,0.12310242,0.15687588,0.11904963
-4.37318659,0.41948842,0.15033786,0.00000000,0.00913999,0.12993462,0.16719860,0.12345022
-4.36718359,0.44072986,0.15642778,0.00000000,0.00958410,0.13738863,0.17848591,0.12862538
-4.36118059,0.46459161,0.16360864,0.00000000,0.01007066,0.14544182,0.19075967,0.13464190
-4.35517759,0.49115021,0.17197259,0.00000000,0.01060005,0.15405457,0.20402393,0.14155409
-4.34917459,0.52042890,0.18159488,0.00000000,0.01117123,0.16317006,0.21826417,0.14940163
-4.34317159,0.55239498,0.19253150,0.00000000,0.01178166,0.17271508,0.23344743,0.15820816
-4.33716858,0.58695972,0.20481777,0.00000000,0.01242727,0.18260146,0.24952337,0.16798057
-4.33116558,0.62398092,0.21846776,0.00000000,0.01310255,0.19272848,0.26642607,0.17870895
-4.32516258,0.66326789,0.23347468,0.00000000,0.01380061,0.20298588,0.28407670,0.19036739
-4.31915958,0.70458866,0.24981205,0.00000000,0.01451341,0.21325740,0.30238662,0.20291532
-4.31315658,0.74767894,0.26743559,0.00000000,0.01523195,0.22342474,0.32126095,0.21629955
-4.30715358,0.79225237,0.28628577,0.00000000,0.01594661,0.23337172,0.34060221,0.23045660
