energy_ev,total_up,Bi_p_up,Bi_d_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up
-5.81990995,1.58510214,0.86925846,0.00933054,1.02298939,0.56345785,0.00177351,0.31189451
-5.81390695,1.58759389,0.87726277,0.00915304,1.01519917,0.56496488,0.00178646,0.31039016
-5.80790395,1.59419262,0.88691221,0.00899586,1.01082382,0.56781312,0.00179268,0.31061431
-5.80190095,1.60529374,0.89837338,0.00886227,1.01019166,0.57214091,0.00179244,0.31267151
-5.79589795,1.62114152,0.91174913,0.00875468,1.01350961,0.57803584,0.00178615,0.31661123
-5.78989495,1.64181480,0.92707002,0.00867461,1.02085469,0.58552950,0.00177430,0.32242540
-5.78389195,1.66721587,0.94428696,0.00862261,1.03216807,0.59459326,0.00175749,0.33004731
-5.77788894,1.69706318,0.96326536,0.00859826,1.04725249,0.60513537,0.00173634,0.33935191
-5.77188594,1.73088858,0.98378153,0.00860014,1.06577295,0.61699961,0.00171151,0.35015770
-5.76588294,1.76804001,1.00552161,0.00862589,1.08726132,0.62996590,0.00168362,0.36223017
-5.75987994,1.80768992,1.02808371,0.00867219,1.11112490,0.64375281,0.00165327,0.37528673
-5.75387694,1.84885022,1.05098347,0.00873493,1.13665916,0.65802255,0.00162100,0.38900326
-5.74787394,1.89039361,1.07366329,0.00880923,1.16306456,0.67238809,0.00158724,0.40302205
-5.74187094,1.93108136,1.09550535,0.00888961,1.18946733,0.68642269,0.00155235,0.41696106
-5.73586793,1.96959695,1.11584799,0.00897016,1.21494364,0.69967151,0.00151656,0.43042430
-5.72986493,2.00458463,1.13400522,0.00904467,1.23854668,0.71166501,0.00148002,0.44301295
-5.72386193,2.03469177,1.14928866,0.00910689,1.25933567,0.72193377,0.00144275,0.45433701
-5.71785893,2.05861330,1.16103094,0.00915071,1.27640583,0.73002404,0.00140472,0.46402703
-5.71185593,2.07513652,1.16860973,0.00917035,1.28891808,0.73551356,0.00136580,0.47174542
-5.70585293,2.08318424,1.17147111,0.00916058,1.29612735,0.73802674,0.00132583,0.47719701
-5.69984992,2.08185433,1.16915133,0.00911692,1.29740808,0.73724867,0.00128460,0.48013839
-5.69384692,2.07045364,1.16129567,0.00903574,1.29227599,0.73293721,0.00124194,0.48038550
-5.68784392,2.04852484,1.14767366,0.00891449,1.28040478,0.72493249,0.00119767,0.47781940
-5.68184092,2.01586459,1.12818958,0.00875167,1.26163734,0.71316349,0.00115167,0.47238961
-5.67583792,1.97253230,1.10288798,0.00854698,1.23599056,0.69765124,0.00110385,0.46411521
-5.66983492,1.91884889,1.07195366,0.00830126,1.20365384,0.67850850,0.00105424,0.45308340
-5.66383192,1.85538581,1.03570635,0.00801647,1.16498123,0.65593603,0.00100290,0.43944565
-5.65782891,1.78294478,0.99459018,0.00769562,1.12047768,0.63021554,0.00095001,0.42341181
-5.65182591,1.70252932,0.94915870,0.00734263,1.07078009,0.60169978,0.00089580,0.40524213
-5.64582291,1.61530974,0.90005608,0.00696220,1.01663422,0.57080022,0.00084060,0.38523792
-5.63981991,1.52258304,0.84799555,0.00655961,0.95886851,0.53797307,0.00078479,0.36373105
-5.63381691,1.42573009,0.79373618,0.00614059,0.89836618,0.50370414,0.00072878,0.34107291
-5.62781391,1.32617179,0.73805908,0.00571106,0.83603678,0.46849350,0.00067305,0.31762321
-5.62181091,1.22532642,0.68174415,0.00527702,0.77278870,0.43284044,0.00061805,0.29373924
-5.61580790,1.12456993,0.62554845,0.00484432,0.70950347,0.39722948,0.00056428,0.26976584
-5.60980490,1.02520079,0.57018695,0.00441856,0.64701320,0.36211802,0.00051218,0.24602665
-5.60380190,0.92841058,0.51631646,0.00400493,0.58608162,0.32792595,0.00046219,0.22281669
-5.59779890,0.83526119,0.46452323,0.00360811,0.52738948,0.29502763,0.00041468,0.20039669
-5.59179590,0.74666915,0.41531438,0.00323225,0.47152446,0.26374639,0.00037001,0.17898912
-5.58579290,0.66339706,0.36911327,0.00288089,0.41897567,0.23435146,0.00032845,0.15877598
-5.57978989,0.58605184,0.32625865,0.00255698,0.37013251,0.20705741,0.00029023,0.13989823
-5.57378689,0.51508918,0.28700720,0.00226291,0.32528750,0.18202570,0.00025554,0.12245681
-5.56778389,0.45082338,0.25153902,0.00200053,0.28464253,0.15936812,0.00022449,0.10651494
-5.56178089,0.39344126,0.21996535,0.00177125,0.24831777,0.13915174,0.00019716,0.09210143
-5.55577789,0.34301932,0.19233809,0.00157609,0.21636262,0.12140492,0.00017359,0.07921488
-5.54977489,0.29954263,0.16866015,0.00141579,0.18876775,0.10612394,0.00015379,0.06782839
-5.54377189,0.26292440,0.14889615,0.00129086,0.16547773,0.09327989,0.00013774,0.05789445
-5.53776888,0.23302507,0.13298285,0.00120168,0.14640321,0.08282534,0.00012541,0.04934999
-5.53176588,0.20967002,0.12083857,0.00114858,0.13143241,0.07470052,0.00011676,0.04212108
-5.52576288,0.19266504,0.11237139,0.00113186,0.12044109,0.06883867,0.00011175,0.03612744
-5.51975988,0.18180885,0.10748560,0.00115187,0.11330083,0.06517040,0.00011033,0.03128633
-5.51375688,0.17690251,0.10608619,0.00120897,0.10988522,0.06362680,0.00011247,0.02751592
-5.50775388,0.17775518,0.10808138,0.00130360,0.11007392,0.06414135,0.00011813,0.02473804
-5.50175088,0.18418655,0.11338308,0.00143619,0.11375448,0.06665060,0.00012728,0.02288025
-5.49574787,0.19602580,0.12190538,0.00160713,0.12082215,0.07109362,0.00013989,0.02187732
-5.48974487,0.21310772,0.13356141,0.00181676,0.13117772,0.07741037,0.00015590,0.02167213
-5.48374187,0.23526626,0.14825878,0.00206519,0.14472383,0.08553928,0.00017526,0.02221600
-5.47773887,0.26232627,0.16589402,0.00235234,0.16136007,0.09541406,0.00019789,0.02346860
-5.47173587,0.29409400,0.18634646,0.00267772,0.18097721,0.10696020,0.00022369,0.02539750
-5.46573287,0.33034724,0.20947203,0.00304044,0.20345116,0.12009129,0.00025251,0.02797741
-5.45972986,0.37082586,0.23509750,0.00343907,0.22863698,0.13470557,0.00028416,0.03118919
-5.45372686,0.41522336,0.26301561,0.00387158,0.25636353,0.15068287,0.00031838,0.03501874
-5.44772386,0.46318042,0.29298159,0.00433526,0.28642905,0.16788229,0.00035489,0.03945585
-5.44172086,0.51428080,0.32471146,0.00482673,0.31859821,0.18614084,0.00039331,0.04449295
-5.43571786,0.56805027,0.35788234,0.00534188,0.35260073,0.20527322,0.00043323,0.05012399
-5.42971486,0.62395888,0.39213510,0.00587592,0.38813204,0.22507280,0.00047416,0.05634332
-5.42371186,0.68142659,0.42707942,0.00642344,0.42485583,0.24531397,0.00051558,0.06314470
-5.41770885,0.73983245,0.46230100,0.00697844,0.46240864,0.26575579,0.00055690,0.07052044
-5.41170585,0.79852689,0.49737107,0.00753448,0.50040632,0.28614681,0.00059752,0.07846059
-5.40570285,0.85684671,0.53185749,0.00808483,0.53845216,0.30623093,0.00063681,0.08695236
-5.39969985,0.91413220,0.56533723,0.00862258,0.57614622,0.32575409,0.00067411,0.09597952
-5.39369685,0.96974545,0.59740950,0.00914082,0.61309556,0.34447134,0.00070882,0.10552201
-5.38769385,1.02308903,0.62770896,0.00963288,0.64892474,0.36215419,0.00074032,0.11555557
-5.38169085,1.07362399,0.65591813,0.01009240,0.68328616,0.37859757,0.00076807,0.12605143
-5.37568784,1.12088616,0.68177850,0.01051362,0.71586949,0.39362625,0.00079157,0.13697610
-5.36968484,1.16449979,0.70509947,0.01089142,0.74640988,0.40710027,0.00081039,0.14829108
-5.36368184,1.20418774,0.72576458,0.01122156,0.77469423,0.41891896,0.00082422,0.15995267
-5.35767884,1.23977740,0.74373465,0.01150068,0.80056536,0.42902352,0.00083281,0.17191174
-5.35167584,1.27120200,0.75904725,0.01172645,0.82392361,0.43739777,0.00083604,0.18411347
-5.34567284,1.29849703,0.77181279,0.01189754,0.84472587,0.44406699,0.00083389,0.19649710
-5.33966983,1.32179185,0.78220682,0.01201367,0.86298197,0.44909509,0.00082643,0.20899573
-5.33366683,1.34129686,0.79045927,0.01207552,0.87874862,0.45257991,0.00081386,0.22153605
-5.32766383,1.35728676,0.79684083,0.01208469,0.89212132,0.45464715,0.00079645,0.23403817
-5.32166083,1.37008088,0.80164722,0.01204355,0.90322444,0.45544302,0.00077457,0.24641555
-5.31565783,1.38002154,0.80518217,0.01195518,0.91220030,0.45512618,0.00074865,0.25857502
-5.30965483,1.38745164,0.80774003,0.01182316,0.91919768,0.45385923,0.00071918,0.27041697
-5.30365183,1.39269275,0.80958886,0.01165147,0.92436048,0.45180032,0.00068671,0.28183581
-5.29764882,1.39602490,0.81095505,0.01144430,0.92781722,0.44909528,0.00065179,0.29272061
-5.29164582,1.39766928,0.81201019,0.01120592,0.92967194,0.44587065,0.00061498,0.30295610
-5.28564282,1.39777472,0.81286115,0.01094056,0.92999712,0.44222813,0.00057686,0.31242405
-5.27963982,1.39640889,0.81354367,0.01065226,0.92882884,0.43824050,0.00053796,0.32100489
-5.27363682,1.39355464,0.81402012,0.01034480,0.92616478,0.43394940,0.00049882,0.32857979
-5.26763382,1.38911170,0.81418127,0.01002163,0.92196489,0.42936502,0.00045990,0.33503305
-5.26163082,1.38290363,0.81385233,0.00968582,0.91615480,0.42446762,0.00042164,0.34025477
-5.25562781,1.37468969,0.81280259,0.00934005,0.90863187,0.41921079,0.00038441,0.34414377
-5.24962481,1.36418093,0.81075838,0.00898660,0.89927330,0.41352627,0.00034853,0.34661062
-5.24362181,1.35105949,0.80741858,0.00862741,0.88794609,0.40732996,0.00031428,0.34758077
-5.23761881,1.33500021,0.80247169,0.00826407,0.87451801,0.40052885,0.00028185,0.34699744
-5.23161581,1.31569311,0.79561379,0.00789796,0.85886913,0.39302835,0.00025140,0.34482444
-5.22561281,1.29286570,0.78656620,0.00753023,0.84090322,0.38473970,0.00022304,0.34104849
-5.21960980,1.26630377,0.77509209,0.00716193,0.82055821,0.37558701,0.00019682,0.33568105
-5.21360680,1.23586961,0.76101102,0.00679404,0.79781538,0.36551356,0.00017276,0.32875959
-5.20760380,1.20151669,0.74421094,0.00642755,0.77270655,0.35448707,0.00015083,0.32034797
-5.20160080,1.16330013,0.72465681,0.00606352,0.74531900,0.34250365,0.00013099,0.31053619
-5.19559780,1.12138243,0.70239578,0.00570310,0.71579786,0.32959026,0.00011315,0.29943924
-5.18959480,1.07603431,0.67755853,0.00534757,0.68434585,0.31580574,0.00009722,0.28719505
-5.18359180,1.02763069,0.65035702,0.00499835,0.65122040,0.30124015,0.00008308,0.27396184
-5.17758879,0.97664220,0.62107875,0.00465702,0.61672844,0.28601284,0.00007062,0.25991460
-5.17158579,0.92362272,0.59007804,0.00432527,0.58121898,0.27026914,0.00005970,0.24524120
-5.16558279,0.86919370,0.55776482,0.00400491,0.54507409,0.25417603,0.00005020,0.23013793
-5.15957979,0.81402611,0.52459155,0.00369780,0.50869861,0.23791704,0.00004197,0.21480490
-5.15357679,0.75882089,0.49103897,0.00340586,0.47250920,0.22168663,0.00003490,0.19944133
-5.14757379,0.70428890,0.45760139,0.00313096,0.43692313,0.20568430,0.00002886,0.18424101
-5.14157079,0.65113115,0.42477204,0.00287493,0.40234741,0.19010885,0.00002373,0.16938799
-5.13556778,0.60002014,0.39302920,0.00263946,0.36916857,0.17515277,0.00001940,0.15505267
-5.12956478,0.55158292,0.36282351,0.00242610,0.33774359,0.16099725,0.00001577,0.14138856
-5.12356178,0.50638636,0.33456684,0.00223616,0.30839205,0.14780771,0.00001275,0.12852946
-5.11755878,0.46492504,0.30862298,0.00207071,0.28138990,0.13573012,0.00001024,0.11658754
-5.11155578,0.42761181,0.28530026,0.00193055,0.25696472,0.12488810,0.00000818,0.10565194
-5.10555278,0.39477110,0.26484615,0.00181615,0.23529258,0.11538077,0.00000649,0.09578813
-5.09954977,0.36663494,0.24744387,0.00172765,0.21649647,0.10728141,0.00000512,0.08703791
-5.09354677,0.34334140,0.23321067,0.00166482,0.20064598,0.10063677,0.00000402,0.07941996
-5.08754377,0.32493535,0.22219789,0.00162710,0.18775832,0.09546707,0.00000313,0.07293095
-5.08154077,0.31137106,0.21439239,0.00161353,0.17780028,0.09176653,0.00000242,0.06754699
-5.07553777,0.30251663,0.20971930,0.00162284,0.17069115,0.08950431,0.00000187,0.06322550
-5.06953477,0.29815973,0.20804584,0.00165339,0.16630620,0.08862592,0.00000143,0.05990732
-5.06353177,0.29801463,0.20918610,0.00170322,0.16448086,0.08905498,0.00000108,0.05751897
-5.05752876,0.30173026,0.21290665,0.00177008,0.16501529,0.09069514,0.00000082,0.05597506
-5.05152576,0.30889917,0.21893286,0.00185150,0.16767928,0.09343249,0.00000061,0.05518078
-5.04552276,0.31906732,0.22695585,0.00194478,0.17221758,0.09713799,0.00000046,0.05503443
-5.03951976,0.33174457,0.23664010,0.00204706,0.17835543,0.10167030,0.00000034,0.05542986
-5.03351676,0.34641582,0.24763148,0.00215543,0.18580442,0.10687880,0.00000025,0.05625895
-5.02751376,0.36255272,0.25956575,0.00226693,0.19426855,0.11260685,0.00000019,0.05741405
-5.02151076,0.37962573,0.27207741,0.00237866,0.20345048,0.11869518,0.00000014,0.05879017
-5.01550775,0.39711652,0.28480867,0.00248786,0.21305798,0.12498559,0.00000011,0.06028724
-5.00950475,0.41453024,0.29741847,0.00259197,0.22281030,0.13132462,0.00000009,0.06181210
-5.00350175,0.43140757,0.30959118,0.00268872,0.23244451,0.13756729,0.00000009,0.06328029
-4.99749875,0.44733608,0.32104491,0.00277616,0.24172160,0.14358080,0.00000009,0.06461767
-4.99149575,0.46196060,0.33153894,0.00285278,0.25043204,0.14924794,0.00000011,0.06576173
-4.98549275,0.47499209,0.34088008,0.00291751,0.25840074,0.15447022,0.00000014,0.06666259
-4.97948974,0.48621474,0.34892771,0.00296977,0.26549108,0.15917051,0.00000019,0.06728366
-4.97348674,0.49549076,0.35559708,0.00300949,0.27160787,0.16329503,0.00000027,0.06760190
-4.96748374,0.50276282,0.36086079,0.00303712,0.27669900,0.16681462,0.00000039,0.06760775
-4.96148074,0.50805355,0.36474825,0.00305358,0.28075569,0.16972519,0.00000055,0.06730455
-4.95547774,0.51146237,0.36734301,0.00306025,0.28381119,0.17204722,0.00000078,0.06670771
-4.94947474,0.51315941,0.36877804,0.00305891,0.28593798,0.17382435,0.00000110,0.06584337
-4.94347174,0.51337683,0.36922907,0.00305166,0.28724345,0.17512111,0.00000154,0.06474685
-4.93746873,0.51239774,0.36890622,0.00304085,0.28786423,0.17601978,0.00000214,0.06346084
-4.93146573,0.51054331,0.36804425,0.00302897,0.28795944,0.17661656,0.00000297,0.06203330
-4.92546273,0.50815841,0.36689183,0.00301855,0.28770301,0.17701719,0.00000407,0.06051539
-4.91945973,0.50559677,0.36570037,0.00301208,0.28727552,0.17733231,0.00000555,0.05895930
-4.91345673,0.50320597,0.36471291,0.00301193,0.28685595,0.17767266,0.00000752,0.05741619
-4.90745373,0.50131338,0.36415354,0.00302023,0.28661370,0.17814453,0.00001011,0.05593431
-4.90145073,0.50021359,0.36421808,0.00303882,0.28670128,0.17884556,0.00001351,0.05455735
-4.89544772,0.50015798,0.36506626,0.00306923,0.28724817,0.17986125,0.00001791,0.05332316
-4.88944472,0.50134713,0.36681611,0.00311259,0.28835602,0.18126238,0.00002359,0.05226275
-4.88344172,0.50392645,0.36954056,0.00316971,0.29009569,0.18310343,0.00003085,0.05139988
-4.87743872,0.50798522,0.37326675,0.00324106,0.29250604,0.18542218,0.00004007,0.05075087
-4.87143572,0.51355928,0.37797795,0.00332681,0.29559486,0.18824057,0.00005169,0.05032503
-4.86543272,0.52063713,0.38361805,0.00342693,0.29934160,0.19156669,0.00006621,0.05012540
-4.85942971,0.52916918,0.39009839,0.00354127,0.30370208,0.19539786,0.00008422,0.05014982
-4.85342671,0.53907957,0.39730662,0.00366967,0.30861463,0.19972468,0.00010639,0.05039238
-4.84742371,0.55027996,0.40511705,0.00381209,0.31400754,0.20453568,0.00013347,0.05084499
-4.84142071,0.56268435,0.41340190,0.00396870,0.31980725,0.20982240,0.00016629,0.05149911
-4.83541771,0.57622408,0.42204285,0.00414000,0.32594684,0.21558446,0.00020575,0.05234743
-4.82941471,0.59086200,0.43094212,0.00432694,0.33237426,0.22183430,0.00025282,0.05338557
-4.82341171,0.60660474,0.44003245,0.00453098,0.33905982,0.22860125,0.00030853,0.05461341
-4.81740870,0.62351228,0.44928529,0.00475412,0.34600229,0.23593456,0.00037394,0.05603626
-4.81140570,0.64170397,0.45871660,0.00499896,0.35323337,0.24390499,0.00045011,0.05766557
-4.80540270,0.66136019,0.46838990,0.00526861,0.36081989,0.25260494,0.00053809,0.05951923
-4.79939970,0.68271954,0.47841607,0.00556666,0.36886374,0.26214671,0.00063888,0.06162134
-4.79339670,0.70607100,0.48894995,0.00589705,0.37749919,0.27265894,0.00075340,0.06400147
-4.78739370,0.73174150,0.50018360,0.00626387,0.38688775,0.28428131,0.00088242,0.06669342
-4.78139070,0.76007900,0.51233656,0.00667124,0.39721058,0.29715758,0.00102655,0.06973346
-4.77538769,0.79143190,0.52564351,0.00712299,0.40865896,0.31142718,0.00118620,0.07315823
-4.76938469,0.82612564,0.54033977,0.00762243,0.42142306,0.32721589,0.00136150,0.07700217
-4.76338169,0.86443761,0.55664556,0.00817209,0.43567963,0.34462582,0.00155232,0.08129491
-4.75737869,0.90657172,0.57474969,0.00877344,0.45157934,0.36372547,0.00175821,0.08605836
-4.75137569,0.95263399,0.59479363,0.00942661,0.46923432,0.38454016,0.00197836,0.09130404
-4.74537269,1.00261063,0.61685687,0.01013018,0.48870676,0.40704366,0.00221168,0.09703046
-4.73936968,1.05635001,0.64094450,0.01088096,0.50999911,0.43115132,0.00245671,0.10322096
-4.73336668,1.11354976,0.66697765,0.01167393,0.53304670,0.45671545,0.00271172,0.10984198
-4.72736368,1.17375008,0.69478764,0.01250210,0.55771319,0.48352320,0.00297471,0.11684197
-4.72136068,1.23633400,0.72411420,0.01335657,0.58378922,0.51129724,0.00324352,0.12415105
-4.71535768,1.30053512,0.75460818,0.01422665,0.61099468,0.53969956,0.00351587,0.13168139
-4.70935468,1.36545281,0.78583859,0.01510001,0.63898442,0.56833821,0.00378946,0.13932853
-4.70335168,1.43007459,0.81730412,0.01596300,0.66735748,0.59677703,0.00406212,0.14697347
-4.69734867,1.49330497,0.84844834,0.01680098,0.69566941,0.62454787,0.00433187,0.15448555
-4.69134567,1.55399972,0.87867830,0.01759875,0.72344711,0.65116501,0.00459710,0.16172604
-4.68534267,1.61100402,0.90738552,0.01834104,0.75020575,0.67614111,0.00485664,0.16855235
-4.67933967,1.66319302,0.93396835,0.01901304,0.77546677,0.69900400,0.00510988,0.17482259
-4.67333667,1.70951279,0.95785488,0.01960088,0.79877619,0.71931363,0.00535689,0.18040043
-4.66733367,1.74902002,0.97852504,0.02009221,0.81972243,0.73667829,0.00559845,0.18515995
-4.66133067,1.78091826,0.99553098,0.02047665,0.83795258,0.75076942,0.00583612,0.18899035
-4.65532766,1.80458932,1.00851471,0.02074627,0.85318652,0.76133434,0.00607222,0.19180020
-4.64932466,1.81961813,1.01722209,0.02089593,0.86522798,0.76820615,0.00630980,0.19352122
-4.64332166,1.82580996,1.02151262,0.02092357,0.87397223,0.77131054,0.00655256,0.19411118
-4.63731866,1.82319916,1.02136449,0.02083039,0.87940988,0.77066896,0.00680473,0.19355599
-4.63131566,1.81204913,1.01687481,0.02062091,0.88162664,0.76639833,0.00707087,0.19187077
-4.62531266,1.79284347,1.00825497,0.02030292,0.88079925,0.75870696,0.00735573,0.18909988
-4.61930965,1.76626889,0.99582149,0.01988731,0.87718763,0.74788723,0.00766394,0.18531586
-4.61330665,1.73319074,0.97998296,0.01938780,0.87112377,0.73430522,0.00799982,0.18061746
-4.60730365,1.69462222,0.96122365,0.01882055,0.86299804,0.71838787,0.00836706,0.17512661
-4.60130065,1.65168897,0.94008465,0.01820370,0.85324343,0.70060823,0.00876846,0.16898472
-4.59529765,1.60559043,0.91714360,0.01755685,0.84231861,0.68146947,0.00920571,0.16234821
-4.58929465,1.55755968,0.89299377,0.01690045,0.83069054,0.66148842,0.00967912,0.15538370
-4.58329165,1.50882354,0.86822359,0.01625520,0.81881744,0.64117917,0.01018745,0.14826282
-4.57728864,1.46056427,0.84339733,0.01564143,0.80713274,0.62103744,0.01072782,0.14115697
-4.57128564,1.41388446,0.81903775,0.01507847,0.79603062,0.60152621,0.01129558,0.13423220
-4.56528264,1.36977597,0.79561129,0.01458408,0.78585375,0.58306315,0.01188437,0.12764438
-4.55927964,1.32909416,0.77351614,0.01417389,0.77688331,0.56601003,0.01248617,0.12153477
-4.55327664,1.29253757,0.75307361,0.01386095,0.76933180,0.55066448,0.01309148,0.11602622
-4.54727364,1.26063384,0.73452270,0.01365533,0.76333844,0.53725414,0.01368957,0.11122004
-4.54127064,1.23373154,0.71801789,0.01356378,0.75896736,0.52593322,0.01426875,0.10719362
-4.53526763,1.21199815,0.70363003,0.01358956,0.75620829,0.51678152,0.01481674,0.10399890
-4.52926463,1.19542355,0.69134991,0.01373227,0.75497960,0.50980560,0.01532107,0.10166168
-4.52326163,1.18382888,0.68109427,0.01398789,0.75513345,0.50494210,0.01576952,0.10018174
-4.51725863,1.17687993,0.67271381,0.01434890,0.75646277,0.50206296,0.01615052,0.09953384
-4.51125563,1.17410476,0.66600285,0.01480440,0.75870973,0.50098227,0.01645357,0.09966942
-4.50525263,1.17491457,0.66071011,0.01534051,0.76157547,0.50146457,0.01666965,0.10051905
-4.49924962,1.17862745,0.65655033,0.01594075,0.76473074,0.50323431,0.01679150,0.10199545
-4.49324662,1.18449406,0.65321640,0.01658648,0.76782723,0.50598631,0.01681393,0.10399704
-4.48724362,1.19172469,0.65039153,0.01725752,0.77050926,0.50939680,0.01673399,0.10641187
-4.48124062,1.19951690,0.64776117,0.01793273,0.77242565,0.51313491,0.01655109,0.10912177
-4.47523762,1.20708305,0.64502453,0.01859068,0.77324128,0.51687425,0.01626697,0.11200665
-4.46923462,1.21367687,0.64190519,0.01921031,0.77264840,0.52030428,0.01588568,0.11494876
-4.46323162,1.21861840,0.63816071,0.01977157,0.77037698,0.52314109,0.01541339,0.11783673
-4.45722861,1.22131658,0.63359093,0.02025608,0.76620415,0.52513738,0.01485821,0.12056927
-4.45122561,1.22128856,0.62804466,0.02064770,0.75996221,0.52609117,0.01422982,0.12305847
-4.44522261,1.21817539,0.62142464,0.02093305,0.75154498,0.52585300,0.01353925,0.12523244
-4.43921961,1.21175317,0.61369053,0.02110187,0.74091231,0.52433130,0.01279843,0.12703724
-4.43321661,1.20193950,0.60485986,0.02114742,0.72809236,0.52149576,0.01201985,0.12843816
-4.42721361,1.18879473,0.59500680,0.02106657,0.71318169,0.51737834,0.01121624,0.12941999
-4.42121061,1.17251808,0.58425880,0.02085994,0.69634299,0.51207213,0.01040017,0.12998668
-4.41520760,1.15343861,0.57279118,0.02053177,0.67780052,0.50572778,0.00958378,0.13016006
-4.40920460,1.13200148,0.56081992,0.02008979,0.65783334,0.49854774,0.00877851,0.12997788
-4.40320160,1.10874991,0.54859277,0.01954487,0.63676673,0.49077861,0.00799489,0.12949126
-4.39719860,1.08430380,0.53637920,0.01891066,0.61496194,0.48270164,0.00724240,0.12876157
-4.39119560,1.05933571,0.52445948,0.01820306,0.59280482,0.47462206,0.00652936,0.12785706
-4.38519260,1.03454535,0.51311350,0.01743971,0.57069381,0.46685752,0.00586292,0.12684923
-4.37918959,1.01063367,0.50260971,0.01663938,0.54902777,0.45972611,0.00524905,0.12580929
-4.37318659,0.98827765,0.49319475,0.01582140,0.52819423,0.45353457,0.00469260,0.12480474
-4.36718359,0.96810682,0.48508428,0.01500503,0.50855852,0.44856718,0.00419738,0.12389635
-4.36118059,0.95068263,0.47845532,0.01420892,0.49045426,0.44507560,0.00376631,0.12313560
-4.35517759,0.93648117,0.47344061,0.01345057,0.47417559,0.44327031,0.00340149,0.12256273
-4.34917459,0.92588024,0.47012506,0.01274591,0.45997147,0.44331379,0.00310439,0.12220546
-4.34317159,0.91915079,0.46854459,0.01210888,0.44804205,0.44531569,0.00287590,0.12207842
-4.33716858,0.91645324,0.46868726,0.01155113,0.43853745,0.44933019,0.00271653,0.12218335
-4.33116558,0.91783833,0.47049670,0.01108186,0.43155854,0.45535552,0.00262641,0.12250989
-4.32516258,0.92325246,0.47387754,0.01070764,0.42715993,0.46333554,0.00260538,0.12303704
-4.31915958,0.93254696,0.47870263,0.01043242,0.42535457,0.47316336,0.00265306,0.12373507
-4.31315658,0.94549082,0.48482166,0.01025758,0.42612000,0.48468670,0.00276876,0.12456785
-4.30715358,0.96178606,0.49207079,0.01018202,0.42940548,0.49771473,0.00295152,0.12549538
