energy_ev,total_up,Ga_p_up,Ga_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-5.72386193,0.00060855,0.00004146,0.00000000,0.00109316,0.00014847,0.00000157,0.00026064
-5.71785893,0.00045292,0.00003087,0.00000000,0.00080138,0.00011866,0.00000120,0.00018953
-5.71185593,0.00034239,0.00002327,0.00000000,0.00058871,0.00010097,0.00000096,0.00013685
-5.70585293,0.00026741,0.00001802,0.00000000,0.00043679,0.00009390,0.00000081,0.00009812
-5.69984992,0.00022107,0.00001466,0.00000000,0.00033176,0.00009674,0.00000076,0.00006986
-5.69384692,0.00019869,0.00001287,0.00000000,0.00026339,0.00010957,0.00000079,0.00004939
-5.68784392,0.00019752,0.00001244,0.00000000,0.00022446,0.00013319,0.00000089,0.00003467
-5.68184092,0.00021648,0.00001328,0.00000000,0.00021022,0.00016917,0.00000108,0.00002417
-5.67583792,0.00025599,0.00001540,0.00000000,0.00021794,0.00021990,0.00000137,0.00001674
-5.66983492,0.00031792,0.00001887,0.00000000,0.00024666,0.00028861,0.00000177,0.00001151
-5.66383192,0.00040555,0.00002388,0.00000000,0.00029696,0.00037956,0.00000231,0.00000787
-5.65782891,0.00052359,0.00003068,0.00000000,0.00037081,0.00049808,0.00000301,0.00000536
-5.65182591,0.00067824,0.00003962,0.00000000,0.00047155,0.00065075,0.00000391,0.00000364
-5.64582291,0.00087734,0.00005116,0.00000000,0.00060381,0.00084555,0.00000507,0.00000249
-5.63981991,0.00113045,0.00006583,0.00000000,0.00077357,0.00109204,0.00000652,0.00000173
-5.63381691,0.00144905,0.00008429,0.00000000,0.00098819,0.00140156,0.00000833,0.00000126
-5.62781391,0.00184669,0.00010732,0.00000000,0.00125644,0.00178738,0.00001057,0.00000100
-5.62181091,0.00233920,0.00013581,0.00000000,0.00158863,0.00226495,0.00001333,0.00000089
-5.61580790,0.00294485,0.00017081,0.00000000,0.00199667,0.00285208,0.00001669,0.00000093
-5.60980490,0.00368461,0.00021352,0.00000000,0.00249410,0.00356914,0.00002076,0.00000109
-5.60380190,0.00458227,0.00026529,0.00000000,0.00309625,0.00443928,0.00002563,0.00000140
-5.59779890,0.00566474,0.00032766,0.00000000,0.00382023,0.00548864,0.00003144,0.00000186
-5.59179590,0.00696227,0.00040233,0.00000000,0.00468502,0.00674658,0.00003829,0.00000253
-5.58579290,0.00850867,0.00049125,0.00000000,0.00571156,0.00824595,0.00004633,0.00000346
-5.57978989,0.01034167,0.00059656,0.00000000,0.00692275,0.01002339,0.00005567,0.00000473
-5.57378689,0.01250332,0.00072069,0.00000000,0.00834359,0.01211971,0.00006645,0.00000645
-5.56778389,0.01504040,0.00086635,0.00000000,0.01000124,0.01458029,0.00007879,0.00000873
-5.56178089,0.01800509,0.00103657,0.00000000,0.01192518,0.01745573,0.00009280,0.00001177
-5.55577789,0.02145572,0.00123481,0.00000000,0.01414739,0.02080250,0.00010861,0.00001577
-5.54977489,0.02545767,0.00146499,0.00000000,0.01670266,0.02468389,0.00012630,0.00002101
-5.54377189,0.03008460,0.00173159,0.00000000,0.01962885,0.02917104,0.00014594,0.00002783
-5.53776888,0.03541984,0.00203978,0.00000000,0.02296743,0.03434432,0.00016761,0.00003665
-5.53176588,0.04155805,0.00239553,0.00000000,0.02676392,0.04029485,0.00019133,0.00004800
-5.52576288,0.04860714,0.00280581,0.00000000,0.03106864,0.04712630,0.00021712,0.00006251
-5.51975988,0.05669045,0.00327869,0.00000000,0.03593731,0.05495691,0.00024498,0.00008095
-5.51375688,0.06594912,0.00382363,0.00000000,0.04143193,0.06392166,0.00027487,0.00010425
-5.50775388,0.07654454,0.00445159,0.00000000,0.04762153,0.07417459,0.00030677,0.00013352
-5.50175088,0.08866093,0.00517530,0.00000000,0.05458299,0.08589111,0.00034060,0.00017008
-5.49574787,0.10250777,0.00600947,0.00000000,0.06240173,0.09927027,0.00037630,0.00021547
-5.48974487,0.11832201,0.00697091,0.00000000,0.07117225,0.11453676,0.00041380,0.00027151
-5.48374187,0.13636997,0.00807875,0.00000000,0.08099850,0.13194260,0.00045302,0.00034030
-5.47773887,0.15694851,0.00935451,0.00000000,0.09199384,0.15176818,0.00049391,0.00042423
-5.47173587,0.18038553,0.01082213,0.00000000,0.10428068,0.17432266,0.00053640,0.00052606
-5.46573287,0.20703946,0.01250796,0.00000000,0.11798968,0.19994339,0.00058048,0.00064885
-5.45972986,0.23729754,0.01444055,0.00000000,0.13325838,0.22899427,0.00062613,0.00079607
-5.45372686,0.27157280,0.01665041,0.00000000,0.15022931,0.26186285,0.00067338,0.00097150
-5.44772386,0.31029953,0.01916960,0.00000000,0.16904753,0.29895607,0.00072227,0.00117931
-5.44172086,0.35392720,0.02203117,0.00000000,0.18985771,0.34069462,0.00077286,0.00142395
-5.43571786,0.40291278,0.02526847,0.00000000,0.21280059,0.38750576,0.00082526,0.00171017
-5.42971486,0.45771148,0.02891430,0.00000000,0.23800924,0.43981478,0.00087957,0.00204293
-5.42371186,0.51876607,0.03299998,0.00000000,0.26560489,0.49803520,0.00093591,0.00242734
-5.41770885,0.58649497,0.03755420,0.00000000,0.29569279,0.56255780,0.00099440,0.00286851
-5.41170585,0.66127933,0.04260193,0.00000000,0.32835810,0.63373883,0.00105513,0.00337150
-5.40570285,0.74344955,0.04816313,0.00000000,0.36366201,0.71188775,0.00111819,0.00394109
-5.39969985,0.83327161,0.05425160,0.00000000,0.40163839,0.79725480,0.00118361,0.00458166
-5.39369685,0.93093381,0.06087381,0.00000000,0.44229113,0.89001896,0.00125137,0.00529702
-5.38769385,1.03653433,0.06802782,0.00000000,0.48559220,0.99027677,0.00132140,0.00609017
-5.38169085,1.15007034,0.07570242,0.00000000,0.53148085,1.09803247,0.00139355,0.00696313
-5.37568784,1.27142925,0.08387650,0.00000000,0.57986381,1.21319012,0.00146761,0.00791674
-5.36968484,1.40038255,0.09251866,0.00000000,0.63061667,1.33554815,0.00154325,0.00895048
-5.36368184,1.53658300,0.10158724,0.00000000,0.68358652,1.46479672,0.00162009,0.01006230
-5.35767884,1.67956542,0.11103068,0.00000000,0.73859561,1.60051855,0.00169764,0.01124851
-5.35167584,1.82875164,0.12078829,0.00000000,0.79544615,1.74219329,0.00177537,0.01250369
-5.34567284,1.98345967,0.13079150,0.00000000,0.85392596,1.88920572,0.00185264,0.01382070
-5.33966983,2.14291723,0.14096550,0.00000000,0.91381482,2.04085787,0.00192880,0.01519068
-5.33366683,2.30627945,0.15123121,0.00000000,0.97489125,2.19638476,0.00200312,0.01660319
-5.32766383,2.47265036,0.16150771,0.00000000,1.03693945,2.35497367,0.00207487,0.01804644
-5.32166083,2.64110762,0.17171485,0.00000000,1.09975613,2.51578610,0.00214331,0.01950748
-5.31565783,2.81072955,0.18177598,0.00000000,1.16315682,2.67798201,0.00220774,0.02097261
-5.30965483,2.98062346,0.19162089,0.00000000,1.22698136,2.84074504,0.00226745,0.02242778
-5.30365183,3.14995408,0.20118851,0.00000000,1.29109831,3.00330792,0.00232183,0.02385899
-5.29764882,3.31797050,0.21042945,0.00000000,1.35540784,3.16497655,0.00237032,0.02525282
-5.29164582,3.48403038,0.21930826,0.00000000,1.41984299,3.32515164,0.00241245,0.02659692
-5.28564282,3.64761965,0.22780506,0.00000000,1.48436891,3.48334629,0.00244787,0.02788045
-5.27963982,3.80836652,0.23591666,0.00000000,1.54898007,3.63919851,0.00247631,0.02909458
-5.27363682,3.96604828,0.24365697,0.00000000,1.61369526,3.79247729,0.00249764,0.03023280
-5.26763382,4.12059016,0.25105654,0.00000000,1.67855050,3.94308136,0.00251185,0.03129122
-5.26163082,4.27205526,0.25816135,0.00000000,1.74358978,4.09103017,0.00251901,0.03226878
-5.25562781,4.42062573,0.26503080,0.00000000,1.80885420,4.23644667,0.00251934,0.03316722
-5.24962481,4.56657511,0.27173487,0.00000000,1.87436949,4.37953229,0.00251312,0.03399106
-5.24362181,4.71023294,0.27835064,0.00000000,1.94013269,4.52053477,0.00250073,0.03474732
-5.23761881,4.85194277,0.28495828,0.00000000,2.00609839,4.65971007,0.00248260,0.03544521
-5.23161581,4.99201562,0.29163662,0.00000000,2.07216527,4.79728010,0.00245922,0.03609559
-5.22561281,5.13068106,0.29845863,0.00000000,2.13816367,4.93338825,0.00243108,0.03671044
-5.21960980,5.26803859,0.30548686,0.00000000,2.20384493,5.06805521,0.00239870,0.03730220
-5.21360680,5.40401213,0.31276927,0.00000000,2.26887334,5.20113769,0.00236256,0.03788309
-5.20760380,5.53831054,0.32033546,0.00000000,2.33282126,5.33229258,0.00232311,0.03846445
-5.20160080,5.67039680,0.32819372,0.00000000,2.39516818,5.46094921,0.00228077,0.03905607
-5.19559780,5.79946841,0.33632897,0.00000000,2.45530406,5.58629180,0.00223588,0.03966560
-5.18959480,5.92445080,0.34470164,0.00000000,2.51253725,5.70725408,0.00218872,0.04029818
-5.18359180,6.04400504,0.35324785,0.00000000,2.56610708,5.82252710,0.00213951,0.04095598
-5.17758879,6.15655061,0.36188059,0.00000000,2.61520081,5.93058092,0.00208840,0.04163812
-5.17158579,6.26030255,0.37049211,0.00000000,2.65897463,6.02969988,0.00203549,0.04234059
-5.16558279,6.35332228,0.37895731,0.00000000,2.69657786,6.11803032,0.00198082,0.04305641
-5.15957979,6.43357975,0.38713799,0.00000000,2.72717959,6.19363917,0.00192441,0.04377590
-5.15357679,6.49902455,0.39488778,0.00000000,2.74999647,6.25458073,0.00186626,0.04448712
-5.14757379,6.54766254,0.40205744,0.00000000,2.76432065,6.29896877,0.00180635,0.04517634
-5.14157079,6.57763436,0.40850045,0.00000000,2.76954632,6.32505034,0.00174472,0.04582873
-5.13556778,6.58729199,0.41407829,0.00000000,2.76519388,6.33127792,0.00168140,0.04642889
-5.12956478,6.57526948,0.41866550,0.00000000,2.75093028,6.31637603,0.00161650,0.04696155
-5.12356178,6.54054439,0.42215403,0.00000000,2.72658472,6.27939923,0.00155017,0.04741216
-5.11755878,6.48248670,0.42445684,0.00000000,2.69215880,6.21977836,0.00148264,0.04776741
-5.11155578,6.40089294,0.42551044,0.00000000,2.64783065,6.13735279,0.00141421,0.04801569
-5.10555278,6.29600390,0.42527650,0.00000000,2.59395283,6.03238723,0.00134525,0.04814743
-5.09954977,6.16850516,0.42374226,0.00000000,2.53104404,5.90557225,0.00127622,0.04815529
-5.09354677,6.01951075,0.42092006,0.00000000,2.45977518,5.75800877,0.00120762,0.04803430
-5.08754377,5.85053099,0.41684579,0.00000000,2.38095038,5.59117743,0.00114003,0.04778183
-5.08154077,5.66342656,0.41157666,0.00000000,2.29548393,5.40689473,0.00107407,0.04739746
-5.07553777,5.46035115,0.40518833,0.00000000,2.20437433,5.20725831,0.00101037,0.04688283
-5.06953477,5.24368604,0.39777168,0.00000000,2.10867655,4.99458409,0.00094961,0.04624138
-5.06353177,5.01596966,0.38942935,0.00000000,2.00947389,4.77133867,0.00089247,0.04547809
-5.05752876,4.77982568,0.38027234,0.00000000,1.90785057,4.54007005,0.00083961,0.04459921
-5.05152576,4.53789293,0.37041679,0.00000000,1.80486619,4.30333978,0.00079168,0.04361202
-5.04552276,4.29275981,0.35998110,0.00000000,1.70153295,4.06365943,0.00074928,0.04252460
-5.03951976,4.04690590,0.34908344,0.00000000,1.59879646,3.82343368,0.00071299,0.04134569
-5.03351676,3.80265242,0.33783980,0.00000000,1.49752043,3.58491191,0.00068331,0.04008458
-5.02751376,3.56212278,0.32636253,0.00000000,1.39847564,3.35014941,0.00066071,0.03875107
-5.02151076,3.32721382,0.31475920,0.00000000,1.30233311,3.12097893,0.00064556,0.03735546
-5.01550775,3.09957752,0.30313206,0.00000000,1.20966118,2.89899245,0.00063818,0.03590862
-5.00950475,2.88061265,0.29157754,0.00000000,1.12092620,2.68553265,0.00063879,0.03442202
-5.00350175,2.67146520,0.28018614,0.00000000,1.03649623,2.48169323,0.00064753,0.03290783
-4.99749875,2.47303635,0.26904229,0.00000000,0.95664704,2.28832655,0.00066446,0.03137896
-4.99149575,2.28599620,0.25822420,0.00000000,0.88156991,2.10605740,0.00068954,0.02984911
-4.98549275,2.11080189,0.24780369,0.00000000,0.81138049,1.93530110,0.00072264,0.02833272
-4.97948974,1.94771839,0.23784588,0.00000000,0.74612802,1.77628456,0.00076350,0.02684493
-4.97348674,1.79684070,0.22840871,0.00000000,0.68580466,1.62906890,0.00081181,0.02540140
-4.96748374,1.65811623,0.21954243,0.00000000,0.63035427,1.49357241,0.00086713,0.02401814
-4.96148074,1.53136659,0.21128897,0.00000000,0.57968055,1.36959297,0.00092892,0.02271120
-4.95547774,1.41630815,0.20368136,0.00000000,0.53365424,1.25682932,0.00099657,0.02149636
-4.94947474,1.31257099,0.19674324,0.00000000,0.49211939,1.15490059,0.00106937,0.02038879
-4.94347174,1.21971629,0.19048850,0.00000000,0.45489881,1.06336421,0.00114655,0.01940257
-4.93746873,1.13725215,0.18492131,0.00000000,0.42179859,0.98173190,0.00122727,0.01855036
-4.93146573,1.06464808,0.18003632,0.00000000,0.39261214,0.90948410,0.00131065,0.01784293
-4.92546273,1.00134847,0.17581939,0.00000000,0.36712368,0.84608302,0.00139580,0.01728885
-4.91945973,0.94678531,0.17224863,0.00000000,0.34511151,0.79098457,0.00148180,0.01689412
-4.91345673,0.90039038,0.16929586,0.00000000,0.32635116,0.74364929,0.00156780,0.01666195
-4.90745373,0.86160709,0.16692845,0.00000000,0.31061858,0.70355274,0.00165295,0.01659257
-4.90145073,0.82990213,0.16511148,0.00000000,0.29769348,0.67019521,0.00173650,0.01668321
-4.89544772,0.80477668,0.16381003,0.00000000,0.28736284,0.64311085,0.00181781,0.01692809
-4.88944472,0.78577726,0.16299175,0.00000000,0.27942459,0.62187626,0.00189634,0.01731864
-4.88344172,0.77250578,0.16262925,0.00000000,0.27369151,0.60611822,0.00197171,0.01784376
-4.87743872,0.76462866,0.16270256,0.00000000,0.26999512,0.59552047,0.00204372,0.01849019
-4.87143572,0.76188445,0.16320131,0.00000000,0.26818961,0.58982916,0.00211235,0.01924307
-4.86543272,0.76408979,0.16412655,0.00000000,0.26815563,0.58885687,0.00217778,0.02008650
-4.85942971,0.77114324,0.16549229,0.00000000,0.26980377,0.59248472,0.00224040,0.02100425
-4.85342671,0.78302660,0.16732654,0.00000000,0.27307768,0.60066247,0.00230083,0.02198044
-4.84742371,0.79980376,0.16967183,0.00000000,0.27795660,0.61340646,0.00235991,0.02300035
-4.84142071,0.82161664,0.17258526,0.00000000,0.28445725,0.63079517,0.00241867,0.02405118
-4.83541771,0.84867841,0.17613802,0.00000000,0.29263497,0.65296249,0.00247837,0.02512272
-4.82941471,0.88126398,0.18041446,0.00000000,0.30258389,0.68008885,0.00254047,0.02620809
-4.82341171,0.91969800,0.18551068,0.00000000,0.31443631,0.71239027,0.00260656,0.02730431
-4.81740870,0.96434081,0.19153279,0.00000000,0.32836088,0.75010579,0.00267843,0.02841272
-4.81140570,1.01557255,0.19859477,0.00000000,0.34455990,0.79348360,0.00275795,0.02953934
-4.80540270,1.07377611,0.20681617,0.00000000,0.36326544,0.84276634,0.00284710,0.03069497
-4.79939970,1.13931949,0.21631958,0.00000000,0.38473439,0.89817610,0.00294792,0.03189521
-4.79339670,1.21253806,0.22722800,0.00000000,0.40924244,0.95989972,0.00306245,0.03316018
-4.78739370,1.29371730,0.23966212,0.00000000,0.43707700,1.02807473,0.00319272,0.03451411
-4.78139070,1.38307663,0.25373764,0.00000000,0.46852911,1.10277672,0.00334069,0.03598471
-4.77538769,1.48075479,0.26956246,0.00000000,0.50388433,1.18400818,0.00350821,0.03760232
-4.76938469,1.58679696,0.28723402,0.00000000,0.54341282,1.27168951,0.00369698,0.03939893
-4.76338169,1.70114402,0.30683647,0.00000000,0.58735856,1.36565210,0.00390852,0.04140707
-4.75737869,1.82362407,0.32843796,0.00000000,0.63592796,1.46563377,0.00414407,0.04365848
-4.75137569,1.95394601,0.35208775,0.00000000,0.68927803,1.57127639,0.00440462,0.04618276
-4.74537269,2.09169527,0.37781327,0.00000000,0.74750425,1.68212565,0.00469079,0.04900603
-4.73936968,2.23633138,0.40561707,0.00000000,0.81062852,1.79763267,0.00500285,0.05214942
-4.73336668,2.38718718,0.43547368,0.00000000,0.87858752,1.91715718,0.00534065,0.05562778
-4.72736368,2.54346950,0.46732635,0.00000000,0.95122175,2.03997193,0.00570356,0.05944837
-4.72136068,2.70426096,0.50108386,0.00000000,1.02826597,2.16526814,0.00609047,0.06360973
-4.71535768,2.86852312,0.53661733,0.00000000,1.10934122,2.29216165,0.00649973,0.06810077
-4.70935468,3.03510069,0.57375742,0.00000000,1.19394920,2.41969971,0.00692915,0.07290004
-4.70335168,3.20272727,0.61229189,0.00000000,1.28146952,2.54686838,0.00737597,0.07797540
-4.69734867,3.37003281,0.65196388,0.00000000,1.37116012,2.67260070,0.00783684,0.08328389
-4.69134567,3.53555330,0.69247123,0.00000000,1.46216163,2.79578578,0.00830787,0.08877204
-4.68534267,3.69774331,0.73346692,0.00000000,1.55350585,2.91527922,0.00878460,0.09437658
-4.67933967,3.85499182,0.77456104,0.00000000,1.64412854,3.02991522,0.00926211,0.10002545
-4.67333667,4.00564201,0.81532452,0.00000000,1.73288678,3.13852078,0.00973500,0.10563926
-4.66733367,4.14801541,0.85529458,0.00000000,1.81858054,3.23993227,0.01019754,0.11113308
-4.66133067,4.28044046,0.89398232,0.00000000,1.89997828,3.33301464,0.01064373,0.11641853
-4.65532766,4.40128556,0.93088208,0.00000000,1.97584586,3.41668328,0.01106742,0.12140612
-4.64932466,4.50899614,0.96548266,0.00000000,2.04497811,3.48992820,0.01146246,0.12600779
-4.64332166,4.60213479,0.99728010,0.00000000,2.10623188,3.55184028,0.01182285,0.13013954
-4.63731866,4.67942356,1.02579158,0.00000000,2.15855958,3.60163862,0.01214286,0.13372400
-4.63131566,4.73978656,1.05057008,0.00000000,2.20104181,3.63869803,0.01241722,0.13669297
-4.62531266,4.78239126,1.07121908,0.00000000,2.23291783,3.66257555,0.01264129,0.13898970
-4.61930965,4.80668642,1.08740686,0.00000000,2.25361255,3.67303445,0.01281114,0.14057086
-4.61330665,4.81243451,1.09887955,0.00000000,2.26275874,3.67006436,0.01292376,0.14140818
-4.60730365,4.79973662,1.10547240,0.00000000,2.26021360,3.65389604,0.01297711,0.14148951
-4.60130065,4.76904801,1.10711862,0.00000000,2.24606867,3.62500953,0.01297021,0.14081947
-4.59529765,4.72118278,1.10385535,0.00000000,2.22065259,3.58413456,0.01290324,0.13941947
-4.58929465,4.65730663,1.09582614,0.00000000,2.18452654,3.53224255,0.01277746,0.13732721
-4.58329165,4.57891723,1.08328003,0.00000000,2.13847228,3.47052978,0.01259527,0.13459562
-4.57728864,4.48781220,1.06656674,0.00000000,2.08347330,3.40039190,0.01236011,0.13129127
-4.57128564,4.38604560,1.04612843,0.00000000,2.02068978,3.32339033,0.01207637,0.12749241
-4.56528264,4.27587419,1.02248796,0.00000000,1.95142824,3.24121151,0.01174929,0.12328659
-4.55927964,4.15969536,0.99623429,0.00000000,1.87710704,3.15562060,0.01138478,0.11876800
-4.55327664,4.03997926,0.96800546,0.00000000,1.79921917,3.06841131,0.01098927,0.11403478
-4.54727364,3.91919773,0.93846980,0.00000000,1.71929352,2.98135388,0.01056952,0.10918612
-4.54127064,3.79975294,0.90830624,0.00000000,1.63885612,2.89614354,0.01013243,0.10431955
-4.53526763,3.68390880,0.87818433,0.00000000,1.55939270,2.81435149,0.00968490,0.09952830
-4.52926463,3.57372790,0.84874484,0.00000000,1.48231359,2.73738055,0.00923360,0.09489897
-4.52326163,3.47101646,0.82058172,0.00000000,1.40892224,2.66642740,0.00878485,0.09050953
-4.51725863,3.37727948,0.79422594,0.00000000,1.34038790,2.60245287,0.00834447,0.08642760
-4.51125563,3.29368767,0.77013199,0.00000000,1.27772329,2.54616135,0.00791768,0.08270930
-4.50525263,3.22105712,0.74866720,0.00000000,1.22176752,2.49799009,0.00750903,0.07939836
-4.49924962,3.15984207,0.73010447,0.00000000,1.17317431,2.45810851,0.00712231,0.07652579
-4.49324662,3.11014054,0.71461830,0.00000000,1.13240572,2.42642698,0.00676056,0.07410987
-4.48724362,3.07171189,0.70228432,0.00000000,1.09973081,2.40261460,0.00642607,0.07215654
-4.48124062,3.04400498,0.69308200,0.00000000,1.07522918,2.38612443,0.00612036,0.07066013
-4.47523762,3.02619508,0.68690049,0.00000000,1.05879867,2.37622491,0.00584427,0.06960426
-4.46923462,3.01722744,0.68354698,0.00000000,1.05016685,2.37203557,0.00559801,0.06896310
-4.46323162,3.01586534,0.68275737,0.00000000,1.04890557,2.37256527,0.00538118,0.06870262
-4.45722861,3.02074019,0.68420858,0.00000000,1.05444815,2.37675111,0.00519290,0.06878201
-4.45122561,3.03040163,0.68753207,0.00000000,1.06610854,2.38349635,0.00503183,0.06915514
-4.44522261,3.04336565,0.69232794,0.00000000,1.08310192,2.39170577,0.00489628,0.06977191
-4.43921961,3.05815902,0.69817923,0.00000000,1.10456634,2.40031731,0.00478424,0.07057971
-4.43321661,3.07335890,0.70466582,0.00000000,1.12958489,2.40832909,0.00469347,0.07152463
-4.42721361,3.08762658,0.71137758,0.00000000,1.15720798,2.41482124,0.00462152,0.07255266
-4.42121061,3.09973505,0.71792632,0.00000000,1.18647545,2.41897246,0.00456579,0.07361082
-4.41520760,3.10859032,0.72395640,0.00000000,1.21643803,2.42007137,0.00452358,0.07464803
-4.40920460,3.11324663,0.72915360,0.00000000,1.24617796,2.41752313,0.00449213,0.07561602
-4.40320160,3.11291623,0.73325224,0.00000000,1.27482830,2.41085194,0.00446860,0.07647001
-4.39719860,3.10697432,0.73604042,0.00000000,1.30159074,2.39970024,0.00445019,0.07716938
-4.39119560,3.09495997,0.73736332,0.00000000,1.32575146,2.38382533,0.00443411,0.07767816
-4.38519260,3.07657392,0.73712469,0.00000000,1.34669476,2.36309435,0.00441766,0.07796545
-4.37918959,3.05167385,0.73528652,0.00000000,1.36391426,2.33747821,0.00439822,0.07800583
-4.37318659,3.02026785,0.73186710,0.00000000,1.37702118,2.30704514,0.00437336,0.07777950
-4.36718359,2.98250660,0.72693751,0.00000000,1.38574964,2.27195419,0.00434085,0.07727255
-4.36118059,2.93867443,0.72061682,0.00000000,1.38995877,2.23244899,0.00429871,0.07647698
-4.35517759,2.88917960,0.71306615,0.00000000,1.38963142,2.18885171,0.00424527,0.07539068
-4.34917459,2.83454364,0.70448177,0.00000000,1.38486961,2.14155722,0.00417920,0.07401732
-4.34317159,2.77538977,0.69508747,0.00000000,1.37588672,2.09102716,0.00409957,0.07236613
-4.33716858,2.71243021,0.68512645,0.00000000,1.36299663,2.03778364,0.00400585,0.07045160
-4.33116558,2.64645233,0.67485285,0.00000000,1.34660014,1.98240236,0.00389798,0.06829304
-4.32516258,2.57830336,0.66452327,0.00000000,1.32716905,1.92550470,0.00377632,0.06591411
-4.31915958,2.50887391,0.65438833,0.00000000,1.30522848,1.86774877,0.00364171,0.06334224
-4.31315658,2.43908020,0.64468463,0.00000000,1.28133785,1.80981925,0.00349543,0.06060800
-4.30715358,2.36984541,0.63562719,0.00000000,1.25607142,1.75241607,0.00333914,0.05774445
