energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
-5.90395198,3.53801955,0.00057160,0.40613935,0.48053396,2.02501900,0.39820918,0.55521338,1.06831780,0.00000000
-5.89794897,3.48513949,0.00051120,0.41660713,0.48047780,1.97009821,0.39573204,0.54622400,1.06157437,0.00000000
-5.89194597,3.43691108,0.00046071,0.42742360,0.48197867,1.91797978,0.39390347,0.53821015,1.05574953,0.00000000
-5.88594297,3.39310349,0.00041893,0.43843347,0.48487801,1.86873565,0.39266212,0.53117383,1.05071550,0.00000000
-5.87993997,3.35319980,0.00038474,0.44944886,0.48896581,1.82226842,0.39191429,0.52506620,1.04627196,0.00000000
-5.87393697,3.31642718,0.00035709,0.46025205,0.49398551,1.77832889,0.39153709,0.51979137,1.04215541,0.00000000
-5.86793397,3.28179787,0.00033498,0.47060002,0.49964089,1.73653905,0.39138283,0.51521220,1.03805131,0.00000000
-5.86193097,3.24815850,0.00031750,0.48023060,0.50560479,1.69641949,0.39128462,0.51115752,1.03360851,0.00000000
-5.85592796,3.21424580,0.00030379,0.48887007,0.51152918,1.65741963,0.39106279,0.50743066,1.02845522,0.00000000
-5.84992496,3.17874561,0.00029307,0.49624191,0.51705636,1.61894931,0.39053199,0.50381877,1.02221582,0.00000000
-5.84392196,3.14035287,0.00028463,0.50207627,0.52183067,1.58041038,0.38950842,0.50010238,1.01452756,0.00000000
-5.83791896,3.09782947,0.00027784,0.50611976,0.52551038,1.54122678,0.38781709,0.49606497,1.00505645,0.00000000
-5.83191596,3.05005768,0.00027214,0.50814506,0.52777912,1.50087187,0.38529859,0.49150192,0.99351158,0.00000000
-5.82591296,2.99608671,0.00026704,0.50795992,0.52835642,1.45889192,0.38181515,0.48622854,0.97965721,0.00000000
-5.81990995,2.93517061,0.00026214,0.50541502,0.52700688,1.41492496,0.37725575,0.48008692,0.96332213,0.00000000
-5.81390695,2.86679604,0.00025709,0.50041036,0.52354759,1.36871446,0.37153998,0.47295117,0.94440594,0.00000000
-5.80790395,2.79069916,0.00025163,0.49289986,0.51785357,1.32011732,0.36462059,0.46473108,0.92288209,0.00000000
-5.80190095,2.70687126,0.00024556,0.48289389,0.50986085,1.26910650,0.35648461,0.45537399,0.89879754,0.00000000
-5.79589795,2.61555342,0.00023874,0.47045965,0.49956733,1.21576823,0.34715304,0.44486501,0.87226943,0.00000000
-5.78989495,2.51722106,0.00023111,0.45571941,0.48703123,1.16029443,0.33667924,0.43322550,0.84347885,0.00000000
-5.78389195,2.41255951,0.00022263,0.43884663,0.47236742,1.10297108,0.32514603,0.42051023,0.81266223,0.00000000
-5.77788894,2.30243239,0.00021333,0.42006033,0.45574178,1.04416314,0.31266187,0.40680328,0.78010098,0.00000000
-5.77188594,2.18784453,0.00020328,0.39961779,0.43736397,0.98429727,0.29935612,0.39221306,0.74610990,0.00000000
-5.76588294,2.06990159,0.00019256,0.37780616,0.41747896,0.92384306,0.28537391,0.37686668,0.71102494,0.00000000
-5.75987994,1.94976829,0.00018130,0.35493320,0.39635771,0.86329386,0.27087064,0.36090418,0.67519109,0.00000000
-5.75387694,1.82862747,0.00016963,0.33131775,0.37428755,0.80314808,0.25600653,0.34447263,0.63895089,0.00000000
-5.74787394,1.70764156,0.00015771,0.30728019,0.35156259,0.74389185,0.24094144,0.32772073,0.60263400,0.00000000
-5.74187094,1.58791806,0.00014567,0.28313343,0.32847462,0.68598356,0.22583009,0.31079386,0.56654836,0.00000000
-5.73586793,1.47048021,0.00013367,0.25917470,0.30530481,0.62984092,0.21081799,0.29382990,0.53097314,0.00000000
-5.72986493,1.35624377,0.00012184,0.23567840,0.28231655,0.57583081,0.19603806,0.27695595,0.49615364,0.00000000
-5.72386193,1.24600014,0.00011033,0.21289032,0.25974957,0.52426214,0.18160814,0.26028600,0.46229817,0.00000000
-5.71785893,1.14040609,0.00009923,0.19102328,0.23781547,0.47538160,0.16762929,0.24391945,0.42957693,0.00000000
-5.71185593,1.03997966,0.00008866,0.17025426,0.21669475,0.42937238,0.15418503,0.22794062,0.39812253,0.00000000
-5.70585293,0.94510182,0.00007868,0.15072302,0.19653526,0.38635529,0.14134120,0.21241892,0.36803208,0.00000000
-5.69984992,0.85602297,0.00006937,0.13253207,0.17745201,0.34639218,0.12914661,0.19740982,0.33937045,0.00000000
-5.69384692,0.77287344,0.00006077,0.11574794,0.15952809,0.30949106,0.11763417,0.18295612,0.31217430,0.00000000
-5.68784392,0.69567697,0.00005290,0.10040342,0.14281666,0.27561258,0.10682247,0.16908975,0.28645673,0.00000000
-5.68184092,0.62436606,0.00004579,0.08650072,0.12734362,0.24467726,0.09671761,0.15583362,0.26221203,0.00000000
-5.67583792,0.55879836,0.00003943,0.07401518,0.11311093,0.21657327,0.08731523,0.14320354,0.23942038,0.00000000
-5.66983492,0.49877309,0.00003382,0.06289939,0.10010016,0.19116407,0.07860249,0.13121011,0.21805221,0.00000000
-5.66383192,0.44404691,0.00002896,0.05308750,0.08827628,0.16829587,0.07056008,0.11986035,0.19807206,0.00000000
-5.65782891,0.39434855,0.00002482,0.04449952,0.07759128,0.14780445,0.06316398,0.10915921,0.17944183,0.00000000
-5.65182591,0.34939177,0.00002139,0.03704536,0.06798771,0.12952123,0.05638714,0.09911075,0.16212336,0.00000000
-5.64582291,0.30888662,0.00001867,0.03062870,0.05940191,0.11327854,0.05020080,0.08971909,0.14608036,0.00000000
-5.63981991,0.27254859,0.00001667,0.02515033,0.05176679,0.09891390,0.04457564,0.08098916,0.13127973,0.00000000
-5.63381691,0.24010603,0.00001539,0.02051112,0.04501429,0.08627340,0.03948269,0.07292722,0.11769238,0.00000000
-5.62781391,0.21130561,0.00001488,0.01661440,0.03907738,0.07521429,0.03489396,0.06554126,0.10529350,0.00000000
-5.62181091,0.18591631,0.00001518,0.01336791,0.03389160,0.06560669,0.03078288,0.05884130,0.09406263,0.00000000
-5.61580790,0.16373199,0.00001639,0.01068527,0.02939629,0.05733469,0.02712467,0.05283963,0.08398347,0.00000000
-5.60980490,0.14457280,0.00001860,0.00848691,0.02553534,0.05029688,0.02389638,0.04755109,0.07504348,0.00000000
-5.60380190,0.12828575,0.00002198,0.00670075,0.02225777,0.04440634,0.02107705,0.04299334,0.06723348,0.00000000
-5.59779890,0.11474444,0.00002671,0.00526239,0.01951788,0.03959031,0.01864757,0.03918708,0.06054723,0.00000000
-5.59179590,0.10384830,0.00003300,0.00411511,0.01727533,0.03578953,0.01659067,0.03615641,0.05498095,0.00000000
-5.58579290,0.09552128,0.00004113,0.00320964,0.01549490,0.03295738,0.01489074,0.03392903,0.05053290,0.00000000
-5.57978989,0.08971007,0.00005143,0.00250370,0.01414619,0.03105872,0.01353366,0.03253646,0.04720287,0.00000000
-5.57378689,0.08638196,0.00006424,0.00196151,0.01320315,0.03006864,0.01250660,0.03201410,0.04499167,0.00000000
-5.56778389,0.08552219,0.00007998,0.00155315,0.01264351,0.02997105,0.01179777,0.03240106,0.04390044,0.00000000
-5.56178089,0.08713077,0.00009909,0.00125397,0.01244818,0.03075698,0.01139619,0.03373980,0.04392987,0.00000000
-5.55577789,0.09121882,0.00012208,0.00104388,0.01260052,0.03242289,0.01129131,0.03607538,0.04507920,0.00000000
-5.54977489,0.09780425,0.00014944,0.00090676,0.01308561,0.03496868,0.01147277,0.03945432,0.04734502,0.00000000
-5.54377189,0.10690695,0.00018172,0.00082983,0.01388945,0.03839558,0.01192993,0.04392315,0.05071980,0.00000000
-5.53776888,0.11854328,0.00021945,0.00080315,0.01499820,0.04270394,0.01265151,0.04952636,0.05519031,0.00000000
-5.53176588,0.13272017,0.00026317,0.00081903,0.01639739,0.04789089,0.01362516,0.05630408,0.06073575,0.00000000
-5.52576288,0.14942882,0.00031337,0.00087164,0.01807112,0.05394787,0.01483704,0.06428926,0.06732588,0.00000000
-5.51975988,0.16863822,0.00037048,0.00095656,0.02000142,0.06085831,0.01627140,0.07350462,0.07491907,0.00000000
-5.51375688,0.19028864,0.00043489,0.00107042,0.02216759,0.06859528,0.01791018,0.08395932,0.08346048,0.00000000
-5.50775388,0.21428556,0.00050683,0.00121063,0.02454568,0.07711936,0.01973274,0.09564565,0.09288040,0.00000000
-5.50175088,0.24049417,0.00058645,0.00137505,0.02710815,0.08637683,0.02171556,0.10853570,0.10309300,0.00000000
-5.49574787,0.26873476,0.00067370,0.00156180,0.02982364,0.09629820,0.02383220,0.12257839,0.11399547,0.00000000
-5.48974487,0.29877957,0.00076839,0.00176907,0.03265697,0.10679732,0.02605321,0.13769697,0.12546779,0.00000000
-5.48374187,0.33035113,0.00087009,0.00199494,0.03556931,0.11777103,0.02834637,0.15378713,0.13737317,0.00000000
-5.47773887,0.36312252,0.00097818,0.00223726,0.03851858,0.12909950,0.03067692,0.17071606,0.14955924,0.00000000
-5.47173587,0.39671980,0.00109180,0.00249362,0.04146010,0.14064737,0.03300811,0.18832249,0.16186007,0.00000000
-5.46573287,0.43072666,0.00120987,0.00276120,0.04434734,0.15226559,0.03530172,0.20641798,0.17409897,0.00000000
-5.45972986,0.46469138,0.00133107,0.00303687,0.04713301,0.16379413,0.03751893,0.22478945,0.18609203,0.00000000
-5.45372686,0.49813604,0.00145391,0.00331709,0.04977011,0.17506529,0.03962113,0.24320300,0.19765244,0.00000000
-5.44772386,0.53056777,0.00157668,0.00359805,0.05221331,0.18590781,0.04157093,0.26140915,0.20859531,0.00000000
-5.44172086,0.56149185,0.00169753,0.00387567,0.05442019,0.19615141,0.04333321,0.27914912,0.21874288,0.00000000
-5.43571786,0.59042603,0.00181452,0.00414579,0.05635264,0.20563175,0.04487614,0.29616230,0.22793005,0.00000000
-5.42971486,0.61691586,0.00192565,0.00440422,0.05797816,0.21419560,0.04617222,0.31219442,0.23600975,0.00000000
-5.42371186,0.64055020,0.00202891,0.00464693,0.05927109,0.22170603,0.04719930,0.32700630,0.24285828,0.00000000
-5.41770885,0.66097639,0.00212235,0.00487025,0.06021368,0.22804736,0.04794139,0.34038269,0.24838002,0.00000000
-5.41170585,0.67791441,0.00220416,0.00507101,0.06079697,0.23312967,0.04838945,0.35214093,0.25251155,0.00000000
-5.40570285,0.69116944,0.00227268,0.00524677,0.06102145,0.23689273,0.04854195,0.36213899,0.25522493,0.00000000
-5.39969985,0.70064200,0.00232650,0.00539602,0.06089751,0.23930904,0.04840530,0.37028248,0.25652978,0.00000000
-5.39369685,0.70633545,0.00236450,0.00551837,0.06044552,0.24038596,0.04799404,0.37653019,0.25647437,0.00000000
-5.38769385,0.70836022,0.00238586,0.00561478,0.05969577,0.24016667,0.04733093,0.38089806,0.25514531,0.00000000
-5.38169085,0.70693451,0.00239013,0.00568773,0.05868805,0.23873004,0.04644677,0.38346100,0.25266602,0.00000000
-5.37568784,0.70238134,0.00237721,0.00574143,0.05747103,0.23618919,0.04538014,0.38435262,0.24919389,0.00000000
-5.36968484,0.69512204,0.00234739,0.00578197,0.05610145,0.23268899,0.04417699,0.38376272,0.24491628,0.00000000
-5.36368184,0.68566616,0.00230130,0.00581753,0.05464305,0.22840243,0.04289011,0.38193252,0.24004541,0.00000000
-5.35767884,0.67459838,0.00223993,0.00585847,0.05316552,0.22352601,0.04157854,0.37914775,0.23481243,0.00000000
-5.35167584,0.66256259,0.00216454,0.00591753,0.05174320,0.21827432,0.04030695,0.37572993,0.22946068,0.00000000
-5.34567284,0.65024405,0.00207668,0.00600985,0.05045381,0.21287408,0.03914495,0.37202598,0.22423859,0.00000000
-5.33966983,0.63834996,0.00197810,0.00615316,0.04937720,0.20755777,0.03816651,0.36839673,0.21939235,0.00000000
-5.33366683,0.62758946,0.00187068,0.00636773,0.04859404,0.20255706,0.03744924,0.36520472,0.21515856,0.00000000
-5.32766383,0.61865358,0.00175642,0.00667647,0.04818463,0.19809644,0.03707380,0.36280169,0.21175731,0.00000000
-5.32166083,0.61219598,0.00163733,0.00710481,0.04822772,0.19438712,0.03712325,0.36151647,0.20938568,0.00000000
-5.31565783,0.60881517,0.00151540,0.00768068,0.04879941,0.19162141,0.03768237,0.36164363,0.20821217,0.00000000
-5.30965483,0.60903872,0.00139252,0.00843424,0.04997217,0.18996788,0.03883698,0.36343336,0.20837194,0.00000000
-5.30365183,0.61331013,0.00127049,0.00939771,0.05181377,0.18956736,0.04067303,0.36708316,0.20996326,0.00000000
-5.29764882,0.62197853,0.00115090,0.01060489,0.05438643,0.19052984,0.04327572,0.37273142,0.21304524,0.00000000
-5.29164582,0.63529161,0.00103518,0.01209074,0.05774582,0.19293247,0.04672831,0.38045343,0.21763676,0.00000000
-5.28564282,0.65339190,0.00092453,0.01389069,0.06194012,0.19681858,0.05111076,0.39025973,0.22371683,0.00000000
-5.27963982,0.67631624,0.00081991,0.01603992,0.06700911,0.20219766,0.05649813,0.40209705,0.23122619,0.00000000
-5.27363682,0.70399839,0.00072208,0.01857243,0.07298309,0.20904636,0.06295869,0.41585158,0.24007014,0.00000000
-5.26763382,0.73627448,0.00063156,0.02152002,0.07988186,0.21731036,0.07055182,0.43135456,0.25012253,0.00000000
-5.26163082,0.77289089,0.00054865,0.02491112,0.08771366,0.22690694,0.07932565,0.44838982,0.26123062,0.00000000
-5.25562781,0.81351419,0.00047347,0.02876961,0.09647404,0.23772815,0.08931460,0.46670293,0.27322071,0.00000000
-5.24962481,0.85774256,0.00040598,0.03311353,0.10614481,0.24964449,0.10053678,0.48601161,0.28590431,0.00000000
-5.24362181,0.90511831,0.00034597,0.03795382,0.11669310,0.26250883,0.11299146,0.50601676,0.29908461,0.00000000
-5.23761881,0.95514090,0.00029313,0.04329309,0.12807047,0.27616048,0.12665671,0.52641391,0.31256294,0.00000000
-5.23161581,1.00727999,0.00024704,0.04912462,0.14021235,0.29042927,0.14148736,0.54690422,0.32614511,0.00000000
-5.22561281,1.06098826,0.00020723,0.05543137,0.15303777,0.30513956,0.15741338,0.56720492,0.33964726,0.00000000
-5.21960980,1.11571343,0.00017316,0.06218541,0.16644942,0.32011393,0.17433898,0.58705853,0.35290113,0.00000000
-5.21360680,1.17090944,0.00014430,0.06934757,0.18033428,0.33517665,0.19214238,0.60624069,0.36575854,0.00000000
-5.20760380,1.22604644,0.00012008,0.07686744,0.19456471,0.35015683,0.21067656,0.62456610,0.37809489,0.00000000
-5.20160080,1.28061951,0.00009996,0.08468386,0.20900014,0.36489109,0.22977086,0.64189266,0.38981171,0.00000000
-5.19559780,1.33415610,0.00008341,0.09272570,0.22348940,0.37922592,0.24923376,0.65812349,0.40083810,0.00000000
-5.18959480,1.38622216,0.00006993,0.10091313,0.23787356,0.39301961,0.26885644,0.67320698,0.41113108,0.00000000
-5.18359180,1.43642697,0.00005906,0.10915924,0.25198932,0.40614387,0.28841744,0.68713492,0.42067501,0.00000000
-5.17758879,1.48442676,0.00005039,0.11737203,0.26567286,0.41848503,0.30768800,0.69993891,0.42947995,0.00000000
-5.17158579,1.52992712,0.00004353,0.12545660,0.27876399,0.42994496,0.32643797,0.71168525,0.43757923,0.00000000
-5.16558279,1.57268438,0.00003816,0.13331759,0.29111042,0.44044162,0.34444216,0.72246869,0.44502631,0.00000000
-5.15957979,1.61250576,0.00003398,0.14086165,0.30257208,0.44990944,0.36148670,0.73240532,0.45189109,0.00000000
-5.15357679,1.64924864,0.00003075,0.14799988,0.31302514,0.45829924,0.37737516,0.74162493,0.45825576,0.00000000
-5.14757379,1.68281858,0.00002825,0.15465017,0.32236564,0.46557801,0.39193419,0.75026324,0.46421044,0.00000000
-5.14157079,1.71316647,0.00002630,0.16073919,0.33051258,0.47172833,0.40501830,0.75845428,0.46984878,0.00000000
-5.13556778,1.74028452,0.00002475,0.16620415,0.33741011,0.47674748,0.41651363,0.76632326,0.47526348,0.00000000
-5.12956478,1.76420132,0.00002349,0.17099406,0.34302894,0.48064630,0.42634037,0.77398011,0.48054216,0.00000000
-5.12356178,1.78497592,0.00002242,0.17507054,0.34736665,0.48344776,0.43445385,0.78151395,0.48576338,0.00000000
-5.11755878,1.80269114,0.00002148,0.17840814,0.35044703,0.48518522,0.44084414,0.78898869,0.49099315,0.00000000
-5.11155578,1.81744621,0.00002060,0.18099417,0.35231836,0.48590052,0.44553424,0.79643969,0.49628194,0.00000000
-5.10555278,1.82934900,0.00001976,0.18282805,0.35305073,0.48564187,0.44857693,0.80387179,0.50166216,0.00000000
-5.09954977,1.83850817,0.00001893,0.18392028,0.35273258,0.48446164,0.45005053,0.81125842,0.50714632,0.00000000
-5.09354677,1.84502546,0.00001809,0.18429104,0.35146649,0.48241412,0.45005377,0.81854202,0.51272581,0.00000000
-5.08754377,1.84898865,0.00001726,0.18396863,0.34936459,0.47955343,0.44870007,0.82563548,0.51837034,0.00000000
-5.08154077,1.85046538,0.00001643,0.18298774,0.34654368,0.47593151,0.44611165,0.83242475,0.52402806,0.00000000
-5.07553777,1.84949842,0.00001563,0.18138767,0.34312039,0.47159650,0.44241366,0.83877222,0.52962632,0.00000000
-5.06953477,1.84610246,0.00001488,0.17921067,0.33920654,0.46659150,0.43772883,0.84452095,0.53507318,0.00000000
-5.06353177,1.84026299,0.00001422,0.17650044,0.33490502,0.46095375,0.43217279,0.84949961,0.54025942,0.00000000
-5.05752876,1.83193717,0.00001367,0.17330083,0.33030625,0.45471441,0.42585035,0.85352786,0.54506125,0.00000000
-5.05152576,1.82105703,0.00001329,0.16965483,0.32548548,0.44789896,0.41885296,0.85642217,0.54934352,0.00000000
-5.04552276,1.80753487,0.00001314,0.16560386,0.32050102,0.44052808,0.41125734,0.85800190,0.55296340,0.00000000
-5.03951976,1.79127077,0.00001329,0.16118742,0.31539338,0.43261923,0.40312540,0.85809554,0.55577451,0.00000000
-5.03351676,1.77216200,0.00001381,0.15644294,0.31018545,0.42418869,0.39450535,0.85654696,0.55763131,0.00000000
-5.02751376,1.75011401,0.00001481,0.15140597,0.30488365,0.41525408,0.38543382,0.85322161,0.55839377,0.00000000
-5.02151076,1.72505261,0.00001639,0.14611049,0.29947983,0.40583725,0.37593890,0.84801253,0.55793217,0.00000000
-5.01550775,1.69693681,0.00001870,0.14058948,0.29395410,0.39596733,0.36604379,0.84084607,0.55613191,0.00000000
-5.00950475,1.66577197,0.00002190,0.13487545,0.28827810,0.38568401,0.35577082,0.83168728,0.55289818,0.00000000
-5.00350175,1.63162255,0.00002618,0.12900107,0.28241884,0.37504062,0.34514566,0.82054474,0.54816049,0.00000000
-4.99749875,1.59462409,0.00003178,0.12299978,0.27634275,0.36410721,0.33420125,0.80747483,0.54187680,0.00000000
-4.99149575,1.55499383,0.00003896,0.11690622,0.27001982,0.35297320,0.32298152,0.79258533,0.53403722,0.00000000
-4.98549275,1.51303959,0.00004804,0.11075669,0.26342764,0.34174968,0.31154440,0.77603812,0.52466713,0.00000000
-4.97948974,1.46916649,0.00005937,0.10458931,0.25655524,0.33057115,0.29996415,0.75805102,0.51382960,0.00000000
-4.97348674,1.42388120,0.00007338,0.09844423,0.24940646,0.31959670,0.28833290,0.73889856,0.50162709,0.00000000
-4.96748374,1.37779344,0.00009053,0.09236346,0.24200277,0.30901047,0.27676121,0.71891160,0.48820219,0.00000000
-4.96148074,1.33161464,0.00011136,0.08639082,0.23438556,0.29902141,0.26537781,0.69847568,0.47373755,0.00000000
-4.95547774,1.28615362,0.00013646,0.08057158,0.22661754,0.28986227,0.25432844,0.67802807,0.45845469,0.00000000
-4.94947474,1.24230927,0.00016646,0.07495212,0.21878354,0.28178786,0.24377395,0.65805348,0.44261200,0.00000000
-4.94347174,1.20106031,0.00020206,0.06957955,0.21099034,0.27507250,0.23388764,0.63907825,0.42650160,0.00000000
-4.93746873,1.16345222,0.00024402,0.06450121,0.20336584,0.27000667,0.22485217,0.62166324,0.41044526,0.00000000
-4.93146573,1.13058154,0.00029309,0.05976428,0.19605736,0.26689301,0.21685589,0.60639525,0.39478947,0.00000000
-4.92546273,1.10357772,0.00035008,0.05541534,0.18922917,0.26604148,0.21008896,0.59387719,0.37989960,0.00000000
-4.91945973,1.08358277,0.00041578,0.05149995,0.18305946,0.26776390,0.20473928,0.58471705,0.36615331,0.00000000
-4.91345673,1.07172906,0.00049098,0.04806232,0.17773656,0.27236781,0.20098831,0.57951580,0.35393334,0.00000000
-4.90745373,1.06911550,0.00057640,0.04514497,0.17345475,0.28014981,0.19900694,0.57885442,0.34361975,0.00000000
-4.90145073,1.07678272,0.00067269,0.04278839,0.17040957,0.29138836,0.19895151,0.58328043,0.33558184,0.00000000
-4.89544772,1.09568734,0.00078040,0.04103078,0.16879296,0.30633620,0.20095994,0.59329395,0.33016978,0.00000000
-4.88944472,1.12667620,0.00089992,0.03990767,0.16878802,0.32521259,0.20514824,0.60933380,0.32770621,0.00000000
-4.88344172,1.17046083,0.00103148,0.03945161,0.17056392,0.34819544,0.21160721,0.63176393,0.32847805,0.00000000
-4.87743872,1.22759302,0.00117508,0.03969174,0.17427076,0.37541362,0.22039962,0.66086057,0.33272846,0.00000000
-4.87143572,1.29844191,0.00133046,0.04065331,0.18003472,0.40693970,0.23155779,0.69680044,0.34064947,0.00000000
-4.86543272,1.38317372,0.00149710,0.04235711,0.18795349,0.44278327,0.24508176,0.73965053,0.35237525,0.00000000
-4.85942971,1.48173458,0.00167417,0.04481883,0.19809229,0.48288541,0.26093799,0.78935984,0.36797627,0.00000000
-4.85342671,1.59383743,0.00186051,0.04804830,0.21048046,0.52711424,0.27905882,0.84575346,0.38745471,0.00000000
-4.84742371,1.71895383,0.00205465,0.05204869,0.22510884,0.57526222,0.29934270,0.90852938,0.41074110,0.00000000
-4.84142071,1.85631127,0.00225478,0.05681562,0.24192801,0.62704530,0.32165528,0.97725840,0.43769256,0.00000000
-4.83541771,2.00489671,0.00245881,0.06233628,0.26084755,0.68210406,0.34583143,1.05138740,0.46809269,0.00000000
-4.82941471,2.16346676,0.00266434,0.06858854,0.28173632,0.74000731,0.37167826,1.13024606,0.50165334,0.00000000
-4.82341171,2.33056481,0.00286876,0.07554012,0.30442384,0.80025792,0.39897909,1.21305717,0.53801827,0.00000000
-4.81740870,2.50454499,0.00306928,0.08314789,0.32870286,0.86230104,0.42749839,1.29895044,0.57676873,0.00000000
-4.81140570,2.68360273,0.00326300,0.09135733,0.35433288,0.92553461,0.45698755,1.38697955,0.61743099,0.00000000
-4.80540270,2.86581131,0.00344698,0.10010217,0.38104481,0.98932175,0.48719134,1.47614212,0.65948562,0.00000000
-4.79939970,3.04916333,0.00361831,0.10930434,0.40854643,1.05300483,0.51785489,1.56540198,0.70237831,0.00000000
-4.79339670,3.23161596,0.00377424,0.11887421,0.43652866,1.11592068,0.54873082,1.65371315,0.74553202,0.00000000
-4.78739370,3.41113842,0.00391221,0.12871121,0.46467228,1.17741636,0.57958634,1.74004477,0.78836005,0.00000000
-4.78139070,3.58575987,0.00402998,0.13870472,0.49265500,1.23686492,0.61020983,1.82340596,0.83027957,0.00000000
-4.77538769,3.75361597,0.00412568,0.14873548,0.52015861,1.29368045,0.64041666,1.90286978,0.87072520,0.00000000
-4.76938469,3.91299211,0.00419785,0.15867729,0.54687583,1.34733181,0.67005386,1.97759531,0.90916213,0.00000000
-4.76338169,4.06236158,0.00424555,0.16839902,0.57251675,1.39735439,0.69900325,2.04684698,0.94509816,0.00000000
-4.75737869,4.20041699,0.00426832,0.17776705,0.59681455,1.44335948,0.72718292,2.11001025,0.97809447,0.00000000
-4.75137569,4.32609361,0.00426625,0.18664783,0.61953032,1.48504064,0.75454679,2.16660306,1.00777432,0.00000000
-4.74537269,4.43858370,0.00423995,0.19491070,0.64045674,1.52217706,0.78108216,2.21628255,1.03382970,0.00000000
-4.73936968,4.53734120,0.00419052,0.20243079,0.65942065,1.55463364,0.80680541,2.25884675,1.05602543,0.00000000
-4.73336668,4.62207680,0.00411949,0.20909190,0.67628428,1.58235783,0.83175589,2.29423117,1.07420085,0.00000000
-4.72736368,4.69274382,0.00402883,0.21478927,0.69094537,1.60537361,0.85598841,2.32250063,1.08826880,0.00000000
-4.72136068,4.74951583,0.00392079,0.21943218,0.70333600,1.62377284,0.87956457,2.34383669,1.09821231,0.00000000
-4.71535768,4.79275721,0.00379786,0.22294624,0.71342053,1.63770450,0.90254355,2.35852133,1.10407915,0.00000000
-4.70935468,4.82298855,0.00366269,0.22527526,0.72119263,1.64736261,0.92497283,2.36691775,1.10597450,0.00000000
-4.70335168,4.84084858,0.00351799,0.22638267,0.72667167,1.65297314,0.94687940,2.36944937,1.10405237,0.00000000
-4.69734867,4.84705479,0.00336643,0.22625245,0.72989880,1.65478097,0.96826200,2.36657784,1.09850612,0.00000000
-4.69134567,4.84236470,0.00321059,0.22488947,0.73093279,1.65303725,0.98908491,2.35878132,1.08955859,0.00000000
-4.68534267,4.82753972,0.00305286,0.22231923,0.72984603,1.64798791,1.00927371,2.34653401,1.07745242,0.00000000
-4.67933967,4.80331329,0.00289540,0.21858708,0.72672081,1.63986384,1.02871329,2.33028780,1.06244094,0.00000000
-4.67333667,4.77036456,0.00274008,0.21375685,0.72164607,1.62887298,1.04724826,2.31045672,1.04478005,0.00000000
-4.66733367,4.72929873,0.00258847,0.20790906,0.71471472,1.61519471,1.06468590,2.28740505,1.02472141,0.00000000
-4.66133067,4.68063442,0.00244181,0.20113865,0.70602170,1.59897664,1.08080135,2.26143909,1.00250706,0.00000000
-4.65532766,4.62479835,0.00230103,0.19355243,0.69566269,1.58033370,1.09534492,2.23280301,0.97836563,0.00000000
-4.64932466,4.56212686,0.00216675,0.18526627,0.68373345,1.55934943,1.10805110,2.20167856,0.95251017,0.00000000
-4.64332166,4.49287370,0.00203929,0.17640220,0.67032988,1.53607930,1.11864873,2.16818843,0.92513738,0.00000000
