energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
-3.26863432,3.78422447,0.00158715,0.21688391,0.72481520,2.37926825,0.18241553,0.43572106,0.01956777,0.77257874
-3.26263132,3.76657450,0.00164556,0.22775355,0.74540513,2.34378842,0.19376620,0.42724293,0.01972030,0.77528192
-3.25662831,3.75504687,0.00170821,0.24072893,0.77073585,2.30543249,0.20592383,0.42116139,0.01996881,0.78266789
-3.25062531,3.75136397,0.00177554,0.25573998,0.80066884,2.26584101,0.21884250,0.41766761,0.02032557,0.79476775
-3.24462231,3.75706146,0.00184790,0.27268124,0.83497630,2.22663445,0.23244989,0.41691572,0.02080120,0.81152092
-3.23861931,3.77343372,0.00192557,0.29141239,0.87334184,2.18936153,0.24664663,0.41902028,0.02140428,0.83277520
-3.23261631,3.80148743,0.00200867,0.31175970,0.91536390,2.15545130,0.26130676,0.42405436,0.02214097,0.85828906
-3.22661331,3.84190541,0.00209725,0.33351842,0.96056230,2.12617080,0.27627935,0.43204833,0.02301461,0.88773645
-3.22061031,3.89502261,0.00219123,0.35645627,1.00838805,2.10259003,0.29139141,0.44298938,0.02402547,0.92071427
-3.21460730,3.96081531,0.00229046,0.38031785,1.05823616,2.08555511,0.30645185,0.45682183,0.02517045,0.95675230
-3.20860430,4.03890393,0.00239471,0.40483003,1.10946127,2.07567066,0.32125662,0.47344830,0.02644294,0.99532540
-3.20260130,4.12856893,0.00250371,0.42970808,1.16139545,2.07329139,0.33559462,0.49273153,0.02783273,1.03586765
-3.19659830,4.22877880,0.00261717,0.45466241,1.21336745,2.07852275,0.34925425,0.51449696,0.02932609,1.07778778
-3.19059530,4.33822814,0.00273480,0.47940550,1.26472241,2.09123002,0.36203023,0.53853588,0.03090587,1.12048533
-3.18459230,4.45538362,0.00285632,0.50365889,1.31484108,2.11105486,0.37373044,0.56460894,0.03255179,1.16336674
-3.17858929,4.57853503,0.00298151,0.52715971,1.36315738,2.13743785,0.38418231,0.59244998,0.03424082,1.20586060
-3.17258629,4.70584849,0.00311016,0.54966665,1.40917339,2.16964574,0.39323853,0.62177000,0.03594765,1.24743128
-3.16658329,4.83541902,0.00324210,0.57096478,1.45247072,2.20680176,0.40078171,0.65226101,0.03764527,1.28759027
-3.16058029,4.96531975,0.00337718,0.59086924,1.49271768,2.24791732,0.40672777,0.68359971,0.03930560,1.32590462
-3.15457729,5.09364550,0.00351528,0.60922742,1.52967169,2.29192384,0.41102786,0.71545097,0.04090024,1.36200209
-3.14857429,5.21854912,0.00365621,0.62591967,1.56317676,2.33770329,0.41366877,0.74747082,0.04240113,1.39557284
-3.14257129,5.33826936,0.00379972,0.64085837,1.59315621,2.38411639,0.41467171,0.77930915,0.04378131,1.42636763
-3.13656828,5.45115004,0.00394547,0.65398561,1.61960119,2.43002777,0.41408968,0.81061215,0.04501561,1.45419283
-3.13056528,5.55565076,0.00409293,0.66526964,1.64255558,2.47432768,0.41200355,0.84102433,0.04608131,1.47890271
-3.12456228,5.65035017,0.00424140,0.67470018,1.66209844,2.51594987,0.40851702,0.87019058,0.04695868,1.50038967
-3.11855928,5.73394320,0.00438993,0.68228327,1.67832525,2.55388603,0.40375097,0.89775819,0.04763149,1.51857323
-3.11255628,5.80523430,0.00453732,0.68803566,1.69132904,2.58719685,0.39783730,0.92337911,0.04808731,1.53338865
-3.10655328,5.86312870,0.00468208,0.69197945,1.70118304,2.61502043,0.39091279,0.94671247,0.04831778,1.54477615
-3.10055028,5.90662383,0.00482246,0.69413714,1.70792580,2.63657846,0.38311328,0.96742779,0.04831871,1.55267154
-3.09454727,5.93480298,0.00495643,0.69452764,1.71155001,2.65118100,0.37456844,0.98520866,0.04809000,1.55699908
-3.08854427,5.94683287,0.00508175,0.69316331,1.71199588,2.65823024,0.36539745,0.99975714,0.04763556,1.55766712
-3.08254127,5.94196627,0.00519602,0.69004839,1.70914939,2.65722405,0.35570575,1.01079886,0.04696297,1.55456695
-3.07653827,5.91955044,0.00529669,0.68517892,1.70284579,2.64775952,0.34558298,1.01808864,0.04608318,1.54757497
-3.07053527,5.87904138,0.00538122,0.67854400,1.69287802,2.62953670,0.33510213,1.02141655,0.04501005,1.53655811
-3.06453227,5.82002318,0.00544712,0.67012846,1.67900962,2.60236276,0.32431991,1.02061420,0.04375988,1.52138213
-3.05852926,5.74223160,0.00549206,0.65991660,1.66099117,2.56615622,0.31327811,1.01556085,0.04235089,1.50192222
-3.05252626,5.64557979,0.00551394,0.64789680,1.63857931,2.52095105,0.30200590,1.00618919,0.04080268,1.47807521
-3.04652326,5.53018461,0.00551102,0.63406660,1.61155698,2.46690019,0.29052274,0.99249028,0.03913578,1.44977246
-3.04052026,5.39639094,0.00548199,0.61843793,1.57975362,2.40427795,0.27884168,0.97451742,0.03737110,1.41699259
-3.03451726,5.24479203,0.00542599,0.60104202,1.54306407,2.33348069,0.26697286,0.95238860,0.03552954,1.37977303
-3.02851426,5.07624375,0.00534274,0.58193370,1.50146477,2.25502535,0.25492677,0.92628722,0.03363160,1.33821967
-3.02251126,4.89187096,0.00523249,0.56119471,1.45502646,2.16954531,0.24271733,0.89646098,0.03169703,1.29251383
-3.01650825,4.69306485,0.00509610,0.53893589,1.40392243,2.07778328,0.23036431,0.86321880,0.02974457,1.24291595
-3.01050525,4.48147044,0.00493496,0.51529783,1.34843192,1.98058111,0.21789522,0.82692575,0.02779177,1.18976588
-3.00450225,4.25896415,0.00475099,0.49045021,1.28893842,1.87886650,0.20534632,0.78799615,0.02585481,1.13347943
-2.99849925,4.02762210,0.00454659,0.46458958,1.22592306,1.77363691,0.19276302,0.74688509,0.02394839,1.07454148
-2.99249625,3.78968010,0.00432453,0.43793590,1.15995337,1.66594113,0.18019944,0.70407850,0.02208571,1.01349590
-2.98649325,3.54748703,0.00408790,0.41072784,1.09166831,1.55685892,0.16771737,0.66008237,0.02027839,0.95093285
-2.98049025,3.30345362,0.00384001,0.38321721,1.02176022,1.44747978,0.15538465,0.61541143,0.01853653,0.88747411
-2.97448724,3.05999889,0.00358428,0.35566283,0.95095472,1.33888123,0.14327318,0.57057769,0.01686867,0.82375713
-2.96848424,2.81949660,0.00332413,0.32832400,0.87998979,1.23210781,0.13145662,0.52607937,0.01528191,0.76041874
-2.96248124,2.58422390,0.00306291,0.30145411,0.80959482,1.12815135,0.12000802,0.48239069,0.01378191,0.69807908
-2.95647824,2.35631448,0.00280380,0.27529454,0.74047078,1.02793325,0.10899749,0.43995269,0.01237296,0.63732671
-2.95047524,2.13771771,0.00254975,0.25006913,0.67327237,0.93228950,0.09849005,0.39916553,0.01105809,0.57870529
-2.94447224,1.93016534,0.00230339,0.22597950,0.60859267,0.84195864,0.08854373,0.36038249,0.00983909,0.52270247
-2.93846923,1.73514641,0.00206700,0.20320131,0.54695103,0.75757306,0.07920807,0.32390560,0.00871665,0.46974125
-2.93246623,1.55389084,0.00184247,0.18188160,0.48878425,0.67965371,0.07052297,0.28998315,0.00769043,0.42017398
-2.92646323,1.38736162,0.00163132,0.16213720,0.43444131,0.60860793,0.06251805,0.25880884,0.00675913,0.37427904
-2.92046023,1.23625486,0.00143463,0.14405415,0.38418145,0.54473032,0.05521234,0.23052246,0.00592062,0.33226005
-2.91445723,1.10100693,0.00125314,0.12768811,0.33817533,0.48820610,0.04861440,0.20521196,0.00517202,0.29424742
-2.90845423,0.98180755,0.00108719,0.11306561,0.29650898,0.43911652,0.04272281,0.18291657,0.00450982,0.26030179
-2.90245123,0.87861728,0.00093680,0.10018594,0.25918998,0.39744583,0.03752687,0.16363071,0.00392996,0.23041912
-2.89644822,0.79118829,0.00080172,0.08902355,0.22615525,0.36308918,0.03300754,0.14730853,0.00342795,0.20453689
-2.89044522,0.71908695,0.00068144,0.07953084,0.19728013,0.33586102,0.02913853,0.13386859,0.00299894,0.18254106
-2.88444222,0.66171705,0.00057525,0.07164102,0.17238802,0.31550358,0.02588741,0.12319876,0.00263785,0.16427332
-2.87843922,0.61834284,0.00048228,0.06527111,0.15126023,0.30169510,0.02321683,0.11516089,0.00233940,0.14953847
-2.87243622,0.58811097,0.00040157,0.06032478,0.13364554,0.29405770,0.02108558,0.10959531,0.00209822,0.13811146
-2.86643322,0.57007121,0.00033208,0.05669510,0.11926930,0.29216464,0.01944969,0.10632494,0.00190893,0.12974404
-2.86043022,0.56319551,0.00027274,0.05426699,0.10784164,0.29554735,0.01826338,0.10515919,0.00176615,0.12417088
-2.85442721,0.56639575,0.00022248,0.05291952,0.09906485,0.30370200,0.01747993,0.10589749,0.00166458,0.12111502
-2.84842421,0.57854042,0.00018026,0.05252791,0.09263971,0.31609624,0.01705243,0.10833266,0.00159903,0.12029289
-2.84242121,0.59847061,0.00014509,0.05296539,0.08827093,0.33217608,0.01693449,0.11225406,0.00156445,0.12141872
-2.83641821,0.62501604,0.00011603,0.05410482,0.08567163,0.35137341,0.01708082,0.11745088,0.00155598,0.12420862
-2.83041521,0.65701136,0.00009223,0.05582028,0.08456700,0.37311435,0.01744780,0.12371534,0.00156894,0.12838437
-2.82441221,0.69331337,0.00007292,0.05798852,0.08469734,0.39682855,0.01799396,0.13084617,0.00159887,0.13367700
-2.81840920,0.73281940,0.00005741,0.06049046,0.08582049,0.42195970,0.01868055,0.13865227,0.00164157,0.13983038
-2.81240620,0.77448680,0.00004510,0.06321255,0.08771386,0.44797704,0.01947196,0.14695655,0.00169307,0.14660465
-2.80640320,0.81735355,0.00003548,0.06604835,0.09017603,0.47438788,0.02033629,0.15559999,0.00174974,0.15377980
-2.80040020,0.86055953,0.00002810,0.06889991,0.09302818,0.50075069,0.02124581,0.16444575,0.00180823,0.16115905
-2.79439720,0.90336775,0.00002261,0.07167925,0.09611517,0.52668838,0.02217753,0.17338326,0.00186556,0.16857220
-2.78839420,0.94518486,0.00001874,0.07430977,0.09930645,0.55190122,0.02311364,0.18233209,0.00191912,0.17587872
-2.78239120,0.98557981,0.00001626,0.07672751,0.10249665,0.57617882,0.02404202,0.19124529,0.00196670,0.18297045
-2.77638819,1.02429968,0.00001502,0.07888225,0.10560591,0.59941038,0.02495663,0.20011222,0.00200655,0.18977367
-2.77038519,1.06128153,0.00001495,0.08073839,0.10857978,0.62159266,0.02585787,0.20896035,0.00203737,0.19625050
-2.76438219,1.09665937,0.00001601,0.08227551,0.11138874,0.64283506,0.02675274,0.21785601,0.00205836,0.20239935
-2.75837919,1.13076520,0.00001825,0.08348855,0.11402723,0.66336112,0.02765499,0.22690393,0.00206923,0.20825428
-2.75237619,1.16412377,0.00002175,0.08438766,0.11651209,0.68350640,0.02858500,0.23624523,0.00207023,0.21388324
-2.74637319,1.19744048,0.00002669,0.08499759,0.11888052,0.70371215,0.02956950,0.24605412,0.00206214,0.21938509
-2.74037019,1.23158268,0.00003329,0.08535669,0.12118745,0.72451513,0.03064118,0.25653301,0.00204628,0.22488537
-2.73436718,1.26755458,0.00004186,0.08551549,0.12350244,0.74653367,0.03183795,0.26790631,0.00202452,0.23053104
-2.72836418,1.30646669,0.00005280,0.08553500,0.12590612,0.77045042,0.03320220,0.28041316,0.00199929,0.23648422
-2.72236118,1.34950096,0.00006660,0.08548473,0.12848635,0.79699254,0.03477969,0.29429904,0.00197354,0.24291517
-2.71635818,1.39787291,0.00008385,0.08544050,0.13133415,0.82691022,0.03661843,0.30980704,0.00195073,0.24999489
-2.71035518,1.45279267,0.00010527,0.08548216,0.13453970,0.86095445,0.03876736,0.32716877,0.00193488,0.25788748
-2.70435218,1.51542665,0.00013175,0.08569143,0.13818838,0.89985516,0.04127502,0.34659555,0.00193046,0.26674281
-2.69834917,1.58686175,0.00016428,0.08614975,0.14235720,0.94430098,0.04418810,0.36827036,0.00194247,0.27668970
-2.69234617,1.66807398,0.00020407,0.08693638,0.14711171,0.99492147,0.04755007,0.39234077,0.00197637,0.28783011
-2.68634317,1.75990308,0.00025252,0.08812688,0.15250356,1.05227296,0.05139988,0.41891342,0.00203809,0.30023445
-2.68034017,1.86303449,0.00031124,0.08979181,0.15856879,1.11682868,0.05577073,0.44805037,0.00213399,0.31393849
-2.67433717,1.97798956,0.00038207,0.09199595,0.16532699,1.18897369,0.06068907,0.47976734,0.00227088,0.32894191
-2.66833417,2.10512438,0.00046711,0.09479779,0.17278127,1.26900484,0.06617371,0.51403427,0.00245593,0.34520867
-2.66233117,2.24463713,0.00056872,0.09824952,0.18091918,1.35713558,0.07223530,0.55077791,0.00269666,0.36266906
-2.65632816,2.39658320,0.00068952,0.10239719,0.18971433,1.45350526,0.07887591,0.58988642,0.00300086,0.38122360
-2.65032516,2.56089678,0.00083242,0.10728119,0.19912873,1.55819188,0.08608895,0.63121577,0.00337652,0.40074828
-2.64432216,2.73741708,0.00100058,0.11293683,0.20911559,1.67122735,0.09385933,0.67459734,0.00383168,0.42110102
-2.63831916,2.92591700,0.00119741,0.11939490,0.21962247,1.79261369,0.10216381,0.71984637,0.00437434,0.44212895
-2.63231616,3.12613169,0.00142654,0.12668216,0.23059449,1.92233876,0.11097155,0.76677064,0.00501223,0.46367605
-2.62631316,3.33778427,0.00169175,0.13482152,0.24197742,2.06038967,0.12024476,0.81517867,0.00575265,0.48559066
-2.62031016,3.56060628,0.00199698,0.14383198,0.25372038,2.20676245,0.12993950,0.86488698,0.00660220,0.50773245
-2.61430715,3.79435024,0.00234617,0.15372807,0.26577794,2.36146636,0.14000642,0.91572562,0.00756652,0.52997831
-2.60830415,4.03879263,0.00274322,0.16451882,0.27811151,2.52452182,0.15039149,0.96754165,0.00865003,0.55222683
-2.60230115,4.29372590,0.00319188,0.17620631,0.29068982,2.69595111,0.16103667,1.02020020,0.00985560,0.57440102
-2.59629815,4.55893887,0.00369562,0.18878370,0.30348848,2.87576153,0.17188043,1.07358282,0.01118428,0.59644906
-2.59029515,4.83418619,0.00425749,0.20223294,0.31648862,3.06392146,0.18285806,1.12758326,0.01263498,0.61834304
-2.58429215,5.11914774,0.00487995,0.21652222,0.32967467,3.26033013,0.19390193,1.18210087,0.01420426,0.64007565
-2.57828914,5.41338049,0.00556478,0.23160331,0.34303136,3.46478245,0.20494149,1.23703199,0.01588609,0.66165511
-2.57228614,5.71626572,0.00631285,0.24740907,0.35654037,3.67693119,0.21590323,1.29226008,0.01767172,0.68309857
-2.56628314,6.02695512,0.00712402,0.26385118,0.37017652,3.89624867,0.22671052,1.34764524,0.01954958,0.70442450
-2.56028014,6.34432024,0.00799696,0.28081854,0.38390418,4.12199086,0.23728348,1.40301413,0.02150532,0.72564442
-2.55427714,6.66690927,0.00892904,0.29817634,0.39767391,4.35316670,0.24753896,1.45815104,0.02352194,0.74675483
-2.54827414,6.99291555,0.00991622,0.31576604,0.41141970,4.58851544,0.25739055,1.51279128,0.02557996,0.76772952
-2.54227114,7.32016148,0.01095299,0.33340651,0.42505721,4.82649445,0.26674898,1.56661749,0.02765780,0.78851324
-2.53626813,7.64610092,0.01203234,0.35089626,0.43848301,5.06527972,0.27552270,1.61925957,0.02973219,0.80901692
-2.53026513,7.96784211,0.01314576,0.36801694,0.45157510,5.30278023,0.28361888,1.67029882,0.03177871,0.82911499
-2.52426213,8.28219190,0.01428335,0.38453787,0.46419485,5.53666708,0.29094467,1.71927624,0.03377237,0.84864505
-2.51825913,8.58572090,0.01543392,0.40022176,0.47619011,5.76441691,0.29740892,1.76570508,0.03568826,0.86740998
-2.51225613,8.87484771,0.01658519,0.41483112,0.48739961,5.98336872,0.30292415,1.80908706,0.03750228,0.88518254
-2.50625313,9.14593893,0.01772405,0.42813532,0.49765844,6.19079188,0.30740883,1.84893170,0.03919181,0.90171216
-2.50025013,9.39542100,0.01883687,0.43991799,0.50680417,6.38396281,0.31078972,1.88477758,0.04073636,0.91673370
-2.49424712,9.61989825,0.01990985,0.44998429,0.51468357,6.56024683,0.31300436,1.91621476,0.04211821,0.92997765
-2.48824412,9.81627190,0.02092944,0.45816783,0.52115931,6.71718141,0.31400342,1.94290660,0.04332293,0.94118126
-2.48224112,9.98185352,0.02188279,0.46433688,0.52611650,6.85255697,0.31375283,1.96461014,0.04433980,0.95009995
-2.47623812,10.11446757,0.02275819,0.46839956,0.52946858,6.96449122,0.31223560,1.98119345,0.04516213,0.95651841
-2.47023512,10.21253737,0.02354552,0.47030766,0.53116227,7.05149353,0.30945313,1.99264900,0.04578741,0.96026087
-2.46423212,10.27515029,0.02423676,0.47005903,0.53118138,7.11251622,0.30542602,1.99910213,0.04621730,0.96119975
-2.45822911,10.30209866,0.02482630,0.46769832,0.52954913,7.14699037,0.30019422,2.00081385,0.04645756,0.95926260
-2.45222611,10.29389457,0.02531139,0.46331605,0.52632900,7.15484466,0.29381657,1.99817787,0.04651772,0.95443666
-2.44622311,10.25175785,0.02569234,0.45704603,0.52162406,7.13650659,0.28636969,1.99171171,0.04641076,0.94677113
-2.44022011,10.17757801,0.02597279,0.44906132,0.51557461,7.09288627,0.27794629,1.98204230,0.04615257,0.93637682
-2.43421711,10.07385244,0.02615968,0.43956875,0.50835457,7.02534395,0.26865290,1.96988670,0.04576140,0.92342350
-2.42821411,9.94360385,0.02626330,0.42880244,0.50016652,6.93564309,0.25860723,1.95602891,0.04525725,0.90813493
-2.42221111,9.79028129,0.02629710,0.41701648,0.49123572,6.82589153,0.24793526,1.94129382,0.04466120,0.89078201
-2.41620810,9.61764936,0.02627733,0.40447706,0.48180336,6.69847335,0.23676802,1.92651951,0.04399478,0.87167427
-2.41020510,9.42967052,0.02622269,0.39145449,0.47211935,6.55597489,0.22523850,1.91252929,0.04327935,0.85115027
-2.40420210,9.23038567,0.02615375,0.37821523,0.46243478,6.40110774,0.21347853,1.90010456,0.04253553,0.82956717
-2.39819910,9.02379761,0.02609230,0.36501445,0.45299451,6.23663190,0.20161589,1.88995975,0.04178268,0.80729003
-2.39219610,8.81376159,0.02606060,0.35208909,0.44402995,6.06528181,0.18977179,1.88272035,0.04103847,0.78468117
-2.38619310,8.60388661,0.02608060,0.33965185,0.43575239,5.88969774,0.17805860,1.87890465,0.04031856,0.76208998
-2.38019010,8.39745033,0.02617312,0.32788621,0.42834698,5.71236437,0.16657813,1.87891002,0.03963631,0.73984348
-2.37418709,8.19732948,0.02635700,0.31694248,0.42196753,5.53555824,0.15542031,1.88300384,0.03900266,0.71823797
-2.36818409,8.00594736,0.02664830,0.30693510,0.41673223,5.36130505,0.14466231,1.89131937,0.03842602,0.69753182
-2.36218109,7.82523868,0.02705960,0.29794114,0.41272055,5.19134750,0.13436816,1.90385633,0.03791230,0.67793977
-2.35617809,7.65663206,0.02759936,0.28999995,0.40997108,5.02712389,0.12458869,1.92048611,0.03746498,0.65962861
-2.35017509,7.50104929,0.02827138,0.28311397,0.40848072,4.86975745,0.11536192,1.94096107,0.03708527,0.64271453
-2.34417209,7.35892058,0.02907453,0.27725061,0.40820499,4.72005605,0.10671370,1.96492744,0.03677231,0.62726201
-2.33816908,7.23021440,0.03000254,0.27234508,0.40905952,4.57852160,0.09865858,1.99194139,0.03652342,0.61328427
-2.33216608,7.11448030,0.03104404,0.26830403,0.41092285,4.44536854,0.09120091,2.02148740,0.03633437,0.60074528
-2.32616308,7.01090278,0.03218275,0.26500994,0.41364021,4.32055023,0.08433606,2.05299848,0.03619975,0.58956323
-2.32016008,6.91836440,0.03339795,0.26232605,0.41702851,4.20379222,0.07805172,2.08587751,0.03611325,0.57961530
-2.31415708,6.83551570,0.03466502,0.26010169,0.42088215,4.09463107,0.07232920,2.11951904,0.03606805,0.57074361
-2.30815408,6.76084972,0.03595622,0.25817783,0.42497960,3.99245737,0.06714479,2.15333082,0.03605710,0.56276217
-2.30215108,6.69277860,0.03724157,0.25639272,0.42909065,3.89656127,0.06247105,2.18675458,0.03607351,0.55546458
-2.29614807,6.62970975,0.03848982,0.25458737,0.43298389,3.80617894,0.05827805,2.21928527,0.03611079,0.54863222
-2.29014507,6.57011884,0.03966952,0.25261083,0.43643425,3.72053836,0.05453450,2.25048821,0.03616318,0.54204266
-2.28414207,6.51261713,0.04075003,0.25032492,0.43923044,3.63890253,0.05120883,2.28001359,0.03622576,0.53547792
-2.27813907,6.45601068,0.04170255,0.24760843,0.44118174,3.56060865,0.04827014,2.30760777,0.03629471,0.52873243
-2.27213607,6.39934904,0.04250110,0.24436056,0.44212414,3.48510164,0.04568895,2.33312083,0.03636732,0.52162012
-2.26613307,6.34196164,0.04312329,0.24050352,0.44192530,3.41196079,0.04343792,2.35651015,0.03644201,0.51398067
-2.26013007,6.28348035,0.04355108,0.23598423,0.44048841,3.34091845,0.04149235,2.37783963,0.03651830,0.50568447
-2.25412706,6.22384732,0.04377121,0.23077506,0.43775452,3.27187012,0.03983051,2.39727442,0.03659666,0.49663617
-2.24812406,6.16330769,0.04377558,0.22487364,0.43370343,3.20487573,0.03843388,2.41507135,0.03667828,0.48677674
-2.24212106,6.10238769,0.04356133,0.21830169,0.42835303,3.14015205,0.03728715,2.43156508,0.03676482,0.47608402
-2.23611806,6.04185911,0.04313079,0.21110313,0.42175722,3.07805700,0.03637810,2.44715055,0.03685814,0.46457168
-2.23011506,5.98269176,0.04249119,0.20334135,0.41400241,3.01906658,0.03569736,2.46226223,0.03695994,0.45228687
-2.22411206,5.92599633,0.04165427,0.19509603,0.40520297,2.96374572,0.03523794,2.47735099,0.03707146,0.43930659
-2.21810905,5.87296024,0.04063567,0.18645944,0.39549571,2.91271461,0.03499476,2.49285955,0.03719313,0.42573317
-2.21210605,5.82477959,0.03945430,0.17753256,0.38503380,2.86661209,0.03496394,2.50919739,0.03732437,0.41168894
-2.20610305,5.78259034,0.03813156,0.16842112,0.37398033,2.82605786,0.03514220,2.52671647,0.03746335,0.39731061
-2.20010005,5.74740198,0.03669062,0.15923180,0.36250191,2.79161530,0.03552603,2.54568859,0.03760686,0.38274342
-2.19409705,5.72003661,0.03515561,0.15006858,0.35076257,2.76375643,0.03611098,2.56628573,0.03775030,0.36813554
-2.18809405,5.70107624,0.03355092,0.14102967,0.33891813,2.74283060,0.03689093,2.58856417,0.03788774,0.35363286
-2.18209105,5.69082049,0.03190051,0.13220475,0.32711142,2.72903805,0.03785743,2.61245321,0.03801206,0.33937437
-2.17608804,5.68925645,0.03022733,0.12367290,0.31546840,2.72240940,0.03899909,2.63774929,0.03811523,0.32548828
-2.17008504,5.69604194,0.02855286,0.11550116,0.30409526,2.72279174,0.04030119,2.66411572,0.03818859,0.31208904
-2.16408204,5.71050254,0.02689668,0.10774360,0.29307667,2.72984170,0.04174530,2.69108822,0.03822330,0.29927516
-2.15807904,5.73164256,0.02527627,0.10044108,0.28247499,2.74302579,0.04330921,2.71808632,0.03821069,0.28712791
-2.15207604,5.75816919,0.02370678,0.09362151,0.27233057,2.76162779,0.04496693,2.74442993,0.03814273,0.27571080
-2.14607304,5.78852884,0.02220098,0.08730059,0.26266283,2.78476296,0.04668896,2.76936076,0.03801246,0.26506972
-2.14007004,5.82095401,0.02076930,0.08148292,0.25347222,2.81139850,0.04844268,2.79206769,0.03781431,0.25523362
-2.13406703,5.85351899,0.01941987,0.07616342,0.24474265,2.84037967,0.05019302,2.81171494,0.03754449,0.24621561
-2.12806403,5.88420218,0.01815867,0.07132894,0.23644446,2.87046076,0.05190318,2.82747219,0.03720114,0.23801442
-2.12206103,5.91095276,0.01698971,0.06695995,0.22853756,2.90033979,0.05353555,2.83854531,0.03678453,0.23061587
-2.11605803,5.93175943,0.01591522,0.06303229,0.22097479,2.92869623,0.05505276,2.84420652,0.03629708,0.22399457
-2.11005503,5.94471884,0.01493587,0.05951879,0.21370521,2.95423034,0.05641878,2.84382297,0.03574331,0.21811551
-2.10405203,5.94810149,0.01405096,0.05639080,0.20667726,2.97570303,0.05759999,2.83688258,0.03512968,0.21293560
-2.09804902,5.94041301,0.01325870,0.05361957,0.19984170,2.99197508,0.05856636,2.82301635,0.03446434,0.20840518
-2.09204602,5.92044892,0.01255637,0.05117739,0.19315427,3.00204435,0.05929251,2.80201641,0.03375689,0.20446933
-2.08604302,5.88734137,0.01194054,0.04903843,0.18657799,3.00507992,0.05975863,2.77384934,0.03301798,0.20106919
-2.08004002,5.84059637,0.01140731,0.04717950,0.18008509,3.00045180,0.05995138,2.73866451,0.03225901,0.19814320
-2.07403702,5.78012078,0.01095248,0.04558041,0.17365855,2.98775541,0.05986453,2.69679738,0.03149173,0.19562825
-2.06803402,5.70623835,0.01057174,0.04422421,0.16729329,2.96682965,0.05949947,2.64876802,0.03072792,0.19346094
-2.06203102,5.61969456,0.01026086,0.04309716,0.16099692,2.93776818,0.05886555,2.59527507,0.02997909,0.19157873
-2.05602801,5.52165053,0.01001589,0.04218860,0.15479019,2.90092322,0.05798013,2.53718580,0.02925623,0.18992128
-2.05002501,5.41366637,0.00983332,0.04149059,0.14870707,2.85690179,0.05686849,2.47552270,0.02856960,0.18843167
-2.04402201,5.29767481,0.00971025,0.04099756,0.14279454,2.80655452,0.05556358,2.41144744,0.02792861,0.18705781
-2.03801901,5.17594607,0.00964452,0.04070574,0.13711203,2.75095727,0.05410552,2.34624271,0.02734173,0.18575372
-2.03201601,5.05104528,0.00963483,0.04061272,0.13173065,2.69138645,0.05254103,2.28129252,0.02681643,0.18448086
-2.02601301,4.92578365,0.00968086,0.04071689,0.12673205,2.62928866,0.05092267,2.21806163,0.02635924,0.18320936
-2.02001001,4.80316490,0.00978329,0.04101702,0.12220709,2.56624598,0.04930805,2.15807426,0.02597571,0.18191913
-2.01400700,4.68632812,0.00994386,0.04151177,0.11825426,2.50393791,0.04775891,2.10289256,0.02567044,0.18060078
-2.00800400,4.57848859,0.01016527,0.04219945,0.11497781,2.44410147,0.04634019,2.05409475,0.02544716,0.17925627
-2.00200100,4.48287761,0.01045116,0.04307774,0.11248567,2.38849056,0.04511908,2.01325307,0.02530868,0.17789931
-1.99599800,4.40268237,0.01080592,0.04414365,0.11088713,2.33883610,0.04416404,1.98191134,0.02525691,0.17655541
-1.98999500,4.34098700,0.01123452,0.04539350,0.11029032,2.29680791,0.04354382,1.96156204,0.02529282,0.17526157
-1.98399200,4.30071554,0.01174225,0.04682308,0.11079950,2.26397959,0.04332653,1.95362277,0.02541636,0.17406558
-1.97798899,4.28457761,0.01233442,0.04842795,0.11251221,2.24179714,0.04357866,1.95941200,0.02562641,0.17302496
-1.97198599,4.29501764,0.01301607,0.05020376,0.11551629,2.23155220,0.04436419,1.98012416,0.02592066,0.17220556
-1.96598299,4.33416836,0.01379159,0.05214675,0.11988692,2.23436039,0.04574363,2.01680430,0.02629555,0.17167983
-1.95997999,4.40380947,0.01466435,0.05425429,0.12568366,2.25114516,0.04777318,2.07032278,0.02674623,0.17152486
-1.95397699,4.50533232,0.01563638,0.05652538,0.13294767,2.28262737,0.05050382,2.14135054,0.02726650,0.17182022
-1.94797399,4.63971165,0.01670804,0.05896134,0.14169913,2.32932064,0.05398046,2.23033597,0.02784890,0.17264578
-1.94197099,4.80748540,0.01787772,0.06156629,0.15193508,2.39153250,0.05824114,2.33748422,0.02848473,0.17407948
-1.93596798,5.00874358,0.01914164,0.06434774,0.16362772,2.46937097,0.06331625,2.46274040,0.02916431,0.17619528
-1.92996498,5.24312732,0.02049366,0.06731704,0.17672333,2.56275637,0.06922779,2.60577770,0.02987717,0.17906126
-1.92396198,5.50983864,0.02192530,0.07048972,0.19114191,2.67143778,0.07598880,2.76599175,0.03061239,0.18273818
-1.91795898,5.80766169,0.02342570,0.07388572,0.20677759,2.79501364,0.08360273,2.94250235,0.03135901,0.18727828
-1.91195598,6.13499539,0.02498183,0.07752949,0.22350000,2.93295565,0.09206313,3.13416322,0.03210642,0.19272465
-1.90595298,6.48989716,0.02657871,0.08144981,0.24115641,3.08463509,0.10135326,3.33958052,0.03284491,0.19911107
