energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,S_s_up,S_p_up
-5.47173587,3.84060289,0.97061038,2.28701840,0.04718751,0.07992389,0.01975342,0.00000000,0.04082553,1.07306904
-5.46573287,3.95501608,0.99411636,2.36772748,0.05026167,0.08038471,0.01992371,0.00000000,0.04038145,1.09773250
-5.45972986,4.06793599,1.01605422,2.44983833,0.05347730,0.08057179,0.02003886,0.00000000,0.03978528,1.12052363
-5.45372686,4.17946535,1.03647759,2.53333250,0.05681817,0.08050340,0.02010261,0.00000000,0.03905309,1.14149422
-5.44772386,4.28960147,1.05542413,2.61809909,0.06026082,0.08020290,0.02011896,0.00000000,0.03820201,1.16068160
-5.44172086,4.39820110,1.07290487,2.70391638,0.06377428,0.07969778,0.02009191,0.00000000,0.03724958,1.17809811
-5.43571786,4.50495044,1.08889534,2.79043593,0.06732016,0.07901838,0.02002526,0.00000000,0.03621312,1.19372254
-5.42971486,4.60934224,1.10332913,2.87717071,0.07085303,0.07819662,0.01992236,0.00000000,0.03510921,1.20749388
-5.42371186,4.71066175,1.11609447,2.96348810,0.07432124,0.07726458,0.01978601,0.00000000,0.03395322,1.21930818
-5.41770885,4.80798320,1.12703397,3.04860868,0.07766803,0.07625312,0.01961834,0.00000000,0.03275898,1.22901841
-5.41170585,4.90017739,1.13594791,3.13161173,0.08083301,0.07519058,0.01942077,0.00000000,0.03153855,1.23643779
-5.40570285,4.98593118,1.14260066,3.21144751,0.08375390,0.07410160,0.01919401,0.00000000,0.03030213,1.24134619
-5.39969985,5.06377815,1.14673028,3.28695674,0.08636852,0.07300617,0.01893814,0.00000000,0.02905805,1.24349955
-5.39369685,5.13213995,1.14806052,3.35689670,0.08861684,0.07191893,0.01865270,0.00000000,0.02781285,1.24264154
-5.38769385,5.18937654,1.14631477,3.41997344,0.09044312,0.07084875,0.01833685,0.00000000,0.02657153,1.23851712
-5.38169085,5.23384336,1.14123098,3.47487890,0.09179794,0.06979865,0.01798954,0.00000000,0.02533774,1.23088710
-5.37568784,5.26395299,1.13257697,3.52033172,0.09264016,0.06876601,0.01760971,0.00000000,0.02411409,1.21954283
-5.36968484,5.27823832,1.12016499,3.55511989,0.09293846,0.06774309,0.01719646,0.00000000,0.02290246,1.20432042
-5.36368184,5.27541447,1.10386485,3.57814354,0.09267271,0.06671785,0.01674925,0.00000000,0.02170428,1.18511341
-5.35767884,5.25443634,1.08361490,3.58845599,0.09183482,0.06567492,0.01626808,0.00000000,0.02052086,1.16188348
-5.35167584,5.21454898,1.05943018,3.58530098,0.09042918,0.06459680,0.01575360,0.00000000,0.01935358,1.13466836
-5.34567284,5.15532854,1.03140724,3.56814455,0.08847264,0.06346513,0.01520722,0.00000000,0.01820408,1.10358668
-5.33966983,5.07671142,0.99972561,3.53669987,0.08599401,0.06226197,0.01463118,0.00000000,0.01707444,1.06883936
-5.33366683,4.97901060,0.96464556,3.49094390,0.08303310,0.06097106,0.01402853,0.00000000,0.01596721,1.03070764
-5.32766383,4.86291798,0.92650257,3.43112499,0.07963942,0.05957887,0.01340315,0.00000000,0.01488542,0.98954764
-5.32166083,4.72949291,0.88569860,3.35776110,0.07587053,0.05807563,0.01275961,0.00000000,0.01383256,0.94578191
-5.31565783,4.58013730,0.84269079,3.27162868,0.07179010,0.05645595,0.01210315,0.00000000,0.01281248,0.89988829
-5.30965483,4.41655850,0.79797814,3.17374264,0.06746594,0.05471930,0.01143943,0.00000000,0.01182926,0.85238667
-5.30365183,4.24072185,0.75208679,3.06532844,0.06296786,0.05287018,0.01077448,0.00000000,0.01088706,0.80382426
-5.29764882,4.05479486,0.70555470,2.94778752,0.05836563,0.05091799,0.01011441,0.00000000,0.00998997,0.75476004
-5.29164582,3.86108571,0.65891632,2.82265757,0.05372707,0.04887665,0.00946532,0.00000000,0.00914180,0.70574911
-5.28564282,3.66197870,0.61268806,2.69156954,0.04911631,0.04676398,0.00883306,0.00000000,0.00834596,0.65732760
-5.27963982,3.45986943,0.56735502,2.55620300,0.04459232,0.04460092,0.00822306,0.00000000,0.00760531,0.60999867
-5.27363682,3.25710221,0.52335952,2.41824194,0.04020776,0.04241058,0.00764020,0.00000000,0.00692203,0.56422027
-5.26763382,3.05591233,0.48109182,2.27933258,0.03600815,0.04021719,0.00708868,0.00000000,0.00629755,0.52039493
-5.26163082,2.85837516,0.44088322,2.14104486,0.03203135,0.03804512,0.00657188,0.00000000,0.00573248,0.47886199
-5.25562781,2.66636370,0.40300178,2.00483894,0.02830742,0.03591780,0.00609235,0.00000000,0.00522662,0.43989239
-5.24962481,2.48151603,0.36765045,1.87203767,0.02485868,0.03385688,0.00565170,0.00000000,0.00477893,0.40368614
-5.24362181,2.30521303,0.33496768,1.74380585,0.02170015,0.03188140,0.00525066,0.00000000,0.00438762,0.37037237
-5.23761881,2.13856695,0.30503031,1.62113655,0.01884012,0.03000722,0.00488910,0.00000000,0.00405022,0.34001177
-5.23161581,1.98242031,0.27785821,1.50484458,0.01628092,0.02824657,0.00456604,0.00000000,0.00376364,0.31260133
-5.22561281,1.83735448,0.25342071,1.39556681,0.01401979,0.02660790,0.00427979,0.00000000,0.00352433,0.28808085
-5.21960980,1.70370698,0.23164412,1.29376861,0.01204986,0.02509584,0.00402805,0.00000000,0.00332839,0.26634103
-5.21360680,1.58159599,0.21242015,1.19975589,0.01036106,0.02371142,0.00380799,0.00000000,0.00317168,0.24723264
-5.20760380,1.47095045,0.19561480,1.11369143,0.00894106,0.02245242,0.00361643,0.00000000,0.00305000,0.23057640
-5.20160080,1.37154427,0.18107731,1.03561456,0.00777614,0.02131392,0.00344995,0.00000000,0.00295917,0.21617315
-5.19559780,1.28303249,0.16864894,0.96546295,0.00685196,0.02028889,0.00330506,0.00000000,0.00289516,0.20381389
-5.18959480,1.20498799,0.15817121,0.90309534,0.00615422,0.01936891,0.00317830,0.00000000,0.00285420,0.19328938
-5.18359180,1.13693695,0.14949333,0.84831405,0.00566917,0.01854488,0.00306639,0.00000000,0.00283287,0.18439897
-5.17758879,1.07839164,0.14247870,0.80088628,0.00538405,0.01780773,0.00296630,0.00000000,0.00282811,0.17695832
-5.17158579,1.02887931,0.13701032,0.76056328,0.00528733,0.01714910,0.00287541,0.00000000,0.00283732,0.17080596
-5.16558279,0.98796625,0.13299488,0.72709674,0.00536884,0.01656194,0.00279149,0.00000000,0.00285834,0.16580831
-5.15957979,0.95527630,0.13036561,0.70025182,0.00561985,0.01604098,0.00271286,0.00000000,0.00288946,0.16186331
-5.15357679,0.93050332,0.12908384,0.67981650,0.00603296,0.01558313,0.00263830,0.00000000,0.00292937,0.15890242
-5.14757379,0.91341778,0.12913915,0.66560726,0.00660196,0.01518769,0.00256715,0.00000000,0.00297715,0.15689114
-5.14157079,0.90386734,0.13054840,0.65747098,0.00732157,0.01485645,0.00249925,0.00000000,0.00303217,0.15582802
-5.13556778,0.90177199,0.13335347,0.65528349,0.00818720,0.01459365,0.00243493,0.00000000,0.00309404,0.15574231
-5.12956478,0.90711426,0.13761794,0.65894501,0.00919459,0.01440583,0.00237492,0.00000000,0.00316254,0.15669043
-5.12356178,0.91992542,0.14342286,0.66837314,0.01033947,0.01430149,0.00232034,0.00000000,0.00323752,0.15875130
-5.11755878,0.94026828,0.15086158,0.68349382,0.01161725,0.01429070,0.00227257,0.00000000,0.00331879,0.16202088
-5.11155578,0.96821787,0.16003403,0.70423106,0.01302261,0.01438463,0.00223323,0.00000000,0.00340613,0.16660597
-5.10555278,1.00384064,0.17104037,0.73049595,0.01454927,0.01459494,0.00220403,0.00000000,0.00349911,0.17261761
-5.09954977,1.04717345,0.18397439,0.76217566,0.01618961,0.01493323,0.00218673,0.00000000,0.00359714,0.18016424
-5.09354677,1.09820301,0.19891674,0.79912297,0.01793451,0.01541038,0.00218303,0.00000000,0.00369934,0.18934477
-5.08754377,1.15684675,0.21592818,0.84114687,0.01977309,0.01603592,0.00219450,0.00000000,0.00380460,0.20024192
-5.08154077,1.22293580,0.23504314,0.88800463,0.02169267,0.01681744,0.00222250,0.00000000,0.00391150,0.21291590
-5.07553777,1.29620077,0.25626374,0.93939571,0.02367863,0.01776000,0.00226812,0.00000000,0.00401838,0.22739868
-5.06953477,1.37626069,0.27955444,0.99495771,0.02571449,0.01886567,0.00233212,0.00000000,0.00412333,0.24368900
-5.06353177,1.46261564,0.30483766,1.05426458,0.02778195,0.02013307,0.00241490,0.00000000,0.00422426,0.26174836
-5.05752876,1.55464323,0.33199037,1.11682700,0.02986112,0.02155709,0.00251643,0.00000000,0.00431894,0.28149800
-5.05152576,1.65159908,0.36084205,1.18209506,0.03193069,0.02312867,0.00263629,0.00000000,0.00440510,0.30281708
-5.04552276,1.75262133,0.39117397,1.24946302,0.03396833,0.02483468,0.00277360,0.00000000,0.00448044,0.32554222
-5.03951976,1.85673908,0.42272006,1.31827608,0.03595100,0.02665805,0.00292707,0.00000000,0.00454277,0.34946822
-5.03351676,1.96288454,0.45516925,1.38783875,0.03785545,0.02857786,0.00309500,0.00000000,0.00459007,0.37435031
-5.02751376,2.06990865,0.48816961,1.45742490,0.03965865,0.03056973,0.00327528,0.00000000,0.00462054,0.39990764
-5.02151076,2.17659978,0.52133389,1.52628888,0.04133836,0.03260621,0.00346549,0.00000000,0.00463269,0.42582814
-5.01550775,2.28170511,0.55424664,1.59367762,0.04287364,0.03465738,0.00366288,0.00000000,0.00462540,0.45177455
-5.00950475,2.38395407,0.58647267,1.65884344,0.04424540,0.03669148,0.00386448,0.00000000,0.00459791,0.47739156
-5.00350175,2.48208344,0.61756654,1.72105711,0.04543693,0.03867571,0.00406712,0.00000000,0.00454995,0.50231378
-4.99749875,2.57486342,0.64708299,1.77962113,0.04643439,0.04057700,0.00426752,0.00000000,0.00448167,0.52617445
-4.99149575,2.66112403,0.67458787,1.83388280,0.04722725,0.04236290,0.00446236,0.00000000,0.00439366,0.54861451
-4.98549275,2.73978128,0.69966919,1.88324689,0.04780864,0.04400243,0.00464836,0.00000000,0.00428698,0.56929186
-4.97948974,2.80986234,0.72194809,1.92718771,0.04817569,0.04546695,0.00482235,0.00000000,0.00416308,0.58789042
-4.97348674,2.87052922,0.74108918,1.96526043,0.04832967,0.04673091,0.00498136,0.00000000,0.00402379,0.60412881
-4.96748374,2.92110024,0.75680994,1.99711129,0.04827611,0.04777262,0.00512265,0.00000000,0.00387126,0.61776819
-4.96148074,2.96106878,0.76888890,2.02248674,0.04802475,0.04857488,0.00524385,0.00000000,0.00370791,0.62861920
-4.95547774,2.99011876,0.77717218,2.04124116,0.04758943,0.04912545,0.00534296,0.00000000,0.00353637,0.63654755
-4.94947474,3.00813644,0.78157828,2.05334304,0.04698777,0.04941740,0.00541843,0.00000000,0.00335937,0.64147819
-4.94347174,3.01521803,0.78210082,2.05887952,0.04624086,0.04944939,0.00546920,0.00000000,0.00317974,0.64339785
-4.93746873,3.01167301,0.77880913,2.05805901,0.04537277,0.04922564,0.00549475,0.00000000,0.00300027,0.64235585
-4.93146573,2.99802265,0.77184681,2.05121168,0.04440994,0.04875591,0.00549508,0.00000000,0.00282371,0.63846310
-4.92546273,2.97499391,0.76142800,2.03878786,0.04338060,0.04805515,0.00547076,0.00000000,0.00265263,0.63188942
-4.91945973,2.94350836,0.74783188,2.02135387,0.04231404,0.04714319,0.00542287,0.00000000,0.00248943,0.62285913
-4.91345673,2.90466650,0.73139513,1.99958544,0.04123990,0.04604416,0.00535302,0.00000000,0.00233627,0.61164511
-4.90745373,2.85972742,0.71250307,1.97425838,0.04018736,0.04478586,0.00526332,0.00000000,0.00219501,0.59856153
-4.90145073,2.81008427,0.69157939,1.94623663,0.03918447,0.04339908,0.00515628,0.00000000,0.00206722,0.58395547
-4.89544772,2.75723586,0.66907508,1.91645761,0.03825743,0.04191677,0.00503479,0.00000000,0.00195411,0.56819773
-4.88944472,2.70275498,0.64545678,1.88591495,0.03742987,0.04037326,0.00490206,0.00000000,0.00185657,0.55167308
-4.88344172,2.64825415,0.62119504,1.85563890,0.03672238,0.03880339,0.00476150,0.00000000,0.00177512,0.53477036
-4.87743872,2.59534942,0.59675278,1.82667467,0.03615194,0.03724173,0.00461667,0.00000000,0.00170996,0.51787269
-4.87143572,2.54562318,0.57257439,1.80005906,0.03573162,0.03572173,0.00447120,0.00000000,0.00166097,0.50134804
-4.86543272,2.50058699,0.54907573,1.77679599,0.03547031,0.03427505,0.00432866,0.00000000,0.00162770,0.48554069
-4.85942971,2.46164514,0.52663537,1.75783144,0.03537265,0.03293080,0.00419255,0.00000000,0.00160948,0.47076349
-4.85342671,2.43006020,0.50558729,1.74402857,0.03543905,0.03171501,0.00406614,0.00000000,0.00160538,0.45729144
-4.84742371,2.40692135,0.48621522,1.73614367,0.03566591,0.03065006,0.00395247,0.00000000,0.00161429,0.44535657
-4.84142071,2.39311643,0.46874867,1.73480381,0.03604589,0.02975433,0.00385424,0.00000000,0.00163494,0.43514426
-4.83541771,2.38930868,0.45336075,1.74048680,0.03656838,0.02904182,0.00377377,0.00000000,0.00166597,0.42679109
-4.82941471,2.39591860,0.44016772,1.75350435,0.03722004,0.02852198,0.00371297,0.00000000,0.00170596,0.42038417
-4.82341171,2.41311185,0.42923013,1.77398900,0.03798535,0.02819961,0.00367326,0.00000000,0.00175349,0.41596179
-4.81740870,2.44079328,0.42055547,1.80188542,0.03884733,0.02807484,0.00365562,0.00000000,0.00180712,0.41351543
-4.81140570,2.47860754,0.41410201,1.83694649,0.03978817,0.02814324,0.00366050,0.00000000,0.00186552,0.41299287
-4.80540270,2.52594627,0.40978371,1.87873453,0.04078987,0.02839602,0.00368789,0.00000000,0.00192740,0.41430215
-4.79939970,2.58196162,0.40747584,1.92662781,0.04183484,0.02882033,0.00373729,0.00000000,0.00199162,0.41731625
-4.79339670,2.64558594,0.40702111,1.97983227,0.04290644,0.02939961,0.00380771,0.00000000,0.00205715,0.42187832
-4.78739370,2.71555707,0.40823600,2.03739829,0.04398934,0.03011409,0.00389777,0.00000000,0.00212307,0.42780705
-4.78139070,2.79044854,0.41091709,2.09824218,0.04506986,0.03094133,0.00400565,0.00000000,0.00218863,0.43490218
-4.77538769,2.86870394,0.41484712,2.16117166,0.04613607,0.03185677,0.00412922,0.00000000,0.00225319,0.44294993
-4.76938469,2.94867457,0.41980069,2.22491494,0.04717782,0.03283444,0.00426601,0.00000000,0.00231621,0.45172806
-4.76338169,3.02865927,0.42554945,2.28815220,0.04818665,0.03384768,0.00441331,0.00000000,0.00237727,0.46101074
-4.75737869,3.10694544,0.43186670,2.34954883,0.04915547,0.03486980,0.00456826,0.00000000,0.00243601,0.47057293
-4.75137569,3.18185005,0.43853142,2.40778921,0.05007832,0.03587493,0.00472785,0.00000000,0.00249210,0.48019428
-4.74537269,3.25175965,0.44533167,2.46161003,0.05094986,0.03683874,0.00488902,0.00000000,0.00254526,0.48966266
-4.73936968,3.31516811,0.45206754,2.50983211,0.05176504,0.03773922,0.00504875,0.00000000,0.00259519,0.49877728
-4.73336668,3.37071118,0.45855372,2.55138957,0.05251855,0.03855740,0.00520410,0.00000000,0.00264157,0.50735133
-4.72736368,3.41719690,0.46462168,2.58535556,0.05320454,0.03927806,0.00535231,0.00000000,0.00268406,0.51521447
-4.72136068,3.45363106,0.47012173,2.61096357,0.05381618,0.03989042,0.00549081,0.00000000,0.00272223,0.52221486
-4.71535768,3.47923703,0.47492502,2.62762377,0.05434552,0.04038869,0.00561736,0.00000000,0.00275562,0.52822118
-4.70935468,3.49346961,0.47892549,2.63493387,0.05478337,0.04077261,0.00573005,0.00000000,0.00278374,0.53312427
-4.70335168,3.49602253,0.48204196,2.63268422,0.05511930,0.04104790,0.00582735,0.00000000,0.00280601,0.53683876
-4.69734867,3.48682971,0.48422036,2.62085721,0.05534188,0.04122660,0.00590817,0.00000000,0.00282186,0.53930451
-4.69134567,3.46606044,0.48543596,2.59962115,0.05543896,0.04132736,0.00597189,0.00000000,0.00283072,0.54048782
-4.68534267,3.43410885,0.48569572,2.56931903,0.05539812,0.04137554,0.00601835,0.00000000,0.00283201,0.54038255
-4.67933967,3.39157836,0.48504061,2.53045286,0.05520721,0.04140335,0.00604787,0.00000000,0.00282524,0.53901091
-4.67333667,3.33926183,0.48354772,2.48366437,0.05485494,0.04144971,0.00606124,0.00000000,0.00280998,0.53642398
-4.66733367,3.27811821,0.48133200,2.42971293,0.05433153,0.04156014,0.00605971,0.00000000,0.00278593,0.53270187
-4.66133067,3.20924675,0.47854748,2.36945172,0.05362930,0.04178641,0.00604494,0.00000000,0.00275290,0.52795339
-4.65532766,3.13385951,0.47538777,2.30380312,0.05274332,0.04218614,0.00601899,0.00000000,0.00271089,0.52231524
-4.64932466,3.05325321,0.47208554,2.23373416,0.05167182,0.04282215,0.00598422,0.00000000,0.00266007,0.51595058
-4.64332166,2.96878108,0.46891089,2.16023309,0.05041662,0.04376176,0.00594330,0.00000000,0.00260078,0.50904699
