energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.72386193,1.30676852,-1.06122534,0.57643657,-0.58440927,0.63960209,-0.42633495,0.00887284,-0.00286799,0.08955282,-0.18024383,0.65498366,-0.49531713,0.00000000,-0.00000000
-5.71785893,1.31230383,-1.00829890,0.58086233,-0.55276875,0.64073709,-0.40436153,0.00818296,-0.00313228,0.09471862,-0.16270534,0.65313159,-0.47930509,0.00000000,-0.00000000
-5.71185593,1.32282047,-0.96207419,0.58868071,-0.52456057,0.64410027,-0.38493800,0.00750898,-0.00340386,0.10114671,-0.14669321,0.65267310,-0.46601801,0.00000000,-0.00000000
-5.70585293,1.33909732,-0.92267413,0.60028787,-0.49985078,0.65005676,-0.36812134,0.00685690,-0.00367952,0.10889096,-0.13227626,0.65400531,-0.45545431,0.00000000,-0.00000000
-5.69984992,1.36182838,-0.89009771,0.61602280,-0.47863507,0.65892792,-0.35392000,0.00623191,-0.00395603,0.11798398,-0.11949021,0.65750009,-0.44756710,0.00000000,-0.00000000
-5.69384692,1.39158375,-0.86423665,0.63614914,-0.46084715,0.67097325,-0.34230033,0.00563833,-0.00423028,0.12843389,-0.10834038,0.66348494,-0.44227223,0.00000000,-0.00000000
-5.68784392,1.42877247,-0.84489413,0.66083807,-0.44636859,0.68637358,-0.33319393,0.00507964,-0.00449938,0.14022132,-0.09880505,0.67222451,-0.43945715,0.00000000,-0.00000000
-5.68184092,1.47360910,-0.83180473,0.69015320,-0.43503957,0.70521594,-0.32650551,0.00455853,-0.00476080,0.15329696,-0.09083901,0.68390374,-0.43899002,0.00000000,-0.00000000
-5.67583792,1.52608591,-0.82465449,0.72403819,-0.42666989,0.72748136,-0.32212078,0.00407694,-0.00501253,0.16757975,-0.08437748,0.69861358,-0.44072884,0.00000000,-0.00000000
-5.66983492,1.58595215,-0.82309992,0.76230786,-0.42104984,0.75303600,-0.31991404,0.00363612,-0.00525322,0.18295600,-0.07933983,0.71633991,-0.44452972,0.00000000,-0.00000000
-5.66383192,1.65270217,-0.82678510,0.80464361,-0.41796031,0.78162641,-0.31975505,0.00323671,-0.00548225,0.19927938,-0.07563322,0.73695648,-0.45025433,0.00000000,-0.00000000
-5.65782891,1.72557316,-0.83535605,0.85059342,-0.41718173,0.81287944,-0.32151488,0.00287884,-0.00569987,0.21637217,-0.07315597,0.76022228,-0.45777563,0.00000000,-0.00000000
-5.65182591,1.80355346,-0.84847167,0.89957706,-0.41850153,0.84630687,-0.32507039,0.00256219,-0.00590722,0.23402762,-0.07180050,0.78578373,-0.46698191,0.00000000,-0.00000000
-5.64582291,1.88540162,-0.86581078,0.95089640,-0.42171978,0.88131508,-0.33030724,0.00228611,-0.00610639,0.25201353,-0.07145595,0.81318172,-0.47777879,0.00000000,-0.00000000
-5.63981991,1.96967592,-0.88707520,1.00375091,-0.42665286,0.91721950,-0.33712130,0.00204966,-0.00630040,0.27007706,-0.07201029,0.84186351,-0.49008897,0.00000000,-0.00000000
-5.63381691,2.05477357,-0.91198873,1.05725788,-0.43313520,0.95326335,-0.34541843,0.00185171,-0.00649310,0.28795063,-0.07335206,0.87119898,-0.50384991,0.00000000,-0.00000000
-5.62781391,2.13897835,-0.94029243,1.11047672,-0.44101897,0.98864030,-0.35511265,0.00169098,-0.00668908,0.30535867,-0.07537176,0.90050078,-0.51900947,0.00000000,-0.00000000
-5.62181091,2.22051486,-0.97173665,1.16243659,-0.45017208,1.02251992,-0.36612307,0.00156611,-0.00689353,0.32202523,-0.07796286,0.92904754,-0.53551981,0.00000000,-0.00000000
-5.61580790,2.29760728,-1.00607060,1.21216621,-0.46047467,1.05407524,-0.37836962,0.00147569,-0.00711198,0.33768183,-0.08102257,0.95610918,-0.55332999,0.00000000,-0.00000000
-5.60980490,2.36854009,-1.04303019,1.25872470,-0.47181437,1.08251101,-0.39176805,0.00141828,-0.00735011,0.35207559,-0.08445232,0.98097329,-0.57237772,0.00000000,-0.00000000
-5.60380190,2.43171820,-1.08232533,1.30123202,-0.48408087,1.10709167,-0.40622455,0.00139243,-0.00761344,0.36497699,-0.08815821,1.00297134,-0.59258081,0.00000000,-0.00000000
-5.59779890,2.48572374,-1.12362749,1.33889775,-0.49716017,1.12716765,-0.42163036,0.00139669,-0.00790707,0.37618712,-0.09205121,1.02150373,-0.61382903,0.00000000,-0.00000000
-5.59179590,2.52936694,-1.16655884,1.37104689,-0.51092890,1.14219897,-0.43785684,0.00142956,-0.00823535,0.38554400,-0.09604738,1.03606232,-0.63597682,0.00000000,-0.00000000
-5.58579290,2.56172874,-1.21068368,1.39714143,-0.52524932,1.15177499,-0.45475140,0.00148952,-0.00860162,0.39292760,-0.10006807,1.04624958,-0.65883766,0.00000000,-0.00000000
-5.57978989,2.58219317,-1.25550321,1.41679667,-0.53996525,1.15562940,-0.47213463,0.00157496,-0.00900791,0.39826343,-0.10404002,1.05179351,-0.68218041,0.00000000,-0.00000000
-5.57378689,2.59046796,-1.30045417,1.42979163,-0.55489939,1.15364987,-0.48979897,0.00168418,-0.00945475,0.40152448,-0.10789563,1.05255748,-0.70572814,0.00000000,-0.00000000
-5.56778389,2.58659251,-1.34491206,1.43607303,-0.56985220,1.14588184,-0.50750906,0.00181531,-0.00994093,0.40273134,-0.11157313,1.04854486,-0.72915974,0.00000000,-0.00000000
-5.56178089,2.57093283,-1.38819879,1.43575269,-0.58460270,1.13252630,-0.52500408,0.00196632,-0.01046346,0.40195052,-0.11501691,1.03989794,-0.75211440,0.00000000,-0.00000000
-5.55577789,2.54416393,-1.42959520,1.42909859,-0.59891112,1.11393170,-0.54200189,0.00213498,-0.01101743,0.39929118,-0.11817780,1.02689159,-0.77419893,0.00000000,-0.00000000
-5.54977489,2.50724033,-1.46835772,1.41652015,-0.61252344,1.09058052,-0.55820510,0.00231881,-0.01159612,0.39490019,-0.12101350,1.00992162,-0.79499785,0.00000000,-0.00000000
-5.54377189,2.46135653,-1.50373894,1.39854849,-0.62517780,1.06307085,-0.57330871,0.00251510,-0.01219103,0.38895602,-0.12348904,0.98948885,-0.81408574,0.00000000,-0.00000000
-5.53776888,2.40789903,-1.53501117,1.37581280,-0.63661243,1.03209412,-0.58700922,0.00272088,-0.01279217,0.38166155,-0.12557724,0.96617927,-0.83104148,0.00000000,-0.00000000
-5.53176588,2.34839258,-1.56149211,1.34901399,-0.64657490,0.99840995,-0.59901472,0.00293296,-0.01338823,0.37323636,-0.12725936,0.94064151,-0.84546372,0.00000000,-0.00000000
-5.52576288,2.28444276,-1.58257152,1.31889701,-0.65483232,0.96281902,-0.60905559,0.00314795,-0.01396697,0.36390868,-0.12852570,0.91356255,-0.85698702,0.00000000,-0.00000000
-5.51975988,2.21767784,-1.59773766,1.28622316,-0.66118199,0.92613548,-0.61689534,0.00336230,-0.01451559,0.35390748,-0.12937628,0.88564265,-0.86529771,0.00000000,-0.00000000
-5.51375688,2.14969226,-1.60660245,1.25174368,-0.66546218,0.88915975,-0.62234111,0.00357237,-0.01502119,0.34345507,-0.12982156,0.85757073,-0.87014895,0.00000000,-0.00000000
-5.50775388,2.08199401,-1.60892400,1.21617576,-0.66756241,0.85265297,-0.62525326,0.00377449,-0.01547116,0.33276050,-0.12988319,0.83000107,-0.87137416,0.00000000,-0.00000000
-5.50175088,2.01595812,-1.60462551,1.18018196,-0.66743277,0.81731401,-0.62555373,0.00396507,-0.01585369,0.32201387,-0.12959466,0.80353223,-0.86889816,0.00000000,-0.00000000
-5.49574787,1.95278769,-1.59380961,1.14435364,-0.66509201,0.78375980,-0.62323253,0.00414067,-0.01615818,0.31138208,-0.12900195,0.77868902,-0.86274554,0.00000000,-0.00000000
-5.48974487,1.89348383,-1.57676725,1.10919909,-0.66063363,0.75250965,-0.61835230,0.00429811,-0.01637565,0.30100569,-0.12816403,0.75590797,-0.85304568,0.00000000,-0.00000000
-5.48374187,1.83882504,-1.55398066,1.07513620,-0.65423003,0.72397398,-0.61105029,0.00443453,-0.01649908,0.29099732,-0.12715313,0.73552680,-0.84003431,0.00000000,-0.00000000
-5.47773887,1.78935650,-1.52612000,1.04248991,-0.64613401,0.69844763,-0.60153802,0.00454755,-0.01652368,0.28144129,-0.12605485,0.71777798,-0.82405127,0.00000000,-0.00000000
-5.47173587,1.74538888,-1.49403362,1.01149392,-0.63667774,0.67610771,-0.59009812,0.00463526,-0.01644708,0.27239453,-0.12496783,0.70278657,-0.80553459,0.00000000,-0.00000000
-5.46573287,1.70700619,-1.45873192,0.98229620,-0.62626896,0.65701592,-0.57707869,0.00469635,-0.01626945,0.26388851,-0.12400315,0.69057203,-0.78501098,0.00000000,-0.00000000
-5.45972986,1.67408165,-1.42136545,0.95496758,-0.61538428,0.64112486,-0.56288519,0.00473013,-0.01599347,0.25593207,-0.12328318,0.68105383,-0.76308309,0.00000000,-0.00000000
-5.45372686,1.64630049,-1.38319758,0.92951281,-0.60455991,0.62828796,-0.54797010,0.00473655,-0.01562426,0.24851488,-0.12293994,0.67406031,-0.74041388,0.00000000,-0.00000000
-5.44772386,1.62318821,-1.34557259,0.90588309,-0.59437974,0.61827228,-0.53282072,0.00471622,-0.01516923,0.24161136,-0.12311298,0.66934050,-0.71770861,0.00000000,-0.00000000
-5.44172086,1.60414278,-1.30988020,0.88398934,-0.58546123,0.61077371,-0.51794540,0.00467034,-0.01463775,0.23518465,-0.12394668,0.66657804,-0.69569516,0.00000000,-0.00000000
-5.43571786,1.58846937,-1.27751743,0.86371550,-0.57843939,0.60543366,-0.50385882,0.00460074,-0.01404089,0.22919073,-0.12558696,0.66540680,-0.67510322,0.00000000,-0.00000000
-5.42971486,1.57541598,-1.24984910,0.84493113,-0.57394921,0.60185669,-0.49106669,0.00450973,-0.01339102,0.22358213,-0.12817761,0.66542736,-0.65664304,0.00000000,-0.00000000
-5.42371186,1.56420859,-1.22816805,0.82750280,-0.57260722,0.59962820,-0.48005040,0.00440007,-0.01270137,0.21831138,-0.13185606,0.66622386,-0.64098448,0.00000000,-0.00000000
-5.41770885,1.55408455,-1.21365635,0.81130376,-0.57499252,0.59833172,-0.47125222,0.00427486,-0.01198565,0.21333396,-0.13674895,0.66738050,-0.62873705,0.00000000,-0.00000000
-5.41170585,1.54432308,-1.20734869,0.79622169,-0.58162802,0.59756496,-0.46506149,0.00413741,-0.01125756,0.20861058,-0.14296742,0.66849711,-0.62043146,0.00000000,-0.00000000
-5.40570285,1.53427192,-1.21009915,0.78216436,-0.59296239,0.59695435,-0.46180224,0.00399118,-0.01053045,0.20410893,-0.15060244,0.66920330,-0.61650339,0.00000000,-0.00000000
-5.39969985,1.52336949,-1.22255232,0.76906311,-0.60935339,0.59616744,-0.46172277,0.00383958,-0.00981687,0.19980476,-0.15972017,0.66917074,-0.61727985,0.00000000,-0.00000000
-5.39369685,1.51116197,-1.24511979,0.75687430,-0.63105305,0.59492299,-0.46498746,0.00368597,-0.00912827,0.19568242,-0.17035779,0.66812327,-0.62296875,0.00000000,-0.00000000
-5.38769385,1.49731518,-1.27796288,0.74557893,-0.65819538,0.59299846,-0.47167110,0.00353344,-0.00847473,0.19173475,-0.18251971,0.66584446,-0.63365175,0.00000000,-0.00000000
-5.38169085,1.48162114,-1.32098215,0.73518063,-0.69078700,0.59023488,-0.48175596,0.00338481,-0.00786472,0.18796258,-0.19617462,0.66218267,-0.64928084,0.00000000,-0.00000000
-5.37568784,1.46399953,-1.37381414,0.72570243,-0.72870109,0.58653906,-0.49513172,0.00324251,-0.00730495,0.18437384,-0.21125337,0.65705346,-0.66967864,0.00000000,-0.00000000
-5.36968484,1.44449447,-1.43583574,0.71718258,-0.77167501,0.58188336,-0.51159821,0.00310854,-0.00680028,0.18098240,-0.22764790,0.65043941,-0.69454241,0.00000000,-0.00000000
-5.36368184,1.42326711,-1.50617599,0.70966993,-0.81931174,0.57630319,-0.53087086,0.00298440,-0.00635375,0.17780663,-0.24521137,0.64238775,-0.72345174,0.00000000,-0.00000000
-5.35767884,1.40058487,-1.58373517,0.70321908,-0.87108525,0.56989256,-0.55258874,0.00287111,-0.00596653,0.17486801,-0.26375952,0.63300575,-0.75587951,0.00000000,-0.00000000
-5.35167584,1.37680786,-1.66721072,0.69788576,-0.92634972,0.56279805,-0.57632483,0.00276918,-0.00563809,0.17218969,-0.28307338,0.62245463,-0.79120601,0.00000000,-0.00000000
-5.34567284,1.35237367,-1.75512924,0.69372270,-0.98435240,0.55521170,-0.60159826,0.00267864,-0.00536632,0.16979508,-0.30290313,0.61094196,-0.82873554,0.00000000,-0.00000000
-5.33966983,1.32778106,-1.84588358,0.69077624,-1.04424981,0.54736302,-0.62788791,0.00259908,-0.00514770,0.16770674,-0.32297327,0.59871347,-0.86771513,0.00000000,-0.00000000
-5.33366683,1.30357359,-1.93777401,0.68908388,-1.10512681,0.53951085,-0.65464712,0.00252968,-0.00497750,0.16594527,-0.34298877,0.58604427,-0.90735464,0.00000000,-0.00000000
-5.32766383,1.28032382,-2.02905206,0.68867282,-1.16601797,0.53193519,-0.68131886,0.00246929,-0.00485007,0.16452866,-0.36264212,0.57323021,-0.94684779,0.00000000,-0.00000000
-5.32166083,1.25861866,-2.11796576,0.68955959,-1.22593063,0.52492946,-0.70735091,0.00241649,-0.00475903,0.16347166,-0.38162101,0.56057972,-0.98539320,0.00000000,-0.00000000
-5.31565783,1.23904651,-2.20280475,0.69175064,-1.28386890,0.51879351,-0.73221048,0.00236967,-0.00469754,0.16278559,-0.39961639,0.54840631,-1.02221505,0.00000000,-0.00000000
-5.30965483,1.22218632,-2.28194387,0.69524387,-1.33885784,0.51382745,-0.75539798,0.00232710,-0.00465855,0.16247820,-0.41633070,0.53702210,-1.05658247,0.00000000,-0.00000000
-5.30365183,1.20859875,-2.35388396,0.70003085,-1.38996719,0.51032655,-0.77645929,0.00228703,-0.00463504,0.16255384,-0.43148576,0.52673252,-1.08782743,0.00000000,-0.00000000
-5.29764882,1.19881958,-2.41728846,0.70609950,-1.43633375,0.50857720,-0.79499646,0.00224773,-0.00462024,0.16301369,-0.44483034,0.51783222,-1.11536021,0.00000000,-0.00000000
-5.29164582,1.19335491,-2.47101497,0.71343711,-1.47718193,0.50885386,-0.81067635,0.00220760,-0.00460780,0.16385610,-0.45614685,0.51060211,-1.13868256,0.00000000,-0.00000000
-5.28564282,1.19267814,-2.51414083,0.72203326,-1.51184179,0.51141698,-0.82323725,0.00216519,-0.00459199,0.16507707,-0.46525712,0.50530750,-1.15739784,0.00000000,-0.00000000
-5.27963982,1.19722819,-2.54598218,0.73188252,-1.53976411,0.51651167,-0.83249319,0.00211925,-0.00456783,0.16667057,-0.47202698,0.50219712,-1.17121824,0.00000000,-0.00000000
-5.27363682,1.20740859,-2.56610609,0.74298673,-1.56053222,0.52436694,-0.83833622,0.00206880,-0.00453120,0.16862900,-0.47636950,0.50150274,-1.17996900,0.00000000,-0.00000000
-5.26763382,1.22358695,-2.57433590,0.75535652,-1.57387019,0.53519539,-0.84073641,0.00201311,-0.00447888,0.17094349,-0.47824685,0.50343927,-1.18358960,0.00000000,-0.00000000
-5.26163082,1.24609444,-2.57074967,0.76901207,-1.57964750,0.54919293,-0.83974008,0.00195175,-0.00440862,0.17360418,-0.47767069,0.50820484,-1.18213212,0.00000000,-0.00000000
-5.25562781,1.27522483,-2.55567235,0.78398304,-1.57787998,0.56653853,-0.83546610,0.00188456,-0.00431915,0.17660040,-0.47470117,0.51598081,-1.17575708,0.00000000,-0.00000000
-5.24962481,1.31123281,-2.52966202,0.80030752,-1.56872721,0.58739365,-0.82810077,0.00181166,-0.00421012,0.17992083,-0.46944460,0.52693142,-1.16472685,0.00000000,-0.00000000
-5.24362181,1.35433134,-2.49349109,0.81803008,-1.55248674,0.61190124,-0.81789134,0.00173339,-0.00408206,0.18355351,-0.46204991,0.54120274,-1.14939709,0.00000000,-0.00000000
-5.23761881,1.40468788,-2.44812297,0.83719908,-1.52958507,0.64018415,-0.80513844,0.00165032,-0.00393630,0.18748595,-0.45270405,0.55892106,-1.13020649,0.00000000,-0.00000000
-5.23161581,1.46241943,-2.39468519,0.85786315,-1.50056604,0.67234284,-0.79018777,0.00156319,-0.00377487,0.19170506,-0.44162655,0.58019032,-1.10766508,0.00000000,-0.00000000
-5.22561281,1.52758649,-2.33443973,0.88006718,-1.46607689,0.70845237,-0.77342098,0.00147289,-0.00360038,0.19619718,-0.42906340,0.60508888,-1.08234143,0.00000000,-0.00000000
-5.21960980,1.60018594,-2.26875124,0.90384780,-1.42685226,0.74855856,-0.75524628,0.00138038,-0.00341590,0.20094806,-0.41528053,0.63366550,-1.05484901,0.00000000,-0.00000000
-5.21360680,1.68014313,-2.19905406,0.92922858,-1.38369673,0.79267344,-0.73608862,0.00128669,-0.00322484,0.20594281,-0.40055698,0.66593462,-1.02583199,0.00000000,-0.00000000
-5.20760380,1.76730333,-2.12681860,0.95621511,-1.33746626,0.84076996,-0.71637982,0.00119284,-0.00303078,0.21116586,-0.38517809,0.70187133,-0.99595056,0.00000000,-0.00000000
-5.20160080,1.86142291,-2.05351772,0.98479006,-1.28904885,0.89277625,-0.69654863,0.00109984,-0.00283741,0.21660085,-0.36942883,0.74140594,-0.96586621,0.00000000,-0.00000000
-5.19559780,1.96216053,-1.98059385,1.01490839,-1.23934493,0.94856933,-0.67701102,0.00100863,-0.00264836,0.22223050,-0.35358735,0.78441872,-0.93622694,0.00000000,-0.00000000
-5.18959480,2.06906876,-1.90942723,1.04649281,-1.18924788,1.00796875,-0.65816063,0.00092006,-0.00246712,0.22803630,-0.33791914,0.83073481,-0.90765276,0.00000000,-0.00000000
-5.18359180,2.18158647,-1.84130593,1.07942975,-1.13962505,1.07073030,-0.64035978,0.00083488,-0.00229693,0.23399813,-0.32267160,0.88011983,-0.88072169,0.00000000,-0.00000000
-5.17758879,2.29903247,-1.77739817,1.11356568,-1.09129962,1.13654008,-0.62393101,0.00075372,-0.00214073,0.24009379,-0.30806935,0.93227627,-0.85595644,0.00000000,-0.00000000
-5.17158579,2.42060091,-1.71872744,1.14870434,-1.04503381,1.20500942,-0.60914947,0.00067709,-0.00200111,0.24629826,-0.29431028,0.98684111,-0.83381212,0.00000000,-0.00000000
-5.16558279,2.54535876,-1.66615093,1.18460456,-1.00151361,1.27567088,-0.59623626,0.00060534,-0.00188020,0.25258294,-0.28156237,1.04338486,-0.81466526,0.00000000,-0.00000000
