energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Cd_p_up,Cd_d_up,Te_p_up,Te_d_up
-5.76588294,3.42374586,0.08982335,0.08360737,0.09297300,0.00000000,1.01400421,0.32998767,1.91500268,0.00000000
-5.75987994,3.56828845,0.09388526,0.08607856,0.09868810,0.00000000,1.06458070,0.34600360,1.99509641,0.00000000
-5.75387694,3.71639583,0.09807592,0.08910912,0.10437626,0.00000000,1.11774054,0.36206504,2.07624914,0.00000000
-5.74787394,3.86512493,0.10230414,0.09261479,0.10996006,0.00000000,1.17257285,0.37786541,2.15686318,0.00000000
-5.74187094,4.01156184,0.10647724,0.09651169,0.11536283,0.00000000,1.22814735,0.39310503,2.23535922,0.00000000
-5.73586793,4.15287866,0.11050326,0.10071748,0.12051007,0.00000000,1.28353064,0.40749694,2.31020859,0.00000000
-5.72986493,4.28638559,0.11429312,0.10515242,0.12533078,0.00000000,1.33780214,0.42077219,2.37996279,0.00000000
-5.72386193,4.40957732,0.11776256,0.10974024,0.12975873,0.00000000,1.39006964,0.43268471,2.44327951,0.00000000
-5.71785893,4.52017298,0.12083395,0.11440906,0.13373354,0.00000000,1.43948418,0.44301541,2.49894486,0.00000000
-5.71185593,4.61614921,0.12343790,0.11909208,0.13720160,0.00000000,1.48525413,0.45157567,2.54589148,0.00000000
-5.70585293,4.69576643,0.12551451,0.12372823,0.14011690,0.00000000,1.52665844,0.45821003,2.58321254,0.00000000
-5.69984992,4.75758817,0.12701453,0.12826283,0.14244156,0.00000000,1.56305861,0.46279810,2.61017166,0.00000000
-5.69384692,4.80049397,0.12790004,0.13264795,0.14414631,0.00000000,1.59390941,0.46525579,2.62620912,0.00000000
-5.68784392,4.82368615,0.12814506,0.13684287,0.14521070,0.00000000,1.61876787,0.46553563,2.63094458,0.00000000
-5.68184092,4.82669094,0.12773568,0.14081419,0.14562321,0.00000000,1.63730042,0.46362656,2.62417662,0.00000000
-5.67583792,4.80935438,0.12667002,0.14453592,0.14538123,0.00000000,1.64928785,0.45955288,2.60587960,0.00000000
-5.66983492,4.77183347,0.12495793,0.14798933,0.14449083,0.00000000,1.65462771,0.45337265,2.57619800,0.00000000
-5.66383192,4.71458282,0.12262039,0.15116249,0.14296649,0.00000000,1.65333410,0.44517547,2.53543868,0.00000000
-5.65782891,4.63833722,0.11968873,0.15404971,0.14083067,0.00000000,1.64553452,0.43507981,2.48406103,0.00000000
-5.65182591,4.54409021,0.11620362,0.15665067,0.13811327,0.00000000,1.63146374,0.42322975,2.42266550,0.00000000
-5.64582291,4.43306902,0.11221395,0.15896936,0.13485106,0.00000000,1.61145484,0.40979145,2.35198024,0.00000000
-5.63981991,4.30670605,0.10777549,0.16101277,0.13108688,0.00000000,1.58592734,0.39494922,2.27284633,0.00000000
-5.63381691,4.16660718,0.10294953,0.16278955,0.12686891,0.00000000,1.55537307,0.37890139,2.18620136,0.00000000
-5.62781391,4.01451752,0.09780142,0.16430848,0.12224978,0.00000000,1.52033995,0.36185595,2.09306175,0.00000000
-5.62181091,3.85228487,0.09239905,0.16557705,0.11728558,0.00000000,1.48141446,0.34402625,1.99450386,0.00000000
-5.61580790,3.68182201,0.08681145,0.16660002,0.11203490,0.00000000,1.43920344,0.32562659,1.89164423,0.00000000
-5.60980490,3.50506829,0.08110732,0.16737828,0.10655776,0.00000000,1.39431594,0.30686812,1.78561925,0.00000000
-5.60380190,3.32395195,0.07535375,0.16790786,0.10091459,0.00000000,1.34734603,0.28795482,1.67756482,0.00000000
-5.59779890,3.14035398,0.06961496,0.16817940,0.09516515,0.00000000,1.29885724,0.26908003,1.56859635,0.00000000
-5.59179590,2.95607480,0.06395134,0.16817793,0.08936760,0.00000000,1.24936940,0.25042329,1.45978979,0.00000000
-5.58579290,2.77280490,0.05841852,0.16788314,0.08357750,0.00000000,1.19934836,0.23214783,1.35216427,0.00000000
-5.57978989,2.59210042,0.05306674,0.16727011,0.07784706,0.00000000,1.14919920,0.21439864,1.24666685,0.00000000
-5.57378689,2.41536449,0.04794043,0.16631044,0.07222440,0.00000000,1.09926293,0.19730124,1.14415999,0.00000000
-5.56778389,2.24383497,0.04307795,0.16497377,0.06675306,0.00000000,1.04981690,0.18096114,1.04541213,0.00000000
-5.56178089,2.07857897,0.03851167,0.16322963,0.06147162,0.00000000,1.00107866,0.16546397,0.95109170,0.00000000
-5.55577789,1.92049413,0.03426816,0.16104948,0.05641352,0.00000000,0.95321286,0.15087634,0.86176473,0.00000000
-5.54977489,1.77031636,0.03036863,0.15840883,0.05160708,0.00000000,0.90634081,0.13724725,0.77789619,0.00000000
-5.54377189,1.62863353,0.02682958,0.15528935,0.04707568,0.00000000,0.86055187,0.12461009,0.69985475,0.00000000
-5.53776888,1.49590422,0.02366356,0.15168083,0.04283815,0.00000000,0.81591605,0.11298500,0.62792079,0.00000000
-5.53176588,1.37248053,0.02088007,0.14758281,0.03890922,0.00000000,0.77249700,0.10238163,0.56229725,0.00000000
-5.52576288,1.25863364,0.01848655,0.14300591,0.03530017,0.00000000,0.73036457,0.09280206,0.50312265,0.00000000
-5.51975988,1.15458096,0.01648938,0.13797266,0.03201950,0.00000000,0.68960646,0.08424381,0.45048577,0.00000000
-5.51375688,1.06051334,0.01489493,0.13251785,0.02907371,0.00000000,0.65033799,0.07670277,0.40444115,0.00000000
-5.50775388,0.97662122,0.01371049,0.12668837,0.02646803,0.00000000,0.61270991,0.07017600,0.36502483,0.00000000
-5.50175088,0.90311836,0.01294516,0.12054255,0.02420714,0.00000000,0.57691363,0.06466423,0.33226935,0.00000000
-5.49574787,0.84026211,0.01261057,0.11414901,0.02229582,0.00000000,0.54318379,0.06017398,0.30621752,0.00000000
-5.48974487,0.78836926,0.01272142,0.10758520,0.02073950,0.00000000,0.51179806,0.05671926,0.28693413,0.00000000
-5.48374187,0.74782673,0.01329580,0.10093559,0.01954469,0.00000000,0.48307442,0.05432267,0.27451503,0.00000000
-5.47773887,0.71909640,0.01435525,0.09428971,0.01871920,0.00000000,0.45736581,0.05301603,0.26909309,0.00000000
-5.47173587,0.70271399,0.01592452,0.08774007,0.01827227,0.00000000,0.43505272,0.05284034,0.27084059,0.00000000
-5.46573287,0.69928150,0.01803109,0.08138021,0.01821441,0.00000000,0.41653384,0.05384511,0.27996786,0.00000000
-5.45972986,0.70945354,0.02070427,0.07530279,0.01855715,0.00000000,0.40221530,0.05608716,0.29671785,0.00000000
-5.45372686,0.73391770,0.02397413,0.06959796,0.01931252,0.00000000,0.39249882,0.05962876,0.32135688,0.00000000
-5.44772386,0.77336943,0.02787010,0.06435203,0.02049237,0.00000000,0.38776912,0.06453529,0.35416152,0.00000000
-5.44172086,0.82848226,0.03241925,0.05964648,0.02210759,0.00000000,0.38838116,0.07087234,0.39540216,0.00000000
-5.43571786,0.89987421,0.03764453,0.05555730,0.02416710,0.00000000,0.39464749,0.07870256,0.44532362,0.00000000
-5.42971486,0.98807156,0.04356281,0.05215476,0.02667684,0.00000000,0.40682603,0.08808208,0.50412362,0.00000000
-5.42371186,1.09347137,0.05018285,0.04950341,0.02963864,0.00000000,0.42510890,0.09905688,0.57192992,0.00000000
-5.41770885,1.21630421,0.05750343,0.04766250,0.03304917,0.00000000,0.44961235,0.11165913,0.64877710,0.00000000
-5.41170585,1.35659881,0.06551153,0.04668651,0.03689882,0.00000000,0.48036842,0.12590366,0.73458413,0.00000000
-5.40570285,1.51415022,0.07418090,0.04662588,0.04117086,0.00000000,0.51731849,0.14178469,0.82913389,0.00000000
-5.39969985,1.68849333,0.08347091,0.04752780,0.04584061,0.00000000,0.56030906,0.15927317,0.93205579,0.00000000
-5.39369685,1.87888327,0.09332589,0.04943694,0.05087492,0.00000000,0.60909003,0.17831458,1.04281262,0.00000000
-5.38769385,2.08428398,0.10367506,0.05239605,0.05623194,0.00000000,0.66331567,0.19882755,1.16069272,0.00000000
-5.38169085,2.30336635,0.11443303,0.05644641,0.06186115,0.00000000,0.72254830,0.22070340,1.28480823,0.00000000
-5.37568784,2.53451635,0.12550089,0.06162786,0.06770371,0.00000000,0.78626486,0.24380651,1.41410011,0.00000000
-5.36968484,2.77585370,0.13676807,0.06797857,0.07369329,0.00000000,0.85386598,0.26797567,1.54735011,0.00000000
-5.36368184,3.02526066,0.14811460,0.07553435,0.07975705,0.00000000,0.92468765,0.29302643,1.68319984,0.00000000
-5.35767884,3.28042033,0.15941402,0.08432749,0.08581715,0.00000000,0.99801479,0.31875424,1.82017641,0.00000000
-5.35167584,3.53886318,0.17053667,0.09438516,0.09179236,0.00000000,1.07309648,0.34493835,1.95672392,0.00000000
-5.34567284,3.79801999,0.18135317,0.10572739,0.09760002,0.00000000,1.14916213,0.37134628,2.09123987,0.00000000
-5.33966983,4.05527932,0.19173811,0.11836465,0.10315811,0.00000000,1.22543807,0.39773873,2.22211492,0.00000000
-5.33366683,4.30804696,0.20157360,0.13229511,0.10838736,0.00000000,1.30116378,0.42387461,2.34777461,0.00000000
-5.32766383,4.55380511,0.21075261,0.14750178,0.11321343,0.00000000,1.37560711,0.44951602,2.46672126,0.00000000
-5.32166083,4.79016880,0.21918193,0.16394957,0.11756889,0.00000000,1.44807807,0.47443298,2.57757427,0.00000000
-5.31565783,5.01493742,0.22678451,0.18158251,0.12139507,0.00000000,1.51794054,0.49840776,2.67910730,0.00000000
-5.30965483,5.22613955,0.23350129,0.20032137,0.12464362,0.00000000,1.58462167,0.52123855,2.77028065,0.00000000
-5.30365183,5.42206973,0.23929220,0.22006174,0.12727778,0.00000000,1.64761889,0.54274247,2.85026776,0.00000000
-5.29764882,5.60131638,0.24413647,0.24067298,0.12927320,0.00000000,1.70650445,0.56275788,2.91847479,0.00000000
-5.29164582,5.76278055,0.24803222,0.26199808,0.13061843,0.00000000,1.76092790,0.58114597,2.97455280,0.00000000
-5.28564282,5.90568600,0.25099547,0.28385471,0.13131496,0.00000000,1.81061681,0.59779169,3.01840228,0.00000000
-5.27963982,6.02958119,0.25305857,0.30603748,0.13137693,0.00000000,1.85537629,0.61260416,3.05017034,0.00000000
-5.27363682,6.13433460,0.25426827,0.32832163,0.13083036,0.00000000,1.89508799,0.62551678,3.07024100,0.00000000
-5.26763382,6.22012452,0.25468358,0.35046804,0.12971223,0.00000000,1.92970912,0.63648700,3.07921951,0.00000000
-5.26163082,6.28742519,0.25437360,0.37222951,0.12806915,0.00000000,1.95927200,0.64549614,3.07791161,0.00000000
-5.25562781,6.33699028,0.25341546,0.39335823,0.12595597,0.00000000,1.98388478,0.65254921,3.06729903,0.00000000
-5.24962481,6.36983529,0.25189249,0.41361404,0.12343418,0.00000000,2.00373331,0.65767494,3.04851227,0.00000000
-5.24362181,6.38721945,0.24989281,0.43277340,0.12057034,0.00000000,2.01908434,0.66092599,3.02280189,0.00000000
-5.23761881,6.39062770,0.24750827,0.45063836,0.11743447,0.00000000,2.03028980,0.66237935,2.99150935,0.00000000
-5.23161581,6.38175263,0.24483384,0.46704544,0.11409849,0.00000000,2.03779160,0.66213687,2.95603812,0.00000000
-5.22561281,6.36247592,0.24196748,0.48187362,0.11063482,0.00000000,2.04212628,0.66032572,2.91782586,0.00000000
-5.21960980,6.33484849,0.23901018,0.49505124,0.10711506,0.00000000,2.04392847,0.65709867,2.87831804,0.00000000
-5.21360680,6.30106812,0.23606630,0.50656112,0.10360883,0.00000000,2.04393241,0.65263390,2.83894316,0.00000000
-5.20760380,6.26345341,0.23324389,0.51644365,0.10018272,0.00000000,2.04296999,0.64713422,2.80108971,0.00000000
-5.20160080,6.22441279,0.23065486,0.52479751,0.09689944,0.00000000,2.04196475,0.64082529,2.76608475,0.00000000
-5.19559780,6.18640753,0.22841485,0.53177766,0.09381704,0.00000000,2.04192057,0.63395295,2.73517390,0.00000000
-5.18959480,6.15190811,0.22664262,0.53759079,0.09098824,0.00000000,2.04390464,0.62677919,2.70950241,0.00000000
-5.18359180,6.12334369,0.22545880,0.54248789,0.08845983,0.00000000,2.04902421,0.61957700,2.69009740,0.00000000
-5.17758879,6.10304496,0.22498393,0.54675449,0.08627220,0.00000000,2.05839731,0.61262394,2.67785062,0.00000000
-5.17158579,6.09318128,0.22533586,0.55069872,0.08445880,0.00000000,2.07311774,0.60619458,2.67350217,0.00000000
-5.16558279,6.09569373,0.22662623,0.55463756,0.08304575,0.00000000,2.09421532,0.60055212,2.67762476,0.00000000
-5.15957979,6.11222599,0.22895651,0.55888213,0.08205139,0.00000000,2.12261279,0.59593930,2.69060902,0.00000000
-5.15357679,6.14405584,0.23241343,0.56372239,0.08148595,0.00000000,2.15908084,0.59256915,2.71264996,0.00000000
-5.14757379,6.19203001,0.23706411,0.56941213,0.08135122,0.00000000,2.20419348,0.59061586,2.74373509,0.00000000
-5.14157079,6.25650572,0.24295121,0.57615498,0.08164027,0.00000000,2.25828580,0.59020629,2.78363484,0.00000000
-5.13556778,6.33730211,0.25008819,0.58409205,0.08233735,0.00000000,2.32141660,0.59141254,2.83189573,0.00000000
-5.12956478,6.43366457,0.25845521,0.59329196,0.08341782,0.00000000,2.39333799,0.59424605,2.88783716,0.00000000
-5.12356178,6.54424500,0.26799571,0.60374381,0.08484826,0.00000000,2.47347423,0.59865356,2.95055248,0.00000000
-5.11755878,6.66710019,0.27861419,0.61535345,0.08658679,0.00000000,2.56091156,0.60451536,3.01891503,0.00000000
-5.11155578,6.79971017,0.29017517,0.62794342,0.08858356,0.00000000,2.65440046,0.61164592,3.09158974,0.00000000
-5.10555278,6.93901750,0.30250373,0.64125668,0.09078147,0.00000000,2.75237126,0.61979709,3.16705082,0.00000000
-5.09954977,7.08148758,0.31538765,0.65496396,0.09311709,0.00000000,2.85296342,0.62866398,3.24360580,0.00000000
-5.09354677,7.22318938,0.32858113,0.66867460,0.09552188,0.00000000,2.95406799,0.63789310,3.31942602,0.00000000
-5.08754377,7.35989458,0.34181017,0.68195034,0.09792357,0.00000000,3.05338238,0.64709292,3.39258330,0.00000000
-5.08154077,7.48719272,0.35477934,0.69432163,0.10024775,0.00000000,3.14847564,0.65584612,3.46109237,0.00000000
-5.07553777,7.60061860,0.36717985,0.70530559,0.10241963,0.00000000,3.23686206,0.66372332,3.52295810,0.00000000
-5.06953477,7.69578777,0.37869852,0.71442491,0.10436590,0.00000000,3.31608012,0.67029767,3.57622651,0.00000000
-5.06353177,7.76853523,0.38902738,0.72122689,0.10601666,0.00000000,3.38377386,0.67515968,3.61903790,0.00000000
-5.05752876,7.81505190,0.39787343,0.72530160,0.10730730,0.00000000,3.43777305,0.67793169,3.64968051,0.00000000
-5.05152576,7.83201362,0.40496825,0.72629853,0.10818033,0.00000000,3.47616889,0.67828150,3.66664270,0.00000000
-5.04552276,7.81669723,0.41007692,0.72394084,0.10858707,0.00000000,3.49738182,0.67593432,3.66866158,0.00000000
-5.03951976,7.76707883,0.41300592,0.71803668,0.10848905,0.00000000,3.50021845,0.67068277,3.65476608,0.00000000
-5.03351676,7.68190987,0.41360968,0.70848701,0.10785917,0.00000000,3.48391507,0.66239439,3.62431246,0.00000000
-5.02751376,7.56076759,0.41179543,0.69528979,0.10668255,0.00000000,3.44816591,0.65101638,3.57701047,0.00000000
-5.02151076,7.40407755,0.40752615,0.67854015,0.10495691,0.00000000,3.39313466,0.63657740,3.51293884,0.00000000
-5.01550775,7.21310694,0.40082152,0.65842694,0.10269262,0.00000000,3.31944923,0.61918634,3.43254901,0.00000000
-5.00950475,6.98992887,0.39175689,0.63522561,0.09991230,0.00000000,3.22817964,0.59902824,3.33665662,0.00000000
-5.00350175,6.73735905,0.38046021,0.60928800,0.09665004,0.00000000,3.12080056,0.57635745,3.22642088,0.00000000
-4.99749875,6.45886757,0.36710724,0.58102957,0.09295027,0.00000000,2.99914008,0.55148851,3.10331234,0.00000000
-4.99149575,6.15846939,0.35191514,0.55091464,0.08886624,0.00000000,2.86531724,0.52478514,2.96907023,0.00000000
-4.98549275,5.84059830,0.33513493,0.51944038,0.08445835,0.00000000,2.72167106,0.49664776,2.82565107,0.00000000
-4.97948974,5.50996966,0.31704295,0.48712028,0.07979223,0.00000000,2.57068436,0.46750019,2.67517053,0.00000000
-4.97348674,5.17143739,0.29793198,0.45446779,0.07493666,0.00000000,2.41490549,0.43777611,2.51984089,0.00000000
-4.96748374,4.82985120,0.27810211,0.42198080,0.06996163,0.00000000,2.25687120,0.40790576,2.36190666,0.00000000
-4.96148074,4.48991930,0.25785201,0.39012747,0.06493629,0.00000000,2.09903366,0.37830334,2.20358082,0.00000000
-4.95547774,4.15608188,0.23747076,0.35933399,0.05992713,0.00000000,1.94369424,0.34935578,2.04698425,0.00000000
-4.94947474,3.83239954,0.21723064,0.32997450,0.05499633,0.00000000,1.79294616,0.32141295,1.89409054,0.00000000
-4.94347174,3.52246022,0.19738097,0.30236351,0.05020034,0.00000000,1.64862779,0.29477984,1.74667805,0.00000000
-4.93746873,3.22930714,0.17814334,0.27675078,0.04558879,0.00000000,1.51228758,0.26971067,1.60629086,0.00000000
-4.93146573,2.95538924,0.15970821,0.25331882,0.04120369,0.00000000,1.38516115,0.24640523,1.47420965,0.00000000
-4.92546273,2.70253448,0.14223280,0.23218274,0.03707894,0.00000000,1.26816055,0.22500722,1.35143309,0.00000000
-4.91945973,2.47194570,0.12584050,0.21339239,0.03324020,0.00000000,1.16187514,0.20560460,1.23866982,0.00000000
-4.91345673,2.26421744,0.11062140,0.19693635,0.02970496,0.00000000,1.06658323,0.18823182,1.13634087,0.00000000
-4.90745373,2.07937183,0.09663394,0.18274765,0.02648301,0.00000000,0.98227301,0.17287362,1.04459159,0.00000000
-4.90145073,1.91691071,0.08390750,0.17071075,0.02357704,0.00000000,0.90867156,0.15947014,0.96331217,0.00000000
-4.89544772,1.77588113,0.07244567,0.16066944,0.02098342,0.00000000,0.84527999,0.14792311,0.89216533,0.00000000
-4.88944472,1.65495069,0.06223006,0.15243538,0.01869321,0.00000000,0.79141314,0.13810280,0.83061981,0.00000000
-4.88344172,1.55248949,0.05322432,0.14579690,0.01669314,0.00000000,0.74624199,0.12985537,0.77798781,0.00000000
-4.87743872,1.46665530,0.04537839,0.14052776,0.01496672,0.00000000,0.70883719,0.12301038,0.73346495,0.00000000
-4.87143572,1.39547865,0.03863255,0.13639561,0.01349528,0.00000000,0.67821211,0.11738826,0.69617100,0.00000000
-4.86543272,1.33694507,0.03292133,0.13316993,0.01225904,0.00000000,0.65336395,0.11280735,0.66518986,0.00000000
-4.85942971,1.28907175,0.02817707,0.13062916,0.01123806,0.00000000,0.63331180,0.10909043,0.63960744,0.00000000
-4.85342671,1.24997640,0.02433301,0.12856707,0.01041306,0.00000000,0.61713044,0.10607051,0.61854613,0.00000000
-4.84742371,1.21793650,0.02132589,0.12679798,0.00976621,0.00000000,0.60397929,0.10359576,0.60119491,0.00000000
-4.84142071,1.19143759,0.01909805,0.12516095,0.00928167,0.00000000,0.59312565,0.10153350,0.58683427,0.00000000
-4.83541771,1.16920954,0.01759891,0.12352283,0.00894604,0.00000000,0.58396199,0.09977310,0.57485535,0.00000000
-4.82941471,1.15025036,0.01678595,0.12178009,0.00874868,0.00000000,0.57601701,0.09822788,0.56477291,0.00000000
-4.82341171,1.13383740,0.01662504,0.11985958,0.00868180,0.00000000,0.56896045,0.09683594,0.55623210,0.00000000
-4.81740870,1.11952622,0.01709037,0.11771811,0.00874044,0.00000000,0.56260191,0.09555990,0.54900898,0.00000000
-4.81140570,1.10713781,0.01816384,0.11534113,0.00892232,0.00000000,0.55688385,0.09438578,0.54300526,0.00000000
-4.80540270,1.09673511,0.01983395,0.11274034,0.00922751,0.00000000,0.55186950,0.09332090,0.53823747,0.00000000
-4.79939970,1.08859024,0.02209445,0.10995068,0.00965804,0.00000000,0.54772615,0.09239108,0.53482156,0.00000000
-4.79339670,1.08314385,0.02494252,0.10702651,0.01021734,0.00000000,0.54470460,0.09163715,0.53295336,0.00000000
-4.78739370,1.08095858,0.02837678,0.10403741,0.01090963,0.00000000,0.54311584,0.09111100,0.53288605,0.00000000
-4.78139070,1.08266832,0.03239514,0.10106360,0.01173928,0.00000000,0.54330563,0.09087126,0.53490549,0.00000000
-4.77538769,1.08892562,0.03699244,0.09819126,0.01271006,0.00000000,0.54562820,0.09097888,0.53930457,0.00000000
-4.76938469,1.10034911,0.04215826,0.09550777,0.01382444,0.00000000,0.55042002,0.09149263,0.54635755,0.00000000
-4.76338169,1.11747314,0.04787468,0.09309724,0.01508291,0.00000000,0.55797465,0.09246484,0.55629551,0.00000000
-4.75737869,1.14070166,0.05411427,0.09103630,0.01648331,0.00000000,0.56851972,0.09393744,0.56928391,0.00000000
-4.75137569,1.17026813,0.06083843,0.08939036,0.01802027,0.00000000,0.58219686,0.09593849,0.58540325,0.00000000
-4.74537269,1.20620310,0.06799605,0.08821053,0.01968475,0.00000000,0.59904544,0.09847936,0.60463352,0.00000000
-4.73936968,1.24831091,0.07552268,0.08753113,0.02146372,0.00000000,0.61899085,0.10155265,0.62684330,0.00000000
-4.73336668,1.29615646,0.08334024,0.08736800,0.02333996,0.00000000,0.64183771,0.10513085,0.65178388,0.00000000
-4.72736368,1.34906269,0.09135737,0.08771763,0.02529212,0.00000000,0.66726838,0.10916601,0.67908875,0.00000000
-4.72136068,1.40611905,0.09947041,0.08855704,0.02729487,0.00000000,0.69484701,0.11359024,0.70827859,0.00000000
-4.71535768,1.46620078,0.10756499,0.08984454,0.02931925,0.00000000,0.72402880,0.11831709,0.73877154,0.00000000
-4.70935468,1.52799822,0.11551836,0.09152117,0.03133331,0.00000000,0.75417444,0.12324385,0.76989850,0.00000000
-4.70335168,1.59005524,0.12320218,0.09351289,0.03330275,0.00000000,0.78456892,0.12825455,0.80092280,0.00000000
-4.69734867,1.65081519,0.13048589,0.09573337,0.03519185,0.00000000,0.81444424,0.13322369,0.83106351,0.00000000
-4.69134567,1.70867260,0.13724038,0.09808723,0.03696443,0.00000000,0.84300498,0.13802043,0.85952145,0.00000000
-4.68534267,1.76202857,0.14334196,0.10047370,0.03858495,0.00000000,0.86945574,0.14251316,0.88550684,0.00000000
-4.67933967,1.80934751,0.14867638,0.10279047,0.04001957,0.00000000,0.89302937,0.14657424,0.90826739,0.00000000
-4.67333667,1.84921297,0.15314273,0.10493759,0.04123727,0.00000000,0.91301472,0.15008472,0.92711575,0.00000000
-4.66733367,1.88038016,0.15665714,0.10682138,0.04221087,0.00000000,0.92878292,0.15293883,0.94145510,0.00000000
-4.66133067,1.90182302,0.15915596,0.10835799,0.04291796,0.00000000,0.93981093,0.15504808,0.95080182,0.00000000
-4.65532766,1.91277396,0.16059843,0.10947669,0.04334166,0.00000000,0.94570148,0.15634484,0.95480432,0.00000000
-4.64932466,1.91275458,0.16096866,0.11012266,0.04347125,0.00000000,0.94619860,0.15678512,0.95325737,0.00000000
-4.64332166,1.90159629,0.16027673,0.11025913,0.04330248,0.00000000,0.94119806,0.15635061,0.94611124,0.00000000
