energy_ev,total_up,P_s_up,P_p_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-5.77188594,1.50414868,0.00719151,0.22638228,0.57238480,0.00000000,0.57326176,0.66468776
-5.76588294,1.51667239,0.00735237,0.23108031,0.57509392,0.00000000,0.58656947,0.66820919
-5.75987994,1.53070421,0.00751699,0.23565442,0.57862535,0.00000000,0.60032307,0.67229337
-5.75387694,1.54625546,0.00768177,0.24008518,0.58297578,0.00000000,0.61444512,0.67698123
-5.74787394,1.56328530,0.00784336,0.24434952,0.58812498,0.00000000,0.62884587,0.68228872
-5.74187094,1.58169746,0.00799867,0.24842027,0.59403560,0.00000000,0.64342406,0.68820416
-5.73586793,1.60133832,0.00814486,0.25226604,0.60065307,0.00000000,0.65806775,0.69468645
-5.72986493,1.62199667,0.00827936,0.25585133,0.60790569,0.00000000,0.67265514,0.70166429
-5.72386193,1.64340523,0.00839984,0.25913685,0.61570493,0.00000000,0.68705536,0.70903654
-5.71785893,1.66524410,0.00850424,0.26208017,0.62394605,0.00000000,0.70112939,0.71667386
-5.71185593,1.68714630,0.00859074,0.26463654,0.63250899,0.00000000,0.71473086,0.72442150
-5.70585293,1.70870504,0.00865776,0.26675997,0.64125976,0.00000000,0.72770711,0.73210338
-5.69984992,1.72948296,0.00870397,0.26840438,0.65005210,0.00000000,0.73990034,0.73952715
-5.69384692,1.74902271,0.00872830,0.26952495,0.65872971,0.00000000,0.75114888,0.74649017
-5.68784392,1.76685879,0.00872993,0.27007945,0.66712877,0.00000000,0.76128883,0.75278616
-5.68184092,1.78253007,0.00870832,0.27002959,0.67508094,0.00000000,0.77015585,0.75821210
-5.67583792,1.79559259,0.00866321,0.26934222,0.68241664,0.00000000,0.77758737,0.76257524
-5.66983492,1.80563210,0.00859465,0.26799057,0.68896849,0.00000000,0.78342502,0.76569978
-5.66383192,1.81227583,0.00850296,0.26595513,0.69457500,0.00000000,0.78751738,0.76743291
-5.65782891,1.81520302,0.00838879,0.26322448,0.69908409,0.00000000,0.78972304,0.76765001
-5.65182591,1.81415379,0.00825307,0.25979582,0.70235666,0.00000000,0.78991385,0.76625861
-5.64582291,1.80893601,0.00809702,0.25567534,0.70426970,0.00000000,0.78797824,0.76320108
-5.63981991,1.79942976,0.00792212,0.25087828,0.70471913,0.00000000,0.78382464,0.75845583
-5.63381691,1.78558954,0.00773010,0.24542887,0.70362208,0.00000000,0.77738473,0.75203706
-5.62781391,1.76744388,0.00752286,0.23935993,0.70091855,0.00000000,0.76861650,0.74399303
-5.62181091,1.74509260,0.00730245,0.23271248,0.69657246,0.00000000,0.75750687,0.73440311
-5.61580790,1.71870196,0.00707102,0.22553497,0.69057195,0.00000000,0.74407384,0.72337363
-5.60980490,1.68849784,0.00683077,0.21788257,0.68292901,0.00000000,0.72836787,0.71103290
-5.60380190,1.65475748,0.00658386,0.20981625,0.67367845,0.00000000,0.71047262,0.69752569
-5.59779890,1.61780017,0.00633241,0.20140181,0.66287629,0.00000000,0.69050470,0.68300742
-5.59179590,1.57797735,0.00607840,0.19270882,0.65059770,0.00000000,0.66861257,0.66763845
-5.58579290,1.53566264,0.00582364,0.18380958,0.63693452,0.00000000,0.64497453,0.65157876
-5.57978989,1.49124222,0.00556978,0.17477804,0.62199261,0.00000000,0.61979575,0.63498321
-5.57378689,1.44510598,0.00531820,0.16568869,0.60588912,0.00000000,0.59330458,0.61799776
-5.56778389,1.39763989,0.00507007,0.15661552,0.58874977,0.00000000,0.56574805,0.60075663
-5.56178089,1.34921957,0.00482633,0.14763101,0.57070635,0.00000000,0.53738695,0.58338055
-5.55577789,1.30020551,0.00458767,0.13880510,0.55189446,0.00000000,0.50849039,0.56597619
-5.54977489,1.25093977,0.00435458,0.13020434,0.53245156,0.00000000,0.47933035,0.54863649
-5.54377189,1.20174408,0.00412737,0.12189103,0.51251547,0.00000000,0.45017606,0.53144199
-5.53776888,1.15291934,0.00390619,0.11392243,0.49222311,0.00000000,0.42128872,0.51446278
-5.53176588,1.10474599,0.00369107,0.10635016,0.47170967,0.00000000,0.39291653,0.49776088
-5.52576288,1.05748526,0.00348199,0.09921959,0.45110795,0.00000000,0.36529031,0.48139288
-5.51975988,1.01138066,0.00327886,0.09256939,0.43054801,0.00000000,0.33861969,0.46541245
-5.51375688,0.96665955,0.00308161,0.08643120,0.41015677,0.00000000,0.31309011,0.44987258
-5.50775388,0.92353456,0.00289017,0.08082936,0.39005778,0.00000000,0.28886060,0.43482726
-5.50175088,0.88220431,0.00270457,0.07578078,0.37037075,0.00000000,0.26606240,0.42033258
-5.49574787,0.84285369,0.00252485,0.07129495,0.35121113,0.00000000,0.24479830,0.40644694
-5.48974487,0.80565319,0.00235118,0.06737398,0.33268938,0.00000000,0.22514289,0.39323069
-5.48374187,0.77075771,0.00218379,0.06401285,0.31491016,0.00000000,0.20714334,0.38074486
-5.47773887,0.73830465,0.00202297,0.06119970,0.29797135,0.00000000,0.19082101,0.36904940
-5.47173587,0.70841162,0.00186911,0.05891631,0.28196294,0.00000000,0.17617343,0.35820096
-5.46573287,0.68117403,0.00172264,0.05713855,0.26696594,0.00000000,0.16317679,0.34825046
-5.45972986,0.65666281,0.00158400,0.05583717,0.25305132,0.00000000,0.15178884,0.33924059
-5.45372686,0.63492248,0.00145368,0.05497847,0.24027904,0.00000000,0.14195192,0.33120360
-5.44772386,0.61596997,0.00133214,0.05452521,0.22869741,0.00000000,0.13359622,0.32415946
-5.44172086,0.59979429,0.00121982,0.05443757,0.21834258,0.00000000,0.12664306,0.31811461
-5.43571786,0.58635716,0.00111710,0.05467415,0.20923851,0.00000000,0.12100815,0.31306145
-5.42971486,0.57559478,0.00102432,0.05519309,0.20139715,0.00000000,0.11660470,0.30897846
-5.42371186,0.56742046,0.00094176,0.05595310,0.19481904,0.00000000,0.11334625,0.30583120
-5.41770885,0.56172817,0.00086959,0.05691460,0.18949413,0.00000000,0.11114935,0.30357383
-5.41170585,0.55839665,0.00080793,0.05804068,0.18540290,0.00000000,0.10993564,0.30215129
-5.40570285,0.55729384,0.00075684,0.05929810,0.18251750,0.00000000,0.10963370,0.30150171
-5.39969985,0.55828123,0.00071629,0.06065801,0.18080298,0.00000000,0.11018022,0.30155903
-5.39369685,0.56121790,0.00068621,0.06209667,0.18021848,0.00000000,0.11152072,0.30225557
-5.38769385,0.56596388,0.00066649,0.06359583,0.18071814,0.00000000,0.11360971,0.30352434
-5.38169085,0.57238249,0.00065699,0.06514297,0.18225188,0.00000000,0.11641025,0.30530080
-5.37568784,0.58034167,0.00065757,0.06673127,0.18476579,0.00000000,0.11989302,0.30752421
-5.36968484,0.58971404,0.00066811,0.06835935,0.18820224,0.00000000,0.12403486,0.31013818
-5.36368184,0.60037579,0.00068850,0.07003075,0.19249966,0.00000000,0.12881702,0.31309063
-5.35767884,0.61220449,0.00071869,0.07175322,0.19759204,0.00000000,0.13422295,0.31633296
-5.35167584,0.62507605,0.00075868,0.07353777,0.20340825,0.00000000,0.14023608,0.31981885
-5.34567284,0.63886113,0.00080856,0.07539760,0.20987123,0.00000000,0.14683741,0.32350248
-5.33966983,0.65342134,0.00086847,0.07734687,0.21689719,0.00000000,0.15400322,0.32733658
-5.33366683,0.66860559,0.00093867,0.07939945,0.22439495,0.00000000,0.16170304,0.33127045
-5.32766383,0.68424699,0.00101947,0.08156763,0.23226552,0.00000000,0.16989783,0.33524810
-5.32166083,0.70016063,0.00111125,0.08386083,0.24040205,0.00000000,0.17853871,0.33920680
-5.31565783,0.71614253,0.00121449,0.08628451,0.24869010,0.00000000,0.18756606,0.34307611
-5.30965483,0.73196993,0.00132965,0.08883908,0.25700857,0.00000000,0.19690927,0.34677763
-5.30365183,0.74740310,0.00145724,0.09151912,0.26523097,0.00000000,0.20648698,0.35022540
-5.29764882,0.76218858,0.00159773,0.09431276,0.27322722,0.00000000,0.21620794,0.35332717
-5.29164582,0.77606384,0.00175152,0.09720130,0.28086597,0.00000000,0.22597228,0.35598628
-5.28564282,0.78876314,0.00191893,0.10015918,0.28801714,0.00000000,0.23567329,0.35810433
-5.27963982,0.80002437,0.00210008,0.10315415,0.29455477,0.00000000,0.24519952,0.35958427
-5.27363682,0.80959644,0.00229492,0.10614780,0.30036008,0.00000000,0.25443717,0.36033395
-5.26763382,0.81724709,0.00250315,0.10909632,0.30532433,0.00000000,0.26327256,0.36026980
-5.26163082,0.82277049,0.00272418,0.11195157,0.30935180,0.00000000,0.27159474,0.35932060
-5.25562781,0.82599452,0.00295710,0.11466236,0.31236230,0.00000000,0.27929803,0.35743095
-5.24962481,0.82678737,0.00320066,0.11717597,0.31429345,0.00000000,0.28628443,0.35456452
-5.24362181,0.82506308,0.00345328,0.11943977,0.31510252,0.00000000,0.29246591,0.35070673
-5.23761881,0.82078595,0.00371305,0.12140304,0.31476773,0.00000000,0.29776644,0.34586680
-5.23161581,0.81397374,0.00397773,0.12301879,0.31328904,0.00000000,0.30212382,0.34007914
-5.22561281,0.80469932,0.00424486,0.12424556,0.31068847,0.00000000,0.30549126,0.33340396
-5.21960980,0.79309116,0.00451176,0.12504919,0.30700979,0.00000000,0.30783862,0.32592719
-5.21360680,0.77933225,0.00477566,0.12540445,0.30231786,0.00000000,0.30915347,0.31775954
-5.20760380,0.76365788,0.00503378,0.12529640,0.29669743,0.00000000,0.30944183,0.30903493
-5.20160080,0.74635213,0.00528344,0.12472156,0.29025160,0.00000000,0.30872862,0.29990828
-5.19559780,0.72774325,0.00552217,0.12368869,0.28309993,0.00000000,0.30705775,0.29055266
-5.18959480,0.70819803,0.00574781,0.12221924,0.27537628,0.00000000,0.30449193,0.28115598
-5.18359180,0.68811519,0.00595864,0.12034737,0.26722639,0.00000000,0.30111204,0.27191719
-5.17758879,0.66791790,0.00615345,0.11811950,0.25880520,0.00000000,0.29701604,0.26304210
-5.17158579,0.64804548,0.00633159,0.11559348,0.25027407,0.00000000,0.29231744,0.25473899
-5.16558279,0.62894438,0.00649308,0.11283726,0.24179776,0.00000000,0.28714325,0.24721382
-5.15957979,0.61105850,0.00663852,0.10992717,0.23354127,0.00000000,0.28163131,0.24066536
-5.15357679,0.59481891,0.00676915,0.10694586,0.22566656,0.00000000,0.27592719,0.23528017
-5.14757379,0.58063321,0.00688674,0.10397985,0.21832916,0.00000000,0.27018049,0.23122755
-5.14157079,0.56887462,0.00699354,0.10111691,0.21167469,0.00000000,0.26454074,0.22865453
-5.13556778,0.55987111,0.00709212,0.09844326,0.20583540,0.00000000,0.25915296,0.22768103
-5.12956478,0.55389473,0.00718523,0.09604071,0.20092677,0.00000000,0.25415299,0.22839536
-5.12356178,0.55115171,0.00727565,0.09398382,0.19704419,0.00000000,0.24966284,0.23085010
-5.11755878,0.55177350,0.00736598,0.09233724,0.19426001,0.00000000,0.24578613,0.23505865
-5.11155578,0.55580928,0.00745853,0.09115329,0.19262087,0.00000000,0.24260395,0.24099259
-5.10555278,0.56322037,0.00755506,0.09046988,0.19214561,0.00000000,0.24017137,0.24857993
-5.09954977,0.57387690,0.00765672,0.09030887,0.19282383,0.00000000,0.23851463,0.25770467
-5.09354677,0.58755717,0.00776389,0.09067496,0.19461511,0.00000000,0.23762942,0.26820745
-5.08754377,0.60394996,0.00787612,0.09155511,0.19744928,0.00000000,0.23748025,0.27988783
-5.08154077,0.62265994,0.00799207,0.09291863,0.20122749,0.00000000,0.23800104,0.29250787
-5.07553777,0.64321637,0.00810956,0.09471784,0.20582437,0.00000000,0.23909703,0.30579728
-5.06953477,0.66508490,0.00822562,0.09688940,0.21109115,0.00000000,0.24064791,0.31946003
-5.06353177,0.68768223,0.00833656,0.09935617,0.21685979,0.00000000,0.24251208,0.33318210
-5.05752876,0.71039331,0.00843816,0.10202965,0.22294787,0.00000000,0.24453199,0.34664050
-5.05152576,0.73259051,0.00852583,0.10481283,0.22916432,0.00000000,0.24654017,0.35951289
-5.04552276,0.75365404,0.00859481,0.10760340,0.23531562,0.00000000,0.24836592,0.37148783
-5.03951976,0.77299287,0.00864042,0.11029714,0.24121226,0.00000000,0.24984215,0.38227496
-5.03351676,0.79006532,0.00865822,0.11279144,0.24667539,0.00000000,0.25081213,0.39161496
-5.02751376,0.80439848,0.00864431,0.11498877,0.25154308,0.00000000,0.25113597,0.39928867
-5.02151076,0.81560546,0.00859543,0.11679991,0.25567625,0.00000000,0.25069630,0.40512507
-5.01550775,0.82339995,0.00850920,0.11814694,0.25896378,0.00000000,0.24940308,0.40900773
-5.00950475,0.82760717,0.00838422,0.11896569,0.26132667,0.00000000,0.24719718,0.41087947
-5.00350175,0.82817085,0.00822013,0.11920775,0.26272107,0.00000000,0.24405279,0.41074488
-4.99749875,0.82515589,0.00801769,0.11884179,0.26314002,0.00000000,0.23997825,0.40867069
-4.99149575,0.81874651,0.00777874,0.11785430,0.26261382,0.00000000,0.23501557,0.40478391
-4.98549275,0.80924003,0.00750617,0.11624959,0.26120905,0.00000000,0.22923859,0.39926780
-4.97948974,0.79703651,0.00720379,0.11404921,0.25902625,0.00000000,0.22274986,0.39235582
-4.97348674,0.78262477,0.00687622,0.11129070,0.25619640,0.00000000,0.21567644,0.38432387
-4.96748374,0.76656541,0.00652871,0.10802588,0.25287639,0.00000000,0.20816487,0.37548113
-4.96148074,0.74947148,0.00616699,0.10431867,0.24924361,0.00000000,0.20037555,0.36615988
-4.95547774,0.73198787,0.00579706,0.10024258,0.24549001,0.00000000,0.19247673,0.35670477
-4.94947474,0.71477009,0.00542498,0.09587809,0.24181578,0.00000000,0.18463849,0.34746199
-4.94347174,0.69846334,0.00505671,0.09130985,0.23842302,0.00000000,0.17702687,0.33876870
-4.93746873,0.68368286,0.00469793,0.08662408,0.23550960,0.00000000,0.16979846,0.33094324
-4.93146573,0.67099609,0.00435389,0.08190594,0.23326343,0.00000000,0.16309555,0.32427645
-4.92546273,0.66090739,0.00402928,0.07723737,0.23185737,0.00000000,0.15704211,0.31902434
-4.91945973,0.65384575,0.00372815,0.07269512,0.23144501,0.00000000,0.15174065,0.31540238
-4.91345673,0.65015578,0.00345384,0.06834921,0.23215725,0.00000000,0.14727003,0.31358155
-4.90745373,0.65009220,0.00320891,0.06426177,0.23410000,0.00000000,0.14368426,0.31368612
-4.90145073,0.65381780,0.00299522,0.06048635,0.23735274,0.00000000,0.14101229,0.31579327
-4.89544772,0.66140462,0.00281383,0.05706752,0.24196823,0.00000000,0.13925866,0.31993426
-4.88944472,0.67283823,0.00266516,0.05404092,0.24797298,0.00000000,0.13840508,0.32609712
-4.88344172,0.68802452,0.00254897,0.05143349,0.25536861,0.00000000,0.13841260,0.33423045
-4.87743872,0.70679871,0.00246447,0.04926405,0.26413389,0.00000000,0.13922452,0.34424830
-4.87143572,0.72893588,0.00241039,0.04754393,0.27422730,0.00000000,0.14076965,0.35603556
-4.86543272,0.75416248,0.00238507,0.04627781,0.28558990,0.00000000,0.14296596,0.36945369
-4.85942971,0.78216835,0.00238657,0.04546446,0.29814853,0.00000000,0.14572435,0.38434657
-4.85342671,0.81261857,0.00241270,0.04509757,0.31181889,0.00000000,0.14895247,0.40054596
-4.84742371,0.84516475,0.00246114,0.04516645,0.32650866,0.00000000,0.15255844,0.41787660
-4.84142071,0.87945523,0.00252949,0.04565661,0.34212026,0.00000000,0.15645432,0.43616056
-4.83541771,0.91514398,0.00261535,0.04655028,0.35855331,0.00000000,0.16055919,0.45522084
-4.82941471,0.95189776,0.00271630,0.04782675,0.37570665,0.00000000,0.16480179,0.47488404
-4.82341171,0.98940159,0.00283000,0.04946258,0.39347984,0.00000000,0.16912268,0.49498226
-4.81740870,1.02736229,0.00295417,0.05143173,0.41177412,0.00000000,0.17347564,0.51535398
-4.81140570,1.06551032,0.00308660,0.05370559,0.43049292,0.00000000,0.17782855,0.53584443
-4.80540270,1.10359984,0.00322515,0.05625297,0.44954176,0.00000000,0.18216352,0.55630515
-4.79939970,1.14140743,0.00336776,0.05904007,0.46882782,0.00000000,0.18647638,0.57659327
-4.79339670,1.17872952,0.00351240,0.06203043,0.48825910,0.00000000,0.19077554,0.59657052
-4.78739370,1.21537906,0.00365707,0.06518503,0.50774331,0.00000000,0.19508021,0.61610211
-4.78139070,1.25118156,0.00379981,0.06846236,0.52718671,0.00000000,0.19941821,0.63505591
-4.77538769,1.28597108,0.00393864,0.07181872,0.54649279,0.00000000,0.20382333,0.65330173
-4.76938469,1.31958629,0.00407159,0.07520852,0.56556120,0.00000000,0.20833246,0.67071120
-4.76338169,1.35186704,0.00419669,0.07858488,0.58428675,0.00000000,0.21298257,0.68715806
-4.75737869,1.38265172,0.00431197,0.08190018,0.60255888,0.00000000,0.21780769,0.70251897
-4.75137569,1.41177546,0.00441549,0.08510692,0.62026145,0.00000000,0.22283609,0.71667496
-4.74537269,1.43906952,0.00450537,0.08815853,0.63727305,0.00000000,0.22808775,0.72951325
-4.73936968,1.46436176,0.00457981,0.09101038,0.65346785,0.00000000,0.23357223,0.74092952
-4.73336668,1.48747828,0.00463713,0.09362076,0.66871696,0.00000000,0.23928707,0.75083042
-4.72736368,1.50824615,0.00467586,0.09595188,0.68289038,0.00000000,0.24521686,0.75913614
-4.72136068,1.52649705,0.00469473,0.09797086,0.69585938,0.00000000,0.25133288,0.76578299
-4.71535768,1.54207172,0.00469273,0.09965056,0.70749931,0.00000000,0.25759348,0.77072569
-4.70935468,1.55482490,0.00466921,0.10097036,0.71769276,0.00000000,0.26394510,0.77393931
-4.70335168,1.56463054,0.00462383,0.10191674,0.72633283,0.00000000,0.27032390,0.77542068
-4.69734867,1.57138706,0.00455666,0.10248360,0.73332656,0.00000000,0.27665788,0.77518924
-4.69134567,1.57502229,0.00446814,0.10267246,0.73859817,0.00000000,0.28286947,0.77328714
-4.68534267,1.57549797,0.00435915,0.10249232,0.74209211,0.00000000,0.28887837,0.76977871
-4.67933967,1.57281342,0.00423093,0.10195932,0.74377565,0.00000000,0.29460452,0.76474925
-4.67333667,1.56700833,0.00408509,0.10109616,0.74364100,0.00000000,0.29997106,0.75830317
-4.66733367,1.55816445,0.00392359,0.09993128,0.74170670,0.00000000,0.30490718,0.75056168
-4.66133067,1.54640613,0.00374866,0.09849788,0.73801829,0.00000000,0.30935060,0.74166007
-4.65532766,1.53189960,0.00356274,0.09683276,0.73264815,0.00000000,0.31324971,0.73174471
-4.64932466,1.51485114,0.00336847,0.09497511,0.72569451,0.00000000,0.31656517,0.72097004
-4.64332166,1.49550407,0.00316855,0.09296521,0.71727957,0.00000000,0.31927094,0.70949560
-4.63731866,1.47413481,0.00296570,0.09084314,0.70754694,0.00000000,0.32135476,0.69748327
-4.63131566,1.45104810,0.00276261,0.08864762,0.69665831,0.00000000,0.32281802,0.68509493
-4.62531266,1.42657162,0.00256183,0.08641489,0.68478955,0.00000000,0.32367512,0.67249048
-4.61930965,1.40105020,0.00236578,0.08417779,0.67212650,0.00000000,0.32395226,0.65982646
-4.61330665,1.37483983,0.00217661,0.08196508,0.65886044,0.00000000,0.32368600,0.64725509
-4.60730365,1.34830177,0.00199626,0.07980091,0.64518356,0.00000000,0.32292137,0.63492394
-4.60130065,1.32179677,0.00182635,0.07770461,0.63128456,0.00000000,0.32171000,0.62297596
-4.59529765,1.29567981,0.00166822,0.07569068,0.61734458,0.00000000,0.32010807,0.61154982
-4.58929465,1.27029519,0.00152288,0.07376905,0.60353364,0.00000000,0.31817445,0.60078053
-4.58329165,1.24597231,0.00139105,0.07194553,0.59000768,0.00000000,0.31596894,0.59080001
-4.57728864,1.22302200,0.00127315,0.07022242,0.57690632,0.00000000,0.31355089,0.58173757
-4.57128564,1.20173346,0.00116934,0.06859935,0.56435143,0.00000000,0.31097806,0.57372007
-4.56528264,1.18237174,0.00107954,0.06707409,0.55244647,0.00000000,0.30830591,0.56687165
-4.55927964,1.16517571,0.00100344,0.06564354,0.54127665,0.00000000,0.30558729,0.56131285
-4.55327664,1.15035642,0.00094057,0.06430457,0.53090976,0.00000000,0.30287247,0.55715911
-4.54727364,1.13809575,0.00089031,0.06305493,0.52139775,0.00000000,0.30020957,0.55451856
-4.54127064,1.12854532,0.00085193,0.06189403,0.51277870,0.00000000,0.29764514,0.55348916
-4.53526763,1.12182551,0.00082464,0.06082350,0.50507928,0.00000000,0.29522516,0.55415525
-4.52926463,1.11802460,0.00080759,0.05984776,0.49831743,0.00000000,0.29299592,0.55658363
-4.52326163,1.11719804,0.00079991,0.05897421,0.49250509,0.00000000,0.29100514,0.56081947
-4.51725863,1.11936783,0.00080075,0.05821342,0.48765093,0.00000000,0.28930283,0.56688210
-4.51125563,1.12452203,0.00080927,0.05757899,0.48376288,0.00000000,0.28794213,0.57476102
-4.50525263,1.13261455,0.00082466,0.05708726,0.48085035,0.00000000,0.28697983,0.58441245
-4.49924962,1.14356521,0.00084618,0.05675690,0.47892603,0.00000000,0.28647659,0.59575662
-4.49324662,1.15726020,0.00087313,0.05660829,0.47800723,0.00000000,0.28649672,0.60867592
-4.48724362,1.17355308,0.00090487,0.05666282,0.47811665,0.00000000,0.28710771,0.62301440
-4.48124062,1.19226623,0.00094083,0.05694204,0.47928261,0.00000000,0.28837907,0.63857840
-4.47523762,1.21319300,0.00098049,0.05746682,0.48153868,0.00000000,0.29038103,0.65513875
-4.46923462,1.23610043,0.00102341,0.05825639,0.48492277,0.00000000,0.29318258,0.67243424
-4.46323162,1.26073257,0.00106919,0.05932745,0.48947566,0.00000000,0.29684935,0.69017655
-4.45722861,1.28681439,0.00111749,0.06069327,0.49523913,0.00000000,0.30144113,0.70805631
-4.45122561,1.31405617,0.00116804,0.06236284,0.50225365,0.00000000,0.30700921,0.72575026
-4.44522261,1.34215819,0.00122061,0.06434013,0.51055575,0.00000000,0.31359367,0.74292917
-4.43921961,1.37081576,0.00127503,0.06662341,0.52017528,0.00000000,0.32122069,0.75926624
-4.43321661,1.39972418,0.00133119,0.06920472,0.53113245,0.00000000,0.32990006,0.77444565
-4.42721361,1.42858370,0.00138901,0.07206951,0.54343490,0.00000000,0.33962290,0.78817100
-4.42121061,1.45710412,0.00144847,0.07519640,0.55707498,0.00000000,0.35035985,0.80017316
-4.41520760,1.48500900,0.00150960,0.07855714,0.57202708,0.00000000,0.36205972,0.81021742
-4.40920460,1.51203924,0.00157246,0.08211677,0.58824535,0.00000000,0.37464879,0.81810953
-4.40320160,1.53795593,0.00163714,0.08583393,0.60566188,0.00000000,0.38803065,0.82370039
-4.39719860,1.56254246,0.00170375,0.08966146,0.62418520,0.00000000,0.40208683,0.82688939
-4.39119560,1.58560574,0.00177242,0.09354709,0.64369943,0.00000000,0.41667806,0.82762608
-4.38519260,1.60697663,0.00184324,0.09743441,0.66406403,0.00000000,0.43164628,0.82591043
-4.37918959,1.62650958,0.00191629,0.10126396,0.68511412,0.00000000,0.44681714,0.82179139
-4.37318659,1.64408160,0.00199160,0.10497452,0.70666153,0.00000000,0.46200327,0.81536414
-4.36718359,1.65959072,0.00206911,0.10850445,0.72849649,0.00000000,0.47700780,0.80676611
-4.36118059,1.67295416,0.00214868,0.11179322,0.75039009,0.00000000,0.49162843,0.79617192
-4.35517759,1.68410630,0.00223004,0.11478290,0.77209733,0.00000000,0.50566161,0.78378759
-4.34917459,1.69299692,0.00231278,0.11741970,0.79336088,0.00000000,0.51890696,0.76984432
-4.34317159,1.69958957,0.00239637,0.11965541,0.81391552,0.00000000,0.53117163,0.75459197
-4.33716858,1.70386071,0.00248010,0.12144880,0.83349304,0.00000000,0.54227457,0.73829267
-4.33116558,1.70579941,0.00256313,0.12276684,0.85182780,0.00000000,0.55205061,0.72121484
-4.32516258,1.70540800,0.00264445,0.12358569,0.86866252,0.00000000,0.56035423,0.70362756
-4.31915958,1.70270352,0.00272298,0.12389152,0.88375458,0.00000000,0.56706291,0.68579584
-4.31315658,1.69772019,0.00279749,0.12368103,0.89688228,0.00000000,0.57208005,0.66797658
-4.30715358,1.69051255,0.00286675,0.12296166,0.90785132,0.00000000,0.57533738,0.65041547
