energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-3.14257129,2.64526893,0.00034101,0.07838414,1.21260616,0.78009040,0.28920673,1.40903765,0.01162944,0.36745789
-3.13656828,2.70933495,0.00030678,0.08227009,1.23188180,0.79732126,0.29470352,1.44255808,0.01199327,0.38683387
-3.13056528,2.77477219,0.00027591,0.08608294,1.25211734,0.81596457,0.30007547,1.47581770,0.01236338,0.40611561
-3.12456228,2.84156996,0.00024846,0.08979772,1.27324854,0.83610005,0.30535371,1.50880641,0.01273770,0.42514696
-3.11855928,2.90963776,0.00022443,0.09338897,1.29517963,0.85776472,0.31056974,1.54149190,0.01311368,0.44376010
-3.11255628,2.97879141,0.00020378,0.09683074,1.31777805,0.88094675,0.31575235,1.57381303,0.01348830,0.46177674
-3.10655328,3.04874308,0.00018638,0.10009668,1.34087076,0.90558087,0.32092470,1.60567473,0.01385801,0.47900990
-3.10055028,3.11909569,0.00017210,0.10316013,1.36424236,0.93154564,0.32610166,1.63694466,0.01421871,0.49526641
-3.09454727,3.18934227,0.00016075,0.10599441,1.38763535,0.95866274,0.33128761,1.66745173,0.01456583,0.51035004
-3.08854427,3.25887044,0.00015211,0.10857312,1.41075255,0.98669844,0.33647479,1.69698684,0.01489432,0.52406535
-3.08254127,3.32697212,0.00014594,0.11087053,1.43326181,1.01536718,0.34164227,1.72530564,0.01519877,0.53622212
-3.07653827,3.39285805,0.00014200,0.11286214,1.45480282,1.04433721,0.34675569,1.75213338,0.01547352,0.54664012
-3.07053527,3.45567663,0.00014003,0.11452522,1.47499587,1.07323805,0.35176758,1.77717153,0.01571279,0.55515425
-3.06453227,3.51453642,0.00013976,0.11583948,1.49345208,1.10166957,0.35661846,1.80010597,0.01591081,0.56161961
-3.05852926,3.56853102,0.00014094,0.11678766,1.50978464,1.12921226,0.36123846,1.82061630,0.01606207,0.56591647
-3.05252626,3.61676556,0.00014333,0.11735623,1.52362057,1.15543826,0.36554953,1.83838585,0.01616144,0.56795466
-3.04652326,3.65838325,0.00014669,0.11753591,1.53461228,1.17992275,0.36946791,1.85311187,0.01620440,0.56767734
-3.04052026,3.69259107,0.00015078,0.11732220,1.54244837,1.20225523,0.37290693,1.86451553,0.01618719,0.56506382
-3.03451726,3.71868325,0.00015541,0.11671571,1.54686318,1.22205018,0.37577980,1.87235110,0.01610699,0.56013122
-3.02851426,3.73606168,0.00016038,0.11572239,1.54764438,1.23895680,0.37800244,1.87641410,0.01596208,0.55293495
-3.02251126,3.74425238,0.00016552,0.11435356,1.54463854,1.25266742,0.37949603,1.87654793,0.01575188,0.54356784
-3.01650825,3.74291763,0.00017068,0.11262576,1.53775418,1.26292434,0.38018935,1.87264888,0.01547707,0.53215800
-3.01050525,3.73186325,0.00017573,0.11056040,1.52696240,1.26952500,0.38002070,1.86466937,0.01513957,0.51886546
-3.00450225,3.71104131,0.00018055,0.10818331,1.51229515,1.27232533,0.37893944,1.85261932,0.01474253,0.50387773
-2.99849925,3.68054827,0.00018504,0.10552403,1.49384138,1.27124140,0.37690712,1.83656590,0.01429024,0.48740453
-2.99249625,3.64061913,0.00018912,0.10261508,1.47174139,1.26624937,0.37389812,1.81663152,0.01378805,0.46967188
-2.98649325,3.59161829,0.00019273,0.09949110,1.44617997,1.25738411,0.36989998,1.79299067,0.01324217,0.45091585
-2.98049025,3.53402762,0.00019582,0.09618798,1.41737871,1.24473646,0.36491338,1.76586540,0.01265953,0.43137632
-2.97448724,3.46843276,0.00019836,0.09274197,1.38558812,1.22844972,0.35895180,1.73552012,0.01204759,0.41129089
-2.96848424,3.39550818,0.00020032,0.08918882,1.35107994,1.20871527,0.35204103,1.70225561,0.01141412,0.39088931
-2.96248124,3.31600194,0.00020171,0.08556309,1.31414019,1.18576793,0.34421843,1.66640271,0.01076702,0.37038858
-2.95647824,3.23072048,0.00020252,0.08189745,1.27506320,1.15988099,0.33553215,1.62831583,0.01011412,0.34998892
-2.95047524,3.14051402,0.00020277,0.07822220,1.23414690,1.13136136,0.32604025,1.58836623,0.00946303,0.32987063
-2.94447224,3.04626291,0.00020249,0.07456487,1.19168942,1.10054472,0.31580976,1.54693559,0.00882098,0.31019198
-2.93846923,2.94886505,0.00020173,0.07095003,1.14798694,1.06779091,0.30491569,1.50440951,0.00819473,0.29108806
-2.93246623,2.84922441,0.00020053,0.06739918,1.10333278,1.03347965,0.29344003,1.46117133,0.00759049,0.27267053
-2.92646323,2.74824069,0.00019895,0.06393076,1.05801736,0.99800634,0.28147062,1.41759620,0.00701386,0.25502818
-2.92046023,2.64679998,0.00019706,0.06056034,1.01232881,0.96177819,0.26910009,1.37404545,0.00646982,0.23822814
-2.91445723,2.54576626,0.00019495,0.05730080,0.96655389,0.92521035,0.25642458,1.33086129,0.00596276,0.22231761
-2.90845423,2.44597367,0.00019271,0.05416259,0.92097892,0.88872219,0.24354249,1.28836208,0.00549651,0.20732595
-2.90245123,2.34821933,0.00019045,0.05115409,0.87589038,0.85273347,0.23055309,1.24683806,0.00507438,0.19326698
-2.89644822,2.25325673,0.00018828,0.04828185,0.83157503,0.81766041,0.21755515,1.20654772,0.00469924,0.18014133
-2.89044522,2.16178959,0.00018633,0.04555092,0.78831917,0.78391165,0.20464540,1.16771498,0.00437356,0.16793871
-2.88444222,2.07446617,0.00018475,0.04296512,0.74640721,0.75188392,0.19191709,1.13052720,0.00409950,0.15664009
-2.87843922,1.99187403,0.00018368,0.04052726,0.70611921,0.72195759,0.17945854,1.09513408,0.00387895,0.14621962
-2.87243622,1.91453544,0.00018328,0.03823933,0.66772772,0.69449194,0.16735176,1.06164755,0.00371358,0.13664631
-2.86643322,1.84290326,0.00018373,0.03610263,0.63149384,0.66982033,0.15567121,1.03014267,0.00360485,0.12788540
-2.86043022,1.77735752,0.00018519,0.03411783,0.59766269,0.64824520,0.14448268,1.00065941,0.00355399,0.11989956
-2.85442721,1.71820265,0.00018785,0.03228506,0.56645853,0.63003316,0.13384247,0.97320527,0.00356205,0.11264970
-2.84842421,1.66566536,0.00019187,0.03060387,0.53807979,0.61541000,0.12379668,0.94775864,0.00362977,0.10609567
-2.84242121,1.61989322,0.00019743,0.02907320,0.51269403,0.60455598,0.11438086,0.92427258,0.00375761,0.10019670
-2.83641821,1.58095378,0.00020469,0.02769136,0.49043332,0.59760143,0.10561988,0.90267894,0.00394559,0.09491177
-2.83041521,1.54883433,0.00021378,0.02645593,0.47139005,0.59462273,0.09752808,0.88289253,0.00419328,0.09019976
-2.82441221,1.52344217,0.00022483,0.02536366,0.45561336,0.59563886,0.09010964,0.86481509,0.00449963,0.08601962
-2.81840920,1.50460530,0.00023792,0.02441045,0.44310644,0.60060873,0.08335919,0.84833894,0.00486295,0.08233042
-2.81240620,1.49207373,0.00025311,0.02359120,0.43382475,0.60942925,0.07726263,0.83334996,0.00528074,0.07909144
-2.80640320,1.48552123,0.00027038,0.02289978,0.42767523,0.62193452,0.07179804,0.81973006,0.00574966,0.07626214
-2.80040020,1.48454774,0.00028970,0.02232896,0.42451665,0.63789603,0.06693675,0.80735887,0.00626546,0.07380230
-2.79439720,1.48868255,0.00031097,0.02187040,0.42416099,0.65702415,0.06264452,0.79611465,0.00682291,0.07167200
-2.78839420,1.49738836,0.00033402,0.02151462,0.42637607,0.67897095,0.05888262,0.78587475,0.00741582,0.06983175
-2.78239120,1.51006652,0.00035863,0.02125105,0.43088918,0.70333439,0.05560908,0.77651542,0.00803704,0.06824256
-2.77638819,1.52606357,0.00038452,0.02106807,0.43739193,0.72966403,0.05277979,0.76791146,0.00867854,0.06686614
-2.77038519,1.54467928,0.00041136,0.02095314,0.44554598,0.75746808,0.05034964,0.75993569,0.00933153,0.06566504
-2.76438219,1.56517640,0.00043875,0.02089292,0.45498981,0.78622187,0.04827353,0.75245863,0.00998654,0.06460288
-2.75837919,1.58679214,0.00046626,0.02087348,0.46534629,0.81537768,0.04650740,0.74534854,0.01063368,0.06364461
-2.75237619,1.60875144,0.00049343,0.02088053,0.47623084,0.84437559,0.04500911,0.73847201,0.01126281,0.06275678
-2.74637319,1.63028188,0.00051978,0.02089963,0.48726020,0.87265532,0.04373926,0.73169531,0.01186381,0.06190793
-2.74037019,1.65062999,0.00054483,0.02091656,0.49806137,0.89966870,0.04266199,0.72488649,0.01242685,0.06106886
-2.73436718,1.66907874,0.00056810,0.02091760,0.50828063,0.92489257,0.04174559,0.71791837,0.01294269,0.06021308
-2.72836418,1.68496562,0.00058916,0.02088984,0.51759238,0.94784154,0.04096315,0.71067224,0.01340291,0.05931718
-2.72236118,1.69770078,0.00060763,0.02082154,0.52570740,0.96808053,0.04029299,0.70304228,0.01380027,0.05836116
-2.71635818,1.70678466,0.00062319,0.02070243,0.53238040,0.98523645,0.03971909,0.69494040,0.01412892,0.05732888
-2.71035518,1.71182431,0.00063561,0.02052398,0.53741649,0.99900868,0.03923138,0.68630130,0.01438461,0.05620828
-2.70435218,1.71254776,0.00064477,0.02027970,0.54067638,1.00917812,0.03882582,0.67708741,0.01456488,0.05499171
-2.69834917,1.70881568,0.00065066,0.01996527,0.54207995,1.01561415,0.03850450,0.66729355,0.01466920,0.05367611
-2.69234617,1.70062977,0.00065338,0.01957873,0.54160826,1.01827948,0.03827545,0.65695072,0.01469901,0.05226307
-2.68634317,1.68813718,0.00065318,0.01912052,0.53930359,1.01723250,0.03815237,0.64612905,0.01465767,0.05075886
-2.68034017,1.67163076,0.00065044,0.01859349,0.53526764,1.01262692,0.03815415,0.63493932,0.01455046,0.04917429
-2.67433717,1.65154462,0.00064566,0.01800282,0.52965788,1.00470876,0.03830430,0.62353313,0.01438438,0.04752450
-2.66833417,1.62844519,0.00063947,0.01735587,0.52268201,0.99381057,0.03863009,0.61210132,0.01416792,0.04582862
-2.66233117,1.60301770,0.00063263,0.01666201,0.51459093,0.98034306,0.03916170,0.60087084,0.01391086,0.04410928
-2.65632816,1.57604848,0.00062600,0.01593233,0.50567020,0.96478441,0.03993110,0.59009980,0.01362390,0.04239210
-2.65032516,1.54840357,0.00062052,0.01517936,0.49623045,0.94766744,0.04097096,0.58007108,0.01331833,0.04070503
-2.64432216,1.52100442,0.00061720,0.01441676,0.48659710,0.92956523,0.04231338,0.57108452,0.01300568,0.03907770
-2.63831916,1.49480135,0.00061714,0.01365897,0.47709964,0.91107552,0.04398864,0.56344806,0.01269735,0.03754066
-2.63231616,1.47074596,0.00062141,0.01292088,0.46806103,0.89280456,0.04602400,0.55746810,0.01240426,0.03612466
-2.62631316,1.44976326,0.00063112,0.01221755,0.45978755,0.87535087,0.04844248,0.55343957,0.01213649,0.03485989
-2.62031016,1.43272494,0.00064736,0.01156386,0.45255954,0.85928962,0.05126181,0.55163602,0.01190305,0.03377531
-2.61430715,1.42042450,0.00067115,0.01097434,0.44662328,0.84515808,0.05449347,0.55230034,0.01171160,0.03289802
-2.60830415,1.41355548,0.00070346,0.01046292,0.44218446,0.83344275,0.05814199,0.55563642,0.01156829,0.03225264
-2.60230115,1.41269358,0.00074514,0.01004277,0.43940341,0.82456862,0.06220436,0.56180224,0.01147763,0.03186090
-2.59629815,1.41828346,0.00079692,0.00972626,0.43839217,0.81889087,0.06666976,0.57090479,0.01144246,0.03174125
-2.59029515,1.43063064,0.00085940,0.00952484,0.43921366,0.81668934,0.07151955,0.58299706,0.01146394,0.03190860
-2.58429215,1.44989903,0.00093298,0.00944911,0.44188272,0.81816588,0.07672747,0.59807742,0.01154165,0.03237418
-2.57828914,1.47611399,0.00101788,0.00950883,0.44636908,0.82344447,0.08226014,0.61609146,0.01167369,0.03314553
-2.57228614,1.50917082,0.00111412,0.00971306,0.45260197,0.83257420,0.08807778,0.63693627,0.01185689,0.03422660
-2.56628314,1.54884827,0.00122147,0.01007021,0.46047624,0.84553462,0.09413512,0.66046718,0.01208699,0.03561792
-2.56028014,1.59482635,0.00133949,0.01058829,0.46985944,0.86224312,0.10038259,0.68650659,0.01235889,0.03731689
-2.55427714,1.64670763,0.00146749,0.01127499,0.48059976,0.88256404,0.10676746,0.71485469,0.01266689,0.03931815
-2.54827414,1.70404092,0.00160457,0.01213792,0.49253427,0.90631863,0.11323529,0.74530142,0.01300496,0.04161397
-2.54227114,1.76634612,0.00174958,0.01318473,0.50549704,0.93329558,0.11973118,0.77763926,0.01336697,0.04419471
-2.53626813,1.83313894,0.00190116,0.01442329,0.51932691,0.96326122,0.12620119,0.81167619,0.01374694,0.04704925
-2.53026513,1.90395423,0.00205776,0.01586181,0.53387434,0.99596908,0.13259357,0.84724794,0.01413923,0.05016545
-2.52426213,1.97836655,0.00221767,0.01750893,0.54900713,1.03116800,0.13885985,0.88422910,0.01453875,0.05353052
-2.51825913,2.05600681,0.00237904,0.01937370,0.56461475,1.06860853,0.14495589,0.92254204,0.01494107,0.05713139
-2.51225613,2.13657398,0.00253995,0.02146557,0.58061103,1.10804721,0.15084253,0.96216315,0.01534257,0.06095493
-2.50625313,2.21984100,0.00269839,0.02379421,0.59693508,1.14924855,0.15648615,1.00312577,0.01574047,0.06498811
-2.50025013,2.30565428,0.00285238,0.02636930,0.61355054,1.19198465,0.16185894,1.04551928,0.01613293,0.06921801
-2.49424712,2.39392675,0.00299994,0.02920014,0.63044298,1.23603261,0.16693886,1.08948403,0.01651896,0.07363172
-2.48824412,2.48462429,0.00313922,0.03229517,0.64761581,1.28116988,0.17170943,1.13520204,0.01689844,0.07821611
-2.48224112,2.57774624,0.00326844,0.03566138,0.66508482,1.32716814,0.17615917,1.18288349,0.01727200,0.08295744
-2.47623812,2.67330056,0.00338602,0.03930360,0.68287153,1.37378604,0.18028100,1.23274934,0.01764095,0.08784090
-2.47023512,2.77127507,0.00349056,0.04322364,0.70099593,1.42076147,0.18407125,1.28501075,0.01800705,0.09284997
-2.46423212,2.87160589,0.00358088,0.04741938,0.71946871,1.46780411,0.18752878,1.33984589,0.01837243,0.09796582
-2.45822911,2.97414508,0.00365604,0.05188388,0.73828365,1.51458873,0.19065383,1.39737545,0.01873932,0.10316655
-2.45222611,3.07862908,0.00371534,0.05660435,0.75741035,1.56075009,0.19344696,1.45763785,0.01910986,0.10842660
-2.44622311,3.18465008,0.00375835,0.06156132,0.77678795,1.60587986,0.19590800,1.52056555,0.01948588,0.11371604
-2.44022011,3.29163210,0.00378485,0.06672778,0.79631992,1.64952607,0.19803515,1.58596396,0.01986868,0.11900008
-2.43421711,3.39881365,0.00379488,0.07206862,0.81587056,1.69119544,0.19982411,1.65349424,0.02025882,0.12423875
-2.42821411,3.50523854,0.00378869,0.07754018,0.83526326,1.73035864,0.20126759,1.72266138,0.02065590,0.12938672
-2.42221111,3.60975611,0.00376672,0.08309021,0.85428077,1.76645865,0.20235492,1.79280876,0.02105844,0.13439341
-2.41620810,3.71103155,0.00372957,0.08865811,0.87266759,1.79892180,0.20307198,1.86311992,0.02146374,0.13920339
-2.41020510,3.80756691,0.00367799,0.09417556,0.89013445,1.82717136,0.20340149,1.93262832,0.02186778,0.14375706
-2.40420210,3.89773243,0.00361286,0.09956752,0.90636486,1.85064299,0.20332349,2.00023518,0.02226526,0.14799163
-2.39819910,3.97980740,0.00353515,0.10475373,0.92102339,1.86880151,0.20281619,2.06473515,0.02264962,0.15184240
-2.39219610,4.05202955,0.00344589,0.10965044,0.93376553,1.88115830,0.20185704,2.12484920,0.02301318,0.15524434
-2.38619310,4.11265085,0.00334620,0.11417262,0.94424877,1.88728852,0.20042401,2.17926362,0.02334727,0.15813380
-2.38019010,4.15999781,0.00323722,0.11823628,0.95214432,1.88684748,0.19849707,2.22667367,0.02364253,0.16045045
-2.37418709,4.19253368,0.00312012,0.12176107,0.95714925,1.87958541,0.19605974,2.26583006,0.02388921,0.16213930
-2.36818409,4.20891986,0.00299612,0.12467286,0.95899834,1.86536000,0.19310069,2.29558626,0.02407744,0.16315261
-2.36218109,4.20807387,0.00286645,0.12690632,0.95747536,1.84414627,0.18961528,2.31494452,0.02419768,0.16345187
-2.35617809,4.18922119,0.00273236,0.12840727,0.95242318,1.81604332,0.18560696,2.32309843,0.02424104,0.16300947
-2.35017509,4.15193868,0.00259512,0.12913478,0.94375240,1.78127784,0.18108853,2.31947000,0.02419971,0.16181019
-2.34417209,4.09618752,0.00245602,0.12906280,0.93144816,1.74020414,0.17608311,2.30373953,0.02406724,0.15985229
-2.33816908,4.02233412,0.00231637,0.12818139,0.91557478,1.69330096,0.17062476,2.27586678,0.02383893,0.15714826
-2.33216608,3.93115814,0.00217749,0.12649729,0.89627818,1.64116513,0.16475880,2.23610246,0.02351201,0.15372513
-2.32616308,3.82384714,0.00204070,0.12403400,0.87378602,1.58450245,0.15854175,2.18498947,0.02308589,0.14962431
-2.32016008,3.70197812,0.00190733,0.12083119,0.84840536,1.52411606,0.15204085,2.12335387,0.02256224,0.14490100
-2.31415708,3.56748679,0.00177870,0.11694353,0.82051829,1.46089288,0.14533324,2.05228615,0.02194501,0.13962316
-2.30815408,3.42262580,0.00165610,0.11243904,0.79057537,1.39578851,0.13850474,1.97311348,0.02124037,0.13387011
-2.30215108,3.26991368,0.00154079,0.10739700,0.75908736,1.32981087,0.13164834,1.88736454,0.02045660,0.12773077
-2.29614807,3.11207655,0.00143398,0.10190545,0.72661542,1.26400328,0.12486242,1.79672823,0.01960384,0.12130170
-2.29014507,2.95198471,0.00133680,0.09605852,0.69376008,1.19942710,0.11824871,1.70300831,0.01869385,0.11468490
-2.28414207,2.79258646,0.00125031,0.08995365,0.66114945,1.13714432,0.11191016,1.60807569,0.01773962,0.10798555
-2.27813907,2.63684128,0.00117542,0.08368879,0.62942674,1.07820037,0.10594865,1.51382026,0.01675507,0.10130976
-2.27213607,2.48765433,0.00111294,0.07735975,0.59923765,1.02360730,0.10046272,1.42210398,0.01575462,0.09476233
-2.26613307,2.34781425,0.00106354,0.07105781,0.57121780,0.97432747,0.09554528,1.33471673,0.01475285,0.08844468
-2.26013007,2.21993538,0.00102768,0.06486757,0.54598034,0.93125791,0.09128146,1.25333616,0.01376404,0.08245296
-2.25412706,2.10640591,0.00100567,0.05886525,0.52410418,0.89521533,0.08774659,1.17949251,0.01280190,0.07687643
-2.24812406,2.00934245,0.00099761,0.05311738,0.50612276,0.86692200,0.08500433,1.11453890,0.01187921,0.07179599
-2.24212106,1.93055167,0.00100338,0.04767994,0.49251365,0.84699251,0.08310512,1.05962756,0.01100756,0.06728312
-2.23611806,1.87149916,0.00102267,0.04259787,0.48368905,0.83592151,0.08208482,1.01569192,0.01019711,0.06339901
-2.23011506,1.83328556,0.00105491,0.03790509,0.47998723,0.83407271,0.08196368,0.98343438,0.00945646,0.06019399
-2.22411206,1.81662978,0.00109937,0.03362480,0.48166502,0.84166923,0.08274574,0.96331948,0.00879252,0.05770719
-2.21810905,1.82185919,0.00115506,0.02977010,0.48889147,0.85878566,0.08441843,0.95557200,0.00821048,0.05596647
-2.21210605,1.84890643,0.00122084,0.02634490,0.50174270,0.88534199,0.08695268,0.96017940,0.00771377,0.05498855
-2.20610305,1.89731276,0.00129538,0.02334499,0.52019807,0.92109985,0.09030343,0.97689832,0.00730416,0.05477926
-2.20010005,1.96623772,0.00137726,0.02075918,0.54413777,0.96566143,0.09441043,1.00526453,0.00698179,0.05533411
-2.19409705,2.05447506,0.00146493,0.01857064,0.57334205,1.01847118,0.09919960,1.04460606,0.00674535,0.05663888
-2.18809405,2.16047494,0.00155681,0.01675806,0.60749211,1.07882097,0.10458467,1.09405926,0.00659222,0.05867042
-2.18209105,2.28237235,0.00165134,0.01529695,0.64617292,1.14585854,0.11046927,1.15258765,0.00651862,0.06139762
-2.17608804,2.41802177,0.00174702,0.01416071,0.68887807,1.21859983,0.11674930,1.21900328,0.00651982,0.06478246
-2.17008504,2.56503800,0.00184248,0.01332172,0.73501678,1.29594489,0.12331563,1.29199073,0.00659034,0.06878126
-2.16408204,2.72084293,0.00193655,0.01275222,0.78392317,1.37669759,0.13005703,1.37013349,0.00672413,0.07334601
-2.15807904,2.88271780,0.00202831,0.01242512,0.83486784,1.45958876,0.13686321,1.45194256,0.00691480,0.07842589
-2.15207604,3.04786043,0.00211714,0.01231463,0.88707166,1.54330246,0.14362797,1.53588717,0.00715581,0.08396880
-2.14607304,3.21344631,0.00220279,0.01239676,0.93972167,1.62650480,0.15025226,1.62042707,0.00744063,0.08992311
-2.14007004,3.37669248,0.00228538,0.01264971,0.99198894,1.70787476,0.15664711,1.70404592,0.00776291,0.09623928
-2.13406703,3.53492250,0.00236548,0.01305411,1.04304778,1.78613593,0.16273629,1.78528512,0.00811666,0.10287158
-2.12806403,3.68563090,0.00244404,0.01359316,1.09209612,1.86008837,0.16845858,1.86277722,0.00849633,0.10977968
-2.12206103,3.82654491,0.00252244,0.01425266,1.13837630,1.92863958,0.17376961,1.93527791,0.00889695,0.11693004
-2.11605803,3.95568133,0.00260244,0.01502092,1.18119568,1.99083322,0.17864304,2.00169554,0.00931416,0.12429714
-2.11005503,4.07139650,0.00268611,0.01588859,1.21994621,2.04587468,0.18307117,2.06111706,0.00974430,0.13186428
-2.10405203,4.17242696,0.00277577,0.01684842,1.25412239,2.09315235,0.18706480,2.11282935,0.01018436,0.13962396
-2.09804902,4.25791916,0.00287390,0.01789494,1.28333661,2.13225356,0.19065241,2.15633479,0.01063200,0.14757789
-2.09204602,4.32744641,0.00298304,0.01902404,1.30733130,2.16297447,0.19387857,2.19136045,0.01108547,0.15573627
-2.08604302,4.38101206,0.00310566,0.02023259,1.32598715,2.18532326,0.19680173,2.21786007,0.01154351,0.16411665
-2.08004002,4.41903817,0.00324403,0.02151789,1.33932686,2.19951629,0.19949131,2.23600867,0.01200527,0.17274208
-2.07403702,4.44233987,0.00340011,0.02287721,1.34751418,2.20596729,0.20202441,2.24618972,0.01247015,0.18163884
-2.06803402,4.45208583,0.00357539,0.02430729,1.35084791,2.20526962,0.20448199,2.24897512,0.01293764,0.19083358
-2.06203102,4.44974650,0.00377081,0.02580383,1.34975112,2.19817253,0.20694498,2.24509881,0.01340721,0.20035018
-2.05602801,4.43703176,0.00398665,0.02736105,1.34475575,2.18555205,0.20949020,2.23542498,0.01387807,0.21020630
-2.05002501,4.41582084,0.00422241,0.02897131,1.33648319,2.16837775,0.21218649,2.22091207,0.01434910,0.22040997
-2.04402201,4.38808717,0.00447684,0.03062477,1.32562160,2.14767688,0.21509109,2.20257422,0.01481868,0.23095621
-2.03801901,4.35582163,0.00474781,0.03230922,1.31290082,2.12449724,0.21824659,2.18144173,0.01528461,0.24182407
-2.03201601,4.32095749,0.00503241,0.03400996,1.29906602,2.09987052,0.22167838,2.15852230,0.01574401,0.25297411
-2.02601301,4.28530031,0.00532696,0.03570986,1.28485123,2.07477764,0.22539298,2.13476472,0.01619335,0.26434668
-2.02001001,4.25046594,0.00562708,0.03738952,1.27095372,2.05011766,0.22937717,2.11102657,0.01662840,0.27586103
-2.01400700,4.21782924,0.00592783,0.03902760,1.25801067,2.02668148,0.23359804,2.08804717,0.01704435,0.28741537
-2.00800400,4.18848552,0.00622385,0.04060124,1.24657875,2.00513136,0.23800400,2.06642704,0.01743589,0.29888803
-2.00200100,4.16322624,0.00650950,0.04208663,1.23711779,1.98598721,0.24252663,2.04661435,0.01779736,0.31013974
-1.99599800,4.14252948,0.00677910,0.04345963,1.22997892,1.96961971,0.24708334,2.02889880,0.01812290,0.32101680
-1.98999500,4.12656511,0.00702708,0.04469654,1.22539767,1.95625053,0.25158083,2.01341285,0.01840672,0.33135529
-1.98399200,4.11521381,0.00724822,0.04577480,1.22349214,1.94595914,0.25591889,2.00013991,0.01864323,0.34098604
-1.97798899,4.10809824,0.00743783,0.04667375,1.22426612,1.93869552,0.25999477,1.98892870,0.01882732,0.34974007
-1.97198599,4.10462438,0.00759192,0.04737537,1.22761672,1.93429789,0.26370751,1.97951269,0.01895456,0.35745444
-1.96598299,4.10403029,0.00770737,0.04786490,1.23334605,1.93251405,0.26696235,1.97153350,0.01902137,0.36397814
-1.95997999,4.10543951,0.00778207,0.04813141,1.24117606,1.93302519,0.26967479,1.96456676,0.01902518,0.36917773
-1.95397699,4.10791626,0.00781497,0.04816822,1.25076575,1.93547055,0.27177429,1.95814914,0.01896458,0.37294252
-1.94797399,4.11051930,0.00780614,0.04797317,1.26172977,1.93947175,0.27320722,1.95180502,0.01883938,0.37518905
-1.94197099,4.11235212,0.00775681,0.04754877,1.27365759,1.94465537,0.27393926,1.94507174,0.01865065,0.37586466
-1.93596798,4.11260702,0.00766929,0.04690214,1.28613214,1.95067280,0.27395681,1.93752208,0.01840069,0.37494992
-1.92996498,4.11060147,0.00754690,0.04604480,1.29874743,1.95721646,0.27326762,1.92878337,0.01809300,0.37245999
-1.92396198,4.10580537,0.00739387,0.04499239,1.31112418,1.96403193,0.27190052,1.91855242,0.01773216,0.36844467
-1.91795898,4.09785884,0.00721515,0.04376417,1.32292324,1.97092560,0.26990433,1.90660604,0.01732370,0.36298738
-1.91195598,4.08658027,0.00701630,0.04238242,1.33385625,1.97776796,0.26734609,1.89280700,0.01687393,0.35620294
-1.90595298,4.07196535,0.00680323,0.04087188,1.34369358,1.98449285,0.26430854,1.87710573,0.01638979,0.34823442
-1.89994997,4.05417786,0.00658205,0.03925901,1.35226932,1.99109301,0.26088725,1.85953788,0.01587861,0.33924917
-1.89394697,4.03353365,0.00635887,0.03757130,1.35948361,1.99761289,0.25718737,1.84021868,0.01534800,0.32943425
-1.88794397,4.01047939,0.00613954,0.03583663,1.36530253,2.00413921,0.25332018,1.81933439,0.01480560,0.31899146
-1.88194097,3.98556761,0.00592959,0.03408260,1.36975565,2.01079035,0.24939975,1.79713186,0.01425898,0.30813220
-1.87593797,3.95942996,0.00573397,0.03233597,1.37293184,2.01770521,0.24553962,1.77390683,0.01371549,0.29707231
-1.86993497,3.93275001,0.00555697,0.03062219,1.37497353,2.02503233,0.24184984,1.74999176,0.01318215,0.28602721
-1.86393197,3.90623719,0.00540213,0.02896499,1.37606974,2.03291997,0.23843431,1.72574385,0.01266563,0.27520724
-1.85792896,3.88060286,0.00527215,0.02738609,1.37644829,2.04150741,0.23538866,1.70153371,0.01217215,0.26481368
-1.85192596,3.85653940,0.00516888,0.02590502,1.37636743,2.05091802,0.23279852,1.67773532,0.01170751,0.25503513
-1.84592296,3.83470280,0.00509328,0.02453901,1.37610704,2.06125401,0.23073837,1.65471735,0.01127715,0.24604466
-1.83991996,3.81569893,0.00504551,0.02330294,1.37595975,2.07259302,0.22927082,1.63283607,0.01088614,0.23799750
-1.83391696,3.80007346,0.00502490,0.02220943,1.37622205,2.08498629,0.22844635,1.61242984,0.01053929,0.23102925
-1.82791396,3.78830507,0.00503010,0.02126895,1.37718560,2.09845823,0.22830352,1.59381514,0.01024121,0.22525479
-1.82191096,3.78080154,0.00505911,0.02048991,1.37912896,2.11300720,0.22886933,1.57728375,0.00999641,0.22076753
-1.81590795,3.77789810,0.00510941,0.01987884,1.38230979,2.12860699,0.23016003,1.56310095,0.00980934,0.21763912
-1.80990495,3.77985746,0.00517808,0.01944058,1.38695785,2.14520895,0.23218194,1.55150435,0.00968447,0.21591945
-1.80390195,3.78687097,0.00526188,0.01917837,1.39326896,2.16274442,0.23493247,1.54270306,0.00962632,0.21563698
-1.79789895,3.79906035,0.00535737,0.01909404,1.40140010,2.18112733,0.23840110,1.53687685,0.00963947,0.21679911
-1.79189595,3.81647974,0.00546105,0.01918802,1.41146590,2.20025683,0.24257040,1.53417507,0.00972849,0.21939285
-1.78589295,3.83911763,0.00556939,0.01945948,1.42353673,2.22002000,0.24741694,1.53471520,0.00989792,0.22338545
-1.77988994,3.86689869,0.00567898,0.01990626,1.43763842,2.24029461,0.25291215,1.53858082,0.01015212,0.22872521
