energy_ev,total_up,As_p_up,As_d_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-6.00000000,1.21097997,0.52537597,0.00000000,0.33663955,0.00000000,0.45034743,0.44994549
-5.99399700,1.15557013,0.51049505,0.00000000,0.31513548,0.00000000,0.43249636,0.43968546
-5.98799400,1.10376642,0.49620661,0.00000000,0.29549712,0.00000000,0.41514785,0.43032478
-5.98199100,1.05635617,0.48282137,0.00000000,0.27800193,0.00000000,0.39860316,0.42216023
-5.97598799,1.01411261,0.47067149,0.00000000,0.26290349,0.00000000,0.38316797,0.41550933
-5.96998499,0.97778951,0.46010440,0.00000000,0.25043241,0.00000000,0.36914828,0.41070462
-5.96398199,0.94811374,0.45147471,0.00000000,0.24079745,0.00000000,0.35684550,0.40808593
-5.95797899,0.92577581,0.44513407,0.00000000,0.23418691,0.00000000,0.34655061,0.40799091
-5.95197599,0.91141827,0.44141954,0.00000000,0.23076971,0.00000000,0.33853755,0.41074393
-5.94597299,0.90562222,0.44064070,0.00000000,0.23069634,0.00000000,0.33305600,0.41664381
-5.93996998,0.90889221,0.44306611,0.00000000,0.23409913,0.00000000,0.33032382,0.42595082
-5.93396698,0.92164011,0.44890967,0.00000000,0.24109194,0.00000000,0.33051926,0.43887345
-5.92796398,0.94416846,0.45831751,0.00000000,0.25176911,0.00000000,0.33377350,0.45555555
-5.92196098,0.97665405,0.47135604,0.00000000,0.26620352,0.00000000,0.34016363,0.47606443
-5.91595798,1.01913246,0.48800190,0.00000000,0.28444387,0.00000000,0.34970656,0.50038054
-5.90995498,1.07148430,0.50813432,0.00000000,0.30651115,0.00000000,0.36235417,0.52838932
-5.90395198,1.13342403,0.53153045,0.00000000,0.33239446,0.00000000,0.37798995,0.55987570
-5.89794897,1.20449193,0.55786425,0.00000000,0.36204624,0.00000000,0.39642761,0.59452177
-5.89194597,1.28405004,0.58670890,0.00000000,0.39537721,0.00000000,0.41741154,0.63190786
-5.88594297,1.37128236,0.61754333,0.00000000,0.43225124,0.00000000,0.44061965,0.67151728
-5.87993997,1.46519995,0.64976244,0.00000000,0.47248040,0.00000000,0.46566833,0.71274481
-5.87393697,1.56465088,0.68269105,0.00000000,0.51582053,0.00000000,0.49211964,0.75490868
-5.86793397,1.66833522,0.71560110,0.00000000,0.56196774,0.00000000,0.51949053,0.79726590
-5.86193097,1.77482486,0.74773158,0.00000000,0.61055595,0.00000000,0.54726388,0.83903043
-5.85592796,1.88258772,0.77831041,0.00000000,0.66115607,0.00000000,0.57490097,0.87939355
-5.84992496,1.99001580,0.80657747,0.00000000,0.71327691,0.00000000,0.60185497,0.91754581
-5.84392196,2.09545636,0.83180788,0.00000000,0.76636801,0.00000000,0.62758504,0.95269960
-5.83791896,2.19724537,0.85333452,0.00000000,0.81982475,0.00000000,0.65157031,0.98411163
-5.83191596,2.29374219,0.87056885,0.00000000,0.87299560,0.00000000,0.67332351,1.01110422
-5.82591296,2.38336435,0.88301913,0.00000000,0.92519159,0.00000000,0.69240346,1.03308477
-5.81990995,2.46462159,0.89030532,0.00000000,0.97569788,0.00000000,0.70842602,1.04956249
-5.81390695,2.53614783,0.89216989,0.00000000,1.02378713,0.00000000,0.72107318,1.06016167
-5.80790395,2.59673030,0.88848429,0.00000000,1.06873438,0.00000000,0.73009981,1.06463119
-5.80190095,2.64533479,0.87925071,0.00000000,1.10983308,0.00000000,0.73533806,1.06284971
-5.79589795,2.68112647,0.86459918,0.00000000,1.14641157,0.00000000,0.73669900,1.05482656
-5.78989495,2.70348558,0.84478025,0.00000000,1.17784974,0.00000000,0.73417192,1.04069837
-5.78389195,2.71201764,0.82015371,0.00000000,1.20359498,0.00000000,0.72782111,1.02072159
-5.77788894,2.70655817,0.79117382,0.00000000,1.22317704,0.00000000,0.71778047,0.99526148
-5.77188594,2.68717167,0.75837202,0.00000000,1.23622114,0.00000000,0.70424638,0.96477812
