energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.65182591,3.97524942,2.25652554,1.18203523,0.02629854,0.47745300,0.08499605,1.91360752,0.09328264,0.22927442
-5.64582291,4.02378324,2.27173870,1.19171392,0.02748442,0.48488252,0.08892503,1.93699741,0.09320432,0.22849115
-5.63981991,4.06664192,2.28361972,1.19915792,0.02872407,0.49144248,0.09280036,1.95792623,0.09317274,0.22742685
-5.63381691,4.10305199,2.29210658,1.20416158,0.02999274,0.49703922,0.09656280,1.97605775,0.09318285,0.22606528
-5.62781391,4.13247268,2.29729336,1.20659612,0.03126514,0.50161182,0.10015482,1.99116507,0.09323542,0.22440399
-5.62181091,4.15461268,2.29942757,1.20641403,0.03251613,0.50513353,0.10352219,2.00313917,0.09333731,0.22245404
-5.61580790,4.16943871,2.29890202,1.20365077,0.03372139,0.50761205,0.10661553,2.01199366,0.09350135,0.22023908
-5.60980490,4.17717594,2.29624141,1.19842399,0.03485814,0.50908870,0.10939175,2.01786562,0.09374605,0.21779424
-5.60380190,4.17830027,2.29208455,1.19093028,0.03590576,0.50963665,0.11181529,2.02101260,0.09409501,0.21516445
-5.59779890,4.17352288,2.28716278,1.18143975,0.03684637,0.50935816,0.11385909,2.02180576,0.09457611,0.21240265
-5.59179590,4.16376749,2.28227555,1.17028862,0.03766533,0.50838119,0.11550532,2.02071924,0.09522047,0.20956772
-5.58579290,4.15014094,2.27826389,1.15786997,0.03835162,0.50685531,0.11674576,2.01831609,0.09606124,0.20672229
-5.57978989,4.13389802,2.27598273,1.14462322,0.03889810,0.50494729,0.11758181,2.01523101,0.09713223,0.20393056
-5.57378689,4.11640140,2.27627299,1.13102226,0.03930161,0.50283631,0.11802422,2.01215032,0.09846640,0.20125602
-5.56778389,4.09907791,2.27993430,1.11756293,0.03956297,0.50070907,0.11809240,2.00978972,0.10009436,0.19875939
-5.56178089,4.08337260,2.28769913,1.10474996,0.03968679,0.49875493,0.11781342,2.00887065,0.10204275,0.19649661
-5.55577789,4.07070179,2.30020921,1.09308378,0.03968116,0.49716115,0.11722081,2.01009568,0.10433278,0.19451704
-5.54977489,4.06240700,2.31799499,1.08304763,0.03955722,0.49610843,0.11635304,2.01412421,0.10697878,0.19286200
-5.54377189,4.05971110,2.34145874,1.07509525,0.03932857,0.49576676,0.11525190,2.02154900,0.10998701,0.19156349
-5.53776888,4.06367851,2.37086182,1.06963957,0.03901068,0.49629174,0.11396080,2.03287474,0.11335464,0.19064329
-5.53176588,4.07518073,2.40631666,1.06704270,0.03862018,0.49782142,0.11252308,2.04849930,0.11706902,0.19011249
-5.52576288,4.09486869,2.44778357,1.06760743,0.03817415,0.50047371,0.11098035,2.06869860,0.12110737,0.18997125
-5.51975988,4.12315291,2.49507261,1.07157062,0.03768943,0.50434432,0.10937107,2.09361577,0.12543664,0.19020904
-5.51375688,4.16019211,2.54785031,1.07909854,0.03718196,0.50950542,0.10772925,2.12325495,0.13001397,0.19080517
-5.50775388,4.20589086,2.60565111,1.09028428,0.03666618,0.51600480,0.10608347,2.15748006,0.13478736,0.19172970
-5.50175088,4.25990592,2.66789289,1.10514727,0.03615460,0.52386570,0.10445623,2.19601864,0.13969677,0.19294453
-5.49574787,4.32166111,2.73389602,1.12363482,0.03565738,0.53308710,0.10286354,2.23847043,0.14467554,0.19440484
-5.48974487,4.39036958,2.80290520,1.14562552,0.03518211,0.54364457,0.10131486,2.28432031,0.14965203,0.19606056
-5.48374187,4.46506255,2.87411307,1.17093436,0.03473375,0.55549149,0.09981343,2.33295497,0.15455151,0.19785800
-5.47773887,4.54462291,2.94668466,1.19931918,0.03431462,0.56856066,0.09835671,2.38368242,0.15929817,0.19974146
-5.47173587,4.62782212,3.01978171,1.23048827,0.03392460,0.58276617,0.09693721,2.43575356,0.16381713,0.20165478
-5.46573287,4.71335879,3.09258595,1.26410868,0.03356139,0.59800549,0.09554338,2.48838463,0.16803644,0.20354273
-5.45972986,4.79989712,3.16432030,1.29981498,0.03322087,0.61416171,0.09416070,2.54077974,0.17188899,0.20535230
-5.45372686,4.88610384,3.23426749,1.33721811,0.03289757,0.63110590,0.09277276,2.59215252,0.17531410,0.20703365
-5.44772386,4.97068225,3.30178535,1.37591398,0.03258511,0.64869942,0.09136240,2.64174599,0.17825907,0.20854096
-5.44172086,5.05240222,3.36631841,1.41549170,0.03227671,0.66679634,0.08991275,2.68885017,0.18068020,0.20983289
-5.43571786,5.13012556,3.42740575,1.45554107,0.03196566,0.68524579,0.08840820,2.73281676,0.18254367,0.21087293
-5.42971486,5.20282613,3.48468483,1.49565931,0.03164578,0.70389423,0.08683520,2.77307076,0.18382602,0.21162949
-5.42371186,5.26960470,3.53789169,1.53545691,0.03131176,0.72258773,0.08518294,2.80911890,0.18451424,0.21207583
-5.41770885,5.32969859,3.58685772,1.57456244,0.03095952,0.74117405,0.08344380,2.84055484,0.18460565,0.21218987
-5.41170585,5.38248644,3.63150333,1.61262656,0.03058641,0.75950465,0.08161365,2.86706152,0.18410749,0.21195396
-5.40570285,5.42748882,3.67182919,1.64932505,0.03019131,0.77743660,0.07969198,2.88841088,0.18303618,0.21135458
-5.39969985,5.46436496,3.70790535,1.68436101,0.02977474,0.79483419,0.07768183,2.90446139,0.18141653,0.21038213
-5.39369685,5.49290664,3.73985896,1.71746636,0.02933870,0.81157038,0.07558958,2.91515383,0.17928066,0.20903068
-5.38769385,5.51302976,3.76786101,1.74840274,0.02888663,0.82752800,0.07342466,2.92050587,0.17666700,0.20729783
-5.38169085,5.52476417,3.79211275,1.77696181,0.02842313,0.84260057,0.07119911,2.92060561,0.17361907,0.20518469
-5.37568784,5.52824251,3.81283219,1.80296526,0.02795371,0.85669286,0.06892709,2.91560489,0.17018435,0.20269579
-5.36968484,5.52368852,3.83024119,1.82626443,0.02748449,0.86972106,0.06662440,2.90571225,0.16641317,0.19983922
-5.36368184,5.51140517,3.84455375,1.84673983,0.02702185,0.88161266,0.06430790,2.89118612,0.16235764,0.19662662
-5.35767884,5.49176310,3.85596569,1.86430052,0.02657212,0.89230597,0.06199499,2.87232831,0.15807061,0.19307325
-5.35167584,5.46518962,3.86464641,1.87888347,0.02614128,0.90174947,0.05970312,2.84947797,0.15360483,0.18919802
-5.34567284,5.43215856,3.87073302,1.89045308,0.02573461,0.90990094,0.05744931,2.82300595,0.14901205,0.18502347
-5.33966983,5.39318108,3.87432703,1.89900073,0.02535657,0.91672657,0.05524978,2.79330987,0.14434242,0.18057556
-5.33366683,5.34879780,3.87549416,1.90454452,0.02501051,0.92220013,0.05311957,2.76080962,0.13964380,0.17588352
-5.32766383,5.29957216,3.87426711,1.90712921,0.02469867,0.92630232,0.05107228,2.72594335,0.13496131,0.17097945
-5.32166083,5.24608526,3.87065156,1.90682631,0.02442209,0.92902037,0.04911987,2.68916391,0.13033695,0.16589791
-5.31565783,5.18893206,3.86463511,1.90373430,0.02418065,0.93034807,0.04727252,2.65093562,0.12580930,0.16067539
-5.30965483,5.12871902,3.85619881,1.89797893,0.02397324,0.93028622,0.04553858,2.61173130,0.12141332,0.15534976
-5.30365183,5.06606286,3.84533091,1.88971347,0.02379788,0.92884351,0.04392452,2.57202937,0.11718027,0.14995958
-5.29764882,5.00159036,3.83204199,1.87911891,0.02365193,0.92603782,0.04243506,2.53231106,0.11313765,0.14454355
-5.29164582,4.93593882,3.81638057,1.86640376,0.02353240,0.92189789,0.04107317,2.49305749,0.10930927,0.13913986
-5.28564282,4.86975670,3.79844834,1.85180356,0.02343618,0.91646518,0.03984030,2.45474653,0.10571530,0.13378566
-5.27963982,4.80370415,3.77841371,1.83557984,0.02336036,0.90979575,0.03873650,2.41784940,0.10237245,0.12851656
-5.27363682,4.73845279,3.75652286,1.81801831,0.02330242,0.90196207,0.03776060,2.38282684,0.09929413,0.12336621
-5.26763382,4.67468437,3.73310696,1.79942637,0.02326054,0.89305439,0.03691046,2.35012494,0.09649062,0.11836602
-5.26163082,4.61308785,3.70858500,1.78012965,0.02323374,0.88318160,0.03618314,2.32017034,0.09396928,0.11354494
-5.25562781,4.55435447,3.68346128,1.76046771,0.02322200,0.87247136,0.03557510,2.29336506,0.09173475,0.10892930
-5.24962481,4.49917072,3.65831753,1.74078870,0.02322637,0.86106933,0.03508241,2.27008089,0.08978916,0.10454279
-5.24362181,4.44820902,3.63379922,1.72144328,0.02324889,0.84913739,0.03470088,2.25065337,0.08813229,0.10040645
-5.23761881,4.40211619,3.61059681,1.70277764,0.02329255,0.83685089,0.03442622,2.23537554,0.08676177,0.09653875
-5.23161581,4.36150000,3.58942217,1.68512598,0.02336116,0.82439496,0.03425413,2.22449164,0.08567321,0.09295569
-5.22561281,4.32691416,3.57098154,1.66880247,0.02345910,0.81195987,0.03418039,2.21819089,0.08486041,0.08967088
-5.21960980,4.29884224,3.55594603,1.65409315,0.02359106,0.79973574,0.03420089,2.21660156,0.08431545,0.08669571
-5.21360680,4.27768130,3.54492115,1.64124772,0.02376179,0.78790682,0.03431161,2.21978555,0.08402890,0.08403943
-5.20760380,4.26372589,3.53841712,1.63047194,0.02397575,0.77664554,0.03450862,2.22773376,0.08398995,0.08170921
-5.20160080,4.25715321,3.53682125,1.62192045,0.02423679,0.76610665,0.03478800,2.24036239,0.08418659,0.07971027
-5.19559780,4.25801020,3.54037424,1.61569080,0.02454787,0.75642185,0.03514577,2.25751041,0.08460578,0.07804586
-5.18959480,4.26620332,3.54915139,1.61181855,0.02491077,0.74769503,0.03557775,2.27893843,0.08523363,0.07671728
-5.18359180,4.28149171,3.56305016,1.61027398,0.02532587,0.73999857,0.03607948,2.30432900,0.08605562,0.07572386
-5.17758879,4.30348417,3.58178459,1.61096051,0.02579197,0.73337079,0.03664608,2.33328864,0.08705677,0.07506290
-5.17158579,4.33164047,3.60488715,1.61371502,0.02630624,0.72781472,0.03727212,2.36535153,0.08822189,0.07472956
-5.16558279,4.36527714,3.63171808,1.61831011,0.02686414,0.72329840,0.03795153,2.39998502,0.08953570,0.07471683
-5.15957979,4.40357791,3.66148181,1.62445846,0.02745951,0.71975653,0.03867752,2.43659687,0.09098306,0.07501533
-5.15357679,4.44560855,3.69324992,1.63181911,0.02808475,0.71709355,0.03944250,2.47454429,0.09254915,0.07561327
-5.14757379,4.49033596,3.72598955,1.64000568,0.02873097,0.71518794,0.04023811,2.51314455,0.09421953,0.07649634
-5.14157079,4.53665093,3.75859614,1.64859621,0.02938837,0.71389760,0.04105520,2.55168720,0.09598031,0.07764758
-5.13556778,4.58339406,3.78992909,1.65714440,0.03004653,0.71306598,0.04188396,2.58944754,0.09781818,0.07904740
-5.12956478,4.62938405,3.81884878,1.66519206,0.03069480,0.71252864,0.04271400,2.62570119,0.09972048,0.08067353
-5.12356178,4.67344748,3.84425350,1.67228208,0.03132280,0.71212006,0.04353458,2.65973949,0.10167518,0.08250109
-5.11755878,4.71444921,3.86511478,1.67797189,0.03192076,0.71168022,0.04433479,2.69088527,0.10367085,0.08450271
-5.11155578,4.75132240,3.88050980,1.68184658,0.03248003,0.71106069,0.04510383,2.71850885,0.10569661,0.08664875
-5.10555278,4.78309712,3.88964961,1.68353159,0.03299341,0.71012994,0.04583133,2.74204352,0.10774206,0.08890754
-5.09954977,4.80892669,3.89190233,1.68270427,0.03345553,0.70877768,0.04650758,2.76100038,0.10979720,0.09124579
-5.09354677,4.82811072,3.88681044,1.67910408,0.03386313,0.70691794,0.04712392,2.77498194,0.11185230,0.09362897
-5.08754377,4.84011426,3.87410193,1.67254096,0.03421528,0.70449086,0.04767296,2.78369400,0.11389783,0.09602189
-5.08154077,4.84458217,3.85369501,1.66290180,0.03451345,0.70146317,0.04814891,2.78695553,0.11592434,0.09838920
-5.07553777,4.84134842,3.82569651,1.65015451,0.03476159,0.69782729,0.04854771,2.78470605,0.11792243,0.10069607
-5.06953477,4.83043999,3.79039442,1.63434985,0.03496598,0.69359926,0.04886725,2.77701029,0.11988263,0.10290877
-5.06353177,4.81207518,3.74824513,1.61562091,0.03513510,0.68881564,0.04910743,2.76405982,0.12179544,0.10499533
-5.05752876,4.78665662,3.69985613,1.59418018,0.03527935,0.68352958,0.04927017,2.74617151,0.12365131,0.10692615
-5.05152576,4.75475915,3.64596514,1.57031456,0.03541065,0.67780639,0.04935932,2.72378289,0.12544069,0.10867456
-5.04552276,4.71711319,3.58741658,1.54437836,0.03554207,0.67171880,0.04938053,2.69744429,0.12715419,0.11021733
-5.03951976,4.67458432,3.52513664,1.51678463,0.03568728,0.66534228,0.04934100,2.66780806,0.12878268,0.11153507
-5.03351676,4.62814964,3.46010771,1.48799518,0.03586011,0.65875069,0.04924924,2.63561509,0.13031755,0.11261256
-5.02751376,4.57887218,3.39334337,1.45850947,0.03607393,0.65201244,0.04911467,2.60167908,0.13175102,0.11343898
-5.02151076,4.52787386,3.32586468,1.42885292,0.03634119,0.64518741,0.04894731,2.56686884,0.13307642,0.11400796
-5.01550775,4.47630832,3.25867852,1.39956481,0.03667285,0.63832479,0.04875734,2.53208928,0.13428863,0.11431762
-5.00950475,4.42533416,3.19275855,1.37118623,0.03707799,0.63146180,0.04855477,2.49826157,0.13538448,0.11437043
-5.00350175,4.37608964,3.12902911,1.34424830,0.03756335,0.62462349,0.04834908,2.46630307,0.13636324,0.11417297
-4.99749875,4.32966923,3.06835232,1.31926090,0.03813303,0.61782336,0.04814886,2.43710742,0.13722703,0.11373568
-4.99149575,4.28710275,3.01151827,1.29670227,0.03878826,0.61106486,0.04796162,2.41152556,0.13798127,0.11307244
-4.98549275,4.24933729,2.95923826,1.27700950,0.03952727,0.60434352,0.04779352,2.39034796,0.13863508,0.11220016
-4.97948974,4.21722217,2.91214066,1.26057012,0.04034525,0.59764952,0.04764932,2.37428848,0.13920153,0.11113830
-4.97348674,4.19149693,2.87076907,1.24771496,0.04123444,0.59097055,0.04753226,2.36397033,0.13969788,0.10990833
-4.96748374,4.17278235,2.83558226,1.23871228,0.04218431,0.58429473,0.04744414,2.35991417,0.14014555,0.10853325
-4.96148074,4.16157413,2.80695542,1.23376315,0.04318184,0.57761333,0.04738539,2.36252867,0.14057005,0.10703704
-4.95547774,4.15823923,2.78518216,1.23299825,0.04421193,0.57092319,0.04735522,2.37210362,0.14100060,0.10544413
-4.94947474,4.16301425,2.77047691,1.23647600,0.04525778,0.56422869,0.04735181,2.38880550,0.14146967,0.10377889
-4.94347174,4.17600584,2.76297725,1.24418200,0.04630149,0.55754307,0.04737254,2.41267559,0.14201222,0.10206515
-4.93746873,4.19719267,2.76274597,1.25602969,0.04732457,0.55088916,0.04741427,2.44363044,0.14266477,0.10032577
-4.93146573,4.22642874,2.76977272,1.27186237,0.04830853,0.54429949,0.04747354,2.48146468,0.14346442,0.09858217
-4.92546273,4.26344800,2.78397515,1.29145625,0.04923547,0.53781572,0.04754682,2.52585595,0.14444754,0.09685405
-4.91945973,4.30786999,2.80519965,1.31452475,0.05008863,0.53148750,0.04763074,2.57637176,0.14564862,0.09515902
-4.91345673,4.35920660,2.83322198,1.34072369,0.05085290,0.52537091,0.04772227,2.63247828,0.14709888,0.09351244
-4.90745373,4.41686995,2.86774782,1.36965751,0.05151528,0.51952650,0.04781881,2.69355069,0.14882510,0.09192718
-4.90145073,4.48018149,2.90841394,1.40088631,0.05206523,0.51401712,0.04791832,2.75888513,0.15084844,0.09041360
-4.89544772,4.54838236,2.95478992,1.43393363,0.05249495,0.50890561,0.04801931,2.82771189,0.15318355,0.08897956
-4.88944472,4.62064531,3.00638124,1.46829489,0.05279949,0.50425258,0.04812086,2.89920989,0.15583775,0.08763047
-4.88344172,4.69608804,3.06263362,1.50344635,0.05297686,0.50011427,0.04822252,2.97252214,0.15881070,0.08636947
-4.87743872,4.77378814,3.12293929,1.53885448,0.05302792,0.49654066,0.04832421,3.04677201,0.16209419,0.08519769
-4.87143572,4.85279964,3.18664501,1.57398564,0.05295619,0.49357397,0.04842611,3.12108021,0.16567240,0.08411456
-4.86543272,4.93217092,3.25306214,1.60831592,0.05276766,0.49124746,0.04852846,3.19458212,0.16952243,0.08311812
-4.85942971,5.01096384,3.32147861,1.64134097,0.05247040,0.48958471,0.04863139,3.26644519,0.17361513,0.08220543
-4.85342671,5.08827369,3.39117255,1.67258578,0.05207419,0.48859932,0.04873477,3.33588627,0.17791627,0.08137299
-4.84742371,5.16324956,3.46142729,1.70161407,0.05159012,0.48829504,0.04883802,3.40218820,0.18238786,0.08061708
-4.84142071,5.23511449,3.53154723,1.72803725,0.05103022,0.48866630,0.04894000,3.46471560,0.18698962,0.07993412
-4.83541771,5.30318479,3.60087400,1.75152276,0.05040701,0.48969904,0.04903885,3.52292912,0.19168054,0.07932098
-4.82941471,5.36688777,3.66880230,1.77180139,0.04973321,0.49137192,0.04913195,3.57639786,0.19642038,0.07877523
-4.82341171,5.42577719,3.73479460,1.78867366,0.04902147,0.49365761,0.04921589,3.62480947,0.20117112,0.07829526
-4.81740870,5.47954560,3.79839403,1.80201472,0.04828414,0.49652426,0.04928644,3.66797750,0.20589812,0.07788038
-4.81140570,5.52803299,3.85923476,1.81177778,0.04753318,0.49993694,0.04933867,3.70584548,0.21057110,0.07753073
-4.80540270,5.57123101,3.91704927,1.81799579,0.04678012,0.50385907,0.04936701,3.73848764,0.21516475,0.07724726
-4.79939970,5.60928251,3.97167190,1.82078115,0.04603611,0.50825363,0.04936539,3.76610580,0.21965903,0.07703146
-4.79339670,5.64247588,4.02303842,1.82032343,0.04531199,0.51308414,0.04932746,3.78902249,0.22403904,0.07688513
-4.78739370,5.67123436,4.07118150,1.81688493,0.04461846,0.51831542,0.04924674,3.80767030,0.22829462,0.07681004
-4.78139070,5.69610037,4.11622203,1.81079411,0.04396624,0.52391393,0.04911688,3.82257757,0.23241952,0.07680763
-4.77538769,5.71771519,4.15835665,1.80243712,0.04336623,0.52984790,0.04893186,3.83435092,0.23641044,0.07687863
-4.76938469,5.73679484,4.19784193,1.79224728,0.04282965,0.53608705,0.04868621,3.84365504,0.24026573,0.07702273
-4.76338169,5.75410279,4.23497605,1.78069312,0.04236814,0.54260206,0.04837523,3.85119038,0.24398409,0.07723827
-4.75737869,5.77042068,4.27007860,1.76826510,0.04199380,0.54936383,0.04799519,3.85766962,0.24756325,0.07752200
-4.75137569,5.78651808,4.30346975,1.75546143,0.04171909,0.55634261,0.04754344,3.86379354,0.25099869,0.07786885
-4.74537269,5.80312256,4.33544963,1.74277351,0.04155676,0.56350700,0.04701858,3.87022750,0.25428262,0.07827188
-4.73936968,5.82089125,4.36627903,1.73067151,0.04151958,0.57082309,0.04642048,3.87757907,0.25740313,0.07872222
-4.73336668,5.84038505,4.39616241,1.71959039,0.04162001,0.57825359,0.04575038,3.88637787,0.26034377,0.07920914
-4.72736368,5.86204641,4.42523399,1.70991709,0.04186984,0.58575730,0.04501085,3.89705813,0.26308342,0.07972017
-4.72136068,5.88618156,4.45354757,1.70197915,0.04227973,0.59328872,0.04420575,3.90994476,0.26559662,0.08024136
-4.71535768,5.91294770,4.48107045,1.69603521,0.04285868,0.60079803,0.04334014,3.92524308,0.26785420,0.08075752
-4.70935468,5.94234550,4.50768168,1.69226764,0.04361357,0.60823140,0.04242022,3.94303262,0.26982429,0.08125259
-4.70335168,5.97421691,4.53317444,1.69077760,0.04454863,0.61553156,0.04145310,3.96326488,0.27147361,0.08170999
-4.69734867,6.00824812,4.55726227,1.69158251,0.04566499,0.62263869,0.04044675,3.98576499,0.27276894,0.08211304
-4.69134567,6.04397724,4.57958849,1.69461606,0.04696027,0.62949155,0.03940975,4.01023677,0.27367863,0.08244532
-4.68534267,6.08080607,4.59973834,1.69973054,0.04842829,0.63602873,0.03835115,4.03627107,0.27417418,0.08269107
-4.67933967,6.11801532,4.61725278,1.70670158,0.05005882,0.64219007,0.03728029,4.06335655,0.27423165,0.08283557
-4.67333667,6.15478257,4.63164342,1.71523476,0.05183758,0.64791795,0.03620661,4.09089256,0.27383285,0.08286543
-4.66733367,6.19020211,4.64240761,1.72497414,0.05374622,0.65315868,0.03513948,4.11820362,0.27296627,0.08276889
-4.66133067,6.22330622,4.64904332,1.73551218,0.05576253,0.65786365,0.03408805,4.14455487,0.27162760,0.08253607
-4.65532766,6.25308725,4.65106309,1.74640094,0.05786080,0.66199042,0.03306110,4.16916837,0.26981993,0.08215908
-4.64932466,6.27852004,4.64800707,1.75716409,0.06001223,0.66550355,0.03206690,4.19123972,0.26755356,0.08163223
-4.64332166,6.29858468,4.63945476,1.76730962,0.06218554,0.66837540,0.03111309,4.20995504,0.26484536,0.08095207
