energy_ev,total_up,Mo_p_up,Mo_d_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up
-5.05152576,6.41557220,4.57539968,3.20270107,1.93907236,0.00803024,1.75618869,0.00000000
-5.04552276,6.36623383,4.58125007,3.17169457,1.92363094,0.00808694,1.74204756,0.00000000
-5.03951976,6.30746927,4.57697683,3.13712972,1.90298241,0.00814401,1.72705136,0.00000000
-5.03351676,6.23975012,4.56267026,3.09909903,1.87739099,0.00819992,1.71122829,0.00000000
-5.02751376,6.16349560,4.53843740,3.05764917,1.84712912,0.00825268,1.69460521,0.00000000
-5.02151076,6.07907000,4.50441081,3.01278379,1.81247307,0.00829987,1.67720903,0.00000000
-5.01550775,5.98678936,4.46076131,2.96447184,1.77370127,0.00833875,1.65906938,0.00000000
-5.00950475,5.88693712,4.40771357,2.91266128,1.73109529,0.00836636,1.64022259,0.00000000
-5.00350175,5.77978721,4.34556275,2.85729725,1.68494286,0.00837967,1.62071669,0.00000000
-4.99749875,5.66563305,4.27469077,2.79834384,1.63554252,0.00837569,1.60061741,0.00000000
-4.99149575,5.54482027,4.19558054,2.73580805,1.58320912,0.00835160,1.58001484,0.00000000
-4.98549275,5.41778081,4.10882668,2.66976457,1.52827959,0.00830494,1.55903032,0.00000000
-4.97948974,5.28506611,4.01514184,2.60037990,1.47111817,0.00823364,1.53782336,0.00000000
-4.97348674,5.14737722,3.91535778,2.52793431,1.41212059,0.00813621,1.51659821,0.00000000
-4.96748374,5.00558977,3.81042097,2.45284029,1.35171665,0.00801176,1.49560969,0.00000000
-4.96148074,4.86077243,3.70138291,2.37565651,1.29037092,0.00786010,1.47516815,0.00000000
-4.95547774,4.71419767,3.58938573,2.29709622,1.22858133,0.00768172,1.45564321,0.00000000
-4.94947474,4.56734422,3.47564396,2.21802977,1.16687561,0.00747785,1.43746619,0.00000000
-4.94347174,4.42189113,3.36142354,2.13948073,1.10580590,0.00725036,1.42113105,0.00000000
-4.93746873,4.27970366,3.24801946,2.06261592,1.04594144,0.00700179,1.40719369,0.00000000
-4.93146573,4.14281155,3.13673313,1.98872935,0.98786010,0.00673521,1.39626960,0.00000000
-4.92546273,4.01338059,3.02885064,1.91922092,0.93213887,0.00645418,1.38902958,0.00000000
-4.91945973,3.89367830,2.92562280,1.85557011,0.87934383,0.00616264,1.38619351,0.00000000
-4.91345673,3.78603480,2.82824764,1.79930596,0.83002011,0.00586477,1.38852199,0.00000000
-4.90745373,3.69279980,2.73785551,1.75197370,0.78468203,0.00556494,1.39680557,0.00000000
-4.90145073,3.61629649,2.65549680,1.71509921,0.74380386,0.00526756,1.41185162,0.00000000
-4.89544772,3.55877326,2.58213200,1.69015214,0.70781140,0.00497704,1.43446839,0.00000000
-4.88944472,3.52235369,2.51862329,1.67850830,0.67707449,0.00469761,1.46544656,0.00000000
-4.88344172,3.50898571,2.46572721,1.68141246,0.65190057,0.00443333,1.50553797,0.00000000
-4.87743872,3.52039029,2.42408741,1.69994205,0.63252924,0.00418798,1.55543200,0.00000000
-4.87143572,3.55801061,2.39422689,1.73497274,0.61912791,0.00396503,1.61572984,0.00000000
-4.86543272,3.62296241,2.37653913,1.78714653,0.61178839,0.00376756,1.68691725,0.00000000
-4.85942971,3.71598670,2.37127803,1.85684328,0.61052443,0.00359826,1.76933667,0.00000000
-4.85342671,3.83740602,2.37854636,1.94415638,0.61527018,0.00345938,1.86315969,0.00000000
-4.84742371,3.98708591,2.39828353,2.04887340,0.62587958,0.00335274,1.96836111,0.00000000
-4.84142071,4.16440317,2.43025304,2.17046269,0.64212673,0.00327968,2.08469589,0.00000000
-4.83541771,4.36822296,2.47403086,2.30806653,0.66370733,0.00324105,2.21168052,0.00000000
-4.82941471,4.59688647,2.52899586,2.46050173,0.69024127,0.00323724,2.34858018,0.00000000
-4.82341171,4.84821104,2.59432371,2.62626821,0.72127656,0.00326810,2.49440293,0.00000000
-4.81740870,5.11950431,2.66898542,2.80356600,0.75629466,0.00333301,2.64790216,0.00000000
-4.81140570,5.40759342,2.75175195,2.99032097,0.79471742,0.00343081,2.80758806,0.00000000
-4.80540270,5.70887013,2.84120563,3.18421900,0.83591561,0.00355986,2.97174848,0.00000000
-4.79939970,6.01935154,2.93575907,3.38274843,0.87921904,0.00371798,3.13847922,0.00000000
-4.79339670,6.33475594,3.03368179,3.58324994,0.92392829,0.00390252,3.30572327,0.00000000
-4.78739370,6.65059208,3.13313411,3.78297271,0.96932781,0.00411038,3.47131790,0.00000000
-4.78139070,6.96225977,3.23220763,3.97913554,1.01470013,0.00433801,3.63304837,0.00000000
-4.77538769,7.26515873,3.32897096,4.16899116,1.05934092,0.00458149,3.78870610,0.00000000
-4.76938469,7.55480221,3.42151914,4.34989180,1.10257437,0.00483659,3.93614941,0.00000000
-4.76338169,7.82693162,3.50802465,4.51935390,1.14376842,0.00509885,4.07336424,0.00000000
-4.75737869,8.07762774,3.58678804,4.67511980,1.18234945,0.00536364,4.19852251,0.00000000
-4.75137569,8.30341466,3.65628584,4.81521437,1.21781565,0.00562633,4.31003557,0.00000000
-4.74537269,8.50135231,3.71521366,4.93799451,1.24974875,0.00588231,4.40660056,0.00000000
-4.73936968,8.66911418,3.76252261,5.04218983,1.27782355,0.00612721,4.48723781,0.00000000
-4.73336668,8.80504728,3.79744736,5.12693323,1.30181493,0.00635691,4.55131758,0.00000000
-4.72736368,8.90821216,3.81952473,5.19178026,1.32160191,0.00656777,4.59857525,0.00000000
-4.72136068,8.97840184,3.82860205,5.23671677,1.33716883,0.00675664,4.62911445,0.00000000
-4.71535768,9.01613910,3.82483502,5.26215488,1.34860347,0.00692103,4.64339822,0.00000000
-4.70935468,9.02265287,3.80867554,5.26891752,1.35609223,0.00705918,4.64222872,0.00000000
-4.70335168,8.99983508,3.78085014,5.25821258,1.35991284,0.00717009,4.62671687,0.00000000
-4.69734867,8.95018020,3.74233023,5.23159772,1.36042472,0.00725360,4.59824319,0.00000000
-4.69134567,8.87671022,3.69429581,5.19093749,1.35805770,0.00731043,4.55841203,0.00000000
-4.68534267,8.78288853,3.63809431,5.13835449,1.35329951,0.00734211,4.50900107,0.00000000
-4.67933967,8.67252598,3.57519653,5.07617636,1.34668277,0.00735099,4.45190847,0.00000000
-4.67333667,8.54968301,3.50715158,5.00688063,1.33877190,0.00734017,4.38909974,0.00000000
-4.66733367,8.41857092,3.43554276,4.93303901,1.33015060,0.00731341,4.32255644,0.00000000
-4.66133067,8.28345581,3.36194600,4.85726290,1.32141028,0.00727502,4.25422854,0.00000000
-4.65532766,8.14856746,3.28789232,4.78215140,1.31313978,0.00722972,4.18599175,0.00000000
-4.64932466,8.01801560,3.21483543,4.71024282,1.30591659,0.00718251,4.11961115,0.00000000
-4.64332166,7.89571488,3.14412530,4.64397062,1.30029959,0.00713849,4.05671163,0.00000000
-4.63731866,7.78531942,3.07698799,4.58562395,1.29682323,0.00710273,3.99875540,0.00000000
-4.63131566,7.69016732,3.01451200,4.53731314,1.29599285,0.00708004,3.94702658,0.00000000
-4.62531266,7.61323485,2.95764059,4.50093989,1.29828099,0.00707485,3.90262227,0.00000000
-4.61930965,7.55709968,2.90716976,4.47817197,1.30412404,0.00709103,3.86644937,0.00000000
-4.61330665,7.52391237,2.86375087,4.47042188,1.31391907,0.00713175,3.83922620,0.00000000
-4.60730365,7.51537497,2.82789706,4.47882921,1.32802021,0.00719936,3.82148785,0.00000000
-4.60130065,7.53272584,2.79999236,4.50424626,1.34673445,0.00729525,3.81359415,0.00000000
-4.59529765,7.57672986,2.78030235,4.54722666,1.37031648,0.00741984,3.81573915,0.00000000
-4.58929465,7.64767324,2.76898533,4.60801682,1.39896262,0.00757245,3.82796129,0.00000000
-4.58329165,7.74536292,2.76610315,4.68655048,1.43280374,0.00775136,3.85015339,0.00000000
-4.57728864,7.86913021,2.77163079,4.78244641,1.47189765,0.00795378,3.88207201,0.00000000
-4.57128564,8.01783933,2.78546419,4.89500984,1.51622108,0.00817594,3.92334594,0.00000000
-4.56528264,8.18990120,2.80742602,5.02323812,1.56566196,0.00841317,3.97348357,0.00000000
-4.55927964,8.38329332,2.83726914,5.16583119,1.62001256,0.00866003,4.03187958,0.00000000
-4.55327664,8.59558656,2.87467802,5.32120741,1.67896410,0.00891045,4.09782106,0.00000000
-4.54727364,8.82397951,2.91926846,5.48752532,1.74210356,0.00915795,4.17049368,0.00000000
-4.54127064,9.06534106,2.97058588,5.66271155,1.80891326,0.00939583,4.24898834,0.00000000
-4.53526763,9.31626125,3.02810318,5.84449485,1.87877366,0.00961735,4.33230895,0.00000000
-4.52926463,9.57311036,3.09121851,6.03044615,1.95096982,0.00981601,4.41938174,0.00000000
-4.52326163,9.83210549,3.15925402,6.21802401,2.02470153,0.00998575,4.50906652,0.00000000
-4.51725863,10.08938351,3.23145593,6.40462445,2.09909714,0.01012113,4.60017017,0.00000000
-4.51125563,10.34107873,3.30699681,6.58763415,2.17323078,0.01021757,4.69146235,0.00000000
-4.50525263,10.58340322,3.38498033,6.76448539,2.24614246,0.01027149,4.78169337,0.00000000
-4.49924962,10.81272743,3.46444888,6.93271127,2.31686045,0.01028046,4.86961392,0.00000000
-4.49324662,11.02565849,3.54439402,7.08999919,2.38442495,0.01024324,4.95399620,0.00000000
-4.48724362,11.21911349,3.62376974,7.23424115,2.44791228,0.01015991,5.03365573,0.00000000
-4.48124062,11.39038524,3.70150821,7.36357892,2.50645857,0.01003181,5.10747344,0.00000000
-4.47523762,11.53719815,3.77653748,7.47644267,2.55928192,0.00986152,5.17441699,0.00000000
-4.46923462,11.65775213,3.84780055,7.57158180,2.60570211,0.00965277,5.23356076,0.00000000
-4.46323162,11.75075325,3.91427509,7.64808694,2.64515713,0.00941031,5.28410384,0.00000000
-4.45722861,11.81542995,3.97499307,7.70540255,2.67721584,0.00913976,5.32538529,0.00000000
-4.45122561,11.85153461,4.02905949,7.74332975,2.70158614,0.00884741,5.35689630,0.00000000
-4.44522261,11.85933078,4.07566958,7.76201963,2.71811865,0.00854000,5.37828881,0.00000000
-4.43921961,11.83956671,4.11412390,7.76195733,2.72680563,0.00822451,5.38938045,0.00000000
-4.43321661,11.79343674,4.14384068,7.74393774,2.72777533,0.00790793,5.39015566,0.00000000
-4.42721361,11.72253222,4.16436536,7.70903377,2.72128221,0.00759703,5.38076309,0.00000000
-4.42121061,11.62878409,4.17537696,7.65855847,2.70769348,0.00729817,5.36150949,0.00000000
-4.41520760,11.51439939,4.17669131,7.59402227,2.68747263,0.00701710,5.33285031,0.00000000
-4.40920460,11.38179421,4.16826142,7.51708687,2.66116074,0.00675881,5.29537739,0.00000000
-4.40320160,11.23352523,4.15017493,7.42951722,2.62935642,0.00652740,5.24980413,0.00000000
-4.39719860,11.07222235,4.12264941,7.33313301,2.59269516,0.00632601,5.19694863,0.00000000
-4.39119560,10.90052419,4.08602536,7.22976119,2.55182903,0.00615676,5.13771507,0.00000000
-4.38519260,10.72101839,4.04075786,7.12119065,2.50740736,0.00602071,5.07307394,0.00000000
-4.37918959,10.53618801,3.98740672,7.00913040,2.46005926,0.00591793,5.00404151,0.00000000
-4.37318659,10.34836519,3.92662583,6.89517215,2.41037840,0.00584753,4.93165883,0.00000000
-4.36718359,10.15969280,3.85915189,6.78075825,2.35891054,0.00580774,4.85697087,0.00000000
-4.36118059,9.97209449,3.78579253,6.66715567,2.30614418,0.00579605,4.78100603,0.00000000
-4.35517759,9.78725328,3.70741421,6.55543654,2.25250435,0.00580932,4.70475657,0.00000000
-4.34917459,9.60659843,3.62492986,6.44646558,2.19834963,0.00584391,4.62916025,0.00000000
-4.34317159,9.43130050,3.53928618,6.34089458,2.14397228,0.00589586,4.55508363,0.00000000
-4.33716858,9.26227365,3.45145077,6.23916400,2.08960117,0.00596105,4.48330743,0.00000000
-4.33116558,9.10018488,3.36239891,6.14151131,2.03540725,0.00603529,4.41451427,0.00000000
-4.32516258,8.94546917,3.27310013,6.04798577,1.98151113,0.00611453,4.34927918,0.00000000
-4.31915958,8.79834978,3.18450450,5.95846911,1.92799220,0.00619494,4.28806309,0.00000000
-4.31315658,8.65886279,3.09752883,5.87270128,1.87489893,0.00627302,4.23120956,0.00000000
-4.30715358,8.52688494,3.01304282,5.79031047,1.82225979,0.00634572,4.17894491,0.00000000
