energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-2.90845423,1.94769814,0.30079813,0.23495752,0.00023631,0.04242470,0.19853184,0.00000000,1.63587762,1.09237756
-2.90245123,2.01500856,0.31277429,0.24399669,0.00027459,0.04394928,0.20950372,0.00000000,1.69162047,1.12742548
-2.89644822,2.07364982,0.32342472,0.25221706,0.00031921,0.04523955,0.22043980,0.00000000,1.73920420,1.15733887
-2.89044522,2.12328115,0.33267457,0.25960524,0.00037098,0.04628022,0.23140700,0.00000000,1.77819154,1.18191331
-2.88444222,2.16383211,0.34049227,0.26618424,0.00043077,0.04706266,0.24250370,0.00000000,1.80837202,1.20108979
-2.87843922,2.19551118,0.34689153,0.27201408,0.00049942,0.04758543,0.25385824,0.00000000,1.82977273,1.21495932
-2.87243622,2.21880284,0.35193138,0.27719091,0.00057780,0.04785456,0.26562575,0.00000000,1.84265947,1.22376160
-2.86643322,2.23445251,0.35571412,0.28184450,0.00066669,0.04788346,0.27798302,0.00000000,1.84752792,1.22787720
-2.86043022,2.24343961,0.35838140,0.28613409,0.00076680,0.04769267,0.29112159,0.00000000,1.84508498,1.22781361
-2.85442721,2.24693956,0.36010824,0.29024269,0.00087875,0.04730926,0.30523924,0.00000000,1.83622076,1.22418546
-2.84842421,2.24627600,0.36109558,0.29437004,0.00100296,0.04676591,0.32053007,0.00000000,1.82197240,1.21768976
-2.84242121,2.24286531,0.36156127,0.29872448,0.00113969,0.04609989,0.33717362,0.00000000,1.80348127,1.20907715
-2.83641821,2.23815586,0.36173035,0.30351401,0.00128894,0.04535173,0.35532351,0.00000000,1.78194557,1.19912050
-2.83041521,2.23356471,0.36182471,0.30893695,0.00145047,0.04456385,0.37509605,0.00000000,1.75857040,1.18858226
-2.82441221,2.23041483,0.36205287,0.31517266,0.00162371,0.04377898,0.39655958,0.00000000,1.73451780,1.17818212
-2.81840920,2.22987577,0.36260028,0.32237269,0.00180778,0.04303873,0.41972503,0.00000000,1.71085909,1.16856648
-2.81240620,2.23291081,0.36362071,0.33065280,0.00200147,0.04238207,0.44453827,0.00000000,1.68853179,1.16028133
-2.80640320,2.24023311,0.36522904,0.34008638,0.00220319,0.04184395,0.47087500,0.00000000,1.66830324,1.15374969
-2.80040020,2.25227307,0.36749605,0.35069941,0.00241104,0.04145410,0.49853834,0.00000000,1.65074250,1.14925473
-2.79439720,2.26915859,0.37044521,0.36246746,0.00262278,0.04123603,0.52725973,0.00000000,1.63620192,1.14692942
-2.78839420,2.29070933,0.37405187,0.37531485,0.00283587,0.04120623,0.55670318,0.00000000,1.62480901,1.14675312
-2.78239120,2.31644501,0.37824475,0.38911601,0.00304752,0.04137369,0.58647286,0.00000000,1.61646898,1.14855523
-2.77638819,2.34560774,0.38290975,0.40369920,0.00325475,0.04173967,0.61612408,0.00000000,1.61087756,1.15202560
-2.77038519,2.37719696,0.38789583,0.41885231,0.00345444,0.04229782,0.64517695,0.00000000,1.60754325,1.15673126
-2.76438219,2.41001553,0.39302263,0.43433064,0.00364342,0.04303446,0.67313258,0.00000000,1.60581778,1.16213842
-2.75837919,2.44272458,0.39808960,0.44986626,0.00381855,0.04392930,0.69949090,0.00000000,1.60493312,1.16763873
-2.75237619,2.47390447,0.40288592,0.46517859,0.00397680,0.04495624,0.72376931,0.00000000,1.60404302,1.17257846
-2.74637319,2.50211892,0.40720090,0.47998572,0.00411533,0.04608446,0.74552141,0.00000000,1.60226707,1.17628910
-2.74037019,2.52597921,0.41083433,0.49401589,0.00423161,0.04727961,0.76435474,0.00000000,1.59873492,1.17811808
-2.73436718,2.54420548,0.41360608,0.50701863,0.00432345,0.04850516,0.77994673,0.00000000,1.59262878,1.17745795
-2.72836418,2.55568202,0.41536466,0.51877498,0.00438910,0.04972375,0.79205793,0.00000000,1.58322201,1.17377286
-2.72236118,2.55950437,0.41599425,0.52910631,0.00442732,0.05089855,0.80054185,0.00000000,1.56991213,1.16662124
-2.71635818,2.55501580,0.41541989,0.53788129,0.00443737,0.05199452,0.80535088,0.00000000,1.55224703,1.15567349
-2.71035518,2.54183187,0.41361043,0.54502061,0.00441908,0.05297962,0.80653782,0.00000000,1.52994322,1.14072438
-2.70435218,2.51985208,0.41057950,0.55049919,0.00437285,0.05382577,0.80425306,0.00000000,1.50289563,1.12169943
-2.69834917,2.48925839,0.40638401,0.55434583,0.00429962,0.05450968,0.79873733,0.00000000,1.47117889,1.09865555
-2.69234617,2.45050098,0.40112070,0.55664020,0.00420085,0.05501342,0.79031045,0.00000000,1.43504036,1.07177579
-2.68634317,2.40427241,0.39492077,0.55750741,0.00407849,0.05532469,0.77935670,0.00000000,1.39488567,1.04135901
-2.68034017,2.35147162,0.38794288,0.55711034,0.00393489,0.05543692,0.76630734,0.00000000,1.35125779,1.00780497
-2.67433717,2.29316001,0.38036505,0.55564021,0.00377273,0.05534908,0.75162145,0.00000000,1.30481088,0.97159579
-2.66833417,2.23051188,0.37237580,0.55330582,0.00359499,0.05506524,0.73576585,0.00000000,1.25628063,0.93327493
-2.66233117,2.16476186,0.36416502,0.55032208,0.00340479,0.05459398,0.71919517,0.00000000,1.20645247,0.89342458
-2.65632816,2.09715212,0.35591509,0.54689843,0.00320534,0.05394763,0.70233317,0.00000000,1.15612935,0.85264281
-2.65032516,2.02888179,0.34779270,0.54322776,0.00299984,0.05314139,0.68555610,0.00000000,1.10610068,0.81152138
-2.64432216,1.96106111,0.33994172,0.53947640,0.00279141,0.05219240,0.66917902,0.00000000,1.05711374,0.77062532
-2.63831916,1.89467226,0.33247750,0.53577584,0.00258301,0.05111886,0.65344554,0.00000000,1.00984870,0.73047503
-2.63231616,1.83053851,0.32548286,0.53221640,0.00237737,0.04993908,0.63852160,0.00000000,0.96489831,0.69153160
-2.62631316,1.76930283,0.31900583,0.52884344,0.00217694,0.04867078,0.62449330,0.00000000,0.92275257,0.65418582
-2.62031016,1.71141642,0.31305936,0.52565603,0.00198384,0.04733040,0.61136887,0.00000000,0.88378902,0.61875107
-2.61430715,1.65713722,0.30762271,0.52260832,0.00179986,0.04593264,0.59908440,0.00000000,0.84826831,0.58546026
-2.60830415,1.60653783,0.30264456,0.51961343,0.00162642,0.04449013,0.58751304,0.00000000,0.81633503,0.55446638
-2.60230115,1.55952194,0.29804746,0.51654954,0.00146457,0.04301330,0.57647689,0.00000000,0.78802306,0.52584663
-2.59629815,1.51584767,0.29373350,0.51326791,0.00131503,0.04151047,0.56576086,0.00000000,0.76326488,0.49960939
-2.59029515,1.47515633,0.28959058,0.50960236,0.00117818,0.03998796,0.55512780,0.00000000,0.74190391,0.47570348
-2.58429215,1.43700464,0.28549917,0.50537955,0.00105410,0.03845051,0.54433388,0.00000000,0.72370892,0.45402911
-2.57828914,1.40089844,0.28133900,0.50042959,0.00094262,0.03690161,0.53314345,0.00000000,0.70838970,0.43444967
-2.57228614,1.36632610,0.27699549,0.49459642,0.00084332,0.03534401,0.52134270,0.00000000,0.69561300,0.41680377
-2.56628314,1.33278979,0.27236541,0.48774738,0.00075561,0.03378019,0.50875141,0.00000000,0.68501799,0.40091681
-2.56028014,1.29983327,0.26736177,0.47978144,0.00067875,0.03221281,0.49523216,0.00000000,0.67623064,0.38661155
-2.55427714,1.26706490,0.26191743,0.47063589,0.00061189,0.03064516,0.48069699,0.00000000,0.66887635,0.37371722
-2.54827414,1.23417512,0.25598773,0.46029099,0.00055413,0.02908141,0.46511091,0.00000000,0.66259073,0.36207684
-2.54227114,1.20094798,0.24955167,0.44877265,0.00050451,0.02752689,0.44849270,0.00000000,0.65702820,0.35155248
-2.53626813,1.16726665,0.24261202,0.43615290,0.00046209,0.02598819,0.43091273,0.00000000,0.65186846,0.34202856
-2.53026513,1.13311313,0.23519429,0.42254838,0.00042592,0.02447315,0.41248851,0.00000000,0.64682096,0.33341298
-2.52426213,1.09856282,0.22734472,0.40811693,0.00039512,0.02299076,0.39337803,0.00000000,0.64162756,0.32563658
-2.51825913,1.06377463,0.21912754,0.39305261,0.00036883,0.02155096,0.37377164,0.00000000,0.63606377,0.31865087
-2.51225613,1.02897768,0.21062166,0.37757931,0.00034629,0.02016431,0.35388287,0.00000000,0.62993873,0.31242454
-2.50625313,0.99445553,0.20191697,0.36194353,0.00032679,0.01884172,0.33393869,0.00000000,0.62309450,0.30693912
-2.50025013,0.96052906,0.19311061,0.34640643,0.00030970,0.01759401,0.31416993,0.00000000,0.61540468,0.30218401
-2.49424712,0.92753885,0.18430317,0.33123567,0.00029449,0.01643152,0.29480212,0.00000000,0.60677284,0.29815149
-2.48824412,0.89582815,0.17559518,0.31669725,0.00028068,0.01536378,0.27604720,0.00000000,0.59713088,0.29483183
-2.48224112,0.86572695,0.16708389,0.30304770,0.00026787,0.01439908,0.25809654,0.00000000,0.58643733,0.29220895
-2.47623812,0.83753787,0.15886049,0.29052676,0.00025575,0.01354422,0.24111528,0.00000000,0.57467586,0.29025682
-2.47023512,0.81152431,0.15100782,0.27935081,0.00024407,0.01280424,0.22523827,0.00000000,0.56185374,0.28893676
-2.46423212,0.78790090,0.14359849,0.26970718,0.00023261,0.01218222,0.21056756,0.00000000,0.54800041,0.28819576
-2.45822911,0.76682663,0.13669363,0.26174934,0.00022125,0.01167918,0.19717142,0.00000000,0.53316594,0.28796590
-2.45222611,0.74840036,0.13034194,0.25559321,0.00020989,0.01129403,0.18508469,0.00000000,0.51741940,0.28816472
-2.44622311,0.73265883,0.12457930,0.25131442,0.00019847,0.01102359,0.17431044,0.00000000,0.50084687,0.28869663
-2.44022011,0.71957684,0.11942865,0.24894675,0.00018699,0.01086267,0.16482254,0.00000000,0.48354932,0.28945511
-2.43421711,0.70906944,0.11490027,0.24848163,0.00017545,0.01080425,0.15656910,0.00000000,0.46564006,0.29032556
-2.42821411,0.70099587,0.11099234,0.24986878,0.00016390,0.01083963,0.14947639,0.00000000,0.44724187,0.29118869
-2.42221111,0.69516513,0.10769170,0.25301795,0.00015238,0.01095867,0.14345313,0.00000000,0.42848395,0.29192420
-2.41620810,0.69134277,0.10497491,0.25780180,0.00014096,0.01115011,0.13839494,0.00000000,0.40949867,0.29241452
-2.41020510,0.68925885,0.10280945,0.26405981,0.00012971,0.01140181,0.13418869,0.00000000,0.39041825,0.29254862
-2.40420210,0.68861681,0.10115513,0.27160326,0.00011872,0.01170110,0.13071673,0.00000000,0.37137155,0.29222550
-2.39819910,0.68910302,0.09996562,0.28022112,0.00010807,0.01203508,0.12786078,0.00000000,0.35248113,0.29135740
-2.39219610,0.69039683,0.09919020,0.28968674,0.00009782,0.01239098,0.12550545,0.00000000,0.33386064,0.28987247
-2.38619310,0.69218081,0.09877546,0.29976516,0.00008805,0.01275644,0.12354134,0.00000000,0.31561267,0.28771705
-2.38019010,0.69415096,0.09866719,0.31022080,0.00007882,0.01311986,0.12186764,0.00000000,0.29782728,0.28485716
-2.37418709,0.69602664,0.09881224,0.32082534,0.00007019,0.01347064,0.12039426,0.00000000,0.28058104,0.28127953
-2.36818409,0.69755975,0.09916029,0.33136531,0.00006220,0.01379949,0.11904341,0.00000000,0.26393677,0.27699190
-2.36218109,0.69854295,0.09966555,0.34164929,0.00005491,0.01409860,0.11775075,0.00000000,0.24794386,0.27202270
-2.35617809,0.69881653,0.10028826,0.35151422,0.00004834,0.01436185,0.11646600,0.00000000,0.23263917,0.26642022
-2.35017509,0.69827366,0.10099598,0.36083061,0.00004254,0.01458491,0.11515315,0.00000000,0.21804841,0.26025112
-2.34417209,0.69686373,0.10176447,0.36950629,0.00003753,0.01476533,0.11379018,0.00000000,0.20418776,0.25359859
-2.33816908,0.69459361,0.10257834,0.37748868,0.00003337,0.01490256,0.11236844,0.00000000,0.19106586,0.24656003
-2.33216608,0.69152672,0.10343123,0.38476517,0.00003010,0.01499791,0.11089167,0.00000000,0.17868582,0.23924450
-2.32616308,0.68778004,0.10432565,0.39136191,0.00002778,0.01505443,0.10937473,0.00000000,0.16704728,0.23176996
-2.32016008,0.68351909,0.10527245,0.39734076,0.00002649,0.01507680,0.10784204,0.00000000,0.15614838,0.22426041
-2.31415708,0.67895126,0.10628989,0.40279491,0.00002636,0.01507116,0.10632596,0.00000000,0.14598751,0.21684312
-2.30815408,0.67431783,0.10740256,0.40784317,0.00002751,0.01504485,0.10486504,0.00000000,0.13656491,0.20964604
-2.30215108,0.66988519,0.10864003,0.41262348,0.00003014,0.01500622,0.10350220,0.00000000,0.12788407,0.20279544
-2.29614807,0.66593593,0.11003548,0.41728601,0.00003447,0.01496442,0.10228310,0.00000000,0.11995280,0.19641404
-2.29014507,0.66276016,0.11162433,0.42198624,0.00004079,0.01492913,0.10125462,0.00000000,0.11278420,0.19061961
-2.28414207,0.66064786,0.11344300,0.42687863,0.00004945,0.01491039,0.10046354,0.00000000,0.10639742,0.18552417
-2.27813907,0.65988265,0.11552789,0.43211116,0.00006085,0.01491844,0.09995551,0.00000000,0.10081825,0.18123384
-2.27213607,0.66073744,0.11791467,0.43782113,0.00007549,0.01496358,0.09977443,0.00000000,0.09607969,0.17784932
-2.26613307,0.66347210,0.12063787,0.44413255,0.00009391,0.01505613,0.09996202,0.00000000,0.09222236,0.17546705
-2.26013007,0.66833337,0.12373082,0.45115504,0.00011676,0.01520638,0.10055785,0.00000000,0.08929490,0.17418084
-2.25412706,0.67555676,0.12722591,0.45898453,0.00014473,0.01542457,0.10159955,0.00000000,0.08735426,0.17408404
-2.24812406,0.68537018,0.13115512,0.46770525,0.00017862,0.01572100,0.10312331,0.00000000,0.08646584,0.17527189
-2.24212106,0.69799869,0.13555060,0.47739297,0.00021925,0.01610605,0.10516442,0.00000000,0.08670350,0.17784395
-2.23611806,0.71366976,0.14044540,0.48811900,0.00026752,0.01659021,0.10775796,0.00000000,0.08814925,0.18190630
-2.23011506,0.73261819,0.14587398,0.49995432,0.00032432,0.01718419,0.11093920,0.00000000,0.09089256,0.18757338
-2.22411206,0.75508982,0.15187246,0.51297349,0.00039058,0.01789885,0.11474393,0.00000000,0.09502923,0.19496893
-2.21810905,0.78134311,0.15847849,0.52725752,0.00046719,0.01874514,0.11920834,0.00000000,0.10065962,0.20422610
-2.21210605,0.81164797,0.16573053,0.54289542,0.00055497,0.01973398,0.12436843,0.00000000,0.10788626,0.21548619
-2.20610305,0.84628100,0.17366648,0.55998374,0.00065468,0.02087596,0.13025898,0.00000000,0.11681070,0.22889604
-2.20010005,0.88551685,0.18232170,0.57862403,0.00076691,0.02218102,0.13691187,0.00000000,0.12752954,0.24460390
-2.19409705,0.92961553,0.19172628,0.59891775,0.00089208,0.02365799,0.14435388,0.00000000,0.14012986,0.26275372
-2.18809405,0.97880586,0.20190179,0.62095907,0.00103039,0.02531403,0.15260395,0.00000000,0.15468379,0.28347797
-2.18209105,1.03326554,0.21285748,0.64482541,0.00118176,0.02715402,0.16167011,0.00000000,0.17124275,0.30688922
-2.17608804,1.09309876,0.22458630,0.67056644,0.00134583,0.02917988,0.17154610,0.00000000,0.18983126,0.33307066
-2.17008504,1.15831235,0.23706082,0.69819204,0.00152188,0.03138984,0.18220799,0.00000000,0.21044066,0.36206615
-2.16408204,1.22879212,0.25022947,0.72765998,0.00170882,0.03377784,0.19361092,0.00000000,0.23302321,0.39387009
-2.15807904,1.30428068,0.26401321,0.75886427,0.00190520,0.03633287,0.20568636,0.00000000,0.25748664,0.42841785
-2.15207604,1.38435866,0.27830320,0.79162502,0.00210917,0.03903853,0.21833992,0.00000000,0.28368973,0.46557736
-2.14607304,1.46843078,0.29295942,0.82568077,0.00231851,0.04187267,0.23145012,0.00000000,0.31143923,0.50514237
-2.14007004,1.55571836,0.30781075,0.86068404,0.00253067,0.04480729,0.24486824,0.00000000,0.34048839,0.54682824
-2.13406703,1.64525957,0.32265647,0.89620076,0.00274277,0.04780866,0.25841941,0.00000000,0.37053751,0.59027050
-2.12806403,1.73591820,0.33726940,0.93171419,0.00295172,0.05083766,0.27190503,0.00000000,0.40123662,0.63502696
-2.12206103,1.82640154,0.35140057,0.96663329,0.00315421,0.05385041,0.28510649,0.00000000,0.43219052,0.68058343
-2.11605803,1.91528731,0.36478546,1.00030573,0.00334689,0.05679920,0.29779024,0.00000000,0.46296613,0.72636333
-2.11005503,2.00105913,0.37715137,1.03203509,0.00352635,0.05963357,0.30971390,0.00000000,0.49310207,0.77174109
-2.10405203,2.08214939,0.38822592,1.06110155,0.00368934,0.06230170,0.32063338,0.00000000,0.52212025,0.81605911
-2.09804902,2.15698814,0.39774613,1.08678547,0.00383276,0.06475187,0.33031054,0.00000000,0.54953918,0.85864779
-2.09204602,2.22405585,0.40546767,1.10839246,0.00395383,0.06693408,0.33852118,0.00000000,0.57488835,0.89884798
-2.08604302,2.28193787,0.41117395,1.12527911,0.00405016,0.06880168,0.34506292,0.00000000,0.59772342,0.93603503
-2.08004002,2.32937818,0.41468450,1.13687777,0.00411983,0.07031293,0.34976273,0.00000000,0.61764128,0.96964337
-2.07403702,2.36532966,0.41586226,1.14271943,0.00416143,0.07143252,0.35248346,0.00000000,0.63429457,0.99919064
-2.06803402,2.38899868,0.41461939,1.14245329,0.00417418,0.07213283,0.35312941,0.00000000,0.64740484,1.02430018
-2.06203102,2.39988158,0.41092128,1.13586217,0.00415789,0.07239498,0.35165033,0.00000000,0.65677380,1.04472077
-2.05602801,2.39779120,0.40478865,1.12287293,0.00411297,0.07220958,0.34804382,0.00000000,0.66229204,1.06034255
-2.05002501,2.38287204,0.39629750,1.10356127,0.00404048,0.07157715,0.34235603,0.00000000,0.66394481,1.07120824
-2.04402201,2.35560316,0.38557697,1.07815086,0.00394203,0.07050814,0.33468044,0.00000000,0.66181442,1.07751888
-2.03801901,2.31678834,0.37280528,1.04700668,0.00381975,0.06902267,0.32515502,0.00000000,0.65607925,1.07963353
-2.03201601,2.26753405,0.35820382,1.01062308,0.00367621,0.06714986,0.31395770,0.00000000,0.64700911,1.07806276
-2.02601301,2.20921584,0.34202988,0.96960710,0.00351434,0.06492685,0.30130051,0.00000000,0.63495731,1.07345586
-2.02001001,2.14343461,0.32456815,0.92465793,0.00333735,0.06239758,0.28742258,0.00000000,0.62034954,1.06658206
-2.01400700,2.07196475,0.30612157,0.87654350,0.00314861,0.05961136,0.27258244,0.00000000,0.60367012,1.05830639
-2.00800400,1.99669602,0.28700190,0.82607543,0.00295154,0.05662125,0.25704982,0.00000000,0.58544610,1.04956094
-2.00200100,1.91957194,0.26752030,0.77408329,0.00274953,0.05348240,0.24109747,0.00000000,0.56622991,1.04131260
-1.99599800,1.84252695,0.24797855,0.72138950,0.00254586,0.05025040,0.22499317,0.00000000,0.54658120,1.03452848
-1.98999500,1.76742494,0.22866101,0.66878580,0.00234358,0.04697961,0.20899246,0.00000000,0.52704865,1.03014045
-1.98399200,1.69600158,0.20982771,0.61701219,0.00214548,0.04372175,0.19333213,0.00000000,0.50815244,1.02901001
-1.97798899,1.62981251,0.19170875,0.56673912,0.00195400,0.04052452,0.17822483,0.00000000,0.49036808,1.03189519
-1.97198599,1.57018930,0.17450017,0.51855335,0.00177125,0.03743055,0.16385493,0.00000000,0.47411219,1.03942060
-1.96598299,1.51820452,0.15836126,0.47294789,0.00159889,0.03447656,0.15037562,0.00000000,0.45973071,1.05205199
-1.95997999,1.47464709,0.14341338,0.43031605,0.00143822,0.03169273,0.13790739,0.00000000,0.44749002,1.07007645
-1.95397699,1.44000831,0.12974011,0.39094941,0.00129013,0.02910246,0.12653772,0.00000000,0.43757110,1.09358898
-1.94797399,1.41447879,0.11738872,0.35503965,0.00115514,0.02672228,0.11632203,0.00000000,0.43006699,1.12248607
-1.94197099,1.39795600,0.10637262,0.32268359,0.00103342,0.02456202,0.10728555,0.00000000,0.42498343,1.15646666
-1.93596798,1.39006156,0.09667468,0.29389095,0.00092483,0.02262523,0.09942618,0.00000000,0.42224265,1.19504038
-1.92996498,1.39016738,0.08825126,0.26859439,0.00082897,0.02090975,0.09271785,0.00000000,0.42168993,1.23754288
-1.92396198,1.39742918,0.08103657,0.24666096,0.00074524,0.01940841,0.08711451,0.00000000,0.42310264,1.28315748
-1.91795898,1.41082581,0.07494723,0.22790444,0.00067286,0.01810985,0.08255418,0.00000000,0.42620134,1.33094241
-1.91195598,1.42920267,0.06988693,0.21209800,0.00061094,0.01699939,0.07896322,0.00000000,0.43066233,1.37986243
-1.90595298,1.45131730,0.06575082,0.19898654,0.00055856,0.01605986,0.07626030,0.00000000,0.43613117,1.42882360
-1.89994997,1.47588539,0.06242962,0.18829832,0.00051475,0.01527252,0.07436017,0.00000000,0.44223659,1.47670963
-1.89394697,1.50162543,0.05981337,0.17975542,0.00047861,0.01461782,0.07317695,0.00000000,0.44860426,1.52241843
-1.88794397,1.52730032,0.05779459,0.17308280,0.00044931,0.01407613,0.07262694,0.00000000,0.45486977,1.56489737
-1.88194097,1.55175454,0.05627094,0.16801577,0.00042610,0.01362839,0.07263071,0.00000000,0.46069062,1.60317576
-1.87593797,1.57394572,0.05514734,0.16430577,0.00040842,0.01325662,0.07311469,0.00000000,0.46575646,1.63639339
-1.86993497,1.59296982,0.05433740,0.16172444,0.00039583,0.01294430,0.07401203,0.00000000,0.46979770,1.66382399
-1.86393197,1.60807918,0.05376451,0.16006605,0.00038813,0.01267666,0.07526290,0.00000000,0.47259187,1.68489300
-1.85792896,1.61869351,0.05336222,0.15914859,0.00038527,0.01244087,0.07681423,0.00000000,0.47396798,1.69918903
-1.85192596,1.62440380,0.05307440,0.15881342,0.00038744,0.01222603,0.07861900,0.00000000,0.47380871,1.70646895
-1.84592296,1.62496965,0.05285484,0.15892408,0.00039504,0.01202323,0.08063514,0.00000000,0.47205053,1.70665672
-1.83991996,1.62031087,0.05266675,0.15936421,0.00040868,0.01182537,0.08282427,0.00000000,0.46868205,1.69983652
-1.83391696,1.61049414,0.05248196,0.16003506,0.00042917,0.01162702,0.08515020,0.00000000,0.46374078,1.68624087
-1.82791396,1.59571614,0.05227997,0.16085275,0.00045752,0.01142421,0.08757758,0.00000000,0.45730867,1.66623461
-1.82191096,1.57628409,0.05204704,0.16174559,0.00049492,0.01121422,0.09007059,0.00000000,0.44950669,1.64029595
-1.81590795,1.55259513,0.05177524,0.16265154,0.00054267,0.01099532,0.09259187,0.00000000,0.44048891,1.60899570
-1.80990495,1.52511570,0.05146151,0.16351620,0.00060223,0.01076655,0.09510179,0.00000000,0.43043637,1.57297575
-1.80390195,1.49436181,0.05110695,0.16429122,0.00067510,0.01052755,0.09755807,0.00000000,0.41955100,1.53292796
-1.79789895,1.46088129,0.05071607,0.16493329,0.00076281,0.01027836,0.09991587,0.00000000,0.40804989,1.48957435
-1.79189595,1.42523835,0.05029634,0.16540381,0.00086688,0.01001929,0.10212820,0.00000000,0.39616002,1.44364930
-1.78589295,1.38800105,0.04985774,0.16566906,0.00098873,0.00975085,0.10414680,0.00000000,0.38411365,1.39588427
-1.77988994,1.34973162,0.04941249,0.16570085,0.00112962,0.00947364,0.10592332,0.00000000,0.37214426,1.34699531
-1.77388694,1.31097952,0.04897485,0.16547760,0.00129062,0.00918837,0.10741081,0.00000000,0.36048320,1.29767339
-1.76788394,1.27227692,0.04856100,0.16498553,0.00147248,0.00889585,0.10856526,0.00000000,0.34935672,1.24857726
-1.76188094,1.23413590,0.04818889,0.16422010,0.00167561,0.00859696,0.10934735,0.00000000,0.33898344,1.20032860
-1.75587794,1.19704702,0.04787812,0.16318717,0.00189998,0.00829277,0.10972403,0.00000000,0.32957198,1.15350879
-1.74987494,1.16147829,0.04764975,0.16190411,0.00214510,0.00798449,0.10967002,0.00000000,0.32131869,1.10865690
-1.74387194,1.12787404,0.04752600,0.16040040,0.00240993,0.00767352,0.10916899,0.00000000,0.31440526,1.06626812
-1.73786893,1.09665324,0.04752993,0.15871788,0.00269287,0.00736152,0.10821445,0.00000000,0.30899607,1.02679225
-1.73186593,1.06820655,0.04768491,0.15691041,0.00299172,0.00705032,0.10681022,0.00000000,0.30523537,0.99063171
-1.72586293,1.04289218,0.04801407,0.15504300,0.00330370,0.00674198,0.10497045,0.00000000,0.30324413,0.95813880
-1.71985993,1.02103038,0.04853962,0.15319044,0.00362546,0.00643871,0.10271922,0.00000000,0.30311675,0.92961214
-1.71385693,1.00289667,0.04928216,0.15143534,0.00395312,0.00614286,0.10008977,0.00000000,0.30491763,0.90529224
-1.70785393,0.98871427,0.05025991,0.14986586,0.00428233,0.00585681,0.09712322,0.00000000,0.30867800,0.88535651
-1.70185093,0.97864628,0.05148801,0.14857302,0.00460839,0.00558291,0.09386717,0.00000000,0.31439297,0.86991410
-1.69584792,0.97278798,0.05297787,0.14764794,0.00492632,0.00532341,0.09037392,0.00000000,0.32201927,0.85900093
-1.68984492,0.97116037,0.05473668,0.14717887,0.00523100,0.00508037,0.08669866,0.00000000,0.33147390,0.85257575
-1.68384192,0.97370518,0.05676702,0.14724841,0.00551732,0.00485561,0.08289756,0.00000000,0.34263388,0.85051754
-1.67783892,0.98028234,0.05906675,0.14793079,0.00578032,0.00465060,0.07902603,0.00000000,0.35533735,0.85262503
-1.67183592,0.99067027,0.06162906,0.14928951,0.00601534,0.00446649,0.07513701,0.00000000,0.36938618,0.85861867
-1.66583292,1.00456940,0.06444280,0.15137528,0.00621816,0.00430401,0.07127959,0.00000000,0.38455020,0.86814556
-1.65982991,1.02160908,0.06749306,0.15422439,0.00638513,0.00416354,0.06749787,0.00000000,0.40057295,0.88078741
-1.65382691,1.04135785,0.07076192,0.15785755,0.00651332,0.00404510,0.06383012,0.00000000,0.41717892,0.89607149
-1.64782391,1.06333685,0.07422943,0.16227912,0.00660059,0.00394839,0.06030835,0.00000000,0.43408204,0.91348460
-1.64182091,1.08703582,0.07787472,0.16747686,0.00664564,0.00387289,0.05695816,0.00000000,0.45099520,0.93248926
-1.63581791,1.11193117,0.08167719,0.17342206,0.00664811,0.00381790,0.05379891,0.00000000,0.46764024,0.95254198
-1.62981491,1.13750514,0.08561767,0.18007009,0.00660853,0.00378263,0.05084418,0.00000000,0.48375823,0.97311246
-1.62381191,1.16326537,0.08967965,0.18736127,0.00652835,0.00376634,0.04810246,0.00000000,0.49911938,0.99370315
-1.61780890,1.18876375,0.09385021,0.19522212,0.00640982,0.00376839,0.04557800,0.00000000,0.51353221,1.01386811
-1.61180590,1.21361379,0.09812094,0.20356680,0.00625599,0.00378837,0.04327180,0.00000000,0.52685144,1.03323032
-1.60580290,1.23750554,0.10248851,0.21229893,0.00607054,0.00382613,0.04118259,0.00000000,0.53898428,1.05149651
-1.59979990,1.26021736,0.10695499,0.22131356,0.00585768,0.00388190,0.03930787,0.00000000,0.54989466,1.06846877
-1.59379690,1.28162399,0.11152789,0.23049940,0.00562204,0.00395630,0.03764488,0.00000000,0.55960528,1.08405226
-1.58779390,1.30170059,0.11621988,0.23974128,0.00536849,0.00405037,0.03619140,0.00000000,0.56819721,1.09825864
-1.58179090,1.32052238,0.12104820,0.24892285,0.00510203,0.00416560,0.03494656,0.00000000,0.57580708,1.11120493
-1.57578789,1.33826017,0.12603384,0.25792940,0.00482761,0.00430388,0.03391135,0.00000000,0.58262194,1.12310774
-1.56978489,1.35517190,0.13120046,0.26665094,0.00455008,0.00446750,0.03308906,0.00000000,0.58887194,1.13427309
-1.56378189,1.37159061,0.13657319,0.27498547,0.00427402,0.00465907,0.03248558,0.00000000,0.59482121,1.14508233
-1.55777889,1.38790953,0.14217732,0.28284220,0.00400369,0.00488145,0.03210942,0.00000000,0.60075723,1.15597451
-1.55177589,1.40456487,0.14803697,0.29014498,0.00374295,0.00513770,0.03197172,0.00000000,0.60697930,1.16742617
-1.54577289,1.42201728,0.15417379,0.29683558,0.00349523,0.00543098,0.03208607,0.00000000,0.61378634,1.17992933
