energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,Zr_p_up,Zr_d_up
-5.90995498,4.68539417,0.00559648,1.14360790,0.05287261,1.67023258,0.67473826,0.27647137,1.15080136,0.86080565
-5.90395198,4.64909979,0.00563807,1.14456917,0.05080997,1.65482388,0.69908878,0.27228852,1.17154898,0.87098968
-5.89794897,4.64480123,0.00570268,1.15456044,0.04894189,1.64939189,0.73009199,0.26987135,1.20341972,0.88758741
-5.89194597,4.67392190,0.00579181,1.17391674,0.04728716,1.65445750,0.76809332,0.26933206,1.24697985,0.91083739
-5.88594297,4.73743506,0.00590710,1.20284505,0.04586118,1.67040728,0.81334382,0.27075939,1.30264275,0.94089570
-5.87993997,4.83587131,0.00605033,1.24142248,0.04467648,1.69749795,0.86598936,0.27421905,1.37065456,0.97783292
-5.87393697,4.96932075,0.00622341,1.28959302,0.04374321,1.73585894,0.92605983,0.27975389,1.45107874,1.02162990
-5.86793397,5.13742898,0.00642839,1.34716297,0.04306949,1.78549228,0.99345896,0.28738360,1.54377984,1.07217222
-5.86193097,5.33938690,0.00666733,1.41379549,0.04266175,1.84626978,1.06795518,0.29710393,1.64840758,1.12924386
-5.85592796,5.57391609,0.00694224,1.48900494,0.04252477,1.91792768,1.14917434,0.30888542,1.76438246,1.19252075
-5.84992496,5.83925191,0.00725492,1.57215205,0.04266167,2.00005943,1.23659492,0.32267178,1.89088421,1.26156492
-5.84392196,6.13312816,0.00760684,1.66244099,0.04307374,2.09210750,1.32954659,0.33837809,2.02684488,1.33582023
-5.83791896,6.45276685,0.00799892,1.75891963,0.04376001,2.19335561,1.42721280,0.35588898,2.17094806,1.41461071
-5.83191596,6.79487746,0.00843141,1.86048417,0.04471689,2.30292257,1.52863798,0.37505712,2.32163574,1.49714245
-5.82591296,7.15566947,0.00890374,1.96588900,0.04593760,2.41975929,1.63273962,0.39570223,2.47712395,1.58250966
-5.81990995,7.53088150,0.00941430,2.07376267,0.04741163,2.54265018,1.73832564,0.41761089,2.63542795,1.66970571
-5.81390695,7.91582931,0.00996041,2.18263020,0.04912426,2.67021995,1.84411656,0.44053735,2.79439722,1.75763922
-5.80790395,8.30547390,0.01053821,2.29094160,0.05105611,2.80094679,1.94877228,0.46420553,2.95175983,1.84515507
-5.80190095,8.69450914,0.01114262,2.39710612,0.05318291,2.93318208,2.05092254,0.48831234,3.10517514,1.93106009
-5.79589795,9.07746732,0.01176741,2.49953098,0.05547533,3.06517663,2.14920008,0.51253228,3.25229326,2.01415226
-5.78989495,9.44883923,0.01240521,2.59666324,0.05789909,3.19511291,2.24227515,0.53652329,3.39081895,2.09325250
-5.78389195,9.80320417,0.01304772,2.68703293,0.06041532,3.32114230,2.32888997,0.55993375,3.51857729,2.16723748
-5.77788894,10.13536440,0.01368584,2.76929530,0.06298109,3.44142597,2.40789155,0.58241029,3.63357823,2.23507189
-5.77188594,10.44047771,0.01430988,2.84227006,0.06555019,3.55417768,2.47826137,0.60360623,3.73407670,2.29583838
-5.76588294,10.71418169,0.01490988,2.90497546,0.06807410,3.65770668,2.53914052,0.62319020,3.81862546,2.34876378
-5.75987994,10.95270342,0.01547584,2.95665534,0.07050316,3.75045881,2.58984910,0.64085466,3.88611773,2.39323976
-5.75387694,11.15294898,0.01599804,2.99679751,0.07278781,3.83105382,2.62989898,0.65632380,3.93581736,2.42883713
-5.74787394,11.31256826,0.01646728,3.02514231,0.07487993,3.89831723,2.65899936,0.66936058,3.96737493,2.45531263
-5.74187094,11.42999174,0.01687522,3.04168095,0.07673415,3.95130539,2.67705507,0.67977251,3.98082869,2.47260810
-5.73586793,11.50443796,0.01721456,3.04664352,0.07830918,3.98932255,2.68415778,0.68741593,3.97659031,2.48084183
-5.72986493,11.53589144,0.01747927,3.04047732,0.07956889,4.01192959,2.68057084,0.69219858,3.95541629,2.48029282
-5.72386193,11.52505324,0.01766473,3.02381690,0.08048338,4.01894396,2.66670879,0.69408033,3.91836637,2.47137891
-5.71785893,11.47326737,0.01776784,2.99744735,0.08102973,4.01043151,2.64311277,0.69307225,3.86675133,2.45463001
-5.71185593,11.38242789,0.01778708,2.96226304,0.08119255,3.98669080,2.61042341,0.68923382,3.80207302,2.43065813
-5.70585293,11.25487246,0.01772244,2.91922412,0.08096426,3.94823117,2.56935266,0.68266872,3.72595974,2.40012600
-5.69984992,11.09326865,0.01757543,2.86931327,0.08034510,3.89574592,2.52065623,0.67351937,3.64010045,2.36371604
-5.69384692,10.90049960,0.01734892,2.81349492,0.07934292,3.83008240,2.46510804,0.66196049,3.54618117,2.32210147
-5.68784392,10.67955514,0.01704703,2.75267927,0.07797262,3.75221059,2.40347783,0.64819216,3.44582663,2.27592115
-5.68184092,10.43343420,0.01667491,2.68769267,0.07625555,3.66319191,2.33651310,0.63243257,3.34055003,2.22575927
-5.67583792,10.16506280,0.01623857,2.61925586,0.07421854,3.56414971,2.26492573,0.61491102,3.23171284,2.17213093
-5.66983492,9.87723108,0.01574471,2.54797066,0.07189303,3.45624289,2.18938372,0.59586133,3.12049626,2.11547403
-5.66383192,9.57255130,0.01520044,2.47431552,0.06931392,3.34064343,2.11050796,0.57551607,3.00788495,2.05614740
-5.65782891,9.25343693,0.01461315,2.39864937,0.06651854,3.21851854,2.02887352,0.55410170,2.89466305,1.99443508
-5.65182591,8.92210218,0.01399032,2.32122315,0.06354561,3.09101772,1.94501491,0.53183485,2.78142153,1.93055573
-5.64582291,8.58057929,0.01333936,2.24219757,0.06043420,2.95926468,1.85943426,0.50891973,2.66857580,1.86467626
-5.63981991,8.23075047,0.01266745,2.16166558,0.05722286,2.82435345,1.77261163,0.48554669,2.55639139,1.79692852
-5.63381691,7.87439032,0.01198151,2.07967782,0.05394888,2.68734844,1.68501616,0.46189183,2.44501564,1.72742745
-5.62781391,7.51321423,0.01128805,1.99626904,0.05064761,2.54928711,1.59711718,0.43811753,2.33451286,1.65628961
-5.62181091,7.14892811,0.01059314,1.91148381,0.04735200,2.41118459,1.50939429,0.41437362,2.22490054,1.58365046
-5.61580790,6.78327515,0.00990238,1.82539983,0.04409225,2.27403912,1.42234561,0.39079912,2.11618441,1.50967953
-5.60980490,6.41807571,0.00922091,1.73814746,0.04089562,2.13883723,1.33649372,0.36752419,2.00838996,1.43459228
-5.60380190,6.05525723,0.00855335,1.64992445,0.03778633,2.00655787,1.25238869,0.34467213,1.90158911,1.35865827
-5.59779890,5.69687183,0.00790385,1.56100515,0.03478556,1.87817477,1.17060834,0.32236123,1.79592047,1.28220496
-5.59179590,5.34510033,0.00727609,1.47174397,0.03191159,1.75465625,1.09175549,0.30070627,1.69160264,1.20561742
-5.58579290,5.00224244,0.00667332,1.38257311,0.02917995,1.63696244,1.01645254,0.27981963,1.58894009,1.12933378
-5.57978989,4.67069341,0.00609833,1.29399511,0.02660360,1.52603947,0.94533375,0.25981177,1.48832196,1.05383715
-5.57378689,4.35290878,0.00555350,1.20657083,0.02419322,1.42281084,0.87903551,0.24079122,1.39021419,0.97964450
-5.56778389,4.05135888,0.00504081,1.12090372,0.02195736,1.32816611,0.81818523,0.22286400,1.29514608,0.90729325
-5.56178089,3.76847575,0.00456184,1.03762166,0.01990275,1.24294728,0.76338929,0.20613255,1.20369226,0.83732649
-5.55577789,3.50659496,0.00411781,0.95735725,0.01803451,1.16793344,0.71522049,0.19069412,1.11645153,0.77027751
-5.54977489,3.26789520,0.00370956,0.88072774,0.01635629,1.10382409,0.67420545,0.17663898,1.03402378,0.70665461
-5.54377189,3.05433835,0.00333756,0.80831567,0.01487052,1.05122189,0.64081238,0.16404831,0.95698647,0.64692678
-5.53776888,2.86761250,0.00300196,0.74065096,0.01357854,1.01061549,0.61543953,0.15299200,0.88587182,0.59151089
-5.53176588,2.70908027,0.00270257,0.67819532,0.01248071,0.98236309,0.59840450,0.14352648,0.82114587,0.54076081
-5.52576288,2.57973427,0.00243890,0.62132948,0.01157658,0.96667740,0.58993477,0.13569268,0.76319025,0.49495879
-5.51975988,2.48016135,0.00221016,0.57034342,0.01086490,0.96361273,0.59015953,0.12951418,0.71228743,0.45430928
-5.51375688,2.41051674,0.00201531,0.52543009,0.01034380,0.97305475,0.59910307,0.12499571,0.66860986,0.41893522
-5.50775388,2.37050910,0.00185309,0.48668232,0.01001077,0.99471359,0.61667987,0.12212203,0.63221335,0.38887668
-5.50175088,2.35939681,0.00172205,0.45409300,0.00986278,1.02812076,0.64269160,0.12085719,0.60303466,0.36409180
-5.49574787,2.37599598,0.00162059,0.42755817,0.00989630,1.07263031,0.67682615,0.12114436,0.58089334,0.34445974
-5.48974487,2.41869994,0.00154698,0.40688283,0.01010738,1.12742468,0.71865902,0.12290615,0.56549753,0.32978543
-5.48374187,2.48551000,0.00149947,0.39178906,0.01049166,1.19152529,0.76765705,0.12604542,0.55645332,0.31980593
-5.47773887,2.57407703,0.00147625,0.38192613,0.01104443,1.26380807,0.82318482,0.13044670,0.55327748,0.31419801
-5.47173587,2.68175282,0.00147556,0.37688219,0.01176064,1.34302375,0.88451362,0.13597807,0.55541269,0.31258692
-5.46573287,2.80565039,0.00149569,0.37619730,0.01263494,1.42782250,0.95083309,0.14249366,0.56224519,0.31455597
-5.45972986,2.94271166,0.00153502,0.37937732,0.01366170,1.51678255,1.02126538,0.14983651,0.57312391,0.31965686
-5.45372686,3.08978114,0.00159208,0.38590847,0.01483497,1.60844198,1.09488161,0.15784191,0.58738074,0.32742054
-5.44772386,3.24368333,0.00166553,0.39527226,0.01614848,1.70133265,1.17072017,0.16634115,0.60435122,0.33736843
-5.44172086,3.40130214,0.00175423,0.40696038,0.01759563,1.79401531,1.24780654,0.17516544,0.62339513,0.34902386
-5.43571786,3.55965959,0.00185721,0.42048938,0.01916939,1.88511458,1.32517379,0.18415006,0.64391631,0.36192355
-5.42971486,3.71599156,0.00197368,0.43541479,0.02086225,1.97335250,1.40188322,0.19313860,0.66538125,0.37562894
-5.42371186,3.86781805,0.00210305,0.45134433,0.02266612,2.05757944,1.47704436,0.20198705,0.68733566,0.38973708
-5.41770885,4.01300536,0.00224489,0.46794987,0.02457224,2.13680095,1.54983338,0.21056770,0.70941879,0.40389094
-5.41170585,4.14981816,0.00239890,0.48497785,0.02657102,2.21019971,1.61950944,0.21877280,0.73137469,0.41778880
-5.40570285,4.27695922,0.00256493,0.50225779,0.02865195,2.27715146,1.68542806,0.22651755,0.75306024,0.43119240
-5.39969985,4.39359551,0.00274290,0.51970840,0.03080351,2.33723442,1.74705119,0.23374266,0.77444940,0.44393361
-5.39369685,4.49936925,0.00293279,0.53734125,0.03301302,2.39023186,1.80395346,0.24041609,0.79563361,0.45591931
-5.38769385,4.59439378,0.00313460,0.55526143,0.03526664,2.43612780,1.85582453,0.24653400,0.81681802,0.46713421
-5.38169085,4.67923394,0.00334830,0.57366514,0.03754932,2.47509613,1.90246760,0.25212083,0.83831362,0.47764147
-5.37568784,4.75487184,0.00357383,0.59283409,0.03984488,2.50748389,1.94379423,0.25722850,0.86052546,0.48758081
-5.36968484,4.82265929,0.00381102,0.61312658,0.04213606,2.53378945,1.97981603,0.26193462,0.88393698,0.49716418
-5.36368184,4.88425842,0.00405958,0.63496544,0.04440478,2.55463676,2.01063368,0.26633987,0.90909113,0.50666897
-5.35767884,4.94157287,0.00431910,0.65882302,0.04663234,2.57074683,2.03642407,0.27056451,0.93656861,0.51642879
-5.35167584,4.99667192,0.00458899,0.68520352,0.04879978,2.58290771,2.05742625,0.27474416,0.96696399,0.52682215
-5.34567284,5.05171024,0.00486849,0.71462324,0.05088828,2.59194414,2.07392699,0.27902490,1.00086048,0.53825917
-5.33966983,5.10884610,0.00515665,0.74758934,0.05287962,2.59868810,2.08624658,0.28355798,1.03880419,0.55116692
-5.33366683,5.17016065,0.00545236,0.78457768,0.05475663,2.60395109,2.09472556,0.28849404,1.08127883,0.56597368
-5.32766383,5.23758109,0.00575428,0.82601086,0.05650370,2.60849909,2.09971275,0.29397732,1.12868188,0.58309278
-5.32166083,5.31280990,0.00606089,0.87223694,0.05810724,2.61303062,2.10155506,0.30013976,1.18130314,0.60290644
-5.31565783,5.39726246,0.00637048,0.92351008,0.05955613,2.61815842,2.10058904,0.30709540,1.23930666,0.62575043
-5.30965483,5.49201484,0.00668115,0.97997370,0.06084201,2.62439481,2.09713441,0.31493517,1.30271689,0.65189985
-5.30365183,5.59776323,0.00699080,1.04164716,0.06195962,2.63214089,2.09148925,0.32372220,1.37140979,0.68155688
-5.29764882,5.71479615,0.00729716,1.10841658,0.06290686,2.64167940,2.08392691,0.33348805,1.44510955,0.71484075
-5.29164582,5.84298028,0.00759775,1.18003040,0.06368488,2.65317115,2.07469407,0.34422978,1.52339121,0.75178047
-5.28564282,5.98176023,0.00788994,1.25610000,0.06429794,2.66665484,2.06401004,0.35590815,1.60568942,0.79231067
-5.27963982,6.13017240,0.00817092,1.33610570,0.06475318,2.68205009,2.05206674,0.36844701,1.69131313,0.83627060
-5.27363682,6.28687242,0.00843777,1.41940786,0.06506036,2.69916351,2.03902935,0.38173407,1.77946590,0.88340654
-5.26763382,6.45017564,0.00868743,1.50526294,0.06523144,2.71769773,2.02503739,0.39562294,1.86927101,0.93337742
-5.26163082,6.61810930,0.00891680,1.59284385,0.06528014,2.73726328,2.01020621,0.40993650,1.95980056,0.98576340
-5.25562781,6.78847507,0.00912276,1.68126380,0.06522156,2.75739320,1.99462881,0.42447165,2.05010716,1.04007720
-5.24962481,6.95891977,0.00930226,1.76960268,0.06507172,2.77756022,1.97837810,0.43900510,2.13925698,1.09577759
-5.24362181,7.12701219,0.00945237,1.85693469,0.06484729,2.79719635,1.96150959,0.45330031,2.22636245,1.15228449
-5.23761881,7.29032319,0.00957043,1.94235615,0.06456531,2.81571454,1.94406451,0.46711511,2.31061307,1.20899503
-5.23161581,7.44650629,0.00965410,2.02501198,0.06424305,2.83253188,1.92607354,0.48020985,2.39130272,1.26529991
-5.22561281,7.59337567,0.00970149,2.10411975,0.06389804,2.84709384,1.90756090,0.49235582,2.46785204,1.32059921
-5.21960980,7.72897838,0.00971127,2.17899003,0.06354816,2.85889866,1.88854889,0.50334346,2.53982456,1.37431725
-5.21360680,7.85165806,0.00968276,2.24904223,0.06321183,2.86752112,1.86906252,0.51299022,2.60693576,1.42591560
-5.20760380,7.96010711,0.00961600,2.31381511,0.06290832,2.87263449,1.84913420,0.52114749,2.66905436,1.47490391
-5.20160080,8.05340539,0.00951189,2.37297166,0.06265804,2.87402985,1.82880793,0.52770654,2.72619586,1.52084820
-5.19559780,8.13104340,0.00937216,2.42629816,0.06248284,2.87163143,1.80814299,0.53260302,2.77850853,1.56337633
-5.18959480,8.19292926,0.00919943,2.47369781,0.06240627,2.86550737,1.78721653,0.53581993,2.82625277,1.60218059
-5.18359180,8.23937893,0.00899719,2.51517954,0.06245367,2.85587477,1.76612504,0.53738879,2.86977495,1.63701771
-5.17758879,8.27109056,0.00876976,2.55084268,0.06265217,2.84309870,1.74498426,0.53738914,2.90947733,1.66770631
-5.17158579,8.28910418,0.00852222,2.58085894,0.06303046,2.82768484,1.72392767,0.53594624,2.94578594,1.69412241
-5.16558279,8.29474888,0.00826030,2.60545266,0.06361834,2.81026578,1.70310333,0.53322716,2.97911837,1.71619353
-5.15957979,8.28958048,0.00799022,2.62488095,0.06444606,2.79158133,1.68266940,0.52943542,3.00985344,1.73389177
-5.15357679,8.27531270,0.00771859,2.63941481,0.06554346,2.77245377,1.66278845,0.52480450,3.03830476,1.74722675
-5.14757379,8.25374553,0.00745216,2.64932265,0.06693886,2.75375889,1.64362089,0.51959047,3.06469974,1.75623882
-5.14157079,8.22669450,0.00719775,2.65485710,0.06865788,2.73639419,1.62531805,0.51406408,3.08916540,1.76099311
-5.13556778,8.19592411,0.00696194,2.65624591,0.07072212,2.72124583,1.60801522,0.50850279,3.11172188,1.76157487
-5.12956478,8.16308888,0.00675100,2.65368735,0.07314786,2.70915572,1.59182521,0.50318290,3.13228397,1.75808638
-5.12356178,8.12968422,0.00657068,2.64735029,0.07594476,2.70089052,1.57683285,0.49837231,3.15067047,1.75064548
-5.11755878,8.09700941,0.00642609,2.63737851,0.07911477,2.69711396,1.56309070,0.49432403,3.16662081,1.73938576
-5.11155578,8.06614350,0.00632158,2.62389887,0.08265123,2.69836370,1.55061644,0.49127074,3.17981766,1.72445826
-5.10555278,8.03793454,0.00626063,2.60703234,0.08653824,2.70503402,1.53939191,0.48942052,3.18991401,1.70603420
-5.09954977,8.01300166,0.00624585,2.58690692,0.09075040,2.71736470,1.52936398,0.48895375,3.19656298,1.68430845
-5.09354677,7.99174842,0.00627892,2.56367112,0.09525288,2.73543673,1.52044707,0.49002138,3.19944818,1.65950317
-5.08754377,7.97438580,0.00636057,2.53750693,0.10000195,2.75917458,1.51252726,0.49274414,3.19831290,1.63187102
-5.08154077,7.96096208,0.00649068,2.50864103,0.10494586,2.78835478,1.50546756,0.49721283,3.19298591,1.60169759
-5.07553777,7.95139699,0.00666827,2.47735311,0.11002606,2.82261977,1.49911399,0.50348937,3.18340243,1.56930239
-5.06953477,7.94551719,0.00689159,2.44398066,0.11517874,2.86149627,1.49330223,0.51160832,3.16961887,1.53503812
-5.06353177,7.94309020,0.00715818,2.40891949,0.12033663,2.90441656,1.48786409,0.52157872,3.15182043,1.49928807
-5.05752876,7.94385434,0.00746501,2.37261984,0.12543086,2.95074148,1.48263374,0.53338588,3.13032110,1.46246135
-5.05152576,7.94754248,0.00780846,2.33557809,0.13039298,2.99978354,1.47745306,0.54699305,3.10555611,1.42498621
-5.04552276,7.95389809,0.00818449,2.29832448,0.13515689,3.05082899,1.47217595,0.56234263,3.07806740,1.38730155
-5.03951976,7.96268276,0.00858865,2.26140750,0.13966054,3.10315734,1.46667139,0.57935691,3.04848287,1.34984697
-5.03351676,7.97367498,0.00901616,2.22537569,0.14384756,3.15605767,1.46082507,0.59793820,3.01749089,1.31305184
-5.02751376,7.98666066,0.00946192,2.19075820,0.14766848,3.20884089,1.45453967,0.61796851,2.98581136,1.27732398
-5.02151076,8.00141676,0.00992058,2.15804486,0.15108164,3.26084769,1.44773383,0.63930866,2.95416511,1.24303838
-5.01550775,8.01768948,0.01038656,2.12766721,0.15405374,3.31145232,1.44034009,0.66179715,2.92324333,1.21052668
-5.00950475,8.03516944,0.01085406,2.09998142,0.15655998,3.36006243,1.43230197,0.68524896,2.89367853,1.18006787
-5.00350175,8.05346606,0.01131705,2.07525401,0.15858390,3.40611580,1.42357055,0.70945446,2.86601863,1.15188069
-4.99749875,8.07208359,0.01176937,2.05365122,0.16011682,3.44907486,1.41410093,0.73417873,2.84070528,1.12611811
-4.99149575,8.09040125,0.01220470,2.03523248,0.16115713,3.48841999,1.40384895,0.75916164,2.81805736,1.10286415
-4.98549275,8.10765953,0.01261663,2.01994823,0.16170927,3.52364287,1.39276832,0.78411871,2.79826016,1.08213312
-4.97948974,8.12295411,0.01299876,2.00764208,0.16178273,3.55424089,1.38080870,0.80874316,2.78136052,1.06387130
-4.97348674,8.13523884,0.01334472,1.99805716,0.16139091,3.57971360,1.36791470,0.83270910,2.76726784,1.04796084
-4.96748374,8.14333794,0.01364835,1.99084603,0.16055007,3.59956205,1.35402611,0.85567604,2.75576046,1.03422579
-4.96148074,8.14596752,0.01390378,1.98558369,0.15927840,3.61329141,1.33907927,0.87729454,2.74649683,1.02243977
-4.95547774,8.14176561,0.01410560,1.98178281,0.15759518,3.62041718,1.32300956,0.89721296,2.73903065,1.01233488
-4.94947474,8.12932945,0.01424896,1.97891049,0.15552017,3.62047487,1.30575498,0.91508512,2.73282905,1.00361159
-4.94347174,8.10725829,0.01432980,1.97640570,0.15307319,3.61303269,1.28726044,0.93057855,2.72729289,0.99594898
-4.93746873,8.07419981,0.01434491,1.97369657,0.15027391,3.59770670,1.26748266,0.94338301,2.72177815,0.98901507
-4.93146573,8.02889789,0.01429214,1.97021707,0.14714178,3.57417748,1.24639530,0.95321900,2.71561772,0.98247675
-4.92546273,7.97023965,0.01417047,1.96542239,0.14369617,3.54220745,1.22399406,0.95984581,2.70814275,0.97600914
-4.91945973,7.89729958,0.01398010,1.95880265,0.13995656,3.50165770,1.20030142,0.96306883,2.69870309,0.96930410
-4.91345673,7.80937914,0.01372250,1.94989482,0.13594285,3.45250337,1.17537082,0.96274587,2.68668625,0.96207763
-4.90745373,7.70604008,0.01340041,1.93829260,0.13167565,3.39484676,1.14928995,0.95879205,2.67153473,0.95407624
-4.90145073,7.58713060,0.01301782,1.92365431,0.12717663,3.32892720,1.12218303,0.95118325,2.65276144,0.94508215
-4.89544772,7.45280337,0.01257990,1.90570898,0.12246873,3.25512731,1.09421205,0.93995800,2.62996317,0.93491734
-4.88944472,7.30352521,0.01209285,1.88426053,0.11757638,3.17397519,1.06557664,0.92521757,2.60283197,0.92344649
-4.88344172,7.14007824,0.01156377,1.85919047,0.11252554,3.08614231,1.03651286,0.90712453,2.57116450,0.91057892
-4.87743872,6.96355288,0.01100048,1.83045901,0.10734368,2.99243730,1.00729067,0.88589973,2.53486914,0.89626950
-4.87143572,6.77533292,0.01041132,1.79810486,0.10205967,2.89379579,0.97821034,0.86181788,2.49397094,0.88051861
-4.86543272,6.57707355,0.00980490,1.76224366,0.09670355,2.79126659,0.94959776,0.83520184,2.44861406,0.86337128
-4.85942971,6.37067281,0.00918994,1.72306510,0.09130620,2.68599482,0.92179877,0.80641605,2.39906173,0.84491532
-4.85342671,6.15823722,0.00857499,1.68082869,0.08589898,2.57920248,0.89517274,0.77585903,2.34569333,0.82527868
-4.84742371,5.94204257,0.00796830,1.63585813,0.08051330,2.47216692,0.87008531,0.74395538,2.28899863,0.80462591
-4.84142071,5.72449044,0.00737758,1.58853428,0.07518018,2.36619803,0.84690067,0.71114749,2.22956881,0.78315370
-4.83541771,5.50806145,0.00680990,1.53928668,0.06992982,2.26261443,0.82597333,0.67788707,2.16808451,0.76108575
-4.82941471,5.29526601,0.00627155,1.48858365,0.06479115,2.16271946,0.80763962,0.64462682,2.10530064,0.73866669
-4.82341171,5.08859362,0.00576798,1.43692120,0.05979146,2.06777728,0.79220909,0.61181224,2.04202851,0.71615547
-4.81740870,4.89046172,0.00530372,1.38481084,0.05495608,1.97898962,0.77995596,0.57987402,1.97911540,0.69381819
-4.81140570,4.70316526,0.00488240,1.33276669,0.05030805,1.89747376,0.77111084,0.54922078,1.91742227,0.67192050
-4.80540270,4.52882811,0.00450676,1.28129223,0.04586796,1.82424198,0.76585297,0.52023263,1.85780023,0.65071999
-4.79939970,4.36935789,0.00417871,1.23086720,0.04165380,1.76018302,0.76430319,0.49325540,1.80106666,0.63045866
-4.79339670,4.22640526,0.00389937,1.18193511,0.03768090,1.70604605,0.76651801,0.46859576,1.74798192,0.61135573
-4.78739370,4.10132943,0.00366918,1.13489196,0.03396192,1.66242750,0.77248488,0.44651732,1.69922752,0.59360127
-4.78139070,3.99517084,0.00348802,1.09007662,0.03050697,1.62976113,0.78211917,0.42723769,1.65538686,0.57735065
-4.77538769,3.90863258,0.00335524,1.04776332,0.02732373,1.60831193,0.79526286,0.41092665,1.61692942,0.56272033
-4.76938469,3.84207132,0.00326986,1.00815670,0.02441771,1.59817397,0.81168545,0.39770536,1.58419904,0.54978494
-4.76338169,3.79549856,0.00323061,0.97138957,0.02179247,1.59927265,0.83108703,0.38764682,1.55740724,0.53857604
-4.75737869,3.76859272,0.00323603,0.93752365,0.01944996,1.61137154,0.85310378,0.38077734,1.53663168,0.52908243
-4.75137569,3.76072197,0.00328455,0.90655311,0.01739084,1.63408369,0.87731583,0.37707913,1.52182018,0.52125224
-4.74537269,3.77097740,0.00337460,0.87841096,0.01561489,1.66688755,0.90325747,0.37649397,1.51280016,0.51499653
-4.73936968,3.79821578,0.00350461,0.85297781,0.01412132,1.70914703,0.93042950,0.37892774,1.50929319,0.51019445
-4.73336668,3.84111039,0.00367305,0.83009275,0.01290918,1.76013523,0.95831339,0.38425581,1.51093414,0.50669957
-4.72736368,3.89820828,0.00387851,0.80956579,0.01197764,1.81906121,0.98638683,0.39232898,1.51729401,0.50434732
-4.72136068,3.96799173,0.00411964,0.79119121,0.01132630,1.88509874,1.01414023,0.40297987,1.52790557,0.50296304
-4.71535768,4.04894131,0.00439519,0.77476136,0.01095543,1.95741605,1.04109336,0.41602951,1.54229056,0.50237043
-4.70935468,4.13959792,0.00470396,0.76008016,0.01086605,2.03520518,1.06681157,0.43129373,1.55998720,0.50239988
-4.70335168,4.23862073,0.00504480,0.74697561,0.01106006,2.11770955,1.09092073,0.44858930,1.58057659,0.50289649
-4.69734867,4.34483822,0.00541658,0.73531094,0.01154011,2.20424843,1.11312030,0.46773929,1.60370671,0.50372718
-4.69134567,4.45728957,0.00581810,0.72499362,0.01230948,2.29423677,1.13319357,0.48857755,1.62911272,0.50478677
-4.68534267,4.57525379,0.00624812,0.71598204,0.01337181,2.38719911,1.15101468,0.51095201,1.65663228,0.50600255
-4.67933967,4.69826477,0.00670523,0.70828926,0.01473065,2.48277663,1.16655172,0.53472654,1.68621508,0.50733726
-4.67333667,4.82611056,0.00718789,0.70198386,0.01638900,2.58072636,1.17986569,0.55978133,1.71792563,0.50879012
-4.66733367,4.95881641,0.00769431,0.69718765,0.01834873,2.68091222,1.19110511,0.58601161,1.75193892,0.51039604
-4.66133067,5.09661150,0.00822247,0.69407031,0.02060984,2.78328798,1.20049639,0.61332479,1.78852897,0.51222278
-4.65532766,5.23988036,0.00877005,0.69284114,0.02316978,2.88787237,1.20833026,0.64163610,1.82805018,0.51436634
-4.64932466,5.38910077,0.00933443,0.69373825,0.02602270,2.99471761,1.21494480,0.67086290,1.87091241,0.51694463
-4.64332166,5.54477096,0.00991263,0.69701555,0.02915868,3.10387250,1.22070583,0.70091801,1.91755054,0.52008977
