energy_ev,total_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.45372686,0.14879761,0.00070822,0.00141597,0.02728225,0.12960482,0.02629304,0.00000000,0.00731531,0.00614444
-5.44772386,0.16720516,0.00079247,0.00145574,0.03000106,0.14633525,0.02941423,0.00000000,0.00761394,0.00698713
-5.44172086,0.18853128,0.00089006,0.00152997,0.03329561,0.16557392,0.03305515,0.00000000,0.00810130,0.00793331
-5.43571786,0.21270920,0.00100040,0.00163562,0.03714357,0.18727781,0.03720035,0.00000000,0.00876281,0.00897870
-5.42971486,0.23964430,0.00112274,0.00176976,0.04151982,0.21137694,0.04183029,0.00000000,0.00958490,0.01011779
-5.42371186,0.26920857,0.00125621,0.00192957,0.04639549,0.23776947,0.04692040,0.00000000,0.01055463,0.01134358
-5.41770885,0.30123580,0.00139976,0.00211227,0.05173719,0.26631757,0.05244026,0.00000000,0.01165926,0.01264743
-5.41170585,0.33551785,0.00155213,0.00231512,0.05750641,0.29684404,0.05835307,0.00000000,0.01288598,0.01401903
-5.40570285,0.37180235,0.00171188,0.00253538,0.06365914,0.32913025,0.06461534,0.00000000,0.01422155,0.01544641
-5.39969985,0.40979197,0.00187733,0.00277035,0.07014587,0.36291536,0.07117690,0.00000000,0.01565222,0.01691609
-5.39369685,0.44914553,0.00204664,0.00301732,0.07691184,0.39789715,0.07798133,0.00000000,0.01716348,0.01841332
-5.38769385,0.48948096,0.00221778,0.00327365,0.08389767,0.43373441,0.08496664,0.00000000,0.01874013,0.01992239
-5.38169085,0.53038027,0.00238856,0.00353679,0.09104032,0.47005111,0.09206637,0.00000000,0.02036628,0.02142709
-5.37568784,0.57139624,0.00255668,0.00380436,0.09827442,0.50644210,0.09921096,0.00000000,0.02202550,0.02291118
-5.36968484,0.61206094,0.00271977,0.00407419,0.10553384,0.54248042,0.10632947,0.00000000,0.02370106,0.02435894
-5.36368184,0.65189570,0.00287545,0.00434442,0.11275350,0.57772587,0.11335148,0.00000000,0.02537620,0.02575576
-5.35767884,0.69042218,0.00302135,0.00461357,0.11987145,0.61173468,0.12020915,0.00000000,0.02703450,0.02708874
-5.35167584,0.72717430,0.00315519,0.00488066,0.12683089,0.64407001,0.12683947,0.00000000,0.02866029,0.02834724
-5.34567284,0.76171048,0.00327485,0.00514522,0.13358232,0.67431273,0.13318630,0.00000000,0.03023905,0.02952342
-5.33966983,0.79362575,0.00337837,0.00540740,0.14008550,0.70207238,0.13920248,0.00000000,0.03175784,0.03061268
-5.33366683,0.82256332,0.00346406,0.00566804,0.14631122,0.72699759,0.14485165,0.00000000,0.03320575,0.03161400
-5.32766383,0.84822497,0.00353053,0.00592863,0.15224280,0.74878586,0.15010977,0.00000000,0.03457422,0.03253015
-5.32166083,0.87038004,0.00357667,0.00619137,0.15787709,0.76719206,0.15496621,0.00000000,0.03585739,0.03336776
-5.31565783,0.88887240,0.00360176,0.00645913,0.16322508,0.78203545,0.15942446,0.00000000,0.03705229,0.03413720
-5.30965483,0.90362516,0.00360543,0.00673537,0.16831189,0.79320488,0.16350220,0.00000000,0.03815901,0.03485238
-5.30365183,0.91464287,0.00358769,0.00702408,0.17317616,0.80066193,0.16723090,0.00000000,0.03918068,0.03553022
-5.29764882,0.92201111,0.00354892,0.00732962,0.17786888,0.80444186,0.17065476,0.00000000,0.04012338,0.03619016
-5.29164582,0.92589326,0.00348985,0.00765662,0.18245155,0.80465222,0.17382913,0.00000000,0.04099592,0.03685337
-5.28564282,0.92652472,0.00341155,0.00800975,0.18699387,0.80146927,0.17681840,0.00000000,0.04180946,0.03754190
-5.27963982,0.92420466,0.00331540,0.00839357,0.19157085,0.79513223,0.17969347,0.00000000,0.04257706,0.03827781
-5.27363682,0.91928560,0.00320303,0.00881230,0.19625966,0.78593561,0.18252879,0.00000000,0.04331315,0.03908212
-5.26763382,0.91216134,0.00307629,0.00926965,0.20113618,0.77421987,0.18539927,0.00000000,0.04403287,0.03997388
-5.26163082,0.90325355,0.00293722,0.00976857,0.20627147,0.76036082,0.18837699,0.00000000,0.04475142,0.04096920
-5.25562781,0.89299772,0.00278794,0.01031113,0.21172836,0.74475812,0.19152811,0.00000000,0.04548336,0.04208041
-5.24962481,0.88182903,0.00263067,0.01089834,0.21755828,0.72782346,0.19490981,0.00000000,0.04624197,0.04331534
-5.24362181,0.87016863,0.00246763,0.01153006,0.22379848,0.70996867,0.19856773,0.00000000,0.04703862,0.04467673
-5.23761881,0.85841108,0.00230101,0.01220492,0.23046986,0.69159442,0.20253382,0.00000000,0.04788225,0.04616190
-5.23161581,0.84691326,0.00213291,0.01292033,0.23757546,0.67307986,0.20682478,0.00000000,0.04877901,0.04776257
-5.22561281,0.83598540,0.00196533,0.01367252,0.24509972,0.65477356,0.21144123,0.00000000,0.04973192,0.04946501
-5.21960980,0.82588429,0.00180010,0.01445665,0.25300861,0.63698604,0.21636752,0.00000000,0.05074081,0.05125034
-5.21360680,0.81680914,0.00163886,0.01526696,0.26125045,0.61998422,0.22157233,0.00000000,0.05180235,0.05309509
-5.20760380,0.80889995,0.00148308,0.01609702,0.26975767,0.60398771,0.22700988,0.00000000,0.05291022,0.05497201
-5.20160080,0.80223839,0.00133399,0.01693995,0.27844907,0.58916714,0.23262176,0.00000000,0.05405550,0.05685098
-5.19559780,0.79685104,0.00119259,0.01778874,0.28723272,0.57564437,0.23833936,0.00000000,0.05522715,0.05870011
-5.18959480,0.79271451,0.00105966,0.01863658,0.29600923,0.56349438,0.24408647,0.00000000,0.05641254,0.06048687
-5.18359180,0.78976231,0.00093578,0.01947717,0.30467515,0.55274871,0.24978224,0.00000000,0.05759815,0.06217935
-5.17758879,0.78789277,0.00082129,0.02030505,0.31312642,0.54340007,0.25534413,0.00000000,0.05877026,0.06374738
-5.17158579,0.78697768,0.00071637,0.02111598,0.32126164,0.53540784,0.26069075,0.00000000,0.05991563,0.06516364
-5.16558279,0.78687116,0.00062101,0.02190719,0.32898500,0.52870413,0.26574446,0.00000000,0.06102221,0.06640464
-5.15957979,0.78741840,0.00053505,0.02267767,0.33620876,0.52320016,0.27043362,0.00000000,0.06207979,0.06745158
-5.15357679,0.78846378,0.00045820,0.02342841,0.34285521,0.51879253,0.27469441,0.00000000,0.06308056,0.06829093
-5.14757379,0.78985835,0.00039008,0.02416263,0.34885800,0.51536937,0.27847215,0.00000000,0.06401962,0.06891489
-5.14157079,0.79146632,0.00033022,0.02488588,0.35416301,0.51281602,0.28172223,0.00000000,0.06489542,0.06932163
-5.13556778,0.79317050,0.00027810,0.02560623,0.35872866,0.51102024,0.28441054,0.00000000,0.06571012,0.06951535
-5.12956478,0.79487691,0.00023318,0.02633426,0.36252578,0.50987683,0.28651356,0.00000000,0.06646983,0.06950609
-5.12356178,0.79651835,0.00019491,0.02708313,0.36553730,0.50929168,0.28801820,0.00000000,0.06718488,0.06930948
-5.11755878,0.79805730,0.00016275,0.02786858,0.36775767,0.50918532,0.28892144,0.00000000,0.06786992,0.06894636
-5.11155578,0.79948803,0.00013618,0.02870878,0.36919231,0.50949581,0.28922997,0.00000000,0.06854409,0.06844224
-5.10555278,0.80083831,0.00011474,0.02962430,0.36985710,0.51018124,0.28895978,0.00000000,0.06923104,0.06782680
-5.09954977,0.80217046,0.00009803,0.03063785,0.36977799,0.51122168,0.28813588,0.00000000,0.06995898,0.06713333
-5.09354677,0.80358203,0.00008572,0.03177403,0.36899087,0.51262056,0.28679215,0.00000000,0.07076056,0.06639813
-5.08754377,0.80520584,0.00007755,0.03305901,0.36754148,0.51440556,0.28497128,0.00000000,0.07167280,0.06566002
-5.08154077,0.80720933,0.00007337,0.03452009,0.36548557,0.51662875,0.28272486,0.00000000,0.07273674,0.06495974
-5.07553777,0.80979299,0.00007308,0.03618512,0.36288902,0.51936601,0.28011341,0.00000000,0.07399709,0.06433946
-5.06953477,0.81318767,0.00007672,0.03808187,0.35982784,0.52271551,0.27720640,0.00000000,0.07550158,0.06384221
-5.06353177,0.81765054,0.00008440,0.04023727,0.35638803,0.52679520,0.27408204,0.00000000,0.07730012,0.06351131
-5.05752876,0.82345939,0.00009633,0.04267650,0.35266495,0.53173913,0.27082682,0.00000000,0.07944376,0.06338975
-5.05152576,0.83090531,0.00011280,0.04542201,0.34876233,0.53769267,0.26753455,0.00000000,0.08198335,0.06351949
-5.04552276,0.84028346,0.00013418,0.04849248,0.34479056,0.54480651,0.26430499,0.00000000,0.08496789,0.06394069
-5.03951976,0.85188224,0.00016094,0.05190164,0.34086442,0.55322962,0.26124190,0.00000000,0.08844274,0.06469076
-5.03351676,0.86597091,0.00019358,0.05565721,0.33710014,0.56310129,0.25845049,0.00000000,0.09244751,0.06580344
-5.02751376,0.88278601,0.00023265,0.05975976,0.33361189,0.57454258,0.25603438,0.00000000,0.09701395,0.06730764
-5.02151076,0.90251717,0.00027874,0.06420167,0.33050774,0.58764736,0.25409214,0.00000000,0.10216359,0.06922633
-5.01550775,0.92529291,0.00033243,0.06896632,0.32788544,0.60247358,0.25271342,0.00000000,0.10790561,0.07157530
-5.00950475,0.95116704,0.00039429,0.07402739,0.32582795,0.61903503,0.25197503,0.00000000,0.11423473,0.07436203
-5.00350175,0.98010652,0.00046482,0.07934845,0.32439924,0.63729409,0.25193704,0.00000000,0.12112942,0.07758457
-4.99749875,1.01198150,0.00054446,0.08488288,0.32364049,0.65715607,0.25263909,0.00000000,0.12855054,0.08123058
-4.99149575,1.04655833,0.00063353,0.09057410,0.32356683,0.67846537,0.25409728,0.00000000,0.13644042,0.08527660
-4.98549275,1.08349602,0.00073220,0.09635620,0.32416509,0.70100395,0.25630170,0.00000000,0.14472262,0.08968755
-4.97948974,1.12234684,0.00084048,0.10215498,0.32539254,0.72449225,0.25921484,0.00000000,0.15330236,0.09441659
-4.97348674,1.16256117,0.00095817,0.10788928,0.32717686,0.74859289,0.26277105,0.00000000,0.16206770,0.09940539
-4.96748374,1.20349682,0.00108483,0.11347274,0.32941739,0.77291687,0.26687707,0.00000000,0.17089149,0.10458477
-4.96148074,1.24443277,0.00121978,0.11881586,0.33198761,0.79703250,0.27141381,0.00000000,0.17963400,0.10987578
-4.95547774,1.28458683,0.00136210,0.12382826,0.33473890,0.82047651,0.27623920,0.00000000,0.18814636,0.11519124
-4.94947474,1.32313682,0.00151056,0.12842112,0.33750535,0.84276711,0.28119214,0.00000000,0.19627443,0.12043765
-4.94347174,1.35924453,0.00166372,0.13250972,0.34010947,0.86341861,0.28609740,0.00000000,0.20386327,0.12551752
-4.93746873,1.39208158,0.00181985,0.13601595,0.34236858,0.88195691,0.29077131,0.00000000,0.21076179,0.13033190
-4.93146573,1.42085628,0.00197703,0.13887073,0.34410161,0.89793541,0.29502794,0.00000000,0.21682760,0.13478325
-4.92546273,1.44484040,0.00213315,0.14101617,0.34513601,0.91095067,0.29868568,0.00000000,0.22193174,0.13877832
-4.91945973,1.46339496,0.00228596,0.14240753,0.34531451,0.92065733,0.30157378,0.00000000,0.22596322,0.14223115
-4.91345673,1.47599403,0.00243312,0.14301474,0.34450151,0.92678170,0.30353875,0.00000000,0.22883307,0.14506592
-4.90745373,1.48224562,0.00257229,0.14282357,0.34258873,0.92913355,0.30445033,0.00000000,0.23047780,0.14721965
-4.90145073,1.48190915,0.00270118,0.14183635,0.33950015,0.92761580,0.30420671,0.00000000,0.23086220,0.14864458
-4.89544772,1.47490867,0.00281762,0.14007215,0.33519580,0.92223178,0.30273896,0.00000000,0.22998122,0.14931021
-4.88944472,1.46134168,0.00291962,0.13756661,0.32967461,0.91308985,0.30001446,0.00000000,0.22786105,0.14920485
-4.88344172,1.44148323,0.00300549,0.13437122,0.32297602,0.90040538,0.29603918,0.00000000,0.22455923,0.14833671
-4.87743872,1.41578529,0.00307386,0.13055232,0.31518056,0.88450007,0.29085882,0.00000000,0.22016393,0.14673437
-4.87143572,1.38487164,0.00312372,0.12618962,0.30640934,0.86579867,0.28455882,0.00000000,0.21479234,0.14444680
-4.86543272,1.34952847,0.00315454,0.12137459,0.29682256,0.84482337,0.27726322,0.00000000,0.20858837,0.14154270
-4.85942971,1.31069115,0.00316623,0.11620849,0.28661719,0.82218594,0.26913246,0.00000000,0.20171971,0.13810942
-4.85342671,1.26942769,0.00315922,0.11080044,0.27602400,0.79857798,0.26036035,0.00000000,0.19437436,0.13425133
-4.84742371,1.22691948,0.00313443,0.10526526,0.26530399,0.77475954,0.25117017,0.00000000,0.18675686,0.13008777
-4.84142071,1.18443973,0.00309326,0.09972147,0.25474450,0.75154623,0.24181019,0.00000000,0.17908427,0.12575066
-4.83541771,1.14333038,0.00303762,0.09428924,0.24465496,0.72979533,0.23254871,0.00000000,0.17158206,0.12138178
-4.82941471,1.10497787,0.00296984,0.08908854,0.23536256,0.71039086,0.22366887,0.00000000,0.16448011,0.11712989
-4.82341171,1.07078825,0.00289263,0.08423740,0.22720786,0.69422806,0.21546318,0.00000000,0.15800880,0.11314763
-4.81740870,1.04216216,0.00280908,0.07985031,0.22054030,0.68219727,0.20822814,0.00000000,0.15239529,0.10958848
-4.81140570,1.02046978,0.00272253,0.07603687,0.21571379,0.67516754,0.20225889,0.00000000,0.14786014,0.10660353
-4.80540270,1.00702629,0.00263651,0.07290051,0.21308219,0.67397006,0.19784400,0.00000000,0.14461418,0.10433849
-4.79939970,1.00306782,0.00255470,0.07053744,0.21299474,0.67938151,0.19526055,0.00000000,0.14285565,0.10293066
-4.79339670,1.00972825,0.00248083,0.06903567,0.21579138,0.69210763,0.19476934,0.00000000,0.14276764,0.10250611
-4.78739370,1.02801682,0.00241857,0.06847409,0.22179774,0.71276706,0.19661043,0.00000000,0.14451575,0.10317697
-4.78139070,1.05879685,0.00237153,0.06892170,0.23131995,0.74187573,0.20099886,0.00000000,0.14824591,0.10503896
-4.77538769,1.10276569,0.00234309,0.07043678,0.24463901,0.77983208,0.20812067,0.00000000,0.15408234,0.10816909
-4.76938469,1.16043604,0.00233641,0.07306609,0.26200474,0.82690326,0.21812902,0.00000000,0.16212563,0.11262365
-4.76338169,1.23211904,0.00235431,0.07684407,0.28362946,0.88321279,0.23114058,0.00000000,0.17245076,0.11843643
-4.75737869,1.31790933,0.00239922,0.08179199,0.30968116,0.94873000,0.24723215,0.00000000,0.18510530,0.12561723
-4.75137569,1.41767261,0.00247315,0.08791711,0.34027662,1.02326154,0.26643745,0.00000000,0.20010745,0.13415075
-4.74537269,1.53103597,0.00257758,0.09521186,0.37547441,1.10644554,0.28874429,0.00000000,0.21744433,0.14399582
-4.73936968,1.65738177,0.00271349,0.10365304,0.41526811,1.19774862,0.31409212,0.00000000,0.23707023,0.15508504
-4.73336668,1.79584536,0.00288126,0.11320112,0.45958008,1.29646628,0.34237005,0.00000000,0.25890507,0.16732498
-4.72736368,1.94531729,0.00308066,0.12379972,0.50825603,1.40172694,0.37341564,0.00000000,0.28283324,0.18059683
-4.72136068,2.10445050,0.00331086,0.13537529,0.56106093,1.51249978,0.40701440,0.00000000,0.30870272,0.19475762
-4.71535768,2.27167285,0.00357037,0.14783705,0.61767640,1.62760666,0.44290034,0.00000000,0.33632480,0.20964209
-4.70935468,2.44520528,0.00385708,0.16107729,0.67770032,1.74573811,0.48075767,0.00000000,0.36547452,0.22506516
-4.70335168,2.62308583,0.00416825,0.17497210,0.74064851,1.86547322,0.52022380,0.00000000,0.39589183,0.24082500
-4.69734867,2.80319920,0.00450056,0.18938248,0.80595927,1.98530323,0.56089369,0.00000000,0.42728370,0.25670678
-4.69134567,2.98331191,0.00485013,0.20415603,0.87300041,2.10365840,0.60232564,0.00000000,0.45932731,0.27248682
-4.68534267,3.16111209,0.00521259,0.21912898,0.94107929,2.21893758,0.64404861,0.00000000,0.49167413,0.28793734
-4.67933967,3.33425350,0.00558312,0.23412883,1.00945536,2.32953987,0.68557074,0.00000000,0.52395525,0.30283146
-4.67333667,3.50040249,0.00595658,0.24897733,1.07735517,2.43389739,0.72638914,0.00000000,0.55578751,0.31694845
-4.66733367,3.65728673,0.00632756,0.26349382,1.14398942,2.53050843,0.76600053,0.00000000,0.58678068,0.33007898
-4.66133067,3.80274428,0.00669052,0.27749885,1.20857141,2.61796987,0.80391256,0.00000000,0.61654522,0.34203024
-4.65532766,3.93477146,0.00703988,0.29081800,1.27033616,2.69500796,0.83965522,0.00000000,0.64470060,0.35263075
-4.64932466,4.05156781,0.00737016,0.30328562,1.32855967,2.76050642,0.87279212,0.00000000,0.67088382,0.36173458
-4.64332166,4.15157672,0.00767609,0.31474853,1.38257720,2.81353098,0.90293099,0.00000000,0.69475781,0.36922490
