energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up,Zn_p_up,Zn_d_up
-5.72986493,1.00179515,0.00501521,0.01045119,0.07595634,0.51703441,0.09483688,0.18574979,0.06747675,0.09396845
-5.72386193,0.97803320,0.00430248,0.01018200,0.07411365,0.50668660,0.09463482,0.18570352,0.06582969,0.08955516
-5.71785893,0.95648368,0.00374452,0.01020411,0.07215788,0.49703917,0.09490089,0.18658912,0.06492975,0.08542436
-5.71185593,0.93775344,0.00332282,0.01050824,0.07014307,0.48846774,0.09572532,0.18855738,0.06479239,0.08157870
-5.70585293,0.92249850,0.00302080,0.01108701,0.06812577,0.48136292,0.09720347,0.19175962,0.06543974,0.07803330
-5.69984992,0.91140257,0.00282366,0.01193482,0.06616344,0.47611907,0.09943362,0.19634258,0.06689955,0.07481366
-5.69384692,0.90515450,0.00271832,0.01304758,0.06431270,0.47312260,0.10251468,0.20244305,0.06920375,0.07195342
-5.68784392,0.90442535,0.00269324,0.01442238,0.06262773,0.47274030,0.10654372,0.21018236,0.07238672,0.06949215
-5.68184092,0.90984575,0.00273821,0.01605713,0.06115867,0.47530787,0.11161348,0.21966110,0.07648346,0.06747311
-5.67583792,0.92198448,0.00284420,0.01795012,0.05995025,0.48111928,0.11780981,0.23095398,0.08152747,0.06594124
-5.66983492,0.94132865,0.00300318,0.02009964,0.05904048,0.49041710,0.12520934,0.24410528,0.08754863,0.06494111
-5.66383192,0.96826610,0.00320787,0.02250347,0.05845968,0.50338410,0.13387711,0.25912491,0.09457103,0.06451526
-5.65782891,1.00307041,0.00345164,0.02515850,0.05822959,0.52013650,0.14386456,0.27598527,0.10261092,0.06470255
-5.65182591,1.04588888,0.00372834,0.02806026,0.05836287,0.54071885,0.15520766,0.29461904,0.11167462,0.06553679
-5.64582291,1.09673358,0.00403215,0.03120251,0.05886277,0.56510076,0.16792543,0.31491800,0.12175678,0.06704556
-5.63981991,1.15547574,0.00435752,0.03457685,0.05972301,0.59317562,0.18201875,0.33673295,0.13283866,0.06924914
-5.63381691,1.22184349,0.00469907,0.03817238,0.06092806,0.62476126,0.19746959,0.35987475,0.14488692,0.07215966
-5.62781391,1.29542296,0.00505156,0.04197534,0.06245346,0.65960248,0.21424073,0.38411655,0.15785252,0.07578041
-5.62181091,1.37566268,0.00540986,0.04596886,0.06426648,0.69737558,0.23227589,0.40919708,0.17167017,0.08010519
-5.61580790,1.46188134,0.00576897,0.05013268,0.06632696,0.73769464,0.25150044,0.43482504,0.18625815,0.08511794
-5.60980490,1.55327860,0.00612404,0.05444301,0.06858830,0.78011947,0.27182258,0.46068445,0.20151863,0.09079242
-5.60380190,1.64894902,0.00647041,0.05887241,0.07099857,0.82416517,0.29313515,0.48644082,0.21733848,0.09709203
-5.59779890,1.74789883,0.00680369,0.06338972,0.07350182,0.86931298,0.31531796,0.51174807,0.23359070,0.10396993
-5.59179590,1.84906535,0.00711980,0.06796016,0.07603944,0.91502225,0.33824063,0.53625596,0.25013634,0.11136921
-5.58579290,1.95133873,0.00741510,0.07254546,0.07855155,0.96074335,0.36176600,0.55961790,0.26682702,0.11922340
-5.57978989,2.05358581,0.00768642,0.07710413,0.08097854,1.00593111,0.38575390,0.58149887,0.28350800,0.12745717
-5.57378689,2.15467544,0.00793120,0.08159191,0.08326247,1.05005851,0.41006522,0.60158335,0.30002169,0.13598730
-5.56778389,2.25350491,0.00814752,0.08596224,0.08534857,1.09263029,0.43456624,0.61958285,0.31621160,0.14472402
-5.56178089,2.34902673,0.00833421,0.09016700,0.08718666,1.13319596,0.45913292,0.63524309,0.33192658,0.15357248
-5.55577789,2.44027492,0.00849092,0.09415733,0.08873237,1.17136189,0.48365496,0.64835030,0.34702523,0.16243460
-5.54977489,2.52639018,0.00861815,0.09788455,0.08994839,1.20680197,0.50803958,0.65873669,0.36138031,0.17121115
-5.54377189,2.60664274,0.00871731,0.10130122,0.09080545,1.23926639,0.53221455,0.66628480,0.37488300,0.17980388
-5.53776888,2.68045207,0.00879073,0.10436234,0.09128315,1.26858813,0.55613040,0.67093043,0.38744674,0.18811793
-5.53176588,2.74740248,0.00884168,0.10702648,0.09137051,1.29468677,0.57976156,0.67266435,0.39901053,0.19606407
-5.52576288,2.80725361,0.00887433,0.10925701,0.09106634,1.31756927,0.60310626,0.67153232,0.40954148,0.20356103
-5.51975988,2.85994514,0.00889371,0.11102329,0.09037928,1.33732761,0.62618497,0.66763364,0.41903637,0.21053750
-5.51375688,2.90559516,0.00890566,0.11230167,0.08932754,1.35413306,0.64903754,0.66111807,0.42752220,0.21693394
-5.50775388,2.94449169,0.00891672,0.11307647,0.08793839,1.36822726,0.67171872,0.65218139,0.43505541,0.22270395
-5.50175088,2.97707752,0.00893402,0.11334067,0.08624731,1.37991022,0.69429254,0.64105940,0.44172005,0.22781521
-5.49574787,3.00392852,0.00896514,0.11309643,0.08429688,1.38952566,0.71682545,0.62802090,0.44762448,0.23224985
-5.48974487,3.02572614,0.00901792,0.11235527,0.08213548,1.39744427,0.73937863,0.61335955,0.45289706,0.23600433
-5.48374187,3.04322504,0.00910029,0.11113801,0.07981567,1.40404539,0.76199985,0.59738523,0.45768073,0.23908868
-5.47773887,3.05721706,0.00922008,0.10947437,0.07739251,1.40969809,0.78471528,0.58041482,0.46212671,0.24152527
-5.47173587,3.06849328,0.00938479,0.10740233,0.07492173,1.41474241,0.80752163,0.56276307,0.46638762,0.24334708
-5.46573287,3.07780566,0.00960137,0.10496711,0.07245793,1.41947161,0.83037930,0.54473375,0.47061029,0.24459559
-5.45972986,3.08583028,0.00987602,0.10222006,0.07005270,1.42411646,0.85320678,0.52661141,0.47492854,0.24531837
-5.45372686,3.09313383,0.01021398,0.09921725,0.06775298,1.42883225,0.87587687,0.50865404,0.47945632,0.24556662
-5.44772386,3.10014516,0.01061938,0.09601796,0.06559953,1.43368925,0.89821499,0.49108701,0.48428151,0.24539257
-5.44172086,3.10713345,0.01109508,0.09268320,0.06362558,1.43866724,0.91999986,0.47409837,0.48946070,0.24484714
-5.43571786,3.11419394,0.01164257,0.08927413,0.06185592,1.44365437,0.94096662,0.45783570,0.49501525,0.24397784
-5.42971486,3.12124236,0.01226195,0.08585064,0.06030613,1.44845050,0.96081243,0.44240465,0.50092879,0.24282698
-5.42371186,3.12801820,0.01295193,0.08247003,0.05898236,1.45277496,0.97920435,0.42786903,0.50714633,0.24143045
-5.41770885,3.13409688,0.01370986,0.07918596,0.05788133,1.45627839,0.99578926,0.41425256,0.51357518,0.23981699
-5.41170585,3.13891019,0.01453195,0.07604751,0.05699075,1.45855804,1.01020535,0.40154201,0.52008741,0.23800798
-5.40570285,3.14177420,0.01541338,0.07309864,0.05629012,1.45917598,1.02209479,0.38969154,0.52652410,0.23601785
-5.39969985,3.14192309,0.01634858,0.07037779,0.05575179,1.45767919,1.03111691,0.37862812,0.53270092,0.23385493
-5.39369685,3.13854747,0.01733152,0.06791777,0.05534231,1.45362066,1.03696127,0.36825756,0.53841499,0.23152273
-5.38769385,3.13083513,0.01835601,0.06574592,0.05502400,1.44658056,1.03936013,0.35847110,0.54345267,0.22902158
-5.38169085,3.11801244,0.01941600,0.06388432,0.05475660,1.43618638,1.03809961,0.34915200,0.54759793,0.22635039
-5.37568784,3.09938420,0.02050592,0.06235023,0.05449905,1.42213119,1.03302907,0.34018208,0.55064098,0.22350859
-5.36968484,3.07437028,0.02162095,0.06115654,0.05421124,1.40418925,1.02406825,0.33144781,0.55238667,0.22049787
-5.36368184,3.04253711,0.02275722,0.06031224,0.05385566,1.38222828,1.01121194,0.32284574,0.55266245,0.21732380
-5.35767884,3.00362279,0.02391197,0.05982280,0.05339897,1.35621786,0.99453180,0.31428721,0.55132540,0.21399713
-5.35167584,2.95755456,0.02508362,0.05969049,0.05281329,1.32623379,0.97417545,0.30570197,0.54826811,0.21053461
-5.34567284,2.90445809,0.02627173,0.05991455,0.05207728,1.29245823,0.95036278,0.29704092,0.54342312,0.20695946
-5.33966983,2.84465810,0.02747686,0.06049113,0.05117699,1.25517578,0.92337971,0.28827765,0.53676573,0.20330117
-5.33366683,2.77867066,0.02870031,0.06141315,0.05010635,1.21476580,0.89356968,0.27940904,0.52831519,0.19959492
-5.32766383,2.70718754,0.02994380,0.06266996,0.04886737,1.17169133,0.86132333,0.27045476,0.51813402,0.19588044
-5.32166083,2.63105353,0.03120900,0.06424687,0.04747007,1.12648541,0.82706672,0.26145602,0.50632579,0.19220047
-5.31565783,2.55123806,0.03249713,0.06612463,0.04593213,1.07973511,0.79124874,0.25247336,0.49303130,0.18859893
-5.30965483,2.46880240,0.03380836,0.06827883,0.04427829,1.03206445,0.75432813,0.24358397,0.47842345,0.18511881
-5.30365183,2.38486415,0.03514136,0.07067946,0.04253952,0.98411650,0.71676072,0.23487847,0.46270110,0.18180003
-5.29764882,2.30056076,0.03649283,0.07329047,0.04075212,0.93653573,0.67898729,0.22645742,0.44608212,0.17867729
-5.29164582,2.21701362,0.03785707,0.07606957,0.03895657,0.88995114,0.64142271,0.21842765,0.42879610,0.17577819
-5.28564282,2.13529444,0.03922572,0.07896833,0.03719642,0.84496075,0.60444644,0.21089865,0.41107698,0.17312156
-5.27963982,2.05639525,0.04058760,0.08193246,0.03551709,0.80211806,0.56839498,0.20397909,0.39315602,0.17071625
-5.27363682,1.98120329,0.04192871,0.08490256,0.03396469,0.76192072,0.53355629,0.19777363,0.37525526,0.16856041
-5.26763382,1.91048153,0.04323237,0.08781511,0.03258489,0.72480182,0.50016646,0.19238010,0.35758200,0.16664133
-5.26163082,1.84485560,0.04447961,0.09060380,0.03142185,0.69112381,0.46840842,0.18788709,0.34032426,0.16493581
-5.25562781,1.78480708,0.04564966,0.09320124,0.03051721,0.66117520,0.43841294,0.18437212,0.32364752,0.16341109
-5.24962481,1.73067343,0.04672055,0.09554076,0.02990915,0.63516981,0.41026143,0.18190026,0.30769282,0.16202634
-5.24362181,1.68265375,0.04766995,0.09755855,0.02963163,0.61324844,0.38399061,0.18052326,0.29257615,0.16073452
-5.23761881,1.64082010,0.04847597,0.09919571,0.02971366,0.59548280,0.35959858,0.18027934,0.27838912,0.15948461
-5.23161581,1.60513318,0.04911808,0.10040036,0.03017865,0.58188121,0.33705210,0.18119330,0.26520087,0.15822403
-5.22561281,1.57546169,0.04957797,0.10112964,0.03104391,0.57239591,0.31629464,0.18327727,0.25306089,0.15690117
-5.21960980,1.55160400,0.04984045,0.10135142,0.03232022,0.56693151,0.29725497,0.18653182,0.24200271,0.15546785
-5.21360680,1.53331126,0.04989412,0.10104573,0.03401147,0.56535436,0.27985595,0.19094749,0.23204808,0.15388167
-5.20760380,1.52031080,0.04973207,0.10020584,0.03611448,0.56750244,0.26402307,0.19650678,0.22321157,0.15210799
-5.20160080,1.51232904,0.04935227,0.09883885,0.03861880,0.57319561,0.24969276,0.20318645,0.21550509,0.15012159
-5.19559780,1.50911293,0.04875790,0.09696582,0.04150676,0.58224597,0.23681998,0.21096023,0.20894240,0.14790790
-5.18959480,1.51044954,0.04795741,0.09462150,0.04475356,0.59446817,0.22538511,0.21980184,0.20354315,0.14546375
-5.18359180,1.51618324,0.04696443,0.09185351,0.04832752,0.60968949,0.21539992,0.22968832,0.19933637,0.14279755
-5.17758879,1.52623023,0.04579742,0.08872121,0.05219052,0.62775976,0.20691260,0.24060373,0.19636325,0.13992911
-5.17158579,1.54059026,0.04447925,0.08529417,0.05629855,0.64856074,0.20001172,0.25254301,0.19467907,0.13688896
-5.16558279,1.55935560,0.04303658,0.08165038,0.06060244,0.67201525,0.19482918,0.26551609,0.19435426,0.13371727
-5.15957979,1.58271712,0.04149912,0.07787431,0.06504872,0.69809551,0.19154216,0.27955205,0.19547439,0.13046251
-5.15357679,1.61096776,0.03989884,0.07405484,0.06958072,0.72683093,0.19037396,0.29470325,0.19813928,0.12717987
-5.14757379,1.64450313,0.03826913,0.07028316,0.07413968,0.75831478,0.19159375,0.31104929,0.20246105,0.12392956
-5.14157079,1.68381945,0.03664396,0.06665079,0.07866599,0.79270975,0.19551528,0.32870048,0.20856126,0.12077501
-5.13556778,1.72950861,0.03505707,0.06324768,0.08310058,0.83025194,0.20249438,0.34780077,0.21656716,0.11778114
-5.12956478,1.78225019,0.03354121,0.06016045,0.08738619,0.87125282,0.21292529,0.36852968,0.22660717,0.11501264
-5.12356178,1.84280024,0.03212748,0.05747092,0.09146874,0.91609893,0.22723560,0.39110314,0.23880556,0.11253245
-5.11755878,1.91197651,0.03084475,0.05525475,0.09529856,0.96524878,0.24587982,0.41577278,0.25327669,0.11040027
-5.11155578,1.99063995,0.02971920,0.05358034,0.09883151,1.01922652,0.26933142,0.44282362,0.27011875,0.10867138
-5.10555278,2.07967222,0.02877392,0.05250795,0.10202995,1.07861215,0.29807334,0.47256980,0.28940723,0.10739547
-5.09954977,2.17994927,0.02802876,0.05208892,0.10486353,1.14402796,0.33258680,0.50534819,0.31118845,0.10661572
-5.09354677,2.29231096,0.02750011,0.05236511,0.10730974,1.21612107,0.37333859,0.54150993,0.33547311,0.10636796
-5.08754377,2.41752719,0.02720090,0.05336838,0.10935417,1.29554234,0.42076690,0.58140988,0.36223040,0.10667999
-5.08154077,2.55626119,0.02714065,0.05512023,0.11099068,1.38292167,0.47526582,0.62539404,0.39138272,0.10757094
-5.07553777,2.70903079,0.02732559,0.05763147,0.11222112,1.47884045,0.53716888,0.67378532,0.42280129,0.10905076
-5.06953477,2.87616903,0.02775883,0.06090193,0.11305502,1.58380182,0.60673206,0.72686810,0.45630305,0.11111976
-5.06353177,3.05778547,0.02844064,0.06492035,0.11350896,1.69819971,0.68411672,0.78487196,0.49164897,0.11376823
-5.05752876,3.25373006,0.02936874,0.06966424,0.11360589,1.82228796,0.76937312,0.84795537,0.52854397,0.11697615
-5.05152576,3.46356134,0.03053856,0.07509989,0.11337421,1.95615069,0.86242522,0.91619006,0.56663870,0.12071304
-5.04552276,3.68652101,0.03194367,0.08118261,0.11284688,2.09967563,0.96305745,0.98954673,0.60553331,0.12493794
-5.03951976,3.92151666,0.03357611,0.08785708,0.11206042,2.25253170,1.07090426,1.06788319,0.64478308,0.12959952
-5.03351676,4.16711452,0.03542675,0.09505798,0.11105399,2.41415251,1.18544323,1.15093548,0.68390606,0.13463645
-5.02751376,4.42154364,0.03748570,0.10271093,0.10986839,2.58372693,1.30599221,1.23831289,0.72239252,0.13997806
-5.02151076,4.68271254,0.03974271,0.11073371,0.10854525,2.76019810,1.43171138,1.32949746,0.75971593,0.14554515
-5.01550775,4.94823906,0.04218744,0.11903785,0.10712616,2.94227153,1.56161024,1.42384847,0.79534521,0.15125120
-5.00950475,5.21549325,0.04480987,0.12753058,0.10565200,3.12843299,1.69456017,1.52061220,0.82875797,0.15700384
-5.00350175,5.48165291,0.04760054,0.13611702,0.10416231,3.31697613,1.82931212,1.61893706,0.85945405,0.16270661
-4.99749875,5.74377043,0.05055079,0.14470278,0.10269468,3.50603956,1.96451965,1.71789388,0.88696917,0.16826096
-4.99149575,5.99884920,0.05365290,0.15319669,0.10128435,3.69365245,2.09876648,1.81650086,0.91088795,0.17356851
-4.98549275,6.24392706,0.05690017,0.16151367,0.09996372,3.87778750,2.23059803,1.91375264,0.93085598,0.17853340
-4.97948974,6.47616403,0.06028695,0.16957769,0.09876203,4.05641936,2.35855599,2.00865226,0.94659028,0.18306485
-4.97348674,6.69293100,0.06380847,0.17732455,0.09770501,4.22758659,2.48121479,2.10024509,0.95788794,0.18707953
-4.96748374,6.89189580,0.06746072,0.18470447,0.09681460,4.38945451,2.59721873,2.18765315,0.96463250,0.19050405
-4.96148074,7.07110318,0.07124011,0.19168434,0.09610864,4.54037663,2.70531838,2.27010846,0.96679772,0.19327706
-4.95547774,7.22904505,0.07514316,0.19824936,0.09560071,4.67895175,2.80440489,2.34698381,0.96444885,0.19535122
-4.94947474,7.36471780,0.07916610,0.20440415,0.09529983,4.80407421,2.89354086,2.41781941,0.95774110,0.19669470
-4.94347174,7.47766378,0.08330439,0.21017307,0.09521041,4.91497486,2.97198644,2.48234403,0.94691559,0.19729233
-4.93746873,7.56799455,0.08755228,0.21559967,0.09533207,5.01125051,3.03921962,2.54048930,0.93229277,0.19714611
-4.93146573,7.63639443,0.09190236,0.22074535,0.09565966,5.09288023,3.09494962,2.59239614,0.91426381,0.19627532
-4.92546273,7.68410325,0.09634512,0.22568704,0.09618334,5.16022729,3.13912290,2.63841259,0.89328006,0.19471597
-4.91945973,7.71287853,0.10086860,0.23051410,0.09688871,5.21402604,3.17192118,2.67908275,0.86984123,0.19251978
-4.91345673,7.72493776,0.10545808,0.23532433,0.09775710,5.25535390,3.19375161,2.71512678,0.84448243,0.18975250
-4.90745373,7.72288258,0.11009587,0.24021944,0.09876592,5.28558920,3.20522907,2.74741240,0.81776093,0.18649195
-4.90145073,7.70960748,0.11476116,0.24529989,0.09988917,5.30635614,3.20715145,2.77691897,0.79024265,0.18282550
-4.89544772,7.68819615,0.11943004,0.25065952,0.10109797,5.31945910,3.20046849,2.80469523,0.76248914,0.17884732
-4.88944472,7.66180959,0.12407552,0.25638006,0.10236119,5.32680876,3.18624565,2.83181242,0.73504522,0.17465548
-4.88344172,7.63357016,0.12866769,0.26252583,0.10364615,5.33034318,3.16562409,2.85931482,0.70842776,0.17034883
-4.87743872,7.60644627,0.13317396,0.26913889,0.10491933,5.33194703,3.13977860,2.88816979,0.68311566,0.16602407
-4.87143572,7.58314245,0.13755935,0.27623487,0.10614704,5.33337271,3.10987506,2.91921954,0.65954143,0.16177290
-4.86543272,7.56599924,0.14178683,0.28379982,0.10729612,5.33616673,3.07702923,2.95313700,0.63808430,0.15767942
-4.85942971,7.55690710,0.14581776,0.29178811,0.10833457,5.34160457,3.04226847,2.99038786,0.61906506,0.15381790
-4.85342671,7.55723802,0.14961232,0.30012174,0.10923209,5.35063732,3.00649824,3.03120076,0.60274241,0.15025098
-4.84742371,7.56779752,0.15313005,0.30869107,0.10996054,5.36385206,2.97047450,3.07554706,0.58931101,0.14702840
-4.84142071,7.58879915,0.15633040,0.31735704,0.11049434,5.38144822,2.93478334,3.12313149,0.57890086,0.14418616
-4.83541771,7.61986223,0.15917333,0.32595479,0.11081077,5.40323070,2.89982857,3.17339416,0.57157803,0.14174632
-4.82941471,7.66003282,0.16162002,0.33429867,0.11089017,5.42861996,2.86582766,3.22552411,0.56734650,0.13971718
-4.82341171,7.70782668,0.16363353,0.34218843,0.11071609,5.45667867,2.83281620,3.27848376,0.56615095,0.13809409
-4.81740870,7.76129200,0.16517966,0.34941628,0.11027535,5.48615329,2.80066026,3.33104332,0.56788033,0.13686055
-4.81140570,7.81808876,0.16622775,0.35577457,0.10955811,5.51552857,2.76907603,3.38182368,0.57237207,0.13598972
-4.80540270,7.87558108,0.16675150,0.36106377,0.10855789,5.54309221,2.73765556,3.42934561,0.57941671,0.13544614
-4.79939970,7.93093810,0.16672990,0.36510029,0.10727151,5.56700652,2.70589720,3.47208325,0.58876299,0.13518767
-4.79339670,7.98123890,0.16614800,0.36772382,0.10569914,5.58538358,2.67323898,3.50851938,0.60012318,0.13516739
-4.78739370,8.02357690,0.16499773,0.36880389,0.10384426,5.59636055,2.63909343,3.53719996,0.61317860,0.13533560
-4.78139070,8.05515948,0.16327852,0.36824520,0.10171362,5.59817155,2.60288185,3.55678561,0.62758541,0.13564160
-4.77538769,8.07339881,0.16099784,0.36599157,0.09931725,5.58921333,2.56406652,3.56609797,0.64298047,0.13603537
-4.76938469,8.07599088,0.15817149,0.36202827,0.09666835,5.56810193,2.52217939,3.56415897,0.65898747,0.13646891
-4.76338169,8.06098020,0.15482364,0.35638264,0.09378327,5.53371855,2.47684597,3.55022179,0.67522313,0.13689741
-4.75737869,8.02680874,0.15098672,0.34912305,0.09068135,5.48524326,2.42780370,3.52379249,0.69130359,0.13728009
-4.75137569,7.97234853,0.14670086,0.34035609,0.08738477,5.42217602,2.37491411,3.48464201,0.70685099,0.13758072
-4.74537269,7.89691812,0.14201321,0.33022244,0.08391828,5.34434518,2.31816882,3.43280860,0.72150004,0.13776791
-4.73936968,7.80028406,0.13697693,0.31889138,0.08030895,5.25190416,2.25768964,3.36859119,0.73490475,0.13781512
-4.73336668,7.68264899,0.13164989,0.30655440,0.07658580,5.14531768,2.19372313,3.29253472,0.74674502,0.13770058
-4.72736368,7.54462869,0.12609330,0.29341821,0.07277940,5.02533929,2.12663067,3.20540868,0.75673317,0.13740690
-4.72136068,7.38722029,0.12037017,0.27969746,0.06892139,4.89298203,2.05687492,3.10818024,0.76462008,0.13692078
-4.71535768,7.21176441,0.11454363,0.26560762,0.06504408,4.74948453,1.98500379,3.00198352,0.77020098,0.13623258
-4.70935468,7.01990355,0.10867543,0.25135820,0.06117988,4.59627426,1.91163311,2.88808671,0.77332058,0.13533595
-4.70335168,6.81353893,0.10282435,0.23714677,0.05736091,4.43493018,1.83742889,2.76785820,0.77387738,0.13422751
-4.69734867,6.59478760,0.09704491,0.22315390,0.05361850,4.26714602,1.76309023,2.64273334,0.77182710,0.13290667
-4.69134567,6.36594124,0.09138619,0.20953922,0.04998283,4.09469568,1.68933356,2.51418261,0.76718491,0.13137551
-4.68534267,6.12942737,0.08589099,0.19643873,0.04648261,3.91940143,1.61687855,2.38368226,0.76002641,0.12963882
-4.67933967,5.88777349,0.08059518,0.18396335,0.04314476,3.74310545,1.54643619,2.25268775,0.75048727,0.12770423
-4.67333667,5.64357409,0.07552747,0.17219868,0.03999430,3.56764474,1.47869881,2.12261051,0.73876135,0.12558242
-4.66733367,5.39945993,0.07070939,0.16120586,0.03705417,3.39482919,1.41433203,1.99479790,0.72509740,0.12328741
-4.66133067,5.15806921,0.06615558,0.15102343,0.03434519,3.22642228,1.35396819,1.87051647,0.70979418,0.12083684
-4.65532766,4.92201950,0.06187428,0.14166993,0.03188609,3.06412384,1.29820084,1.75093804,0.69319426,0.11825224
-4.64932466,4.69387979,0.05786813,0.13314702,0.02969350,2.90955403,1.24757974,1.63712847,0.67567637,0.11555921
-4.64332166,4.47614181,0.05413493,0.12544296,0.02778205,2.76423804,1.20260594,1.53003869,0.65764664,0.11278748
