energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.92196098,1.48923218,-0.63927523,0.02184875,-0.01842761,0.26848649,-0.16190072,0.43420766,-0.21600610,0.43167925,-0.16806262,0.48415631,-0.17846362,0.00000000,-0.00000000
-5.91595798,1.54560146,-0.69550069,0.02242132,-0.01948250,0.27550862,-0.17570686,0.45418413,-0.23690267,0.44439322,-0.18049660,0.50921062,-0.19537302,0.00000000,-0.00000000
-5.90995498,1.59978246,-0.75561127,0.02292540,-0.02050849,0.28203374,-0.19033770,0.47351287,-0.25937616,0.45627825,-0.19336009,0.53382356,-0.21371495,0.00000000,-0.00000000
-5.90395198,1.65139824,-0.81934756,0.02335339,-0.02148805,0.28794314,-0.20567413,0.49198904,-0.28331524,0.46720817,-0.20653172,0.55796458,-0.23351305,0.00000000,-0.00000000
-5.89794897,1.70026559,-0.88643486,0.02370113,-0.02240475,0.29315041,-0.22158507,0.50945449,-0.30859069,0.47711714,-0.21988961,0.58166954,-0.25479918,0.00000000,-0.00000000
-5.89194597,1.74641137,-0.95658667,0.02396807,-0.02324374,0.29760568,-0.23792843,0.52580607,-0.33505621,0.48600453,-0.23331368,0.60504372,-0.27761400,0.00000000,-0.00000000
-5.88594297,1.79007923,-1.02950768,0.02415740,-0.02399222,0.30129844,-0.25455228,0.54100203,-0.36254947,0.49393690,-0.24668779,0.62826156,-0.30200706,0.00000000,-0.00000000
-5.87993997,1.83172619,-1.10489597,0.02427587,-0.02463981,0.30425855,-0.27129617,0.55506603,-0.39089353,0.50104678,-0.25990154,0.65156288,-0.32803596,0.00000000,-0.00000000
-5.87393697,1.87200844,-1.18244464,0.02433359,-0.02517888,0.30655547,-0.28799274,0.56808859,-0.41989856,0.50752831,-0.27285193,0.67524553,-0.35576481,0.00000000,-0.00000000
-5.86793397,1.91175673,-1.26184273,0.02434358,-0.02560477,0.30829564,-0.30446953,0.58022566,-0.44936382,0.51362962,-0.28544466,0.69965453,-0.38526182,0.00000000,-0.00000000
-5.86193097,1.95194197,-1.34277570,0.02432124,-0.02591593,0.30961820,-0.32055110,0.59169444,-0.47908009,0.51964245,-0.29759515,0.72516798,-0.41659611,0.00000000,-0.00000000
-5.85592796,1.99363227,-1.42492541,0.02428368,-0.02611400,0.31068907,-0.33606149,0.60276635,-0.50883226,0.52588917,-0.30922932,0.75218018,-0.44983372,0.00000000,-0.00000000
-5.84992496,2.03794309,-1.50796990,0.02424895,-0.02620375,0.31169377,-0.35082688,0.61375755,-0.53840226,0.53270781,-0.32028410,0.78108259,-0.48503313,0.00000000,-0.00000000
-5.84392196,2.08598256,-1.59158303,0.02423524,-0.02619301,0.31282921,-0.36467856,0.62501713,-0.56757207,0.54043582,-0.33070774,0.81224336,-0.52224012,0.00000000,-0.00000000
-5.83791896,2.13879446,-1.67543429,0.02426002,-0.02609243,0.31429487,-0.37745615,0.63691357,-0.59612699,0.54939305,-0.34045993,0.84598641,-0.56148253,0.00000000,-0.00000000
-5.83191596,2.19730117,-1.75918877,0.02433928,-0.02591525,0.31628364,-0.38901087,0.64981985,-0.62385878,0.55986501,-0.34951181,0.88257078,-0.60276489,0.00000000,-0.00000000
-5.82591296,2.26224953,-1.84250769,0.02448666,-0.02567698,0.31897289,-0.39920899,0.66409790,-0.65056889,0.57208688,-0.35784588,0.92217154,-0.64606330,0.00000000,-0.00000000
-5.81990995,2.33416185,-1.92504939,0.02471289,-0.02539505,0.32251598,-0.40793512,0.68008295,-0.67607151,0.58622921,-0.36545580,0.96486284,-0.69132075,0.00000000,-0.00000000
-5.81390695,2.41329470,-2.00647110,0.02502510,-0.02508839,0.32703478,-0.41509543,0.69806835,-0.70019644,0.60238600,-0.37234619,1.01060421,-0.73844321,0.00000000,-0.00000000
-5.80790395,2.49960724,-2.08643137,0.02542651,-0.02477708,0.33261329,-0.42062052,0.71829150,-0.72279173,0.62056556,-0.37853235,1.05923083,-0.78729675,0.00000000,-0.00000000
-5.80190095,2.59274094,-2.16459335,0.02591611,-0.02448186,0.33929284,-0.42446792,0.74092149,-0.74372600,0.64068483,-0.38403991,1.11044818,-0.83770579,0.00000000,-0.00000000
-5.79589795,2.69201166,-2.24062866,0.02648855,-0.02422375,0.34706893,-0.42662404,0.76604877,-0.76289051,0.66256731,-0.38890444,1.16383176,-0.88945274,0.00000000,-0.00000000
-5.78989495,2.79641470,-2.31422195,0.02713431,-0.02402357,0.35588991,-0.42710549,0.79367736,-0.78020078,0.68594485,-0.39317090,1.21883169,-0.94227915,0.00000000,-0.00000000
-5.78389195,2.90464272,-2.38507588,0.02783989,-0.02390154,0.36565745,-0.42595967,0.82371992,-0.79559800,0.71046319,-0.39689301,1.27478254,-0.99588831,0.00000000,-0.00000000
-5.77788894,3.01511609,-2.45291624,0.02858828,-0.02387685,0.37622886,-0.42326463,0.85599564,-0.80904999,0.73569112,-0.40013239,1.33091780,-1.04994931,0.00000000,-0.00000000
-5.77188594,3.12602431,-2.51749717,0.02935951,-0.02396722,0.38742104,-0.41912800,0.89023135,-0.82055188,0.76113290,-0.40295747,1.38638866,-1.10410244,0.00000000,-0.00000000
-5.76588294,3.23537699,-2.57860594,0.03013133,-0.02418852,0.39901600,-0.41368530,0.92606552,-0.83012648,0.78624337,-0.40544219,1.44028637,-1.15796566,0.00000000,-0.00000000
-5.75987994,3.34106234,-2.63606716,0.03088003,-0.02455431,0.41076756,-0.40709726,0.96305518,-0.83782425,0.81044529,-0.40766442,1.49166743,-1.21114200,0.00000000,-0.00000000
-5.75387694,3.44091089,-2.68974597,0.03158123,-0.02507548,0.42240903,-0.39954660,1.00068548,-0.84372300,0.83314795,-0.40970410,1.53958055,-1.26322736,0.00000000,-0.00000000
-5.74787394,3.53276170,-2.73955003,0.03221074,-0.02575987,0.43366160,-0.39123408,1.03838170,-0.84792713,0.85376665,-0.41164113,1.58309437,-1.31381859,0.00000000,-0.00000000
-5.74187094,3.61452886,-2.78542999,0.03274543,-0.02661192,0.44424297,-0.38237407,1.07552313,-0.85056651,0.87174186,-0.41355305,1.62132500,-1.36252125,0.00000000,-0.00000000
-5.73586793,3.68426541,-2.82737826,0.03316400,-0.02763237,0.45387605,-0.37318967,1.11145875,-0.85179483,0.88655767,-0.41551255,1.65346225,-1.40895696,0.00000000,-0.00000000
-5.72986493,3.74022258,-2.86542595,0.03344770,-0.02881798,0.46229729,-0.36390764,1.14552389,-0.85178744,0.89775856,-0.41758490,1.67879363,-1.45276970,0.00000000,-0.00000000
-5.72386193,3.78090211,-2.89963794,0.03358095,-0.03016137,0.46926445,-0.35475318,1.17705779,-0.85073856,0.90496399,-0.41982538,1.69672533,-1.49363115,0.00000000,-0.00000000
-5.71785893,3.80510011,-2.93010622,0.03355181,-0.03165090,0.47456355,-0.34594464,1.20542124,-0.84885783,0.90788024,-0.42227682,1.70679939,-1.53124460,0.00000000,-0.00000000
-5.71185593,3.81194096,-2.95694168,0.03335233,-0.03327067,0.47801472,-0.33768846,1.23001409,-0.84636619,0.90630921,-0.42496733,1.70870665,-1.56534755,0.00000000,-0.00000000
-5.70585293,3.80090054,-2.98026455,0.03297874,-0.03500063,0.47947694,-0.33017436,1.25029201,-0.84349095,0.90015377,-0.42790846,1.70229506,-1.59571290,0.00000000,-0.00000000
-5.69984992,3.77181828,-3.00019413,0.03243150,-0.03681680,0.47885146,-0.32357081,1.26578203,-0.84046031,0.88941969,-0.43109362,1.68757322,-1.62214883,0.00000000,-0.00000000
-5.69384692,3.72489816,-3.01683801,0.03171517,-0.03869166,0.47608393,-0.31802108,1.27609651,-0.83749719,0.87421428,-0.43449725,1.66470918,-1.64449768,0.00000000,-0.00000000
-5.68784392,3.66069897,-3.03028166,0.03083817,-0.04059462,0.47116517,-0.31363975,1.28094503,-0.83481257,0.85474163,-0.43807441,1.63402476,-1.66263390,0.00000000,-0.00000000
-5.68184092,3.58011482,-3.04057868,0.02981245,-0.04249269,0.46413069,-0.31050989,1.28014390,-0.83259861,0.83129522,-0.44176117,1.59598567,-1.67646152,0.00000000,-0.00000000
-5.67583792,3.48434685,-3.04774253,0.02865296,-0.04435116,0.45505911,-0.30868094,1.27362289,-0.83102160,0.80424782,-0.44547568,1.55118791,-1.68591137,0.00000000,-0.00000000
-5.66983492,3.37486758,-3.05174016,0.02737717,-0.04613449,0.44406935,-0.30816731,1.26142901,-0.83021522,0.77403959,-0.44911988,1.50034117,-1.69093847,0.00000000,-0.00000000
-5.66383192,3.25337936,-3.05248810,0.02600444,-0.04780719,0.43131711,-0.30894781,1.24372706,-0.83027418,0.74116467,-0.45258195,1.44424965,-1.69151976,0.00000000,-0.00000000
-5.65782891,3.12176846,-3.04985133,0.02455543,-0.04933478,0.41699035,-0.31096589,1.22079699,-0.83124887,0.70615687,-0.45573936,1.38379126,-1.68765241,0.00000000,-0.00000000
-5.65182591,2.98205659,-3.04364527,0.02305145,-0.05068474,0.40130441,-0.31413077,1.19302787,-0.83314106,0.66957514,-0.45846241,1.31989559,-1.67935305,0.00000000,-0.00000000
-5.64582291,2.83635107,-3.03364095,0.02151393,-0.05182746,0.38449652,-0.31831947,1.16090888,-0.83590113,0.63198907,-0.46061828,1.25352165,-1.66665768,0.00000000,-0.00000000
-5.63981991,2.68679555,-3.01957334,0.01996379,-0.05273703,0.36682014,-0.32337973,1.12501717,-0.83942716,0.59396522,-0.46207524,1.18563570,-1.64962261,0.00000000,-0.00000000
-5.63381691,2.53552221,-3.00115272,0.01842103,-0.05339209,0.34853923,-0.32913374,1.08600335,-0.84356591,0.55605446,-0.46270713,1.11719008,-1.62832611,0.00000000,-0.00000000
-5.62781391,2.38460693,-2.97807867,0.01690429,-0.05377633,0.32992247,-0.33538288,1.04457466,-0.84811611,0.51878067,-0.46239779,1.04910323,-1.60287062,0.00000000,-0.00000000
-5.62181091,2.23602829,-2.95005630,0.01543053,-0.05387906,0.31123786,-0.34191306,1.00147661,-0.85283384,0.48263117,-0.46104536,0.98224164,-1.57338555,0.00000000,-0.00000000
-5.61580790,2.09163125,-2.91681412,0.01401478,-0.05369539,0.29274746,-0.34850085,0.95747365,-0.85744027,0.44804888,-0.45856638,0.91740393,-1.54003011,0.00000000,-0.00000000
-5.60980490,1.95309616,-2.87812288,0.01267001,-0.05322640,0.27470274,-0.35492016,0.91332943,-0.86163131,0.41542638,-0.45489937,0.85530734,-1.50299612,0.00000000,-0.00000000
-5.60380190,1.82191354,-2.83381476,0.01140703,-0.05247899,0.25734036,-0.36094930,0.86978746,-0.86508913,0.38510183,-0.45000803,0.79657688,-1.46251052,0.00000000,-0.00000000
-5.59779890,1.69936485,-2.78380197,0.01023452,-0.05146564,0.24087856,-0.36637826,0.82755276,-0.86749513,0.35735667,-0.44388380,0.74173731,-1.41883725,0.00000000,-0.00000000
-5.59179590,1.58650941,-2.72809423,0.00915910,-0.05020392,0.22551426,-0.37101599,0.78727525,-0.86854383,0.33241499,-0.43654779,0.69120788,-1.37227839,0.00000000,-0.00000000
-5.58579290,1.48417732,-2.66681415,0.00818544,-0.04871597,0.21142078,-0.37469738,0.74953527,-0.86795717,0.31044436,-0.42805194,0.64529986,-1.32317436,0.00000000,-0.00000000
-5.57978989,1.39296823,-2.60020998,0.00731642,-0.04702779,0.19874625,-0.37728980,0.71483194,-0.86549867,0.29155791,-0.41847947,0.60421683,-1.27190309,0.00000000,-0.00000000
-5.57378689,1.31325553,-2.52866495,0.00655332,-0.04516845,0.18761267,-0.37869877,0.68357451,-0.86098671,0.27581744,-0.40794455,0.56805746,-1.21887800,0.00000000,-0.00000000
-5.56778389,1.24519549,-2.45270276,0.00589603,-0.04316927,0.17811564,-0.37887266,0.65607703,-0.85430640,0.26323731,-0.39659122,0.53682071,-1.16454496,0.00000000,-0.00000000
-5.56178089,1.18874079,-2.37298855,0.00534325,-0.04106301,0.17032454,-0.37780607,0.63255651,-0.84541928,0.25378879,-0.38459138,0.51041308,-1.10937799,0.00000000,-0.00000000
-5.55577789,1.14365774,-2.29032523,0.00489266,-0.03888307,0.16428333,-0.37554177,0.61313418,-0.83437050,0.24740480,-0.37214222,0.48865765,-1.05387407,0.00000000,-0.00000000
-5.54977489,1.10954648,-2.20564475,0.00454113,-0.03666263,0.16001161,-0.37217092,0.59784011,-0.82129279,0.24398459,-0.35946268,0.47130466,-0.99854680,0.00000000,-0.00000000
-5.54377189,1.08586325,-2.11999437,0.00428485,-0.03443402,0.15750611,-0.36783162,0.58662042,-0.80640709,0.24339839,-0.34678933,0.45804312,-0.94391933,0.00000000,-0.00000000
-5.53776888,1.07194419,-2.03451798,0.00411942,-0.03222805,0.15674231,-0.36270557,0.57934692,-0.79001951,0.24549175,-0.33437150,0.44851326,-0.89051647,0.00000000,-0.00000000
-5.53176588,1.06702963,-1.95043271,0.00404000,-0.03007343,0.15767624,-0.35701308,0.57582851,-0.77251461,0.25008941,-0.32246580,0.44231924,-0.83885623,0.00000000,-0.00000000
-5.52576288,1.07028823,-1.86900136,0.00404133,-0.02799636,0.16024633,-0.35100632,0.57582387,-0.75434512,0.25699883,-0.31133010,0.43904193,-0.78944092,0.00000000,-0.00000000
-5.51975988,1.08084033,-1.79150124,0.00411776,-0.02602015,0.16437519,-0.34496111,0.57905470,-0.73601845,0.26601304,-0.30121708,0.43825130,-0.74274795,0.00000000,-0.00000000
-5.51375688,1.09777981,-1.71919016,0.00426328,-0.02416493,0.16997140,-0.33916753,0.58521901,-0.71808032,0.27691312,-0.29236744,0.43951811,-0.69922062,0.00000000,-0.00000000
-5.50775388,1.12019405,-1.65327071,0.00447150,-0.02244747,0.17693112,-0.33391954,0.59400388,-0.70109613,0.28947012,-0.28500294,0.44242458,-0.65925893,0.00000000,-0.00000000
-5.50175088,1.14718151,-1.59485374,0.00473563,-0.02088107,0.18513967,-0.32950413,0.60509709,-0.68563085,0.30344668,-0.27931957,0.44657384,-0.62321082,0.00000000,-0.00000000
-5.49574787,1.17786671,-1.54492241,0.00504846,-0.01947554,0.19447290,-0.32619021,0.61819723,-0.67222808,0.31859830,-0.27548076,0.45159788,-0.59136392,0.00000000,-0.00000000
-5.48974487,1.21141249,-1.50429806,0.00540238,-0.01823718,0.20479854,-0.32421790,0.63302197,-0.66138927,0.33467454,-0.27361122,0.45716390,-0.56393819,0.00000000,-0.00000000
-5.48374187,1.24702944,-1.47360917,0.00578934,-0.01716888,0.21597741,-0.32378844,0.64931411,-0.65355379,0.35142012,-0.27379139,0.46297899,-0.54107956,0.00000000,-0.00000000
-5.47773887,1.28398258,-1.45326482,0.00620090,-0.01627022,0.22786458,-0.32505535,0.66684542,-0.64908085,0.36857627,-0.27605280,0.46879300,-0.52285499,0.00000000,-0.00000000
-5.47173587,1.32159556,-1.44343373,0.00662829,-0.01553770,0.24031057,-0.32811701,0.68541805,-0.64823402,0.38588217,-0.28037470,0.47439974,-0.50924907,0.00000000,-0.00000000
-5.46573287,1.35925234,-1.44403011,0.00706245,-0.01496488,0.25316246,-0.33301122,0.70486371,-0.65116900,0.40307683,-0.28668201,0.47963657,-0.50016239,0.00000000,-0.00000000
-5.45972986,1.39639702,-1.45470713,0.00749418,-0.01454266,0.26626510,-0.33971187,0.72504073,-0.65792528,0.41990136,-0.29484490,0.48438245,-0.49541197,0.00000000,-0.00000000
-5.45372686,1.43253174,-1.47485875,0.00791426,-0.01425961,0.27946235,-0.34812801,0.74582921,-0.66842215,0.43610158,-0.30468006,0.48855467,-0.49473378,0.00000000,-0.00000000
-5.44772386,1.46721334,-1.50363017,0.00831362,-0.01410226,0.29259833,-0.35810544,0.76712467,-0.68245925,0.45143111,-0.31595383,0.49210453,-0.49778754,0.00000000,-0.00000000
-5.44172086,1.50004883,-1.53993706,0.00868354,-0.01405550,0.30551873,-0.36943067,0.78883051,-0.69972189,0.46565480,-0.32838710,0.49501209,-0.50416363,0.00000000,-0.00000000
-5.43571786,1.53069035,-1.58249320,0.00901582,-0.01410294,0.31807216,-0.38183745,0.81084979,-0.71979083,0.47855227,-0.34166204,0.49728043,-0.51339230,0.00000000,-0.00000000
-5.42971486,1.55882969,-1.62984584,0.00930302,-0.01422740,0.33011148,-0.39501541,0.83307686,-0.74215651,0.48992175,-0.35543034,0.49892950,-0.52495475,0.00000000,-0.00000000
-5.42371186,1.58419287,-1.68041789,0.00953867,-0.01441129,0.34149511,-0.40862060,0.85538922,-0.76623693,0.49958371,-0.36932295,0.49999008,-0.53829601,0.00000000,-0.00000000
-5.41770885,1.60653507,-1.73255535,0.00971741,-0.01463713,0.35208839,-0.42228759,0.87764021,-0.79139876,0.50738433,-0.38296084,0.50049790,-0.55283927,0.00000000,-0.00000000
-5.41170585,1.62563621,-1.78457858,0.00983521,-0.01488796,0.36176473,-0.43564263,0.89965308,-0.81698075,0.51319859,-0.39596645,0.50048845,-0.56800104,0.00000000,-0.00000000
-5.40570285,1.64129750,-1.83483536,0.00988947,-0.01514776,0.37040688,-0.44831728,0.92121670,-0.84231855,0.51693282,-0.40797545,0.49999237,-0.58320699,0.00000000,-0.00000000
-5.39969985,1.65333909,-1.88175372,0.00987915,-0.01540191,0.37790805,-0.45996203,0.94208342,-0.86676984,0.51852663,-0.41864830,0.49903203,-0.59790761,0.00000000,-0.00000000
-5.39369685,1.66159914,-1.92389256,0.00980477,-0.01563749,0.38417298,-0.47025933,0.96196941,-0.88973881,0.51795400,-0.42768118,0.49761914,-0.61159335,0.00000000,-0.00000000
-5.38769385,1.66593443,-1.95998778,0.00966847,-0.01584359,0.38911901,-0.47893534,0.98055748,-0.91069885,0.51522371,-0.43481578,0.49575360,-0.62380847,0.00000000,-0.00000000
-5.38169085,1.66622248,-1.98899215,0.00947390,-0.01601155,0.39267712,-0.48577003,0.99750260,-0.92921239,0.51037883,-0.43984750,0.49342369,-0.63416329,0.00000000,-0.00000000
-5.37568784,1.66236529,-2.01010704,0.00922617,-0.01613507,0.39479291,-0.49060512,1.01243987,-0.94494700,0.50349552,-0.44263185,0.49060747,-0.64234410,0.00000000,-0.00000000
-5.36968484,1.65429439,-2.02280481,0.00893171,-0.01621025,0.39542766,-0.49334948,1.02499485,-0.95768709,0.49468113,-0.44308852,0.48727535,-0.64812050,0.00000000,-0.00000000
-5.36368184,1.64197725,-2.02684057,0.00859805,-0.01623559,0.39455931,-0.49398165,1.03479575,-0.96734034,0.48407163,-0.44120314,0.48339365,-0.65134971,0.00000000,-0.00000000
-5.35767884,1.62542438,-2.02225308,0.00823364,-0.01621179,0.39218341,-0.49254960,1.04148698,-0.97393874,0.47182863,-0.43702658,0.47892889,-0.65197775,0.00000000,-0.00000000
-5.35167584,1.60469698,-2.00935452,0.00784761,-0.01614156,0.38831404,-0.48916747,1.04474350,-0.97763408,0.45813603,-0.43067171,0.47385263,-0.65003744,0.00000000,-0.00000000
-5.34567284,1.57991438,-1.98870967,0.00744953,-0.01602933,0.38298462,-0.48400954,1.04428513,-0.97868784,0.44319636,-0.42230801,0.46814635,-0.64564317,0.00000000,-0.00000000
-5.33966983,1.55126086,-1.96110551,0.00704910,-0.01588084,0.37624843,-0.47730183,1.03989024,-0.97745622,0.42722716,-0.41215405,0.46180624,-0.63898289,0.00000000,-0.00000000
-5.33366683,1.51899112,-1.92751258,0.00665599,-0.01570278,0.36817904,-0.46931145,1.03140784,-0.97437063,0.41045719,-0.40046835,0.45484742,-0.63030746,0.00000000,-0.00000000
-5.32766383,1.48343386,-1.88903992,0.00627951,-0.01550237,0.35887023,-0.46033447,1.01876767,-0.96991481,0.39312287,-0.38753892,0.44730728,-0.61991803,0.00000000,-0.00000000
-5.32166083,1.44499292,-1.84688578,0.00592842,-0.01528687,0.34843560,-0.45068272,1.00198728,-0.96459946,0.37546471,-0.37367213,0.43924770,-0.60815187,0.00000000,-0.00000000
-5.31565783,1.40414546,-1.80228624,0.00561072,-0.01506323,0.33700763,-0.44067017,0.98117603,-0.95893572,0.35772396,-0.35918117,0.43075589,-0.59536750,0.00000000,-0.00000000
-5.30965483,1.36143704,-1.75646416,0.00533348,-0.01483767,0.32473623,-0.43059955,0.95653535,-0.95340873,0.34013947,-0.34437488,0.42194364,-0.58192956,0.00000000,-0.00000000
-5.30365183,1.31747324,-1.71058085,0.00510266,-0.01461539,0.31178671,-0.42074983,0.92835533,-0.94845258,0.32294465,-0.32954722,0.41294515,-0.56819429,0.00000000,-0.00000000
-5.29764882,1.27290803,-1.66569248,0.00492300,-0.01440033,0.29833718,-0.41136504,0.89700763,-0.94442789,0.30636460,-0.31496789,0.40391309,-0.55449622,0.00000000,-0.00000000
-5.29164582,1.22842913,-1.62271311,0.00479794,-0.01419494,0.28457543,-0.40264505,0.86293502,-0.94160319,0.29061340,-0.30087447,0.39501348,-0.54113653,0.00000000,-0.00000000
-5.28564282,1.18474073,-1.58238593,0.00472954,-0.01400020,0.27069532,-0.39473862,0.82663799,-0.94014095,0.27589152,-0.28746634,0.38641925,-0.52837371,0.00000000,-0.00000000
-5.27963982,1.14254435,-1.54526353,0.00471846,-0.01381554,0.25689281,-0.38773903,0.78865902,-0.94008896,0.26238335,-0.27490051,0.37830301,-0.51641667,0.00000000,-0.00000000
-5.27363682,1.10251848,-1.51169804,0.00476394,-0.01363900,0.24336177,-0.38168235,0.74956533,-0.94137765,0.25025485,-0.26328959,0.37082936,-0.50542070,0.00000000,-0.00000000
-5.26763382,1.06529807,-1.48184088,0.00486384,-0.01346734,0.23028971,-0.37654853,0.70993085,-0.94382311,0.23965139,-0.25270158,0.36414713,-0.49548610,0.00000000,-0.00000000
-5.26163082,1.03145466,-1.45565189,0.00501469,-0.01329633,0.21785345,-0.37226491,0.67031834,-0.94713606,0.23069576,-0.24316173,0.35838208,-0.48665952,0.00000000,-0.00000000
-5.25562781,1.00147822,-1.43291672,0.00521179,-0.01312102,0.20621516,-0.36871224,0.63126234,-0.95093583,0.22348646,-0.23465593,0.35363037,-0.47893772,0.00000000,-0.00000000
-5.24962481,0.97576159,-1.41327136,0.00544927,-0.01293603,0.19551871,-0.36573247,0.59325394,-0.95476893,0.21809626,-0.22713554,0.34995338,-0.47227330,0.00000000,-0.00000000
-5.24362181,0.95458823,-1.39623198,0.00572030,-0.01273594,0.18588645,-0.36313817,0.55672779,-0.95813099,0.21457114,-0.22052333,0.34737399,-0.46658201,0.00000000,-0.00000000
-5.23761881,0.93812402,-1.38122837,0.00601720,-0.01251553,0.17741678,-0.36072290,0.52205194,-0.96049106,0.21292975,-0.21472008,0.34587481,-0.46175113,0.00000000,-0.00000000
-5.23161581,0.92641345,-1.36763908,0.00633162,-0.01227019,0.17018226,-0.35827205,0.48952095,-0.96131682,0.21316326,-0.20961155,0.34539836,-0.45764824,0.00000000,-0.00000000
-5.22561281,0.91938050,-1.35482612,0.00665479,-0.01199612,0.16422863,-0.35557357,0.45935223,-0.96009955,0.21523585,-0.20507548,0.34584928,-0.45412996,0.00000000,-0.00000000
-5.21960980,0.91683411,-1.34216774,0.00697771,-0.01169056,0.15957453,-0.35242810,0.43168573,-0.95637760,0.21908573,-0.20098819,0.34709851,-0.45105005,0.00000000,-0.00000000
-5.21360680,0.91847803,-1.32908755,0.00729141,-0.01135198,0.15621203,-0.34865809,0.40658672,-0.94975706,0.22462675,-0.19723063,0.34898930,-0.44826650,0.00000000,-0.00000000
-5.20760380,0.92392460,-1.31507866,0.00758715,-0.01098016,0.15410794,-0.34411538,0.38405141,-0.93992890,0.23175067,-0.19369360,0.35134468,-0.44564731,0.00000000,-0.00000000
-5.20160080,0.93271177,-1.29972226,0.00785670,-0.01057626,0.15320572,-0.33868713,0.36401482,-0.92668163,0.24032984,-0.19028197,0.35397604,-0.44307461,0.00000000,-0.00000000
-5.19559780,0.94432262,-1.28269977,0.00809253,-0.01014275,0.15342802,-0.33229979,0.34636049,-0.90990914,0.25022045,-0.18691777,0.35669246,-0.44044724,0.00000000,-0.00000000
-5.18959480,0.95820630,-1.26379882,0.00828807,-0.00968337,0.15467967,-0.32492117,0.33093136,-0.88961361,0.26126614,-0.18354229,0.35931018,-0.43768160,0.00000000,-0.00000000
-5.18359180,0.97379969,-1.24291319,0.00843783,-0.00920297,0.15685100,-0.31656042,0.31754117,-0.86590331,0.27330188,-0.18011702,0.36166184,-0.43471114,0.00000000,-0.00000000
-5.17758879,0.99054856,-1.22003742,0.00853760,-0.00870739,0.15982144,-0.30726642,0.30598594,-0.83898602,0.28615798,-0.17662368,0.36360489,-0.43148464,0.00000000,-0.00000000
-5.17158579,1.00792733,-1.19525699,0.00858456,-0.00820323,0.16346306,-0.29712439,0.29605481,-0.80915834,0.29966409,-0.17306343,0.36502884,-0.42796357,0.00000000,-0.00000000
-5.16558279,1.02545666,-1.16873524,0.00857729,-0.00769765,0.16764425,-0.28625138,0.28753985,-0.77679190,0.31365306,-0.16945534,0.36586087,-0.42411902,0.00000000,-0.00000000
