energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-3.10055028,1.97934268,1.04829261,1.18362710,0.00281897,0.02539228,0.00483629,0.16151136,0.33917264,0.40045731
-3.09454727,2.04862319,1.04960956,1.23125327,0.00286056,0.02593758,0.00484663,0.16316520,0.33928576,0.42619990
-3.08854427,2.11858315,1.04972577,1.28089893,0.00289106,0.02650568,0.00485443,0.16473917,0.33901279,0.45153943
-3.08254127,2.18805649,1.04827879,1.33196701,0.00290995,0.02708025,0.00485773,0.16619154,0.33824270,0.47605714
-3.07653827,2.25588537,1.04495569,1.38384377,0.00291689,0.02764511,0.00485465,0.16748784,0.33688000,0.49933081
-3.07053527,2.32094033,1.03949623,1.43590626,0.00291170,0.02818444,0.00484342,0.16860092,0.33484559,0.52094566
-3.06453227,2.38214151,1.03169509,1.48753096,0.00289432,0.02868310,0.00482247,0.16951081,0.33207729,0.54050581
-3.05852926,2.43848061,1.02140334,1.53810351,0.00286488,0.02912684,0.00479040,0.17020453,0.32853016,0.55764593
-3.05252626,2.48904281,1.00852918,1.58702933,0.00282365,0.02950263,0.00474608,0.17067573,0.32417646,0.57204256
-3.04652326,2.53302799,0.99303809,1.63374488,0.00277103,0.02979888,0.00468866,0.17092426,0.31900547,0.58342464
-3.04052026,2.56977034,0.97495232,1.67772911,0.00270758,0.03000575,0.00461758,0.17095564,0.31302310,0.59158276
-3.03451726,2.59875565,0.95434992,1.71851483,0.00263396,0.03011538,0.00453264,0.17078050,0.30625132,0.59637676
-3.02851426,2.61963539,0.93136312,1.75569942,0.00255096,0.03012202,0.00443401,0.17041396,0.29872736,0.59774122
-3.02251126,2.63223689,0.90617615,1.78895456,0.00245946,0.03002223,0.00432222,0.16987491,0.29050280,0.59568862
-3.01650825,2.63656899,0.87902246,1.81803443,0.00236044,0.02981496,0.00419819,0.16918535,0.28164240,0.59030997
-3.01050525,2.63282291,0.85018120,1.84278216,0.00225494,0.02950151,0.00406322,0.16836956,0.27222276,0.58177278
-3.00450225,2.62136787,0.81997305,1.86313411,0.00214408,0.02908552,0.00391895,0.16745334,0.26233076,0.57031651
-2.99849925,2.60274180,0.78875522,1.87912197,0.00202899,0.02857279,0.00376738,0.16646312,0.25206182,0.55624554
-2.99249625,2.57763713,0.75691579,1.89087237,0.00191085,0.02797110,0.00361079,0.16542514,0.24151792,0.53992005
-2.98649325,2.54688223,0.72486727,1.89860419,0.00179086,0.02728993,0.00345174,0.16436452,0.23080555,0.52174503
-2.98049025,2.51141928,0.69303952,1.90262369,0.00167019,0.02654015,0.00329297,0.16330445,0.22003345,0.50215798
-2.97448724,2.47227908,0.66187216,1.90331744,0.00155000,0.02573365,0.00313734,0.16226531,0.20931036,0.48161567
-2.96848424,2.43055397,0.63180647,1.90114362,0.00143141,0.02488294,0.00298781,0.16126397,0.19874273,0.46058055
-2.96248124,2.38736968,0.60327708,1.89662166,0.00131548,0.02400082,0.00284732,0.16031311,0.18843248,0.43950720
-2.95647824,2.34385701,0.57670355,1.89032073,0.00120322,0.02309994,0.00271875,0.15942070,0.17847495,0.41882951
-2.95047524,2.30112439,0.55248212,1.88284734,0.00109553,0.02219252,0.00260482,0.15858969,0.16895702,0.39894877
-2.94447224,2.26023185,0.53097763,1.87483220,0.00099326,0.02128999,0.00250804,0.15781781,0.15995545,0.38022328
-2.93846923,2.22216736,0.51251611,1.86691680,0.00089714,0.02040280,0.00243063,0.15709765,0.15153563,0.36295964
-2.93246623,2.18782590,0.49737790,1.85973974,0.00080782,0.01954016,0.00237450,0.15641693,0.14375055,0.34740603
-2.92646323,2.15799162,0.48579177,1.85392309,0.00072582,0.01871000,0.00234115,0.15575895,0.13664028,0.33374761
-2.92046023,2.13332353,0.47792990,1.85005895,0.00065158,0.01791885,0.00233166,0.15510336,0.13023169,0.32210413
-2.91445723,2.11434466,0.47390415,1.84869639,0.00058545,0.01717185,0.00234666,0.15442694,0.12453859,0.31252964
-2.90845423,2.10143486,0.47376346,1.85032889,0.00052768,0.01647286,0.00238630,0.15370473,0.11956225,0.30501436
-2.90245123,2.09482704,0.47749263,1.85538260,0.00047841,0.01582455,0.00245027,0.15291109,0.11529211,0.29948846
-2.89644822,2.09460694,0.48501247,1.86420558,0.00043773,0.01522851,0.00253776,0.15202099,0.11170686,0.29582756
-2.89044522,2.10071613,0.49618134,1.87705830,0.00040565,0.01468553,0.00264753,0.15101115,0.10877566,0.29385976
-2.88444222,2.11295814,0.51079813,1.89410579,0.00038210,0.01419570,0.00277789,0.14986134,0.10645953,0.29337381
-2.87843922,2.13100745,0.52860665,1.91541178,0.00036696,0.01375872,0.00292677,0.14855539,0.10471287,0.29412824
-2.87243622,2.15442129,0.54930128,1.94093507,0.00036005,0.01337403,0.00309178,0.14708224,0.10348499,0.29586094
-2.86643322,2.18265385,0.57253389,1.97052864,0.00036114,0.01304105,0.00327020,0.14543669,0.10272170,0.29829911
-2.86043022,2.21507270,0.59792191,2.00394163,0.00036994,0.01275935,0.00345912,0.14362000,0.10236683,0.30116894
-2.85442721,2.25097714,0.62505724,2.04082451,0.00038614,0.01252881,0.00365547,0.14164022,0.10236368,0.30420497
-2.84842421,2.28961799,0.65351590,2.08073747,0.00040934,0.01234973,0.00385607,0.13951230,0.10265642,0.30715865
-2.84242121,2.33021851,0.68286820,2.12316196,0.00043912,0.01222292,0.00405775,0.13725786,0.10319134,0.30980586
-2.83641821,2.37199572,0.71268901,2.16751525,0.00047502,0.01214970,0.00425738,0.13490478,0.10391790,0.31195326
-2.83041521,2.41418175,0.74256790,2.21316748,0.00051649,0.01213196,0.00445195,0.13248645,0.10478969,0.31344309
-2.82441221,2.45604434,0.77211879,2.25946077,0.00056298,0.01217206,0.00463863,0.13004089,0.10576521,0.31415649
-2.81840920,2.49690590,0.80098882,2.30572960,0.00061386,0.01227275,0.00481484,0.12760952,0.10680838,0.31401509
-2.81240620,2.53616038,0.82886593,2.35132155,0.00066847,0.01243703,0.00497829,0.12523596,0.10788889,0.31298099
-2.80640320,2.57328719,0.85548502,2.39561755,0.00072611,0.01266797,0.00512701,0.12296454,0.10898239,0.31105513
-2.80040020,2.60786165,0.88063235,2.43805054,0.00078605,0.01296846,0.00525936,0.12083880,0.11007039,0.30827420
-2.79439720,2.63956129,0.90414784,2.47812170,0.00084754,0.01334102,0.00537411,0.11890005,0.11113998,0.30470623
-2.78839420,2.66816783,0.92592538,2.51541321,0.00090982,0.01378750,0.00547039,0.11718581,0.11218337,0.30044519
-2.78239120,2.69356441,0.94591082,2.54959692,0.00097211,0.01430879,0.00554769,0.11572849,0.11319726,0.29560477
-2.77638819,2.71572839,0.96409790,2.58043833,0.00103367,0.01490461,0.00560586,0.11455413,0.11418203,0.29031173
-2.77038519,2.73471980,0.98052214,2.60779573,0.00109376,0.01557321,0.00564507,0.11368132,0.11514082,0.28469919
-2.76438219,2.75066612,0.99525309,2.63161435,0.00115170,0.01631116,0.00566580,0.11312047,0.11607854,0.27890001
-2.75837919,2.76374416,1.00838515,2.65191602,0.00120683,0.01711325,0.00566876,0.11287320,0.11700087,0.27304080
-2.75237619,2.77415995,1.02002761,2.66878499,0.00125857,0.01797232,0.00565487,0.11293215,0.11791326,0.26723666
-2.74637319,2.78212805,1.03029429,2.68235076,0.00130639,0.01887930,0.00562522,0.11328107,0.11881999,0.26158698
-2.74037019,2.78785133,1.03929348,2.69276915,0.00134986,0.01982327,0.00558099,0.11389529,0.11972339,0.25617245
-2.73436718,2.79150271,1.04711869,2.70020301,0.00138860,0.02079163,0.00552342,0.11474247,0.12062326,0.25105336
-2.72836418,2.79321008,1.05384092,2.70480398,0.00142232,0.02177039,0.00545379,0.11578371,0.12151646,0.24626926
-2.72236118,2.79304562,1.05950286,2.70669665,0.00145079,0.02274449,0.00537333,0.11697495,0.12239680,0.24184000
-2.71635818,2.79102038,1.06411549,2.70596653,0.00147389,0.02369831,0.00528325,0.11826861,0.12325518,0.23776786
-2.71035518,2.78708480,1.06765752,2.70265290,0.00149155,0.02461613,0.00518466,0.11961544,0.12408006,0.23404088
-2.70435218,2.78113547,1.07007764,2.69674724,0.00150377,0.02548272,0.00507863,0.12096648,0.12485812,0.23063685
-2.69834917,2.77302800,1.07129970,2.68819778,0.00151062,0.02628396,0.00496611,0.12227510,0.12557522,0.22752801
-2.69234617,2.76259540,1.07123067,2.67692011,0.00151223,0.02700737,0.00484799,0.12349893,0.12621750,0.22468589
-2.68634317,2.74967114,1.06977083,2.66281326,0.00150880,0.02764273,0.00472509,0.12460173,0.12677266,0.22208622
-2.68034017,2.73411550,1.06682584,2.64578059,0.00150055,0.02818251,0.00459818,0.12555503,0.12723120,0.21971334
-2.67433717,2.71584350,1.06231990,2.62575396,0.00148777,0.02862234,0.00446802,0.12633941,0.12758772,0.21756417
-2.66833417,2.69485282,1.05620927,2.60271978,0.00147081,0.02896123,0.00433538,0.12694543,0.12784198,0.21565115
-2.66233117,2.67124948,1.04849515,2.57674492,0.00145004,0.02920176,0.00420105,0.12737414,0.12799986,0.21400419
-2.65632816,2.64526966,1.03923533,2.54800077,0.00142588,0.02935010,0.00406590,0.12763700,0.12807394,0.21267134
-2.65032516,2.61729565,1.02855345,2.51678343,0.00139880,0.02941580,0.00393086,0.12775544,0.12808382,0.21171826
-2.64432216,2.58786467,1.01664542,2.48352833,0.00136929,0.02941154,0.00379699,0.12775971,0.12805597,0.21122629
-2.63831916,2.55766935,1.00378226,2.44881792,0.00133787,0.02935263,0.00366546,0.12768750,0.12802327,0.21128937
-2.63231616,2.52754927,0.99030900,2.41338143,0.00130511,0.02925648,0.00353752,0.12758191,0.12802407,0.21200982
-2.62631316,2.49847356,0.97663951,2.37808595,0.00127157,0.02914188,0.00341459,0.12748926,0.12810101,0.21349326
-2.62031016,2.47151485,0.96324723,2.34391911,0.00123784,0.02902830,0.00329814,0.12745659,0.12829945,0.21584287
-2.61430715,2.44781580,0.95065220,2.31196358,0.00120448,0.02893506,0.00318978,0.12752911,0.12866574,0.21915327
-2.60830415,2.42854943,0.93940478,2.28336454,0.00117208,0.02888060,0.00309114,0.12774764,0.12924543,0.22350443
-2.60230115,2.41487534,0.93006687,2.25929162,0.00114116,0.02888171,0.00300394,0.12814628,0.13008141,0.22895580
-2.59629815,2.40789387,0.92319147,2.24089692,0.00111224,0.02895289,0.00292987,0.12875033,0.13121224,0.23554107
-2.59029515,2.40860045,0.91930148,2.22927138,0.00108576,0.02910579,0.00287066,0.12957465,0.13267067,0.24326384
-2.58429215,2.41784270,0.91886894,2.22540152,0.00106212,0.02934879,0.00282799,0.13062256,0.13448249,0.25209444
-2.57828914,2.43628212,0.92229545,2.23012872,0.00104164,0.02968675,0.00280348,0.13188530,0.13666574,0.26196809
-2.57228614,2.46436259,0.92989497,2.24411305,0.00102455,0.03012088,0.00279871,0.13334210,0.13923042,0.27278460
-2.56628314,2.50228708,0.94187965,2.26780328,0.00101103,0.03064885,0.00281514,0.13496093,0.14217853,0.28440956
-2.56028014,2.55000364,0.95834941,2.30141451,0.00100113,0.03126496,0.00285418,0.13669982,0.14550462,0.29667717
-2.55427714,2.60720128,0.97928567,2.34491430,0.00099485,0.03196053,0.00291710,0.13850870,0.14919668,0.30939440
-2.54827414,2.67331563,1.00454951,2.39801765,0.00099209,0.03272437,0.00300510,0.14033172,0.15323726,0.32234655
-2.54227114,2.74754400,1.03388421,2.46019099,0.00099267,0.03354337,0.00311922,0.14210983,0.15760487,0.33530382
-2.53626813,2.82886871,1.06692191,2.53066445,0.00099634,0.03440310,0.00326040,0.14378358,0.16227532,0.34802862
-2.53026513,2.91608738,1.10319406,2.60845177,0.00100279,0.03528847,0.00342940,0.14529592,0.16722313,0.36028336
-2.52426213,3.00784836,1.14214498,2.69237649,0.00101167,0.03618437,0.00362685,0.14659495,0.17242265,0.37183833
-2.51825913,3.10268955,1.18314783,2.78110298,0.00102256,0.03707625,0.00385312,0.14763627,0.17784901,0.38247924
-2.51225613,3.19907861,1.22552222,2.87317099,0.00103504,0.03795062,0.00410837,0.14838514,0.18347861,0.39201423
-2.50625313,3.29545270,1.26855258,2.96703183,0.00104866,0.03879547,0.00439245,0.14881792,0.18928927,0.40027993
-2.50025013,3.39025619,1.31150662,3.06108497,0.00106296,0.03960056,0.00470488,0.14892317,0.19525993,0.40714625
-2.49424712,3.48197472,1.35365300,3.15371361,0.00107750,0.04035758,0.00504475,0.14870198,0.20137001,0.41251994
-2.48824412,3.56916488,1.39427766,3.24331810,0.00109182,0.04106018,0.00541070,0.14816775,0.20759828,0.41634644
-2.48224112,3.65047861,1.43269847,3.32834655,0.00110551,0.04170391,0.00580085,0.14734535,0.21392168,0.41861033
-2.47623812,3.72468222,1.46827763,3.40732184,0.00111816,0.04228603,0.00621275,0.14626980,0.22031386,0.41933412
-2.47023512,3.79067009,1.50043189,3.47886513,0.00112941,0.04280521,0.00664335,0.14498440,0.22674379,0.41857565
-2.46423212,3.84747364,1.52864047,3.54171556,0.00113890,0.04326126,0.00708896,0.14353854,0.23317449,0.41642424
-2.45822911,3.89426618,1.55245088,3.59474661,0.00114636,0.04365472,0.00754529,0.14198533,0.23956210,0.41299576
-2.45222611,3.93036465,1.57148283,3.63697942,0.00115150,0.04398655,0.00800745,0.14037902,0.24585532,0.40842699
-2.44622311,3.95522928,1.58543060,3.66759358,0.00115410,0.04425777,0.00847002,0.13877251,0.25199544,0.40286950
-2.44022011,3.96846210,1.59406423,3.68593590,0.00115400,0.04446918,0.00892709,0.13721499,0.25791685,0.39648341
-2.43421711,3.96980531,1.59722984,3.69152759,0.00115104,0.04462121,0.00937245,0.13574981,0.26354837,0.38943133
-2.42821411,3.95914020,1.59484947,3.68407028,0.00114514,0.04471372,0.00979964,0.13441272,0.26881502,0.38187269
-2.42221111,3.93648714,1.58692067,3.66345104,0.00113626,0.04474607,0.01020214,0.13323060,0.27364046,0.37395895
-2.41620810,3.90200687,1.57351607,3.62974648,0.00112439,0.04471715,0.01057358,0.13222060,0.27794993,0.36582955
-2.41020510,3.85600311,1.55478293,3.58322586,0.00110961,0.04462554,0.01090784,0.13138986,0.28167344,0.35760907
-2.40420210,3.79892622,1.53094277,3.52435280,0.00109200,0.04446985,0.01119933,0.13073574,0.28474929,0.34940552
-2.39819910,3.73137726,1.50229083,3.45378540,0.00107175,0.04424893,0.01144309,0.13024665,0.28712748,0.34130981
-2.39219610,3.65411190,1.46919542,3.37237405,0.00104907,0.04396234,0.01163501,0.12990322,0.28877302,0.33339648
-2.38619310,3.56804325,1.43209663,3.28115659,0.00102426,0.04361068,0.01177195,0.12968004,0.28966889,0.32572538
-2.38019010,3.47424283,1.39150434,3.18135016,0.00099765,0.04319604,0.01185188,0.12954768,0.28981841,0.31834445
-2.37418709,3.37393870,1.34799525,3.07433940,0.00096968,0.04272230,0.01187395,0.12947495,0.28924702,0.31129313
-2.36818409,3.26851006,1.30220853,2.96166057,0.00094081,0.04219553,0.01183856,0.12943140,0.28800321,0.30460637
-2.36218109,3.15947768,1.25484002,2.84498152,0.00091161,0.04162417,0.01174735,0.12938973,0.28615857,0.29831896
-2.35617809,3.04848962,1.20663481,2.72607743,0.00088271,0.04101924,0.01160321,0.12932828,0.28380692,0.29246980
-2.35017509,2.93730205,1.15837805,2.60680247,0.00085482,0.04039440,0.01141016,0.12923322,0.28106258,0.28710608
-2.34417209,2.82775514,1.11088406,2.48905792,0.00082871,0.03976590,0.01117328,0.12910048,0.27805765,0.28228683
-2.33816908,2.72174413,1.06498376,2.37475714,0.00080526,0.03915241,0.01089858,0.12893732,0.27493860,0.27808585
-2.33216608,2.62118605,1.02151067,2.26578816,0.00078539,0.03857478,0.01059281,0.12876338,0.27186208,0.27459370
-2.32616308,2.52798271,0.98128556,2.16397476,0.00077010,0.03805562,0.01026327,0.12861114,0.26899027,0.27191850
-2.32016008,2.44398064,0.94510018,2.07103695,0.00076047,0.03761882,0.00991764,0.12852585,0.26648575,0.27018561
-2.31415708,2.37092901,0.91370034,1.98855178,0.00075763,0.03728898,0.00956371,0.12856474,0.26450631,0.26953592
-2.30815408,2.31043642,0.88776862,1.91791560,0.00076274,0.03709073,0.00920923,0.12879567,0.26319955,0.27012282
-2.30215108,2.26392787,0.86790733,1.86030870,0.00077701,0.03704799,0.00886166,0.12929502,0.26269788,0.27210788
-2.29614807,2.23260291,0.85462192,1.81666330,0.00080164,0.03718322,0.00852797,0.13014517,0.26311364,0.27565527
-2.29014507,2.21739642,0.84830545,1.78763599,0.00083782,0.03751663,0.00821449,0.13143129,0.26453488,0.28092525
-2.28414207,2.21894297,0.84922449,1.77358517,0.00088670,0.03806535,0.00792671,0.13323789,0.26702175,0.28806665
-2.27813907,2.23754635,0.85750691,1.77455470,0.00094933,0.03884268,0.00766917,0.13564494,0.27060362,0.29720892
-2.27213607,2.27315519,0.87313207,1.79026399,0.00102666,0.03985738,0.00744535,0.13872394,0.27527717,0.30845384
-2.26613307,2.32534590,0.89592385,1.82010553,0.00111946,0.04111301,0.00725759,0.14253390,0.28100530,0.32186736
-2.26013007,2.39331401,0.92554679,1.86314993,0.00122831,0.04260739,0.00710707,0.14711756,0.28771713,0.33747185
-2.25412706,2.47587463,0.96150597,1.91815898,0.00135353,0.04433221,0.00699378,0.15249791,0.29530891,0.35523919
-2.24812406,2.57147287,1.00315074,1.98360668,0.00149514,0.04627272,0.00691655,0.15867519,0.30364592,0.37508513
-2.24212106,2.67820441,1.04968255,2.05770823,0.00165282,0.04840771,0.00687311,0.16562453,0.31256532,0.39686505
-2.23611806,2.79384662,1.10016712,2.13845647,0.00182588,0.05070952,0.00686020,0.17329444,0.32187977,0.42037177
-2.23011506,2.91589973,1.15355077,2.22366529,0.00201321,0.05314438,0.00687368,0.18160609,0.33138189,0.44533533
-2.22411206,3.04163767,1.20868085,2.31101907,0.00221330,0.05567293,0.00690863,0.19045365,0.34084925,0.47142509
-2.21810905,3.16816751,1.26432996,2.39812703,0.00242418,0.05825087,0.00695958,0.19970561,0.35004990,0.49825426
-2.21210605,3.29249615,1.31922330,2.48258108,0.00264347,0.06082987,0.00702065,0.20920714,0.35874824,0.52538671
-2.20610305,3.41160246,1.37206871,2.56201562,0.00286839,0.06335866,0.00708571,0.21878343,0.36671103,0.55234613
-2.20010005,3.52251302,1.42158836,2.63416742,0.00309580,0.06578423,0.00714865,0.22824396,0.37371342,0.57862714
-2.19409705,3.62237874,1.46655125,2.69693382,0.00332223,0.06805318,0.00720346,0.23738753,0.37954483,0.60370818
-2.18809405,3.70855030,1.50580537,2.74842717,0.00354400,0.07011314,0.00724453,0.24600793,0.38401444,0.62706565
-2.18209105,3.77864937,1.53830852,2.78702381,0.00375728,0.07191420,0.00726669,0.25390001,0.38695622,0.64818889
-2.17608804,3.83063345,1.56315649,2.81140565,0.00395818,0.07341034,0.00726548,0.26086597,0.38823331,0.66659533
-2.17008504,3.86285156,1.57960764,2.82059301,0.00414286,0.07456081,0.00723715,0.26672160,0.38774163,0.68184540
-2.16408204,3.87408898,1.58710299,2.81396739,0.00430766,0.07533135,0.00717888,0.27130219,0.38541254,0.69355640
-2.15807904,3.86359902,1.58528072,2.79128331,0.00444921,0.07569523,0.00708871,0.27446796,0.38121456,0.70141491
-2.15207604,3.83112079,1.57398483,2.75266894,0.00456451,0.07563413,0.00696569,0.27610865,0.37515412,0.70518714
-2.14607304,3.77688214,1.55326736,2.69861535,0.00465104,0.07513869,0.00680981,0.27614724,0.36727512,0.70472676
-2.14007004,3.70158773,1.52338414,2.62995503,0.00470685,0.07420889,0.00662199,0.27454249,0.35765760,0.69998001
-2.13406703,3.60639280,1.48478440,2.54783052,0.00473065,0.07285402,0.00640400,0.27129030,0.34641528,0.69098769
-2.12806403,3.49286362,1.43809440,2.45365453,0.00472178,0.07109245,0.00615840,0.26642374,0.33369236,0.67788411
-2.12206103,3.36292654,1.38409617,2.34906312,0.00468033,0.06895110,0.00588843,0.26001194,0.31965939,0.66089294
-2.11605803,3.21880746,1.32370189,2.23586391,0.00460707,0.06646462,0.00559787,0.25215762,0.30450857,0.64032033
-2.11005503,3.06296452,1.25792536,2.11598142,0.00450341,0.06367440,0.00529090,0.24299368,0.28844860,0.61654546
-2.10405203,2.89801648,1.18785147,1.99140147,0.00437144,0.06062741,0.00497199,0.23267881,0.27169922,0.59000902
-2.09804902,2.72666969,1.11460499,1.86411690,0.00421376,0.05737484,0.00464574,0.22139241,0.25448566,0.56120025
-2.09204602,2.55164642,1.03932000,1.73607632,0.00403345,0.05397078,0.00431674,0.20932899,0.23703321,0.53064287
-2.08604302,2.37561705,0.96311087,1.60913781,0.00383396,0.05047081,0.00398949,0.19669243,0.21956208,0.49888082
-2.08004002,2.20113847,0.88704597,1.48502862,0.00361896,0.04693068,0.00366824,0.18369013,0.20228265,0.46646401
-2.07403702,2.03060043,0.81212477,1.36531225,0.00339232,0.04340501,0.00335693,0.17052747,0.18539144,0.43393498
-2.06803402,1.86618141,0.73925908,1.25136329,0.00315789,0.03994622,0.00305911,0.15740269,0.16906762,0.40181667
-2.06203102,1.70981470,0.66925857,1.14435041,0.00291947,0.03660350,0.00277790,0.14450236,0.15347040,0.37060179
-2.05602801,1.56316517,0.60282101,1.04522745,0.00268068,0.03342208,0.00251596,0.13199759,0.13873719,0.34074406
-2.05002501,1.42761652,0.54052682,0.95473199,0.00244488,0.03044257,0.00227546,0.12004112,0.12498258,0.31265139
-2.04402201,1.30426840,0.48283790,0.87339087,0.00221511,0.02770056,0.00205810,0.10876513,0.11229803,0.28668112
-2.03801901,1.19394235,0.43010009,0.80153157,0.00199404,0.02522636,0.00186514,0.09828006,0.10075234,0.26313722
-2.03201601,1.09719524,0.38254892,0.73929839,0.00178392,0.02304493,0.00169741,0.08867411,0.09039268,0.24226924
-2.02601301,1.01433870,0.34031762,0.68667208,0.00158658,0.02117584,0.00155537,0.08001348,0.08124612,0.22427284
-2.02001001,0.94546275,0.30344713,0.64349188,0.00140343,0.01963347,0.00143914,0.07234330,0.07332154,0.20929158
-2.01400700,0.89046215,0.27189701,0.60947849,0.00123545,0.01842714,0.00134857,0.06568893,0.06661176,0.19741962
-2.00800400,0.84906371,0.24555685,0.58425710,0.00108326,0.01756137,0.00128325,0.06005773,0.06109588,0.18870516
-2.00200100,0.82085329,0.22425751,0.56737923,0.00094712,0.01703614,0.00124261,0.05544097,0.05674149,0.18315410
-1.99599800,0.80530121,0.20778174,0.55834291,0.00082699,0.01684707,0.00122588,0.05181596,0.05350697,0.18073392
-1.98999500,0.80178533,0.19587379,0.55661025,0.00072258,0.01698573,0.00123221,0.04914806,0.05134351,0.18137738
-1.98399200,0.80961109,0.18824777,0.56162238,0.00063341,0.01743977,0.00126063,0.04739280,0.05019695,0.18498615
-1.97798899,0.82802846,0.18459482,0.57281132,0.00055885,0.01819315,0.00131011,0.04649771,0.05000947,0.19143399
-1.97198599,0.85624565,0.18458882,0.58960906,0.00049818,0.01922633,0.00137954,0.04640411,0.05072094,0.20056986
-1.96598299,0.89344012,0.18789104,0.61145399,0.00045067,0.02051642,0.00146777,0.04704865,0.05227009,0.21222077
-1.95997999,0.93876729,0.19415373,0.63779505,0.00041556,0.02203741,0.00157360,0.04836476,0.05459548,0.22619453
-1.95397699,0.99136768,0.20302303,0.66809415,0.00039220,0.02376044,0.00169578,0.05028387,0.05763630,0.24228264
-1.94797399,1.05037322,0.21414136,0.70182740,0.00038001,0.02565408,0.00183300,0.05273656,0.06133305,0.26026329
-1.94197099,1.11491339,0.22714969,0.73848570,0.00037855,0.02768474,0.00198395,0.05565363,0.06562812,0.27990472
-1.93596798,1.18412181,0.24168981,0.77757516,0.00038755,0.02981715,0.00214725,0.05896703,0.07046632,0.30096893
-1.92996498,1.25714387,0.25740697,0.81861782,0.00040694,0.03201491,0.00232149,0.06261085,0.07579543,0.32321580
-1.92396198,1.33314529,0.27395280,0.86115302,0.00043686,0.03424113,0.00250526,0.06652218,0.08156659,0.34640761
-1.91795898,1.41132199,0.29098884,0.90473946,0.00047766,0.03645916,0.00269715,0.07064198,0.08773482,0.37031374
-1.91195598,1.49091067,0.30819035,0.94895803,0.00052995,0.03863333,0.00289573,0.07491593,0.09425930,0.39471548
-1.90595298,1.57119967,0.32525065,0.99341525,0.00059456,0.04072973,0.00309964,0.07929511,0.10110374,0.41941070
-1.89994997,1.65153951,0.34188543,1.03774698,0.00067252,0.04271699,0.00330753,0.08373665,0.10823640,0.44421794
-1.89394697,1.73135195,0.35783722,1.08162203,0.00076508,0.04456698,0.00351812,0.08820414,0.11563005,0.46897992
-1.88794397,1.81013699,0.37287931,1.12474518,0.00087366,0.04625542,0.00373023,0.09266789,0.12326163,0.49356579
-1.88194097,1.88747662,0.38681926,1.16685913,0.00099979,0.04776239,0.00394271,0.09710491,0.13111161,0.51787222
-1.87593797,1.96303475,0.39950146,1.20774494,0.00114507,0.04907264,0.00415453,0.10149856,0.13916302,0.54182283
-1.86993497,2.03655272,0.41080859,1.24722057,0.00131113,0.05017583,0.00436470,0.10583799,0.14740020,0.56536600
-1.86393197,2.10784010,0.42066190,1.28513740,0.00149950,0.05106644,0.00457229,0.11011714,0.15580722,0.58847105
-1.85792896,2.17676096,0.42901998,1.32137453,0.00171154,0.05174359,0.00477641,0.11433358,0.16436601,0.61112272
-1.85192596,2.24321610,0.43587636,1.35583117,0.00194840,0.05221067,0.00497617,0.11848702,0.17305441,0.63331445
-1.84592296,2.30712204,0.44125565,1.38841744,0.00221084,0.05247477,0.00517064,0.12257765,0.18184408,0.65504054
-1.83991996,2.36838799,0.44520867,1.41904401,0.00249917,0.05254603,0.00535884,0.12660443,0.19069849,0.67628780
-1.83391696,2.42689236,0.44780663,1.44761149,0.00281317,0.05243692,0.00553968,0.13056329,0.19957112,0.69702720
-1.82791396,2.48246026,0.44913486,1.47400014,0.00315196,0.05216138,0.00571196,0.13444557,0.20840399,0.71720593
-1.82191096,2.53484391,0.44928623,1.49806091,0.00351396,0.05173407,0.00587432,0.13823653,0.21712671,0.73674072
-1.81590795,2.58370740,0.44835479,1.51960854,0.00389682,0.05116964,0.00602528,0.14191428,0.22565609,0.75551264
-1.80990495,2.62861732,0.44642994,1.53841752,0.00429739,0.05048203,0.00616317,0.14544912,0.23389651,0.77336416
-1.80390195,2.66904034,0.44359147,1.55422134,0.00471173,0.04968398,0.00628621,0.14880329,0.24174102,0.79009850
-1.79789895,2.70434838,0.43990568,1.56671553,0.00513510,0.04878664,0.00639250,0.15193133,0.24907324,0.80548175
-1.79189595,2.73383170,0.43542288,1.57556449,0.00556206,0.04779934,0.00648011,0.15478089,0.25577002,0.81924769
-1.78589295,2.75671940,0.43017630,1.58041198,0.00598656,0.04672950,0.00654709,0.15729414,0.26170473,0.83110511
-1.77988994,2.77220667,0.42418241,1.58089479,0.00640204,0.04558279,0.00659156,0.15940961,0.26675116,0.84074751
-1.77388694,2.77948738,0.41744265,1.57665899,0.00680162,0.04436333,0.00661178,0.16106436,0.27078775,0.84786460
-1.76788394,2.77779039,0.40994628,1.56737775,0.00717827,0.04307401,0.00660624,0.16219654,0.27370205,0.85215506
-1.76188094,2.76641746,0.40167426,1.55276979,0.00752501,0.04171695,0.00657372,0.16274797,0.27539509,0.85333995
-1.75587794,2.74478081,0.39260369,1.53261736,0.00783511,0.04029396,0.00651335,0.16266679,0.27578552,0.85117595
-1.74987494,2.71243798,0.38271261,1.50678263,0.00810232,0.03880697,0.00642471,0.16191004,0.27481330,0.84546776
-1.74387194,2.66912216,0.37198483,1.47522144,0.00832109,0.03725854,0.00630783,0.16044579,0.27244269,0.83607908
-1.73786893,2.61476603,0.36041435,1.43799364,0.00848673,0.03565214,0.00616326,0.15825511,0.26866441,0.82294130
