energy_ev,total_up,Bi_p_up,Bi_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.71185593,3.92752723,1.09441360,0.00836712,0.10092864,1.74422486,1.55325625,0.92349039
-5.70585293,3.89055356,1.10166774,0.00850721,0.09693790,1.71133029,1.55260764,0.90140476
-5.69984992,3.86097936,1.10813245,0.00865760,0.09302867,1.68448021,1.55381007,0.88261800
-5.69384692,3.83898862,1.11376590,0.00881668,0.08924432,1.66385613,1.55673874,0.86730945
-5.68784392,3.82456725,1.11851814,0.00898257,0.08562358,1.64950373,1.56122500,0.85557528
-5.68184092,3.81750190,1.12233223,0.00915313,0.08219978,1.64133048,1.56705609,0.84742630
-5.67583792,3.81738351,1.12514570,0.00932610,0.07900032,1.63910630,1.57397597,0.84278762
-5.66983492,3.82361587,1.12689252,0.00949904,0.07604622,1.64246754,1.58168763,0.84150051
-5.66383192,3.83542933,1.12750543,0.00966947,0.07335191,1.65092446,1.58985715,0.84332643
-5.65782891,3.85189979,1.12691855,0.00983489,0.07092520,1.66387235,1.59811968,0.84795329
-5.65182591,3.87197285,1.12507040,0.00999283,0.06876743,1.68060616,1.60608745,0.85500386
-5.64582291,3.89449263,1.12190692,0.01014096,0.06687380,1.70033865,1.61335973,0.86404637
-5.63981991,3.91823473,1.11738469,0.01027709,0.06523388,1.72222152,1.61953462,0.87460674
-5.63381691,3.94194249,1.11147393,0.01039927,0.06383231,1.74536916,1.62422226,0.88618257
-5.62781391,3.96436544,1.10416128,0.01050582,0.06264950,1.76888439,1.62705903,0.89825818
-5.62181091,3.98429881,1.09545221,0.01059538,0.06166259,1.79188533,1.62772214,0.91032037
-5.61580790,4.00062268,1.08537280,0.01066698,0.06084631,1.81353265,1.62594400,0.92187445
-5.60980490,4.01233945,1.07397096,0.01072004,0.06017401,1.83305619,1.62152553,0.93245994
-5.60380190,4.01860818,1.06131672,0.01075438,0.05961859,1.84978008,1.61434788,0.94166541
-5.59779890,4.01877452,1.04750186,0.01077032,0.05915338,1.86314526,1.60438174,0.94914194
-5.59179590,4.01239503,1.03263856,0.01076856,0.05875308,1.87272880,1.59169370,0.95461470
-5.58579290,3.99925499,1.01685739,0.01075030,0.05839445,1.87825901,1.57644927,0.95789221
-5.57978989,3.97937880,1.00030438,0.01071711,0.05805699,1.87962579,1.55891211,0.95887294
-5.57378689,3.95303270,0.98313771,0.01067097,0.05772343,1.87688583,1.53943950,0.95754893
-5.56778389,3.92071949,0.96552372,0.01061423,0.05738015,1.87026234,1.51847393,0.95400633
-5.56178089,3.88316542,0.94763282,0.01054951,0.05701736,1.86013920,1.49653119,0.94842279
-5.55577789,3.84129975,0.92963519,0.01047967,0.05662921,1.84704980,1.47418526,0.94106169
-5.54977489,3.79622750,0.91169656,0.01040777,0.05621373,1.83166068,1.45205064,0.93226357
-5.54377189,3.74919635,0.89397438,0.01033694,0.05577260,1.81475077,1.43076272,0.92243475
-5.53776888,3.70155883,0.87661426,0.01027035,0.05531084,1.79718663,1.41095701,0.91203378
-5.53176588,3.65473098,0.85974703,0.01021111,0.05483637,1.77989460,1.39324800,0.90155595
-5.52576288,3.61014877,0.84348648,0.01016219,0.05435947,1.76383087,1.37820855,0.89151652
-5.51975988,3.56922373,0.82792772,0.01012634,0.05389216,1.74995015,1.36635057,0.88243306
-5.51375688,3.53329923,0.81314633,0.01010603,0.05344758,1.73917435,1.35810771,0.87480757
-5.50775388,3.50360864,0.79919819,0.01010339,0.05303925,1.73236187,1.35382078,0.86910902
-5.50175088,3.48123688,0.78612001,0.01012012,0.05268043,1.73027885,1.35372641,0.86575667
-5.49574787,3.46708634,0.77393048,0.01015748,0.05238340,1.73357308,1.35794938,0.86510499
-5.48974487,3.46184859,0.76263188,0.01021621,0.05215890,1.74275158,1.36649886,0.86743049
-5.48374187,3.46598244,0.75221221,0.01029658,0.05201551,1.75816255,1.37926872,0.87292102
-5.47773887,3.47969936,0.74264760,0.01039829,0.05195925,1.77998230,1.39604182,0.88166796
-5.47173587,3.50295668,0.73390489,0.01052058,0.05199318,1.80820769,1.41649815,0.89366143
-5.46573287,3.53545878,0.72594437,0.01066216,0.05211720,1.84265432,1.44022638,0.90878904
-5.45972986,3.57666638,0.71872242,0.01082133,0.05232795,1.88296059,1.46673851,0.92683792
-5.45372686,3.62581354,0.71219409,0.01099597,0.05261882,1.92859756,1.49548683,0.94750026
-5.44772386,3.68193187,0.70631537,0.01118364,0.05298017,1.97888425,1.52588278,0.97038218
-5.44172086,3.74388104,0.70104510,0.01138167,0.05339961,2.03300789,1.55731667,0.99501551
-5.43571786,3.81038450,0.69634657,0.01158718,0.05386242,2.09004845,1.58917771,1.02087222
-5.42971486,3.88006904,0.69218846,0.01179724,0.05435208,2.14900646,1.62087351,1.04738106
-5.42371186,3.95150674,0.68854535,0.01200892,0.05485085,2.20883317,1.65184815,1.07394553
-5.41770885,4.02325756,0.68539757,0.01221935,0.05534040,2.26846192,1.68159836,1.09996281
-5.41170585,4.09391104,0.68273054,0.01242587,0.05580248,2.32683943,1.70968690,1.12484278
-5.40570285,4.16212536,0.68053355,0.01262601,0.05621957,2.38295594,1.73575295,1.14802635
-5.39969985,4.22666228,0.67879796,0.01281762,0.05657546,2.43587292,1.75951883,1.16900248
-5.39369685,4.28641676,0.67751517,0.01299885,0.05685581,2.48474743,1.78079313,1.18732320
-5.38769385,4.34043993,0.67667418,0.01316822,0.05704859,2.52885210,1.79947000,1.20261603
-5.38169085,4.38795510,0.67625903,0.01332459,0.05714444,2.56759021,1.81552485,1.21459334
-5.37568784,4.42836604,0.67624635,0.01346716,0.05713687,2.60050532,1.82900671,1.22305838
-5.36968484,4.46125786,0.67660297,0.01359546,0.05702238,2.62728533,1.84002772,1.22790782
-5.36368184,4.48639077,0.67728393,0.01370927,0.05680045,2.64776103,1.84875026,1.22913072
-5.35767884,4.50368740,0.67823100,0.01380859,0.05647337,2.66189956,1.85537254,1.22680427
-5.35167584,4.51321503,0.67937175,0.01389357,0.05604602,2.66979333,1.86011323,1.22108654
-5.34567284,4.51516364,0.68061936,0.01396446,0.05552557,2.67164525,1.86319598,1.21220663
-5.33966983,4.50982165,0.68187321,0.01402151,0.05492103,2.66775126,1.86483467,1.20045305
-5.33366683,4.49755064,0.68302029,0.01406495,0.05424289,2.65848115,1.86522001,1.18616062
-5.32766383,4.47876066,0.68393730,0.01409489,0.05350260,2.64425887,1.86450826,1.16969696
-5.32166083,4.45388769,0.68449361,0.01411132,0.05271217,2.62554339,1.86281247,1.15144888
-5.31565783,4.42337427,0.68455476,0.01411406,0.05188372,2.60281100,1.86019694,1.13180963
-5.30965483,4.38765446,0.68398654,0.01410276,0.05102914,2.57654005,1.85667485,1.11116728
-5.30365183,4.34714383,0.68265946,0.01407693,0.05015972,2.54719859,1.85220940,1.08989492
-5.29764882,4.30223468,0.68045345,0.01403592,0.04928594,2.51523556,1.84671837,1.06834285
-5.29164582,4.25329658,0.67726260,0.01397900,0.04841727,2.48107543,1.84008181,1.04683299
-5.28564282,4.20068182,0.67299990,0.01390545,0.04756208,2.44511646,1.83215250,1.02565560
-5.27963982,4.14473505,0.66760160,0.01381458,0.04672760,2.40773216,1.82276870,1.00506813
-5.27363682,4.08580627,0.66103126,0.01370584,0.04591995,2.36927542,1.81176854,0.98529600
-5.26763382,4.02426574,0.65328317,0.01357890,0.04514420,2.33008476,1.79900526,0.96653510
-5.26163082,3.96051975,0.64438514,0.01343377,0.04440455,2.29049178,1.78436251,0.94895540
-5.25562781,3.89502574,0.63440039,0.01327081,0.04370438,2.25082909,1.76776900,0.93270546
-5.24962481,3.82830544,0.62342862,0.01309087,0.04304650,2.21143772,1.74921156,0.91791719
-5.24362181,3.76095485,0.61160601,0.01289529,0.04243320,2.17267349,1.72874592,0.90471050
-5.23761881,3.69364999,0.59910422,0.01268592,0.04186647,2.13491134,1.70650466,0.89319747
-5.23161581,3.62714769,0.58612826,0.01246517,0.04134802,2.09854738,1.68270160,0.88348564
-5.22561281,3.56228080,0.57291323,0.01223596,0.04087939,2.06399817,1.65763254,0.87568014
-5.21960980,3.49994791,0.55972007,0.01200164,0.04046197,2.03169714,1.63167196,0.86988467
-5.21360680,3.44109758,0.54683017,0.01176598,0.04009696,2.00208825,1.60526584,0.86620100
-5.20760380,3.38670761,0.53453909,0.01153301,0.03978536,1.97561711,1.57892081,0.86472735
-5.20160080,3.33776042,0.52314943,0.01130693,0.03952783,1.95272014,1.55318998,0.86555553
-5.19559780,3.29521527,0.51296305,0.01109198,0.03932464,1.93381219,1.52865619,0.86876718
-5.18959480,3.25997900,0.50427284,0.01089228,0.03917551,1.91927357,1.50591332,0.87442943
-5.18359180,3.23287639,0.49735420,0.01071172,0.03907953,1.90943707,1.48554652,0.88259018
-5.17758879,3.21462189,0.49245664,0.01055379,0.03903506,1.90457591,1.46811237,0.89327348
-5.17158579,3.20579391,0.48979561,0.01042146,0.03903962,1.90489332,1.45411986,0.90647531
-5.16558279,3.20681327,0.48954498,0.01031708,0.03908992,1.91051433,1.44401305,0.92216006
-5.15957979,3.21792675,0.49183044,0.01024231,0.03918182,1.92148052,1.43815639,0.94025811
-5.15357679,3.23919671,0.49672411,0.01019802,0.03931044,1.93774792,1.43682316,0.96066458
-5.14757379,3.27049748,0.50424052,0.01018431,0.03947028,1.95918829,1.44018779,0.98323958
-5.14157079,3.31151859,0.51433442,0.01020047,0.03965535,1.98559387,1.44832221,1.00780994
-5.13556778,3.36177496,0.52690031,0.01024505,0.03985946,2.01668520,1.46119638,1.03417239
-5.12956478,3.42062346,0.54177403,0.01031592,0.04007645,2.05212185,1.47868286,1.06209811
-5.12356178,3.48728508,0.55873631,0.01041035,0.04030047,2.09151520,1.50056519,1.09133854
-5.11755878,3.56087170,0.57751823,0.01052513,0.04052626,2.13444275,1.52654924,1.12163197
-5.11155578,3.64041604,0.59780860,0.01065673,0.04074948,2.18046310,1.55627714,1.15271081
-5.10555278,3.72490340,0.61926279,0.01080138,0.04096690,2.22913065,1.58934271,1.18430896
-5.09954977,3.81330348,0.64151296,0.01095529,0.04117662,2.28000926,1.62530761,1.21616894
-5.09354677,3.90460078,0.66417915,0.01111472,0.04137825,2.33268401,1.66371718,1.24804851
-5.08754377,3.99782201,0.68688088,0.01127616,0.04157290,2.38677038,1.70411516,1.27972610
-5.08154077,4.09205926,0.70924880,0.01143644,0.04176319,2.44192031,1.74605645,1.31100504
-5.07553777,4.18648774,0.73093582,0.01159278,0.04195313,2.49782481,1.78911729,1.34171615
-5.06953477,4.28037751,0.75162737,0.01174289,0.04214790,2.55421310,1.83290241,1.37171863
-5.06353177,4.37309869,0.77105026,0.01188501,0.04235355,2.61084828,1.87704893,1.40089919
-5.05752876,4.46412026,0.78897977,0.01201789,0.04257662,2.66752007,1.92122701,1.42916955
-5.05152576,4.55300304,0.80524474,0.01214080,0.04282375,2.72403519,1.96513751,1.45646246
-5.04552276,4.63938739,0.81973026,0.01225347,0.04310118,2.78020613,2.00850718,1.48272668
-5.03951976,4.72297722,0.83237810,0.01235601,0.04341433,2.83583951,2.05108189,1.50792119
-5.03351676,4.80352136,0.84318473,0.01244883,0.04376730,2.89072475,2.09261889,1.53200932
-5.02751376,4.88079429,0.85219703,0.01253257,0.04416252,2.94462442,2.13287882,1.55495307
-5.02151076,4.95457756,0.85950617,0.01260797,0.04460038,2.99726712,2.17161846,1.57670844
-5.01550775,5.02464384,0.86523965,0.01267578,0.04507901,3.04834381,2.20858499,1.59722196
-5.00950475,5.09074480,0.86955229,0.01273665,0.04559417,3.09750818,2.24351256,1.61642904
-5.00350175,5.15260420,0.87261631,0.01279109,0.04613921,3.14438161,2.27612168,1.63425432
-4.99749875,5.20991675,0.87461131,0.01283937,0.04670520,3.18856269,2.30612182,1.65061414
-4.99149575,5.26235345,0.87571445,0.01288150,0.04728122,3.22964106,2.33321723,1.66542119
-4.98549275,5.30957298,0.87609139,0.01291721,0.04785468,3.26721511,2.35711596,1.67859111
-4.97948974,5.35123877,0.87588850,0.01294594,0.04841180,3.30091254,2.37754153,1.69005064
-4.97348674,5.38704070,0.87522651,0.01296690,0.04893816,3.33041284,2.39424665,1.69974693
-4.96748374,5.41671997,0.87419614,0.01297909,0.04941930,3.35547008,2.40702825,1.70765728
-4.96148074,5.44009559,0.87285560,0.01298139,0.04984132,3.37593485,2.41574268,1.71379866
-4.95547774,5.45709038,0.87123016,0.01297262,0.05019151,3.39177370,2.42032019,1.71823629
-4.94947474,5.46775477,0.86931377,0.01295161,0.05045891,3.40308467,2.42077763,1.72109057
-4.94347174,5.47228634,0.86707237,0.01291734,0.05063480,3.41010775,2.41722829,1.72254160
-4.93746873,5.47104346,0.86444889,0.01286899,0.05071313,3.41322909,2.40988820,1.72283087
-4.93146573,5.46455156,0.86136931,0.01280601,0.05069078,3.41297839,2.39907809,1.72225963
-4.92546273,5.45350107,0.85774966,0.01272819,0.05056772,3.41001894,2.38522066,1.72118369
-4.91945973,5.43873639,0.85350333,0.01263573,0.05034706,3.40513048,2.36883302,1.72000475
-4.91345673,5.42123580,0.84854837,0.01252924,0.05003488,3.39918517,2.35051423,1.71915830
-4.90745373,5.40208289,0.84281423,0.01240974,0.04964003,3.39311757,2.33092859,1.71909858
-4.90145073,5.38243030,0.83624775,0.01227867,0.04917373,3.38788971,2.31078492,1.72028111
-4.89544772,5.36345726,0.82881789,0.01213783,0.04864914,3.38445278,2.29081305,1.72314357
-4.88944472,5.34632280,0.82051900,0.01198933,0.04808074,3.38370700,2.27173818,1.72808596
-4.88344172,5.33211666,0.81137255,0.01183552,0.04748382,3.38646165,2.25425438,1.73545087
-4.87743872,5.32181031,0.80142717,0.01167890,0.04687382,3.39339705,2.23899849,1.74550494
-4.87143572,5.31621050,0.79075707,0.01152201,0.04626573,3.40503040,2.22652542,1.75842249
-4.86543272,5.31591777,0.77945895,0.01136734,0.04567354,3.42168720,2.21728609,1.77427222
-4.85942971,5.32129218,0.76764769,0.01121725,0.04510971,3.44347984,2.21160910,1.79300776
-4.85342671,5.33242821,0.75545101,0.01107383,0.04458478,3.47029452,2.20968692,1.81446275
-4.84742371,5.34914060,0.74300351,0.01093887,0.04410705,3.50178758,2.21156738,1.83835089
-4.84142071,5.37096221,0.73044046,0.01081377,0.04368238,3.53739156,2.21715084,1.86427123
-4.83541771,5.39715453,0.71789169,0.01069948,0.04331413,3.57633118,2.22619343,1.89171864
-4.82941471,5.42673097,0.70547601,0.01059652,0.04300320,3.61764886,2.23831617,1.92009923
-4.82341171,5.45849231,0.69329639,0.01050493,0.04274820,3.66023901,2.25301981,1.94875038
-4.81740870,5.49107318,0.68143632,0.01042433,0.04254571,3.70288971,2.26970483,1.97696442
-4.81140570,5.52299775,0.66995737,0.01035396,0.04239068,3.74433038,2.28769577,2.00401537
-4.80540270,5.55274251,0.65889817,0.01029272,0.04227678,3.78328339,2.30626909,2.02918733
-4.79939970,5.57880338,0.64827486,0.01023929,0.04219692,3.81851754,2.32468323,2.05180377
-4.79339670,5.59976422,0.63808274,0.01019218,0.04214369,3.84890101,2.34220978,2.07125609
-4.78739370,5.61436359,0.62829924,0.01014990,0.04210983,3.87345168,2.35816439,2.08703045
-4.78139070,5.62155659,0.61888773,0.01011097,0.04208862,3.89138228,2.37193604,2.09873158
-4.77538769,5.62056893,0.60980203,0.01007408,0.04207428,3.90213852,2.38301351,2.10610245
-4.76938469,5.61094026,0.60099123,0.01003816,0.04206218,3.90542826,2.39100767,2.10903894
-4.76338169,5.59255470,0.59240453,0.01000242,0.04204908,3.90124022,2.39566880,2.10759861
-4.75737869,5.56565674,0.58399572,0.00996644,0.04203317,3.88985135,2.39689786,2.10200319
-4.75137569,5.53085142,0.57572705,0.00993016,0.04201404,3.87182218,2.39475139,2.09263445
-4.74537269,5.48908848,0.56757227,0.00989387,0.04199261,3.84798013,2.38943944,2.08002344
-4.73936968,5.44163084,0.55951850,0.00985824,0.04197088,3.81939138,2.38131682,2.06483351
-4.73336668,5.39000845,0.55156712,0.00982419,0.04195167,3.78732214,2.37086775,2.04783750
-4.72736368,5.33595944,0.54373329,0.00979290,0.04193836,3.75319100,2.35868452,2.02989007
-4.72136068,5.28136087,0.53604446,0.00976566,0.04193446,3.71851408,2.34544119,2.01189605
-4.71535768,5.22815217,0.52853782,0.00974380,0.04194338,3.68484524,2.33186316,1.99477625
-4.70935468,5.17825435,0.52125695,0.00972860,0.04196806,3.65371396,2.31869416,1.97943169
-4.70335168,5.13348875,0.51424786,0.00972118,0.04201072,3.62656321,2.30666197,1.96670816
-4.69734867,5.09549882,0.50755475,0.00972240,0.04207272,3.60469021,2.29644440,1.95736203
-4.69134567,5.06567840,0.50121582,0.00973279,0.04215439,3.58919245,2.28863717,1.95202917
-4.68534267,5.04510989,0.49525923,0.00975249,0.04225507,3.58092132,2.28372504,1.95119789
-4.67933967,5.03451500,0.48969979,0.00978122,0.04237315,3.58044544,2.28205763,1.95518737
-4.67333667,5.03422053,0.48453630,0.00981826,0.04250623,3.58802525,2.28383120,1.96413233
-4.66733367,5.04414069,0.47975001,0.00986248,0.04265143,3.60360014,2.28907705,1.97797466
-4.66133067,5.06377709,0.47530411,0.00991238,0.04280559,3.62678864,2.29765759,1.99646256
-4.65532766,5.09223633,0.47114449,0.00996614,0.04296571,3.65690192,2.30926996,2.01915719
-4.64932466,5.12826478,0.46720161,0.01002175,0.04312929,3.69297000,2.32345755,2.04544673
-4.64332166,5.17029899,0.46339354,0.01007709,0.04329469,3.73377971,2.33962881,2.07456727
-4.63731866,5.21652969,0.45962994,0.01013005,0.04346144,3.77792288,2.35708264,2.10562984
-4.63131566,5.26497664,0.45581678,0.01017869,0.04363057,3.82385275,2.37503946,2.13765249
-4.62531266,5.31357103,0.45186168,0.01022134,0.04380479,3.86994616,2.39267646,2.16959605
-4.61930965,5.36024194,0.44767932,0.01025672,0.04398853,3.91456908,2.40916560,2.20040233
-4.61330665,5.40300294,0.44319698,0.01028408,0.04418804,3.95614248,2.42371273,2.22903292
-4.60730365,5.44003521,0.43835956,0.01030322,0.04441116,3.99320599,2.43559594,2.25450729
-4.60130065,5.46976335,0.43313407,0.01031466,0.04466712,4.02447636,2.44420155,2.27593840
-4.59529765,5.49092077,0.42751312,0.01031958,0.04496618,4.04889859,2.44905607,2.29256443
-4.58929465,5.50260180,0.42151738,0.01031987,0.04531914,4.06568745,2.44985266,2.30377549
-4.58329165,5.50429833,0.41519667,0.01031810,0.04573684,4.07435769,2.44647095,2.30913404
-4.57728864,5.49591976,0.40862978,0.01031744,0.04622954,4.07474208,2.43898929,2.30838847
-4.57128564,5.47779542,0.40192278,0.01032161,0.04680632,4.06699643,2.42768899,2.30147936
-4.56528264,5.45065985,0.39520609,0.01033472,0.04747449,4.05159193,2.41305027,2.28853828
-4.55927964,5.41562191,0.38863018,0.01036117,0.04823898,4.02929525,2.39574033,2.26987951
-4.55327664,5.37411941,0.38236029,0.01040545,0.04910192,4.00113773,2.37659399,2.24598511
-4.54727364,5.32786171,0.37657028,0.01047198,0.05006223,3.96837524,2.35658794,2.21748441
-4.54127064,5.27876305,0.37143585,0.01056498,0.05111535,3.93244073,2.33680984,2.18512881
-4.53526763,5.22887001,0.36712755,0.01068821,0.05225318,3.89489182,2.31842356,2.14976326
-4.52926463,5.18028609,0.36380375,0.01084489,0.05346412,3.85735572,2.30263234,2.11229586
-4.52326163,5.13509718,0.36160396,0.01103746,0.05473328,3.82147408,2.29064133,2.07366682
-4.51725863,5.09530077,0.36064278,0.01126753,0.05604281,3.78884996,2.28362126,2.03481821
-4.51125563,5.06274186,0.36100475,0.01153574,0.05737244,3.76099899,2.28267466,1.99666578
-4.50525263,5.03905806,0.36274027,0.01184165,0.05870007,3.73930673,2.28880602,1.96007379
-4.49924962,5.02563553,0.36586284,0.01218378,0.06000242,3.72499331,2.30289691,1.92583390
-4.49324662,5.02357734,0.37034768,0.01255953,0.06125578,3.71908673,2.32568711,1.89464846
-4.48724362,5.03368454,0.37613183,0.01296526,0.06243676,3.72240501,2.35776195,1.86711884
-4.48124062,5.05645034,0.38311571,0.01339635,0.06352296,3.73554756,2.39954636,1.84373871
-4.47523762,5.09206656,0.39116606,0.01384730,0.06449364,3.75889540,2.45130533,1.82489213
-4.46923462,5.14044148,0.40012013,0.01431187,0.06533031,3.79261950,2.51315036,1.81085613
-4.46323162,5.20122746,0.40979103,0.01478323,0.06601717,3.83669627,2.58505128,1.80180724
-4.45722861,5.27385661,0.41997389,0.01525418,0.06654144,3.89092900,2.66685240,1.79783116
-4.45122561,5.35758215,0.43045273,0.01571733,0.06689362,3.95497371,2.75829184,1.79893476
-4.44522261,5.45152356,0.44100761,0.01616528,0.06706754,4.02836795,2.85902290,1.80505970
-4.43921961,5.55471282,0.45142195,0.01659090,0.06706038,4.11056089,2.96863602,1.81609648
-4.43321661,5.66613978,0.46148955,0.01698745,0.06687253,4.20094308,3.08668002,1.83189841
-4.42721361,5.78479438,0.47102122,0.01734885,0.06650742,4.29887452,3.21268143,1.85229438
-4.42121061,5.90970385,0.47985061,0.01766981,0.06597120,4.40370955,3.34616081,1.87710004
-4.41520760,6.03996338,0.48783913,0.01794594,0.06527252,4.51481759,3.48664497,1.90612657
-4.40920460,6.17475894,0.49487978,0.01817395,0.06442216,4.63159868,3.63367467,1.93918687
-4.40320160,6.31338139,0.50089965,0.01835164,0.06343269,4.75349339,3.78680712,1.97609882
-4.39719860,6.45523166,0.50586121,0.01847798,0.06231824,4.87998659,3.94561350,2.01668551
-4.39119560,6.59981688,0.50976215,0.01855313,0.06109410,5.01060541,4.10967135,2.06077273
-4.38519260,6.74673814,0.51263402,0.01857835,0.05977652,5.14491140,4.27855281,2.10818386
-4.37918959,6.89567066,0.51453960,0.01855598,0.05838245,5.28248789,4.45180903,2.15873259
-4.37318659,7.04633793,0.51556926,0.01848929,0.05692927,5.42292319,4.62895234,2.21221419
-4.36718359,7.19848120,0.51583636,0.01838238,0.05543460,5.56579097,4.80943691,2.26839579
-4.36118059,7.35182647,0.51547205,0.01824002,0.05391609,5.71062915,4.99263971,2.32700649
-4.35517759,7.50605084,0.51461963,0.01806747,0.05239119,5.85691865,5.17784286,2.38772804
-4.34917459,7.66075041,0.51342863,0.01787033,0.05087695,6.00406363,5.36421893,2.45018682
-4.34317159,7.81541166,0.51204905,0.01765431,0.04938981,6.15137442,5.55082037,2.51394770
-4.33716858,7.96938827,0.51062582,0.01742514,0.04794538,6.29805481,5.73657408,2.57851046
-4.33116558,8.12188482,0.50929374,0.01718833,0.04655817,6.44319434,5.92028210,2.64330914
-4.32516258,8.27194874,0.50817313,0.01694907,0.04524147,6.58576689,6.10062870,2.70771470
-4.31915958,8.41847123,0.50736623,0.01671212,0.04400706,6.72463578,6.27619421,2.77104102
-4.31315658,8.56019752,0.50695454,0.01648171,0.04286510,6.85856577,6.44547542,2.83255426
-4.30715358,8.69574648,0.50699711,0.01626144,0.04182400,6.98624175,6.60691194,2.89148540
