energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-5.71185593,1.17038420,0.00976434,0.05849339,0.01295104,0.00000000,0.01221288,0.67296123,0.25564367,0.15131829
-5.70585293,1.12678558,0.00902559,0.05813488,0.01223437,0.00000000,0.01167403,0.64714929,0.24426837,0.14775205
-5.69984992,1.09116097,0.00835890,0.05791500,0.01160103,0.00000000,0.01117841,0.62637853,0.23571703,0.14502903
-5.69384692,1.06354977,0.00776498,0.05784852,0.01105182,0.00000000,0.01073232,0.61065516,0.22988991,0.14315154
-5.68784392,1.04385994,0.00724372,0.05794495,0.01058654,0.00000000,0.01034093,0.59990520,0.22665389,0.14210590
-5.68184092,1.03186713,0.00679427,0.05820812,0.01020399,0.00000000,0.01000811,0.59397438,0.22584395,0.14186244
-5.67583792,1.02721620,0.00641499,0.05863605,0.00990197,0.00000000,0.00973633,0.59262933,0.22726500,0.14237588
-5.66983492,1.02942538,0.00610348,0.05922095,0.00967728,0.00000000,0.00952656,0.59556030,0.23069391,0.14358622
-5.66383192,1.03789353,0.00585657,0.05994959,0.00952574,0.00000000,0.00937822,0.60238557,0.23588216,0.14542005
-5.65782891,1.05191070,0.00567037,0.06080380,0.00944222,0.00000000,0.00928918,0.61265772,0.24255883,0.14779229
-5.65182591,1.07067202,0.00554031,0.06176128,0.00942072,0.00000000,0.00925579,0.62587190,0.25043436,0.15060840
-5.64582291,1.09329481,0.00546117,0.06279653,0.00945444,0.00000000,0.00927302,0.64147585,0.25920494,0.15376698
-5.63981991,1.11883866,0.00542720,0.06388197,0.00953592,0.00000000,0.00933454,0.65888188,0.26855750,0.15716263
-5.63381691,1.14632785,0.00543220,0.06498910,0.00965716,0.00000000,0.00943295,0.67748014,0.27817536,0.16068900
-5.62781391,1.17477552,0.00546962,0.06608969,0.00980980,0.00000000,0.00956002,0.69665316,0.28774437,0.16424193
-5.62181091,1.20320875,0.00553269,0.06715695,0.00998530,0.00000000,0.00970687,0.71579090,0.29695933,0.16772248
-5.61580790,1.23069355,0.00561458,0.06816658,0.01017511,0.00000000,0.00986437,0.73430600,0.30553061,0.17103974
-5.60980490,1.25635877,0.00570853,0.06909757,0.01037092,0.00000000,0.01002331,0.75164852,0.31319062,0.17411332
-5.60380190,1.27941798,0.00580798,0.06993294,0.01056480,0.00000000,0.01017480,0.76731955,0.31969999,0.17687538
-5.59779890,1.29918843,0.00590672,0.07066006,0.01074941,0.00000000,0.01031047,0.78088326,0.32485302,0.17927202
-5.59179590,1.31510616,0.00599905,0.07127082,0.01091816,0.00000000,0.01042280,0.79197678,0.32848249,0.18126415
-5.58579290,1.32673690,0.00607984,0.07176144,0.01106532,0.00000000,0.01050530,0.80031752,0.33046317,0.18282766
-5.57978989,1.33378206,0.00614466,0.07213213,0.01118615,0.00000000,0.01055274,0.80570771,0.33071435,0.18395291
-5.57378689,1.33608005,0.00618985,0.07238638,0.01127695,0.00000000,0.01056126,0.80803603,0.32920080,0.18464375
-5.56778389,1.33360260,0.00621254,0.07253023,0.01133508,0.00000000,0.01052850,0.80727620,0.32593252,0.18491588
-5.56178089,1.32644694,0.00621071,0.07257133,0.01135894,0.00000000,0.01045362,0.80348290,0.32096296,0.18479496
-5.55577789,1.31482392,0.00618313,0.07251797,0.01134797,0.00000000,0.01033727,0.79678521,0.31438604,0.18431439
-5.54977489,1.29904322,0.00612937,0.07237821,0.01130252,0.00000000,0.01018156,0.78737793,0.30633195,0.18351294
-5.54377189,1.27949626,0.00604972,0.07215897,0.01122378,0.00000000,0.00998993,0.77551139,0.29696197,0.18243251
-5.53776888,1.25663789,0.00594514,0.07186539,0.01111365,0.00000000,0.00976699,0.76148025,0.28646253,0.18111596
-5.53176588,1.23096774,0.00581714,0.07150032,0.01097463,0.00000000,0.00951835,0.74561177,0.27503881,0.17960523
-5.52576288,1.20301203,0.00566771,0.07106411,0.01080967,0.00000000,0.00925041,0.72825424,0.26290809,0.17793992
-5.51975988,1.17330677,0.00549921,0.07055451,0.01062204,0.00000000,0.00897015,0.70976594,0.25029309,0.17615611
-5.51375688,1.14238276,0.00531428,0.06996699,0.01041522,0.00000000,0.00868486,0.69050498,0.23741563,0.17428580
-5.50775388,1.11075293,0.00511577,0.06929517,0.01019282,0.00000000,0.00840197,0.67082049,0.22449076,0.17235665
-5.50175088,1.07890216,0.00490661,0.06853142,0.00995841,0.00000000,0.00812878,0.65104517,0.21172152,0.17039217
-5.49574787,1.04727970,0.00468979,0.06766770,0.00971554,0.00000000,0.00787228,0.63148940,0.19929455,0.16841211
-5.48974487,1.01629393,0.00446829,0.06669639,0.00946760,0.00000000,0.00763897,0.61243675,0.18737646,0.16643320
-5.48374187,0.98630934,0.00424504,0.06561116,0.00921783,0.00000000,0.00743468,0.59414098,0.17611120,0.16446985
-5.47773887,0.95764524,0.00402290,0.06440782,0.00896926,0.00000000,0.00726448,0.57682411,0.16561829,0.16253494
-5.47173587,0.93057577,0.00380467,0.06308503,0.00872472,0.00000000,0.00713249,0.56067554,0.15599189,0.16064049
-5.46573287,0.90533093,0.00359305,0.06164488,0.00848678,0.00000000,0.00704191,0.54585198,0.14730064,0.15879810
-5.45972986,0.88209810,0.00339067,0.06009326,0.00825780,0.00000000,0.00699487,0.53247782,0.13958829,0.15701930
-5.45372686,0.86102373,0.00320012,0.05844005,0.00803986,0.00000000,0.00699245,0.52064594,0.13287481,0.15531549
-5.44772386,0.84221516,0.00302394,0.05669901,0.00783481,0.00000000,0.00703472,0.51041879,0.12715806,0.15369775
-5.44172086,0.82574215,0.00286462,0.05488758,0.00764423,0.00000000,0.00712067,0.50182955,0.12241586,0.15217639
-5.43571786,0.81163836,0.00272465,0.05302634,0.00746944,0.00000000,0.00724838,0.49488349,0.11860839,0.15076031
-5.42971486,0.79990278,0.00260649,0.05113837,0.00731147,0.00000000,0.00741501,0.48955942,0.11568074,0.14945633
-5.42371186,0.79050111,0.00251258,0.04924854,0.00717111,0.00000000,0.00761693,0.48581139,0.11356570,0.14826849
-5.41770885,0.78336748,0.00244528,0.04738258,0.00704883,0.00000000,0.00784984,0.48357066,0.11218666,0.14719739
-5.41170585,0.77840658,0.00240692,0.04556624,0.00694486,0.00000000,0.00810892,0.48274794,0.11146048,0.14623973
-5.40570285,0.77549636,0.00239969,0.04382443,0.00685917,0.00000000,0.00838894,0.48323619,0.11130051,0.14538806
-5.39969985,0.77449155,0.00242566,0.04218037,0.00679147,0.00000000,0.00868444,0.48491376,0.11161945,0.14463082
-5.39369685,0.77522792,0.00248669,0.04065491,0.00674130,0.00000000,0.00898991,0.48764806,0.11233222,0.14395262
-5.38769385,0.77752743,0.00258439,0.03926591,0.00670800,0.00000000,0.00929993,0.49129965,0.11335879,0.14333488
-5.38169085,0.78120415,0.00272011,0.03802780,0.00669081,0.00000000,0.00960935,0.49572669,0.11462674,0.14275670
-5.37568784,0.78607069,0.00289485,0.03695132,0.00668890,0.00000000,0.00991344,0.50078969,0.11607375,0.14219599
-5.36968484,0.79194524,0.00310926,0.03604333,0.00670146,0.00000000,0.01020807,0.50635631,0.11764985,0.14163072
-5.36368184,0.79865862,0.00336359,0.03530692,0.00672772,0.00000000,0.01048976,0.51230621,0.11931934,0.14104035
-5.35767884,0.80606144,0.00365772,0.03474151,0.00676707,0.00000000,0.01075588,0.51853567,0.12106248,0.14040718
-5.35167584,0.81403084,0.00399114,0.03434321,0.00681910,0.00000000,0.01100468,0.52496188,0.12287672,0.13971771
-5.34567284,0.82247668,0.00436297,0.03410520,0.00688365,0.00000000,0.01123536,0.53152674,0.12477764,0.13896381
-5.33966983,0.83134693,0.00477206,0.03401829,0.00696089,0.00000000,0.01144812,0.53820001,0.12679929,0.13814379
-5.33366683,0.84063210,0.00521698,0.03407139,0.00705134,0.00000000,0.01164417,0.54498174,0.12899420,0.13726310
-5.32766383,0.85036837,0.00569615,0.03425224,0.00715590,0.00000000,0.01182570,0.55190391,0.13143273,0.13633485
-5.32166083,0.86063945,0.00620792,0.03454791,0.00727588,0.00000000,0.01199585,0.55903107,0.13420196,0.13537996
-5.31565783,0.87157691,0.00675064,0.03494551,0.00741300,0.00000000,0.01215864,0.56646010,0.13740397,0.13442705
-5.30965483,0.88335891,0.00732281,0.03543269,0.00756934,0.00000000,0.01231889,0.57431885,0.14115356,0.13351199
-5.30365183,0.89620718,0.00792308,0.03599817,0.00774731,0.00000000,0.01248211,0.58276372,0.14557533,0.13267715
-5.29764882,0.91038213,0.00855040,0.03663217,0.00794962,0.00000000,0.01265436,0.59197608,0.15080027,0.13197043
-5.29164582,0.92617612,0.00920405,0.03732671,0.00817912,0.00000000,0.01284212,0.60215753,0.15696170,0.13144389
-5.28564282,0.94390468,0.00988361,0.03807587,0.00843877,0.00000000,0.01305209,0.61352390,0.16419080,0.13115233
-5.27963982,0.96389579,0.01058901,0.03887575,0.00873147,0.00000000,0.01329104,0.62629807,0.17261156,0.13115155
-5.27363682,0.98647722,0.01132045,0.03972449,0.00905993,0.00000000,0.01356558,0.64070162,0.18233552,0.13149645
-5.26763382,1.01196219,0.01207829,0.04062199,0.00942650,0.00000000,0.01388192,0.65694541,0.19345619,0.13223906
-5.26163082,1.04063342,0.01286295,0.04156958,0.00983299,0.00000000,0.01424569,0.67521927,0.20604342,0.13342638
-5.25562781,1.07272624,0.01367472,0.04256948,0.01028054,0.00000000,0.01466167,0.69568107,0.22013791,0.13509829
-5.24962481,1.10841106,0.01451357,0.04362426,0.01076940,0.00000000,0.01513354,0.71844545,0.23574597,0.13728541
-5.24362181,1.14777599,0.01537894,0.04473611,0.01129877,0.00000000,0.01566364,0.74357277,0.25283500,0.14000705
-5.23761881,1.19081042,0.01626953,0.04590618,0.01186670,0.00000000,0.01625279,0.77105859,0.27132963,0.14326943
-5.23161581,1.23739038,0.01718308,0.04713380,0.01246994,0.00000000,0.01690003,0.80082442,0.29110902,0.14706401
-5.22561281,1.28726660,0.01811618,0.04841587,0.01310386,0.00000000,0.01760251,0.83271025,0.31200552,0.15136631
-5.21960980,1.34005636,0.01906411,0.04974622,0.01376246,0.00000000,0.01835534,0.86646944,0.33380482,0.15613511
-5.21360680,1.39523975,0.02002076,0.05111525,0.01443838,0.00000000,0.01915155,0.90176656,0.35624777,0.16131220
-5.20760380,1.45216128,0.02097857,0.05250959,0.01512294,0.00000000,0.01998211,0.93817861,0.37903412,0.16682274
-5.20160080,1.51003726,0.02192855,0.05391214,0.01580638,0.00000000,0.02083598,0.97519998,0.40182805,0.17257631
-5.19559780,1.56796933,0.02286042,0.05530222,0.01647797,0.00000000,0.02170029,1.01225134,0.42426551,0.17846859
-5.18959480,1.62496404,0.02376273,0.05665600,0.01712638,0.00000000,0.02256057,1.04869241,0.44596319,0.18438378
-5.18359180,1.67995824,0.02462319,0.05794726,0.01773990,0.00000000,0.02340109,1.08383847,0.46652896,0.19019769
-5.17758879,1.73184960,0.02542895,0.05914822,0.01830687,0.00000000,0.02420522,1.11698007,0.48557335,0.19578141
-5.17158579,1.77953126,0.02616699,0.06023073,0.01881608,0.00000000,0.02495587,1.14740547,0.50272173,0.20100540
-5.16558279,1.82192942,0.02682454,0.06116750,0.01925711,0.00000000,0.02563598,1.17442487,0.51762673,0.20574400
-5.15957979,1.85804230,0.02738956,0.06193346,0.01962080,0.00000000,0.02622904,1.19739550,0.52998035,0.20988011
-5.15357679,1.88697897,0.02785118,0.06250717,0.01989962,0.00000000,0.02671960,1.21574662,0.53952530,0.21330980
-5.14757379,1.90799622,0.02820014,0.06287215,0.02008801,0.00000000,0.02709376,1.22900323,0.54606511,0.21594674
-5.14157079,1.92053184,0.02842921,0.06301815,0.02018266,0.00000000,0.02733961,1.23680741,0.54947236,0.21772629
-5.13556778,1.92423276,0.02853355,0.06294220,0.02018279,0.00000000,0.02744771,1.23893638,0.54969500,0.21860888
-5.12956478,1.91897660,0.02851096,0.06264949,0.02009024,0.00000000,0.02741131,1.23531632,0.54676005,0.21858270
-5.12356178,1.90488561,0.02836213,0.06215387,0.01990957,0.00000000,0.02722669,1.22603120,0.54077484,0.21766550
-5.11755878,1.88233209,0.02809068,0.06147811,0.01964798,0.00000000,0.02689324,1.21132623,0.53192544,0.21590525
-5.11155578,1.85193499,0.02770320,0.06065380,0.01931523,0.00000000,0.02641349,1.19160558,0.52047257,0.21337989
-5.10555278,1.81454756,0.02720910,0.05972082,0.01892338,0.00000000,0.02579309,1.16742431,0.50674490,0.21019580
-5.09954977,1.77123642,0.02662039,0.05872657,0.01848650,0.00000000,0.02504058,1.13947490,0.49113016,0.20648534
-5.09354677,1.72325268,0.02595137,0.05772476,0.01802025,0.00000000,0.02416712,1.10856858,0.47406431,0.20240322
-5.08754377,1.67199627,0.02521820,0.05677396,0.01754145,0.00000000,0.02318617,1.07561225,0.45601922,0.19812204
-5.08154077,1.61897451,0.02443842,0.05593590,0.01706756,0.00000000,0.02211306,1.04158185,0.43748931,0.19382707
-5.07553777,1.56575663,0.02363039,0.05527352,0.01661616,0.00000000,0.02096450,1.00749298,0.41897759,0.18971035
-5.06953477,1.51392571,0.02281274,0.05484891,0.01620437,0.00000000,0.01975812,0.97436991,0.40098158,0.18596446
-5.06353177,1.46502974,0.02200370,0.05472123,0.01584832,0.00000000,0.01851194,0.94321398,0.38397956,0.18277606
-5.05752876,1.42053352,0.02122058,0.05494451,0.01556260,0.00000000,0.01724390,0.91497259,0.36841768,0.18031948
-5.05152576,1.38177300,0.02047916,0.05556566,0.01535980,0.00000000,0.01597140,0.89050964,0.35469804,0.17875053
-5.04552276,1.34991361,0.01979322,0.05662253,0.01525006,0.00000000,0.01471087,0.87057862,0.34316837,0.17820086
-5.03951976,1.32591393,0.01917406,0.05814220,0.01524068,0.00000000,0.01347745,0.85579905,0.33411337,0.17877293
-5.03351676,1.31049589,0.01863016,0.06013961,0.01533591,0.00000000,0.01228466,0.84663715,0.32774788,0.18053586
-5.02751376,1.30412256,0.01816696,0.06261638,0.01553670,0.00000000,0.01114421,0.84339136,0.32421228,0.18352235
-5.02151076,1.30698409,0.01778670,0.06556021,0.01584070,0.00000000,0.01006587,0.84618319,0.32356984,0.18772677
-5.01550775,1.31899252,0.01748843,0.06894450,0.01624223,0.00000000,0.00905737,0.85495367,0.32580639,0.19310444
-5.00950475,1.33978546,0.01726811,0.07272855,0.01673245,0.00000000,0.00812443,0.86946573,0.33083212,0.19957231
-5.00350175,1.36873877,0.01711882,0.07685815,0.01729965,0.00000000,0.00727081,0.88931229,0.33848542,0.20701096
-4.99749875,1.40498780,0.01703113,0.08126668,0.01792954,0.00000000,0.00649845,0.91392999,0.34853889,0.21526787
-4.99149575,1.44745662,0.01699347,0.08587659,0.01860580,0.00000000,0.00580761,0.94261819,0.36070710,0.22416196
-4.98549275,1.49489445,0.01699272,0.09060132,0.01931051,0.00000000,0.00519707,0.97456262,0.37465612,0.23348920
-4.97948974,1.54591806,0.01701467,0.09534759,0.02002485,0.00000000,0.00466439,1.00886308,0.39001450,0.24302914
-4.97348674,1.59905889,0.01704470,0.10001793,0.02072966,0.00000000,0.00420609,1.04456423,0.40638548,0.25255217
-4.96748374,1.65281335,0.01706834,0.10451351,0.02140614,0.00000000,0.00381793,1.08068849,0.42336009,0.26182723
-4.96148074,1.70569459,0.01707187,0.10873697,0.02203652,0.00000000,0.00349509,1.11627010,0.44053073,0.27062972
-4.95547774,1.75628400,0.01704287,0.11259541,0.02260466,0.00000000,0.00323244,1.15038889,0.45750497,0.27874928
-4.94947474,1.80328061,0.01697071,0.11600318,0.02309666,0.00000000,0.00302473,1.18220286,0.47391902,0.28599720
-4.94347174,1.84554658,0.01684696,0.11888454,0.02350132,0.00000000,0.00286671,1.21097823,0.48945050,0.29221310
-4.93746873,1.88214724,0.01666572,0.12117609,0.02381058,0.00000000,0.00275334,1.23611579,0.50383001,0.29727075
-4.93146573,1.91238390,0.01642377,0.12282869,0.02401981,0.00000000,0.00267988,1.25717271,0.51685114,0.30108254
-4.92546273,1.93581845,0.01612075,0.12380908,0.02412794,0.00000000,0.00264194,1.27387876,0.52837846,0.30360278
-4.91945973,1.95228861,0.01575908,0.12410085,0.02413754,0.00000000,0.00263561,1.28614647,0.53835310,0.30482931
-4.91345673,1.96191321,0.01534387,0.12370501,0.02405470,0.00000000,0.00265740,1.29407455,0.54679579,0.30480366
-4.90745373,1.96508733,0.01488269,0.12263984,0.02388880,0.00000000,0.00270429,1.29794463,0.55380695,0.30360959
-4.90145073,1.96246738,0.01438526,0.12094031,0.02365216,0.00000000,0.00277370,1.29821123,0.55956388,0.30137011
-4.89544772,1.95494664,0.01386308,0.11865687,0.02335957,0.00000000,0.00286344,1.29548541,0.56431503,0.29824312
-4.88944472,1.94362237,0.01332899,0.11585381,0.02302780,0.00000000,0.00297163,1.29051264,0.56837139,0.29441583
-4.88344172,1.92975542,0.01279673,0.11260721,0.02267493,0.00000000,0.00309665,1.28414573,0.57209542,0.29009823
-4.87743872,1.91472424,0.01228045,0.10900251,0.02231977,0.00000000,0.00323706,1.27731391,0.57588761,0.28551585
-4.87143572,1.89997484,0.01179426,0.10513188,0.02198114,0.00000000,0.00339149,1.27098913,0.58017142,0.28090206
-4.86543272,1.88696866,0.01135175,0.10109148,0.02167729,0.00000000,0.00355861,1.26615104,0.58537694,0.27649035
-4.85942971,1.87713038,0.01096566,0.09697861,0.02142523,0.00000000,0.00373700,1.26375179,0.59192398,0.27250671
-4.85342671,1.87179765,0.01064748,0.09288901,0.02124025,0.00000000,0.00392512,1.26468212,0.60020519,0.26916255
-4.84742371,1.87217450,0.01040718,0.08891426,0.02113538,0.00000000,0.00412128,1.26974007,0.61056994,0.26664834
-4.84142071,1.87929027,0.01025299,0.08513941,0.02112107,0.00000000,0.00432356,1.27960319,0.62330964,0.26512817
-4.83541771,1.89396549,0.01019126,0.08164103,0.02120487,0.00000000,0.00452982,1.29480567,0.63864503,0.26473546
-4.82941471,1.91678586,0.01022637,0.07848546,0.02139132,0.00000000,0.00473773,1.31572081,0.65671610,0.26556995
-4.82341171,1.94808512,0.01036075,0.07572760,0.02168185,0.00000000,0.00494473,1.34254969,0.67757508,0.26769590
-4.81740870,1.98793747,0.01059490,0.07341004,0.02207487,0.00000000,0.00514816,1.37531625,0.70118277,0.27114171
-4.81140570,2.03615947,0.01092752,0.07156261,0.02256591,0.00000000,0.00534523,1.41386889,0.72740847,0.27590075
-4.80540270,2.09232115,0.01135562,0.07020239,0.02314788,0.00000000,0.00553315,1.45788836,0.75603364,0.28193343
-4.79939970,2.15576581,0.01187474,0.06933404,0.02381142,0.00000000,0.00570919,1.50690163,0.78675895,0.28917021
-4.79339670,2.22563742,0.01247912,0.06895051,0.02454524,0.00000000,0.00587077,1.56030092,0.81921463,0.29751562
-4.78739370,2.30091436,0.01316194,0.06903401,0.02533663,0.00000000,0.00601556,1.61736712,0.85297371,0.30685282
-4.78139070,2.38044803,0.01391549,0.06955719,0.02617186,0.00000000,0.00614155,1.67729650,0.88756732,0.31704867
-4.77538769,2.46300456,0.01473137,0.07048458,0.02703665,0.00000000,0.00624714,1.73922957,0.92250174,0.32795896
-4.76938469,2.54730794,0.01560069,0.07177405,0.02791669,0.00000000,0.00633120,1.80228082,0.95727611,0.33943366
-4.76338169,2.63208267,0.01651422,0.07337833,0.02879800,0.00000000,0.00639313,1.86556810,0.99140013,0.35132188
-4.75737869,2.71609407,0.01746245,0.07524658,0.02966733,0.00000000,0.00643294,1.92824038,1.02441097,0.36347637
-4.75137569,2.79818491,0.01843575,0.07732584,0.03051252,0.00000000,0.00645120,1.98950276,1.05588840,0.37575741
-4.74537269,2.87730658,0.01942439,0.07956240,0.03132273,0.00000000,0.00644911,2.04863773,1.08546773,0.38803589
-4.73936968,2.95254393,0.02041857,0.08190305,0.03208862,0.00000000,0.00642845,2.10502187,1.11284968,0.40019558
-4.73336668,3.02313283,0.02140843,0.08429613,0.03280250,0.00000000,0.00639155,2.15813745,1.13780695,0.41213436
-4.72736368,3.08846996,0.02238405,0.08669244,0.03345831,0.00000000,0.00634128,2.20757854,1.16018709,0.42376465
-4.72136068,3.14811499,0.02333543,0.08904597,0.03405162,0.00000000,0.00628094,2.25305172,1.17991169,0.43501288
-4.71535768,3.20178511,0.02425250,0.09131439,0.03457952,0.00000000,0.00621423,2.29437146,1.19697197,0.44581816
-4.70935468,3.24934293,0.02512509,0.09345948,0.03504045,0.00000000,0.00614514,2.33145083,1.21142118,0.45613036
-4.70335168,3.29077857,0.02594299,0.09544729,0.03543398,0.00000000,0.00607788,2.36428809,1.22336414,0.46590764
-4.69734867,3.32618721,0.02669603,0.09724831,0.03576059,0.00000000,0.00601676,2.39295029,1.23294479,0.47511367
-4.69134567,3.35574364,0.02737412,0.09883738,0.03602141,0.00000000,0.00596614,2.41755468,1.24033226,0.48371482
-4.68534267,3.37967525,0.02796743,0.10019368,0.03621798,0.00000000,0.00593031,2.43824932,1.24570652,0.49167738
-4.67933967,3.39823505,0.02846654,0.10130054,0.03635196,0.00000000,0.00591338,2.45519377,1.24924424,0.49896514
-4.67333667,3.41167633,0.02886261,0.10214529,0.03642497,0.00000000,0.00591922,2.46854117,1.25110577,0.50553743
-4.66733367,3.42023009,0.02914767,0.10271907,0.03643833,0.00000000,0.00595136,2.47842247,1.25142393,0.51134774
-4.66133067,3.42408649,0.02931481,0.10301664,0.03639300,0.00000000,0.00601290,2.48493381,1.25029519,0.51634308
-4.65532766,3.42338114,0.02935843,0.10303617,0.03628943,0.00000000,0.00610643,2.48812751,1.24777377,0.52046416
-4.64932466,3.41818669,0.02927450,0.10277905,0.03612757,0.00000000,0.00623395,2.48800713,1.24386883,0.52364621
-4.64332166,3.40850997,0.02906074,0.10224971,0.03590684,0.00000000,0.00639680,2.48452668,1.23854490,0.52582069
