energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.52576288,6.37659548,0.00271461,1.42382171,1.18499766,0.75057301,0.07042958,2.47729828,2.55904325,0.79461178
-5.51975988,6.38090329,0.00276407,1.42732705,1.18343578,0.75617020,0.07163197,2.47760990,2.57008653,0.79820076
-5.51375688,6.38049032,0.00282273,1.42948645,1.17966984,0.76192382,0.07307435,2.47589722,2.57847716,0.80113557
-5.50775388,6.37700036,0.00289166,1.43078313,1.17391830,0.76794743,0.07478064,2.47264024,2.58481816,0.80370660
-5.50175088,6.37210055,0.00297176,1.43171695,1.16642485,0.77434214,0.07677152,2.46832355,2.58974319,0.80621419
-5.49574787,6.36740858,0.00306374,1.43278229,1.15744928,0.78119025,0.07906330,2.46341567,2.59388469,0.80895577
-5.48974487,6.36442343,0.00316806,1.43444657,1.14725844,0.78854953,0.08166687,2.45834991,2.59784289,0.81221321
-5.48374187,6.36446318,0.00328489,1.43713041,1.13611799,0.79644838,0.08458674,2.45350758,2.60215756,0.81624111
-5.47773887,6.36861301,0.00341408,1.44119070,1.12428504,0.80488227,0.08782027,2.44920440,2.60728411,0.82125650
-5.47173587,6.37768586,0.00355518,1.44690729,1.11200223,0.81381168,0.09135712,2.44568075,2.61357559,0.82743062
-5.46573287,6.39219784,0.00370737,1.45447422,1.09949317,0.82316169,0.09517892,2.44309596,2.62127165,0.83488317
-5.45972986,6.41235939,0.00386951,1.46399591,1.08695951,0.83282332,0.09925920,2.44152708,2.63049525,0.84367933
-5.45372686,6.43808250,0.00404014,1.47548856,1.07457955,0.84265664,0.10356360,2.44097162,2.64125746,0.85382985
-5.44772386,6.46900348,0.00421753,1.48888683,1.06250813,0.85249551,0.10805039,2.44135424,2.65347009,0.86529415
-5.44172086,6.50451962,0.00439967,1.50405530,1.05087776,0.86215381,0.11267119,2.44253656,2.66696558,0.87798625
-5.43571786,6.54383774,0.00458438,1.52080431,1.03980051,0.87143279,0.11737199,2.44432953,2.68152288,0.89178341
-5.42971486,6.58603154,0.00476933,1.53890907,1.02937047,0.88012933,0.12209437,2.44650729,2.69689797,0.90653680
-5.42371186,6.63010457,0.00495213,1.55813111,1.01966635,0.88804452,0.12677681,2.44882186,2.71285699,0.92208376
-5.41770885,6.67505499,0.00513037,1.57824077,1.01075389,0.89499234,0.13135626,2.45101756,2.72921003,0.93826086
-5.41170585,6.71993870,0.00530171,1.59903935,1.00268779,0.90080783,0.13576963,2.45284431,2.74584335,0.95491708
-5.40570285,6.76392692,0.00546395,1.62037958,0.99551307,0.90535443,0.13995537,2.45406934,2.76274783,0.97192614
-5.39969985,6.80635542,0.00561505,1.64218309,0.98926550,0.90853016,0.14385497,2.45448648,2.78004180,0.98919744
-5.39369685,6.84676238,0.00575322,1.66445364,0.98397127,0.91027225,0.14741434,2.45392292,2.79798629,1.00668463
-5.38769385,6.88491317,0.00587697,1.68728528,0.97964592,0.91056011,0.15058511,2.45224314,2.81699154,1.02439142
-5.38169085,6.92081066,0.00598507,1.71086456,0.97629261,0.90941648,0.15332566,2.44935031,2.83761377,1.04237391
-5.37568784,6.95469082,0.00607666,1.73546643,0.97390006,0.90690677,0.15560202,2.44518526,2.86054185,1.06073944
-5.36968484,6.98700408,0.00615119,1.76144389,0.97244041,0.90313664,0.15738846,2.43972354,2.88657405,1.07964157
-5.36368184,7.01838367,0.00620842,1.78921152,0.97186733,0.89824813,0.15866795,2.43297113,2.91658572,1.09927153
-5.35767884,7.04960301,0.00624845,1.81922361,0.97211468,0.89241438,0.15943228,2.42495944,2.95148905,1.11984631
-5.35167584,7.08152464,0.00627164,1.85194800,0.97309603,0.88583342,0.15968204,2.41574010,2.99218680,1.14159409
-5.34567284,7.11504377,0.00627860,1.88783658,0.97470528,0.87872131,0.15942632,2.40538024,3.03952211,1.16473754
-5.33966983,7.15102958,0.00627017,1.92729430,0.97681844,0.87130495,0.15868232,2.39395864,3.09422688,1.18947605
-5.33366683,7.19026764,0.00624736,1.97064802,0.97929677,0.86381496,0.15747473,2.38156313,3.15687138,1.21596770
-5.32766383,7.23340651,0.00621134,2.01811709,0.98199109,0.85647887,0.15583499,2.36828932,3.22781774,1.24431208
-5.32166083,7.28091148,0.00616337,2.06978727,0.98474711,0.84951493,0.15380052,2.35424077,3.30717981,1.27453497
-5.31565783,7.33302785,0.00610481,2.12558949,0.98741162,0.84312674,0.15141380,2.33953036,3.39479190,1.30657583
-5.30965483,7.38975562,0.00603706,2.18528488,0.98983912,0.83749884,0.14872143,2.32428259,3.49018813,1.34027893
-5.30365183,7.45083675,0.00596156,2.24845711,0.99189845,0.83279330,0.14577319,2.30863633,3.59259403,1.37538882
-5.29764882,7.51575572,0.00587977,2.31451271,0.99347911,0.82914735,0.14262106,2.29274763,3.70093115,1.41155058
-5.29164582,7.58375305,0.00579316,2.38268973,0.99449683,0.82667209,0.13931827,2.27679209,3.81383511,1.44831512
-5.28564282,7.65385117,0.00570319,2.45207467,0.99489790,0.82545200,0.13591839,2.26096614,3.92968654,1.48514939
-5.27963982,7.72489100,0.00561132,2.52162699,0.99466209,0.82554541,0.13247442,2.24548713,4.04665405,1.52145129
-5.27363682,7.79557755,0.00551899,2.59021045,0.99380388,0.82698552,0.12903800,2.23059170,4.16274744,1.55656862
-5.26763382,7.86453211,0.00542765,2.65662982,0.99237186,0.82978207,0.12565855,2.21653240,4.27587911,1.58982135
-5.26163082,7.93034839,0.00533872,2.71967143,0.99044632,0.83392335,0.12238264,2.20357256,4.38393102,1.62052611
-5.25562781,7.99164996,0.00525359,2.77814561,0.98813517,0.83937854,0.11925331,2.19197952,4.48482436,1.64802182
-5.24962481,8.04714626,0.00517363,2.83092931,0.98556840,0.84610026,0.11630956,2.18201668,4.57658895,1.67169530
-5.24362181,8.09568456,0.00510020,2.87700666,0.98289135,0.85402710,0.11358586,2.17393459,4.65742927,1.69100546
-5.23761881,8.13629566,0.00503457,2.91550575,0.98025732,0.86308637,0.11111183,2.16796180,4.72578438,1.70550506
-5.23161581,8.16823131,0.00497800,2.94573003,0.97781977,0.87319663,0.10891196,2.16429590,4.78037923,1.71485898
-5.22561281,8.19099190,0.00493164,2.96718272,0.97572479,0.88427032,0.10700554,2.16309534,4.82026525,1.71885798
-5.21960980,8.20434361,0.00489659,2.97958347,0.97410402,0.89621618,0.10540657,2.16447269,4.84484872,1.71742754
-5.21360680,8.20832444,0.00487383,2.98287644,0.97306865,0.90894158,0.10412387,2.16848951,4.85390602,1.71063121
-5.20760380,8.20323943,0.00486425,2.97722980,0.97270472,0.92235468,0.10316127,2.17515352,4.84758559,1.69866852
-5.20160080,8.18964565,0.00486859,2.96302675,0.97306995,0.93636637,0.10251788,2.18441788,4.82639681,1.68186761
-5.19559780,8.16832818,0.00488748,2.94084897,0.97419226,0.95089196,0.10218843,2.19618306,4.79118703,1.66067297
-5.18959480,8.14026851,0.00492137,2.91145325,0.97607017,0.96585259,0.10216367,2.21030076,4.74310807,1.63562913
-5.18359180,8.10660720,0.00497059,2.87574292,0.97867468,0.98117619,0.10243082,2.22658004,4.68357419,1.60736105
-5.17758879,8.06860284,0.00503525,2.83473542,0.98195287,0.99679815,0.10297401,2.24479506,4.61421376,1.57655229
-5.17158579,8.02758922,0.00511533,2.78952773,0.98583269,1.01266150,0.10377474,2.26469411,4.53681694,1.54392206
-5.16558279,7.98493274,0.00521060,2.74126133,0.99022872,1.02871660,0.10481229,2.28600934,4.45328178,1.51020220
-5.15957979,7.94199197,0.00532064,2.69108823,0.99504859,1.04492046,0.10606411,2.30846681,4.36556106,1.47611512
-5.15357679,7.90008080,0.00544485,2.64013941,1.00019957,1.06123557,0.10750613,2.33179611,4.27561179,1.44235370
-5.14757379,7.86043655,0.00558241,2.58949700,1.00559504,1.07762844,0.10911306,2.35573935,4.18534908,1.40956374
-5.14157079,7.82419387,0.00573232,2.54017085,1.01116034,1.09406786,0.11085856,2.38005884,4.09660588,1.37832969
-5.13556778,7.79236495,0.00589338,2.49308023,1.01683775,1.11052303,0.11271542,2.40454331,4.01109911,1.34916395
-5.12956478,7.76582616,0.00606419,2.44904072,1.02259028,1.12696175,0.11465567,2.42901234,3.93040305,1.32249982
-5.12356178,7.74531076,0.00624317,2.40875631,1.02840394,1.14334877,0.11665067,2.45331888,3.85592955,1.29868804
-5.11755878,7.73140725,0.00642857,2.37281627,1.03428848,1.15964449,0.11867118,2.47734988,3.78891511,1.27799666
-5.11155578,7.72456227,0.00661846,2.34169616,1.04027636,1.17580412,0.12068746,2.50102498,3.73041383,1.26061386
-5.10555278,7.72508709,0.00681081,2.31576231,1.04642019,1.19177757,0.12266943,2.52429355,3.68129560,1.24665296
-5.09954977,7.73316654,0.00700345,2.29527863,1.05278837,1.20750995,0.12458682,2.54713012,3.64224819,1.23615929
-5.09354677,7.74886900,0.00719414,2.28041510,1.05945953,1.22294282,0.12640946,2.56952870,3.61378242,1.22911792
-5.08754377,7.77215647,0.00738058,2.27125678,1.06651570,1.23801625,0.12810757,2.59149604,3.59623916,1.22546195
-5.08154077,7.80289352,0.00756048,2.26781270,1.07403473,1.25267144,0.12965222,2.61304436,3.58979712,1.22508046
-5.07553777,7.84085446,0.00773156,2.27002378,1.08208221,1.26685391,0.13101573,2.63418382,3.59448083,1.22782588
-5.06953477,7.88572795,0.00789161,2.27776942,1.09070343,1.28051694,0.13217225,2.65491498,3.61016800,1.23352026
-5.06353177,7.93711903,0.00803856,2.29087233,1.09991576,1.29362507,0.13309827,2.67522180,3.63659600,1.24196021
-5.05752876,7.99454841,0.00817047,2.30910154,1.10970180,1.30615743,0.13377318,2.69506520,3.67336725,1.25292055
-5.05152576,8.05744948,0.00828559,2.33217381,1.12000390,1.31811053,0.13417982,2.71437769,3.71995378,1.26615649
-5.04552276,8.12516364,0.00838242,2.35975350,1.13072024,1.32950021,0.13430490,2.73305921,3.77570116,1.28140479
-5.03951976,8.19693491,0.00845969,2.39145160,1.14170291,1.34036264,0.13413942,2.75097434,3.83983237,1.29838394
-5.03351676,8.27190489,0.00851641,2.42682436,1.15275804,1.35075400,0.13367895,2.76795126,3.91145230,1.31679389
-5.02751376,8.34910922,0.00855189,2.46537224,1.16364828,1.36074886,0.13292377,2.78378226,3.98955353,1.33631568
-5.02151076,8.42747689,0.00856573,2.50653978,1.17409754,1.37043712,0.13187888,2.79822619,4.07302415,1.35661135
-5.01550775,8.50583350,0.00855781,2.54971715,1.18379785,1.37991966,0.13055394,2.81101270,4.16065837,1.37732474
-5.00950475,8.58290955,0.00852832,2.59424379,1.19241828,1.38930277,0.12896301,2.82184825,4.25117027,1.39808319
-5.00350175,8.65735460,0.00847768,2.63941475,1.19961541,1.39869172,0.12712424,2.83042386,4.34321139,1.41850077
-4.99749875,8.72775766,0.00840658,2.68448987,1.20504510,1.40818378,0.12505948,2.83642433,4.43539198,1.43818296
-4.99149575,8.79267408,0.00831591,2.72870589,1.20837498,1.41786104,0.12279379,2.83953878,4.52630613,1.45673294
-4.98549275,8.85065858,0.00820671,2.77129148,1.20929723,1.42778363,0.12035502,2.83947223,4.61456021,1.47375939
-4.97948974,8.90030359,0.00808021,2.81148467,1.20754098,1.43798369,0.11777330,2.83595770,4.69880409,1.48888551
-4.97348674,8.94028194,0.00793771,2.84855228,1.20288388,1.44846061,0.11508064,2.82876858,4.77776421,1.50175904
-4.96748374,8.96939213,0.00778058,2.88181052,1.19516231,1.45917791,0.11231058,2.81773078,4.85027735,1.51206278
-4.96148074,8.98660452,0.00761024,2.91064600,1.18427969,1.47006211,0.10949783,2.80273408,4.91532385,1.51952517
-4.95547774,8.99110616,0.00742812,2.93453602,1.17021264,1.48100377,0.10667806,2.78374225,4.97205877,1.52393025
-4.94947474,8.98234210,0.00723562,2.95306731,1.15301460,1.49186083,0.10388773,2.76080146,5.01983962,1.52512661
-4.94347174,8.96005101,0.00703412,2.96595209,1.13281677,1.50246410,0.10116394,2.73404655,5.05824903,1.52303470
-4.93746873,8.92429289,0.00682496,2.97304053,1.10982634,1.51262487,0.09854435,2.70370474,5.08711135,1.51765206
-4.93146573,8.87546708,0.00660941,2.97432891,1.08432214,1.52214406,0.09606705,2.67009649,5.10650176,1.50905603
-4.92546273,8.81431908,0.00638871,2.96996280,1.05664768,1.53082273,0.09377044,2.63363332,5.11674730,1.49740382
-4.91945973,8.74193524,0.00616405,2.96023481,1.02720216,1.53847317,0.09169306,2.59481258,5.11841920,1.48292959
-4.91345673,8.65972479,0.00593658,2.94557700,0.99642960,1.54493015,0.08987330,2.55420913,5.11231652,1.46593883
-4.90745373,8.56938942,0.00570742,2.92654782,0.96480671,1.55006153,0.08834904,2.51246414,5.09944139,1.44679986
-4.90145073,8.47288131,0.00547769,2.90381422,0.93282980,1.55377782,0.08715715,2.47027140,5.08096657,1.42593315
-4.89544772,8.37235071,0.00524848,2.87812944,0.90100143,1.55603997,0.08633291,2.42836148,5.05819652,1.40379842
-4.88944472,8.27008519,0.00502090,2.85030752,0.86981722,1.55686501,0.08590930,2.38748431,5.03252338,1.38088048
-4.88344172,8.16844280,0.00479608,2.82119536,0.83975324,1.55632924,0.08591618,2.34839077,5.00537956,1.35767406
-4.87743872,8.06978167,0.00457513,2.79164374,0.81125454,1.55456870,0.08637941,2.31181392,4.97818897,1.33466838
-4.87143572,7.97638890,0.00435919,2.76247830,0.78472495,1.55177685,0.08731998,2.27845052,4.95231862,1.31233215
-4.86543272,7.89041150,0.00414941,2.73447189,0.76051870,1.54819971,0.08875306,2.24894344,4.92903269,1.29109939
-4.85942971,7.81379196,0.00394692,2.70831911,0.73893374,1.54412856,0.09068711,2.22386560,4.90945080,1.27135679
-4.85342671,7.74821088,0.00375283,2.68461432,0.72020703,1.53989061,0.09312317,2.20370578,4.89451183,1.25343295
-4.84742371,7.69503846,0.00356821,2.66383361,0.70451173,1.53583814,0.09605414,2.18885682,4.88494483,1.23758977
-4.84142071,7.65529651,0.00339409,2.64632147,0.69195616,1.53233660,0.09946425,2.17960644,4.88124750,1.22401639
-4.83541771,7.62963182,0.00323138,2.63228238,0.68258440,1.52975226,0.10332884,2.17613076,4.88367294,1.21282553
-4.82941471,7.61830124,0.00308091,2.62177733,0.67637834,1.52843992,0.10761414,2.17849064,4.89222460,1.20405241
-4.82341171,7.62116848,0.00294340,2.61472525,0.67326092,1.52873132,0.11227747,2.18663074,4.90665911,1.19765595
-4.81740870,7.63771196,0.00281941,2.61090878,0.67310019,1.53092455,0.11726757,2.20038117,4.92649643,1.19352221
-4.81140570,7.66704277,0.00270935,2.60998405,0.67571423,1.53527502,0.12252516,2.21946143,4.95103633,1.19146963
-4.80540270,7.70793156,0.00261346,2.61149368,0.68087632,1.54198815,0.12798375,2.24348648,4.97938024,1.19125585
-4.79939970,7.75884293,0.00253183,2.61488240,0.68832057,1.55121398,0.13357065,2.27197469,5.01045731,1.19258573
-4.79339670,7.81797581,0.00246434,2.61951455,0.69774753,1.56304391,0.13920812,2.30435726,5.04305367,1.19512024
-4.78739370,7.88330853,0.00241074,2.62469283,0.70882994,1.57750930,0.14481469,2.33998907,5.07584370,1.19848601
-4.78139070,7.95264715,0.00237057,2.62967762,0.72121838,1.59458205,0.15030664,2.37816053,5.10742254,1.20228508
-4.77538769,8.02367586,0.00234326,2.63370646,0.73454704,1.61417680,0.15559950,2.41811045,5.13633911,1.20610482
-4.76938469,8.09400860,0.00232808,2.63601330,0.74843941,1.63615466,0.16060964,2.45903971,5.16112897,1.20952775
-4.76338169,8.16124083,0.00232417,2.63584701,0.76251410,1.66032794,0.16525588,2.50012548,5.18034677,1.21214109
-4.75737869,8.22300092,0.00233058,2.63248925,0.77639077,1.68646591,0.16946107,2.54053614,5.19259780,1.21354600
-4.75137569,8.27700054,0.00234626,2.62527131,0.78969627,1.71430091,0.17315365,2.57944646,5.19656869,1.21336647
-4.74537269,8.32108333,0.00237009,2.61358977,0.80207088,1.74353491,0.17626910,2.61605312,5.19105676,1.21125759
-4.73936968,8.35327150,0.00240092,2.59692111,0.81317482,1.77384594,0.17875129,2.64959026,5.17499810,1.20691340
-4.73336668,8.37180949,0.00243753,2.57483485,0.82269474,1.80489445,0.18055368,2.67934484,5.14749381,1.20007398
-4.72736368,8.37520422,0.00247871,2.54700524,0.83035026,1.83632936,0.18164038,2.70467151,5.10783413,1.19053187
-4.72136068,8.36226091,0.00252322,2.51322115,0.83590021,1.86779371,0.18198694,2.72500668,5.05551980,1.17813747
-4.71535768,8.33211371,0.00256985,2.47339402,0.83914855,1.89893003,0.18158099,2.73988136,4.99028017,1.16280357
-4.70935468,8.28425027,0.00261740,2.42756340,0.83994953,1.92938534,0.18042258,2.74893245,4.91208698,1.14450853
-4.70335168,8.21852914,0.00266470,2.37590001,0.83821208,1.95881605,0.17852429,2.75191203,4.82116333,1.12329813
-4.69734867,8.13518939,0.00271061,2.31870565,0.83390287,1.98689272,0.17591103,2.74869422,4.71798692,1.09928593
-4.69134567,8.03485150,0.00275405,2.25641011,0.82704813,2.01330495,0.17261961,2.73927951,4.60328679,1.07265194
-4.68534267,7.91850928,0.00279402,2.18956451,0.81773376,2.03776653,0.16869801,2.72379599,4.47803333,1.04363957
-4.67933967,7.78751231,0.00282956,2.11883126,0.80610388,2.06002080,0.16420435,2.70249760,4.34342096,1.01255079
-4.67333667,7.64353915,0.00285983,2.04497060,0.79235744,2.07984647,0.15920573,2.67575915,4.20084385,0.97973959
-4.66733367,7.48856167,0.00288407,1.96882386,0.77674326,2.09706365,0.15377673,2.64406823,4.05186475,0.94560386
-4.66133067,7.32480127,0.00290163,1.89129396,0.75955326,2.11154012,0.14799783,2.60801418,3.89817791,0.91057577
-4.65532766,7.15467795,0.00291200,1.81332351,0.74111433,2.12319751,0.14195362,2.56827431,3.74156696,0.87511105
-4.64932466,6.98075389,0.00291479,1.73587135,0.72177902,2.13201716,0.13573102,2.52559786,3.58385920,0.83967741
-4.64332166,6.80567281,0.00290976,1.65988807,0.70191525,2.13804528,0.12941732,2.48078804,3.42687793,0.80474246
