energy_ev,total_up,Pb_p_up,Pb_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-4.30115058,9.44936885,0.65773147,0.00675466,2.91078871,8.06552716,0.95810764,0.00000000
-4.29514757,9.58056865,0.64674164,0.00692495,2.86584130,8.22095020,0.94740175,0.00000000
-4.28914457,9.70109231,0.63494298,0.00709708,2.81777714,8.36788992,0.93491266,0.00000000
-4.28314157,9.80933258,0.62247556,0.00726985,2.76740797,8.50440676,0.92079059,0.00000000
-4.27713857,9.90400734,0.60949539,0.00744219,2.71562070,8.62884213,0.90522118,0.00000000
-4.27113557,9.98417856,0.59616904,0.00761312,2.66334552,8.73985052,0.88841820,0.00000000
-4.26513257,10.04926114,0.58266795,0.00778175,2.61152194,8.83642240,0.87061568,0.00000000
-4.25912956,10.09902144,0.56916247,0.00794732,2.56106402,8.91789714,0.85205956,0.00000000
-4.25312656,10.13356542,0.55581614,0.00810917,2.51282646,8.98396524,0.83299952,0.00000000
-4.24712356,10.15331685,0.54278018,0.00826672,2.46757276,9.03465979,0.81368095,0.00000000
-4.24112056,10.15898619,0.53018859,0.00841947,2.42594682,9.07033725,0.79433769,0.00000000
-4.23511756,10.15153102,0.51815392,0.00856699,2.38844918,9.09164802,0.77518551,0.00000000
-4.22911456,10.13210950,0.50676395,0.00870892,2.35541872,9.09949788,0.75641679,0.00000000
-4.22311156,10.10202834,0.49607936,0.00884492,2.32702062,9.09500155,0.73819629,0.00000000
-4.21710855,10.06268715,0.48613255,0.00897469,2.30324105,9.07943007,0.72065831,0.00000000
-4.21110555,10.01552132,0.47692753,0.00909790,2.28388880,9.05415421,0.70390517,0.00000000
-4.20510255,9.96194554,0.46844101,0.00921425,2.26860365,9.02058583,0.68800707,0.00000000
-4.19909955,9.90330011,0.46062450,0.00932341,2.25687136,8.98011986,0.67300313,0.00000000
-4.19309655,9.84080224,0.45340751,0.00942500,2.24804436,8.93407904,0.65890359,0.00000000
-4.18709355,9.77550409,0.44670146,0.00951860,2.24136759,8.88366373,0.64569309,0.00000000
-4.18109055,9.70825925,0.44040436,0.00960376,2.23600818,8.82990877,0.63333454,0.00000000
-4.17508754,9.63969876,0.43440585,0.00967995,2.23108781,8.77364904,0.62177374,0.00000000
-4.16908454,9.57021745,0.42859255,0.00974663,2.22571642,8.71549504,0.61094418,0.00000000
-4.16308154,9.49997087,0.42285326,0.00980318,2.21902589,8.65581909,0.60077198,0.00000000
-4.15707854,9.42888248,0.41708395,0.00984896,2.21020209,8.59475252,0.59118064,0.00000000
-4.15107554,9.35666046,0.41119226,0.00988330,2.19851427,8.53219355,0.58209534,0.00000000
-4.14507254,9.28282283,0.40510118,0.00990554,2.18334032,8.46782495,0.57344673,0.00000000
-4.13906953,9.20672945,0.39875198,0.00991499,2.16418706,8.40114049,0.56517387,0.00000000
-4.13306653,9.12761914,0.39210608,0.00991102,2.14070480,8.33147831,0.55722630,0.00000000
-4.12706353,9.04464982,0.38514587,0.00989301,2.11269571,8.25805967,0.54956521,0.00000000
-4.12106053,8.95693989,0.37787450,0.00986043,2.08011586,8.18003084,0.54216357,0.00000000
-4.11505753,8.86360889,0.37031474,0.00981279,2.04307115,8.09650625,0.53500544,0.00000000
-4.10905453,8.76381576,0.36250694,0.00974972,2.00180771,8.00661100,0.52808438,0.00000000
-4.10305153,8.65679334,0.35450626,0.00967091,1.95669741,7.90952080,0.52140132,0.00000000
-4.09704852,8.54187815,0.34637958,0.00957619,1.90821964,7.80449819,0.51496189,0.00000000
-4.09104552,8.41853465,0.33820198,0.00946549,1.85694050,7.69092359,0.50877365,0.00000000
-4.08504252,8.28637393,0.33005333,0.00933886,1.80349059,7.56832078,0.50284320,0.00000000
-4.07903952,8.14516688,0.32201509,0.00919647,1.74854293,7.43637620,0.49717369,0.00000000
-4.07303652,7.99485230,0.31416751,0.00903862,1.69279182,7.29495225,0.49176277,0.00000000
-4.06703352,7.83554069,0.30658745,0.00886570,1.63693406,7.14409496,0.48660118,0.00000000
-4.06103052,7.66751457,0.29934688,0.00867824,1.58165319,6.98403651,0.48167221,0.00000000
-4.05502751,7.49122622,0.29251216,0.00847687,1.52760720,6.81519349,0.47695202,0.00000000
-4.04902451,7.30729371,0.28614411,0.00826234,1.47542024,6.63816182,0.47241088,0.00000000
-4.04302151,7.11649596,0.28029869,0.00803551,1.42567797,6.45370891,0.46801523,0.00000000
-4.03701851,6.91976728,0.27502833,0.00779734,1.37892644,6.26276421,0.46373048,0.00000000
-4.03101551,6.71819162,0.27038355,0.00754888,1.33567372,6.06640836,0.45952431,0.00000000
-4.02501251,6.51299656,0.26641486,0.00729133,1.29639354,5.86586167,0.45537030,0.00000000
-4.01900950,6.30554664,0.26317449,0.00702596,1.26152994,5.66247189,0.45125156,0.00000000
-4.01300650,6.09733551,0.26071792,0.00675416,1.23150196,5.45770131,0.44716414,0.00000000
-4.00700350,5.88997617,0.25910486,0.00647741,1.20670724,5.25311307,0.44311991,0.00000000
-4.00100050,5.68518863,0.25839958,0.00619729,1.18752387,5.05035614,0.43914859,0.00000000
-3.99499750,5.48478409,0.25867032,0.00591547,1.17430949,4.85114874,0.43529896,0.00000000
-3.98899450,5.29064515,0.25998793,0.00563370,1.16739742,4.65725971,0.43163872,0.00000000
-3.98299150,5.10470152,0.26242345,0.00535378,1.16708947,4.47048758,0.42825339,0.00000000
-3.97698849,4.92890136,0.26604495,0.00507756,1.17364558,4.29263707,0.42524377,0.00000000
-3.97098549,4.76517821,0.27091357,0.00480690,1.18727083,4.12549322,0.42272243,0.00000000
-3.96498249,4.61541442,0.27707903,0.00454364,1.20810034,3.97079331,0.42080922,0.00000000
-3.95897949,4.48140186,0.28457493,0.00428961,1.23618311,3.83019713,0.41962593,0.00000000
-3.95297649,4.36480141,0.29341390,0.00404654,1.27146604,3.70525638,0.41929061,0.00000000
-3.94697349,4.26710256,0.30358323,0.00381607,1.31377907,3.59738408,0.41991167,0.00000000
-3.94097049,4.18958502,0.31504103,0.00359973,1.36282310,3.50782511,0.42158220,0.00000000
-3.93496748,4.13328397,0.32771326,0.00339887,1.41816144,3.43762899,0.42437478,0.00000000
-3.92896448,4.09896057,0.34149206,0.00321465,1.47921619,3.38762594,0.42833712,0.00000000
-3.92296148,4.08707923,0.35623531,0.00304806,1.54527009,3.35840731,0.43348880,0.00000000
-3.91695848,4.09779268,0.37176778,0.00289985,1.61547443,3.35031107,0.43981928,0.00000000
-3.91095548,4.13093561,0.38788378,0.00277053,1.68886322,3.36341299,0.44728729,0.00000000
-3.90495248,4.18602723,0.40435132,0.00266041,1.76437328,3.39752383,0.45582175,0.00000000
-3.89894947,4.26228236,0.42091766,0.00256955,1.84086971,3.45219245,0.46532409,0.00000000
-3.89294647,4.35863069,0.43731600,0.00249779,1.91717585,3.52671453,0.47567182,0.00000000
-3.88694347,4.47374294,0.45327312,0.00244475,1.99210640,3.62014645,0.48672334,0.00000000
-3.88094047,4.60606263,0.46851745,0.00240988,2.06450240,3.73132339,0.49832348,0.00000000
-3.87493747,4.75384193,0.48278751,0.00239244,2.13326617,3.85888083,0.51030972,0.00000000
-3.86893447,4.91517970,0.49583995,0.00239152,2.19739489,4.00127839,0.52251853,0.00000000
-3.86293147,5.08806013,0.50745711,0.00240610,2.25601086,4.15682497,0.53479172,0.00000000
-3.85692846,5.27039030,0.51745364,0.00243504,2.30838719,4.32370432,0.54698225,0.00000000
-3.85092546,5.46003518,0.52568182,0.00247710,2.35396749,4.50000012,0.55895938,0.00000000
-3.84492246,5.65484913,0.53203546,0.00253099,2.39237862,4.68372006,0.57061271,0.00000000
-3.83891946,5.85270289,0.53645214,0.00259536,2.42343593,4.87281840,0.58185518,0.00000000
-3.83291646,6.05150585,0.53891370,0.00266882,2.44714063,5.06521692,0.59262459,0.00000000
-3.82691346,6.24922357,0.53944512,0.00274997,2.46366961,5.25882415,0.60288383,0.00000000
-3.82091046,6.44389080,0.53811171,0.00283741,2.47335811,5.45155335,0.61261970,0.00000000
-3.81490745,6.63362082,0.53501501,0.00292971,2.47667621,5.64133934,0.62184049,0.00000000
-3.80890445,6.81661190,0.53028735,0.00302549,2.47420042,5.82615501,0.63057242,0.00000000
-3.80290145,6.99115202,0.52408569,0.00312337,2.46658173,6.00402775,0.63885523,0.00000000
-3.79689845,7.15562303,0.51658480,0.00322200,2.45451174,6.17305666,0.64673704,0.00000000
-3.79089545,7.30850536,0.50797024,0.00332007,2.43868864,6.33143085,0.65426902,0.00000000
-3.78489245,7.44838441,0.49843144,0.00341633,2.41978465,6.47744933,0.66149987,0.00000000
-3.77888944,7.57395939,0.48815516,0.00350955,2.39841647,6.60954266,0.66847067,0.00000000
-3.77288644,7.68405536,0.47731964,0.00359861,2.37512017,6.72629649,0.67521026,0.00000000
-3.76688344,7.77763873,0.46608959,0.00368244,2.35033166,6.82647677,0.68173139,0.00000000
-3.76088044,7.85383622,0.45461222,0.00376009,2.32437348,6.90905618,0.68802790,0.00000000
-3.75487744,7.91195694,0.44301447,0.00383074,2.29744857,6.97324122,0.69407313,0.00000000
-3.74887444,7.95151678,0.43140124,0.00389368,2.26964096,7.01849890,0.69981945,0.00000000
-3.74287144,7.97226404,0.41985493,0.00394838,2.24092331,7.04458214,0.70519919,0.00000000
-3.73686843,7.97420499,0.40843592,0.00399449,2.21117058,7.05155234,0.71012673,0.00000000
-3.73086543,7.95762740,0.39718405,0.00403188,2.18017905,7.03979782,0.71450167,0.00000000
-3.72486243,7.92312058,0.38612081,0.00406063,2.14768949,7.01004658,0.71821308,0.00000000
-3.71885943,7.87158961,0.37525218,0.00408105,2.11341314,6.96337179,0.72114425,0.00000000
-3.71285643,7.80426212,0.36457181,0.00409372,2.07705900,6.90118860,0.72317811,0.00000000
-3.70685343,7.72268558,0.35406447,0.00409948,2.03836103,6.82524110,0.72420270,0.00000000
-3.70085043,7.62871386,0.34370942,0.00409940,1.99710357,6.73757816,0.72411653,0.00000000
-3.69484742,7.52448171,0.33348366,0.00409479,1.95314387,6.64051790,0.72283365,0.00000000
-3.68884442,7.41236670,0.32336489,0.00408719,1.90643031,6.53660031,0.72028792,0.00000000
-3.68284142,7.29493859,0.31333395,0.00407830,1.85701557,6.42852865,0.71643656,0.00000000
-3.67683842,7.17489685,0.30337685,0.00406996,1.80506399,6.31910062,0.71126258,0.00000000
-3.67083542,7.05499764,0.29348613,0.00406410,1.75085274,6.21113074,0.70477612,0.00000000
-3.66483242,6.93797263,0.28366171,0.00406264,1.69476705,6.10736651,0.69701460,0.00000000
-3.65882941,6.82644215,0.27391113,0.00406746,1.63728953,6.01040085,0.68804171,0.00000000
-3.65282641,6.72282627,0.26424927,0.00408031,1.57898442,5.92258440,0.67794538,0.00000000
-3.64682341,6.62925742,0.25469766,0.00410274,1.52047753,5.84594099,0.66683479,0.00000000
-3.64082041,6.54749865,0.24528335,0.00413601,1.46243309,5.78209024,0.65483660,0.00000000
-3.63481741,6.47887146,0.23603761,0.00418104,1.40552853,5.73218104,0.64209080,0.00000000
-3.62881441,6.42419706,0.22699442,0.00423833,1.35042868,5.69683913,0.62874613,0.00000000
-3.62281141,6.38375440,0.21818889,0.00430794,1.29776051,5.67613215,0.61495556,0.00000000
-3.61680840,6.35725763,0.20965579,0.00438945,1.24808973,5.66955418,0.60087190,0.00000000
-3.61080540,6.34385484,0.20142814,0.00448194,1.20190021,5.67603150,0.58664391,0.00000000
-3.60480240,6.34214901,0.19353606,0.00458398,1.15957719,5.69395000,0.57241282,0.00000000
-3.59879940,6.35024076,0.18600586,0.00469368,1.12139485,5.72120384,0.55830971,0.00000000
-3.59279640,6.36579177,0.17885939,0.00480873,1.08750879,5.75526381,0.54445358,0.00000000
-3.58679340,6.38610629,0.17211371,0.00492644,1.05795339,5.79326279,0.53095018,0.00000000
-3.58079040,6.40822753,0.16578106,0.00504385,1.03264411,5.83209505,0.51789169,0.00000000
-3.57478739,6.42904469,0.15986903,0.00515777,1.01138439,5.86852507,0.50535702,0.00000000
-3.56878439,6.44540607,0.15438103,0.00526494,0.99387656,5.89930145,0.49341272,0.00000000
-3.56278139,6.45423316,0.14931686,0.00536206,0.97973618,5.92127082,0.48211428,0.00000000
-3.55677839,6.45263073,0.14467339,0.00544599,0.96850893,5.93148707,0.47150771,0.00000000
-3.55077539,6.43798821,0.14044532,0.00551376,0.95968933,5.92731117,0.46163119,0.00000000
-3.54477239,6.40806805,0.13662583,0.00556270,0.95274021,5.90649758,0.45251661,0.00000000
-3.53876938,6.36107753,0.13320723,0.00559054,0.94711232,5.86726393,0.44419085,0.00000000
-3.53276638,6.29572146,0.13018138,0.00559545,0.94226306,5.80834144,0.43667671,0.00000000
-3.52676338,6.21123414,0.12754005,0.00557610,0.93767380,5.72900488,0.42999335,0.00000000
-3.52076038,6.10739010,0.12527496,0.00553171,0.93286512,5.62908141,0.42415617,0.00000000
-3.51475738,5.98449427,0.12337771,0.00546203,0.92740962,5.50893923,0.41917626,0.00000000
-3.50875438,5.84335299,0.12183946,0.00536737,0.92094192,5.36945753,0.41505930,0.00000000
-3.50275138,5.68522857,0.12065050,0.00524854,0.91316584,5.21198018,0.41180413,0.00000000
-3.49674837,5.51178020,0.11979969,0.00510687,0.90385866,5.03825627,0.40940107,0.00000000
-3.49074537,5.32499525,0.11927380,0.00494409,0.89287270,4.85037109,0.40783018,0.00000000
-3.48474237,5.12711446,0.11905693,0.00476233,0.88013445,4.65067115,0.40705969,0.00000000
-3.47873937,4.92055520,0.11912995,0.00456402,0.86564160,4.44168721,0.40704471,0.00000000
-3.47273637,4.70783644,0.11947012,0.00435180,0.84945834,4.22605868,0.40772648,0.00000000
-3.46673337,4.49150880,0.12005092,0.00412849,0.83170954,4.00646275,0.40903235,0.00000000
-3.46073037,4.27409254,0.12084213,0.00389700,0.81257410,3.78555086,0.41087647,0.00000000
-3.45472736,4.05802556,0.12181023,0.00366022,0.79227796,3.56589462,0.41316150,0.00000000
-3.44872436,3.84562299,0.12291911,0.00342101,0.77108731,3.34994250,0.41578116,0.00000000
-3.44272136,3.63904899,0.12413110,0.00318212,0.74930209,3.13998813,0.41862363,0.00000000
-3.43671836,3.44030069,0.12540832,0.00294615,0.72725025,2.93815012,0.42157581,0.00000000
-3.43071536,3.25120358,0.12671420,0.00271550,0.70528293,2.74636277,0.42452797,0.00000000
-3.42471236,3.07341708,0.12801530,0.00249233,0.68377045,2.56637683,0.42737897,0.00000000
-3.41870935,2.90844842,0.12928311,0.00227860,0.66309933,2.39976834,0.43004134,0.00000000
-3.41270635,2.75767269,0.13049591,0.00207599,0.64367017,2.24795410,0.43244626,0.00000000
-3.40670335,2.62235680,0.13164054,0.00188592,0.62589610,2.11221139,0.43454801,0.00000000
-3.40070035,2.50368484,0.13271394,0.00170959,0.61020175,1.99370008,0.43632753,0.00000000
-3.39469735,2.40278253,0.13372442,0.00154794,0.59702240,1.89348482,0.43779495,0.00000000
-3.38869435,2.32073859,0.13469256,0.00140171,0.58680293,1.81255542,0.43899089,0.00000000
-3.38269135,2.25862109,0.13565163,0.00127140,0.57999649,1.75184378,0.43998626,0.00000000
-3.37668834,2.21748728,0.13664764,0.00115738,0.57706236,1.71223579,0.44088069,0.00000000
-3.37068534,2.19838575,0.13773873,0.00105982,0.57846297,1.69457701,0.44179945,0.00000000
-3.36468234,2.20235033,0.13899420,0.00097877,0.58465971,1.69967169,0.44288907,0.00000000
-3.35867934,2.23038530,0.14049300,0.00091416,0.59610759,1.72827431,0.44431186,0.00000000
-3.35267634,2.28344249,0.14232177,0.00086580,0.61324847,1.78107407,0.44623944,0.00000000
-3.34667334,2.36239060,0.14457255,0.00083343,0.63650300,1.85867248,0.44884575,0.00000000
-3.34067034,2.46797804,0.14734018,0.00081672,0.66626131,1.96155477,0.45229978,0.00000000
-3.33466733,2.60079052,0.15071943,0.00081525,0.70287253,2.09005643,0.45675829,0.00000000
-3.32866433,2.76120518,0.15480203,0.00082857,0.74663349,2.24432590,0.46235903,0.00000000
-3.32266133,2.94934309,0.15967365,0.00085613,0.79777666,2.42428520,0.46921457,0.00000000
-3.31665833,3.16502211,0.16541086,0.00089734,0.85645790,2.62959020,0.47740709,0.00000000
-3.31065533,3.40771220,0.17207819,0.00095154,0.92274414,2.85959230,0.48698425,0.00000000
-3.30465233,3.67649544,0.17972537,0.00101799,0.99660164,3.11330363,0.49795638,0.00000000
-3.29864932,3.97003249,0.18838484,0.00109589,1.07788508,3.38936748,0.51029496,0.00000000
-3.29264632,4.28653771,0.19806940,0.00118432,1.16632805,3.68603592,0.52393235,0.00000000
-3.28664332,4.62376438,0.20877043,0.00128230,1.26153536,4.00115627,0.53876281,0.00000000
-3.28064032,4.97900166,0.22045627,0.00138873,1.36297769,4.33216784,0.55464467,0.00000000
-3.27463732,5.34908429,0.23307127,0.00150240,1.46998888,4.67611018,0.57140341,0.00000000
-3.26863432,5.73041577,0.24653521,0.00162203,1.58176645,5.02964358,0.58883563,0.00000000
-3.26263132,6.11900557,0.26074334,0.00174621,1.69737549,5.38908234,0.60671359,0.00000000
-3.25662831,6.51051990,0.27556702,0.00187344,1.81575632,5.75044063,0.62479026,0.00000000
-3.25062531,6.90034575,0.29085499,0.00200215,1.93573601,6.10949067,0.64280461,0.00000000
-3.24462231,7.28366698,0.30643534,0.00213071,2.05604370,6.46183196,0.66048709,0.00000000
-3.23861931,7.65555085,0.32211810,0.00225742,2.17532982,6.80297023,0.67756506,0.00000000
-3.23261631,8.01104302,0.33769856,0.00238057,2.29218871,7.12840428,0.69376819,0.00000000
-3.22661331,8.34526865,0.35296116,0.00249847,2.40518440,7.43371813,0.70883368,0.00000000
-3.22061031,8.65353657,0.36768398,0.00260944,2.51287890,7.71467611,0.72251122,0.00000000
-3.21460730,8.93144385,0.38164363,0.00271189,2.61386233,7.96731784,0.73456769,0.00000000
-3.20860430,9.17497735,0.39462053,0.00280431,2.70678400,8.18805022,0.74479154,0.00000000
-3.20260130,9.38060914,0.40640434,0.00288535,2.79038371,8.37373341,0.75299684,0.00000000
-3.19659830,9.54538281,0.41679942,0.00295381,2.86352200,8.52175800,0.75902694,0.00000000
-3.19059530,9.66698776,0.42563009,0.00300870,2.92520875,8.63011072,0.76275773,0.00000000
-3.18459230,9.74381904,0.43274557,0.00304923,2.97462886,8.69742650,0.76410044,0.00000000
-3.17858929,9.77502078,0.43802437,0.00307489,3.01116430,8.72302515,0.76300401,0.00000000
-3.17258629,9.76051167,0.44137800,0.00308539,3.03441186,8.70693133,0.75945694,0.00000000
-3.16658329,9.70099182,0.44275374,0.00308073,3.04419576,8.64987727,0.75348855,0.00000000
-3.16058029,9.59793068,0.44213665,0.00306119,3.04057494,8.55328812,0.74516972,0.00000000
-3.15457729,9.45353653,0.43955034,0.00302730,3.02384463,8.41925050,0.73461299,0.00000000
-3.14857429,9.27070857,0.43505685,0.00297985,2.99453231,8.25046535,0.72197202,0.00000000
-3.14257129,9.05297318,0.42875539,0.00291987,2.95338804,8.05018663,0.70744042,0.00000000
-3.13656828,8.80440649,0.42078017,0.00284862,2.90136973,7.82214792,0.69124987,0.00000000
-3.13056528,8.52954545,0.41129722,0.00276752,2.83962356,7.57047911,0.67366761,0.00000000
-3.12456228,8.23329036,0.40050056,0.00267815,2.76946044,7.29961576,0.65499325,0.00000000
-3.11855928,7.92080128,0.38860763,0.00258223,2.69232902,7.01420381,0.63555492,0.00000000
-3.11255628,7.59739135,0.37585421,0.00248151,2.60978607,6.71900198,0.61570482,0.00000000
-3.10655328,7.26841979,0.36248918,0.00237782,2.52346508,6.41878474,0.59581419,0.00000000
-3.10055028,6.93918684,0.34876892,0.00227294,2.43504373,6.11824793,0.57626765,0.00000000
-3.09454727,6.61483345,0.33495183,0.00216866,2.34621120,5.82191929,0.55745718,0.00000000
-3.08854427,6.30024744,0.32129298,0.00206664,2.25863582,5.53407593,0.53977557,0.00000000
-3.08254127,5.99997812,0.30803901,0.00196845,2.17393388,5.25867005,0.52360961,0.00000000
-3.07653827,5.71816093,0.29542340,0.00187551,2.09364019,4.99926458,0.50933298,0.00000000
-3.07053527,5.45845310,0.28366222,0.00178907,2.01918085,4.75897945,0.49729914,0.00000000
-3.06453227,5.22398149,0.27295043,0.00171020,1.95184890,4.54044946,0.48783417,0.00000000
-3.05852926,5.01730290,0.26345873,0.00163977,1.89278305,4.34579397,0.48122988,0.00000000
-3.05252626,4.84037757,0.25533108,0.00157841,1.84294998,4.17659873,0.47773723,0.00000000
-3.04652326,4.69455547,0.24868280,0.00152658,1.80313050,4.03390957,0.47756039,0.00000000
-3.04052026,4.58057557,0.24359935,0.00148448,1.77390967,3.91823768,0.48085155,0.00000000
-3.03451726,4.49857734,0.24013576,0.00145216,1.75567122,3.82957580,0.48770661,0.00000000
-3.02851426,4.44812389,0.23831663,0.00142943,1.74859597,3.76742444,0.49816213,0.00000000
-3.02251126,4.42823576,0.23813675,0.00141596,1.75266466,3.73082714,0.51219341,0.00000000
-3.01650825,4.43743417,0.23956231,0.00141125,1.76766459,3.71841335,0.52971412,0.00000000
-3.01050525,4.47379247,0.24253257,0.00141467,1.79320016,3.72844772,0.55057728,0.00000000
-3.00450225,4.53499403,0.24696200,0.00142548,1.82870681,3.75888409,0.57457785,0.00000000
-2.99849925,4.61839523,0.25274284,0.00144287,1.87346797,3.80742279,0.60145677,0.00000000
-2.99249625,4.72109160,0.25974799,0.00146598,1.92663443,3.87156937,0.63090643,0.00000000
-2.98649325,4.83998544,0.26783409,0.00149391,1.98724579,3.94869357,0.66257736,0.00000000
-2.98049025,4.97185335,0.27684488,0.00152575,2.05425306,4.03608672,0.69608608,0.00000000
-2.97448724,5.11341194,0.28661455,0.00156062,2.12654200,4.13101653,0.73102377,0.00000000
-2.96848424,5.26138041,0.29697118,0.00159767,2.20295654,4.23077802,0.76696548,0.00000000
-2.96248124,5.41253878,0.30774003,0.00163611,2.28232167,4.33273979,0.80347970,0.00000000
-2.95647824,5.56378071,0.31874676,0.00167520,2.36346523,4.43438495,0.84013788,0.00000000
-2.95047524,5.71216040,0.32982041,0.00171430,2.44523825,4.53334640,0.87652358,0.00000000
-2.94447224,5.85493284,0.34079604,0.00175283,2.52653337,4.62743622,0.91224114,0.00000000
-2.93846923,5.98958750,0.35151722,0.00179029,2.60630110,4.71466938,0.94692339,0.00000000
-2.93246623,6.11387519,0.36183801,0.00182627,2.68356384,4.79328197,0.98023836,0.00000000
-2.92646323,6.22582856,0.37162465,0.00186044,2.75742734,4.86174420,1.01189471,0.00000000
-2.92046023,6.32377630,0.38075691,0.00189253,2.82708983,4.91876889,1.04164584,0.00000000
-2.91445723,6.40635162,0.38912904,0.00192234,2.89184876,4.96331567,1.06929263,0.00000000
-2.90845423,6.47249542,0.39665040,0.00194973,2.95110519,4.99459151,1.09468467,0.00000000
-2.90245123,6.52145453,0.40324575,0.00197460,3.00436608,5.01204790,1.11772022,0.00000000
-2.89644822,6.55277544,0.40885533,0.00199689,3.05124460,5.01537513,1.13834472,0.00000000
-2.89044522,6.56629399,0.41343459,0.00201657,3.09145845,5.00449372,1.15654827,0.00000000
-2.88444222,6.56212110,0.41695383,0.00203363,3.12482659,4.97954337,1.17236190,0.00000000
-2.87843922,6.54062498,0.41939758,0.00204808,3.15126428,4.94086938,1.18585299,0.00000000
-2.87243622,6.50240990,0.42076384,0.00205994,3.17077667,4.88900667,1.19711994,0.00000000
-2.86643322,6.44829189,0.42106322,0.00206925,3.18345104,4.82466144,1.20628622,0.00000000
-2.86043022,6.37927152,0.42031798,0.00207601,3.18944781,4.74869057,1.21349403,0.00000000
-2.85442721,6.29650406,0.41856097,0.00208028,3.18899051,4.66207888,1.21889775,0.00000000
-2.84842421,6.20126771,0.41583447,0.00208208,3.18235484,4.56591461,1.22265733,0.00000000
-2.84242121,6.09493012,0.41218900,0.00208143,3.16985709,4.46136337,1.22493180,0.00000000
-2.83641821,5.97891424,0.40768205,0.00207837,3.15184227,4.34964116,1.22587315,0.00000000
-2.83041521,5.85466408,0.40237678,0.00207292,3.12867214,4.23198708,1.22562076,0.00000000
-2.82441221,5.72361157,0.39634068,0.00206510,3.10071363,4.10963643,1.22429650,0.00000000
-2.81840920,5.58714534,0.38964426,0.00205492,3.06832818,3.98379499,1.22200084,0.00000000
-2.81240620,5.44658261,0.38235973,0.00204239,3.03186213,3.85561544,1.21881008,0.00000000
-2.80640320,5.30314522,0.37455976,0.00202752,2.99163895,3.72617659,1.21477482,0.00000000
-2.80040020,5.15794063,0.36631637,0.00201031,2.94795356,3.59646625,1.20991991,0.00000000
-2.79439720,5.01194881,0.35769994,0.00199075,2.90106901,3.46736841,1.20424592,0.00000000
-2.78839420,4.86601544,0.34877840,0.00196884,2.85121596,3.33965504,1.19773214,0.00000000
-2.78239120,4.72085175,0.33961666,0.00194456,2.79859502,3.21398306,1.19034107,0.00000000
-2.77638819,4.57704098,0.33027630,0.00191792,2.74338187,3.09089611,1.18202435,0.00000000
-2.77038519,4.43505106,0.32081556,0.00188891,2.68573526,2.97083132,1.17272982,0.00000000
-2.76438219,4.29525275,0.31128954,0.00185756,2.62580728,2.85413027,1.16240950,0.00000000
-2.75837919,4.15794241,0.30175076,0.00182390,2.56375579,2.74105378,1.15102813,0.00000000
-2.75237619,4.02336794,0.29224992,0.00178800,2.49975818,2.63179932,1.13857175,0.00000000
-2.74637319,3.89175649,0.28283686,0.00174997,2.43402596,2.52652038,1.12505599,0.00000000
-2.74037019,3.76334248,0.27356177,0.00170993,2.36681923,2.42534645,1.11053350,0.00000000
-2.73436718,3.63839400,0.26447635,0.00166810,2.29846051,2.32840246,1.09510004,0.00000000
-2.72836418,3.51723628,0.25563508,0.00162470,2.22934682,2.23582684,1.07889882,0.00000000
-2.72236118,3.40027069,0.24709639,0.00158003,2.15995939,2.14778674,1.06212276,0.00000000
-2.71635818,3.28798788,0.23892367,0.00153445,2.09087037,2.06448992,1.04501424,0.00000000
-2.71035518,3.18097436,0.23118603,0.00148836,2.02274565,1.98619232,1.02786236,0.00000000
-2.70435218,3.07991165,0.22395876,0.00144222,1.95634365,1.91320095,1.01099750,0.00000000
-2.69834917,2.98556785,0.21732345,0.00139652,1.89250955,1.84587176,0.99478337,0.00000000
-2.69234617,2.89878176,0.21136762,0.00135180,1.83216474,1.78460253,0.97960674,0.00000000
-2.68634317,2.82043990,0.20618395,0.00130861,1.77629179,1.72982095,0.96586521,0.00000000
-2.68034017,2.75144740,0.20186901,0.00126749,1.72591478,1.68196847,0.95395342,0.00000000
-2.67433717,2.69269380,0.19852159,0.00122900,1.68207567,1.64148039,0.94424842,0.00000000
-2.66833417,2.64501527,0.19624055,0.00119365,1.64580713,1.60876333,0.93709458,0.00000000
-2.66233117,2.60915471,0.19512236,0.00116191,1.61810260,1.58417078,0.93278886,0.00000000
-2.65632816,2.58572158,0.19525825,0.00113420,1.59988443,1.56797807,0.93156707,0.00000000
-2.65032516,2.57515324,0.19673127,0.00111084,1.59197131,1.56035788,0.93359165,0.00000000
-2.64432216,2.57767963,0.19961314,0.00109208,1.59504585,1.56135736,0.93894168,0.00000000
-2.63831916,2.59329295,0.20396119,0.00107804,1.60962388,1.57087826,0.94760550,0.00000000
-2.63231616,2.62172402,0.20981537,0.00106876,1.63602647,1.58866088,0.95947635,0.00000000
-2.62631316,2.66242666,0.21719555,0.00106414,1.67435616,1.61427317,0.97435138,0.00000000
-2.62031016,2.71457125,0.22609924,0.00106396,1.72447854,1.64710543,0.99193404,0.00000000
-2.61430715,2.77704834,0.23649974,0.00106790,1.78601035,1.68637159,1.01184000,0.00000000
-2.60830415,2.84848258,0.24834501,0.00107550,1.85831501,1.73111724,1.03360642,0.00000000
-2.60230115,2.92725733,0.26155713,0.00108623,1.94050645,1.78023464,1.05670420,0.00000000
