energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Na_s_up,S_s_up,S_p_up
-2.96848424,10.10714115,0.07871107,2.21617614,5.79546258,2.80368535,0.05900393,0.06393491,5.19414269
-2.96248124,10.07059573,0.07584179,2.20672833,5.75236081,2.78269430,0.05592538,0.06153914,5.19384573
-2.95647824,10.04134513,0.07286447,2.20064445,5.72481037,2.76146008,0.05324681,0.05907389,5.19540635
-2.95047524,10.02061833,0.06980513,2.19816898,5.71325892,2.74048492,0.05097430,0.05657570,5.19936395
-2.94447224,10.00927807,0.06669116,2.19938496,5.71763235,2.72021003,0.04911067,0.05408309,5.20615949
-2.93846923,10.00779273,0.06355095,2.20421140,5.73733941,2.70100274,0.04765606,0.05163594,5.21611886
-2.93246623,10.01621947,0.06041340,2.21240699,5.77129302,2.68314602,0.04660847,0.04927470,5.22943771
-2.92646323,10.03420072,0.05730744,2.22358024,5.81794787,2.66683094,0.04596420,0.04703963,5.24616929
-2.92046023,10.06097497,0.05426149,2.23720561,5.87535354,2.65215270,0.04571823,0.04497002,5.26621626
-2.91445723,10.09540262,0.05130303,2.25264509,5.94122144,2.63911039,0.04586444,0.04310336,5.28932786
-2.90845423,10.13600674,0.04845813,2.26917444,6.01300346,2.62761077,0.04639582,0.04147460,5.31510299
-2.90245123,10.18102775,0.04575112,2.28601292,6.08797973,2.61747582,0.04730454,0.04011544,5.34299994
-2.89644822,10.22849011,0.04320425,2.30235534,6.16335221,2.60845393,0.04858186,0.03905374,5.37235249
-2.89044522,10.27627859,0.04083744,2.31740502,6.23634086,2.60023392,0.05021805,0.03831293,5.40239227
-2.88444222,10.32222092,0.03866811,2.33040610,6.30427867,2.59246152,0.05220222,0.03791157,5.43227639
-2.87843922,10.36417296,0.03671102,2.34067409,6.36470201,2.58475716,0.05452199,0.03786297,5.46111908
-2.87243622,10.40010268,0.03497819,2.34762302,6.41543279,2.57673439,0.05716322,0.03817496,5.48802588
-2.86643322,10.42816886,0.03347879,2.35078828,6.45464932,2.56801779,0.06010967,0.03884963,5.51212861
-2.86043022,10.44679067,0.03221911,2.34984403,6.48094316,2.55825968,0.06334262,0.03988330,5.53261917
-2.85442721,10.45470501,0.03120247,2.34461466,6.49335973,2.54715457,0.06684057,0.04126647,5.54878044
-2.84842421,10.45100866,0.03042918,2.33507971,6.49142132,2.53445097,0.07057897,0.04298388,5.56001249
-2.84242121,10.43518336,0.02989649,2.32137238,6.47513158,2.51995981,0.07453000,0.04501474,5.56585283
-2.83641821,10.40710287,0.02959854,2.30377151,6.44496165,2.50355933,0.07866246,0.04733290,5.56598930
-2.83041521,10.36702160,0.02952630,2.28268783,6.40181833,2.48519634,0.08294185,0.04990726,5.56026531
-2.82441221,10.31554580,0.02966762,2.25864479,6.34699602,2.46488388,0.08733049,0.05270218,5.54867688
-2.81840920,10.25358871,0.03000720,2.23225520,6.28211427,2.44269564,0.09178790,0.05567807,5.53136180
-2.81240620,10.18231223,0.03052673,2.20419453,6.20904354,2.41875758,0.09627127,0.05879197,5.50858170
-2.80640320,10.10305784,0.03120501,2.17517199,6.12982215,2.39323730,0.10073607,0.06199836,5.48069780
-2.80040020,10.01727037,0.03201819,2.14590068,6.04656794,2.36633174,0.10513687,0.06524997,5.44814200
-2.79439720,9.92641815,0.03294009,2.11706793,5.96138780,2.33825405,0.10942814,0.06849865,5.41138469
-2.78839420,9.83191333,0.03394258,2.08930701,5.87628898,2.30922008,0.11356520,0.07169635,5.37090123
-2.78239120,9.73503608,0.03499606,2.06317117,5.79309539,2.27943539,0.11750513,0.07479607,5.32713871
-2.77638819,9.63686604,0.03607003,2.03911107,5.71337236,2.24908318,0.12120765,0.07775280,5.28048501
-2.77038519,9.53822408,0.03713365,2.01745638,5.63836263,2.21831382,0.12463594,0.08052445,5.23124155
-2.76438219,9.43962689,0.03815643,1.99840205,5.56893619,2.18723625,0.12775727,0.08307269,5.17960138
-2.75837919,9.34125654,0.03910884,1.98199993,5.50555589,2.15591176,0.13054355,0.08536360,5.12563376
-2.75237619,9.24294606,0.03996299,1.96815576,5.44826024,2.12435025,0.13297157,0.08736832,5.06927595
-2.74637319,9.14418199,0.04069325,1.95663187,5.39666395,2.09250916,0.13502313,0.08906339,5.01033299
-2.74037019,9.04412368,0.04127683,1.94705520,5.34997639,2.06029512,0.13668495,0.09043099,4.94848537
-2.73436718,8.94163874,0.04169424,1.93893060,5.30703708,2.02756820,0.13794834,0.09145900,4.88330455
-2.72836418,8.83535322,0.04192973,1.93165869,5.26636685,1.99414865,0.13880874,0.09214082,4.81427566
-2.72236118,8.72371465,0.04197156,1.92455784,5.22623261,1.95982592,0.13926520,0.09247508,4.74082653
-2.71635818,8.60506542,0.04181222,1.91688927,5.18472299,1.92436951,0.13931973,0.09246520,4.66236179
-2.71035518,8.47772355,0.04144846,1.90788458,5.13983184,1.88754142,0.13897666,0.09211880,4.57830069
-2.70435218,8.34006778,0.04088127,1.89677451,5.08954606,1.84910972,0.13824206,0.09144712,4.48811683
-2.69834917,8.19062335,0.04011570,1.88281799,5.03193408,1.80886257,0.13712325,0.09046433,4.39137829
-2.69234617,8.02814512,0.03916061,1.86533030,4.96523133,1.76662237,0.13562846,0.08918689,4.28778609
-2.68634317,7.85169447,0.03802827,1.84370950,4.88791927,1.72225934,0.13376659,0.08763294,4.17720948
-2.68034017,7.66070683,0.03673402,1.81745982,4.79879446,1.67570400,0.13154725,0.08582182,4.05971622
-2.67433717,7.45504695,0.03529568,1.78621153,4.69702524,1.62695802,0.12898084,0.08377354,3.93559645
-2.66833417,7.23504932,0.03373310,1.74973621,4.58219350,1.57610284,0.12607889,0.08150857,3.80537894
-2.66233117,7.00154221,0.03206757,1.70795715,4.45432019,1.52330584,0.12285446,0.07904754,3.66983875
-2.65632816,6.75585383,0.03032129,1.66095439,4.31387380,1.46882341,0.11932262,0.07641118,3.52999580
-2.65032516,6.49980029,0.02851683,1.60896433,4.16176166,1.41300092,0.11550094,0.07362029,3.38710402
-2.64432216,6.23565558,0.02667661,1.55237398,3.99930484,1.35626938,0.11140998,0.07069582,3.24263142
-2.63831916,5.96610457,0.02482246,1.49171020,3.82819818,1.29913874,0.10707368,0.06765894,3.09823147
-2.63231616,5.69418052,0.02297518,1.42762446,3.65045720,1.24218801,0.10251960,0.06453118,2.95570672
-2.62631316,5.42318954,0.02115418,1.36087360,3.46835457,1.18605259,0.09777898,0.06133451,2.81696593
-2.62031016,5.15662450,0.01937723,1.29229768,3.28434885,1.13140891,0.09288669,0.05809145,2.68397600
-2.61430715,4.89807157,0.01766020,1.22279553,3.10100843,1.07895719,0.08788090,0.05482505,2.55871052
-2.60830415,4.65111268,0.01601693,1.15329916,2.92093383,1.02940275,0.08280254,0.05155883,2.44309645
-2.60230115,4.41922725,0.01445913,1.08474773,2.74668110,0.98343646,0.07769466,0.04831666,2.33896100
-2.59629815,4.20569652,0.01299634,1.01806226,2.58068914,0.94171517,0.07260159,0.04512252,2.24798031
-2.59029515,4.01351376,0.01163602,0.95412161,2.42521320,0.90484268,0.06756796,0.04200021,2.17163172
-2.58429215,3.84530306,0.01038355,0.89374070,2.28226661,0.87335199,0.06263772,0.03897304,2.11115118
-2.57828914,3.70324942,0.00924239,0.83765138,2.15357213,0.84768936,0.05785311,0.03606337,2.06749724
-2.57228614,3.58904201,0.00821421,0.78648651,2.04052412,0.82820092,0.05325370,0.03329222,2.04132264
-2.56628314,3.50383237,0.00729910,0.74076760,1.94416202,0.81512200,0.04887546,0.03067888,2.03295465
-2.56028014,3.44820830,0.00649568,0.70089597,1.86515533,0.80856988,0.04475002,0.02824047,2.04238438
-2.55427714,3.42218422,0.00580136,0.66714779,1.80379995,0.80853982,0.04090401,0.02599161,2.06926577
-2.54827414,3.42520770,0.00521247,0.63967263,1.76002517,0.81490481,0.03735870,0.02394413,2.11292392
-2.54227114,3.45618173,0.00472447,0.61849544,1.73341067,0.82741876,0.03412970,0.02210683,2.17237262
-2.53626813,3.51350162,0.00433213,0.60352181,1.72321235,0.84572314,0.03122695,0.02048534,2.24634036
-2.53026513,3.59510498,0.00402963,0.59454590,1.72839575,0.86935666,0.02865488,0.01908211,2.33330403
-2.52426213,3.69853304,0.00381075,0.59126095,1.74767586,0.89776778,0.02641274,0.01789641,2.43152895
-2.51825913,3.82100096,0.00366896,0.59327169,1.77956173,0.93032937,0.02449504,0.01692445,2.53911414
-2.51225613,3.95947491,0.00359752,0.60010841,1.82240453,0.96635517,0.02289223,0.01615963,2.65404103
-2.50625313,4.11075315,0.00358962,0.61124209,1.87444752,1.00511730,0.02159133,0.01559274,2.77422423
-2.50025013,4.27154863,0.00363839,0.62610028,1.93387648,1.04586439,0.02057675,0.01521238,2.89756241
-2.49424712,4.43857047,0.00373705,0.64408314,1.99886918,1.08783951,0.01983103,0.01500522,3.02198794
-2.48824412,4.60860173,0.00387890,0.66457933,2.06764257,1.13029748,0.01933564,0.01495651,3.14551337
-2.48224112,4.77857133,0.00405745,0.68698130,2.13849626,1.17252096,0.01907173,0.01505040,3.26627362
-2.47623812,4.94561794,0.00426643,0.71069954,2.20985134,1.21383493,0.01902077,0.01527043,3.38256250
-2.47023512,5.10714429,0.00449988,0.73517560,2.28028332,1.25361900,0.01916517,0.01559986,3.49286261
-2.46423212,5.26086046,0.00475219,0.75989330,2.34854848,1.29131760,0.01948870,0.01602212,3.59586794
-2.45822911,5.40481551,0.00501814,0.78438810,2.41360293,1.32644755,0.01997689,0.01652108,3.69049892
-2.45222611,5.53741678,0.00529298,0.80825433,2.47461389,1.35860314,0.02061717,0.01708141,3.77590966
-2.44622311,5.65743714,0.00557242,0.83114997,2.53096319,1.38745880,0.02139897,0.01768879,3.85148780
-2.44022011,5.76401055,0.00585270,0.85279921,2.58224286,1.41276928,0.02231364,0.01833008,3.91684750
-2.43421711,5.85661687,0.00613056,0.87299238,2.62824337,1.43436782,0.02335423,0.01899349,3.97181618
-2.42821411,5.93505700,0.00640327,0.89158371,2.66893504,1.45216233,0.02451516,0.01966862,4.01641621
-2.42221111,5.99942013,0.00666857,0.90848677,2.70444360,1.46613009,0.02579178,0.02034646,4.05084232
-2.41620810,6.05004450,0.00692467,0.92366801,2.73502093,1.47631115,0.02717988,0.02101933,4.07543621
-2.41020510,6.08747362,0.00717018,0.93713864,2.76101235,1.48280085,0.02867510,0.02168080,4.09065924
-2.40420210,6.11240994,0.00740403,0.94894525,2.78282199,1.48574175,0.03027235,0.02232551,4.09706440
-2.39819910,6.12566759,0.00762538,0.95915966,2.80087760,1.48531528,0.03196528,0.02294901,4.09526863
-2.39219610,6.12812603,0.00783356,0.96786838,2.81559650,1.48173324,0.03374568,0.02354751,4.08592629
-2.38619310,6.12068625,0.00802795,0.97516228,2.82735419,1.47522960,0.03560310,0.02411771,4.06970446
-2.38019010,6.10423074,0.00820793,0.98112686,2.83645683,1.46605255,0.03752449,0.02465657,4.04726082
-2.37418709,6.07958846,0.00837275,0.98583363,2.84311897,1.45445697,0.03949394,0.02516109,4.01922428
-2.36818409,6.04750561,0.00852153,0.98933304,2.84744732,1.44069752,0.04149270,0.02562815,3.98617879
-2.36218109,6.00862278,0.00865315,0.99164904,2.84943132,1.42502227,0.04349921,0.02605437,3.94865032
-2.35617809,5.96345877,0.00876629,0.99277589,2.84894069,1.40766702,0.04548939,0.02643602,3.90709712
-2.35017509,5.91240117,0.00885942,0.99267691,2.84573009,1.38885030,0.04743701,0.02676899,3.86190305
-2.34417209,5.85570344,0.00893081,0.99128549,2.83945037,1.36876904,0.04931430,0.02704876,3.81337392
-2.33816908,5.79348816,0.00897861,0.98850809,2.82966578,1.34759507,0.05109255,0.02727050,3.76173666
-2.33216608,5.72575584,0.00900091,0.98422905,2.81587617,1.32547237,0.05274290,0.02742918,3.70714100
-2.32616308,5.65239864,0.00899587,0.97831693,2.79754296,1.30251519,0.05423712,0.02751969,3.64966362
-2.32016008,5.57321814,0.00896176,0.97063199,2.77411754,1.27880701,0.05554842,0.02753708,3.58931436
-2.31415708,5.48794639,0.00889710,0.96103435,2.74507056,1.25440061,0.05665223,0.02747671,3.52604438
-2.30815408,5.39626924,0.00880078,0.94939246,2.70992073,1.22931894,0.05752695,0.02733449,3.45975612
-2.30215108,5.29785121,0.00867211,0.93559133,2.66826175,1.20355718,0.05815455,0.02710710,3.39031459
-2.29614807,5.19236086,0.00851093,0.91954021,2.61978598,1.17708573,0.05852108,0.02679217,3.31756000
-2.29014507,5.07949596,0.00831762,0.90117924,2.56430398,1.14985423,0.05861706,0.02638849,3.24132126
-2.28414207,4.95900760,0.00809320,0.88048486,2.50175895,1.12179648,0.05843769,0.02589610,3.16143009
-2.27813907,4.83072252,0.00783926,0.85747362,2.43223564,1.09283607,0.05798290,0.02531640,3.07773541
-2.27213607,4.69456298,0.00755798,0.83220448,2.35596351,1.06289268,0.05725730,0.02465220,2.99011749
-2.26613307,4.55056369,0.00725207,0.80477925,2.27331409,1.03188873,0.05626992,0.02390771,2.89850154
-2.26013007,4.39888515,0.00692470,0.77534148,2.18479308,0.99975609,0.05503386,0.02308848,2.80287012
-2.25412706,4.23982301,0.00657942,0.74407377,2.09102748,0.96644266,0.05356591,0.02220132,2.70327407
-2.24812406,4.07381331,0.00622003,0.71119363,1.99274882,0.93191844,0.05188594,0.02125410,2.59984123
-2.24212106,3.90143313,0.00585052,0.67694834,1.89077311,0.89618085,0.05001639,0.02025565,2.49278284
-2.23611806,3.72339679,0.00547491,0.64160885,1.78597875,0.85925894,0.04798166,0.01921548,2.38239696
-2.23011506,3.54054755,0.00509719,0.60546309,1.67928316,0.82121644,0.04580752,0.01814359,2.26906886
-2.22411206,3.35384502,0.00472119,0.56880900,1.57161934,0.78215318,0.04352048,0.01705025,2.15326812
-2.21810905,3.16434864,0.00435047,0.53194760,1.46391306,0.74220518,0.04114729,0.01594573,2.03554252
-2.21210605,2.97319774,0.00398832,0.49517617,1.35706167,0.70154290,0.03871441,0.01484014,1.91650875
-2.20610305,2.78158874,0.00363762,0.45878200,1.25191505,0.66036819,0.03624754,0.01374313,1.79684036
-2.20010005,2.59075030,0.00330087,0.42303672,1.14925926,0.61890969,0.03377124,0.01266382,1.67725329
-2.19409705,2.40191724,0.00298010,0.38819143,1.04980325,0.57741711,0.03130860,0.01161053,1.55848957
-2.18809405,2.21630411,0.00267695,0.35447273,0.95416881,0.53615457,0.02888092,0.01059075,1.44129983
-2.18209105,2.03507946,0.00239258,0.32207965,0.86288382,0.49539335,0.02650754,0.00961098,1.32642543
-2.17608804,1.85934154,0.00212776,0.29118159,0.77637868,0.45540438,0.02420566,0.00867670,1.21458074
-2.17008504,1.69009650,0.00188290,0.26191720,0.69498581,0.41645077,0.02199020,0.00779233,1.10643659
-2.16408204,1.52823975,0.00165802,0.23439414,0.61894187,0.37878082,0.01987381,0.00696124,1.00260530
-2.15807904,1.37454114,0.00145288,0.20868975,0.54839240,0.34262175,0.01786678,0.00618574,0.90362805
-2.15207604,1.22963442,0.00126698,0.18485244,0.48339861,0.30817435,0.01597716,0.00546719,0.80996504
-2.14607304,1.09401141,0.00109960,0.16290375,0.42394570,0.27560884,0.01421073,0.00480600,0.72198870
-2.14007004,0.96802068,0.00094988,0.14284102,0.36995261,0.24506211,0.01257120,0.00420179,0.63998021
-2.13406703,0.85187107,0.00081684,0.12464049,0.32128263,0.21663617,0.01106031,0.00365339,0.56412935
-2.12806403,0.74563936,0.00069941,0.10826076,0.27775457,0.19039809,0.00967799,0.00315905,0.49453751
-2.12206103,0.64928194,0.00059651,0.09364652,0.23915426,0.16638116,0.00842257,0.00271646,0.43122367
-2.11605803,0.56264981,0.00050702,0.08073243,0.20524598,0.14458718,0.00729101,0.00232292,0.37413296
-2.11005503,0.48550623,0.00042988,0.06944705,0.17578371,0.12498978,0.00627908,0.00197538,0.32314737
-2.10405203,0.41754634,0.00036404,0.05971672,0.15052184,0.10753845,0.00538163,0.00167061,0.27809800
-2.09804902,0.35841790,0.00030856,0.05146938,0.12922533,0.09216319,0.00459281,0.00140524,0.23877846
-2.09204602,0.30774245,0.00026255,0.04463818,0.11167909,0.07877942,0.00390630,0.00117586,0.20495873
-2.08604302,0.26513613,0.00022524,0.03916477,0.09769639,0.06729297,0.00331555,0.00097910,0.17639901
-2.08004002,0.23022947,0.00019594,0.03500237,0.08712633,0.05760509,0.00281394,0.00081168,0.15286303
-2.07403702,0.20268540,0.00017410,0.03211837,0.07986020,0.04961694,0.00239501,0.00067046,0.13413036
-2.06803402,0.18221521,0.00015926,0.03049649,0.07583653,0.04323385,0.00205257,0.00055249,0.12000729
-2.06203102,0.16859162,0.00015109,0.03013851,0.07504494,0.03836883,0.00178090,0.00045505,0.11033605
-2.05602801,0.16165888,0.00014937,0.03106528,0.07752842,0.03494545,0.00157477,0.00037562,0.10500195
-2.05002501,0.16133940,0.00015397,0.03331727,0.08338425,0.03289995,0.00142955,0.00031195,0.10393826
-2.04402201,0.16763676,0.00016488,0.03695433,0.09276313,0.03218256,0.00134124,0.00026203,0.10712878
-2.03801901,0.18063501,0.00018214,0.04205482,0.10586664,0.03275795,0.00130647,0.00022409,0.11460791
-2.03201601,0.20049410,0.00020590,0.04871388,0.12294293,0.03460494,0.00132246,0.00019660,0.12645817
-2.02601301,0.22744156,0.00023632,0.05704111,0.14428051,0.03771541,0.00138696,0.00017823,0.14280534
-2.02001001,0.26176056,0.00027361,0.06715728,0.17020018,0.04209241,0.00149818,0.00016786,0.16381113
-2.01400700,0.30377461,0.00031799,0.07919047,0.20104522,0.04774781,0.00165466,0.00016454,0.18966380
-2.00800400,0.35382927,0.00036963,0.09327144,0.23716977,0.05469922,0.00185516,0.00016748,0.22056663
-2.00200100,0.41227130,0.00042869,0.10952843,0.27892584,0.06296658,0.00209848,0.00017601,0.25672494
-1.99599800,0.47942595,0.00049523,0.12808145,0.32664899,0.07256847,0.00238336,0.00018957,0.29833173
-1.98999500,0.55557309,0.00056922,0.14903634,0.38064322,0.08351825,0.00270830,0.00020768,0.34555259
-1.98399200,0.64092304,0.00065049,0.17247859,0.44116536,0.09582023,0.00307141,0.00022993,0.39851039
-1.97798899,0.73559294,0.00073875,0.19846734,0.50840962,0.10946610,0.00347030,0.00025597,0.45727018
-1.97198599,0.83958485,0.00083350,0.22702964,0.58249274,0.12443172,0.00390192,0.00028546,0.52182520
-1.96598299,0.95276639,0.00093409,0.25815533,0.66344035,0.14067447,0.00436255,0.00031810,0.59208437
-1.95997999,1.07485505,0.00103968,0.29179270,0.75117528,0.15813144,0.00484768,0.00035363,0.66786199
-1.95397699,1.20540703,0.00114924,0.32784525,0.84550811,0.17671843,0.00535200,0.00039178,0.74887023
-1.94797399,1.34381134,0.00126158,0.36616965,0.94613082,0.19632997,0.00586948,0.00043234,0.83471487
-1.94197099,1.48928994,0.00137532,0.40657520,1.05261363,0.21684059,0.00639337,0.00047514,0.92489471
-1.93596798,1.64090404,0.00148900,0.44882472,1.16440554,0.23810705,0.00691636,0.00052008,1.01880481
-1.92996498,1.79756688,0.00160104,0.49263710,1.28083865,0.25997182,0.00743072,0.00056716,1.11574373
-1.92396198,1.95806266,0.00170983,0.53769137,1.40113624,0.28226757,0.00792850,0.00061648,1.21492465
-1.91795898,2.12107120,0.00181377,0.58363227,1.52442451,0.30482255,0.00840173,0.00066831,1.31549006
-1.91195598,2.28519755,0.00191131,0.63007704,1.64974750,0.32746674,0.00884269,0.00072311,1.41652965
-1.90595298,2.44900540,0.00200104,0.67662340,1.77608497,0.35003837,0.00924415,0.00078158,1.51710067
-1.89994997,2.61105319,0.00208170,0.72285826,1.90237236,0.37239064,0.00959965,0.00084469,1.61625019
-1.89394697,2.76993130,0.00215228,0.76836691,2.02752230,0.39439825,0.00990370,0.00091369,1.71303825
-1.88794397,2.92429891,0.00221204,0.81274240,2.15044693,0.41596336,0.01015205,0.00099018,1.80656118
-1.88194097,3.07291891,0.00226056,0.85559471,2.27008015,0.43702068,0.01034182,0.00107611,1.89597394
-1.87593797,3.21468942,0.00229777,0.89655936,2.38539908,0.45754129,0.01047168,0.00117379,1.98051090
-1.86993497,3.34867045,0.00232393,0.93530518,2.49544406,0.47753496,0.01054189,0.00128589,2.05950399
-1.86393197,3.47410464,0.00233968,0.97154100,2.59933653,0.49705063,0.01055433,0.00141542,2.13239765
-1.85792896,3.59043108,0.00234600,1.00502097,2.69629416,0.51617491,0.01051247,0.00156568,2.19875997
-1.85192596,3.69729164,0.00234419,1.03554835,2.78564303,0.53502865,0.01042124,0.00174024,2.25828966
-1.84592296,3.79452953,0.00233579,1.06297780,2.86682625,0.55376126,0.01028684,0.00194280,2.31081853
-1.83991996,3.88218003,0.00232257,1.08721588,2.93940921,0.57254335,0.01011656,0.00217715,2.35630953
-1.83391696,3.96045403,0.00230645,1.10822004,3.00308111,0.59155748,0.00991846,0.00244700,2.39485042
-1.82791396,4.02971477,0.00228938,1.12599606,3.05765308,0.61098764,0.00970108,0.00275588,2.42664342
-1.82191096,4.09044907,0.00227333,1.14059402,3.10305293,0.63100785,0.00947314,0.00310698,2.45199115
-1.81590795,4.14323418,0.00226017,1.15210307,3.13931696,0.65177024,0.00924318,0.00350293,2.47127969
-1.80990495,4.18870175,0.00225159,1.16064526,3.16657911,0.67339339,0.00901925,0.00394572,2.48495925
-1.80390195,4.22750061,0.00224902,1.16636848,3.18505798,0.69595136,0.00880863,0.00443645,2.49352327
-1.79789895,4.26025993,0.00225361,1.16943909,3.19504228,0.71946418,0.00861754,0.00497520,2.49748700
-1.79189595,4.28755471,0.00226615,1.17003425,3.19687534,0.74389030,0.00845097,0.00556089,2.49736614
-1.78589295,4.30987509,0.00228701,1.16833446,3.19093922,0.76912155,0.00831252,0.00619116,2.49365674
-1.77988994,4.32760118,0.00231620,1.16451654,3.17763922,0.79498110,0.00820428,0.00686227,2.48681699
-1.77388694,4.34098469,0.00235329,1.15874741,3.15738946,0.82122462,0.00812687,0.00756909,2.47725189
-1.76788394,4.35013845,0.00239748,1.15117880,3.13060008,0.84754502,0.00807945,0.00830508,2.46530131
-1.76188094,4.35503451,0.00244763,1.14194337,3.09766674,0.87358054,0.00805982,0.00906236,2.45123220
-1.75587794,4.35551133,0.00250230,1.13115221,3.05896292,0.89892611,0.00806463,0.00983182,2.43523521
-1.74987494,4.35128959,0.00255983,1.11889400,3.01483529,0.92314767,0.00808957,0.01060333,2.41742594
-1.74387194,4.34199639,0.00261838,1.10523575,2.96560251,0.94579873,0.00812961,0.01136591,2.39785080
-1.73786893,4.32719651,0.00267610,1.09022522,2.91155724,0.96643861,0.00817931,0.01210809,2.37649718
-1.73186593,4.30642940,0.00273111,1.07389477,2.85297142,0.98465150,0.00823308,0.01281814,2.35330743
-1.72586293,4.27924983,0.00278165,1.05626652,2.79010430,1.00006530,0.00828549,0.01348447,2.32819587
-1.71985993,4.24527022,0.00282617,1.03735842,2.72321254,1.01236944,0.00833151,0.01409598,2.30106795
-1.71385693,4.20420209,0.00286335,1.01719099,2.65256185,1.02133064,0.00836674,0.01464240,2.27184036
-1.70785393,4.15589434,0.00289218,0.99579419,2.57843911,1.02680569,0.00838765,0.01511467,2.24046098
-1.70185093,4.10036596,0.00291201,0.97321401,2.50116408,1.02875069,0.00839166,0.01550520,2.20692744
-1.69584792,4.03783110,0.00292258,0.94951841,2.42109976,1.02722594,0.00837730,0.01580818,2.17130315
-1.68984492,3.96871477,0.00292399,0.92480210,2.33866056,1.02239624,0.00834418,0.01601972,2.13372961
-1.68384192,3.89365803,0.00291672,0.89918987,2.25431739,1.01452655,0.00829298,0.01613803,2.09443437
-1.67783892,3.81351186,0.00290159,0.87283815,2.16859928,1.00397296,0.00822539,0.01616344,2.05373393
-1.67183592,3.72931995,0.00287968,0.84593475,2.08209099,0.99116949,0.00814395,0.01609836,2.01203127
-1.66583292,3.64229094,0.00285231,0.81869662,1.99542671,0.97661129,0.00805186,0.01594716,1.96980811
-1.65982991,3.55376135,0.00282096,0.79136572,1.90927989,0.96083502,0.00795279,0.01571602,1.92761218
-1.65382691,3.46515110,0.00278717,0.76420331,1.82434974,0.94439743,0.00785067,0.01541257,1.88604017
-1.64782391,3.37791392,0.00275244,0.73748274,1.74134489,0.92785312,0.00774941,0.01504571,1.84571729
-1.64182091,3.29348496,0.00271822,0.71148136,1.66096532,0.91173266,0.00765270,0.01462512,1.80727445
-1.63581791,3.21322849,0.00268575,0.68647172,1.58388317,0.89652203,0.00756380,0.01416100,1.77132429
-1.62981491,3.13838813,0.00265607,0.66271274,1.51072361,0.88264445,0.00748534,0.01366364,1.73843732
-1.62381191,3.07004215,0.00262991,0.64044112,1.44204676,0.87044536,0.00741919,0.01314306,1.70911934
-1.61780890,3.00906569,0.00260768,0.61986346,1.37833141,0.86018126,0.00736638,0.01260872,1.68379122
-1.61180590,2.95610177,0.00258947,0.60114950,1.31996129,0.85201274,0.00732706,0.01206921,1.66277182
-1.60580290,2.91154194,0.00257502,0.58442659,1.26721462,0.84600209,0.00730049,0.01153203,1.64626500
-1.59979990,2.87551720,0.00256376,0.56977578,1.22025705,0.84211521,0.00728515,0.01100348,1.63435079
-1.59379690,2.84789916,0.00255482,0.55722948,1.17913835,0.84022781,0.00727885,0.01048850,1.62698116
-1.58779390,2.82831081,0.00254712,0.54677075,1.14379273,0.84013527,0.00727888,0.00999075,1.62398029
-1.58179090,2.81614600,0.00253939,0.53833411,1.11404252,0.84156574,0.00728224,0.00951256,1.62504891
-1.57578789,2.81059634,0.00253027,0.53180790,1.08960501,0.84419553,0.00728589,0.00905512,1.62977250
-1.56978489,2.81068392,0.00251839,0.52703776,1.07010188,0.84766629,0.00728695,0.00861860,1.63763276
-1.56378189,2.81529823,0.00250243,0.52383126,1.05507070,0.85160294,0.00728302,0.00820234,1.64802167
-1.55777889,2.82323571,0.00248119,0.52196334,1.04397823,0.85563165,0.00727236,0.00780508,1.66025760
-1.55177589,2.83324037,0.00245369,0.52118238,1.03623464,0.85939724,0.00725418,0.00742518,1.67360299
-1.54577289,2.84404393,0.00241920,0.52121680,1.03120854,0.86257912,0.00722879,0.00706082,1.68728278
-1.53976988,2.85440461,0.00237729,0.52178174,1.02824224,0.86490554,0.00719777,0.00671024,1.70050354
-1.53376688,2.86314324,0.00232789,0.52258610,1.02666693,0.86616549,0.00716409,0.00637191,1.71247242
-1.52776388,2.86917624,0.00227126,0.52333934,1.02581758,0.86621808,0.00713211,0.00604465,1.72241601
-1.52176088,2.87154465,0.00220804,0.52375827,1.02504719,0.86499918,0.00710765,0.00572776,1.72959851
-1.51575788,2.86943899,0.00213921,0.52357352,1.02374031,0.86252527,0.00709781,0.00542111,1.73333910
-1.50975488,2.86221951,0.00206608,0.52253571,1.02132555,0.85889448,0.00711094,0.00512513,1.73302815
-1.50375188,2.84943166,0.00199022,0.52042114,1.01728706,0.85428487,0.00715635,0.00484080,1.72814201
-1.49774887,2.83081650,0.00191344,0.51703679,1.01117450,0.84895015,0.00724411,0.00456964,1.71825609
-1.49174587,2.80631607,0.00183773,0.51222481,1.00261164,0.84321292,0.00738471,0.00431358,1.70305584
-1.48574287,2.77607326,0.00176517,0.50586603,0.99130316,0.83745566,0.00758874,0.00407491,1.68234540
-1.47973987,2.74042632,0.00169790,0.49788256,0.97703949,0.83210967,0.00786644,0.00385613,1.65605335
-1.47373687,2.69989786,0.00163801,0.48823940,0.95969959,0.82764221,0.00822735,0.00365982,1.62423552
-1.46773387,2.65517817,0.00158751,0.47694487,0.93925143,0.82454201,0.00867986,0.00348851,1.58707437
-1.46173087,2.60710331,0.00154826,0.46404976,0.91575012,0.82330360,0.00923076,0.00334457,1.54487482
-1.45572786,2.55662806,0.00152190,0.44964544,0.88933365,0.82441059,0.00988488,0.00323006,1.49805654
