energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,S_s_up,S_p_up
-5.74787394,2.67899239,0.40990419,1.32204334,0.00755596,0.18622446,0.02797299,0.69959771
-5.74187094,2.69565263,0.41667673,1.33915440,0.00717782,0.19439058,0.02849559,0.68614268
-5.73586793,2.70569715,0.42234455,1.35333682,0.00679877,0.20213207,0.02892012,0.67091381
-5.72986493,2.70846590,0.42677496,1.36417194,0.00642083,0.20933134,0.02923934,0.65393034
-5.72386193,2.70347573,0.42986256,1.37132481,0.00604627,0.21588524,0.02944840,0.63525207
-5.71785893,2.69043901,0.43153298,1.37455685,0.00567755,0.22170876,0.02954513,0.61497733
-5.71185593,2.66927787,0.43174597,1.37373654,0.00531729,0.22673844,0.02953022,0.59324036
-5.70585293,2.64013360,0.43049777,1.36884735,0.00496819,0.23093500,0.02940732,0.57020807
-5.69984992,2.60337011,0.42782258,1.35999258,0.00463301,0.23428537,0.02918311,0.54607633
-5.69384692,2.55957140,0.42379305,1.34739665,0.00431455,0.23680383,0.02886710,0.52106585
-5.68784392,2.50953241,0.41851971,1.33140257,0.00401556,0.23853217,0.02847149,0.49541770
-5.68184092,2.45424325,0.41214926,1.31246546,0.00373878,0.23953895,0.02801086,0.46938857
-5.67583792,2.39486716,0.40486180,1.29114225,0.00348689,0.23991770,0.02750174,0.44324579
-5.66983492,2.33271246,0.39686694,1.26807762,0.00326246,0.23978426,0.02696211,0.41726227
-5.66383192,2.26919934,0.38839894,1.24398675,0.00306800,0.23927319,0.02641092,0.39171133
-5.65782891,2.20582238,0.37971109,1.21963516,0.00290589,0.23853354,0.02586740,0.36686160
-5.65182591,2.14411000,0.37106927,1.19581659,0.00277835,0.23772391,0.02535050,0.34297197
-5.64582291,2.08558208,0.36274508,1.17332941,0.00268746,0.23700720,0.02487825,0.32028686
-5.63981991,2.03170706,0.35500873,1.15295251,0.00263512,0.23654507,0.02446715,0.29903161
-5.63381691,1.98386014,0.34812176,1.13542143,0.00262297,0.23649241,0.02413164,0.27940843
-5.62781391,1.94328368,0.34232998,1.12140569,0.00265242,0.23699199,0.02388359,0.26159268
-5.62181091,1.91105123,0.33785671,1.11148792,0.00272454,0.23816944,0.02373189,0.24572976
-5.61580790,1.88803642,0.33489662,1.10614565,0.00284005,0.24012878,0.02368217,0.23193256
-5.60980490,1.87488744,0.33361030,1.10573636,0.00299926,0.24294872,0.02373660,0.22027960
-5.60380190,1.87200816,0.33411964,1.11048615,0.00320198,0.24667965,0.02389379,0.21081382
-5.59779890,1.87954634,0.33650434,1.12048265,0.00344751,0.25134175,0.02414887,0.20354207
-5.59179590,1.89738926,0.34079942,1.13567211,0.00373456,0.25692391,0.02449366,0.19843538
-5.58579290,1.92516692,0.34699397,1.15586100,0.00406119,0.26338385,0.02491694,0.19542984
-5.57978989,1.96226277,0.35503115,1.18072194,0.00442480,0.27064918,0.02540486,0.19442831
-5.57378689,2.00783152,0.36480937,1.20980383,0.00482209,0.27861950,0.02594141,0.19530271
-5.56778389,2.06082374,0.37618476,1.24254585,0.00524903,0.28716946,0.02650901,0.19789699
-5.56178089,2.12001633,0.38897478,1.27829492,0.00570090,0.29615266,0.02708911,0.20203069
-5.55577789,2.18404820,0.40296300,1.31632614,0.00617229,0.30540622,0.02766287,0.20750306
-5.54977489,2.25146011,0.41790483,1.35586556,0.00665719,0.31475602,0.02821178,0.21409761
-5.54377189,2.32073750,0.43353416,1.39611467,0.00714902,0.32402227,0.02871837,0.22158710
-5.53776888,2.39035527,0.44957072,1.43627576,0.00764077,0.33302529,0.02916675,0.22973875
-5.53176588,2.45882301,0.46572787,1.47557761,0.00812511,0.34159141,0.02954322,0.23831970
-5.52576288,2.52472958,0.48172078,1.51330053,0.00859455,0.34955859,0.02983667,0.24710245
-5.51975988,2.58678561,0.49727456,1.54880013,0.00904157,0.35678173,0.03003902,0.25587024
-5.51375688,2.64386262,0.51213219,1.58152905,0.00945884,0.36313744,0.03014540,0.26442222
-5.50775388,2.69502759,0.52606198,1.61105590,0.00983939,0.36852805,0.03015431,0.27257814
-5.50175088,2.73957191,0.53886423,1.63708099,0.01017680,0.37288484,0.03006761,0.28018259
-5.49574787,2.77703375,0.55037691,1.65944818,0.01046533,0.37617023,0.02989044,0.28710847
-5.48974487,2.80721306,0.56048015,1.67815254,0.01070018,0.37837894,0.02963092,0.29325974
-5.48374187,2.83017879,0.56909925,1.69334357,0.01087753,0.37953819,0.02929988,0.29857316
-5.47773887,2.84626805,0.57620630,1.70532392,0.01099473,0.37970663,0.02891039,0.30301912
-5.47173587,2.85607722,0.58182013,1.71454347,0.01105034,0.37897245,0.02847731,0.30660137
-5.46573287,2.86044528,0.58600476,1.72158925,0.01104420,0.37745044,0.02801674,0.30935575
-5.45972986,2.86042997,0.58886629,1.72717116,0.01097740,0.37527824,0.02754547,0.31134797
-5.45372686,2.85727758,0.59054851,1.73210425,0.01085229,0.37261198,0.02708042,0.31267039
-5.44772386,2.85238727,0.59122726,1.73728787,0.01067237,0.36962137,0.02663816,0.31343805
-5.44172086,2.84727117,0.59110393,1.74368245,0.01044220,0.36648450,0.02623435,0.31378407
-5.43571786,2.84351148,0.59039829,1.75228443,0.01016726,0.36338252,0.02588340,0.31385447
-5.42971486,2.84271586,0.58934092,1.76410018,0.00985374,0.36049439,0.02559803,0.31380280
-5.42371186,2.84647247,0.58816562,1.78011946,0.00950843,0.35799180,0.02538905,0.31378456
-5.41770885,2.85630588,0.58710197,1.80128920,0.00913844,0.35603453,0.02526513,0.31395182
-5.41170585,2.87363504,0.58636844,1.82848814,0.00875106,0.35476629,0.02523266,0.31444798
-5.40570285,2.89973441,0.58616609,1.86250295,0.00835353,0.35431119,0.02529573,0.31540308
-5.39969985,2.93569919,0.58667317,1.90400639,0.00795287,0.35477080,0.02545613,0.31692964
-5.39369685,2.98241537,0.58804073,1.95353797,0.00755569,0.35622205,0.02571342,0.31911925
-5.38769385,3.04053538,0.59038924,2.01148754,0.00716807,0.35871577,0.02606504,0.32203990
-5.38169085,3.11045979,0.59380636,2.07808217,0.00679540,0.36227599,0.02650646,0.32573428
-5.37568784,3.19232548,0.59834582,2.15337682,0.00644233,0.36689997,0.02703141,0.33021889
-5.36968484,3.28600060,0.60402731,2.23724891,0.00611267,0.37255886,0.02763200,0.33548415
-5.36368184,3.39108646,0.61083755,2.32939718,0.00580938,0.37919906,0.02829900,0.34149539
-5.35767884,3.50692643,0.61873214,2.42934511,0.00553454,0.38674411,0.02902204,0.34819469
-5.35167584,3.63262191,0.62763847,2.53644884,0.00528939,0.39509714,0.02978985,0.35550355
-5.34567284,3.76705501,0.63745933,2.64991000,0.00507437,0.40414381,0.03059048,0.36332627
-5.33966983,3.90891776,0.64807730,2.76879295,0.00488919,0.41375566,0.03141158,0.37155398
-5.33366683,4.05674727,0.65935977,2.89204673,0.00473290,0.42379384,0.03224063,0.38006912
-5.32766383,4.20896619,0.67116444,3.01853093,0.00460400,0.43411311,0.03306521,0.38875033
-5.32166083,4.36392747,0.68334531,3.14704527,0.00450056,0.44456601,0.03387331,0.39747753
-5.31565783,4.51996230,0.69575885,3.27636198,0.00442031,0.45500724,0.03465358,0.40613704
-5.30965483,4.67542986,0.70827031,3.40526021,0.00436079,0.46529790,0.03539563,0.41462651
-5.30365183,4.82876731,0.72075993,3.53256118,0.00431945,0.47530972,0.03609032,0.42285960
-5.29764882,4.97853820,0.73312877,3.65716312,0.00429375,0.48492892,0.03673005,0.43077009
-5.29164582,5.12347753,0.74530408,3.77807439,0.00428132,0.49405975,0.03730899,0.43831528
-5.28564282,5.26253162,0.75724373,3.89444360,0.00428000,0.50262739,0.03782329,0.44547855
-5.27963982,5.39489087,0.76893960,4.00558522,0.00428794,0.51058018,0.03827128,0.45227091
-5.27363682,5.52001385,0.78041962,4.11099959,0.00430368,0.51789105,0.03865353,0.45873135
-5.26763382,5.63764133,0.79174823,4.21038604,0.00432615,0.52455795,0.03897293,0.46492614
-5.26163082,5.74779923,0.80302508,4.30364847,0.00435477,0.53060333,0.03923457,0.47094670
-5.25562781,5.85078988,0.81438194,4.39089263,0.00438935,0.53607252,0.03944566,0.47690646
-5.24962481,5.94717156,0.82597763,4.47241519,0.00443015,0.54103114,0.03961521,0.48293649
-5.24362181,6.03772677,0.83799123,4.54868450,0.00447780,0.54556147,0.03975378,0.48918016
-5.23761881,6.12342024,0.85061362,4.62031390,0.00453324,0.54975804,0.03987301,0.49578705
-5.23161581,6.20534838,0.86403767,4.68802841,0.00459766,0.55372246,0.03998518,0.50290628
-5.22561281,6.28468197,0.87844745,4.75262624,0.00467240,0.55755781,0.04010261,0.51067951
-5.21960980,6.36260479,0.89400694,4.81493669,0.00475883,0.56136276,0.04023719,0.51923411
-5.21360680,6.44025077,0.91084879,4.87577637,0.00485830,0.56522571,0.04039972,0.52867647
-5.20760380,6.51864250,0.92906362,4.93590562,0.00497202,0.56921925,0.04059943,0.53908611
-5.20160080,6.59863413,0.94869061,4.99598731,0.00510100,0.57339519,0.04084346,0.55051067
-5.19559780,6.68086120,0.96970974,5.05654973,0.00524593,0.57778042,0.04113643,0.56296208
-5.18959480,6.76569986,0.99203628,5.11795547,0.00540720,0.58237384,0.04148013,0.57641412
-5.18359180,6.85323755,1.01551805,5.18037766,0.00558483,0.58714448,0.04187330,0.59080162
-5.17758879,6.94325634,1.03993541,5.24378467,0.00577846,0.59203108,0.04231155,0.60602107
-5.17158579,7.03523000,1.06500447,5.30793392,0.00598741,0.59694295,0.04278741,0.62193309
-5.16558279,7.12833460,1.09038322,5.37237510,0.00621070,0.60176230,0.04329050,0.63836616
-5.15957979,7.22147232,1.11568054,5.43646235,0.00644709,0.60634788,0.04380789,0.65512193
-5.15357679,7.31330707,1.14046767,5.49937492,0.00669520,0.61053967,0.04432446,0.67198149
-5.14757379,7.40231021,1.16429159,5.56014508,0.00695356,0.61416463,0.04482346,0.68871261
-5.14157079,7.48681411,1.18668984,5.61769191,0.00722072,0.61704296,0.04528709,0.70507736
-5.13556778,7.56507090,1.20720597,5.67085929,0.00749532,0.61899486,0.04569715,0.72084002
-5.12956478,7.63531371,1.22540484,5.71845633,0.00777617,0.61984725,0.04603562,0.73577465
-5.12356178,7.69581757,1.24088723,5.75929842,0.00806226,0.61944027,0.04628538,0.74967228
-5.11755878,7.74495737,1.25330290,5.79224717,0.00835288,0.61763316,0.04643072,0.76234704
-5.11155578,7.78126050,1.26236162,5.81624752,0.00864752,0.61430944,0.04645792,0.77364136
-5.10555278,7.80345226,1.26784163,5.83036092,0.00894591,0.60938093,0.04635565,0.78342973
-5.09954977,7.81049249,1.26959529,5.83379334,0.00924794,0.60279068,0.04611528,0.79162106
-5.09354677,7.80160265,1.26755170,5.82591748,0.00955358,0.59451464,0.04573117,0.79815962
-5.08754377,7.77628281,1.26171641,5.80628884,0.00986279,0.58456199,0.04520072,0.80302443
-5.08154077,7.73431887,1.25216825,5.77465555,0.01017538,0.57297432,0.04452440,0.80622743
-5.07553777,7.67578058,1.23905373,5.73096228,0.01049091,0.55982365,0.04370561,0.80781048
-5.06953477,7.60101134,1.22257939,5.67534874,0.01080858,0.54520950,0.04275051,0.80784140
-5.06353177,7.51061123,1.20300258,5.60814331,0.01112707,0.52925520,0.04166775,0.80640949
-5.05752876,7.40541454,1.18062133,5.52985273,0.01144450,0.51210365,0.04046813,0.80362057
-5.05152576,7.28646351,1.15576376,5.44114858,0.01175839,0.49391279,0.03916421,0.79959207
-5.04552276,7.15497952,1.12877764,5.34285132,0.01206556,0.47485094,0.03776995,0.79444834
-5.03951976,7.01233329,1.10002047,5.23591259,0.01236225,0.45509228,0.03630029,0.78831630
-5.03351676,6.86001489,1.06985068,5.12139640,0.01264407,0.43481262,0.03477077,0.78132186
-5.02751376,6.69960457,1.03861993,5.00045953,0.01290622,0.41418559,0.03319715,0.77358704
-5.02151076,6.53274484,1.00666695,4.87433162,0.01314355,0.39337934,0.03159508,0.76522787
-5.01550775,6.36111409,0.97431279,4.74429489,0.01335074,0.37255393,0.02997980,0.75635322
-5.00950475,6.18640175,0.94185759,4.61166382,0.01352255,0.35185916,0.02836591,0.74706424
-5.00350175,6.01028494,0.90957855,4.47776466,0.01365395,0.33143319,0.02676709,0.73745456
-4.99749875,5.83440621,0.87772916,4.34391471,0.01374042,0.31140153,0.02519601,0.72761085
-4.99149575,5.66035220,0.84653912,4.21140160,0.01377806,0.29187668,0.02366415,0.71761378
-4.98549275,5.48963301,0.81621508,4.08146248,0.01376386,0.27295798,0.02218170,0.70753895
-4.97948974,5.32366194,0.78694151,3.95526340,0.01369579,0.25473196,0.02075756,0.69745787
-4.97348674,5.16373587,0.75888184,3.83387907,0.01357291,0.23727275,0.01939925,0.68743860
-4.96748374,5.01101627,0.73217947,3.71827360,0.01339549,0.22064274,0.01811294,0.67754609
-4.96148074,4.86651128,0.70695853,3.60928256,0.01316498,0.20489320,0.01690350,0.66784208
-4.95547774,4.73105940,0.68332434,3.50759707,0.01288399,0.19006503,0.01577450,0.65838454
-4.94947474,4.60531552,0.66136354,3.41375053,0.01255622,0.17618938,0.01472829,0.64922671
-4.94347174,4.48973992,0.64114385,3.32810874,0.01218635,0.16328822,0.01376611,0.64041584
-4.93746873,4.38459115,0.62271369,3.25086395,0.01177988,0.15137494,0.01288816,0.63199170
-4.93146573,4.28992348,0.60610148,3.18203341,0.01134294,0.14045472,0.01209372,0.62398506
-4.92546273,4.20558954,0.59131509,3.12146275,0.01088214,0.13052498,0.01138128,0.61641630
-4.91945973,4.13124843,0.57834125,3.06883456,0.01040432,0.12157573,0.01074868,0.60929427
-4.91345673,4.06637976,0.56714526,3.02368184,0.00991642,0.11358989,0.01019322,0.60261565
-4.90745373,4.01030319,0.55767103,2.98540644,0.00942525,0.10654358,0.00971186,0.59636483
-4.90145073,3.96220322,0.54984144,2.95330162,0.00893734,0.10040650,0.00930131,0.59051434
-4.89544772,3.92115849,0.54355930,2.92657833,0.00845886,0.09514224,0.00895824,0.58502607
-4.88944472,3.88617450,0.53870858,2.90439396,0.00799545,0.09070869,0.00867937,0.57985295
-4.88344172,3.85621863,0.53515628,2.88588274,0.00755218,0.08705842,0.00846163,0.57494125
-4.87743872,3.83025590,0.53275455,2.87018637,0.00713351,0.08413918,0.00830228,0.57023323
-4.87143572,3.80728409,0.53134318,2.85648369,0.00674328,0.08189442,0.00819904,0.56567006
-4.86543272,3.78636657,0.53075237,2.84401816,0.00638467,0.08026375,0.00815012,0.56119475
-4.85942971,3.76666150,0.53080559,2.83212189,0.00606027,0.07918362,0.00815436,0.55675497
-4.85342671,3.74744597,0.53132254,2.82023520,0.00577211,0.07858786,0.00821121,0.55230549
-4.84742371,3.72813416,0.53212208,2.80792098,0.00552164,0.07840838,0.00832081,0.54781020
-4.84142071,3.70828862,0.53302510,2.79487299,0.00530984,0.07857583,0.00848393,0.54324349
-4.83541771,3.68762430,0.53385719,2.78091804,0.00513718,0.07902033,0.00870200,0.53859090
-4.82941471,3.66600525,0.53445120,2.76601185,0.00500373,0.07967220,0.00897699,0.53384910
-4.82341171,3.64343428,0.53464959,2.75022891,0.00490907,0.08046277,0.00931136,0.52902512
-4.81740870,3.62003626,0.53430652,2.73374692,0.00485236,0.08132519,0.00970797,0.52413500
-4.81140570,3.59603596,0.53328978,2.71682657,0.00483235,0.08219520,0.01016991,0.51920184
-4.80540270,3.57173175,0.53148251,2.69978781,0.00484729,0.08301203,0.01070037,0.51425350
-4.79939970,3.54746651,0.52878462,2.68298372,0.00489501,0.08371919,0.01130247,0.50932006
-4.79339670,3.52359731,0.52511407,2.66677338,0.00497283,0.08426528,0.01197906,0.50443126
-4.78739370,3.50046553,0.52040786,2.65149509,0.00507763,0.08460473,0.01273254,0.49961395
-4.78139070,3.47836877,0.51462278,2.63744132,0.00520578,0.08469849,0.01356463,0.49488987
-4.77538769,3.45753621,0.50773578,2.62483668,0.00535322,0.08451458,0.01447618,0.49027383
-4.76938469,3.43810848,0.49974421,2.61381997,0.00551550,0.08402856,0.01546695,0.48577226
-4.76338169,3.42012318,0.49066547,2.60443131,0.00568782,0.08322381,0.01653541,0.48138238
-4.75737869,3.40350663,0.48053654,2.59660496,0.00586509,0.08209167,0.01767859,0.47709192
-4.75137569,3.38807241,0.46941292,2.59016833,0.00604212,0.08063139,0.01889192,0.47287939
-4.74537269,3.37352674,0.45736739,2.58484718,0.00621365,0.07884988,0.02016914,0.46871483
-4.73936968,3.35948036,0.44448827,2.58027693,0.00637454,0.07676128,0.02150223,0.46456113
-4.73336668,3.34546663,0.43087751,2.57601955,0.00651988,0.07438637,0.02288144,0.46037562
-4.72736368,3.33096474,0.41664847,2.57158535,0.00664519,0.07175184,0.02429537,0.45611208
-4.72136068,3.31542737,0.40192353,2.56645863,0.00674649,0.06888934,0.02573113,0.45172289
-4.71535768,3.29831120,0.38683163,2.56012617,0.00682050,0.06583456,0.02717455,0.44716138
-4.70935468,3.27910922,0.37150581,2.55210716,0.00686474,0.06262615,0.02861054,0.44238415
-4.70335168,3.25738325,0.35608085,2.54198331,0.00687758,0.05930466,0.03002342,0.43735343
-4.69734867,3.23279519,0.34069103,2.52942764,0.00685837,0.05591145,0.03139746,0.43203928
-4.69134567,3.20513562,0.32546813,2.51423065,0.00680745,0.05248771,0.03271730,0.42642160
-4.68534267,3.17434835,0.31053970,2.49632269,0.00672612,0.04907345,0.03396858,0.42049194
-4.67933967,3.14054962,0.29602757,2.47579107,0.00661667,0.04570674,0.03513840,0.41425493
-4.67333667,3.10404090,0.28204668,2.45289139,0.00648225,0.04242290,0.03621593,0.40772942
-4.66733367,3.06531457,0.26870412,2.42805189,0.00632681,0.03925395,0.03719289,0.40094908
-4.66133067,3.02505154,0.25609838,2.40187068,0.00615496,0.03622816,0.03806391,0.39396268
-4.65532766,2.98411089,0.24431877,2.37510543,0.00597184,0.03336970,0.03882692,0.38683366
-4.64932466,2.94351124,0.23344488,2.34865566,0.00578291,0.03069847,0.03948331,0.37963935
-4.64332166,2.90440425,0.22354607,2.32353806,0.00559381,0.02823002,0.04003797,0.37246945
-4.63731866,2.86804101,0.21468098,2.30085547,0.00541016,0.02597560,0.04049923,0.36542408
-4.63131566,2.83573223,0.20689687,2.28176051,0.00523738,0.02394229,0.04087852,0.35861122
-4.62531266,2.80880353,0.20022893,2.26741516,0.00508052,0.02213319,0.04119002,0.35214371
-4.61930965,2.78854751,0.19469949,2.25894772,0.00494408,0.02054769,0.04145006,0.34613580
-4.61330665,2.77617434,0.19031718,2.25740884,0.00483188,0.01918176,0.04167646,0.34069947
-4.60730365,2.77276299,0.18707601,2.26372837,0.00474696,0.01802834,0.04188773,0.33594054
-4.60130065,2.77921496,0.18495463,2.27867487,0.00469145,0.01707764,0.04210229,0.33195481
-4.59529765,2.79621287,0.18391566,2.30281965,0.00466657,0.01631754,0.04233762,0.32882430
-4.58929465,2.82418566,0.18390529,2.33650695,0.00467252,0.01573399,0.04260945,0.32661388
-4.58329165,2.86328220,0.18485327,2.37983177,0.00470858,0.01531135,0.04293108,0.32536833
-4.57728864,2.91335493,0.18667329,2.43262666,0.00477306,0.01503281,0.04331271,0.32511008
-4.57128564,2.97395443,0.18926392,2.49445822,0.00486344,0.01488075,0.04376104,0.32583771
-4.56528264,3.04433558,0.19251002,2.56463392,0.00497643,0.01483711,0.04427893,0.32752526
-4.55927964,3.12347547,0.19628485,2.64221913,0.00510810,0.01488377,0.04486532,0.33012246
-4.55327664,3.21010250,0.20045263,2.72606400,0.00525401,0.01500287,0.04551532,0.33355590
-4.54727364,3.30273573,0.20487161,2.81483922,0.00540941,0.01517718,0.04622041,0.33773103
-4.54127064,3.39973298,0.20939763,2.90707934,0.00556935,0.01539039,0.04696896,0.34253493
-4.53526763,3.49934567,0.21388787,3.00123190,0.00572889,0.01562739,0.04774674,0.34783975
-4.52926463,3.59977809,0.21820478,3.09571022,0.00588325,0.01587454,0.04853762,0.35350665
-4.52326163,3.69924857,0.22222005,3.18894775,0.00602797,0.01611989,0.04932429,0.35939004
-4.51725863,3.79604979,0.22581835,3.27945149,0.00615905,0.01635330,0.05008909,0.36534196
-4.51125563,3.88860563,0.22890073,3.36585206,0.00627307,0.01656665,0.05081476,0.37121640
-4.50525263,3.97552205,0.23138761,3.44694843,0.00636727,0.01675380,0.05148517,0.37687334
-4.49924962,4.05562972,0.23322110,3.52174511,0.00643968,0.01691071,0.05208600,0.38218246
-4.49324662,4.12801675,0.23436664,3.58948035,0.00648907,0.01703533,0.05260529,0.38702621
-4.48724362,4.19205008,0.23481394,3.64964413,0.00651504,0.01712756,0.05303394,0.39130238
-4.48124062,4.24738492,0.23457704,3.70198533,0.00651798,0.01718911,0.05336601,0.39492591
-4.47523762,4.29396210,0.23369371,3.74650790,0.00649902,0.01722330,0.05359894,0.39783005
-4.46923462,4.33199374,0.23222406,3.78345657,0.00645997,0.01723492,0.05373369,0.39996680
-4.46323162,4.36193836,0.23024852,3.81329285,0.00640326,0.01722997,0.05377470,0.40130682
-4.45722861,4.38446685,0.22786527,3.83666291,0.00633182,0.01721542,0.05372980,0.40183868
-4.45122561,4.40042130,0.22518721,3.85435886,0.00624901,0.01719897,0.05361002,0.40156774
-4.44522261,4.41076872,0.22233860,3.86727561,0.00615847,0.01718880,0.05342934,0.40051466
-4.43921961,4.41655213,0.21945142,3.87636534,0.00606405,0.01719332,0.05320436,0.39871361
-4.43321661,4.41884109,0.21666174,3.88259175,0.00596968,0.01722094,0.05295392,0.39621035
-4.42721361,4.41868416,0.21410590,3.88688631,0.00587927,0.01727979,0.05269871,0.39306022
-4.42121061,4.41706505,0.21191686,3.89010815,0.00579663,0.01737758,0.05246072,0.38932614
-4.41520760,4.41486422,0.21022063,3.89300941,0.00572537,0.01752128,0.05226282,0.38507656
-4.40920460,4.41282717,0.20913289,3.89620713,0.00566885,0.01771704,0.05212811,0.38038355
-4.40320160,4.41154031,0.20875584,3.90016256,0.00563006,0.01796989,0.05207937,0.37532096
-4.39719860,4.41141485,0.20917533,3.90516831,0.00561161,0.01828362,0.05213838,0.36996265
-4.39119560,4.41267875,0.21045832,3.91134332,0.00561565,0.01866060,0.05232527,0.36438088
-4.38519260,4.41537626,0.21265073,3.91863532,0.00564387,0.01910162,0.05265782,0.35864473
-4.37918959,4.41937467,0.21577561,3.92683004,0.00569742,0.01960578,0.05315076,0.35281874
-4.37318659,4.42437709,0.21983196,3.93556628,0.00577691,0.02017038,0.05381514,0.34696158
-4.36718359,4.42994045,0.22479395,3.94435580,0.00588240,0.02079086,0.05465776,0.34112501
-4.36118059,4.43549757,0.23061076,3.95260673,0.00601341,0.02146077,0.05568062,0.33535284
-4.35517759,4.44038212,0.23720715,3.95964939,0.00616891,0.02217185,0.05688058,0.32968028
-4.34917459,4.44385550,0.24448468,3.96476345,0.00634738,0.02291409,0.05824916,0.32413347
-4.34317159,4.44513479,0.25232362,3.96720530,0.00654682,0.02367590,0.05977251,0.31872925
-4.33716858,4.44342071,0.26058569,3.96623488,0.00676482,0.02444439,0.06143160,0.31347535
-4.33116558,4.43792530,0.26911741,3.96114128,0.00699864,0.02520564,0.06320258,0.30837084
-4.32516258,4.42789848,0.27775419,3.95126656,0.00724529,0.02594510,0.06505747,0.30340696
-4.31915958,4.41265332,0.28632483,3.93602751,0.00750162,0.02664802,0.06696491,0.29856828
-4.31315658,4.39158960,0.29465663,3.91493513,0.00776444,0.02729992,0.06889115,0.29383417
-4.30715358,4.36421554,0.30258051,3.88761176,0.00803063,0.02788713,0.07080123,0.28918056
