energy_ev,total_up,Ca_p_up,Ca_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.59179590,0.67843745,0.00226692,0.00000000,0.17772095,0.36537525,0.00735045,0.07029861,0.00097203,0.21475754
-5.58579290,0.72453648,0.00221004,0.00000000,0.19248968,0.39323148,0.00732083,0.07459047,0.00084287,0.22782371
-5.57978989,0.77761880,0.00217664,0.00000000,0.20976175,0.42449763,0.00734630,0.07974353,0.00072706,0.24329139
-5.57378689,0.83739852,0.00216631,0.00000000,0.22954598,0.45895771,0.00742436,0.08574990,0.00062402,0.26110125
-5.56778389,0.90344557,0.00217824,0.00000000,0.25182308,0.49630908,0.00755086,0.09258866,0.00053306,0.28115432
-5.56178089,0.97519088,0.00221127,0.00000000,0.27654441,0.53616576,0.00772020,0.10022588,0.00045343,0.30331337
-5.55577789,1.05193548,0.00226397,0.00000000,0.30363112,0.57806461,0.00792554,0.10861495,0.00038432,0.32740534
-5.54977489,1.13286353,0.00233468,0.00000000,0.33297344,0.62147415,0.00815905,0.11769710,0.00032490,0.35322445
-5.54377189,1.21705878,0.00242157,0.00000000,0.36443032,0.66580591,0.00841226,0.12740212,0.00027434,0.38053620
-5.53776888,1.30352409,0.00252272,0.00000000,0.39782936,0.71042798,0.00867630,0.13764930,0.00023183,0.40908182
-5.53176588,1.39120319,0.00263617,0.00000000,0.43296689,0.75468044,0.00894230,0.14834846,0.00019656,0.43858318
-5.52576288,1.47900411,0.00275998,0.00000000,0.46960839,0.79789190,0.00920163,0.15940116,0.00016781,0.46874790
-5.51975988,1.56582327,0.00289228,0.00000000,0.50748910,0.83939691,0.00944624,0.17070188,0.00014486,0.49927442
-5.51375688,1.65056937,0.00303133,0.00000000,0.54631495,0.87855328,0.00966891,0.18213939,0.00012707,0.52985695
-5.50775388,1.73218626,0.00317550,0.00000000,0.58576379,0.91475875,0.00986350,0.19359800,0.00011386,0.56018997
-5.50175088,1.80967393,0.00332334,0.00000000,0.62548703,0.94746635,0.01002506,0.20495886,0.00010471,0.58997233
-5.49574787,1.88210685,0.00347358,0.00000000,0.66511180,0.97619786,0.01015000,0.21610132,0.00009914,0.61891073
-5.48974487,1.94864916,0.00362507,0.00000000,0.70424364,1.00055479,0.01023616,0.22690414,0.00009675,0.64672249
-5.48374187,2.00856636,0.00377685,0.00000000,0.74246989,1.02022642,0.01028274,0.23724682,0.00009716,0.67313783
-5.47773887,2.06123322,0.00392802,0.00000000,0.77936392,1.03499482,0.01029030,0.24701085,0.00010006,0.69790145
-5.47173587,2.10613796,0.00407778,0.00000000,0.81449018,1.04473654,0.01026058,0.25608106,0.00010516,0.72077367
-5.46573287,2.14288306,0.00422535,0.00000000,0.84741013,1.04942110,0.01019637,0.26434690,0.00011219,0.74153130
-5.45972986,2.17118289,0.00436995,0.00000000,0.87768917,1.04910655,0.01010129,0.27170390,0.00012090,0.75996818
-5.45372686,2.19085883,0.00451070,0.00000000,0.90490428,1.04393231,0.00997952,0.27805508,0.00013108,0.77589585
-5.44772386,2.20183257,0.00464667,0.00000000,0.92865251,1.03410991,0.00983560,0.28331249,0.00014247,0.78914425
-5.44172086,2.20411808,0.00477675,0.00000000,0.94855985,1.01991203,0.00967413,0.28739873,0.00015486,0.79956267
-5.43571786,2.19781303,0.00489972,0.00000000,0.96429042,1.00166064,0.00949954,0.29024852,0.00016802,0.80702113
-5.42971486,2.18309029,0.00501416,0.00000000,0.97555561,0.97971460,0.00931588,0.29181024,0.00018169,0.81141203
-5.42371186,2.16018989,0.00511851,0.00000000,0.98212271,0.95445753,0.00912664,0.29204732,0.00019564,0.81265226
-5.41770885,2.12941186,0.00521109,0.00000000,0.98382275,0.92628636,0.00893462,0.29093951,0.00020961,0.81068553
-5.41170585,2.09111022,0.00529009,0.00000000,0.98055714,0.89560098,0.00874180,0.28848395,0.00022332,0.80548490
-5.40570285,2.04568798,0.00535369,0.00000000,0.97230268,0.86279542,0.00854936,0.28469591,0.00023652,0.79705528
-5.39969985,1.99359326,0.00540003,0.00000000,0.95911473,0.82825059,0.00835767,0.27960911,0.00024895,0.78543580
-5.39369685,1.93531621,0.00542739,0.00000000,0.94112815,0.79232889,0.00816634,0.27327570,0.00026036,0.77070164
-5.38769385,1.87138639,0.00543415,0.00000000,0.91855606,0.75537046,0.00797435,0.26576577,0.00027049,0.75296536
-5.38169085,1.80237025,0.00541896,0.00000000,0.89168611,0.71769104,0.00778017,0.25716629,0.00027915,0.73237736
-5.37568784,1.72886849,0.00538075,0.00000000,0.86087464,0.67958120,0.00758194,0.24757968,0.00028612,0.70912534
-5.36968484,1.65151262,0.00531881,0.00000000,0.82653862,0.64130674,0.00737761,0.23712186,0.00029127,0.68343276
-5.36368184,1.57096082,0.00523285,0.00000000,0.78914582,0.60310982,0.00716515,0.22591995,0.00029447,0.65555617
-5.35767884,1.48789264,0.00512303,0.00000000,0.74920353,0.56521072,0.00694272,0.21410959,0.00029565,0.62578142
-5.35167584,1.40300251,0.00499000,0.00000000,0.70724635,0.52780974,0.00670876,0.20183210,0.00029477,0.59441891
-5.34567284,1.31699224,0.00483485,0.00000000,0.66382334,0.49108914,0.00646219,0.18923148,0.00029187,0.56179795
-5.33966983,1.23056249,0.00465918,0.00000000,0.61948537,0.45521493,0.00620244,0.17645138,0.00028699,0.52826057
-5.33366683,1.14440359,0.00446498,0.00000000,0.57477275,0.42033826,0.00592953,0.16363221,0.00028026,0.49415476
-5.32766383,1.05918603,0.00425464,0.00000000,0.53020402,0.38659643,0.00564408,0.15090848,0.00027183,0.45982778
-5.32166083,0.97555104,0.00403089,0.00000000,0.48626601,0.35411349,0.00534730,0.13840640,0.00026190,0.42561944
-5.31565783,0.89410169,0.00379669,0.00000000,0.44340561,0.32300046,0.00504096,0.12624190,0.00025070,0.39185590
-5.30965483,0.81539494,0.00355518,0.00000000,0.40202352,0.29335527,0.00472728,0.11451917,0.00023849,0.35884414
-5.30365183,0.73993509,0.00330962,0.00000000,0.36247007,0.26526243,0.00440886,0.10332959,0.00022555,0.32686725
-5.29764882,0.66816889,0.00306328,0.00000000,0.32504318,0.23879276,0.00408857,0.09275131,0.00021221,0.29618089
-5.29164582,0.60048265,0.00281937,0.00000000,0.28998838,0.21400304,0.00376943,0.08284927,0.00019877,0.26701084
-5.28564282,0.53720150,0.00258102,0.00000000,0.25750087,0.19093596,0.00345452,0.07367572,0.00018557,0.23955185
-5.27963982,0.47859075,0.00235117,0.00000000,0.22772925,0.16962026,0.00314682,0.06527124,0.00017297,0.21396767
-5.27363682,0.42485948,0.00213259,0.00000000,0.20078078,0.15007125,0.00284917,0.05766613,0.00016130,0.19039239
-5.26763382,0.37616598,0.00192781,0.00000000,0.17672783,0.13229172,0.00256416,0.05088210,0.00015092,0.16893272
-5.26163082,0.33262493,0.00173912,0.00000000,0.15561510,0.11627320,0.00229407,0.04493417,0.00014221,0.14967125
-5.25562781,0.29431587,0.00156860,0.00000000,0.13746739,0.10199764,0.00204084,0.03983280,0.00013553,0.13267043
-5.24962481,0.26129261,0.00141810,0.00000000,0.12229743,0.08943937,0.00180601,0.03558598,0.00013127,0.11797708
-5.24362181,0.23359305,0.00128928,0.00000000,0.11011351,0.07856723,0.00159077,0.03220126,0.00012983,0.10562703
-5.23761881,0.21124888,0.00118362,0.00000000,0.10092648,0.06934695,0.00139591,0.02968772,0.00013163,0.09564986
-5.23161581,0.19429475,0.00110249,0.00000000,0.09475587,0.06174343,0.00122192,0.02805759,0.00013710,0.08807334
-5.22561281,0.18277628,0.00104714,0.00000000,0.09163484,0.05572295,0.00106896,0.02732765,0.00014670,0.08292727
-5.21960980,0.17675657,0.00101875,0.00000000,0.09161372,0.05125522,0.00093694,0.02752015,0.00016091,0.08024672
-5.21360680,0.17632063,0.00101845,0.00000000,0.09476187,0.04831500,0.00082558,0.02866333,0.00018022,0.08007416
-5.20760380,0.18157757,0.00104734,0.00000000,0.10116784,0.04688342,0.00073445,0.03079139,0.00020517,0.08246058
-5.20160080,0.19266020,0.00110647,0.00000000,0.11093761,0.04694877,0.00066303,0.03394390,0.00023626,0.08746536
-5.19559780,0.20972184,0.00119685,0.00000000,0.12419096,0.04850676,0.00061076,0.03816472,0.00027402,0.09515481
-5.18959480,0.23293047,0.00131940,0.00000000,0.14105603,0.05156028,0.00057712,0.04350026,0.00031899,0.10559944
-5.18359180,0.26246017,0.00147494,0.00000000,0.16166203,0.05611861,0.00056163,0.04999726,0.00037165,0.11886992
-5.17758879,0.29848021,0.00166414,0.00000000,0.18613056,0.06219612,0.00056391,0.05770011,0.00043246,0.13503203
-5.17158579,0.34114211,0.00188741,0.00000000,0.21456561,0.06981063,0.00058375,0.06664770,0.00050183,0.15414051
-5.16558279,0.39056516,0.00214492,0.00000000,0.24704263,0.07898134,0.00062109,0.07687004,0.00058009,0.17623232
-5.15957979,0.44682114,0.00243643,0.00000000,0.28359727,0.08972659,0.00067606,0.08838467,0.00066748,0.20131949
-5.15357679,0.50991887,0.00276132,0.00000000,0.32421413,0.10206157,0.00074904,0.10119309,0.00076413,0.22938188
-5.14757379,0.57978941,0.00311844,0.00000000,0.36881607,0.11599594,0.00084061,0.11527729,0.00087006,0.26036041
-5.14157079,0.65627279,0.00350612,0.00000000,0.41725487,0.13153174,0.00095163,0.13059672,0.00098514,0.29415090
-5.13556778,0.73910711,0.00392211,0.00000000,0.46930362,0.14866150,0.00108321,0.14708570,0.00110911,0.33059926
-5.12956478,0.82792068,0.00436354,0.00000000,0.52465146,0.16736677,0.00123670,0.16465155,0.00124157,0.36949806
-5.12356178,0.92222801,0.00482698,0.00000000,0.58290122,0.18761706,0.00141372,0.18317369,0.00138197,0.41058508
-5.11755878,1.02143003,0.00530842,0.00000000,0.64357036,0.20936933,0.00161613,0.20250361,0.00152963,0.45354401
-5.11155578,1.12481899,0.00580334,0.00000000,0.70609535,0.23256797,0.00184601,0.22246606,0.00168374,0.49800743
-5.10555278,1.23158798,0.00630682,0.00000000,0.76983978,0.25714518,0.00210559,0.24286133,0.00184342,0.54356212
-5.09954977,1.34084497,0.00681361,0.00000000,0.83410598,0.28302181,0.00239725,0.26346871,0.00200769,0.58975673
-5.09354677,1.45163094,0.00731829,0.00000000,0.89814999,0.31010842,0.00272344,0.28405104,0.00217552,0.63611146
-5.08754377,1.56294133,0.00781540,0.00000000,0.96119929,0.33830651,0.00308656,0.30436020,0.00234588,0.68212956
-5.08154077,1.67374989,0.00829958,0.00000000,1.02247283,0.36750967,0.00348889,0.32414338,0.00251773,0.72731001
-5.07553777,1.78303391,0.00876577,0.00000000,1.08120231,0.39760455,0.00393247,0.34314983,0.00269009,0.77116107
-5.06953477,1.88979941,0.00920930,0.00000000,1.13665404,0.42847155,0.00441895,0.36113793,0.00286203,0.81321380
-5.06353177,1.99310520,0.00962608,0.00000000,1.18815016,0.45998491,0.00494945,0.37788209,0.00303272,0.85303511
-5.05752876,2.09208438,0.01001270,0.00000000,1.23508836,0.49201237,0.00552443,0.39317934,0.00320141,0.89023956
-5.05152576,2.18596237,0.01036650,0.00000000,1.27695902,0.52441418,0.00614350,0.40685519,0.00336748,0.92449932
-5.04552276,2.27407032,0.01068564,0.00000000,1.31335894,0.55704160,0.00680528,0.41876839,0.00353038,0.95555180
-5.03951976,2.35585349,0.01096912,0.00000000,1.34400100,0.58973497,0.00750729,0.42881464,0.00368970,0.98320444
-5.03351676,2.43087413,0.01121675,0.00000000,1.36871912,0.62232153,0.00824584,0.43692870,0.00384507,1.00733655
-5.02751376,2.49880902,0.01142910,0.00000000,1.38746845,0.65461325,0.00901594,0.44308507,0.00399620,1.02789802
-5.02151076,2.55944203,0.01160742,0.00000000,1.40032062,0.68640496,0.00981127,0.44729710,0.00414282,1.04490505
-5.01550775,2.61265249,0.01175349,0.00000000,1.40745451,0.71747304,0.01062422,0.44961464,0.00428468,1.05843316
-5.00950475,2.65840049,0.01186950,0.00000000,1.40914299,0.74757519,0.01144595,0.45012032,0.00442148,1.06860802
-5.00350175,2.69671029,0.01195789,0.00000000,1.40573642,0.77645126,0.01226653,0.44892474,0.00455290,1.07559461
-4.99749875,2.72765330,0.01202119,0.00000000,1.39764395,0.80382578,0.01307513,0.44616084,0.00467854,1.07958542
-4.99149575,2.75133210,0.01206188,0.00000000,1.38531356,0.82941201,0.01386028,0.44197780,0.00479793,1.08078855
-4.98549275,2.76786676,0.01208225,0.00000000,1.36921214,0.85291786,0.01461017,0.43653468,0.00491052,1.07941629
-4.97948974,2.77738467,0.01208427,0.00000000,1.34980649,0.87405343,0.01531298,0.42999441,0.00501572,1.07567503
-4.97348674,2.78001467,0.01206955,0.00000000,1.32754643,0.89254017,0.01595728,0.42251813,0.00511289,1.06975700
-4.96748374,2.77588613,0.01203924,0.00000000,1.30285087,0.90812122,0.01653243,0.41426045,0.00520139,1.06183445
-4.96148074,2.76513283,0.01199411,0.00000000,1.27609724,0.92057257,0.01702892,0.40536564,0.00528063,1.05205632
-4.95547774,2.74790156,0.01193448,0.00000000,1.24761497,0.92971455,0.01743880,0.39596496,0.00535011,1.04054776
-4.94947474,2.72436457,0.01186037,0.00000000,1.21768294,0.93542291,0.01775599,0.38617522,0.00540949,1.02741222
-4.94347174,2.69473478,0.01177158,0.00000000,1.18653079,0.93763908,0.01797656,0.37609844,0.00545864,1.01273586
-4.93746873,2.65928252,0.01166776,0.00000000,1.15434373,0.93637872,0.01809898,0.36582266,0.00549771,0.99659386
-4.93146573,2.61835211,0.01154860,0.00000000,1.12127018,0.93173820,0.01812420,0.35542356,0.00552712,0.97905799
-4.92546273,2.57237674,0.01141394,0.00000000,1.08743153,0.92389827,0.01805579,0.34496677,0.00554767,0.96020477
-4.91945973,2.52189019,0.01126390,0.00000000,1.05293303,0.91312466,0.01789981,0.33451053,0.00556050,0.94012352
-4.91345673,2.46753383,0.01109899,0.00000000,1.01787507,0.89976536,0.01766478,0.32410858,0.00556711,0.91892362
-4.90745373,2.41005797,0.01092018,0.00000000,0.98236374,0.88424441,0.01736136,0.31381274,0.00556932,0.89674024
-4.90145073,2.35031677,0.01072900,0.00000000,0.94652002,0.86705227,0.01700217,0.30367527,0.00556926,0.87373815
-4.89544772,2.28925635,0.01052748,0.00000000,0.91048695,0.84873323,0.01660132,0.29375055,0.00556928,0.85011324
-4.88944472,2.22789634,0.01031821,0.00000000,0.87443415,0.82987000,0.01617410,0.28409604,0.00557188,0.82609137
-4.88344172,2.16730536,0.01010419,0.00000000,0.83855956,0.81106634,0.01573646,0.27477248,0.00557958,0.80192481
-4.87743872,2.10857152,0.00988884,0.00000000,0.80308829,0.79292825,0.01530459,0.26584328,0.00559487,0.77788629
-4.87143572,2.05276929,0.00967575,0.00000000,0.76826865,0.77604452,0.01489444,0.25737316,0.00562006,0.75426095
-4.86543272,2.00092431,0.00946864,0.00000000,0.73436591,0.76096758,0.01452130,0.24942615,0.00565715,0.73133689
-4.85942971,1.95397803,0.00927113,0.00000000,0.70165396,0.74819522,0.01419937,0.24206319,0.00570775,0.70939475
-4.85342671,1.91275399,0.00908660,0.00000000,0.67040577,0.73815426,0.01394141,0.23533938,0.00577299,0.68869697
-4.84742371,1.87792753,0.00891804,0.00000000,0.64088314,0.73118651,0.01375845,0.22930130,0.00585342,0.66947753
-4.84142071,1.85000045,0.00876788,0.00000000,0.61332647,0.72753791,0.01365954,0.22398437,0.00594896,0.65193271
-4.83541771,1.82928212,0.00863790,0.00000000,0.58794525,0.72735098,0.01365161,0.21941069,0.00605890,0.63621339
-4.82941471,1.81587785,0.00852912,0.00000000,0.56490969,0.73066106,0.01373937,0.21558738,0.00618185,0.62241947
-4.82341171,1.80968515,0.00844179,0.00000000,0.54434412,0.73739626,0.01392528,0.21250549,0.00631583,0.61059657
-4.81740870,1.81039802,0.00837531,0.00000000,0.52632243,0.74738113,0.01420962,0.21013979,0.00645826,0.60073523
-4.81140570,1.81751891,0.00832831,0.00000000,0.51086563,0.76034379,0.01459053,0.20844919,0.00660612,0.59277261
-4.80540270,1.83037761,0.00829873,0.00000000,0.49794172,0.77592606,0.01506422,0.20737791,0.00675598,0.58659638
-4.79939970,1.84815616,0.00828383,0.00000000,0.48746766,0.79369616,0.01562509,0.20685732,0.00690418,0.58205065
-4.79339670,1.86991816,0.00828040,0.00000000,0.47931317,0.81316332,0.01626597,0.20680820,0.00704694,0.57894347
-4.78739370,1.89464123,0.00828486,0.00000000,0.47330623,0.83379366,0.01697827,0.20714351,0.00718048,0.57705526
-4.78139070,1.92125074,0.00829340,0.00000000,0.46923954,0.85502668,0.01775226,0.20777117,0.00730117,0.57614788
-4.77538769,1.94865343,0.00830216,0.00000000,0.46687792,0.87629165,0.01857722,0.20859703,0.00740564,0.57597354
-4.76938469,1.97576926,0.00830733,0.00000000,0.46596586,0.89702331,0.01944166,0.20952759,0.00749092,0.57628333
-4.76338169,2.00156026,0.00830535,0.00000000,0.46623510,0.91667639,0.02033347,0.21047252,0.00755448,0.57683470
-4.75737869,2.02505536,0.00829295,0.00000000,0.46741165,0.93473836,0.02124009,0.21134669,0.00759431,0.57739768
-4.75137569,2.04537046,0.00826731,0.00000000,0.46922221,0.95074027,0.02214865,0.21207184,0.00760899,0.57775975
-4.74537269,2.06172337,0.00822606,0.00000000,0.47139969,0.96426531,0.02304610,0.21257771,0.00759763,0.57772900
-4.73936968,2.07344350,0.00816735,0.00000000,0.47368768,0.97495516,0.02391929,0.21280263,0.00755995,0.57713591
-4.73336668,2.07997673,0.00808987,0.00000000,0.47584398,0.98251399,0.02475513,0.21269372,0.00749617,0.57583371
-4.72736368,2.08088581,0.00799283,0.00000000,0.47764324,0.98671044,0.02554069,0.21220666,0.00740698,0.57369761
-4.72136068,2.07584713,0.00787590,0.00000000,0.47887874,0.98737767,0.02626330,0.21130522,0.00729351,0.57062321
-4.71535768,2.06464468,0.00773920,0.00000000,0.47936357,0.98441186,0.02691072,0.20996053,0.00715718,0.56652445
-4.70935468,2.04716218,0.00758325,0.00000000,0.47893135,0.97776933,0.02747132,0.20815035,0.00699970,0.56133132
-4.70335168,2.02337416,0.00740885,0.00000000,0.47743672,0.96746285,0.02793420,0.20585829,0.00682294,0.55498781
-4.69734867,1.99333695,0.00721707,0.00000000,0.47475567,0.95355722,0.02828947,0.20307323,0.00662889,0.54745016
-4.69134567,1.95718012,0.00700919,0.00000000,0.47078595,0.93616455,0.02852837,0.19978880,0.00641957,0.53868578
-4.68534267,1.91509888,0.00678660,0.00000000,0.46544757,0.91543945,0.02864358,0.19600320,0.00619700,0.52867284
-4.67933967,1.86734778,0.00655080,0.00000000,0.45868336,0.89157420,0.02862937,0.19171911,0.00596313,0.51740052
-4.67333667,1.81423565,0.00630334,0.00000000,0.45045973,0.86479423,0.02848186,0.18694390,0.00571986,0.50486994
-4.66733367,1.75612177,0.00604583,0.00000000,0.44076739,0.83535366,0.02819914,0.18168995,0.00546899,0.49109560
-4.66133067,1.69341295,0.00577986,0.00000000,0.42962198,0.80353120,0.02778146,0.17597509,0.00521221,0.47610708
-4.65532766,1.62656105,0.00550707,0.00000000,0.41706452,0.76962612,0.02723129,0.16982305,0.00495116,0.45995087
-4.64932466,1.55606066,0.00522909,0.00000000,0.40316149,0.73395439,0.02655337,0.16326385,0.00468736,0.44269197
-4.64332166,1.48244632,0.00494759,0.00000000,0.38800446,0.69684478,0.02575469,0.15633409,0.00442231,0.42441517
