energy_ev,total_up,Au_p_up,Au_d_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.31065533,1.68038500,0.09254033,1.12245812,0.23228838,0.34509034,0.01317716,0.04350952,0.01753314,0.15497760
-3.30465233,1.70073217,0.10201178,1.11380081,0.23724148,0.36361667,0.01460105,0.04655145,0.01905897,0.15571157
-3.29864932,1.73547069,0.11212339,1.11443823,0.24402637,0.38558376,0.01608995,0.04998368,0.02067456,0.15763822
-3.29264632,1.78338431,0.12279058,1.12349420,0.25244137,0.41084219,0.01763162,0.05376130,0.02236333,0.16062549
-3.28664332,1.84304106,0.13391135,1.13995349,0.26227477,0.43919389,0.01921168,0.05783238,0.02410611,0.16452475
-3.28064032,1.91282065,0.14536698,1.16268566,0.27330836,0.47039307,0.02081378,0.06213826,0.02588127,0.16917414
-3.27463732,1.99094540,0.15702325,1.19047095,0.28532061,0.50414779,0.02241978,0.06661414,0.02766513,0.17440210
-3.26863432,2.07551393,0.16873227,1.22202795,0.29808961,0.54012209,0.02401004,0.07118986,0.02943226,0.18003115
-3.26263132,2.16453721,0.18033495,1.25604205,0.31139562,0.57793879,0.02556373,0.07579088,0.03115604,0.18588174
-3.25662831,2.25597603,0.19166395,1.29119437,0.32502317,0.61718298,0.02705927,0.08033953,0.03280912,0.19177610
-3.25062531,2.34777927,0.20254715,1.32619017,0.33876274,0.65740607,0.02847481,0.08475639,0.03436409,0.19754200
-3.24462231,2.43792215,0.21281160,1.35978638,0.35241195,0.69813066,0.02978869,0.08896195,0.03579408,0.20301636
-3.23861931,2.52444367,0.22228763,1.39081729,0.36577640,0.73885606,0.03097998,0.09287830,0.03707344,0.20804845
-3.23261631,2.60548238,0.23081322,1.41821798,0.37867011,0.77906450,0.03202905,0.09643096,0.03817842,0.21250277
-3.22661331,2.67930988,0.23823829,1.44104482,0.39091573,0.81822809,0.03291807,0.09955075,0.03908776,0.21626150
-3.22061031,2.74436114,0.24442889,1.45849254,0.40234472,0.85581654,0.03363155,0.10217552,0.03978337,0.21922640
-3.21460730,2.79926124,0.24927098,1.46990755,0.41279740,0.89130542,0.03415671,0.10425184,0.04025079,0.22132010
-3.20860430,2.84284778,0.25267381,1.47479709,0.42212329,0.92418511,0.03448397,0.10573648,0.04047963,0.22248689
-3.20260130,2.87418871,0.25457257,1.47283417,0.43018157,0.95397019,0.03460715,0.10659761,0.04046395,0.22269293
-3.19659830,2.89259515,0.25493037,1.46385821,0.43684202,0.98020910,0.03452374,0.10681569,0.04020239,0.22192581
-3.19059530,2.89762914,0.25373938,1.44787153,0.44198628,1.00249406,0.03423497,0.10638404,0.03969831,0.22019373
-3.18459230,2.88910621,0.25102104,1.42503187,0.44550957,1.02047078,0.03374581,0.10530897,0.03895963,0.21752409
-3.17858929,2.86709292,0.24682541,1.39564135,0.44732280,1.03384787,0.03306480,0.10360954,0.03799869,0.21396178
-3.17258629,2.83189958,0.24122973,1.36013246,0.44735494,1.04240566,0.03220391,0.10131695,0.03683187,0.20956709
-3.16658329,2.78406856,0.23433603,1.31905140,0.44555569,1.04600402,0.03117811,0.09847352,0.03547915,0.20441351
-3.16058029,2.72435864,0.22626820,1.27303976,0.44189803,1.04458900,0.03000505,0.09513140,0.03396352,0.19858523
-3.15457729,2.65372595,0.21716844,1.22281490,0.43638076,1.03819800,0.02870452,0.09135097,0.03231038,0.19217480
-3.14857429,2.57330208,0.20719329,1.16914994,0.42903061,1.02696319,0.02729798,0.08719905,0.03054683,0.18528066
-3.14257129,2.48437021,0.19650945,1.11285394,0.41990382,1.01111301,0.02580798,0.08274703,0.02870101,0.17800490
-3.13656828,2.38833961,0.18528949,1.05475291,0.40908712,0.99097158,0.02425763,0.07806888,0.02680130,0.17045117
-3.13056528,2.28671956,0.17370769,0.99567213,0.39669772,0.96695610,0.02267005,0.07323927,0.02487577,0.16272282
-3.12456228,2.18109294,0.16193609,0.93642032,0.38288258,0.93957197,0.02106787,0.06833173,0.02295147,0.15492125
-3.11855928,2.07309031,0.15014088,0.87777584,0.36781650,0.90940595,0.01947278,0.06341701,0.02105392,0.14714468
-3.11255628,1.96436472,0.13847933,0.82047518,0.35169948,0.87711742,0.01790517,0.05856165,0.01920667,0.13948703
-3.10655328,1.85656783,0.12709717,0.76520380,0.33475303,0.84342791,0.01638373,0.05382679,0.01743091,0.13203716
-3.10055028,1.75132732,0.11612662,0.71258922,0.31721581,0.80910906,0.01492530,0.04926727,0.01574525,0.12487831
-3.09454727,1.65022596,0.10568500,0.66319619,0.29933867,0.77496952,0.01354462,0.04493101,0.01416556,0.11808773
-3.08854427,1.55478216,0.09587385,0.61752366,0.28137918,0.74184078,0.01225429,0.04085865,0.01270492,0.11173642
-3.08254127,1.46643209,0.08677872,0.57600323,0.26359612,0.71056245,0.01106470,0.03708344,0.01137365,0.10588900
-3.07653827,1.38651312,0.07846927,0.53899879,0.24624374,0.68196709,0.00998407,0.03363142,0.01017944,0.10060357
-3.07053527,1.31624836,0.07099986,0.50680684,0.22956644,0.65686496,0.00901850,0.03052167,0.00912747,0.09593159
-3.06453227,1.25673236,0.06441042,0.47965722,0.21379365,0.63602888,0.00817210,0.02776685,0.00822070,0.09191764
-3.05852926,1.20891743,0.05872751,0.45771398,0.19913535,0.62017943,0.00744711,0.02537370,0.00746002,0.08859922
-3.05252626,1.17360078,0.05396550,0.44107609,0.18577819,0.60997064,0.00684404,0.02334374,0.00684458,0.08600629
-3.04652326,1.15141237,0.05012782,0.42977794,0.17388236,0.60597650,0.00636179,0.02167387,0.00637197,0.08416083
-3.04052026,1.14280347,0.04720812,0.42378952,0.16357923,0.60867830,0.00599784,0.02035708,0.00603846,0.08307632
-3.03451726,1.14803631,0.04519137,0.42301635,0.15496980,0.61845317,0.00574831,0.01938304,0.00583922,0.08275707
-3.02851426,1.16717508,0.04405480,0.42729940,0.14812390,0.63556393,0.00560815,0.01873869,0.00576850,0.08319767
-3.02251126,1.20007874,0.04376872,0.43641507,0.14308021,0.66015059,0.00557119,0.01840875,0.00581973,0.08438239
-3.01650825,1.24639622,0.04429711,0.45007572,0.13984680,0.69222364,0.00563025,0.01837617,0.00598566,0.08628477
-3.01050525,1.30556466,0.04559805,0.46793085,0.13840246,0.73165959,0.00577723,0.01862251,0.00625845,0.08886734
-3.00450225,1.37681125,0.04762410,0.48956948,0.13869846,0.77819883,0.00600319,0.01912824,0.00662970,0.09208157
-2.99849925,1.45915931,0.05032244,0.51452387,0.14066074,0.83144628,0.00629843,0.01987310,0.00709053,0.09586817
-2.99249625,1.55143904,0.05363503,0.54227481,0.14419258,0.89087492,0.00665261,0.02083623,0.00763158,0.10015762
-2.98649325,1.65230342,0.05749873,0.57225879,0.14917745,0.95583242,0.00705484,0.02199647,0.00824306,0.10487119
-2.98049025,1.76024920,0.06184542,0.60387690,0.15548219,1.02555108,0.00749384,0.02333252,0.00891483,0.10992216
-2.97448724,1.87364307,0.06660225,0.63650550,0.16296025,1.09916082,0.00795810,0.02482314,0.00963638,0.11521751
-2.96848424,1.99075258,0.07169195,0.66950850,0.17145510,1.17570542,0.00843604,0.02644736,0.01039698,0.12065987
-2.96248124,2.10978118,0.07703332,0.70225085,0.18080364,1.25416151,0.00891628,0.02818460,0.01118573,0.12614972
-2.95647824,2.22890661,0.08254194,0.73411279,0.19083951,1.33346000,0.00938784,0.03001497,0.01199171,0.13158776
-2.95047524,2.34632143,0.08813102,0.76450454,0.20139637,1.41250957,0.00984037,0.03191936,0.01280408,0.13687738
-2.94447224,2.46027450,0.09371244,0.79288070,0.21231096,1.49022138,0.01026448,0.03387968,0.01361229,0.14192715
-2.93846923,2.56911212,0.09919808,0.81875382,0.22342593,1.56553448,0.01065193,0.03587901,0.01440618,0.14665317
-2.93246623,2.67131729,0.10450116,0.84170662,0.23459238,1.63744109,0.01099591,0.03790177,0.01517622,0.15098127
-2.92646323,2.76554571,0.10953790,0.86140237,0.24567208,1.70501089,0.01129126,0.03993383,0.01591366,0.15484885
-2.92046023,2.85065747,0.11422909,0.87759284,0.25653924,1.76741370,0.01153463,0.04196259,0.01661071,0.15820647
-2.91445723,2.92574312,0.11850184,0.89012369,0.26708197,1.82393965,0.01172468,0.04397710,0.01726069,0.16101894
-2.90845423,2.99014333,0.12229118,0.89893702,0.27720321,1.87401635,0.01186214,0.04596804,0.01785818,0.16326604
-2.90245123,3.04346175,0.12554174,0.90407095,0.28682135,1.91722240,0.01194985,0.04792773,0.01839914,0.16494270
-2.89644822,3.08557057,0.12820909,0.90565649,0.29587041,1.95329697,0.01199275,0.04985014,0.01888099,0.16605881
-2.89044522,3.11660897,0.13026103,0.90391172,0.30429986,1.98214517,0.01199781,0.05173078,0.01930267,0.16663856
-2.88444222,3.13697486,0.13167858,0.89913379,0.31207420,2.00383913,0.01197392,0.05356671,0.01966470,0.16671941
-2.87843922,3.14731035,0.13245662,0.89168901,0.31917226,2.01861491,0.01193166,0.05535640,0.01996915,0.16635076
-2.87243622,3.14848190,0.13260422,0.88200171,0.32558643,2.02686542,0.01188316,0.05709974,0.02021960,0.16559234
-2.86643322,3.14155612,0.13214468,0.87054216,0.33132172,2.02912984,0.01184179,0.05879793,0.02042113,0.16451242
-2.86043022,3.12777222,0.13111506,0.85781426,0.33639486,2.02607988,0.01182195,0.06045351,0.02058024,0.16318599
-2.85442721,3.10851226,0.12956549,0.84434343,0.34083346,2.01850346,0.01183879,0.06207025,0.02070473,0.16169277
-2.84842421,3.08527025,0.12755804,0.83066508,0.34467524,2.00728644,0.01190790,0.06365325,0.02080361,0.16011533
-2.84242121,3.05962102,0.12516532,0.81731411,0.34796738,1.99339298,0.01204511,0.06520890,0.02088699,0.15853729
-2.83641821,3.03318979,0.12246881,0.80481554,0.35076598,1.97784501,0.01226620,0.06674490,0.02096598,0.15704156
-2.83041521,3.00762296,0.11955696,0.79367669,0.35313563,1.96170164,0.01258674,0.06827030,0.02105252,0.15570878
-2.82441221,2.98456080,0.11652317,0.78438057,0.35514901,1.94603856,0.01302181,0.06979552,0.02115929,0.15461585
-2.81840920,2.96561209,0.11346362,0.77738087,0.35688652,1.93192833,0.01358589,0.07133228,0.02129953,0.15383466
-2.81240620,2.95233112,0.11047512,0.77309809,0.35843577,1.92042147,0.01429268,0.07289359,0.02148693,0.15343096
-2.80640320,2.94619679,0.10765299,0.77191674,0.35989104,1.91252890,0.01515493,0.07449364,0.02173546,0.15346338
-2.80040020,2.94859378,0.10508903,0.77418338,0.36135234,1.90920577,0.01618433,0.07614760,0.02205923,0.15398251
-2.79439720,2.96079564,0.10286958,0.78020528,0.36292434,1.91133678,0.01739136,0.07787140,0.02247225,0.15503023
-2.78839420,2.98394929,0.10107386,0.79024926,0.36471488,1.91972311,0.01878515,0.07968145,0.02298827,0.15663904
-2.78239120,3.01906095,0.09977244,0.80454066,0.36683311,1.93507092,0.02037330,0.08159421,0.02362056,0.15883157
-2.77638819,3.06698307,0.09902598,0.82326214,0.36938729,1.95798133,0.02216174,0.08362583,0.02438164,0.16162016
-2.77038519,3.12840210,0.09888426,0.84655212,0.37248226,1.98894197,0.02415449,0.08579162,0.02528298,0.16500660
-2.76438219,3.20382712,0.09938535,0.87450281,0.37621658,2.02831993,0.02635350,0.08810552,0.02633475,0.16898194
-2.75837919,3.29357914,0.10055520,0.90715776,0.38067957,2.07635607,0.02875842,0.09057962,0.02754547,0.17352653
-2.75237619,3.39778134,0.10240729,0.94450906,0.38594818,2.13316077,0.03136634,0.09322355,0.02892164,0.17861017
-2.74637319,3.51635038,0.10494263,0.98649411,0.39208400,2.19871087,0.03417160,0.09604404,0.03046745,0.18419241
-2.74037019,3.64898914,0.10814991,1.03299229,0.39913040,2.27284814,0.03716556,0.09904438,0.03218438,0.19022315
-2.73436718,3.79518116,0.11200585,1.08382174,0.40711008,2.35527890,0.04033645,0.10222409,0.03407089,0.19664330
-2.72836418,3.95418735,0.11647572,1.13873632,0.41602298,2.44557524,0.04366915,0.10557851,0.03612212,0.20338580
-2.72236118,4.12504541,0.12151406,1.19742330,0.42584493,2.54317760,0.04714519,0.10909863,0.03832964,0.21037668
-2.71635818,4.30657232,0.12706543,1.25950190,0.43652685,2.64739893,0.05074265,0.11277094,0.04068121,0.21753645
-2.71035518,4.49737057,0.13306545,1.32452298,0.44799477,2.75743048,0.05443623,0.11657744,0.04316076,0.22478152
-2.70435218,4.69583831,0.13944179,1.39197022,0.46015064,2.87234927,0.05819741,0.12049569,0.04574830,0.23202583
-2.69834917,4.90018386,0.14611544,1.46126295,0.47287389,2.99112733,0.06199466,0.12449908,0.04842011,0.23918249
-2.69234617,5.10844474,0.15300199,1.53176085,0.48602371,3.11264271,0.06579375,0.12855714,0.05114891,0.24616549
-2.68634317,5.31851122,0.16001304,1.60277057,0.49944204,3.23569233,0.06955823,0.13263596,0.05390430,0.25289139
-2.68034017,5.52815441,0.16705769,1.67355436,0.51295710,3.35900654,0.07324989,0.13669868,0.05665323,0.25928087
-2.67433717,5.73505850,0.17404413,1.74334057,0.52638736,3.48126540,0.07682944,0.14070615,0.05936068,0.26526022
-2.66833417,5.93685672,0.18088130,1.81133595,0.53954585,3.60111645,0.08025714,0.14461748,0.06199041,0.27076260
-2.66233117,6.13117042,0.18748056,1.87673947,0.55224451,3.71719393,0.08349362,0.14839081,0.06450587,0.27572914
-2.65632816,6.31565052,0.19375738,1.93875724,0.56429870,3.82813898,0.08650067,0.15198399,0.06687110,0.28010975
-2.65032516,6.48802017,0.19963301,1.99661836,0.57553147,3.93262068,0.08924207,0.15535527,0.06905179,0.28386368
-2.64432216,6.64611787,0.20503610,2.04959091,0.58577755,4.02935750,0.09168450,0.15846407,0.07101622,0.28695987
-2.63831916,6.78793962,0.20990421,2.09699790,0.59488699,4.11713878,0.09379829,0.16127161,0.07273626,0.28937694
-2.63231616,6.91167905,0.21418517,2.13823240,0.60272832,4.19484561,0.09555833,0.16374158,0.07418824,0.29110309
-2.62631316,7.01576433,0.21783825,2.17277150,0.60919112,4.26147099,0.09694470,0.16584075,0.07535375,0.29213564
-2.62031016,7.09889071,0.22083513,2.20018840,0.61418796,4.31613837,0.09794337,0.16753949,0.07622020,0.29248056
-2.61430715,7.16004771,0.22316059,2.22016252,0.61765578,4.35811839,0.09854669,0.16881227,0.07678124,0.29215170
-2.60830415,7.19853996,0.22481289,2.23248685,0.61955650,4.38684323,0.09875379,0.16963805,0.07703701,0.29117011
-2.60230115,7.21400118,0.22580390,2.23707263,0.61987712,4.40191813,0.09857078,0.17000066,0.07699405,0.28956317
-2.59629815,7.20640071,0.22615882,2.23395090,0.61862912,4.40312976,0.09801077,0.16988905,0.07666509,0.28736381
-2.59029515,7.17604236,0.22591561,2.22327112,0.61584736,4.39045114,0.09709379,0.16929754,0.07606850,0.28460967
-2.58429215,7.12355557,0.22512413,2.20529666,0.61158842,4.36404281,0.09584641,0.16822595,0.07522769,0.28134239
-2.57828914,7.04987921,0.22384495,2.18039750,0.60592853,4.32425024,0.09430125,0.16667967,0.07417018,0.27760683
-2.57228614,6.95623835,0.22214781,2.14904036,0.59896115,4.27159723,0.09249628,0.16466975,0.07292664,0.27345048
-2.56628314,6.84411477,0.22010994,2.11177656,0.59079417,4.20677566,0.09047400,0.16221278,0.07152983,0.26892284
-2.56028014,6.71521208,0.21781413,2.06922806,0.58154699,4.13063142,0.08828049,0.15933082,0.07001344,0.26407478
-2.55427714,6.57141628,0.21534659,2.02207214,0.57134735,4.04414708,0.08596427,0.15605120,0.06841107,0.25895809
-2.54827414,6.41475313,0.21279481,1.97102523,0.56032819,3.94842153,0.08357524,0.15240622,0.06675514,0.25362485
-2.54227114,6.24734324,0.21024524,1.91682632,0.54862442,3.84464703,0.08116344,0.14843281,0.06507600,0.24812687
-2.53626813,6.07135635,0.20778109,1.86022051,0.53636988,3.73408437,0.07877788,0.14417202,0.06340115,0.24251512
-2.53026513,5.88896577,0.20548015,1.80194314,0.52369431,3.61803673,0.07646545,0.13966848,0.06175465,0.23683903
-2.52426213,5.70230439,0.20341273,1.74270482,0.51072074,3.49782286,0.07426978,0.13496968,0.06015669,0.23114586
-2.51825913,5.51342325,0.20163981,1.68317788,0.49756297,3.37475044,0.07223031,0.13012520,0.05862338,0.22547996
-2.51225613,5.32425374,0.20021143,1.62398447,0.48432354,3.25009032,0.07038143,0.12518585,0.05716669,0.21988204
-2.50625313,5.13657433,0.19916539,1.56568643,0.47109209,3.12505241,0.06875180,0.12020268,0.05579465,0.21438849
-2.50025013,4.95198269,0.19852623,1.50877735,0.45794418,3.00076389,0.06736379,0.11522600,0.05451156,0.20903067
-2.49424712,4.77187355,0.19830465,1.45367670,0.44494054,2.87825034,0.06623312,0.11030437,0.05331845,0.20383436
-2.48824412,4.59742302,0.19849732,1.40072617,0.43212695,2.75842040,0.06536868,0.10548357,0.05221355,0.19881926
-2.48224112,4.42957936,0.19908703,1.35018815,0.41953457,2.64205427,0.06477250,0.10080564,0.05119282,0.19399868
-2.47623812,4.26906026,0.20004332,1.30224637,0.40718084,2.52979629,0.06443984,0.09630807,0.05025049,0.18937939
-2.47023512,4.11635646,0.20132344,1.25700840,0.39507078,2.42215174,0.06435953,0.09202303,0.04937967,0.18496166
-2.46423212,3.97174138,0.20287371,1.21450997,0.38319885,2.31948772,0.06451436,0.08797685,0.04857274,0.18073952
-2.45822911,3.83528598,0.20463114,1.17472083,0.37155104,2.22203796,0.06488162,0.08418968,0.04782190,0.17670124
-2.45222611,3.70687840,0.20652534,1.13755193,0.36010736,2.12991109,0.06543373,0.08067538,0.04711946,0.17282997
-2.44622311,3.58624735,0.20848060,1.10286363,0.34884441,2.04310196,0.06613897,0.07744164,0.04645817,0.16910463
-2.44022011,3.47298846,0.21041810,1.07047468,0.33773804,1.96150538,0.06696224,0.07449037,0.04583145,0.16550085
-2.43421711,3.36659255,0.21225815,1.04017165,0.32676606,1.88493171,0.06786595,0.07181829,0.04523351,0.16199214
-2.42821411,3.26647493,0.21392241,1.01171863,0.31591059,1.81312356,0.06881082,0.06941777,0.04465947,0.15855102
-2.42221111,3.17200471,0.21533607,0.98486682,0.30516032,1.74577309,0.06975685,0.06727780,0.04410545,0.15515027
-2.41620810,3.08253340,0.21642983,0.95936387,0.29451231,1.68253915,0.07066415,0.06538511,0.04356854,0.15176409
-2.41020510,2.99742192,0.21714170,0.93496260,0.28397333,1.62306386,0.07149387,0.06372539,0.04304688,0.14836927
-2.40420210,2.91606533,0.21741861,0.91142913,0.27356075,1.56698809,0.07220906,0.06228450,0.04253964,0.14494616
-2.39819910,2.83791483,0.21721774,0.88855003,0.26330279,1.51396549,0.07277550,0.06104966,0.04204711,0.14147966
-2.39219610,2.76249650,0.21650759,0.86613848,0.25323833,1.46367477,0.07316250,0.06001051,0.04157069,0.13795988
-2.38619310,2.68942639,0.21526883,0.84403926,0.24341605,1.41583007,0.07334362,0.05916007,0.04111296,0.13438276
-2.38019010,2.61842188,0.21349476,0.82213255,0.23389318,1.37018917,0.07329726,0.05849544,0.04067777,0.13075036
-2.37418709,2.54930894,0.21119166,0.80033647,0.22473369,1.32655961,0.07300725,0.05801830,0.04027023,0.12707109
-2.36818409,2.48202538,0.20837880,0.77860821,0.21600620,1.28480260,0.07246325,0.05773508,0.03989682,0.12335958
-2.36218109,2.41661997,0.20508818,0.75694400,0.20778157,1.24483471,0.07166100,0.05765691,0.03956532,0.11963645
-2.35617809,2.35324759,0.20136413,0.73537764,0.20013031,1.20662752,0.07060248,0.05779923,0.03928473,0.11592779
-2.35017509,2.29216046,0.19726258,0.71397793,0.19311992,1.17020512,0.06929587,0.05818111,0.03906522,0.11226449
-2.34417209,2.23369580,0.19285014,0.69284492,0.18681226,1.13563965,0.06775539,0.05882439,0.03891782,0.10868137
-2.33816908,2.17826009,0.18820298,0.67210514,0.18126106,1.10304504,0.06600087,0.05975251,0.03885416,0.10521616
-2.33216608,2.12631061,0.18340547,0.65190601,0.17650965,1.07256904,0.06405730,0.06098929,0.03888607,0.10190833
-2.32616308,2.07833451,0.17854867,0.63240963,0.17258902,1.04438377,0.06195412,0.06255753,0.03902511,0.09879783
-2.32016008,2.03482638,0.17372856,0.61378614,0.16951624,1.01867513,0.05972440,0.06447768,0.03928201,0.09592374
-2.31415708,1.99626486,0.16904418,0.59620695,0.16729335,0.99563124,0.05740399,0.06676647,0.03966607,0.09332293
-2.30815408,1.96308944,0.16459570,0.57983811,0.16590676,0.97543049,0.05503046,0.06943579,0.04018462,0.09102874
-2.30215108,1.93567810,0.16048233,0.56483416,0.16532710,0.95822948,0.05264212,0.07249168,0.04084235,0.08906971
-2.29614807,1.91432710,0.15680032,0.55133261,0.16550966,0.94415133,0.05027696,0.07593373,0.04164084,0.08746845
-2.29014507,1.89923365,0.15364100,0.53944957,0.16639536,0.93327501,0.04797168,0.07975467,0.04257807,0.08624078
-2.28414207,1.89048257,0.15108895,0.52927647,0.16791212,0.92562596,0.04576077,0.08394047,0.04364813,0.08539492
-2.27813907,1.88803759,0.14922041,0.52087830,0.16997682,0.92116874,0.04367567,0.08847080,0.04484107,0.08493115
-2.27213607,1.89173805,0.14810199,0.51429332,0.17249757,0.91980186,0.04174415,0.09331988,0.04614286,0.08484168
-2.26613307,1.90130119,0.14778971,0.50953436,0.17537628,0.92135538,0.03998978,0.09845773,0.04753568,0.08511081
-2.26013007,1.91633038,0.14832842,0.50659162,0.17851160,0.92559130,0.03843165,0.10385180,0.04899827,0.08571551
-2.25412706,1.93632880,0.14975172,0.50543678,0.18180187,0.93220704,0.03708417,0.10946881,0.05050655,0.08662625
-2.24812406,1.96071828,0.15208223,0.50602831,0.18514815,0.94084185,0.03595721,0.11527677,0.05203441,0.08780815
-2.24212106,1.98886235,0.15533233,0.50831737,0.18845725,0.95108592,0.03505625,0.12124711,0.05355457,0.08922236
-2.23611806,2.02009233,0.15950521,0.51225425,0.19164448,0.96249207,0.03438277,0.12735665,0.05503963,0.09082756
-2.23011506,2.05373516,0.16459623,0.51779458,0.19463613,0.97458921,0.03393474,0.13358945,0.05646309,0.09258165
-2.22411206,2.08914142,0.17059446,0.52490497,0.19737164,0.98689732,0.03370717,0.13993825,0.05780038,0.09444336
-2.21810905,2.12571181,0.17748419,0.53356762,0.19980515,0.99894297,0.03369269,0.14640545,0.05902989,0.09637386
-2.21210605,2.16292065,0.18524647,0.54378340,0.20190658,1.01027488,0.03388216,0.15300348,0.06013374,0.09833810
-2.20610305,2.20033463,0.19386030,0.55557293,0.20366205,1.02047852,0.03426518,0.15975447,0.06109854,0.10030597
-2.20010005,2.23762569,0.20330349,0.56897560,0.20507365,1.02918925,0.03483060,0.16668922,0.06191578,0.10225312
-2.19409705,2.27457693,0.21355303,0.58404614,0.20615850,1.03610320,0.03556679,0.17384531,0.06258211,0.10416140
-2.18809405,2.31108093,0.22458483,0.60084886,0.20694724,1.04098533,0.03646194,0.18126456,0.06309928,0.10601886
-2.18209105,2.34713024,0.23637284,0.61944963,0.20748183,1.04367432,0.03750405,0.18898976,0.06347380,0.10781937
-2.17608804,2.38280040,0.24888750,0.63990600,0.20781285,1.04408402,0.03868091,0.19706084,0.06371643,0.10956181
-2.17008504,2.41822621,0.26209352,0.66225574,0.20799645,1.04220144,0.03997988,0.20551074,0.06384134,0.11124896
-2.16408204,2.45357248,0.27594718,0.68650462,0.20809086,1.03808125,0.04138757,0.21436106,0.06386518,0.11288602
-2.15807904,2.48900095,0.29039328,0.71261399,0.20815286,1.03183738,0.04288949,0.22361775,0.06380594,0.11447900
-2.15207604,2.52463531,0.30536186,0.74048902,0.20823427,1.02363197,0.04446959,0.23326717,0.06368183,0.11603301
-2.14607304,2.56052657,0.32076502,0.76996833,0.20837854,1.01366246,0.04610992,0.24327274,0.06351006,0.11755052
-2.14007004,2.59662095,0.33649406,0.80081600,0.20861777,1.00214748,0.04779024,0.25357240,0.06330574,0.11902982
-2.13406703,2.63273268,0.35241731,0.83271638,0.20897017,0.98931242,0.04948779,0.26407715,0.06308092,0.12046373
-2.12806403,2.66852361,0.36837872,0.86527268,0.20943827,0.97537541,0.05117723,0.27467079,0.06284377,0.12183856
-2.12206103,2.70349134,0.38419768,0.89800944,0.21000772,0.96053465,0.05283070,0.28521100,0.06259802,0.12313363
-2.11605803,2.73696723,0.39967012,0.93037927,0.21064713,0.94495760,0.05441809,0.29553193,0.06234267,0.12432117
-2.11005503,2.76812482,0.41457100,0.96177391,0.21130857,0.92877283,0.05590756,0.30544798,0.06207197,0.12536671
-2.10405203,2.79599884,0.42865833,0.99153915,0.21192910,0.91206479,0.05726618,0.31475902,0.06177566,0.12623009
-2.09804902,2.81951416,0.44167856,1.01899336,0.21243303,0.89487181,0.05846079,0.32325659,0.06143952,0.12686673
-2.09204602,2.83752364,0.45337327,1.04344870,0.21273494,0.87718740,0.05945901,0.33073100,0.06104614,0.12722946
-2.08604302,2.84885293,0.46348688,1.06423426,0.21274320,0.85896464,0.06023029,0.33697890,0.06057588,0.12727056
-2.08004002,2.85235019,0.47177505,1.08071992,0.21236405,0.84012336,0.06074710,0.34181108,0.06000796,0.12694397
-2.07403702,2.84693802,0.47801351,1.09233997,0.21150577,0.82055957,0.06098595,0.34506007,0.05932166,0.12620761
-2.06803402,2.83166513,0.48200670,1.09861520,0.21008293,0.80015663,0.06092850,0.34658714,0.05849747,0.12502563
-2.06203102,2.80575467,0.48359595,1.09917242,0.20802046,0.77879731,0.06056242,0.34628851,0.05751827,0.12337040
-2.05602801,2.76864702,0.48266674,1.09376046,0.20525730,0.75637614,0.05988209,0.34410021,0.05637030,0.12122426
-2.05002501,2.72003450,0.47915453,1.08226173,0.20174953,0.73281120,0.05888909,0.34000158,0.05504407,0.11858088
-2.04402201,2.65988634,0.47304905,1.06469898,0.19747274,0.70805483,0.05759243,0.33401716,0.05353498,0.11544610
-2.03801901,2.58846267,0.46439661,1.04123668,0.19242360,0.68210258,0.05600849,0.32621683,0.05184376,0.11183827
-2.03201601,2.50631678,0.45330041,1.01217715,0.18662058,0.65499995,0.05416070,0.31671425,0.04997658,0.10778813
-2.02601301,2.41428581,0.43991871,0.97795164,0.18010370,0.62684679,0.05207898,0.30566376,0.04794503,0.10333813
-2.02001001,2.31347037,0.42446109,0.93910678,0.17293346,0.59779899,0.04979893,0.29325575,0.04576580,0.09854126
-2.01400700,2.20520439,0.40718277,0.89628715,0.16518896,0.56806768,0.04736079,0.27971083,0.04346009,0.09345959
-2.00800400,2.09101680,0.38837743,0.85021479,0.15696531,0.53791603,0.04480839,0.26527316,0.04105297,0.08816237
-2.00200100,1.97258705,0.36836877,0.80166670,0.14837054,0.50765397,0.04218781,0.25020302,0.03857252,0.08272407
-1.99599800,1.85169668,0.34750125,0.75145127,0.13952203,0.47763110,0.03954620,0.23476917,0.03604889,0.07722218
-1.98999500,1.73017932,0.32613033,0.70038477,0.13054281,0.44822850,0.03693045,0.21924126,0.03351341,0.07173508
-1.98399200,1.60987112,0.30461277,0.64926876,0.12155777,0.41984964,0.03438605,0.20388251,0.03099757,0.06633995
-1.97798899,1.49256387,0.28329722,0.59886932,0.11268999,0.39291100,0.03195595,0.18894296,0.02853218,0.06111095
-1.97198599,1.37996243,0.26251553,0.54989885,0.10405732,0.36783287,0.02967963,0.17465360,0.02614654,0.05611748
-1.96598299,1.27364772,0.24257516,0.50300086,0.09576937,0.34503055,0.02759226,0.16122134,0.02386778,0.05142289
-1.95997999,1.17504648,0.22375265,0.45873812,0.08792489,0.32490641,0.02572415,0.14882514,0.02172030,0.04708337
-1.95397699,1.08540801,0.20628859,0.41758435,0.08060982,0.30784288,0.02410019,0.13761312,0.01972536,0.04314726
-1.94797399,1.00578824,0.19038400,0.37991937,0.07389577,0.29419653,0.02273970,0.12770084,0.01790087,0.03965459
