energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-2.92646323,0.54044778,0.12955016,0.43183436,0.00181055,0.00389641,0.00367195,0.06476386,0.12447214,0.05560927
-2.92046023,0.56864287,0.13630875,0.45593091,0.00190480,0.00414135,0.00387929,0.06811796,0.13020547,0.05758695
-2.91445723,0.59720314,0.14293068,0.48043454,0.00199207,0.00443897,0.00407551,0.07188033,0.13546697,0.05961330
-2.90845423,0.62581781,0.14934289,0.50509247,0.00207121,0.00478962,0.00425837,0.07603495,0.14018323,0.06164956
-2.90245123,0.65420760,0.15548176,0.52966802,0.00214121,0.00519392,0.00442582,0.08057245,0.14429458,0.06366263
-2.89644822,0.68212846,0.16129427,0.55394323,0.00220123,0.00565281,0.00457608,0.08548993,0.14775693,0.06562579
-2.89044522,0.70937331,0.16673866,0.57772008,0.00225061,0.00616736,0.00470765,0.09079022,0.15054288,0.06751894
-2.88444222,0.73577156,0.17178451,0.60082038,0.00228887,0.00673864,0.00481933,0.09648077,0.15264229,0.06932865
-2.87843922,0.76118663,0.17641229,0.62308449,0.00231573,0.00736764,0.00491022,0.10257206,0.15406213,0.07104783
-2.87243622,0.78551181,0.18061246,0.64436903,0.00233110,0.00805497,0.00497971,0.10907565,0.15482562,0.07267512
-2.86643322,0.80866458,0.18438406,0.66454383,0.00233509,0.00880076,0.00502752,0.11600187,0.15497083,0.07421404
-2.86043022,0.83058004,0.18773305,0.68348854,0.00232794,0.00960440,0.00505359,0.12335733,0.15454867,0.07567189
-2.85442721,0.85120377,0.19067032,0.70108918,0.00231008,0.01046433,0.00505816,0.13114228,0.15362044,0.07705862
-2.84842421,0.87048467,0.19320969,0.71723485,0.00228202,0.01137786,0.00504166,0.13934796,0.15225518,0.07838549
-2.84242121,0.88836832,0.19536586,0.73181511,0.00224442,0.01234098,0.00500473,0.14795413,0.15052677,0.07966383
-2.83641821,0.90479128,0.19715252,0.74471813,0.00219798,0.01334819,0.00494817,0.15692682,0.14851110,0.08090383
-2.83041521,0.91967668,0.19858070,0.75582980,0.00214350,0.01439243,0.00487294,0.16621653,0.14628341,0.08211352
-2.82441221,0.93293164,0.19965750,0.76503411,0.00208177,0.01546497,0.00478013,0.17575696,0.14391593,0.08329790
-2.81840920,0.94444643,0.20038520,0.77221450,0.00201364,0.01655548,0.00467095,0.18546439,0.14147598,0.08445838
-2.81240620,0.95409571,0.20076085,0.77725648,0.00193994,0.01765199,0.00454672,0.19523780,0.13902464,0.08559251
-2.80640320,0.96174178,0.20077635,0.78005116,0.00186151,0.01874114,0.00440889,0.20495980,0.13661599,0.08669405
-2.80040020,0.96723966,0.20041900,0.78049954,0.00177915,0.01980829,0.00425900,0.21449841,0.13429704,0.08775338
-2.79439720,0.97044376,0.19967246,0.77851742,0.00169367,0.02083785,0.00409874,0.22370959,0.13210828,0.08875819
-2.78839420,0.97121590,0.19851813,0.77404049,0.00160583,0.02181362,0.00392990,0.23244062,0.13008485,0.08969453
-2.78239120,0.96943413,0.19693678,0.76702939,0.00151639,0.02271913,0.00375440,0.24053406,0.12825823,0.09054806
-2.77638819,0.96500207,0.19491037,0.75747444,0.00142607,0.02353815,0.00357429,0.24783224,0.12665831,0.09130553
-2.77038519,0.95785803,0.19242401,0.74539972,0.00133557,0.02425511,0.00339175,0.25418222,0.12531582,0.09195632
-2.76438219,0.94798367,0.18946781,0.73086627,0.00124554,0.02485556,0.00320907,0.25944070,0.12426481,0.09249403
-2.75837919,0.93541151,0.18603867,0.71397425,0.00115664,0.02532668,0.00302861,0.26347911,0.12354508,0.09291798
-2.75237619,0.92023096,0.18214180,0.69486379,0.00106948,0.02565769,0.00285284,0.26618818,0.12320446,0.09323461
-2.74637319,0.90259250,0.17779190,0.67371468,0.00098463,0.02584022,0.00268424,0.26748222,0.12330060,0.09345850
-2.74037019,0.88270953,0.17301402,0.65074456,0.00090263,0.02586864,0.00252533,0.26730257,0.12390230,0.09361320
-2.73436718,0.86085796,0.16784388,0.62620593,0.00082398,0.02574028,0.00237856,0.26562020,0.12509008,0.09373151
-2.72836418,0.83737317,0.16232779,0.60038187,0.00074914,0.02545561,0.00224632,0.26243733,0.12695600,0.09385541
-2.72236118,0.81264442,0.15652206,0.57358071,0.00067851,0.02501821,0.00213086,0.25778793,0.12960256,0.09403543
-2.71635818,0.78710690,0.15049195,0.54612978,0.00061242,0.02443474,0.00203427,0.25173710,0.13314082,0.09432953
-2.71035518,0.76123150,0.14431022,0.51836842,0.00055116,0.02371474,0.00195839,0.24437930,0.13768747,0.09480148
-2.70435218,0.73551277,0.13805525,0.49064056,0.00049496,0.02287036,0.00190477,0.23583562,0.14336124,0.09551882
-2.69834917,0.71045534,0.13180902,0.46328702,0.00044396,0.02191605,0.00187465,0.22625002,0.15027858,0.09655044
-2.69234617,0.68655946,0.12565475,0.43663784,0.00039825,0.02086803,0.00186889,0.21578492,0.15854883,0.09796386
-2.68634317,0.66430613,0.11967454,0.41100493,0.00035786,0.01974392,0.00188794,0.20461622,0.16826909,0.09982241
-2.68034017,0.64414254,0.11394708,0.38667514,0.00032276,0.01856217,0.00193182,0.19292796,0.17951916,0.10218234
-2.67433717,0.62646833,0.10854539,0.36390417,0.00029283,0.01734160,0.00200008,0.18090693,0.19235667,0.10509011
-2.66833417,0.61162347,0.10353493,0.34291141,0.00026794,0.01610086,0.00209181,0.16873741,0.20681286,0.10857995
-2.66233117,0.59987826,0.09897200,0.32387594,0.00024789,0.01485799,0.00220565,0.15659632,0.22288929,0.11267189
-2.65632816,0.59142600,0.09490256,0.30693376,0.00023244,0.01363006,0.00233976,0.14464878,0.24055575,0.11737040
-2.65032516,0.58637882,0.09136163,0.29217659,0.00022132,0.01243278,0.00249191,0.13304457,0.25974963,0.12266367
-2.64432216,0.58476694,0.08837311,0.27965195,0.00021423,0.01128026,0.00265950,0.12191524,0.28037715,0.12852382
-2.63831916,0.58654162,0.08595029,0.26936491,0.00021085,0.01018485,0.00283963,0.11137222,0.30231624,0.13490789
-2.63231616,0.59158170,0.08409684,0.26128115,0.00021086,0.00915706,0.00302915,0.10150573,0.32542151,0.14175977
-2.62631316,0.59970371,0.08280830,0.25533153,0.00021393,0.00820553,0.00322479,0.09238471,0.34953097,0.14901296
-2.62031016,0.61067511,0.08207406,0.25141777,0.00021972,0.00733711,0.00342324,0.08405745,0.37447455,0.15659415
-2.61430715,0.62423025,0.08187966,0.24941921,0.00022792,0.00655700,0.00362127,0.07655301,0.40008392,0.16442740
-2.60830415,0.64008833,0.08220935,0.24920039,0.00023822,0.00586889,0.00381583,0.06988324,0.42620347,0.17243883
-2.60230115,0.65797253,0.08304874,0.25061907,0.00025035,0.00527526,0.00400418,0.06404528,0.45270174,0.18056157
-2.59629815,0.67762954,0.08438746,0.25353451,0.00026403,0.00477754,0.00418399,0.05902429,0.47948281,0.18874066
-2.59029515,0.69884842,0.08622152,0.25781554,0.00027905,0.00437641,0.00435346,0.05479645,0.50649701,0.19693779
-2.58429215,0.72147779,0.08855551,0.26334823,0.00029522,0.00407201,0.00451136,0.05133193,0.53375028,0.20513542
-2.57828914,0.74544047,0.09140420,0.27004264,0.00031238,0.00386418,0.00465715,0.04859767,0.56131145,0.21334018
-2.57228614,0.77074463,0.09479357,0.27783847,0.00033040,0.00375262,0.00479097,0.04656001,0.58931692,0.22158513
-2.56628314,0.79749075,0.09876122,0.28670934,0.00034920,0.00373708,0.00491371,0.04518695,0.61797212,0.22993088
-2.56028014,0.82587373,0.10335592,0.29666529,0.00036873,0.00381742,0.00502692,0.04444995,0.64754939,0.23846526
-2.55427714,0.85617984,0.10863650,0.30775357,0.00038897,0.00399368,0.00513282,0.04432529,0.67838205,0.24730154
-2.54827414,0.88877842,0.11466983,0.32005739,0.00040991,0.00426610,0.00523420,0.04479497,0.71085450,0.25657507
-2.54227114,0.92410837,0.12152817,0.33369283,0.00043159,0.00463507,0.00533433,0.04584700,0.74538871,0.26643866
-2.53626813,0.96265985,0.12928585,0.34880373,0.00045402,0.00510102,0.00543681,0.04747535,0.78242718,0.27705649
-2.53026513,1.00495196,0.13801540,0.36555501,0.00047723,0.00566435,0.00554543,0.04967932,0.82241317,0.28859704
-2.52426213,1.05150704,0.14778342,0.38412433,0.00050125,0.00632525,0.00566405,0.05246256,0.86576889,0.30122524
-2.51825913,1.10282297,0.15864613,0.40469267,0.00052608,0.00708355,0.00579639,0.05583182,0.91287249,0.31509417
-2.51225613,1.15934439,0.17064513,0.42743400,0.00055168,0.00793858,0.00594591,0.05979531,0.96403504,0.33033663
-2.50625313,1.22143441,0.18380329,0.45250459,0.00057800,0.00888895,0.00611562,0.06436100,1.01947844,0.34705707
-2.50025013,1.28934791,0.19812116,0.48003232,0.00060493,0.00993244,0.00630803,0.06953475,1.07931552,0.36532427
-2.49424712,1.36320786,0.21357396,0.51010648,0.00063230,0.01106586,0.00652498,0.07531847,1.14353330,0.38516504
-2.48824412,1.44298585,0.23010946,0.54276846,0.00065992,0.01228493,0.00676758,0.08170834,1.21198037,0.40655940
-2.48224112,1.52848761,0.24764678,0.57800379,0.00068751,0.01358423,0.00703620,0.08869314,1.28435919,0.42943739
-2.47623812,1.61934461,0.26607623,0.61573588,0.00071478,0.01495712,0.00733042,0.09625285,1.36022384,0.45367778
-2.47023512,1.71501194,0.28526020,0.65582165,0.00074136,0.01639582,0.00764908,0.10435747,1.43898357,0.47910884
-2.46423212,1.81477295,0.30503515,0.69804950,0.00076689,0.01789134,0.00799033,0.11296621,1.51991214,0.50551102
-2.45822911,1.91775033,0.32521457,0.74213945,0.00079094,0.01943366,0.00835171,0.12202700,1.60216269,0.53262163
-2.45222611,2.02292349,0.34559287,0.78774574,0.00081312,0.02101176,0.00873023,0.13147639,1.68478766,0.56014126
-2.44622311,2.12915140,0.36594996,0.83446174,0.00083302,0.02261378,0.00912251,0.14123987,1.76676302,0.58774181
-2.44022011,2.23520017,0.38605637,0.88182696,0.00085024,0.02422714,0.00952488,0.15123255,1.84701570,0.61507560
-2.43421711,2.33977422,0.40567878,0.92933616,0.00086446,0.02583875,0.00993351,0.16136026,1.92445330,0.64178546
-2.42821411,2.44154987,0.42458553,0.97644998,0.00087537,0.02743512,0.01034451,0.17152097,1.99799468,0.66751525
-2.42221111,2.53921017,0.44255218,1.02260709,0.00088275,0.02900262,0.01075405,0.18160654,2.06660034,0.69192039
-2.41620810,2.63147962,0.45936666,1.06723716,0.00088646,0.03052755,0.01115841,0.19150477,2.12930126,0.71467809
-2.41020510,2.71715755,0.47483396,1.10977452,0.00088642,0.03199645,0.01155404,0.20110162,2.18522521,0.73549686
-2.40420210,2.79514916,0.48878021,1.14967190,0.00088265,0.03339615,0.01193764,0.21028363,2.23361948,0.75412487
-2.39819910,2.86449313,0.50105602,1.18641398,0.00087528,0.03471407,0.01230614,0.21894040,2.27386930,0.77035711
-2.39219610,2.92438502,0.51153896,1.21953023,0.00086448,0.03593832,0.01265667,0.22696707,2.30551143,0.78404082
-2.38619310,2.97419599,0.52013537,1.24860683,0.00085054,0.03705792,0.01298663,0.23426679,2.32824256,0.79507934
-2.38019010,3.01348618,0.52678121,1.27329723,0.00083378,0.03806300,0.01329356,0.24075299,2.34192252,0.80343405
-2.37418709,3.04201285,0.53144228,1.29333107,0.00081462,0.03894499,0.01357520,0.24635154,2.34657235,0.80912464
-2.36818409,3.05973318,0.53411380,1.30852141,0.00079347,0.03969683,0.01382940,0.25100252,2.34236773,0.81222751
-2.36218109,3.06680184,0.53481938,1.31876989,0.00077081,0.04031319,0.01405412,0.25466180,2.32962817,0.81287265
-2.35617809,3.06356392,0.53360963,1.32406988,0.00074710,0.04079071,0.01424741,0.25730220,2.30880271,0.81123911
-2.35017509,3.05054352,0.53056044,1.32450761,0.00072281,0.04112817,0.01440745,0.25891427,2.28045291,0.80754917
-2.34417209,3.02842875,0.52577110,1.32026117,0.00069838,0.04132673,0.01453255,0.25950664,2.24523381,0.80206169
-2.33816908,2.99805373,0.51936227,1.31159765,0.00067421,0.04139012,0.01462119,0.25910602,2.20387393,0.79506469
-2.33216608,2.96037834,0.51147394,1.29886848,0.00065067,0.04132475,0.01467210,0.25775671,2.15715480,0.78686759
-2.32616308,2.91646652,0.50226348,1.28250315,0.00062807,0.04113987,0.01468434,0.25551984,2.10589098,0.77779332
-2.32016008,2.86746360,0.49190363,1.26300153,0.00060665,0.04084757,0.01465738,0.25247220,2.05091112,0.76817058
-2.31415708,2.81457360,0.48058057,1.24092514,0.00058661,0.04046278,0.01459120,0.24870475,1.99304058,0.75832648
-2.30815408,2.75903674,0.46849206,1.21688740,0.00056806,0.04000316,0.01448637,0.24432094,1.93308601,0.74857972
-2.30215108,2.70210783,0.45584546,1.19154329,0.00055108,0.03948890,0.01434414,0.23943478,1.87182213,0.73923450
-2.29614807,2.64503575,0.44285569,1.16557846,0.00053567,0.03894239,0.01416649,0.23416879,1.80998094,0.73057522
-2.29014507,2.58904429,0.42974304,1.13969814,0.00052181,0.03838785,0.01395618,0.22865179,1.74824320,0.72286205
-2.28414207,2.53531444,0.41673072,1.11461578,0.00050939,0.03785083,0.01371672,0.22301672,1.68723222,0.71632733
-2.27813907,2.48496802,0.40404222,1.09104177,0.00049832,0.03735757,0.01345239,0.21739832,1.62750962,0.71117278
-2.27213607,2.43905272,0.39189819,1.06967198,0.00048846,0.03693439,0.01316810,0.21193089,1.56957292,0.70756740
-2.26613307,2.39852818,0.38051319,1.05117657,0.00047965,0.03660690,0.01286936,0.20674606,1.51385450,0.70564599
-2.26013007,2.36425309,0.37009193,1.03618861,0.00047172,0.03639924,0.01256207,0.20197058,1.46072167,0.70550816
-2.25412706,2.33697305,0.36082536,1.02529302,0.00046452,0.03633330,0.01225241,0.19772417,1.41047750,0.70721767
-2.24812406,2.31730910,0.35288652,1.01901538,0.00045787,0.03642791,0.01194657,0.19411742,1.36336208,0.71080205
-2.24212106,2.30574675,0.34642625,1.01781110,0.00045164,0.03669815,0.01165060,0.19124980,1.31955395,0.71625239
-2.23611806,2.30262582,0.34156900,1.02205471,0.00044568,0.03715466,0.01137016,0.18920769,1.27917162,0.72352324
-2.23011506,2.30813101,0.33840882,1.03202971,0.00043986,0.03780310,0.01111033,0.18806261,1.24227496,0.73253275
-2.22411206,2.32228371,0.33700570,1.04791896,0.00043407,0.03864375,0.01087538,0.18786948,1.20886657,0.74316290
-2.21810905,2.34493544,0.33738252,1.06979618,0.00042822,0.03967122,0.01066861,0.18866520,1.17889318,0.75526014
-2.21210605,2.37576346,0.33952271,1.09761862,0.00042224,0.04087443,0.01049225,0.19046729,1.15224716,0.76863643
-2.20610305,2.41426920,0.34336887,1.13122161,0.00041606,0.04223665,0.01034729,0.19327297,1.12876851,0.78307087
-2.20010005,2.45978014,0.34882239,1.17031518,0.00040962,0.04373588,0.01023353,0.19705845,1.10824743,0.79831209
-2.19409705,2.51145579,0.35574433,1.21448328,0.00040290,0.04534528,0.01014950,0.20177873,1.09042775,0.81408159
-2.18809405,2.56829808,0.36395754,1.26318602,0.00039584,0.04703388,0.01009258,0.20736778,1.07501147,0.83007804
-2.18209105,2.62916677,0.37325000,1.31576519,0.00038845,0.04876740,0.01005908,0.21373927,1.06166449,0.84598267
-2.17608804,2.69279972,0.38337950,1.37145329,0.00038069,0.05050921,0.01004440,0.22078781,1.05002366,0.86146565
-2.17008504,2.75783805,0.39407929,1.42938617,0.00037256,0.05222136,0.01004326,0.22839078,1.03970506,0.87619350
-2.16408204,2.82285565,0.40506493,1.48861917,0.00036406,0.05386572,0.01004985,0.23641064,1.03031345,0.88983721
-2.15807904,2.88639234,0.41604169,1.54814654,0.00035519,0.05540505,0.01005817,0.24469789,1.02145252,0.90208078
-2.15207604,2.94698966,0.42671259,1.60692364,0.00034596,0.05680416,0.01006221,0.25309426,1.01273571,0.91263004
-2.14607304,3.00322805,0.43678665,1.66389131,0.00033639,0.05803086,0.01005620,0.26143652,1.00379701,0.92122109
-2.14007004,3.05376397,0.44598690,1.71800164,0.00032649,0.05905689,0.01003489,0.26956028,0.99430141,0.92762818
-2.13406703,3.09736544,0.45405814,1.76824428,0.00031630,0.05985869,0.00999369,0.27730412,0.98395440,0.93167039
-2.12806403,3.13294447,0.46077383,1.81367212,0.00030586,0.06041798,0.00992889,0.28451354,0.97250998,0.93321697
-2.12206103,3.15958489,0.46594200,1.85342555,0.00029521,0.06072213,0.00983772,0.29104478,0.95977687,0.93219072
-2.11605803,3.17656432,0.46940988,1.88675411,0.00028440,0.06076439,0.00971850,0.29676832,0.94562236,0.92856947
-2.11005503,3.18336933,0.47106712,1.91303476,0.00027350,0.06054383,0.00957058,0.30157183,0.92997389,0.92238530
-2.10405203,3.17970291,0.47084738,1.93178590,0.00026256,0.06006514,0.00939438,0.30536257,0.91281784,0.91372162
-2.09804902,3.16548429,0.46872837,1.94267662,0.00025165,0.05933826,0.00919125,0.30806911,0.89419601,0.90270817
-2.09204602,3.14084092,0.46473035,1.94553074,0.00024083,0.05837777,0.00896343,0.30964226,0.87419972,0.88951423
-2.08604302,3.10609331,0.45891315,1.94032580,0.00023019,0.05720225,0.00871383,0.31005524,0.85296194,0.87434043
-2.08004002,3.06173368,0.45137194,1.92718676,0.00021977,0.05583350,0.00844592,0.30930312,0.83064805,0.85740946
-2.07403702,3.00839959,0.44223201,1.90637529,0.00020965,0.05429569,0.00816348,0.30740152,0.80744556,0.83895640
-2.06803402,2.94684401,0.43164279,1.87827491,0.00019987,0.05261455,0.00787047,0.30438479,0.78355364,0.81921910
-2.06203102,2.87790365,0.41977149,1.84337313,0.00019048,0.05081652,0.00757083,0.30030360,0.75917280,0.79842908
-2.05602801,2.80246703,0.40679661,1.80224133,0.00018153,0.04892804,0.00726827,0.29522231,0.73449561,0.77680357
-2.05002501,2.72144411,0.39290163,1.75551358,0.00017303,0.04697480,0.00696622,0.28921608,0.70969868,0.75453903
-2.04402201,2.63573876,0.37826926,1.70386539,0.00016501,0.04498126,0.00666762,0.28236798,0.68493651,0.73180651
-2.03801901,2.54622545,0.36307628,1.64799337,0.00015748,0.04297015,0.00637491,0.27476620,0.66033735,0.70874892
-2.03201601,2.45373092,0.34748943,1.58859665,0.00015045,0.04096223,0.00608997,0.26650155,0.63600131,0.68548045
-2.02601301,2.35902141,0.33166213,1.52636088,0.00014390,0.03897607,0.00581411,0.25766522,0.61200060,0.66208792
-2.02001001,2.26279555,0.31573240,1.46194507,0.00013785,0.03702806,0.00554808,0.24834707,0.58838183,0.63863393
-2.01400700,2.16568262,0.29982171,1.39597176,0.00013228,0.03513249,0.00529217,0.23863423,0.56517002,0.61516148
-2.00800400,2.06824570,0.28403487,1.32902046,0.00012718,0.03330168,0.00504622,0.22861026,0.54237391,0.59169965
-2.00200100,1.97098856,0.26846070,1.26162413,0.00012255,0.03154629,0.00480978,0.21835468,0.51999220,0.56826994
-1.99599800,1.87436557,0.25317336,1.19426844,0.00011840,0.02987557,0.00458218,0.20794283,0.49802007,0.54489272
-1.98999500,1.77879299,0.23823422,1.12739323,0.00011474,0.02829767,0.00436261,0.19744606,0.47645564,0.52159337
-1.98399200,1.68466071,0.22369394,1.06139561,0.00011159,0.02681992,0.00415027,0.18693203,0.45530566,0.49840764
-1.97798899,1.59234314,0.20959464,0.99663401,0.00010898,0.02544909,0.00394441,0.17646515,0.43459031,0.47538589
-1.97198599,1.50220809,0.19597203,0.93343260,0.00010696,0.02419157,0.00374443,0.16610698,0.41434652,0.45259594
-1.96598299,1.41462307,0.18285721,0.87208540,0.00010559,0.02305350,0.00354991,0.15591656,0.39462965,0.43012424
-1.95997999,1.32995819,0.17027816,0.81285984,0.00010493,0.02204075,0.00336068,0.14595051,0.37551359,0.40807543
-1.95397699,1.24858555,0.15826076,0.75599903,0.00010509,0.02115887,0.00317677,0.13626300,0.35708900,0.38657028
-1.94797399,1.17087506,0.14682938,0.70172298,0.00010616,0.02041293,0.00299847,0.12690552,0.33946007,0.36574205
-1.94197099,1.09718703,0.13600695,0.65022835,0.00010826,0.01980729,0.00282627,0.11792630,0.32273983,0.34573170
-1.93596798,1.02786213,0.12581463,0.60168704,0.00011152,0.01934528,0.00266080,0.10936971,0.30704452,0.32668211
-1.92996498,0.96320940,0.11627118,0.55624376,0.00011609,0.01902882,0.00250280,0.10127542,0.29248712,0.30873164
-1.92396198,0.90349317,0.10739199,0.51401280,0.00012213,0.01885815,0.00235309,0.09367748,0.27917070,0.29200761
-1.91795898,0.84892007,0.09918806,0.47507462,0.00012984,0.01883134,0.00221244,0.08660346,0.26718183,0.27661991
-1.91195598,0.79962679,0.09166488,0.43947234,0.00013941,0.01894409,0.00208156,0.08007361,0.25658452,0.26265517
-1.90595298,0.75566976,0.08482145,0.40720884,0.00015109,0.01918937,0.00196105,0.07410017,0.24741507,0.25017182
-1.89994997,0.71701739,0.07864944,0.37824463,0.00016515,0.01955730,0.00185131,0.06868685,0.23967807,0.23919642
-1.89394697,0.68354559,0.07313261,0.35249688,0.00018189,0.02003506,0.00175255,0.06382865,0.23334381,0.22972124
-1.88794397,0.65503687,0.06824658,0.32983982,0.00020165,0.02060694,0.00166473,0.05951185,0.22834730,0.22170345
-1.88194097,0.63118333,0.06395891,0.31010668,0.00022484,0.02125451,0.00158760,0.05571437,0.22458890,0.21506581
-1.87593797,0.61159356,0.06022956,0.29309309,0.00025191,0.02195694,0.00152063,0.05240644,0.22193656,0.20969893
-1.86993497,0.59580299,0.05701172,0.27856201,0.00028337,0.02269144,0.00146311,0.04955146,0.22022958,0.20546483
-1.86393197,0.58328750,0.05425289,0.26624986,0.00031979,0.02343380,0.00141410,0.04710720,0.21928369,0.20220184
-1.85792896,0.57347956,0.05189627,0.25587380,0.00036180,0.02415903,0.00137252,0.04502715,0.21889717,0.19973034
-1.85192596,0.56578609,0.04988231,0.24713965,0.00041009,0.02484205,0.00133717,0.04326194,0.21885782,0.19785924
-1.84592296,0.55960741,0.04815039,0.23975029,0.00046540,0.02545850,0.00130676,0.04176095,0.21895026,0.19639286
-1.83991996,0.55435624,0.04664053,0.23341405,0.00052848,0.02598540,0.00128000,0.04047382,0.21896343,0.19513774
-1.83391696,0.54947593,0.04529504,0.22785282,0.00060013,0.02640195,0.00125562,0.03935191,0.21869782,0.19390934
-1.82791396,0.54445727,0.04406007,0.22280948,0.00068112,0.02669018,0.00123242,0.03834968,0.21797207,0.19253802
-1.82191096,0.53885295,0.04288698,0.21805445,0.00077218,0.02683548,0.00120929,0.03742583,0.21662879,0.19087429
-1.81590795,0.53228929,0.04173345,0.21339098,0.00087396,0.02682714,0.00118528,0.03654426,0.21453925,0.18879307
-1.80990495,0.52447478,0.04056439,0.20865927,0.00098700,0.02665857,0.00115961,0.03567479,0.21160684,0.18619668
-1.80390195,0.51520514,0.03935246,0.20373898,0.00111169,0.02632759,0.00113166,0.03479355,0.20776908,0.18301663
-1.79789895,0.50436494,0.03807836,0.19855050,0.00124819,0.02583633,0.00110104,0.03388322,0.20299830,0.17921421
-1.79189595,0.49192581,0.03673085,0.19305468,0.00139644,0.02519119,0.00106751,0.03293290,0.19730092,0.17477970
-1.78589295,0.47794158,0.03530640,0.18725145,0.00155605,0.02440251,0.00103103,0.03193786,0.19071541,0.16973063
-1.77988994,0.46254085,0.03380872,0.18117720,0.00172633,0.02348417,0.00099175,0.03089900,0.18330916,0.16410892
-1.77388694,0.44591727,0.03224807,0.17490139,0.00190624,0.02245310,0.00094993,0.02982221,0.17517446,0.15797739
-1.76788394,0.42831843,0.03064031,0.16852247,0.00209434,0.02132867,0.00090598,0.02871761,0.16642375,0.15141566
-1.76188094,0.41003381,0.02900604,0.16216338,0.00228884,0.02013206,0.00086042,0.02759874,0.15718443,0.14451571
-1.75587794,0.39138242,0.02736955,0.15596686,0.00248755,0.01888559,0.00081383,0.02648165,0.14759357,0.13737747
-1.74987494,0.37270086,0.02575778,0.15009077,0.00268796,0.01761206,0.00076685,0.02538414,0.13779268,0.13010449
-1.74387194,0.35433214,0.02419938,0.14470363,0.00288726,0.01633418,0.00072016,0.02432492,0.12792271,0.12280003
-1.73786893,0.33661575,0.02272379,0.13998039,0.00308239,0.01507393,0.00067444,0.02332295,0.11811968,0.11556363
-1.73186593,0.31987934,0.02136040,0.13609865,0.00327012,0.01385212,0.00063039,0.02239681,0.10851091,0.10848845
-1.72586293,0.30443208,0.02013781,0.13323523,0.00344714,0.01268798,0.00058872,0.02156426,0.09921199,0.10165919
-1.71985993,0.29055978,0.01908326,0.13156312,0.00361015,0.01159881,0.00055010,0.02084181,0.09032464,0.09515100
-1.71385693,0.27852177,0.01822208,0.13124880,0.00375598,0.01059982,0.00051527,0.02024449,0.08193534,0.08902899
-1.70785393,0.26854928,0.01757726,0.13244973,0.00388166,0.00970393,0.00048493,0.01978561,0.07411487,0.08334859
-1.70185093,0.26084513,0.01716917,0.13531198,0.00398454,0.00892177,0.00045987,0.01947671,0.06691845,0.07815652
-1.69584792,0.25558444,0.01701523,0.13996789,0.00406238,0.00826165,0.00044094,0.01932746,0.06038666,0.07349228
-1.68984492,0.25291601,0.01712972,0.14653369,0.00411345,0.00772970,0.00042906,0.01934564,0.05454682,0.06939009
-1.68384192,0.25296405,0.01752355,0.15510687,0.00413656,0.00732991,0.00042530,0.01953713,0.04941481,0.06588104
-1.67783892,0.25583000,0.01820415,0.16576354,0.00413112,0.00706434,0.00043089,0.01990587,0.04499705,0.06299539
-1.67183592,0.26159418,0.01917522,0.17855548,0.00409717,0.00693325,0.00044722,0.02045383,0.04129276,0.06076478
-1.66583292,0.27031700,0.02043666,0.19350725,0.00403540,0.00693528,0.00047592,0.02118092,0.03829605,0.05922435
-1.65982991,0.28203973,0.02198436,0.21061316,0.00394707,0.00706763,0.00051884,0.02208495,0.03599805,0.05841445
-1.65382691,0.29678471,0.02381009,0.22983457,0.00383405,0.00732620,0.00057806,0.02316147,0.03438870,0.05838199
-1.64782391,0.31455493,0.02590145,0.25109744,0.00369868,0.00770576,0.00065594,0.02440369,0.03345833,0.05918126
-1.64182091,0.33533320,0.02824178,0.27429045,0.00354375,0.00820006,0.00075504,0.02580237,0.03319881,0.06087417
-1.63581791,0.35908085,0.03081018,0.29926389,0.00337236,0.00880198,0.00087815,0.02734574,0.03360439,0.06352982
-1.62981491,0.38573620,0.03358166,0.32582952,0.00318786,0.00950360,0.00102820,0.02901945,0.03467207,0.06722344
-1.62381191,0.41521286,0.03652733,0.35376146,0.00299373,0.01029635,0.00120825,0.03080665,0.03640152,0.07203462
-1.61780890,0.44739799,0.03961471,0.38279835,0.00279346,0.01117105,0.00142138,0.03268802,0.03879463,0.07804484
-1.61180590,0.48215078,0.04280815,0.41264670,0.00259048,0.01211803,0.00167058,0.03464203,0.04185466,0.08533450
-1.60580290,0.51930102,0.04606943,0.44298549,0.00238805,0.01312721,0.00195868,0.03664518,0.04558502,0.09397926
-1.59979990,0.55864807,0.04935838,0.47347192,0.00218918,0.01418819,0.00228818,0.03867242,0.04998779,0.10404601
-1.59379690,0.59996009,0.05263361,0.50374808,0.00199656,0.01529030,0.00266114,0.04069753,0.05506197,0.11558851
-1.58779390,0.64297383,0.05585338,0.53344843,0.00181255,0.01642275,0.00307902,0.04269374,0.06080160,0.12864283
-1.58179090,0.68739472,0.05897638,0.56220765,0.00163907,0.01757465,0.00354251,0.04463425,0.06719387,0.14322286
-1.57578789,0.73289757,0.06196267,0.58966874,0.00147766,0.01873513,0.00405145,0.04649282,0.07421718,0.15931602
-1.56978489,0.77912781,0.06477448,0.61549098,0.00132942,0.01989344,0.00460466,0.04824446,0.08183945,0.17687945
-1.56378189,0.82570337,0.06737702,0.63935734,0.00119505,0.02103900,0.00519982,0.04986593,0.09001664,0.19583686
