energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Li_s_up,Li_s_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-3.35267634,2.22538655,-1.74381351,0.01270558,-0.00564394,0.17750406,-0.12227416,0.08165258,-0.06665939,0.37155977,-0.29560350,1.42502659,-1.10026055,0.01065216,-0.01435152,0.65150983,-0.52829933
-3.34667334,2.25308746,-1.81391414,0.01391055,-0.00626034,0.18632907,-0.12708348,0.08365356,-0.06651140,0.37877737,-0.30803145,1.43229362,-1.14542794,0.01025033,-0.01435808,0.66427243,-0.54981995
-3.34067034,2.28153428,-1.88058409,0.01518976,-0.00694172,0.19582800,-0.13206801,0.08578224,-0.06680121,0.38649629,-0.31972917,1.43897834,-1.18792664,0.00986170,-0.01435066,0.67782910,-0.57034102
-3.33466733,2.31145335,-1.94321791,0.01653457,-0.00769139,0.20600010,-0.13723217,0.08802682,-0.06747959,0.39479726,-0.33066096,1.44568177,-1.22727797,0.00949178,-0.01432096,0.69233301,-0.58974010
-3.32866433,2.34346673,-2.00138090,0.01793349,-0.00851211,0.21682409,-0.14259204,0.09037588,-0.06849791,0.40372420,-0.34082189,1.45297284,-1.26311083,0.00914558,-0.01426200,0.70788291,-0.60794884
-3.32266133,2.37805569,-2.05482356,0.01937221,-0.00940578,0.22825567,-0.14817530,0.09281728,-0.06980967,0.41327894,-0.35023765,1.46136388,-1.29517489,0.00882746,-0.01416838,0.72451310,-0.62495430
-3.31665833,2.41553084,-2.10348796,0.02083375,-0.01037328,0.24022591,-0.15402039,0.09533724,-0.07137168,0.42341769,-0.35896304,1.47128933,-1.32334904,0.00854091,-0.01403642,0.74218608,-0.64079787
-3.31065533,2.45601091,-2.14750547,0.02229867,-0.01141412,0.25264051,-0.16017483,0.09791957,-0.07314485,0.43404950,-0.36707891,1.48308886,-1.34764437,0.00828842,-0.01386429,0.76078868,-0.65557140
-3.30465233,2.49941152,-2.18718544,0.02374547,-0.01252626,0.26538014,-0.16669281,0.10054517,-0.07509466,0.44503691,-0.37468782,1.49699609,-1.36820160,0.00807142,-0.01365198,0.78013181,-0.66941090
-3.29864932,2.54544499,-2.22299547,0.02515108,-0.01370582,0.27830186,-0.17363207,0.10319187,-0.07719125,0.45619874,-0.38190844,1.51313340,-1.38528272,0.00789025,-0.01340118,0.79995410,-0.68248777
-3.29264632,2.59363172,-2.25553370,0.02649144,-0.01494688,0.29124178,-0.18105016,0.10583457,-0.07940916,0.46731520,-0.38886893,1.53151353,-1.39925738,0.00774418,-0.01311519,0.81992961,-0.69499814
-3.28664332,2.64332282,-2.28549450,0.02774223,-0.01624138,0.30401861,-0.18900037,0.10844573,-0.08172685,0.47813492,-0.39569966,1.55204784,-1.41058424,0.00763152,-0.01279863,0.83967911,-0.70715056
-3.28064032,2.69373326,-2.31362901,0.02887954,-0.01757895,0.31643827,-0.19752741,0.11099617,-0.08412591,0.48838382,-0.40252552,1.57456110,-1.41978839,0.00754973,-0.01245723,0.85878478,-0.71915285
-3.27463732,2.74398419,-2.34070251,0.02988072,-0.01894697,0.32829931,-0.20666306,0.11345618,-0.08659020,0.49777540,-0.40945821,1.59881206,-1.42743569,0.00749555,-0.01209745,0.87680765,-0.73119850
-3.26863432,2.79315239,-2.36745060,0.03072510,-0.02033058,0.33939883,-0.21642208,0.11579674,-0.08910488,0.50602193,-0.41658895,1.62451888,-1.43410530,0.00746527,-0.01172625,0.89330684,-0.74345362
-3.26263132,2.84032450,-2.39453650,0.03139474,-0.02171293,0.34953880,-0.22679855,0.11799103,-0.09165541,0.51284615,-0.42398188,1.65138808,-1.44036169,0.00745484,-0.01135069,0.90786002,-0.75604475
-3.25662831,2.88465345,-2.42251161,0.03187511,-0.02307537,0.35853242,-0.23776292,0.12001579,-0.09422663,0.51799288,-0.43166857,1.67914561,-1.44672757,0.00746014,-0.01097766,0.92008376,-0.76904858
-3.25062531,2.92541390,-2.45178140,0.03215558,-0.02439790,0.36621035,-0.24925986,0.12185279,-0.09680200,0.52123994,-0.43964398,1.70756823,-1.45365902,0.00747716,-0.01061361,0.92965305,-0.78248384
-3.24462231,2.96205418,-2.48257863,0.03222992,-0.02565955,0.37242635,-0.26120720,0.12349001,-0.09936298,0.52240802,-0.44786401,1.73651366,-1.46152416,0.00750220,-0.01026429,0.93631874,-0.79630605
-3.23861931,2.99424164,-2.51494515,0.03209649,-0.02683897,0.37706235,-0.27349598,0.12492267,-0.10188872,0.52136880,-0.45624487,1.76594764,-1.47058641,0.00753204,-0.00993453,0.93992224,-0.81040534
-3.23261631,3.02189909,-2.54872370,0.03175836,-0.02791501,0.38003246,-0.28599165,0.12615391,-0.10435589,0.51805116,-0.46466438,1.79596651,-1.48099334,0.00756407,-0.00962819,0.94040652,-0.82460768
-3.22661331,3.04523027,-2.58355997,0.03122325,-0.02886733,0.38128604,-0.29853657,0.12719505,-0.10673891,0.51244508,-0.47296512,1.82681376,-1.49277150,0.00759640,-0.00934797,0.93782290,-0.83867938
-3.22061031,3.06473283,-2.61891531,0.03050323,-0.02967706,0.38080942,-0.31095358,0.12806545,-0.10901040,0.50460302,-0.48095937,1.85888959,-1.50582790,0.00762797,-0.00909545,0.93233331,-0.85233484
-3.21460730,3.08119791,-2.65408951,0.02961434,-0.03032740,0.37862652,-0.32305059,0.12879201,-0.11114182,0.49463887,-0.48843562,1.89275268,-1.51995783,0.00765852,-0.00887110,0.92420770,-0.86524723
-3.20860430,3.09569614,-2.68825256,0.02857601,-0.03080424,0.37479810,-0.33462611,0.12940814,-0.11310442,0.48272445,-0.49516644,1.92911378,-1.53485884,0.00768863,-0.00867435,0.91381691,-0.87706160
-3.20260130,3.10955041,-2.72048426,0.02741038,-0.03109662,0.36941998,-0.34547528,0.12995239,-0.11487026,0.46908377,-0.50091727,1.96882102,-1.55015019,0.00771968,-0.00850369,0.90162112,-0.88740987
-3.19659830,3.12429653,-2.74981960,0.02614158,-0.03119716,0.36262010,-0.35539644,0.13046678,-0.11641341,0.45398538,-0.50545579,2.01283747,-1.56539694,0.00775378,-0.00835684,0.88815455,-0.89592702
-3.19059530,3.14163328,-2.77529790,0.02479488,-0.03110236,0.35455476,-0.36419764,0.13099487,-0.11771110,0.43773322,-0.50856150,2.06221149,-1.58013750,0.00779370,-0.00823092,0.87400706,-0.90226777
-3.18459230,3.16336403,-2.79601346,0.02339593,-0.03081277,0.34540413,-0.37170310,0.13157963,-0.11874491,0.42065634,-0.51003503,2.11804105,-1.59391319,0.00784270,-0.00812261,0.85980353,-0.90612292
-3.17858929,3.19133221,-2.81116530,0.02196989,-0.03033298,0.33536734,-0.37775916,0.13226134,-0.11950184,0.40309805,-0.50970668,2.18143315,-1.60629875,0.00790448,-0.00802835,0.84618183,-0.90723473
-3.17258629,3.22735331,-2.82010368,0.02054079,-0.02967155,0.32465723,-0.38223946,0.13307546,-0.11997518,0.38540489,-0.50744405,2.25345991,-1.61693201,0.00798297,-0.00794456,0.83377058,-0.90541049
-3.16658329,3.27314606,-2.82237139,0.01913078,-0.02884074,0.31349503,-0.38504924,0.13405072,-0.12016526,0.36791600,-0.50315816,2.33511304,-1.62554162,0.00808223,-0.00786774,0.82316740,-0.90053382
-3.16058029,3.33026546,-2.81773792,0.01775965,-0.02785613,0.30210527,-0.38612851,0.13520744,-0.12007986,0.35095321,-0.49680798,2.42725807,-1.63197142,0.00820630,-0.00779470,0.81491866,-0.89257312
-3.15457729,3.40004018,-2.80622498,0.01644440,-0.02673615,0.29071080,-0.38545401,0.13655616,-0.11973442,0.33481221,-0.48840317,2.53059036,-1.63620053,0.00835905,-0.00772263,0.80950151,-0.88158692
-3.14857429,3.48351644,-2.78812252,0.01519893,-0.02550150,0.27952832,-0.38303980,0.13809672,-0.11915191,0.31975519,-0.47800482,2.64559419,-1.63835812,0.00854405,-0.00764926,0.80730887,-0.86772583
-3.14257129,3.58141048,-2.76399455,0.01403389,-0.02417456,0.26876439,-0.37893671,0.13981776,-0.11836247,0.30600494,-0.46572443,2.77250670,-1.63873259,0.00876445,-0.00757290,0.80863766,-0.85123103
-3.13656828,3.69407094,-2.73467476,0.01295669,-0.02277868,0.25861191,-0.37323048,0.14169665,-0.11740276,0.29374074,-0.45172094,2.91128775,-1.63777447,0.00902287,-0.00749249,0.81368090,-0.83242964
-3.13056528,3.82145246,-2.70125229,0.01197156,-0.02133756,0.24924718,-0.36603887,0.14369999,-0.11631503,0.28309588,-0.43619620,3.06159710,-1.63609343,0.00932127,-0.00740765,0.82252357,-0.81172686
-3.12456228,3.96310107,-2.66504847,0.01107979,-0.01987460,0.24082753,-0.35750790,0.14578446,-0.11514608,0.27415685,-0.41938898,3.22277962,-1.63444932,0.00966090,-0.00731867,0.83514219,-0.78959555
-3.11855928,4.11815179,-2.62758572,0.01027999,-0.01841228,0.23348938,-0.34780735,0.14789814,-0.11394595,0.26696406,-0.40156794,3.39385945,-1.63373786,0.01004220,-0.00722645,0.85140818,-0.76656357
-3.11255628,4.28533825,-2.59054985,0.00956851,-0.01697163,0.22734683,-0.33712585,0.14998213,-0.11276658,0.26151388,-0.38302372,3.57354340,-1.63497167,0.01046472,-0.00713253,0.87109428,-0.74319948
-3.10655328,4.46301400,-2.55574761,0.00893977,-0.01557180,0.22249059,-0.32566565,0.15197252,-0.11166034,0.25776186,-0.36406066,3.76023379,-1.63925728,0.01092711,-0.00703896,0.89388399,-0.72009707
-3.10055028,4.64918470,-2.52506083,0.00838679,-0.01422967,0.21898733,-0.31363752,0.15380244,-0.11067854,0.25562680,-0.34498837,3.95205080,-1.64776917,0.01142704,-0.00694830,0.91938323,-0.69785945
-3.09454727,4.84155014,-2.50039911,0.00790152,-0.01295959,0.21687927,-0.30125572,0.15540435,-0.10987004,0.25499555,-0.32611350,4.14686377,-1.66172158,0.01196120,-0.00686351,0.94713375,-0.67708317
-3.08854427,5.03755499,-2.48365237,0.00747537,-0.01177318,0.21618413,-0.28873338,0.15671220,-0.10927976,0.25572816,-0.30773208,4.34233095,-1.68233913,0.01252529,-0.00678789,0.97662780,-0.65834291
-3.08254127,5.23444655,-2.47664469,0.00709952,-0.01067932,0.21689527,-0.27627835,0.15766357,-0.10894745,0.25766337,-0.29012256,4.53594681,-1.71082686,0.01311403,-0.00672498,1.00732324,-0.64217721
-3.07653827,5.42933812,-2.48109076,0.00676528,-0.00968410,0.21898215,-0.26408970,0.15820173,-0.10890647,0.26062399,-0.27353982,4.72509562,-1.74834057,0.01372122,-0.00667855,1.03865882,-0.62907565
-3.07053527,5.61927604,-2.49855565,0.00646443,-0.00879093,0.22239101,-0.25235471,0.15827727,-0.10918278,0.26442223,-0.25821022,4.90711008,-1.79595804,0.01433975,-0.00665244,1.07006894,-0.61946774
-3.06453227,5.80130878,-2.53041871,0.00618940,-0.00800074,0.22704586,-0.24124657,0.15784965,-0.10979402,0.26886471,-0.24432780,5.07933313,-1.85465149,0.01496173,-0.00665056,1.10099750,-0.61371379
-3.05852926,5.97255585,-2.57784203,0.00593347,-0.00731213,0.23284978,-0.23092258,0.15688824,-0.11074888,0.27375711,-0.23205170,5.23918136,-1.92526176,0.01557858,-0.00667679,1.13091048,-0.61209779
-3.05252626,6.13027490,-2.64174362,0.00569090,-0.00672169,0.23968650,-0.22152297,0.15537313,-0.11204664,0.27890836,-0.22150463,5.38420791,-2.00847446,0.01618116,-0.00673490,1.15930702,-0.61482248
-3.04652326,6.27192499,-2.72277541,0.00545694,-0.00622425,0.24742234,-0.21316998,0.15329547,-0.11367683,0.28413436,-0.21277239,5.51216295,-2.10479817,0.01675993,-0.00682850,1.18572873,-0.62200646
-3.04052026,6.39522422,-2.82130594,0.00522788,-0.00581321,0.25590845,-0.20596742,0.15065753,-0.11561930,0.28926112,-0.20590442,5.62104963,-2.21454497,0.01730516,-0.00696098,1.20976707,-0.63368335
-3.03451726,6.49820006,-2.93740766,0.00500100,-0.00548085,0.26498337,-0.20000036,0.14747230,-0.11784433,0.29412744,-0.20091499,5.70917366,-2.33781334,0.01780711,-0.00713539,1.23106891,-0.64980281
-3.02851426,6.57923099,-3.07084852,0.00477449,-0.00521862,0.27447588,-0.19533500,0.14376292,-0.12031315,0.29858699,-0.19778518,5.77518476,-2.47447361,0.01825625,-0.00735443,1.24934014,-0.67023324
-3.02251126,6.63707806,-3.22108791,0.00454735,-0.00501749,0.28420805,-0.19201864,0.13956175,-0.12297859,0.30250999,-0.19646533,5.81810835,-2.62415615,0.01864352,-0.00762031,1.26434750,-0.69476603
-3.01650825,6.67090569,-3.38727659,0.00431927,-0.00486816,0.29399842,-0.19007966,0.13490920,-0.12578598,0.30578427,-0.19687779,5.83736648,-2.78624262,0.01896054,-0.00793470,1.27591862,-0.72312106
-3.01050525,6.68029096,-3.56826081,0.00409052,-0.00476138,0.30366535,-0.18952754,0.12985253,-0.12867433,0.30831605,-0.19891997,5.83278708,-2.95986050,0.01919984,-0.00829865,1.28394068,-0.75495338
-3.00450225,6.66522139,-3.76259061,0.00386180,-0.00468814,0.31303022,-0.19035282,0.12444440,-0.13157761,0.31003013,-0.20246749,5.80460130,-3.14388148,0.01935508,-0.00871249,1.28835761,-0.78986066
-2.99849925,6.62608134,-3.96853235,0.00363412,-0.00463988,0.32192066,-0.19252724,0.11874148,-0.13442633,0.31086985,-0.20737737,5.75342895,-3.33692412,0.01942124,-0.00917573,1.28916628,-0.82739144
-2.99249625,6.56362786,-4.18408602,0.00340869,-0.00460866,0.33017354,-0.19600384,0.11280298,-0.13714911,0.31079659,-0.21349121,5.68025285,-3.53736132,0.01939479,-0.00968705,1.28641170,-0.86705382
-2.98649325,6.47895691,-4.40700718,0.00318678,-0.00458729,0.33763762,-0.20071723,0.10668927,-0.13967446,0.30978906,-0.22063823,5.58638303,-3.74333302,0.01927381,-0.01024412,1.28018162,-0.90832451
-2.98049025,6.37346156,-4.63483405,0.00296971,-0.00456940,0.34417598,-0.20658413,0.10046064,-0.14193253,0.30784227,-0.22863832,5.47341237,-3.95276481,0.01905808,-0.01084366,1.27060075,-0.95065805
-2.97448724,6.24878373,-4.86491988,0.00275869,-0.00454956,0.34966799,-0.21350406,0.09417603,-0.14385689,0.30496633,-0.23730489,5.34316551,-4.16339254,0.01874909,-0.01148131,1.25782465,-0.99349605
-2.96848424,6.10676164,-5.09447055,0.00255483,-0.00452324,0.35401083,-0.22136046,0.08789206,-0.14538616,0.30118503,-0.24644768,5.19764316,-4.37279330,0.01835005,-0.01215164,1.24203381,-1.03627640
-2.96248124,5.94937492,-5.32058732,0.00235906,-0.00448689,0.35712065,-0.23002204,0.08166209,-0.14646563,0.29653438,-0.25587546,5.03896408,-4.57842255,0.01786577,-0.01284817,1.22342777,-1.07844216
-2.95647824,5.77868964,-5.54031432,0.00217216,-0.00443785,0.35893328,-0.23934458,0.07553552,-0.14704858,0.29106098,-0.26539859,4.86930700,-4.77765726,0.01730264,-0.01356340,1.20221978,-1.11945016
-2.95047524,5.59680520,-5.75069029,0.00199468,-0.00437437,0.35940444,-0.24917304,0.06955719,-0.14709744,0.28482048,-0.27483166,4.69085483,-4.96784422,0.01666835,-0.01428882,1.17863185,-1.15877920
-2.94447224,5.40580514,-5.94880331,0.00182704,-0.00429547,0.35850977,-0.25934403,0.06376702,-0.14658468,0.27787595,-0.28399581,4.50574299,-5.14635271,0.01597178,-0.01501510,1.15289060,-1.19593755
-2.93846923,5.20771332,-6.13184772,0.00166943,-0.00420091,0.35624431,-0.26968854,0.05819966,-0.14549339,0.27029637,-0.29272121,4.31601381,-5.31063012,0.01522272,-0.01573216,1.12522369,-1.23046996
-2.93246623,5.00445696,-6.29718143,0.00152192,-0.00409109,0.35262193,-0.28003484,0.05288443,-0.14381755,0.26215522,-0.30084924,4.12357826,-5.45825906,0.01443165,-0.01642936,1.09585717,-1.26196378
-2.92646323,4.79783720,-6.44238209,0.00138443,-0.00396692,0.34767434,-0.29021160,0.04784530,-0.14156201,0.25352913,-0.30823466,3.93018602,-5.58701409,0.01360943,-0.01709570,1.06501348,-1.29005428
-2.92046023,4.58950788,-6.56530029,0.00125678,-0.00382975,0.34145006,-0.30005088,0.04310097,-0.13874218,0.24449672,-0.31474752,3.73740434,-5.69491600,0.01276708,-0.01772008,1.03291032,-1.31442905
-2.91445723,4.38096232,-6.66410785,0.00113868,-0.00368125,0.33401317,-0.30939118,0.03866510,-0.13538339,0.23513749,-0.32027487,3.54660574,-5.78028184,0.01191549,-0.01829149,0.99976004,-1.33483133
-2.90845423,4.17352793,-6.73733946,0.00102979,-0.00352330,0.32544196,-0.31808026,0.03454657,-0.13152008,0.22553094,-0.32472228,3.35896412,-5.84176834,0.01106518,-0.01879934,0.96576974,-1.35106239
-2.90245123,3.96836764,-6.78392592,0.00092972,-0.00335790,0.31582751,-0.32597762,0.03074980,-0.12719472,0.21575575,-0.32801491,3.17545857,-5.87840731,0.01022609,-0.01923371,0.93114164,-1.36298271
-2.89644822,3.76648729,-6.80321758,0.00083806,-0.00318710,0.30527208,-0.33295679,0.02727520,-0.12245660,0.20588906,-0.33009837,2.99688362,-5.88963099,0.00940737,-0.01958564,0.89607379,-1.37051220
-2.89044522,3.56874745,-6.79499701,0.00075436,-0.00301292,0.29388757,-0.33890708,0.02411952,-0.11736051,0.19600583,-0.33093908,2.82386471,-5.87528654,0.00861727,-0.01984737,0.86076077,-1.37362925
-2.88444222,3.37587844,-6.75948010,0.00067818,-0.00283729,0.28179370,-0.34373501,0.02127635,-0.11196530,0.18617829,-0.33052432,2.65687725,-5.83563864,0.00786294,-0.02001259,0.82539437,-1.37236879
-2.87843922,3.18849691,-6.69730554,0.00060910,-0.00266199,0.26911627,-0.34736519,0.01873652,-0.10633253,0.17647538,-0.32886181,2.49626794,-5.77136004,0.00715043,-0.02007667,0.79016390,-1.36681949
-2.87243622,3.00712265,-6.60951308,0.00054669,-0.00248865,0.25598517,-0.34974090,0.01648860,-0.10052502,0.16696221,-0.32597891,2.34227664,-5.68351047,0.00648460,-0.02003678,0.75525614,-1.35711998
-2.86643322,2.83219433,-6.49751118,0.00049053,-0.00231867,0.24253240,-0.35082415,0.01451929,-0.09460554,0.15769952,-0.32192138,2.19505761,-5.57350456,0.00586911,-0.01989203,0.72085471,-1.34345448
-2.86043022,2.66408318,-6.36303557,0.00044023,-0.00215330,0.22889000,-0.35059544,0.01281384,-0.08863557,0.14874311,-0.31675192,2.05469887,-5.44307008,0.00530647,-0.01964351,0.68713886,-1.32604776
-2.85442721,2.50310384,-6.20810026,0.00039541,-0.00199353,0.21518792,-0.34905323,0.01135641,-0.08267418,0.14014332,-0.31054825,1.92123891,-5.29419845,0.00479805,-0.01929432,0.65428164,-1.30515969
-2.84842421,2.34952185,-6.03494283,0.00035570,-0.00184019,0.20155190,-0.34621306,0.01013045,-0.07677707,0.13194439,-0.30340103,1.79468009,-5.12908921,0.00434418,-0.01884945,0.62244749,-1.28107945
-2.84242121,2.20355781,-5.84596631,0.00032074,-0.00169389,0.18810138,-0.34210662,0.00911894,-0.07099572,0.12418393,-0.29541155,1.67499850,-4.95009102,0.00394421,-0.01831571,0.59178934,-1.25411962
-2.83641821,2.06538830,-5.64367962,0.00029018,-0.00155511,0.17494756,-0.33678054,0.00830467,-0.06537677,0.11689244,-0.28668935,1.56215019,-4.75964121,0.00359665,-0.01770150,0.56244532,-1.22461018
-2.83041521,1.93514403,-5.43063880,0.00026369,-0.00142413,0.16219155,-0.33029513,0.00767045,-0.05996147,0.11009282,-0.27734969,1.45607428,-4.56020643,0.00329924,-0.01701662,0.53453542,-1.19289258
-2.82441221,1.81290598,-5.20939081,0.00024092,-0.00130114,0.14992284,-0.32272309,0.00719930,-0.05478539,0.10380005,-0.26751107,1.35669317,-4.35422616,0.00304908,-0.01627196,0.50815801,-1.15931399
-2.81840920,1.69870029,-4.98242176,0.00022156,-0.00118619,0.13821801,-0.31414805,0.00687455,-0.04987819,0.09802102,-0.25729277,1.26391078,-4.14406125,0.00284277,-0.01547925,0.48338688,-1.12422171
-2.81240620,1.59249299,-4.75211073,0.00020526,-0.00107926,0.12713978,-0.30466317,0.00668000,-0.04526358,0.09275452,-0.24681256,1.17760941,-3.93194865,0.00267648,-0.01465066,0.46026860,-1.08795797
-2.80640320,1.49418537,-4.52069034,0.00019172,-0.00098023,0.11673647,-0.29436964,0.00659997,-0.04095940,0.08799142,-0.23618447,1.09764624,-3.71996359,0.00254610,-0.01379855,0.43882074,-1.05085498
-2.80040020,1.40361100,-4.29021456,0.00018061,-0.00088893,0.10704185,-0.28337510,0.00661942,-0.03697780,0.08371516,-0.22551679,1.02385002,-3.50998981,0.00244733,-0.01293509,0.41903100,-1.01323036
-2.79439720,1.32053516,-4.06253412,0.00017162,-0.00080514,0.09807545,-0.27179207,0.00672403,-0.03332553,0.07990240,-0.21491030,0.95601899,-3.30369807,0.00237580,-0.01207200,0.40085742,-0.97538303
-2.78839420,1.24465726,-3.83927937,0.00016444,-0.00072860,0.08984322,-0.25973625,0.00690025,-0.03000425,0.07652398,-0.20445674,0.89392030,-3.10253274,0.00232717,-0.01122022,0.38422981,-0.93758946
-2.78239120,1.17561666,-3.62185034,0.00015878,-0.00065900,0.08233861,-0.24732481,0.00713547,-0.02701101,0.07354609,-0.19423750,0.83729168,-2.90770615,0.00229722,-0.01038969,0.36905232,-0.90010043
-2.77638819,1.11300196,-3.41141333,0.00015434,-0.00059604,0.07554404,-0.23467462,0.00741806,-0.02433867,0.07093168,-0.18432269,0.78584539,-2.72019975,0.00228195,-0.00958919,0.35520724,-0.86313836
-2.77038519,1.05636374,-3.20890341,0.00015088,-0.00053936,0.06943257,-0.22190041,0.00773756,-0.02197640,0.06864200,-0.17477042,0.73927462,-2.54077139,0.00227766,-0.00882612,0.34255989,-0.82689511
-2.76438219,1.00523036,-3.01503204,0.00014812,-0.00048859,0.06396984,-0.20911304,0.00808486,-0.01991020,0.06663838,-0.16562645,0.69726218,-2.36996746,0.00228105,-0.00810643,0.33096430,-0.79153050
-2.75837919,0.95912619,-2.83029882,0.00014585,-0.00044337,0.05911610,-0.19641774,0.00845230,-0.01812339,0.06488392,-0.15692409,0.65949126,-2.20813900,0.00228925,-0.00743462,0.32026964,-0.75717146
-2.75237619,0.91759164,-2.65500684,0.00014386,-0.00040330,0.05482840,-0.18391246,0.00883394,-0.01659714,0.06334539,-0.14868446,0.62565768,-2.05546061,0.00229994,-0.00681365,0.31032706,-0.72391192
-2.74637319,0.88020408,-2.48928055,0.00014199,-0.00036797,0.05106260,-0.17168650,0.00922574,-0.01531098,0.06199493,-0.14091705,0.59548320,-1.91195123,0.00231137,-0.00624508,0.30099652,-0.69181347
-2.74037019,0.84659866,-2.33308579,0.00014008,-0.00033699,0.04777542,-0.15981918,0.00962573,-0.01424325,0.06081168,-0.13362054,0.56872919,-1.77749596,0.00232243,-0.00572912,0.29215357,-0.66090684
-2.73436718,0.81648807,-2.18625105,0.00013802,-0.00030992,0.04492617,-0.14837892,0.01003424,-0.01337157,0.05978324,-0.12678386,0.54520999,-1.65186813,0.00233266,-0.00526478,0.28369546,-0.63119413
-2.72836418,0.78968043,-2.04848966,0.00013574,-0.00028638,0.04247839,-0.13742256,0.01045400,-0.01267334,0.05890686,-0.12038759,0.52480530,-1.53475104,0.00234232,-0.00485001,0.27554655,-0.60265181
-2.72236118,0.76609421,-1.91942239,0.00013319,-0.00026593,0.04040106,-0.12699508,0.01089027,-0.01212604,0.05819035,-0.11440542,0.50747099,-1.42575900,0.00235235,-0.00448188,0.26766271,-0.57523444
-2.71635818,0.74576960,-1.79860003,0.00013035,-0.00024820,0.03866956,-0.11712957,0.01135088,-0.01170776,0.05765261,-0.10880587,0.49324761,-1.32445715,0.00236437,-0.00415683,0.26003437,-0.54887895
-2.71035518,0.72887570,-1.68552561,0.00012726,-0.00023279,0.03726624,-0.10784771,0.01184619,-0.01139746,0.05732378,-0.10355408,0.48226628,-1.23038013,0.00238069,-0.00387079,0.25268831,-0.52350945
-2.70435218,0.71571298,-1.57967599,0.00012396,-0.00021934,0.03618063,-0.09916042,0.01238896,-0.01117536,0.05724501,-0.09861358,0.47475145,-1.14304908,0.00240424,-0.00361943,0.24568797,-0.49904225
-2.69834917,0.70671079,-1.48052239,0.00012053,-0.00020751,0.03540928,-0.09106894,0.01299413,-0.01102329,0.05746779,-0.09394818,0.47102024,-1.06198727,0.00243852,-0.00339835,0.23913226,-0.47539119
-2.69234617,0.70241987,-1.38754977,0.00011708,-0.00019699,0.03495526,-0.08356606,0.01367848,-0.01092494,0.05805287,-0.08952370,0.47147824,-0.98673406,0.00248754,-0.00320322,0.23315295,-0.45247274
-2.68634317,0.70349981,-1.30027456,0.00011372,-0.00018748,0.03482735,-0.07663764,0.01446016,-0.01086617,0.05906875,-0.08530963,0.47661165,-0.91685729,0.00255568,-0.00302999,0.22791083,-0.43021102
-2.68034017,0.71070174,-1.21826070,0.00011061,-0.00017875,0.03503889,-0.07026416,0.01535812,-0.01083525,0.06058980,-0.08128058,0.48697587,-0.85196407,0.00264764,-0.00287499,0.22359054,-0.40854231
-2.67433717,0.72484662,-1.14113357,0.00010789,-0.00017058,0.03560646,-0.06442241,0.01639146,-0.01082309,0.06269408,-0.07741760,0.50318062,-0.79171003,0.00276826,-0.00273504,0.22039452,-0.38741905
-2.66833417,0.74679961,-1.06859177,0.00010574,-0.00016281,0.03654834,-0.05908710,0.01757861,-0.01082340,0.06546079,-0.07370921,0.52587202,-0.73580696,0.00292244,-0.00260758,0.21853616,-0.36681307
-2.66233117,0.77744115,-1.00041652,0.00010433,-0.00015529,0.03788283,-0.05423240,0.01893654,-0.01083287,0.06896752,-0.07015216,0.55571174,-0.68402898,0.00311491,-0.00249067,0.21823232,-0.34671808
-2.65632816,0.81763543,-0.93647860,0.00010381,-0.00014794,0.03962653,-0.04983339,0.02047981,-0.01085127,0.07328732,-0.06675202,0.59335391,-0.63621713,0.00335016,-0.00238310,0.21969566,-0.32715116
-2.65032516,0.86819710,-0.87674272,0.00010438,-0.00014068,0.04179261,-0.04586728,0.02221969,-0.01088148,0.07848567,-0.06352335,0.63942024,-0.59228246,0.00363219,-0.00228434,0.22312677,-0.30815352
-2.64432216,0.92985712,-0.82126950,0.00010617,-0.00013350,0.04438909,-0.04231441,0.02416328,-0.01092950,0.08461743,-0.06048974,0.69447394,-0.55220773,0.00396442,-0.00219457,0.22870657,-0.28979014
-2.63831916,1.00322867,-0.77021491,0.00010935,-0.00012640,0.04741737,-0.03915901,0.02631264,-0.01100437,0.09172386,-0.05768353,0.75899322,-0.51604754,0.00434945,-0.00211465,0.23658902,-0.27214881
-2.63231616,1.08877416,-0.72382738,0.00011405,-0.00011942,0.05087081,-0.03638971,0.02866410,-0.01111805,0.09982985,-0.05514527,0.83334513,-0.48392712,0.00478900,-0.00204608,0.24689445,-0.25533818
-2.62631316,1.18677444,-0.68244273,0.00012040,-0.00011261,0.05473367,-0.03399975,0.03120769,-0.01128517,0.10894138,-0.05292304,0.91776056,-0.45603977,0.00528370,-0.00199093,0.25970372,-0.23948528
-2.62031016,1.29730125,-0.64647703,0.00012848,-0.00010605,0.05898028,-0.03198699,0.03392674,-0.01152274,0.11904337,-0.05107152,1.01231127,-0.43264289,0.00583300,-0.00195181,0.27505329,-0.22473246
-2.61430715,1.42019404,-0.61641751,0.00013839,-0.00009983,0.06357458,-0.03035358,0.03679774,-0.01184976,0.13009807,-0.04965086,1.11688995,-0.41405264,0.00643511,-0.00193177,0.29293149,-0.21123389
-2.60830415,1.55504213,-0.59281178,0.00015018,-0.00009406,0.06847010,-0.02910553,0.03979043,-0.01228673,0.14204392,-0.04872550,1.23119410,-0.40063744,0.00708691,-0.00193422,0.31327600,-0.19915172
