energy_ev,total_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up,Ti_p_up,Ti_d_up
-4.30115058,0.49562021,0.00071419,0.01694931,0.29186995,0.00027410,0.10589219,0.16790083
-4.29514757,0.45829279,0.00066313,0.01835158,0.26967066,0.00024934,0.09908237,0.15441869
-4.28914457,0.42420057,0.00061694,0.02009594,0.24935654,0.00022603,0.09306469,0.14196143
-4.28314157,0.39383052,0.00057633,0.02221131,0.23121279,0.00020443,0.08794864,0.13069070
-4.27713857,0.36756829,0.00054184,0.02472188,0.21546489,0.00018476,0.08382153,0.12073442
-4.27113557,0.34569608,0.00051388,0.02764588,0.20227738,0.00016715,0.08074756,0.11218638
-4.26513257,0.32839310,0.00049269,0.03099441,0.19175415,0.00015173,0.07876741,0.10510688
-4.25912956,0.31573833,0.00047834,0.03477032,0.18394021,0.00013856,0.07789830,0.09952405
-4.25312656,0.30771536,0.00047077,0.03896717,0.17882447,0.00012767,0.07813449,0.09543592
-4.24712356,0.30421886,0.00046977,0.04356836,0.17634365,0.00011905,0.07944823,0.09281299
-4.24112056,0.30506242,0.00047499,0.04854646,0.17638691,0.00011267,0.08179107,0.09160128
-4.23511756,0.30998770,0.00048598,0.05386293,0.17880121,0.00010848,0.08509547,0.09172563
-4.22911456,0.31867434,0.00050214,0.05946804,0.18339715,0.00010643,0.08927681,0.09309324
-4.22311156,0.33075078,0.00052280,0.06530122,0.18995529,0.00010644,0.09423570,0.09559736
-4.21710855,0.34580558,0.00054722,0.07129194,0.19823276,0.00010844,0.09986061,0.09912105
-4.21110555,0.36339920,0.00057457,0.07736081,0.20797010,0.00011239,0.10603067,0.10354092
-4.20510255,0.38307602,0.00060401,0.08342129,0.21889830,0.00011822,0.11261885,0.10873080
-4.19909955,0.40437634,0.00063465,0.08938168,0.23074570,0.00012592,0.11949513,0.11456526
-4.19309655,0.42684812,0.00066561,0.09514749,0.24324492,0.00013544,0.12652992,0.12092293
-4.18709355,0.45005824,0.00069603,0.10062405,0.25613934,0.00014681,0.13359739,0.12768949
-4.18109055,0.47360280,0.00072507,0.10571924,0.26918916,0.00016002,0.14057867,0.13476026
-4.17508754,0.49711616,0.00075198,0.11034636,0.28217674,0.00017513,0.14736483,0.14204232
-4.16908454,0.52027846,0.00077606,0.11442680,0.29491104,0.00019216,0.15385956,0.14945602
-4.16308154,0.54282100,0.00079671,0.11789257,0.30723093,0.00021118,0.15998123,0.15693583
-4.15707854,0.56452954,0.00081345,0.12068851,0.31900727,0.00023223,0.16566444,0.16443050
-4.15107554,0.58524498,0.00082589,0.12277397,0.33014354,0.00025537,0.17086088,0.17190240
-4.14507254,0.60486154,0.00083378,0.12412407,0.34057505,0.00028062,0.17553936,0.17932618
-4.13906953,0.62332241,0.00083699,0.12473029,0.35026667,0.00030800,0.17968520,0.18668670
-4.13306653,0.64061291,0.00083551,0.12460047,0.35920924,0.00033748,0.18329875,0.19397629
-4.12706353,0.65675183,0.00082946,0.12375814,0.36741470,0.00036899,0.18639334,0.20119158
-4.12106053,0.67178096,0.00081904,0.12224133,0.37491042,0.00040242,0.18899258,0.20833003
-4.11505753,0.68575386,0.00080456,0.12010076,0.38173285,0.00043757,0.19112734,0.21538631
-4.10905453,0.69872426,0.00078640,0.11739770,0.38792088,0.00047422,0.19283242,0.22234886
-4.10305153,0.71073490,0.00076502,0.11420141,0.39350956,0.00051203,0.19414326,0.22919675
-4.09704852,0.72180769,0.00074088,0.11058650,0.39852424,0.00055064,0.19509278,0.23589724
-4.09104552,0.73193561,0.00071450,0.10663016,0.40297579,0.00058960,0.19570862,0.24240411
-4.08504252,0.74107734,0.00068638,0.10240951,0.40685714,0.00062839,0.19601096,0.24865694
-4.07903952,0.74915462,0.00065701,0.09799917,0.41014140,0.00066646,0.19601101,0.25458155
-4.07303652,0.75605307,0.00062685,0.09346915,0.41278173,0.00070321,0.19571032,0.26009164
-4.06703352,0.76162620,0.00059632,0.08888310,0.41471305,0.00073804,0.19510094,0.26509148
-4.06103052,0.76570269,0.00056580,0.08429712,0.41585547,0.00077033,0.19416648,0.26947973
-4.05502751,0.76809651,0.00053560,0.07975894,0.41611940,0.00079947,0.19288385,0.27315419
-4.04902451,0.76861937,0.00050598,0.07530766,0.41541186,0.00082492,0.19122583,0.27601715
-4.04302151,0.76709481,0.00047714,0.07097398,0.41364382,0.00084616,0.18916402,0.27798121
-4.03701851,0.76337313,0.00044924,0.06678074,0.41073805,0.00086280,0.18667226,0.27897522
-4.03101551,0.75734635,0.00042238,0.06274392,0.40663704,0.00087452,0.18373010,0.27894995
-4.02501251,0.74896219,0.00039664,0.05887381,0.40131055,0.00088111,0.18032625,0.27788327
-4.01900950,0.73823652,0.00037205,0.05517644,0.39476229,0.00088252,0.17646176,0.27578453
-4.01300650,0.72526328,0.00034863,0.05165501,0.38703546,0.00087881,0.17215272,0.27269778
-4.00700350,0.71022149,0.00032639,0.04831145,0.37821676,0.00087018,0.16743246,0.26870386
-4.00100050,0.69337897,0.00030536,0.04514782,0.36843865,0.00085699,0.16235291,0.26392092
-3.99499750,0.67509235,0.00028554,0.04216766,0.35787979,0.00083971,0.15698538,0.25850366
-3.98899450,0.65580370,0.00026697,0.03937716,0.34676366,0.00081894,0.15142041,0.25264105
-3.98299150,0.63603366,0.00024971,0.03678613,0.33535538,0.00079540,0.14576700,0.24655268
-3.97698849,0.61637155,0.00023383,0.03440883,0.32395702,0.00076986,0.14015107,0.24048399
-3.97098549,0.59746293,0.00021946,0.03226446,0.31290146,0.00074319,0.13471340,0.23470050
-3.96498249,0.57999517,0.00020672,0.03037761,0.30254532,0.00071630,0.12960705,0.22948120
-3.95897949,0.56468157,0.00019578,0.02877836,0.29326109,0.00069011,0.12499447,0.22511157
-3.95297649,0.55224473,0.00018685,0.02750227,0.28542879,0.00066555,0.12104433,0.22187629
-3.94697349,0.54339972,0.00018015,0.02659016,0.27942759,0.00064350,0.11792821,0.22005194
-3.94097049,0.53883754,0.00017593,0.02608767,0.27562746,0.00062484,0.11581732,0.21990008
-3.93496748,0.53920932,0.00017446,0.02604468,0.27438111,0.00061034,0.11487917,0.22166056
-3.92896448,0.54511154,0.00017602,0.02651449,0.27601648,0.00060071,0.11527433,0.22554564
-3.92296148,0.55707251,0.00018091,0.02755278,0.28082963,0.00059655,0.11715322,0.23173467
-3.91695848,0.57554013,0.00018941,0.02921642,0.28907827,0.00059839,0.12065303,0.24036955
-3.91095548,0.60087103,0.00020182,0.03156193,0.30097579,0.00060660,0.12589466,0.25155108
-3.90495248,0.63332098,0.00021840,0.03464378,0.31668580,0.00062145,0.13297961,0.26533595
-3.89894947,0.67303644,0.00023940,0.03851242,0.33631708,0.00064308,0.14198695,0.28173465
-3.89294647,0.72004727,0.00026503,0.04321206,0.35991893,0.00067152,0.15297020,0.30070990
-3.88694347,0.77426036,0.00029544,0.04877834,0.38747692,0.00070665,0.16595424,0.32217593
-3.88094047,0.83545438,0.00033073,0.05523579,0.41890895,0.00074824,0.18093225,0.34599822
-3.87493747,0.90327560,0.00037091,0.06259524,0.45406190,0.00079591,0.19786271,0.37199394
-3.86893447,0.97723497,0.00041592,0.07085136,0.49270872,0.00084919,0.21666670,0.39993288
-3.86293147,1.05670677,0.00046558,0.07998025,0.53454650,0.00090749,0.23722554,0.42953907
-3.85692846,1.14092923,0.00051963,0.08993742,0.57919544,0.00097007,0.25937896,0.46049300
-3.85092546,1.22900743,0.00057767,0.10065611,0.62619929,0.00103614,0.28292411,0.49243454
-3.84492246,1.31991918,0.00063918,0.11204633,0.67502740,0.00110478,0.30761551,0.52496678
-3.83891946,1.41252411,0.00070354,0.12399446,0.72507874,0.00117500,0.33316617,0.55766059
-3.83291646,1.50557653,0.00076997,0.13636376,0.77568818,0.00124572,0.35925008,0.59006033
-3.82691346,1.59774234,0.00083762,0.14899575,0.82613522,0.00131581,0.38550622,0.62169044
-3.82091046,1.68762016,0.00090552,0.16171258,0.87565524,0.00138413,0.41154405,0.65206321
-3.81490745,1.77376648,0.00097262,0.17432030,0.92345330,0.00144947,0.43695066,0.68068746
-3.80890445,1.85472472,0.00103783,0.18661307,0.96872023,0.00151067,0.46129928,0.70707822
-3.80290145,1.92905749,0.00110002,0.19837813,1.01065083,0.00156656,0.48415916,0.73076706
-3.79689845,1.99538128,0.00115803,0.20940144,1.04846352,0.00161606,0.50510634,0.75131300
-3.79089545,2.05240242,0.00121078,0.21947374,1.08142091,0.00165814,0.52373515,0.76831358
-3.78489245,2.09895313,0.00125720,0.22839684,1.10885062,0.00169191,0.53966985,0.78141570
-3.77888944,2.13402618,0.00129637,0.23598978,1.13016528,0.00171659,0.55257606,0.79032588
-3.77288644,2.15680657,0.00132745,0.24209472,1.14488108,0.00173155,0.56217136,0.79481947
-3.76688344,2.16669894,0.00134978,0.24658225,1.15263386,0.00173637,0.56823465,0.79474837
-3.76088044,2.16334910,0.00136285,0.24935570,1.15319204,0.00173078,0.57061382,0.79004684
-3.75487744,2.14665868,0.00136639,0.25035454,1.14646555,0.00171474,0.56923127,0.78073512
-3.74887444,2.11679194,0.00136027,0.24955646,1.13251041,0.00168840,0.56408701,0.76692049
-3.74287144,2.07417419,0.00134462,0.24697809,1.11152859,0.00165212,0.55525921,0.74879577
-3.73686843,2.01948167,0.00131975,0.24267442,1.08386296,0.00160645,0.54290207,0.72663504
-3.73086543,1.95362326,0.00128617,0.23673679,1.04998758,0.00155210,0.52724107,0.70078696
-3.72486243,1.87771450,0.00124455,0.22928962,1.01049370,0.00148997,0.50856588,0.67166551
-3.71885943,1.79304520,0.00119572,0.22048617,0.96607200,0.00142107,0.48722119,0.63973897
-3.71285643,1.70104182,0.00114065,0.21050322,0.91749189,0.00134650,0.46359584,0.60551712
-3.70685343,1.60322638,0.00108037,0.19953531,0.86557873,0.00126746,0.43811082,0.56953757
-3.70085043,1.50117347,0.00101598,0.18778845,0.81118999,0.00118515,0.41120661,0.53235146
-3.69484742,1.39646728,0.00094863,0.17547385,0.75519129,0.00110081,0.38333046,0.49450929
-3.68884442,1.29066035,0.00087942,0.16280178,0.69843342,0.00101561,0.35492404,0.45654741
-3.68284142,1.18523548,0.00080945,0.14997586,0.64173102,0.00093068,0.32641202,0.41897550
-3.67683842,1.08157226,0.00073972,0.13718800,0.58584384,0.00084708,0.29819201,0.38226572
-3.67083542,0.98091920,0.00067118,0.12461413,0.53146108,0.00076573,0.27062609,0.34684358
-3.66483242,0.88437207,0.00060463,0.11241083,0.47918921,0.00068747,0.24403419,0.31308097
-3.65882941,0.79285897,0.00054078,0.10071299,0.42954350,0.00061296,0.21868945,0.28129126
-3.65282641,0.70713193,0.00048022,0.08963234,0.38294323,0.00054277,0.19481557,0.25172663
-3.64682341,0.62776490,0.00042339,0.07925710,0.33971043,0.00047728,0.17258603,0.22457741
-3.64082041,0.55515744,0.00037061,0.06965234,0.30007190,0.00041679,0.15212506,0.19997322
-3.63481741,0.48954349,0.00032209,0.06086120,0.26416390,0.00036143,0.13351009,0.17798585
-3.62881441,0.43100408,0.00027792,0.05290665,0.23203928,0.00031124,0.11677545,0.15863326
-3.62281141,0.37948328,0.00023809,0.04579384,0.20367622,0.00026615,0.10191702,0.14188478
-3.61680840,0.33480613,0.00020250,0.03951267,0.17898824,0.00022599,0.08889749,0.12766682
-3.61080540,0.29669781,0.00017100,0.03404058,0.15783480,0.00019055,0.07765199,0.11586910
-3.60480240,0.26480310,0.00014337,0.02934539,0.14003213,0.00015954,0.06809381,0.10635092
-3.59879940,0.23870538,0.00011934,0.02538804,0.12536373,0.00013264,0.06011994,0.09894744
-3.59279640,0.21794463,0.00009862,0.02212511,0.11359033,0.00010951,0.05361635,0.09347568
-3.58679340,0.20203405,0.00008092,0.01951119,0.10445904,0.00008978,0.04846269,0.08974007
-3.58079040,0.19047476,0.00006592,0.01750077,0.09771138,0.00007311,0.04453653,0.08753772
-3.57478739,0.18276878,0.00005332,0.01604993,0.09309032,0.00005913,0.04171685,0.08666305
-3.56878439,0.17842989,0.00004282,0.01511748,0.09034600,0.00004753,0.03988692,0.08691204
-3.56278139,0.17699264,0.00003414,0.01466587,0.08924048,0.00003799,0.03893650,0.08808596
-3.55677839,0.17801945,0.00002704,0.01466164,0.08955127,0.00003022,0.03876347,0.08999464
-3.55077539,0.18110611,0.00002127,0.01507553,0.09107390,0.00002397,0.03927474,0.09245936
-3.54477239,0.18588572,0.00001662,0.01588231,0.09362363,0.00001902,0.04038677,0.09531536
-3.53876938,0.19203122,0.00001291,0.01706030,0.09703628,0.00001518,0.04202554,0.09841393
-3.53276638,0.19925688,0.00000997,0.01859070,0.10116842,0.00001229,0.04412618,0.10162424
-3.52676338,0.20731868,0.00000768,0.02045671,0.10589704,0.00001023,0.04663225,0.10483480
-3.52076038,0.21601392,0.00000591,0.02264255,0.11111863,0.00000889,0.04949483,0.10795457
-3.51475738,0.22518007,0.00000457,0.02513242,0.11674804,0.00000821,0.05267135,0.11091371
-3.50875438,0.23469309,0.00000357,0.02790949,0.12271699,0.00000815,0.05612442,0.11366410
-3.50275138,0.24446534,0.00000285,0.03095485,0.12897247,0.00000869,0.05982060,0.11617939
-3.49674837,0.25444313,0.00000237,0.03424667,0.13547502,0.00000987,0.06372918,0.11845473
-3.49074537,0.26460408,0.00000208,0.03775948,0.14219709,0.00001172,0.06782111,0.12050620
-3.48474237,0.27495443,0.00000196,0.04146368,0.14912145,0.00001431,0.07206806,0.12236989
-3.47873937,0.28552629,0.00000199,0.04532528,0.15623974,0.00001773,0.07644173,0.12410062
-3.47273637,0.29637496,0.00000216,0.04930591,0.16355128,0.00002212,0.08091335,0.12577039
-3.46673337,0.30757633,0.00000246,0.05336316,0.17106208,0.00002760,0.08545348,0.12746661
-3.46073037,0.31922440,0.00000289,0.05745114,0.17878404,0.00003435,0.09003209,0.12928992
-3.45472736,0.33142883,0.00000346,0.06152138,0.18673441,0.00004255,0.09461885,0.13135194
-3.44872436,0.34431246,0.00000418,0.06552390,0.19493536,0.00005241,0.09918373,0.13377265
-3.44272136,0.35800871,0.00000506,0.06940854,0.20341365,0.00006414,0.10369768,0.13667760
-3.43671836,0.37265863,0.00000612,0.07312632,0.21220017,0.00007798,0.10813347,0.14019483
-3.43071536,0.38840755,0.00000736,0.07663092,0.22132941,0.00009414,0.11246659,0.14445161
-3.42471236,0.40540108,0.00000880,0.07988011,0.23083861,0.00011285,0.11667601,0.14957085
-3.41870935,0.42378036,0.00001047,0.08283708,0.24076648,0.00013431,0.12074490,0.15566731
-3.41270635,0.44367639,0.00001236,0.08547150,0.25115146,0.00015873,0.12466101,0.16284362
-3.40670335,0.46520358,0.00001450,0.08776046,0.26202940,0.00018623,0.12841687,0.17118604
-3.40070035,0.48845229,0.00001688,0.08968894,0.27343065,0.00021694,0.13200956,0.18076019
-3.39469735,0.51348087,0.00001952,0.09125006,0.28537671,0.00025090,0.13544016,0.19160678
-3.38869435,0.54030713,0.00002241,0.09244483,0.29787632,0.00028809,0.13871283,0.20373743
-3.38269135,0.56889984,0.00002555,0.09328166,0.31092143,0.00032842,0.14183355,0.21713090
-3.37668834,0.59917062,0.00002892,0.09377545,0.32448304,0.00037170,0.14480861,0.23172979
-3.37068534,0.63096677,0.00003250,0.09394643,0.33850733,0.00041768,0.14764296,0.24743804
-3.36468234,0.66406569,0.00003625,0.09381878,0.35291232,0.00046596,0.15033843,0.26411932
-3.35867934,0.69817132,0.00004015,0.09341915,0.36758533,0.00051610,0.15289216,0.28159677
-3.35267634,0.73291330,0.00004415,0.09277508,0.38238163,0.00056752,0.15529507,0.29965397
-3.34667334,0.76784917,0.00004820,0.09191357,0.39712446,0.00061959,0.15753084,0.31803752
-3.34067034,0.80246999,0.00005225,0.09085974,0.41160666,0.00067158,0.15957518,0.33646120
-3.33466733,0.83620946,0.00005623,0.08963570,0.42559392,0.00072270,0.16139575,0.35461176
-3.32866433,0.86845656,0.00006007,0.08825977,0.43882987,0.00077213,0.16295259,0.37215616
-3.32266133,0.89857136,0.00006372,0.08674599,0.45104264,0.00081902,0.16419918,0.38875023
-3.31665833,0.92590346,0.00006710,0.08510397,0.46195294,0.00086251,0.16508404,0.40404834
-3.31065533,0.94981254,0.00007016,0.08333912,0.47128320,0.00090179,0.16555289,0.41771380
-3.30465233,0.96969001,0.00007283,0.08145315,0.47876742,0.00093609,0.16555116,0.42942963
-3.29864932,0.98498082,0.00007505,0.07944486,0.48416126,0.00096471,0.16502674,0.43890905
-3.29264632,0.99520447,0.00007679,0.07731110,0.48725192,0.00098707,0.16393294,0.44590551
-3.28664332,0.99997404,0.00007801,0.07504791,0.48786725,0.00100270,0.16223130,0.45022150
-3.28064032,0.99901244,0.00007867,0.07265161,0.48588358,0.00101126,0.15989425,0.45171593
-3.27463732,0.99216492,0.00007878,0.07011995,0.48123203,0.00101257,0.15690738,0.45030959
-3.26863432,0.97940725,0.00007831,0.06745304,0.47390272,0.00100660,0.15327122,0.44598851
-3.26263132,0.96084904,0.00007729,0.06465419,0.46394678,0.00099348,0.14900244,0.43880495
-3.25662831,0.93673223,0.00007574,0.06173048,0.45147613,0.00097348,0.14413436,0.42887611
-3.25062531,0.90742463,0.00007368,0.05869309,0.43666088,0.00094704,0.13871687,0.41638053
-3.24462231,0.87340893,0.00007116,0.05555733,0.41972457,0.00091471,0.13281563,0.40155232
-3.23861931,0.83526777,0.00006824,0.05234248,0.40093756,0.00087713,0.12651064,0.38467372
-3.23261631,0.79366567,0.00006497,0.04907130,0.38060880,0.00083506,0.11989440,0.36606608
-3.22661331,0.74932856,0.00006141,0.04576944,0.35907652,0.00078930,0.11306953,0.34607996
-3.22061031,0.70302205,0.00005763,0.04246462,0.33669817,0.00074069,0.10614622,0.32508454
-3.21460730,0.65552934,0.00005369,0.03918573,0.31384019,0.00069008,0.09923941,0.30345705
-3.20860430,0.60762969,0.00004966,0.03596197,0.29086795,0.00063832,0.09246603,0.28157250
-3.20260130,0.56007843,0.00004561,0.03282185,0.26813638,0.00058621,0.08594225,0.25979414
-3.19659830,0.51358902,0.00004159,0.02979241,0.24598150,0.00053450,0.07978089,0.23846499
-3.19059530,0.46881786,0.00003766,0.02689842,0.22471322,0.00048386,0.07408917,0.21790066
-3.18459230,0.42635216,0.00003386,0.02416185,0.20460952,0.00043489,0.06896660,0.19838360
-3.17858929,0.38670099,0.00003024,0.02160133,0.18591214,0.00038809,0.06450334,0.18015893
-3.17258629,0.35028956,0.00002683,0.01923196,0.16882368,0.00034388,0.06077875,0.16343170
-3.16658329,0.31745651,0.00002365,0.01706518,0.15350624,0.00030256,0.05786038,0.14836563
-3.16058029,0.28845407,0.00002073,0.01510882,0.14008125,0.00026436,0.05580309,0.13508308
-3.15457729,0.26345049,0.00001810,0.01336736,0.12863045,0.00022942,0.05464863,0.12366620
-3.14857429,0.24253454,0.00001576,0.01184224,0.11919785,0.00019779,0.05442524,0.11415888
-3.14257129,0.22572158,0.00001373,0.01053237,0.11179238,0.00016947,0.05514767,0.10656953
-3.13656828,0.21296079,0.00001203,0.00943467,0.10639116,0.00014439,0.05681726,0.10087430
-3.13056528,0.20414316,0.00001067,0.00854473,0.10294317,0.00012246,0.05942231,0.09702068
-3.12456228,0.19911016,0.00000969,0.00785742,0.10137321,0.00010354,0.06293869,0.09493133
-3.11855928,0.19766255,0.00000913,0.00736771,0.10158606,0.00008748,0.06733066,0.09450807
-3.11255628,0.19956956,0.00000904,0.00707129,0.10347082,0.00007412,0.07255208,0.09563594
-3.10655328,0.20457803,0.00000950,0.00696537,0.10690531,0.00006332,0.07854790,0.09818723
-3.10055028,0.21242172,0.00001062,0.00704939,0.11176066,0.00005495,0.08525605,0.10202571
-3.09454727,0.22283063,0.00001254,0.00732569,0.11790595,0.00004889,0.09260979,0.10701075
-3.08854427,0.23554041,0.00001544,0.00780016,0.12521292,0.00004507,0.10054039,0.11300159
-3.08254127,0.25030175,0.00001956,0.00848287,0.13356086,0.00004346,0.10898025,0.11986161
-3.07653827,0.26688971,0.00002520,0.00938860,0.14284137,0.00004405,0.11786631,0.12746271
-3.07053527,0.28511283,0.00003274,0.01053720,0.15296314,0.00004692,0.12714368,0.13568952
-3.06453227,0.30482176,0.00004262,0.01195398,0.16385648,0.00005215,0.13676938,0.14444364
-3.05852926,0.32591714,0.00005542,0.01366975,0.17547742,0.00005990,0.14671590,0.15364754
-3.05252626,0.34835636,0.00007178,0.01572084,0.18781123,0.00007038,0.15697454,0.16324812
-3.04652326,0.37215875,0.00009251,0.01814876,0.20087508,0.00008381,0.16755812,0.17321964
-3.04052026,0.39740870,0.00011852,0.02099968,0.21471960,0.00010050,0.17850301,0.18356592
-3.03451726,0.42425644,0.00015086,0.02432354,0.22942907,0.00012074,0.18987001,0.19432152
-3.02851426,0.45291588,0.00019074,0.02817295,0.24512005,0.00014490,0.20174412,0.20555183
-3.02251126,0.48365924,0.00023949,0.03260161,0.26193827,0.00017331,0.21423288,0.21735176
-3.01650825,0.51680847,0.00029860,0.03766261,0.28005364,0.00020633,0.22746320,0.22984311
-3.01050525,0.55272310,0.00036966,0.04340621,0.29965350,0.00024432,0.24157665,0.24317043
-3.00450225,0.59178497,0.00045439,0.04987756,0.32093403,0.00028759,0.25672330,0.25749551
-2.99849925,0.63438007,0.00055457,0.05711412,0.34409014,0.00033640,0.27305423,0.27299061
-2.99249625,0.68087806,0.00067201,0.06514299,0.36930417,0.00039097,0.29071287,0.28983057
-2.98649325,0.73161028,0.00080850,0.07397832,0.39673377,0.00045144,0.30982568,0.30818415
-2.98049025,0.78684725,0.00096578,0.08361876,0.42649959,0.00051785,0.33049243,0.32820505
-2.97448724,0.84677659,0.00114543,0.09404523,0.45867325,0.00059013,0.35277659,0.35002284
-2.96848424,0.91148271,0.00134880,0.10521907,0.49326636,0.00066811,0.37669641,0.37373441
-2.96248124,0.98092938,0.00157695,0.11708080,0.53022121,0.00075149,0.40221714,0.39939643
-2.95647824,1.05494627,0.00183058,0.12954944,0.56940370,0.00083982,0.42924493,0.42701914
-2.95047524,1.13322050,0.00210988,0.14252270,0.61059912,0.00093256,0.45762293,0.45656196
-2.94447224,1.21529408,0.00241452,0.15587796,0.65351121,0.00102903,0.48712982,0.48793133
-2.93846923,1.30056760,0.00274357,0.16947415,0.69776471,0.00112843,0.51748119,0.52098078
-2.93246623,1.38831057,0.00309542,0.18315448,0.74291163,0.00122988,0.54833384,0.55551358
-2.92646323,1.47767807,0.00346778,0.19675003,0.78844104,0.00133244,0.57929299,0.59128780
-2.92046023,1.56773346,0.00385764,0.21008395,0.83379216,0.00143510,0.60992218,0.62802359
-2.91445723,1.65747601,0.00426134,0.22297635,0.87837027,0.00153685,0.63975571,0.66541243
-2.90845423,1.74587253,0.00467456,0.23524942,0.92156476,0.00163668,0.66831286,0.70312791
-2.90245123,1.83189137,0.00509245,0.24673284,0.96276860,0.00173363,0.69511363,0.74083741
-2.89644822,1.91453728,0.00550974,0.25726897,1.00139819,0.00182681,0.71969505,0.77821418
-2.89044522,1.99288540,0.00592085,0.26671785,1.03691288,0.00191543,0.74162750,0.81494910
-2.88444222,2.06611262,0.00632012,0.27496153,1.06883307,0.00199883,0.76053022,0.85076143
-2.87843922,2.13352485,0.00670195,0.28190771,1.09675604,0.00207649,0.77608530,0.88540813
-2.87243622,2.19457872,0.00706105,0.28749244,1.12036893,0.00214803,0.78804951,0.91869101
-2.86643322,2.24889672,0.00739264,0.29168173,1.13945805,0.00221327,0.79626350,0.95046145
-2.86043022,2.29627511,0.00769263,0.29447207,1.15391435,0.00227214,0.80065783,0.98062246
-2.85442721,2.33668423,0.00795788,0.29588985,1.16373476,0.00232475,0.80125576,1.00912791
-2.84842421,2.37026145,0.00818629,0.29598958,1.16901954,0.00237135,0.79817264,1.03597912
-2.84242121,2.39729734,0.00837701,0.29485128,1.16996583,0.00241231,0.79161204,1.06121892
-2.83641821,2.41821590,0.00853048,0.29257696,1.16685798,0.00244806,0.78185897,1.08492381
-2.83041521,2.43355020,0.00864849,0.28928645,1.16005518,0.00247913,0.76927048,1.10719451
-2.82441221,2.44391489,0.00873418,0.28511283,1.14997721,0.00250608,0.75426426,1.12814571
-2.81840920,2.44997708,0.00879195,0.28019767,1.13708906,0.00252946,0.73730595,1.14789545
-2.81240620,2.45242734,0.00882733,0.27468623,1.12188532,0.00254981,0.71889558,1.16655512
-2.80640320,2.45195230,0.00884683,0.26872292,1.10487494,0.00256760,0.69955404,1.18422033
-2.80040020,2.44921016,0.00885765,0.26244714,1.08656733,0.00258326,0.67981002,1.20096347
-2.79439720,2.44481039,0.00886748,0.25598966,1.06746007,0.00259712,0.66018812,1.21682826
-2.78839420,2.43929826,0.00888416,0.24946964,1.04802884,0.00260938,0.64119840,1.23182662
-2.78239120,2.43314483,0.00891536,0.24299241,1.02871985,0.00262017,0.62332782,1.24593798
-2.77638819,2.42674246,0.00896830,0.23664790,1.00994471,0.00262950,0.60703373,1.25911108
-2.77038519,2.42040570,0.00904942,0.23050991,0.99207777,0.00263727,0.59273940,1.27126802
-2.76438219,2.41437711,0.00916408,0.22463596,0.97545588,0.00264328,0.58083167,1.28231041
-2.75837919,2.40883721,0.00931637,0.21906791,0.96037991,0.00264727,0.57166032,1.29212710
-2.75237619,2.40391771,0.00950888,0.21383295,0.94711798,0.00264889,0.56553902,1.30060306
-2.74637319,2.39971699,0.00974254,0.20894521,0.93590978,0.00264777,0.56274751,1.30762900
-2.74037019,2.39631673,0.01001663,0.20440757,0.92697152,0.00264351,0.56353452,1.31311107
-2.73436718,2.39379856,0.01032871,0.20021386,0.92050108,0.00263570,0.56812108,1.31698011
-2.72836418,2.39225992,0.01067468,0.19635111,0.91668298,0.00262397,0.57670379,1.31920009
-2.72236118,2.39182793,0.01104899,0.19280190,0.91569268,0.00260799,0.58945767,1.31977520
-2.71635818,2.39267074,0.01144475,0.18954672,0.91770002,0.00258751,0.60653832,1.31875526
-2.71035518,2.39500578,0.01185401,0.18656619,0.92287156,0.00256236,0.62808310,1.31623923
-2.70435218,2.39910427,0.01226804,0.18384313,0.93137162,0.00253249,0.65421119,1.31237658
-2.69834917,2.40529210,0.01267767,0.18136443,0.94336203,0.00249796,0.68502245,1.30736654
-2.69234617,2.41394681,0.01307357,0.17912265,0.95900063,0.00245895,0.72059516,1.30145505
-2.68634317,2.42549090,0.01344661,0.17711724,0.97843849,0.00241580,0.76098272,1.29492987
-2.68034017,2.44038180,0.01378816,0.17535550,1.00181612,0.00236898,0.80620939,1.28811365
-2.67433717,2.45909894,0.01409042,0.17385307,1.02925890,0.00231909,0.85626561,1.28135554
-2.66833417,2.48212843,0.01434662,0.17263407,1.06087172,0.00226687,0.91110284,1.27502153
-2.66233117,2.50994602,0.01455126,0.17173080,1.09673340,0.00221315,0.97062852,1.26948385
-2.65632816,2.54299912,0.01470027,0.17118302,1.13689091,0.00215887,1.03470133,1.26511009
-2.65032516,2.58168849,0.01479112,0.17103685,1.18135373,0.00210506,1.10312706,1.26225213
-2.64432216,2.62635040,0.01482285,0.17134328,1.23008855,0.00205276,1.17565549,1.26123562
-2.63831916,2.67723996,0.01479606,0.17215634,1.28301449,0.00200306,1.25197824,1.26235012
-2.63231616,2.73451618,0.01471289,0.17353095,1.33999912,0.00195703,1.33172806,1.26584058
-2.62631316,2.79822931,0.01457687,0.17552058,1.40085522,0.00191570,1.41447934,1.27190013
-2.62031016,2.86831088,0.01439282,0.17817474,1.46533848,0.00188001,1.49975006,1.28066459
-2.61430715,2.94456673,0.01416666,0.18153632,1.53314620,0.00185082,1.58700496,1.29220883
-2.60830415,3.02667312,0.01390522,0.18563905,1.60391692,0.00182884,1.67566001,1.30654489
-2.60230115,3.11417603,0.01361600,0.19050494,1.67723111,0.00181464,1.76508777,1.32362194
