energy_ev,total_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-5.57378689,2.79777403,1.35929977,1.16334081,0.01848689,1.43132838,0.43360801,0.00071173
-5.56778389,2.79840916,1.34674811,1.16784843,0.01933159,1.43110617,0.43222920,0.00071765
-5.56178089,2.79848890,1.33333523,1.17281029,0.02024525,1.43128414,0.43005297,0.00072271
-5.55577789,2.79823243,1.31927159,1.17830927,0.02122466,1.43196418,0.42714609,0.00072690
-5.54977489,2.79779841,1.30473156,1.18441370,0.02226373,1.43323335,0.42356424,0.00073020
-5.54377189,2.79727473,1.28984966,1.19117060,0.02335341,1.43515731,0.41935003,0.00073256
-5.53776888,2.79667101,1.27471887,1.19859916,0.02448173,1.43777395,0.41453206,0.00073391
-5.53176588,2.79591431,1.25939089,1.20668483,0.02563395,1.44108764,0.40912500,0.00073418
-5.52576288,2.79484803,1.24387826,1.21537432,0.02679284,1.44506426,0.40313056,0.00073330
-5.51975988,2.79323400,1.22815787,1.22457173,0.02793907,1.44962714,0.39653947,0.00073117
-5.51375688,2.79075772,1.21217572,1.23413605,0.02905164,1.45465426,0.38933411,0.00072770
-5.50775388,2.78703623,1.19585253,1.24388019,0.03010848,1.45997673,0.38149177,0.00072280
-5.50175088,2.78162860,1.17908972,1.25357179,0.03108705,1.46537883,0.37298825,0.00071640
-5.49574787,2.77404842,1.16177560,1.26293570,0.03196504,1.47059958,0.36380167,0.00070842
-5.48974487,2.76377807,1.14379140,1.27165842,0.03272104,1.47533607,0.35391609,0.00069880
-5.48374187,2.75028425,1.12501695,1.27939426,0.03333527,1.47924855,0.34332491,0.00068752
-5.47773887,2.73303440,1.10533586,1.28577322,0.03379019,1.48196726,0.33203374,0.00067455
-5.47173587,2.71151364,1.08464010,1.29041049,0.03407113,1.48310102,0.32006260,0.00065991
-5.46573287,2.68524178,1.06283411,1.29291720,0.03416680,1.48224739,0.30744741,0.00064361
-5.45972986,2.65379002,1.03983824,1.29291228,0.03406970,1.47900421,0.29424060,0.00062572
-5.45372686,2.61679703,1.01559182,1.29003491,0.03377643,1.47298227,0.28051093,0.00060632
-5.44772386,2.57398385,0.99005576,1.28395729,0.03328779,1.46381870,0.26634248,0.00058551
-5.44172086,2.52516740,0.96321488,1.27439715,0.03260883,1.45119058,0.25183294,0.00056343
-5.43571786,2.47027207,0.93507999,1.26112965,0.03174871,1.43482839,0.23709139,0.00054023
-5.42971486,2.40933909,0.90568969,1.24399796,0.03072044,1.41452862,0.22223552,0.00051608
-5.42371186,2.34253332,0.87511195,1.22292237,0.02954048,1.39016502,0.20738875,0.00049117
-5.41770885,2.27014715,0.84344542,1.19790722,0.02822826,1.36169800,0.19267715,0.00046571
-5.41170585,2.19260125,0.81082032,1.16904547,0.02680559,1.32918157,0.17822649,0.00043993
-5.40570285,2.11044204,0.77739888,1.13652059,0.02529605,1.29276750,0.16415955,0.00041404
-5.39969985,2.02433586,0.74337525,1.10060559,0.02372436,1.25270643,0.15059380,0.00038828
-5.39369685,1.93505976,0.70897465,1.06165923,0.02211567,1.20934559,0.13763948,0.00036288
-5.38769385,1.84348928,0.67445179,1.02011938,0.02049499,1.16312334,0.12539829,0.00033807
-5.38169085,1.75058330,0.64008849,0.97649386,0.01888655,1.11456051,0.11396259,0.00031409
-5.37568784,1.65736652,0.60619045,0.93134894,0.01731337,1.06424888,0.10341512,0.00029115
-5.36968484,1.56491003,0.57308315,0.88529604,0.01579675,1.01283718,0.09382919,0.00026945
-5.36368184,1.47431045,0.54110709,0.83897697,0.01435599,0.96101525,0.08526933,0.00024920
-5.35767884,1.38666835,0.51061237,0.79304839,0.01300811,0.90949682,0.07779216,0.00023056
-5.35167584,1.30306655,0.48195276,0.74816589,0.01176771,0.85900163,0.07144751,0.00021371
-5.34567284,1.22454886,0.45547947,0.70496839,0.01064693,0.81023767,0.06627957,0.00019878
-5.33966983,1.15209987,0.43153476,0.66406319,0.00965540,0.76388395,0.06232793,0.00018591
-5.33366683,1.08662619,0.41044554,0.62601232,0.00880039,0.72057460,0.05962848,0.00017520
-5.32766383,1.02893972,0.39251718,0.59132037,0.00808686,0.68088463,0.05821399,0.00016673
-5.32166083,0.97974298,0.37802759,0.56042425,0.00751766,0.64531789,0.05811427,0.00016059
-5.31565783,0.93961690,0.36722168,0.53368503,0.00709366,0.61429733,0.05935597,0.00015681
-5.30965483,0.90901111,0.36030633,0.51138189,0.00681400,0.58815782,0.06196179,0.00015544
-5.30365183,0.88823670,0.35744587,0.49370841,0.00667616,0.56714152,0.06594932,0.00015649
-5.29764882,0.87746149,0.35875805,0.48077085,0.00667622,0.55139573,0.07132939,0.00015996
-5.29164582,0.87670762,0.36431066,0.47258864,0.00680894,0.54097300,0.07810412,0.00016584
-5.28564282,0.88585154,0.37411862,0.46909663,0.00706791,0.53583334,0.08626465,0.00017410
-5.27963982,0.90462607,0.38814175,0.47014921,0.00744567,0.53584822,0.09578881,0.00018468
-5.27363682,0.93262475,0.40628313,0.47552578,0.00793379,0.54080611,0.10663886,0.00019752
-5.26763382,0.96930819,0.42838816,0.48493770,0.00852298,0.55041919,0.11875938,0.00021254
-5.26163082,1.01401267,0.45424452,0.49803634,0.00920318,0.56433109,0.13207565,0.00022963
-5.25562781,1.06596080,0.48358290,0.51442211,0.00996369,0.58212537,0.14649255,0.00024868
-5.24962481,1.12427453,0.51607897,0.53365427,0.01079328,0.60333454,0.16189429,0.00026955
-5.24362181,1.18799030,0.55135646,0.55526154,0.01168032,0.62744964,0.17814495,0.00029208
-5.23761881,1.25607655,0.58899162,0.57875314,0.01261300,0.65392998,0.19509007,0.00031610
-5.23161581,1.32745343,0.62851915,0.60363022,0.01357948,0.68221331,0.21255925,0.00034142
-5.22561281,1.40101436,0.66943959,0.62939751,0.01456814,0.71172607,0.23036981,0.00036784
-5.21960980,1.47564951,0.71122822,0.65557498,0.01556782,0.74189382,0.24833136,0.00039514
-5.21360680,1.55027023,0.75334524,0.68170921,0.01656803,0.77215165,0.26625122,0.00042309
-5.20760380,1.62383429,0.79524715,0.70738425,0.01755924,0.80195453,0.28394050,0.00045148
-5.20160080,1.69537070,0.83639886,0.73223165,0.01853307,0.83078727,0.30122047,0.00048007
-5.19559780,1.76400354,0.87628626,0.75593924,0.01948251,0.85817410,0.31792900,0.00050865
-5.18959480,1.82897354,0.91442860,0.77825840,0.02040205,0.88368736,0.33392672,0.00053700
-5.18359180,1.88965653,0.95039021,0.79900938,0.02128780,0.90695515,0.34910254,0.00056494
-5.17758879,1.94557756,0.98379096,0.81808435,0.02213751,0.92766766,0.36337813,0.00059228
-5.17158579,1.99641994,1.01431488,0.83544785,0.02295051,0.94558169,0.37671105,0.00061889
-5.16558279,2.04202826,1.04171642,0.85113459,0.02372761,0.96052336,0.38909640,0.00064463
-5.15957979,2.08240494,1.06582393,0.86524428,0.02447089,0.97238856,0.40056650,0.00066942
-5.15357679,2.11770015,1.08654013,0.87793368,0.02518344,0.98114119,0.41118878,0.00069318
-5.14757379,2.14819507,1.10383935,0.88940601,0.02586900,0.98680911,0.42106169,0.00071587
-5.14157079,2.17427914,1.11776177,0.89989796,0.02653161,0.98947787,0.43030881,0.00073748
-5.13556778,2.19642201,1.12840474,0.90966489,0.02717521,0.98928257,0.43907131,0.00075800
-5.12956478,2.21514161,1.13591178,0.91896475,0.02780318,0.98639810,0.44749921,0.00077744
-5.12356178,2.23096967,1.14045978,0.92804149,0.02841802,0.98102825,0.45574164,0.00079580
-5.11755878,2.24441654,1.14224522,0.93710870,0.02902093,0.97339428,0.46393683,0.00081309
-5.11155578,2.25593715,1.14147016,0.94633438,0.02961158,0.96372352,0.47220219,0.00082930
-5.10555278,2.26590007,1.13832889,0.95582765,0.03018788,0.95223859,0.48062503,0.00084441
-5.09954977,2.27456132,1.13299602,0.96562819,0.03074590,0.93914790,0.48925464,0.00085836
-5.09354677,2.28204466,1.12561684,0.97569899,0.03127989,0.92463785,0.49809594,0.00087106
-5.08754377,2.28832961,1.11630042,0.98592310,0.03178239,0.90886727,0.50710536,0.00088241
-5.08154077,2.29324789,1.10511590,0.99610447,0.03224456,0.89196427,0.51618911,0.00089225
-5.07553777,2.29648892,1.09209219,1.00597319,0.03265645,0.87402569,0.52520407,0.00090041
-5.06953477,2.29761399,1.07722105,1.01519487,0.03300756,0.85511908,0.53396130,0.00090668
-5.06353177,2.29607868,1.06046321,1.02338381,0.03328732,0.83528706,0.54223216,0.00091084
-5.05752876,2.29126216,1.04175720,1.03011947,0.03348568,0.81455359,0.54975661,0.00091266
-5.05152576,2.28250207,1.02103010,1.03496528,0.03359375,0.79293179,0.55625355,0.00091192
-5.04552276,2.26913291,0.99820964,1.03748908,0.03360435,0.77043267,0.56143245,0.00090839
-5.03951976,2.25052584,0.97323660,1.03728396,0.03351259,0.74707407,0.56500592,0.00090190
-5.03351676,2.22612784,0.94607687,1.03398859,0.03331628,0.72288933,0.56670250,0.00089229
-5.02751376,2.19549788,0.91673230,1.02730588,0.03301634,0.69793487,0.56627896,0.00087947
-5.02151076,2.15833823,0.88524951,1.01701913,0.03261699,0.67229630,0.56353166,0.00086339
-5.01550775,2.11451914,0.85172638,1.00300464,0.03212584,0.64609255,0.55830634,0.00084407
-5.00950475,2.06409561,0.81631556,0.98524039,0.03155378,0.61947764,0.55050582,0.00082162
-5.00350175,2.00731530,0.77922497,0.96381016,0.03091479,0.59264012,0.54009533,0.00079618
-4.99749875,1.94461730,0.74071529,0.93890298,0.03022549,0.56579992,0.52710526,0.00076800
-4.99149575,1.87662181,0.70109455,0.91080798,0.02950462,0.53920301,0.51163122,0.00073736
-4.98549275,1.80411147,0.66071026,0.87990491,0.02877240,0.51311399,0.49383146,0.00070462
-4.97948974,1.72800520,0.61993953,0.84665093,0.02804975,0.48780700,0.47392190,0.00067016
-4.97348674,1.64932626,0.57917781,0.81156420,0.02735750,0.46355559,0.45216901,0.00063443
-4.96748374,1.56916593,0.53882686,0.77520530,0.02671556,0.44062194,0.42888105,0.00059787
-4.96148074,1.48864492,0.49928258,0.73815734,0.02614209,0.41924612,0.40439799,0.00056093
-4.95547774,1.40887430,0.46092339,0.70100564,0.02565272,0.39963584,0.37908080,0.00052407
-4.94947474,1.33091784,0.42409962,0.66431806,0.02525989,0.38195734,0.35330039,0.00048771
-4.94347174,1.25575748,0.38912438,0.62862677,0.02497227,0.36632785,0.32742696,0.00045224
-4.93746873,1.18426343,0.35626633,0.59441223,0.02479434,0.35280990,0.30181990,0.00041803
-4.93146573,1.11716997,0.32574446,0.56209000,0.02472614,0.34140794,0.27681883,0.00038537
-4.92546273,1.05505790,0.29772497,0.53200083,0.02476316,0.33206727,0.25273592,0.00035451
-4.91945973,0.99834398,0.27232024,0.50440420,0.02489651,0.32467539,0.22984975,0.00032563
-4.91345673,0.94727737,0.24958979,0.47947551,0.02511315,0.31906570,0.20840072,0.00029886
-4.90745373,0.90194295,0.22954287,0.45730661,0.02539636,0.31502340,0.18858806,0.00027425
-4.90145073,0.86227065,0.21214252,0.43790953,0.02572635,0.31229322,0.17056837,0.00025181
-4.89544772,0.82805019,0.19731063,0.42122294,0.02608102,0.31058869,0.15445545,0.00023150
-4.88944472,0.79894987,0.18493375,0.40712077,0.02643674,0.30960260,0.14032136,0.00021323
-4.88344172,0.77453847,0.17486927,0.39542246,0.02676927,0.30901797,0.12819839,0.00019688
-4.87743872,0.75430882,0.16695158,0.38590419,0.02705465,0.30851931,0.11808173,0.00018228
-4.87143572,0.73770188,0.16099806,0.37831045,0.02727011,0.30780346,0.10993261,0.00016926
-4.86543272,0.72413023,0.15681457,0.37236551,0.02739485,0.30658975,0.10368181,0.00015764
-4.85942971,0.71299993,0.15420028,0.36778405,0.02741086,0.30462897,0.09923319,0.00014723
-4.85342671,0.70372987,0.15295186,0.36428083,0.02730345,0.30171079,0.09646729,0.00013784
-4.84742371,0.69576821,0.15286688,0.36157887,0.02706177,0.29766944,0.09524476,0.00012929
-4.84142071,0.68860531,0.15374640,0.35941614,0.02667913,0.29238751,0.09540973,0.00012143
-4.83541771,0.68178318,0.15539706,0.35755051,0.02615310,0.28579762,0.09679296,0.00011411
-4.82941471,0.67490142,0.15763243,0.35576319,0.02548550,0.27788217,0.09921494,0.00010722
-4.82341171,0.66762002,0.16027412,0.35386063,0.02468220,0.26867124,0.10248879,0.00010064
-4.81740870,0.65965928,0.16315245,0.35167517,0.02375277,0.25823869,0.10642323,0.00009430
-4.81140570,0.65079750,0.16610705,0.34906470,0.02271004,0.24669691,0.11082545,0.00008814
-4.80540270,0.64086695,0.16898745,0.34591149,0.02156947,0.23419045,0.11550403,0.00008213
-4.79939970,0.62974866,0.17165364,0.34212061,0.02034858,0.22088886,0.12027197,0.00007625
-4.79339670,0.61736675,0.17397691,0.33761812,0.01906622,0.20697906,0.12494963,0.00007049
-4.78739370,0.60368253,0.17584070,0.33234918,0.01774194,0.19265778,0.12936779,0.00006487
-4.78139070,0.58868911,0.17714172,0.32627648,0.01639527,0.17812414,0.13337053,0.00005939
-4.77538769,0.57240643,0.17779111,0.31937874,0.01504517,0.16357287,0.13681809,0.00005408
-4.76938469,0.55487728,0.17771567,0.31164971,0.01370947,0.14918827,0.13958935,0.00004896
-4.76338169,0.53616397,0.17685905,0.30309735,0.01240440,0.13513925,0.14158411,0.00004407
-4.75737869,0.51634599,0.17518278,0.29374332,0.01114430,0.12157533,0.14272483,0.00003942
-4.75137569,0.49551823,0.17266702,0.28362268,0.00994132,0.10862393,0.14295782,0.00003504
-4.74537269,0.47378978,0.16931101,0.27278354,0.00880531,0.09638868,0.14225388,0.00003094
-4.73936968,0.45128297,0.16513303,0.26128672,0.00774379,0.08494894,0.14060822,0.00002715
-4.73336668,0.42813258,0.16016995,0.24920520,0.00676196,0.07436020,0.13803972,0.00002367
-4.72736368,0.40448482,0.15447621,0.23662331,0.00586287,0.06465542,0.13458947,0.00002050
-4.72136068,0.38049614,0.14812235,0.22363556,0.00504758,0.05584702,0.13031872,0.00001764
-4.71535768,0.35633166,0.14119311,0.21034515,0.00431543,0.04792940,0.12530629,0.00001508
-4.70935468,0.33216318,0.13378510,0.19686209,0.00366425,0.04088186,0.11964546,0.00001283
-4.70335168,0.30816681,0.12600428,0.18330105,0.00309072,0.03467173,0.11344063,0.00001086
-4.69734867,0.28452040,0.11796325,0.16977894,0.00259060,0.02925756,0.10680377,0.00000916
-4.69134567,0.26140070,0.10977858,0.15641247,0.00215907,0.02459233,0.09985083,0.00000772
-4.68534267,0.23898066,0.10156820,0.14331560,0.00179094,0.02062641,0.09269827,0.00000652
-4.67933967,0.21742686,0.09344915,0.13059721,0.00148093,0.01731049,0.08545985,0.00000555
-4.67333667,0.19689729,0.08553559,0.11835899,0.00122390,0.01459814,0.07824378,0.00000481
-4.66733367,0.17753979,0.07793736,0.10669370,0.00101500,0.01244815,0.07115035,0.00000428
-4.66133067,0.15949107,0.07075903,0.09568387,0.00084987,0.01082664,0.06427002,0.00000396
-4.65532766,0.14287648,0.06409948,0.08540098,0.00072476,0.00970877,0.05768209,0.00000385
-4.64932466,0.12781058,0.05805211,0.07590520,0.00063663,0.00908038,0.05145398,0.00000397
-4.64332166,0.11439853,0.05270546,0.06724559,0.00058324,0.00893915,0.04564098,0.00000433
-4.63731866,0.10273802,0.04814432,0.05946087,0.00056319,0.00929571,0.04028645,0.00000495
-4.63131566,0.09292176,0.04445113,0.05258045,0.00057597,0.01017434,0.03542260,0.00000586
-4.62531266,0.08504036,0.04170764,0.04662587,0.00062197,0.01161346,0.03107141,0.00000710
-4.61930965,0.07918525,0.03999654,0.04161242,0.00070247,0.01366579,0.02724592,0.00000871
-4.61330665,0.07545136,0.03940297,0.03755083,0.00081963,0.01639817,0.02395165,0.00001076
-4.60730365,0.07393953,0.04001583,0.03444888,0.00097641,0.01989095,0.02118804,0.00001329
-4.60130065,0.07475805,0.04192850,0.03231290,0.00117653,0.02423695,0.01894990,0.00001639
-4.59529765,0.07802331,0.04523903,0.03114890,0.00142436,0.02953981,0.01722871,0.00002013
-4.58929465,0.08385922,0.05004951,0.03096345,0.00172481,0.03591183,0.01601375,0.00002459
-4.58329165,0.09239530,0.05646463,0.03176393,0.00208314,0.04347109,0.01529305,0.00002986
-4.57728864,0.10376320,0.06458925,0.03355842,0.00250481,0.05233790,0.01505399,0.00003602
-4.57128564,0.11809175,0.07452501,0.03635494,0.00299526,0.06263061,0.01528365,0.00004316
-4.56528264,0.13550047,0.08636604,0.04016028,0.00355963,0.07446071,0.01596892,0.00005135
-4.55927964,0.15609171,0.10019377,0.04497818,0.00420254,0.08792735,0.01709629,0.00006067
-4.55327664,0.17994165,0.11607103,0.05080726,0.00492777,0.10311146,0.01865137,0.00007116
-4.54727364,0.20709054,0.13403569,0.05763846,0.00573795,0.12006952,0.02061829,0.00008288
-4.54127064,0.23753241,0.15409407,0.06545244,0.00663426,0.13882731,0.02297889,0.00009584
-4.53526763,0.27120508,0.17621435,0.07421680,0.00761616,0.15937383,0.02571186,0.00011003
-4.52926463,0.30798064,0.20032056,0.08388353,0.00868108,0.18165579,0.02879183,0.00012542
-4.52326163,0.34765733,0.22628727,0.09438665,0.00982425,0.20557286,0.03218857,0.00014193
-4.51725863,0.38995323,0.25393560,0.10564046,0.01103847,0.23097419,0.03586627,0.00015947
-4.51125563,0.43450241,0.28303076,0.11753830,0.01231404,0.25765633,0.03978305,0.00017789
-4.50525263,0.48085404,0.31328153,0.12995220,0.01363878,0.28536298,0.04389068,0.00019701
-4.49924962,0.52847493,0.34434195,0.14273341,0.01499806,0.31378680,0.04813464,0.00021662
-4.49324662,0.57675570,0.37581531,0.15571396,0.01637503,0.34257331,0.05245452,0.00023647
-4.48724362,0.62502067,0.40726067,0.16870922,0.01775093,0.37132707,0.05678471,0.00025629
-4.48124062,0.67254161,0.43820171,0.18152150,0.01910543,0.39962004,0.06105547,0.00027578
-4.47523762,0.71855476,0.46813781,0.19394463,0.02041724,0.42700193,0.06519437,0.00029462
-4.46923462,0.76228089,0.49655701,0.20576930,0.02166458,0.45301227,0.06912790,0.00031250
-4.46323162,0.80294756,0.52295041,0.21678907,0.02282592,0.47719385,0.07278341,0.00032910
-4.45722861,0.83981292,0.54682753,0.22680681,0.02388063,0.49910695,0.07609112,0.00034409
-4.45122561,0.87218984,0.56773191,0.23564123,0.02480970,0.51834378,0.07898617,0.00035721
-4.44522261,0.89946952,0.58525635,0.24313330,0.02559641,0.53454267,0.08141072,0.00036818
-4.43921961,0.92114350,0.59905703,0.24915224,0.02622700,0.54740111,0.08331584,0.00037679
-4.43321661,0.93682284,0.60886593,0.25360078,0.02669120,0.55668731,0.08466312,0.00038287
-4.42721361,0.94625379,0.61450090,0.25641936,0.02698273,0.56224946,0.08542610,0.00038630
-4.42121061,0.94932892,0.61587280,0.25758926,0.02709958,0.56402247,0.08559118,0.00038704
-4.41520760,0.94609332,0.61298955,0.25713419,0.02704426,0.56203162,0.08515819,0.00038506
-4.40920460,0.93674533,0.60595664,0.25512054,0.02682377,0.55639303,0.08414039,0.00038046
-4.40320160,0.92163187,0.59497423,0.25165597,0.02644949,0.54731089,0.08256411,0.00037335
-4.39719860,0.90123831,0.58033082,0.24688661,0.02593693,0.53507153,0.08046786,0.00036391
-4.39119560,0.87617360,0.56239387,0.24099279,0.02530521,0.52003445,0.07790102,0.00035238
-4.38519260,0.84715092,0.54159781,0.23418362,0.02457659,0.50262098,0.07492227,0.00033904
-4.37918959,0.81496505,0.51842982,0.22669051,0.02377570,0.48330071,0.07159761,0.00032420
-4.37318659,0.78046711,0.49341427,0.21875995,0.02292887,0.46257653,0.06799833,0.00030821
-4.36718359,0.74453800,0.46709625,0.21064588,0.02206323,0.44096878,0.06419882,0.00029141
-4.36118059,0.70806139,0.44002505,0.20260189,0.02120596,0.41899918,0.06027440,0.00027417
-4.35517759,0.67189751,0.41273814,0.19487354,0.02038341,0.39717514,0.05629930,0.00025685
-4.34917459,0.63685862,0.38574637,0.18769120,0.01962034,0.37597509,0.05234478,0.00023980
-4.34317159,0.60368707,0.35952080,0.18126351,0.01893917,0.35583532,0.04847756,0.00022334
-4.33716858,0.57303674,0.33448164,0.17577187,0.01835940,0.33713871,0.04475855,0.00020777
-4.33116558,0.54545824,0.31098961,0.17136596,0.01789702,0.32020578,0.04124192,0.00019336
-4.32516258,0.52138847,0.28933980,0.16816059,0.01756413,0.30528817,0.03797458,0.00018035
-4.31915958,0.50114455,0.26975821,0.16623382,0.01736869,0.29256473,0.03499602,0.00016893
-4.31315658,0.48492214,0.25240085,0.16562646,0.01731436,0.28214021,0.03233846,0.00015925
-4.30715358,0.47279816,0.23735514,0.16634299,0.01740052,0.27404649,0.03002736,0.00015143
