energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-5.84392196,6.36024019,0.02735564,0.99275346,0.17320729,3.69098992,2.98167008,0.09616346,1.65051624
-5.83791896,6.48702864,0.02903155,1.01574861,0.17197397,3.66799557,3.07781056,0.09745543,1.67338535
-5.83191596,6.60894602,0.03063864,1.03681262,0.17068597,3.63696774,3.17337827,0.09871808,1.69563376
-5.82591296,6.72326861,0.03214815,1.05571411,0.16923907,3.59807633,3.26653142,0.09990562,1.71651134
-5.81990995,6.82737036,0.03353226,1.07223442,0.16754021,3.55163940,3.35543276,0.10097314,1.73530917
-5.81390695,6.91876973,0.03476486,1.08616820,0.16551024,3.49809722,3.43828754,0.10187744,1.75137450
-5.80790395,6.99517868,0.03582226,1.09732462,0.16308606,3.43798403,3.51338431,0.10257798,1.76412513
-5.80190095,7.05455371,0.03668393,1.10552972,0.16022230,3.37189980,3.57913767,0.10303780,1.77306358
-5.79589795,7.09514859,0.03733298,1.11062968,0.15689234,3.30048407,3.63413220,0.10322446,1.77779068
-5.78989495,7.11556785,0.03775672,1.11249521,0.15308887,3.22439384,3.67716613,0.10311090,1.77801860
-5.78389195,7.11481957,0.03794693,1.11102685,0.14882382,3.14428672,3.70729331,0.10267629,1.77358308
-5.77788894,7.09236538,0.03790010,1.10616084,0.14412783,3.06081022,3.72386185,0.10190680,1.76445443
-5.77188594,7.04816552,0.03761745,1.09787539,0.13904921,2.97459739,3.72654762,0.10079622,1.75074684
-5.76588294,6.98271616,0.03710482,1.08619667,0.13365249,2.88626854,3.71538090,0.09934648,1.73272566
-5.75987994,6.89707641,0.03637245,1.07120425,0.12801662,2.79643801,3.69076451,0.09756795,1.71081184
-5.75387694,6.79288249,0.03543460,1.05303525,0.12223281,2.70572499,3.65348216,0.09547961,1.68558322
-5.74787394,6.67234665,0.03430907,1.03188704,0.11640225,2.61476658,3.60469578,0.09310888,1.65777199
-5.74187094,6.53823916,0.03301660,1.00801773,0.11063352,2.52423138,3.54593121,0.09049139,1.62825784
-5.73586793,6.39385208,0.03158030,0.98174448,0.10504005,2.43483189,3.47905209,0.08767036,1.59805666
-5.72986493,6.24294443,0.03002493,0.95343915,0.09973749,2.34733401,3.40622202,0.08469583,1.56830424
-5.72386193,6.08966905,0.02837622,0.92352157,0.09484113,2.26256213,3.32985595,0.08162372,1.54023528
-5.71785893,5.93848250,0.02666025,0.89245027,0.09046347,2.18139870,3.25256198,0.07851460,1.51515761
-5.71185593,5.79403998,0.02490279,0.86071112,0.08671189,2.10477774,3.17707517,0.07543243,1.49442212
-5.70585293,5.66107830,0.02312876,0.82880432,0.08368654,2.03367176,3.10618565,0.07244312,1.47938898
-5.69984992,5.54429042,0.02136171,0.79723011,0.08147856,1.96907266,3.04266321,0.06961303,1.47139093
-5.69384692,5.44819573,0.01962340,0.76647404,0.08016837,1.91196706,2.98918119,0.06700747,1.47169474
-5.68784392,5.37701079,0.01793356,0.73699229,0.07982448,1.86330729,2.94824219,0.06468924,1.48146193
-5.68184092,5.33452507,0.01630955,0.70919785,0.08050243,1.82397945,2.92210837,0.06271723,1.50171026
-5.67583792,5.32398670,0.01476632,0.68344818,0.08224410,1.79477022,2.91273881,0.06114511,1.53327729
-5.66983492,5.34800250,0.01331634,0.66003486,0.08507735,1.77633424,2.92173634,0.06002029,1.57678755
-5.66383192,5.40845658,0.01196960,0.63917589,0.08901590,1.76916389,2.95030559,0.05938292,1.63262489
-5.65782891,5.50645067,0.01073373,0.62101080,0.09405960,1.77356322,2.99922387,0.05926523,1.70091107
-5.65182591,5.64226895,0.00961417,0.60559887,0.10019482,1.78962750,3.06882572,0.05969109,1.78149212
-5.64582291,5.81536879,0.00861431,0.59292051,0.10739524,1.81722975,3.15900164,0.06067572,1.87393307
-5.63981991,6.02439799,0.00773579,0.58288165,0.11562274,1.85601500,3.26921072,0.06222576,1.97752186
-5.63381691,6.26723792,0.00697864,0.57532081,0.12482848,1.90540279,3.39850642,0.06433951,2.09128252
-5.62781391,6.54107065,0.00634159,0.57001863,0.13495415,1.96459804,3.54557421,0.06700733,2.21399754
-5.62181091,6.84246758,0.00582225,0.56670909,0.14593318,2.03260966,3.70877936,0.07021230,2.34423873
-5.61580790,7.16749567,0.00541735,0.56509210,0.15769205,2.10827628,3.88622268,0.07393097,2.48040564
-5.60980490,7.51183702,0.00512292,0.56484654,0.17015154,2.19029786,4.07580182,0.07813415,2.62077010
-5.60380190,7.87091680,0.00493443,0.56564344,0.18322780,2.27727165,4.27527576,0.08278785,2.76352516
-5.59779890,8.24003455,0.00484693,0.56715844,0.19683337,2.36773098,4.48232979,0.08785412,2.90683656
-5.59179590,8.61449361,0.00485515,0.56908306,0.21087800,2.46018507,4.69463880,0.09329185,3.04889452
-5.58579290,8.98972400,0.00495356,0.57113447,0.22526919,2.55315812,4.90992664,0.09905757,3.18796390
-5.57978989,9.36139446,0.00513646,0.57306319,0.23991262,2.64522610,5.12601997,0.10510597,3.32243059
-5.57378689,9.72551009,0.00539795,0.57465867,0.25471235,2.73504974,5.34089505,0.11139042,3.45084245
-5.56778389,10.07849319,0.00573200,0.57575263,0.26957089,2.82140266,5.55271689,0.11786322,3.57194314
-5.56178089,10.41724538,0.00613245,0.57622014,0.28438914,2.90319371,5.75987012,0.12447579,3.68469794
-5.55577789,10.73919075,0.00659306,0.57597867,0.29906632,2.97948313,5.96098183,0.13117864,3.78831067
-5.54977489,11.04230007,0.00710755,0.57498525,0.31349992,3.04949228,6.15493660,0.13792124,3.88223165
-5.54377189,11.32509743,0.00766962,0.57323222,0.32758579,3.11260734,6.34088444,0.14465189,3.96615686
-5.53776888,11.58665106,0.00827312,0.57074171,0.34121840,3.16837729,6.51824251,0.15131748,4.04001895
-5.53176588,11.82655049,0.00891207,0.56755953,0.35429135,3.21650709,6.68669137,0.15786331,4.10397107
-5.52576288,12.04487264,0.00958087,0.56374857,0.36669814,3.25684692,6.84616649,0.16423299,4.15836483
-5.51975988,12.24213924,0.01027442,0.55938237,0.37833331,3.28937838,6.99684581,0.17036848,4.20372373
-5.51375688,12.41926773,0.01098830,0.55453889,0.38909378,3.31419890,7.13913350,0.17621030,4.24071340
-5.50775388,12.57751767,0.01171895,0.54929507,0.39888053,3.33150516,7.27364022,0.18169795,4.27011036
-5.50175088,12.71843402,0.01246385,0.54372214,0.40760045,3.34157638,7.40115973,0.18677051,4.29277019
-5.49574787,12.84378822,0.01322167,0.53788191,0.41516830,3.34475821,7.52264153,0.19136754,4.30959646
-5.48974487,12.95551785,0.01399240,0.53182420,0.42150866,3.34144783,7.63915928,0.19543017,4.32151122
-5.48374187,13.05566477,0.01477745,0.52558521,0.42655787,3.33208039,7.75187450,0.19890227,4.32942759
-5.47773887,13.14631218,0.01557963,0.51918704,0.43026568,3.31711718,7.86199555,0.20173190,4.33422484
-5.47173587,13.22952036,0.01640315,0.51263802,0.43259662,3.29703530,7.97073183,0.20387271,4.33672632
-5.46573287,13.30726148,0.01725350,0.50593387,0.43353107,3.27231905,8.07924376,0.20528539,4.33768001
-5.45972986,13.38135408,0.01813722,0.49905953,0.43306574,3.24345259,8.18858938,0.20593899,4.33774191
-5.45372686,13.45339800,0.01906170,0.49199143,0.43121385,3.21091382,8.29966920,0.20581217,4.33746203
-5.44772386,13.52471153,0.02003473,0.48470009,0.42800465,3.17516927,8.41317088,0.20489414,4.33727310
-5.44172086,13.59627258,0.02106421,0.47715286,0.42348267,3.13666989,8.52951646,0.20318538,4.33748173
-5.43571786,13.66866638,0.02215760,0.46931671,0.41770639,3.09584750,8.64881444,0.20069800,4.33826250
-5.42971486,13.74204234,0.02332146,0.46116087,0.41074671,3.05311192,8.77081981,0.19745578,4.33965480
-5.42371186,13.81608287,0.02456097,0.45265925,0.40268511,3.00884873,8.89490443,0.19349382,4.34156282
-5.41770885,13.88998678,0.02587941,0.44379258,0.39361170,2.96341770,9.02004063,0.18885784,4.34375892
-5.41170585,13.96246948,0.02727775,0.43455004,0.38362314,2.91715173,9.14479982,0.18360317,4.34589049
-5.40570285,14.03178154,0.02875419,0.42493065,0.37282064,2.87035653,9.26736760,0.17779344,4.34749063
-5.39969985,14.09574646,0.03030393,0.41494395,0.36130806,2.82331067,9.38557609,0.17149900,4.34799243
-5.39369685,14.15181733,0.03191890,0.40461039,0.34919014,2.77626626,9.49695314,0.16479526,4.34674692
-5.38769385,14.19715117,0.03358768,0.39396105,0.33657095,2.72944971,9.59878722,0.15776081,4.34304408
-5.38169085,14.22869866,0.03529555,0.38303701,0.32355252,2.68306276,9.68820603,0.15047562,4.33613656
-5.37568784,14.24330581,0.03702464,0.37188818,0.31023377,2.63728316,9.76226580,0.14301923,4.32526523
-5.36968484,14.23782373,0.03875423,0.36057176,0.29670954,2.59226509,9.81804774,0.13546898,4.30968553
-5.36368184,14.20922149,0.04046116,0.34915035,0.28306993,2.54813893,9.85275761,0.12789854,4.28869376
-5.35767884,14.15469743,0.04212039,0.33768977,0.26939973,2.50501019,9.86382397,0.12037651,4.26165203
-5.35167584,14.07178366,0.04370560,0.32625676,0.25577803,2.46295764,9.84899094,0.11296529,4.22801077
-5.34567284,13.95843921,0.04518997,0.31491652,0.24227795,2.42203063,9.80640121,0.10572027,4.18732787
-5.33966983,13.81312774,0.04654687,0.30373039,0.22896644,2.38224568,9.73466571,0.09868920,4.13928358
-5.33366683,13.63487652,0.04775073,0.29275358,0.21590422,2.34358275,9.63291707,0.09191188,4.08369047
-5.32766383,13.42331446,0.04877780,0.28203323,0.20314573,2.30598144,9.50084459,0.08542009,4.02049826
-5.32166083,13.17868810,0.04960697,0.27160677,0.19073923,2.26933774,9.33870965,0.07923774,3.94979325
-5.31565783,12.90185563,0.05022046,0.26150075,0.17872689,2.23350182,9.14734121,0.07338129,3.87179287
-5.30965483,12.59426011,0.05060452,0.25173023,0.16714506,2.19827727,8.92811222,0.06786029,3.78683568
-5.30365183,12.25788408,0.05074993,0.24229863,0.15602452,2.16342258,8.68289851,0.06267808,3.69536762
-5.29764882,11.89518865,0.05065249,0.23319823,0.14539091,2.12865493,8.41402248,0.05783264,3.59792566
-5.29164582,11.50904064,0.05031330,0.22441117,0.13526514,2.09365680,8.12418471,0.05331745,3.49511967
-5.28564282,11.10263178,0.04973892,0.21591101,0.12566388,2.05808535,7.81638668,0.04912250,3.38761385
-5.27963982,10.67939409,0.04894139,0.20766468,0.11660018,2.02158454,7.49384830,0.04523518,3.27610869
-5.27363682,10.24291536,0.04793809,0.19963482,0.10808398,1.98379955,7.15992378,0.04164128,3.16132454
-5.26763382,9.79685835,0.04675146,0.19178225,0.10012267,1.94439309,6.81801930,0.03832586,3.04398748
-5.26163082,9.34488663,0.04540859,0.18406869,0.09272162,1.90306279,6.47151542,0.03527410,2.92481815
-5.25562781,8.89059957,0.04394064,0.17645925,0.08588460,1.85955898,6.12369682,0.03247209,2.80452401
-5.24962481,8.43747791,0.04238226,0.16892493,0.07961410,1.81370176,5.77769136,0.02990751,2.68379482
-5.24362181,7.98884081,0.04077082,0.16144477,0.07391158,1.76539664,5.43641978,0.02757022,2.56330151
-5.23761881,7.54781447,0.03914565,0.15400756,0.06877751,1.71464765,5.10255672,0.02545278,2.44369787
-5.23161581,7.11731175,0.03754724,0.14661322,0.06421133,1.66156740,4.77850315,0.02355086,2.32562455
-5.22561281,6.70002159,0.03601644,0.13927360,0.06021126,1.60638328,4.46636984,0.02186359,2.20971468
-5.21960980,6.29840688,0.03459366,0.13201279,0.05677398,1.54943949,4.16797080,0.02039378,2.09660035
-5.21360680,5.91470890,0.03331818,0.12486692,0.05389429,1.49119466,3.88482572,0.01914807,1.98691914
-5.20760380,5.55095657,0.03222745,0.11788345,0.05156462,1.43221526,3.61816963,0.01813708,1.88132003
-5.20160080,5.20897851,0.03135655,0.11112012,0.04977464,1.37316481,3.36896846,0.01737537,1.78046785
-5.19559780,4.89041649,0.03073777,0.10464347,0.04851085,1.31478970,3.13793886,0.01688140,1.68504588
-5.18959480,4.59673845,0.03040017,0.09852711,0.04775622,1.25790193,2.92557062,0.01667741,1.59575611
-5.18359180,4.32925017,0.03036940,0.09284984,0.04749005,1.20335975,2.73215063,0.01678915,1.51331680
-5.17758879,4.08910447,0.03066757,0.08769360,0.04768786,1.15204680,2.55778692,0.01724561,1.43845738
-5.17158579,3.87730730,0.03131314,0.08314144,0.04832152,1.10485071,2.40243206,0.01807858,1.37191048
-5.16558279,3.69472035,0.03232101,0.07927544,0.04935959,1.06264173,2.26590502,0.01932208,1.31440138
-5.15957979,3.54205992,0.03370256,0.07617477,0.05076770,1.02625214,2.14791111,0.02101167,1.26663505
-5.15357679,3.41989207,0.03546574,0.07391377,0.05250928,0.99645682,2.04805945,0.02318363,1.22928095
-5.14757379,3.32862399,0.03761521,0.07256015,0.05454623,0.97395549,1.96587791,0.02587397,1.20295616
-5.14157079,3.26849194,0.04015237,0.07217335,0.05683980,0.95935673,1.90082529,0.02911721,1.18820701
-5.13556778,3.23954588,0.04307538,0.07280294,0.05935145,0.95316388,1.85230075,0.03294515,1.18548975
-5.12956478,3.24163126,0.04637912,0.07448709,0.06204368,0.95576283,1.81965051,0.03738529,1.19515078
-5.12356178,3.27436834,0.05005506,0.07725120,0.06488080,0.96741165,1.80217184,0.04245933,1.21740673
-5.11755878,3.33712968,0.05409098,0.08110657,0.06782955,0.98823183,1.79911451,0.04818149,1.25232517
-5.11155578,3.42901655,0.05847069,0.08604913,0.07085957,1.01820119,1.80967997,0.05455675,1.29980634
-5.10555278,3.54883526,0.06317363,0.09205829,0.07394354,1.05714831,1.83301832,0.06157921,1.35956667
-5.09954977,3.69507462,0.06817443,0.09909601,0.07705725,1.10474848,1.86822367,0.06923054,1.43112470
-5.09354677,3.86588584,0.07344241,0.10710590,0.08017928,1.16052145,1.91432819,0.07747854,1.51379016
-5.08754377,4.05906660,0.07894122,0.11601276,0.08329049,1.22383102,1.97029553,0.08627600,1.60665707
-5.08154077,4.27205109,0.08462843,0.12572229,0.08637338,1.29388699,2.03501433,0.09555998,1.70860138
-5.07553777,4.50190763,0.09045532,0.13612130,0.08941120,1.36974966,2.10729249,0.10525139,1.81828415
-5.06953477,4.74534600,0.09636678,0.14707831,0.09238707,1.45033747,2.18585319,0.11525519,1.93416068
-5.06353177,4.99873577,0.10230152,0.15844477,0.09528299,1.53443809,2.26933344,0.12546107,2.05449623
-5.05752876,5.25813715,0.10819241,0.17005677,0.09807906,1.62072333,2.35628601,0.13574477,2.17738841
-5.05152576,5.51934516,0.11396725,0.18173742,0.10075269,1.70776805,2.44518546,0.14596998,2.30079648
-5.04552276,5.77794733,0.11954970,0.19329980,0.10327814,1.79407316,2.53443880,0.15599086,2.42257715
-5.03951976,6.02939466,0.12486059,0.20455046,0.10562630,1.87809251,2.62240115,0.16565507,2.54052636
-5.03351676,6.26908452,0.12981945,0.21529349,0.10776478,1.95826325,2.70739638,0.17480727,2.65242602
-5.02751376,6.49245372,0.13434634,0.22533488,0.10965829,2.03303914,2.78774262,0.18329306,2.75609457
-5.02151076,6.69507902,0.13836375,0.23448720,0.11126946,2.10092566,2.86178194,0.19096305,2.84943970
-5.01550775,6.87278187,0.14179872,0.24257441,0.11255984,2.16051618,2.92791345,0.19767705,2.93051155
-5.00950475,7.02173355,0.14458488,0.24943653,0.11349121,2.21052762,2.98462864,0.20330824,2.99755438
-5.00350175,7.13855660,0.14666451,0.25493407,0.11402707,2.24983446,3.03054776,0.20774703,3.04905464
-4.99749875,7.22041850,0.14799039,0.25895207,0.11413422,2.27749964,3.06445556,0.21090449,3.08378362
-4.99149575,7.26511342,0.14852744,0.26140341,0.11378434,2.29280101,3.08533511,0.21271529,3.10083271
-4.98549275,7.27112841,0.14825396,0.26223146,0.11295551,2.29525225,3.09239805,0.21313983,3.09963979
-4.97948974,7.23769107,0.14716262,0.26141176,0.11163346,2.28461708,3.08511006,0.21216570,3.08000541
-4.97348674,7.16479632,0.14526085,0.25895272,0.10981270,2.26091630,3.06321031,0.20980813,3.04209806
-4.96748374,7.05321101,0.14257087,0.25489536,0.10749721,2.22442702,3.02672401,0.20610961,2.98644815
-4.96148074,6.90445598,0.13912922,0.24931194,0.10470081,2.17567421,2.97596761,0.20113861,2.91393090
-4.95547774,6.72076641,0.13498580,0.24230371,0.10144709,2.11541480,2.91154644,0.19498743,2.82573874
-4.94947474,6.50503193,0.13020252,0.23399779,0.09776901,2.04461497,2.83434481,0.18776936,2.72334448
-4.94347174,6.26071936,0.12485157,0.22454321,0.09370806,1.96442158,2.74550928,0.17961511,2.60845668
-4.93746873,5.99178115,0.11901340,0.21410657,0.08931314,1.87612897,2.64642567,0.17066892,2.48296915
-4.93146573,5.70255349,0.11277449,0.20286712,0.08463913,1.78114239,2.53869097,0.16108422,2.34890663
-4.92546273,5.39764819,0.10622505,0.19101184,0.07974528,1.68093972,2.42408116,0.15101926,2.20836878
-4.91945973,5.08184238,0.09945659,0.17873043,0.07469348,1.57703272,2.30451629,0.14063273,2.06347479
-4.91345673,4.75997026,0.09255969,0.16621049,0.06954650,1.47092948,2.18202397,0.13007968,1.91631038
-4.90745373,4.43682026,0.08562181,0.15363316,0.06436625,1.36409925,2.05870235,0.11950770,1.76887931
-4.90145073,4.11704078,0.07872540,0.14116920,0.05921219,1.25794069,1.93668371,0.10905370,1.62306063
-4.89544772,3.80505681,0.07194628,0.12897566,0.05413988,1.15375462,1.81809919,0.09884116,1.48057294
-4.88944472,3.50499889,0.06535228,0.11719332,0.04919981,1.05272166,1.70504541,0.08897815,1.34294645
-4.88344172,3.22064537,0.05900231,0.10594475,0.04443643,0.95588524,1.59955313,0.07955589,1.21150298
-4.87743872,2.95537766,0.05294570,0.09533315,0.03988748,0.86413996,1.50355801,0.07064808,1.08734406
-4.87143572,2.71214804,0.04722199,0.08544180,0.03558364,0.77822513,1.41887339,0.06231080,0.97134653
-4.86543272,2.49345861,0.04186090,0.07633420,0.03154835,0.69872312,1.34716461,0.05458300,0.86416511
-4.85942971,2.30134983,0.03688273,0.06805466,0.02779801,0.62606194,1.28992474,0.04748745,0.76624084
-4.85342671,2.13739665,0.03229888,0.06062938,0.02434227,0.56052133,1.24845103,0.04103216,0.67781448
-4.84742371,2.00271046,0.02811264,0.05406782,0.02118455,0.50224175,1.22382201,0.03521202,0.59894354
-4.84142071,1.89794493,0.02432014,0.04836432,0.01832272,0.45123537,1.21687483,0.03001067,0.52952189
-4.83541771,1.82330434,0.02091130,0.04349984,0.01574982,0.40739836,1.22818308,0.02540248,0.46930085
-4.82941471,1.77855327,0.01787092,0.03944373,0.01345485,0.37052402,1.25803523,0.02135452,0.41791070
-4.82341171,1.76302698,0.01517972,0.03615552,0.01142360,0.34031594,1.30641434,0.01782851,0.37488185
-4.81740870,1.77564245,0.01281540,0.03358660,0.00963944,0.31640100,1.37297992,0.01478257,0.33966496
-4.81140570,1.81491047,0.01075356,0.03168176,0.00808404,0.29834175,1.45705301,0.01217287,0.31164963
-4.80540270,1.87894965,0.00896857,0.03038067,0.00673808,0.28564813,1.55760592,0.00995505,0.29018124
-4.79939970,1.96550353,0.00743439,0.02961916,0.00558185,0.27778835,1.67325805,0.00808537,0.27457598
-4.79339670,2.07196231,0.00612516,0.02933038,0.00459576,0.27419910,1.80227923,0.00652172,0.26413401
-4.78739370,2.19539055,0.00501578,0.02944588,0.00376077,0.27429502,1.94260206,0.00522433,0.25815086
-4.78139070,2.33256230,0.00408233,0.02989659,0.00305870,0.27747774,2.09184431,0.00415628,0.25592735
-4.77538769,2.48000479,0.00330235,0.03061372,0.00247253,0.28314449,2.24734221,0.00328387,0.25677828
-4.76938469,2.63405108,0.00265513,0.03152958,0.00198651,0.29069650,2.40619492,0.00257677,0.26004002
-4.76338169,2.79090211,0.00212175,0.03257849,0.00158629,0.29954729,2.56531987,0.00200806,0.26507743
-4.75737869,2.94669712,0.00168520,0.03369754,0.00125899,0.30913077,2.72151820,0.00155416,0.27129009
-4.75137569,3.09759159,0.00133036,0.03482741,0.00099314,0.31890931,2.87154858,0.00119465,0.27811811
-4.74537269,3.23984044,0.00104392,0.03591312,0.00077866,0.32838152,3.01220752,0.00091209,0.28504747
-4.73936968,3.36988401,0.00081432,0.03690482,0.00060681,0.33708973,3.14041312,0.00069169,0.29161494
-4.73336668,3.48443392,0.00063159,0.03775846,0.00047004,0.34462684,3.25328959,0.00052114,0.29741244
-4.72736368,3.58055521,0.00048728,0.03843635,0.00036194,0.35064245,3.34824872,0.00039021,0.30209079
-4.72136068,3.65574151,0.00037427,0.03890772,0.00027711,0.35484788,3.42306523,0.00029056,0.30536258
-4.71535768,3.70797973,0.00028662,0.03914903,0.00021104,0.35701995,3.47594237,0.00021546,0.30700418
-4.70935468,3.73580132,0.00021950,0.03914422,0.00015999,0.35700328,3.50556497,0.00015953,0.30685654
-4.70335168,3.73831755,0.00016900,0.03888472,0.00012092,0.35471100,3.51113731,0.00011854,0.30482482
-4.69734867,3.71523695,0.00013208,0.03836927,0.00009139,0.35012369,3.49240406,0.00008927,0.30087673
-4.69134567,3.66686405,0.00010642,0.03760363,0.00006943,0.34328664,3.44965327,0.00006930,0.29503954
-4.68534267,3.59407934,0.00009040,0.03660005,0.00005354,0.33430555,3.38370118,0.00005691,0.28739596
-4.67933967,3.49830120,0.00008301,0.03537655,0.00004259,0.32334066,3.29585964,0.00005102,0.27807884
-4.67333667,3.38143178,0.00008386,0.03395620,0.00003576,0.31059980,3.18788774,0.00005109,0.26726511
-4.66733367,3.24578923,0.00009315,0.03236612,0.00003255,0.29633049,3.06192990,0.00005711,0.25516907
-4.66133067,3.09402961,0.00011166,0.03063659,0.00003269,0.28081153,2.92044342,0.00006959,0.24203539
-4.65532766,2.92906196,0.00014088,0.02880003,0.00003621,0.26434447,2.76611884,0.00008961,0.22813216
-4.64932466,2.75396066,0.00018297,0.02689004,0.00004336,0.24724535,2.60179676,0.00011882,0.21374438
-4.64332166,2.57187877,0.00024094,0.02494055,0.00005466,0.22983709,2.43038477,0.00015959,0.19916809
-4.63731866,2.38596617,0.00031871,0.02298498,0.00007092,0.21244286,2.25477793,0.00021507,0.18470557
-4.63131566,2.19929573,0.00042128,0.02105567,0.00009326,0.19538081,2.07778596,0.00028938,0.17066180
-4.62531266,2.01480038,0.00055487,0.01918336,0.00012314,0.17896018,1.90206978,0.00038774,0.15734234
-4.61930965,1.83522288,0.00072711,0.01739687,0.00016245,0.16347922,1.73008941,0.00051669,0.14505280
-4.61330665,1.66307987,0.00094721,0.01572308,0.00021349,0.14922469,1.56406447,0.00068435,0.13409982
-4.60730365,1.50064038,0.00122617,0.01418692,0.00027911,0.13647312,1.40594796,0.00090060,0.12479366
-4.60130065,1.34991875,0.00157697,0.01281172,0.00036272,0.12549356,1.25741317,0.00117742,0.11745203
-4.59529765,1.21268077,0.00201473,0.01161959,0.00046840,0.11655176,1.11985297,0.00152913,0.11240516
-4.58929465,1.09046138,0.00255686,0.01063202,0.00060091,0.10991542,0.99439022,0.00197267,0.11000151
-4.58329165,0.98459185,0.00322319,0.00987059,0.00076580,0.10586014,0.88189750,0.00252789,0.11061404
-4.57728864,0.89623373,0.00403598,0.00935772,0.00096942,0.10467584,0.78302402,0.00321777,0.11464631
-4.57128564,0.82641682,0.00501993,0.00911747,0.00121897,0.10667310,0.69822764,0.00406863,0.12253809
-4.56528264,0.77607812,0.00620200,0.00917638,0.00152248,0.11218897,0.62780943,0.00511021,0.13476981
-4.55927964,0.74609902,0.00761124,0.00956425,0.00188883,0.12159192,0.57194863,0.00637574,0.15186548
-4.55327664,0.73733777,0.00927838,0.01031475,0.00232765,0.13528527,0.53073582,0.00790182,0.17439329
-4.54727364,0.75065483,0.01123529,0.01146604,0.00284927,0.15370889,0.50420244,0.00972821,0.20296362
-4.54127064,0.78692906,0.01351436,0.01306105,0.00346453,0.17733852,0.49234507,0.01189738,0.23822383
-4.53526763,0.84706286,0.01614765,0.01514764,0.00418461,0.20668256,0.49514321,0.01445397,0.28084954
-4.52926463,0.93197529,0.01916588,0.01777843,0.00502079,0.24227584,0.51256988,0.01744392,0.33153211
-4.52326163,1.04258257,0.02259733,0.02101032,0.00598414,0.28467030,0.54459436,0.02091352,0.39096219
-4.51725863,1.17976584,0.02646655,0.02490371,0.00708518,0.33442237,0.59117740,0.02490810,0.45980934
-4.51125563,1.34432709,0.03079301,0.02952129,0.00833348,0.39207710,0.65225896,0.02947062,0.53869811
-4.50525263,1.53693445,0.03558970,0.03492649,0.00973725,0.45814928,0.72773951,0.03464004,0.62818085
-4.49924962,1.75805875,0.04086171,0.04118160,0.01130287,0.53310167,0.81745584,0.04044950,0.72870797
-4.49324662,2.00790415,0.04660485,0.04834542,0.01303445,0.61732104,0.92115283,0.04692446,0.84059672
