energy_ev,total_up,Bi_p_up,Bi_d_up,Nb_p_up,Nb_d_up,Se_s_up,Se_p_up
-5.51375688,0.93434355,0.51936476,0.00763785,0.49107920,0.40046099,0.00078975,0.05595442
-5.50775388,0.91905017,0.51083799,0.00750161,0.48346395,0.39406097,0.00077559,0.05490147
-5.50175088,0.89798630,0.49909392,0.00731515,0.47290830,0.38521458,0.00075627,0.05349938
-5.49574787,0.87163899,0.48440337,0.00708228,0.45967639,0.37413412,0.00073215,0.05177213
-5.48974487,0.84060806,0.46709967,0.00680772,0.44409186,0.36108004,0.00070374,0.04975133
-5.48374187,0.80558436,0.44756668,0.00649693,0.42652617,0.34635155,0.00067159,0.04747483
-5.47773887,0.76732585,0.42622552,0.00615590,0.40738567,0.33027623,0.00063632,0.04498522
-5.47173587,0.72663223,0.40352059,0.00579099,0.38709797,0.31319907,0.00059857,0.04232838
-5.46573287,0.68431942,0.37990539,0.00540871,0.36609808,0.29547138,0.00055903,0.03955195
-5.45972986,0.64119477,0.35582885,0.00501554,0.34481509,0.27743996,0.00051835,0.03670401
-5.45372686,0.59803413,0.33172262,0.00461776,0.32365963,0.25943711,0.00047719,0.03383181
-5.44772386,0.55556140,0.30798976,0.00422126,0.30301288,0.24177166,0.00043614,0.03098073
-5.44172086,0.51443152,0.28499537,0.00383146,0.28321722,0.22472144,0.00039577,0.02819349
-5.43571786,0.47521720,0.26305925,0.00345320,0.26456910,0.20852743,0.00035656,0.02550958
-5.42971486,0.43839985,0.24245090,0.00309063,0.24731411,0.19338959,0.00031894,0.02296500
-5.42371186,0.40436468,0.22338686,0.00274721,0.23164442,0.17946465,0.00028325,0.02059226
-5.41770885,0.37340011,0.20603039,0.00242569,0.21769860,0.16686563,0.00024977,0.01842065
-5.41170585,0.34570102,0.19049324,0.00212812,0.20556372,0.15566311,0.00021868,0.01647678
-5.40570285,0.32137560,0.17683951,0.00185592,0.19527940,0.14588805,0.00019012,0.01478532
-5.39969985,0.30045518,0.16509102,0.00160991,0.18684376,0.13753595,0.00016414,0.01336994
-5.39369685,0.28290655,0.15523407,0.00139040,0.18022079,0.13057210,0.00014075,0.01225441
-5.38769385,0.26864597,0.14722712,0.00119728,0.17534872,0.12493762,0.00011990,0.01146375
-5.38169085,0.25755422,0.14100900,0.00103011,0.17214923,0.12055599,0.00010150,0.01102545
-5.37568784,0.24949198,0.13650726,0.00088820,0.17053680,0.11733976,0.00008543,0.01097068
-5.36968484,0.24431482,0.13364623,0.00077073,0.17042787,0.11519719,0.00007155,0.01133534
-5.36368184,0.24188714,0.13235450,0.00067678,0.17174958,0.11403848,0.00005971,0.01216105
-5.35767884,0.24209448,0.13257141,0.00060546,0.17444731,0.11378135,0.00004974,0.01349587
-5.35167584,0.24485359,0.13425227,0.00055594,0.17849102,0.11435571,0.00004148,0.01539473
-5.34567284,0.25011987,0.13737214,0.00052747,0.18387990,0.11570738,0.00003477,0.01791956
-5.33966983,0.25789180,0.14192783,0.00051947,0.19064501,0.11780043,0.00002946,0.02113891
-5.33366683,0.26821213,0.14793816,0.00053150,0.19884992,0.12061841,0.00002541,0.02512722
-5.32766383,0.28116569,0.15544238,0.00056327,0.20858894,0.12416403,0.00002250,0.02996350
-5.32166083,0.29687380,0.16449670,0.00061464,0.21998318,0.12845763,0.00002063,0.03572950
-5.31565783,0.31548547,0.17516914,0.00068556,0.23317436,0.13353433,0.00001969,0.04250729
-5.30965483,0.33716570,0.18753284,0.00077607,0.24831647,0.13943994,0.00001962,0.05037642
-5.30365183,0.36208120,0.20165810,0.00088623,0.26556574,0.14622601,0.00002036,0.05941042
-5.29764882,0.39038420,0.21760350,0.00101605,0.28506909,0.15394399,0.00002184,0.06967299
-5.29164582,0.42219495,0.23540654,0.00116545,0.30695162,0.16263893,0.00002404,0.08121387
-5.28564282,0.45758383,0.25507411,0.00133415,0.33130362,0.17234301,0.00002692,0.09406442
-5.27963982,0.49655376,0.27657356,0.00152168,0.35816780,0.18306917,0.00003044,0.10823334
-5.27363682,0.53902398,0.29982460,0.00172723,0.38752724,0.19480515,0.00003459,0.12370242
-5.26763382,0.58481610,0.32469270,0.00194966,0.41929487,0.20750847,0.00003933,0.14042282
-5.26163082,0.63364317,0.35098444,0.00218741,0.45330501,0.22110232,0.00004463,0.15831186
-5.25562781,0.68510280,0.37844511,0.00243850,0.48930758,0.23547304,0.00005046,0.17725070
-5.24962481,0.73867472,0.40675903,0.00270050,0.52696551,0.25046904,0.00005675,0.19708315
-5.24362181,0.79372355,0.43555265,0.00297054,0.56585573,0.26590159,0.00006347,0.21761563
-5.23761881,0.84950678,0.46440054,0.00324530,0.60547390,0.28154734,0.00007053,0.23861859
-5.23161581,0.90518812,0.49283432,0.00352111,0.64524307,0.29715273,0.00007787,0.25982941
-5.22561281,0.95985602,0.52035400,0.00379398,0.68452595,0.31244008,0.00008538,0.28095679
-5.21960980,1.01254660,0.54644170,0.00405968,0.72264068,0.32711516,0.00009297,0.30168664
-5.21360680,1.06227055,0.57057701,0.00431386,0.75887941,0.34087604,0.00010052,0.32168926
-5.20760380,1.10804272,0.59225344,0.00455216,0.79252916,0.35342279,0.00010792,0.34062775
-5.20160080,1.14891333,0.61099529,0.00477031,0.82289400,0.36446763,0.00011504,0.35816711
-5.19559780,1.18399958,0.62637419,0.00496431,0.84931777,0.37374516,0.00012177,0.37398401
-5.18959480,1.21251608,0.63802447,0.00513054,0.87120632,0.38102218,0.00012797,0.38777663
-5.18359180,1.23380306,0.64565683,0.00526584,0.88804821,0.38610666,0.00013353,0.39927418
-5.17758879,1.24735082,0.64906956,0.00536772,0.89943315,0.38885546,0.00013835,0.40824574
-5.17158579,1.25281957,0.64815681,0.00543437,0.90506713,0.38918057,0.00014234,0.41450805
-5.16558279,1.25005368,0.64291362,0.00546480,0.90478381,0.38705349,0.00014543,0.41793173
-5.15957979,1.23908984,0.63343752,0.00545888,0.89855146,0.38250769,0.00014755,0.41844580
-5.15357679,1.22015879,0.61992657,0.00541736,0.88647540,0.37563901,0.00014868,0.41604026
-5.14757379,1.19368075,0.60267419,0.00534191,0.86879573,0.36660421,0.00014882,0.41076648
-5.14157079,1.16025485,0.58206095,0.00523507,0.84588068,0.35561756,0.00014798,0.40273552
-5.13556778,1.12064318,0.55854385,0.00510023,0.81821583,0.34294595,0.00014621,0.39211446
-5.12956478,1.07575035,0.53264366,0.00494157,0.78638992,0.32890260,0.00014358,0.37912081
-5.12356178,1.02659960,0.50493097,0.00476396,0.75107789,0.31383985,0.00014020,0.36401533
-5.11755878,0.97430650,0.47601146,0.00457287,0.71302193,0.29814122,0.00013617,0.34709367
-5.11155578,0.92005152,0.44651126,0.00437428,0.67301151,0.28221324,0.00013165,0.32867710
-5.10555278,0.86505240,0.41706277,0.00417453,0.63186308,0.26647717,0.00012679,0.30910276
-5.09954977,0.81053749,0.38829149,0.00398025,0.59040032,0.25136107,0.00012175,0.28871396
-5.09354677,0.75772066,0.36080426,0.00379817,0.54943562,0.23729223,0.00011673,0.26785076
-5.08754377,0.70777861,0.33517906,0.00363507,0.50975327,0.22469015,0.00011192,0.24684134
-5.08154077,0.66183072,0.31195657,0.00349763,0.47209474,0.21396017,0.00010749,0.22599433
-5.07553777,0.62092182,0.29163333,0.00339232,0.43714637,0.20548759,0.00010364,0.20559242
-5.06953477,0.58600765,0.27465645,0.00332529,0.40552942,0.19963239,0.00010055,0.18588737
-5.06353177,0.55794290,0.26141964,0.00330226,0.37779243,0.19672421,0.00009839,0.16709648
-5.05752876,0.53747135,0.25226012,0.00332844,0.35440572,0.19705763,0.00009733,0.14940053
-5.05152576,0.52521784,0.24745633,0.00340839,0.33575766,0.20088749,0.00009752,0.13294316
-5.04552276,0.52168149,0.24722595,0.00354594,0.32215247,0.20842426,0.00009908,0.11783144
-5.03951976,0.52722988,0.25172402,0.00374409,0.31380913,0.21982928,0.00010211,0.10413764
-5.03351676,0.54209388,0.26104105,0.00400491,0.31086113,0.23520990,0.00010672,0.09190177
-5.02751376,0.56636297,0.27520095,0.00432942,0.31335677,0.25461472,0.00011295,0.08113494
-5.02151076,0.59998114,0.29415884,0.00471756,0.32125988,0.27802890,0.00012086,0.07182303
-5.01550775,0.64274351,0.31779885,0.00516807,0.33445086,0.30536993,0.00013044,0.06393068
-5.00950475,0.69429407,0.34593220,0.00567845,0.35272808,0.33648414,0.00014169,0.05740534
-5.00350175,0.75412509,0.37829582,0.00624492,0.37580976,0.37114422,0.00015458,0.05218115
-4.99749875,0.82157872,0.41455192,0.00686244,0.40333656,0.40904827,0.00016904,0.04818259
-4.99149575,0.89585146,0.45428889,0.00752471,0.43487509,0.44982064,0.00018499,0.04532786
-4.98549275,0.97600211,0.49702394,0.00822427,0.46992269,0.49301491,0.00020233,0.04353168
-4.97948974,1.06096363,0.54220786,0.00895259,0.50791361,0.53811931,0.00022094,0.04270784
-4.97348674,1.14955927,0.58923197,0.00970021,0.54822697,0.58456469,0.00024070,0.04277116
-4.96748374,1.24052310,0.63743764,0.01045699,0.59019644,0.63173497,0.00026147,0.04363901
-4.96148074,1.33252466,0.68612813,0.01121229,0.63312182,0.67898010,0.00028311,0.04523247
-4.95547774,1.42419736,0.73458265,0.01195528,0.67628223,0.72563110,0.00030547,0.04747703
-4.94947474,1.51416977,0.78207231,0.01267521,0.71895081,0.77101674,0.00032843,0.05030303
-4.94347174,1.60109891,0.82787736,0.01336169,0.76041036,0.81448129,0.00035187,0.05364566
-4.93746873,1.68370411,0.87130515,0.01400507,0.79996960,0.85540268,0.00037568,0.05744489
-4.93146573,1.76080022,0.91170801,0.01459666,0.83697928,0.89321021,0.00039977,0.06164502
-4.92546273,1.83132852,0.94850031,0.01512902,0.87084760,0.92740106,0.00042407,0.06619418
-4.91945973,1.89438401,0.98117384,0.01559620,0.90105412,0.95755478,0.00044853,0.07104361
-4.91345673,1.94923774,1.00931075,0.01599390,0.92716172,0.98334506,0.00047314,0.07614695
-4.90745373,1.99535296,1.03259349,0.01631960,0.94882592,1.00454825,0.00049790,0.08145940
-4.90145073,2.03239439,1.05081114,0.01657259,0.96580109,1.02104797,0.00052281,0.08693695
-4.89544772,2.06023012,1.06386186,0.01675395,0.97794338,1.03283585,0.00054791,0.09253557
-4.88944472,2.07892590,1.07175134,0.01686645,0.98521017,1.04000812,0.00057324,0.09821057
-4.88344172,2.08873246,1.07458739,0.01691440,0.98765616,1.04275827,0.00059885,0.10391606
-4.87743872,2.09006624,1.07257090,0.01690344,0.98542630,1.04136623,0.00062479,0.10960457
-4.87143572,2.08348479,1.06598382,0.01684023,0.97874601,1.03618450,0.00065110,0.11522696
-4.86543272,2.06965805,1.05517466,0.01673219,0.96790929,1.02762200,0.00067778,0.12073249
-4.85942971,2.04933715,1.04054247,0.01658713,0.95326531,1.01612637,0.00070486,0.12606929
-4.85342671,2.02332212,1.02252007,0.01641297,0.93520414,1.00216567,0.00073229,0.13118503
-4.84742371,1.99243035,1.00155731,0.01621739,0.91414253,0.98621027,0.00076001,0.13602797
-4.84142071,1.95746713,0.97810534,0.01600752,0.89051021,0.96871577,0.00078792,0.14054822
-4.83541771,1.91919961,0.95260247,0.01578971,0.86473734,0.95010768,0.00081587,0.14469928
-4.82941471,1.87833524,0.92546226,0.01556935,0.83724378,0.93076853,0.00084368,0.14843976
-4.82341171,1.83550543,0.89706422,0.01535063,0.80843024,0.91102783,0.00087111,0.15173516
-4.81740870,1.79125478,0.86774738,0.01513655,0.77867172,0.89115514,0.00089790,0.15455968
-4.81140570,1.74603600,0.83780675,0.01492883,0.74831317,0.87135650,0.00092374,0.15689795
-4.80540270,1.70021017,0.80749254,0.01472799,0.71766726,0.85177405,0.00094828,0.15874654
-4.79939970,1.65405191,0.77701189,0.01453340,0.68701417,0.83248869,0.00097118,0.16011513
-4.79339670,1.60775858,0.74653262,0.01434346,0.65660279,0.81352552,0.00099206,0.16102729
-4.78739370,1.56146263,0.71618858,0.01415576,0.62665328,0.79486143,0.00101057,0.16152074
-4.78139070,1.51524605,0.68608603,0.01396730,0.59736025,0.77643453,0.00102635,0.16164702
-4.77538769,1.46915585,0.65631047,0.01377472,0.56889637,0.75815470,0.00103911,0.16147057
-4.76938469,1.42321960,0.62693345,0.01357454,0.54141591,0.73991476,0.00104858,0.16106715
-4.76338169,1.37745999,0.59801886,0.01336338,0.51505788,0.72160161,0.00105457,0.16052163
-4.75737869,1.33190781,0.56962831,0.01313817,0.48994861,0.70310687,0.00105700,0.15992530
-4.75137569,1.28661257,0.54182545,0.01289639,0.46620344,0.68433656,0.00105585,0.15937259
-4.74537269,1.24165047,0.51467889,0.01263615,0.44392770,0.66521940,0.00105126,0.15895758
-4.73936968,1.19712942,0.48826381,0.01235636,0.42321678,0.64571342,0.00104349,0.15877024
-4.73336668,1.15319127,0.46266232,0.01205680,0.40415549,0.62581074,0.00103293,0.15889263
-4.72736368,1.11001121,0.43796256,0.01173817,0.38681701,0.60554047,0.00102014,0.15939531
-4.72136068,1.06779483,0.41425696,0.01140204,0.37126136,0.58496959,0.00100584,0.16033408
-4.71535768,1.02677319,0.39163975,0.01105086,0.35753396,0.56420206,0.00099089,0.16174722
-4.70935468,0.98719655,0.37020407,0.01068787,0.34566432,0.54337630,0.00097630,0.16365349
-4.70335168,0.94932714,0.35003906,0.01031701,0.33566518,0.52266128,0.00096323,0.16605087
-4.69734867,0.91343170,0.33122690,0.00994277,0.32753232,0.50225143,0.00095297,0.16891631
-4.69134567,0.87977424,0.31384045,0.00957009,0.32124507,0.48236085,0.00094689,0.17220649
-4.68534267,0.84860952,0.29794127,0.00920420,0.31676773,0.46321697,0.00094644,0.17585952
-4.67933967,0.82017752,0.28357838,0.00885052,0.31405189,0.44505410,0.00095313,0.17979769
-4.67333667,0.79469921,0.27078782,0.00851450,0.31303951,0.42810702,0.00096844,0.18393103
-4.66733367,0.77237378,0.25959282,0.00820149,0.31366661,0.41260494,0.00099386,0.18816172
-4.66133067,0.75337717,0.25000472,0.00791668,0.31586753,0.39876600,0.00103076,0.19238893
-4.65532766,0.73786189,0.24202444,0.00766499,0.31957935,0.38679238,0.00108039,0.19651405
-4.64932466,0.72595782,0.23564436,0.00745097,0.32474617,0.37686612,0.00114383,0.20044598
-4.64332166,0.71777369,0.23085046,0.00727879,0.33132314,0.36914574,0.00122192,0.20410619
-4.63731866,0.71339895,0.22762445,0.00715220,0.33927965,0.36376352,0.00131524,0.20743335
-4.63131566,0.71290546,0.22594583,0.00707443,0.34860168,0.36082342,0.00142405,0.21038719
-4.62531266,0.71634881,0.22579364,0.00704822,0.35929286,0.36039964,0.00154823,0.21295142
-4.61930965,0.72376885,0.22714773,0.00707579,0.37137423,0.36253555,0.00168732,0.21513546
-4.61330665,0.73518921,0.22998949,0.00715877,0.38488241,0.36724315,0.00184041,0.21697494
-4.60730365,0.75061563,0.23430192,0.00729822,0.39986638,0.37450270,0.00200619,0.21853079
-4.60130065,0.77003300,0.24006909,0.00749455,0.41638271,0.38426272,0.00218294,0.21988702
-4.59529765,0.79340135,0.24727488,0.00774750,0.43448958,0.39644016,0.00236854,0.22114714
-4.58929465,0.82065072,0.25590127,0.00805606,0.45423970,0.41092080,0.00256049,0.22242943
-4.58329165,0.85167541,0.26592598,0.00841847,0.47567252,0.42755991,0.00275597,0.22386132
-4.57728864,0.88632780,0.27731994,0.00883211,0.49880604,0.44618316,0.00295191,0.22557293
-4.57128564,0.92441236,0.29004448,0.00929349,0.52362877,0.46658793,0.00314504,0.22769033
-4.56528264,0.96568016,0.30404850,0.00979820,0.55009205,0.48854495,0.00333196,0.23032860
-4.55927964,1.00982444,0.31926593,0.01034091,0.57810342,0.51180049,0.00350927,0.23358521
-4.55327664,1.05647775,0.33561342,0.01091531,0.60752137,0.53607903,0.00367364,0.23753394
-4.54727364,1.10521100,0.35298866,0.01151424,0.63815176,0.56108657,0.00382193,0.24221973
-4.54127064,1.15553484,0.37126936,0.01212967,0.66974638,0.58651448,0.00395124,0.24765464
-4.53526763,1.20690369,0.39031306,0.01275284,0.70200385,0.61204406,0.00405904,0.25381524
-4.52926463,1.25872243,0.40995793,0.01337439,0.73457296,0.63735167,0.00414326,0.26064157
-4.52326163,1.31035600,0.43002444,0.01398456,0.76705852,0.66211438,0.00420231,0.26803765
-4.51725863,1.36114169,0.45031825,0.01457338,0.79902965,0.68601630,0.00423519,0.27587372
-4.51125563,1.41040399,0.47063400,0.01513094,0.83003033,0.70875513,0.00424148,0.28399001
-4.50525263,1.45747162,0.49076013,0.01564766,0.85959189,0.73004917,0.00422138,0.29220196
-4.49924962,1.50169634,0.51048460,0.01611461,0.88724700,0.74964444,0.00417571,0.30030664
-4.49324662,1.54247298,0.52960130,0.01652378,0.91254474,0.76732188,0.00410589,0.30809016
-4.48724362,1.57925992,0.54791709,0.01686843,0.93506609,0.78290430,0.00401390,0.31533563
-4.48124062,1.61159950,0.56525911,0.01714333,0.95443931,0.79626306,0.00390223,0.32183151
-4.47523762,1.63913734,0.58148219,0.01734507,0.97035441,0.80732406,0.00377382,0.32737979
-4.46923462,1.66163983,0.59647593,0.01747224,0.98257631,0.81607299,0.00363197,0.33180377
-4.46323162,1.67900906,0.61017133,0.01752564,0.99095579,0.82255940,0.00348030,0.33495501
-4.45722861,1.69129421,0.62254639,0.01750831,0.99543789,0.82689944,0.00332261,0.33671928
-4.45122561,1.69869877,0.63363049,0.01742565,0.99606726,0.82927701,0.00316283,0.33702107
-4.44522261,1.70158293,0.64350713,0.01728528,0.99299002,0.82994293,0.00300494,0.33582665
-4.43921961,1.70046063,0.65231482,0.01709697,0.98645206,0.82921215,0.00285286,0.33314546
-4.43321661,1.69599093,0.66024578,0.01687237,0.97679355,0.82745856,0.00271039,0.32902977
-4.42721361,1.68896354,0.66754229,0.01662476,0.96444000,0.82510756,0.00258113,0.32357274
-4.42121061,1.68027866,0.67449066,0.01636862,0.94988982,0.82262615,0.00246843,0.31690488
-4.41520760,1.67092137,0.68141278,0.01611923,0.93369912,0.82051070,0.00237531,0.30918912
-4.40920460,1.66193132,0.68865540,0.01589219,0.91646403,0.81927275,0.00230442,0.30061477
-4.40320160,1.65436846,0.69657742,0.01570285,0.89880142,0.81942280,0.00225799,0.29139053
-4.39719860,1.64927600,0.70553564,0.01556582,0.88132872,0.82145300,0.00223779,0.28173697
-4.39119560,1.64764185,0.71586940,0.01549438,0.86464368,0.82581893,0.00224511,0.27187872
-4.38519260,1.65036028,0.72788480,0.01550000,0.84930498,0.83292137,0.00228073,0.26203679
-4.37918959,1.65819514,0.74183933,0.01559185,0.83581456,0.84308882,0.00234492,0.25242118
-4.37318659,1.67174670,0.75792750,0.01577641,0.82460254,0.85656156,0.00243742,0.24322428
-4.36718359,1.69142355,0.77626843,0.01605710,0.81601536,0.87347809,0.00255747,0.23461513
-4.36118059,1.71742126,0.79689617,0.01643409,0.81030783,0.89386490,0.00270383,0.22673488
-4.35517759,1.74970915,0.81975334,0.01690418,0.80763958,0.91763012,0.00287486,0.21969354
-4.34917459,1.78802633,0.84468885,0.01746075,0.80807604,0.94456189,0.00306851,0.21356811
-4.34317159,1.83188754,0.87145992,0.01809397,0.81159407,0.97433162,0.00328247,0.20840219
-4.33716858,1.88059924,0.89973875,0.01879099,0.81809203,1.00650260,0.00351423,0.20420694
-4.33116558,1.93328552,0.92912369,0.01953633,0.82740380,1.04054369,0.00376125,0.20096347
-4.32516258,1.98892314,0.95915469,0.02031238,0.83931616,1.07584779,0.00402103,0.19862624
-4.31915958,2.04638432,0.98933234,0.02109995,0.85358859,1.11175458,0.00429131,0.19712756
-4.31315658,2.10448545,1.01913987,0.02187891,0.86997443,1.14757639,0.00457022,0.19638278
-4.30715358,2.16203957,1.04806688,0.02262890,0.88824232,1.18262625,0.00485642,0.19629585
