energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-2.95647824,2.77194500,0.00572722,0.16669229,0.86451997,0.63580743,0.62951910,1.27971830,1.18852134,0.00000000
-2.95047524,2.80722983,0.00573585,0.16998031,0.88823970,0.63650864,0.64406789,1.30199215,1.20036466,0.00000000
-2.94447224,2.85889298,0.00579755,0.17458110,0.91690553,0.64038660,0.66322663,1.33259963,1.21795274,0.00000000
-2.93846923,2.92551338,0.00591331,0.18040584,0.94981993,0.64709238,0.68664085,1.37100186,1.24053469,0.00000000
-2.93246623,3.00548751,0.00608345,0.18733957,0.98625777,0.65626655,0.71387805,1.41654860,1.26731599,0.00000000
-2.92646323,3.09706452,0.00630763,0.19524398,1.02547709,0.66754599,0.74443771,1.46849274,1.29747501,0.00000000
-2.92046023,3.19838317,0.00658489,0.20396059,1.06673016,0.68057034,0.77776251,1.52600600,1.33017976,0.00000000
-2.91445723,3.30750980,0.00691370,0.21331462,1.10927458,0.69498793,0.81325077,1.58819566,1.36460433,0.00000000
-2.90845423,3.42247617,0.00729199,0.22311912,1.15238411,0.71046097,0.85026952,1.65412178,1.39994467,0.00000000
-2.90245123,3.54131652,0.00771720,0.23317953,1.19535909,0.72666993,0.88816814,1.72281488,1.43543321,0.00000000
-2.89644822,3.66210283,0.00818635,0.24329832,1.23753598,0.74331699,0.92629208,1.79329362,1.47035186,0.00000000
-2.89044522,3.78297784,0.00869610,0.25327978,1.27829594,0.76012864,0.96399640,1.86458225,1.50404328,0.00000000
-2.88444222,3.90218497,0.00924275,0.26293470,1.31707217,0.77685724,1.00065879,1.93572780,1.53591986,0.00000000
-2.87843922,4.01809490,0.00982236,0.27208489,1.35335584,0.79328185,1.03569178,2.00581657,1.56547058,0.00000000
-2.87243622,4.12922840,0.01043073,0.28056736,1.38670060,0.80920819,1.06855379,2.07398984,1.59226532,0.00000000
-2.86643322,4.23427517,0.01106351,0.28823809,1.41672548,0.82446797,1.09875886,2.13945868,1.61595700,0.00000000
-2.86043022,4.33210862,0.01171620,0.29497525,1.44311635,0.83891778,1.12588484,2.20151742,1.63628126,0.00000000
-2.85442721,4.42179651,0.01238424,0.30068180,1.46562593,0.85243753,1.14957978,2.25955573,1.65305418,0.00000000
-2.84842421,4.50260746,0.01306303,0.30528739,1.48407243,0.86492875,1.16956657,2.31306904,1.66616804,0.00000000
-2.84242121,4.57401341,0.01374804,0.30874945,1.49833706,0.87631278,1.18564559,2.36166679,1.67558548,0.00000000
-2.83641821,4.63568808,0.01443481,0.31105363,1.50836052,0.88652898,1.19769560,2.40507854,1.68133237,0.00000000
-2.83041521,4.68750149,0.01511906,0.31221332,1.51413864,0.89553305,1.20567263,2.44315727,1.68348968,0.00000000
-2.82441221,4.72951067,0.01579674,0.31226848,1.51571740,0.90329549,1.20960718,2.47587985,1.68218472,0.00000000
-2.81840920,4.76194664,0.01646408,0.31128376,1.51318752,0.90980024,1.20959980,2.50334422,1.67758195,0.00000000
-2.81240620,4.78519782,0.01711766,0.30934592,1.50667868,0.91504338,1.20581514,2.52576318,1.66987387,0.00000000
-2.80640320,4.79979012,0.01775442,0.30656069,1.49635373,0.91903205,1.19847475,2.54345463,1.65927205,0.00000000
-2.80040020,4.80636388,0.01837170,0.30304925,1.48240283,0.92178325,1.18784882,2.55682837,1.64599861,0.00000000
-2.79439720,4.80564830,0.01896726,0.29894424,1.46503774,0.92332283,1.17424710,2.56636947,1.63027852,0.00000000
-2.78839420,4.79843366,0.01953925,0.29438566,1.44448640,0.92368423,1.15800930,2.57261879,1.61233264,0.00000000
-2.78239120,4.78554224,0.02008619,0.28951660,1.42098783,0.92290733,1.13949511,2.57615100,1.59237192,0.00000000
-2.77638819,4.76779873,0.02060691,0.28447915,1.39478755,0.92103706,1.11907437,2.57755096,1.57059271,0.00000000
-2.77038519,4.74600115,0.02110047,0.27941034,1.36613341,0.91812215,1.09711744,2.57738919,1.54717335,0.00000000
-2.76438219,4.72089333,0.02156613,0.27443856,1.33527213,0.91421374,1.07398612,2.57619768,1.52227209,0.00000000
-2.75837919,4.69314032,0.02200321,0.26968027,1.30244643,0.90936419,1.05002550,2.57444688,1.49602647,0.00000000
-2.75237619,4.66330760,0.02241105,0.26523743,1.26789288,0.90362611,1.02555682,2.57252517,1.46855387,0.00000000
-2.74637319,4.63184546,0.02278891,0.26119532,1.23184046,0.89705160,1.00087168,2.57072188,1.43995355,0.00000000
-2.74037019,4.59907921,0.02313593,0.25762126,1.19450977,0.88969203,0.97622770,2.56921468,1.41030979,0.00000000
-2.73436718,4.56520606,0.02345110,0.25456385,1.15611295,0.88159820,0.95184575,2.56806237,1.37969606,0.00000000
-2.72836418,4.53029885,0.02373328,0.25205305,1.11685417,0.87282105,0.92790884,2.56720327,1.34818010,0.00000000
-2.72236118,4.49431666,0.02398118,0.25010080,1.07693064,0.86341285,0.90456262,2.56645976,1.31582950,0.00000000
-2.71635818,4.45712184,0.02419348,0.24870237,1.03653391,0.85342889,0.88191732,2.56554865,1.28271757,0.00000000
-2.71035518,4.41850255,0.02436890,0.24783808,0.99585146,0.84292943,0.86005116,2.56409699,1.24892920,0.00000000
-2.70435218,4.37819966,0.02450635,0.24747559,0.95506827,0.83198188,0.83901468,2.56166263,1.21456624,0.00000000
-2.69834917,4.33593635,0.02460503,0.24757231,0.91436827,0.82066291,0.81883602,2.55775833,1.17975214,0.00000000
-2.69234617,4.29144876,0.02466465,0.24807802,0.87393548,0.80906035,0.79952651,2.55187822,1.14463549,0.00000000
-2.68634317,4.24451569,0.02468552,0.24893747,0.83395473,0.79727462,0.78108647,2.54352527,1.10939214,0.00000000
-2.68034017,4.19498561,0.02466872,0.25009283,0.79461166,0.78541948,0.76351059,2.53223802,1.07422565,0.00000000
-2.67433717,4.14279922,0.02461620,0.25148583,0.75609222,0.77362191,0.74679284,2.51761545,1.03936598,0.00000000
-2.66833417,4.08800602,0.02453087,0.25305963,0.71858129,0.76202105,0.73093033,2.49933840,1.00506628,0.00000000
-2.66233117,4.03077404,0.02441661,0.25476016,0.68226071,0.75076616,0.71592607,2.47718667,0.97159781,0.00000000
-2.65632816,3.97139189,0.02427822,0.25653698,0.64730657,0.74001347,0.70179043,2.45105085,0.93924323,0.00000000
-2.65032516,3.91026313,0.02412137,0.25834380,0.61388599,0.72992226,0.68854125,2.42093842,0.90828834,0.00000000
-2.64432216,3.84789337,0.02395245,0.26013834,0.58215353,0.72065022,0.67620258,2.38697419,0.87901283,0.00000000
-2.63831916,3.78487093,0.02377835,0.26188200,0.55224740,0.71234825,0.66480225,2.34939500,0.85168020,0.00000000
-2.63231616,3.72184229,0.02360623,0.26353914,0.52428561,0.70515521,0.65436854,2.30853956,0.82652756,0.00000000
-2.62631316,3.65948412,0.02344324,0.26507614,0.49836240,0.69919277,0.64492601,2.26483407,0.80375572,0.00000000
-2.62031016,3.59847342,0.02329625,0.26646051,0.47454510,0.69456074,0.63649111,2.21877464,0.78352003,0.00000000
-2.61430715,3.53945794,0.02317151,0.26765991,0.45287160,0.69133320,0.62906769,2.17090779,0.76592252,0.00000000
-2.60830415,3.48302840,0.02307435,0.26864141,0.43334857,0.68955565,0.62264289,2.12181008,0.75100584,0.00000000
-2.60230115,3.42969434,0.02300897,0.26937101,0.41595064,0.68924343,0.61718374,2.07206797,0.73874916,0.00000000
-2.59629815,3.37986481,0.02297817,0.26981341,0.40062054,0.69038142,0.61263469,2.02225909,0.72906651,0.00000000
-2.59029515,3.33383482,0.02298316,0.26993219,0.38727020,0.69292511,0.60891627,1.97293549,0.72180755,0.00000000
-2.58429215,3.29177816,0.02302353,0.26969038,0.37578291,0.69680300,0.60592517,1.92460972,0.71676082,0.00000000
-2.57828914,3.25374655,0.02309713,0.26905130,0.36601627,0.70192005,0.60353559,1.87774384,0.71365943,0.00000000
-2.57228614,3.21967481,0.02320012,0.26797976,0.35780602,0.70816198,0.60160193,1.83274173,0.71218893,0.00000000
-2.56628314,3.18939130,0.02332712,0.26644347,0.35097043,0.71540021,0.59996272,1.78994440,0.71199698,0.00000000
-2.56028014,3.16263267,0.02347134,0.26441455,0.34531519,0.72349693,0.59844547,1.74962812,0.71270451,0.00000000
-2.55427714,3.13906150,0.02362480,0.26187109,0.34063852,0.73231015,0.59687231,1.71200491,0.71391783,0.00000000
-2.54827414,3.11828566,0.02377865,0.25879858,0.33673635,0.74169817,0.59506606,1.67722486,0.71524119,0.00000000
-2.54227114,3.09987802,0.02392341,0.25519118,0.33340739,0.75152346,0.59285639,1.64537976,0.71628924,0.00000000
-2.53626813,3.08339510,0.02404938,0.25105269,0.33045786,0.76165542,0.59008577,1.61650758,0.71669890,0.00000000
-2.53026513,3.06839390,0.02414692,0.24639717,0.32770579,0.77197212,0.58661498,1.59059715,0.71614020,0.00000000
-2.52426213,3.05444576,0.02420679,0.24124913,0.32498471,0.78236088,0.58232771,1.56759292,0.71432553,0.00000000
-2.51825913,3.04114710,0.02422044,0.23564328,0.32214666,0.79271768,0.57713434,1.54739941,0.71101723,0.00000000
-2.51225613,3.02812658,0.02418030,0.22962389,0.31906450,0.80294562,0.57097445,1.52988518,0.70603301,0.00000000
-2.50625313,3.01504888,0.02408001,0.22324371,0.31563342,0.81295265,0.56381819,1.51488653,0.69924926,0.00000000
-2.50025013,3.00161562,0.02391456,0.21656255,0.31177171,0.82264875,0.55566644,1.50221083,0.69060221,0.00000000
-2.49424712,2.98756383,0.02368042,0.20964555,0.30742090,0.83194308,0.54654977,1.49163974,0.68008691,0.00000000
-2.48824412,2.97266284,0.02337566,0.20256135,0.30254515,0.84074116,0.53652642,1.48293258,0.66775440,0.00000000
-2.48224112,2.95671049,0.02299987,0.19538008,0.29713023,0.84894278,0.52567941,1.47583008,0.65370706,0.00000000
-2.47623812,2.93952945,0.02255421,0.18817139,0.29118196,0.85644053,0.51411298,1.47005870,0.63809281,0.00000000
-2.47023512,2.92096442,0.02204127,0.18100261,0.28472444,0.86311958,0.50194865,1.46533572,0.62109812,0.00000000
-2.46423212,2.90088086,0.02146498,0.17393706,0.27779794,0.86885855,0.48932109,1.46137531,0.60294055,0.00000000
-2.45822911,2.87916578,0.02083046,0.16703271,0.27045678,0.87353169,0.47637404,1.45789533,0.58386097,0.00000000
-2.45222611,2.85573062,0.02014383,0.16034111,0.26276720,0.87701231,0.46325649,1.45462510,0.56411587,0.00000000
-2.44622311,2.83051638,0.01941208,0.15390671,0.25480526,0.87917727,0.45011926,1.45131364,0.54397008,0.00000000
-2.44022011,2.80350057,0.01864280,0.14776662,0.24665486,0.87991231,0.43711213,1.44773835,0.52369009,0.00000000
-2.43421711,2.77470556,0.01784408,0.14195071,0.23840600,0.87911792,0.42438156,1.44371354,0.50353826,0.00000000
-2.42821411,2.74420761,0.01702427,0.13648212,0.23015317,0.87671537,0.41206902,1.43909857,0.48376778,0.00000000
-2.42221111,2.71214579,0.01619183,0.13137804,0.22199396,0.87265245,0.40030999,1.43380507,0.46461880,0.00000000
-2.41620810,2.67872991,0.01535517,0.12665084,0.21402780,0.86690861,0.38923333,1.42780275,0.44631526,0.00000000
-2.41020510,2.64424664,0.01452253,0.12230930,0.20635489,0.85949896,0.37896126,1.42112355,0.42906282,0.00000000
-2.40420210,2.60906296,0.01370180,0.11836000,0.19907523,0.85047706,0.36960942,1.41386357,0.41304729,0.00000000
-2.39819910,2.57362638,0.01290047,0.11480869,0.19228766,0.83993599,0.36128724,1.40618275,0.39843385,0.00000000
-2.39219610,2.53846148,0.01212551,0.11166169,0.18608901,0.82800766,0.35409823,1.39830199,0.38536664,0.00000000
-2.38619310,2.50416249,0.01138330,0.10892697,0.18057313,0.81486046,0.34814018,1.39049777,0.37396867,0.00000000
-2.38019010,2.47138199,0.01067957,0.10661518,0.17582991,0.80069503,0.34350511,1.38309435,0.36434186,0.00000000
-2.37418709,2.44081602,0.01001934,0.10474027,0.17194429,0.78573864,0.34027894,1.37645380,0.35656723,0.00000000
-2.36818409,2.41318613,0.00940692,0.10331985,0.16899504,0.77023821,0.33854082,1.37096424,0.35070500,0.00000000
-2.36218109,2.38921893,0.00884587,0.10237512,0.16705365,0.75445247,0.33836209,1.36702669,0.34679461,0.00000000
-2.35617809,2.36962429,0.00833898,0.10193050,0.16618297,0.73864361,0.33980490,1.36504101,0.34485475,0.00000000
-2.35017509,2.35507279,0.00788830,0.10201279,0.16643596,0.72306883,0.34292056,1.36539163,0.34488322,0.00000000
-2.34417209,2.34617367,0.00749516,0.10265012,0.16785434,0.70797223,0.34774764,1.36843350,0.34685680,0.00000000
-2.33816908,2.34345407,0.00716016,0.10387044,0.17046734,0.69357742,0.35431002,1.37447890,0.35073110,0.00000000
-2.33216608,2.34734050,0.00688323,0.10569990,0.17429044,0.68008120,0.36261485,1.38378557,0.35644052,0.00000000
-2.32616308,2.35814315,0.00666368,0.10816094,0.17932433,0.66764848,0.37265057,1.39654664,0.36389831,0.00000000
-2.32016008,2.37604372,0.00650021,0.11127039,0.18555398,0.65640872,0.38438518,1.41288268,0.37299675,0.00000000
-2.31415708,2.40108702,0.00639100,0.11503746,0.19294790,0.64645393,0.39776469,1.43283606,0.38360769,0.00000000
-2.30815408,2.43317667,0.00633373,0.11946189,0.20145772,0.63783808,0.41271199,1.45636798,0.39558316,0.00000000
-2.30215108,2.47207475,0.00632565,0.12453220,0.21101796,0.63057811,0.42912602,1.48335791,0.40875641,0.00000000
-2.29614807,2.51740542,0.00636364,0.13022431,0.22154621,0.62465602,0.44688156,1.51360563,0.42294315,0.00000000
-2.29014507,2.56866226,0.00644426,0.13650041,0.23294357,0.62002217,0.46582940,1.54683571,0.43794317,0.00000000
-2.28414207,2.62521891,0.00656379,0.14330828,0.24509556,0.61659931,0.48579719,1.58270411,0.45354218,0.00000000
-2.27813907,2.68634284,0.00671830,0.15058117,0.25787334,0.61428719,0.50659085,1.62080689,0.46951403,0.00000000
-2.27213607,2.75121174,0.00690371,0.15823814,0.27113538,0.61296760,0.52799658,1.66069059,0.48562324,0.00000000
-2.26613307,2.81893224,0.00711582,0.16618497,0.28472955,0.61250942,0.54978361,1.70186414,0.50162786,0.00000000
-2.26013007,2.88856067,0.00735036,0.17431574,0.29849560,0.61277375,0.57170758,1.74381192,0.51728266,0.00000000
-2.25412706,2.95912534,0.00760309,0.18251488,0.31226806,0.61361883,0.59351455,1.78600774,0.53234271,0.00000000
-2.24812406,3.02965020,0.00786983,0.19065977,0.32587946,0.61490470,0.61494569,1.82792938,0.54656724,0.00000000
-2.24212106,3.09917936,0.00814650,0.19862382,0.33916392,0.61649760,0.63574258,1.86907348,0.55972387,0.00000000
-2.23611806,3.16680201,0.00842924,0.20627995,0.35196089,0.61827396,0.65565291,1.90897020,0.57159310,0.00000000
-2.23011506,3.23167731,0.00871443,0.21350422,0.36411910,0.62012410,0.67443665,1.94719759,0.58197298,0.00000000
-2.22411206,3.29305847,0.00899879,0.22017972,0.37550043,0.62195542,0.69187232,1.98339495,0.59068395,0.00000000
-2.21810905,3.35031544,0.00927943,0.22620036,0.38598379,0.62369531,0.70776331,2.01727495,0.59757354,0.00000000
-2.21210605,3.40295524,0.00955391,0.23147446,0.39546856,0.62529342,0.72194394,2.04863391,0.60252095,0.00000000
-2.20610305,3.45063904,0.00982029,0.23592807,0.40387776,0.62672356,0.73428498,2.07735986,0.60544118,0.00000000
-2.20010005,3.49319519,0.01007721,0.23950773,0.41116048,0.62798478,0.74469843,2.10343782,0.60628859,0.00000000
-2.19409705,3.53062712,0.01032386,0.24218264,0.41729362,0.62910186,0.75314117,2.12695202,0.60505954,0.00000000
-2.18809405,3.56311555,0.01056004,0.24394599,0.42228281,0.63012486,0.75961737,2.14808457,0.60179414,0.00000000
-2.18209105,3.59101419,0.01078611,0.24481556,0.42616229,0.63112779,0.76417936,2.16711054,0.59657665,0.00000000
-2.17608804,3.61483879,0.01100299,0.24483330,0.42899371,0.63220626,0.76692679,2.18438916,0.58953462,0.00000000
-2.17008504,3.63524940,0.01121209,0.24406405,0.43086405,0.63347411,0.76800420,2.20035148,0.58083655,0.00000000
-2.16408204,3.65302613,0.01141525,0.24259339,0.43188237,0.63505907,0.76759669,2.21548461,0.57068815,0.00000000
-2.15807904,3.66903931,0.01161464,0.24052465,0.43217574,0.63709752,0.76592416,2.23031309,0.55932718,0.00000000
-2.15207604,3.68421487,0.01181267,0.23797521,0.43188437,0.63972851,0.76323398,2.24537805,0.54701711,0.00000000
-2.14607304,3.69949647,0.01201184,0.23507229,0.43115624,0.64308729,0.75979271,2.26121503,0.53403963,0.00000000
-2.14007004,3.71580612,0.01221468,0.23194836,0.43014126,0.64729864,0.75587684,2.27833128,0.52068655,0.00000000
-2.13406703,3.73400496,0.01242357,0.22873641,0.42898551,0.65247026,0.75176337,2.29718383,0.50725119,0.00000000
-2.12806403,3.75485630,0.01264066,0.22556523,0.42782552,0.65868674,0.74772029,2.31815913,0.49401966,0.00000000
-2.12206103,3.77899265,0.01286777,0.22255504,0.42678310,0.66600417,0.74399767,2.34155540,0.48126259,0.00000000
-2.11605803,3.80688863,0.01310627,0.21981349,0.42596080,0.67444609,0.74081961,2.36756865,0.46922733,0.00000000
-2.11005503,3.83884110,0.01335708,0.21743238,0.42543835,0.68400074,0.73837753,2.39628302,0.45813136,0.00000000
-2.10405203,3.87495762,0.01362053,0.21548510,0.42527011,0.69461999,0.73682491,2.42766615,0.44815681,0.00000000
-2.09804902,3.91515401,0.01389644,0.21402505,0.42548375,0.70622011,0.73627402,2.46156970,0.43944663,0.00000000
-2.09204602,3.95916107,0.01418404,0.21308492,0.42608017,0.71868428,0.73679430,2.49773539,0.43210232,0.00000000
-2.08604302,4.00654035,0.01448205,0.21267700,0.42703463,0.73186685,0.73841285,2.53580596,0.42618338,0.00000000
-2.08004002,4.05670790,0.01478871,0.21279434,0.42829909,0.74559918,0.74111659,2.57534102,0.42170846,0.00000000
-2.07403702,4.10896518,0.01510185,0.21341285,0.42980546,0.75969678,0.74485608,2.61583672,0.41865807,0.00000000
-2.06803402,4.16253521,0.01541896,0.21449398,0.43146982,0.77396734,0.74955066,2.65674860,0.41697858,0.00000000
-2.06203102,4.21660243,0.01573730,0.21598807,0.43319716,0.78821940,0.75509467,2.69751651,0.41658742,0.00000000
-2.05602801,4.27035395,0.01605400,0.21783800,0.43488651,0.80227096,0.76136422,2.73759032,0.41737904,0.00000000
-2.05002501,4.32302049,0.01636616,0.21998300,0.43643622,0.81595785,0.76822437,2.77645549,0.41923135,0.00000000
-2.04402201,4.37391458,0.01667095,0.22236246,0.43774904,0.82914120,0.77553608,2.81365703,0.42201228,0.00000000
-2.03801901,4.42246451,0.01696570,0.22491948,0.43873685,0.84171367,0.78316282,2.84882100,0.42558618,0.00000000
-2.03201601,4.46824203,0.01724802,0.22760395,0.43932480,0.85360422,0.79097634,2.88167228,0.42981968,0.00000000
-2.02601301,4.51098275,0.01751584,0.23037514,0.43945464,0.86478087,0.79886145,2.91204798,0.43458681,0.00000000
-2.02001001,4.55059807,0.01776749,0.23320354,0.43908720,0.87525163,0.80671972,2.93990574,0.43977311,0.00000000
-2.01400700,4.58717808,0.01800173,0.23607193,0.43820384,0.88506316,0.81447173,2.96532645,0.44527865,0.00000000
-2.00800400,4.62098540,0.01821779,0.23897565,0.43680694,0.89429751,0.82205810,2.98851125,0.45101982,0.00000000
-2.00200100,4.65244000,0.01841536,0.24192204,0.43491940,0.90306692,0.82943919,3.00977288,0.45692991,0.00000000
-1.99599800,4.68209600,0.01859457,0.24492918,0.43258314,0.91150684,0.83659367,3.02952154,0.46295857,0.00000000
-1.98999500,4.71061118,0.01875594,0.24802394,0.42985692,0.91976770,0.84351597,3.04824607,0.46907015,0.00000000
-1.98399200,4.73871084,0.01890037,0.25123949,0.42681341,0.92800562,0.85021300,3.06649097,0.47524125,0.00000000
-1.97798899,4.76714769,0.01902899,0.25461254,0.42353574,0.93637258,0.85670028,3.08483035,0.48145758,0.00000000
-1.97198599,4.79665944,0.01914312,0.25818028,0.42011385,0.94500656,0.86299771,3.10383998,0.48771040,0.00000000
-1.96598299,4.82792646,0.01924415,0.26197738,0.41664060,0.95402205,0.86912534,3.12406867,0.49399281,0.00000000
-1.95997999,4.86153123,0.01933347,0.26603316,0.41320805,0.96350150,0.87509941,3.14601026,0.50029614,0.00000000
-1.95397699,4.89792184,0.01941229,0.27036911,0.40990390,0.97348803,0.88092878,3.17007764,0.50660661,0.00000000
-1.94797399,4.93738135,0.01948161,0.27499686,0.40680843,0.98397998,0.88661214,3.19657995,0.51290264,0.00000000
-1.94197099,4.98000447,0.01954213,0.27991681,0.40399190,0.99492740,0.89213602,3.22570430,0.51915279,0.00000000
-1.93596798,5.02568316,0.01959416,0.28511736,0.40151259,1.00623086,0.89747385,3.25750276,0.52531456,0.00000000
-1.92996498,5.07410171,0.01963758,0.29057491,0.39941556,1.01774273,0.90258604,3.29188550,0.53133416,0.00000000
-1.92396198,5.12474200,0.01967185,0.29625449,0.39773210,1.02927076,0.90742118,3.32862041,0.53714714,0.00000000
-1.91795898,5.17689867,0.01969602,0.30211112,0.39647981,1.04058406,0.91191814,3.36733935,0.54268000,0.00000000
-1.91195598,5.22970374,0.01970875,0.30809157,0.39566337,1.05142124,0.91600918,3.40755081,0.54785246,0.00000000
-1.90595298,5.28215952,0.01970844,0.31413672,0.39527579,1.06150022,0.91962361,3.44865829,0.55258057,0.00000000
-1.89994997,5.33317830,0.01969329,0.32018402,0.39530007,1.07052952,0.92269208,3.48998371,0.55678008,0.00000000
-1.89394697,5.38162689,0.01966144,0.32617023,0.39571119,1.07822040,0.92515094,3.53079438,0.56037028,0.00000000
-1.88794397,5.42637381,0.01961112,0.33203401,0.39647811,1.08429940,0.92694662,3.57033253,0.56327770,0.00000000
-1.88194097,5.46633684,0.01954076,0.33771834,0.39756584,1.08852060,0.92803967,3.60784551,0.56543970,0.00000000
-1.87593797,5.50052840,0.01944918,0.34317263,0.39893735,1.09067721,0.92840816,3.64261538,0.56680768,0.00000000
-1.86993497,5.52809669,0.01933563,0.34835439,0.40055512,1.09061181,0.92805030,3.67398629,0.56734964,0.00000000
-1.86393197,5.54836039,0.01920000,0.35323034,0.40238237,1.08822496,0.92698602,3.70138818,0.56705202,0.00000000
-1.85792896,5.56083547,0.01904278,0.35777700,0.40438392,1.08348161,0.92525750,3.72435588,0.56592071,0.00000000
-1.85192596,5.56525275,0.01886518,0.36198071,0.40652648,1.07641530,0.92292854,3.74254250,0.56398115,0.00000000
-1.84592296,5.56156570,0.01866906,0.36583712,0.40877859,1.06712982,0.92008281,3.75572685,0.56127757,0.00000000
-1.83991996,5.54994849,0.01845694,0.36935018,0.41111015,1.05579853,0.91682118,3.76381451,0.55787135,0.00000000
-1.83391696,5.53078459,0.01823184,0.37253085,0.41349166,1.04266132,0.91325817,3.76683294,0.55383870,0.00000000
-1.82791396,5.50464726,0.01799726,0.37539544,0.41589323,1.02801957,0.90951793,3.76492125,0.54926777,0.00000000
-1.82191096,5.47227320,0.01775692,0.37796390,0.41828360,1.01222947,0.90572986,3.75831535,0.54425539,0.00000000
-1.81590795,5.43453140,0.01751469,0.38025805,0.42062917,0.99569405,0.90202431,3.74732974,0.53890361,0.00000000
-1.80990495,5.39238906,0.01727436,0.38229993,0.42289321,0.97885455,0.89852851,3.73233723,0.53331633,0.00000000
-1.80390195,5.34687699,0.01703950,0.38411039,0.42503545,0.96218143,0.89536309,3.71374796,0.52759609,0.00000000
-1.79789895,5.29905621,0.01681332,0.38570789,0.42701198,0.94616563,0.89263944,3.69198890,0.52184139,0.00000000
-1.79189595,5.24998793,0.01659852,0.38710772,0.42877571,0.93131041,0.89045790,3.66748538,0.51614448,0.00000000
-1.78589295,5.20070811,0.01639725,0.38832156,0.43027722,0.91812406,0.88890710,3.64064531,0.51058992,0.00000000
-1.77988994,5.15220792,0.01621100,0.38935741,0.43146615,0.90711375,0.88806419,3.61184717,0.50525376,0.00000000
-1.77388694,5.10542046,0.01604068,0.39021985,0.43229296,0.89878053,0.88799614,3.58143207,0.50020353,0.00000000
-1.76788394,5.06121393,0.01588658,0.39091063,0.43271104,0.89361548,0.88876171,3.54970013,0.49549886,0.00000000
-1.76188094,5.02039063,0.01574855,0.39142946,0.43267905,0.89209676,0.89041403,3.51691100,0.49119259,0.00000000
-1.75587794,4.98369093,0.01562603,0.39177489,0.43216322,0.89468732,0.89300343,3.48328797,0.48733240,0.00000000
-1.74987494,4.95180088,0.01551825,0.39194538,0.43113970,0.90183294,0.89658023,3.44902512,0.48396250,0.00000000
-1.74387194,4.92536170,0.01542437,0.39194016,0.42959651,0.91396007,0.90119709,3.41429640,0.48112548,0.00000000
-1.73786893,4.90497962,0.01534363,0.39176007,0.42753521,0.93147305,0.90691077,3.37926575,0.47886381,0.00000000
-1.73186593,4.89123398,0.01527552,0.39140820,0.42497191,0.95475040,0.91378288,3.34409713,0.47722104,0.00000000
-1.72586293,4.88468219,0.01521987,0.39089025,0.42193767,0.98413962,0.92187941,3.30896332,0.47624235,0.00000000
-1.71985993,4.88586005,0.01517696,0.39021458,0.41847824,1.01995043,0.93126900,3.27405264,0.47597445,0.00000000
-1.71385693,4.89527635,0.01514753,0.38939202,0.41465293,1.06244617,0.94201976,3.23957286,0.47646460,0.00000000
-1.70785393,4.91340126,0.01513282,0.38843528,0.41053279,1.11183350,0.95419484,3.20575158,0.47775889,0.00000000
-1.70185093,4.94064851,0.01513447,0.38735811,0.40619812,1.16825049,0.96784671,3.17283302,0.47989966,0.00000000
-1.69584792,4.97735167,0.01515445,0.38617428,0.40173532,1.23175359,0.98301055,3.14107111,0.48292228,0.00000000
-1.68984492,5.02373588,0.01519488,0.38489627,0.39723339,1.30230388,0.99969700,3.11071924,0.48685137,0.00000000
-1.68384192,5.07988618,0.01525786,0.38353391,0.39277999,1.37975339,1.01788463,3.08201722,0.49169673,0.00000000
-1.67783892,5.14571466,0.01534528,0.38209302,0.38845758,1.46383225,1.03751274,3.05517633,0.49744922,0.00000000
-1.67183592,5.22092846,0.01545859,0.38057408,0.38433948,1.55413741,1.05847468,3.03036333,0.50407684,0.00000000
-1.66583292,5.30500092,0.01559859,0.37897107,0.38048639,1.65012405,1.08061253,3.00768466,0.51152131,0.00000000
-1.65982991,5.39714843,0.01576523,0.37727058,0.37694328,1.75110022,1.10371318,2.98717185,0.51969549,0.00000000
-1.65382691,5.49631478,0.01595749,0.37545121,0.37373704,1.85622575,1.12750663,2.96876928,0.52848176,0.00000000
-1.64782391,5.60116531,0.01617323,0.37348343,0.37087484,1.96451569,1.15166639,2.95232542,0.53773171,0.00000000
-1.64182091,5.71009188,0.01640914,0.37132975,0.36834349,2.07484910,1.17581252,2.93758803,0.54726715,0.00000000
-1.63581791,5.82122986,0.01666076,0.36894551,0.36610969,2.18598298,1.19951723,2.92420431,0.55688267,0.00000000
-1.62981491,5.93248714,0.01692254,0.36627998,0.36412125,2.29657152,1.22231299,2.91172599,0.56634951,0.00000000
-1.62381191,6.04158501,0.01718795,0.36327802,0.36230929,2.40519025,1.24370307,2.89961955,0.57542095,0.00000000
-1.61780890,6.14610966,0.01744969,0.35988201,0.36059116,2.51036448,1.26317407,2.88728121,0.58383876,0.00000000
-1.61180590,6.24357271,0.01769992,0.35603418,0.35887421,2.61060125,1.28021013,2.87405619,0.59134071,0.00000000
-1.60580290,6.33147861,0.01793052,0.35167911,0.35705993,2.70442375,1.29430819,2.85926138,0.59766870,0.00000000
-1.59979990,6.40739628,0.01813338,0.34676638,0.35504852,2.79040698,1.30499377,2.84221040,0.60257722,0.00000000
-1.59379690,6.46903204,0.01830075,0.34125319,0.35274353,2.86721348,1.31183663,2.82224005,0.60584180,0.00000000
