energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-6.00000000,1.45893635,1.15538307,0.27344059,0.00282928,0.23586178,0.79765441,0.00000000,0.76342810,0.25487356
-5.99399700,1.41788220,1.12472409,0.26290228,0.00264987,0.23154778,0.77344204,0.00000000,0.75562437,0.24552183
-5.98799400,1.38377063,1.09967599,0.25369665,0.00250336,0.22798135,0.75325766,0.00000000,0.74815115,0.23775372
-5.98199100,1.35621341,1.07977753,0.24574625,0.00238636,0.22509291,0.73682956,0.00000000,0.74077540,0.23157855
-5.97598799,1.33475846,1.06448395,0.23896963,0.00229539,0.22279859,0.72384234,0.00000000,0.73327725,0.22699346
-5.96998499,1.31890734,1.05318606,0.23328406,0.00222695,0.22100292,0.71394903,0.00000000,0.72545639,0.22398515
-5.96398199,1.30813145,1.04522929,0.22860775,0.00217766,0.21960171,0.70678250,0.00000000,0.71713747,0.22253121
-5.95797899,1.30188657,1.03993247,0.22486140,0.00214430,0.21848517,0.70196611,0.00000000,0.70817429,0.22260105
-5.95197599,1.29962543,1.03660585,0.22196932,0.00212389,0.21754098,0.69912321,0.00000000,0.69845293,0.22415645
-5.94597299,1.30080819,1.03456797,0.21985987,0.00211376,0.21665747,0.69788535,0.00000000,0.68789357,0.22715152
-5.93996998,1.30491058,1.03316126,0.21846552,0.00211159,0.21572655,0.69789925,0.00000000,0.67645119,0.23153234
-5.93396698,1.31142979,1.03176597,0.21772249,0.00211537,0.21464651,0.69883222,0.00000000,0.66411495,0.23723621
-5.92796398,1.31988802,1.02981228,0.21756999,0.00212348,0.21332451,0.70037616,0.00000000,0.65090651,0.24419049
-5.92196098,1.32983397,1.02679039,0.21794921,0.00213460,0.21167873,0.70225016,0.00000000,0.63687717,0.25231129
-5.91595798,1.34084225,1.02225848,0.21880218,0.00214773,0.20964004,0.70420168,0.00000000,0.62210406,0.26150199
-5.90995498,1.35251124,1.01584833,0.22007043,0.00216212,0.20715333,0.70600652,0.00000000,0.60668546,0.27165177
-5.90395198,1.36445952,1.00726875,0.22169369,0.00217724,0.20417822,0.70746771,0.00000000,0.59073545,0.28263429
-5.89794897,1.37632151,0.99630665,0.22360867,0.00219273,0.20068939,0.70841345,0.00000000,0.57437810,0.29430658
-5.89194597,1.38774258,0.98282599,0.22574794,0.00220831,0.19667639,0.70869444,0.00000000,0.55774147,0.30650848
-5.88594297,1.39837442,0.96676463,0.22803918,0.00222376,0.19214302,0.70818081,0.00000000,0.54095172,0.31906251
-5.87993997,1.40787092,0.94812948,0.23040463,0.00223886,0.18710631,0.70675889,0.00000000,0.52412748,0.33177458
-5.87393697,1.41588525,0.92699009,0.23276103,0.00225334,0.18159521,0.70432816,0.00000000,0.50737496,0.34443547
-5.86793397,1.42206863,0.90347105,0.23502001,0.00226688,0.17564897,0.70079863,0.00000000,0.49078385,0.35682310
-5.86193097,1.42607097,0.87774370,0.23708898,0.00227902,0.16931542,0.69608884,0.00000000,0.47442439,0.36870595
-5.85592796,1.42754384,0.85001737,0.23887253,0.00228922,0.16264912,0.69012471,0.00000000,0.45834562,0.37984714
-5.84992496,1.42614579,0.82053065,0.24027429,0.00229684,0.15570957,0.68283939,0.00000000,0.44257504,0.39000952
-5.84392196,1.42154992,0.78954306,0.24119935,0.00230114,0.14855943,0.67417411,0.00000000,0.42711955,0.39896145
-5.83791896,1.41345365,0.75732741,0.24155694,0.00230129,0.14126297,0.66408006,0.00000000,0.41196781,0.40648304
-5.83191596,1.40159007,0.72416310,0.24126346,0.00229647,0.13388469,0.65252117,0.00000000,0.39709365,0.41237277
-5.82591296,1.38574056,0.69033062,0.24024564,0.00228585,0.12648821,0.63947766,0.00000000,0.38246049,0.41645418
-5.81990995,1.36574788,0.65610731,0.23844368,0.00226863,0.11913543,0.62495013,0.00000000,0.36802656,0.41858222
-5.81390695,1.34152909,0.62176446,0.23581430,0.00224413,0.11188597,0.60896393,0.00000000,0.35375041,0.41864915
-5.80790395,1.31308750,0.58756557,0.23233344,0.00221179,0.10479688,0.59157338,0.00000000,0.33959665,0.41658954
-5.80190095,1.28052291,0.55376590,0.22799848,0.00217121,0.09792267,0.57286578,0.00000000,0.32554146,0.41238425
-5.79589795,1.24403947,0.52061283,0.22282997,0.00212222,0.09131544,0.55296464,0.00000000,0.31157760,0.40606304
-5.78989495,1.20395063,0.48834706,0.21687262,0.00206485,0.08502527,0.53203207,0.00000000,0.29771876,0.39770568
-5.78389195,1.16068064,0.45720423,0.21019547,0.00199935,0.07910074,0.51026998,0.00000000,0.28400285,0.38744159
-5.77788894,1.11476249,0.42741680,0.20289139,0.00192622,0.07358942,0.48792000,0.00000000,0.27049431,0.37544780
-5.77188594,1.06683212,0.39921581,0.19507569,0.00184619,0.06853842,0.46526199,0.00000000,0.25728514,0.36194540
-5.76588294,1.01761900,0.37283244,0.18688401,0.00176016,0.06399494,0.44261118,0.00000000,0.24449481,0.34719462
-5.75987994,0.96793345,0.34849896,0.17846945,0.00166923,0.06000658,0.42031386,0.00000000,0.23226887,0.33148861
-5.75387694,0.91865101,0.32644910,0.16999921,0.00157462,0.05662161,0.39874195,0.00000000,0.22077653,0.31514631
-5.74787394,0.87069438,0.30691749,0.16165062,0.00147767,0.05388900,0.37828631,0.00000000,0.21020726,0.29850458
-5.74187094,0.82501361,0.29013823,0.15360692,0.00137975,0.05185817,0.35934928,0.00000000,0.20076647,0.28190986
-5.73586793,0.78256515,0.27634253,0.14605275,0.00128227,0.05057859,0.34233646,0.00000000,0.19267056,0.26570974
-5.72986493,0.74429018,0.26575533,0.13916959,0.00118658,0.05009901,0.32764801,0.00000000,0.18614146,0.25024462
-5.72386193,0.71109322,0.25859103,0.13313120,0.00109400,0.05046649,0.31566981,0.00000000,0.18140080,0.23583979
-5.71785893,0.68382106,0.25504841,0.12809929,0.00100571,0.05172516,0.30676445,0.00000000,0.17866390,0.22279799
-5.71185593,0.66324293,0.25530481,0.12421934,0.00092277,0.05391470,0.30126256,0.00000000,0.17813370,0.21139282
-5.70585293,0.65003194,0.25950981,0.12161684,0.00084609,0.05706874,0.29945433,0.00000000,0.17999477,0.20186292
-5.69984992,0.64474838,0.26777853,0.12039395,0.00077639,0.06121296,0.30158171,0.00000000,0.18440756,0.19440712
-5.69384692,0.64782498,0.28018482,0.12062659,0.00071422,0.06636324,0.30783111,0.00000000,0.19150290,0.18918058
-5.68784392,0.65955438,0.29675464,0.12236211,0.00065993,0.07252373,0.31832710,0.00000000,0.20137690,0.18629183
-5.68184092,0.68007905,0.31745970,0.12561747,0.00061368,0.07968501,0.33312686,0.00000000,0.21408639,0.18580089
-5.67583792,0.70938380,0.34221197,0.13037812,0.00057547,0.08782241,0.35221584,0.00000000,0.22964487,0.18771827
-5.66983492,0.74729096,0.37085899,0.13659744,0.00054511,0.09689455,0.37550455,0.00000000,0.24801922,0.19200493
-5.66383192,0.79345860,0.40318055,0.14419691,0.00052226,0.10684228,0.40282666,0.00000000,0.26912708,0.19857306
-5.65782891,0.84738167,0.43888681,0.15306697,0.00050643,0.11758798,0.43393857,0.00000000,0.29283523,0.20728790
-5.65182591,0.90839646,0.47761819,0.16306857,0.00049704,0.12903538,0.46852051,0.00000000,0.31895881,0.21797020
-5.64582291,0.97568831,0.51894711,0.17403547,0.00049340,0.14106992,0.50617930,0.00000000,0.34726168,0.23039972
-5.63981991,1.04830278,0.56238181,0.18577721,0.00049473,0.15355970,0.54645272,0.00000000,0.37745784,0.24431940
-5.63381691,1.12516018,0.60737224,0.19808285,0.00050022,0.16635703,0.58881571,0.00000000,0.40921415,0.25944045
-5.62781391,1.20507349,0.65331793,0.21072519,0.00050904,0.17930062,0.63268822,0.00000000,0.44215412,0.27544810
-5.62181091,1.28676935,0.69957787,0.22346568,0.00052033,0.19221819,0.67744469,0.00000000,0.47586308,0.29200807
-5.61580790,1.36891199,0.74548206,0.23605969,0.00053328,0.20492976,0.72242504,0.00000000,0.50989436,0.30877370
-5.60980490,1.45012959,0.79034456,0.24826214,0.00054711,0.21725118,0.76694701,0.00000000,0.54377679,0.32539345
-5.60380190,1.52904252,0.83347766,0.25983326,0.00056109,0.22899806,0.81031958,0.00000000,0.57702299,0.34151885
-5.59779890,1.60429291,0.87420677,0.27054443,0.00057460,0.23998983,0.85185719,0.00000000,0.60913864,0.35681258
-5.59179590,1.67457476,0.91188562,0.28018378,0.00058711,0.25005389,0.89089445,0.00000000,0.63963235,0.37095645
-5.58579290,1.73866384,0.94591129,0.28856145,0.00059822,0.25902961,0.92680097,0.00000000,0.66802594,0.38365923
-5.57978989,1.79544652,0.97573863,0.29551442,0.00060764,0.26677217,0.95899588,0.00000000,0.69386489,0.39466390
-5.57378689,1.84394670,1.00089360,0.30091059,0.00061525,0.27315596,0.98696179,0.00000000,0.71672869,0.40375430
-5.56778389,1.88335013,1.02098514,0.30465205,0.00062109,0.27807761,1.01025760,0.00000000,0.73624078,0.41076078
-5.56178089,1.91302526,1.03571521,0.30667757,0.00062536,0.28145839,1.02852997,0.00000000,0.75207778,0.41556482
-5.55577789,1.93254009,1.04488666,0.30696395,0.00062842,0.28324599,1.04152299,0.00000000,0.76397784,0.41810239
-5.54977489,1.94167437,1.04840870,0.30552649,0.00063081,0.28341563,1.04908586,0.00000000,0.77174759,0.41836595
-5.54377189,1.94042688,1.04629982,0.30241844,0.00063322,0.28197042,1.05117814,0.00000000,0.77526775,0.41640503
-5.53776888,1.92901743,1.03868806,0.29772943,0.00063652,0.27894108,1.04787261,0.00000000,0.77449702,0.41232538
-5.53176588,1.90788349,1.02580855,0.29158309,0.00064170,0.27438487,1.03935536,0.00000000,0.76947403,0.40628671
-5.52576288,1.87767161,1.00799850,0.28413385,0.00064992,0.26838393,1.02592317,0.00000000,0.76031743,0.39849908
-5.51975988,1.83922361,0.98568960,0.27556305,0.00066241,0.26104309,1.00797820,0.00000000,0.74722396,0.38921807
-5.51375688,1.79355806,0.95939815,0.26607461,0.00068050,0.25248706,0.98601987,0.00000000,0.73046441,0.37873886
-5.50775388,1.74184739,0.92971309,0.25589018,0.00070560,0.24285733,0.96063428,0.00000000,0.71037772,0.36738943
-5.50175088,1.68539127,0.89728220,0.24524414,0.00073912,0.23230867,0.93248125,0.00000000,0.68736328,0.35552301
-5.49574787,1.62558684,0.86279689,0.23437848,0.00078246,0.22100550,0.90227924,0.00000000,0.66187160,0.34351002
-5.48974487,1.56389664,0.82697589,0.22353766,0.00083699,0.20911808,0.87078858,0.00000000,0.63439360,0.33172970
-5.48374187,1.50181491,0.79054823,0.21296364,0.00090395,0.19681885,0.83879338,0.00000000,0.60544890,0.32056164
-5.47773887,1.44083324,0.75423601,0.20289108,0.00098445,0.18427870,0.80708247,0.00000000,0.57557336,0.31037735
-5.47173587,1.38240630,0.71873737,0.19354297,0.00107942,0.17166363,0.77643007,0.00000000,0.54530631,0.30153222
-5.46573287,1.32791860,0.68471008,0.18512646,0.00118954,0.15913158,0.74757654,0.00000000,0.51517781,0.29435775
-5.45972986,1.27865312,0.65275630,0.17782930,0.00131518,0.14682968,0.72120981,0.00000000,0.48569633,0.28915463
-5.45372686,1.23576262,0.62340878,0.17181661,0.00145643,0.13489188,0.69794813,0.00000000,0.45733717,0.28618634
-5.44772386,1.20024429,0.59711906,0.16722824,0.00161296,0.12343712,0.67832442,0.00000000,0.43053213,0.28567391
-5.44172086,1.17291856,0.57424796,0.16417655,0.00178407,0.11256785,0.66277306,0.00000000,0.40566041,0.28779147
-5.43571786,1.15441252,0.55505866,0.16274480,0.00196864,0.10236921,0.65161916,0.00000000,0.38304137,0.29266314
-5.42971486,1.14514849,0.53971261,0.16298609,0.00216511,0.09290858,0.64507104,0.00000000,0.36292894,0.30036099
-5.42371186,1.14533800,0.52826841,0.16492272,0.00237152,0.08423563,0.64321591,0.00000000,0.34550817,0.31090438
-5.41770885,1.15498138,0.52068384,0.16854628,0.00258548,0.07638279,0.64601911,0.00000000,0.33089369,0.32426056
-5.41170585,1.17387304,0.51682079,0.17381818,0.00280425,0.06936612,0.65332686,0.00000000,0.31913021,0.34034663
-5.40570285,1.20161223,0.51645316,0.18067077,0.00302476,0.06318650,0.66487256,0.00000000,0.31019497,0.35903281
-5.39969985,1.23761900,0.51927742,0.18900902,0.00324368,0.05783104,0.68028645,0.00000000,0.30400199,0.38014691
-5.39369685,1.28115495,0.52492545,0.19871273,0.00345751,0.05327474,0.69910827,0.00000000,0.30040791,0.40348001
-5.38769385,1.33134806,0.53297933,0.20963929,0.00366267,0.04948224,0.72080268,0.00000000,0.29921931,0.42879305
-5.38169085,1.38722100,0.54298755,0.22162690,0.00385556,0.04640967,0.74477686,0.00000000,0.30020105,0.45582428
-5.37568784,1.44772188,0.55448204,0.23449825,0.00403271,0.04400646,0.77039971,0.00000000,0.30308553,0.48429729
-5.36968484,1.51175664,0.56699543,0.24806466,0.00419086,0.04221718,0.79702213,0.00000000,0.30758245,0.51392932
-5.36368184,1.57822196,0.58007807,0.26213042,0.00432702,0.04098324,0.82399757,0.00000000,0.31338876,0.54443970
-5.35767884,1.64603762,0.59331392,0.27649746,0.00443865,0.04024449,0.85070229,0.00000000,0.32019860,0.57555793
-5.35167584,1.71417739,0.60633502,0.29097012,0.00452363,0.03994066,0.87655462,0.00000000,0.32771265,0.60703126
-5.34567284,1.78169726,0.61883376,0.30535990,0.00458042,0.04001266,0.90103250,0.00000000,0.33564696,0.63863144
-5.33966983,1.84776018,0.63057275,0.31949011,0.00460801,0.04040368,0.92368880,0.00000000,0.34374069,0.67016029
-5.33366683,1.91165645,0.64139164,0.33320023,0.00460605,0.04106009,0.94416388,0.00000000,0.35176266,0.70145393
-5.32766383,1.97281911,0.65121090,0.34634982,0.00457475,0.04193220,0.96219490,0.00000000,0.35951650,0.73238544
-5.32166083,2.03083367,0.66003229,0.35882190,0.00451494,0.04297479,0.97762169,0.00000000,0.36684435,0.76286584
-5.31565783,2.08544207,0.66793598,0.37052559,0.00442800,0.04414749,0.99038889,0.00000000,0.37362877,0.79284334
-5.30965483,2.13654053,0.67507460,0.38139791,0.00431581,0.04541493,1.00054432,0.00000000,0.37979312,0.82230076
-5.30365183,2.18417153,0.68166423,0.39140459,0.00418067,0.04674683,1.00823370,0.00000000,0.38530030,0.85125133
-5.29764882,2.22851012,0.68797291,0.40053996,0.00402525,0.04811779,1.01369185,0.00000000,0.39014989,0.87973299
-5.29164582,2.26984522,0.69430691,0.40882572,0.00385248,0.04950707,1.01723079,0.00000000,0.39437399,0.90780132
-5.28564282,2.30855649,0.70099546,0.41630864,0.00366545,0.05089816,1.01922509,0.00000000,0.39803180,0.93552150
-5.27963982,2.34508778,0.70837438,0.42305734,0.00346736,0.05227823,1.02009507,0.00000000,0.40120337,0.96295963
-5.27363682,2.37991810,0.71676937,0.42915812,0.00326137,0.05363757,1.02028855,0.00000000,0.40398267,0.99017363
-5.26763382,2.41353146,0.72647950,0.43471010,0.00305058,0.05496885,1.02026163,0.00000000,0.40647029,1.01720439
-5.26163082,2.44638661,0.73776162,0.43981975,0.00283791,0.05626644,1.02045955,0.00000000,0.40876625,1.04406734
-5.25562781,2.47888808,0.75081625,0.44459521,0.00262608,0.05752561,1.02129798,0.00000000,0.41096312,1.07074493
-5.24962481,2.51135972,0.76577553,0.44914041,0.00241753,0.05874185,1.02314591,0.00000000,0.41313970,1.09718049
-5.24362181,2.54402186,0.78269378,0.45354950,0.00221441,0.05991021,1.02631033,0.00000000,0.41535580,1.12327356
-5.23761881,2.57697320,0.80154092,0.45790169,0.00201855,0.06102468,1.03102373,0.00000000,0.41764799,1.14887725
-5.23161581,2.61017816,0.82219916,0.46225686,0.00183144,0.06207776,1.03743460,0.00000000,0.42002685,1.17379761
-5.22561281,2.64346037,0.84446315,0.46665207,0.00165426,0.06306012,1.04560140,0.00000000,0.42247555,1.19779521
-5.21960980,2.67650263,0.86804342,0.47109917,0.00148786,0.06396046,1.05549024,0.00000000,0.42494994,1.22058893
-5.21360680,2.70885337,0.89257328,0.47558366,0.00133281,0.06476551,1.06697619,0.00000000,0.42738018,1.24186191
-5.20760380,2.73993942,0.91761874,0.48006485,0.00118939,0.06546024,1.07984830,0.00000000,0.42967353,1.26126941
-5.20160080,2.76908445,0.94269103,0.48447722,0.00105766,0.06602821,1.09381773,0.00000000,0.43171848,1.27844841
-5.19559780,2.79553231,0.96726153,0.48873299,0.00093748,0.06645208,1.10852892,0.00000000,0.43338971,1.29302847
-5.18959480,2.81847427,0.99077809,0.49272574,0.00082851,0.06671428,1.12357297,0.00000000,0.43455375,1.30464352
-5.18359180,2.83707874,1.01268244,0.49633478,0.00073029,0.06679768,1.13850260,0.00000000,0.43507498,1.31294406
-5.17758879,2.85052229,1.03242778,0.49943017,0.00064225,0.06668640,1.15284820,0.00000000,0.43482168,1.31760930
-5.17158579,2.85802039,1.04949589,0.50187801,0.00056375,0.06636658,1.16613386,0.00000000,0.43367181,1.31835860
-5.16558279,2.85885659,1.06341311,0.50354575,0.00049408,0.06582709,1.17789306,0.00000000,0.43151828,1.31496194
-5.15957979,2.85240876,1.07376445,0.50430730,0.00043252,0.06506018,1.18768303,0.00000000,0.42827338,1.30724873
-5.15357679,2.83817136,1.08020544,0.50404764,0.00037834,0.06406200,1.19509748,0.00000000,0.42387225,1.29511477
-5.14757379,2.81577283,1.08247120,0.50266676,0.00033081,0.06283298,1.19977713,0.00000000,0.41827523,1.27852699
-5.14157079,2.78498752,1.08038242,0.50008283,0.00028924,0.06137797,1.20141779,0.00000000,0.41146909,1.25752581
-5.13556778,2.74574185,1.07384831,0.49623443,0.00025296,0.05970628,1.19977596,0.00000000,0.40346699,1.23222501
-5.12956478,2.69811479,1.06286635,0.49108185,0.00022135,0.05783150,1.19467179,0.00000000,0.39430744,1.20280929
-5.12356178,2.64233300,1.04751905,0.48460759,0.00019384,0.05577114,1.18598984,0.00000000,0.38405225,1.16952956
-5.11755878,2.57876107,1.02796818,0.47681598,0.00016990,0.05354611,1.17367760,0.00000000,0.37278366,1.13269621
-5.11155578,2.50788794,1.00444672,0.46773216,0.00014905,0.05118014,1.15774246,0.00000000,0.36060091,1.09267093
-5.10555278,2.43031016,0.97724905,0.45740057,0.00013089,0.04869903,1.13824733,0.00000000,0.34761645,1.04985716
-5.09954977,2.34671323,0.94672006,0.44588305,0.00011503,0.04612991,1.11530542,0.00000000,0.33395195,1.00468994
-5.09354677,2.25785199,0.91324350,0.43325676,0.00010116,0.04350051,1.08907466,0.00000000,0.31973447,0.95762533
-5.08754377,2.16453098,0.87723037,0.41961212,0.00008899,0.04083834,1.05975200,0.00000000,0.30509280,0.90913015
-5.08154077,2.06758576,0.83910757,0.40505075,0.00007829,0.03817010,1.02756801,0.00000000,0.29015428,0.85967210
-5.07553777,1.96786576,0.79930744,0.38968367,0.00006884,0.03552105,0.99278187,0.00000000,0.27504208,0.80971089
-5.06953477,1.86621931,0.75825836,0.37362973,0.00006049,0.03291449,0.95567702,0.00000000,0.25987314,0.75969047
-5.06353177,1.76348100,0.71637669,0.35701423,0.00005308,0.03037145,0.91655734,0.00000000,0.24475668,0.71003258
-5.05752876,1.66046165,0.67406019,0.33996791,0.00004650,0.02791040,0.87574383,0.00000000,0.22979328,0.66113181
-5.05152576,1.55794074,0.63168289,0.32262609,0.00004064,0.02554712,0.83357183,0.00000000,0.21507457,0.61335201
-5.04552276,1.45666109,0.58959139,0.30512793,0.00003543,0.02329470,0.79038844,0.00000000,0.20068329,0.56702414
-5.03951976,1.35732550,0.54810246,0.28761588,0.00003079,0.02116359,0.74655003,0.00000000,0.18669376,0.52244531
-5.03351676,1.26059496,0.50750182,0.27023502,0.00002666,0.01916178,0.70241974,0.00000000,0.17317258,0.47987900
-5.02751376,1.16708797,0.46804380,0.25313248,0.00002299,0.01729503,0.65836478,0.00000000,0.16017946,0.43955602
-5.02151076,1.07738061,0.42995177,0.23645659,0.00001975,0.01556708,0.61475340,0.00000000,0.14776807,0.40167620
-5.01550775,0.99200687,0.39341912,0.22035605,0.00001688,0.01398003,0.57195155,0.00000000,0.13598690,0.36641044
-5.00950475,0.91145908,0.35861064,0.20497875,0.00001436,0.01253456,0.53031919,0.00000000,0.12487994,0.33390298
-5.00350175,0.83618803,0.32566400,0.19047052,0.00001215,0.01123027,0.49020630,0.00000000,0.11448721,0.30427362
-4.99749875,0.76660262,0.29469151,0.17697364,0.00001023,0.01006594,0.45194870,0.00000000,0.10484514,0.27761974
-4.99149575,0.70306906,0.26578174,0.16462515,0.00000856,0.00903980,0.41586376,0.00000000,0.09598671,0.25401804
-4.98549275,0.64590939,0.23900124,0.15355511,0.00000712,0.00814975,0.38224620,0.00000000,0.08794141,0.23352578
-4.97948974,0.59539941,0.21439606,0.14388466,0.00000589,0.00739351,0.35136400,0.00000000,0.08073506,0.21618154
-4.97348674,0.55176615,0.19199333,0.13572406,0.00000484,0.00676881,0.32345466,0.00000000,0.07438946,0.20200542
-4.96748374,0.51518477,0.17180268,0.12917071,0.00000396,0.00627347,0.29872185,0.00000000,0.06892195,0.19099872
-4.96148074,0.48577520,0.15381759,0.12430706,0.00000321,0.00590544,0.27733254,0.00000000,0.06434492,0.18314311
-4.95547774,0.46359852,0.13801671,0.12119871,0.00000259,0.00566287,0.25941459,0.00000000,0.06066530,0.17839935
-4.94947474,0.44865321,0.12436506,0.11989244,0.00000208,0.00554406,0.24505495,0.00000000,0.05788397,0.17670567
-4.94347174,0.44087150,0.11281518,0.12041442,0.00000165,0.00554741,0.23429830,0.00000000,0.05599534,0.17797599
-4.93746873,0.44011592,0.10330815,0.12276851,0.00000131,0.00567138,0.22714624,0.00000000,0.05498684,0.18209798
-4.93146573,0.44617625,0.09577452,0.12693472,0.00000103,0.00591430,0.22355691,0.00000000,0.05483855,0.18893125
-4.92546273,0.45876703,0.09013511,0.13286802,0.00000080,0.00627432,0.22344499,0.00000000,0.05552290,0.19830583
-4.91945973,0.47752594,0.08630165,0.14049726,0.00000062,0.00674918,0.22668217,0.00000000,0.05700447,0.21002104
-4.91345673,0.50201318,0.08417724,0.14972457,0.00000048,0.00733607,0.23309798,0.00000000,0.05923985,0.22384496
-4.90745373,0.53171208,0.08365674,0.16042515,0.00000036,0.00803141,0.24248096,0.00000000,0.06217765,0.23951471
-4.90145073,0.56603133,0.08462695,0.17244755,0.00000028,0.00883069,0.25458038,0.00000000,0.06575858,0.25673762
-4.89544772,0.60430873,0.08696673,0.18561452,0.00000021,0.00972826,0.26910836,0.00000000,0.06991575,0.27519338
-4.88944472,0.64581703,0.09054708,0.19972451,0.00000016,0.01071716,0.28574255,0.00000000,0.07457500,0.29453730
-4.88344172,0.68977162,0.09523125,0.21455384,0.00000012,0.01178895,0.30412952,0.00000000,0.07965542,0.31440465
-4.87743872,0.73534037,0.10087486,0.22985960,0.00000009,0.01293363,0.32388876,0.00000000,0.08507008,0.33441613
-4.87143572,0.78165549,0.10732630,0.24538325,0.00000006,0.01413952,0.34461748,0.00000000,0.09072687,0.35418417
-4.86543272,0.82782731,0.11442729,0.26085492,0.00000005,0.01539324,0.36589620,0.00000000,0.09652950,0.37332024
-4.85942971,0.87295975,0.12201379,0.27599838,0.00000003,0.01667979,0.38729512,0.00000000,0.10237876,0.39144265
-4.85342671,0.91616717,0.12991725,0.29053645,0.00000002,0.01798261,0.40838120,0.00000000,0.10817390,0.40818483
-4.84742371,0.95659219,0.13796626,0.30419692,0.00000002,0.01928379,0.42872595,0.00000000,0.11381413,0.42320363
-4.84142071,0.99342392,0.14598870,0.31671866,0.00000001,0.02056430,0.44791363,0.00000000,0.11920038,0.43618753
-4.83541771,1.02591609,0.15381415,0.32785778,0.00000001,0.02180434,0.46554979,0.00000000,0.12423704,0.44686425
-4.82941471,1.05340443,0.16127679,0.33739367,0.00000001,0.02298369,0.48126990,0.00000000,0.12883390,0.45500762
-4.82341171,1.07532271,0.16821847,0.34513462,0.00000000,0.02408223,0.49474776,0.00000000,0.13290800,0.46044324
-4.81740870,1.09121676,0.17449207,0.35092293,0.00000000,0.02508034,0.50570334,0.00000000,0.13638560,0.46305298
-4.81140570,1.10075596,0.17996479,0.35463915,0.00000000,0.02595947,0.51390994,0.00000000,0.13920392,0.46277774
-4.80540270,1.10374176,0.18452147,0.35620544,0.00000000,0.02670263,0.51920019,0.00000000,0.14131284,0.45961872
-4.79939970,1.10011270,0.18806759,0.35558776,0.00000000,0.02729490,0.52147065,0.00000000,0.14267632,0.45363687
-4.79339670,1.08994582,0.19053194,0.35279687,0.00000000,0.02772390,0.52068492,0.00000000,0.14327363,0.44495065
-4.78739370,1.07345429,0.19186868,0.34788806,0.00000000,0.02798016,0.51687490,0.00000000,0.14310013,0.43373217
-4.78139070,1.05098122,0.19205884,0.34095960,0.00000000,0.02805748,0.51014019,0.00000000,0.14216772,0.42020186
-4.77538769,1.02299000,0.19111097,0.33214997,0.00000000,0.02795314,0.50064560,0.00000000,0.14050492,0.40462188
-4.76938469,0.99005127,0.18906102,0.32163394,0.00000000,0.02766798,0.48861675,0.00000000,0.13815637,0.38728850
-4.76338169,0.95282718,0.18597131,0.30961765,0.00000000,0.02720648,0.47433391,0.00000000,0.13518198,0.36852382
-4.75737869,0.91205330,0.18192867,0.29633296,0.00000000,0.02657657,0.45812422,0.00000000,0.13165553,0.34866702
-4.75137569,0.86851891,0.17704180,0.28203107,0.00000000,0.02578941,0.44035257,0.00000000,0.12766292,0.32806564
-4.74537269,0.82304640,0.17143780,0.26697590,0.00000000,0.02485909,0.42141150,0.00000000,0.12329995,0.30706693
-4.73936968,0.77647021,0.16525818,0.25143723,0.00000000,0.02380217,0.40171027,0.00000000,0.11866981,0.28600987
-4.73336668,0.72961631,0.15865442,0.23568399,0.00000000,0.02263715,0.38166365,0.00000000,0.11388037,0.26521776
-4.72736368,0.68328263,0.15178310,0.21997784,0.00000000,0.02138397,0.36168067,0.00000000,0.10904114,0.24499188
-4.72136068,0.63822102,0.14480111,0.20456722,0.00000000,0.02006340,0.34215377,0.00000000,0.10426037,0.22560618
-4.71535768,0.59512135,0.13786070,0.18968211,0.00000000,0.01869645,0.32344860,0.00000000,0.09964199,0.20730309
-4.70935468,0.55459794,0.13110501,0.17552952,0.00000000,0.01730380,0.30589486,0.00000000,0.09528278,0.19029063
-4.70335168,0.51717878,0.12466381,0.16228983,0.00000000,0.01590531,0.28977838,0.00000000,0.09126977,0.17474065
-4.69734867,0.48329750,0.11864992,0.15011412,0.00000000,0.01451951,0.27533464,0.00000000,0.08767789,0.16078824
-4.69134567,0.45328836,0.11315629,0.13912232,0.00000000,0.01316326,0.26274393,0.00000000,0.08456807,0.14853218
-4.68534267,0.42738409,0.10825381,0.12940232,0.00000000,0.01185140,0.25212826,0.00000000,0.08198577,0.13803627
-4.67933967,0.40571645,0.10399005,0.12100992,0.00000000,0.01059660,0.24355001,0.00000000,0.07996004,0.12933157
-4.67333667,0.38831941,0.10038879,0.11396953,0.00000000,0.00940916,0.23701226,0.00000000,0.07850308,0.12241907
-4.66733367,0.37513468,0.09745044,0.10827561,0.00000000,0.00829707,0.23246097,0.00000000,0.07761039,0.11727304
-4.66133067,0.36601920,0.09515335,0.10389469,0.00000001,0.00726601,0.22978862,0.00000000,0.07726139,0.11384456
-4.65532766,0.36075441,0.09345578,0.10076789,0.00000001,0.00631947,0.22883933,0.00000000,0.07742062,0.11206521
-4.64932466,0.35905690,0.09229870,0.09881392,0.00000001,0.00545899,0.22941527,0.00000000,0.07803934,0.11185095
-4.64332166,0.36059009,0.09160905,0.09793229,0.00000002,0.00468433,0.23128410,0.00000000,0.07905759,0.11310570
-4.63731866,0.36497662,0.09130350,0.09800690,0.00000003,0.00399377,0.23418724,0.00000000,0.08040647,0.11572495
