energy_ev,total_up,As_p_up,As_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.71185593,1.72072768,0.08723753,0.00000000,0.02025335,1.08421674,0.54761173,0.44419585
-5.70585293,1.76849224,0.08748449,0.00000000,0.01984761,1.11642552,0.56849363,0.45284805
-5.69984992,1.81615058,0.08765030,0.00000000,0.01940741,1.14864416,0.59026931,0.46120018
-5.69384692,1.86377926,0.08777615,0.00000000,0.01894839,1.18089060,0.61291337,0.46932300
-5.68784392,1.91138398,0.08790150,0.00000000,0.01848653,1.21313696,0.63635171,0.47727832
-5.68184092,1.95888588,0.08806258,0.00000000,0.01803771,1.24530166,0.66045691,0.48511495
-5.67583792,2.00611225,0.08829115,0.00000000,0.01761730,1.27724424,0.68504599,0.49286546
-5.66983492,2.05279225,0.08861345,0.00000000,0.01723979,1.30876335,0.70988087,0.50054400
-5.66383192,2.09855810,0.08904946,0.00000000,0.01691844,1.33959822,0.73467146,0.50814524
-5.65782891,2.14295179,0.08961244,0.00000000,0.01666504,1.36943338,0.75908165,0.51564439
-5.65182591,2.18543704,0.09030882,0.00000000,0.01648965,1.39790686,0.78273775,0.52299838
-5.64582291,2.22541613,0.09113830,0.00000000,0.01640049,1.42462125,0.80523935,0.53014812
-5.63981991,2.26225068,0.09209432,0.00000000,0.01640384,1.44915721,0.82617194,0.53702152
-5.63381691,2.29528549,0.09316464,0.00000000,0.01650395,1.47108891,0.84512093,0.54353733
-5.62781391,2.32387421,0.09433217,0.00000000,0.01670308,1.49000041,0.86168633,0.54960935
-5.62181091,2.34740556,0.09557585,0.00000000,0.01700149,1.50550246,0.87549743,0.55515085
-5.61580790,2.36532882,0.09687163,0.00000000,0.01739754,1.51724866,0.88622685,0.56007904
-5.60980490,2.37717727,0.09819349,0.00000000,0.01788775,1.52495020,0.89360325,0.56431908
-5.60380190,2.38258842,0.09951435,0.00000000,0.01846691,1.52838861,0.89742211,0.56780773
-5.59779890,2.38132004,0.10080698,0.00000000,0.01912817,1.52742554,0.89755395,0.57049613
-5.59179590,2.37326117,0.10204471,0.00000000,0.01986319,1.52200951,0.89394988,0.57235188
-5.58579290,2.35843770,0.10320215,0.00000000,0.02066226,1.51217889,0.88664392,0.57335999
-5.57978989,2.33701220,0.10425565,0.00000000,0.02151445,1.49806125,0.87575215,0.57352299
-5.57378689,2.30927812,0.10518369,0.00000000,0.02240775,1.47986907,0.86146880,0.57285998
-5.56778389,2.27564874,0.10596713,0.00000000,0.02332924,1.45789197,0.84405940,0.57140481
-5.56178089,2.23664158,0.10658936,0.00000000,0.02426529,1.43248605,0.82385133,0.56920352
-5.55577789,2.19285894,0.10703632,0.00000000,0.02520169,1.40406073,0.80122243,0.56631119
-5.54977489,2.14496587,0.10729650,0.00000000,0.02612392,1.37306394,0.77658800,0.56278835
-5.54377189,2.09366642,0.10736082,0.00000000,0.02701734,1.33996625,0.75038699,0.55869731
-5.53776888,2.03967962,0.10722253,0.00000000,0.02786740,1.30524488,0.72306784,0.55409852
-5.53176588,1.98371609,0.10687707,0.00000000,0.02865994,1.26936823,0.69507487,0.54904720
-5.52576288,1.92645659,0.10632192,0.00000000,0.02938136,1.23278172,0.66683545,0.54359049
-5.51975988,1.86853321,0.10555647,0.00000000,0.03001891,1.19589547,0.63874877,0.53776520
-5.51375688,1.81051413,0.10458189,0.00000000,0.03056093,1.15907447,0.61117640,0.53159645
-5.50775388,1.75289229,0.10340100,0.00000000,0.03099705,1.12263133,0.58443505,0.52509704
-5.50175088,1.69607846,0.10201819,0.00000000,0.03131843,1.08682211,0.55879169,0.51826782
-5.49574787,1.64039855,0.10043931,0.00000000,0.03151789,1.05184496,0.53446100,0.51109886
-5.48974487,1.58609521,0.09867166,0.00000000,0.03159014,1.01784169,0.51160521,0.50357147
-5.48374187,1.53333315,0.09672384,0.00000000,0.03153182,0.98490183,0.49033608,0.49566082
-5.47773887,1.48220777,0.09460577,0.00000000,0.03134164,0.95306891,0.47071877,0.48733916
-5.47173587,1.43275636,0.09232864,0.00000000,0.03102037,0.92234842,0.45277729,0.47857928
-5.46573287,1.38497112,0.08990484,0.00000000,0.03057089,0.89271703,0.43650112,0.46935819
-5.45972986,1.33881324,0.08734799,0.00000000,0.02999807,0.86413227,0.42185264,0.45966064
-5.45372686,1.29422708,0.08467289,0.00000000,0.02930875,0.83654247,0.40877493,0.44948236
-5.44772386,1.25115395,0.08189551,0.00000000,0.02851155,0.80989606,0.39719948,0.43883281
-5.44172086,1.20954451,0.07903303,0.00000000,0.02761676,0.78415009,0.38705359,0.42773736
-5.43571786,1.16936944,0.07610380,0.00000000,0.02663607,0.75927725,0.37826700,0.41623858
-5.42971486,1.13062778,0.07312733,0.00000000,0.02558239,0.73527149,0.37077753,0.40439680
-5.42371186,1.09335282,0.07012430,0.00000000,0.02446954,0.71215163,0.36453556,0.39228974
-5.41770885,1.05761516,0.06711645,0.00000000,0.02331206,0.68996323,0.35950717,0.38001128
-5.41170585,1.02352317,0.06412658,0.00000000,0.02212484,0.66877852,0.35567596,0.36766946
-5.40570285,0.99122087,0.06117834,0.00000000,0.02092286,0.64869464,0.35304341,0.35538386
-5.39969985,0.96088354,0.05829611,0.00000000,0.01972094,0.62983034,0.35162802,0.34328235
-5.39369685,0.93271140,0.05550471,0.00000000,0.01853341,0.61232142,0.35146324,0.33149756
-5.38769385,0.90692189,0.05282910,0.00000000,0.01737390,0.59631534,0.35259438,0.32016322
-5.38169085,0.88374093,0.05029402,0.00000000,0.01625507,0.58196513,0.35507480,0.30941048
-5.37568784,0.86339374,0.04792348,0.00000000,0.01518842,0.56942326,0.35896137,0.29936451
-5.36968484,0.84609574,0.04574034,0.00000000,0.01418415,0.55883551,0.36430980,0.29014144
-5.36368184,0.83204387,0.04376570,0.00000000,0.01325094,0.55033538,0.37116970,0.28184589
-5.35767884,0.82140879,0.04201832,0.00000000,0.01239594,0.54403914,0.37957992,0.27456908
-5.35167584,0.81432835,0.04051411,0.00000000,0.01162468,0.54004179,0.38956421,0.26838762
-5.34567284,0.81090237,0.03926551,0.00000000,0.01094103,0.53841400,0.40112746,0.26336297
-5.33966983,0.81118900,0.03828101,0.00000000,0.01034725,0.53920014,0.41425269,0.25954155
-5.33366683,0.81520268,0.03756476,0.00000000,0.00984405,0.54241731,0.42889891,0.25695534
-5.32766383,0.82291352,0.03711621,0.00000000,0.00943062,0.54805539,0.44500001,0.25562303
-5.32166083,0.83424830,0.03692996,0.00000000,0.00910483,0.55607788,0.46246463,0.25555135
-5.31565783,0.84909251,0.03699571,0.00000000,0.00886329,0.56642349,0.48117717,0.25673659
-5.30965483,0.86729366,0.03729843,0.00000000,0.00870153,0.57900826,0.50099985,0.25916619
-5.30365183,0.88866529,0.03781867,0.00000000,0.00861418,0.59372810,0.52177580,0.26282007
-5.29764882,0.91299176,0.03853305,0.00000000,0.00859512,0.61046150,0.54333304,0.26767189
-5.29164582,0.94003347,0.03941498,0.00000000,0.00863768,0.62907240,0.56548940,0.27368985
-5.28564282,0.96953234,0.04043543,0.00000000,0.00873479,0.64941302,0.58805793,0.28083722
-5.27963982,1.00121750,0.04156398,0.00000000,0.00887915,0.67132672,0.61085297,0.28907251
-5.27363682,1.03481099,0.04276984,0.00000000,0.00906343,0.69465066,0.63369633,0.29834930
-5.26763382,1.07003344,0.04402300,0.00000000,0.00928037,0.71921847,0.65642360,0.30861580
-5.26163082,1.10660961,0.04529541,0.00000000,0.00952298,0.74486269,0.67889020,0.31981438
-5.25562781,1.14427368,0.04656210,0.00000000,0.00978459,0.77141727,0.70097690,0.33188086
-5.24962481,1.18277435,0.04780225,0.00000000,0.01005903,0.79871992,0.72259464,0.34474405
-5.24362181,1.22187949,0.04900012,0.00000000,0.01034068,0.82661439,0.74368833,0.35832538
-5.23761881,1.26138033,0.05014584,0.00000000,0.01062454,0.85495266,0.76423936,0.37253882
-5.23161581,1.30109505,0.05123598,0.00000000,0.01090630,0.88359703,0.78426681,0.38729114
-5.22561281,1.34087154,0.05227389,0.00000000,0.01118237,0.91242189,0.80382700,0.40248256
-5.21960980,1.38058924,0.05326982,0.00000000,0.01144985,0.94131525,0.82301141,0.41800770
-5.21360680,1.42015990,0.05424072,0.00000000,0.01170659,0.97017976,0.84194303,0.43375692
-5.20760380,1.45952696,0.05520982,0.00000000,0.01195107,0.99893315,0.86077107,0.44961785
-5.20160080,1.49866361,0.05620599,0.00000000,0.01218241,1.02750796,0.87966432,0.46547713
-5.19559780,1.53756929,0.05726283,0.00000000,0.01240029,1.05585043,0.89880320,0.48122206
-5.18959480,1.57626473,0.05841760,0.00000000,0.01260482,1.08391854,0.91837113,0.49674226
-5.18359180,1.61478554,0.05970998,0.00000000,0.01279649,1.11167908,0.93854513,0.51193101
-5.17758879,1.65317451,0.06118080,0.00000000,0.01297602,1.13910391,0.95948655,0.52668634
-5.17158579,1.69147294,0.06287064,0.00000000,0.01314426,1.16616548,0.98133200,0.54091166
-5.16558279,1.72971137,0.06481849,0.00000000,0.01330207,1.19283176,1.00418505,0.55451602
-5.15957979,1.76790007,0.06706042,0.00000000,0.01345020,1.21906102,1.02810922,0.56741387
-5.15357679,1.80601993,0.06962838,0.00000000,0.01358915,1.24479653,1.05312250,0.57952460
-5.14757379,1.84401423,0.07254913,0.00000000,0.01371915,1.26996178,1.07919379,0.59077172
-5.14157079,1.88178195,0.07584326,0.00000000,0.01384001,1.29445658,1.10624151,0.60108192
-5.13556778,1.91917299,0.07952447,0.00000000,0.01395111,1.31815420,1.13413441,0.61038429
-5.12956478,1.95598593,0.08359904,0.00000000,0.01405135,1.34090030,1.16269472,0.61860965
-5.12356178,1.99196865,0.08806536,0.00000000,0.01413918,1.36251347,1.19170349,0.62569028
-5.11755878,2.02682188,0.09291385,0.00000000,0.01421259,1.38278795,1.22090785,0.63156023
-5.11155578,2.06020595,0.09812683,0.00000000,0.01426919,1.40149833,1.25002984,0.63615619
-5.10555278,2.09175032,0.10367873,0.00000000,0.01430630,1.41840632,1.27877656,0.63941909
-5.09954977,2.12106585,0.10953635,0.00000000,0.01432107,1.43326921,1.30685092,0.64129633
-5.09354677,2.14775902,0.11565925,0.00000000,0.01431055,1.44584986,1.33396259,0.64174465
-5.08754377,2.17144769,0.12200030,0.00000000,0.01427191,1.45592763,1.35983857,0.64073340
-5.08154077,2.19177735,0.12850627,0.00000000,0.01420250,1.46330965,1.38423284,0.63824811
-5.07553777,2.20843733,0.13511862,0.00000000,0.01410006,1.46784195,1.40693462,0.63429413
-5.06953477,2.22117576,0.14177427,0.00000000,0.01396280,1.46941966,1.42777488,0.62889989
-5.06353177,2.22981274,0.14840663,0.00000000,0.01378957,1.46799563,1.44663076,0.62211980
-5.05752876,2.23425072,0.15494656,0.00000000,0.01357989,1.46358706,1.46342769,0.61403623
-5.05152576,2.23448172,0.16132362,0.00000000,0.01333407,1.45627947,1.47813936,0.60476054
-5.04552276,2.23059071,0.16746731,0.00000000,0.01305320,1.44622777,1.49078532,0.59443286
-5.03951976,2.22275512,0.17330847,0.00000000,0.01273921,1.43365425,1.50142666,0.58322056
-5.03351676,2.21124032,0.17878074,0.00000000,0.01239475,1.41884345,1.51016005,0.57131532
-5.02751376,2.19639136,0.18382210,0.00000000,0.01202324,1.40213408,1.51711029,0.55892894
-5.02151076,2.17862128,0.18837644,0.00000000,0.01162868,1.38390837,1.52242224,0.54628785
-5.01550775,2.15839664,0.19239503,0.00000000,0.01121560,1.36457927,1.52625208,0.53362674
-5.00950475,2.13622095,0.19583799,0.00000000,0.01078891,1.34457616,1.52875889,0.52118141
-5.00350175,2.11261675,0.19867553,0.00000000,0.01035376,1.32432976,1.53009653,0.50918118
-4.99749875,2.08810727,0.20088897,0.00000000,0.00991537,1.30425691,1.53040650,0.49784140
-4.99149575,2.06319850,0.20247148,0.00000000,0.00947893,1.28474603,1.52981196,0.48735615
-4.98549275,2.03836237,0.20342838,0.00000000,0.00904943,1.26614388,1.52841312,0.47789167
-4.97948974,2.01402183,0.20377716,0.00000000,0.00863156,1.24874432,1.52628420,0.46958082
-4.97348674,1.99053848,0.20354688,0.00000000,0.00822956,1.23277937,1.52347195,0.46251876
-4.96748374,1.96820297,0.20277726,0.00000000,0.00784717,1.21841323,1.51999565,0.45676015
-4.96148074,1.94722871,0.20151723,0.00000000,0.00748756,1.20573917,1.51584857,0.45231788
-4.95547774,1.92774876,0.19982316,0.00000000,0.00715327,1.19477946,1.51100061,0.44916351
-4.94947474,1.90981611,0.19775669,0.00000000,0.00684619,1.18548831,1.50540198,0.44722926
-4.94347174,1.89340689,0.19538234,0.00000000,0.00656758,1.17775741,1.49898759,0.44641148
-4.93746873,1.87842643,0.19276506,0.00000000,0.00631806,1.17142375,1.49168195,0.44657538
-4.93146573,1.86471758,0.18996768,0.00000000,0.00609767,1.16627931,1.48340423,0.44756080
-4.92546273,1.85207088,0.18704852,0.00000000,0.00590591,1.16208194,1.47407339,0.44918871
-4.91945973,1.84023600,0.18405930,0.00000000,0.00574183,1.15856700,1.46361290,0.45126807
-4.91345673,1.82893386,0.18104333,0.00000000,0.00560404,1.15545896,1.45195508,0.45360278
-4.90745373,1.81786888,0.17803417,0.00000000,0.00549085,1.15248262,1.43904478,0.45599838
-4.90145073,1.80674091,0.17505493,0.00000000,0.00540030,1.14937330,1.42484227,0.45826827
-4.89544772,1.79525617,0.17211793,0.00000000,0.00533029,1.14588566,1.40932531,0.46023905
-4.88944472,1.78313710,0.16922518,0.00000000,0.00527858,1.14180070,1.39249032,0.46175503
-4.88344172,1.77013054,0.16636918,0.00000000,0.00524294,1.13693099,1.37435266,0.46268152
-4.87743872,1.75601428,0.16353440,0.00000000,0.00522115,1.13112377,1.35494613,0.46290714
-4.87143572,1.74060175,0.16069905,0.00000000,0.00521108,1.12426220,1.33432171,0.46234485
-4.86543272,1.72374495,0.15783723,0.00000000,0.00521075,1.11626477,1.31254574,0.46093213
-4.85942971,1.70533579,0.15492121,0.00000000,0.00521833,1.10708327,1.28969766,0.45863003
-4.85342671,1.68530595,0.15192378,0.00000000,0.00523220,1.09669949,1.26586760,0.45542170
-4.84742371,1.66362563,0.14882058,0.00000000,0.00525093,1.08512127,1.24115388,0.45131024
-4.84142071,1.64030150,0.14559219,0.00000000,0.00527331,1.07237812,1.21566077,0.44631630
-4.83541771,1.61537420,0.14222590,0.00000000,0.00529835,1.05851687,1.18949668,0.44047554
-4.82941471,1.58891574,0.13871721,0.00000000,0.00532525,1.04359791,1.16277284,0.43383625
-4.82341171,1.56102709,0.13507081,0.00000000,0.00535342,1.02769198,1.13560276,0.42645711
-4.81740870,1.53183626,0.13130115,0.00000000,0.00538241,1.01087816,1.10810243,0.41840548
-4.81140570,1.50149694,0.12743257,0.00000000,0.00541197,0.99324284,1.08039131,0.40975604
-4.80540270,1.47018797,0.12349895,0.00000000,0.00544195,0.97487988,1.05259397,0.40058997
-4.79939970,1.43811345,0.11954301,0.00000000,0.00547234,0.95589193,1.02484246,0.39099464
-4.79339670,1.40550346,0.11561531,0.00000000,0.00550327,0.93639256,0.99727885,0.38106367
-4.78739370,1.37261525,0.11177293,0.00000000,0.00553495,0.91650909,0.97005815,0.37089733
-4.78139070,1.33973458,0.10807806,0.00000000,0.00556774,0.89638576,0.94335085,0.36060316
-4.77538769,1.30717688,0.10459644,0.00000000,0.00560212,0.87618686,0.91734519,0.35029661
-4.76938469,1.27528804,0.10139579,0.00000000,0.00563870,0.85609956,0.89224863,0.34010159
-4.76338169,1.24444436,0.09854429,0.00000000,0.00567828,0.83633590,0.86828828,0.33015088
-4.75737869,1.21505147,0.09610913,0.00000000,0.00572182,0.81713394,0.84571023,0.32058608
-4.75137569,1.18754192,0.09415517,0.00000000,0.00577050,0.79875754,0.82477750,0.31155722
-4.74537269,1.16237140,0.09274374,0.00000000,0.00582574,0.78149493,0.80576666,0.30322189
-4.73936968,1.14001341,0.09193153,0.00000000,0.00588917,0.76565576,0.78896306,0.29574379
-4.73336668,1.12095249,0.09176966,0.00000000,0.00596268,0.75156686,0.77465501,0.28929090
-4.72736368,1.10567620,0.09230276,0.00000000,0.00604840,0.73956680,0.76312697,0.28403312
-4.72136068,1.09466588,0.09356823,0.00000000,0.00614865,0.72999945,0.75465205,0.28013967
-4.71535768,1.08838676,0.09559543,0.00000000,0.00626596,0.72320688,0.74948435,0.27777609
-4.70935468,1.08727755,0.09840502,0.00000000,0.00640297,0.71952174,0.74785126,0.27710122
-4.70335168,1.09173997,0.10200820,0.00000000,0.00656236,0.71925973,0.74994637,0.27826412
-4.69734867,1.10212866,0.10640606,0.00000000,0.00674682,0.72271220,0.75592304,0.28140105
-4.69134567,1.11874165,0.11158894,0.00000000,0.00695892,0.73013930,0.76588917,0.28663270
-4.68534267,1.14181198,0.11753583,0.00000000,0.00720099,0.74176380,0.77990319,0.29406160
-4.67933967,1.17150036,0.12421382,0.00000000,0.00747507,0.75776592,0.79797156,0.30376996
-4.67333667,1.20788940,0.13157780,0.00000000,0.00778276,0.77827897,0.82004758,0.31581779
-4.66733367,1.25097923,0.13957025,0.00000000,0.00812515,0.80338610,0.84603174,0.33024143
-4.66133067,1.30068471,0.14812130,0.00000000,0.00850272,0.83311780,0.87577315,0.34705237
-4.65532766,1.35683403,0.15714909,0.00000000,0.00891525,0.86745039,0.90907209,0.36623642
-4.64932466,1.41916871,0.16656048,0.00000000,0.00936179,0.90630497,0.94568325,0.38775315
-4.64332166,1.48734482,0.17625208,0.00000000,0.00984061,0.94954702,0.98531946,0.41153544
-4.63731866,1.56093517,0.18611169,0.00000000,0.01034920,0.99698622,1.02765565,0.43748931
-4.63131566,1.63943251,0.19602013,0.00000000,0.01088428,1.04837662,1.07233282,0.46549373
-4.62531266,1.72225333,0.20585334,0.00000000,0.01144182,1.10341682,1.11896170,0.49540062
-4.61930965,1.80874245,0.21548482,0.00000000,0.01201711,1.16175039,1.16712624,0.52703487
-4.61330665,1.89817811,0.22478834,0.00000000,0.01260485,1.22296640,1.21638669,0.56019450
-4.60730365,1.98977772,0.23364060,0.00000000,0.01319924,1.28660037,1.26628243,0.59465101
-4.60130065,2.08270419,0.24192412,0.00000000,0.01379407,1.35213552,1.31633463,0.63014993
-4.59529765,2.17607313,0.24952992,0.00000000,0.01438284,1.41900491,1.36604892,0.66641173
-4.58929465,2.26896071,0.25635998,0.00000000,0.01495889,1.48659444,1.41491836,0.70313320
-4.58329165,2.36041273,0.26232947,0.00000000,0.01551553,1.55424699,1.46242680,0.73998936
-4.57728864,2.44945458,0.26736852,0.00000000,0.01604611,1.62126812,1.50805300,0.77663602
-4.57128564,2.53510252,0.27142354,0.00000000,0.01654417,1.68693323,1.55127552,0.81271311
-4.56528264,2.61637606,0.27445798,0.00000000,0.01700352,1.75049645,1.59157863,0.84784879
-4.55927964,2.69231155,0.27645251,0.00000000,0.01741834,1.81120120,1.62845923,0.88166427
-4.55327664,2.76197677,0.27740475,0.00000000,0.01778324,1.86829234,1.66143466,0.91377954
-4.54727364,2.82448628,0.27732836,0.00000000,0.01809335,1.92102962,1.69005135,0.94381960
-4.54127064,2.87901735,0.27625175,0.00000000,0.01834438,1.96870225,1.71389401,0.97142133
-4.53526763,2.92482587,0.27421637,0.00000000,0.01853265,2.01064405,1.73259503,0.99624069
-4.52926463,2.96126210,0.27127473,0.00000000,0.01865519,2.04624873,1.74584387,1.01795998
-4.52326163,2.98778545,0.26748830,0.00000000,0.01870970,2.07498486,1.75339583,1.03629511
-4.51725863,3.00397802,0.26292526,0.00000000,0.01869468,2.09640973,1.75507999,1.05100238
-4.51125563,3.00955637,0.25765843,0.00000000,0.01860941,2.11018196,1.75080585,1.06188464
-4.50525263,3.00438094,0.25176321,0.00000000,0.01845400,2.11607192,1.74056843,1.06879665
-4.49924962,2.98846298,0.24531587,0.00000000,0.01822942,2.11396989,1.72445138,1.07164928
-4.49324662,2.96196840,0.23839212,0.00000000,0.01793752,2.10389145,1.70262826,1.07041240
-4.48724362,2.92521864,0.23106597,0.00000000,0.01758106,2.08597987,1.67536154,1.06511650
-4.48124062,2.87868821,0.22340897,0.00000000,0.01716369,2.06050559,1.64299961,1.05585277
-4.47523762,2.82299906,0.21548987,0.00000000,0.01668998,2.02786252,1.60597182,1.04277175
-4.46923462,2.75891197,0.20737448,0.00000000,0.01616538,1.98856157,1.56478163,1.02608058
-4.46323162,2.68731495,0.19912588,0.00000000,0.01559617,1.94322144,1.51999831,1.00603895
-4.45722861,2.60920920,0.19080483,0.00000000,0.01498943,1.89255710,1.47224729,0.98295391
-4.45122561,2.52569287,0.18247037,0.00000000,0.01435295,1.83736626,1.42219955,0.95717373
-4.44522261,2.43794297,0.17418039,0.00000000,0.01369515,1.77851432,1.37056038,0.92908099
-4.43921961,2.34719596,0.16599230,0.00000000,0.01302493,1.71691808,1.31805763,0.89908515
-4.43321661,2.25472736,0.15796359,0.00000000,0.01235157,1.65352877,1.26542994,0.86761473
-4.42721361,2.16183066,0.15015227,0.00000000,0.01168456,1.58931461,1.21341495,0.83510947
-4.42121061,2.06979616,0.14261715,0.00000000,0.01103343,1.52524343,1.16273765,0.80201242
-4.41520760,1.97988974,0.13541790,0.00000000,0.01040762,1.46226543,1.11409920,0.76876226
-4.40920460,1.89333200,0.12861484,0.00000000,0.00981625,1.40129654,1.06816597,0.73578595
-4.40320160,1.81127806,0.12226858,0.00000000,0.00926795,1.34320238,1.02555910,0.70349178
-4.39719860,1.73479814,0.11643934,0.00000000,0.00877074,1.28878319,0.98684454,0.67226283
-4.39119560,1.66485914,0.11118606,0.00000000,0.00833178,1.23875970,0.95252355,0.64245106
-4.38519260,1.60230758,0.10656537,0.00000000,0.00795729,1.19376033,0.92302378,0.61437184
-4.37918959,1.54785396,0.10263034,0.00000000,0.00765236,1.15430953,0.89869108,0.58829919
-4.37318659,1.50205892,0.09942914,0.00000000,0.00742088,1.12081787,0.87978205,0.56446157
-4.36718359,1.46532154,0.09700367,0.00000000,0.00726539,1.09357369,0.86645760,0.54303846
-4.36118059,1.43786993,0.09538813,0.00000000,0.00718707,1.07273672,0.85877774,0.52415758
-4.35517759,1.41975473,0.09460769,0.00000000,0.00718566,1.05833398,0.85669779,0.50789305
-4.34917459,1.41084568,0.09467723,0.00000000,0.00725946,1.05025798,0.86006639,0.49426432
-4.34317159,1.41083169,0.09560027,0.00000000,0.00740537,1.04826768,0.86862549,0.48323624
-4.33716858,1.41922476,0.09736813,0.00000000,0.00761889,1.05199229,0.88201257,0.47472010
-4.33116558,1.43536792,0.09995932,0.00000000,0.00789427,1.06093815,0.89976545,0.46857586
-4.32516258,1.45844745,0.10333928,0.00000000,0.00822455,1.07449862,0.92132956,0.46461551
-4.31915958,1.48750924,0.10746046,0.00000000,0.00860177,1.09196721,0.94606801,0.46260772
-4.31315658,1.52147934,0.11226277,0.00000000,0.00901709,1.11255355,0.97327410,0.46228355
-4.30715358,1.55918816,0.11767438,0.00000000,0.00946102,1.13540209,1.00218636,0.46334332
