energy_ev,total_up,Cd_p_up,Cd_d_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up
-5.62781391,1.63088162,0.31606725,0.23341880,0.08819346,0.96672432,0.03141405,0.00000000
-5.62181091,1.65227812,0.32760076,0.23416029,0.08737501,0.97710460,0.03324018,0.00000000
-5.61580790,1.68284637,0.34244578,0.23646708,0.08704148,0.99108484,0.03545483,0.00000000
-5.60980490,1.72261651,0.36049421,0.24034585,0.08719857,1.00865807,0.03804185,0.00000000
-5.60380190,1.77144883,0.38157715,0.24577358,0.08784208,1.02975265,0.04097842,0.00000000
-5.59779890,1.82902942,0.40546658,0.25269788,0.08895792,1.05422912,0.04423505,0.00000000
-5.59179590,1.89486968,0.43187828,0.26103793,0.09052245,1.08187851,0.04777564,0.00000000
-5.58579290,1.96831030,0.46047628,0.27068609,0.09250307,1.11242243,0.05155777,0.00000000
-5.57978989,2.04852987,0.49087863,0.28151012,0.09485904,1.14551537,0.05553321,0.00000000
-5.57378689,2.13455827,0.52266459,0.29335607,0.09754267,1.18074928,0.05964858,0.00000000
-5.56778389,2.22529489,0.55538292,0.30605161,0.10050056,1.21766057,0.06384626,0.00000000
-5.56178089,2.31953108,0.58856138,0.31940988,0.10367518,1.25573931,0.06806545,0.00000000
-5.55577789,2.41597644,0.62171697,0.33323365,0.10700647,1.29444055,0.07224344,0.00000000
-5.54977489,2.51328799,0.65436667,0.34731967,0.11043355,1.33319723,0.07631696,0.00000000
-5.54377189,2.61010121,0.68603850,0.36146312,0.11389643,1.37143425,0.08022367,0.00000000
-5.53776888,2.70506185,0.71628235,0.37546186,0.11733759,1.40858299,0.08390367,0.00000000
-5.53176588,2.79685725,0.74468036,0.38912052,0.12070347,1.44409569,0.08730107,0.00000000
-5.52576288,2.88424596,0.77085635,0.40225410,0.12394570,1.47745910,0.09036541,0.00000000
-5.51975988,2.96608448,0.79448413,0.41469117,0.12702212,1.50820654,0.09305302,0.00000000
-5.51375688,3.04135033,0.81529429,0.42627632,0.12989749,1.53592816,0.09532825,0.00000000
-5.50775388,3.10916051,0.83307919,0.43687208,0.13254382,1.56027864,0.09716439,0.00000000
-5.50175088,3.16878495,0.84769625,0.44636006,0.13494044,1.58098242,0.09854445,0.00000000
-5.49574787,3.21965473,0.85906909,0.45464158,0.13707379,1.59783604,0.09946151,0.00000000
-5.48974487,3.26136513,0.86718691,0.46163755,0.13893684,1.61070795,0.09991893,0.00000000
-5.48374187,3.29367380,0.87210193,0.46728793,0.14052837,1.61953574,0.09993010,0.00000000
-5.47773887,3.31649458,0.87392516,0.47155084,0.14185201,1.62432135,0.09951798,0.00000000
-5.47173587,3.32988775,0.87282075,0.47440128,0.14291527,1.62512465,0.09871428,0.00000000
-5.46573287,3.33404736,0.86899910,0.47582981,0.14372844,1.62205576,0.09755844,0.00000000
-5.45972986,3.32928661,0.86270914,0.47584115,0.14430352,1.61526687,0.09609639,0.00000000
-5.45372686,3.31602196,0.85422990,0.47445284,0.14465335,1.60494382,0.09437905,0.00000000
-5.44772386,3.29475677,0.84386190,0.47169404,0.14479068,1.59129807,0.09246082,0.00000000
-5.44172086,3.26606504,0.83191843,0.46760457,0.14472758,1.57455923,0.09039796,0.00000000
-5.43571786,3.23057567,0.81871709,0.46223406,0.14447491,1.55496857,0.08824692,0.00000000
-5.42971486,3.18895755,0.80457176,0.45564140,0.14404207,1.53277354,0.08606279,0.00000000
-5.42371186,3.14190557,0.78978514,0.44789422,0.14343683,1.50822338,0.08389775,0.00000000
-5.41770885,3.09012763,0.77464199,0.43906857,0.14266542,1.48156568,0.08179976,0.00000000
-5.41170585,3.03433259,0.75940330,0.42924851,0.14173266,1.45304391,0.07981128,0.00000000
-5.40570285,2.97521886,0.74430120,0.41852571,0.14064224,1.42289560,0.07796836,0.00000000
-5.39969985,2.91346378,0.72953490,0.40699891,0.13939702,1.39135099,0.07629976,0.00000000
-5.39369685,2.84971351,0.71526754,0.39477309,0.13799940,1.35863210,0.07482645,0.00000000
-5.38769385,2.78457351,0.70162408,0.38195854,0.13645162,1.32495183,0.07356134,0.00000000
-5.38169085,2.71859973,0.68869013,0.36866953,0.13475604,1.29051318,0.07250914,0.00000000
-5.37568784,2.65229061,0.67651184,0.35502286,0.13291547,1.25550845,0.07166663,0.00000000
-5.36968484,2.58608031,0.66509688,0.34113612,0.13093329,1.22011845,0.07102305,0.00000000
-5.36368184,2.52033350,0.65441639,0.32712584,0.12881366,1.18451177,0.07056077,0.00000000
-5.35767884,2.45534202,0.64440802,0.31310552,0.12656163,1.14884425,0.07025614,0.00000000
-5.35167584,2.39132400,0.63498004,0.29918379,0.12418325,1.11325874,0.07008058,0.00000000
-5.34567284,2.32842555,0.62601633,0.28546260,0.12168565,1.07788537,0.07000178,0.00000000
-5.33966983,2.26672547,0.61738231,0.27203567,0.11907721,1.04284232,0.06998507,0.00000000
-5.33366683,2.20624290,0.60893160,0.25898724,0.11636771,1.00823726,0.06999489,0.00000000
-5.32766383,2.14694787,0.60051322,0.24639123,0.11356850,0.97416944,0.06999632,0.00000000
-5.32166083,2.08877447,0.59197921,0.23431072,0.11069278,0.94073239,0.06995663,0.00000000
-5.31565783,2.03163609,0.58319218,0.22279791,0.10775590,0.90801705,0.06984683,0.00000000
-5.30965483,1.97544202,0.57403285,0.21189452,0.10477563,0.87611523,0.06964318,0.00000000
-5.30365183,1.92011466,0.56440691,0.20163242,0.10177251,0.84512305,0.06932853,0.00000000
-5.29764882,1.86560630,0.55425114,0.19203467,0.09877011,0.81514408,0.06889357,0.00000000
-5.29164582,1.81191452,0.54353840,0.18311669,0.09579525,0.78629196,0.06833790,0.00000000
-5.28564282,1.75909519,0.53228127,0.17488752,0.09287814,0.75869204,0.06767084,0.00000000
-5.27963982,1.70727239,0.52053406,0.16735106,0.09005232,0.73248189,0.06691203,0.00000000
-5.27363682,1.65664422,0.50839320,0.16050727,0.08735454,0.70781052,0.06609176,0.00000000
-5.26763382,1.60748434,0.49599575,0.15435304,0.08482434,0.68483597,0.06525100,0.00000000
-5.26163082,1.56013875,0.48351624,0.14888291,0.08250358,0.66372153,0.06444112,0.00000000
-5.25562781,1.51501793,0.47116180,0.14408944,0.08043562,0.64463051,0.06372343,0.00000000
-5.24962481,1.47258469,0.45916585,0.13996322,0.07866445,0.62771978,0.06316832,0.00000000
-5.24362181,1.43333823,0.44778052,0.13649266,0.07723361,0.61313244,0.06285416,0.00000000
-5.23761881,1.39779521,0.43726821,0.13366342,0.07618502,0.60098998,0.06286605,0.00000000
-5.23161581,1.36646886,0.42789257,0.13145778,0.07555770,0.59138428,0.06329420,0.00000000
-5.22561281,1.33984716,0.41990922,0.12985373,0.07538650,0.58437016,0.06423219,0.00000000
-5.21960980,1.31837123,0.41355673,0.12882422,0.07570090,0.57995871,0.06577502,0.00000000
-5.21360680,1.30241500,0.40904802,0.12833640,0.07652381,0.57811197,0.06801701,0.00000000
-5.20760380,1.29226726,0.40656264,0.12835108,0.07787066,0.57873935,0.07104956,0.00000000
-5.20160080,1.28811676,0.40624010,0.12882238,0.07974850,0.58169606,0.07495876,0.00000000
-5.19559780,1.29004124,0.40817453,0.12969785,0.08215556,0.58678377,0.07982299,0.00000000
-5.18959480,1.29800055,0.41241072,0.13091877,0.08508084,0.59375342,0.08571046,0.00000000
-5.18359180,1.31183425,0.41894168,0.13242098,0.08850416,0.60231040,0.09267667,0.00000000
-5.17758879,1.33126353,0.42770770,0.13413594,0.09239641,0.61212164,0.10076204,0.00000000
-5.17158579,1.35589719,0.43859691,0.13599214,0.09672010,0.62282443,0.10998955,0.00000000
-5.16558279,1.38524124,0.45144721,0.13791679,0.10143018,0.63403660,0.12036264,0.00000000
-5.15957979,1.41871150,0.46604945,0.13983761,0.10647505,0.64536758,0.13186328,0.00000000
-5.15357679,1.45564858,0.48215176,0.14168469,0.11179782,0.65642982,0.14445049,0.00000000
-5.14757379,1.49533449,0.49946486,0.14339235,0.11733767,0.66685011,0.15805920,0.00000000
-5.14157079,1.53701012,0.51766814,0.14490084,0.12303134,0.67628033,0.17259967,0.00000000
-5.13556778,1.57989308,0.53641649,0.14615785,0.12881468,0.68440714,0.18795753,0.00000000
-5.12956478,1.62319521,0.55534760,0.14711969,0.13462418,0.69096027,0.20399449,0.00000000
-5.12356178,1.66613934,0.57408963,0.14775221,0.14039846,0.69571925,0.22054974,0.00000000
-5.11755878,1.70797491,0.59226916,0.14803130,0.14607971,0.69851819,0.23744218,0.00000000
-5.11155578,1.74799230,0.60951929,0.14794302,0.15161498,0.69924875,0.25447332,0.00000000
-5.10555278,1.78553560,0.62548769,0.14748341,0.15695732,0.69786113,0.27143094,0.00000000
-5.09954977,1.82001379,0.63984447,0.14665797,0.16206679,0.69436339,0.28809341,0.00000000
-5.09354677,1.85091033,0.65228984,0.14548084,0.16691123,0.68881907,0.30423451,0.00000000
-5.08754377,1.87779115,0.66256118,0.14397379,0.17146685,0.68134344,0.31962859,0.00000000
-5.08154077,1.90031098,0.67043958,0.14216506,0.17571866,0.67209871,0.33405605,0.00000000
-5.07553777,1.91821818,0.67575546,0.14008810,0.17966065,0.66128827,0.34730875,0.00000000
-5.06953477,1.93135784,0.67839318,0.13778035,0.18329579,0.64915049,0.35919526,0.00000000
-5.06353177,1.93967325,0.67829444,0.13528193,0.18663587,0.63595210,0.36954570,0.00000000
-5.05752876,1.94320569,0.67546030,0.13263457,0.18970116,0.62198149,0.37821602,0.00000000
-5.05152576,1.94209236,0.66995163,0.12988053,0.19251997,0.60754212,0.38509144,0.00000000
-5.04552276,1.93656247,0.66188802,0.12706175,0.19512795,0.59294614,0.39008905,0.00000000
-5.03951976,1.92693147,0.65144491,0.12421910,0.19756748,0.57850830,0.39315936,0.00000000
-5.03351676,1.91359343,0.63884913,0.12139178,0.19988681,0.56454035,0.39428683,0.00000000
-5.02751376,1.89701162,0.62437285,0.11861698,0.20213924,0.55134579,0.39348925,0.00000000
-5.02151076,1.87770762,0.60832613,0.11592950,0.20438223,0.53921511,0.39081618,0.00000000
-5.01550775,1.85624894,0.59104826,0.11336168,0.20667648,0.52842155,0.38634647,0.00000000
-5.00950475,1.83323579,0.57289815,0.11094330,0.20908503,0.51921724,0.38018499,0.00000000
-5.00350175,1.80928714,0.55424428,0.10870162,0.21167242,0.51182996,0.37245871,0.00000000
-4.99749875,1.78502662,0.53545427,0.10666151,0.21450377,0.50646021,0.36331247,0.00000000
-4.99149575,1.76106879,0.51688476,0.10484554,0.21764399,0.50327897,0.35290443,0.00000000
-4.98549275,1.73800601,0.49887186,0.10327419,0.22115693,0.50242581,0.34140160,0.00000000
-4.97948974,1.71639652,0.48172238,0.10196601,0.22510462,0.50400763,0.32897546,0.00000000
-4.97348674,1.69675399,0.46570651,0.10093777,0.22954647,0.50809784,0.31579799,0.00000000
-4.96748374,1.67953870,0.45105179,0.10020461,0.23453837,0.51473617,0.30203807,0.00000000
-4.96148074,1.66515061,0.43793893,0.09978009,0.24013183,0.52392885,0.28785853,0.00000000
-4.95547774,1.65392432,0.42649930,0.09967626,0.24637299,0.53564935,0.27341369,0.00000000
-4.94947474,1.64612572,0.41681426,0.09990356,0.25330146,0.54983944,0.25884764,0.00000000
-4.94347174,1.64195034,0.40891622,0.10047070,0.26094912,0.56641062,0.24429299,0.00000000
-4.93746873,1.64152297,0.40279130,0.10138442,0.26933863,0.58524578,0.22987030,0.00000000
-4.93146573,1.64489842,0.39838334,0.10264911,0.27848196,0.60620090,0.21568784,0.00000000
-4.92546273,1.65206302,0.39559906,0.10426642,0.28837861,0.62910697,0.20184190,0.00000000
-4.91945973,1.66293664,0.39431401,0.10623471,0.29901392,0.65377169,0.18841730,0.00000000
-4.91345673,1.67737502,0.39437907,0.10854848,0.31035726,0.67998125,0.17548812,0.00000000
-4.90745373,1.69517226,0.39562714,0.11119770,0.32236032,0.70750191,0.16311859,0.00000000
-4.90145073,1.71606347,0.39787977,0.11416726,0.33495560,0.73608156,0.15136403,0.00000000
-4.89544772,1.73972763,0.40095344,0.11743634,0.34805526,0.76545130,0.14027175,0.00000000
-4.88944472,1.76579089,0.40466535,0.12097798,0.36155029,0.79532705,0.12988189,0.00000000
-4.88344172,1.79383043,0.40883855,0.12475876,0.37531045,0.82541153,0.12022824,0.00000000
-4.87743872,1.82337927,0.41330624,0.12873864,0.38918471,0.85539648,0.11133882,0.00000000
-4.87143572,1.85393235,0.41791534,0.13287117,0.40300271,0.88496560,0.10323651,0.00000000
-4.86543272,1.88495404,0.42252924,0.13710385,0.41657693,0.91379812,0.09593942,0.00000000
-4.85942971,1.91588732,0.42702976,0.14137891,0.42970587,0.94157314,0.08946125,0.00000000
-4.85342671,1.94616468,0.43131850,0.14563430,0.44217812,0.96797487,0.08381145,0.00000000
-4.84742371,1.97522068,0.43531756,0.14980507,0.45377718,0.99269870,0.07899542,0.00000000
-4.84142071,2.00250583,0.43896973,0.15382495,0.46428705,1.01545789,0.07501454,0.00000000
-4.83541771,2.02750145,0.44223824,0.15762815,0.47349827,1.03599081,0.07186614,0.00000000
-4.82941471,2.04973486,0.44510619,0.16115131,0.48121428,1.05406832,0.06954342,0.00000000
-4.82341171,2.06879411,0.44757558,0.16433545,0.48725775,1.06950097,0.06803535,0.00000000
-4.81740870,2.08434163,0.44966602,0.16712791,0.49147662,1.08214557,0.06732650,0.00000000
-4.81140570,2.09612565,0.45141316,0.16948411,0.49374966,1.09191070,0.06739683,0.00000000
-4.80540270,2.10398893,0.45286672,0.17136899,0.49399106,1.09876073,0.06822148,0.00000000
-4.79939970,2.10787385,0.45408819,0.17275824,0.49215397,1.10271789,0.06977063,0.00000000
-4.79339670,2.10782335,0.45514822,0.17363894,0.48823275,1.10386223,0.07200929,0.00000000
-4.78739370,2.10397761,0.45612356,0.17400987,0.48226375,1.10232913,0.07489722,0.00000000
-4.78139070,2.09656624,0.45709382,0.17388122,0.47432455,1.09830443,0.07838896,0.00000000
-4.77538769,2.08589629,0.45813790,0.17327391,0.46453174,1.09201721,0.08243396,0.00000000
-4.76938469,2.07233674,0.45933036,0.17221835,0.45303724,1.08373067,0.08697683,0.00000000
-4.76338169,2.05630012,0.46073780,0.17075292,0.44002341,1.07373125,0.09195790,0.00000000
-4.75737869,2.03822239,0.46241541,0.16892209,0.42569709,1.06231683,0.09731386,0.00000000
-4.75137569,2.01854228,0.46440400,0.16677435,0.41028298,1.04978447,0.10297872,0.00000000
-4.74537269,1.99768122,0.46672751,0.16436015,0.39401654,1.03641851,0.10888490,0.00000000
-4.73936968,1.97602525,0.46939136,0.16172974,0.37713687,1.02247963,0.11496461,0.00000000
-4.73336668,1.95390986,0.47238168,0.15893134,0.35987981,1.00819551,0.12115131,0.00000000
-4.72736368,1.93160879,0.47566558,0.15600949,0.34247162,0.99375376,0.12738136,0.00000000
-4.72136068,1.90932742,0.47919247,0.15300372,0.32512351,0.97929734,0.13359570,0.00000000
-4.71535768,1.88720104,0.48289642,0.14994772,0.30802720,0.96492290,0.13974152,0.00000000
-4.70935468,1.86529813,0.48669952,0.14686884,0.29135165,0.95068181,0.14577384,0.00000000
-4.70335168,1.84362804,0.49051591,0.14378810,0.27524112,0.93658411,0.15165688,0.00000000
-4.69734867,1.82215278,0.49425651,0.14072052,0.25981440,0.92260461,0.15736518,0.00000000
-4.69134567,1.80080164,0.49783387,0.13767586,0.24516530,0.90869105,0.16288439,0.00000000
-4.68534267,1.77948774,0.50116710,0.13465954,0.23136423,0.89477345,0.16821163,0.00000000
-4.67933967,1.75812513,0.50418641,0.13167380,0.21846052,0.88077410,0.17335534,0.00000000
-4.67333667,1.73664537,0.50683697,0.12871889,0.20648559,0.86661745,0.17833464,0.00000000
-4.66733367,1.71501213,0.50908189,0.12579425,0.19545640,0.85223927,0.18317826,0.00000000
-4.66133067,1.69323303,0.51090406,0.12289958,0.18537914,0.83759447,0.18792280,0.00000000
-4.65532766,1.67136772,0.51230667,0.12003575,0.17625281,0.82266310,0.19261074,0.00000000
-4.64932466,1.64953175,0.51331247,0.11720545,0.16807259,0.80745418,0.19728786,0.00000000
-4.64332166,1.62789599,0.51396171,0.11441356,0.16083262,0.79200734,0.20200053,0.00000000
-4.63731866,1.60668154,0.51430891,0.11166732,0.15452826,0.77639199,0.20679274,0.00000000
-4.63131566,1.58615073,0.51441867,0.10897616,0.14915758,0.76070450,0.21170310,0.00000000
-4.62531266,1.56659453,0.51436077,0.10635133,0.14472208,0.74506340,0.21676193,0.00000000
-4.61930965,1.54831740,0.51420486,0.10380534,0.14122659,0.72960319,0.22198861,0.00000000
-4.61330665,1.53162051,0.51401510,0.10135132,0.13867850,0.71446708,0.22738924,0.00000000
-4.60730365,1.51678423,0.51384505,0.09900219,0.13708625,0.69979932,0.23295491,0.00000000
-4.60130065,1.50405104,0.51373318,0.09676993,0.13645729,0.68573742,0.23866041,0.00000000
-4.59529765,1.49360985,0.51369913,0.09466487,0.13679567,0.67240485,0.24446380,0.00000000
-4.58929465,1.48558244,0.51374118,0.09269501,0.13809936,0.65990465,0.25030662,0.00000000
-4.58329165,1.48001289,0.51383479,0.09086555,0.14035745,0.64831406,0.25611488,0.00000000
-4.57728864,1.47686034,0.51393250,0.08917850,0.14354759,0.63768066,0.26180081,0.00000000
-4.57128564,1.47599555,0.51396508,0.08763251,0.14763356,0.62801986,0.26726529,0.00000000
-4.56528264,1.47720122,0.51384389,0.08622281,0.15256337,0.61931399,0.27240089,0.00000000
-4.55927964,1.48017608,0.51346428,0.08494133,0.15826787,0.61151281,0.27709540,0.00000000
-4.55327664,1.48454247,0.51270985,0.08377693,0.16466010,0.60453531,0.28123573,0.00000000
-4.54727364,1.48985697,0.51145739,0.08271576,0.17163531,0.59827275,0.28471197,0.00000000
-4.54127064,1.49562365,0.50958217,0.08174169,0.17907183,0.59259255,0.28742152,0.00000000
-4.53526763,1.50130931,0.50696335,0.08083678,0.18683271,0.58734293,0.28927306,0.00000000
-4.52926463,1.50636007,0.50348931,0.07998179,0.19476807,0.58235810,0.29019020,0.00000000
-4.52326163,1.51021869,0.49906263,0.07915672,0.20271822,0.57746364,0.29011469,0.00000000
-4.51725863,1.51234194,0.49360446,0.07834128,0.21051726,0.57248203,0.28900907,0.00000000
-4.51125563,1.51221749,0.48705826,0.07751544,0.21799713,0.56723806,0.28685859,0.00000000
-4.50525263,1.50937963,0.47939261,0.07665982,0.22499199,0.56156401,0.28367239,0.00000000
-4.49924962,1.50342344,0.47060317,0.07575611,0.23134263,0.55530443,0.27948386,0.00000000
-4.49324662,1.49401690,0.46071362,0.07478751,0.23690084,0.54832046,0.27435023,0.00000000
-4.48724362,1.48091054,0.44977562,0.07373897,0.24153352,0.54049356,0.26835129,0.00000000
-4.48124062,1.46394450,0.43786783,0.07259754,0.24512632,0.53172856,0.26158746,0.00000000
-4.47523762,1.44305265,0.42509405,0.07135260,0.24758676,0.52195607,0.25417706,0.00000000
-4.46923462,1.41826380,0.41158050,0.06999606,0.24884666,0.51113403,0.24625316,0.00000000
-4.46323162,1.38969987,0.39747242,0.06852250,0.24886370,0.49924855,0.23795986,0.00000000
-4.45722861,1.35757129,0.38293010,0.06692925,0.24762224,0.48631392,0.22944823,0.00000000
-4.45122561,1.32216958,0.36812437,0.06521648,0.24513323,0.47237179,0.22087212,0.00000000
-4.44522261,1.28385767,0.35323191,0.06338716,0.24143328,0.45748966,0.21238381,0.00000000
-4.43921961,1.24305800,0.33843026,0.06144696,0.23658297,0.44175854,0.20412979,0.00000000
-4.43321661,1.20023910,0.32389292,0.05940413,0.23066447,0.42529008,0.19624666,0.00000000
-4.42721361,1.15590099,0.30978458,0.05726929,0.22377857,0.40821311,0.18885739,0.00000000
-4.42121061,1.11055998,0.29625661,0.05505513,0.21604127,0.39066970,0.18206795,0.00000000
-4.41520760,1.06473338,0.28344306,0.05277612,0.20758007,0.37281104,0.17596455,0.00000000
-4.40920460,1.01892478,0.27145724,0.05044809,0.19853013,0.35479312,0.17061141,0.00000000
-4.40320160,0.97361034,0.26038897,0.04808787,0.18903044,0.33677245,0.16604921,0.00000000
-4.39719860,0.92922660,0.25030268,0.04571279,0.17922008,0.31890194,0.16229437,0.00000000
-4.39119560,0.88616036,0.24123642,0.04334028,0.16923485,0.30132720,0.15933899,0.00000000
-4.38519260,0.84474084,0.23320174,0.04098743,0.15920422,0.28418316,0.15715167,0.00000000
-4.37918959,0.80523443,0.22618461,0.03867057,0.14924872,0.26759145,0.15567899,0.00000000
-4.37318659,0.76784219,0.22014716,0.03640491,0.13947791,0.25165823,0.15484786,0.00000000
-4.36718359,0.73270009,0.21503034,0.03420423,0.12998885,0.23647295,0.15456838,0.00000000
-4.36118059,0.69988184,0.21075737,0.03208064,0.12086517,0.22210765,0.15473739,0.00000000
-4.35517759,0.66940416,0.20723765,0.03004445,0.11217664,0.20861706,0.15524238,0.00000000
-4.34917459,0.64123404,0.20437131,0.02810401,0.10397921,0.19603935,0.15596576,0.00000000
-4.34317159,0.61529768,0.20205381,0.02626575,0.09631555,0.18439736,0.15678925,0.00000000
-4.33716858,0.59149046,0.20018069,0.02453427,0.08921589,0.17370035,0.15759822,0.00000000
-4.33116558,0.56968749,0.19865205,0.02291241,0.08269915,0.16394606,0.15828585,0.00000000
-4.32516258,0.54975415,0.19737662,0.02140145,0.07677424,0.15512284,0.15875692,0.00000000
-4.31915958,0.53155604,0.19627522,0.02000139,0.07144148,0.14721194,0.15893106,0.00000000
-4.31315658,0.51496790,0.19528344,0.01871112,0.06669402,0.14018961,0.15874531,0.00000000
-4.30715358,0.49988106,0.19435341,0.01752871,0.06251921,0.13402899,0.15815590,0.00000000
